gap_ordinal	host_ordinal_global	statement_id	host_ordinal_in_statement	physical_page	register	primary_governor_key	anchor_event_id	action_slot_id	action_root	gdt584_rule_id	cut_ordinal_in_statement	written_carrier_count	written_carrier_roots	written_carrier_lemmas_de	typing_card_id	baseline_typing_card_id	reference_scope_card_id	selection_route	baseline_selection_route	source_pointer	baseline_source_pointer	source_distance_hosts	skipped_incompatible_candidate_count	q_right_station_suppressed_unique_source_count	q_right_station_suppressed_source_pointers	q_right_station_suppressed_tier_check_count	input_role	aiin_substrate_object_class	aiin_substrate_object_lemma_de	aiin_substrate_source_pointer	aiin_substrate_selection_route	aiin_substrate_reference_mode	aiin_consecutive_quantity	aiin_substrate_override_id	aiin_substrate_override_reason_de	reference_mode	baseline_object_class	baseline_object_lemma_de	object_class	object_lemma_de	grammatical_gender	determiner_de	rendered_object_np_de	gdt584_upstream_clause_de	gdt599_completed_clause_de	clause_changed	manual_override_id	manual_override_reason_de	renderer_policy	manual_clause_polish_id	q_result_transition	state_commit_object_class	state_commit_object_lemma_de	state_commit_channel	default_is_replaceable	guard
373	3510	G407-S444	14	f81v	BIOLOGICAL	ACTION:G407-E2949@2:K	G407-E2949	RUNNING:G407-E2949@2	K	GDT582_RETAINED_NON_TARGET	0	0	NONE	NONE	T05_LEFT_COMPATIBLE_STATE	T05_LEFT_COMPATIBLE_STATE	Q01_LEFT_ANAPHORIC	LEFT_COMPATIBLE_AFTER_OT_DY	LEFT_COMPATIBLE_AFTER_OT_DY	ACTION:G407-E2945@1:R	ACTION:G407-E2945@1:R	4	1	0	NONE	0	PARTICIPANT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NO	NONE	NONE	ANAPHORIC	PORTION	Anwendungsportion	PORTION	Anwendungsportion	FEMININE	dieselbe	dieselbe Anwendungsportion	Führe zu	Führe dieselbe Anwendungsportion zu	YES	NONE	NONE	RULE_DEFAULT	NONE	NO	PORTION	Anwendungsportion	PARTICIPANT	YES	GDT598_SIX_PAGE_ARTIFACTS_ONLY__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
374	3513	G407-S446	1	f81v	BIOLOGICAL	ACTION:G407-E2951@3:K	G407-E2951	RUNNING:G407-E2951@3	K	GDT582_RETAINED_NON_TARGET	0	2	Y+AIN	Stationsansatz|Anwendungsportion	T01_OWN_WRITTEN_PARTICIPANT	T01_OWN_WRITTEN_PARTICIPANT	Q03_LOCAL_OR_DEFAULT_DEFINITE	OWN_WRITTEN_PARTICIPANT	OWN_WRITTEN_PARTICIPANT	ACTION:G407-E2951@3:K	ACTION:G407-E2951@3:K	0	0	0	NONE	0	PARTICIPANT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NO	NONE	NONE	DEFINITE	STATION	Stationsansatz	STATION	Stationsansatz	MASCULINE	den	den Stationsansatz	Führe den Stationsansatz und die Anwendungsportion an der Stations-Arbeitsstelle zu	Führe den Stationsansatz und die Anwendungsportion an der Stations-Arbeitsstelle zu	NO	NONE	NONE	RULE_DEFAULT	NONE	NO	STATION	Stationsansatz	PARTICIPANT	YES	GDT598_SIX_PAGE_ARTIFACTS_ONLY__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
375	3515	G407-S446	3	f81v	BIOLOGICAL	ACTION:G407-E2952@3:K	G407-E2952	RUNNING:G407-E2952@3	K	GDT582_RETAINED_NON_TARGET	0	0	NONE	NONE	T05_LEFT_COMPATIBLE_STATE	T05_LEFT_COMPATIBLE_STATE	Q01_LEFT_ANAPHORIC	LEFT_COMPATIBLE_AFTER_OT_DY	LEFT_COMPATIBLE_AFTER_OT_DY	ACTION:G407-E2952@1:SH	ACTION:G407-E2952@1:SH	1	0	0	NONE	0	PARTICIPANT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NO	NONE	NONE	ANAPHORIC	STATION	Stationsansatz	STATION	Stationsansatz	MASCULINE	denselben	denselben Stationsansatz	Führe zu	Führe denselben Stationsansatz zu	YES	NONE	NONE	RULE_DEFAULT	NONE	NO	STATION	Stationsansatz	PARTICIPANT	YES	GDT598_SIX_PAGE_ARTIFACTS_ONLY__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
376	3519	G407-S447	1	f81v	BIOLOGICAL	ACTION:G407-E2956@1:OK	G407-E2956	RUNNING:G407-E2956@1	OK	GDT582_RETAINED_NON_TARGET	0	1	AIIN	Stations- oder Badmaß	T02_OWN_AIIN_PARAMETER	T02_OWN_AIIN_PARAMETER	Q03_LOCAL_OR_DEFAULT_DEFINITE	OWN_AIIN_ONLY_PARAMETER	OWN_AIIN_ONLY_PARAMETER	ACTION:G407-E2956@1:OK	ACTION:G407-E2956@1:OK	0	0	0	NONE	0	MEASURE_ARGUMENT	PORTION	Anwendungsportion	ACTION:G407-E2957@1:OK	RIGHT_WITHIN_STATE_WRITTEN_SUBSTRATE	DEFINITE	NO	NONE	NONE	DEFINITE	MEASURE	abgemessene Menge	MEASURE	abgemessene Menge	FEMININE	die	die abgemessene Menge	Beschicke oder bereite das Stations- oder Badmaß vor	Bereite eine abgemessene Anwendungsportion vor	YES	NONE	NONE	RULE_DEFAULT	NONE	NO	MEASURE	abgemessene Menge	PARAMETER	YES	GDT598_SIX_PAGE_ARTIFACTS_ONLY__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
377	3520	G407-S447	2	f81v	BIOLOGICAL	ACTION:G407-E2957@1:OK	G407-E2957	RUNNING:G407-E2957@1	OK	GDT582_RETAINED_NON_TARGET	0	1	AIN	Anwendungsportion	T01_OWN_WRITTEN_PARTICIPANT	T01_OWN_WRITTEN_PARTICIPANT	Q03_LOCAL_OR_DEFAULT_DEFINITE	OWN_WRITTEN_PARTICIPANT	OWN_WRITTEN_PARTICIPANT	ACTION:G407-E2957@1:OK	ACTION:G407-E2957@1:OK	0	0	0	NONE	0	PARTICIPANT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NO	NONE	NONE	DEFINITE	PORTION	Anwendungsportion	PORTION	Anwendungsportion	FEMININE	die	die Anwendungsportion	Beschicke oder bereite die Anwendungsportion vor	Beschicke oder bereite die Anwendungsportion vor	NO	NONE	NONE	RULE_DEFAULT	NONE	NO	PORTION	Anwendungsportion	PARTICIPANT	YES	GDT598_SIX_PAGE_ARTIFACTS_ONLY__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
378	3521	G407-S447	3	f81v	BIOLOGICAL	ACTION:G407-E2958@1:CH	G407-E2958	RUNNING:G407-E2958@1	CH	GDT582_RETAINED_NON_TARGET	0	0	NONE	NONE	T04_RIGHT_SAME_EVENT_WRITTEN	T04_RIGHT_SAME_EVENT_WRITTEN	Q02_RIGHT_DEFINITE	RIGHT_SAME_EVENT_WRITTEN_PARTICIPANT	RIGHT_SAME_EVENT_WRITTEN_PARTICIPANT	ACTION:G407-E2958@2:K	ACTION:G407-E2958@2:K	1	0	0	NONE	0	PARTICIPANT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NO	NONE	NONE	DEFINITE	STATION	Stationsansatz	STATION	Stationsansatz	MASCULINE	den	den Stationsansatz	Entnimm oder lass ab	Entnimm oder lass den Stationsansatz ab	YES	NONE	NONE	RULE_DEFAULT	NONE	NO	STATION	Stationsansatz	PARTICIPANT	YES	GDT598_SIX_PAGE_ARTIFACTS_ONLY__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
379	3522	G407-S447	4	f81v	BIOLOGICAL	ACTION:G407-E2958@2:K	G407-E2958	RUNNING:G407-E2958@2	K	GDT582_RETAINED_NON_TARGET	0	2	Y+Y	Stationsansatz|Stationsansatz	T01_OWN_WRITTEN_PARTICIPANT	T01_OWN_WRITTEN_PARTICIPANT	Q03_LOCAL_OR_DEFAULT_DEFINITE	OWN_WRITTEN_PARTICIPANT	OWN_WRITTEN_PARTICIPANT	ACTION:G407-E2958@2:K	ACTION:G407-E2958@2:K	0	0	0	NONE	0	PARTICIPANT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NO	NONE	NONE	DEFINITE	STATION	Stationsansatz	STATION	Stationsansatz	MASCULINE	den	den Stationsansatz	Führe den Stationsansatz auf Grad II zu	Führe den Stationsansatz auf Grad II zu	NO	NONE	NONE	RULE_DEFAULT	NONE	NO	STATION	Stationsansatz	PARTICIPANT	YES	GDT598_SIX_PAGE_ARTIFACTS_ONLY__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
380	3524	G407-S447	6	f81v	BIOLOGICAL	ACTION:G407-E2961@1:K	G407-E2961	RUNNING:G407-E2961@1	K	GDT582_RETAINED_NON_TARGET	0	4	AIIN+AIN+Y+AIIN	Stations- oder Badmaß|Anwendungsportion|Stationsansatz|Stations- oder Badmaß	T01_OWN_WRITTEN_PARTICIPANT	T01_OWN_WRITTEN_PARTICIPANT	Q03_LOCAL_OR_DEFAULT_DEFINITE	OWN_WRITTEN_PARTICIPANT	OWN_WRITTEN_PARTICIPANT	ACTION:G407-E2961@1:K	ACTION:G407-E2961@1:K	0	0	0	NONE	0	PARTICIPANT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NO	NONE	NONE	DEFINITE	STATION	Stationsansatz	STATION	Stationsansatz	MASCULINE	den	den Stationsansatz	Führe das Stations- oder Badmaß, die Anwendungsportion und den Stationsansatz zu	Führe das Stations- oder Badmaß, die Anwendungsportion und den Stationsansatz zu	NO	NONE	NONE	RULE_DEFAULT	NONE	NO	STATION	Stationsansatz	PARTICIPANT	YES	GDT598_SIX_PAGE_ARTIFACTS_ONLY__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
381	3525	G407-S447	7	f81v	BIOLOGICAL	ACTION:G407-E2965@1:CH	G407-E2965	RUNNING:G407-E2965@1	CH	GDT582_RETAINED_NON_TARGET	0	0	NONE	NONE	T04_RIGHT_SAME_EVENT_WRITTEN	T04_RIGHT_SAME_EVENT_WRITTEN	Q02_RIGHT_DEFINITE	RIGHT_SAME_EVENT_WRITTEN_PARTICIPANT	RIGHT_SAME_EVENT_WRITTEN_PARTICIPANT	ACTION:G407-E2965@3:T	ACTION:G407-E2965@3:T	2	0	0	NONE	0	PARTICIPANT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NO	NONE	NONE	DEFINITE	STATION	Stationsansatz	STATION	Stationsansatz	MASCULINE	den	den Stationsansatz	Entnimm oder lass ab	Entnimm oder lass den Stationsansatz ab	YES	NONE	NONE	RULE_DEFAULT	NONE	NO	STATION	Stationsansatz	PARTICIPANT	YES	GDT598_SIX_PAGE_ARTIFACTS_ONLY__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
382	3526	G407-S447	8	f81v	BIOLOGICAL	ACTION:G407-E2965@2:CH	G407-E2965	RUNNING:G407-E2965@2	CH	GDT582_RETAINED_NON_TARGET	0	0	NONE	NONE	T04_RIGHT_SAME_EVENT_WRITTEN	T04_RIGHT_SAME_EVENT_WRITTEN	Q02_RIGHT_DEFINITE	RIGHT_SAME_EVENT_WRITTEN_PARTICIPANT	RIGHT_SAME_EVENT_WRITTEN_PARTICIPANT	ACTION:G407-E2965@3:T	ACTION:G407-E2965@3:T	1	0	0	NONE	0	PARTICIPANT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NO	NONE	NONE	DEFINITE	STATION	Stationsansatz	STATION	Stationsansatz	MASCULINE	den	den Stationsansatz	Entnimm oder lass ab	Entnimm oder lass den Stationsansatz ab	YES	NONE	NONE	RULE_DEFAULT	NONE	NO	STATION	Stationsansatz	PARTICIPANT	YES	GDT598_SIX_PAGE_ARTIFACTS_ONLY__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
383	3528	G407-S447	10	f81v	BIOLOGICAL	ACTION:G407-E2966@1:OK	G407-E2966	RUNNING:G407-E2966@1	OK	GDT582_RETAINED_NON_TARGET	0	3	AIIN+AIIN+AIN	Stations- oder Badmaß|Stations- oder Badmaß|Anwendungsportion	T01_OWN_WRITTEN_PARTICIPANT	T01_OWN_WRITTEN_PARTICIPANT	Q03_LOCAL_OR_DEFAULT_DEFINITE	OWN_WRITTEN_PARTICIPANT	OWN_WRITTEN_PARTICIPANT	ACTION:G407-E2966@1:OK	ACTION:G407-E2966@1:OK	0	0	0	NONE	0	PARTICIPANT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NO	NONE	NONE	DEFINITE	PORTION	Anwendungsportion	PORTION	Anwendungsportion	FEMININE	die	die Anwendungsportion	Beschicke oder bereite das Stations- oder Badmaß und die Anwendungsportion vor	Beschicke oder bereite das Stations- oder Badmaß und die Anwendungsportion vor	NO	NONE	NONE	RULE_DEFAULT	NONE	NO	PORTION	Anwendungsportion	PARTICIPANT	YES	GDT598_SIX_PAGE_ARTIFACTS_ONLY__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
384	3530	G407-S447	12	f81v	BIOLOGICAL	ACTION:G407-E2969@1:CH	G407-E2969	RUNNING:G407-E2969@1	CH	GDT582_RETAINED_NON_TARGET	1	0	NONE	NONE	T04_RIGHT_SAME_EVENT_WRITTEN	T04_RIGHT_SAME_EVENT_WRITTEN	Q02_RIGHT_DEFINITE	RIGHT_SAME_EVENT_WRITTEN_PARTICIPANT	RIGHT_SAME_EVENT_WRITTEN_PARTICIPANT	ACTION:G407-E2969@2:K	ACTION:G407-E2969@2:K	1	0	0	NONE	0	PARTICIPANT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NO	NONE	NONE	DEFINITE	STATION	Stationsansatz	STATION	Stationsansatz	MASCULINE	den	den Stationsansatz	Entnimm oder lass ab	Entnimm oder lass den Stationsansatz ab	YES	NONE	NONE	RULE_DEFAULT	NONE	NO	STATION	Stationsansatz	PARTICIPANT	YES	GDT598_SIX_PAGE_ARTIFACTS_ONLY__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
385	3531	G407-S447	13	f81v	BIOLOGICAL	ACTION:G407-E2969@2:K	G407-E2969	RUNNING:G407-E2969@2	K	GDT582_RETAINED_NON_TARGET	1	1	Y	Stationsansatz	T01_OWN_WRITTEN_PARTICIPANT	T01_OWN_WRITTEN_PARTICIPANT	Q03_LOCAL_OR_DEFAULT_DEFINITE	OWN_WRITTEN_PARTICIPANT	OWN_WRITTEN_PARTICIPANT	ACTION:G407-E2969@2:K	ACTION:G407-E2969@2:K	0	0	0	NONE	0	PARTICIPANT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NO	NONE	NONE	DEFINITE	STATION	Stationsansatz	STATION	Stationsansatz	MASCULINE	den	den Stationsansatz	Führe den Stationsansatz zu	Führe den Stationsansatz zu	NO	NONE	NONE	RULE_DEFAULT	NONE	NO	STATION	Stationsansatz	PARTICIPANT	YES	GDT598_SIX_PAGE_ARTIFACTS_ONLY__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
386	3532	G407-S447	14	f81v	BIOLOGICAL	ACTION:G407-E2970@1:OK	G407-E2970	RUNNING:G407-E2970@1	OK	GDT582_RETAINED_NON_TARGET	1	0	NONE	NONE	T05_LEFT_COMPATIBLE_STATE	T05_LEFT_COMPATIBLE_STATE	Q01_LEFT_ANAPHORIC	LEFT_COMPATIBLE_AFTER_OT_DY	LEFT_COMPATIBLE_AFTER_OT_DY	ACTION:G407-E2969@2:K	ACTION:G407-E2969@2:K	1	0	0	NONE	0	PARTICIPANT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NO	NONE	NONE	ANAPHORIC	STATION	Stationsansatz	STATION	Stationsansatz	MASCULINE	denselben	denselben Stationsansatz	Beschicke oder bereite auf Grad II vor	Beschicke oder bereite denselben Stationsansatz auf Grad II vor	YES	NONE	NONE	RULE_DEFAULT	NONE	NO	STATION	Stationsansatz	PARTICIPANT	YES	GDT598_SIX_PAGE_ARTIFACTS_ONLY__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
387	3534	G407-S448	1	f81v	BIOLOGICAL	ACTION:G407-E2971@1:OK	G407-E2971	RUNNING:G407-E2971@1	OK	GDT582_RETAINED_NON_TARGET	0	1	Y	Stationsansatz	T01_OWN_WRITTEN_PARTICIPANT	T01_OWN_WRITTEN_PARTICIPANT	Q03_LOCAL_OR_DEFAULT_DEFINITE	OWN_WRITTEN_PARTICIPANT	OWN_WRITTEN_PARTICIPANT	ACTION:G407-E2971@1:OK	ACTION:G407-E2971@1:OK	0	0	0	NONE	0	PARTICIPANT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NO	NONE	NONE	DEFINITE	STATION	Stationsansatz	STATION	Stationsansatz	MASCULINE	den	den Stationsansatz	Beschicke oder bereite den Stationsansatz vor	Beschicke oder bereite den Stationsansatz vor	NO	NONE	NONE	RULE_DEFAULT	NONE	NO	STATION	Stationsansatz	PARTICIPANT	YES	GDT598_SIX_PAGE_ARTIFACTS_ONLY__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
388	3535	G407-S448	2	f81v	BIOLOGICAL	ACTION:G407-E2972@1:K	G407-E2972	RUNNING:G407-E2972@1	K	GDT582_RETAINED_NON_TARGET	0	1	AIIN	Stations- oder Badmaß	T02_OWN_AIIN_PARAMETER	T02_OWN_AIIN_PARAMETER	Q03_LOCAL_OR_DEFAULT_DEFINITE	OWN_AIIN_ONLY_PARAMETER	OWN_AIIN_ONLY_PARAMETER	ACTION:G407-E2972@1:K	ACTION:G407-E2972@1:K	0	0	0	NONE	0	MEASURE_ARGUMENT	STATION	Stationsansatz	ACTION:G407-E2971@1:OK	LEFT_LIVE_SUBSTRATE	ANAPHORIC	NO	NONE	NONE	DEFINITE	MEASURE	abgemessene Menge	MEASURE	abgemessene Menge	FEMININE	die	die abgemessene Menge	Führe das Stations- oder Badmaß von der Ausgangsstation oder aus dem Ausgangsbecken zu	Führe eine abgemessene Menge desselben Stationsansatzes von der Ausgangsstation oder aus dem Ausgangsbecken zu	YES	NONE	NONE	RULE_DEFAULT	NONE	NO	MEASURE	abgemessene Menge	PARAMETER	YES	GDT598_SIX_PAGE_ARTIFACTS_ONLY__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
389	3536	G407-S448	3	f81v	BIOLOGICAL	ACTION:G407-E2974@1:OK	G407-E2974	RUNNING:G407-E2974@1	OK	GDT582_RETAINED_NON_TARGET	0	0	NONE	NONE	T05_LEFT_COMPATIBLE_STATE	T05_LEFT_COMPATIBLE_STATE	Q01_LEFT_ANAPHORIC	LEFT_COMPATIBLE_AFTER_OT_DY	LEFT_COMPATIBLE_AFTER_OT_DY	ACTION:G407-E2971@1:OK	ACTION:G407-E2971@1:OK	2	1	0	NONE	0	PARTICIPANT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NO	NONE	NONE	ANAPHORIC	STATION	Stationsansatz	STATION	Stationsansatz	MASCULINE	denselben	denselben Stationsansatz	Beschicke oder bereite von der Ausgangsstation oder aus dem Ausgangsbecken vor	Beschicke oder bereite denselben Stationsansatz von der Ausgangsstation oder aus dem Ausgangsbecken vor	YES	NONE	NONE	RULE_DEFAULT	NONE	NO	STATION	Stationsansatz	PARTICIPANT	YES	GDT598_SIX_PAGE_ARTIFACTS_ONLY__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
390	3537	G407-S448	4	f81v	BIOLOGICAL	ACTION:G407-E2975@1:OK	G407-E2975	RUNNING:G407-E2975@1	OK	GDT582_RETAINED_NON_TARGET	0	1	AIN	Anwendungsportion	T01_OWN_WRITTEN_PARTICIPANT	T01_OWN_WRITTEN_PARTICIPANT	Q03_LOCAL_OR_DEFAULT_DEFINITE	OWN_WRITTEN_PARTICIPANT	OWN_WRITTEN_PARTICIPANT	ACTION:G407-E2975@1:OK	ACTION:G407-E2975@1:OK	0	0	0	NONE	0	PARTICIPANT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NO	NONE	NONE	DEFINITE	PORTION	Anwendungsportion	PORTION	Anwendungsportion	FEMININE	die	die Anwendungsportion	Beschicke oder bereite die Anwendungsportion vor	Beschicke oder bereite die Anwendungsportion vor	NO	NONE	NONE	RULE_DEFAULT	NONE	NO	PORTION	Anwendungsportion	PARTICIPANT	YES	GDT598_SIX_PAGE_ARTIFACTS_ONLY__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
391	3538	G407-S448	5	f81v	BIOLOGICAL	ACTION:G407-E2976@1:OK	G407-E2976	RUNNING:G407-E2976@1	OK	GDT582_RETAINED_NON_TARGET	0	1	AIIN	Stations- oder Badmaß	T02_OWN_AIIN_PARAMETER	T02_OWN_AIIN_PARAMETER	Q03_LOCAL_OR_DEFAULT_DEFINITE	OWN_AIIN_ONLY_PARAMETER	OWN_AIIN_ONLY_PARAMETER	ACTION:G407-E2976@1:OK	ACTION:G407-E2976@1:OK	0	0	0	NONE	0	MEASURE_ARGUMENT	PORTION	Anwendungsportion	ACTION:G407-E2975@1:OK	LEFT_LIVE_SUBSTRATE	ANAPHORIC	NO	NONE	NONE	DEFINITE	MEASURE	abgemessene Menge	MEASURE	abgemessene Menge	FEMININE	die	die abgemessene Menge	Beschicke oder bereite das Stations- oder Badmaß vor	Bereite eine abgemessene Anwendungsportion vor	YES	NONE	NONE	RULE_DEFAULT	NONE	NO	MEASURE	abgemessene Menge	PARAMETER	YES	GDT598_SIX_PAGE_ARTIFACTS_ONLY__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
392	3541	G407-S448	8	f81v	BIOLOGICAL	ACTION:G407-E2979@1:CH	G407-E2979	RUNNING:G407-E2979@1	CH	GDT582_RETAINED_NON_TARGET	0	0	NONE	NONE	T05_LEFT_COMPATIBLE_STATE	T05_LEFT_COMPATIBLE_STATE	Q01_LEFT_ANAPHORIC	LEFT_COMPATIBLE_AFTER_OT_DY	LEFT_COMPATIBLE_AFTER_OT_DY	ACTION:G407-E2978@1:CHD	ACTION:G407-E2978@1:CHD	1	0	0	NONE	0	PARTICIPANT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NO	NONE	NONE	ANAPHORIC	STATION	Stationsansatz	STATION	Stationsansatz	MASCULINE	denselben	denselben Stationsansatz	Entnimm oder lass in Anwendungsform, auf Grad I und über den Stationskontakt oder die Leitung ab	Entnimm oder lass denselben Stationsansatz in Anwendungsform, auf Grad I und über den Stationskontakt oder die Leitung ab	YES	NONE	NONE	RULE_DEFAULT	NONE	NO	STATION	Stationsansatz	PARTICIPANT	YES	GDT598_SIX_PAGE_ARTIFACTS_ONLY__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
393	3542	G407-S448	9	f81v	BIOLOGICAL	ACTION:G407-E2980@2:K	G407-E2980	RUNNING:G407-E2980@2	K	GDT582_RETAINED_NON_TARGET	0	1	Y	Stationsansatz	T01_OWN_WRITTEN_PARTICIPANT	T01_OWN_WRITTEN_PARTICIPANT	Q03_LOCAL_OR_DEFAULT_DEFINITE	OWN_WRITTEN_PARTICIPANT	OWN_WRITTEN_PARTICIPANT	ACTION:G407-E2980@2:K	ACTION:G407-E2980@2:K	0	0	0	NONE	0	PARTICIPANT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NO	NONE	NONE	DEFINITE	STATION	Stationsansatz	STATION	Stationsansatz	MASCULINE	den	den Stationsansatz	Führe den Stationsansatz über den Stationskontakt oder die Leitung zu	Führe den Stationsansatz über den Stationskontakt oder die Leitung zu	NO	NONE	NONE	RULE_DEFAULT	NONE	NO	STATION	Stationsansatz	PARTICIPANT	YES	GDT598_SIX_PAGE_ARTIFACTS_ONLY__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
394	3544	G407-S448	11	f81v	BIOLOGICAL	ACTION:G407-E2984@1:OK	G407-E2984	RUNNING:G407-E2984@1	OK	GDT582_RETAINED_NON_TARGET	0	1	AIN	Anwendungsportion	T01_OWN_WRITTEN_PARTICIPANT	T01_OWN_WRITTEN_PARTICIPANT	Q03_LOCAL_OR_DEFAULT_DEFINITE	OWN_WRITTEN_PARTICIPANT	OWN_WRITTEN_PARTICIPANT	ACTION:G407-E2984@1:OK	ACTION:G407-E2984@1:OK	0	0	0	NONE	0	PARTICIPANT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NO	NONE	NONE	DEFINITE	PORTION	Anwendungsportion	PORTION	Anwendungsportion	FEMININE	die	die Anwendungsportion	Beschicke oder bereite die Anwendungsportion zur Zielstation oder ins Zielbecken vor	Beschicke oder bereite die Anwendungsportion zur Zielstation oder ins Zielbecken vor	NO	NONE	NONE	RULE_DEFAULT	NONE	NO	PORTION	Anwendungsportion	PARTICIPANT	YES	GDT598_SIX_PAGE_ARTIFACTS_ONLY__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
395	3550	G407-S449	5	f81v	BIOLOGICAL	ACTION:G407-E2988@3:CH	G407-E2988	RUNNING:G407-E2988@3	CH	GDT582_RETAINED_NON_TARGET	0	0	NONE	NONE	T05_LEFT_COMPATIBLE_STATE	T05_LEFT_COMPATIBLE_STATE	Q01_LEFT_ANAPHORIC	LEFT_COMPATIBLE_AFTER_OT_DY	LEFT_COMPATIBLE_AFTER_OT_DY	ACTION:G407-E2988@1:SH	ACTION:G407-E2988@1:SH	1	0	0	NONE	0	PARTICIPANT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NO	NONE	NONE	ANAPHORIC	UNIT	Becken- oder Körpereinheit	UNIT	Becken- oder Körpereinheit	FEMININE	dieselbe	dieselbe Becken- oder Körpereinheit	Entnimm oder lass ab	Nimm dieselbe Becken- oder Körpereinheit heraus	YES	NONE	NONE	RULE_DEFAULT	NONE	NO	UNIT	Becken- oder Körpereinheit	PARTICIPANT	YES	GDT598_SIX_PAGE_ARTIFACTS_ONLY__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
