statement_ordinal	statement_id	physical_page	register	owner_id	host_count	action_count	object_complete_action_count	remaining_action_gap_count	gdt599_new_completion_count	coverage_state	object_class_profile	gdt584_reader_de	gdt599_complete_reader_de	paragraph_count	paragraph_count_preserved
182	G407-S474	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	7	3	3	0	2	ALL_ACTIONS_OBJECT_COMPLETE	STATION:3	Verwende für den vorangehenden Arbeitsschritt den Stationsansatz. Fahre im selben Arbeitsgang fort. Entnimm oder lass ab. Führe den Stationsansatz auf Grad I zu. Fahre im selben Arbeitsgang fort. Halte im Bad auf Grad I. Schließe den Arbeitsgang.	Verwende für den vorangehenden Arbeitsschritt den Stationsansatz. Fahre im selben Arbeitsgang fort. Entnimm oder lass den Stationsansatz ab. Führe den Stationsansatz auf Grad I zu. Fahre im selben Arbeitsgang fort. Halte denselben Stationsansatz im Bad auf Grad I. Schließe den Arbeitsgang.	1	YES
183	G407-S477	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	9	5	5	0	4	ALL_ACTIONS_OBJECT_COMPLETE	STATION:5	Entnimm oder lass ab. Führe den Stationsansatz zu. Beschicke oder bereite den Stationsansatz vor. Fahre im selben Arbeitsgang fort. Führe den Stationsansatz zu. Verwende für den vorangehenden Arbeitsschritt auf Grad II. Fahre im selben Arbeitsgang fort. Halte im Bad auf Grad I. Schließe den Arbeitsgang.	Entnimm oder lass den Stationsansatz ab. Führe den Stationsansatz zu. Beschicke oder bereite den Stationsansatz vor. Fahre im selben Arbeitsgang fort. Führe den Stationsansatz zu. Verwende für den vorangehenden Arbeitsschritt auf Grad II. Fahre im selben Arbeitsgang fort. Halte denselben Stationsansatz im Bad auf Grad I. Schließe den Arbeitsgang.	1	YES
184	G407-S478	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	6	4	4	0	4	ALL_ACTIONS_OBJECT_COMPLETE	STATION:4	Beschicke oder bereite von der Ausgangsstation oder aus dem Ausgangsbecken vor. Halte den Zustand. Entnimm oder lass ab. Führe den Stationsansatz auf Grad I zu. Verwende für den vorangehenden Arbeitsschritt an der Stations-Arbeitsstelle. Schließe den Arbeitsgang.	Beschicke oder bereite den Stationsansatz von der Ausgangsstation oder aus dem Ausgangsbecken vor. Halte den Stationsansatz. Entnimm oder lass den Stationsansatz ab. Führe den Stationsansatz auf Grad I zu. Verwende für den vorangehenden Arbeitsschritt an der Stations-Arbeitsstelle. Schließe den Arbeitsgang.	1	YES
185	G407-S479	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	11	8	8	0	6	ALL_ACTIONS_OBJECT_COMPLETE	STATION:8	Beschicke oder bereite von der Ausgangsstation oder aus dem Ausgangsbecken vor. Beschicke oder bereite den Stationsansatz zur Zielstation oder ins Zielbecken vor. Verwende für den vorangehenden Arbeitsschritt an der Stations-Arbeitsstelle. Fahre im selben Arbeitsgang fort. Entnimm oder lass in Anwendungsform und als neuer Bad- oder Stationsansatz ab. Temperiere den Stationsansatz auf Grad I. Entnimm oder lass ab. Führe zur Zielstation oder ins Zielbecken zu. Behandle den Stationsansatz. Beschicke oder bereite auf Grad I vor. Schließe den Arbeitsgang.	Beschicke oder bereite den Stationsansatz von der Ausgangsstation oder aus dem Ausgangsbecken vor. Beschicke oder bereite den Stationsansatz zur Zielstation oder ins Zielbecken vor. Verwende für den vorangehenden Arbeitsschritt an der Stations-Arbeitsstelle. Fahre im selben Arbeitsgang fort. Entnimm oder lass denselben Stationsansatz in Anwendungsform ab; übernimm das Ergebnis als neuen Bad- oder Stationsansatz. Temperiere den Stationsansatz auf Grad I. Entnimm oder lass denselben Stationsansatz ab. Führe denselben Stationsansatz zur Zielstation oder ins Zielbecken zu. Behandle den Stationsansatz. Beschicke oder bereite denselben Stationsansatz auf Grad I vor. Schließe den Arbeitsgang.	1	YES
186	G407-S480	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	4	2	2	0	0	ALL_ACTIONS_OBJECT_COMPLETE	BODY:1|STATION:1	Halte im Bad auf Grad I und über den Stationskontakt oder die Leitung. Lass den Stationsansatz anschließend abkühlen. Fahre im selben Arbeitsgang fort. Schließe den Arbeitsgang.	Halte den Stationsansatz im Bad auf Grad I und über den Stationskontakt oder die Leitung. Lass den Körper anschließend abkühlen. Fahre im selben Arbeitsgang fort. Schließe den Arbeitsgang.	1	YES
187	G407-S481	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	2	1	1	0	0	ALL_ACTIONS_OBJECT_COMPLETE	STATION:1	Temperiere auf Grad I und über den Stationskontakt oder die Leitung. Schließe den Arbeitsgang.	Temperiere den Stationsansatz auf Grad I und über den Stationskontakt oder die Leitung. Schließe den Arbeitsgang.	1	YES
188	G407-S482	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	5	3	3	0	1	ALL_ACTIONS_OBJECT_COMPLETE	PORTION:1|STATION:2	"Beginne danach den nächsten Arbeitsgang.

Halte die Anwendungsportion im Bad in Anwendungsform und über den Stationskontakt oder die Leitung. Beschicke oder bereite den Stationsansatz auf Grad I vor. Halte im Bad auf Grad I und über den Stationskontakt oder die Leitung. Schließe den Arbeitsgang."	"Beginne danach den nächsten Arbeitsgang.

Halte die Anwendungsportion im Bad in Anwendungsform und über den Stationskontakt oder die Leitung. Beschicke oder bereite den Stationsansatz auf Grad I vor. Halte den Stationsansatz im Bad auf Grad I und über den Stationskontakt oder die Leitung. Schließe den Arbeitsgang."	2	YES
189	G407-S483	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	2	1	1	0	0	ALL_ACTIONS_OBJECT_COMPLETE	STATION:1	Halte im Bad auf Grad I und über den Stationskontakt oder die Leitung. Schließe den Arbeitsgang.	Halte den Stationsansatz im Bad auf Grad I und über den Stationskontakt oder die Leitung. Schließe den Arbeitsgang.	1	YES
190	G407-S484	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	12	6	6	0	2	ALL_ACTIONS_OBJECT_COMPLETE	STATION:6	"Behandle den Stationsansatz. Fahre im selben Arbeitsgang fort. Führe den Stationsansatz zu. Behandle den Ansatz zur Zielstation oder ins Zielbecken, von der Ausgangsstation oder aus dem Ausgangsbecken und über den Stationskontakt oder die Leitung. Fahre im selben Arbeitsgang fort. Beginne danach den nächsten Arbeitsgang.

Beschicke oder bereite zur Zielstation oder ins Zielbecken vor. Fahre im selben Arbeitsgang fort. Verwende für den vorangehenden Arbeitsschritt in Anwendungsform und auf der Anwendungsstufe. Halte den Stationsansatz im Bad auf Grad II und zur Zielstation oder ins Zielbecken. Behandle den Ansatz über den Stationskontakt oder die Leitung. Schließe den Arbeitsgang."	"Behandle den Stationsansatz. Fahre im selben Arbeitsgang fort. Führe den Stationsansatz zu. Behandle denselben Stationsansatz zur Zielstation oder ins Zielbecken, von der Ausgangsstation oder aus dem Ausgangsbecken und über den Stationskontakt oder die Leitung. Fahre im selben Arbeitsgang fort. Beginne danach den nächsten Arbeitsgang.

Beschicke oder bereite den Stationsansatz zur Zielstation oder ins Zielbecken vor. Fahre im selben Arbeitsgang fort. Verwende für den vorangehenden Arbeitsschritt in Anwendungsform und auf der Anwendungsstufe. Halte den Stationsansatz im Bad auf Grad II und zur Zielstation oder ins Zielbecken. Behandle denselben Stationsansatz über den Stationskontakt oder die Leitung. Schließe den Arbeitsgang."	2	YES
191	G407-S485	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	14	11	11	0	5	ALL_ACTIONS_OBJECT_COMPLETE	FLOW:2|PORTION:2|STATION:7	Behandle den Stationsansatz. Leite den Strom zur Zielstation oder ins Zielbecken um. Entnimm oder lass ab. Temperiere auf Grad I und an der Stations-Arbeitsstelle. Reguliere den Stationsansatz von der Ausgangsstation oder aus dem Ausgangsbecken. Halte den Zustand. Fahre im selben Arbeitsgang fort. Temperiere auf Grad I und als neuer Bad- oder Stationsansatz. Entnimm oder lass den Stationsansatz ab. Führe den Stationsansatz und das Stations- oder Badmaß zu. Fahre im selben Arbeitsgang fort. Führe die Anwendungsportion zu. Halte im Bad auf Grad I. Schließe den Arbeitsgang.	Behandle den Stationsansatz. Leite den Strom zur Zielstation oder ins Zielbecken um. Entnimm oder lass den Stationsansatz ab. Temperiere denselben Strom auf Grad I und an der Stations-Arbeitsstelle. Reguliere den Stationsansatz von der Ausgangsstation oder aus dem Ausgangsbecken. Halte denselben Stationsansatz. Fahre im selben Arbeitsgang fort. Temperiere denselben Stationsansatz auf Grad I; übernimm das Ergebnis als neuen Bad- oder Stationsansatz. Entnimm oder lass den Stationsansatz ab. Führe den Stationsansatz und das Stations- oder Badmaß zu. Fahre im selben Arbeitsgang fort. Führe die Anwendungsportion zu. Halte dieselbe Anwendungsportion im Bad auf Grad I. Schließe den Arbeitsgang.	1	YES
192	G407-S486	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	11	8	8	0	4	ALL_ACTIONS_OBJECT_COMPLETE	STATION:8	Beschicke oder bereite den Stationsansatz vor. Behandle den Stationsansatz an der Stations-Arbeitsstelle. Kennzeichne oder prüfe. Fahre im selben Arbeitsgang fort. Fahre im selben Arbeitsgang fort. Entnimm oder lass ab. Reguliere den Stationsansatz an der Stations-Arbeitsstelle. Temperiere den Stationsansatz auf Grad I. Beschicke oder bereite vor. Behandle den Ansatz. Schließe den Arbeitsgang.	Beschicke oder bereite den Stationsansatz vor. Behandle den Stationsansatz an der Stations-Arbeitsstelle. Kennzeichne oder prüfe denselben Stationsansatz. Fahre im selben Arbeitsgang fort. Fahre im selben Arbeitsgang fort. Entnimm oder lass den Stationsansatz ab. Reguliere den Stationsansatz an der Stations-Arbeitsstelle. Temperiere den Stationsansatz auf Grad I. Beschicke oder bereite denselben Stationsansatz vor. Behandle denselben Stationsansatz. Schließe den Arbeitsgang.	1	YES
193	G407-S487	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	9	5	5	0	3	ALL_ACTIONS_OBJECT_COMPLETE	FLOW:1|STATION:4	Beschicke oder bereite zur Zielstation oder ins Zielbecken vor. Beschicke oder bereite den Stationsansatz auf Grad II vor. Fahre im selben Arbeitsgang fort. Entnimm oder lass den Stationsansatz auf Grad II und an der Stations-Arbeitsstelle ab. Leite den Strom zur Zielstation oder ins Zielbecken um. Verwende für den vorangehenden Arbeitsschritt auf Grad I. Fahre im selben Arbeitsgang fort. Behandle den Ansatz. Schließe den Arbeitsgang.	Beschicke oder bereite den Stationsansatz zur Zielstation oder ins Zielbecken vor. Beschicke oder bereite den Stationsansatz auf Grad II vor. Fahre im selben Arbeitsgang fort. Entnimm oder lass den Stationsansatz auf Grad II und an der Stations-Arbeitsstelle ab. Leite den Strom zur Zielstation oder ins Zielbecken um. Verwende für den vorangehenden Arbeitsschritt auf Grad I. Fahre im selben Arbeitsgang fort. Behandle den Stationsansatz. Schließe den Arbeitsgang.	1	YES
194	G407-S488	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	4	1	1	0	0	ALL_ACTIONS_OBJECT_COMPLETE	STATION:1	"Halte den Stationsansatz im Bad in Anwendungsform, auf Grad I und über den Stationskontakt oder die Leitung. Beginne danach den nächsten Arbeitsgang.

Verwende für den vorangehenden Arbeitsschritt auf Grad I. Schließe den Arbeitsgang."	"Halte den Stationsansatz im Bad in Anwendungsform, auf Grad I und über den Stationskontakt oder die Leitung. Beginne danach den nächsten Arbeitsgang.

Verwende für den vorangehenden Arbeitsschritt auf Grad I. Schließe den Arbeitsgang."	2	YES
195	G407-S489	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	18	10	10	0	4	ALL_ACTIONS_OBJECT_COMPLETE	BODY:1|CONDITION:3|STATION:6	Halte den Zustand. Fahre im selben Arbeitsgang fort. Behandle den Stationsansatz. Halte den Stationsansatz im Bad. Fahre im selben Arbeitsgang fort. Fahre im selben Arbeitsgang fort. Behandle den Stationsansatz. Reguliere die Stationsbedingung. Behandle den Ansatz. Beschicke oder bereite den Stationsansatz vor. Fahre im selben Arbeitsgang fort. Entnimm oder lass ab. Verwende für den vorangehenden Arbeitsschritt auf Grad I. Fahre im selben Arbeitsgang fort. Reguliere die Stationsbedingung von der Ausgangsstation oder aus dem Ausgangsbecken. Verwende für den vorangehenden Arbeitsschritt in Anwendungsform und auf der Anwendungsstufe. Beschicke oder bereite auf Grad I vor. Schließe den Arbeitsgang.	Halte die Stationsbedingung aufrecht. Fahre im selben Arbeitsgang fort. Behandle den Stationsansatz. Halte den Körper im Bad. Fahre im selben Arbeitsgang fort. Fahre im selben Arbeitsgang fort. Behandle den Stationsansatz. Reguliere die Stationsbedingung. Behandle denselben Stationsansatz. Beschicke oder bereite den Stationsansatz vor. Fahre im selben Arbeitsgang fort. Entnimm oder lass denselben Stationsansatz ab. Verwende für den vorangehenden Arbeitsschritt auf Grad I. Fahre im selben Arbeitsgang fort. Stelle die Stationsbedingung nach dem Zustand der Ausgangsstation oder des Ausgangsbeckens ein. Verwende für den vorangehenden Arbeitsschritt in Anwendungsform und auf der Anwendungsstufe. Beschicke oder bereite denselben Stationsansatz auf Grad I vor. Schließe den Arbeitsgang.	1	YES
196	G407-S490	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	10	3	3	0	2	ALL_ACTIONS_OBJECT_COMPLETE	BODY:3	Verwende für den vorangehenden Arbeitsschritt zur Zielstation oder ins Zielbecken. Halte den Stationsansatz im Bad auf Grad I. Fahre im selben Arbeitsgang fort. Führe zu. Verwende für den vorangehenden Arbeitsschritt auf Grad I. Fahre im selben Arbeitsgang fort. Fahre im selben Arbeitsgang fort. Führe zu. Verwende für den vorangehenden Arbeitsschritt auf Grad II. Schließe den Arbeitsgang.	Verwende für den vorangehenden Arbeitsschritt zur Zielstation oder ins Zielbecken. Halte den Körper im Bad auf Grad I. Fahre im selben Arbeitsgang fort. Bringe denselben Körper ein. Verwende für den vorangehenden Arbeitsschritt auf Grad I. Fahre im selben Arbeitsgang fort. Fahre im selben Arbeitsgang fort. Bringe denselben Körper ein. Verwende für den vorangehenden Arbeitsschritt auf Grad II. Schließe den Arbeitsgang.	1	YES
197	G407-S491	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	11	3	3	0	3	ALL_ACTIONS_OBJECT_COMPLETE	STATION:3	Beschicke oder bereite vor. Verwende für den vorangehenden Arbeitsschritt auf Grad I. Fahre im selben Arbeitsgang fort. Halte den Zustand. Verwende für den vorangehenden Arbeitsschritt auf Grad I. Fahre im selben Arbeitsgang fort. Verwende für den vorangehenden Arbeitsschritt in Anwendungsform und auf der Anwendungsstufe. Fahre im selben Arbeitsgang fort. Führe zu. Verwende für den vorangehenden Arbeitsschritt auf Grad II. Schließe den Arbeitsgang.	Beschicke oder bereite den Stationsansatz vor. Verwende für den vorangehenden Arbeitsschritt auf Grad I. Fahre im selben Arbeitsgang fort. Halte denselben Stationsansatz. Verwende für den vorangehenden Arbeitsschritt auf Grad I. Fahre im selben Arbeitsgang fort. Verwende für den vorangehenden Arbeitsschritt in Anwendungsform und auf der Anwendungsstufe. Fahre im selben Arbeitsgang fort. Führe denselben Stationsansatz zu. Verwende für den vorangehenden Arbeitsschritt auf Grad II. Schließe den Arbeitsgang.	1	YES
198	G407-S492	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	2	1	1	0	0	ALL_ACTIONS_OBJECT_COMPLETE	STATION:1	Temperiere auf Grad I. Schließe den Arbeitsgang.	Temperiere den Stationsansatz auf Grad I. Schließe den Arbeitsgang.	1	YES
199	G407-S493	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	6	5	5	0	5	ALL_ACTIONS_OBJECT_COMPLETE	STATION:5	Entnimm oder lass ab. Führe den Stationsansatz auf Grad I zu. Halte den Zustand. Entnimm oder lass ab. Führe auf Grad I zu. Schließe den Arbeitsgang.	Entnimm oder lass den Stationsansatz ab. Führe den Stationsansatz auf Grad I zu. Halte denselben Stationsansatz. Entnimm oder lass denselben Stationsansatz ab. Führe denselben Stationsansatz auf Grad I zu. Schließe den Arbeitsgang.	1	YES
200	G407-S495	f82r	BIOLOGICAL	mehrere getrennte Bad- und Leitungsstationen	14	10	10	0	5	ALL_ACTIONS_OBJECT_COMPLETE	BODY:2|MEASURE:1|STATION:6|UNIT:1	Halte den Stationsansatz im Bad in Anwendungsform, auf Grad II, als neuer Bad- oder Stationsansatz und an der Stations-Arbeitsstelle. Beschicke oder bereite das Stations- oder Badmaß vor. Verwende für den vorangehenden Arbeitsschritt auf Grad I. Fahre im selben Arbeitsgang fort. Halte den Zustand. Entnimm oder lass ab. Führe den Stationsansatz zu. Beschicke oder bereite die Becken- oder Körpereinheit auf Grad II vor. Halte den Stationsansatz und das Stations- oder Badmaß im Bad auf Grad II. Halte den Stationsansatz im Bad auf Grad I. Behandle den Stationsansatz an der Stations-Arbeitsstelle. Fahre im selben Arbeitsgang fort. Behandle den Ansatz. Schließe den Arbeitsgang.	Halte den Stationsansatz im Bad in Anwendungsform, auf Grad II und an der Stations-Arbeitsstelle; übernimm das Ergebnis als neuen Bad- oder Stationsansatz. Bereite eine abgemessene Menge desselben Stationsansatzes vor. Verwende für den vorangehenden Arbeitsschritt auf Grad I. Fahre im selben Arbeitsgang fort. Halte den Stationsansatz. Entnimm oder lass den Stationsansatz ab. Führe den Stationsansatz zu. Beschicke oder bereite die Becken- oder Körpereinheit auf Grad II vor. Halte den Körper im Bad bei der angegebenen Füllung auf Grad II. Halte den Körper im Bad auf Grad I. Behandle den Stationsansatz an der Stations-Arbeitsstelle. Fahre im selben Arbeitsgang fort. Behandle denselben Stationsansatz. Schließe den Arbeitsgang.	1	YES
201	G407-S497	f82r	BIOLOGICAL	mehrere getrennte Bad- und Leitungsstationen	8	7	7	0	6	ALL_ACTIONS_OBJECT_COMPLETE	STATION:7	Beschicke oder bereite zur Zielstation oder ins Zielbecken vor. Entnimm oder lass über den Stationskontakt oder die Leitung ab. Führe den Stationsansatz zu. Behandle den Ansatz über den Stationskontakt oder die Leitung. Beschicke oder bereite den Stationsansatz auf Grad II vor. Entnimm oder lass über den Stationskontakt oder die Leitung ab. Führe auf Grad I zu. Schließe den Arbeitsgang.	Beschicke oder bereite den Stationsansatz zur Zielstation oder ins Zielbecken vor. Entnimm oder lass den Stationsansatz über den Stationskontakt oder die Leitung ab. Führe den Stationsansatz zu. Behandle denselben Stationsansatz über den Stationskontakt oder die Leitung. Beschicke oder bereite den Stationsansatz auf Grad II vor. Entnimm oder lass denselben Stationsansatz über den Stationskontakt oder die Leitung ab. Führe denselben Stationsansatz auf Grad I zu. Schließe den Arbeitsgang.	1	YES
202	G407-S498	f82r	BIOLOGICAL	mehrere getrennte Bad- und Leitungsstationen	14	10	10	0	9	ALL_ACTIONS_OBJECT_COMPLETE	MEASURE:3|STATION:7	Beschicke oder bereite den Stationsansatz zur Zielstation oder ins Zielbecken vor. Fahre im selben Arbeitsgang fort. Führe das Stations- oder Badmaß zu. Entnimm oder lass ab. Führe den Stationsansatz zu. Beschicke oder bereite das Stations- oder Badmaß vor. Beschicke oder bereite das Stations- oder Badmaß vor. Entnimm oder lass in Anwendungsform ab. Temperiere. Verwende für den vorangehenden Arbeitsschritt auf Grad I. Fahre im selben Arbeitsgang fort. Entnimm oder lass ab. Führe den Stationsansatz auf Grad II und über den Stationskontakt oder die Leitung zu. Schließe den Arbeitsgang.	Beschicke oder bereite den Stationsansatz zur Zielstation oder ins Zielbecken vor. Fahre im selben Arbeitsgang fort. Führe eine abgemessene Menge desselben Stationsansatzes zu. Entnimm oder lass den Stationsansatz ab. Führe den Stationsansatz zu. Bereite eine abgemessene Menge desselben Stationsansatzes vor. Bereite eine weitere abgemessene Menge desselben Stationsansatzes vor. Entnimm oder lass denselben Stationsansatz in Anwendungsform ab. Temperiere den Stationsansatz. Verwende für den vorangehenden Arbeitsschritt auf Grad I. Fahre im selben Arbeitsgang fort. Entnimm oder lass den Stationsansatz ab. Führe den Stationsansatz auf Grad II und über den Stationskontakt oder die Leitung zu. Schließe den Arbeitsgang.	1	YES
