bio_event_row	event_serial	page	locus	record_unit_id	field_id	statement_id	exact_card_id	surface_display_only	literal_exact_card_layer	v71_local_owner	owner_status	owner_transition	visible_contact_basis	concrete_german_default	source_layer	parse_status	working_confidence	confidence_label	confidence_scope	medical_application_reading	bathhouse_operation_rival	iconographic_formal_rival	station_medical_model	station_bathhouse_model	strongest_rival	local_direction_status	global_flow_claim	contradiction	semantic_ceiling
235	335	f83r	f83r.28	B4	F117	B4-S008	7db18b2f0fb7ed0fcfd3	qokedy	EXACT_CARD_ID=7db18b2f0fb7ed0fcfd3 | SURFACE_DISPLAY_ONLY=qokedy | OPAQUE_FORMULA=CLOSE(OPAQUE_PAYLOAD) | KNOWN_CARD=SPÜLEN? | KNOWN_FORMAL=NONE | TERMINAL=TERMINAL | V69_CONTROL_CLASS=EXACT_WORKING_MNEMONIC	B4_MAIN_ARCH_LINKED_PAIR	INHERITED_VISIBLE	SAME_FIELD_OWNER	beide Endstationen teilen einen sichtbaren Bogen, aber keinen Pfeil	Spüle die bezeichnete Stelle oder den lokalen Lauf mit der aktiven Waschflotte.	KNOWN_CARD_WITH_EXEMPLAR_FILL	UNIQUE_EXACT	0.58	MEDIUM_INTERNAL	INTERNAL_STATION_ATLAS_COHERENCE_NOT_DECIPHERMENT_PROBABILITY	Medizinische Anwendung an [B4_MAIN_ARCH_LINKED_PAIR]: Spüle die bezeichnete Stelle oder den lokalen Lauf mit der aktiven Waschflotte.	Badehausbetrieb an [B4_MAIN_ARCH_LINKED_PAIR]: Leitungsweg von dieser lokalen Station.	Ikonographisch/formal an [B4_MAIN_ARCH_LINKED_PAIR]: zwei getrennte Figuren mit dekorativem Bogen; die exakte Karte kann nur einen lokalen Konstruktionsplatz füllen.	gemeinsame Paarstation für Tuch-, Wasch- und Temperieranwendungen	gekoppeltes Beckenpaar für Filtern, Spülen und Ablassen	Badehausbetrieb an [B4_MAIN_ARCH_LINKED_PAIR]: Leitungsweg von dieser lokalen Station.	LOCAL_EXEMPLAR_DIRECTION_ONLY	NONE	Stoff, Heilindikation und konkrete Handlung stammen aus dem Masterexemplar, nicht aus der Bildkontur; jede Richtung gilt nur innerhalb dieser Station; Pfeil und globaler Seitenfluss fehlen; SPÜLEN? bleibt ein unsicherer Ganzkarten-Merksatz, keine Wortbedeutung; der Schlussmarker stützt nur den Feldabschluss.	LOCAL_OCCURRENCE_DEFAULT_NOT_CARD_STEM_SOUND_LANGUAGE_OR_GLOBAL_FLOW_MEANING
236	336	f83r	f83r.28	B4	F118	B4-S009	bc4f1f5c006c74a4d26d	shedy	EXACT_CARD_ID=bc4f1f5c006c74a4d26d | SURFACE_DISPLAY_ONLY=shedy | OPAQUE_FORMULA=CLOSE(OPAQUE_PAYLOAD) | KNOWN_CARD=NONE | KNOWN_FORMAL=NONE | TERMINAL=TERMINAL | V69_CONTROL_CLASS=UNKNOWN_EXEMPLAR_WHOLE_CARD	B4_MAIN_ARCH_LINKED_PAIR	INHERITED_VISIBLE	CARRY_WITHIN_LOCAL_STATION	beide Endstationen teilen einen sichtbaren Bogen, aber keinen Pfeil	Lasse den lokalen Posten bis zum bezeichneten Bereitschaftszustand stehen und beende den Schritt.	FORMAL_CLOSURE_MARKER_WITH_EXEMPLAR_FILL	UNPARSED_EXEMPLAR	0.42	LOW_MEDIUM_INTERNAL	INTERNAL_STATION_ATLAS_COHERENCE_NOT_DECIPHERMENT_PROBABILITY	Medizinische Anwendung an [B4_MAIN_ARCH_LINKED_PAIR]: Lasse den lokalen Posten bis zum bezeichneten Bereitschaftszustand stehen und beende den Schritt.	Badehausbetrieb an [B4_MAIN_ARCH_LINKED_PAIR]: Rücklaufleitung öffnen.	Ikonographisch/formal an [B4_MAIN_ARCH_LINKED_PAIR]: zwei getrennte Figuren mit dekorativem Bogen; die exakte Karte kann nur einen lokalen Konstruktionsplatz füllen.	gemeinsame Paarstation für Tuch-, Wasch- und Temperieranwendungen	gekoppeltes Beckenpaar für Filtern, Spülen und Ablassen	Badehausbetrieb an [B4_MAIN_ARCH_LINKED_PAIR]: Rücklaufleitung öffnen.	NO_DIRECTION_ASSERTED	NONE	Stoff, Heilindikation und konkrete Handlung stammen aus dem Masterexemplar, nicht aus der Bildkontur; der Schlussmarker stützt nur den Feldabschluss.	LOCAL_OCCURRENCE_DEFAULT_NOT_CARD_STEM_SOUND_LANGUAGE_OR_GLOBAL_FLOW_MEANING
237	337	f83r	f83r.28	B4	F119	B4-S010	1b1ffdd869fb1429ad03	oldy	EXACT_CARD_ID=1b1ffdd869fb1429ad03 | SURFACE_DISPLAY_ONLY=oldy | OPAQUE_FORMULA=CLOSE(FRAME_O(LINK)) | KNOWN_CARD=NONE | KNOWN_FORMAL=NONE | TERMINAL=TERMINAL | V69_CONTROL_CLASS=UNKNOWN_EXEMPLAR_WHOLE_CARD	B4_MAIN_ARCH_LINKED_PAIR	INHERITED_VISIBLE	CARRY_WITHIN_LOCAL_STATION	beide Endstationen teilen einen sichtbaren Bogen, aber keinen Pfeil	Erwärme den Bade- oder Waschzusatz sanft und beende den örtlichen Arbeitsschritt.	FORMAL_CLOSURE_MARKER_WITH_EXEMPLAR_FILL	UNPARSED_EXEMPLAR	0.42	LOW_MEDIUM_INTERNAL	INTERNAL_STATION_ATLAS_COHERENCE_NOT_DECIPHERMENT_PROBABILITY	Medizinische Anwendung an [B4_MAIN_ARCH_LINKED_PAIR]: Erwärme den Bade- oder Waschzusatz sanft und beende den örtlichen Arbeitsschritt.	Badehausbetrieb an [B4_MAIN_ARCH_LINKED_PAIR]: Vorratscharge bereitstellen.	Ikonographisch/formal an [B4_MAIN_ARCH_LINKED_PAIR]: zwei getrennte Figuren mit dekorativem Bogen; die exakte Karte kann nur einen lokalen Konstruktionsplatz füllen.	gemeinsame Paarstation für Tuch-, Wasch- und Temperieranwendungen	gekoppeltes Beckenpaar für Filtern, Spülen und Ablassen	Badehausbetrieb an [B4_MAIN_ARCH_LINKED_PAIR]: Vorratscharge bereitstellen.	NO_DIRECTION_ASSERTED	NONE	Stoff, Heilindikation und konkrete Handlung stammen aus dem Masterexemplar, nicht aus der Bildkontur; der Schlussmarker stützt nur den Feldabschluss.	LOCAL_OCCURRENCE_DEFAULT_NOT_CARD_STEM_SOUND_LANGUAGE_OR_GLOBAL_FLOW_MEANING
238	338	f83r	f83r.35	B4	F120	B4-S011	2f1c5e56e8f0ff459065	saiin	EXACT_CARD_ID=2f1c5e56e8f0ff459065 | SURFACE_DISPLAY_ONLY=saiin | OPAQUE_FORMULA=OPAQUE_PAYLOAD | KNOWN_CARD=MASS? | KNOWN_FORMAL=NONE | TERMINAL=NONCLOSE | V69_CONTROL_CLASS=MNEMONIC_AND_FORMAL_CHANNELS	B4_MAIN_LEFT_OPEN_FRINGE_STATION	DIRECT_VISIBLE	RESET_AT_V71_SCENE_GAP	gefüllter Unterlauf setzt am linken Gefäß an und endet mehrfach offen	Bemesse den aktiven Bade- oder Waschposten nach der örtlichen Vorschrift.	KNOWN_CARD_WITH_EXEMPLAR_FILL	UNIQUE_EXACT	0.68	MEDIUM_HIGH_INTERNAL	INTERNAL_STATION_ATLAS_COHERENCE_NOT_DECIPHERMENT_PROBABILITY	Medizinische Anwendung an [B4_MAIN_LEFT_OPEN_FRINGE_STATION]: Bemesse den aktiven Bade- oder Waschposten nach der örtlichen Vorschrift.	Badehausbetrieb an [B4_MAIN_LEFT_OPEN_FRINGE_STATION]: Mengenbuch=B4:F120:M.	Ikonographisch/formal an [B4_MAIN_LEFT_OPEN_FRINGE_STATION]: ornamentaler Schweif statt Auslass; die exakte Karte kann nur einen lokalen Konstruktionsplatz füllen.	linker örtlicher Wasch-/Auslassposten am offenen Fransenende	linker Beckenrand- oder Ablaufposten	Badehausbetrieb an [B4_MAIN_LEFT_OPEN_FRINGE_STATION]: Mengenbuch=B4:F120:M.	NO_DIRECTION_ASSERTED	NONE	Stoff, Heilindikation und konkrete Handlung stammen aus dem Masterexemplar, nicht aus der Bildkontur; MASS? bleibt ein unsicherer Ganzkarten-Merksatz, keine Wortbedeutung.	LOCAL_OCCURRENCE_DEFAULT_NOT_CARD_STEM_SOUND_LANGUAGE_OR_GLOBAL_FLOW_MEANING
239	339	f83r	f83r.35	B4	F120	B4-S011	d904bf7b044dd3922781	cheky	EXACT_CARD_ID=d904bf7b044dd3922781 | SURFACE_DISPLAY_ONLY=cheky | OPAQUE_FORMULA=OPAQUE_PAYLOAD | KNOWN_CARD=NONE | KNOWN_FORMAL=NONE | TERMINAL=NONCLOSE | V69_CONTROL_CLASS=UNKNOWN_EXEMPLAR_WHOLE_CARD	B4_MAIN_LEFT_OPEN_FRINGE_STATION	DIRECT_VISIBLE	SAME_FIELD_OWNER	gefüllter Unterlauf setzt am linken Gefäß an und endet mehrfach offen	Halte die lokale Charge bei sanfter Wärme.	EXEMPLAR_ONLY	UNPARSED_EXEMPLAR	0.48	MEDIUM_INTERNAL	INTERNAL_STATION_ATLAS_COHERENCE_NOT_DECIPHERMENT_PROBABILITY	Medizinische Anwendung an [B4_MAIN_LEFT_OPEN_FRINGE_STATION]: Halte die lokale Charge bei sanfter Wärme.	Badehausbetrieb an [B4_MAIN_LEFT_OPEN_FRINGE_STATION]: Restcharge zurückführen.	Ikonographisch/formal an [B4_MAIN_LEFT_OPEN_FRINGE_STATION]: ornamentaler Schweif statt Auslass; die exakte Karte kann nur einen lokalen Konstruktionsplatz füllen.	linker örtlicher Wasch-/Auslassposten am offenen Fransenende	linker Beckenrand- oder Ablaufposten	Badehausbetrieb an [B4_MAIN_LEFT_OPEN_FRINGE_STATION]: Restcharge zurückführen.	NO_DIRECTION_ASSERTED	NONE	Stoff, Heilindikation und konkrete Handlung stammen aus dem Masterexemplar, nicht aus der Bildkontur.	LOCAL_OCCURRENCE_DEFAULT_NOT_CARD_STEM_SOUND_LANGUAGE_OR_GLOBAL_FLOW_MEANING
240	340	f83r	f83r.35	B4	F120	B4-S011	daf32e6db9e04413ce7f	okeeol	EXACT_CARD_ID=daf32e6db9e04413ce7f | SURFACE_DISPLAY_ONLY=okeeol | OPAQUE_FORMULA=OPAQUE_PAYLOAD | KNOWN_CARD=NONE | KNOWN_FORMAL=NONE | TERMINAL=NONCLOSE | V69_CONTROL_CLASS=UNKNOWN_EXEMPLAR_WHOLE_CARD	B4_MAIN_LEFT_OPEN_FRINGE_STATION	DIRECT_VISIBLE	SAME_FIELD_OWNER	gefüllter Unterlauf setzt am linken Gefäß an und endet mehrfach offen	Verwende das breite Gefäß dieser lokalen Station.	EXEMPLAR_ONLY	UNPARSED_EXEMPLAR	0.48	MEDIUM_INTERNAL	INTERNAL_STATION_ATLAS_COHERENCE_NOT_DECIPHERMENT_PROBABILITY	Medizinische Anwendung an [B4_MAIN_LEFT_OPEN_FRINGE_STATION]: Verwende das breite Gefäß dieser lokalen Station.	Badehausbetrieb an [B4_MAIN_LEFT_OPEN_FRINGE_STATION]: vorigen Arbeitsstand aufnehmen.	Ikonographisch/formal an [B4_MAIN_LEFT_OPEN_FRINGE_STATION]: ornamentaler Schweif statt Auslass; die exakte Karte kann nur einen lokalen Konstruktionsplatz füllen.	linker örtlicher Wasch-/Auslassposten am offenen Fransenende	linker Beckenrand- oder Ablaufposten	Badehausbetrieb an [B4_MAIN_LEFT_OPEN_FRINGE_STATION]: vorigen Arbeitsstand aufnehmen.	NO_DIRECTION_ASSERTED	NONE	Stoff, Heilindikation und konkrete Handlung stammen aus dem Masterexemplar, nicht aus der Bildkontur.	LOCAL_OCCURRENCE_DEFAULT_NOT_CARD_STEM_SOUND_LANGUAGE_OR_GLOBAL_FLOW_MEANING
241	341	f83r	f83r.35	B4	F120	B4-S011	1645e612504fcef59ced	okain	EXACT_CARD_ID=1645e612504fcef59ced | SURFACE_DISPLAY_ONLY=okain | OPAQUE_FORMULA=SET(<ARG_AIN>) | KNOWN_CARD=NONE | KNOWN_FORMAL=NONE | TERMINAL=NONCLOSE | V69_CONTROL_CLASS=UNKNOWN_EXEMPLAR_WHOLE_CARD	B4_MAIN_LEFT_OPEN_FRINGE_STATION	DIRECT_VISIBLE	SAME_FIELD_OWNER	gefüllter Unterlauf setzt am linken Gefäß an und endet mehrfach offen	Gib einen abgemessenen Anteil in das örtlich bezeichnete Gefäß.	EXEMPLAR_ONLY	UNPARSED_EXEMPLAR	0.48	MEDIUM_INTERNAL	INTERNAL_STATION_ATLAS_COHERENCE_NOT_DECIPHERMENT_PROBABILITY	Medizinische Anwendung an [B4_MAIN_LEFT_OPEN_FRINGE_STATION]: Gib einen abgemessenen Anteil in das örtlich bezeichnete Gefäß.	Badehausbetrieb an [B4_MAIN_LEFT_OPEN_FRINGE_STATION]: Rückgabe an die Vorstation buchen.	Ikonographisch/formal an [B4_MAIN_LEFT_OPEN_FRINGE_STATION]: ornamentaler Schweif statt Auslass; die exakte Karte kann nur einen lokalen Konstruktionsplatz füllen.	linker örtlicher Wasch-/Auslassposten am offenen Fransenende	linker Beckenrand- oder Ablaufposten	Badehausbetrieb an [B4_MAIN_LEFT_OPEN_FRINGE_STATION]: Rückgabe an die Vorstation buchen.	NO_DIRECTION_ASSERTED	NONE	Stoff, Heilindikation und konkrete Handlung stammen aus dem Masterexemplar, nicht aus der Bildkontur.	LOCAL_OCCURRENCE_DEFAULT_NOT_CARD_STEM_SOUND_LANGUAGE_OR_GLOBAL_FLOW_MEANING
242	342	f83r	f83r.35	B4	F120	B4-S011	6f7ff8287eddf4da9fdb	chdy	EXACT_CARD_ID=6f7ff8287eddf4da9fdb | SURFACE_DISPLAY_ONLY=chdy | OPAQUE_FORMULA=VARIANT_D(OPAQUE_PAYLOAD) | KNOWN_CARD=NONE | KNOWN_FORMAL=NONE | TERMINAL=NONCLOSE | V69_CONTROL_CLASS=UNKNOWN_EXEMPLAR_WHOLE_CARD	B4_MAIN_LEFT_OPEN_FRINGE_STATION	DIRECT_VISIBLE	SAME_FIELD_OWNER	gefüllter Unterlauf setzt am linken Gefäß an und endet mehrfach offen	Rühre den lokalen Bade- oder Waschposten, bis er gleichmäßig vermischt ist.	EXEMPLAR_ONLY	UNPARSED_EXEMPLAR	0.48	MEDIUM_INTERNAL	INTERNAL_STATION_ATLAS_COHERENCE_NOT_DECIPHERMENT_PROBABILITY	Medizinische Anwendung an [B4_MAIN_LEFT_OPEN_FRINGE_STATION]: Rühre den lokalen Bade- oder Waschposten, bis er gleichmäßig vermischt ist.	Badehausbetrieb an [B4_MAIN_LEFT_OPEN_FRINGE_STATION]: Rücklaufleitung öffnen.	Ikonographisch/formal an [B4_MAIN_LEFT_OPEN_FRINGE_STATION]: ornamentaler Schweif statt Auslass; die exakte Karte kann nur einen lokalen Konstruktionsplatz füllen.	linker örtlicher Wasch-/Auslassposten am offenen Fransenende	linker Beckenrand- oder Ablaufposten	Badehausbetrieb an [B4_MAIN_LEFT_OPEN_FRINGE_STATION]: Rücklaufleitung öffnen.	NO_DIRECTION_ASSERTED	NONE	Stoff, Heilindikation und konkrete Handlung stammen aus dem Masterexemplar, nicht aus der Bildkontur.	LOCAL_OCCURRENCE_DEFAULT_NOT_CARD_STEM_SOUND_LANGUAGE_OR_GLOBAL_FLOW_MEANING
243	343	f83r	f83r.37	B4	F121	B4-S011	dcda95c81a5460feb191	sol	EXACT_CARD_ID=dcda95c81a5460feb191 | SURFACE_DISPLAY_ONLY=sol | OPAQUE_FORMULA=FRAME_O(LINK) | KNOWN_CARD=NONE | KNOWN_FORMAL=AKTIVEN_ARBEITSSTAND_VERKNÜPFEN | TERMINAL=NONCLOSE | V69_CONTROL_CLASS=STRICT_FORMAL_PROMPT_NO_WORD_VALUE	B4_MAIN_LEFT_OPEN_FRINGE_STATION	INHERITED_VISIBLE	CARRY_WITHIN_LOCAL_STATION	gefüllter Unterlauf setzt am linken Gefäß an und endet mehrfach offen	Führe den aktiven Posten ausschließlich innerhalb dieses Records weiter.	KNOWN_FORMAL_WITH_EXEMPLAR_FILL	UNIQUE_FORMAL_ONLY	0.62	MEDIUM_HIGH_INTERNAL	INTERNAL_STATION_ATLAS_COHERENCE_NOT_DECIPHERMENT_PROBABILITY	Medizinische Anwendung an [B4_MAIN_LEFT_OPEN_FRINGE_STATION]: Führe den aktiven Posten ausschließlich innerhalb dieses Records weiter.	Badehausbetrieb an [B4_MAIN_LEFT_OPEN_FRINGE_STATION]: aktive Charge/Rücklauf des Feldes F121.	Ikonographisch/formal an [B4_MAIN_LEFT_OPEN_FRINGE_STATION]: ornamentaler Schweif statt Auslass; die exakte Karte kann nur einen lokalen Konstruktionsplatz füllen.	linker örtlicher Wasch-/Auslassposten am offenen Fransenende	linker Beckenrand- oder Ablaufposten	Badehausbetrieb an [B4_MAIN_LEFT_OPEN_FRINGE_STATION]: aktive Charge/Rücklauf des Feldes F121.	NO_DIRECTION_ASSERTED	NONE	Stoff, Heilindikation und konkrete Handlung stammen aus dem Masterexemplar, nicht aus der Bildkontur; AKTIVEN_ARBEITSSTAND_VERKNÜPFEN bleibt eine formale Slotanweisung, keine Übersetzung.	LOCAL_OCCURRENCE_DEFAULT_NOT_CARD_STEM_SOUND_LANGUAGE_OR_GLOBAL_FLOW_MEANING
244	344	f83r	f83r.37	B4	F121	B4-S011	b958a512ca6a3559e86e	lkedy	EXACT_CARD_ID=b958a512ca6a3559e86e | SURFACE_DISPLAY_ONLY=lkedy | OPAQUE_FORMULA=CLOSE(OPAQUE_PAYLOAD) | KNOWN_CARD=NONE | KNOWN_FORMAL=NONE | TERMINAL=TERMINAL | V69_CONTROL_CLASS=UNKNOWN_EXEMPLAR_WHOLE_CARD	B4_MAIN_LEFT_OPEN_FRINGE_STATION	INHERITED_VISIBLE	SAME_FIELD_OWNER	gefüllter Unterlauf setzt am linken Gefäß an und endet mehrfach offen	Wasche den bezeichneten Bereich zweimal und beende den örtlichen Schritt.	FORMAL_CLOSURE_MARKER_WITH_EXEMPLAR_FILL	UNPARSED_EXEMPLAR	0.42	LOW_MEDIUM_INTERNAL	INTERNAL_STATION_ATLAS_COHERENCE_NOT_DECIPHERMENT_PROBABILITY	Medizinische Anwendung an [B4_MAIN_LEFT_OPEN_FRINGE_STATION]: Wasche den bezeichneten Bereich zweimal und beende den örtlichen Schritt.	Badehausbetrieb an [B4_MAIN_LEFT_OPEN_FRINGE_STATION]: Charge in den Sammellauf ablassen.	Ikonographisch/formal an [B4_MAIN_LEFT_OPEN_FRINGE_STATION]: ornamentaler Schweif statt Auslass; die exakte Karte kann nur einen lokalen Konstruktionsplatz füllen.	linker örtlicher Wasch-/Auslassposten am offenen Fransenende	linker Beckenrand- oder Ablaufposten	Badehausbetrieb an [B4_MAIN_LEFT_OPEN_FRINGE_STATION]: Charge in den Sammellauf ablassen.	NO_DIRECTION_ASSERTED	NONE	Stoff, Heilindikation und konkrete Handlung stammen aus dem Masterexemplar, nicht aus der Bildkontur; der Schlussmarker stützt nur den Feldabschluss.	LOCAL_OCCURRENCE_DEFAULT_NOT_CARD_STEM_SOUND_LANGUAGE_OR_GLOBAL_FLOW_MEANING
245	345	f83r	f83r.37	B4	F122	B4-S012	de7321bface5628e35d6	lchedy	EXACT_CARD_ID=de7321bface5628e35d6 | SURFACE_DISPLAY_ONLY=lchedy | OPAQUE_FORMULA=CLOSE(OPAQUE_PAYLOAD) | KNOWN_CARD=ABLASSEN? | KNOWN_FORMAL=NONE | TERMINAL=TERMINAL | V69_CONTROL_CLASS=EXACT_WORKING_MNEMONIC	B4_MAIN_LEFT_OPEN_FRINGE_STATION	INHERITED_VISIBLE	CARRY_WITHIN_LOCAL_STATION	gefüllter Unterlauf setzt am linken Gefäß an und endet mehrfach offen	Lasse die verbrauchte Flüssigkeit in den örtlichen Auffang- oder Auslassbereich ab.	KNOWN_CARD_WITH_EXEMPLAR_FILL	UNIQUE_EXACT	0.58	MEDIUM_INTERNAL	INTERNAL_STATION_ATLAS_COHERENCE_NOT_DECIPHERMENT_PROBABILITY	Medizinische Anwendung an [B4_MAIN_LEFT_OPEN_FRINGE_STATION]: Lasse die verbrauchte Flüssigkeit in den örtlichen Auffang- oder Auslassbereich ab.	Badehausbetrieb an [B4_MAIN_LEFT_OPEN_FRINGE_STATION]: Unterlauf von dieser lokalen Station.	Ikonographisch/formal an [B4_MAIN_LEFT_OPEN_FRINGE_STATION]: ornamentaler Schweif statt Auslass; die exakte Karte kann nur einen lokalen Konstruktionsplatz füllen.	linker örtlicher Wasch-/Auslassposten am offenen Fransenende	linker Beckenrand- oder Ablaufposten	Badehausbetrieb an [B4_MAIN_LEFT_OPEN_FRINGE_STATION]: Unterlauf von dieser lokalen Station.	LOCAL_EXEMPLAR_DIRECTION_ONLY	NONE	Stoff, Heilindikation und konkrete Handlung stammen aus dem Masterexemplar, nicht aus der Bildkontur; jede Richtung gilt nur innerhalb dieser Station; Pfeil und globaler Seitenfluss fehlen; ABLASSEN? bleibt ein unsicherer Ganzkarten-Merksatz, keine Wortbedeutung; der Schlussmarker stützt nur den Feldabschluss.	LOCAL_OCCURRENCE_DEFAULT_NOT_CARD_STEM_SOUND_LANGUAGE_OR_GLOBAL_FLOW_MEANING
246	346	f83r	f83r.37	B4	F123	B4-S013	232195d6ff2f326322f7	qokol	EXACT_CARD_ID=232195d6ff2f326322f7 | SURFACE_DISPLAY_ONLY=qokol | OPAQUE_FORMULA=OPAQUE_PAYLOAD | KNOWN_CARD=NONE | KNOWN_FORMAL=NONE | TERMINAL=NONCLOSE | V69_CONTROL_CLASS=UNKNOWN_EXEMPLAR_WHOLE_CARD	B4_MAIN_LEFT_OPEN_FRINGE_STATION	INHERITED_VISIBLE	CARRY_WITHIN_LOCAL_STATION	gefüllter Unterlauf setzt am linken Gefäß an und endet mehrfach offen	Lasse die Mischung in das örtlich bezeichnete Gefäß oder Teilbad einlaufen.	EXEMPLAR_ONLY	UNPARSED_EXEMPLAR	0.38	LOW_MEDIUM_INTERNAL	INTERNAL_STATION_ATLAS_COHERENCE_NOT_DECIPHERMENT_PROBABILITY	Medizinische Anwendung an [B4_MAIN_LEFT_OPEN_FRINGE_STATION]: Lasse die Mischung in das örtlich bezeichnete Gefäß oder Teilbad einlaufen.	Badehausbetrieb an [B4_MAIN_LEFT_OPEN_FRINGE_STATION]: Charge ruhig stehen lassen.	Ikonographisch/formal an [B4_MAIN_LEFT_OPEN_FRINGE_STATION]: ornamentaler Schweif statt Auslass; die exakte Karte kann nur einen lokalen Konstruktionsplatz füllen.	linker örtlicher Wasch-/Auslassposten am offenen Fransenende	linker Beckenrand- oder Ablaufposten	Badehausbetrieb an [B4_MAIN_LEFT_OPEN_FRINGE_STATION]: Charge ruhig stehen lassen.	LOCAL_EXEMPLAR_DIRECTION_ONLY	NONE	Stoff, Heilindikation und konkrete Handlung stammen aus dem Masterexemplar, nicht aus der Bildkontur; jede Richtung gilt nur innerhalb dieser Station; Pfeil und globaler Seitenfluss fehlen.	LOCAL_OCCURRENCE_DEFAULT_NOT_CARD_STEM_SOUND_LANGUAGE_OR_GLOBAL_FLOW_MEANING
247	347	f83r	f83r.37	B4	F123	B4-S013	bc4f1f5c006c74a4d26d	shedy	EXACT_CARD_ID=bc4f1f5c006c74a4d26d | SURFACE_DISPLAY_ONLY=shedy | OPAQUE_FORMULA=CLOSE(OPAQUE_PAYLOAD) | KNOWN_CARD=NONE | KNOWN_FORMAL=NONE | TERMINAL=TERMINAL | V69_CONTROL_CLASS=UNKNOWN_EXEMPLAR_WHOLE_CARD	B4_MAIN_LEFT_OPEN_FRINGE_STATION	INHERITED_VISIBLE	SAME_FIELD_OWNER	gefüllter Unterlauf setzt am linken Gefäß an und endet mehrfach offen	Lasse den lokalen Posten bis zum bezeichneten Bereitschaftszustand stehen und beende den Schritt.	FORMAL_CLOSURE_MARKER_WITH_EXEMPLAR_FILL	UNPARSED_EXEMPLAR	0.42	LOW_MEDIUM_INTERNAL	INTERNAL_STATION_ATLAS_COHERENCE_NOT_DECIPHERMENT_PROBABILITY	Medizinische Anwendung an [B4_MAIN_LEFT_OPEN_FRINGE_STATION]: Lasse den lokalen Posten bis zum bezeichneten Bereitschaftszustand stehen und beende den Schritt.	Badehausbetrieb an [B4_MAIN_LEFT_OPEN_FRINGE_STATION]: klaren Oberlauf abnehmen.	Ikonographisch/formal an [B4_MAIN_LEFT_OPEN_FRINGE_STATION]: ornamentaler Schweif statt Auslass; die exakte Karte kann nur einen lokalen Konstruktionsplatz füllen.	linker örtlicher Wasch-/Auslassposten am offenen Fransenende	linker Beckenrand- oder Ablaufposten	Badehausbetrieb an [B4_MAIN_LEFT_OPEN_FRINGE_STATION]: klaren Oberlauf abnehmen.	NO_DIRECTION_ASSERTED	NONE	Stoff, Heilindikation und konkrete Handlung stammen aus dem Masterexemplar, nicht aus der Bildkontur; der Schlussmarker stützt nur den Feldabschluss.	LOCAL_OCCURRENCE_DEFAULT_NOT_CARD_STEM_SOUND_LANGUAGE_OR_GLOBAL_FLOW_MEANING
248	348	f83r	f83r.38	B4	F124	B4-S014	7a4bb8136330ee4e6e56	or	EXACT_CARD_ID=7a4bb8136330ee4e6e56 | SURFACE_DISPLAY_ONLY=or | OPAQUE_FORMULA=OPAQUE_PAYLOAD | KNOWN_CARD=ANSATZ? | KNOWN_FORMAL=NONE | TERMINAL=NONCLOSE | V69_CONTROL_CLASS=EXACT_WORKING_MNEMONIC	B4_MAIN_LEFT_OPEN_FRINGE_STATION	INHERITED_VISIBLE	CARRY_WITHIN_LOCAL_STATION	gefüllter Unterlauf setzt am linken Gefäß an und endet mehrfach offen	Führe den aktiven Posten ausschließlich innerhalb dieses Records weiter.	KNOWN_CARD_WITH_EXEMPLAR_FILL	UNIQUE_EXACT	0.62	MEDIUM_HIGH_INTERNAL	INTERNAL_STATION_ATLAS_COHERENCE_NOT_DECIPHERMENT_PROBABILITY	Medizinische Anwendung an [B4_MAIN_LEFT_OPEN_FRINGE_STATION]: Führe den aktiven Posten ausschließlich innerhalb dieses Records weiter.	Badehausbetrieb an [B4_MAIN_LEFT_OPEN_FRINGE_STATION]: aktive Charge/Rücklauf des Feldes F124.	Ikonographisch/formal an [B4_MAIN_LEFT_OPEN_FRINGE_STATION]: ornamentaler Schweif statt Auslass; die exakte Karte kann nur einen lokalen Konstruktionsplatz füllen.	linker örtlicher Wasch-/Auslassposten am offenen Fransenende	linker Beckenrand- oder Ablaufposten	Badehausbetrieb an [B4_MAIN_LEFT_OPEN_FRINGE_STATION]: aktive Charge/Rücklauf des Feldes F124.	NO_DIRECTION_ASSERTED	NONE	Stoff, Heilindikation und konkrete Handlung stammen aus dem Masterexemplar, nicht aus der Bildkontur; ANSATZ? bleibt ein unsicherer Ganzkarten-Merksatz, keine Wortbedeutung.	LOCAL_OCCURRENCE_DEFAULT_NOT_CARD_STEM_SOUND_LANGUAGE_OR_GLOBAL_FLOW_MEANING
