date	experiment	status	live_scope	forbidden_inference	primary_report
2026-08-10	external_honeycutt_validator_text_length_stop	CORRECTED_OUTPUT_FREE_ARBITRARY_TAGGED_TEXT_THRESHOLD	two clean-validator attempts wrote no artifacts because an arbitrary tagged-PDF text-length guard was too high while all substantive source checks remained unchanged	replace only that sanity threshold with a 3000-word completeness guard and retain all source reconstruction overstatement and no-vision checks	validate_external_honeycutt_system_claim.py
2026-08-10	external_honeycutt_metadata_hash_scope_correction	CORRECTED_STABLE_PROJECTION_EXCLUDES_LIVE_STATS	the source audit initially bound the entire Zenodo API response whose live views and download counts can drift; the regenerated result instead hashes exact immutable record fields and file inventory	do not treat live repository statistics as scientific provenance; clean validation must reconstruct the same stable projection	audit_external_honeycutt_system_claim.py
2026-08-10	external_voynichdoc_translation_claim_audit	HOLD_PUBLIC_NARRATIVES_METHOD_AND_ALIGNMENT_DEFERRED	the examined f10r and f70r pages publish polished narratives but no source transcription alignment keys named language held prediction or machine-readable method; the site itself says these are reorganized homogenized nonliteral texts and defers a faithful version and methodology	do not import its plant names remedies political dates languages or plaintext; reopen source-aligned literal output when method and held predictions become public without claiming the unpublished work false	results/external_voynichdoc_translation_claim_audit.md
2026-08-10	external_voynichdoc_translation_claim_validation	PASS_INDEPENDENT_FIVE_PAGE_LIVE_SOURCE_RECONSTRUCTION	a nonimporting validator re-fetched and hash-matched all five audited pages and independently reconstructed exact narrative disclosures absences admission gates result and report while distinguishing the generic PWA manifest	validation is limited to the examined public pages and does not prove that no artifact exists elsewhere or that unpublished interpretations are false	results/external_voynichdoc_translation_claim_audit_validation.md
2026-08-10	external_syriac_dani_stale_version_correction	INVALIDATED_INITIAL_ONE_PDF_AUDIT_LATEST_CONCEPT_VERSION_RESOLVED	the first audit followed record 19583306 and wrongly concluded code and lexicon were absent; the four-version Zenodo concept now resolves to record 19609475 with a Python coverage pipeline JSON lexicon and revised PDF	discard the stale no-code conclusion and audit the latest three-file version while preserving that the older record alone was incomplete	audit_external_syriac_dani_claim.py
2026-08-10	external_syriac_dani_embedded_text_normalization_stop	CORRECTED_OUTPUT_FREE_PDF_LIGATURE_NORMALIZATION	the first latest-version invocation wrote no output because embedded tagged text encoded fi as a Unicode ligature in visually identified and significant	normalize embedded digital text with Unicode NFKC only; no OCR image recognition lexical result or manuscript score enters	audit_external_syriac_dani_claim.py
2026-08-10	external_syriac_dani_metadata_hash_scope_correction	CORRECTED_BEFORE_OUTPUT_STABLE_PROJECTION_EXCLUDES_LIVE_STATS	the latest-version audit now hashes immutable Zenodo identity metadata and exact file inventory rather than mutable view and download statistics	require an independent validator to reconstruct the same projection and exact three file hashes before finalizing the public-source hold	audit_external_syriac_dani_claim.py
2026-08-10	external_syriac_dani_claim_audit	HOLD_LATEST_DEPOSIT_NONHELD_AND_HEADLINE_UNRECONSTRUCTABLE	revision 4 publishes a 1389-key lexicon and coverage script but omits lsi_all.txt and all permutation comparison and visual scoring code; metadata and PDF conflict on the null result and the lexicon has 570 unreachable keys 1334 unsourced entries and domain counts incompatible with the reported no-function comparison	do not import Syriac Semitic pharma words mapping or plaintext; reopen only with exact corpus complete statistic and scores selection history held evaluation and specialist connected prose	results/external_syriac_dani_claim_audit.md
2026-08-10	external_honeycutt_system_claim_validation	PASS_50_CHECK_STABLE_PUBLIC_SOURCE_RECONSTRUCTION	the corrected nonimporting validator independently reconstructs both site pages the 1347-byte stable Zenodo projection tagged PDF 31-versus-13-class mismatch missing public data declared AI visual inputs all admission gates and exact result report	the validation rejects only this public deposit as admissible evidence and does not falsify the unpublished system hypothesis or establish language cipher meaning plaintext or translation	results/external_honeycutt_system_claim_audit_validation.md
2026-08-10	external_syriac_dani_token_null_wording_correction	CORRECTED_FREQUENCY_WEIGHTED_NOT_UNPRESERVED_REPETITIONS	the first latest-version report wrongly treated repeated token counting as an uncontrolled null error even though a correctly implemented map permutation could preserve repetitions; the result now states only that coverage is frequency-weighted and no type-level or concentration robustness is reported	do not infer either validity or invalidity from repetition alone; retain the missing corpus statistic code held test and full choice-null blockers	audit_external_syriac_dani_claim.py
2026-08-10	external_syriac_dani_claim_validation	PASS_50_CHECK_LATEST_CONCEPT_AND_LEXICON_RECONSTRUCTION	a nonimporting validator refetches the current concept old one-PDF version all three latest files stable metadata projections embedded text inert pipeline AST and exact lexicon counts; ten source version and overstatement mutations are rejected	the released reduction and lexicon are inspectable but current evidence does not establish Syriac Semitic pharma any lexeme phrase plaintext or translation and does not prove those hypotheses false	results/external_syriac_dani_claim_audit_validation.md
2026-08-10	DANI001_fixed_mapping_diagnostic_registration	REGISTERED_CONDITIONAL_POSTSELECTION_DIAGNOSTIC_UNSCORED	the current public converter and 1389-key lookup set define one exhaustive 10-factorial conditional rank test across two source-native panels three alternate readings and frozen type folio strict-literal affix metadata and domain robustness gates	do not inspect the released-map score before target-blind capacity and synthetic calibration freeze; even a full pass establishes no Syriac Semitic pharma sound word lexeme plaintext or translation	DANI001_FIXED_MAPPING_DIAGNOSTIC_SPEC.md
2026-08-11	DANI001_synthetic_manifest_stale_expected_hash_stop	CORRECTED_PREGENERATION_NO_OUTPUT	the first manifest CLI invocation supplied the superseded calibration-spec digest and the generator hard-stopped before constructing any registered world or creating the destination	retry only with the final independently audited spec and generator pair; no synthetic score real panel released-map rank meaning plaintext or translation was opened	dani001_calibration_generator.py
2026-08-11	DANI001_calibration_second_static_audit	HOLD_PREMANIFEST_MUTATION_PRIVACY_AND_SCHEMA_REPAIR_REQUIRED	a second independent static audit found the duplicate-JSON fixture dropped most of its clean base lexicon and result aggregate hash and nested schemas were underdetermined while a prohibited template-digest field remained; the manifest is absent	correct the pre-score contract and generator before any registered-world construction; do not infer calibration power real mapping exceptionality Syriac meaning plaintext or translation	DANI001_TARGET_BLIND_CALIBRATION_SPEC.md
2026-08-11	DANI001_source_free_synthetic_manifest	PASS_238_WORLD_737_ASSERTION_MANIFEST_UNSCORED	the final source-free generator installs one canonical 11706427-byte manifest with 4 toy 100 planted 128 null and 6 adversarial worlds plus 20 mutations and 737 unique ordered assertions under SHA256 426de639; no score core network or manuscript panel was opened	the manifest authorizes implementation and independent reconstruction only after a hash freeze; it supplies no calibration power released-map result language meaning plaintext or translation	DANI001_SYNTHETIC_MANIFEST.json
2026-08-11	DANI001_calibration_atlas_contract_correction	CORRECTED_PREFREEZE_OLD_MANIFEST_INVALIDATED	clean-validator implementation exposed that the calibration prose required byte-exact reconstruction of the 115470-row source-separator atlas without freezing its 23-column parse and serialization contract; the specification now states that contract and the prior uncommitted manifest remains scientifically obsolete	update generator binding and regenerate the source-free manifest only after runner corrections and independent static review; no registered score network source panel rank0 language meaning plaintext or translation was opened	DANI001_TARGET_BLIND_CALIBRATION_SPEC.md
2026-08-11	DANI001_external_projection_contract_correction	CORRECTED_PREFREEZE_EXTERNAL_SCHEMA_UNDERDETERMINATION	the clean validator exposed that the stable Zenodo projection and deposited lexicon source-domain view projection lacked complete independent JSON formulas; the calibration specification now freezes recursive duplicate rejection exact metadata fields file order key entry aggregation and all ten view definitions	complete runner and validator static audit before rebinding or regenerating the obsolete manifest; no live fetch source panel permutation score rank0 language meaning plaintext or translation was opened	DANI001_TARGET_BLIND_CALIBRATION_SPEC.md
2026-08-11	DANI001_runner_validator_cross_audit	HOLD_PREFREEZE_IMPLEMENTATION_PROOFS_AND_ISOLATION_INCOMPLETE	cross-audit found incomplete all-view synthetic adversary mutation affix unreachable toy worker and runtime checks plus actual APIs that could enumerate then skip rank0 and freeze loaders that did not enforce every registered binding; the old manifest remains invalid and no registered execution occurred	repair both implementations and require a new independent static GO before rebinding regenerating or opening network source panels or actual ranks; infer no converter exceptionality language meaning plaintext or translation	DANI001_TARGET_BLIND_CALIBRATION_SPEC.md
