case_id	occurrence_id	surface	composition	head	working_value	working_roman	page	locus	token_index	section	hand	line_position	triple_reader_token_stable	global_context_mode	global_axis	contextual_renderer_de	visible_head_surface	visible_head_gloss_de	evidence_id	evidence_source	left_surface	left_gloss_de	right_surface	right_gloss_de	decision	surface_line
G686-V0442	G626-M03162	daiin	D+A+III	d	3	III	f46v	f46v.2	14	H	2	LAST	1	D_VALUE_OUTER_HEAD_OPEN	OPEN	III. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	tody	kalten Ansatz fertigstellen	<END>	OPEN	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	ytair aiin otchdy okaly daiin qokedy otar ar oldy otedy saim okey tody daiin
G686-V0443	G626-M03164	daiin	D+A+III	d	3	III	f46v	f46v.4	10	H	2	MIDDLE	0	D_VALUE_OUTER_HEAD_OPEN	OPEN	III. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	kedy	heiß in der Mitte des Grades, abgeschlossen	y	OPEN	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	ydaiin chckhy chdal olar chckhdy chdody tar cham kedy daiin y kaiir shckhefy
G686-V0444	G626-M03166	daiin	D+A+III	d	3	III	f46v	f46v.5	7	H	2	MIDDLE	0	D_VALUE_OUTER_HEAD_OPEN	OPEN	III. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	dykaly	danach Rohstoff I leicht erhitzen	chedy	trocken in der Mitte des Grades, abgeschlossen	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	lodaiin shedy qokedy chdy okedy dykaly daiin chedy okeedy s ar air cthy
G686-V0445	G626-M03170	daiin	D+A+III	d	3	III	f47r	f47r.1	5	H	1	MIDDLE	1	DIRECT_QUALITY_GRADE	GRADE	unmarkiert: feucht, Grad III	shol	unmarkiert: feucht, Grad III	G628-L055	experiments/yolo/gdt628_chol_measure_frame/artifacts/OL_QUALITY_D_VALUE_PHRASES.tsv	shol	feucht; nominal feuchtes Gut/Material	chdy	trocken am Anfang des Grades, abgeschlossen	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	chair oly sheaiin shol daiin chdy
G686-V0446	G626-M03183	daiin	D+A+III	d	3	III	f47r	f47r.11	3	H	1	MIDDLE	1	D_VALUE_OUTER_HEAD_OPEN	OPEN	III. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	cphy	Arzneikompositum in Grundform	daiiny	drei Teile abmessen und abschließen	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	dsho cphy daiin daiiny
G686-V0447	G626-M03176	daiin	D+A+III	d	3	III	f47r	f47r.4	5	H	1	MIDDLE	1	DIRECT_QUALITY_GRADE	GRADE	unmarkiert: trocken, Grad III	chol	unmarkiert: trocken, Grad III	G628-L057	experiments/yolo/gdt628_chol_measure_frame/artifacts/OL_QUALITY_D_VALUE_PHRASES.tsv	chol	trocken; nominal trockenes Gut/Material	kchdal	OPEN	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	qokcheo cthey chokain chol daiin kchdal
G686-V0448	G626-M03181	daiin	D+A+III	d	3	III	f47r	f47r.9	6	H	1	MIDDLE	1	DIRECT_QUALITY_GRADE	GRADE	unmarkiert: trocken, Grad III	chol	unmarkiert: trocken, Grad III	G628-L058	experiments/yolo/gdt628_chol_measure_frame/artifacts/OL_QUALITY_D_VALUE_PHRASES.tsv	chol	trocken; nominal trockenes Gut/Material	okcho	OPEN	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	qoko kor chaiin okal chol daiin okcho kchorsy
G686-V0449	G626-M03189	daiin	D+A+III	d	3	III	f47v	f47v.11	8	H	1	MIDDLE	1	D_VALUE_OUTER_HEAD_OPEN	OPEN	III. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	dchy	Dosis Trockendroge, Grundform	chy	trocken am Anfang des Grades	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	oteey cho chdy chy key chyky dchy daiin chy
G686-V0450	G626-M03190	daiin	D+A+III	d	3	III	f47v	f47v.12	8	H	1	LAST	0	D_VALUE_OUTER_HEAD_OPEN	OPEN	III. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	chochy	Trockenansatz nochmals leicht trocknen	<END>	OPEN	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	chy cho keesy chy chy cheky chochy daiin
G686-V0451	G626-M03191	daiin	D+A+III	d	3	III	f47v	f47v.13	2	H	1	MIDDLE	1	D_VALUE_OUTER_HEAD_OPEN	OPEN	III. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	dshy	eine Dosis leicht angefeuchtete Droge	chdlety	OPEN	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	dshy daiin chdlety chaiin dcheey otald
G686-V0452	G626-M03184	daiin	D+A+III	d	3	III	f47v	f47v.3	7	H	1	LAST	1	D_VALUE_OUTER_HEAD_OPEN	OPEN	III. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	chkchy	trocknen, erhitzen, erneut trocknen und abschließen	<END>	OPEN	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	shol char oteol dor otchol chkchy daiin
G686-V0453	G626-M03187	daiin	D+A+III	d	3	III	f47v	f47v.8	1	H	1	FIRST	1	D_VALUE_OUTER_HEAD_OPEN	OPEN	III. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	<START>	OPEN	cheotar	OPEN	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	daiin cheotar chodaly sal
G686-V0454	G626-M03196	daiin	D+A+III	d	3	III	f48r	f48r.2	1	H	5	FIRST	1	D_VALUE_OUTER_HEAD_OPEN	OPEN	III. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	<START>	OPEN	yteeol	OPEN	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	daiin yteeol cheody kechodshey qotedy chtaiin otchdy tedain okain ckhy
G686-V0455	G626-M03221	daiin	D+A+III	d	3	III	f49r	f49r.12	4	H	1	MIDDLE	1	D_VALUE_OUTER_HEAD_OPEN	OPEN	III. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	kcho	Zubereitung: heiß und trocken	chcthy	trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	podaiin cheo kcho daiin chcthy
G686-V0456	G626-M03222	daiin	D+A+III	d	3	III	f49r	f49r.13	5	H	1	MIDDLE	1	D_VALUE_OUTER_HEAD_OPEN	OPEN	III. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	tcheol	kalt-trockener Drogenstoff	cthodd	fertiger Krautabsud	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	d chol y tcheol daiin cthodd
G686-V0457	G626-M03223	daiin	D+A+III	d	3	III	f49r	f49r.14	6	H	1	LAST	1	DIRECT_QUALITY_GRADE	GRADE	im o-Rahmen: kalt, Grad III	otol	im o-Rahmen: kalt, Grad III	G628-L061	experiments/yolo/gdt628_chol_measure_frame/artifacts/OL_QUALITY_D_VALUE_PHRASES.tsv	otol	kaltes Zubereitungsgut	<END>	OPEN	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	qo shoqoky shor sheor otol daiin
G686-V0458	G626-M03225	daiin	D+A+III	d	3	III	f49r	f49r.15	5	H	1	LAST	1	D_VALUE_OUTER_HEAD_OPEN	OPEN	III. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	dchodaiin	OPEN	<END>	OPEN	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	ochol chol chody dchodaiin daiin
G686-V0459	G626-M03214	daiin	D+A+III	d	3	III	f49r	f49r.2	8	H	1	LAST	1	D_VALUE_OUTER_HEAD_OPEN	OPEN	III. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	dor	miss eine Portion Droge ab	<END>	OPEN	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	qotor sho chotchy choshy qopchar qo dor daiin
G686-V0460	G626-M03215	daiin	D+A+III	d	3	III	f49r	f49r.3	4	H	1	MIDDLE	1	D_VALUE_OUTER_HEAD_OPEN	OPEN	III. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	dchor	abgemessener Pflanzenteil	dor	miss eine Portion Droge ab	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	dsho dchor dchor daiin dor cheoraiin
G686-V0461	G626-M03230	daiin	D+A+III	d	3	III	f49v	f49v.16	3	H	1	MIDDLE	0	D_VALUE_OUTER_HEAD_OPEN	OPEN	III. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	cheo	trocken angesetzte Zubereitung	dol	Materialmaß	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	qoteees cheo daiin dol
G686-V0462	G626-M03231	daiin	D+A+III	d	3	III	f49v	f49v.20	2	H	1	MIDDLE	0	D_VALUE_OUTER_HEAD_OPEN	OPEN	III. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	qoksho	OPEN	shckhy	Arzneikompositum: feucht, Gradanfang	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	qoksho daiin shckhy dar
G686-V0463	G626-M03232	daiin	D+A+III	d	3	III	f49v	f49v.22	3	H	1	MIDDLE	1	D_VALUE_OUTER_HEAD_OPEN	OPEN	III. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	cthol	CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge	choky	heiß-trockene Zubereitung, Grundform	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	dchol cthol daiin choky
G686-V0464	G626-M03233	daiin	D+A+III	d	3	III	f49v	f49v.24	3	H	1	MIDDLE	1	D_VALUE_OUTER_HEAD_OPEN	OPEN	III. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	ckhey	Arzneikompositum in der Gradmitte	dain	Grad-/Maßwert II	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	ochokeey ckhey daiin dain chokag
G686-V0465	G626-M03235	daiin	D+A+III	d	3	III	f49v	f49v.26	7	H	1	LAST	1	DIRECT_QUALITY_GRADE	GRADE	unmarkiert: trocken, Grad III	chol	unmarkiert: trocken, Grad III	G628-L062	experiments/yolo/gdt628_chol_measure_frame/artifacts/OL_QUALITY_D_VALUE_PHRASES.tsv	chol	trocken; nominal trockenes Gut/Material	<END>	OPEN	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	qokeol chokeeody otol kcho s chol daiin
G686-V0466	G626-M03238	daiin	D+A+III	d	3	III	f49v	f49v.38	6	H	1	MIDDLE	1	DIRECT_PART_OR_MATERIAL_AMOUNT	AMOUNT	drei lokale Portionen/Maße; Kopf chor; absolute Einheit offen	chor	Pflanzenteil: 3 Maß/Portion oder Grad III	G628-R020	experiments/yolo/gdt628_chol_measure_frame/artifacts/OR_CARRIER_D_VALUE_PHRASES.tsv	chor	Pflanzen-/Reproduktionsteil	dy	OPEN	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	chokeo sho cheor cheokchet chor daiin dy daiin qokg
G686-V0467	G626-M03239	daiin	D+A+III	d	3	III	f49v	f49v.38	8	H	1	MIDDLE	0	D_VALUE_OUTER_HEAD_OPEN	OPEN	III. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	dy	OPEN	qokg	OPEN	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	chokeo sho cheor cheokchet chor daiin dy daiin qokg
G686-V0468	G626-M03241	daiin	D+A+III	d	3	III	f49v	f49v.40	3	H	1	MIDDLE	1	D_VALUE_OUTER_HEAD_OPEN	OPEN	III. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	chy	trocken am Anfang des Grades	chol	trocken; nominal trockenes Gut/Material	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	oaiin chy daiin chol chaiin kshardy chokchy
G686-V0469	G626-M03246	daiin	D+A+III	d	3	III	f49v	f49v.44	5	H	1	MIDDLE	0	D_VALUE_OUTER_HEAD_OPEN	OPEN	III. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	chariin	OPEN	chain	trocken, Grad II	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	chokaiin cho dls chariin daiin chain dy chetcho dy
G686-V0470	G626-M03251	daiin	D+A+III	d	3	III	f49v	f49v.52	4	H	1	LAST	1	D_VALUE_OUTER_HEAD_OPEN	OPEN	III. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	cheey	trocken am Ende des Grades	<END>	OPEN	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	ykchokeo r cheey daiin
G686-V0471	G626-M03268	daiin	D+A+III	d	3	III	f4r	f4r.13	1	H	1	FIRST	1	D_VALUE_OUTER_HEAD_OPEN	OPEN	III. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	<START>	OPEN	cthey	CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	daiin cthey
G686-V0472	G626-M03256	daiin	D+A+III	d	3	III	f4r	f4r.3	6	H	1	MIDDLE	1	D_VALUE_OUTER_HEAD_OPEN	OPEN	III. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	qotaiin	kalt, Grad III	shain	feucht, Grad II	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	otchol chol chy chaiin qotaiin daiin shain
G686-V0473	G626-M03258	daiin	D+A+III	d	3	III	f4r	f4r.4	4	H	1	MIDDLE	1	D_VALUE_OUTER_HEAD_OPEN	OPEN	III. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	yty	kühle hiervon leicht ab	okaiin	heiß, Grad III, im Ansatzrahmen	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	qotchol chy yty daiin okaiin cthy
G686-V0474	G626-M03262	daiin	D+A+III	d	3	III	f4r	f4r.7	3	H	1	MIDDLE	1	D_VALUE_OUTER_HEAD_OPEN	OPEN	III. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	cthol	CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge	cthom	eine Handvoll Blatt- oder Krautansatz	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	qotaiin cthol daiin cthom
G686-V0475	G626-M03263	daiin	D+A+III	d	3	III	f4r	f4r.9	1	H	1	FIRST	1	D_VALUE_OUTER_HEAD_OPEN	OPEN	III. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	<START>	OPEN	ckhochy	OPEN	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	daiin ckhochy tchy kor aiin
G686-V0476	G626-M03279	daiin	D+A+III	d	3	III	f4v	f4v.11	6	H	1	LAST	0	DIRECT_QUALITY_GRADE	GRADE	im qo-Qualitätsrahmen: kalt, Grad III	qotol	im qo-Qualitätsrahmen: kalt, Grad III	G628-L063	experiments/yolo/gdt628_chol_measure_frame/artifacts/OL_QUALITY_D_VALUE_PHRASES.tsv	qotol	kaltes Material	<END>	OPEN	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	sho kcheor shody shtaiin qotol daiin
G686-V0477	G626-M03271	daiin	D+A+III	d	3	III	f4v	f4v.3	5	H	1	MIDDLE	1	D_VALUE_OUTER_HEAD_OPEN	OPEN	III. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	shaiin	feucht, Grad III	qodaiin	Qualitätsgrad III	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	sho sho chaiin shaiin daiin qodaiin o aram
G686-V0478	G626-M03273	daiin	D+A+III	d	3	III	f4v	f4v.4	4	H	1	MIDDLE	1	D_VALUE_OUTER_HEAD_OPEN	OPEN	III. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	choteol	OPEN	cthey	CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	qokshy qocthy choteol daiin cthey choaiin
G686-V0479	G626-M03276	daiin	D+A+III	d	3	III	f4v	f4v.9	6	H	1	LAST	1	D_VALUE_OUTER_HEAD_OPEN	OPEN	III. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	shoky	heiß-feuchter Ansatz am Gradanfang	<END>	OPEN	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	qooko iiin cheog chcthy shoky daiin
G686-V0480	G626-M03288	daiin	D+A+III	d	3	III	f50r	f50r.6	9	H	2	MIDDLE	1	D_VALUE_OUTER_HEAD_OPEN	OPEN	III. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	olkeedy	Holzdrogenansatz vollständig erhitzt und abgeschlossen	qoky	heiß am Anfang des Grades	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	ykain shear ol kchedy okal qotor cheeor olkeedy daiin qoky
G686-V0481	G626-M03307	daiin	D+A+III	d	3	III	f50v	f50v.6	1	H	2	FIRST	1	D_VALUE_OUTER_HEAD_OPEN	OPEN	III. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	<START>	OPEN	kedair	OPEN	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	daiin kedair okal chody qokedy okar okchey okedy otar chkeey
G686-V0482	G626-M03311	daiin	D+A+III	d	3	III	f50v	f50v.7	6	H	2	MIDDLE	1	D_VALUE_OUTER_HEAD_OPEN	OPEN	III. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	ykor	OPEN	choky	heiß-trockene Zubereitung, Grundform	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	tedaiin odaiin or okaiin ykor daiin choky qotchdy k dairam
G686-V0483	G626-M03330	daiin	D+A+III	d	3	III	f51r	f51r.13	6	H	1	MIDDLE	0	D_VALUE_OUTER_HEAD_OPEN	OPEN	III. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	cpheo	OPEN	ykeoldy	OPEN	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	oaiin ckhol ykieol otchey cpheo daiin ykeoldy
G686-V0484	G626-M03319	daiin	D+A+III	d	3	III	f51r	f51r.4	1	H	1	FIRST	1	D_VALUE_OUTER_HEAD_OPEN	OPEN	III. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	<START>	OPEN	es	OPEN	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	daiin es okol cheody ckhy cheeey
G686-V0485	G626-M03322	daiin	D+A+III	d	3	III	f51r	f51r.6	2	H	1	MIDDLE	1	D_VALUE_OUTER_HEAD_OPEN	OPEN	III. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	ycho	Eintrag: Trockenansatz	chokaiin	Trockenansatz, heiß auf Stufe III	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	ycho daiin chokaiin ykchodaiin ykald
G686-V0486	G626-M03326	daiin	D+A+III	d	3	III	f51r	f51r.9	2	H	1	MIDDLE	1	DIRECT_QUALITY_GRADE	GRADE	unmarkiert: kalt, Grad III	tol	unmarkiert: kalt, Grad III	G628-L064	experiments/yolo/gdt628_chol_measure_frame/artifacts/OL_QUALITY_D_VALUE_PHRASES.tsv	tol	kalt; nominal kaltes Gut/Material	daim	eine zweite Dosis abmessen	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	tol daiin daim qchodal dal qody qoetam
G686-V0487	G626-M03347	daiin	D+A+III	d	3	III	f51v	f51v.12	2	H	1	MIDDLE	1	D_VALUE_OUTER_HEAD_OPEN	OPEN	III. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	ochockhy	Trockenansatz eines Arzneikompositums	cho	Trockenansatz	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	ochockhy daiin cho ckhey
G686-V0488	G626-M03348	daiin	D+A+III	d	3	III	f51v	f51v.13	1	H	1	FIRST	1	D_VALUE_OUTER_HEAD_OPEN	OPEN	III. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	<START>	OPEN	cheol	trockener Drogenstoff	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	daiin cheol cheodain
G686-V0489	G626-M03335	daiin	D+A+III	d	3	III	f51v	f51v.2	7	H	1	MIDDLE	1	DIRECT_PART_OR_MATERIAL_AMOUNT	AMOUNT	drei lokale Portionen/Maße; Kopf cthy; absolute Einheit offen	cthy	Portion/Maß III; cthy	G627-D037	experiments/yolo/gdt627_value_head_role_atlas/artifacts/D_PART_CONTACTS.tsv	qokey	heiß in der Mitte des Grades	cthy	CTH-Drogenmaterial	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	dshody ckhody qokol dykaiin chy qokey daiin cthy
