locus	selected_path_id	source	segmentation	rule
f33v.4	f33v.4|P01	tokar shdy dal qokar shd otody chedy ykedy dodl dain	t+o+k+a+r s+h+d+y d+a+l q+o+k+a+r s+h+d o+t+o+d+y c+h+e+d+y y+k+e+d+y d+o+d+l d+a+i+n	source-symbol stream
f33v.5	f33v.5|P01	tchdy chody okaiin chckhy dor arl cthy dy ty dy ykar cheky dy	t+c+h+d+y c+h+o+d+y o+k+a+i+i+n c+h+c+k+h+y d+o+r a+r+l c+t+h+y d+y t+y d+y y+k+a+r c+h+e+k+y d+y	source-symbol stream
f33v.6	f33v.6|P01	ycheo dar olaiin okar chdy chdy oldy okar chdy	y+c+h+e+o d+a+r o+l+a+i+i+n o+k+a+r c+h+d+y c+h+d+y o+l+d+y o+k+a+r c+h+d+y	source-symbol stream
f33v.7	f33v.7|P01	tshdy shefchdy shckhdy oltedy daiin oky cheol orain chdyshdy porar	t+s+h+d+y s+h+e+f+c+h+d+y s+h+c+k+h+d+y o+l+t+e+d+y d+a+i+i+n o+k+y c+h+e+o+l o+r+a+i+n c+h+d+y+s+h+d+y p+o+r+a+r	source-symbol stream
f33v.8	f33v.8|P02	darar sheey keedy okchy okar okedy chy daiin dy dy dar aiin okary	d+a+r+a+r s+h+e+e+y k+e+e+d+y o+k+c+h+y o+k+a+r o+k+e+d+y c+h+y d+a+i+i+n d+y d+y d+a+r a+i+i+n o+k+a+r+y	source-symbol stream
f33v.9	f33v.9|P01	sar or aiin chor or shkair shol or chckhy ar aiin okain dal dy	s+a+r o+r a+i+i+n c+h+o+r o+r s+h+k+a+i+r s+h+o+l o+r c+h+c+k+h+y a+r a+i+i+n o+k+a+i+n d+a+l d+y	source-symbol stream
f34r.1	f34r.1|P01	pcheoepchy olar yl yfody okedody shod ololdy dar ytey	p+c+h+e+o+e+p+c+h+y o+l+a+r y+l y+f+o+d+y o+k+e+d+o+d+y s+h+o+d o+l+o+l+d+y d+a+r y+t+e+y	source-symbol stream
f34r.10	f34r.10|P02	tcheo olchckhy oly otchdy chefalas	t+c+h+e+o o+l+c+h+c+k+h+y o+l+y o+t+c+h+d+y c+h+e+f+a+l+a+s	source-symbol stream
f34r.11	f34r.11|P02	qokeey sh kaldaiin cheky cthdaly otchedy chty saiin	q+o+k+e+e+y s+h k+a+l+d+a+i+i+n c+h+e+k+y c+t+h+d+a+l+y o+t+c+h+e+d+y c+h+t+y s+a+i+i+n	source-symbol stream
f34r.12	f34r.12|P01	char aiin okor ar tol qokar chckhy chdal ked qokar ar daiin dam	c+h+a+r a+i+i+n o+k+o+r a+r t+o+l q+o+k+a+r c+h+c+k+h+y c+h+d+a+l k+e+d q+o+k+a+r a+r d+a+i+i+n d+a+m	source-symbol stream
f34r.13	f34r.13|P01	ykeo lor ochey oly okaly kechdy qokchdy chor ar aiiin daly	y+k+e+o l+o+r o+c+h+e+y o+l+y o+k+a+l+y k+e+c+h+d+y q+o+k+c+h+d+y c+h+o+r a+r a+i+i+i+n d+a+l+y	source-symbol stream
f34r.14	f34r.14|P01	or ar y kar ol al oky chody qokal chedy chcthedy cheky daram	o+r a+r y k+a+r o+l a+l o+k+y c+h+o+d+y q+o+k+a+l c+h+e+d+y c+h+c+t+h+e+d+y c+h+e+k+y d+a+r+a+m	source-symbol stream
f34r.15	f34r.15|P01	sair chekar cheky shek cholchedy qokedy yk cheolchcthy	s+a+i+r c+h+e+k+a+r c+h+e+k+y s+h+e+k c+h+o+l+c+h+e+d+y q+o+k+e+d+y y+k c+h+e+o+l+c+h+c+t+h+y	source-symbol stream
f34r.2	f34r.2|P01	ytar sheody o lam octhedy otedy chdain oltey kchy ty	y+t+a+r s+h+e+o+d+y o l+a+m o+c+t+h+e+d+y o+t+e+d+y c+h+d+a+i+n o+l+t+e+y k+c+h+y t+y	source-symbol stream
f34r.3	f34r.3|P01	qotedy chyty chdaly dar chd otedy qotol okedy dody ody kam	q+o+t+e+d+y c+h+y+t+y c+h+d+a+l+y d+a+r c+h+d o+t+e+d+y q+o+t+o+l o+k+e+d+y d+o+d+y o+d+y k+a+m	source-symbol stream
f34r.4	f34r.4|P01	ytedy daiin chey aiin shy chckhy oltchedy otedy dam checthy	y+t+e+d+y d+a+i+i+n c+h+e+y a+i+i+n s+h+y c+h+c+k+h+y o+l+t+c+h+e+d+y o+t+e+d+y d+a+m c+h+e+c+t+h+y	source-symbol stream
f34r.5	f34r.5|P02	qoteedy shedy shedy ol okes ar ykeedl chedy otey okaiin	q+o+t+e+e+d+y s+h+e+d+y s+h+e+d+y o+l o+k+e+s a+r y+k+e+e+d+l c+h+e+d+y o+t+e+y o+k+a+i+i+n	source-symbol stream
f34r.6	f34r.6|P02	oteol chekey chetey oll chesy daiin cheky fchs aiir amg	o+t+e+o+l c+h+e+k+e+y c+h+e+t+e+y o+l+l c+h+e+s+y d+a+i+i+n c+h+e+k+y f+c+h+s a+i+i+r a+m+g	source-symbol stream
f34r.7	f34r.7|P02	qokedy dal chdy olchy ykcheg ykedy qokchdy s ar oldam	q+o+k+e+d+y d+a+l c+h+d+y o+l+c+h+y y+k+c+h+e+g y+k+e+d+y q+o+k+c+h+d+y s a+r o+l+d+a+m	source-symbol stream
f34r.8	f34r.8|P02	shotchy qoky olk checkhy ysair air chodar tam	s+h+o+t+c+h+y q+o+k+y o+l+k c+h+e+c+k+h+y y+s+a+i+r a+i+r c+h+o+d+a+r t+a+m	source-symbol stream
f34r.9	f34r.9|P02	ykchdy qod ar chct aikhy orlchey todaly okaiin dardy	y+k+c+h+d+y q+o+d a+r c+h+c+t a+i+k+h+y o+r+l+c+h+e+y t+o+d+a+l+y o+k+a+i+i+n d+a+r+d+y	source-symbol stream
f34v.1	f34v.1|P02	kschdy chdy chefchy shdy qopchdy shdydy chdalchdy ypchdy chcthdy spaiin	k+s+c+h+d+y c+h+d+y c+h+e+f+c+h+y s+h+d+y q+o+p+c+h+d+y s+h+d+y+d+y c+h+d+a+l+c+h+d+y y+p+c+h+d+y c+h+c+t+h+d+y s+p+a+i+i+n	source-symbol stream
f34v.10	f34v.10|P02	daiin chdy tedy kchdy okeedy checkhy chdy kain cheor or okedy okam	d+a+i+i+n c+h+d+y t+e+d+y k+c+h+d+y o+k+e+e+d+y c+h+e+c+k+h+y c+h+d+y k+a+i+n c+h+e+o+r o+r o+k+e+d+y o+k+a+m	source-symbol stream
f34v.11	f34v.11|P01	yshos ody s aiin okey okal shedy	y+s+h+o+s o+d+y s a+i+i+n o+k+e+y o+k+a+l s+h+e+d+y	source-symbol stream
f34v.2	f34v.2|P01	tol qokchy dychedy okchy chckhdy chdaiin ckhy loees ykar aiin oldam	t+o+l q+o+k+c+h+y d+y+c+h+e+d+y o+k+c+h+y c+h+c+k+h+d+y c+h+d+a+i+i+n c+k+h+y l+o+e+e+s y+k+a+r a+i+i+n o+l+d+a+m	source-symbol stream
f34v.3	f34v.3|P01	ytal shor chdal olchdy char or ol kedaiiin chcthy okchdy chckhy dasam	y+t+a+l s+h+o+r c+h+d+a+l o+l+c+h+d+y c+h+a+r o+r o+l k+e+d+a+i+i+i+n c+h+c+t+h+y o+k+c+h+d+y c+h+c+k+h+y d+a+s+a+m	source-symbol stream
f34v.4	f34v.4|P01	tchdaiin chekal shedy qokedar chdaiin oldar qoldar chedy daiin otam	t+c+h+d+a+i+i+n c+h+e+k+a+l s+h+e+d+y q+o+k+e+d+a+r c+h+d+a+i+i+n o+l+d+a+r q+o+l+d+a+r c+h+e+d+y d+a+i+i+n o+t+a+m	source-symbol stream
f34v.5	f34v.5|P02	lshaiir orair shedy chechey dykey kair chedy qokar chekaly cholky	l+s+h+a+i+i+r o+r+a+i+r s+h+e+d+y c+h+e+c+h+e+y d+y+k+e+y k+a+i+r c+h+e+d+y q+o+k+a+r c+h+e+k+a+l+y c+h+o+l+k+y	source-symbol stream
f34v.6	f34v.6|P01	pchedar shear qokchdy qokees cheol ypchdaiin chedy lr ar chedain	p+c+h+e+d+a+r s+h+e+a+r q+o+k+c+h+d+y q+o+k+e+e+s c+h+e+o+l y+p+c+h+d+a+i+i+n c+h+e+d+y l+r a+r c+h+e+d+a+i+n	source-symbol stream
f34v.7	f34v.7|P02	olchdaiin chedy chey keedy chy kedy dy qokedy okey sair chkain otain	o+l+c+h+d+a+i+i+n c+h+e+d+y c+h+e+y k+e+e+d+y c+h+y k+e+d+y d+y q+o+k+e+d+y o+k+e+y s+a+i+r c+h+k+a+i+n o+t+a+i+n	source-symbol stream
f34v.8	f34v.8|P02	ysheos otar ar choraiin cheky olchdaiin or oldar chdar okam	y+s+h+e+o+s o+t+a+r a+r c+h+o+r+a+i+i+n c+h+e+k+y o+l+c+h+d+a+i+i+n o+r o+l+d+a+r c+h+d+a+r o+k+a+m	source-symbol stream
f34v.9	f34v.9|P01	lsheody cphy qokeey keedy kchdy chedy qokedy chdy kal shs oldaiin	l+s+h+e+o+d+y c+p+h+y q+o+k+e+e+y k+e+e+d+y k+c+h+d+y c+h+e+d+y q+o+k+e+d+y c+h+d+y k+a+l s+h+s o+l+d+a+i+i+n	source-symbol stream
f35r.1	f35r.1|P02	cthoo r choly cthy choty char dy	c+t+h+o+o r c+h+o+l+y c+t+h+y c+h+o+t+y c+h+a+r d+y	source-symbol stream
f35r.10	f35r.10|P01	o aiin chaiin ckhy r chl s chochy daiin	o a+i+i+n c+h+a+i+i+n c+k+h+y r c+h+l s c+h+o+c+h+y d+a+i+i+n	source-symbol stream
f35r.11	f35r.11|P03	shcheaiin chol cthaiin lchaiin lchal dal dairaldy n	s+h+c+h+e+a+i+i+n c+h+o+l c+t+h+a+i+i+n l+c+h+a+i+i+n l+c+h+a+l d+a+l d+a+i+r+a+l+d+y n	source-symbol stream
f35r.12	f35r.12|P01	olor chy chaiin chy taiin kchey koldy chetchaiin	o+l+o+r c+h+y c+h+a+i+i+n c+h+y t+a+i+i+n k+c+h+e+y k+o+l+d+y c+h+e+t+c+h+a+i+i+n	source-symbol stream
f35r.13	f35r.13|P01	qokoiin chaiin qokchaiin lshy lodaly oteey taiin	q+o+k+o+i+i+n c+h+a+i+i+n q+o+k+c+h+a+i+i+n l+s+h+y l+o+d+a+l+y o+t+e+e+y t+a+i+i+n	source-symbol stream
f35r.14	f35r.14|P01	cthol chol aiin qotchy otchor daiin shol qotaiin	c+t+h+o+l c+h+o+l a+i+i+n q+o+t+c+h+y o+t+c+h+o+r d+a+i+i+n s+h+o+l q+o+t+a+i+i+n	source-symbol stream
f35r.15	f35r.15|P01	ochor s chiin daiin ytain	o+c+h+o+r s c+h+i+i+n d+a+i+i+n y+t+a+i+n	source-symbol stream
f35r.2	f35r.2|P02	qokeeaiin chokaiin qotchy daiin	q+o+k+e+e+a+i+i+n c+h+o+k+a+i+i+n q+o+t+c+h+y d+a+i+i+n	source-symbol stream
f35r.3	f35r.3|P01	dchaiin cthey qotchey taiin cthory	d+c+h+a+i+i+n c+t+h+e+y q+o+t+c+h+e+y t+a+i+i+n c+t+h+o+r+y	source-symbol stream
f35r.4	f35r.4|P02	qotchy shetchy ckhol cheey daiin dainl	q+o+t+c+h+y s+h+e+t+c+h+y c+k+h+o+l c+h+e+e+y d+a+i+i+n d+a+i+n+l	source-symbol stream
f35r.5	f35r.5|P01	otchor sho tcheey scheey daiin dain or	o+t+c+h+o+r s+h+o t+c+h+e+e+y s+c+h+e+e+y d+a+i+i+n d+a+i+n o+r	source-symbol stream
f35r.6	f35r.6|P01	schaiin char chan daiin	s+c+h+a+i+i+n c+h+a+r c+h+a+n d+a+i+i+n	source-symbol stream
f35r.7	f35r.7|P01	shosaiin tchor choky	s+h+o+s+a+i+i+n t+c+h+o+r c+h+o+k+y	source-symbol stream
f35r.8	f35r.8|P03	qokeey kykaiin daiin	q+o+k+e+e+y k+y+k+a+i+i+n d+a+i+i+n	source-symbol stream
f35r.9	f35r.9|P01	paiin chear aiin chear shorchaiin	p+a+i+i+n c+h+e+a+r a+i+i+n c+h+e+a+r s+h+o+r+c+h+a+i+i+n	source-symbol stream
f35v.1	f35v.1|P03	parchor chocthy soaiin ar	p+a+r+c+h+o+r c+h+o+c+t+h+y s+o+a+i+i+n a+r	source-symbol stream
f35v.10	f35v.10|P01	okcheey chosar shory	o+k+c+h+e+e+y c+h+o+s+a+r s+h+o+r+y	source-symbol stream
f35v.11	f35v.11|P01	qotcheeaiin chodaiin	q+o+t+c+h+e+e+a+i+i+n c+h+o+d+a+i+i+n	source-symbol stream
f35v.12	f35v.12|P02	dchaiin daiin daiin dal s	d+c+h+a+i+i+n d+a+i+i+n d+a+i+i+n d+a+l s	source-symbol stream
f35v.13	f35v.13|P01	ol char od ar chear	o+l c+h+a+r o+d a+r c+h+e+a+r	source-symbol stream
f35v.14	f35v.14|P01	tcheain shy tar dain	t+c+h+e+a+i+n s+h+y t+a+r d+a+i+n	source-symbol stream
f35v.15	f35v.15|P01	ykol cheol okchy tch	y+k+o+l c+h+e+o+l o+k+c+h+y t+c+h	source-symbol stream
f35v.16	f35v.16|P02	ydaiin okeey daiin	y+d+a+i+i+n o+k+e+e+y d+a+i+i+n	source-symbol stream
f35v.17	f35v.17|P01	daiin dain chkaly choly	d+a+i+i+n d+a+i+n c+h+k+a+l+y c+h+o+l+y	source-symbol stream
f35v.18	f35v.18|P02	daiin qokeeen chokeeo r	d+a+i+i+n q+o+k+e+e+e+n c+h+o+k+e+e+o r	source-symbol stream
f35v.19	f35v.19|P02	schokey ykeol chol daiin	s+c+h+o+k+e+y y+k+e+o+l c+h+o+l d+a+i+i+n	source-symbol stream
f35v.2	f35v.2|P02	qotchy otchey kchor yty	q+o+t+c+h+y o+t+c+h+e+y k+c+h+o+r y+t+y	source-symbol stream
f35v.20	f35v.20|P01	sodaiin shy dchy ckhy dan	s+o+d+a+i+i+n s+h+y d+c+h+y c+k+h+y d+a+n	source-symbol stream
f35v.21	f35v.21|P01	doiin chor chor	d+o+i+i+n c+h+o+r c+h+o+r	source-symbol stream
f35v.3	f35v.3|P01	dchor choty chyty daiin	d+c+h+o+r c+h+o+t+y c+h+y+t+y d+a+i+i+n	source-symbol stream
f35v.4	f35v.4|P01	ytchy qotchy dchy cthy	y+t+c+h+y q+o+t+c+h+y d+c+h+y c+t+h+y	source-symbol stream
f35v.5	f35v.5|P01	dchokchy chocthy chckhor	d+c+h+o+k+c+h+y c+h+o+c+t+h+y c+h+c+k+h+o+r	source-symbol stream
f35v.6	f35v.6|P02	shol tcheey chkcheean chcthaiin	s+h+o+l t+c+h+e+e+y c+h+k+c+h+e+e+a+n c+h+c+t+h+a+i+i+n	source-symbol stream
f35v.7	f35v.7|P02	tchotchor shol sho co kol daiin	t+c+h+o+t+c+h+o+r s+h+o+l s+h+o c+o k+o+l d+a+i+i+n	source-symbol stream
f35v.8	f35v.8|P01	oaiin tchor cho chotchy dchold	o+a+i+i+n t+c+h+o+r c+h+o c+h+o+t+c+h+y d+c+h+o+l+d	source-symbol stream
f35v.9	f35v.9|P01	qokchaiin cho ksho l choiin	q+o+k+c+h+a+i+i+n c+h+o k+s+h+o l c+h+o+i+i+n	source-symbol stream
f36r.1	f36r.1|P02	pchafdan qorain chcfhal soiin cphor shaiin cthy dair	p+c+h+a+f+d+a+n q+o+r+a+i+n c+h+c+f+h+a+l s+o+i+i+n c+p+h+o+r s+h+a+i+i+n c+t+h+y d+a+i+r	source-symbol stream
f36r.2	f36r.2|P01	oral shor ytaiin qotaiin qooldy chty chol dy tor	o+r+a+l s+h+o+r y+t+a+i+i+n q+o+t+a+i+i+n q+o+o+l+d+y c+h+t+y c+h+o+l d+y t+o+r	source-symbol stream
f36r.3	f36r.3|P02	qotchy tchy daiin gaiin dolsain	q+o+t+c+h+y t+c+h+y d+a+i+i+n g+a+i+i+n d+o+l+s+a+i+n	source-symbol stream
f36r.4	f36r.4|P02	podaiir cphy qoypchol rom cy chy dchy fchom dar	p+o+d+a+i+i+r c+p+h+y q+o+y+p+c+h+o+l r+o+m c+y c+h+y d+c+h+y f+c+h+o+m d+a+r	source-symbol stream
f36r.5	f36r.5|P01	daiin qor chol ctholy s o r chy sy chytaroiin	d+a+i+i+n q+o+r c+h+o+l c+t+h+o+l+y s o r c+h+y s+y c+h+y+t+a+r+o+i+i+n	source-symbol stream
f36r.6	f36r.6|P02	okaiin cthor ykaiiin s dain an dan	o+k+a+i+i+n c+t+h+o+r y+k+a+i+i+i+n s d+a+i+n a+n d+a+n	source-symbol stream
f36r.7	f36r.7|P01	qotol cthol okol dy okchy ytorory sold	q+o+t+o+l c+t+h+o+l o+k+o+l d+y o+k+c+h+y y+t+o+r+o+r+y s+o+l+d	source-symbol stream
f36r.8	f36r.8|P01	ytchor cthol chaiin yd	y+t+c+h+o+r c+t+h+o+l c+h+a+i+i+n y+d	source-symbol stream
f36r.9	f36r.9|P01	ytodaly daiin otaro	y+t+o+d+a+l+y d+a+i+i+n o+t+a+r+o	source-symbol stream
f36v.1	f36v.1|P02	pcharasy qoforom shoaiin tchey chckhhy otaiin cphar daiin	p+c+h+a+r+a+s+y q+o+f+o+r+o+m s+h+o+a+i+i+n t+c+h+e+y c+h+c+k+h+h+y o+t+a+i+i+n c+p+h+a+r d+a+i+i+n	source-symbol stream
f36v.10	f36v.10|P01	ykchotchy daiin daiild	y+k+c+h+o+t+c+h+y d+a+i+i+n d+a+i+i+l+d	source-symbol stream
f36v.11	f36v.11|P01	oty chcthy ytoryd	o+t+y c+h+c+t+h+y y+t+o+r+y+d	source-symbol stream
f36v.12	f36v.12|P01	ytol kchy oty chd	y+t+o+l k+c+h+y o+t+y c+h+d	source-symbol stream
f36v.13	f36v.13|P01	oky she cthol oty	o+k+y s+h+e c+t+h+o+l o+t+y	source-symbol stream
f36v.14	f36v.14|P01	soiin chtain	s+o+i+i+n c+h+t+a+i+n	source-symbol stream
f36v.2	f36v.2|P03	qotar chol daiin otaiin qotor ytar ochor chety cthor dom	q+o+t+a+r c+h+o+l d+a+i+i+n o+t+a+i+i+n q+o+t+o+r y+t+a+r o+c+h+o+r c+h+e+t+y c+t+h+o+r d+o+m	source-symbol stream
f36v.3	f36v.3|P01	dchytchy ytor s otaiin qopchor otar otchaiin s	d+c+h+y+t+c+h+y y+t+o+r s o+t+a+i+i+n q+o+p+c+h+o+r o+t+a+r o+t+c+h+a+i+i+n s	source-symbol stream
f36v.4	f36v.4|P03	qotchor ykytydy daiin cthor	q+o+t+c+h+o+r y+k+y+t+y+d+y d+a+i+i+n c+t+h+o+r	source-symbol stream
f36v.5	f36v.5|P01	tchor ckhoiin daiin cphchar	t+c+h+o+r c+k+h+o+i+i+n d+a+i+i+n c+p+h+c+h+a+r	source-symbol stream
f36v.6	f36v.6|P01	daiin cthor daiin dal dys	d+a+i+i+n c+t+h+o+r d+a+i+i+n d+a+l d+y+s	source-symbol stream
f36v.7	f36v.7|P02	qoky keol okchor os cho shan	q+o+k+y k+e+o+l o+k+c+h+o+r o+s c+h+o s+h+a+n	source-symbol stream
f36v.8	f36v.8|P02	ykshy ytchy dol ytydy yky	y+k+s+h+y y+t+c+h+y d+o+l y+t+y+d+y y+k+y	source-symbol stream
f36v.9	f36v.9|P02	okaiin ykcholqod chory	o+k+a+i+i+n y+k+c+h+o+l+q+o+d c+h+o+r+y	source-symbol stream
f37r.1	f37r.1|P02	tocphol shaiin qotor ofchor oty chory daiin otod or	t+o+c+p+h+o+l s+h+a+i+i+n q+o+t+o+r o+f+c+h+o+r o+t+y c+h+o+r+y d+a+i+i+n o+t+o+d o+r	source-symbol stream
f37r.10	f37r.10|P02	qoto okchochor dchor chy daiin ychey kol daiir	q+o+t+o o+k+c+h+o+c+h+o+r d+c+h+o+r c+h+y d+a+i+i+n y+c+h+e+y k+o+l d+a+i+i+r	source-symbol stream
f37r.11	f37r.11|P01	okchor daiin ckhy dain daiin	o+k+c+h+o+r d+a+i+i+n c+k+h+y d+a+i+n d+a+i+i+n	source-symbol stream
f37r.2	f37r.2|P02	ykoiin cthor okaiin qotchy ytody qokaiin sho ytaiin	y+k+o+i+i+n c+t+h+o+r o+k+a+i+i+n q+o+t+c+h+y y+t+o+d+y q+o+k+a+i+i+n s+h+o y+t+a+i+i+n	source-symbol stream
f37r.3	f37r.3|P02	qoshy qokaiin cthol dy ckhor oky dy	q+o+s+h+y q+o+k+a+i+i+n c+t+h+o+l d+y c+k+h+o+r o+k+y d+y	source-symbol stream
f37r.4	f37r.4|P01	pchotchy daiin cfholdar chol daiin yd	p+c+h+o+t+c+h+y d+a+i+i+n c+f+h+o+l+d+a+r c+h+o+l d+a+i+i+n y+d	source-symbol stream
f37r.5	f37r.5|P01	yky qokchy qotchor chkol otoly	y+k+y q+o+k+c+h+y q+o+t+c+h+o+r c+h+k+o+l o+t+o+l+y	source-symbol stream
f37r.6	f37r.6|P01	shor shol qokchy qotomody dchol daiin	s+h+o+r s+h+o+l q+o+k+c+h+y q+o+t+o+m+o+d+y d+c+h+o+l d+a+i+i+n	source-symbol stream
f37r.7	f37r.7|P01	sor chey kor qokor daiin	s+o+r c+h+e+y k+o+r q+o+k+o+r d+a+i+i+n	source-symbol stream
f37r.8	f37r.8|P02	koiin chorody qokaiin shory otal shor sheor dar	k+o+i+i+n c+h+o+r+o+d+y q+o+k+a+i+i+n s+h+o+r+y o+t+a+l s+h+o+r s+h+e+o+r d+a+r	source-symbol stream
f37r.9	f37r.9|P01	ykchody qotchy ykaiin chy qotordy otcho loldaiin	y+k+c+h+o+d+y q+o+t+c+h+y y+k+a+i+i+n c+h+y q+o+t+o+r+d+y o+t+c+h+o l+o+l+d+a+i+i+n	source-symbol stream
f37v.1	f37v.1|P02	kshody qocthy qotoldy chopdain sol	k+s+h+o+d+y q+o+c+t+h+y q+o+t+o+l+d+y c+h+o+p+d+a+i+n s+o+l	source-symbol stream
f37v.10	f37v.10|P02	soiin shey otoiin chey tom	s+o+i+i+n s+h+e+y o+t+o+i+i+n c+h+e+y t+o+m	source-symbol stream
f37v.11	f37v.11|P01	qotoiin choror cthol daiin	q+o+t+o+i+i+n c+h+o+r+o+r c+t+h+o+l d+a+i+i+n	source-symbol stream
f37v.12	f37v.12|P02	chor sholy sheaiin dotody	c+h+o+r s+h+o+l+y s+h+e+a+i+i+n d+o+t+o+d+y	source-symbol stream
f37v.13	f37v.13|P01	sotoiiin	s+o+t+o+i+i+i+n	source-symbol stream
f37v.14	f37v.14|P01	todain cphaiin cphorods	t+o+d+a+i+n c+p+h+a+i+i+n c+p+h+o+r+o+d+s	source-symbol stream
f37v.15	f37v.15|P01	soiiin cheoky daiin dain	s+o+i+i+i+n c+h+e+o+k+y d+a+i+i+n d+a+i+n	source-symbol stream
f37v.16	f37v.16|P01	qotor daiin chotaiin	q+o+t+o+r d+a+i+i+n c+h+o+t+a+i+i+n	source-symbol stream
f37v.17	f37v.17|P01	sokchor qokoiiin ykeeols	s+o+k+c+h+o+r q+o+k+o+i+i+i+n y+k+e+e+o+l+s	source-symbol stream
f37v.18	f37v.18|P02	oyteey daiin daiin ody	o+y+t+e+e+y d+a+i+i+n d+a+i+i+n o+d+y	source-symbol stream
f37v.19	f37v.19|P02	daiin ykoiin qotal daiin	d+a+i+i+n y+k+o+i+i+n q+o+t+a+l d+a+i+i+n	source-symbol stream
f37v.2	f37v.2|P01	dor chol cthor orchochor daiin	d+o+r c+h+o+l c+t+h+o+r o+r+c+h+o+c+h+o+r d+a+i+i+n	source-symbol stream
f37v.20	f37v.20|P02	ychockaey ykol daiin s	y+c+h+o+c+k+a+e+y y+k+o+l d+a+i+i+n s	source-symbol stream
f37v.21	f37v.21|P01	oshctho do daiin cthols	o+s+h+c+t+h+o d+o d+a+i+i+n c+t+h+o+l+s	source-symbol stream
f37v.22	f37v.22|P02	qotol ytoiin chocthey	q+o+t+o+l y+t+o+i+i+n c+h+o+c+t+h+e+y	source-symbol stream
f37v.23	f37v.23|P01	yto chol daiin	y+t+o c+h+o+l d+a+i+i+n	source-symbol stream
f37v.3	f37v.3|P01	qokchon shy chon daiin dy	q+o+k+c+h+o+n s+h+y c+h+o+n d+a+i+i+n d+y	source-symbol stream
f37v.4	f37v.4|P01	dshor dytory dshor daiin	d+s+h+o+r d+y+t+o+r+y d+s+h+o+r d+a+i+i+n	source-symbol stream
f37v.5	f37v.5|P01	dchor qotol ykchon dain	d+c+h+o+r q+o+t+o+l y+k+c+h+o+n d+a+i+n	source-symbol stream
f37v.6	f37v.6|P01	yokor ytchor saiin oty	y+o+k+o+r y+t+c+h+o+r s+a+i+i+n o+t+y	source-symbol stream
f37v.7	f37v.7|P01	qotchor daiin	q+o+t+c+h+o+r d+a+i+i+n	source-symbol stream
f37v.8	f37v.8|P01	qotor choiin chetchy daiin	q+o+t+o+r c+h+o+i+i+n c+h+e+t+c+h+y d+a+i+i+n	source-symbol stream
f37v.9	f37v.9|P01	dor chor sho daiiin daiin	d+o+r c+h+o+r s+h+o d+a+i+i+i+n d+a+i+i+n	source-symbol stream
f38r.1	f38r.1|P01	tolor chockhy oky choiin okshol oly oky	t+o+l+o+r c+h+o+c+k+h+y o+k+y c+h+o+i+i+n o+k+s+h+o+l o+l+y o+k+y	source-symbol stream
f38r.2	f38r.2|P01	okshey chodys ytoiin otaiin otaiin cthar	o+k+s+h+e+y c+h+o+d+y+s y+t+o+i+i+n o+t+a+i+i+n o+t+a+i+i+n c+t+h+a+r	source-symbol stream
f38r.3	f38r.3|P02	qokor okaiin otaiin qokchol chokokor	q+o+k+o+r o+k+a+i+i+n o+t+a+i+i+n q+o+k+c+h+o+l c+h+o+k+o+k+o+r	source-symbol stream
f38r.4	f38r.4|P02	ychok chey chckh chy chka r odaiin daiin sy	y+c+h+o+k c+h+e+y c+h+c+k+h c+h+y c+h+k+a r o+d+a+i+i+n d+a+i+i+n s+y	source-symbol stream
f38r.5	f38r.5|P02	okor chey kain chor ctho dain ckholdy	o+k+o+r c+h+e+y k+a+i+n c+h+o+r c+t+h+o d+a+i+n c+k+h+o+l+d+y	source-symbol stream
f38r.6	f38r.6|P01	ysho sho kos daiin okoy chochor daiin	y+s+h+o s+h+o k+o+s d+a+i+i+n o+k+o+y c+h+o+c+h+o+r d+a+i+i+n	source-symbol stream
f38v.1	f38v.1|P02	okchop chol shotol oteol okeey s chor d aiin d	o+k+c+h+o+p c+h+o+l s+h+o+t+o+l o+t+e+o+l o+k+e+e+y s c+h+o+r d a+i+i+n d	source-symbol stream
f38v.2	f38v.2|P02	choiin shey keo sho oiin s chol ldy okeaiin okom	c+h+o+i+i+n s+h+e+y k+e+o s+h+o o+i+i+n s c+h+o+l l+d+y o+k+e+a+i+i+n o+k+o+m	source-symbol stream
f38v.3	f38v.3|P01	qokeey keor daiin okey keey daiin dair daiin s	q+o+k+e+e+y k+e+o+r d+a+i+i+n o+k+e+y k+e+e+y d+a+i+i+n d+a+i+r d+a+i+i+n s	source-symbol stream
f38v.4	f38v.4|P02	okeey daiin qokeey chotey tody oky aiiin d	o+k+e+e+y d+a+i+i+n q+o+k+e+e+y c+h+o+t+e+y t+o+d+y o+k+y a+i+i+i+n d	source-symbol stream
f38v.5	f38v.5|P01	qoty daiin chol oteeol dody cheod chody	q+o+t+y d+a+i+i+n c+h+o+l o+t+e+e+o+l d+o+d+y c+h+e+o+d c+h+o+d+y	source-symbol stream
f38v.6	f38v.6|P01	sho keeey key tey daiin daiiin dain dain	s+h+o k+e+e+e+y k+e+y t+e+y d+a+i+i+n d+a+i+i+i+n d+a+i+n d+a+i+n	source-symbol stream
f38v.7	f38v.7|P02	daiin qol chy dain or daiin dais daldy	d+a+i+i+n q+o+l c+h+y d+a+i+n o+r d+a+i+i+n d+a+i+s d+a+l+d+y	source-symbol stream
