case_id	surface	page	locus	token_index	section	hand	line_position	reader_status	composition	quality_core	state_card	default_de	ol_function	context_mode	contextual_renderer_de	head_policy	degree_expression_id	degree_roman	visible_part_surface	visible_part_role	local_materia_surface	local_materia_gloss_de	local_materia_offset	all_local_materia_neighbors	left_surface	left_gloss_de	right_surface	right_gloss_de	old_generic_gloss_de	rejected_universal_default_de	live_rival_de	decision	surface_line
G685-O0339	chol	f9r	f9r.7	2	H	1	MIDDLE	TRIPLE_READER_EXACT	CH_DRY+OL_STATE_CARRIER	ch	TROCKENQUALITAET	trocken	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_STATE_HEAD_OPEN	trocken	OUTER_OR_INHERITED_HEAD_OPEN	NONE	NONE	NONE	NONE	NONE	NONE	0	NONE	or	Drogenportion	chy	trocken am Anfang des Grades	trockene Zustands-/Materialform; flüssig meist trocken	Trockenansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	or chol chy tchy tchol ytor qotol chyky chodar aiin
G685-O0340	chol	f9v	f9v.10	3	H	1	MIDDLE	TRIPLE_READER_EXACT	CH_DRY+OL_STATE_CARRIER	ch	TROCKENQUALITAET	trocken	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	PARALLEL_OR_CONTRASTING_QUALITY_CELLS	trocken	PRESERVE_SEPARATE_QUALITY_CELL	NONE	NONE	NONE	NONE	NONE	NONE	0	NONE	kchol	erhitztes Trockengut	chy	trocken am Anfang des Grades	trockene Zustands-/Materialform; flüssig meist trocken	Trockenansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	oty kchol chol chy kyty
G685-O0341	chol	f9v	f9v.2	5	H	1	MIDDLE	TRIPLE_READER_EXACT	CH_DRY+OL_STATE_CARRIER	ch	TROCKENQUALITAET	trocken	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_WITH_LOCAL_MATERIA_CANDIDATE	Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge: trocken	LOCAL_CANDIDATE:cthor	NONE	NONE	NONE	NONE	cthor	Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge	-1	-1:cthor=Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge	cthor	Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge	chor	Pflanzen-/Reproduktionsteil	trockene Zustands-/Materialform; flüssig meist trocken	Trockenansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	dchor qoaiin chkaiin cthor chol chor cphol dy oty qokaiin dy
G685-O0342	chol	f9v	f9v.7	2	H	1	MIDDLE	TRIPLE_READER_EXACT	CH_DRY+OL_STATE_CARRIER	ch	TROCKENQUALITAET	trocken	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	PARALLEL_OR_CONTRASTING_QUALITY_CELLS	trocken	PRESERVE_SEPARATE_QUALITY_CELL	NONE	NONE	NONE	NONE	NONE	NONE	0	NONE	qo	nehmen	chol	trocken; nominal trockenes Gut/Material	trockene Zustands-/Materialform; flüssig meist trocken	Trockenansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	qo chol chol chy daiin otal dor daim
G685-O0343	chol	f9v	f9v.7	3	H	1	MIDDLE	ZL3B_EXACT__ALTERNATE_READER_VARIANT	CH_DRY+OL_STATE_CARRIER	ch	TROCKENQUALITAET	trocken	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	PARALLEL_OR_CONTRASTING_QUALITY_CELLS	trocken	PRESERVE_SEPARATE_QUALITY_CELL	NONE	NONE	NONE	NONE	NONE	NONE	0	NONE	chol	trocken; nominal trockenes Gut/Material	chy	trocken am Anfang des Grades	trockene Zustands-/Materialform; flüssig meist trocken	Trockenansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	qo chol chol chy daiin otal dor daim
G685-O0344	shol	f100r	f100r.15	2	P	1	MIDDLE	TRIPLE_READER_EXACT	SH_MOIST+OL_STATE_CARRIER	sh	FEUCHTQUALITAET	feucht	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_STATE_HEAD_OPEN	feucht	OUTER_OR_INHERITED_HEAD_OPEN	NONE	NONE	NONE	NONE	NONE	NONE	0	NONE	dcheor	OPEN	qokeeol	OPEN	feuchte Zustands-/Materialform; flüssig meist feucht	Feuchtansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	dcheor shol qokeeol chor chol qokeeody dareu
G685-O0345	shol	f100r	f100r.23	4	P	1	MIDDLE	TRIPLE_READER_EXACT	SH_MOIST+OL_STATE_CARRIER	sh	FEUCHTQUALITAET	feucht	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	PARALLEL_OR_CONTRASTING_QUALITY_CELLS	feucht	PRESERVE_SEPARATE_QUALITY_CELL	NONE	NONE	NONE	NONE	NONE	NONE	0	NONE	cphol	zusammengesetzter Drogenstoff	shol	feucht; nominal feuchtes Gut/Material	feuchte Zustands-/Materialform; flüssig meist feucht	Feuchtansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	soiin chol cphol shol shol qockhol chor chol sho keey y ykeeam
G685-O0346	shol	f100r	f100r.23	5	P	1	MIDDLE	TRIPLE_READER_EXACT	SH_MOIST+OL_STATE_CARRIER	sh	FEUCHTQUALITAET	feucht	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	PARALLEL_OR_CONTRASTING_QUALITY_CELLS	feucht	PRESERVE_SEPARATE_QUALITY_CELL	NONE	NONE	NONE	NONE	NONE	NONE	0	NONE	shol	feucht; nominal feuchtes Gut/Material	qockhol	OPEN	feuchte Zustands-/Materialform; flüssig meist feucht	Feuchtansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	soiin chol cphol shol shol qockhol chor chol sho keey y ykeeam
G685-O0347	shol	f103r	f103r.15	3	S	3	MIDDLE	ZL3B_EXACT__ALTERNATE_READER_VARIANT	SH_MOIST+OL_STATE_CARRIER	sh	FEUCHTQUALITAET	feucht	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_STATE_HEAD_OPEN	feucht	OUTER_OR_INHERITED_HEAD_OPEN	NONE	NONE	NONE	NONE	NONE	NONE	0	NONE	qokeey	heiß am Ende des Grades	qotey	kalt in der Mitte des Grades	feuchte Zustands-/Materialform; flüssig meist feucht	Feuchtansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	qotedy qokeey shol qotey shkaiin
G685-O0348	shol	f103r	f103r.23	5	S	3	LAST	TRIPLE_READER_EXACT	SH_MOIST+OL_STATE_CARRIER	sh	FEUCHTQUALITAET	feucht	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_WITH_LOCAL_MATERIA_CANDIDATE	Arzneikompositum: trocken, Gradanfang: feucht	LOCAL_CANDIDATE:chckhy	NONE	NONE	NONE	NONE	chckhy	Arzneikompositum: trocken, Gradanfang	-1	-1:chckhy=Arzneikompositum: trocken, Gradanfang | -2:lchedy=getrocknetes Drogenholz	chckhy	Arzneikompositum: trocken, Gradanfang	<END>	OPEN	feuchte Zustands-/Materialform; flüssig meist feucht	Feuchtansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	daiin sheckhy lchedy chckhy shol
G685-O0349	shol	f103r	f103r.45	3	S	3	MIDDLE	TRIPLE_READER_EXACT	SH_MOIST+OL_STATE_CARRIER	sh	FEUCHTQUALITAET	feucht	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_STATE_HEAD_OPEN	feucht	OUTER_OR_INHERITED_HEAD_OPEN	NONE	NONE	NONE	NONE	NONE	NONE	0	NONE	qokeedy	heiß am Ende des Grades, abgeschlossen	shedar	OPEN	feuchte Zustands-/Materialform; flüssig meist feucht	Feuchtansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	qokeedy qokeedy shol shedar chedy qoteedy oteedy olkeol ltar y
G685-O0350	shol	f103v	f103v.39	5	S	3	MIDDLE	TRIPLE_READER_EXACT	SH_MOIST+OL_STATE_CARRIER	sh	FEUCHTQUALITAET	feucht	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_STATE_HEAD_OPEN	feucht	OUTER_OR_INHERITED_HEAD_OPEN	NONE	NONE	NONE	NONE	NONE	NONE	0	NONE	lcharar	OPEN	okeedar	OPEN	feuchte Zustands-/Materialform; flüssig meist feucht	Feuchtansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	polshor keeolshey okey lcharar shol okeedar shes aiin oty lchdy
G685-O0351	shol	f103v	f103v.46	2	S	3	MIDDLE	TRIPLE_READER_EXACT	SH_MOIST+OL_STATE_CARRIER	sh	FEUCHTQUALITAET	feucht	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_WITH_LOCAL_MATERIA_CANDIDATE	Arzneikompositum: trocken, Gradanfang: feucht	LOCAL_CANDIDATE:chckhy	NONE	NONE	NONE	NONE	chckhy	Arzneikompositum: trocken, Gradanfang	2	+2:chckhy=Arzneikompositum: trocken, Gradanfang	tain	kalt, Grad II	qokain	heiß, Grad II	feuchte Zustands-/Materialform; flüssig meist feucht	Feuchtansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	tain shol qokain chckhy rorol chdy raly osaiin chary
G685-O0352	shol	f104v	f104v.10	1	S	3	FIRST	TRIPLE_READER_EXACT	SH_MOIST+OL_STATE_CARRIER	sh	FEUCHTQUALITAET	feucht	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_STATE_HEAD_OPEN	feucht	OUTER_OR_INHERITED_HEAD_OPEN	NONE	NONE	NONE	NONE	NONE	NONE	0	NONE	<START>	OPEN	cheedy	trocken am Ende des Grades, abgeschlossen	feuchte Zustands-/Materialform; flüssig meist feucht	Feuchtansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	shol cheedy qokaiin qoteedy otaiin oteedy qotedor okain cheos cheeo lchey
G685-O0353	shol	f104v	f104v.6	2	S	3	MIDDLE	TRIPLE_READER_EXACT	SH_MOIST+OL_STATE_CARRIER	sh	FEUCHTQUALITAET	feucht	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_STATE_HEAD_OPEN	feucht	OUTER_OR_INHERITED_HEAD_OPEN	NONE	NONE	NONE	NONE	NONE	NONE	0	NONE	solchd	OPEN	sheol	feuchtes Material	feuchte Zustands-/Materialform; flüssig meist feucht	Feuchtansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	solchd shol sheol qokchy qoka l chedy shedy qokain cheedy cpheo apchedy qotady
G685-O0354	shol	f105r	f105r.17	5	S	3	MIDDLE	TRIPLE_READER_EXACT	SH_MOIST+OL_STATE_CARRIER	sh	FEUCHTQUALITAET	feucht	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	PARALLEL_OR_CONTRASTING_QUALITY_CELLS	feucht	PRESERVE_SEPARATE_QUALITY_CELL	NONE	NONE	NONE	NONE	NONE	NONE	0	NONE	qokedy	heiß in der Mitte des Grades, abgeschlossen	kol	heiß; nominal heißes Gut/Material	feuchte Zustands-/Materialform; flüssig meist feucht	Feuchtansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	lteedy okeeddl sheokedy qokedy shol kol aiirol qokchedy daiin okedy q ky
G685-O0355	shol	f106r	f106r.15	4	S	3	MIDDLE	TRIPLE_READER_EXACT	SH_MOIST+OL_STATE_CARRIER	sh	FEUCHTQUALITAET	feucht	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_WITH_LOCAL_MATERIA_CANDIDATE	holziger Pflanzenteil: feucht	LOCAL_CANDIDATE:lchor	NONE	NONE	NONE	NONE	lchor	holziger Pflanzenteil	-1	-1:lchor=holziger Pflanzenteil	lchor	holziger Pflanzenteil	tchedy	kalt und trocken in der Mitte des Grades, abgeschlossen	feuchte Zustands-/Materialform; flüssig meist feucht	Feuchtansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	podaroar oteeo lchor shol tchedy chotar opchedy opches aiin okchdam
G685-O0356	shol	f106r	f106r.42	2	S	3	MIDDLE	TRIPLE_READER_EXACT	SH_MOIST+OL_STATE_CARRIER	sh	FEUCHTQUALITAET	feucht	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_STATE_HEAD_OPEN	feucht	OUTER_OR_INHERITED_HEAD_OPEN	NONE	NONE	NONE	NONE	NONE	NONE	0	NONE	pcheodar	OPEN	kain	heiß, Grad II	feuchte Zustands-/Materialform; flüssig meist feucht	Feuchtansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	pcheodar shol kain okchedy qoteey shotchy qoty lpaiin shedy lar
G685-O0357	shol	f106v	f106v.7	5	S	3	MIDDLE	TRIPLE_READER_EXACT	SH_MOIST+OL_STATE_CARRIER	sh	FEUCHTQUALITAET	feucht	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_STATE_HEAD_OPEN	feucht	OUTER_OR_INHERITED_HEAD_OPEN	NONE	NONE	NONE	NONE	NONE	NONE	0	NONE	chain	trocken, Grad II	kain	heiß, Grad II	feuchte Zustands-/Materialform; flüssig meist feucht	Feuchtansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	soy shealsho dy chain shol kain shokaiin qotaiin chodar ail dal dar loror
G685-O0358	shol	f107r	f107r.29	3	S	3	LAST	TRIPLE_READER_EXACT	SH_MOIST+OL_STATE_CARRIER	sh	FEUCHTQUALITAET	feucht	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_STATE_HEAD_OPEN	feucht	OUTER_OR_INHERITED_HEAD_OPEN	NONE	NONE	NONE	NONE	NONE	NONE	0	NONE	ar	Drogenfraktion I	<END>	OPEN	feuchte Zustands-/Materialform; flüssig meist feucht	Feuchtansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	olkeeolkeeo ar shol
G685-O0359	shol	f107v	f107v.3	5	S	3	MIDDLE	TRIPLE_READER_EXACT	SH_MOIST+OL_STATE_CARRIER	sh	FEUCHTQUALITAET	feucht	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_STATE_HEAD_OPEN	feucht	OUTER_OR_INHERITED_HEAD_OPEN	NONE	NONE	NONE	NONE	NONE	NONE	0	NONE	qokaiin	heiß, Grad III	kal	Rohstoffklasse I, heiß am Gradanfang	feuchte Zustands-/Materialform; flüssig meist feucht	Feuchtansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	sain ain aiiin qokaiin shol kal qokar al ochedy lkaiin otal olkiir alody
G685-O0360	shol	f108r	f108r.14	2	S	3	MIDDLE	TRIPLE_READER_EXACT	SH_MOIST+OL_STATE_CARRIER	sh	FEUCHTQUALITAET	feucht	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_STATE_HEAD_OPEN	feucht	OUTER_OR_INHERITED_HEAD_OPEN	NONE	NONE	NONE	NONE	NONE	NONE	0	NONE	polchal	OPEN	qokar	heiße Drogenfraktion I	feuchte Zustands-/Materialform; flüssig meist feucht	Feuchtansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	polchal shol qokar shedy pcholy qokal opchdy ofal shor qokaiin otalod
G685-O0361	shol	f108r	f108r.22	2	S	3	MIDDLE	TRIPLE_READER_EXACT	SH_MOIST+OL_STATE_CARRIER	sh	FEUCHTQUALITAET	feucht	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_STATE_HEAD_OPEN	feucht	OUTER_OR_INHERITED_HEAD_OPEN	NONE	NONE	NONE	NONE	NONE	NONE	0	NONE	dcheol	OPEN	dal	abgemessene Rohstoffmenge I	feuchte Zustands-/Materialform; flüssig meist feucht	Feuchtansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	dcheol shol dal qokaiin otal ol shedy qokey chey lor aiin okeeam
G685-O0362	shol	f108r	f108r.32	9	S	3	MIDDLE	TRIPLE_READER_EXACT	SH_MOIST+OL_STATE_CARRIER	sh	FEUCHTQUALITAET	feucht	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_STATE_HEAD_OPEN	feucht	OUTER_OR_INHERITED_HEAD_OPEN	NONE	NONE	NONE	NONE	NONE	NONE	0	NONE	otal	Rohstoffklasse I im Ansatz, kalt am Gradanfang	alodar	OPEN	feuchte Zustands-/Materialform; flüssig meist feucht	Feuchtansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	ykedar chedy qokey lkeedy otedy okedy otedy otal shol alodar or alold
G685-O0363	shol	f108v	f108v.21	2	S	3	MIDDLE	TRIPLE_READER_EXACT	SH_MOIST+OL_STATE_CARRIER	sh	FEUCHTQUALITAET	feucht	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_WITH_LOCAL_MATERIA_CANDIDATE	Holzdroge, leicht erhitzt: feucht	LOCAL_CANDIDATE:lky	NONE	NONE	NONE	NONE	lky	Holzdroge, leicht erhitzt	2	+2:lky=Holzdroge, leicht erhitzt	daiin	Grad-/Maßwert III	olkeeey	OPEN	feuchte Zustands-/Materialform; flüssig meist feucht	Feuchtansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	daiin shol olkeeey lky chedar chey kechey qotedy otedy oteedain cheody llod
G685-O0364	shol	f112r	f112r.16	3	S	3	MIDDLE	TRIPLE_READER_EXACT	SH_MOIST+OL_STATE_CARRIER	sh	FEUCHTQUALITAET	feucht	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_STATE_HEAD_OPEN	feucht	OUTER_OR_INHERITED_HEAD_OPEN	NONE	NONE	NONE	NONE	NONE	NONE	0	NONE	shedy	feucht in der Mitte des Grades, abgeschlossen	qokeey	heiß am Ende des Grades	feuchte Zustands-/Materialform; flüssig meist feucht	Feuchtansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	solol shedy shol qokeey qokeeey qokedain otain ar amchg
G685-O0365	shol	f113r	f113r.12	5	S	3	MIDDLE	TRIPLE_READER_EXACT	SH_MOIST+OL_STATE_CARRIER	sh	FEUCHTQUALITAET	feucht	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_STATE_HEAD_OPEN	feucht	OUTER_OR_INHERITED_HEAD_OPEN	NONE	NONE	NONE	NONE	NONE	NONE	0	NONE	qoaiin	nimm drei Teile	lkeeoar	OPEN	feuchte Zustands-/Materialform; flüssig meist feucht	Feuchtansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	y shoain qoeey qoaiin shol lkeeoar chodaiin otam chos aiin
G685-O0366	shol	f113r	f113r.17	3	S	3	MIDDLE	TRIPLE_READER_EXACT	SH_MOIST+OL_STATE_CARRIER	sh	FEUCHTQUALITAET	feucht	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_STATE_HEAD_OPEN	feucht	OUTER_OR_INHERITED_HEAD_OPEN	NONE	NONE	NONE	NONE	NONE	NONE	0	NONE	shar	angefeuchtete Drogenfraktion I	qokeey	heiß am Ende des Grades	feuchte Zustands-/Materialform; flüssig meist feucht	Feuchtansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	dor shar shol qokeey qok chol chedaiin qoky chokain chotar chokar char alom
G685-O0367	shol	f113r	f113r.21	2	S	3	MIDDLE	TRIPLE_READER_EXACT	SH_MOIST+OL_STATE_CARRIER	sh	FEUCHTQUALITAET	feucht	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_STATE_HEAD_OPEN	feucht	OUTER_OR_INHERITED_HEAD_OPEN	NONE	NONE	NONE	NONE	NONE	NONE	0	NONE	oiir	OPEN	shedair	OPEN	feuchte Zustands-/Materialform; flüssig meist feucht	Feuchtansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	oiir shol shedair otchdy shokchy shaiiin shckhey lshor air okeody
G685-O0368	shol	f114r	f114r.29	11	S	3	MIDDLE	TRIPLE_READER_EXACT	SH_MOIST+OL_STATE_CARRIER	sh	FEUCHTQUALITAET	feucht	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_STATE_HEAD_OPEN	feucht	OUTER_OR_INHERITED_HEAD_OPEN	NONE	NONE	NONE	NONE	NONE	NONE	0	NONE	ar	Drogenfraktion I	chedy	trocken in der Mitte des Grades, abgeschlossen	feuchte Zustands-/Materialform; flüssig meist feucht	Feuchtansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	chol oeedy keedy cheey cheodeey keedeedy daiiin ald air ar shol chedy otchedy qoty
G685-O0369	shol	f11v	f11v.1	5	H	1	MIDDLE	TRIPLE_READER_EXACT	SH_MOIST+OL_STATE_CARRIER	sh	FEUCHTQUALITAET	feucht	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_STATE_HEAD_OPEN	feucht	OUTER_OR_INHERITED_HEAD_OPEN	NONE	NONE	NONE	NONE	NONE	NONE	0	NONE	qoty	kalt am Anfang des Grades	cphar	OPEN	feuchte Zustands-/Materialform; flüssig meist feucht	Feuchtansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	poldchody shcphy shordy qoty shol cphar dan y
G685-O0370	shol	f11v	f11v.2	1	H	1	FIRST	TRIPLE_READER_EXACT	SH_MOIST+OL_STATE_CARRIER	sh	FEUCHTQUALITAET	feucht	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_WITH_LOCAL_MATERIA_CANDIDATE	Arzneikompositum: trocken, Gradanfang: feucht	LOCAL_CANDIDATE:chckhy	NONE	NONE	NONE	NONE	chckhy	Arzneikompositum: trocken, Gradanfang	2	+2:chckhy=Arzneikompositum: trocken, Gradanfang	<START>	OPEN	dy	OPEN	feuchte Zustands-/Materialform; flüssig meist feucht	Feuchtansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	shol dy chckhy shcthy daiin dam ykchy dain dchy
G685-O0371	shol	f13r	f13r.1	3	H	1	MIDDLE	TRIPLE_READER_EXACT	SH_MOIST+OL_STATE_CARRIER	sh	FEUCHTQUALITAET	feucht	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_WITH_LOCAL_MATERIA_CANDIDATE	Trockenpulverpräparat in Grundstufe: feucht	LOCAL_CANDIDATE:opchy	NONE	NONE	NONE	NONE	opchy	Trockenpulverpräparat in Grundstufe	-1	-1:opchy=Trockenpulverpräparat in Grundstufe	opchy	Trockenpulverpräparat in Grundstufe	dy	OPEN	feuchte Zustands-/Materialform; flüssig meist feucht	Feuchtansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	torshor opchy shol dy qopchy shol opchor dypchy dchg
G685-O0372	shol	f13r	f13r.1	6	H	1	MIDDLE	ZL3B_EXACT__ALTERNATE_READER_VARIANT	SH_MOIST+OL_STATE_CARRIER	sh	FEUCHTQUALITAET	feucht	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_STATE_HEAD_OPEN	feucht	OUTER_OR_INHERITED_HEAD_OPEN	NONE	NONE	NONE	NONE	NONE	NONE	0	NONE	qopchy	OPEN	opchor	OPEN	feuchte Zustands-/Materialform; flüssig meist feucht	Feuchtansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	torshor opchy shol dy qopchy shol opchor dypchy dchg
