audit_id	attachment_id	physical_page	register	statement_id	event_id	locus	surface_card	component_recipe	focus_core	focus_value_de	focus_family	focus_atom_ordinal	local_head_configuration	nearest_left_core	nearest_left_value_de	nearest_left_atom_ordinal	left_distance	nearest_right_core	nearest_right_value_de	nearest_right_atom_ordinal	right_distance	existing_trace_token	existing_target_de	active_head_before_de	strict_rule_branch	strict_expected_side	strict_expected_core	strict_expected_value_de	strict_rule_verdict	strict_reason_de	safe_rule_branch	safe_decision	safe_target_core	safe_target_value_de	safe_trace_match	safe_reason_de
EDG02852	SA02852	f81v	BIOLOGICAL	P1009-S426	P912-E1059	f81v.22	cheey	SH+EE+Y	Y	AKTIVER POSTEN	ARGUMENT	3	LEFT_ONLY	SH	HALTEN	1	2	NONE	NONE	NONE	NONE	AKTIVER POSTEN→HALTEN	HALTEN	SETZEN	NON_L_AIR_CLOSE_LEFT	LEFT	SH	HALTEN	CONSISTENT	Die vorhandene Pass1022-Bindung trifft den von der Kurzregel erwarteten Handlungskopf.	ARGUMENT_GRADE_ONLY_LEFT	LEFT	SH	HALTEN	MATCH	Nur der linke örtliche Kopf ist vorhanden.
EDG02853	SA02853	f81v	BIOLOGICAL	P1009-S426	P912-E1060	f81v.22	dal	AL	AL	ZIELORT	RELATION	1	NO_LOCAL_HEAD	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	ZIELORT→HALTEN	HALTEN	HALTEN	NON_L_AIR_NO_LEFT_OUTSIDE_LOCAL_RULE	NONE	NONE	NONE	OUTSIDE_LOCAL_RULE	Die von der Kurzregel verlangte Seite enthält keinen örtlichen Handlungskopf; der Pass1022-Stapel entscheidet.	STACK_FALLBACK_NO_LOCAL_HEAD	STACK_FALLBACK	NONE	NONE	NOT_LOCALLY_TESTED	In der Karte steht kein Handlungskopf; Besitzer-, Gang- und Erbstapel bleiben zuständig.
EDG02854	SA02854	f81v	BIOLOGICAL	P1009-S426	P912-E1061	f81v.22	lchedy	L+CHD+DY	L	VERBINDUNG	RELATION	1	RIGHT_ONLY	NONE	NONE	NONE	NONE	CHD	UMSETZEN	2	1	VERBINDUNG→UMSETZEN	UMSETZEN	HALTEN	L_AIR_RIGHT_FRAME	RIGHT	CHD	UMSETZEN	CONSISTENT	Die vorhandene Pass1022-Bindung trifft den von der Kurzregel erwarteten Handlungskopf.	L_AIR_LOCAL_RIGHT	RIGHT	CHD	UMSETZEN	MATCH	VERBINDUNG/LAUF rahmt den nächsten rechten Kopf.
EDG02855	SA02855	f81v	BIOLOGICAL	P1009-S427	P912-E1062	f81v.22	chedy	CHD+Y	Y	AKTIVER POSTEN	ARGUMENT	2	LEFT_ONLY	CHD	UMSETZEN	1	1	NONE	NONE	NONE	NONE	AKTIVER POSTEN→UMSETZEN	UMSETZEN	NONE	NON_L_AIR_CLOSE_LEFT	LEFT	CHD	UMSETZEN	CONSISTENT	Die vorhandene Pass1022-Bindung trifft den von der Kurzregel erwarteten Handlungskopf.	ARGUMENT_GRADE_ONLY_LEFT	LEFT	CHD	UMSETZEN	MATCH	Nur der linke örtliche Kopf ist vorhanden.
EDG02856	SA02856	f81v	BIOLOGICAL	P1009-S427	P912-E1063	f81v.22	salchtedytar	S+AL+CH+T+E+D_ADDR+Y+T+AR	AL	ZIELORT	RELATION	2	BOTH	S	WÄHLEN	1	1	CH	NEHMEN	3	1	ZIELORT→WÄHLEN	WÄHLEN	UMSETZEN	NON_L_AIR_CLOSE_LEFT	LEFT	S	WÄHLEN	CONSISTENT	Die vorhandene Pass1022-Bindung trifft den von der Kurzregel erwarteten Handlungskopf.	AL_AR_LOCAL_LEFT	LEFT	S	WÄHLEN	MATCH	AUSGANG/ZIELORT schließt an den örtlichen linken Kopf.
EDG02857	SA02857	f81v	BIOLOGICAL	P1009-S427	P912-E1063	f81v.22	salchtedytar	S+AL+CH+T+E+D_ADDR+Y+T+AR	E	GRAD I	GRADE	5	BOTH	T	EINSTELLEN	4	1	T	EINSTELLEN	8	3	GRAD I→EINSTELLEN	EINSTELLEN	UMSETZEN	NON_L_AIR_CLOSE_LEFT	LEFT	T	EINSTELLEN	POSITIONALLY_UNRESOLVED_SAME_VALUE	Beide Seiten tragen denselben Handlungskern; die vorhandene Wertspur unterscheidet die beiden Atompositionen nicht.	ARGUMENT_GRADE_LEFT_CLOSER	LEFT	T	EINSTELLEN	MATCH	Argument/Grad nimmt den näheren Kopf; links ist näher.
EDG02858	SA02858	f81v	BIOLOGICAL	P1009-S427	P912-E1063	f81v.22	salchtedytar	S+AL+CH+T+E+D_ADDR+Y+T+AR	Y	AKTIVER POSTEN	ARGUMENT	7	BOTH	T	EINSTELLEN	4	3	T	EINSTELLEN	8	1	AKTIVER POSTEN→EINSTELLEN	EINSTELLEN	UMSETZEN	NON_L_AIR_CLOSE_LEFT	LEFT	T	EINSTELLEN	POSITIONALLY_UNRESOLVED_SAME_VALUE	Beide Seiten tragen denselben Handlungskern; die vorhandene Wertspur unterscheidet die beiden Atompositionen nicht.	ARGUMENT_GRADE_RIGHT_CLOSER	RIGHT	T	EINSTELLEN	MATCH	Argument/Grad nimmt den näheren Kopf; rechts ist näher.
EDG02859	SA02859	f81v	BIOLOGICAL	P1009-S427	P912-E1063	f81v.22	salchtedytar	S+AL+CH+T+E+D_ADDR+Y+T+AR	AR	AUSGANG	RELATION	9	LEFT_ONLY	T	EINSTELLEN	8	1	NONE	NONE	NONE	NONE	AUSGANG→EINSTELLEN	EINSTELLEN	UMSETZEN	NON_L_AIR_CLOSE_LEFT	LEFT	T	EINSTELLEN	CONSISTENT	Die vorhandene Pass1022-Bindung trifft den von der Kurzregel erwarteten Handlungskopf.	AL_AR_LOCAL_LEFT	LEFT	T	EINSTELLEN	MATCH	AUSGANG/ZIELORT schließt an den örtlichen linken Kopf.
EDG02860	SA02860	f81v	BIOLOGICAL	P1009-S427	P912-E1065	f81v.23	qetchy	CARRIER_Q+E+T+CH+Y	E	GRAD I	GRADE	2	RIGHT_ONLY	NONE	NONE	NONE	NONE	T	EINSTELLEN	3	1	GRAD I→EINSTELLEN	EINSTELLEN	NONE	NON_L_AIR_NO_LEFT_OUTSIDE_LOCAL_RULE	NONE	NONE	NONE	OUTSIDE_LOCAL_RULE	Die von der Kurzregel verlangte Seite enthält keinen örtlichen Handlungskopf; der Pass1022-Stapel entscheidet.	ARGUMENT_GRADE_ONLY_RIGHT	RIGHT	T	EINSTELLEN	MATCH	Nur der rechte örtliche Kopf ist vorhanden.
EDG02861	SA02861	f81v	BIOLOGICAL	P1009-S427	P912-E1065	f81v.23	qetchy	CARRIER_Q+E+T+CH+Y	Y	AKTIVER POSTEN	ARGUMENT	5	LEFT_ONLY	CH	NEHMEN	4	1	NONE	NONE	NONE	NONE	AKTIVER POSTEN→NEHMEN	NEHMEN	NONE	NON_L_AIR_CLOSE_LEFT	LEFT	CH	NEHMEN	CONSISTENT	Die vorhandene Pass1022-Bindung trifft den von der Kurzregel erwarteten Handlungskopf.	ARGUMENT_GRADE_ONLY_LEFT	LEFT	CH	NEHMEN	MATCH	Nur der linke örtliche Kopf ist vorhanden.
EDG02862	SA02862	f81v	BIOLOGICAL	P1009-S427	P912-E1066	f81v.23	ykaiin	Y+K+AIIN	Y	AKTIVER POSTEN	ARGUMENT	1	RIGHT_ONLY	NONE	NONE	NONE	NONE	K	GEBEN	2	1	AKTIVER POSTEN→GEBEN	GEBEN	EINSTELLEN	NON_L_AIR_NO_LEFT_OUTSIDE_LOCAL_RULE	NONE	NONE	NONE	OUTSIDE_LOCAL_RULE	Die von der Kurzregel verlangte Seite enthält keinen örtlichen Handlungskopf; der Pass1022-Stapel entscheidet.	ARGUMENT_GRADE_ONLY_RIGHT	RIGHT	K	GEBEN	MATCH	Nur der rechte örtliche Kopf ist vorhanden.
EDG02863	SA02863	f81v	BIOLOGICAL	P1009-S427	P912-E1066	f81v.23	ykaiin	Y+K+AIIN	AIIN	WERT	ARGUMENT	3	LEFT_ONLY	K	GEBEN	2	1	NONE	NONE	NONE	NONE	WERT→GEBEN	GEBEN	EINSTELLEN	NON_L_AIR_CLOSE_LEFT	LEFT	K	GEBEN	CONSISTENT	Die vorhandene Pass1022-Bindung trifft den von der Kurzregel erwarteten Handlungskopf.	ARGUMENT_GRADE_ONLY_LEFT	LEFT	K	GEBEN	MATCH	Nur der linke örtliche Kopf ist vorhanden.
EDG02864	SA02864	f81v	BIOLOGICAL	P1009-S427	P912-E1067	f81v.23	olkain	OL+K+AIN	AIN	ANTEIL	ARGUMENT	3	LEFT_ONLY	K	GEBEN	2	1	NONE	NONE	NONE	NONE	ANTEIL→GEBEN	GEBEN	GEBEN	NON_L_AIR_CLOSE_LEFT	LEFT	K	GEBEN	CONSISTENT	Die vorhandene Pass1022-Bindung trifft den von der Kurzregel erwarteten Handlungskopf.	ARGUMENT_GRADE_ONLY_LEFT	LEFT	K	GEBEN	MATCH	Nur der linke örtliche Kopf ist vorhanden.
EDG02865	SA02865	f81v	BIOLOGICAL	P1009-S427	P912-E1068	f81v.23	shedy	SH+E+DY	E	GRAD I	GRADE	2	LEFT_ONLY	SH	HALTEN	1	1	NONE	NONE	NONE	NONE	GRAD I→HALTEN	HALTEN	GEBEN	NON_L_AIR_CLOSE_LEFT	LEFT	SH	HALTEN	CONSISTENT	Die vorhandene Pass1022-Bindung trifft den von der Kurzregel erwarteten Handlungskopf.	ARGUMENT_GRADE_ONLY_LEFT	LEFT	SH	HALTEN	MATCH	Nur der linke örtliche Kopf ist vorhanden.
EDG02866	SA02866	f81v	BIOLOGICAL	P1009-S428	P912-E1069	f81v.23	qoky	OK+Y	Y	AKTIVER POSTEN	ARGUMENT	2	LEFT_ONLY	OK	SETZEN	1	1	NONE	NONE	NONE	NONE	AKTIVER POSTEN→SETZEN	SETZEN	NONE	NON_L_AIR_CLOSE_LEFT	LEFT	OK	SETZEN	CONSISTENT	Die vorhandene Pass1022-Bindung trifft den von der Kurzregel erwarteten Handlungskopf.	ARGUMENT_GRADE_ONLY_LEFT	LEFT	OK	SETZEN	MATCH	Nur der linke örtliche Kopf ist vorhanden.
EDG02867	SA02867	f81v	BIOLOGICAL	P1009-S428	P912-E1070	f81v.23	dchedy	D_ADDR+CHD+Y	Y	AKTIVER POSTEN	ARGUMENT	3	LEFT_ONLY	CHD	UMSETZEN	2	1	NONE	NONE	NONE	NONE	AKTIVER POSTEN→UMSETZEN	UMSETZEN	SETZEN	NON_L_AIR_CLOSE_LEFT	LEFT	CHD	UMSETZEN	CONSISTENT	Die vorhandene Pass1022-Bindung trifft den von der Kurzregel erwarteten Handlungskopf.	ARGUMENT_GRADE_ONLY_LEFT	LEFT	CHD	UMSETZEN	MATCH	Nur der linke örtliche Kopf ist vorhanden.
EDG02868	SA02868	f81v	BIOLOGICAL	P1009-S428	P912-E1072	f81v.23	olcthdy	OL+CH+T+D_ADDR+Y	Y	AKTIVER POSTEN	ARGUMENT	5	LEFT_ONLY	T	EINSTELLEN	3	2	NONE	NONE	NONE	NONE	AKTIVER POSTEN→EINSTELLEN	EINSTELLEN	MARKIEREN	NON_L_AIR_CLOSE_LEFT	LEFT	T	EINSTELLEN	CONSISTENT	Die vorhandene Pass1022-Bindung trifft den von der Kurzregel erwarteten Handlungskopf.	ARGUMENT_GRADE_ONLY_LEFT	LEFT	T	EINSTELLEN	MATCH	Nur der linke örtliche Kopf ist vorhanden.
EDG02869	SA02869	f81v	BIOLOGICAL	P1009-S428	P912-E1073	f81v.24	ytey	T+E+Y	E	GRAD I	GRADE	2	LEFT_ONLY	T	EINSTELLEN	1	1	NONE	NONE	NONE	NONE	GRAD I→EINSTELLEN	EINSTELLEN	NEHMEN	NON_L_AIR_CLOSE_LEFT	LEFT	T	EINSTELLEN	CONSISTENT	Die vorhandene Pass1022-Bindung trifft den von der Kurzregel erwarteten Handlungskopf.	ARGUMENT_GRADE_ONLY_LEFT	LEFT	T	EINSTELLEN	MATCH	Nur der linke örtliche Kopf ist vorhanden.
EDG02870	SA02870	f81v	BIOLOGICAL	P1009-S428	P912-E1073	f81v.24	ytey	T+E+Y	Y	AKTIVER POSTEN	ARGUMENT	3	LEFT_ONLY	T	EINSTELLEN	1	2	NONE	NONE	NONE	NONE	AKTIVER POSTEN→EINSTELLEN	EINSTELLEN	NEHMEN	NON_L_AIR_CLOSE_LEFT	LEFT	T	EINSTELLEN	CONSISTENT	Die vorhandene Pass1022-Bindung trifft den von der Kurzregel erwarteten Handlungskopf.	ARGUMENT_GRADE_ONLY_LEFT	LEFT	T	EINSTELLEN	MATCH	Nur der linke örtliche Kopf ist vorhanden.
EDG02871	SA02871	f81v	BIOLOGICAL	P1009-S429	P912-E1075	f81v.24	qokal	OK+AL	AL	ZIELORT	RELATION	2	LEFT_ONLY	OK	SETZEN	1	1	NONE	NONE	NONE	NONE	ZIELORT→SETZEN	SETZEN	NONE	NON_L_AIR_CLOSE_LEFT	LEFT	OK	SETZEN	CONSISTENT	Die vorhandene Pass1022-Bindung trifft den von der Kurzregel erwarteten Handlungskopf.	AL_AR_LOCAL_LEFT	LEFT	OK	SETZEN	MATCH	AUSGANG/ZIELORT schließt an den örtlichen linken Kopf.
EDG02872	SA02872	f81v	BIOLOGICAL	P1009-S429	P912-E1076	f81v.24	okeey	OK+EE+Y	EE	GRAD II	GRADE	2	LEFT_ONLY	OK	SETZEN	1	1	NONE	NONE	NONE	NONE	GRAD II→SETZEN	SETZEN	SETZEN	NON_L_AIR_CLOSE_LEFT	LEFT	OK	SETZEN	CONSISTENT	Die vorhandene Pass1022-Bindung trifft den von der Kurzregel erwarteten Handlungskopf.	ARGUMENT_GRADE_ONLY_LEFT	LEFT	OK	SETZEN	MATCH	Nur der linke örtliche Kopf ist vorhanden.
EDG02873	SA02873	f81v	BIOLOGICAL	P1009-S429	P912-E1076	f81v.24	okeey	OK+EE+Y	Y	AKTIVER POSTEN	ARGUMENT	3	LEFT_ONLY	OK	SETZEN	1	2	NONE	NONE	NONE	NONE	AKTIVER POSTEN→SETZEN	SETZEN	SETZEN	NON_L_AIR_CLOSE_LEFT	LEFT	OK	SETZEN	CONSISTENT	Die vorhandene Pass1022-Bindung trifft den von der Kurzregel erwarteten Handlungskopf.	ARGUMENT_GRADE_ONLY_LEFT	LEFT	OK	SETZEN	MATCH	Nur der linke örtliche Kopf ist vorhanden.
EDG02874	SA02874	f81v	BIOLOGICAL	P1009-S429	P912-E1078	f81v.24	cheedy	CH+EE+D_ADDR+Y	EE	GRAD II	GRADE	2	LEFT_ONLY	CH	NEHMEN	1	1	NONE	NONE	NONE	NONE	GRAD II→NEHMEN	NEHMEN	SETZEN	NON_L_AIR_CLOSE_LEFT	LEFT	CH	NEHMEN	CONSISTENT	Die vorhandene Pass1022-Bindung trifft den von der Kurzregel erwarteten Handlungskopf.	ARGUMENT_GRADE_ONLY_LEFT	LEFT	CH	NEHMEN	MATCH	Nur der linke örtliche Kopf ist vorhanden.
EDG02875	SA02875	f81v	BIOLOGICAL	P1009-S429	P912-E1078	f81v.24	cheedy	CH+EE+D_ADDR+Y	Y	AKTIVER POSTEN	ARGUMENT	4	LEFT_ONLY	CH	NEHMEN	1	3	NONE	NONE	NONE	NONE	AKTIVER POSTEN→NEHMEN	NEHMEN	SETZEN	NON_L_AIR_CLOSE_LEFT	LEFT	CH	NEHMEN	CONSISTENT	Die vorhandene Pass1022-Bindung trifft den von der Kurzregel erwarteten Handlungskopf.	ARGUMENT_GRADE_ONLY_LEFT	LEFT	CH	NEHMEN	MATCH	Nur der linke örtliche Kopf ist vorhanden.
EDG02876	SA02876	f81v	BIOLOGICAL	P1009-S429	P912-E1079	f81v.24	sal	S+AL	AL	ZIELORT	RELATION	2	LEFT_ONLY	S	WÄHLEN	1	1	NONE	NONE	NONE	NONE	ZIELORT→WÄHLEN	WÄHLEN	NEHMEN	NON_L_AIR_CLOSE_LEFT	LEFT	S	WÄHLEN	CONSISTENT	Die vorhandene Pass1022-Bindung trifft den von der Kurzregel erwarteten Handlungskopf.	AL_AR_LOCAL_LEFT	LEFT	S	WÄHLEN	MATCH	AUSGANG/ZIELORT schließt an den örtlichen linken Kopf.
EDG02877	SA02877	f81v	BIOLOGICAL	P1009-S429	P912-E1080	f81v.24	teol	E+OL	E	GRAD I	GRADE	1	NO_LOCAL_HEAD	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	GRAD I→WÄHLEN	WÄHLEN	WÄHLEN	NON_L_AIR_NO_LEFT_OUTSIDE_LOCAL_RULE	NONE	NONE	NONE	OUTSIDE_LOCAL_RULE	Die von der Kurzregel verlangte Seite enthält keinen örtlichen Handlungskopf; der Pass1022-Stapel entscheidet.	STACK_FALLBACK_NO_LOCAL_HEAD	STACK_FALLBACK	NONE	NONE	NOT_LOCALLY_TESTED	In der Karte steht kein Handlungskopf; Besitzer-, Gang- und Erbstapel bleiben zuständig.
EDG02878	SA02878	f81v	BIOLOGICAL	P1009-S430	P912-E1082	f81v.24	ly	L+Y	L	VERBINDUNG	RELATION	1	NO_LOCAL_HEAD	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	VERBINDUNG→HALTEN	HALTEN	NONE	L_AIR_NO_RIGHT_OUTSIDE_LOCAL_RULE	NONE	NONE	NONE	OUTSIDE_LOCAL_RULE	Die von der Kurzregel verlangte Seite enthält keinen örtlichen Handlungskopf; der Pass1022-Stapel entscheidet.	STACK_FALLBACK_NO_LOCAL_HEAD	STACK_FALLBACK	NONE	NONE	NOT_LOCALLY_TESTED	In der Karte steht kein Handlungskopf; Besitzer-, Gang- und Erbstapel bleiben zuständig.
EDG02879	SA02879	f81v	BIOLOGICAL	P1009-S430	P912-E1082	f81v.24	ly	L+Y	Y	AKTIVER POSTEN	ARGUMENT	2	NO_LOCAL_HEAD	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	AKTIVER POSTEN→HALTEN	HALTEN	NONE	NON_L_AIR_NO_LEFT_OUTSIDE_LOCAL_RULE	NONE	NONE	NONE	OUTSIDE_LOCAL_RULE	Die von der Kurzregel verlangte Seite enthält keinen örtlichen Handlungskopf; der Pass1022-Stapel entscheidet.	STACK_FALLBACK_NO_LOCAL_HEAD	STACK_FALLBACK	NONE	NONE	NOT_LOCALLY_TESTED	In der Karte steht kein Handlungskopf; Besitzer-, Gang- und Erbstapel bleiben zuständig.
EDG02880	SA02880	f81v	BIOLOGICAL	P1009-S430	P912-E1083	f81v.25	oshedy	O+SH+E+Y	E	GRAD I	GRADE	3	LEFT_ONLY	SH	HALTEN	2	1	NONE	NONE	NONE	NONE	GRAD I→HALTEN	HALTEN	NONE	NON_L_AIR_CLOSE_LEFT	LEFT	SH	HALTEN	CONSISTENT	Die vorhandene Pass1022-Bindung trifft den von der Kurzregel erwarteten Handlungskopf.	ARGUMENT_GRADE_ONLY_LEFT	LEFT	SH	HALTEN	MATCH	Nur der linke örtliche Kopf ist vorhanden.
EDG02881	SA02881	f81v	BIOLOGICAL	P1009-S430	P912-E1083	f81v.25	oshedy	O+SH+E+Y	Y	AKTIVER POSTEN	ARGUMENT	4	LEFT_ONLY	SH	HALTEN	2	2	NONE	NONE	NONE	NONE	AKTIVER POSTEN→HALTEN	HALTEN	NONE	NON_L_AIR_CLOSE_LEFT	LEFT	SH	HALTEN	CONSISTENT	Die vorhandene Pass1022-Bindung trifft den von der Kurzregel erwarteten Handlungskopf.	ARGUMENT_GRADE_ONLY_LEFT	LEFT	SH	HALTEN	MATCH	Nur der linke örtliche Kopf ist vorhanden.
EDG02882	SA02882	f81v	BIOLOGICAL	P1009-S430	P912-E1084	f81v.25	qotedy	OT+E+DY	E	GRAD I	GRADE	2	NO_LOCAL_HEAD	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	GRAD I→HALTEN	HALTEN	HALTEN	NON_L_AIR_NO_LEFT_OUTSIDE_LOCAL_RULE	NONE	NONE	NONE	OUTSIDE_LOCAL_RULE	Die von der Kurzregel verlangte Seite enthält keinen örtlichen Handlungskopf; der Pass1022-Stapel entscheidet.	STACK_FALLBACK_NO_LOCAL_HEAD	STACK_FALLBACK	NONE	NONE	NOT_LOCALLY_TESTED	In der Karte steht kein Handlungskopf; Besitzer-, Gang- und Erbstapel bleiben zuständig.
EDG02883	SA02883	f81v	BIOLOGICAL	P1009-S431	P912-E1086	f81v.25	chedy	CHD+Y	Y	AKTIVER POSTEN	ARGUMENT	2	LEFT_ONLY	CHD	UMSETZEN	1	1	NONE	NONE	NONE	NONE	AKTIVER POSTEN→UMSETZEN	UMSETZEN	HALTEN	NON_L_AIR_CLOSE_LEFT	LEFT	CHD	UMSETZEN	CONSISTENT	Die vorhandene Pass1022-Bindung trifft den von der Kurzregel erwarteten Handlungskopf.	ARGUMENT_GRADE_ONLY_LEFT	LEFT	CHD	UMSETZEN	MATCH	Nur der linke örtliche Kopf ist vorhanden.
EDG02884	SA02884	f81v	BIOLOGICAL	P1009-S431	P912-E1087	f81v.25	y	Y	Y	AKTIVER POSTEN	ARGUMENT	1	NO_LOCAL_HEAD	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	AKTIVER POSTEN→UMSETZEN	UMSETZEN	UMSETZEN	NON_L_AIR_NO_LEFT_OUTSIDE_LOCAL_RULE	NONE	NONE	NONE	OUTSIDE_LOCAL_RULE	Die von der Kurzregel verlangte Seite enthält keinen örtlichen Handlungskopf; der Pass1022-Stapel entscheidet.	STACK_FALLBACK_NO_LOCAL_HEAD	STACK_FALLBACK	NONE	NONE	NOT_LOCALLY_TESTED	In der Karte steht kein Handlungskopf; Besitzer-, Gang- und Erbstapel bleiben zuständig.
EDG02885	SA02885	f81v	BIOLOGICAL	P1009-S431	P912-E1088	f81v.25	shchey	SH+Y	Y	AKTIVER POSTEN	ARGUMENT	2	LEFT_ONLY	SH	HALTEN	1	1	NONE	NONE	NONE	NONE	AKTIVER POSTEN→HALTEN	HALTEN	UMSETZEN	NON_L_AIR_CLOSE_LEFT	LEFT	SH	HALTEN	CONSISTENT	Die vorhandene Pass1022-Bindung trifft den von der Kurzregel erwarteten Handlungskopf.	ARGUMENT_GRADE_ONLY_LEFT	LEFT	SH	HALTEN	MATCH	Nur der linke örtliche Kopf ist vorhanden.
EDG02886	SA02886	f81v	BIOLOGICAL	P1009-S431	P912-E1090	f81v.25	chey	Y	Y	AKTIVER POSTEN	ARGUMENT	1	NO_LOCAL_HEAD	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	AKTIVER POSTEN→HALTEN	HALTEN	HALTEN	NON_L_AIR_NO_LEFT_OUTSIDE_LOCAL_RULE	NONE	NONE	NONE	OUTSIDE_LOCAL_RULE	Die von der Kurzregel verlangte Seite enthält keinen örtlichen Handlungskopf; der Pass1022-Stapel entscheidet.	STACK_FALLBACK_NO_LOCAL_HEAD	STACK_FALLBACK	NONE	NONE	NOT_LOCALLY_TESTED	In der Karte steht kein Handlungskopf; Besitzer-, Gang- und Erbstapel bleiben zuständig.
EDG02887	SA02887	f81v	BIOLOGICAL	P1009-S431	P912-E1092	f81v.25	chedy	CHD+Y	Y	AKTIVER POSTEN	ARGUMENT	2	LEFT_ONLY	CHD	UMSETZEN	1	1	NONE	NONE	NONE	NONE	AKTIVER POSTEN→UMSETZEN	UMSETZEN	HALTEN	NON_L_AIR_CLOSE_LEFT	LEFT	CHD	UMSETZEN	CONSISTENT	Die vorhandene Pass1022-Bindung trifft den von der Kurzregel erwarteten Handlungskopf.	ARGUMENT_GRADE_ONLY_LEFT	LEFT	CHD	UMSETZEN	MATCH	Nur der linke örtliche Kopf ist vorhanden.
EDG02888	SA02888	f81v	BIOLOGICAL	P1009-S431	P912-E1094	f81v.25	oky	OK+Y	Y	AKTIVER POSTEN	ARGUMENT	2	LEFT_ONLY	OK	SETZEN	1	1	NONE	NONE	NONE	NONE	AKTIVER POSTEN→SETZEN	SETZEN	EINSTELLEN	NON_L_AIR_CLOSE_LEFT	LEFT	OK	SETZEN	CONSISTENT	Die vorhandene Pass1022-Bindung trifft den von der Kurzregel erwarteten Handlungskopf.	ARGUMENT_GRADE_ONLY_LEFT	LEFT	OK	SETZEN	MATCH	Nur der linke örtliche Kopf ist vorhanden.
EDG02889	SA02889	f81v	BIOLOGICAL	P1009-S431	P912-E1096	f81v.26	checholtar	CH+E+OL+T+AR	E	GRAD I	GRADE	2	BOTH	CH	NEHMEN	1	1	T	EINSTELLEN	4	2	GRAD I→NEHMEN	NEHMEN	SETZEN	NON_L_AIR_CLOSE_LEFT	LEFT	CH	NEHMEN	CONSISTENT	Die vorhandene Pass1022-Bindung trifft den von der Kurzregel erwarteten Handlungskopf.	ARGUMENT_GRADE_LEFT_CLOSER	LEFT	CH	NEHMEN	MATCH	Argument/Grad nimmt den näheren Kopf; links ist näher.
EDG02890	SA02890	f81v	BIOLOGICAL	P1009-S431	P912-E1096	f81v.26	checholtar	CH+E+OL+T+AR	AR	AUSGANG	RELATION	5	LEFT_ONLY	T	EINSTELLEN	4	1	NONE	NONE	NONE	NONE	AUSGANG→EINSTELLEN	EINSTELLEN	SETZEN	NON_L_AIR_CLOSE_LEFT	LEFT	T	EINSTELLEN	CONSISTENT	Die vorhandene Pass1022-Bindung trifft den von der Kurzregel erwarteten Handlungskopf.	AL_AR_LOCAL_LEFT	LEFT	T	EINSTELLEN	MATCH	AUSGANG/ZIELORT schließt an den örtlichen linken Kopf.
EDG02891	SA02891	f81v	BIOLOGICAL	P1009-S431	P912-E1098	f81v.26	okedy	OK+E+DY	E	GRAD I	GRADE	2	LEFT_ONLY	OK	SETZEN	1	1	NONE	NONE	NONE	NONE	GRAD I→SETZEN	SETZEN	NEHMEN	NON_L_AIR_CLOSE_LEFT	LEFT	OK	SETZEN	CONSISTENT	Die vorhandene Pass1022-Bindung trifft den von der Kurzregel erwarteten Handlungskopf.	ARGUMENT_GRADE_ONLY_LEFT	LEFT	OK	SETZEN	MATCH	Nur der linke örtliche Kopf ist vorhanden.
EDG02892	SA02892	f81v	BIOLOGICAL	P1009-S432	P912-E1099	f81v.26	dal	AL	AL	ZIELORT	RELATION	1	NO_LOCAL_HEAD	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	ZIELORT→HALTEN	HALTEN	NONE	NON_L_AIR_NO_LEFT_OUTSIDE_LOCAL_RULE	NONE	NONE	NONE	OUTSIDE_LOCAL_RULE	Die von der Kurzregel verlangte Seite enthält keinen örtlichen Handlungskopf; der Pass1022-Stapel entscheidet.	STACK_FALLBACK_NO_LOCAL_HEAD	STACK_FALLBACK	NONE	NONE	NOT_LOCALLY_TESTED	In der Karte steht kein Handlungskopf; Besitzer-, Gang- und Erbstapel bleiben zuständig.
EDG02893	SA02893	f81v	BIOLOGICAL	P1009-S432	P912-E1100	f81v.26	shey	SH+E+Y	E	GRAD I	GRADE	2	LEFT_ONLY	SH	HALTEN	1	1	NONE	NONE	NONE	NONE	GRAD I→HALTEN	HALTEN	NONE	NON_L_AIR_CLOSE_LEFT	LEFT	SH	HALTEN	CONSISTENT	Die vorhandene Pass1022-Bindung trifft den von der Kurzregel erwarteten Handlungskopf.	ARGUMENT_GRADE_ONLY_LEFT	LEFT	SH	HALTEN	MATCH	Nur der linke örtliche Kopf ist vorhanden.
