attachment_id	focus_core	focus_value_de	focus_family	event_id	book_event_ordinal	physical_page	register	statement_id	card_ordinal_in_statement	locus	owner_de	surface_card	component_recipe	focus_atom_ordinal	left_atom	right_atom	same_card_left_actions	nearest_left_action	same_card_right_actions	nearest_right_action	previous_card_event_id	previous_card_recipe	previous_card_actions	previous_card_last_action	inherited_action_before_card	inherited_from_event_id	inherited_from_card_ordinal	owner_only_attachment	chosen_attachment_class	chosen_action	chosen_action_value_de	chosen_action_event_id	chosen_action_card_ordinal	chosen_action_atom_ordinal	bracket_reading_de	duplicate_scope_mode	duplicate_scope_role	paired_focus_atom_ordinal	next_card_event_id	next_card_recipe	next_card_actions	ambiguity_codes	pass1023_resolution_status	pass1023_ambiguity_classes	pass1023_decisions	pass1023_selected_attachment_de	pass1023_scope_de	pass1023_rule_ids	pass1023_changed_from_pass1022	pass1023_note_de
SA02528	Y	AKTIVER POSTEN	ARGUMENT	P1003-E0321	2928	f77r	BIOLOGICAL	P1009-S369	3	f77r.37	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	cheey	SH+EE+Y	3	EE	CARD_END	SH@1	SH=HALTEN	NONE	NONE	P1003-E0320	CH+EE+D_ADDR+Y	CH@1	CH=NEHMEN	CH=NEHMEN	P1003-E0320	2	NO	SAME_CARD_LEFT_ACTION	SH	HALTEN	P1003-E0321	3	1	SH=HALTEN[Y=AKTIVER POSTEN]	SINGLE	SINGLE	NONE	P1003-E0322	L+CHD+DY	CHD@2	NONE	ALREADY_UNAMBIGUOUS	NONE	KEEP_PASS1022	SH=HALTEN[Y=AKTIVER POSTEN]	SH=HALTEN[Y=AKTIVER POSTEN]	PASS1022_CLEAR_ATTACHMENT	NO	Keine offene Anschlussalternative in Pass1022.
SA02529	L	VERBINDUNG	RELATION	P1003-E0322	2929	f77r	BIOLOGICAL	P1009-S369	4	f77r.37	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	lchedy	L+CHD+DY	1	CARD_START	CHD	NONE	NONE	CHD@2	CHD=UMSETZEN	P1003-E0321	SH+EE+Y	SH@1	SH=HALTEN	SH=HALTEN	P1003-E0321	3	NO	SAME_CARD_RIGHT_ACTION	CHD	UMSETZEN	P1003-E0322	4	2	[L=VERBINDUNG]→CHD=UMSETZEN	SINGLE	SINGLE	NONE	STATEMENT_END	STATEMENT_END	NONE	NONE	ALREADY_UNAMBIGUOUS	NONE	KEEP_PASS1022	[L=VERBINDUNG]→CHD=UMSETZEN	[L=VERBINDUNG]→CHD=UMSETZEN	PASS1022_CLEAR_ATTACHMENT	NO	Keine offene Anschlussalternative in Pass1022.
SA02530	E	GRAD I	GRADE	P1003-E0324	2931	f77r	BIOLOGICAL	P1009-S370	2	f77r.38	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	shedy	SH+E+DY	2	SH	DY	SH@1	SH=HALTEN	NONE	NONE	P1003-E0323	P+OL	P@1	P=EINSETZEN	P=EINSETZEN	P1003-E0323	1	NO	SAME_CARD_LEFT_ACTION	SH	HALTEN	P1003-E0324	2	1	SH=HALTEN[E=GRAD I]	SINGLE	SINGLE	NONE	STATEMENT_END	STATEMENT_END	NONE	NONE	ALREADY_UNAMBIGUOUS	NONE	KEEP_PASS1022	SH=HALTEN[E=GRAD I]	SH=HALTEN[E=GRAD I]	PASS1022_CLEAR_ATTACHMENT	NO	Keine offene Anschlussalternative in Pass1022.
SA02531	EE	GRAD II	GRADE	P1003-E0325	2932	f77r	BIOLOGICAL	P1009-S371	1	f77r.38	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	qoeedy	CARRIER_Q+O+EE+D_ADDR+Y	3	O	D_ADDR	NONE	NONE	NONE	NONE	STATEMENT_START	STATEMENT_START	NONE	NONE	NONE	NONE	NONE	YES	OWNER_ONLY	OWNER	BESITZER	NONE	NONE	NONE	BESITZER=Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen[EE=GRAD II]	SINGLE	SINGLE	NONE	P1003-E0326	OK+AIIN	OK@1	OWNER_OR_NEXT_CARD_ACTION	RESOLVED_BY_WORKSHOP_RULE	OWNER_OR_NEXT_CARD_ACTION	BOUNDED_FORWARD	OK=SETZEN@NÄCHSTE_KARTE_ATOM1	OK=SETZEN@NÄCHSTE_KARTE_ATOM1	Q_PACKET_FORWARD	YES	Q oeffnet das lokale Paket, dessen erster Kopf auf der unmittelbar folgenden Karte steht.
SA02532	Y	AKTIVER POSTEN	ARGUMENT	P1003-E0325	2932	f77r	BIOLOGICAL	P1009-S371	1	f77r.38	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	qoeedy	CARRIER_Q+O+EE+D_ADDR+Y	5	D_ADDR	CARD_END	NONE	NONE	NONE	NONE	STATEMENT_START	STATEMENT_START	NONE	NONE	NONE	NONE	NONE	YES	OWNER_ONLY	OWNER	BESITZER	NONE	NONE	NONE	BESITZER=Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen[Y=AKTIVER POSTEN]	SINGLE	SINGLE	NONE	P1003-E0326	OK+AIIN	OK@1	OWNER_OR_NEXT_CARD_ACTION	RESOLVED_BY_WORKSHOP_RULE	OWNER_OR_NEXT_CARD_ACTION	BOUNDED_FORWARD	OK=SETZEN@NÄCHSTE_KARTE_ATOM1	OK=SETZEN@NÄCHSTE_KARTE_ATOM1	Q_PACKET_FORWARD	YES	Q oeffnet das lokale Paket, dessen erster Kopf auf der unmittelbar folgenden Karte steht.
SA02533	AIIN	WERT	ARGUMENT	P1003-E0326	2933	f77r	BIOLOGICAL	P1009-S371	2	f77r.38	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	qokaiin	OK+AIIN	2	OK	CARD_END	OK@1	OK=SETZEN	NONE	NONE	P1003-E0325	CARRIER_Q+O+EE+D_ADDR+Y	NONE	NONE	NONE	NONE	NONE	NO	SAME_CARD_LEFT_ACTION	OK	SETZEN	P1003-E0326	2	1	OK=SETZEN[AIIN=WERT]	SINGLE	SINGLE	NONE	P1003-E0327	CH+CH+P+E+Y	CH@1|CH@2|P@3	NONE	ALREADY_UNAMBIGUOUS	NONE	KEEP_PASS1022	OK=SETZEN[AIIN=WERT]	OK=SETZEN[AIIN=WERT]	PASS1022_CLEAR_ATTACHMENT	NO	Keine offene Anschlussalternative in Pass1022.
SA02534	E	GRAD I	GRADE	P1003-E0327	2934	f77r	BIOLOGICAL	P1009-S371	3	f77r.38	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	chcphey	CH+CH+P+E+Y	4	P	Y	CH@1|CH@2|P@3	P=EINSETZEN	NONE	NONE	P1003-E0326	OK+AIIN	OK@1	OK=SETZEN	OK=SETZEN	P1003-E0326	2	NO	SAME_CARD_LEFT_ACTION	P	EINSETZEN	P1003-E0327	3	3	P=EINSETZEN[E=GRAD I]	SINGLE	SINGLE	NONE	P1003-E0328	OL	NONE	NONE	ALREADY_UNAMBIGUOUS	NONE	KEEP_PASS1022	P=EINSETZEN[E=GRAD I]	P=EINSETZEN[E=GRAD I]	PASS1022_CLEAR_ATTACHMENT	NO	Keine offene Anschlussalternative in Pass1022.
SA02535	Y	AKTIVER POSTEN	ARGUMENT	P1003-E0327	2934	f77r	BIOLOGICAL	P1009-S371	3	f77r.38	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	chcphey	CH+CH+P+E+Y	5	E	CARD_END	CH@1|CH@2|P@3	P=EINSETZEN	NONE	NONE	P1003-E0326	OK+AIIN	OK@1	OK=SETZEN	OK=SETZEN	P1003-E0326	2	NO	SAME_CARD_LEFT_ACTION	P	EINSETZEN	P1003-E0327	3	3	P=EINSETZEN[Y=AKTIVER POSTEN]	SINGLE	SINGLE	NONE	P1003-E0328	OL	NONE	NONE	ALREADY_UNAMBIGUOUS	NONE	KEEP_PASS1022	P=EINSETZEN[Y=AKTIVER POSTEN]	P=EINSETZEN[Y=AKTIVER POSTEN]	PASS1022_CLEAR_ATTACHMENT	NO	Keine offene Anschlussalternative in Pass1022.
SA02536	L	VERBINDUNG	RELATION	P1003-E0329	2936	f77r	BIOLOGICAL	P1009-S371	5	f77r.38	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	ltaiin	L+T+AIIN	1	CARD_START	T	NONE	NONE	T@2	T=EINSTELLEN	P1003-E0328	OL	NONE	NONE	P=EINSETZEN	P1003-E0327	3	NO	SAME_CARD_RIGHT_ACTION	T	EINSTELLEN	P1003-E0329	5	2	[L=VERBINDUNG]→T=EINSTELLEN	SINGLE	SINGLE	NONE	P1003-E0330	SH+E+DY	SH@1	NONE	ALREADY_UNAMBIGUOUS	NONE	KEEP_PASS1022	[L=VERBINDUNG]→T=EINSTELLEN	[L=VERBINDUNG]→T=EINSTELLEN	PASS1022_CLEAR_ATTACHMENT	NO	Keine offene Anschlussalternative in Pass1022.
SA02537	AIIN	WERT	ARGUMENT	P1003-E0329	2936	f77r	BIOLOGICAL	P1009-S371	5	f77r.38	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	ltaiin	L+T+AIIN	3	T	CARD_END	T@2	T=EINSTELLEN	NONE	NONE	P1003-E0328	OL	NONE	NONE	P=EINSETZEN	P1003-E0327	3	NO	SAME_CARD_LEFT_ACTION	T	EINSTELLEN	P1003-E0329	5	2	T=EINSTELLEN[AIIN=WERT]	SINGLE	SINGLE	NONE	P1003-E0330	SH+E+DY	SH@1	NONE	ALREADY_UNAMBIGUOUS	NONE	KEEP_PASS1022	T=EINSTELLEN[AIIN=WERT]	T=EINSTELLEN[AIIN=WERT]	PASS1022_CLEAR_ATTACHMENT	NO	Keine offene Anschlussalternative in Pass1022.
SA02538	E	GRAD I	GRADE	P1003-E0330	2937	f77r	BIOLOGICAL	P1009-S371	6	f77r.38	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	shedy	SH+E+DY	2	SH	DY	SH@1	SH=HALTEN	NONE	NONE	P1003-E0329	L+T+AIIN	T@2	T=EINSTELLEN	T=EINSTELLEN	P1003-E0329	5	NO	SAME_CARD_LEFT_ACTION	SH	HALTEN	P1003-E0330	6	1	SH=HALTEN[E=GRAD I]	SINGLE	SINGLE	NONE	STATEMENT_END	STATEMENT_END	NONE	NONE	ALREADY_UNAMBIGUOUS	NONE	KEEP_PASS1022	SH=HALTEN[E=GRAD I]	SH=HALTEN[E=GRAD I]	PASS1022_CLEAR_ATTACHMENT	NO	Keine offene Anschlussalternative in Pass1022.
SA02539	AIIN	WERT	ARGUMENT	P1003-E0332	2939	f77r	BIOLOGICAL	P1009-S372	2	f77r.39	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	olaiin	OL+AIIN	2	OL	CARD_END	NONE	NONE	NONE	NONE	P1003-E0331	OL	NONE	NONE	NONE	NONE	NONE	YES	OWNER_ONLY	OWNER	BESITZER	NONE	NONE	NONE	BESITZER=Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen[AIIN=WERT]	SINGLE	SINGLE	NONE	P1003-E0333	SH+EE+Y	SH@1	OWNER_OR_NEXT_CARD_ACTION	RESOLVED_BY_WORKSHOP_RULE	OWNER_OR_NEXT_CARD_ACTION	BOUNDED_FORWARD	SH=HALTEN@NÄCHSTE_KARTE_ATOM1	SH=HALTEN@NÄCHSTE_KARTE_ATOM1	OPENING_ARGUMENT_FORWARD	YES	Die kopflose Anfangsfolge erreicht den ersten Kopf der unmittelbar folgenden Karte im selben Besitzer-/Proseblock.
SA02540	EE	GRAD II	GRADE	P1003-E0333	2940	f77r	BIOLOGICAL	P1009-S372	3	f77r.39	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	cheey	SH+EE+Y	2	SH	Y	SH@1	SH=HALTEN	NONE	NONE	P1003-E0332	OL+AIIN	NONE	NONE	NONE	NONE	NONE	NO	SAME_CARD_LEFT_ACTION	SH	HALTEN	P1003-E0333	3	1	SH=HALTEN[EE=GRAD II]	SINGLE	SINGLE	NONE	P1003-E0334	SH+E+CH+K+E+Y	SH@1|CH@3|K@4	NONE	ALREADY_UNAMBIGUOUS	NONE	KEEP_PASS1022	SH=HALTEN[EE=GRAD II]	SH=HALTEN[EE=GRAD II]	PASS1022_CLEAR_ATTACHMENT	NO	Keine offene Anschlussalternative in Pass1022.
SA02541	Y	AKTIVER POSTEN	ARGUMENT	P1003-E0333	2940	f77r	BIOLOGICAL	P1009-S372	3	f77r.39	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	cheey	SH+EE+Y	3	EE	CARD_END	SH@1	SH=HALTEN	NONE	NONE	P1003-E0332	OL+AIIN	NONE	NONE	NONE	NONE	NONE	NO	SAME_CARD_LEFT_ACTION	SH	HALTEN	P1003-E0333	3	1	SH=HALTEN[Y=AKTIVER POSTEN]	SINGLE	SINGLE	NONE	P1003-E0334	SH+E+CH+K+E+Y	SH@1|CH@3|K@4	NONE	ALREADY_UNAMBIGUOUS	NONE	KEEP_PASS1022	SH=HALTEN[Y=AKTIVER POSTEN]	SH=HALTEN[Y=AKTIVER POSTEN]	PASS1022_CLEAR_ATTACHMENT	NO	Keine offene Anschlussalternative in Pass1022.
SA02542	E	GRAD I	GRADE	P1003-E0334	2941	f77r	BIOLOGICAL	P1009-S372	4	f77r.39	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	sheckhey	SH+E+CH+K+E+Y	2	SH	CH	SH@1	SH=HALTEN	CH@3|K@4	CH=NEHMEN	P1003-E0333	SH+EE+Y	SH@1	SH=HALTEN	SH=HALTEN	P1003-E0333	3	NO	SAME_CARD_LEFT_ACTION	SH	HALTEN	P1003-E0334	4	1	SH=HALTEN[E=GRAD I]	SINGLE	SINGLE	NONE	P1003-E0335	L+SH+EE+Y	SH@2	EQUAL_DISTANCE_TWO_HEADS	RESOLVED_BY_WORKSHOP_RULE	EQUAL_DISTANCE_TWO_HEADS	EQUAL_LEFT	SH=HALTEN@CURRENT_CARD_ATOM1	SH@1[E@2; CH@3[…]]	CLOSE_OPEN_HEAD_BEFORE_NEXT_HEAD	NO	Der Grad schließt die bereits links geöffnete Handlung; der rechte Kopf eröffnet danach die innere Folgehandlung.
SA02543	E	GRAD I	GRADE	P1003-E0334	2941	f77r	BIOLOGICAL	P1009-S372	4	f77r.39	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	sheckhey	SH+E+CH+K+E+Y	5	K	Y	SH@1|CH@3|K@4	K=GEBEN	NONE	NONE	P1003-E0333	SH+EE+Y	SH@1	SH=HALTEN	SH=HALTEN	P1003-E0333	3	NO	SAME_CARD_LEFT_ACTION	K	GEBEN	P1003-E0334	4	4	K=GEBEN[E=GRAD I]	SINGLE	SINGLE	NONE	P1003-E0335	L+SH+EE+Y	SH@2	NONE	ALREADY_UNAMBIGUOUS	NONE	KEEP_PASS1022	K=GEBEN[E=GRAD I]	K=GEBEN[E=GRAD I]	PASS1022_CLEAR_ATTACHMENT	NO	Keine offene Anschlussalternative in Pass1022.
SA02544	Y	AKTIVER POSTEN	ARGUMENT	P1003-E0334	2941	f77r	BIOLOGICAL	P1009-S372	4	f77r.39	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	sheckhey	SH+E+CH+K+E+Y	6	E	CARD_END	SH@1|CH@3|K@4	K=GEBEN	NONE	NONE	P1003-E0333	SH+EE+Y	SH@1	SH=HALTEN	SH=HALTEN	P1003-E0333	3	NO	SAME_CARD_LEFT_ACTION	K	GEBEN	P1003-E0334	4	4	K=GEBEN[Y=AKTIVER POSTEN]	SINGLE	SINGLE	NONE	P1003-E0335	L+SH+EE+Y	SH@2	NONE	ALREADY_UNAMBIGUOUS	NONE	KEEP_PASS1022	K=GEBEN[Y=AKTIVER POSTEN]	K=GEBEN[Y=AKTIVER POSTEN]	PASS1022_CLEAR_ATTACHMENT	NO	Keine offene Anschlussalternative in Pass1022.
SA02545	L	VERBINDUNG	RELATION	P1003-E0335	2942	f77r	BIOLOGICAL	P1009-S372	5	f77r.39	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	lsheey	L+SH+EE+Y	1	CARD_START	SH	NONE	NONE	SH@2	SH=HALTEN	P1003-E0334	SH+E+CH+K+E+Y	SH@1|CH@3|K@4	K=GEBEN	K=GEBEN	P1003-E0334	4	NO	SAME_CARD_RIGHT_ACTION	SH	HALTEN	P1003-E0335	5	2	[L=VERBINDUNG]→SH=HALTEN	SINGLE	SINGLE	NONE	P1003-E0336	Y+K+AIIN	K@2	NONE	ALREADY_UNAMBIGUOUS	NONE	KEEP_PASS1022	[L=VERBINDUNG]→SH=HALTEN	[L=VERBINDUNG]→SH=HALTEN	PASS1022_CLEAR_ATTACHMENT	NO	Keine offene Anschlussalternative in Pass1022.
SA02546	EE	GRAD II	GRADE	P1003-E0335	2942	f77r	BIOLOGICAL	P1009-S372	5	f77r.39	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	lsheey	L+SH+EE+Y	3	SH	Y	SH@2	SH=HALTEN	NONE	NONE	P1003-E0334	SH+E+CH+K+E+Y	SH@1|CH@3|K@4	K=GEBEN	K=GEBEN	P1003-E0334	4	NO	SAME_CARD_LEFT_ACTION	SH	HALTEN	P1003-E0335	5	2	SH=HALTEN[EE=GRAD II]	SINGLE	SINGLE	NONE	P1003-E0336	Y+K+AIIN	K@2	NONE	ALREADY_UNAMBIGUOUS	NONE	KEEP_PASS1022	SH=HALTEN[EE=GRAD II]	SH=HALTEN[EE=GRAD II]	PASS1022_CLEAR_ATTACHMENT	NO	Keine offene Anschlussalternative in Pass1022.
SA02547	Y	AKTIVER POSTEN	ARGUMENT	P1003-E0335	2942	f77r	BIOLOGICAL	P1009-S372	5	f77r.39	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	lsheey	L+SH+EE+Y	4	EE	CARD_END	SH@2	SH=HALTEN	NONE	NONE	P1003-E0334	SH+E+CH+K+E+Y	SH@1|CH@3|K@4	K=GEBEN	K=GEBEN	P1003-E0334	4	NO	SAME_CARD_LEFT_ACTION	SH	HALTEN	P1003-E0335	5	2	SH=HALTEN[Y=AKTIVER POSTEN]	SINGLE	SINGLE	NONE	P1003-E0336	Y+K+AIIN	K@2	NONE	ALREADY_UNAMBIGUOUS	NONE	KEEP_PASS1022	SH=HALTEN[Y=AKTIVER POSTEN]	SH=HALTEN[Y=AKTIVER POSTEN]	PASS1022_CLEAR_ATTACHMENT	NO	Keine offene Anschlussalternative in Pass1022.
SA02548	Y	AKTIVER POSTEN	ARGUMENT	P1003-E0336	2943	f77r	BIOLOGICAL	P1009-S372	6	f77r.39	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	qykaiin	Y+K+AIIN	1	CARD_START	K	NONE	NONE	K@2	K=GEBEN	P1003-E0335	L+SH+EE+Y	SH@2	SH=HALTEN	SH=HALTEN	P1003-E0335	5	NO	SAME_CARD_RIGHT_ACTION	K	GEBEN	P1003-E0336	6	2	[Y=AKTIVER POSTEN]→K=GEBEN	SINGLE	SINGLE	NONE	P1003-E0337	SH+EE+DY	SH@1	NONE	ALREADY_UNAMBIGUOUS	NONE	KEEP_PASS1022	[Y=AKTIVER POSTEN]→K=GEBEN	[Y=AKTIVER POSTEN]→K=GEBEN	PASS1022_CLEAR_ATTACHMENT	NO	Keine offene Anschlussalternative in Pass1022.
SA02549	AIIN	WERT	ARGUMENT	P1003-E0336	2943	f77r	BIOLOGICAL	P1009-S372	6	f77r.39	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	qykaiin	Y+K+AIIN	3	K	CARD_END	K@2	K=GEBEN	NONE	NONE	P1003-E0335	L+SH+EE+Y	SH@2	SH=HALTEN	SH=HALTEN	P1003-E0335	5	NO	SAME_CARD_LEFT_ACTION	K	GEBEN	P1003-E0336	6	2	K=GEBEN[AIIN=WERT]	SINGLE	SINGLE	NONE	P1003-E0337	SH+EE+DY	SH@1	NONE	ALREADY_UNAMBIGUOUS	NONE	KEEP_PASS1022	K=GEBEN[AIIN=WERT]	K=GEBEN[AIIN=WERT]	PASS1022_CLEAR_ATTACHMENT	NO	Keine offene Anschlussalternative in Pass1022.
SA02550	EE	GRAD II	GRADE	P1003-E0337	2944	f77r	BIOLOGICAL	P1009-S372	7	f77r.39	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	sheedy	SH+EE+DY	2	SH	DY	SH@1	SH=HALTEN	NONE	NONE	P1003-E0336	Y+K+AIIN	K@2	K=GEBEN	K=GEBEN	P1003-E0336	6	NO	SAME_CARD_LEFT_ACTION	SH	HALTEN	P1003-E0337	7	1	SH=HALTEN[EE=GRAD II]	SINGLE	SINGLE	NONE	STATEMENT_END	STATEMENT_END	NONE	NONE	ALREADY_UNAMBIGUOUS	NONE	KEEP_PASS1022	SH=HALTEN[EE=GRAD II]	SH=HALTEN[EE=GRAD II]	PASS1022_CLEAR_ATTACHMENT	NO	Keine offene Anschlussalternative in Pass1022.
SA02551	L	VERBINDUNG	RELATION	P1003-E0338	2945	f77r	BIOLOGICAL	P1009-S373	1	f77r.39	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	laiin	L+AIIN	1	CARD_START	AIIN	NONE	NONE	NONE	NONE	STATEMENT_START	STATEMENT_START	NONE	NONE	NONE	NONE	NONE	YES	OWNER_ONLY	OWNER	BESITZER	NONE	NONE	NONE	BESITZER=Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen[L=VERBINDUNG]	SINGLE	SINGLE	NONE	P1003-E0339	DA+IIN	NONE	NONE	ALREADY_UNAMBIGUOUS	NONE	KEEP_PASS1022	BESITZER=Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen[L=VERBINDUNG]	BESITZER=Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen[L=VERBINDUNG]	PASS1022_CLEAR_ATTACHMENT	NO	Keine offene Anschlussalternative in Pass1022.
SA02552	AIIN	WERT	ARGUMENT	P1003-E0338	2945	f77r	BIOLOGICAL	P1009-S373	1	f77r.39	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	laiin	L+AIIN	2	L	CARD_END	NONE	NONE	NONE	NONE	STATEMENT_START	STATEMENT_START	NONE	NONE	NONE	NONE	NONE	YES	OWNER_ONLY	OWNER	BESITZER	NONE	NONE	NONE	BESITZER=Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen[AIIN=WERT]	SINGLE	SINGLE	NONE	P1003-E0339	DA+IIN	NONE	NONE	ALREADY_UNAMBIGUOUS	NONE	KEEP_PASS1022	BESITZER=Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen[AIIN=WERT]	BESITZER=Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen[AIIN=WERT]	PASS1022_CLEAR_ATTACHMENT	NO	Keine offene Anschlussalternative in Pass1022.
SA02553	EEE	GRAD III	GRADE	P1003-E0341	2948	f77r	BIOLOGICAL	P1009-S373	4	f77r.40	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	eeedy	EEE+DY	1	CARD_START	DY	NONE	NONE	NONE	NONE	P1003-E0340	OL	NONE	NONE	NONE	NONE	NONE	YES	OWNER_ONLY	OWNER	BESITZER	NONE	NONE	NONE	BESITZER=Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen[EEE=GRAD III]	SINGLE	SINGLE	NONE	STATEMENT_END	STATEMENT_END	NONE	NONE	ALREADY_UNAMBIGUOUS	NONE	KEEP_PASS1022	BESITZER=Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen[EEE=GRAD III]	BESITZER=Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen[EEE=GRAD III]	PASS1022_CLEAR_ATTACHMENT	NO	Keine offene Anschlussalternative in Pass1022.
SA02554	AIIN	WERT	ARGUMENT	P1003-E0342	2949	f77r	BIOLOGICAL	P1009-S374	1	f77r.40	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	okaiin	OK+AIIN	2	OK	CARD_END	OK@1	OK=SETZEN	NONE	NONE	STATEMENT_START	STATEMENT_START	NONE	NONE	NONE	NONE	NONE	NO	SAME_CARD_LEFT_ACTION	OK	SETZEN	P1003-E0342	1	1	OK=SETZEN[AIIN=WERT]	SINGLE	SINGLE	NONE	P1003-E0343	SH+EE+OL	SH@1	NONE	ALREADY_UNAMBIGUOUS	NONE	KEEP_PASS1022	OK=SETZEN[AIIN=WERT]	OK=SETZEN[AIIN=WERT]	PASS1022_CLEAR_ATTACHMENT	NO	Keine offene Anschlussalternative in Pass1022.
SA02555	EE	GRAD II	GRADE	P1003-E0343	2950	f77r	BIOLOGICAL	P1009-S374	2	f77r.40	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	sheeol	SH+EE+OL	2	SH	OL	SH@1	SH=HALTEN	NONE	NONE	P1003-E0342	OK+AIIN	OK@1	OK=SETZEN	OK=SETZEN	P1003-E0342	1	NO	SAME_CARD_LEFT_ACTION	SH	HALTEN	P1003-E0343	2	1	SH=HALTEN[EE=GRAD II]	SINGLE	SINGLE	NONE	P1003-E0344	OT+AIIN	NONE	NONE	ALREADY_UNAMBIGUOUS	NONE	KEEP_PASS1022	SH=HALTEN[EE=GRAD II]	SH=HALTEN[EE=GRAD II]	PASS1022_CLEAR_ATTACHMENT	NO	Keine offene Anschlussalternative in Pass1022.
SA02556	AIIN	WERT	ARGUMENT	P1003-E0344	2951	f77r	BIOLOGICAL	P1009-S374	3	f77r.40	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	qotaiin	OT+AIIN	2	OT	CARD_END	NONE	NONE	NONE	NONE	P1003-E0343	SH+EE+OL	SH@1	SH=HALTEN	SH=HALTEN	P1003-E0343	2	NO	PREVIOUS_CARD_ACTION	SH	HALTEN	P1003-E0343	2	1	SH=HALTEN⟨VORIGE KARTE⟩[AIIN=WERT]	SINGLE	SINGLE	NONE	P1003-E0345	SH+O+DY	SH@1	NONE	ALREADY_UNAMBIGUOUS	NONE	KEEP_PASS1022	SH=HALTEN⟨VORIGE KARTE⟩[AIIN=WERT]	SH=HALTEN⟨VORIGE KARTE⟩[AIIN=WERT]	PASS1022_CLEAR_ATTACHMENT	NO	Keine offene Anschlussalternative in Pass1022.
SA02557	Y	AKTIVER POSTEN	ARGUMENT	P1003-E0346	2953	f77r	BIOLOGICAL	P1009-S375	1	f77r.40	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	qoty	OT+Y	2	OT	CARD_END	NONE	NONE	NONE	NONE	STATEMENT_START	STATEMENT_START	NONE	NONE	NONE	NONE	NONE	YES	OWNER_ONLY	OWNER	BESITZER	NONE	NONE	NONE	BESITZER=Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen[Y=AKTIVER POSTEN]	SINGLE	SINGLE	NONE	P1003-E0347	AIIN	NONE	NONE	ALREADY_UNAMBIGUOUS	NONE	KEEP_PASS1022	BESITZER=Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen[Y=AKTIVER POSTEN]	BESITZER=Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen[Y=AKTIVER POSTEN]	PASS1022_CLEAR_ATTACHMENT	NO	Keine offene Anschlussalternative in Pass1022.
