resolution_id	attachment_id	ambiguity_ids	ambiguity_classes	physical_page	register	statement_id	event_id	locus	card_ordinal_in_statement	surface_card	component_recipe	focus_core	focus_value_de	pass1022_attachment_class	pass1022_chosen_attachment_de	pass1023_decisions	pass1023_selected_target_de	pass1023_scope_de	pass1023_rule_ids	changed_from_pass1022	reason_de	former_alternatives_de	resolution_status
P1023-R0245	SA03098	SAA0246	OWNER_OR_NEXT_CARD_ACTION	f82r	BIOLOGICAL	P1009-S472	P912-E1275	f82r.21	2	daiin	AIIN	AIIN	WERT	OWNER_ONLY	BESITZER=mehrere getrennte Bad- und Leitungsstationen[AIIN=WERT]	BOUNDED_FORWARD	CH=NEHMEN@NÄCHSTE_KARTE_ATOM1	CH=NEHMEN@NÄCHSTE_KARTE_ATOM1	OPENING_ARGUMENT_FORWARD	YES	Die kopflose Anfangsfolge erreicht den ersten Kopf der unmittelbar folgenden Karte im selben Besitzer-/Proseblock.	CH=NEHMEN@NÄCHSTE_KARTE_ATOM1	SELECTED_WORKSHOP_SCOPE
P1023-R0246	SA03137	SAA0247	OWNER_OR_NEXT_CARD_ACTION	f82r	BIOLOGICAL	P1009-S475	P912-E1302	f82r.23	1	lar	L+AR	L	VERBINDUNG	OWNER_ONLY	BESITZER=mehrere getrennte Bad- und Leitungsstationen[L=VERBINDUNG]	BOUNDED_FORWARD	OK=SETZEN@NÄCHSTE_KARTE_ATOM1	OK=SETZEN@NÄCHSTE_KARTE_ATOM1	L_OR_AIR_RIGHT_FRAME	YES	L/AIR bildet hier einen rechten Rahmen bis zum ersten Kopf der unmittelbar folgenden Karte.	OK=SETZEN@NÄCHSTE_KARTE_ATOM1	SELECTED_WORKSHOP_SCOPE
P1023-R0247	SA03138	SAA0248	OWNER_OR_NEXT_CARD_ACTION	f82r	BIOLOGICAL	P1009-S475	P912-E1302	f82r.23	1	lar	L+AR	AR	AUSGANG	OWNER_ONLY	BESITZER=mehrere getrennte Bad- und Leitungsstationen[AR=AUSGANG]	BOUNDED_FORWARD	OK=SETZEN@NÄCHSTE_KARTE_ATOM1	OK=SETZEN@NÄCHSTE_KARTE_ATOM1	L_OR_AIR_RIGHT_FRAME	YES	L/AIR bildet hier einen rechten Rahmen bis zum ersten Kopf der unmittelbar folgenden Karte.	OK=SETZEN@NÄCHSTE_KARTE_ATOM1	SELECTED_WORKSHOP_SCOPE
P1023-R0248	SA03146	SAA0249	R_HEAD_OR_TAIL	f82r	BIOLOGICAL	P1009-S476	P912-E1307	f82r.24	4	raiin	R+AIIN	AIIN	WERT	SAME_CARD_LEFT_ACTION	R=MARKIEREN[AIIN=WERT]	R_HEAD	R=MARKIEREN[AIIN=WERT]	R=MARKIEREN[AIIN=WERT]	R1_HEAD_WITH_LOCAL_RIGHT	NO	R ist der erste Handlungskopf des Pakets und erhält rechts vor jeder neuen Handlung AIIN; es eröffnet MARKIEREN.	S=WÄHLEN@VORAUSGEHENDER_RAHMEN	SELECTED_WORKSHOP_SCOPE
P1023-R0249	SA03154	SAA0250	R_HEAD_OR_TAIL	f82r	BIOLOGICAL	P1009-S476	P912-E1311	f82r.24	8	raiin	R+AIIN	AIIN	WERT	SAME_CARD_LEFT_ACTION	R=MARKIEREN[AIIN=WERT]	R_HEAD	R=MARKIEREN[AIIN=WERT]	R=MARKIEREN[AIIN=WERT]	R1_HEAD_WITH_LOCAL_RIGHT	NO	R ist der erste Handlungskopf des Pakets und erhält rechts vor jeder neuen Handlung AIIN; es eröffnet MARKIEREN.	OK=SETZEN@VORAUSGEHENDER_RAHMEN	SELECTED_WORKSHOP_SCOPE
P1023-R0250	SA03155	SAA0251	R_HEAD_OR_TAIL	f82r	BIOLOGICAL	P1009-S476	P912-E1312	f82r.24	9	ydy	Y+DY	Y	AKTIVER POSTEN	PREVIOUS_CARD_ACTION	R=MARKIEREN⟨VORIGE KARTE⟩[Y=AKTIVER POSTEN]	R_HEAD	R=MARKIEREN⟨VORIGE KARTE⟩[Y=AKTIVER POSTEN]	R=MARKIEREN⟨VORIGE KARTE⟩[Y=AKTIVER POSTEN]	R1_HEAD_WITH_LOCAL_RIGHT	NO	R ist der erste Handlungskopf des Pakets und erhält rechts vor jeder neuen Handlung AIIN; es eröffnet MARKIEREN.	OK=SETZEN@VORAUSGEHENDER_RAHMEN	SELECTED_WORKSHOP_SCOPE
P1023-R0251	SA03166	SAA0252	OWNER_OR_NEXT_CARD_ACTION	f82r	BIOLOGICAL	P1009-S480	P912-E1320	f82r.25	1	lar	L+AR	L	VERBINDUNG	OWNER_ONLY	BESITZER=mehrere getrennte Bad- und Leitungsstationen[L=VERBINDUNG]	BOUNDED_FORWARD	SH=HALTEN@NÄCHSTE_KARTE_ATOM1	SH=HALTEN@NÄCHSTE_KARTE_ATOM1	L_OR_AIR_RIGHT_FRAME	YES	L/AIR bildet hier einen rechten Rahmen bis zum ersten Kopf der unmittelbar folgenden Karte.	SH=HALTEN@NÄCHSTE_KARTE_ATOM1	SELECTED_WORKSHOP_SCOPE
P1023-R0252	SA03167	SAA0253	OWNER_OR_NEXT_CARD_ACTION	f82r	BIOLOGICAL	P1009-S480	P912-E1320	f82r.25	1	lar	L+AR	AR	AUSGANG	OWNER_ONLY	BESITZER=mehrere getrennte Bad- und Leitungsstationen[AR=AUSGANG]	BOUNDED_FORWARD	SH=HALTEN@NÄCHSTE_KARTE_ATOM1	SH=HALTEN@NÄCHSTE_KARTE_ATOM1	L_OR_AIR_RIGHT_FRAME	YES	L/AIR bildet hier einen rechten Rahmen bis zum ersten Kopf der unmittelbar folgenden Karte.	SH=HALTEN@NÄCHSTE_KARTE_ATOM1	SELECTED_WORKSHOP_SCOPE
P1023-R0253	SA03170	SAA0254	R_HEAD_OR_TAIL	f82r	BIOLOGICAL	P1009-S480	P912-E1322	f82r.25	3	ry	R+Y	Y	AKTIVER POSTEN	SAME_CARD_LEFT_ACTION	R=MARKIEREN[Y=AKTIVER POSTEN]	R_HEAD	R=MARKIEREN[Y=AKTIVER POSTEN]	R=MARKIEREN[Y=AKTIVER POSTEN]	R1_HEAD_WITH_LOCAL_RIGHT	NO	R ist der erste Handlungskopf des Pakets und erhält rechts vor jeder neuen Handlung Y; es eröffnet MARKIEREN.	SH=HALTEN@VORAUSGEHENDER_RAHMEN	SELECTED_WORKSHOP_SCOPE
P1023-R0254	SA03174	SAA0255	OWNER_OR_NEXT_CARD_ACTION	f82r	BIOLOGICAL	P1009-S481	P912-E1325	f82r.26	1	cheal	AL	AL	ZIELORT	OWNER_ONLY	BESITZER=mehrere getrennte Bad- und Leitungsstationen[AL=ZIELORT]	OWNER_ONLY	BESITZER=mehrere getrennte Bad- und Leitungsstationen[AL=ZIELORT]	BESITZER=mehrere getrennte Bad- und Leitungsstationen[AL=ZIELORT]	AR_AL_DEFAULT_OWNER	NO	AR/AL bevorzugt links; ohne lokalen oder geerbten Kopf und ohne Q/OT/L/AIR-Lizenz bleibt der Wert beim Besitzer.	CHD=UMSETZEN@NÄCHSTE_KARTE_ATOM2	SELECTED_WORKSHOP_SCOPE
P1023-R0255	SA03177	SAA0256	EQUAL_DISTANCE_TWO_HEADS	f82r	BIOLOGICAL	P1009-S481	P912-E1327	f82r.26	3	ches	CH+E+S	E	GRAD I	SAME_CARD_LEFT_ACTION	CH=NEHMEN[E=GRAD I]	EQUAL_LEFT	CH=NEHMEN@CURRENT_CARD_ATOM1	CH@1[E@2; S@3[…]]	CLOSE_OPEN_HEAD_BEFORE_NEXT_HEAD	NO	Der Grad schließt die bereits links geöffnete Handlung; der rechte Kopf eröffnet danach die innere Folgehandlung.	S=WÄHLEN@ATOM3	SELECTED_WORKSHOP_SCOPE
P1023-R0256	SA03194	SAA0257	OWNER_OR_NEXT_CARD_ACTION	f82r	BIOLOGICAL	P1009-S490	P912-E1343	f82r.28	1	qotaiin	OT+AIIN	AIIN	WERT	OWNER_ONLY	BESITZER=mehrere getrennte Bad- und Leitungsstationen[AIIN=WERT]	BOUNDED_FORWARD	CH=NEHMEN@NÄCHSTE_KARTE_ATOM1	CH=NEHMEN@NÄCHSTE_KARTE_ATOM1	OT_SIBLING_FORWARD	YES	OT schaltet auf den unmittelbar folgenden Geschwisterkopf; Besitzer und Proseblock bleiben gleich.	CH=NEHMEN@NÄCHSTE_KARTE_ATOM1	SELECTED_WORKSHOP_SCOPE
P1023-R0257	SA03211	SAA0258	OWNER_OR_NEXT_CARD_ACTION	f82r	BIOLOGICAL	P1009-S494	P912-E1359	f82r.30	3	qoteey	OT+EE+Y	EE	GRAD II	OWNER_ONLY	BESITZER=mehrere getrennte Bad- und Leitungsstationen[EE=GRAD II]	BOUNDED_FORWARD	R=MARKIEREN@NÄCHSTE_KARTE_ATOM1	R=MARKIEREN@NÄCHSTE_KARTE_ATOM1	OT_SIBLING_FORWARD	YES	OT schaltet auf den unmittelbar folgenden Geschwisterkopf; Besitzer und Proseblock bleiben gleich.	R=MARKIEREN@NÄCHSTE_KARTE_ATOM1	SELECTED_WORKSHOP_SCOPE
P1023-R0258	SA03212	SAA0259	OWNER_OR_NEXT_CARD_ACTION	f82r	BIOLOGICAL	P1009-S494	P912-E1359	f82r.30	3	qoteey	OT+EE+Y	Y	AKTIVER POSTEN	OWNER_ONLY	BESITZER=mehrere getrennte Bad- und Leitungsstationen[Y=AKTIVER POSTEN]	BOUNDED_FORWARD	R=MARKIEREN@NÄCHSTE_KARTE_ATOM1	R=MARKIEREN@NÄCHSTE_KARTE_ATOM1	OT_SIBLING_FORWARD	YES	OT schaltet auf den unmittelbar folgenden Geschwisterkopf; Besitzer und Proseblock bleiben gleich.	R=MARKIEREN@NÄCHSTE_KARTE_ATOM1	SELECTED_WORKSHOP_SCOPE
P1023-R0259	SA03229	SAA0260	OWNER_OR_NEXT_CARD_ACTION	f82r	BIOLOGICAL	P1009-S498	P912-E1372	f82r.31	1	qoty	OT+Y	Y	AKTIVER POSTEN	OWNER_ONLY	BESITZER=mehrere getrennte Bad- und Leitungsstationen[Y=AKTIVER POSTEN]	BOUNDED_FORWARD	CH=NEHMEN@NÄCHSTE_KARTE_ATOM2	CH=NEHMEN@NÄCHSTE_KARTE_ATOM2	OT_SIBLING_FORWARD	YES	OT schaltet auf den unmittelbar folgenden Geschwisterkopf; Besitzer und Proseblock bleiben gleich.	CH=NEHMEN@NÄCHSTE_KARTE_ATOM2	SELECTED_WORKSHOP_SCOPE
P1023-R0260	SA03248	SAA0261	R_HEAD_OR_TAIL	f82r	BIOLOGICAL	P1009-S498	P912-E1383	f82r.32	12	lr	L+R	L	VERBINDUNG	SAME_CARD_RIGHT_ACTION	[L=VERBINDUNG]→R=MARKIEREN	R_HEAD	[L=VERBINDUNG]→R=MARKIEREN	[L=VERBINDUNG]→R=MARKIEREN	R1_HEAD_IN_RIGHT_FRAME	NO	L öffnet den Rahmen nach rechts; R ist der erste Handlungskopf darin und erhält den unmittelbar folgenden Zusatz.	SH=HALTEN@VORAUSGEHENDER_RAHMEN	SELECTED_WORKSHOP_SCOPE
P1023-R0261	SA03249	SAA0262	R_HEAD_OR_TAIL	f82r	BIOLOGICAL	P1009-S498	P912-E1384	f82r.32	13	chey	Y	Y	AKTIVER POSTEN	PREVIOUS_CARD_ACTION	R=MARKIEREN⟨VORIGE KARTE⟩[Y=AKTIVER POSTEN]	R_HEAD	R=MARKIEREN⟨VORIGE KARTE⟩[Y=AKTIVER POSTEN]	R=MARKIEREN⟨VORIGE KARTE⟩[Y=AKTIVER POSTEN]	R1_HEAD_IN_RIGHT_FRAME	NO	L öffnet den Rahmen nach rechts; R ist der erste Handlungskopf darin und erhält den unmittelbar folgenden Zusatz.	SH=HALTEN@VORAUSGEHENDER_RAHMEN	SELECTED_WORKSHOP_SCOPE
P1023-R0262	SA03250	SAA0263	R_HEAD_OR_TAIL	f82r	BIOLOGICAL	P1009-S498	P912-E1385	f82r.32	14	rain	R+AIN	AIN	ANTEIL	SAME_CARD_LEFT_ACTION	R=MARKIEREN[AIN=ANTEIL]	R_HEAD	R=MARKIEREN[AIN=ANTEIL]	R=MARKIEREN[AIN=ANTEIL]	R1_HEAD_WITH_LOCAL_RIGHT	NO	R ist der erste Handlungskopf des Pakets und erhält rechts vor jeder neuen Handlung AIN; es eröffnet MARKIEREN.	SH=HALTEN@VORAUSGEHENDER_RAHMEN	SELECTED_WORKSHOP_SCOPE
P1023-R0263	SA03257	SAA0264	R_HEAD_OR_TAIL	f82r	BIOLOGICAL	P1009-S498	P912-E1391	f82r.33	20	chey	Y	Y	AKTIVER POSTEN	PREVIOUS_CARD_ACTION	R=MARKIEREN⟨VORIGE KARTE⟩[Y=AKTIVER POSTEN]	R_TAIL	CH=NEHMEN@VORAUSGEHENDER_RAHMEN	CH=NEHMEN@VORAUSGEHENDER_RAHMEN	R3_TAIL_AFTER_ACTION	YES	CH=NEHMEN steht bereits links im selben Paket; rechts von R folgt darin kein eigenes Argument. R markiert den äußeren Kopf, statt einen neuen offenen Kopf zu beginnen.	CH=NEHMEN@VORAUSGEHENDER_RAHMEN	SELECTED_WORKSHOP_SCOPE
P1023-R0264	SA03262	SAA0265	EQUAL_DISTANCE_TWO_HEADS	f83r	BIOLOGICAL	P1009-S500	P912-E1407	f83r.1	1	chepol	CH+E+P+OL	E	GRAD I	SAME_CARD_LEFT_ACTION	CH=NEHMEN[E=GRAD I]	EQUAL_LEFT	CH=NEHMEN@CURRENT_CARD_ATOM1	CH@1[E@2; P@3[…]]	CLOSE_OPEN_HEAD_BEFORE_NEXT_HEAD	NO	Der Grad schließt die bereits links geöffnete Handlung; der rechte Kopf eröffnet danach die innere Folgehandlung.	P=EINSETZEN@ATOM3	SELECTED_WORKSHOP_SCOPE
P1023-R0265	SA03273	SAA0266	EQUAL_DISTANCE_TWO_HEADS	f83r	BIOLOGICAL	P1009-S502	P912-E1418	f83r.2	1	rches	R+CH+E+S	E	GRAD I	SAME_CARD_LEFT_ACTION	CH=NEHMEN[E=GRAD I]	EQUAL_LEFT	CH=NEHMEN@CURRENT_CARD_ATOM2	CH@2[E@3; S@4[…]]	CLOSE_OPEN_HEAD_BEFORE_NEXT_HEAD	NO	Der Grad schließt die bereits links geöffnete Handlung; der rechte Kopf eröffnet danach die innere Folgehandlung.	S=WÄHLEN@ATOM4	SELECTED_WORKSHOP_SCOPE
P1023-R0266	SA03278	SAA0267	OWNER_OR_NEXT_CARD_ACTION	f83r	BIOLOGICAL	P1009-S503	P912-E1423	f83r.3	1	qotal	OT+AL	AL	ZIELORT	OWNER_ONLY	BESITZER=Variantenatlas lokaler Becken und Anwendungen[AL=ZIELORT]	BOUNDED_FORWARD	CH=NEHMEN@NÄCHSTE_KARTE_ATOM1	CH=NEHMEN@NÄCHSTE_KARTE_ATOM1	OT_SIBLING_FORWARD	YES	OT schaltet auf den unmittelbar folgenden Geschwisterkopf; Besitzer und Proseblock bleiben gleich.	CH=NEHMEN@NÄCHSTE_KARTE_ATOM1	SELECTED_WORKSHOP_SCOPE
P1023-R0267	SA03282	SAA0268	OWNER_OR_NEXT_CARD_ACTION	f83r	BIOLOGICAL	P1009-S504	P912-E1427	f83r.3	3	chey	Y	Y	AKTIVER POSTEN	OWNER_ONLY	BESITZER=Variantenatlas lokaler Becken und Anwendungen[Y=AKTIVER POSTEN]	BOUNDED_FORWARD	CHD=UMSETZEN@NÄCHSTE_KARTE_ATOM2	CHD=UMSETZEN@NÄCHSTE_KARTE_ATOM2	OPENING_ARGUMENT_FORWARD	YES	Die kopflose Anfangsfolge erreicht den ersten Kopf der unmittelbar folgenden Karte im selben Besitzer-/Proseblock.	CHD=UMSETZEN@NÄCHSTE_KARTE_ATOM2	SELECTED_WORKSHOP_SCOPE
P1023-R0268	SA03293	SAA0269	EQUAL_DISTANCE_TWO_HEADS	f83r	BIOLOGICAL	P1009-S507	P912-E1437	f83r.4	3	shetar	SH+E+T+AR	E	GRAD I	SAME_CARD_LEFT_ACTION	SH=HALTEN[E=GRAD I]	EQUAL_LEFT	SH=HALTEN@CURRENT_CARD_ATOM1	SH@1[E@2; T@3[…]]	CLOSE_OPEN_HEAD_BEFORE_NEXT_HEAD	NO	Der Grad schließt die bereits links geöffnete Handlung; der rechte Kopf eröffnet danach die innere Folgehandlung.	T=EINSTELLEN@ATOM3	SELECTED_WORKSHOP_SCOPE
P1023-R0269	SA03302	SAA0270	EQUAL_DISTANCE_TWO_HEADS	f83r	BIOLOGICAL	P1009-S508	P912-E1443	f83r.5	5	checkhy	CH+E+CH+K+Y	E	GRAD I	SAME_CARD_LEFT_ACTION	CH=NEHMEN[E=GRAD I]	EQUAL_LEFT	CH=NEHMEN@CURRENT_CARD_ATOM1	CH@1[E@2; CH@3[…]]	CLOSE_OPEN_HEAD_BEFORE_NEXT_HEAD	NO	Der Grad schließt die bereits links geöffnete Handlung; der rechte Kopf eröffnet danach die innere Folgehandlung.	CH=NEHMEN@ATOM3	SELECTED_WORKSHOP_SCOPE
P1023-R0270	SA03311	SAA0271	OWNER_OR_NEXT_CARD_ACTION	f83r	BIOLOGICAL	P1009-S510	P912-E1450	f83r.5	1	lo	L+O	L	VERBINDUNG	OWNER_ONLY	BESITZER=Variantenatlas lokaler Becken und Anwendungen[L=VERBINDUNG]	BOUNDED_FORWARD	CHD=UMSETZEN@NÄCHSTE_KARTE_ATOM1	CHD=UMSETZEN@NÄCHSTE_KARTE_ATOM1	L_OR_AIR_RIGHT_FRAME	YES	L/AIR bildet hier einen rechten Rahmen bis zum ersten Kopf der unmittelbar folgenden Karte.	CHD=UMSETZEN@NÄCHSTE_KARTE_ATOM1	SELECTED_WORKSHOP_SCOPE
P1023-R0271	SA03333	SAA0272	EQUAL_DISTANCE_TWO_HEADS	f83r	BIOLOGICAL	P1009-S518	P912-E1472	f83r.8	1	shecthedchy	SH+E+CH+T+CHD+Y	E	GRAD I	SAME_CARD_LEFT_ACTION	SH=HALTEN[E=GRAD I]	EQUAL_LEFT	SH=HALTEN@CURRENT_CARD_ATOM1	SH@1[E@2; CH@3[…]]	CLOSE_OPEN_HEAD_BEFORE_NEXT_HEAD	NO	Der Grad schließt die bereits links geöffnete Handlung; der rechte Kopf eröffnet danach die innere Folgehandlung.	CH=NEHMEN@ATOM3	SELECTED_WORKSHOP_SCOPE
P1023-R0272	SA03340	SAA0273	EQUAL_DISTANCE_TWO_HEADS	f83r	BIOLOGICAL	P1009-S518	P912-E1477	f83r.9	6	checphedy	CH+E+CH+P+E+DY	E	GRAD I	SAME_CARD_LEFT_ACTION	CH=NEHMEN[E=GRAD I]	EQUAL_LEFT	CH=NEHMEN@CURRENT_CARD_ATOM1	CH@1[E@2; CH@3[…]]	CLOSE_OPEN_HEAD_BEFORE_NEXT_HEAD	NO	Der Grad schließt die bereits links geöffnete Handlung; der rechte Kopf eröffnet danach die innere Folgehandlung.	CH=NEHMEN@ATOM3	SELECTED_WORKSHOP_SCOPE
P1023-R0273	SA03346	SAA0274	EQUAL_DISTANCE_TWO_HEADS	f83r	BIOLOGICAL	P1009-S521	P912-E1482	f83r.9	2	shedkedy	SH+E+K+E+D_ADDR+Y	E	GRAD I	SAME_CARD_LEFT_ACTION	SH=HALTEN[E=GRAD I]	EQUAL_LEFT	SH=HALTEN@CURRENT_CARD_ATOM1	SH@1[E@2; K@3[…]]	CLOSE_OPEN_HEAD_BEFORE_NEXT_HEAD	NO	Der Grad schließt die bereits links geöffnete Handlung; der rechte Kopf eröffnet danach die innere Folgehandlung.	K=GEBEN@ATOM3	SELECTED_WORKSHOP_SCOPE
P1023-R0274	SA03372	SAA0275	OWNER_OR_NEXT_CARD_ACTION	f83r	BIOLOGICAL	P1009-S525	P912-E1507	f83r.11	1	lo	L+O	L	VERBINDUNG	OWNER_ONLY	BESITZER=Variantenatlas lokaler Becken und Anwendungen[L=VERBINDUNG]	BOUNDED_FORWARD	CH=NEHMEN@NÄCHSTE_KARTE_ATOM3	CH=NEHMEN@NÄCHSTE_KARTE_ATOM3	L_OR_AIR_RIGHT_FRAME	YES	L/AIR bildet hier einen rechten Rahmen bis zum ersten Kopf der unmittelbar folgenden Karte.	CH=NEHMEN@NÄCHSTE_KARTE_ATOM3	SELECTED_WORKSHOP_SCOPE
P1023-R0275	SA03373	SAA0276	EQUAL_DISTANCE_TWO_HEADS	f83r	BIOLOGICAL	P1009-S525	P912-E1509	f83r.12	3	sheckhy	SH+E+CH+K+Y	E	GRAD I	SAME_CARD_LEFT_ACTION	SH=HALTEN[E=GRAD I]	EQUAL_LEFT	SH=HALTEN@CURRENT_CARD_ATOM1	SH@1[E@2; CH@3[…]]	CLOSE_OPEN_HEAD_BEFORE_NEXT_HEAD	NO	Der Grad schließt die bereits links geöffnete Handlung; der rechte Kopf eröffnet danach die innere Folgehandlung.	CH=NEHMEN@ATOM3	SELECTED_WORKSHOP_SCOPE
P1023-R0276	SA03378	SAA0277	EQUAL_DISTANCE_TWO_HEADS	f83r	BIOLOGICAL	P1009-S525	P912-E1512	f83r.12	6	sheckhdy	SH+E+CH+K+D_ADDR+Y	E	GRAD I	SAME_CARD_LEFT_ACTION	SH=HALTEN[E=GRAD I]	EQUAL_LEFT	SH=HALTEN@CURRENT_CARD_ATOM1	SH@1[E@2; CH@3[…]]	CLOSE_OPEN_HEAD_BEFORE_NEXT_HEAD	NO	Der Grad schließt die bereits links geöffnete Handlung; der rechte Kopf eröffnet danach die innere Folgehandlung.	CH=NEHMEN@ATOM3	SELECTED_WORKSHOP_SCOPE
P1023-R0277	SA03384	SAA0278	EQUAL_DISTANCE_TWO_HEADS	f83r	BIOLOGICAL	P1009-S527	P912-E1517	f83r.13	2	salcheol	S+AL+CH+E+O+L	AL	ZIELORT	SAME_CARD_LEFT_ACTION	S=WÄHLEN[AL=ZIELORT]	EQUAL_LEFT	S=WÄHLEN@CURRENT_CARD_ATOM1	S@1[AL@2; CH@3[…]]	CLOSE_OPEN_HEAD_BEFORE_NEXT_HEAD	NO	AUSGANG/ZIELORT schließen nach der festen Beziehungsseite an den linken Kopf an.	CH=NEHMEN@ATOM3	SELECTED_WORKSHOP_SCOPE
P1023-R0278	SA03402	SAA0279	OWNER_OR_NEXT_CARD_ACTION	f83r	BIOLOGICAL	P1009-S534	P912-E1531	f83r.14	1	dal	AL	AL	ZIELORT	OWNER_ONLY	BESITZER=Variantenatlas lokaler Becken und Anwendungen[AL=ZIELORT]	OWNER_ONLY	BESITZER=Variantenatlas lokaler Becken und Anwendungen[AL=ZIELORT]	BESITZER=Variantenatlas lokaler Becken und Anwendungen[AL=ZIELORT]	AR_AL_DEFAULT_OWNER	NO	AR/AL bevorzugt links; ohne lokalen oder geerbten Kopf und ohne Q/OT/L/AIR-Lizenz bleibt der Wert beim Besitzer.	CHD=UMSETZEN@NÄCHSTE_KARTE_ATOM2	SELECTED_WORKSHOP_SCOPE
P1023-R0279	SA03411	SAA0280	EQUAL_DISTANCE_TWO_HEADS	f83r	BIOLOGICAL	P1009-S535	P912-E1539	f83r.15	7	shecthy	SH+E+CH+T+Y	E	GRAD I	SAME_CARD_LEFT_ACTION	SH=HALTEN[E=GRAD I]	EQUAL_LEFT	SH=HALTEN@CURRENT_CARD_ATOM1	SH@1[E@2; CH@3[…]]	CLOSE_OPEN_HEAD_BEFORE_NEXT_HEAD	NO	Der Grad schließt die bereits links geöffnete Handlung; der rechte Kopf eröffnet danach die innere Folgehandlung.	CH=NEHMEN@ATOM3	SELECTED_WORKSHOP_SCOPE
P1023-R0280	SA03421	SAA0281	OWNER_OR_NEXT_CARD_ACTION	f83r	BIOLOGICAL	P1009-S539	P912-E1549	f83r.16	2	chldaiin	L+AIIN	L	VERBINDUNG	OWNER_ONLY	BESITZER=Variantenatlas lokaler Becken und Anwendungen[L=VERBINDUNG]	BOUNDED_FORWARD	CHD=UMSETZEN@NÄCHSTE_KARTE_ATOM1	CHD=UMSETZEN@NÄCHSTE_KARTE_ATOM1	L_OR_AIR_RIGHT_FRAME	YES	L/AIR bildet hier einen rechten Rahmen bis zum ersten Kopf der unmittelbar folgenden Karte.	CHD=UMSETZEN@NÄCHSTE_KARTE_ATOM1	SELECTED_WORKSHOP_SCOPE
P1023-R0281	SA03422	SAA0282	OWNER_OR_NEXT_CARD_ACTION	f83r	BIOLOGICAL	P1009-S539	P912-E1549	f83r.16	2	chldaiin	L+AIIN	AIIN	WERT	OWNER_ONLY	BESITZER=Variantenatlas lokaler Becken und Anwendungen[AIIN=WERT]	BOUNDED_FORWARD	CHD=UMSETZEN@NÄCHSTE_KARTE_ATOM1	CHD=UMSETZEN@NÄCHSTE_KARTE_ATOM1	L_OR_AIR_RIGHT_FRAME	YES	L/AIR bildet hier einen rechten Rahmen bis zum ersten Kopf der unmittelbar folgenden Karte.	CHD=UMSETZEN@NÄCHSTE_KARTE_ATOM1	SELECTED_WORKSHOP_SCOPE
P1023-R0282	SA03426	SAA0283	R_HEAD_OR_TAIL	f83r	BIOLOGICAL	P1009-S539	P912-E1553	f83r.16	6	chealror	AL+R+OR	AL	ZIELORT	SAME_CARD_RIGHT_ACTION	[AL=ZIELORT]→R=MARKIEREN	R_HEAD	[AL=ZIELORT]→R=MARKIEREN	[AL=ZIELORT]→R=MARKIEREN	R1_HEAD_WITH_LOCAL_RIGHT	NO	R ist der erste Handlungskopf des Pakets und erhält rechts vor jeder neuen Handlung OR; es eröffnet MARKIEREN.	T=EINSTELLEN@VORAUSGEHENDER_RAHMEN	SELECTED_WORKSHOP_SCOPE
P1023-R0283	SA03427	SAA0284	R_HEAD_OR_TAIL	f83r	BIOLOGICAL	P1009-S539	P912-E1553	f83r.16	6	chealror	AL+R+OR	OR	EINHEIT	SAME_CARD_LEFT_ACTION	R=MARKIEREN[OR=EINHEIT]	R_HEAD	R=MARKIEREN[OR=EINHEIT]	R=MARKIEREN[OR=EINHEIT]	R1_HEAD_WITH_LOCAL_RIGHT	NO	R ist der erste Handlungskopf des Pakets und erhält rechts vor jeder neuen Handlung OR; es eröffnet MARKIEREN.	T=EINSTELLEN@VORAUSGEHENDER_RAHMEN	SELECTED_WORKSHOP_SCOPE
P1023-R0284	SA03437	SAA0285	EQUAL_DISTANCE_TWO_HEADS	f83r	BIOLOGICAL	P1009-S539	P912-E1558	f83r.17	11	shechy	SH+E+CH+Y	E	GRAD I	SAME_CARD_LEFT_ACTION	SH=HALTEN[E=GRAD I]	EQUAL_LEFT	SH=HALTEN@CURRENT_CARD_ATOM1	SH@1[E@2; CH@3[…]]	CLOSE_OPEN_HEAD_BEFORE_NEXT_HEAD	NO	Der Grad schließt die bereits links geöffnete Handlung; der rechte Kopf eröffnet danach die innere Folgehandlung.	CH=NEHMEN@ATOM3	SELECTED_WORKSHOP_SCOPE
P1023-R0285	SA03439	SAA0286	EQUAL_DISTANCE_TWO_HEADS	f83r	BIOLOGICAL	P1009-S539	P912-E1559	f83r.17	12	schety	S+CH+E+T+Y	E	GRAD I	SAME_CARD_LEFT_ACTION	CH=NEHMEN[E=GRAD I]	EQUAL_LEFT	CH=NEHMEN@CURRENT_CARD_ATOM2	CH@2[E@3; T@4[…]]	CLOSE_OPEN_HEAD_BEFORE_NEXT_HEAD	NO	Der Grad schließt die bereits links geöffnete Handlung; der rechte Kopf eröffnet danach die innere Folgehandlung.	T=EINSTELLEN@ATOM4	SELECTED_WORKSHOP_SCOPE
