alias_ordinal	alias_id	alias_class	event_id	statement_id	physical_page	register	owner_id	inherited_root	lexical_source_kind	lexical_source_event_id	lexical_source_atom_position	lexical_source_key	source_layer	guard
1781	GDT581-I1781	OBJECT_ALIAS	G407-E0503	G407-S024	f17r	HERBAL	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	Y	SAME_STATEMENT_EVENT	G407-E0502	3	G407-E0502@3:Y	GDT416	ALIAS_IS_NOT_A_NEW_WRITTEN_OR_DICTIONARY_SLOT
1782	GDT581-I1782	OBJECT_ALIAS	G407-E0504	G407-S024	f17r	HERBAL	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	Y	SAME_STATEMENT_EVENT	G407-E0502	3	G407-E0502@3:Y	GDT416	ALIAS_IS_NOT_A_NEW_WRITTEN_OR_DICTIONARY_SLOT
1783	GDT581-I1783	OBJECT_ALIAS	G407-E0505	G407-S024	f17r	HERBAL	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	Y	SAME_STATEMENT_EVENT	G407-E0502	3	G407-E0502@3:Y	GDT416	ALIAS_IS_NOT_A_NEW_WRITTEN_OR_DICTIONARY_SLOT
1784	GDT581-I1784	OBJECT_ALIAS	G407-E0507	G407-S024	f17r	HERBAL	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	Y	SAME_STATEMENT_EVENT	G407-E0506	2	G407-E0506@2:Y	GDT416	ALIAS_IS_NOT_A_NEW_WRITTEN_OR_DICTIONARY_SLOT
1785	GDT581-I1785	OBJECT_ALIAS	G407-E0508	G407-S024	f17r	HERBAL	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	Y	SAME_STATEMENT_EVENT	G407-E0506	2	G407-E0506@2:Y	GDT416	ALIAS_IS_NOT_A_NEW_WRITTEN_OR_DICTIONARY_SLOT
1786	GDT581-I1786	OBJECT_ALIAS	G407-E0509	G407-S024	f17r	HERBAL	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	Y	SAME_STATEMENT_EVENT	G407-E0506	2	G407-E0506@2:Y	GDT416	ALIAS_IS_NOT_A_NEW_WRITTEN_OR_DICTIONARY_SLOT
1787	GDT581-I1787	OBJECT_ALIAS	G407-E0512	G407-S024	f17r	HERBAL	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	Y	SAME_STATEMENT_EVENT	G407-E0511	1	G407-E0511@1:Y	GDT416	ALIAS_IS_NOT_A_NEW_WRITTEN_OR_DICTIONARY_SLOT
1788	GDT581-I1788	OBJECT_ALIAS	G407-E0513	G407-S024	f17r	HERBAL	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	Y	SAME_STATEMENT_EVENT	G407-E0511	1	G407-E0511@1:Y	GDT416	ALIAS_IS_NOT_A_NEW_WRITTEN_OR_DICTIONARY_SLOT
1789	GDT581-I1789	OBJECT_ALIAS	G407-E0514	G407-S024	f17r	HERBAL	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	Y	SAME_STATEMENT_EVENT	G407-E0511	1	G407-E0511@1:Y	GDT416	ALIAS_IS_NOT_A_NEW_WRITTEN_OR_DICTIONARY_SLOT
1790	GDT581-I1790	OBJECT_ALIAS	G407-E0516	G407-S024	f17r	HERBAL	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	AIIN	SAME_STATEMENT_EVENT	G407-E0515	2	G407-E0515@2:AIIN	GDT416	ALIAS_IS_NOT_A_NEW_WRITTEN_OR_DICTIONARY_SLOT
1791	GDT581-I1791	OBJECT_ALIAS	G407-E0517	G407-S024	f17r	HERBAL	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	AIIN	SAME_STATEMENT_EVENT	G407-E0515	2	G407-E0515@2:AIIN	GDT416	ALIAS_IS_NOT_A_NEW_WRITTEN_OR_DICTIONARY_SLOT
1792	GDT581-I1792	OBJECT_ALIAS	G407-E0520	G407-S024	f17r	HERBAL	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	Y	SAME_STATEMENT_EVENT	G407-E0519	1	G407-E0519@1:Y	GDT416	ALIAS_IS_NOT_A_NEW_WRITTEN_OR_DICTIONARY_SLOT
1793	GDT581-I1793	OBJECT_ALIAS	G407-E0525	G407-S026	f18r	HERBAL	große abgebildete Blütenpflanze	Y	SAME_STATEMENT_EVENT	G407-E0524	1	G407-E0524@1:Y	GDT416	ALIAS_IS_NOT_A_NEW_WRITTEN_OR_DICTIONARY_SLOT
1794	GDT581-I1794	OBJECT_ALIAS	G407-E0526	G407-S026	f18r	HERBAL	große abgebildete Blütenpflanze	Y	SAME_STATEMENT_EVENT	G407-E0524	1	G407-E0524@1:Y	GDT416	ALIAS_IS_NOT_A_NEW_WRITTEN_OR_DICTIONARY_SLOT
1795	GDT581-I1795	OBJECT_ALIAS	G407-E0529	G407-S026	f18r	HERBAL	große abgebildete Blütenpflanze	OR	SAME_STATEMENT_EVENT	G407-E0528	4	G407-E0528@4:OR	GDT416	ALIAS_IS_NOT_A_NEW_WRITTEN_OR_DICTIONARY_SLOT
1796	GDT581-I1796	OBJECT_ALIAS	G407-E0530	G407-S026	f18r	HERBAL	große abgebildete Blütenpflanze	OR	SAME_STATEMENT_EVENT	G407-E0528	4	G407-E0528@4:OR	GDT416	ALIAS_IS_NOT_A_NEW_WRITTEN_OR_DICTIONARY_SLOT
1797	GDT581-I1797	OBJECT_ALIAS	G407-E0531	G407-S026	f18r	HERBAL	große abgebildete Blütenpflanze	OR	SAME_STATEMENT_EVENT	G407-E0528	4	G407-E0528@4:OR	GDT416	ALIAS_IS_NOT_A_NEW_WRITTEN_OR_DICTIONARY_SLOT
1798	GDT581-I1798	OBJECT_ALIAS	G407-E0533	G407-S026	f18r	HERBAL	große abgebildete Blütenpflanze	Y	SAME_STATEMENT_EVENT	G407-E0532	4	G407-E0532@4:Y	GDT416	ALIAS_IS_NOT_A_NEW_WRITTEN_OR_DICTIONARY_SLOT
1799	GDT581-I1799	OBJECT_ALIAS	G407-E0536	G407-S026	f18r	HERBAL	große abgebildete Blütenpflanze	Y	SAME_STATEMENT_EVENT	G407-E0535	1	G407-E0535@1:Y	GDT416	ALIAS_IS_NOT_A_NEW_WRITTEN_OR_DICTIONARY_SLOT
1800	GDT581-I1800	OBJECT_ALIAS	G407-E0543	G407-S026	f18r	HERBAL	große abgebildete Blütenpflanze	Y	SAME_STATEMENT_EVENT	G407-E0542	1	G407-E0542@1:Y	GDT416	ALIAS_IS_NOT_A_NEW_WRITTEN_OR_DICTIONARY_SLOT
1801	GDT581-I1801	OBJECT_ALIAS	G407-E0545	G407-S026	f18r	HERBAL	große abgebildete Blütenpflanze	Y	SAME_STATEMENT_EVENT	G407-E0544	1	G407-E0544@1:Y	GDT416	ALIAS_IS_NOT_A_NEW_WRITTEN_OR_DICTIONARY_SLOT
1802	GDT581-I1802	OBJECT_ALIAS	G407-E0554	G407-S027	f18r	HERBAL	große abgebildete Blütenpflanze	AIIN	SAME_STATEMENT_EVENT	G407-E0553	3	G407-E0553@3:AIIN	GDT416	ALIAS_IS_NOT_A_NEW_WRITTEN_OR_DICTIONARY_SLOT
1803	GDT581-I1803	OBJECT_ALIAS	G407-E0555	G407-S027	f18r	HERBAL	große abgebildete Blütenpflanze	AIIN	SAME_STATEMENT_EVENT	G407-E0553	3	G407-E0553@3:AIIN	GDT416	ALIAS_IS_NOT_A_NEW_WRITTEN_OR_DICTIONARY_SLOT
1804	GDT581-I1804	OBJECT_ALIAS	G407-E0556	G407-S027	f18r	HERBAL	große abgebildete Blütenpflanze	AIIN	SAME_STATEMENT_EVENT	G407-E0553	3	G407-E0553@3:AIIN	GDT416	ALIAS_IS_NOT_A_NEW_WRITTEN_OR_DICTIONARY_SLOT
1805	GDT581-I1805	OBJECT_ALIAS	G407-E0559	G407-S027	f18r	HERBAL	große abgebildete Blütenpflanze	OR	SAME_STATEMENT_EVENT	G407-E0558	3	G407-E0558@3:OR	GDT416	ALIAS_IS_NOT_A_NEW_WRITTEN_OR_DICTIONARY_SLOT
1806	GDT581-I1806	OBJECT_ALIAS	G407-E0562	G407-S027	f18r	HERBAL	große abgebildete Blütenpflanze	Y	SAME_STATEMENT_EVENT	G407-E0561	4	G407-E0561@4:Y	GDT416	ALIAS_IS_NOT_A_NEW_WRITTEN_OR_DICTIONARY_SLOT
1807	GDT581-I1807	OBJECT_ALIAS	G407-E0563	G407-S027	f18r	HERBAL	große abgebildete Blütenpflanze	Y	SAME_STATEMENT_EVENT	G407-E0561	4	G407-E0561@4:Y	GDT416	ALIAS_IS_NOT_A_NEW_WRITTEN_OR_DICTIONARY_SLOT
1808	GDT581-I1808	OBJECT_ALIAS	G407-E0564	G407-S027	f18r	HERBAL	große abgebildete Blütenpflanze	Y	SAME_STATEMENT_EVENT	G407-E0561	4	G407-E0561@4:Y	GDT416	ALIAS_IS_NOT_A_NEW_WRITTEN_OR_DICTIONARY_SLOT
1809	GDT581-I1809	OBJECT_ALIAS	G407-E0569	G407-S027	f18r	HERBAL	große abgebildete Blütenpflanze	Y	SAME_STATEMENT_EVENT	G407-E0568	4	G407-E0568@4:Y	GDT416	ALIAS_IS_NOT_A_NEW_WRITTEN_OR_DICTIONARY_SLOT
1810	GDT581-I1810	OBJECT_ALIAS	G407-E0572	G407-S028	f18r	HERBAL	große abgebildete Blütenpflanze	OR	SAME_STATEMENT_EVENT	G407-E0571	3	G407-E0571@3:OR	GDT416	ALIAS_IS_NOT_A_NEW_WRITTEN_OR_DICTIONARY_SLOT
1811	GDT581-I1811	OBJECT_ALIAS	G407-E0573	G407-S028	f18r	HERBAL	große abgebildete Blütenpflanze	OR	SAME_STATEMENT_EVENT	G407-E0571	3	G407-E0571@3:OR	GDT416	ALIAS_IS_NOT_A_NEW_WRITTEN_OR_DICTIONARY_SLOT
1812	GDT581-I1812	OBJECT_ALIAS	G407-E0574	G407-S029	f18r	HERBAL	große abgebildete Blütenpflanze	OR	OWNER_DEFAULT	OWNER	OWNER	OWNER_DEFAULT:große abgebildete Blütenpflanze:OR	GDT416	ALIAS_IS_NOT_A_NEW_WRITTEN_OR_DICTIONARY_SLOT
1813	GDT581-I1813	OBJECT_ALIAS	G407-E0577	G407-S029	f18r	HERBAL	große abgebildete Blütenpflanze	Y	SAME_STATEMENT_EVENT	G407-E0576	3	G407-E0576@3:Y	GDT416	ALIAS_IS_NOT_A_NEW_WRITTEN_OR_DICTIONARY_SLOT
1814	GDT581-I1814	OBJECT_ALIAS	G407-E0578	G407-S029	f18r	HERBAL	große abgebildete Blütenpflanze	Y	SAME_STATEMENT_EVENT	G407-E0576	3	G407-E0576@3:Y	GDT416	ALIAS_IS_NOT_A_NEW_WRITTEN_OR_DICTIONARY_SLOT
1815	GDT581-I1815	OBJECT_ALIAS	G407-E0579	G407-S029	f18r	HERBAL	große abgebildete Blütenpflanze	Y	SAME_STATEMENT_EVENT	G407-E0576	3	G407-E0576@3:Y	GDT416	ALIAS_IS_NOT_A_NEW_WRITTEN_OR_DICTIONARY_SLOT
1816	GDT581-I1816	OBJECT_ALIAS	G407-E0580	G407-S029	f18r	HERBAL	große abgebildete Blütenpflanze	Y	SAME_STATEMENT_EVENT	G407-E0576	3	G407-E0576@3:Y	GDT416	ALIAS_IS_NOT_A_NEW_WRITTEN_OR_DICTIONARY_SLOT
1817	GDT581-I1817	OBJECT_ALIAS	G407-E0581	G407-S029	f18r	HERBAL	große abgebildete Blütenpflanze	Y	SAME_STATEMENT_EVENT	G407-E0576	3	G407-E0576@3:Y	GDT416	ALIAS_IS_NOT_A_NEW_WRITTEN_OR_DICTIONARY_SLOT
1818	GDT581-I1818	OBJECT_ALIAS	G407-E0583	G407-S029	f18r	HERBAL	große abgebildete Blütenpflanze	OR	SAME_STATEMENT_EVENT	G407-E0582	2	G407-E0582@2:OR	GDT416	ALIAS_IS_NOT_A_NEW_WRITTEN_OR_DICTIONARY_SLOT
1819	GDT581-I1819	OBJECT_ALIAS	G407-E0584	G407-S029	f18r	HERBAL	große abgebildete Blütenpflanze	OR	SAME_STATEMENT_EVENT	G407-E0582	2	G407-E0582@2:OR	GDT416	ALIAS_IS_NOT_A_NEW_WRITTEN_OR_DICTIONARY_SLOT
1820	GDT581-I1820	OBJECT_ALIAS	G407-E0588	G407-S029	f18r	HERBAL	große abgebildete Blütenpflanze	Y	SAME_STATEMENT_EVENT	G407-E0587	3	G407-E0587@3:Y	GDT416	ALIAS_IS_NOT_A_NEW_WRITTEN_OR_DICTIONARY_SLOT
1821	GDT581-I1821	OBJECT_ALIAS	G407-E0590	G407-S029	f18r	HERBAL	große abgebildete Blütenpflanze	OR	SAME_STATEMENT_EVENT	G407-E0589	2	G407-E0589@2:OR	GDT416	ALIAS_IS_NOT_A_NEW_WRITTEN_OR_DICTIONARY_SLOT
1822	GDT581-I1822	OBJECT_ALIAS	G407-E0592	G407-S029	f18r	HERBAL	große abgebildete Blütenpflanze	Y	SAME_STATEMENT_EVENT	G407-E0591	1	G407-E0591@1:Y	GDT416	ALIAS_IS_NOT_A_NEW_WRITTEN_OR_DICTIONARY_SLOT
1823	GDT581-I1823	OBJECT_ALIAS	G407-E0598	G407-S029	f18r	HERBAL	große abgebildete Blütenpflanze	AIIN	SAME_STATEMENT_EVENT	G407-E0597	2	G407-E0597@2:AIIN	GDT416	ALIAS_IS_NOT_A_NEW_WRITTEN_OR_DICTIONARY_SLOT
1824	GDT581-I1824	OBJECT_ALIAS	G407-E0599	G407-S029	f18r	HERBAL	große abgebildete Blütenpflanze	AIIN	SAME_STATEMENT_EVENT	G407-E0597	2	G407-E0597@2:AIIN	GDT416	ALIAS_IS_NOT_A_NEW_WRITTEN_OR_DICTIONARY_SLOT
1825	GDT581-I1825	OBJECT_ALIAS	G407-E0600	G407-S029	f18r	HERBAL	große abgebildete Blütenpflanze	AIIN	SAME_STATEMENT_EVENT	G407-E0597	2	G407-E0597@2:AIIN	GDT416	ALIAS_IS_NOT_A_NEW_WRITTEN_OR_DICTIONARY_SLOT
1826	GDT581-I1826	OBJECT_ALIAS	G407-E0601	G407-S029	f18r	HERBAL	große abgebildete Blütenpflanze	AIIN	SAME_STATEMENT_EVENT	G407-E0597	2	G407-E0597@2:AIIN	GDT416	ALIAS_IS_NOT_A_NEW_WRITTEN_OR_DICTIONARY_SLOT
1827	GDT581-I1827	OBJECT_ALIAS	G407-E0607	G407-S030	f24v	HERBAL	F24V_WHOLE_PLANT	Y	SAME_STATEMENT_EVENT	G407-E0606	6	G407-E0606@6:Y	GDT416	ALIAS_IS_NOT_A_NEW_WRITTEN_OR_DICTIONARY_SLOT
1828	GDT581-I1828	OBJECT_ALIAS	G407-E0608	G407-S030	f24v	HERBAL	F24V_WHOLE_PLANT	Y	SAME_STATEMENT_EVENT	G407-E0606	6	G407-E0606@6:Y	GDT416	ALIAS_IS_NOT_A_NEW_WRITTEN_OR_DICTIONARY_SLOT
1829	GDT581-I1829	OBJECT_ALIAS	G407-E0610	G407-S030	f24v	HERBAL	F24V_WHOLE_PLANT	Y	SAME_STATEMENT_EVENT	G407-E0609	4	G407-E0609@4:Y	GDT416	ALIAS_IS_NOT_A_NEW_WRITTEN_OR_DICTIONARY_SLOT
1830	GDT581-I1830	OBJECT_ALIAS	G407-E0612	G407-S031	f24v	HERBAL	F24V_WHOLE_PLANT	AIIN	SAME_STATEMENT_EVENT	G407-E0611	5	G407-E0611@5:AIIN	GDT416	ALIAS_IS_NOT_A_NEW_WRITTEN_OR_DICTIONARY_SLOT
1831	GDT581-I1831	OBJECT_ALIAS	G407-E0613	G407-S031	f24v	HERBAL	F24V_WHOLE_PLANT	AIIN	SAME_STATEMENT_EVENT	G407-E0611	5	G407-E0611@5:AIIN	GDT416	ALIAS_IS_NOT_A_NEW_WRITTEN_OR_DICTIONARY_SLOT
1832	GDT581-I1832	OBJECT_ALIAS	G407-E0614	G407-S031	f24v	HERBAL	F24V_WHOLE_PLANT	AIIN	SAME_STATEMENT_EVENT	G407-E0611	5	G407-E0611@5:AIIN	GDT416	ALIAS_IS_NOT_A_NEW_WRITTEN_OR_DICTIONARY_SLOT
1833	GDT581-I1833	OBJECT_ALIAS	G407-E0615	G407-S031	f24v	HERBAL	F24V_WHOLE_PLANT	AIIN	SAME_STATEMENT_EVENT	G407-E0611	5	G407-E0611@5:AIIN	GDT416	ALIAS_IS_NOT_A_NEW_WRITTEN_OR_DICTIONARY_SLOT
1834	GDT581-I1834	OBJECT_ALIAS	G407-E0619	G407-S031	f24v	HERBAL	F24V_WHOLE_PLANT	Y	SAME_STATEMENT_EVENT	G407-E0618	1	G407-E0618@1:Y	GDT416	ALIAS_IS_NOT_A_NEW_WRITTEN_OR_DICTIONARY_SLOT
1835	GDT581-I1835	OBJECT_ALIAS	G407-E0621	G407-S031	f24v	HERBAL	F24V_WHOLE_PLANT	OR	SAME_STATEMENT_EVENT	G407-E0620	3	G407-E0620@3:OR	GDT416	ALIAS_IS_NOT_A_NEW_WRITTEN_OR_DICTIONARY_SLOT
1836	GDT581-I1836	OBJECT_ALIAS	G407-E0622	G407-S031	f24v	HERBAL	F24V_WHOLE_PLANT	OR	SAME_STATEMENT_EVENT	G407-E0620	3	G407-E0620@3:OR	GDT416	ALIAS_IS_NOT_A_NEW_WRITTEN_OR_DICTIONARY_SLOT
1837	GDT581-I1837	OBJECT_ALIAS	G407-E0623	G407-S031	f24v	HERBAL	F24V_WHOLE_PLANT	OR	SAME_STATEMENT_EVENT	G407-E0620	3	G407-E0620@3:OR	GDT416	ALIAS_IS_NOT_A_NEW_WRITTEN_OR_DICTIONARY_SLOT
1838	GDT581-I1838	OBJECT_ALIAS	G407-E0624	G407-S031	f24v	HERBAL	F24V_WHOLE_PLANT	OR	SAME_STATEMENT_EVENT	G407-E0620	3	G407-E0620@3:OR	GDT416	ALIAS_IS_NOT_A_NEW_WRITTEN_OR_DICTIONARY_SLOT
1839	GDT581-I1839	OBJECT_ALIAS	G407-E0625	G407-S031	f24v	HERBAL	F24V_WHOLE_PLANT	OR	SAME_STATEMENT_EVENT	G407-E0620	3	G407-E0620@3:OR	GDT416	ALIAS_IS_NOT_A_NEW_WRITTEN_OR_DICTIONARY_SLOT
1840	GDT581-I1840	OBJECT_ALIAS	G407-E0627	G407-S031	f24v	HERBAL	F24V_WHOLE_PLANT	Y	SAME_STATEMENT_EVENT	G407-E0626	4	G407-E0626@4:Y	GDT416	ALIAS_IS_NOT_A_NEW_WRITTEN_OR_DICTIONARY_SLOT
1841	GDT581-I1841	OBJECT_ALIAS	G407-E0628	G407-S031	f24v	HERBAL	F24V_WHOLE_PLANT	Y	SAME_STATEMENT_EVENT	G407-E0626	4	G407-E0626@4:Y	GDT416	ALIAS_IS_NOT_A_NEW_WRITTEN_OR_DICTIONARY_SLOT
1842	GDT581-I1842	OBJECT_ALIAS	G407-E0629	G407-S031	f24v	HERBAL	F24V_WHOLE_PLANT	Y	SAME_STATEMENT_EVENT	G407-E0626	4	G407-E0626@4:Y	GDT416	ALIAS_IS_NOT_A_NEW_WRITTEN_OR_DICTIONARY_SLOT
1843	GDT581-I1843	OBJECT_ALIAS	G407-E0630	G407-S031	f24v	HERBAL	F24V_WHOLE_PLANT	Y	SAME_STATEMENT_EVENT	G407-E0626	4	G407-E0626@4:Y	GDT416	ALIAS_IS_NOT_A_NEW_WRITTEN_OR_DICTIONARY_SLOT
1844	GDT581-I1844	OBJECT_ALIAS	G407-E0632	G407-S031	f24v	HERBAL	F24V_WHOLE_PLANT	Y	SAME_STATEMENT_EVENT	G407-E0631	1	G407-E0631@1:Y	GDT416	ALIAS_IS_NOT_A_NEW_WRITTEN_OR_DICTIONARY_SLOT
1845	GDT581-I1845	OBJECT_ALIAS	G407-E0633	G407-S031	f24v	HERBAL	F24V_WHOLE_PLANT	Y	SAME_STATEMENT_EVENT	G407-E0631	1	G407-E0631@1:Y	GDT416	ALIAS_IS_NOT_A_NEW_WRITTEN_OR_DICTIONARY_SLOT
1846	GDT581-I1846	OBJECT_ALIAS	G407-E0636	G407-S031	f24v	HERBAL	F24V_WHOLE_PLANT	AIIN	SAME_STATEMENT_EVENT	G407-E0635	3	G407-E0635@3:AIIN	GDT416	ALIAS_IS_NOT_A_NEW_WRITTEN_OR_DICTIONARY_SLOT
1847	GDT581-I1847	OBJECT_ALIAS	G407-E0639	G407-S031	f24v	HERBAL	F24V_WHOLE_PLANT	AIIN	SAME_STATEMENT_EVENT	G407-E0638	2	G407-E0638@2:AIIN	GDT416	ALIAS_IS_NOT_A_NEW_WRITTEN_OR_DICTIONARY_SLOT
1848	GDT581-I1848	OBJECT_ALIAS	G407-E0641	G407-S032	f24v	HERBAL	F24V_WHOLE_PLANT	OR	OWNER_DEFAULT	OWNER	OWNER	OWNER_DEFAULT:F24V_WHOLE_PLANT:OR	GDT416	ALIAS_IS_NOT_A_NEW_WRITTEN_OR_DICTIONARY_SLOT
1849	GDT581-I1849	OBJECT_ALIAS	G407-E0643	G407-S032	f24v	HERBAL	F24V_WHOLE_PLANT	OR	SAME_STATEMENT_EVENT	G407-E0642	2	G407-E0642@2:OR	GDT416	ALIAS_IS_NOT_A_NEW_WRITTEN_OR_DICTIONARY_SLOT
1850	GDT581-I1850	OBJECT_ALIAS	G407-E0644	G407-S032	f24v	HERBAL	F24V_WHOLE_PLANT	OR	SAME_STATEMENT_EVENT	G407-E0642	2	G407-E0642@2:OR	GDT416	ALIAS_IS_NOT_A_NEW_WRITTEN_OR_DICTIONARY_SLOT
1851	GDT581-I1851	OBJECT_ALIAS	G407-E0647	G407-S032	f24v	HERBAL	F24V_WHOLE_PLANT	AIN	SAME_STATEMENT_EVENT	G407-E0646	1	G407-E0646@1:AIN	GDT416	ALIAS_IS_NOT_A_NEW_WRITTEN_OR_DICTIONARY_SLOT
1852	GDT581-I1852	OBJECT_ALIAS	G407-E0648	G407-S032	f24v	HERBAL	F24V_WHOLE_PLANT	AIN	SAME_STATEMENT_EVENT	G407-E0646	1	G407-E0646@1:AIN	GDT416	ALIAS_IS_NOT_A_NEW_WRITTEN_OR_DICTIONARY_SLOT
1853	GDT581-I1853	OBJECT_ALIAS	G407-E0651	G407-S032	f24v	HERBAL	F24V_WHOLE_PLANT	Y	SAME_STATEMENT_EVENT	G407-E0650	4	G407-E0650@4:Y	GDT416	ALIAS_IS_NOT_A_NEW_WRITTEN_OR_DICTIONARY_SLOT
1854	GDT581-I1854	OBJECT_ALIAS	G407-E0654	G407-S032	f24v	HERBAL	F24V_WHOLE_PLANT	Y	SAME_STATEMENT_EVENT	G407-E0653	1	G407-E0653@1:Y	GDT416	ALIAS_IS_NOT_A_NEW_WRITTEN_OR_DICTIONARY_SLOT
1855	GDT581-I1855	OBJECT_ALIAS	G407-E0657	G407-S032	f24v	HERBAL	F24V_WHOLE_PLANT	OR	SAME_STATEMENT_EVENT	G407-E0656	2	G407-E0656@2:OR	GDT416	ALIAS_IS_NOT_A_NEW_WRITTEN_OR_DICTIONARY_SLOT
1856	GDT581-I1856	OBJECT_ALIAS	G407-E0659	G407-S032	f24v	HERBAL	F24V_WHOLE_PLANT	OR	SAME_STATEMENT_EVENT	G407-E0658	4	G407-E0658@4:OR	GDT416	ALIAS_IS_NOT_A_NEW_WRITTEN_OR_DICTIONARY_SLOT
1857	GDT581-I1857	OBJECT_ALIAS	G407-E0661	G407-S032	f24v	HERBAL	F24V_WHOLE_PLANT	Y	SAME_STATEMENT_EVENT	G407-E0660	2	G407-E0660@2:Y	GDT416	ALIAS_IS_NOT_A_NEW_WRITTEN_OR_DICTIONARY_SLOT
1858	GDT581-I1858	OBJECT_ALIAS	G407-E0663	G407-S032	f24v	HERBAL	F24V_WHOLE_PLANT	AIIN	SAME_STATEMENT_EVENT	G407-E0662	3	G407-E0662@3:AIIN	GDT416	ALIAS_IS_NOT_A_NEW_WRITTEN_OR_DICTIONARY_SLOT
1859	GDT581-I1859	OBJECT_ALIAS	G407-E0664	G407-S032	f24v	HERBAL	F24V_WHOLE_PLANT	AIIN	SAME_STATEMENT_EVENT	G407-E0662	3	G407-E0662@3:AIIN	GDT416	ALIAS_IS_NOT_A_NEW_WRITTEN_OR_DICTIONARY_SLOT
1860	GDT581-I1860	OBJECT_ALIAS	G407-E0666	G407-S032	f24v	HERBAL	F24V_WHOLE_PLANT	AIIN	SAME_STATEMENT_EVENT	G407-E0665	4	G407-E0665@4:AIIN	GDT416	ALIAS_IS_NOT_A_NEW_WRITTEN_OR_DICTIONARY_SLOT
1861	GDT581-I1861	OBJECT_ALIAS	G407-E0667	G407-S032	f24v	HERBAL	F24V_WHOLE_PLANT	AIIN	SAME_STATEMENT_EVENT	G407-E0665	4	G407-E0665@4:AIIN	GDT416	ALIAS_IS_NOT_A_NEW_WRITTEN_OR_DICTIONARY_SLOT
1862	GDT581-I1862	OBJECT_ALIAS	G407-E0668	G407-S032	f24v	HERBAL	F24V_WHOLE_PLANT	AIIN	SAME_STATEMENT_EVENT	G407-E0665	4	G407-E0665@4:AIIN	GDT416	ALIAS_IS_NOT_A_NEW_WRITTEN_OR_DICTIONARY_SLOT
1863	GDT581-I1863	OBJECT_ALIAS	G407-E0669	G407-S032	f24v	HERBAL	F24V_WHOLE_PLANT	AIIN	SAME_STATEMENT_EVENT	G407-E0665	4	G407-E0665@4:AIIN	GDT416	ALIAS_IS_NOT_A_NEW_WRITTEN_OR_DICTIONARY_SLOT
1864	GDT581-I1864	OBJECT_ALIAS	G407-E0670	G407-S032	f24v	HERBAL	F24V_WHOLE_PLANT	AIIN	SAME_STATEMENT_EVENT	G407-E0665	4	G407-E0665@4:AIIN	GDT416	ALIAS_IS_NOT_A_NEW_WRITTEN_OR_DICTIONARY_SLOT
1865	GDT581-I1865	OBJECT_ALIAS	G407-E0671	G407-S032	f24v	HERBAL	F24V_WHOLE_PLANT	AIIN	SAME_STATEMENT_EVENT	G407-E0665	4	G407-E0665@4:AIIN	GDT416	ALIAS_IS_NOT_A_NEW_WRITTEN_OR_DICTIONARY_SLOT
1866	GDT581-I1866	OBJECT_ALIAS	G407-E0672	G407-S032	f24v	HERBAL	F24V_WHOLE_PLANT	AIIN	SAME_STATEMENT_EVENT	G407-E0665	4	G407-E0665@4:AIIN	GDT416	ALIAS_IS_NOT_A_NEW_WRITTEN_OR_DICTIONARY_SLOT
1867	GDT581-I1867	OBJECT_ALIAS	G407-E0674	G407-S032	f24v	HERBAL	F24V_WHOLE_PLANT	Y	SAME_STATEMENT_EVENT	G407-E0673	3	G407-E0673@3:Y	GDT416	ALIAS_IS_NOT_A_NEW_WRITTEN_OR_DICTIONARY_SLOT
1868	GDT581-I1868	OBJECT_ALIAS	G407-E0675	G407-S032	f24v	HERBAL	F24V_WHOLE_PLANT	Y	SAME_STATEMENT_EVENT	G407-E0673	3	G407-E0673@3:Y	GDT416	ALIAS_IS_NOT_A_NEW_WRITTEN_OR_DICTIONARY_SLOT
1869	GDT581-I1869	OBJECT_ALIAS	G407-E0677	G407-S032	f24v	HERBAL	F24V_WHOLE_PLANT	OR	SAME_STATEMENT_EVENT	G407-E0676	3	G407-E0676@3:OR	GDT416	ALIAS_IS_NOT_A_NEW_WRITTEN_OR_DICTIONARY_SLOT
1870	GDT581-I1870	OBJECT_ALIAS	G407-E0678	G407-S032	f24v	HERBAL	F24V_WHOLE_PLANT	OR	SAME_STATEMENT_EVENT	G407-E0676	3	G407-E0676@3:OR	GDT416	ALIAS_IS_NOT_A_NEW_WRITTEN_OR_DICTIONARY_SLOT
