modifier_host_ordinal	slot_id	event_id	statement_id	physical_page	register	owner_id	surface	final_recipe	atom_position	atom_root	modifier_subtype	primary_governor_kind	primary_governor_key	host_source	guard
864	RUNNING:G407-E2453@3	G407-E2453	G407-S332	f77r	BIOLOGICAL	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	qokeed	OK+EE+D_ADDR	3	D_ADDR	LEARNED_SIGLA	SAME_CARD_ACTION	ACTION:G407-E2453@1:OK	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
865	RUNNING:G407-E2468@3	G407-E2468	G407-S340	f77r	BIOLOGICAL	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	sheed	SH+EE+D_ADDR	3	D_ADDR	LEARNED_SIGLA	SAME_CARD_ACTION	ACTION:G407-E2468@1:SH	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
866	RUNNING:G407-E2469@1	G407-E2469	G407-S340	f77r	BIOLOGICAL	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	qeey	CARRIER_Q+EE+Y	1	CARRIER_Q	FORM_STAGE	FOCUS_CONSENSUS_ACTION_OCCURRENCE	ACTION:G407-E2468@1:SH	SAME_CARD_FOCUS_GOVERNOR_CONSENSUS	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
867	RUNNING:G407-E2475@3	G407-E2475	G407-S341	f77r	BIOLOGICAL	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	cheedy	CH+EE+D_ADDR+Y	3	D_ADDR	LEARNED_SIGLA	SAME_CARD_ACTION	ACTION:G407-E2475@1:CH	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
868	RUNNING:G407-E2477@1	G407-E2477	G407-S341	f77r	BIOLOGICAL	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	qo	O	1	O	FORM_STAGE	INHERITED_ACTION_ALIAS	G407-E2476@2:SH	GDT581-I0908	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
869	RUNNING:G407-E2480@3	G407-E2480	G407-S341	f77r	BIOLOGICAL	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	chees	SH+EE+S_ADDR	3	S_ADDR	LEARNED_SIGLA	SAME_CARD_ACTION	ACTION:G407-E2480@1:SH	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
870	RUNNING:G407-E2483@3	G407-E2483	G407-S342	f77r	BIOLOGICAL	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	cheedy	CH+EE+D_ADDR+Y	3	D_ADDR	LEARNED_SIGLA	SAME_CARD_ACTION	ACTION:G407-E2483@1:CH	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
871	RUNNING:G407-E2514@1	G407-E2514	G407-S353	f77r	BIOLOGICAL	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	oin	O+IIN	1	O	FORM_STAGE	INHERITED_ACTION_ALIAS	G407-E2513@1:R	GDT581-I0922	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
872	RUNNING:G407-E2514@2	G407-E2514	G407-S353	f77r	BIOLOGICAL	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	oin	O+IIN	2	IIN	FORM_STAGE	INHERITED_ACTION_ALIAS	G407-E2513@1:R	GDT581-I0922	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
873	RUNNING:G407-E2529@1	G407-E2529	G407-S357	f77r	BIOLOGICAL	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	dol	D_ADDR+OL	1	D_ADDR	LEARNED_SIGLA	CONTROL_ENVELOPE	CONTROL:G407-E2529:STATE_CARD	VISIBLE_STATE_CONTROL_ENVELOPE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
874	RUNNING:G407-E2532@2	G407-E2532	G407-S357	f77r	BIOLOGICAL	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	lfcheal	L+LOCAL_CHAR_F+CH+E+AL	2	LOCAL_CHAR_F	LEARNED_SIGLA	SAME_CARD_ACTION	ACTION:G407-E2532@3:CH	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
875	RUNNING:G407-E2539@3	G407-E2539	G407-S359	f77r	BIOLOGICAL	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	shedar	SH+E+D_ADDR+AR	3	D_ADDR	LEARNED_SIGLA	SAME_CARD_ACTION	ACTION:G407-E2539@1:SH	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
876	RUNNING:G407-E2542@1	G407-E2542	G407-S359	f77r	BIOLOGICAL	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	daror	D_ADDR+AR+OR	1	D_ADDR	LEARNED_SIGLA	FOCUS_CONSENSUS_ACTION_OCCURRENCE	ACTION:G407-E2541@1:CHD	SAME_CARD_FOCUS_GOVERNOR_CONSENSUS	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
877	RUNNING:G407-E2560@2	G407-E2560	G407-S366	f77r	BIOLOGICAL	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	lom	L+O+M_LOCAL	2	O	FORM_STAGE	FOCUS_CONSENSUS_ACTION_OCCURRENCE	ACTION:G407-E2559@1:S	SAME_CARD_FOCUS_GOVERNOR_CONSENSUS	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
878	RUNNING:G407-E2560@3	G407-E2560	G407-S366	f77r	BIOLOGICAL	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	lom	L+O+M_LOCAL	3	M_LOCAL	LEARNED_SIGLA	FOCUS_CONSENSUS_ACTION_OCCURRENCE	ACTION:G407-E2559@1:S	SAME_CARD_FOCUS_GOVERNOR_CONSENSUS	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
879	RUNNING:G407-E2568@2	G407-E2568	G407-S368	f77r	BIOLOGICAL	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	sa	S+A_ADDR	2	A_ADDR	LEARNED_SIGLA	SAME_CARD_ACTION	ACTION:G407-E2568@1:S	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
880	RUNNING:G407-E2569@1	G407-E2569	G407-S368	f77r	BIOLOGICAL	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	iin	IIN	1	IIN	FORM_STAGE	INHERITED_ACTION_ALIAS	G407-E2568@1:S	GDT581-I0935	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
881	RUNNING:G407-E2581@3	G407-E2581	G407-S370	f77r	BIOLOGICAL	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	cheol	CH+E+O+L	3	O	FORM_STAGE	SAME_CARD_ACTION	ACTION:G407-E2581@1:CH	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
882	RUNNING:G407-E2585@1	G407-E2585	G407-S370	f77r	BIOLOGICAL	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	qeteiiin	CARRIER_Q+E+T+IIN	1	CARRIER_Q	FORM_STAGE	SAME_CARD_ACTION	ACTION:G407-E2585@3:T	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
883	RUNNING:G407-E2585@4	G407-E2585	G407-S370	f77r	BIOLOGICAL	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	qeteiiin	CARRIER_Q+E+T+IIN	4	IIN	FORM_STAGE	SAME_CARD_ACTION	ACTION:G407-E2585@3:T	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
884	RUNNING:G407-E2586@1	G407-E2586	G407-S370	f77r	BIOLOGICAL	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	dary	DA+R+Y	1	DA	FORM_STAGE	SAME_CARD_ACTION	ACTION:G407-E2586@2:R	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
885	RUNNING:G407-E2593@1	G407-E2593	G407-S372	f77r	BIOLOGICAL	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	oiiiin	O+IIN	1	O	FORM_STAGE	INHERITED_ACTION_ALIAS	G407-E2592@1:S	GDT581-I0947	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
886	RUNNING:G407-E2593@2	G407-E2593	G407-S372	f77r	BIOLOGICAL	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	oiiiin	O+IIN	2	IIN	FORM_STAGE	INHERITED_ACTION_ALIAS	G407-E2592@1:S	GDT581-I0947	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
887	RUNNING:G407-E2616@1	G407-E2616	G407-S377	f77r	BIOLOGICAL	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	dolchl	D_ADDR+OL+CH+L	1	D_ADDR	LEARNED_SIGLA	SAME_CARD_ACTION	ACTION:G407-E2616@3:CH	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
888	RUNNING:G407-E2624@3	G407-E2624	G407-S379	f77r	BIOLOGICAL	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	cheedy	CH+EE+D_ADDR+Y	3	D_ADDR	LEARNED_SIGLA	SAME_CARD_ACTION	ACTION:G407-E2624@1:CH	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
889	RUNNING:G407-E2629@1	G407-E2629	G407-S381	f77r	BIOLOGICAL	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	qoeedy	CARRIER_Q+O+EE+D_ADDR+Y	1	CARRIER_Q	FORM_STAGE	FOCUS_CONSENSUS_ACTION_OCCURRENCE	ACTION:G407-E2630@1:OK	SAME_CARD_FOCUS_GOVERNOR_CONSENSUS	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
890	RUNNING:G407-E2629@2	G407-E2629	G407-S381	f77r	BIOLOGICAL	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	qoeedy	CARRIER_Q+O+EE+D_ADDR+Y	2	O	FORM_STAGE	FOCUS_CONSENSUS_ACTION_OCCURRENCE	ACTION:G407-E2630@1:OK	SAME_CARD_FOCUS_GOVERNOR_CONSENSUS	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
891	RUNNING:G407-E2629@4	G407-E2629	G407-S381	f77r	BIOLOGICAL	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	qoeedy	CARRIER_Q+O+EE+D_ADDR+Y	4	D_ADDR	LEARNED_SIGLA	FOCUS_CONSENSUS_ACTION_OCCURRENCE	ACTION:G407-E2630@1:OK	SAME_CARD_FOCUS_GOVERNOR_CONSENSUS	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
892	RUNNING:G407-E2643@1	G407-E2643	G407-S383	f77r	BIOLOGICAL	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	daiiin	DA+IIN	1	DA	FORM_STAGE	INHERITED_ACTION_ALIAS	OWNER_DEFAULT:Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen:SH	GDT581-I0959	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
893	RUNNING:G407-E2643@2	G407-E2643	G407-S383	f77r	BIOLOGICAL	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	daiiin	DA+IIN	2	IIN	FORM_STAGE	INHERITED_ACTION_ALIAS	OWNER_DEFAULT:Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen:SH	GDT581-I0959	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
894	RUNNING:G407-E2649@2	G407-E2649	G407-S384	f77r	BIOLOGICAL	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	shody	SH+O+DY	2	O	FORM_STAGE	SAME_CARD_ACTION	ACTION:G407-E2649@1:SH	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
895	RUNNING:G407-E2669@1	G407-E2669	G407-S390	f77r	BIOLOGICAL	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	d	D_ADDR	1	D_ADDR	LEARNED_SIGLA	INHERITED_ACTION_ALIAS	G407-E2666@1:S	GDT581-I0973	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
896	RUNNING:G407-E2672@3	G407-E2672	G407-S390	f77r	BIOLOGICAL	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	cheedy	CH+EE+D_ADDR+Y	3	D_ADDR	LEARNED_SIGLA	SAME_CARD_ACTION	ACTION:G407-E2672@1:CH	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
897	RUNNING:G407-E2678@1	G407-E2678	G407-S392	f77r	BIOLOGICAL	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	qepchedy	CARRIER_Q+E+P+CHD+Y	1	CARRIER_Q	FORM_STAGE	SAME_CARD_ACTION	ACTION:G407-E2678@3:P	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
898	RUNNING:G407-E2680@3	G407-E2680	G407-S392	f77r	BIOLOGICAL	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	cheedy	CH+EE+D_ADDR+Y	3	D_ADDR	LEARNED_SIGLA	SAME_CARD_ACTION	ACTION:G407-E2680@1:CH	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
899	RUNNING:G407-E2695@2	G407-E2695	G407-S392	f77r	BIOLOGICAL	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	lod	L+O+D_ADDR	2	O	FORM_STAGE	FOCUS_CONSENSUS_ACTION_OCCURRENCE	ACTION:G407-E2694@1:R	SAME_CARD_FOCUS_GOVERNOR_CONSENSUS	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
900	RUNNING:G407-E2695@3	G407-E2695	G407-S392	f77r	BIOLOGICAL	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	lod	L+O+D_ADDR	3	D_ADDR	LEARNED_SIGLA	FOCUS_CONSENSUS_ACTION_OCCURRENCE	ACTION:G407-E2694@1:R	SAME_CARD_FOCUS_GOVERNOR_CONSENSUS	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
901	RUNNING:G407-E2699@3	G407-E2699	G407-S392	f77r	BIOLOGICAL	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	cheol	CH+E+O+L	3	O	FORM_STAGE	SAME_CARD_ACTION	ACTION:G407-E2699@1:CH	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
902	RUNNING:G407-E2700@1	G407-E2700	G407-S392	f77r	BIOLOGICAL	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	dag	DA+LOCAL_CHAR_G	1	DA	FORM_STAGE	INHERITED_ACTION_ALIAS	G407-E2699@1:CH	GDT581-I0986	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
903	RUNNING:G407-E2700@2	G407-E2700	G407-S392	f77r	BIOLOGICAL	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	dag	DA+LOCAL_CHAR_G	2	LOCAL_CHAR_G	LEARNED_SIGLA	INHERITED_ACTION_ALIAS	G407-E2699@1:CH	GDT581-I0986	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
904	RUNNING:G407-E2701@1	G407-E2701	G407-S392	f77r	BIOLOGICAL	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	as	A_ADDR+S	1	A_ADDR	LEARNED_SIGLA	SAME_CARD_ACTION	ACTION:G407-E2701@2:S	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
905	RUNNING:G407-E2706@2	G407-E2706	G407-S392	f77r	BIOLOGICAL	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	saiisol	S+A_ADDR+IIN+S+OL	2	A_ADDR	LEARNED_SIGLA	SAME_CARD_ACTION	ACTION:G407-E2706@1:S	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
906	RUNNING:G407-E2706@3	G407-E2706	G407-S392	f77r	BIOLOGICAL	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	saiisol	S+A_ADDR+IIN+S+OL	3	IIN	FORM_STAGE	SAME_CARD_ACTION	ACTION:G407-E2706@4:S	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
907	RUNNING:G407-E2708@1	G407-E2708	G407-S392	f77r	BIOLOGICAL	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	dalo	D_ADDR+AL+O	1	D_ADDR	LEARNED_SIGLA	FOCUS_CONSENSUS_ACTION_OCCURRENCE	ACTION:G407-E2707@1:S	SAME_CARD_FOCUS_GOVERNOR_CONSENSUS	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
908	RUNNING:G407-E2708@3	G407-E2708	G407-S392	f77r	BIOLOGICAL	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	dalo	D_ADDR+AL+O	3	O	FORM_STAGE	FOCUS_CONSENSUS_ACTION_OCCURRENCE	ACTION:G407-E2707@1:S	SAME_CARD_FOCUS_GOVERNOR_CONSENSUS	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
909	RUNNING:G407-E2710@1	G407-E2710	G407-S392	f77r	BIOLOGICAL	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	dary	DA+R+Y	1	DA	FORM_STAGE	SAME_CARD_ACTION	ACTION:G407-E2710@2:R	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
910	RUNNING:G407-E2711@1	G407-E2711	G407-S392	f77r	BIOLOGICAL	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	dalo	D_ADDR+AL+O	1	D_ADDR	LEARNED_SIGLA	FOCUS_CONSENSUS_ACTION_OCCURRENCE	ACTION:G407-E2710@2:R	SAME_CARD_FOCUS_GOVERNOR_CONSENSUS	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
911	RUNNING:G407-E2711@3	G407-E2711	G407-S392	f77r	BIOLOGICAL	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	dalo	D_ADDR+AL+O	3	O	FORM_STAGE	FOCUS_CONSENSUS_ACTION_OCCURRENCE	ACTION:G407-E2710@2:R	SAME_CARD_FOCUS_GOVERNOR_CONSENSUS	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
912	RUNNING:G407-E2712@2	G407-E2712	G407-S392	f77r	BIOLOGICAL	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	sodar	S+O+DA+R	2	O	FORM_STAGE	SAME_CARD_ACTION	ACTION:G407-E2712@1:S	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
913	RUNNING:G407-E2712@3	G407-E2712	G407-S392	f77r	BIOLOGICAL	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	sodar	S+O+DA+R	3	DA	FORM_STAGE	SAME_CARD_ACTION	ACTION:G407-E2712@4:R	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
914	RUNNING:G407-E2714@4	G407-E2714	G407-S393	f81r	BIOLOGICAL	F81R_UPPER_POOL	polchoy	P+OL+CH+O+Y	4	O	FORM_STAGE	SAME_CARD_ACTION	ACTION:G407-E2714@3:CH	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
915	RUNNING:G407-E2717@1	G407-E2717	G407-S394	f81r	BIOLOGICAL	F81R_UPPER_POOL	opchedy	O+P+CHD+DY	1	O	FORM_STAGE	SAME_CARD_ACTION	ACTION:G407-E2717@2:P	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
916	RUNNING:G407-E2719@1	G407-E2719	G407-S396	f81r	BIOLOGICAL	F81R_UPPER_POOL	ofshdy	O+LOCAL_CHAR_F+SH+D_ADDR+Y	1	O	FORM_STAGE	SAME_CARD_ACTION	ACTION:G407-E2719@3:SH	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
917	RUNNING:G407-E2719@2	G407-E2719	G407-S396	f81r	BIOLOGICAL	F81R_UPPER_POOL	ofshdy	O+LOCAL_CHAR_F+SH+D_ADDR+Y	2	LOCAL_CHAR_F	LEARNED_SIGLA	SAME_CARD_ACTION	ACTION:G407-E2719@3:SH	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
918	RUNNING:G407-E2719@4	G407-E2719	G407-S396	f81r	BIOLOGICAL	F81R_UPPER_POOL	ofshdy	O+LOCAL_CHAR_F+SH+D_ADDR+Y	4	D_ADDR	LEARNED_SIGLA	SAME_CARD_ACTION	ACTION:G407-E2719@3:SH	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
919	RUNNING:G407-E2731@3	G407-E2731	G407-S396	f81r	BIOLOGICAL	F81R_UPPER_POOL	chees	SH+EE+S_ADDR	3	S_ADDR	LEARNED_SIGLA	SAME_CARD_ACTION	ACTION:G407-E2731@1:SH	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
920	RUNNING:G407-E2737@1	G407-E2737	G407-S397	f81r	BIOLOGICAL	F81R_UPPER_POOL	dchedy	D_ADDR+CHD+Y	1	D_ADDR	LEARNED_SIGLA	SAME_CARD_ACTION	ACTION:G407-E2737@2:CHD	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
921	RUNNING:G407-E2742@4	G407-E2742	G407-S397	f81r	BIOLOGICAL	F81R_UPPER_POOL	ykeedy	Y+K+EE+D_ADDR+Y	4	D_ADDR	LEARNED_SIGLA	SAME_CARD_ACTION	ACTION:G407-E2742@2:K	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
922	RUNNING:G407-E2745@3	G407-E2745	G407-S397	f81r	BIOLOGICAL	F81R_UPPER_POOL	cheol	CH+E+O+L	3	O	FORM_STAGE	SAME_CARD_ACTION	ACTION:G407-E2745@1:CH	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
923	RUNNING:G407-E2760@1	G407-E2760	G407-S397	f81r	BIOLOGICAL	F81R_UPPER_POOL	dshees	D_ADDR+SH+EE+S	1	D_ADDR	LEARNED_SIGLA	SAME_CARD_ACTION	ACTION:G407-E2760@2:SH	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
924	RUNNING:G407-E2791@1	G407-E2791	G407-S406	f81r	BIOLOGICAL	F81R_UPPER_POOL	dchol	D_ADDR+OL	1	D_ADDR	LEARNED_SIGLA	CONTROL_ENVELOPE	CONTROL:G407-E2791:STATE_CARD	VISIBLE_STATE_CONTROL_ENVELOPE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
925	RUNNING:G407-E2802@1	G407-E2802	G407-S410	f81r	BIOLOGICAL	F81R_UPPER_POOL	oeeedy	O+EEE+DY	1	O	FORM_STAGE	CONTROL_ENVELOPE	CONTROL:G407-E2802:STATE_CARD	VISIBLE_STATE_CONTROL_ENVELOPE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
926	RUNNING:G407-E2805@3	G407-E2805	G407-S411	f81r	BIOLOGICAL	F81R_UPPER_POOL	cheedy	CH+EE+D_ADDR+Y	3	D_ADDR	LEARNED_SIGLA	SAME_CARD_ACTION	ACTION:G407-E2805@1:CH	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
927	RUNNING:G407-E2809@1	G407-E2809	G407-S414	f81r	BIOLOGICAL	F81R_LOWER_POOL	qopchol	CARRIER_Q+O+P+CH+OL	1	CARRIER_Q	FORM_STAGE	SAME_CARD_ACTION	ACTION:G407-E2809@3:P	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
928	RUNNING:G407-E2809@2	G407-E2809	G407-S414	f81r	BIOLOGICAL	F81R_LOWER_POOL	qopchol	CARRIER_Q+O+P+CH+OL	2	O	FORM_STAGE	SAME_CARD_ACTION	ACTION:G407-E2809@3:P	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
