complete_slot_ordinal	slot_id	layer	source_event_or_card_id	statement_or_record_id	physical_page	register	owner	locus	surface	slot_value	slot_position	boundary_class	fill_status	primary_governor_kind	primary_governor_key	realization_scope	source_detail	guard
10529	RUNNING:G407-E3973@1	RUNNING_ATOM	G407-E3973	G407-S657	f88v	PHARMA	zweite Gefaess-/Zutatengruppe	RUNNING_STATEMENT	qoteody	OT	1	RUNNING_STATE_CONTROL	CONTROL_HOST_ONLY	SELF_STATE_CONTROL	CONTROL:G407-E3973@1:OT	CONTROL_BLOCK	GDT557_STATE_GRAMMAR	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY
10530	RUNNING:G407-E3973@2	RUNNING_ATOM	G407-E3973	G407-S657	f88v	PHARMA	zweite Gefaess-/Zutatengruppe	RUNNING_STATEMENT	qoteody	E	2	RUNNING_MODIFIER_FUNCTION	CONTENT_CARRIER	CONTROL_ENVELOPE	CONTROL:G407-E3973:OT>G<DY	PRIMARY_GOVERNOR	G407-A04366	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY
10531	RUNNING:G407-E3973@3	RUNNING_ATOM	G407-E3973	G407-S657	f88v	PHARMA	zweite Gefaess-/Zutatengruppe	RUNNING_STATEMENT	qoteody	O	3	RUNNING_MODIFIER_FUNCTION	CONTENT_CARRIER	CONTROL_ENVELOPE	CONTROL:G407-E3973:STATE_CARD	PRIMARY_GOVERNOR	VISIBLE_STATE_CONTROL_ENVELOPE	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY
10532	RUNNING:G407-E3973@4	RUNNING_ATOM	G407-E3973	G407-S657	f88v	PHARMA	zweite Gefaess-/Zutatengruppe	RUNNING_STATEMENT	qoteody	DY	4	RUNNING_STATE_CONTROL	CONTROL_HOST_ONLY	SELF_STATE_CONTROL	CONTROL:G407-E3973@4:DY	CONTROL_BLOCK	GDT557_STATE_GRAMMAR	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY
10533	RUNNING:G407-E3974@1	RUNNING_ATOM	G407-E3974	G407-S658	f88v	PHARMA	zweite Gefaess-/Zutatengruppe	RUNNING_STATEMENT	yfolaiin	Y	1	RUNNING_OBJECT_FUNCTION	CONTENT_CARRIER	OWNER_CONTEXT	OWNER:zweite Gefaess-/Zutatengruppe	PRIMARY_GOVERNOR	G407-A04367	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY
10534	RUNNING:G407-E3974@2	RUNNING_ATOM	G407-E3974	G407-S658	f88v	PHARMA	zweite Gefaess-/Zutatengruppe	RUNNING_STATEMENT	yfolaiin	LOCAL_CHAR_F	2	RUNNING_MODIFIER_FUNCTION	CONTENT_CARRIER	CONTROL_ENVELOPE	CONTROL:G407-E3974:STATE_CARD	PRIMARY_GOVERNOR	VISIBLE_STATE_CONTROL_ENVELOPE	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY
10535	RUNNING:G407-E3974@3	RUNNING_ATOM	G407-E3974	G407-S658	f88v	PHARMA	zweite Gefaess-/Zutatengruppe	RUNNING_STATEMENT	yfolaiin	OL	3	RUNNING_STATE_CONTROL	CONTROL_HOST_ONLY	SELF_STATE_CONTROL	CONTROL:G407-E3974@3:OL	CONTROL_BLOCK	GDT557_STATE_GRAMMAR	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY
10536	RUNNING:G407-E3974@4	RUNNING_ATOM	G407-E3974	G407-S658	f88v	PHARMA	zweite Gefaess-/Zutatengruppe	RUNNING_STATEMENT	yfolaiin	AIIN	4	RUNNING_OBJECT_FUNCTION	CONTENT_CARRIER	OWNER_CONTEXT	OWNER:zweite Gefaess-/Zutatengruppe	PRIMARY_GOVERNOR	G407-A04368	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY
10537	RUNNING:G407-E3975@1	RUNNING_ATOM	G407-E3975	G407-S658	f88v	PHARMA	zweite Gefaess-/Zutatengruppe	RUNNING_STATEMENT	oraiin	OR	1	RUNNING_OBJECT_FUNCTION	CONTENT_CARRIER	PRIMARY_ACTION	ACTION:G407-E3976@2:SH	PRIMARY_GOVERNOR	G407-A04369	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY
10538	RUNNING:G407-E3975@2	RUNNING_ATOM	G407-E3975	G407-S658	f88v	PHARMA	zweite Gefaess-/Zutatengruppe	RUNNING_STATEMENT	oraiin	AIIN	2	RUNNING_OBJECT_FUNCTION	CONTENT_CARRIER	PRIMARY_ACTION	ACTION:G407-E3976@2:SH	PRIMARY_GOVERNOR	G407-A04370	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY
10539	RUNNING:G407-E3976@1	RUNNING_ATOM	G407-E3976	G407-S658	f88v	PHARMA	zweite Gefaess-/Zutatengruppe	RUNNING_STATEMENT	ysheod	Y	1	RUNNING_OBJECT_FUNCTION	CONTENT_CARRIER	PRIMARY_ACTION	ACTION:G407-E3976@2:SH	PRIMARY_GOVERNOR	G407-A04371	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY
10540	RUNNING:G407-E3976@2	RUNNING_ATOM	G407-E3976	G407-S658	f88v	PHARMA	zweite Gefaess-/Zutatengruppe	RUNNING_STATEMENT	ysheod	SH	2	RUNNING_ACTION_FUNCTION	CONTENT_CARRIER	SELF_ACTION	ACTION:G407-E3976@2:SH	SELF	FINAL_RECIPE_SELF_HEAD	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY
10541	RUNNING:G407-E3976@3	RUNNING_ATOM	G407-E3976	G407-S658	f88v	PHARMA	zweite Gefaess-/Zutatengruppe	RUNNING_STATEMENT	ysheod	E	3	RUNNING_MODIFIER_FUNCTION	CONTENT_CARRIER	PRIMARY_ACTION	ACTION:G407-E3976@2:SH	PRIMARY_GOVERNOR	G407-A04372	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY
10542	RUNNING:G407-E3976@4	RUNNING_ATOM	G407-E3976	G407-S658	f88v	PHARMA	zweite Gefaess-/Zutatengruppe	RUNNING_STATEMENT	ysheod	O	4	RUNNING_MODIFIER_FUNCTION	CONTENT_CARRIER	SAME_CARD_ACTION	ACTION:G407-E3976@2:SH	PRIMARY_GOVERNOR	NEAREST_VISIBLE_ACTION_LEFT_TIE	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY
10543	RUNNING:G407-E3976@5	RUNNING_ATOM	G407-E3976	G407-S658	f88v	PHARMA	zweite Gefaess-/Zutatengruppe	RUNNING_STATEMENT	ysheod	D_ADDR	5	RUNNING_MODIFIER_FUNCTION	CONTENT_CARRIER	SAME_CARD_ACTION	ACTION:G407-E3976@2:SH	PRIMARY_GOVERNOR	NEAREST_VISIBLE_ACTION_LEFT_TIE	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY
10544	RUNNING:G407-E3977@1	RUNNING_ATOM	G407-E3977	G407-S658	f88v	PHARMA	zweite Gefaess-/Zutatengruppe	RUNNING_STATEMENT	sheo	SH	1	RUNNING_ACTION_FUNCTION	CONTENT_CARRIER	SELF_ACTION	ACTION:G407-E3977@1:SH	SELF	FINAL_RECIPE_SELF_HEAD	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY
10545	RUNNING:G407-E3977@2	RUNNING_ATOM	G407-E3977	G407-S658	f88v	PHARMA	zweite Gefaess-/Zutatengruppe	RUNNING_STATEMENT	sheo	E	2	RUNNING_MODIFIER_FUNCTION	CONTENT_CARRIER	PRIMARY_ACTION	ACTION:G407-E3977@1:SH	PRIMARY_GOVERNOR	G407-A04373	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY
10546	RUNNING:G407-E3977@3	RUNNING_ATOM	G407-E3977	G407-S658	f88v	PHARMA	zweite Gefaess-/Zutatengruppe	RUNNING_STATEMENT	sheo	O	3	RUNNING_MODIFIER_FUNCTION	CONTENT_CARRIER	SAME_CARD_ACTION	ACTION:G407-E3977@1:SH	PRIMARY_GOVERNOR	NEAREST_VISIBLE_ACTION_LEFT_TIE	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY
10547	RUNNING:G407-E3978@1	RUNNING_ATOM	G407-E3978	G407-S658	f88v	PHARMA	zweite Gefaess-/Zutatengruppe	RUNNING_STATEMENT	sheody	SH	1	RUNNING_ACTION_FUNCTION	CONTENT_CARRIER	SELF_ACTION	ACTION:G407-E3978@1:SH	SELF	FINAL_RECIPE_SELF_HEAD	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY
10548	RUNNING:G407-E3978@2	RUNNING_ATOM	G407-E3978	G407-S658	f88v	PHARMA	zweite Gefaess-/Zutatengruppe	RUNNING_STATEMENT	sheody	E	2	RUNNING_MODIFIER_FUNCTION	CONTENT_CARRIER	PRIMARY_ACTION	ACTION:G407-E3978@1:SH	PRIMARY_GOVERNOR	G407-A04374	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY
10549	RUNNING:G407-E3978@3	RUNNING_ATOM	G407-E3978	G407-S658	f88v	PHARMA	zweite Gefaess-/Zutatengruppe	RUNNING_STATEMENT	sheody	O	3	RUNNING_MODIFIER_FUNCTION	CONTENT_CARRIER	SAME_CARD_ACTION	ACTION:G407-E3978@1:SH	PRIMARY_GOVERNOR	NEAREST_VISIBLE_ACTION_LEFT_TIE	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY
10550	RUNNING:G407-E3978@4	RUNNING_ATOM	G407-E3978	G407-S658	f88v	PHARMA	zweite Gefaess-/Zutatengruppe	RUNNING_STATEMENT	sheody	D_ADDR	4	RUNNING_MODIFIER_FUNCTION	CONTENT_CARRIER	SAME_CARD_ACTION	ACTION:G407-E3978@1:SH	PRIMARY_GOVERNOR	NEAREST_VISIBLE_ACTION_LEFT_TIE	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY
10551	RUNNING:G407-E3978@5	RUNNING_ATOM	G407-E3978	G407-S658	f88v	PHARMA	zweite Gefaess-/Zutatengruppe	RUNNING_STATEMENT	sheody	Y	5	RUNNING_OBJECT_FUNCTION	CONTENT_CARRIER	PRIMARY_ACTION	ACTION:G407-E3978@1:SH	PRIMARY_GOVERNOR	G407-A04375	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY
10552	RUNNING:G407-E3979@1	RUNNING_ATOM	G407-E3979	G407-S658	f88v	PHARMA	zweite Gefaess-/Zutatengruppe	RUNNING_STATEMENT	qokeody	OK	1	RUNNING_ACTION_FUNCTION	CONTENT_CARRIER	SELF_ACTION	ACTION:G407-E3979@1:OK	SELF	FINAL_RECIPE_SELF_HEAD	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY
10553	RUNNING:G407-E3979@2	RUNNING_ATOM	G407-E3979	G407-S658	f88v	PHARMA	zweite Gefaess-/Zutatengruppe	RUNNING_STATEMENT	qokeody	E	2	RUNNING_MODIFIER_FUNCTION	CONTENT_CARRIER	PRIMARY_ACTION	ACTION:G407-E3979@1:OK	PRIMARY_GOVERNOR	G407-A04376	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY
10554	RUNNING:G407-E3979@3	RUNNING_ATOM	G407-E3979	G407-S658	f88v	PHARMA	zweite Gefaess-/Zutatengruppe	RUNNING_STATEMENT	qokeody	O	3	RUNNING_MODIFIER_FUNCTION	CONTENT_CARRIER	SAME_CARD_ACTION	ACTION:G407-E3979@1:OK	PRIMARY_GOVERNOR	NEAREST_VISIBLE_ACTION_LEFT_TIE	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY
10555	RUNNING:G407-E3979@4	RUNNING_ATOM	G407-E3979	G407-S658	f88v	PHARMA	zweite Gefaess-/Zutatengruppe	RUNNING_STATEMENT	qokeody	D_ADDR	4	RUNNING_MODIFIER_FUNCTION	CONTENT_CARRIER	SAME_CARD_ACTION	ACTION:G407-E3979@1:OK	PRIMARY_GOVERNOR	NEAREST_VISIBLE_ACTION_LEFT_TIE	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY
10556	RUNNING:G407-E3979@5	RUNNING_ATOM	G407-E3979	G407-S658	f88v	PHARMA	zweite Gefaess-/Zutatengruppe	RUNNING_STATEMENT	qokeody	Y	5	RUNNING_OBJECT_FUNCTION	CONTENT_CARRIER	PRIMARY_ACTION	ACTION:G407-E3979@1:OK	PRIMARY_GOVERNOR	G407-A04377	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY
10557	RUNNING:G407-E3980@1	RUNNING_ATOM	G407-E3980	G407-S658	f88v	PHARMA	zweite Gefaess-/Zutatengruppe	RUNNING_STATEMENT	qoky	OK	1	RUNNING_ACTION_FUNCTION	CONTENT_CARRIER	SELF_ACTION	ACTION:G407-E3980@1:OK	SELF	FINAL_RECIPE_SELF_HEAD	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY
10558	RUNNING:G407-E3980@2	RUNNING_ATOM	G407-E3980	G407-S658	f88v	PHARMA	zweite Gefaess-/Zutatengruppe	RUNNING_STATEMENT	qoky	Y	2	RUNNING_OBJECT_FUNCTION	CONTENT_CARRIER	PRIMARY_ACTION	ACTION:G407-E3980@1:OK	PRIMARY_GOVERNOR	G407-A04378	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY
10559	RUNNING:G407-E3981@1	RUNNING_ATOM	G407-E3981	G407-S658	f88v	PHARMA	zweite Gefaess-/Zutatengruppe	RUNNING_STATEMENT	chees	SH	1	RUNNING_ACTION_FUNCTION	CONTENT_CARRIER	SELF_ACTION	ACTION:G407-E3981@1:SH	SELF	FINAL_RECIPE_SELF_HEAD	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY
10560	RUNNING:G407-E3981@2	RUNNING_ATOM	G407-E3981	G407-S658	f88v	PHARMA	zweite Gefaess-/Zutatengruppe	RUNNING_STATEMENT	chees	EE	2	RUNNING_MODIFIER_FUNCTION	CONTENT_CARRIER	PRIMARY_ACTION	ACTION:G407-E3981@1:SH	PRIMARY_GOVERNOR	G407-A04379	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY
10561	RUNNING:G407-E3981@3	RUNNING_ATOM	G407-E3981	G407-S658	f88v	PHARMA	zweite Gefaess-/Zutatengruppe	RUNNING_STATEMENT	chees	S_ADDR	3	RUNNING_MODIFIER_FUNCTION	CONTENT_CARRIER	SAME_CARD_ACTION	ACTION:G407-E3981@1:SH	PRIMARY_GOVERNOR	NEAREST_VISIBLE_ACTION_LEFT_TIE	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY
10562	RUNNING:G407-E3982@1	RUNNING_ATOM	G407-E3982	G407-S658	f88v	PHARMA	zweite Gefaess-/Zutatengruppe	RUNNING_STATEMENT	cheody	CH	1	RUNNING_ACTION_FUNCTION	CONTENT_CARRIER	SELF_ACTION	ACTION:G407-E3982@1:CH	SELF	FINAL_RECIPE_SELF_HEAD	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY
10563	RUNNING:G407-E3982@2	RUNNING_ATOM	G407-E3982	G407-S658	f88v	PHARMA	zweite Gefaess-/Zutatengruppe	RUNNING_STATEMENT	cheody	E	2	RUNNING_MODIFIER_FUNCTION	CONTENT_CARRIER	PRIMARY_ACTION	ACTION:G407-E3982@1:CH	PRIMARY_GOVERNOR	G407-A04380	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY
10564	RUNNING:G407-E3982@3	RUNNING_ATOM	G407-E3982	G407-S658	f88v	PHARMA	zweite Gefaess-/Zutatengruppe	RUNNING_STATEMENT	cheody	O	3	RUNNING_MODIFIER_FUNCTION	CONTENT_CARRIER	SAME_CARD_ACTION	ACTION:G407-E3982@1:CH	PRIMARY_GOVERNOR	NEAREST_VISIBLE_ACTION_LEFT_TIE	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY
10565	RUNNING:G407-E3982@4	RUNNING_ATOM	G407-E3982	G407-S658	f88v	PHARMA	zweite Gefaess-/Zutatengruppe	RUNNING_STATEMENT	cheody	Y	4	RUNNING_OBJECT_FUNCTION	CONTENT_CARRIER	PRIMARY_ACTION	ACTION:G407-E3982@1:CH	PRIMARY_GOVERNOR	G407-A04381	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY
10566	RUNNING:G407-E3983@1	RUNNING_ATOM	G407-E3983	G407-S658	f88v	PHARMA	zweite Gefaess-/Zutatengruppe	RUNNING_STATEMENT	qokeody	OK	1	RUNNING_ACTION_FUNCTION	CONTENT_CARRIER	SELF_ACTION	ACTION:G407-E3983@1:OK	SELF	FINAL_RECIPE_SELF_HEAD	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY
10567	RUNNING:G407-E3983@2	RUNNING_ATOM	G407-E3983	G407-S658	f88v	PHARMA	zweite Gefaess-/Zutatengruppe	RUNNING_STATEMENT	qokeody	E	2	RUNNING_MODIFIER_FUNCTION	CONTENT_CARRIER	PRIMARY_ACTION	ACTION:G407-E3983@1:OK	PRIMARY_GOVERNOR	G407-A04382	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY
10568	RUNNING:G407-E3983@3	RUNNING_ATOM	G407-E3983	G407-S658	f88v	PHARMA	zweite Gefaess-/Zutatengruppe	RUNNING_STATEMENT	qokeody	O	3	RUNNING_MODIFIER_FUNCTION	CONTENT_CARRIER	SAME_CARD_ACTION	ACTION:G407-E3983@1:OK	PRIMARY_GOVERNOR	NEAREST_VISIBLE_ACTION_LEFT_TIE	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY
10569	RUNNING:G407-E3983@4	RUNNING_ATOM	G407-E3983	G407-S658	f88v	PHARMA	zweite Gefaess-/Zutatengruppe	RUNNING_STATEMENT	qokeody	D_ADDR	4	RUNNING_MODIFIER_FUNCTION	CONTENT_CARRIER	SAME_CARD_ACTION	ACTION:G407-E3983@1:OK	PRIMARY_GOVERNOR	NEAREST_VISIBLE_ACTION_LEFT_TIE	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY
10570	RUNNING:G407-E3983@5	RUNNING_ATOM	G407-E3983	G407-S658	f88v	PHARMA	zweite Gefaess-/Zutatengruppe	RUNNING_STATEMENT	qokeody	Y	5	RUNNING_OBJECT_FUNCTION	CONTENT_CARRIER	PRIMARY_ACTION	ACTION:G407-E3983@1:OK	PRIMARY_GOVERNOR	G407-A04383	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY
10571	RUNNING:G407-E3984@1	RUNNING_ATOM	G407-E3984	G407-S658	f88v	PHARMA	zweite Gefaess-/Zutatengruppe	RUNNING_STATEMENT	dal	AL	1	RUNNING_RELATION_FUNCTION	CONTENT_CARRIER	PRIMARY_ACTION	ACTION:G407-E3983@1:OK	PRIMARY_GOVERNOR	G407-A04384	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY
10572	RUNNING:G407-E3985@1	RUNNING_ATOM	G407-E3985	G407-S658	f88v	PHARMA	zweite Gefaess-/Zutatengruppe	RUNNING_STATEMENT	qokeey	OK	1	RUNNING_ACTION_FUNCTION	CONTENT_CARRIER	SELF_ACTION	ACTION:G407-E3985@1:OK	SELF	FINAL_RECIPE_SELF_HEAD	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY
10573	RUNNING:G407-E3985@2	RUNNING_ATOM	G407-E3985	G407-S658	f88v	PHARMA	zweite Gefaess-/Zutatengruppe	RUNNING_STATEMENT	qokeey	EE	2	RUNNING_MODIFIER_FUNCTION	CONTENT_CARRIER	PRIMARY_ACTION	ACTION:G407-E3985@1:OK	PRIMARY_GOVERNOR	G407-A04385	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY
10574	RUNNING:G407-E3985@3	RUNNING_ATOM	G407-E3985	G407-S658	f88v	PHARMA	zweite Gefaess-/Zutatengruppe	RUNNING_STATEMENT	qokeey	Y	3	RUNNING_OBJECT_FUNCTION	CONTENT_CARRIER	PRIMARY_ACTION	ACTION:G407-E3985@1:OK	PRIMARY_GOVERNOR	G407-A04386	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY
10575	RUNNING:G407-E3986@1	RUNNING_ATOM	G407-E3986	G407-S658	f88v	PHARMA	zweite Gefaess-/Zutatengruppe	RUNNING_STATEMENT	qokeody	OK	1	RUNNING_ACTION_FUNCTION	CONTENT_CARRIER	SELF_ACTION	ACTION:G407-E3986@1:OK	SELF	FINAL_RECIPE_SELF_HEAD	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY
10576	RUNNING:G407-E3986@2	RUNNING_ATOM	G407-E3986	G407-S658	f88v	PHARMA	zweite Gefaess-/Zutatengruppe	RUNNING_STATEMENT	qokeody	E	2	RUNNING_MODIFIER_FUNCTION	CONTENT_CARRIER	PRIMARY_ACTION	ACTION:G407-E3986@1:OK	PRIMARY_GOVERNOR	G407-A04387	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY
10577	RUNNING:G407-E3986@3	RUNNING_ATOM	G407-E3986	G407-S658	f88v	PHARMA	zweite Gefaess-/Zutatengruppe	RUNNING_STATEMENT	qokeody	O	3	RUNNING_MODIFIER_FUNCTION	CONTENT_CARRIER	SAME_CARD_ACTION	ACTION:G407-E3986@1:OK	PRIMARY_GOVERNOR	NEAREST_VISIBLE_ACTION_LEFT_TIE	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY
10578	RUNNING:G407-E3986@4	RUNNING_ATOM	G407-E3986	G407-S658	f88v	PHARMA	zweite Gefaess-/Zutatengruppe	RUNNING_STATEMENT	qokeody	D_ADDR	4	RUNNING_MODIFIER_FUNCTION	CONTENT_CARRIER	SAME_CARD_ACTION	ACTION:G407-E3986@1:OK	PRIMARY_GOVERNOR	NEAREST_VISIBLE_ACTION_LEFT_TIE	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY
10579	RUNNING:G407-E3986@5	RUNNING_ATOM	G407-E3986	G407-S658	f88v	PHARMA	zweite Gefaess-/Zutatengruppe	RUNNING_STATEMENT	qokeody	Y	5	RUNNING_OBJECT_FUNCTION	CONTENT_CARRIER	PRIMARY_ACTION	ACTION:G407-E3986@1:OK	PRIMARY_GOVERNOR	G407-A04388	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY
10580	RUNNING:G407-E3987@1	RUNNING_ATOM	G407-E3987	G407-S658	f88v	PHARMA	zweite Gefaess-/Zutatengruppe	RUNNING_STATEMENT	chor	CH	1	RUNNING_ACTION_FUNCTION	CONTENT_CARRIER	SELF_ACTION	ACTION:G407-E3987@1:CH	SELF	FINAL_RECIPE_SELF_HEAD	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY
10581	RUNNING:G407-E3987@2	RUNNING_ATOM	G407-E3987	G407-S658	f88v	PHARMA	zweite Gefaess-/Zutatengruppe	RUNNING_STATEMENT	chor	OR	2	RUNNING_OBJECT_FUNCTION	CONTENT_CARRIER	PRIMARY_ACTION	ACTION:G407-E3987@1:CH	PRIMARY_GOVERNOR	G407-A04389	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY
10582	RUNNING:G407-E3988@1	RUNNING_ATOM	G407-E3988	G407-S658	f88v	PHARMA	zweite Gefaess-/Zutatengruppe	RUNNING_STATEMENT	oteody	OT	1	RUNNING_STATE_CONTROL	CONTROL_HOST_ONLY	SELF_STATE_CONTROL	CONTROL:G407-E3988@1:OT	CONTROL_BLOCK	GDT557_STATE_GRAMMAR	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY
10583	RUNNING:G407-E3988@2	RUNNING_ATOM	G407-E3988	G407-S658	f88v	PHARMA	zweite Gefaess-/Zutatengruppe	RUNNING_STATEMENT	oteody	E	2	RUNNING_MODIFIER_FUNCTION	CONTENT_CARRIER	CONTROL_ENVELOPE	CONTROL:G407-E3988:OT>G<END	PRIMARY_GOVERNOR	G407-A04390	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY
10584	RUNNING:G407-E3988@3	RUNNING_ATOM	G407-E3988	G407-S658	f88v	PHARMA	zweite Gefaess-/Zutatengruppe	RUNNING_STATEMENT	oteody	O	3	RUNNING_MODIFIER_FUNCTION	CONTENT_CARRIER	CONTROL_ENVELOPE	CONTROL:G407-E3988:STATE_CARD	PRIMARY_GOVERNOR	VISIBLE_STATE_CONTROL_ENVELOPE	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY
10585	RUNNING:G407-E3988@4	RUNNING_ATOM	G407-E3988	G407-S658	f88v	PHARMA	zweite Gefaess-/Zutatengruppe	RUNNING_STATEMENT	oteody	Y	4	RUNNING_OBJECT_FUNCTION	CONTENT_CARRIER	PRIMARY_ACTION	ACTION:G407-E3987@1:CH	PRIMARY_GOVERNOR	G407-A04391	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY
10586	RUNNING:G407-E3989@1	RUNNING_ATOM	G407-E3989	G407-S658	f88v	PHARMA	zweite Gefaess-/Zutatengruppe	RUNNING_STATEMENT	qockhol	CARRIER_Q	1	RUNNING_MODIFIER_FUNCTION	CONTENT_CARRIER	SAME_CARD_ACTION	ACTION:G407-E3989@3:CH	PRIMARY_GOVERNOR	NEAREST_VISIBLE_ACTION_LEFT_TIE	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY
10587	RUNNING:G407-E3989@2	RUNNING_ATOM	G407-E3989	G407-S658	f88v	PHARMA	zweite Gefaess-/Zutatengruppe	RUNNING_STATEMENT	qockhol	O	2	RUNNING_MODIFIER_FUNCTION	CONTENT_CARRIER	SAME_CARD_ACTION	ACTION:G407-E3989@3:CH	PRIMARY_GOVERNOR	NEAREST_VISIBLE_ACTION_LEFT_TIE	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY
10588	RUNNING:G407-E3989@3	RUNNING_ATOM	G407-E3989	G407-S658	f88v	PHARMA	zweite Gefaess-/Zutatengruppe	RUNNING_STATEMENT	qockhol	CH	3	RUNNING_ACTION_FUNCTION	CONTENT_CARRIER	SELF_ACTION	ACTION:G407-E3989@3:CH	SELF	FINAL_RECIPE_SELF_HEAD	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY
10589	RUNNING:G407-E3989@4	RUNNING_ATOM	G407-E3989	G407-S658	f88v	PHARMA	zweite Gefaess-/Zutatengruppe	RUNNING_STATEMENT	qockhol	K	4	RUNNING_ACTION_FUNCTION	CONTENT_CARRIER	SELF_ACTION	ACTION:G407-E3989@4:K	SELF	FINAL_RECIPE_SELF_HEAD	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY
10590	RUNNING:G407-E3989@5	RUNNING_ATOM	G407-E3989	G407-S658	f88v	PHARMA	zweite Gefaess-/Zutatengruppe	RUNNING_STATEMENT	qockhol	OL	5	RUNNING_STATE_CONTROL	CONTROL_HOST_ONLY	SELF_STATE_CONTROL	CONTROL:G407-E3989@5:OL	CONTROL_BLOCK	GDT557_STATE_GRAMMAR	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY
10591	RUNNING:G407-E3990@1	RUNNING_ATOM	G407-E3990	G407-S658	f88v	PHARMA	zweite Gefaess-/Zutatengruppe	RUNNING_STATEMENT	okol	OK	1	RUNNING_ACTION_FUNCTION	CONTENT_CARRIER	SELF_ACTION	ACTION:G407-E3990@1:OK	SELF	FINAL_RECIPE_SELF_HEAD	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY
