binding_serial	binding_id	unit_id	section	page	source_artifact	source_row_id	opaque_identity	local_image_owner	inherited_literal_or_formal_layer	inherited_selected_occurrence_context	inherited_source_status	purpose_A_unit_role	purpose_B_unit_role	binding_status	codebook_attestation_status	cross_unit_inference_status	source_semantic_ceiling	v76_semantic_ceiling
513	V76R2:A:G132	A1	ASTRO	f67r2	V75_SELECTED_395_GROUP_CELESTIAL_EDITION.tsv	G132	A1:G132	A1_LEFT_OUTER_STAR_STATION_04	[LOCAL_CONTENT_CLASS:LEFT_WHEEL_OUTER_STAR_POSITION] [NAMESPACE:A1_LEFT_WHEEL_ONLY]	Vollständiges lokales Etikett: Linkes f67r2-Rad, äußerer Sternplatz L04: Lokales Stern- oder Himmelspositionsetikett mit eigenem Begleitvermerk; der sichtbare Stern macht weder seine astronomische Identität noch eine Reihenfolge kenntlich.	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	Two independent celestial lookup instruments usable within a medical-calendar reference section.	Two independent cosmographic/calendar teaching or exemplar wheels.	INHERITED_FROM_FROZEN_SELECTED_SECTION__NO_NEW_GROUP_VALUE	NO_DICTIONARY_GLOSS_ADDED	BOOK_PURPOSE_LEVEL_ONLY__NO_GROUP_VALUE_TRANSFER	LOCAL_COPIED_EXEMPLAR_LABEL_NOT_WORD_SOUND_CARD_STEM_POS_OR_TRANSLATION	BOOK_PURPOSE_BINDING_NOT_WORD_STEM_SOUND_LANGUAGE_OR_DECIPHERMENT
514	V76R2:A:G133	A1	ASTRO	f67r2	V75_SELECTED_395_GROUP_CELESTIAL_EDITION.tsv	G133	A1:G133	A1_LEFT_OUTER_STAR_STATION_05	[LOCAL_CONTENT_CLASS:LEFT_WHEEL_OUTER_STAR_POSITION] [NAMESPACE:A1_LEFT_WHEEL_ONLY]	Kopiersegment 01/02 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: Linkes f67r2-Rad, äußerer Sternplatz L05: Lokales Stern- oder Himmelspositionsetikett mit eigenem Begleitvermerk; der sichtbare Stern macht weder seine astronomische Identität noch eine Reihenfolge kenntlich.	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	Two independent celestial lookup instruments usable within a medical-calendar reference section.	Two independent cosmographic/calendar teaching or exemplar wheels.	INHERITED_FROM_FROZEN_SELECTED_SECTION__NO_NEW_GROUP_VALUE	NO_DICTIONARY_GLOSS_ADDED	BOOK_PURPOSE_LEVEL_ONLY__NO_GROUP_VALUE_TRANSFER	LOCAL_COPIED_EXEMPLAR_LABEL_NOT_WORD_SOUND_CARD_STEM_POS_OR_TRANSLATION	BOOK_PURPOSE_BINDING_NOT_WORD_STEM_SOUND_LANGUAGE_OR_DECIPHERMENT
515	V76R2:A:G134	A1	ASTRO	f67r2	V75_SELECTED_395_GROUP_CELESTIAL_EDITION.tsv	G134	A1:G134	A1_LEFT_OUTER_STAR_STATION_05	[LOCAL_CONTENT_CLASS:LEFT_WHEEL_OUTER_STAR_POSITION] [NAMESPACE:A1_LEFT_WHEEL_ONLY]	Kopiersegment 02/02 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: Linkes f67r2-Rad, äußerer Sternplatz L05: Lokales Stern- oder Himmelspositionsetikett mit eigenem Begleitvermerk; der sichtbare Stern macht weder seine astronomische Identität noch eine Reihenfolge kenntlich.	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	Two independent celestial lookup instruments usable within a medical-calendar reference section.	Two independent cosmographic/calendar teaching or exemplar wheels.	INHERITED_FROM_FROZEN_SELECTED_SECTION__NO_NEW_GROUP_VALUE	NO_DICTIONARY_GLOSS_ADDED	BOOK_PURPOSE_LEVEL_ONLY__NO_GROUP_VALUE_TRANSFER	LOCAL_COPIED_EXEMPLAR_LABEL_NOT_WORD_SOUND_CARD_STEM_POS_OR_TRANSLATION	BOOK_PURPOSE_BINDING_NOT_WORD_STEM_SOUND_LANGUAGE_OR_DECIPHERMENT
516	V76R2:A:G135	A1	ASTRO	f67r2	V75_SELECTED_395_GROUP_CELESTIAL_EDITION.tsv	G135	A1:G135	A1_LEFT_OUTER_STAR_STATION_06	[LOCAL_CONTENT_CLASS:LEFT_WHEEL_OUTER_STAR_POSITION] [NAMESPACE:A1_LEFT_WHEEL_ONLY]	Kopiersegment 01/02 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: Linkes f67r2-Rad, äußerer Sternplatz L06: Lokales Stern- oder Himmelspositionsetikett mit eigenem Begleitvermerk; der sichtbare Stern macht weder seine astronomische Identität noch eine Reihenfolge kenntlich.	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	Two independent celestial lookup instruments usable within a medical-calendar reference section.	Two independent cosmographic/calendar teaching or exemplar wheels.	INHERITED_FROM_FROZEN_SELECTED_SECTION__NO_NEW_GROUP_VALUE	NO_DICTIONARY_GLOSS_ADDED	BOOK_PURPOSE_LEVEL_ONLY__NO_GROUP_VALUE_TRANSFER	LOCAL_COPIED_EXEMPLAR_LABEL_NOT_WORD_SOUND_CARD_STEM_POS_OR_TRANSLATION	BOOK_PURPOSE_BINDING_NOT_WORD_STEM_SOUND_LANGUAGE_OR_DECIPHERMENT
517	V76R2:A:G136	A1	ASTRO	f67r2	V75_SELECTED_395_GROUP_CELESTIAL_EDITION.tsv	G136	A1:G136	A1_LEFT_OUTER_STAR_STATION_06	[LOCAL_CONTENT_CLASS:LEFT_WHEEL_OUTER_STAR_POSITION] [NAMESPACE:A1_LEFT_WHEEL_ONLY]	Kopiersegment 02/02 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: Linkes f67r2-Rad, äußerer Sternplatz L06: Lokales Stern- oder Himmelspositionsetikett mit eigenem Begleitvermerk; der sichtbare Stern macht weder seine astronomische Identität noch eine Reihenfolge kenntlich.	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	Two independent celestial lookup instruments usable within a medical-calendar reference section.	Two independent cosmographic/calendar teaching or exemplar wheels.	INHERITED_FROM_FROZEN_SELECTED_SECTION__NO_NEW_GROUP_VALUE	NO_DICTIONARY_GLOSS_ADDED	BOOK_PURPOSE_LEVEL_ONLY__NO_GROUP_VALUE_TRANSFER	LOCAL_COPIED_EXEMPLAR_LABEL_NOT_WORD_SOUND_CARD_STEM_POS_OR_TRANSLATION	BOOK_PURPOSE_BINDING_NOT_WORD_STEM_SOUND_LANGUAGE_OR_DECIPHERMENT
518	V76R2:A:G137	A1	ASTRO	f67r2	V75_SELECTED_395_GROUP_CELESTIAL_EDITION.tsv	G137	A1:G137	A1_LEFT_OUTER_STAR_STATION_07	[LOCAL_CONTENT_CLASS:LEFT_WHEEL_OUTER_STAR_POSITION] [NAMESPACE:A1_LEFT_WHEEL_ONLY]	Kopiersegment 01/03 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: Linkes f67r2-Rad, äußerer Sternplatz L07: Lokales Stern- oder Himmelspositionsetikett mit eigenem Begleitvermerk; der sichtbare Stern macht weder seine astronomische Identität noch eine Reihenfolge kenntlich.	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	Two independent celestial lookup instruments usable within a medical-calendar reference section.	Two independent cosmographic/calendar teaching or exemplar wheels.	INHERITED_FROM_FROZEN_SELECTED_SECTION__NO_NEW_GROUP_VALUE	NO_DICTIONARY_GLOSS_ADDED	BOOK_PURPOSE_LEVEL_ONLY__NO_GROUP_VALUE_TRANSFER	LOCAL_COPIED_EXEMPLAR_LABEL_NOT_WORD_SOUND_CARD_STEM_POS_OR_TRANSLATION	BOOK_PURPOSE_BINDING_NOT_WORD_STEM_SOUND_LANGUAGE_OR_DECIPHERMENT
519	V76R2:A:G138	A1	ASTRO	f67r2	V75_SELECTED_395_GROUP_CELESTIAL_EDITION.tsv	G138	A1:G138	A1_LEFT_OUTER_STAR_STATION_07	[LOCAL_CONTENT_CLASS:LEFT_WHEEL_OUTER_STAR_POSITION] [NAMESPACE:A1_LEFT_WHEEL_ONLY]	Kopiersegment 02/03 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: Linkes f67r2-Rad, äußerer Sternplatz L07: Lokales Stern- oder Himmelspositionsetikett mit eigenem Begleitvermerk; der sichtbare Stern macht weder seine astronomische Identität noch eine Reihenfolge kenntlich.	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	Two independent celestial lookup instruments usable within a medical-calendar reference section.	Two independent cosmographic/calendar teaching or exemplar wheels.	INHERITED_FROM_FROZEN_SELECTED_SECTION__NO_NEW_GROUP_VALUE	NO_DICTIONARY_GLOSS_ADDED	BOOK_PURPOSE_LEVEL_ONLY__NO_GROUP_VALUE_TRANSFER	LOCAL_COPIED_EXEMPLAR_LABEL_NOT_WORD_SOUND_CARD_STEM_POS_OR_TRANSLATION	BOOK_PURPOSE_BINDING_NOT_WORD_STEM_SOUND_LANGUAGE_OR_DECIPHERMENT
520	V76R2:A:G139	A1	ASTRO	f67r2	V75_SELECTED_395_GROUP_CELESTIAL_EDITION.tsv	G139	A1:G139	A1_LEFT_OUTER_STAR_STATION_07	[LOCAL_CONTENT_CLASS:LEFT_WHEEL_OUTER_STAR_POSITION] [NAMESPACE:A1_LEFT_WHEEL_ONLY]	Kopiersegment 03/03 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: Linkes f67r2-Rad, äußerer Sternplatz L07: Lokales Stern- oder Himmelspositionsetikett mit eigenem Begleitvermerk; der sichtbare Stern macht weder seine astronomische Identität noch eine Reihenfolge kenntlich.	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	Two independent celestial lookup instruments usable within a medical-calendar reference section.	Two independent cosmographic/calendar teaching or exemplar wheels.	INHERITED_FROM_FROZEN_SELECTED_SECTION__NO_NEW_GROUP_VALUE	NO_DICTIONARY_GLOSS_ADDED	BOOK_PURPOSE_LEVEL_ONLY__NO_GROUP_VALUE_TRANSFER	LOCAL_COPIED_EXEMPLAR_LABEL_NOT_WORD_SOUND_CARD_STEM_POS_OR_TRANSLATION	BOOK_PURPOSE_BINDING_NOT_WORD_STEM_SOUND_LANGUAGE_OR_DECIPHERMENT
521	V76R2:A:G140	A1	ASTRO	f67r2	V75_SELECTED_395_GROUP_CELESTIAL_EDITION.tsv	G140	A1:G140	A1_LEFT_OUTER_STAR_STATION_08	[LOCAL_CONTENT_CLASS:LEFT_WHEEL_OUTER_STAR_POSITION] [NAMESPACE:A1_LEFT_WHEEL_ONLY]	Vollständiges lokales Etikett: Linkes f67r2-Rad, äußerer Sternplatz L08: Lokales Stern- oder Himmelspositionsetikett mit eigenem Begleitvermerk; der sichtbare Stern macht weder seine astronomische Identität noch eine Reihenfolge kenntlich.	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	Two independent celestial lookup instruments usable within a medical-calendar reference section.	Two independent cosmographic/calendar teaching or exemplar wheels.	INHERITED_FROM_FROZEN_SELECTED_SECTION__NO_NEW_GROUP_VALUE	NO_DICTIONARY_GLOSS_ADDED	BOOK_PURPOSE_LEVEL_ONLY__NO_GROUP_VALUE_TRANSFER	LOCAL_COPIED_EXEMPLAR_LABEL_NOT_WORD_SOUND_CARD_STEM_POS_OR_TRANSLATION	BOOK_PURPOSE_BINDING_NOT_WORD_STEM_SOUND_LANGUAGE_OR_DECIPHERMENT
522	V76R2:A:G141	A1	ASTRO	f67r2	V75_SELECTED_395_GROUP_CELESTIAL_EDITION.tsv	G141	A1:G141	A1_LEFT_OUTER_STAR_STATION_09	[LOCAL_CONTENT_CLASS:LEFT_WHEEL_OUTER_STAR_POSITION] [NAMESPACE:A1_LEFT_WHEEL_ONLY]	Vollständiges lokales Etikett: Linkes f67r2-Rad, äußerer Sternplatz L09: Lokales Stern- oder Himmelspositionsetikett mit eigenem Begleitvermerk; der sichtbare Stern macht weder seine astronomische Identität noch eine Reihenfolge kenntlich.	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	Two independent celestial lookup instruments usable within a medical-calendar reference section.	Two independent cosmographic/calendar teaching or exemplar wheels.	INHERITED_FROM_FROZEN_SELECTED_SECTION__NO_NEW_GROUP_VALUE	NO_DICTIONARY_GLOSS_ADDED	BOOK_PURPOSE_LEVEL_ONLY__NO_GROUP_VALUE_TRANSFER	LOCAL_COPIED_EXEMPLAR_LABEL_NOT_WORD_SOUND_CARD_STEM_POS_OR_TRANSLATION	BOOK_PURPOSE_BINDING_NOT_WORD_STEM_SOUND_LANGUAGE_OR_DECIPHERMENT
523	V76R2:A:G142	A1	ASTRO	f67r2	V75_SELECTED_395_GROUP_CELESTIAL_EDITION.tsv	G142	A1:G142	A1_LEFT_OUTER_STAR_STATION_10	[LOCAL_CONTENT_CLASS:LEFT_WHEEL_OUTER_STAR_POSITION] [NAMESPACE:A1_LEFT_WHEEL_ONLY]	Vollständiges lokales Etikett: Linkes f67r2-Rad, äußerer Sternplatz L10: Lokales Stern- oder Himmelspositionsetikett mit eigenem Begleitvermerk; der sichtbare Stern macht weder seine astronomische Identität noch eine Reihenfolge kenntlich.	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	Two independent celestial lookup instruments usable within a medical-calendar reference section.	Two independent cosmographic/calendar teaching or exemplar wheels.	INHERITED_FROM_FROZEN_SELECTED_SECTION__NO_NEW_GROUP_VALUE	NO_DICTIONARY_GLOSS_ADDED	BOOK_PURPOSE_LEVEL_ONLY__NO_GROUP_VALUE_TRANSFER	LOCAL_COPIED_EXEMPLAR_LABEL_NOT_WORD_SOUND_CARD_STEM_POS_OR_TRANSLATION	BOOK_PURPOSE_BINDING_NOT_WORD_STEM_SOUND_LANGUAGE_OR_DECIPHERMENT
524	V76R2:A:G143	A1	ASTRO	f67r2	V75_SELECTED_395_GROUP_CELESTIAL_EDITION.tsv	G143	A1:G143	A1_LEFT_OUTER_STAR_STATION_11	[LOCAL_CONTENT_CLASS:LEFT_WHEEL_OUTER_STAR_POSITION] [NAMESPACE:A1_LEFT_WHEEL_ONLY]	Vollständiges lokales Etikett: Linkes f67r2-Rad, äußerer Sternplatz L11: Lokales Stern- oder Himmelspositionsetikett mit eigenem Begleitvermerk; der sichtbare Stern macht weder seine astronomische Identität noch eine Reihenfolge kenntlich.	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	Two independent celestial lookup instruments usable within a medical-calendar reference section.	Two independent cosmographic/calendar teaching or exemplar wheels.	INHERITED_FROM_FROZEN_SELECTED_SECTION__NO_NEW_GROUP_VALUE	NO_DICTIONARY_GLOSS_ADDED	BOOK_PURPOSE_LEVEL_ONLY__NO_GROUP_VALUE_TRANSFER	LOCAL_COPIED_EXEMPLAR_LABEL_NOT_WORD_SOUND_CARD_STEM_POS_OR_TRANSLATION	BOOK_PURPOSE_BINDING_NOT_WORD_STEM_SOUND_LANGUAGE_OR_DECIPHERMENT
525	V76R2:A:G144	A1	ASTRO	f67r2	V75_SELECTED_395_GROUP_CELESTIAL_EDITION.tsv	G144	A1:G144	A1_LEFT_OUTER_STAR_STATION_12	[LOCAL_CONTENT_CLASS:LEFT_WHEEL_OUTER_STAR_POSITION] [NAMESPACE:A1_LEFT_WHEEL_ONLY]	Vollständiges lokales Etikett: Linkes f67r2-Rad, äußerer Sternplatz L12: Lokales Stern- oder Himmelspositionsetikett mit eigenem Begleitvermerk; der sichtbare Stern macht weder seine astronomische Identität noch eine Reihenfolge kenntlich.	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	Two independent celestial lookup instruments usable within a medical-calendar reference section.	Two independent cosmographic/calendar teaching or exemplar wheels.	INHERITED_FROM_FROZEN_SELECTED_SECTION__NO_NEW_GROUP_VALUE	NO_DICTIONARY_GLOSS_ADDED	BOOK_PURPOSE_LEVEL_ONLY__NO_GROUP_VALUE_TRANSFER	LOCAL_COPIED_EXEMPLAR_LABEL_NOT_WORD_SOUND_CARD_STEM_POS_OR_TRANSLATION	BOOK_PURPOSE_BINDING_NOT_WORD_STEM_SOUND_LANGUAGE_OR_DECIPHERMENT
526	V76R2:A:G145	A1	ASTRO	f67r2	V75_SELECTED_395_GROUP_CELESTIAL_EDITION.tsv	G145	A1:G145	A1_RIGHT_PHASE_STATION_01	[LOCAL_CONTENT_CLASS:RIGHT_WHEEL_PHASE_LIGHT_OR_CALENDAR_CONDITION] [NAMESPACE:A1_RIGHT_WHEEL_ONLY]	Kopiersegment 01/02 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: Rechtes f67r2-Rad, Scheiben- oder Bedingungsplatz R01: Lokale Phasen-, Licht- oder Kalenderbedingung für dieses Rad; die genaue Bedingung wird nur als Exemplarwert kopiert und nicht aus ihrer Lage berechnet.	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	Two independent celestial lookup instruments usable within a medical-calendar reference section.	Two independent cosmographic/calendar teaching or exemplar wheels.	INHERITED_FROM_FROZEN_SELECTED_SECTION__NO_NEW_GROUP_VALUE	NO_DICTIONARY_GLOSS_ADDED	BOOK_PURPOSE_LEVEL_ONLY__NO_GROUP_VALUE_TRANSFER	LOCAL_COPIED_EXEMPLAR_LABEL_NOT_WORD_SOUND_CARD_STEM_POS_OR_TRANSLATION	BOOK_PURPOSE_BINDING_NOT_WORD_STEM_SOUND_LANGUAGE_OR_DECIPHERMENT
527	V76R2:A:G146	A1	ASTRO	f67r2	V75_SELECTED_395_GROUP_CELESTIAL_EDITION.tsv	G146	A1:G146	A1_RIGHT_PHASE_STATION_01	[LOCAL_CONTENT_CLASS:RIGHT_WHEEL_PHASE_LIGHT_OR_CALENDAR_CONDITION] [NAMESPACE:A1_RIGHT_WHEEL_ONLY]	Kopiersegment 02/02 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: Rechtes f67r2-Rad, Scheiben- oder Bedingungsplatz R01: Lokale Phasen-, Licht- oder Kalenderbedingung für dieses Rad; die genaue Bedingung wird nur als Exemplarwert kopiert und nicht aus ihrer Lage berechnet.	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	Two independent celestial lookup instruments usable within a medical-calendar reference section.	Two independent cosmographic/calendar teaching or exemplar wheels.	INHERITED_FROM_FROZEN_SELECTED_SECTION__NO_NEW_GROUP_VALUE	NO_DICTIONARY_GLOSS_ADDED	BOOK_PURPOSE_LEVEL_ONLY__NO_GROUP_VALUE_TRANSFER	LOCAL_COPIED_EXEMPLAR_LABEL_NOT_WORD_SOUND_CARD_STEM_POS_OR_TRANSLATION	BOOK_PURPOSE_BINDING_NOT_WORD_STEM_SOUND_LANGUAGE_OR_DECIPHERMENT
528	V76R2:A:G147	A1	ASTRO	f67r2	V75_SELECTED_395_GROUP_CELESTIAL_EDITION.tsv	G147	A1:G147	A1_RIGHT_PHASE_STATION_02	[LOCAL_CONTENT_CLASS:RIGHT_WHEEL_PHASE_LIGHT_OR_CALENDAR_CONDITION] [NAMESPACE:A1_RIGHT_WHEEL_ONLY]	Vollständiges lokales Etikett: Rechtes f67r2-Rad, Scheiben- oder Bedingungsplatz R02: Lokale Phasen-, Licht- oder Kalenderbedingung für dieses Rad; die genaue Bedingung wird nur als Exemplarwert kopiert und nicht aus ihrer Lage berechnet.	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	Two independent celestial lookup instruments usable within a medical-calendar reference section.	Two independent cosmographic/calendar teaching or exemplar wheels.	INHERITED_FROM_FROZEN_SELECTED_SECTION__NO_NEW_GROUP_VALUE	NO_DICTIONARY_GLOSS_ADDED	BOOK_PURPOSE_LEVEL_ONLY__NO_GROUP_VALUE_TRANSFER	LOCAL_COPIED_EXEMPLAR_LABEL_NOT_WORD_SOUND_CARD_STEM_POS_OR_TRANSLATION	BOOK_PURPOSE_BINDING_NOT_WORD_STEM_SOUND_LANGUAGE_OR_DECIPHERMENT
529	V76R2:A:G148	A1	ASTRO	f67r2	V75_SELECTED_395_GROUP_CELESTIAL_EDITION.tsv	G148	A1:G148	A1_RIGHT_PHASE_STATION_03	[LOCAL_CONTENT_CLASS:RIGHT_WHEEL_PHASE_LIGHT_OR_CALENDAR_CONDITION] [NAMESPACE:A1_RIGHT_WHEEL_ONLY]	Vollständiges lokales Etikett: Rechtes f67r2-Rad, Scheiben- oder Bedingungsplatz R03: Lokale Phasen-, Licht- oder Kalenderbedingung für dieses Rad; die genaue Bedingung wird nur als Exemplarwert kopiert und nicht aus ihrer Lage berechnet.	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	Two independent celestial lookup instruments usable within a medical-calendar reference section.	Two independent cosmographic/calendar teaching or exemplar wheels.	INHERITED_FROM_FROZEN_SELECTED_SECTION__NO_NEW_GROUP_VALUE	NO_DICTIONARY_GLOSS_ADDED	BOOK_PURPOSE_LEVEL_ONLY__NO_GROUP_VALUE_TRANSFER	LOCAL_COPIED_EXEMPLAR_LABEL_NOT_WORD_SOUND_CARD_STEM_POS_OR_TRANSLATION	BOOK_PURPOSE_BINDING_NOT_WORD_STEM_SOUND_LANGUAGE_OR_DECIPHERMENT
530	V76R2:A:G149	A1	ASTRO	f67r2	V75_SELECTED_395_GROUP_CELESTIAL_EDITION.tsv	G149	A1:G149	A1_RIGHT_PHASE_STATION_04	[LOCAL_CONTENT_CLASS:RIGHT_WHEEL_PHASE_LIGHT_OR_CALENDAR_CONDITION] [NAMESPACE:A1_RIGHT_WHEEL_ONLY]	Vollständiges lokales Etikett: Rechtes f67r2-Rad, Scheiben- oder Bedingungsplatz R04: Lokale Phasen-, Licht- oder Kalenderbedingung für dieses Rad; die genaue Bedingung wird nur als Exemplarwert kopiert und nicht aus ihrer Lage berechnet.	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	Two independent celestial lookup instruments usable within a medical-calendar reference section.	Two independent cosmographic/calendar teaching or exemplar wheels.	INHERITED_FROM_FROZEN_SELECTED_SECTION__NO_NEW_GROUP_VALUE	NO_DICTIONARY_GLOSS_ADDED	BOOK_PURPOSE_LEVEL_ONLY__NO_GROUP_VALUE_TRANSFER	LOCAL_COPIED_EXEMPLAR_LABEL_NOT_WORD_SOUND_CARD_STEM_POS_OR_TRANSLATION	BOOK_PURPOSE_BINDING_NOT_WORD_STEM_SOUND_LANGUAGE_OR_DECIPHERMENT
531	V76R2:A:G150	A1	ASTRO	f67r2	V75_SELECTED_395_GROUP_CELESTIAL_EDITION.tsv	G150	A1:G150	A1_RIGHT_PHASE_STATION_05	[LOCAL_CONTENT_CLASS:RIGHT_WHEEL_PHASE_LIGHT_OR_CALENDAR_CONDITION] [NAMESPACE:A1_RIGHT_WHEEL_ONLY]	Vollständiges lokales Etikett: Rechtes f67r2-Rad, Scheiben- oder Bedingungsplatz R05: Lokale Phasen-, Licht- oder Kalenderbedingung für dieses Rad; die genaue Bedingung wird nur als Exemplarwert kopiert und nicht aus ihrer Lage berechnet.	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	Two independent celestial lookup instruments usable within a medical-calendar reference section.	Two independent cosmographic/calendar teaching or exemplar wheels.	INHERITED_FROM_FROZEN_SELECTED_SECTION__NO_NEW_GROUP_VALUE	NO_DICTIONARY_GLOSS_ADDED	BOOK_PURPOSE_LEVEL_ONLY__NO_GROUP_VALUE_TRANSFER	LOCAL_COPIED_EXEMPLAR_LABEL_NOT_WORD_SOUND_CARD_STEM_POS_OR_TRANSLATION	BOOK_PURPOSE_BINDING_NOT_WORD_STEM_SOUND_LANGUAGE_OR_DECIPHERMENT
532	V76R2:A:G151	A1	ASTRO	f67r2	V75_SELECTED_395_GROUP_CELESTIAL_EDITION.tsv	G151	A1:G151	A1_RIGHT_PHASE_STATION_06	[LOCAL_CONTENT_CLASS:RIGHT_WHEEL_PHASE_LIGHT_OR_CALENDAR_CONDITION] [NAMESPACE:A1_RIGHT_WHEEL_ONLY]	Kopiersegment 01/02 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: Rechtes f67r2-Rad, Scheiben- oder Bedingungsplatz R06: Lokale Phasen-, Licht- oder Kalenderbedingung für dieses Rad; die genaue Bedingung wird nur als Exemplarwert kopiert und nicht aus ihrer Lage berechnet.	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	Two independent celestial lookup instruments usable within a medical-calendar reference section.	Two independent cosmographic/calendar teaching or exemplar wheels.	INHERITED_FROM_FROZEN_SELECTED_SECTION__NO_NEW_GROUP_VALUE	NO_DICTIONARY_GLOSS_ADDED	BOOK_PURPOSE_LEVEL_ONLY__NO_GROUP_VALUE_TRANSFER	LOCAL_COPIED_EXEMPLAR_LABEL_NOT_WORD_SOUND_CARD_STEM_POS_OR_TRANSLATION	BOOK_PURPOSE_BINDING_NOT_WORD_STEM_SOUND_LANGUAGE_OR_DECIPHERMENT
533	V76R2:A:G152	A1	ASTRO	f67r2	V75_SELECTED_395_GROUP_CELESTIAL_EDITION.tsv	G152	A1:G152	A1_RIGHT_PHASE_STATION_06	[LOCAL_CONTENT_CLASS:RIGHT_WHEEL_PHASE_LIGHT_OR_CALENDAR_CONDITION] [NAMESPACE:A1_RIGHT_WHEEL_ONLY]	Kopiersegment 02/02 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: Rechtes f67r2-Rad, Scheiben- oder Bedingungsplatz R06: Lokale Phasen-, Licht- oder Kalenderbedingung für dieses Rad; die genaue Bedingung wird nur als Exemplarwert kopiert und nicht aus ihrer Lage berechnet.	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	Two independent celestial lookup instruments usable within a medical-calendar reference section.	Two independent cosmographic/calendar teaching or exemplar wheels.	INHERITED_FROM_FROZEN_SELECTED_SECTION__NO_NEW_GROUP_VALUE	NO_DICTIONARY_GLOSS_ADDED	BOOK_PURPOSE_LEVEL_ONLY__NO_GROUP_VALUE_TRANSFER	LOCAL_COPIED_EXEMPLAR_LABEL_NOT_WORD_SOUND_CARD_STEM_POS_OR_TRANSLATION	BOOK_PURPOSE_BINDING_NOT_WORD_STEM_SOUND_LANGUAGE_OR_DECIPHERMENT
