id,reader,paragraph_id,page,leaf,groups,known_positions,unknown_positions,known_type_count,unknown_type_count,known_fraction_numerator,known_fraction_denominator,operation_values,strict_anchor_eligible,eligible,reasons,pair_id
IT2a|f111r|f111r.51-f111r.54,IT2a,f111r|f111r.51-f111r.54,f111r,111,42,6,36,5,30,6,42,MIX,False,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f111r|f111r.51,f111r.52,f111r.53,f111r.54"
IT2a|f111v|f111v.1-f111v.25,IT2a,f111v|f111v.1-f111v.25,f111v,111,293,43,250,20,157,43,293,DRY|GRIND|MIX|RINSE|SEPARATE_BY_GRADE|SIEVE|SPREAD,True,False,ABOVE_MAX_GROUPS|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f111v|f111v.1,f111v.2,f111v.3,f111v.4,f111v.5,f111v.6,f111v.7,f111v.8,f111v.9,f111v.10,f111v.11,f111v.12,f111v.13,f111v.14,f111v.15,f111v.16,f111v.17,f111v.18,f111v.19,f111v.20,f111v.21,f111v.22,f111v.23,f111v.24,f111v.25"
IT2a|f111v|f111v.26-f111v.28,IT2a,f111v|f111v.26-f111v.28,f111v,111,28,3,25,2,23,3,28,SIEVE,True,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f111v|f111v.26,f111v.27,f111v.28"
IT2a|f111v|f111v.29-f111v.33,IT2a,f111v|f111v.29-f111v.33,f111v,111,56,1,55,1,45,1,56,,True,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f111v|f111v.29,f111v.30,f111v.31,f111v.32,f111v.33"
IT2a|f111v|f111v.34-f111v.36,IT2a,f111v|f111v.34-f111v.36,f111v,111,33,6,27,3,26,6,33,RINSE,True,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f111v|f111v.34,f111v.35,f111v.36"
IT2a|f111v|f111v.37-f111v.44,IT2a,f111v|f111v.37-f111v.44,f111v,111,78,5,73,5,57,5,78,RINSE,True,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f111v|f111v.37,f111v.38,f111v.39,f111v.40,f111v.41,f111v.42,f111v.43,f111v.44"
IT2a|f111v|f111v.45-f111v.47,IT2a,f111v|f111v.45-f111v.47,f111v,111,32,0,32,0,31,0,32,,True,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f111v|f111v.45,f111v.46,f111v.47"
IT2a|f111v|f111v.48-f111v.51,IT2a,f111v|f111v.48-f111v.51,f111v,111,41,3,38,3,30,3,41,SIEVE,True,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f111v|f111v.48,f111v.49,f111v.50,f111v.51"
IT2a|f112r|f112r.1-f112r.10,IT2a,f112r|f112r.1-f112r.10,f112r,112,78,6,72,4,56,6,78,,True,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f112r|f112r.1,f112r.2,f112r.3,f112r.4,f112r.5,f112r.6,f112r.7,f112r.8,f112r.9,f112r.10"
IT2a|f112r|f112r.11-f112r.14,IT2a,f112r|f112r.11-f112r.14,f112r,112,34,4,30,3,24,4,34,,True,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f112r|f112r.11,f112r.12,f112r.13,f112r.14"
IT2a|f112r|f112r.15-f112r.15,IT2a,f112r|f112r.15-f112r.15,f112r,112,8,0,8,0,8,0,8,,True,False,BELOW_MIN_GROUPS|BELOW_MIN_KNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,f112r|f112r.15
IT2a|f112r|f112r.16-f112r.18,IT2a,f112r|f112r.16-f112r.18,f112r,112,30,2,28,2,27,2,30,DRY|KEEP,False,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f112r|f112r.16,f112r.17,f112r.18"
IT2a|f112r|f112r.19-f112r.22,IT2a,f112r|f112r.19-f112r.22,f112r,112,33,4,29,3,27,4,33,DRY,True,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f112r|f112r.19,f112r.20,f112r.21,f112r.22"
IT2a|f112r|f112r.23-f112r.26,IT2a,f112r|f112r.23-f112r.26,f112r,112,34,2,32,2,31,2,34,,True,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f112r|f112r.23,f112r.24,f112r.25,f112r.26"
IT2a|f112r|f112r.27-f112r.30,IT2a,f112r|f112r.27-f112r.30,f112r,112,36,4,32,4,31,4,36,RINSE,True,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f112r|f112r.27,f112r.28,f112r.29,f112r.30"
IT2a|f112r|f112r.31-f112r.33,IT2a,f112r|f112r.31-f112r.33,f112r,112,30,4,26,3,22,4,30,RINSE,True,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f112r|f112r.31,f112r.32,f112r.33"
IT2a|f112r|f112r.34-f112r.36,IT2a,f112r|f112r.34-f112r.36,f112r,112,26,3,23,2,21,3,26,,True,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f112r|f112r.34,f112r.35,f112r.36"
IT2a|f112r|f112r.37-f112r.45,IT2a,f112r|f112r.37-f112r.45,f112r,112,87,2,85,2,76,2,87,RINSE,False,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f112r|f112r.37,f112r.38,f112r.39,f112r.40,f112r.41,f112r.42,f112r.43,f112r.44,f112r.45"
IT2a|f112v|f112v.1-f112v.6,IT2a,f112v|f112v.1-f112v.6,f112v,112,52,8,44,7,39,8,52,RINSE|SIEVE,True,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f112v|f112v.1,f112v.2,f112v.3,f112v.4,f112v.5,f112v.6"
IT2a|f112v|f112v.7-f112v.10,IT2a,f112v|f112v.7-f112v.10,f112v,112,28,6,22,5,21,6,28,RINSE|SIEVE,True,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f112v|f112v.7,f112v.8,f112v.9,f112v.10"
IT2a|f112v|f112v.11-f112v.14,IT2a,f112v|f112v.11-f112v.14,f112v,112,35,2,33,1,29,2,35,,True,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f112v|f112v.11,f112v.12,f112v.13,f112v.14"
IT2a|f112v|f112v.15-f112v.19,IT2a,f112v|f112v.15-f112v.19,f112v,112,45,4,41,3,33,4,45,SIEVE,True,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f112v|f112v.15,f112v.16,f112v.17,f112v.18,f112v.19"
IT2a|f112v|f112v.20-f112v.22,IT2a,f112v|f112v.20-f112v.22,f112v,112,24,6,18,5,18,6,24,DRY|SEPARATE_BY_GRADE,True,False,BELOW_MIN_GROUPS|BELOW_MIN_KNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f112v|f112v.20,f112v.21,f112v.22"
IT2a|f112v|f112v.23-f112v.24,IT2a,f112v|f112v.23-f112v.24,f112v,112,18,1,17,1,15,1,18,,True,False,BELOW_MIN_GROUPS|BELOW_MIN_KNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f112v|f112v.23,f112v.24"
IT2a|f112v|f112v.25-f112v.26,IT2a,f112v|f112v.25-f112v.26,f112v,112,17,1,16,1,16,1,17,,True,False,BELOW_MIN_GROUPS|BELOW_MIN_KNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f112v|f112v.25,f112v.26"
IT2a|f112v|f112v.27-f112v.29,IT2a,f112v|f112v.27-f112v.29,f112v,112,28,6,22,5,20,6,28,DRY|RETRIEVE|SIEVE,True,False,BELOW_MIN_KNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f112v|f112v.27,f112v.28,f112v.29"
IT2a|f112v|f112v.30-f112v.31,IT2a,f112v|f112v.30-f112v.31,f112v,112,15,0,15,0,14,0,15,,True,False,BELOW_MIN_GROUPS|BELOW_MIN_KNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f112v|f112v.30,f112v.31"
IT2a|f112v|f112v.32-f112v.35,IT2a,f112v|f112v.32-f112v.35,f112v,112,34,3,31,3,28,3,34,,True,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f112v|f112v.32,f112v.33,f112v.34,f112v.35"
IT2a|f112v|f112v.36-f112v.38,IT2a,f112v|f112v.36-f112v.38,f112v,112,33,8,25,4,25,8,33,,True,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f112v|f112v.36,f112v.37,f112v.38"
IT2a|f112v|f112v.39-f112v.41,IT2a,f112v|f112v.39-f112v.41,f112v,112,24,5,19,4,19,5,24,DRY|RINSE,True,False,BELOW_MIN_GROUPS|BELOW_MIN_KNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f112v|f112v.39,f112v.40,f112v.41"
IT2a|f112v|f112v.42-f112v.47,IT2a,f112v|f112v.42-f112v.47,f112v,112,62,7,55,7,53,7,62,DRY|RETRIEVE|RINSE,True,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f112v|f112v.42,f112v.43,f112v.44,f112v.45,f112v.46,f112v.47"
IT2a|f113r|f113r.1-f113r.3,IT2a,f113r|f113r.1-f113r.3,f113r,113,31,3,28,3,27,3,31,,True,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f113r|f113r.1,f113r.2,f113r.3"
IT2a|f113r|f113r.4-f113r.7,IT2a,f113r|f113r.4-f113r.7,f113r,113,47,5,42,4,40,5,47,SIEVE,True,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f113r|f113r.4,f113r.5,f113r.6,f113r.7"
IT2a|f113r|f113r.8-f113r.9,IT2a,f113r|f113r.8-f113r.9,f113r,113,24,3,21,3,21,3,24,RINSE,True,False,BELOW_MIN_GROUPS|BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f113r|f113r.8,f113r.9"
IT2a|f113r|f113r.10-f113r.12,IT2a,f113r|f113r.10-f113r.12,f113r,113,33,5,28,4,27,5,33,GRIND|KEEP,True,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f113r|f113r.10,f113r.11,f113r.12"
IT2a|f113r|f113r.13-f113r.15,IT2a,f113r|f113r.13-f113r.15,f113r,113,28,3,25,3,25,3,28,,True,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f113r|f113r.13,f113r.14,f113r.15"
IT2a|f113r|f113r.16-f113r.19,IT2a,f113r|f113r.16-f113r.19,f113r,113,39,4,35,4,35,4,39,DRY|KEEP,True,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f113r|f113r.16,f113r.17,f113r.18,f113r.19"
IT2a|f113r|f113r.20-f113r.21,IT2a,f113r|f113r.20-f113r.21,f113r,113,21,3,18,3,18,3,21,KEEP,True,False,BELOW_MIN_GROUPS|BELOW_MIN_KNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f113r|f113r.20,f113r.21"
IT2a|f113r|f113r.22-f113r.24,IT2a,f113r|f113r.22-f113r.24,f113r,113,28,4,24,4,23,4,28,,True,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f113r|f113r.22,f113r.23,f113r.24"
IT2a|f113r|f113r.25-f113r.26,IT2a,f113r|f113r.25-f113r.26,f113r,113,20,0,20,0,20,0,20,,True,False,BELOW_MIN_GROUPS|BELOW_MIN_KNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f113r|f113r.25,f113r.26"
IT2a|f113r|f113r.27-f113r.29,IT2a,f113r|f113r.27-f113r.29,f113r,113,34,6,28,5,27,6,34,DRY|RINSE,True,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f113r|f113r.27,f113r.28,f113r.29"
IT2a|f113r|f113r.30-f113r.33,IT2a,f113r|f113r.30-f113r.33,f113r,113,39,5,34,3,31,5,39,MIX|RINSE,True,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f113r|f113r.30,f113r.31,f113r.32,f113r.33"
IT2a|f113r|f113r.34-f113r.36,IT2a,f113r|f113r.34-f113r.36,f113r,113,25,1,24,1,23,1,25,SEPARATE_BY_GRADE,True,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f113r|f113r.34,f113r.35,f113r.36"
IT2a|f113r|f113r.37-f113r.38,IT2a,f113r|f113r.37-f113r.38,f113r,113,17,2,15,1,15,2,17,,True,False,BELOW_MIN_GROUPS|BELOW_MIN_KNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f113r|f113r.37,f113r.38"
IT2a|f113r|f113r.39-f113r.41,IT2a,f113r|f113r.39-f113r.41,f113r,113,32,3,29,3,28,3,32,RINSE|SIEVE,True,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f113r|f113r.39,f113r.40,f113r.41"
IT2a|f113r|f113r.42-f113r.44,IT2a,f113r|f113r.42-f113r.44,f113r,113,28,4,24,4,22,4,28,DRY,True,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f113r|f113r.42,f113r.43,f113r.44"
IT2a|f113r|f113r.45-f113r.51,IT2a,f113r|f113r.45-f113r.51,f113r,113,72,10,62,6,52,10,72,DRY|RINSE|SEPARATE_BY_GRADE,True,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f113r|f113r.45,f113r.46,f113r.47,f113r.48,f113r.49,f113r.50,f113r.51"
IT2a|f113v|f113v.1-f113v.3,IT2a,f113v|f113v.1-f113v.3,f113v,113,32,2,30,2,29,2,32,,True,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f113v|f113v.1,f113v.2,f113v.3"
IT2a|f113v|f113v.4-f113v.6,IT2a,f113v|f113v.4-f113v.6,f113v,113,28,3,25,2,24,3,28,,True,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f113v|f113v.4,f113v.5,f113v.6"
IT2a|f113v|f113v.7-f113v.9,IT2a,f113v|f113v.7-f113v.9,f113v,113,30,5,25,4,24,5,30,RINSE|SEPARATE_BY_GRADE,True,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f113v|f113v.7,f113v.8,f113v.9"
IT2a|f113v|f113v.10-f113v.12,IT2a,f113v|f113v.10-f113v.12,f113v,113,34,4,30,2,30,4,34,,True,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f113v|f113v.10,f113v.11,f113v.12"
IT2a|f113v|f113v.13-f113v.17,IT2a,f113v|f113v.13-f113v.17,f113v,113,55,11,44,8,43,11,55,RINSE|SEPARATE_BY_GRADE|SIEVE,False,False,ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f113v|f113v.13,f113v.14,f113v.15,f113v.16,f113v.17"
IT2a|f113v|f113v.18-f113v.20,IT2a,f113v|f113v.18-f113v.20,f113v,113,27,2,25,2,25,2,27,RINSE,True,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f113v|f113v.18,f113v.19,f113v.20"
IT2a|f113v|f113v.21-f113v.24,IT2a,f113v|f113v.21-f113v.24,f113v,113,39,6,33,2,29,6,39,DRY|RINSE,True,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f113v|f113v.21,f113v.22,f113v.23,f113v.24"
IT2a|f113v|f113v.25-f113v.27,IT2a,f113v|f113v.25-f113v.27,f113v,113,28,5,23,4,22,5,28,,True,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f113v|f113v.25,f113v.26,f113v.27"
IT2a|f113v|f113v.28-f113v.32,IT2a,f113v|f113v.28-f113v.32,f113v,113,54,13,41,7,39,13,54,DRY|RINSE|SPREAD,True,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f113v|f113v.28,f113v.29,f113v.30,f113v.31,f113v.32"
IT2a|f113v|f113v.33-f113v.35,IT2a,f113v|f113v.33-f113v.35,f113v,113,24,1,23,1,20,1,24,,True,False,BELOW_MIN_GROUPS|BELOW_MIN_KNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f113v|f113v.33,f113v.34,f113v.35"
IT2a|f113v|f113v.36-f113v.37,IT2a,f113v|f113v.36-f113v.37,f113v,113,16,0,16,0,16,0,16,,True,False,BELOW_MIN_GROUPS|BELOW_MIN_KNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f113v|f113v.36,f113v.37"
IT2a|f113v|f113v.38-f113v.41,IT2a,f113v|f113v.38-f113v.41,f113v,113,38,6,32,4,28,6,38,DRY,True,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f113v|f113v.38,f113v.39,f113v.40,f113v.41"
IT2a|f113v|f113v.42-f113v.44,IT2a,f113v|f113v.42-f113v.44,f113v,113,30,4,26,3,24,4,30,,True,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f113v|f113v.42,f113v.43,f113v.44"
IT2a|f113v|f113v.45-f113v.46,IT2a,f113v|f113v.45-f113v.46,f113v,113,15,0,15,0,14,0,15,,True,False,BELOW_MIN_GROUPS|BELOW_MIN_KNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f113v|f113v.45,f113v.46"
IT2a|f113v|f113v.47-f113v.49,IT2a,f113v|f113v.47-f113v.49,f113v,113,32,4,28,3,27,4,32,,True,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f113v|f113v.47,f113v.48,f113v.49"
IT2a|f114r|f114r.1-f114r.3,IT2a,f114r|f114r.1-f114r.3,f114r,114,21,1,20,1,20,1,21,,False,False,BELOW_MIN_GROUPS|BELOW_MIN_KNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f114r|f114r.1,f114r.2,f114r.3"
IT2a|f114r|f114r.4-f114r.10,IT2a,f114r|f114r.4-f114r.10,f114r,114,69,6,63,3,57,6,69,DRY,True,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f114r|f114r.4,f114r.5,f114r.6,f114r.7,f114r.8,f114r.9,f114r.10"
IT2a|f114r|f114r.11-f114r.13,IT2a,f114r|f114r.11-f114r.13,f114r,114,26,3,23,3,23,3,26,RINSE,True,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f114r|f114r.11,f114r.12,f114r.13"
IT2a|f114r|f114r.14-f114r.18,IT2a,f114r|f114r.14-f114r.18,f114r,114,55,2,53,2,49,2,55,,True,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f114r|f114r.14,f114r.15,f114r.16,f114r.17,f114r.18"
IT2a|f114r|f114r.19-f114r.23,IT2a,f114r|f114r.19-f114r.23,f114r,114,47,3,44,3,42,3,47,,True,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f114r|f114r.19,f114r.20,f114r.21,f114r.22,f114r.23"
IT2a|f114r|f114r.24-f114r.27,IT2a,f114r|f114r.24-f114r.27,f114r,114,44,3,41,3,40,3,44,RINSE,True,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f114r|f114r.24,f114r.25,f114r.26,f114r.27"
IT2a|f114r|f114r.28-f114r.31,IT2a,f114r|f114r.28-f114r.31,f114r,114,45,4,41,4,40,4,45,KEEP|RINSE,True,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f114r|f114r.28,f114r.29,f114r.30,f114r.31"
IT2a|f114r|f114r.32-f114r.33,IT2a,f114r|f114r.32-f114r.33,f114r,114,24,2,22,2,20,2,24,,True,False,BELOW_MIN_GROUPS|BELOW_MIN_KNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f114r|f114r.32,f114r.33"
IT2a|f114r|f114r.34-f114r.34,IT2a,f114r|f114r.34-f114r.34,f114r,114,5,0,5,0,5,0,5,,True,False,BELOW_MIN_GROUPS|BELOW_MIN_KNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,f114r|f114r.34
IT2a|f114r|f114r.35-f114r.38,IT2a,f114r|f114r.35-f114r.38,f114r,114,42,4,38,4,36,4,42,RINSE|SEPARATE_BY_GRADE,True,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f114r|f114r.35,f114r.36,f114r.37,f114r.38"
IT2a|f114r|f114r.39-f114r.41,IT2a,f114r|f114r.39-f114r.41,f114r,114,29,2,27,1,27,2,29,,True,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f114r|f114r.39,f114r.40,f114r.41"
IT2a|f114r|f114r.42-f114r.45,IT2a,f114r|f114r.42-f114r.45,f114r,114,40,7,33,6,31,7,40,SEPARATE_BY_GRADE,True,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f114r|f114r.42,f114r.43,f114r.44,f114r.45"
IT2a|f114v|f114v.1-f114v.5,IT2a,f114v|f114v.1-f114v.5,f114v,114,48,3,45,2,42,3,48,,True,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f114v|f114v.1,f114v.2,f114v.3,f114v.4,f114v.5"
IT2a|f114v|f114v.6-f114v.10,IT2a,f114v|f114v.6-f114v.10,f114v,114,47,7,40,5,38,7,47,SEPARATE_BY_GRADE,True,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f114v|f114v.6,f114v.7,f114v.8,f114v.9,f114v.10"
IT2a|f114v|f114v.11-f114v.13,IT2a,f114v|f114v.11-f114v.13,f114v,114,25,4,21,3,21,4,25,SEPARATE_BY_GRADE,True,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f114v|f114v.11,f114v.12,f114v.13"
