target_surface	prior_role_axes	reference_surface	reference_axes	reference_gloss_de	outside_occurrences_reader_exact	outside_occurrences_all_readings	reference_occurrences_reader_exact	section_similarity	line_position_similarity	left_axis_context_similarity	right_axis_context_similarity	closure_proximity_similarity	left_exact_whole_similarity	right_exact_whole_similarity	hybrid_distribution_similarity	section_removed_local_similarity	all_reading_hybrid_similarity	expected_axis_overlap	contains_all_prior_axes	same_dimension_rival_overlap	literal_identity_credit	confirmed_lexeme	component_export_credit	reference_rank	reference_rank_percentile	section_removed_rank_percentile	top_five_reference	gdt749_score_id
olkaiin	HOT	qokeeody	HOT|PREPARATION|END_STAGE	vollständig ausgekochter Ansatz	23	26	10	0.640697	0.927640	0.838348	0.901322	0.955096	0.000000	0.000000	0.669520	0.724481	0.732937	HOT	1	NONE	0	0	0	29	0.380435	0.554348	0	G749-S0488
olkaiin	HOT	chtol	COLD|DRY|MATERIAL	getrocknetes und abgekühltes Drogenmaterial	23	26	4	0.681143	0.933029	0.788151	0.780590	0.955096	0.000000	0.088805	0.660004	0.700254	0.664558	NONE	0	COLD	0	0	0	30	0.358696	0.315217	0	G749-S0489
olkaiin	HOT	qolchey	DRY|MATERIAL|MIDDLE_STAGE	gib bis zur Mittelstufe getrockneten Drogenstoff hinzu und schließe ab	23	26	8	0.720173	0.914452	0.767161	0.820282	0.963127	0.000000	0.000000	0.659913	0.693004	0.659381	NONE	0	NONE	0	0	0	31	0.336957	0.293478	0	G749-S0490
olkaiin	HOT	oteos	COLD|AMOUNT|PREPARATION|MIDDLE_STAGE	Kaltansatz-Charge auf mittlerer Stufe	23	26	4	0.681143	0.977912	0.902960	0.667388	0.955096	0.000000	0.000000	0.658562	0.700671	0.644501	NONE	0	COLD	0	0	0	32	0.315217	0.336957	0	G749-S0491
olkaiin	HOT	oteeo	COLD|PREPARATION|PASS	zweiter Kaltansatz	23	26	5	0.596277	0.977912	0.860679	0.812893	0.815402	0.082410	0.000000	0.649582	0.701618	0.668185	NONE	0	COLD	0	0	0	33	0.293478	0.402174	0	G749-S0492
olkaiin	HOT	choar	DRY|PART|PREPARATION	Trockenansatz, Fraktion I	23	26	2	0.596277	0.977912	0.666283	0.907061	0.955096	0.000000	0.000000	0.642068	0.701270	0.643203	NONE	0	NONE	0	0	0	34	0.271739	0.358696	0	G749-S0493
olkaiin	HOT	sheeo	PREPARATION|END_STAGE	vollständig eingeweichter Ansatz	23	26	5	0.688121	0.873224	0.740108	0.772868	0.936240	0.000000	0.000000	0.631765	0.664488	0.695731	NONE	0	NONE	0	0	0	35	0.250000	0.250000	0	G749-S0494
olkaiin	HOT	chckhd	DRY|PREPARATION|CLOSE|END_STAGE	trockenes Arzneikompositum, abgeschlossen	23	26	2	0.758292	0.785060	0.729411	0.743112	0.771621	0.000000	0.109288	0.616395	0.616770	0.700409	NONE	0	NONE	0	0	0	36	0.228261	0.184783	0	G749-S0495
olkaiin	HOT	alchey	DRY|MATERIAL|MIDDLE_STAGE	Rohstoff I, trocken in der Gradmitte	23	26	2	0.670296	0.675772	0.618660	0.907061	0.955096	0.000000	0.000000	0.600910	0.631318	0.725248	NONE	0	NONE	0	0	0	37	0.206522	0.206522	0	G749-S0496
olkaiin	HOT	cheeal	DRY|MATERIAL|END_STAGE	Rohstoffklasse I, trocken am Gradende	23	26	2	0.758292	0.977912	0.881719	0.145563	0.955096	0.000000	0.000000	0.587101	0.592058	0.684138	NONE	0	NONE	0	0	0	38	0.184783	0.141304	0	G749-S0497
olkaiin	HOT	chcth	DRY|MATERIAL	getrocknete Pflanzendroge	23	26	2	0.412052	0.785060	0.704450	0.743112	0.955096	0.000000	0.109288	0.565170	0.648472	0.573146	NONE	0	NONE	0	0	0	39	0.163043	0.228261	0	G749-S0498
olkaiin	HOT	alam	AMOUNT|MATERIAL	ein Maß Rohdroge I	23	26	6	0.596277	0.464995	0.900377	0.448842	0.955096	0.000000	0.124787	0.536620	0.566341	0.546333	NONE	0	NONE	0	0	0	40	0.141304	0.097826	0	G749-S0499
olkaiin	HOT	dsheey	MOIST|MATERIAL|END_STAGE	abgemessene, vollständig angefeuchtete Droge	23	26	5	0.768607	0.384179	0.358137	0.858229	0.936240	0.000000	0.000000	0.522157	0.507357	0.553242	NONE	0	NONE	0	0	0	41	0.119565	0.032609	0	G749-S0500
olkaiin	HOT	sheeod	PREPARATION|END_STAGE	vollständig eingeweichten Ansatz abschließen	23	26	1	0.412052	0.977912	0.143189	0.907061	0.955096	0.000000	0.000000	0.521528	0.596651	0.677103	NONE	0	NONE	0	0	0	42	0.097826	0.163043	0	G749-S0501
olkaiin	HOT	dchey	DRY|AMOUNT|MIDDLE_STAGE	Eine abgemessene Portion bis zur Mittelstufe trocknen	23	26	13	0.609294	0.506081	0.441965	0.759326	0.955096	0.056805	0.000000	0.515330	0.538174	0.562958	NONE	0	NONE	0	0	0	43	0.076087	0.076087	0	G749-S0502
olkaiin	HOT	dshedy	MOIST|AMOUNT|MATERIAL|MIDDLE_STAGE	bis zur Mittelstufe angefeuchtete Drogenportion	23	26	19	0.887835	0.327990	0.306999	0.730924	0.903823	0.000000	0.047740	0.509346	0.458721	0.532673	NONE	0	NONE	0	0	0	44	0.054348	0.010870	0	G749-S0503
olkaiin	HOT	qochy	DRY|MATERIAL	nimm leicht getrocknete Droge	23	26	1	0.412052	0.977912	0.027397	0.907061	0.955096	0.000000	0.000000	0.503001	0.573493	0.494113	NONE	0	NONE	0	0	0	45	0.032609	0.119565	0	G749-S0504
olkaiin	HOT	otaldy	COLD|MATERIAL|PREPARATION|CLOSE|END_STAGE	kalten Rohstoff-I-Ansatz fertigstellen	23	26	3	0.560399	0.628862	0.721289	0.197277	0.955096	0.000000	0.117986	0.486078	0.512303	0.644320	NONE	0	COLD	0	0	0	46	0.010870	0.054348	0	G749-S0505
olkar	HOT	cheedy	DRY|CLOSE|END_STAGE	trocken am Ende des Grades, abgeschlossen	12	14	39	0.847856	0.987059	0.840261	0.776738	0.903864	0.252615	0.085777	0.728523	0.735424	0.705961	NONE	0	NONE	0	0	0	1	0.989130	0.836957	1	G749-S0506
olkar	HOT	sheedy	MOIST|END_STAGE	feucht am Ende des Grades	12	14	41	0.874187	0.975170	0.856610	0.833937	0.880458	0.062759	0.104325	0.723715	0.725944	0.717940	NONE	0	NONE	0	0	0	2	0.967391	0.815217	1	G749-S0507
olkar	HOT	cheey	DRY|END_STAGE	trocken am Ende des Grades	12	14	137	0.703977	0.973969	0.879376	0.851028	0.946920	0.183699	0.142148	0.719710	0.762843	0.704830	NONE	0	NONE	0	0	0	3	0.945652	0.967391	1	G749-S0508
olkar	HOT	cheeky	HOT|DRY|BEGIN_STAGE|END_STAGE	trocken am Gradende, dann heiß am Gradanfang	12	14	22	0.728863	0.976891	0.826713	0.849317	0.976891	0.147318	0.120631	0.714262	0.752757	0.707644	HOT	1	NONE	0	0	0	4	0.923913	0.902174	1	G749-S0509
olkar	HOT	chckhy	DRY|PREPARATION|BEGIN_STAGE	trockene Mischung, Anfangsstufe	12	14	115	0.677246	0.964313	0.884969	0.836236	0.921827	0.175300	0.182427	0.711524	0.757242	0.706046	NONE	0	NONE	0	0	0	5	0.902174	0.923913	1	G749-S0510
olkar	HOT	chedar	DRY|PART|MIDDLE_STAGE	abgemessene Trockenfraktion I, Mittelstufe	12	14	16	0.592172	1.000000	0.861186	0.798161	0.934492	0.172980	0.215519	0.694919	0.757618	0.698497	NONE	0	NONE	0	0	0	6	0.880435	0.945652	0	G749-S0511
olkar	HOT	okeedy	HOT|PREPARATION|CLOSE|END_STAGE	heißer Ansatz am Ende des Grades, abgeschlossen	12	14	49	0.739710	0.935893	0.879418	0.790931	0.913126	0.111313	0.074209	0.693068	0.722426	0.682709	HOT	1	NONE	0	0	0	7	0.858696	0.750000	0	G749-S0512
olkar	HOT	sheol	MOIST|MATERIAL	feuchtes Material	12	14	71	0.734195	0.948860	0.861778	0.813397	0.941234	0.074496	0.045461	0.691628	0.725050	0.701906	NONE	0	NONE	0	0	0	8	0.836957	0.793478	0	G749-S0513
olkar	HOT	qolchey	DRY|MATERIAL|MIDDLE_STAGE	gib bis zur Mittelstufe getrockneten Drogenstoff hinzu und schließe ab	12	14	8	0.952558	0.934492	0.625287	0.739525	0.934492	0.101141	0.101141	0.690767	0.666987	0.678891	NONE	0	NONE	0	0	0	9	0.815217	0.293478	0	G749-S0514
olkar	HOT	qokeeody	HOT|PREPARATION|END_STAGE	vollständig ausgekochter Ansatz	12	14	10	0.560568	0.948101	0.770753	0.885305	1.000000	0.091119	0.091119	0.667003	0.739055	0.650318	HOT	1	NONE	0	0	0	10	0.793478	0.858696	0	G749-S0515
olkar	HOT	qockhey	PREPARATION|MIDDLE_STAGE	Arzneikompositum-Ansatz bis zur Mittelstufe aufbereiten	12	14	12	0.604427	1.000000	0.752948	0.855449	0.911194	0.083333	0.083333	0.664239	0.720585	0.664320	NONE	0	NONE	0	0	0	11	0.771739	0.728261	0	G749-S0516
olkar	HOT	chal	DRY|MATERIAL|BEGIN_STAGE	trockenes Material I, Anfangsstufe	12	14	35	0.676948	0.908481	0.881689	0.711244	0.924604	0.045859	0.091717	0.660326	0.698961	0.651357	NONE	0	NONE	0	0	0	12	0.750000	0.510870	0	G749-S0517
olkar	HOT	chl	DRY|PROCESS	trocknen	12	14	24	0.538320	0.978847	0.809125	0.787761	0.887076	0.172180	0.140727	0.657521	0.723853	0.656324	NONE	0	NONE	0	0	0	13	0.728261	0.771739	0	G749-S0518
olkar	HOT	ykeey	HOT|PROCESS|END_STAGE	erhitze hiervon bis zur Endstufe und schließe ab	12	14	41	0.585907	0.880458	0.734051	0.894430	0.975170	0.041566	0.119580	0.651747	0.712936	0.647664	HOT	1	NONE	0	0	0	14	0.706522	0.663043	0	G749-S0519
olkar	HOT	chol	DRY	trocken	12	14	303	0.352551	0.964449	0.854713	0.866240	0.966184	0.127801	0.204590	0.649356	0.763556	0.650112	NONE	0	NONE	0	0	0	15	0.684783	0.989130	0	G749-S0520
olkar	HOT	qokchey	HOT|DRY|MIDDLE_STAGE	heiß und trocken in der Mitte des Grades	12	14	24	0.649405	0.934492	0.810306	0.784503	0.911194	0.000000	0.000000	0.643913	0.688099	0.648103	HOT	1	NONE	0	0	0	16	0.663043	0.467391	0	G749-S0521
olkar	HOT	cheeol	DRY|MATERIAL|END_STAGE	vollständig getrockneter Drogenstoff	12	14	6	0.418410	1.000000	0.833449	0.767538	1.000000	0.229574	0.000000	0.642797	0.743155	0.624919	NONE	0	NONE	0	0	0	17	0.641304	0.880435	0	G749-S0522
olkar	HOT	chty	COLD|DRY|BEGIN_STAGE	trocken-kalt am Gradanfang	12	14	12	0.568812	0.911194	0.866929	0.737961	0.911194	0.083333	0.083333	0.642346	0.702123	0.637606	NONE	0	COLD	0	0	0	18	0.619565	0.532609	0	G749-S0523
olkar	HOT	ykeedy	HOT|CLOSE|END_STAGE	Eintrag: heiß am Gradende, abgeschlossen	12	14	19	0.681263	0.853985	0.744076	0.813861	0.885783	0.065460	0.065460	0.641546	0.672633	0.665626	HOT	1	NONE	0	0	0	19	0.597826	0.358696	0	G749-S0524
olkar	HOT	qotchey	COLD|DRY|MIDDLE_STAGE	kalt und trocken in der Mitte des Grades	12	14	18	0.492935	0.942086	0.765727	0.798691	0.942086	0.134854	0.134854	0.639649	0.716689	0.633657	NONE	0	COLD	0	0	0	20	0.576087	0.706522	0	G749-S0525
olkar	HOT	chkar	HOT|DRY|PART	erste heiß getrocknete Fraktion	12	14	7	0.513692	1.000000	0.806984	0.764126	0.924604	0.000000	0.107379	0.635806	0.709881	0.641450	HOT	1	NONE	0	0	0	21	0.554348	0.597826	0	G749-S0526
olkar	HOT	chtal	COLD|DRY|MATERIAL|BEGIN_STAGE	Rohstoffklasse I, trocken-kalt am Gradanfang	12	14	5	0.569842	1.000000	0.833089	0.833461	0.763547	0.000000	0.000000	0.632242	0.686020	0.631622	NONE	0	COLD	0	0	0	22	0.532609	0.423913	0	G749-S0527
olkar	HOT	alol	MATERIAL	Drogenstoff aus Rohdroge I	12	14	7	0.494230	0.924604	0.839569	0.718205	1.000000	0.107379	0.000000	0.626764	0.707213	0.622987	NONE	0	NONE	0	0	0	23	0.510870	0.554348	0	G749-S0528
olkar	HOT	cheeor	DRY|AMOUNT|MATERIAL|END_STAGE	eine Portion vollständig getrocknete Droge	12	14	11	0.433104	1.000000	0.748717	0.819728	0.902522	0.087002	0.119061	0.626481	0.714800	0.631563	NONE	0	NONE	0	0	0	24	0.489130	0.684783	0	G749-S0529
olkar	HOT	okeeol	HOT|MATERIAL|PREPARATION|END_STAGE	vollständig erhitzter Ansatzstoff	12	14	6	0.418410	1.000000	0.743307	0.828209	0.809125	0.000000	0.114787	0.603698	0.687607	0.604167	HOT	1	NONE	0	0	0	25	0.467391	0.445652	0	G749-S0530
olkar	HOT	keeody	HOT|PREPARATION|END_STAGE	vollständig ausgekochter Ansatz	12	14	2	0.345142	1.000000	0.809125	0.751650	1.000000	0.000000	0.000000	0.598752	0.712155	0.661456	HOT	1	NONE	0	0	0	26	0.434783	0.630435	0	G749-S0531
olkar	HOT	sheeal	MOIST|MATERIAL|END_STAGE	Rohstoffklasse I, feucht am Gradende	12	14	1	0.345142	1.000000	0.809125	0.751650	1.000000	0.000000	0.000000	0.598752	0.712155	0.682913	NONE	0	NONE	0	0	0	27	0.434783	0.630435	0	G749-S0532
olkar	HOT	chekar	HOT|DRY|PART|MIDDLE_STAGE	erste bis zur Mittelstufe getrocknete und erhitzte Fraktion	12	14	6	0.418410	1.000000	0.762453	0.718781	0.809125	0.000000	0.114787	0.589253	0.669551	0.611915	HOT	1	NONE	0	0	0	28	0.402174	0.315217	0	G749-S0533
olkar	HOT	oteeo	COLD|PREPARATION|PASS	zweiter Kaltansatz	12	14	5	0.345142	1.000000	0.834203	0.752510	0.763547	0.123814	0.000000	0.586910	0.682433	0.581268	NONE	0	COLD	0	0	0	29	0.380435	0.402174	0	G749-S0534
olkar	HOT	choar	DRY|PART|PREPARATION	Trockenansatz, Fraktion I	12	14	2	0.345142	1.000000	0.726140	0.751650	1.000000	0.000000	0.000000	0.585475	0.695558	0.573161	NONE	0	NONE	0	0	0	30	0.358696	0.489130	0	G749-S0535
olkar	HOT	otaly	MATERIAL|PREPARATION	Rohstoff-I-Ansatz leicht kühlen und abschließen	12	14	11	0.594377	0.788792	0.779200	0.609017	0.952984	0.000000	0.000000	0.581555	0.625998	0.573825	NONE	0	NONE	0	0	0	31	0.336957	0.228261	0	G749-S0536
olkar	HOT	oteol	COLD|MATERIAL|PREPARATION|PROCESS|MIDDLE_STAGE	Drogenstoff im Ansatz bis zur Mittelstufe abkühlen	12	14	24	0.392080	0.862075	0.734412	0.756832	0.978847	0.000000	0.057393	0.578148	0.672172	0.577520	NONE	0	COLD	0	0	0	32	0.315217	0.336957	0	G749-S0537
olkar	HOT	oteos	COLD|AMOUNT|PREPARATION|MIDDLE_STAGE	Kaltansatz-Charge auf mittlerer Stufe	12	14	4	0.202281	1.000000	0.834969	0.706030	1.000000	0.000000	0.000000	0.567016	0.708200	0.572404	NONE	0	COLD	0	0	0	33	0.293478	0.576087	0	G749-S0538
olkar	HOT	sheeo	PREPARATION|END_STAGE	vollständig eingeweichter Ansatz	12	14	5	0.289561	0.891968	0.684912	0.799074	0.891968	0.000000	0.123814	0.557482	0.665966	0.586478	NONE	0	NONE	0	0	0	34	0.271739	0.271739	0	G749-S0539
olkar	HOT	chtol	COLD|DRY|MATERIAL	getrocknetes und abgekühltes Drogenmaterial	12	14	4	0.202281	0.862075	0.779645	0.737505	1.000000	0.000000	0.000000	0.541132	0.675845	0.529926	NONE	0	COLD	0	0	0	35	0.250000	0.380435	0	G749-S0540
olkar	HOT	alchey	DRY|MATERIAL|MIDDLE_STAGE	Rohstoff I, trocken in der Gradmitte	12	14	2	0.455597	0.688722	0.574716	0.751650	1.000000	0.000000	0.000000	0.533533	0.603018	0.547043	NONE	0	NONE	0	0	0	36	0.228261	0.206522	0	G749-S0541
olkar	HOT	cheeal	DRY|MATERIAL|END_STAGE	Rohstoffklasse I, trocken am Gradende	12	14	2	0.270426	1.000000	0.809125	0.360508	1.000000	0.000000	0.000000	0.521227	0.633927	0.647860	NONE	0	NONE	0	0	0	37	0.206522	0.250000	0	G749-S0542
olkar	HOT	dshedy	MOIST|AMOUNT|MATERIAL|MIDDLE_STAGE	bis zur Mittelstufe angefeuchtete Drogenportion	12	14	19	0.858956	0.332684	0.290483	0.697129	0.945258	0.000000	0.000000	0.496470	0.453111	0.473433	NONE	0	NONE	0	0	0	38	0.184783	0.010870	0	G749-S0543
olkar	HOT	chckhd	DRY|PREPARATION|CLOSE|END_STAGE	trockenes Arzneikompositum, abgeschlossen	12	14	2	0.270426	0.688722	0.776003	0.539352	0.688722	0.000000	0.000000	0.457384	0.538560	0.581352	NONE	0	NONE	0	0	0	39	0.163043	0.097826	0	G749-S0544
olkar	HOT	sheeod	PREPARATION|END_STAGE	vollständig eingeweichten Ansatz abschließen	12	14	1	0.000000	1.000000	0.251071	0.751650	1.000000	0.000000	0.000000	0.440435	0.600544	0.567393	NONE	0	NONE	0	0	0	40	0.141304	0.184783	0	G749-S0545
olkar	HOT	dchey	DRY|AMOUNT|MIDDLE_STAGE	Eine abgemessene Portion bis zur Mittelstufe trocknen	12	14	13	0.160071	0.514660	0.463837	0.809557	1.000000	0.000000	0.000000	0.438103	0.557611	0.469269	NONE	0	NONE	0	0	0	41	0.119565	0.119565	0	G749-S0546
olkar	HOT	chcth	DRY|MATERIAL	getrocknete Pflanzendroge	12	14	2	0.000000	0.688722	0.707441	0.539352	1.000000	0.000000	0.000000	0.429682	0.587103	0.431100	NONE	0	NONE	0	0	0	42	0.097826	0.163043	0	G749-S0547
olkar	HOT	alam	AMOUNT|MATERIAL	ein Maß Rohdroge I	12	14	6	0.345142	0.345142	0.858627	0.286577	1.000000	0.000000	0.000000	0.427484	0.498069	0.398229	NONE	0	NONE	0	0	0	43	0.076087	0.076087	0	G749-S0548
olkar	HOT	otaldy	COLD|MATERIAL|PREPARATION|CLOSE|END_STAGE	kalten Rohstoff-I-Ansatz fertigstellen	12	14	3	0.371654	0.540852	0.666667	0.163213	1.000000	0.000000	0.000000	0.413648	0.474146	0.517041	NONE	0	COLD	0	0	0	44	0.054348	0.032609	0	G749-S0549
olkar	HOT	dsheey	MOIST|MATERIAL|END_STAGE	abgemessene, vollständig angefeuchtete Droge	12	14	5	0.289561	0.390013	0.337718	0.824961	0.891968	0.000000	0.000000	0.413379	0.488932	0.398281	NONE	0	NONE	0	0	0	45	0.032609	0.054348	0	G749-S0550
olkar	HOT	qochy	DRY|MATERIAL	nimm leicht getrocknete Droge	12	14	1	0.000000	1.000000	0.078500	0.751650	1.000000	0.000000	0.000000	0.412824	0.566030	0.470927	NONE	0	NONE	0	0	0	46	0.010870	0.141304	0	G749-S0551
oty	COLD	chckhy	DRY|PREPARATION|BEGIN_STAGE	trockene Mischung, Anfangsstufe	88	97	115	0.992169	0.926981	0.932634	0.914744	0.981415	0.337099	0.292925	0.823103	0.814157	0.826478	NONE	0	NONE	0	0	0	1	0.989130	0.989130	1	G749-S0552
oty	COLD	sheol	MOIST|MATERIAL	feuchtes Material	88	97	71	0.873198	0.937573	0.963956	0.889845	0.968231	0.201823	0.308723	0.788502	0.802976	0.787383	NONE	0	NONE	0	0	0	2	0.967391	0.945652	1	G749-S0553
oty	COLD	chty	COLD|DRY|BEGIN_STAGE	trocken-kalt am Gradanfang	88	97	12	0.979001	0.967326	0.914404	0.902184	0.941610	0.055549	0.256525	0.785427	0.776312	0.785280	COLD	1	NONE	0	0	0	3	0.945652	0.815217	1	G749-S0554
oty	COLD	okeedy	HOT|PREPARATION|CLOSE|END_STAGE	heißer Ansatz am Ende des Grades, abgeschlossen	88	97	49	0.813241	0.963088	0.940949	0.908422	0.937710	0.296529	0.251877	0.780008	0.804874	0.799458	NONE	0	HOT	0	0	0	4	0.923913	0.967391	1	G749-S0555
oty	COLD	chol	DRY	trocken	88	97	303	0.912915	0.892927	0.971259	0.855198	0.977393	0.243074	0.178847	0.777164	0.781548	0.787633	NONE	0	NONE	0	0	0	5	0.902174	0.836957	1	G749-S0556
oty	COLD	oteol	COLD|MATERIAL|PREPARATION|PROCESS|MIDDLE_STAGE	Drogenstoff im Ansatz bis zur Mittelstufe abkühlen	88	97	24	0.884313	0.941476	0.920634	0.941820	0.929084	0.181923	0.215195	0.776693	0.786315	0.779593	COLD	1	NONE	0	0	0	6	0.880435	0.902174	0	G749-S0557
oty	COLD	cheey	DRY|END_STAGE	trocken am Ende des Grades	88	97	137	0.859903	0.913922	0.965579	0.890329	0.986562	0.187891	0.235021	0.775832	0.793569	0.782704	NONE	0	NONE	0	0	0	7	0.858696	0.923913	0	G749-S0558
oty	COLD	chal	DRY|MATERIAL|BEGIN_STAGE	trockenes Material I, Anfangsstufe	88	97	35	0.854040	0.968335	0.896018	0.934292	0.934194	0.109968	0.244013	0.766093	0.781966	0.774339	NONE	0	NONE	0	0	0	8	0.836957	0.858696	0	G749-S0559
oty	COLD	otaly	MATERIAL|PREPARATION	Rohstoff-I-Ansatz leicht kühlen und abschließen	88	97	11	0.756335	0.912389	0.894598	0.959525	0.911678	0.107772	0.357906	0.749878	0.782206	0.745004	NONE	0	NONE	0	0	0	9	0.815217	0.880435	0	G749-S0560
oty	COLD	chl	DRY|PROCESS	trocknen	88	97	24	0.876756	0.903700	0.868985	0.872217	0.974988	0.197394	0.107399	0.746013	0.754457	0.743336	NONE	0	NONE	0	0	0	10	0.793478	0.793478	0	G749-S0561
oty	COLD	chtol	COLD|DRY|MATERIAL	getrocknetes und abgekühltes Drogenmaterial	88	97	4	0.849277	0.976760	0.843248	0.848692	0.928216	0.033718	0.289309	0.740536	0.751686	0.741205	COLD	1	NONE	0	0	0	11	0.771739	0.771739	0	G749-S0562
oty	COLD	ykeedy	HOT|CLOSE|END_STAGE	Eintrag: heiß am Gradende, abgeschlossen	88	97	19	0.895429	0.892550	0.858662	0.861364	0.927964	0.151129	0.145578	0.738124	0.737778	0.759812	NONE	0	HOT	0	0	0	12	0.750000	0.663043	0	G749-S0563
oty	COLD	cheeky	HOT|DRY|BEGIN_STAGE|END_STAGE	trocken am Gradende, dann heiß am Gradanfang	88	97	22	0.915878	0.855092	0.940872	0.794848	0.927960	0.143514	0.103630	0.733775	0.728469	0.737698	NONE	0	HOT	0	0	0	13	0.728261	0.641304	0	G749-S0564
oty	COLD	alol	MATERIAL	Drogenstoff aus Rohdroge I	88	97	7	0.827665	0.961212	0.818200	0.792778	0.928216	0.166890	0.237165	0.728875	0.740487	0.735946	NONE	0	NONE	0	0	0	14	0.706522	0.684783	0	G749-S0565
oty	COLD	sheedy	MOIST|END_STAGE	feucht am Ende des Grades	88	97	41	0.791777	0.855070	0.947232	0.826906	0.954540	0.200924	0.117542	0.725420	0.748596	0.731895	NONE	0	NONE	0	0	0	15	0.684783	0.706522	0	G749-S0566
oty	COLD	cheedy	DRY|CLOSE|END_STAGE	trocken am Ende des Grades, abgeschlossen	88	97	39	0.748580	0.885279	0.899391	0.845265	0.939637	0.227839	0.135828	0.719629	0.750281	0.746674	NONE	0	NONE	0	0	0	16	0.663043	0.750000	0	G749-S0567
oty	COLD	qotchey	COLD|DRY|MIDDLE_STAGE	kalt und trocken in der Mitte des Grades	88	97	18	0.939859	0.846091	0.910929	0.748965	0.932143	0.156007	0.021992	0.718587	0.705426	0.719086	COLD	1	NONE	0	0	0	17	0.641304	0.554348	0	G749-S0568
oty	COLD	qokchey	HOT|DRY|MIDDLE_STAGE	heiß und trocken in der Mitte des Grades	88	97	24	0.891520	0.842752	0.880762	0.799088	0.956315	0.136120	0.069909	0.717281	0.716386	0.718019	NONE	0	HOT	0	0	0	18	0.619565	0.597826	0	G749-S0569
oty	COLD	ykeey	HOT|PROCESS|END_STAGE	erhitze hiervon bis zur Endstufe und schließe ab	88	97	41	0.924927	0.813323	0.876378	0.768254	0.957829	0.175640	0.047607	0.715522	0.705481	0.749278	NONE	0	HOT	0	0	0	19	0.597826	0.576087	0	G749-S0570
oty	COLD	cheeol	DRY|MATERIAL|END_STAGE	vollständig getrockneter Drogenstoff	88	97	6	0.895582	0.833708	0.891799	0.765813	0.928216	0.160116	0.000000	0.705125	0.699919	0.767896	NONE	0	NONE	0	0	0	20	0.576087	0.510870	0	G749-S0571
oty	COLD	chcth	DRY|MATERIAL	getrocknete Pflanzendroge	88	97	2	0.679654	0.934045	0.775969	0.929487	0.928216	0.000000	0.353245	0.704961	0.748868	0.704129	NONE	0	NONE	0	0	0	21	0.554348	0.728261	0	G749-S0572
oty	COLD	chckhd	DRY|PREPARATION|CLOSE|END_STAGE	trockenes Arzneikompositum, abgeschlossen	88	97	2	0.838632	0.934045	0.744267	0.929487	0.685726	0.000000	0.353245	0.702586	0.694030	0.734001	NONE	0	NONE	0	0	0	22	0.532609	0.489130	0	G749-S0573
oty	COLD	qockhey	PREPARATION|MIDDLE_STAGE	Arzneikompositum-Ansatz bis zur Mittelstufe aufbereiten	88	97	12	0.868480	0.833708	0.899853	0.761464	0.939687	0.039751	0.000000	0.689637	0.690917	0.696708	NONE	0	NONE	0	0	0	23	0.510870	0.423913	0	G749-S0574
oty	COLD	chkar	HOT|DRY|PART	erste heiß getrocknete Fraktion	88	97	7	0.887663	0.833708	0.836169	0.776617	0.860381	0.087796	0.047771	0.685774	0.674932	0.699228	NONE	0	HOT	0	0	0	24	0.489130	0.358696	0	G749-S0575
oty	COLD	chtal	COLD|DRY|MATERIAL|BEGIN_STAGE	Rohstoffklasse I, trocken-kalt am Gradanfang	88	97	5	0.855126	0.833708	0.829228	0.786952	0.844433	0.031934	0.063869	0.673920	0.668445	0.679716	COLD	1	NONE	0	0	0	25	0.467391	0.293478	0	G749-S0576
oty	COLD	cheeor	DRY|AMOUNT|MATERIAL|END_STAGE	eine Portion vollständig getrocknete Droge	88	97	11	0.813471	0.833708	0.877011	0.803454	0.871641	0.000000	0.025735	0.672132	0.679736	0.672005	NONE	0	NONE	0	0	0	26	0.445652	0.380435	0	G749-S0577
oty	COLD	chekar	HOT|DRY|PART|MIDDLE_STAGE	erste bis zur Mittelstufe getrocknete und erhitzte Fraktion	88	97	6	0.938544	0.833708	0.784513	0.725602	0.816951	0.080613	0.000000	0.668816	0.640216	0.677216	NONE	0	HOT	0	0	0	27	0.423913	0.163043	0	G749-S0578
oty	COLD	oteos	COLD|AMOUNT|PREPARATION|MIDDLE_STAGE	Kaltansatz-Charge auf mittlerer Stufe	88	97	4	0.849277	0.833708	0.879628	0.640012	0.928216	0.056430	0.000000	0.663420	0.661956	0.669834	COLD	1	NONE	0	0	0	28	0.402174	0.271739	0	G749-S0579
oty	COLD	chedar	DRY|PART|MIDDLE_STAGE	abgemessene Trockenfraktion I, Mittelstufe	88	97	16	0.596845	0.833708	0.884488	0.815985	0.927819	0.172389	0.081402	0.661555	0.717779	0.690667	NONE	0	NONE	0	0	0	29	0.380435	0.619565	0	G749-S0580
oty	COLD	okeeol	HOT|MATERIAL|PREPARATION|END_STAGE	vollständig erhitzter Ansatzstoff	88	97	6	0.678180	0.833708	0.851810	0.782341	0.872793	0.030484	0.000000	0.638277	0.671179	0.652559	NONE	0	HOT	0	0	0	30	0.358696	0.336957	0	G749-S0581
oty	COLD	qokeeody	HOT|PREPARATION|END_STAGE	vollständig ausgekochter Ansatz	88	97	10	0.531100	0.848502	0.891671	0.761913	0.928216	0.091639	0.052946	0.632398	0.700519	0.720623	NONE	0	HOT	0	0	0	31	0.336957	0.532609	0	G749-S0582
