gdt749_occurrence_id	target_surface	cell_id	page	physical_folio	locus	token_ordinal	reader_exact	gdt748_discovery_position	outside_discovery_primary	section	language	hand	line_token_count	line_position	line_third	left_whole_surface	left_whole_axes	right_whole_surface	right_whole_axes	immediate_known_axis_union	immediate_prior_axis_hits	immediate_rival_axis_hits	nearest_close_signature	left_close_distance_le5	right_close_distance_le5	written_line_eva	literal_identity	confirmed_lexeme	component_export_credit
G749-O0996	qokaiin	G733-C19953	f55v	f55	f55v.5	1	1	0	1	H	B	2	8	FIRST	FIRST_THIRD	EDGE	EDGE	chaiin	OPEN	NONE	NONE	NONE	RIGHT_D3_5	NA	4	qokaiin chaiin ykain ykan ody daiin chedy talam	OPEN	0	0
G749-O0997	cheky	G733-C19964	f55v	f55	f55v.6	4	1	0	1	H	B	2	5	MIDDLE	LAST_THIRD	ykair	HOT|PART|MATERIAL	daiiny	OPEN	HOT|PART|MATERIAL	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	ykaiin daiin ykair cheky daiiny	OPEN	0	0
G749-O0998	kchdy	G733-C19972	f55v	f55	f55v.7	7	1	0	1	H	B	2	11	MIDDLE	MIDDLE_THIRD	ch	OPEN	pchal	OPEN	NONE	NONE	NONE	RIGHT_D3_5	NA	3	okchd ykain sheokey or ain ch kchdy pchal ar aldy dary	OPEN	0	0
G749-O0999	qokaiin	G733-C19979	f55v	f55	f55v.8	3	1	0	1	H	B	2	11	MIDDLE	FIRST_THIRD	chedy	OPEN	okar	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	tar chedy qokaiin okar qol otar cho ar talody okar y	OPEN	0	0
G749-O1000	okal	G733-C19990	f55v	f55	f55v.9	3	1	0	1	H	B	2	10	MIDDLE	FIRST_THIRD	qokchy	OPEN	chey	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	ykaky qokchy okal chey or or aiin okaiin ykain otaky	OPEN	0	0
G749-O1001	oty	G733-C20002	f56r	f56	f56r.1	5	1	0	1	H	A	1	10	MIDDLE	MIDDLE_THIRD	y	OPEN	esedy	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	o chal chchs y oty esedy chy ychocphy chorchy chy	OPEN	0	0
G749-O1002	chdy	G733-C20078	f56r	f56	f56r.4	8	1	0	1	H	A	1	8	LAST	LAST_THIRD	okar	OPEN	EDGE	EDGE	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	qot chor chor chokor chkor chy okar chdy	OPEN	0	0
G749-O1003	lkeey	G733-C20125	f56v	f56	f56v.12	3	1	0	1	H	A	1	4	MIDDLE	LAST_THIRD	ctheey	MATERIAL	kcheeytain	OPEN	MATERIAL	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	qokchey ctheey lkeey kcheeytain	OPEN	0	0
G749-O1004	qokaiin	G733-C20212	f58r	f58	f58r.10	10	1	0	1	S	A	3	12	MIDDLE	LAST_THIRD	cheam	OPEN	ote	OPEN	NONE	NONE	NONE	LEFT_D3_5	3	NA	tal ar am shar chepchey otar aldy otal cheam qokaiin ote sy	OPEN	0	0
G749-O1005	okal	G733-C20285	f58r	f58	f58r.18	9	1	0	1	S	A	3	10	MIDDLE	LAST_THIRD	aiin	OPEN	otal	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	darar shol cholraly cholaiin odaiin chaly dalar aiin okal otal	OPEN	0	0
G749-O1006	oty	G733-C20324	f58r	f58	f58r.21	10	1	0	1	S	A	3	10	LAST	LAST_THIRD	olkeol	OPEN	EDGE	EDGE	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	tcheos ycheor sheain okey qotaily daiin chy cholkor olkeol oty	OPEN	0	0
G749-O1007	cheky	G733-C20350	f58r	f58	f58r.24	7	1	0	1	S	A	3	8	MIDDLE	LAST_THIRD	cheoekar	OPEN	otakas	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	tazain oteeos okeal ar otalor cheoekar cheky otakas	OPEN	0	0
G749-O1008	oty	G733-C20367	f58r	f58	f58r.27	2	1	0	1	S	A	3	12	MIDDLE	FIRST_THIRD	yteor	OPEN	chaltar	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	yteor oty chaltar ar sheeetchy tal al chear chear chor ar am	OPEN	0	0
G749-O1009	chdy	G733-C20412	f58r	f58	f58r.30	5	1	0	1	S	A	3	10	MIDDLE	MIDDLE_THIRD	qokalor	OPEN	dair	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	ytor ar alom qokalor chdy dair chody cheol okolchy otaldy	OPEN	0	0
G749-O1010	cheol	G733-C20415	f58r	f58	f58r.30	8	1	0	1	S	A	3	10	MIDDLE	LAST_THIRD	chody	OPEN	okolchy	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	ytor ar alom qokalor chdy dair chody cheol okolchy otaldy	OPEN	0	0
G749-O1011	okal	G733-C20420	f58r	f58	f58r.31	3	0	0	0	S	A	3	11	MIDDLE	FIRST_THIRD	taiin	OPEN	or	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	odshchol taiin okal or chol ol ekar otarchol chol kam qokal	OPEN	0	0
G749-O1012	qokaiin	G733-C20430	f58r	f58	f58r.32	2	1	0	1	S	A	3	9	MIDDLE	FIRST_THIRD	oqotaly	OPEN	chtaldy	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	oqotaly qokaiin chtaldy qoky dar al chol taly qokaldy	OPEN	0	0
G749-O1013	okal	G733-C20517	f58r	f58	f58r.41	5	0	0	0	S	A	3	7	MIDDLE	LAST_THIRD	dal	OPEN	s	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	dchol chokal saiin dal okal s alchey	OPEN	0	0
G749-O1014	cheey	G733-C20563	f58r	f58	f58r.9	2	0	0	0	S	A	3	10	MIDDLE	FIRST_THIRD	sholaiin	OPEN	yteodaiin	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	sholaiin cheey yteodaiin qoar aiin arary sheey daiin e alam	OPEN	0	0
G749-O1015	sheey	G733-C20568	f58r	f58	f58r.9	7	1	0	1	S	A	3	10	MIDDLE	LAST_THIRD	arary	OPEN	daiin	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	sholaiin cheey yteodaiin qoar aiin arary sheey daiin e alam	OPEN	0	0
G749-O1016	qokaiin	G733-C20587	f58v	f58	f58v.10	7	1	0	1	S	A	3	10	MIDDLE	LAST_THIRD	qokals	OPEN	okal	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	ykair shey key ctholy qotalom qokals qokaiin okal okaldy ory	OPEN	0	0
G749-O1017	okal	G733-C20588	f58v	f58	f58v.10	8	1	0	1	S	A	3	10	MIDDLE	LAST_THIRD	qokaiin	OPEN	okaldy	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	ykair shey key ctholy qotalom qokals qokaiin okal okaldy ory	OPEN	0	0
G749-O1018	okal	G733-C20617	f58v	f58	f58v.13	6	1	0	1	S	A	3	10	MIDDLE	MIDDLE_THIRD	alor	OPEN	chcthy	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	qoeear alkeain ytal chos alor okal chcthy tal y kar	OPEN	0	0
G749-O1019	okal	G733-C20636	f58v	f58	f58v.15	3	1	0	1	S	A	3	12	MIDDLE	FIRST_THIRD	oiin	OPEN	aral	PART|MATERIAL	PART|MATERIAL	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	qot oiin okal aral s air qoal talchos okal cho ytam dam	OPEN	0	0
G749-O1020	okal	G733-C20642	f58v	f58	f58v.15	9	0	0	0	S	A	3	12	MIDDLE	LAST_THIRD	talchos	OPEN	cho	DRY|PREPARATION	DRY|PREPARATION	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	qot oiin okal aral s air qoal talchos okal cho ytam dam	OPEN	0	0
G749-O1021	cheol	G733-C20662	f58v	f58	f58v.17	8	1	0	1	S	A	3	10	MIDDLE	LAST_THIRD	qokeal	HOT|MATERIAL|MIDDLE_STAGE	chos	OPEN	HOT|MIDDLE_STAGE|MATERIAL	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	daiin alal dal qokar otal chodol qokeal cheol chos okeeam	OPEN	0	0
G749-O1022	cheol	G733-C20680	f58v	f58	f58v.19	6	1	0	1	S	A	3	9	MIDDLE	MIDDLE_THIRD	olkam	HOT|MATERIAL	dar	OPEN	HOT|MATERIAL	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	okain chokal sheoldy qokor olkam cheol dar chokeey okalchy	OPEN	0	0
G749-O1023	okal	G733-C20703	f58v	f58	f58v.20	7	1	0	1	S	A	3	10	MIDDLE	LAST_THIRD	chol	OPEN	ar	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	tolain ar ykeain qokeey otal chol okal ar ty chkalarol	OPEN	0	0
G749-O1024	sheey	G733-C20717	f58v	f58	f58v.22	2	1	0	1	S	A	3	3	MIDDLE	MIDDLE_THIRD	okar	OPEN	shekealy	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	okar sheey shekealy	OPEN	0	0
G749-O1025	sheey	G733-C20741	f58v	f58	f58v.25	3	1	0	1	S	A	3	10	MIDDLE	FIRST_THIRD	okeor	HOT|AMOUNT|PREPARATION|PROCESS|MIDDLE_STAGE	qokeol	HOT|MATERIAL|PROCESS|MIDDLE_STAGE	HOT|MIDDLE_STAGE|AMOUNT|MATERIAL|PREPARATION|PROCESS	NONE	MIDDLE_STAGE	NO_CLOSE_WITHIN_5	NA	NA	qotain okeor sheey qokeol okeoly qokaly qokair or tas ykal	OPEN	0	0
G749-O1026	okal	G733-C20754	f58v	f58	f58v.26	6	0	0	0	S	A	3	12	MIDDLE	MIDDLE_THIRD	qokeos	OPEN	ar	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	ykaly qokal ol al qokeos okal ar okos al shekar qokair alam	OPEN	0	0
G749-O1027	okal	G733-C20774	f58v	f58	f58v.28	3	1	0	1	S	A	3	7	MIDDLE	MIDDLE_THIRD	okey	HOT|PREPARATION|MIDDLE_STAGE	otaly	MATERIAL|PREPARATION	HOT|MIDDLE_STAGE|MATERIAL|PREPARATION	HOT	NONE	NO_CLOSE_WITHIN_5	NA	NA	ycheockhy okey okal otaly okaldy okeor sheey	OPEN	0	0
G749-O1028	sheey	G733-C20778	f58v	f58	f58v.28	7	1	0	1	S	A	3	7	LAST	LAST_THIRD	okeor	HOT|AMOUNT|PREPARATION|PROCESS|MIDDLE_STAGE	EDGE	EDGE	HOT|MIDDLE_STAGE|AMOUNT|PREPARATION|PROCESS	NONE	MIDDLE_STAGE	NO_CLOSE_WITHIN_5	NA	NA	ycheockhy okey okal otaly okaldy okeor sheey	OPEN	0	0
G749-O1029	okal	G733-C20811	f58v	f58	f58v.31	4	1	1	0	S	A	3	10	MIDDLE	MIDDLE_THIRD	kar	HOT|PART|MATERIAL	qokeey	HOT|END_STAGE	HOT|END_STAGE|PART|MATERIAL	HOT	NONE	NO_CLOSE_WITHIN_5	NA	NA	tcheor chor kar okal qokeey qokal shol qokain ar oetalchg	OPEN	0	0
G749-O1030	okeey	G733-C20846	f58v	f58	f58v.35	5	1	0	1	S	A	3	10	MIDDLE	MIDDLE_THIRD	chey	OPEN	qokeeos	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	daiin otain okain chey okeey qokeeos olar sheo daly dalychs	OPEN	0	0
G749-O1031	okal	G733-C20856	f58v	f58	f58v.36	5	1	0	1	S	A	3	8	MIDDLE	MIDDLE_THIRD	qokal	OPEN	shokey	HOT|MOIST|PREPARATION|MIDDLE_STAGE	HOT|MOIST|MIDDLE_STAGE|PREPARATION	HOT	NONE	NO_CLOSE_WITHIN_5	NA	NA	tcheody okeor ockhy qokal okal shokey qokeey dalar	OPEN	0	0
G749-O1032	okal	G733-C20874	f58v	f58	f58v.38	6	0	1	0	S	A	3	9	MIDDLE	MIDDLE_THIRD	qokol	OPEN	okor	HOT|AMOUNT|MATERIAL|PREPARATION	HOT|AMOUNT|MATERIAL|PREPARATION	HOT	NONE	NO_CLOSE_WITHIN_5	NA	NA	ykeeody qokar qoky keey qokol okal okor cheky sydy	OPEN	0	0
G749-O1033	cheky	G733-C20876	f58v	f58	f58v.38	8	1	0	1	S	A	3	9	MIDDLE	LAST_THIRD	okor	HOT|AMOUNT|MATERIAL|PREPARATION	sydy	OPEN	HOT|AMOUNT|MATERIAL|PREPARATION	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	ykeeody qokar qoky keey qokol okal okor cheky sydy	OPEN	0	0
G749-O1034	qokaiin	G733-C20891	f58v	f58	f58v.4	8	1	0	1	S	A	3	12	MIDDLE	MIDDLE_THIRD	qokal	OPEN	qokaly	HOT|MATERIAL|PROCESS	HOT|MATERIAL|PROCESS	HOT	NONE	NO_CLOSE_WITHIN_5	NA	NA	or aiin okair y dair al qokal qokaiin qokaly okar olkaly okal	OPEN	0	0
G749-O1035	okal	G733-C20895	f58v	f58	f58v.4	12	1	0	1	S	A	3	12	LAST	LAST_THIRD	olkaly	OPEN	EDGE	EDGE	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	or aiin okair y dair al qokal qokaiin qokaly okar olkaly okal	OPEN	0	0
G749-O1036	okal	G733-C20903	f58v	f58	f58v.5	8	1	1	0	S	A	3	10	MIDDLE	LAST_THIRD	yqokaly	OPEN	qokaly	HOT|MATERIAL|PROCESS	HOT|MATERIAL|PROCESS	HOT	NONE	NO_CLOSE_WITHIN_5	NA	NA	faiir ofas ar qotaiin sholy qotaiin yqokaly okal qokaly okaly	OPEN	0	0
G749-O1037	cheky	G733-C20927	f58v	f58	f58v.7	10	1	0	1	S	A	3	10	LAST	LAST_THIRD	aiin	OPEN	EDGE	EDGE	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	y daiin qokeey qokar lchedy qokalor sheols oteor aiin cheky	OPEN	0	0
G749-O1038	qokaiin	G733-C20943	f58v	f58	f58v.9	5	1	0	1	S	A	3	8	MIDDLE	MIDDLE_THIRD	tcholy	OPEN	qokaiinos	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	salal qolaiin chockhey tcholy qokaiin qokaiinos orcheey olaly	OPEN	0	0
G749-O1039	qokaiin	G733-C20958	f5r	f5	f5r.2	3	0	0	0	H	A	1	9	MIDDLE	FIRST_THIRD	okey	HOT|PREPARATION|MIDDLE_STAGE	sho	MOIST|PREPARATION	HOT|MOIST|MIDDLE_STAGE|PREPARATION	HOT	NONE	NO_CLOSE_WITHIN_5	NA	NA	ochey okey qokaiin sho ckhoy cthey chey okas otol	OPEN	0	0
G749-O1040	okal	G733-C21102	f66r	f66	f66r.51	4	1	0	1	T	B	5	9	MIDDLE	MIDDLE_THIRD	qokeedar	OPEN	okedy	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	sair shekey qokeedar okal okedy qokeedy qokal okedy qokshd	OPEN	0	0
G749-O1041	okedy	G733-C21103	f66r	f66	f66r.51	5	1	0	1	T	B	5	9	MIDDLE	MIDDLE_THIRD	okal	OPEN	qokeedy	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	sair shekey qokeedar okal okedy qokeedy qokal okedy qokshd	OPEN	0	0
G749-O1042	okedy	G733-C21106	f66r	f66	f66r.51	8	0	0	0	T	B	5	9	MIDDLE	LAST_THIRD	qokal	OPEN	qokshd	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	sair shekey qokeedar okal okedy qokeedy qokal okedy qokshd	OPEN	0	0
G749-O1043	chdy	G733-C21120	f66r	f66	f66r.53	3	1	0	1	T	B	5	11	MIDDLE	FIRST_THIRD	qotedy	OPEN	chedy	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	shdy qotedy chdy chedy qotedal chcpheor ykady dar qotey kol ar	OPEN	0	0
G749-O1044	okedy	G733-C21135	f66r	f66	f66r.54	7	1	0	1	T	B	5	8	MIDDLE	LAST_THIRD	qokeeody	PREPARATION|END_STAGE	kodary	OPEN	END_STAGE|PREPARATION	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	qokeeody qokeody qokeody qokar sheky qokeeody okedy kodary	OPEN	0	0
G749-O1045	okeey	G733-C21163	f66r	f66	f66r.58	8	0	0	0	T	B	5	10	MIDDLE	LAST_THIRD	dar	OPEN	shdy	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	dsholdaiir dalky shky qoky shekair choty dar okeey shdy ykol	OPEN	0	0
G749-O1046	cheky	G733-C21167	f66r	f66	f66r.59	2	0	0	0	T	B	5	10	MIDDLE	FIRST_THIRD	qo	OPEN	shcthy	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	qo cheky shcthy dalalshedy cheta r sheod shokaiir chy dard	OPEN	0	0
G749-O1047	cheky	G733-C21188	f66r	f66	f66r.61	3	1	0	1	T	B	5	11	MIDDLE	FIRST_THIRD	qokaiir	OPEN	daly	AMOUNT|MATERIAL|BEGIN_STAGE	BEGIN_STAGE|AMOUNT|MATERIAL	NONE	BEGIN_STAGE	NO_CLOSE_WITHIN_5	NA	NA	qokchey qokaiir cheky daly daiin dal shedy chedy lkar ol okedy	OPEN	0	0
G749-O1048	okedy	G733-C21196	f66r	f66	f66r.61	11	0	0	0	T	B	5	11	LAST	LAST_THIRD	ol	OPEN	EDGE	EDGE	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	qokchey qokaiir cheky daly daiin dal shedy chedy lkar ol okedy	OPEN	0	0
G749-O1049	chdy	G733-C21275	f66r	f66	f66r.70	3	1	0	1	T	B	5	11	MIDDLE	FIRST_THIRD	keody	OPEN	keody	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	todeeey keody chdy keody shedy shekeefy chdy sheol shol kedy daly	OPEN	0	0
G749-O1050	chdy	G733-C21279	f66r	f66	f66r.70	7	0	0	0	T	B	5	11	MIDDLE	MIDDLE_THIRD	shekeefy	OPEN	sheol	MOIST|MATERIAL	MOIST|MATERIAL	NONE	MOIST	NO_CLOSE_WITHIN_5	NA	NA	todeeey keody chdy keody shedy shekeefy chdy sheol shol kedy daly	OPEN	0	0
G749-O1051	cheol	G733-C21285	f66r	f66	f66r.71	2	1	0	1	T	B	5	10	MIDDLE	FIRST_THIRD	saiir	OPEN	kal	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	saiir cheol kal sheody chcthedy dal shol qokeody chody kechody	OPEN	0	0
G749-O1052	cheky	G733-C21311	f66r	f66	f66r.73	8	1	0	1	T	B	5	10	MIDDLE	LAST_THIRD	dcheol	OPEN	cheo	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	ysheeod qoteeod qotol qoky chckhedy shey dcheol cheky cheo dor	OPEN	0	0
G749-O1053	qokedy	G733-C21338	f66r	f66	f66r.76	4	0	0	0	T	B	5	9	MIDDLE	MIDDLE_THIRD	qocthedy	MATERIAL|MIDDLE_STAGE	lchey	OPEN	MIDDLE_STAGE|MATERIAL	NONE	MIDDLE_STAGE	NO_CLOSE_WITHIN_5	NA	NA	daiin sheol qocthedy qokedy lchey qokaly shcthy qotal otchdy	OPEN	0	0
G749-O1054	okedy	G733-C21421	f66v	f66	f66v.12	2	0	0	0	H	B	5	10	MIDDLE	FIRST_THIRD	qekar	OPEN	cheky	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	qekar okedy cheky dal chekal chckhy kal kal dar chkchody	OPEN	0	0
G749-O1055	cheky	G733-C21422	f66v	f66	f66v.12	3	1	0	1	H	B	5	10	MIDDLE	FIRST_THIRD	okedy	OPEN	dal	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	qekar okedy cheky dal chekal chckhy kal kal dar chkchody	OPEN	0	0
G749-O1056	oty	G733-C21437	f66v	f66	f66v.13	8	1	0	1	H	B	5	8	LAST	LAST_THIRD	okchdy	HOT|DRY|PREPARATION|CLOSE|BEGIN_STAGE|END_STAGE	EDGE	EDGE	HOT|DRY|BEGIN_STAGE|END_STAGE|PREPARATION|CLOSE	NONE	HOT	LEFT_D1	1	NA	ydees shey daiin dalkal ykedaiin shedar okchdy oty	OPEN	0	0
G749-O1057	cheky	G733-C21456	f66v	f66	f66v.3	10	1	0	1	H	B	5	10	LAST	LAST_THIRD	chody	OPEN	EDGE	EDGE	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	ytos s or sheeky okechdy okeedal dar otal chody cheky	OPEN	0	0
G749-O1058	qokedy	G733-C21470	f66v	f66	f66v.5	3	1	0	1	H	B	5	5	MIDDLE	MIDDLE_THIRD	shedefam	OPEN	chokal	HOT|DRY|MATERIAL|PREPARATION|BEGIN_STAGE	HOT|DRY|BEGIN_STAGE|MATERIAL|PREPARATION	NONE	BEGIN_STAGE	NO_CLOSE_WITHIN_5	NA	NA	shdy shedefam qokedy chokal dal	OPEN	0	0
G749-O1059	cheky	G733-C21495	f66v	f66	f66v.8	6	1	0	1	H	B	5	8	MIDDLE	LAST_THIRD	keedy	HOT|CLOSE|END_STAGE	chety	COLD|DRY	HOT|COLD|DRY|END_STAGE|CLOSE	NONE	END_STAGE	LEFT_D1	1	NA	dchekeedy cheody qokchdy qokol keedy cheky chety kody	OPEN	0	0
G749-O1060	sheey	G733-C21501	f66v	f66	f66v.9	4	1	0	1	H	B	5	8	MIDDLE	MIDDLE_THIRD	chpadar	OPEN	fchdly	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	pody sheody chpadar sheey fchdly cheoseesey kchy qofchal	OPEN	0	0
G749-O1061	kchdy	G733-C21604	f6v	f6	f6v.10	3	1	0	1	H	A	1	3	LAST	LAST_THIRD	ychear	OPEN	EDGE	EDGE	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	qokchod ychear kchdy	OPEN	0	0
G749-O1062	oty	G733-C21687	f6v	f6	f6v.5	5	1	0	1	H	A	1	6	MIDDLE	LAST_THIRD	okor	HOT|AMOUNT|MATERIAL|PREPARATION	doldom	OPEN	HOT|AMOUNT|MATERIAL|PREPARATION	NONE	HOT	NO_CLOSE_WITHIN_5	NA	NA	dair chodam dam okor oty doldom	OPEN	0	0
G749-O1063	okeey	G733-C21708	f75r	f75	f75r.1	2	1	0	1	B	B	2	7	MIDDLE	FIRST_THIRD	kchedykary	OPEN	qokar	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	kchedykary okeey qokar shyk chedy qotar shedy	OPEN	0	0
G749-O1064	chdy	G733-C21716	f75r	f75	f75r.10	3	1	0	1	B	B	2	10	MIDDLE	FIRST_THIRD	qotar	OPEN	shey	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	dshor qotar chdy shey qokain chckhy dy otey tedy lchedy	OPEN	0	0
G749-O1065	cheey	G733-C21740	f75r	f75	f75r.12	7	1	0	1	B	B	2	11	MIDDLE	MIDDLE_THIRD	ol	OPEN	shey	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	ssheckhy qokal oly shey r ol cheey shey dy olshedy qoky	OPEN	0	0
G749-O1066	qokedy	G733-C21747	f75r	f75	f75r.13	3	1	0	1	B	B	2	8	MIDDLE	FIRST_THIRD	keedy	HOT|CLOSE|END_STAGE	qokedy	OPEN	HOT|END_STAGE|CLOSE	END_STAGE	NONE	LEFT_D1	1	NA	pchedy keedy qokedy qokedy qokedy qokedy qokain olshedy	OPEN	0	0
G749-O1067	qokedy	G733-C21748	f75r	f75	f75r.13	4	1	0	1	B	B	2	8	MIDDLE	MIDDLE_THIRD	qokedy	OPEN	qokedy	OPEN	NONE	NONE	NONE	LEFT_D2	2	NA	pchedy keedy qokedy qokedy qokedy qokedy qokain olshedy	OPEN	0	0
G749-O1068	qokedy	G733-C21749	f75r	f75	f75r.13	5	1	0	1	B	B	2	8	MIDDLE	MIDDLE_THIRD	qokedy	OPEN	qokedy	OPEN	NONE	NONE	NONE	LEFT_D3_5	3	NA	pchedy keedy qokedy qokedy qokedy qokedy qokain olshedy	OPEN	0	0
G749-O1069	qokedy	G733-C21750	f75r	f75	f75r.13	6	0	0	0	B	B	2	8	MIDDLE	LAST_THIRD	qokedy	OPEN	qokain	OPEN	NONE	NONE	NONE	LEFT_D3_5	4	NA	pchedy keedy qokedy qokedy qokedy qokedy qokain olshedy	OPEN	0	0
G749-O1070	olkar	G733-C21914	f75r	f75	f75r.3	8	1	0	1	B	B	2	9	MIDDLE	LAST_THIRD	ltain	OPEN	or	AMOUNT|MATERIAL	AMOUNT|MATERIAL	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	qokain chal orchey qey kain sheeky ltain olkar or	OPEN	0	0
G749-O1071	cheky	G733-C21921	f75r	f75	f75r.30	6	1	0	1	B	B	2	14	MIDDLE	MIDDLE_THIRD	qokain	OPEN	qokal	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	qo dain cheeky qokey qokain cheky qokal dain chedy o kalol shedy okar olom	OPEN	0	0
G749-O1072	qokedy	G733-C21937	f75r	f75	f75r.31	8	0	0	0	B	B	2	9	MIDDLE	LAST_THIRD	qoked	HOT|PROCESS|MIDDLE_STAGE	daldy	OPEN	HOT|MIDDLE_STAGE|PROCESS	NONE	MIDDLE_STAGE	NO_CLOSE_WITHIN_5	NA	NA	dshedy qokey chckhy qokar shedy chey qoked qokedy daldy	OPEN	0	0
G749-O1073	okal	G733-C21961	f75r	f75	f75r.34	3	1	0	1	B	B	2	10	MIDDLE	FIRST_THIRD	olkedy	HOT|MATERIAL|CLOSE|END_STAGE	dar	OPEN	HOT|END_STAGE|MATERIAL|CLOSE	HOT	NONE	LEFT_D1	1	NA	s olkedy okal dar oty okar otar ol kain oltedy	OPEN	0	0
G749-O1074	oty	G733-C21963	f75r	f75	f75r.34	5	1	0	1	B	B	2	10	MIDDLE	MIDDLE_THIRD	dar	OPEN	okar	OPEN	NONE	NONE	NONE	LEFT_D3_5	3	NA	s olkedy okal dar oty okar otar ol kain oltedy	OPEN	0	0
G749-O1075	qokedy	G733-C21984	f75r	f75	f75r.37	1	0	0	0	B	B	2	7	FIRST	FIRST_THIRD	EDGE	EDGE	dy	OPEN	NONE	NONE	NONE	RIGHT_D3_5	NA	5	qokedy dy sheety qokedy qokeedy qokechdy lol	OPEN	0	0
G749-O1076	qokedy	G733-C21987	f75r	f75	f75r.37	4	0	0	0	B	B	2	7	MIDDLE	MIDDLE_THIRD	sheety	MOIST|END_STAGE	qokeedy	OPEN	MOIST|END_STAGE	END_STAGE	NONE	RIGHT_D2	NA	2	qokedy dy sheety qokedy qokeedy qokechdy lol	OPEN	0	0
G749-O1077	qokedy	G733-C21993	f75r	f75	f75r.38	3	1	0	1	B	B	2	6	MIDDLE	MIDDLE_THIRD	qokeedy	OPEN	qokedy	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	qokeedy qokeedy qokedy qokedy qokeedy ldy	OPEN	0	0
