certificate_id	current_status	source_neighbor_count	component_recipe	visible_atom_count	visible_atoms	all_atoms_known	exact_catalog_key	catalog_intake_tier	incoming_action	incoming_argument	scope_context_mode	scope_incoming_action	next_visible_recipe	explicit_action_roots	explicit_argument_roots	visible_separated_chains	factor_gate_status	scope_selector_rules	portable_factor_rules	amber_factor_rules	blocked_factor_rules	blocked_rule_explanations	mechanism_flags	primary_intake_route	certificate_decision	route_explanation_de	ordered_literal_reading_de	outgoing_action	outgoing_argument	state_preserved_on_stop	direct_pair_promoted	invisible_separator_invented	meaning_revision	surface_prediction	occurrence_prediction	factor_gate_matches_gdt441
G445-CAN-2061	ABSENT	1	L+CH+K+AIN	4	L|CH|K|AIN	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	CH|K	AIN	NONE	FACTOR_GREEN_CROSS_PAGE	L_AIR_RIGHT_FALLBACK|NEAREST_HEAD_LEFT_TIE	FOCUS:CH<-L|FOCUS:K<-AIN|PAIR:CH>K	NONE	NONE	NONE	KNOWN_FACTOR_COMPOSITION	KNOWN_FACTOR_COMPOSITION_GREEN	READ	Neue sichtbare Karte nur aus seitenuebergreifend belegten Faktoren lesen.	VERBINDUNG · NEHMEN · GEBEN · ANTEIL	K	AIN	YES	NO	NO	NO	NO	NO	YES
G445-CAN-2062	ABSENT	1	L+CH+K+CHD+Y	5	L|CH|K|CHD|Y	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	CH|K|CHD	Y	NONE	FACTOR_GREEN_CROSS_PAGE	L_AIR_RIGHT_FALLBACK|NEAREST_HEAD_LEFT_TIE	FOCUS:CH<-L|FOCUS:CHD<-Y|PAIR:CH>K|PAIR:K>CHD	NONE	NONE	NONE	KNOWN_FACTOR_COMPOSITION	KNOWN_FACTOR_COMPOSITION_GREEN	READ	Neue sichtbare Karte nur aus seitenuebergreifend belegten Faktoren lesen.	VERBINDUNG · NEHMEN · GEBEN · BEARBEITEN · POSTEN	CHD	Y	YES	NO	NO	NO	NO	NO	YES
G445-CAN-2063	ABSENT	1	L+CH+K+OR	4	L|CH|K|OR	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	CH|K	OR	NONE	FACTOR_GREEN_CROSS_PAGE	L_AIR_RIGHT_FALLBACK|NEAREST_HEAD_LEFT_TIE	FOCUS:CH<-L|FOCUS:K<-OR|PAIR:CH>K	NONE	NONE	NONE	KNOWN_FACTOR_COMPOSITION	KNOWN_FACTOR_COMPOSITION_GREEN	READ	Neue sichtbare Karte nur aus seitenuebergreifend belegten Faktoren lesen.	VERBINDUNG · NEHMEN · GEBEN · EINHEIT	K	OR	YES	NO	NO	NO	NO	NO	YES
G445-CAN-2064	ABSENT	1	L+CH+OK+CHD+Y	5	L|CH|OK|CHD|Y	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	CH|OK|CHD	Y	NONE	FACTOR_AMBER_LOCAL_APPENDIX	L_AIR_RIGHT_FALLBACK|NEAREST_HEAD_LEFT_TIE	FOCUS:CH<-L|FOCUS:CHD<-Y|PAIR:OK>CHD	PAIR:CH>OK	NONE	NONE	LOCAL_APPENDIX_EDGE_VISIBLE	KNOWN_FACTOR_COMPOSITION_AMBER	READ_AMBER	Neue sichtbare Karte mit genau ausgewiesener lokaler Altkante lesen.	VERBINDUNG · NEHMEN · SETZEN · BEARBEITEN · POSTEN	CHD	Y	YES	NO	NO	NO	NO	NO	YES
G445-CAN-2065	ABSENT	1	L+CH+OK+E+DY	5	L|CH|OK|E|DY	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	CH|OK	NONE	NONE	FACTOR_AMBER_LOCAL_APPENDIX	L_AIR_RIGHT_FALLBACK|NEAREST_HEAD_LEFT_TIE	FOCUS:CH<-L|FOCUS:OK<-E|CLOSE:OK	PAIR:CH>OK	NONE	NONE	LOCAL_APPENDIX_EDGE_VISIBLE	KNOWN_FACTOR_COMPOSITION_AMBER	READ_AMBER	Neue sichtbare Karte mit genau ausgewiesener lokaler Altkante lesen.	VERBINDUNG · NEHMEN · SETZEN · GRAD I · SCHLUSS	OK	NONE	YES	NO	NO	NO	NO	NO	YES
G445-CAN-2066	ABSENT	1	L+CH+OK+Y	4	L|CH|OK|Y	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	CH|OK	Y	NONE	FACTOR_AMBER_LOCAL_APPENDIX	L_AIR_RIGHT_FALLBACK|NEAREST_HEAD_LEFT_TIE	FOCUS:CH<-L|FOCUS:OK<-Y	PAIR:CH>OK	NONE	NONE	LOCAL_APPENDIX_EDGE_VISIBLE	KNOWN_FACTOR_COMPOSITION_AMBER	READ_AMBER	Neue sichtbare Karte mit genau ausgewiesener lokaler Altkante lesen.	VERBINDUNG · NEHMEN · SETZEN · POSTEN	OK	Y	YES	NO	NO	NO	NO	NO	YES
G445-CAN-2067	ABSENT	1	L+CH+OR	3	L|CH|OR	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	CH	OR	NONE	FACTOR_GREEN_CROSS_PAGE	L_AIR_RIGHT_FALLBACK|NEAREST_HEAD_LEFT_TIE	FOCUS:CH<-L|FOCUS:CH<-OR	NONE	NONE	NONE	KNOWN_FACTOR_COMPOSITION	KNOWN_FACTOR_COMPOSITION_GREEN	READ	Neue sichtbare Karte nur aus seitenuebergreifend belegten Faktoren lesen.	VERBINDUNG · NEHMEN · EINHEIT	CH	OR	YES	NO	NO	NO	NO	NO	YES
G445-CAN-2068	ABSENT	1	L+CH+P+CHD+AIIN	5	L|CH|P|CHD|AIIN	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	CH|P|CHD	AIIN	NONE	FACTOR_GREEN_CROSS_PAGE	L_AIR_RIGHT_FALLBACK|NEAREST_HEAD_LEFT_TIE	FOCUS:CH<-L|FOCUS:CHD<-AIIN|PAIR:CH>P|PAIR:P>CHD	NONE	NONE	NONE	KNOWN_FACTOR_COMPOSITION	KNOWN_FACTOR_COMPOSITION_GREEN	READ	Neue sichtbare Karte nur aus seitenuebergreifend belegten Faktoren lesen.	VERBINDUNG · NEHMEN · EINSETZEN · BEARBEITEN · WERT	CHD	AIIN	YES	NO	NO	NO	NO	NO	YES
G445-CAN-2069	ABSENT	1	L+CH+P+CHD+AIN	5	L|CH|P|CHD|AIN	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	CH|P|CHD	AIN	NONE	FACTOR_GREEN_CROSS_PAGE	L_AIR_RIGHT_FALLBACK|NEAREST_HEAD_LEFT_TIE	FOCUS:CH<-L|FOCUS:CHD<-AIN|PAIR:CH>P|PAIR:P>CHD	NONE	NONE	NONE	KNOWN_FACTOR_COMPOSITION	KNOWN_FACTOR_COMPOSITION_GREEN	READ	Neue sichtbare Karte nur aus seitenuebergreifend belegten Faktoren lesen.	VERBINDUNG · NEHMEN · EINSETZEN · BEARBEITEN · ANTEIL	CHD	AIN	YES	NO	NO	NO	NO	NO	YES
G445-CAN-2070	ABSENT	1	L+CH+P+CHD+OR	5	L|CH|P|CHD|OR	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	CH|P|CHD	OR	NONE	FACTOR_GREEN_CROSS_PAGE	L_AIR_RIGHT_FALLBACK|NEAREST_HEAD_LEFT_TIE	FOCUS:CH<-L|FOCUS:CHD<-OR|PAIR:CH>P|PAIR:P>CHD	NONE	NONE	NONE	KNOWN_FACTOR_COMPOSITION	KNOWN_FACTOR_COMPOSITION_GREEN	READ	Neue sichtbare Karte nur aus seitenuebergreifend belegten Faktoren lesen.	VERBINDUNG · NEHMEN · EINSETZEN · BEARBEITEN · EINHEIT	CHD	OR	YES	NO	NO	NO	NO	NO	YES
G445-CAN-2071	ABSENT	1	L+CH+P+E+DY	5	L|CH|P|E|DY	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	CH|P	NONE	NONE	FACTOR_GREEN_CROSS_PAGE	L_AIR_RIGHT_FALLBACK|NEAREST_HEAD_LEFT_TIE	FOCUS:CH<-L|FOCUS:P<-E|PAIR:CH>P|CLOSE:P	NONE	NONE	NONE	KNOWN_FACTOR_COMPOSITION	KNOWN_FACTOR_COMPOSITION_GREEN	READ	Neue sichtbare Karte nur aus seitenuebergreifend belegten Faktoren lesen.	VERBINDUNG · NEHMEN · EINSETZEN · GRAD I · SCHLUSS	P	NONE	YES	NO	NO	NO	NO	NO	YES
G445-CAN-2072	ABSENT	1	L+CH+P+SH+Y	5	L|CH|P|SH|Y	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	CH|P|SH	Y	NONE	FACTOR_GREEN_CROSS_PAGE	L_AIR_RIGHT_FALLBACK|NEAREST_HEAD_LEFT_TIE	FOCUS:CH<-L|FOCUS:SH<-Y|PAIR:CH>P|PAIR:P>SH	NONE	NONE	NONE	KNOWN_FACTOR_COMPOSITION	KNOWN_FACTOR_COMPOSITION_GREEN	READ	Neue sichtbare Karte nur aus seitenuebergreifend belegten Faktoren lesen.	VERBINDUNG · NEHMEN · EINSETZEN · HALTEN · POSTEN	SH	Y	YES	NO	NO	NO	NO	NO	YES
G445-CAN-2073	ABSENT	1	L+CH+P+Y	4	L|CH|P|Y	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	CH|P	Y	NONE	FACTOR_GREEN_CROSS_PAGE	L_AIR_RIGHT_FALLBACK|NEAREST_HEAD_LEFT_TIE	FOCUS:CH<-L|FOCUS:P<-Y|PAIR:CH>P	NONE	NONE	NONE	KNOWN_FACTOR_COMPOSITION	KNOWN_FACTOR_COMPOSITION_GREEN	READ	Neue sichtbare Karte nur aus seitenuebergreifend belegten Faktoren lesen.	VERBINDUNG · NEHMEN · EINSETZEN · POSTEN	P	Y	YES	NO	NO	NO	NO	NO	YES
G445-CAN-2074	ABSENT	1	L+CH+S+P+E+DY	6	L|CH|S|P|E|DY	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	CH|S|P	NONE	NONE	STOP__UNLICENSED_FACTOR	L_AIR_RIGHT_FALLBACK|NEAREST_HEAD_LEFT_TIE	FOCUS:CH<-L|FOCUS:P<-E|PAIR:CH>S|CLOSE:P	NONE	PAIR:S>P	PAIR:S>P:ADJACENT_ACTION_PAIR:STOP	NAMED_STOP_RULE	STOP_UNLICENSED_DIRECT_PAIR	STOP	Ein sichtbar direktes Handlungspaar fehlt im Paar-Deck; Zustand nicht aendern.	VERBINDUNG · NEHMEN · WÄHLEN · EINSETZEN · GRAD I · SCHLUSS	NONE	NONE	YES	NO	NO	NO	NO	NO	YES
G445-CAN-2075	ABSENT	1	L+CH+Y+T+AIIN	5	L|CH|Y|T|AIIN	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	CH|T	Y|AIIN	NONE	FACTOR_GREEN_CROSS_PAGE	L_AIR_RIGHT_FALLBACK|NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE	FOCUS:CH<-L|FOCUS:CH<-Y|FOCUS:T<-AIIN	NONE	NONE	NONE	KNOWN_FACTOR_COMPOSITION	KNOWN_FACTOR_COMPOSITION_GREEN	READ	Neue sichtbare Karte nur aus seitenuebergreifend belegten Faktoren lesen.	VERBINDUNG · NEHMEN · POSTEN · EINSTELLEN · WERT	T	AIIN	YES	NO	NO	NO	NO	NO	YES
G445-CAN-2076	OBSERVED	2	L+CHD	2	L|CHD	YES	YES	T0_EXACT_OBSERVED	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	CHD	NONE	NONE	FACTOR_GREEN_CROSS_PAGE	L_AIR_RIGHT_FALLBACK	FOCUS:CHD<-L	NONE	NONE	NONE	EXACT_CATALOG_KEY	EXACT_CATALOG	READ	Bekannten exakten Kartenschluessel lesen; Faktoren bleiben sichtbar.	VERBINDUNG · BEARBEITEN	CHD	NONE	YES	NO	NO	NO	NO	NO	YES
G445-CAN-2077	ABSENT	1	L+CHD+AIIN	3	L|CHD|AIIN	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	CHD	AIIN	NONE	FACTOR_GREEN_CROSS_PAGE	L_AIR_RIGHT_FALLBACK|NEAREST_HEAD_LEFT_TIE	FOCUS:CHD<-L|FOCUS:CHD<-AIIN	NONE	NONE	NONE	KNOWN_FACTOR_COMPOSITION	KNOWN_FACTOR_COMPOSITION_GREEN	READ	Neue sichtbare Karte nur aus seitenuebergreifend belegten Faktoren lesen.	VERBINDUNG · BEARBEITEN · WERT	CHD	AIIN	YES	NO	NO	NO	NO	NO	YES
G445-CAN-2078	ABSENT	1	L+CHD+AIN	3	L|CHD|AIN	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	CHD	AIN	NONE	FACTOR_GREEN_CROSS_PAGE	L_AIR_RIGHT_FALLBACK|NEAREST_HEAD_LEFT_TIE	FOCUS:CHD<-L|FOCUS:CHD<-AIN	NONE	NONE	NONE	KNOWN_FACTOR_COMPOSITION	KNOWN_FACTOR_COMPOSITION_GREEN	READ	Neue sichtbare Karte nur aus seitenuebergreifend belegten Faktoren lesen.	VERBINDUNG · BEARBEITEN · ANTEIL	CHD	AIN	YES	NO	NO	NO	NO	NO	YES
G445-CAN-2079	ABSENT	2	L+CHD+AIR	3	L|CHD|AIR	YES	YES	T4_NARROW_APPENDIX	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	CHD	NONE	NONE	FACTOR_GREEN_CROSS_PAGE	L_AIR_RIGHT_FALLBACK|L_AIR_RIGHT_FALLBACK	FOCUS:CHD<-L|FOCUS:CHD<-AIR	NONE	NONE	NONE	EXACT_CATALOG_KEY	EXACT_CATALOG	READ	Bekannten exakten Kartenschluessel lesen; Faktoren bleiben sichtbar.	VERBINDUNG · BEARBEITEN · BAHN	CHD	NONE	YES	NO	NO	NO	NO	NO	YES
G445-CAN-2080	OBSERVED	1	L+CHD+AL	3	L|CHD|AL	YES	YES	T0_EXACT_OBSERVED	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	CHD	NONE	NONE	FACTOR_GREEN_CROSS_PAGE	L_AIR_RIGHT_FALLBACK|AL_AR_ORDERED_FALLBACK	FOCUS:CHD<-L|FOCUS:CHD<-AL	NONE	NONE	NONE	EXACT_CATALOG_KEY	EXACT_CATALOG	READ	Bekannten exakten Kartenschluessel lesen; Faktoren bleiben sichtbar.	VERBINDUNG · BEARBEITEN · ZIELORT	CHD	NONE	YES	NO	NO	NO	NO	NO	YES
G445-CAN-2081	OBSERVED	1	L+CHD+AR	3	L|CHD|AR	YES	YES	T0_EXACT_OBSERVED	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	CHD	NONE	NONE	FACTOR_GREEN_CROSS_PAGE	L_AIR_RIGHT_FALLBACK|AL_AR_ORDERED_FALLBACK	FOCUS:CHD<-L|FOCUS:CHD<-AR	NONE	NONE	NONE	EXACT_CATALOG_KEY	EXACT_CATALOG	READ	Bekannten exakten Kartenschluessel lesen; Faktoren bleiben sichtbar.	VERBINDUNG · BEARBEITEN · AUSGANG	CHD	NONE	YES	NO	NO	NO	NO	NO	YES
G445-CAN-2082	ABSENT	1	L+CHD+CH+T+Y	5	L|CHD|CH|T|Y	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	CHD|CH|T	Y	NONE	STOP__UNLICENSED_FACTOR	L_AIR_RIGHT_FALLBACK|NEAREST_HEAD_LEFT_TIE	FOCUS:CHD<-L|FOCUS:T<-Y|PAIR:CH>T	NONE	PAIR:CHD>CH	PAIR:CHD>CH:ADJACENT_ACTION_PAIR:STOP	NAMED_STOP_RULE	STOP_UNLICENSED_DIRECT_PAIR	STOP	Ein sichtbar direktes Handlungspaar fehlt im Paar-Deck; Zustand nicht aendern.	VERBINDUNG · BEARBEITEN · NEHMEN · EINSTELLEN · POSTEN	NONE	NONE	YES	NO	NO	NO	NO	NO	YES
G445-CAN-2083	OBSERVED	1	L+CHD+DY	3	L|CHD|DY	YES	YES	T0_EXACT_OBSERVED	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	CHD	NONE	NONE	FACTOR_GREEN_CROSS_PAGE	L_AIR_RIGHT_FALLBACK	FOCUS:CHD<-L|CLOSE:CHD	NONE	NONE	NONE	EXACT_CATALOG_KEY	EXACT_CATALOG	READ	Bekannten exakten Kartenschluessel lesen; Faktoren bleiben sichtbar.	VERBINDUNG · BEARBEITEN · SCHLUSS	CHD	NONE	YES	NO	NO	NO	NO	NO	YES
G445-CAN-2084	ABSENT	1	L+CHD+E	3	L|CHD|E	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	CHD	NONE	NONE	FACTOR_GREEN_CROSS_PAGE	L_AIR_RIGHT_FALLBACK|NEAREST_HEAD_LEFT_TIE	FOCUS:CHD<-L|FOCUS:CHD<-E	NONE	NONE	NONE	KNOWN_FACTOR_COMPOSITION	KNOWN_FACTOR_COMPOSITION_GREEN	READ	Neue sichtbare Karte nur aus seitenuebergreifend belegten Faktoren lesen.	VERBINDUNG · BEARBEITEN · GRAD I	CHD	NONE	YES	NO	NO	NO	NO	NO	YES
G445-CAN-2085	ABSENT	1	L+CHD+E+DY	4	L|CHD|E|DY	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	CHD	NONE	NONE	FACTOR_GREEN_CROSS_PAGE	L_AIR_RIGHT_FALLBACK|NEAREST_HEAD_LEFT_TIE	FOCUS:CHD<-L|FOCUS:CHD<-E|CLOSE:CHD	NONE	NONE	NONE	KNOWN_FACTOR_COMPOSITION	KNOWN_FACTOR_COMPOSITION_GREEN	READ	Neue sichtbare Karte nur aus seitenuebergreifend belegten Faktoren lesen.	VERBINDUNG · BEARBEITEN · GRAD I · SCHLUSS	CHD	NONE	YES	NO	NO	NO	NO	NO	YES
G445-CAN-2086	ABSENT	1	L+CHD+E+D_ADDR+AR+Y	6	L|CHD|E|D_ADDR|AR|Y	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	CHD	Y	NONE	FACTOR_GREEN_CROSS_PAGE	L_AIR_RIGHT_FALLBACK|NEAREST_HEAD_LEFT_TIE|AL_AR_ORDERED_FALLBACK|NEAREST_HEAD_LEFT_TIE	FOCUS:CHD<-L|FOCUS:CHD<-E|FOCUS:CHD<-AR|FOCUS:CHD<-Y	NONE	NONE	NONE	KNOWN_FACTOR_COMPOSITION	KNOWN_FACTOR_COMPOSITION_GREEN	READ	Neue sichtbare Karte nur aus seitenuebergreifend belegten Faktoren lesen.	VERBINDUNG · BEARBEITEN · GRAD I · HIER · AUSGANG · POSTEN	CHD	Y	YES	NO	NO	NO	NO	NO	YES
G445-CAN-2087	ABSENT	1	L+CHD+E+T+Y	5	L|CHD|E|T|Y	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	CHD|T	Y	2:CHD+E+T__DIRECT_CHD>T_REMAINS_RED	FACTOR_GREEN_CROSS_PAGE	L_AIR_RIGHT_FALLBACK|NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE	FOCUS:CHD<-L|FOCUS:CHD<-E|FOCUS:T<-Y	NONE	NONE	NONE	VISIBLE_SLOT_SEPARATED_CHAIN	VISIBLE_SLOT_SEPARATED_CHAIN_GREEN	READ	Sichtbarer Fokus trennt zwei Handlungen; das rote Direktpaar bleibt verboten.	VERBINDUNG · BEARBEITEN · GRAD I · EINSTELLEN · POSTEN	T	Y	YES	NO	NO	NO	NO	NO	YES
G445-CAN-2088	ABSENT	1	L+CHD+E+Y	4	L|CHD|E|Y	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	CHD	Y	NONE	FACTOR_GREEN_CROSS_PAGE	L_AIR_RIGHT_FALLBACK|NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE	FOCUS:CHD<-L|FOCUS:CHD<-E|FOCUS:CHD<-Y	NONE	NONE	NONE	KNOWN_FACTOR_COMPOSITION	KNOWN_FACTOR_COMPOSITION_GREEN	READ	Neue sichtbare Karte nur aus seitenuebergreifend belegten Faktoren lesen.	VERBINDUNG · BEARBEITEN · GRAD I · POSTEN	CHD	Y	YES	NO	NO	NO	NO	NO	YES
G445-CAN-2089	ABSENT	1	L+CHD+EE	3	L|CHD|EE	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	CHD	NONE	NONE	FACTOR_GREEN_CROSS_PAGE	L_AIR_RIGHT_FALLBACK|NEAREST_HEAD_LEFT_TIE	FOCUS:CHD<-L|FOCUS:CHD<-EE	NONE	NONE	NONE	KNOWN_FACTOR_COMPOSITION	KNOWN_FACTOR_COMPOSITION_GREEN	READ	Neue sichtbare Karte nur aus seitenuebergreifend belegten Faktoren lesen.	VERBINDUNG · BEARBEITEN · GRAD II	CHD	NONE	YES	NO	NO	NO	NO	NO	YES
G445-CAN-2090	ABSENT	1	L+CHD+EE+D_ADDR+Y	5	L|CHD|EE|D_ADDR|Y	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	CHD	Y	NONE	FACTOR_GREEN_CROSS_PAGE	L_AIR_RIGHT_FALLBACK|NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE	FOCUS:CHD<-L|FOCUS:CHD<-EE|FOCUS:CHD<-Y	NONE	NONE	NONE	KNOWN_FACTOR_COMPOSITION	KNOWN_FACTOR_COMPOSITION_GREEN	READ	Neue sichtbare Karte nur aus seitenuebergreifend belegten Faktoren lesen.	VERBINDUNG · BEARBEITEN · GRAD II · HIER · POSTEN	CHD	Y	YES	NO	NO	NO	NO	NO	YES
G445-CAN-2091	ABSENT	1	L+CHD+EE+Y	4	L|CHD|EE|Y	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	CHD	Y	NONE	FACTOR_GREEN_CROSS_PAGE	L_AIR_RIGHT_FALLBACK|NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE	FOCUS:CHD<-L|FOCUS:CHD<-EE|FOCUS:CHD<-Y	NONE	NONE	NONE	KNOWN_FACTOR_COMPOSITION	KNOWN_FACTOR_COMPOSITION_GREEN	READ	Neue sichtbare Karte nur aus seitenuebergreifend belegten Faktoren lesen.	VERBINDUNG · BEARBEITEN · GRAD II · POSTEN	CHD	Y	YES	NO	NO	NO	NO	NO	YES
G445-CAN-2092	ABSENT	3	L+CHD+L	3	L|CHD|L	YES	YES	T2_FUTURE_STRONG	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	CHD	NONE	NONE	FACTOR_GREEN_CROSS_PAGE	L_AIR_RIGHT_FALLBACK|L_AIR_RIGHT_FALLBACK	FOCUS:CHD<-L|FOCUS:CHD<-L	NONE	NONE	NONE	EXACT_CATALOG_KEY	EXACT_CATALOG	READ	Bekannten exakten Kartenschluessel lesen; Faktoren bleiben sichtbar.	VERBINDUNG · BEARBEITEN · VERBINDUNG	CHD	NONE	YES	NO	NO	NO	NO	NO	YES
G445-CAN-2093	ABSENT	1	L+CHD+O	3	L|CHD|O	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	CHD	NONE	NONE	FACTOR_GREEN_CROSS_PAGE	L_AIR_RIGHT_FALLBACK	FOCUS:CHD<-L	NONE	NONE	NONE	KNOWN_FACTOR_COMPOSITION	KNOWN_FACTOR_COMPOSITION_GREEN	READ	Neue sichtbare Karte nur aus seitenuebergreifend belegten Faktoren lesen.	VERBINDUNG · BEARBEITEN · AUSFÜHRUNG	CHD	NONE	YES	NO	NO	NO	NO	NO	YES
G445-CAN-2094	ABSENT	1	L+CHD+OR	3	L|CHD|OR	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	CHD	OR	NONE	FACTOR_GREEN_CROSS_PAGE	L_AIR_RIGHT_FALLBACK|NEAREST_HEAD_LEFT_TIE	FOCUS:CHD<-L|FOCUS:CHD<-OR	NONE	NONE	NONE	KNOWN_FACTOR_COMPOSITION	KNOWN_FACTOR_COMPOSITION_GREEN	READ	Neue sichtbare Karte nur aus seitenuebergreifend belegten Faktoren lesen.	VERBINDUNG · BEARBEITEN · EINHEIT	CHD	OR	YES	NO	NO	NO	NO	NO	YES
G445-CAN-2095	OBSERVED	1	L+DY	2	L|DY	YES	YES	T0_EXACT_OBSERVED	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	NONE	NONE	NONE	STOP__UNLICENSED_FACTOR	L_AIR_RIGHT_FALLBACK	FOCUS:OWNER<-L	NONE	CLOSE:NO_ACTIVE_ACTION	CLOSE:NO_ACTIVE_ACTION:CLOSE_CONTEXT:STOP	EXACT_CATALOG_KEY|NAMED_STOP_RULE	EXACT_CATALOG	READ	Bekannten exakten Kartenschluessel lesen; Faktoren bleiben sichtbar.	VERBINDUNG · SCHLUSS	NONE	NONE	YES	NO	NO	NO	NO	NO	YES
G445-CAN-2096	ABSENT	1	L+D_ADDR+AIIN	3	L|D_ADDR|AIIN	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	NONE	AIIN	NONE	FACTOR_GREEN_CROSS_PAGE	L_AIR_RIGHT_FALLBACK|OWNER_CONTEXT	FOCUS:OWNER<-L|FOCUS:OWNER<-AIIN	NONE	NONE	NONE	KNOWN_FACTOR_COMPOSITION	KNOWN_FACTOR_COMPOSITION_GREEN	READ	Neue sichtbare Karte nur aus seitenuebergreifend belegten Faktoren lesen.	VERBINDUNG · HIER · WERT	NONE	AIIN	YES	NO	NO	NO	NO	NO	YES
G445-CAN-2097	ABSENT	1	L+D_ADDR+Y	3	L|D_ADDR|Y	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	NONE	Y	NONE	FACTOR_GREEN_CROSS_PAGE	L_AIR_RIGHT_FALLBACK|OWNER_CONTEXT	FOCUS:OWNER<-L|FOCUS:OWNER<-Y	NONE	NONE	NONE	KNOWN_FACTOR_COMPOSITION	KNOWN_FACTOR_COMPOSITION_GREEN	READ	Neue sichtbare Karte nur aus seitenuebergreifend belegten Faktoren lesen.	VERBINDUNG · HIER · POSTEN	NONE	Y	YES	NO	NO	NO	NO	NO	YES
G445-CAN-2098	ABSENT	1	L+EE+AIIN	3	L|EE|AIIN	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	NONE	AIIN	NONE	FACTOR_GREEN_CROSS_PAGE	L_AIR_RIGHT_FALLBACK|OWNER_CONTEXT|OWNER_CONTEXT	FOCUS:OWNER<-L|FOCUS:OWNER<-EE|FOCUS:OWNER<-AIIN	NONE	NONE	NONE	KNOWN_FACTOR_COMPOSITION	KNOWN_FACTOR_COMPOSITION_GREEN	READ	Neue sichtbare Karte nur aus seitenuebergreifend belegten Faktoren lesen.	VERBINDUNG · GRAD II · WERT	NONE	AIIN	YES	NO	NO	NO	NO	NO	YES
