page	locus	target_surfaces	zl3b_line	v31_tokenwise_de	v32_tokenwise_de	complete_v32
f56r	f56r.7	dal	sho kchol otchor choky dal	feuchter Ansatz | [kchol:?] | kalt-trockene Drogenportion im Ansatz | heiß-trockene Zubereitung, Grundform | [dal:?]	feuchter Ansatz | [kchol:?] | kalt-trockene Drogenportion im Ansatz | heiß-trockene Zubereitung, Grundform | abgemessene Rohstoffmenge I	False
f56v	f56v.3	dal	ochey chol chol qotchey daiin choteeey dal	[ochey:?] | trocken; nominal trockenes Gut/Material | trocken; nominal trockenes Gut/Material | kalt und trocken in der Mitte des Grades | Grad-/Maßwert III | [choteeey:?] | [dal:?]	[ochey:?] | trocken; nominal trockenes Gut/Material | trocken; nominal trockenes Gut/Material | kalt und trocken in der Mitte des Grades | Grad-/Maßwert III | [choteeey:?] | abgemessene Rohstoffmenge I	False
f58r	f58r.1	dal	kor cholfy shofchy otoralchy chofchol sholy otaly dal m	heiße Drogenportion | [cholfy:?] | [shofchy:?] | [otoralchy:?] | [chofchol:?] | [sholy:?] | [otaly:?] | [dal:?] | [m:?]	heiße Drogenportion | [cholfy:?] | [shofchy:?] | [otoralchy:?] | [chofchol:?] | [sholy:?] | [otaly:?] | abgemessene Rohstoffmenge I | [m:?]	False
f58r	f58r.10	aldy	tal ar am shar chepchey otar aldy otal cheam qokaiin ote sy	[tal:?] | Drogenfraktion I | [am:?] | [shar:?] | [chepchey:?] | kalte Drogenfraktion I im Ansatz | [aldy:?] | Ansatz aus kaltem Rohstoff, Form I | [cheam:?] | heiß, Grad III | [ote:?] | Saatgut in Grundform	[tal:?] | Drogenfraktion I | [am:?] | [shar:?] | [chepchey:?] | kalte Drogenfraktion I im Ansatz | Rohstoffklasse I, abgeschlossen | Ansatz aus kaltem Rohstoff, Form I | [cheam:?] | heiß, Grad III | [ote:?] | Saatgut in Grundform	False
f58r	f58r.12	dal	shoar ar choldal otalchal dal choldy okalys airaldy shar	[shoar:?] | Drogenfraktion I | [choldal:?] | [otalchal:?] | [dal:?] | [choldy:?] | [okalys:?] | [airaldy:?] | [shar:?]	[shoar:?] | Drogenfraktion I | [choldal:?] | [otalchal:?] | abgemessene Rohstoffmenge I | [choldy:?] | [okalys:?] | [airaldy:?] | [shar:?]	False
f58r	f58r.17	dal|aly	ysholshy qotoly daiin ykal dalchdy qoky dal ytchody s olar aly	[ysholshy:?] | [qotoly:?] | Grad-/Maßwert III | [ykal:?] | [dalchdy:?] | heiß am Anfang des Grades | [dal:?] | [ytchody:?] | [s:?] | [olar:?] | [aly:?]	[ysholshy:?] | [qotoly:?] | Grad-/Maßwert III | [ykal:?] | [dalchdy:?] | heiß am Anfang des Grades | abgemessene Rohstoffmenge I | [ytchody:?] | [s:?] | [olar:?] | Rohstoffklasse I, Grundform	False
f58r	f58r.19	dal	todal qotey chaly dal qokaldy otary okalal ees chal ochaly	[todal:?] | kalt in der Mitte des Grades | [chaly:?] | [dal:?] | [qokaldy:?] | [otary:?] | [okalal:?] | [ees:?] | [chal:?] | [ochaly:?]	[todal:?] | kalt in der Mitte des Grades | [chaly:?] | abgemessene Rohstoffmenge I | [qokaldy:?] | [otary:?] | [okalal:?] | [ees:?] | [chal:?] | [ochaly:?]	False
f58r	f58r.20	daldy	ysheockhy olchey oleesey alaiin olkeal daldy otalar ar arodaim	[ysheockhy:?] | [olchey:?] | [oleesey:?] | [alaiin:?] | [olkeal:?] | [daldy:?] | [otalar:?] | Drogenfraktion I | [arodaim:?]	[ysheockhy:?] | [olchey:?] | [oleesey:?] | [alaiin:?] | [olkeal:?] | abgemessene Rohstoffmenge I, abgeschlossen | [otalar:?] | Drogenfraktion I | [arodaim:?]	False
f58r	f58r.22	dal	dcholy ytar chol dal qoaiir chalolky osal chotam chal olseeg	[dcholy:?] | [ytar:?] | trocken; nominal trockenes Gut/Material | [dal:?] | [qoaiir:?] | [chalolky:?] | Ansatz aus Saatrohstoff, Form I | [chotam:?] | [chal:?] | [olseeg:?]	[dcholy:?] | [ytar:?] | trocken; nominal trockenes Gut/Material | abgemessene Rohstoffmenge I | [qoaiir:?] | [chalolky:?] | Ansatz aus Saatrohstoff, Form I | [chotam:?] | [chal:?] | [olseeg:?]	False
f58r	f58r.27	al	yteor oty chaltar ar sheeetchy tal al chear chear chor ar am	[yteor:?] | kalter Ansatz am Anfang des Grades | [chaltar:?] | Drogenfraktion I | [sheeetchy:?] | [tal:?] | [al:?] | trockene Fraktion I | trockene Fraktion I | Pflanzen-/Reproduktionsteil | Drogenfraktion I | [am:?]	[yteor:?] | kalter Ansatz am Anfang des Grades | [chaltar:?] | Drogenfraktion I | [sheeetchy:?] | [tal:?] | Rohstoffklasse I | trockene Fraktion I | trockene Fraktion I | Pflanzen-/Reproduktionsteil | Drogenfraktion I | [am:?]	False
f58r	f58r.29	daly	odalar cheor sar alol daly cheom chor ar aldam chal cheal r omy	[odalar:?] | trockener Drogenteil | Samenfraktion I | [alol:?] | [daly:?] | [cheom:?] | Pflanzen-/Reproduktionsteil | Drogenfraktion I | [aldam:?] | [chal:?] | [cheal:?] | [r:?] | [omy:?]	[odalar:?] | trockener Drogenteil | Samenfraktion I | [alol:?] | abgemessene Rohstoffmenge I, Grundform | [cheom:?] | Pflanzen-/Reproduktionsteil | Drogenfraktion I | [aldam:?] | [chal:?] | [cheal:?] | [r:?] | [omy:?]	False
f58r	f58r.32	al	oqotaly qokaiin chtaldy qoky dar al chol taly qokaldy	[oqotaly:?] | heiß, Grad III | [chtaldy:?] | heiß am Anfang des Grades | abgemessene Fraktion I | [al:?] | trocken; nominal trockenes Gut/Material | [taly:?] | [qokaldy:?]	[oqotaly:?] | heiß, Grad III | [chtaldy:?] | heiß am Anfang des Grades | abgemessene Fraktion I | Rohstoffklasse I | trocken; nominal trockenes Gut/Material | [taly:?] | [qokaldy:?]	False
f58r	f58r.4	dal	dshor sholar aiin shalom shaly dalchy oteom dal sholala	[dshor:?] | [sholar:?] | Menge III | [shalom:?] | [shaly:?] | [dalchy:?] | [oteom:?] | [dal:?] | [sholala:?]	[dshor:?] | [sholar:?] | Menge III | [shalom:?] | [shaly:?] | [dalchy:?] | [oteom:?] | abgemessene Rohstoffmenge I | [sholala:?]	False
f58r	f58r.41	dal	dchol chokal saiin dal okal s alchey	Maß trockenen Materials | [chokal:?] | Samen/Saatgut, Typ/Charge III | [dal:?] | Ansatz aus heißem Rohstoff, Form I | [s:?] | [alchey:?]	Maß trockenen Materials | [chokal:?] | Samen/Saatgut, Typ/Charge III | abgemessene Rohstoffmenge I | Ansatz aus heißem Rohstoff, Form I | [s:?] | [alchey:?]	False
f58r	f58r.5	al	qor dchair am otar otar char ar al char ar ary ytalar cham	[qor:?] | [dchair:?] | [am:?] | kalte Drogenfraktion I im Ansatz | kalte Drogenfraktion I im Ansatz | [char:?] | Drogenfraktion I | [al:?] | [char:?] | Drogenfraktion I | [ary:?] | [ytalar:?] | [cham:?]	[qor:?] | [dchair:?] | [am:?] | kalte Drogenfraktion I im Ansatz | kalte Drogenfraktion I im Ansatz | [char:?] | Drogenfraktion I | Rohstoffklasse I | [char:?] | Drogenfraktion I | [ary:?] | [ytalar:?] | [cham:?]	False
f58r	f58r.7	dal	saiin cholkeey dal shom sholteol ytalody otey cheoly o tchy	Samen/Saatgut, Typ/Charge III | [cholkeey:?] | [dal:?] | [shom:?] | [sholteol:?] | [ytalody:?] | kalter Ansatz in der Mitte des Grades | [cheoly:?] | [o:?] | kalt und trocken am Anfang des Grades	Samen/Saatgut, Typ/Charge III | [cholkeey:?] | abgemessene Rohstoffmenge I | [shom:?] | [sholteol:?] | [ytalody:?] | kalter Ansatz in der Mitte des Grades | [cheoly:?] | [o:?] | kalt und trocken am Anfang des Grades	False
f58v	f58v.12	chedal	oreeey cheekey cheal qokey chedal dy tolair opchey poaly cfhy	[oreeey:?] | [cheekey:?] | [cheal:?] | heiß in der Mitte des Grades | [chedal:?] | [dy:?] | [tolair:?] | [opchey:?] | [poaly:?] | [cfhy:?]	[oreeey:?] | [cheekey:?] | [cheal:?] | heiß in der Mitte des Grades | trockene abgemessene Rohstoffmenge I in der Gradmitte | [dy:?] | [tolair:?] | [opchey:?] | [poaly:?] | [cfhy:?]	False
f58v	f58v.16	al	ykam qokair okaly qokal chaly cheockhey olaly taldar al	[ykam:?] | [qokair:?] | [okaly:?] | heiße Substanz | [chaly:?] | trocken angesetztes Arzneikompositum in der Gradmitte | [olaly:?] | [taldar:?] | [al:?]	[ykam:?] | [qokair:?] | [okaly:?] | heiße Substanz | [chaly:?] | trocken angesetztes Arzneikompositum in der Gradmitte | [olaly:?] | [taldar:?] | Rohstoffklasse I	False
f58v	f58v.17	dal	daiin alal dal qokar otal chodol qokeal cheol chos okeeam	Grad-/Maßwert III | [alal:?] | [dal:?] | heiße Drogenfraktion I | Ansatz aus kaltem Rohstoff, Form I | [chodol:?] | [qokeal:?] | trockener Drogenstoff | [chos:?] | [okeeam:?]	Grad-/Maßwert III | [alal:?] | abgemessene Rohstoffmenge I | heiße Drogenfraktion I | Ansatz aus kaltem Rohstoff, Form I | [chodol:?] | [qokeal:?] | trockener Drogenstoff | [chos:?] | [okeeam:?]	False
f58v	f58v.23	dal	pchshy sheoltey shopalchedy sheolkeal qokar aldaiin qokalar dal	[pchshy:?] | [sheoltey:?] | [shopalchedy:?] | [sheolkeal:?] | heiße Drogenfraktion I | [aldaiin:?] | [qokalar:?] | [dal:?]	[pchshy:?] | [sheoltey:?] | [shopalchedy:?] | [sheolkeal:?] | heiße Drogenfraktion I | [aldaiin:?] | [qokalar:?] | abgemessene Rohstoffmenge I	False
f58v	f58v.24	daly	qokal daiin qokal cham qokalcheal okor air ain ar als okam daly	heiße Substanz | Grad-/Maßwert III | heiße Substanz | [cham:?] | [qokalcheal:?] | heiße Drogenportion im Ansatz | [air:?] | Menge-/Klassenwert II | Drogenfraktion I | [als:?] | [okam:?] | [daly:?]	heiße Substanz | Grad-/Maßwert III | heiße Substanz | [cham:?] | [qokalcheal:?] | heiße Drogenportion im Ansatz | [air:?] | Menge-/Klassenwert II | Drogenfraktion I | [als:?] | [okam:?] | abgemessene Rohstoffmenge I, Grundform	False
f58v	f58v.26	al	ykaly qokal ol al qokeos okal ar okos al shekar qokair alam	[ykaly:?] | heiße Substanz | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [al:?] | [qokeos:?] | Ansatz aus heißem Rohstoff, Form I | Drogenfraktion I | [okos:?] | [al:?] | [shekar:?] | [qokair:?] | [alam:?]	[ykaly:?] | heiße Substanz | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Rohstoffklasse I | [qokeos:?] | Ansatz aus heißem Rohstoff, Form I | Drogenfraktion I | [okos:?] | Rohstoffklasse I | [shekar:?] | [qokair:?] | [alam:?]	False
f58v	f58v.27	al	qokar s aiin al y qokchedy qoekaly odaiin qokar char alaiinom	heiße Drogenfraktion I | [s:?] | Menge III | [al:?] | [y:?] | heiß und trocken in der Mitte des Grades, abgeschlossen | [qoekaly:?] | Zubereitungsdosis III | heiße Drogenfraktion I | [char:?] | [alaiinom:?]	heiße Drogenfraktion I | [s:?] | Menge III | Rohstoffklasse I | [y:?] | heiß und trocken in der Mitte des Grades, abgeschlossen | [qoekaly:?] | Zubereitungsdosis III | heiße Drogenfraktion I | [char:?] | [alaiinom:?]	False
f58v	f58v.3	daly	todal qotain shoy qokeol okey qokalchal daly ar aim	[todal:?] | kalt im qo-Rahmen, Grad II | [shoy:?] | [qokeol:?] | heißer Ansatz in der Mitte des Grades | [qokalchal:?] | [daly:?] | Drogenfraktion I | [aim:?]	[todal:?] | kalt im qo-Rahmen, Grad II | [shoy:?] | [qokeol:?] | heißer Ansatz in der Mitte des Grades | [qokalchal:?] | abgemessene Rohstoffmenge I, Grundform | Drogenfraktion I | [aim:?]	False
f58v	f58v.35	daly	daiin otain okain chey okeey qokeeos olar sheo daly dalychs	Grad-/Maßwert III | kalt im Zubereitungsrahmen, Grad II | heiß im Zubereitungsrahmen, Grad II | trocken in der Mitte des Grades | heißer Ansatz am Ende des Grades | [qokeeos:?] | [olar:?] | Feuchtzubereitung | [daly:?] | [dalychs:?]	Grad-/Maßwert III | kalt im Zubereitungsrahmen, Grad II | heiß im Zubereitungsrahmen, Grad II | trocken in der Mitte des Grades | heißer Ansatz am Ende des Grades | [qokeeos:?] | [olar:?] | Feuchtzubereitung | abgemessene Rohstoffmenge I, Grundform | [dalychs:?]	False
f58v	f58v.4	al	or aiin okair y dair al qokal qokaiin qokaly okar olkaly okal	Drogenportion | Menge III | [okair:?] | [y:?] | abgemessene Fraktion II | [al:?] | heiße Substanz | heiß, Grad III | [qokaly:?] | heiße Drogenfraktion I im Ansatz | [olkaly:?] | Ansatz aus heißem Rohstoff, Form I	Drogenportion | Menge III | [okair:?] | [y:?] | abgemessene Fraktion II | Rohstoffklasse I | heiße Substanz | heiß, Grad III | [qokaly:?] | heiße Drogenfraktion I im Ansatz | [olkaly:?] | Ansatz aus heißem Rohstoff, Form I	False
f58v	f58v.6	aly|dal	qokair ar aly shor daiin choly dal ykaiin org fchey okaly oky	[qokair:?] | Drogenfraktion I | [aly:?] | Blüten-/Fruchtstand; reproduktiver Teil | Menge/Portion III | [choly:?] | [dal:?] | [ykaiin:?] | [org:?] | [fchey:?] | [okaly:?] | heißer Ansatz am Anfang des Grades	[qokair:?] | Drogenfraktion I | Rohstoffklasse I, Grundform | Blüten-/Fruchtstand; reproduktiver Teil | Menge/Portion III | [choly:?] | abgemessene Rohstoffmenge I | [ykaiin:?] | [org:?] | [fchey:?] | [okaly:?] | heißer Ansatz am Anfang des Grades	False
f58v	f58v.8	daldy	taiin ckhey daldy qokair alar ytal aiin otaiin ykaiin ykaly dam	kalt, Grad III | Arzneikompositum in der Gradmitte | [daldy:?] | [qokair:?] | [alar:?] | [ytal:?] | Menge III | kalt im Zubereitungsrahmen, Grad III | [ykaiin:?] | [ykaly:?] | [dam:?]	kalt, Grad III | Arzneikompositum in der Gradmitte | abgemessene Rohstoffmenge I, abgeschlossen | [qokair:?] | [alar:?] | [ytal:?] | Menge III | kalt im Zubereitungsrahmen, Grad III | [ykaiin:?] | [ykaly:?] | [dam:?]	False
f5v	f5v.5	dal	shokeeol chor cheotol otchol daiin dal chol chotaiin	[shokeeol:?] | Pflanzen-/Reproduktionsteil | [cheotol:?] | kalt-trockener Zubereitungsstoff | Qualitätsgrad III | [dal:?] | trocken; nominal trockenes Gut/Material | trockene Zubereitung: kalt, Grad III	[shokeeol:?] | Pflanzen-/Reproduktionsteil | [cheotol:?] | kalt-trockener Zubereitungsstoff | Qualitätsgrad III | abgemessene Rohstoffmenge I | trocken; nominal trockenes Gut/Material | trockene Zubereitung: kalt, Grad III	False
f66r	f66r.61	daly|dal	qokchey qokaiir cheky daly daiin dal shedy chedy lkar ol okedy	heiß und trocken in der Mitte des Grades | [qokaiir:?] | [cheky:?] | [daly:?] | Grad-/Maßwert III | [dal:?] | feucht in der Mitte des Grades, abgeschlossen | trocken in der Mitte des Grades, abgeschlossen | heiße Holzfraktion I | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | heißer Ansatz in der Mitte des Grades, abgeschlossen	heiß und trocken in der Mitte des Grades | [qokaiir:?] | [cheky:?] | abgemessene Rohstoffmenge I, Grundform | Grad-/Maßwert III | abgemessene Rohstoffmenge I | feucht in der Mitte des Grades, abgeschlossen | trocken in der Mitte des Grades, abgeschlossen | heiße Holzfraktion I | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | heißer Ansatz in der Mitte des Grades, abgeschlossen	False
f66r	f66r.65	daly|aly	dor shedy okar shedy kcheody chxar daly fchdar cheor aly ry	[dor:?] | feucht in der Mitte des Grades, abgeschlossen | heiße Drogenfraktion I im Ansatz | feucht in der Mitte des Grades, abgeschlossen | [kcheody:?] | [chxar:?] | [daly:?] | [fchdar:?] | trockener Drogenteil | [aly:?] | rohe Wurzel	[dor:?] | feucht in der Mitte des Grades, abgeschlossen | heiße Drogenfraktion I im Ansatz | feucht in der Mitte des Grades, abgeschlossen | [kcheody:?] | [chxar:?] | abgemessene Rohstoffmenge I, Grundform | [fchdar:?] | trockener Drogenteil | Rohstoffklasse I, Grundform | rohe Wurzel	False
f66r	f66r.66	dal|al	shor shckheody dal shedy qokor al shes	Blüten-/Fruchtstand; reproduktiver Teil | [shckheody:?] | [dal:?] | feucht in der Mitte des Grades, abgeschlossen | heiße Drogenportion | [al:?] | [shes:?]	Blüten-/Fruchtstand; reproduktiver Teil | [shckheody:?] | abgemessene Rohstoffmenge I | feucht in der Mitte des Grades, abgeschlossen | heiße Drogenportion | Rohstoffklasse I | [shes:?]	False
f66r	f66r.68	dal|aly	sair ol daiin daiin dal dol cheody dair aly dairal dolarshy dor	Samenfraktion II | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Qualitätsgrad III | Grad-/Maßwert III | [dal:?] | Materialmaß | getrockneter Ansatz | abgemessene Fraktion II | [aly:?] | [dairal:?] | [dolarshy:?] | [dor:?]	Samenfraktion II | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Qualitätsgrad III | Grad-/Maßwert III | abgemessene Rohstoffmenge I | Materialmaß | getrockneter Ansatz | abgemessene Fraktion II | Rohstoffklasse I, Grundform | [dairal:?] | [dolarshy:?] | [dor:?]	False
f66r	f66r.70	daly	todeeey keody chdy keody shedy shekeefy chdy sheol shol kedy daly	[todeeey:?] | [keody:?] | trocken am Anfang des Grades, abgeschlossen | [keody:?] | feucht in der Mitte des Grades, abgeschlossen | [shekeefy:?] | trocken am Anfang des Grades, abgeschlossen | feuchtes Material | feucht; nominal feuchtes Gut/Material | heiß in der Mitte des Grades, abgeschlossen | [daly:?]	[todeeey:?] | [keody:?] | trocken am Anfang des Grades, abgeschlossen | [keody:?] | feucht in der Mitte des Grades, abgeschlossen | [shekeefy:?] | trocken am Anfang des Grades, abgeschlossen | feuchtes Material | feucht; nominal feuchtes Gut/Material | heiß in der Mitte des Grades, abgeschlossen | abgemessene Rohstoffmenge I, Grundform	False
f66r	f66r.71	dal	saiir cheol kal sheody chcthedy dal shol qokeody chody kechody	Samendroge: Teil-/Sortierklasse III | trockener Drogenstoff | [kal:?] | [sheody:?] | [chcthedy:?] | [dal:?] | feucht; nominal feuchtes Gut/Material | [qokeody:?] | [chody:?] | [kechody:?]	Samendroge: Teil-/Sortierklasse III | trockener Drogenstoff | [kal:?] | [sheody:?] | [chcthedy:?] | abgemessene Rohstoffmenge I | feucht; nominal feuchtes Gut/Material | [qokeody:?] | [chody:?] | [kechody:?]	False
f66v	f66v.1	dal	okeodof sheod ychoopy opch dal dor sheefy ytody daldeam	[okeodof:?] | [sheod:?] | [ychoopy:?] | [opch:?] | [dal:?] | [dor:?] | [sheefy:?] | [ytody:?] | [daldeam:?]	[okeodof:?] | [sheod:?] | [ychoopy:?] | [opch:?] | abgemessene Rohstoffmenge I | [dor:?] | [sheefy:?] | [ytody:?] | [daldeam:?]	False
f66v	f66v.12	dal	qekar okedy cheky dal chekal chckhy kal kal dar chkchody	[qekar:?] | heißer Ansatz in der Mitte des Grades, abgeschlossen | [cheky:?] | [dal:?] | [chekal:?] | Arzneikompositum: trocken, Gradanfang | [kal:?] | [kal:?] | abgemessene Fraktion I | [chkchody:?]	[qekar:?] | heißer Ansatz in der Mitte des Grades, abgeschlossen | [cheky:?] | abgemessene Rohstoffmenge I | [chekal:?] | Arzneikompositum: trocken, Gradanfang | [kal:?] | [kal:?] | abgemessene Fraktion I | [chkchody:?]	False
f66v	f66v.2	daldy	teodal tchedy dshey okshedy okeedy dcheeky daldy qotal sy	[teodal:?] | kalt und trocken in der Mitte des Grades, abgeschlossen | [dshey:?] | heiß-feuchter Ansatz in der Mitte des Grades, abgeschlossen | heißer Ansatz am Ende des Grades, abgeschlossen | [dcheeky:?] | [daldy:?] | [qotal:?] | Saatgut in Grundform	[teodal:?] | kalt und trocken in der Mitte des Grades, abgeschlossen | [dshey:?] | heiß-feuchter Ansatz in der Mitte des Grades, abgeschlossen | heißer Ansatz am Ende des Grades, abgeschlossen | [dcheeky:?] | abgemessene Rohstoffmenge I, abgeschlossen | [qotal:?] | Saatgut in Grundform	False
f66v	f66v.4	dal	shokeshy daiin cheos chety dol chckhy dal ko dal chekal dal	[shokeshy:?] | Grad-/Maßwert III | [cheos:?] | trocken-kalte gebundene Form | Materialmaß | Arzneikompositum: trocken, Gradanfang | [dal:?] | [ko:?] | [dal:?] | [chekal:?] | [dal:?]	[shokeshy:?] | Grad-/Maßwert III | [cheos:?] | trocken-kalte gebundene Form | Materialmaß | Arzneikompositum: trocken, Gradanfang | abgemessene Rohstoffmenge I | [ko:?] | abgemessene Rohstoffmenge I | [chekal:?] | abgemessene Rohstoffmenge I	False
f66v	f66v.5	dal	shdy shedefam qokedy chokal dal	feucht am Anfang des Grades, abgeschlossen | [shedefam:?] | heiß in der Mitte des Grades, abgeschlossen | [chokal:?] | [dal:?]	feucht am Anfang des Grades, abgeschlossen | [shedefam:?] | heiß in der Mitte des Grades, abgeschlossen | [chokal:?] | abgemessene Rohstoffmenge I	False
f6r	f6r.6	al	or al daiin ckham okom cthaiin ydaiin	Drogenportion | [al:?] | Grad-/Maßwert III | [ckham:?] | [okom:?] | Blatt-/Krautgut, Menge/Klasse III | [ydaiin:?]	Drogenportion | Rohstoffklasse I | Grad-/Maßwert III | [ckham:?] | [okom:?] | Blatt-/Krautgut, Menge/Klasse III | [ydaiin:?]	False
f6v	f6v.9	dal	oeeo dal chor cthom s	[oeeo:?] | [dal:?] | Pflanzen-/Reproduktionsteil | eine Handvoll Blatt- oder Krautansatz | [s:?]	[oeeo:?] | abgemessene Rohstoffmenge I | Pflanzen-/Reproduktionsteil | eine Handvoll Blatt- oder Krautansatz | [s:?]	False
f75r	f75r.14	al|aly	sain al keishy qokain dy olshedy qokain chckhy qokain otar aly	[sain:?] | [al:?] | [keishy:?] | heiß, Grad II | [dy:?] | [olshedy:?] | heiß, Grad II | Arzneikompositum: trocken, Gradanfang | heiß, Grad II | kalte Drogenfraktion I im Ansatz | [aly:?]	[sain:?] | Rohstoffklasse I | [keishy:?] | heiß, Grad II | [dy:?] | [olshedy:?] | heiß, Grad II | Arzneikompositum: trocken, Gradanfang | heiß, Grad II | kalte Drogenfraktion I im Ansatz | Rohstoffklasse I, Grundform	False
f75r	f75r.17	dal	pchedar shepchy lshedary dal shal shy kol shedy qokam	[pchedar:?] | [shepchy:?] | [lshedary:?] | [dal:?] | [shal:?] | feucht am Anfang des Grades | heiß; nominal heißes Gut/Material | feucht in der Mitte des Grades, abgeschlossen | [qokam:?]	[pchedar:?] | [shepchy:?] | [lshedary:?] | abgemessene Rohstoffmenge I | [shal:?] | feucht am Anfang des Grades | heiß; nominal heißes Gut/Material | feucht in der Mitte des Grades, abgeschlossen | [qokam:?]	False
