physical_page	source_page	locus	register	usage_classes	visible_owner_de	events	surfaces	recipes	spoken_units	current_complete_reading_de
f67r2	f67r2	f67r2.44	ZODIAC	PROSE	zwei lokale Himmelsraeder	3	ofydy · sheody · aiin	O+LOCAL_CHAR_F+Y+DY | SH+E+O+D_ADDR+Y | AIIN	3	Diesen Posten ausführen mit f-Zeichen; fertig. Aus diesem Teil diesen Posten kurz halten und ausführen. Aus diesem Teil nach Sollmaß diesen Posten und den Auszug kurz wählen.
f67r2	f67r2	f67r2.45	ZODIAC	PROSE	zwei lokale Himmelsraeder	3	ycheody · es · odaiiin	Y+CHEO+D_ADDR+Y | E+S | O+DA+LOCAL_CHAR_I+IIN	2	Aus diesem Teil nach Sollmaß diesen Posten und den Auszug kurz wählen. Auf der zweiten Stufe auf der angegebenen Stufe ausführen mit i-Zeichen.
f67r2	f67r2	f67r2.46	ZODIAC	PROSE	zwei lokale Himmelsraeder	2	yekees · oraly	Y+E+K+EE+S | OR+AL+Y	2	Diesen Posten kurz länger zugeben und wählen. Den Ansatz und diesen Posten zur Ziel- oder Anschlussstelle weiterarbeiten.
f67r2	f67r2	f67r2.47	ZODIAC	LABEL	zwei lokale Himmelsraeder	1	yfain	Y+LOCAL_CHAR_F+AIN	1	zwei lokale Himmelsraeder: dieser Platz, f-Zeichen, Einheit.
f67r2	f67r2	f67r2.48	ZODIAC	PROSE	zwei lokale Himmelsraeder	3	todaiin · dain · dy	T+O+AIIN | AIN | Y	2	Nach Sollmaß einstellen und ausführen. Auch als eine Portion diesen Posten kurz entnehmen, ausführen und kennzeichnen.
f67r2	f67r2	f67r2.49	ZODIAC	PROSE	zwei lokale Himmelsraeder	3	os · choer · aiin	OS | CH+O+E+R | AIIN	2	Auch als eine Portion diesen Posten kurz entnehmen, ausführen und kennzeichnen. Von der lokalen Stelle nach Sollmaß länger entnehmen und ausführen.
f67r2	f67r2	f67r2.50	ZODIAC	PROSE	zwei lokale Himmelsraeder	2	choeea · sal	CH+O+EE+A_ADDR | S+AL	2	Von der lokalen Stelle nach Sollmaß länger entnehmen und ausführen. Wählen zur Ziel- oder Anschlussstelle.
f67r2	f67r2	f67r2.51	ZODIAC	PROSE	zwei lokale Himmelsraeder	1	dadaiin	DA+D_ADDR+AIIN	1	Aus diesem Teil auf der zweiten Stufe nach Sollmaß weiterarbeiten.
f67r2	f67r2	f67r2.52	ZODIAC	LABEL	zwei lokale Himmelsraeder	1	qotoear	OT+O+E+AR	1	zwei lokale Himmelsraeder: nächster Platz, Reihe aufrufen, erster Grad, Quell- oder Bezugsstelle.
f67r2	f67r2	f67r2.53	ZODIAC	LABEL	zwei lokale Himmelsraeder	1	dchdar	D_ADDR+CHD+AR	1	zwei lokale Himmelsraeder: Unterplatz, zum nächsten Platz wechseln, Quell- oder Bezugsstelle.
f67r2	f67r2	f67r2.54	ZODIAC	LABEL	zwei lokale Himmelsraeder	2	y · saldal	Y | S+AL+DA+L	2	zwei lokale Himmelsraeder: dieser Platz. zwei lokale Himmelsraeder: Klasse wählen, Zielplatz, zweite Stufe, Verbindung.
f67r2	f67r2	f67r2.55	ZODIAC	LABEL	zwei lokale Himmelsraeder	1	ytodal	Y+T+O+DA+L	1	zwei lokale Himmelsraeder: dieser Platz, Platz einstellen, Reihe aufrufen, zweite Stufe, Verbindung.
f67r2	f67r2	f67r2.56	ZODIAC	LABEL	zwei lokale Himmelsraeder	2	tol · daiin	T+OL | AIIN	2	zwei lokale Himmelsraeder: Platz einstellen, gleiche Reihe weiter. zwei lokale Himmelsraeder: verzeichneter Sollwert.
f67r2	f67r2	f67r2.57	ZODIAC	LABEL	zwei lokale Himmelsraeder	2	otar · dy	OT+AR | Y	2	zwei lokale Himmelsraeder: nächster Platz, Quell- oder Bezugsstelle. zwei lokale Himmelsraeder: dieser Platz.
f67r2	f67r2	f67r2.58	ZODIAC	LABEL	zwei lokale Himmelsraeder	3	cho · dal · g	HO | AL | G_LABEL	3	zwei lokale Himmelsraeder: Teil. zwei lokale Himmelsraeder: Zielplatz. zwei lokale Himmelsraeder: g-Zeichen.
f67r2	f67r2	f67r2.59	ZODIAC	LABEL	zwei lokale Himmelsraeder	1	ytchodly	Y+T+CH+O+D_ADDR+L+Y	1	zwei lokale Himmelsraeder: dieser Platz, Platz einstellen, Klassenkennung, Reihe aufrufen, Unterplatz, Verbindung, dieser Platz.
f67r2	f67r2	f67r2.60	ZODIAC	LABEL	zwei lokale Himmelsraeder	1	octhys	O+CTH+Y+S	1	zwei lokale Himmelsraeder: Reihe aufrufen, Bereitschaftsklasse, dieser Platz, Klasse wählen.
f67r2	f67r2	f67r2.61	ZODIAC	LABEL	zwei lokale Himmelsraeder	1	ytokar	Y+T+OK+AR	1	zwei lokale Himmelsraeder: dieser Platz, Platz einstellen, Platz aktivieren, Quell- oder Bezugsstelle.
f67r2	f67r2	f67r2.62	ZODIAC	LABEL	zwei lokale Himmelsraeder	1	otolor	OT+OL+OR	1	zwei lokale Himmelsraeder: nächster Platz, gleiche Reihe weiter, Eintragsklasse.
f67r2	f67r2	f67r2.63	ZODIAC	LABEL	zwei lokale Himmelsraeder	1	okodar	OK+O+DA+R	1	zwei lokale Himmelsraeder: Platz aktivieren, Reihe aufrufen, zweite Stufe, Zustandsmarke.
f67r2	f67r2	f67r2.64	ZODIAC	LABEL	zwei lokale Himmelsraeder	2	s · air	S | AIR	2	zwei lokale Himmelsraeder: Klasse wählen. zwei lokale Himmelsraeder: Ringlauf.
f67r2	f67r2	f67r2.65	ZODIAC	LABEL	zwei lokale Himmelsraeder	1	soear	S+O+E+AR	1	zwei lokale Himmelsraeder: Klasse wählen, Reihe aufrufen, erster Grad, Quell- oder Bezugsstelle.
f67r2	f67r2	f67r2.66	ZODIAC	LABEL	zwei lokale Himmelsraeder	1	cpheey	CPH+EE+Y	1	zwei lokale Himmelsraeder: Gegenplatz, zweiter Grad, dieser Platz.
f67r2	f67r2	f67r2.67	ZODIAC	LABEL	zwei lokale Himmelsraeder	1	okodar	OK+O+DA+R	1	zwei lokale Himmelsraeder: Platz aktivieren, Reihe aufrufen, zweite Stufe, Zustandsmarke.
f67r2	f67r2	f67r2.68	ZODIAC	LABEL	zwei lokale Himmelsraeder	1	oepchod	O+E+P+CH+O+D_ADDR	1	zwei lokale Himmelsraeder: Reihe aufrufen, erster Grad, Eintrag beginnen, Klassenkennung, Reihe aufrufen, Unterplatz.
f67r2	f67r2	f67r2.69	ZODIAC	LABEL	zwei lokale Himmelsraeder	2	s · ay	S | A_ADDR+Y	2	zwei lokale Himmelsraeder: Klasse wählen. zwei lokale Himmelsraeder: lokale Adresse, dieser Platz.
f67r2	f67r2	f67r2.70	ZODIAC	LABEL	zwei lokale Himmelsraeder	1	osar	O+S+AR	1	zwei lokale Himmelsraeder: Reihe aufrufen, Klasse wählen, Quell- oder Bezugsstelle.
f67r2	f67r2	f67r2.71	ZODIAC	LABEL	zwei lokale Himmelsraeder	1	oran	OR+AN	1	zwei lokale Himmelsraeder: Eintragsklasse, Zusatzklasse.
f67r2	f67r2	f67r2.72	ZODIAC	PROSE	zwei lokale Himmelsraeder	12	dar · aldaiin · ydaiin · qkoy · ydaiin · qofair · ypair · ykoaiin · ydoly · ytalchos · oly · okey	D_ADDR+AR | AL+D_ADDR+AIIN | Y+D_ADDR+AIIN | CARRIER_Q+K+O+Y | Y+D_ADDR+AIIN | CARRIER_Q+O+LOCAL_CHAR_F+AIR | Y+P+AIR | Y+K+O+AIIN | Y+D_ADDR+OL+Y | Y+T+AL+CH+O+S | OL+Y | OK+E+Y	6	Aus diesem Teil von der Entnahmestelle nach Sollmaß diesen Posten zugeben und ausführen zur Ziel- oder Anschlussstelle unter q-Träger. Aus diesem Teil nach Sollmaß diesen Posten ausführen entlang des Laufs unter q-Träger mit f-Zeichen. Diesen Posten einsetzen entlang des Laufs. Nach Sollmaß diesen Posten zugeben und ausführen. Weiter aus diesem Teil diesen Posten einstellen, entnehmen, ausführen und wählen zur Ziel- oder Anschlussstelle. Weiter diesen Posten kurz ansetzen.
f67r2	f67r2	f67r2.73	ZODIAC	PROSE	zwei lokale Himmelsraeder	11	sshey · sy · shees · qeykeey · ykchey · ykchey · qokeochy · oaiin · okol · ar · olar	S+SH+E+Y | Y | SH+EE+S | CARRIER_Q+E+Y+K+EE+Y | Y+K+CH+E+Y | Y+K+CH+E+Y | OK+E+O+CH+Y | O+AIIN | OK+OL | AR | OL+AR	9	Diesen Posten kurz wählen und halten. Diesen Posten länger halten und wählen. Diesen Posten kurz länger zugeben unter q-Träger. Diesen Posten kurz zugeben und entnehmen. Diesen Posten kurz zugeben und entnehmen. Diesen Posten kurz ansetzen, ausführen und entnehmen. Nach Sollmaß ausführen. Weiter ansetzen. Weiter von der Entnahmestelle diesen Posten kurz halten.
f67r2	f67r2	f67r2.74	ZODIAC	PROSE	zwei lokale Himmelsraeder	13	yshey · qokeeody · cheos · oeeos · qockhy · chos · aiin · okeeody · qokoaiin · odain · ar · air · ay	Y+SH+E+Y | OK+EE+O+D_ADDR+Y | CHEO+S | O+EE+O+S | CARRIER_Q+O+CKH+Y | CH+O+S | AIIN | OK+EE+O+D_ADDR+Y | OK+O+AIIN | O+D_ADDR+AIN | AR | AIR | A_ADDR+Y	10	Weiter von der Entnahmestelle diesen Posten kurz halten. Aus diesem Teil diesen Posten länger ansetzen und ausführen. Den Auszug wählen. Länger ausführen und wählen. Diesen Posten ausführen durch den Durchlass unter q-Träger. Entnehmen, ausführen und wählen. Aus diesem Teil nach Sollmaß diesen Posten länger ansetzen und ausführen. Nach Sollmaß ansetzen und ausführen. Aus diesem Teil als eine Portion ausführen. Von der Entnahmestelle von der lokalen Stelle diesen Posten entlang des Laufs weiterarbeiten.
f68r1	f68r1	f68r1.1	ZODIAC	PROSE	mehrteiliger Sternatlas mit lokalen Zentren	9	shokchy · chteey · choteey · cphol · cheor · opcheeol · otor · choctheeey · okchoal	SH+OK+CH+Y | CH+T+EE+Y | CH+OT+EE+Y | CPH+OL | CHEO+R | O+P+CH+EE+OL | OT+OR | CH+O+CTH+EEE+Y | OK+CH+O+AL	8	Diesen Posten halten, ansetzen und entnehmen. Diesen Posten länger entnehmen und einstellen. Danach diesen Posten länger entnehmen. Weiter umleiten. Den Auszug kennzeichnen. Weiter länger ausführen, einsetzen und entnehmen. Danach den Ansatz und diesen Posten vollständig entnehmen, ausführen und bereitstellen. Ansetzen, entnehmen und ausführen zur Ziel- oder Anschlussstelle.
f68r1	f68r1	f68r1.2	ZODIAC	PROSE	mehrteiliger Sternatlas mit lokalen Zentren	9	tochso · otchl · qokeeedy · cheey · cheeteey · yteody · chpor · cheokorchey · chod	T+O+CH+S+O | OT+CH+L | OK+EEE+DY | SH+EE+Y | CH+EE+T+EE+Y | Y+T+E+O+DY | CH+P+OR | CHEO+K+OR+CH+E+Y | CH+O+D_ADDR	9	Einstellen, ausführen, entnehmen, wählen und ausführen. Danach entnehmen in den nächsten Lauf. Vollständig ansetzen; fertig. Diesen Posten länger halten. Diesen Posten länger entnehmen und einstellen. Diesen Posten kurz einstellen und ausführen; fertig. Den Ansatz entnehmen und einsetzen. Den Auszug, den Ansatz und diesen Posten kurz zugeben und entnehmen. Aus diesem Teil entnehmen und ausführen.
f68r1	f68r1	f68r1.3	ZODIAC	PROSE	mehrteiliger Sternatlas mit lokalen Zentren	8	ykor · shey · qocheey · chokal · okeey · ror · eckhear · daram	Y+K+OR | SH+E+Y | CARRIER_Q+O+CH+EE+Y | OK+AL | OK+EE+Y | R+OR | E+CKH+E+AR | DA+R+A_ADDR+AM_ADDR	7	Diesen Posten und den Ansatz zugeben. Diesen Posten kurz halten. Diesen Posten länger ausführen und entnehmen unter q-Träger. Ansetzen zur Ziel- oder Anschlussstelle. Diesen Posten länger ansetzen. Den Ansatz kennzeichnen. Von der Entnahmestelle von der lokalen Stelle auf der zweiten Stufe kurz kennzeichnen durch den Durchlass zur Innenstelle.
f68r1	f68r1	f68r1.4	ZODIAC	PROSE	mehrteiliger Sternatlas mit lokalen Zentren	2	dchor · okaiiin	D_ADDR+CH+OR | OK+A_ADDR+LOCAL_CHAR_I+IIN	2	Aus diesem Teil den Ansatz entnehmen. Von der lokalen Stelle auf der angegebenen Stufe ansetzen mit i-Zeichen.
f68r1	f68r1	f68r1.5	ZODIAC	PROSE	mehrteiliger Sternatlas mit lokalen Zentren	1	yky	Y+K+Y	1	Diesen Posten zugeben.
f68r1	f68r1	f68r1.6	ZODIAC	PROSE	mehrteiliger Sternatlas mit lokalen Zentren	1	dary	DA+R+Y	1	Auf der zweiten Stufe diesen Posten kennzeichnen.
f68r1	f68r1	f68r1.7	ZODIAC	PROSE	mehrteiliger Sternatlas mit lokalen Zentren	1	chkchykoly	CHK+CH+Y+K+OL+Y	1	Weiter diesen Posten behandeln, entnehmen und zugeben.
f68r1	f68r1	f68r1.8	ZODIAC	LABEL	mehrteiliger Sternatlas mit lokalen Zentren	1	okodaly	OK+O+DA+L+Y	1	mehrteiliger Sternatlas mit lokalen Zentren: Platz aktivieren, Reihe aufrufen, zweite Stufe, Verbindung, dieser Platz.
f68r1	f68r1	f68r1.9	ZODIAC	LABEL	mehrteiliger Sternatlas mit lokalen Zentren	1	odchecthy	O+D_ADDR+CH+E+CTH+Y	1	mehrteiliger Sternatlas mit lokalen Zentren: Reihe aufrufen, Unterplatz, Klassenkennung, erster Grad, Bereitschaftsklasse, dieser Platz.
f68r1	f68r1	f68r1.10	ZODIAC	LABEL	mehrteiliger Sternatlas mit lokalen Zentren	1	otcheody	OT+CHEO+D_ADDR+Y	1	mehrteiliger Sternatlas mit lokalen Zentren: nächster Platz, lokaler Eintrag, Unterplatz, dieser Platz.
f68r1	f68r1	f68r1.11	ZODIAC	LABEL	mehrteiliger Sternatlas mit lokalen Zentren	1	okoaly	OK+O+AL+Y	1	mehrteiliger Sternatlas mit lokalen Zentren: Platz aktivieren, Reihe aufrufen, Zielplatz, dieser Platz.
f68r1	f68r1	f68r1.12	ZODIAC	LABEL	mehrteiliger Sternatlas mit lokalen Zentren	1	chocfhy	CH+O+CFH+Y	1	mehrteiliger Sternatlas mit lokalen Zentren: Klassenkennung, Reihe aufrufen, Trennklasse, dieser Platz.
f68r1	f68r1	f68r1.13	ZODIAC	LABEL	mehrteiliger Sternatlas mit lokalen Zentren	1	octhey	O+CTH+E+Y	1	mehrteiliger Sternatlas mit lokalen Zentren: Reihe aufrufen, Bereitschaftsklasse, erster Grad, dieser Platz.
f68r1	f68r1	f68r1.14	ZODIAC	LABEL	mehrteiliger Sternatlas mit lokalen Zentren	1	otshey	OT+SH+E+Y	1	mehrteiliger Sternatlas mit lokalen Zentren: nächster Platz, Bezug halten, erster Grad, dieser Platz.
f68r1	f68r1	f68r1.15	ZODIAC	LABEL	mehrteiliger Sternatlas mit lokalen Zentren	1	otydy	OT+Y+D_ADDR+Y	1	mehrteiliger Sternatlas mit lokalen Zentren: nächster Platz, dieser Platz, Unterplatz, dieser Platz.
f68r1	f68r1	f68r1.16	ZODIAC	LABEL	mehrteiliger Sternatlas mit lokalen Zentren	1	okear	OK+E+AR	1	mehrteiliger Sternatlas mit lokalen Zentren: Platz aktivieren, erster Grad, Quell- oder Bezugsstelle.
f68r1	f68r1	f68r1.17	ZODIAC	LABEL	mehrteiliger Sternatlas mit lokalen Zentren	1	cphocthy	CPH+O+CTH+Y	1	mehrteiliger Sternatlas mit lokalen Zentren: Gegenplatz, Reihe aufrufen, Bereitschaftsklasse, dieser Platz.
f68r1	f68r1	f68r1.18	ZODIAC	LABEL	mehrteiliger Sternatlas mit lokalen Zentren	1	ytchody	Y+T+CH+O+D_ADDR+Y	1	mehrteiliger Sternatlas mit lokalen Zentren: dieser Platz, Platz einstellen, Klassenkennung, Reihe aufrufen, Unterplatz, dieser Platz.
f68r1	f68r1	f68r1.19	ZODIAC	LABEL	mehrteiliger Sternatlas mit lokalen Zentren	1	otys	OT+Y+S	1	mehrteiliger Sternatlas mit lokalen Zentren: nächster Platz, dieser Platz, Klasse wählen.
f68r1	f68r1	f68r1.20	ZODIAC	LABEL	mehrteiliger Sternatlas mit lokalen Zentren	1	olor	OL+OR	1	mehrteiliger Sternatlas mit lokalen Zentren: gleiche Reihe weiter, Eintragsklasse.
f68r1	f68r1	f68r1.21	ZODIAC	LABEL	mehrteiliger Sternatlas mit lokalen Zentren	1	ockhy	O+CKH+Y	1	mehrteiliger Sternatlas mit lokalen Zentren: Reihe aufrufen, Verbindungsweg, dieser Platz.
f68r1	f68r1	f68r1.22	ZODIAC	LABEL	mehrteiliger Sternatlas mit lokalen Zentren	1	ofcheor	O+LOCAL_CHAR_F+CHEO+R	1	mehrteiliger Sternatlas mit lokalen Zentren: Reihe aufrufen, f-Zeichen, lokaler Eintrag, Zustandsmarke.
f68r1	f68r1	f68r1.23	ZODIAC	LABEL	mehrteiliger Sternatlas mit lokalen Zentren	1	otchdy	OT+CHD+DY	1	mehrteiliger Sternatlas mit lokalen Zentren: nächster Platz, zum nächsten Platz wechseln, Eintrag schließen.
f68r1	f68r1	f68r1.24	ZODIAC	LABEL	mehrteiliger Sternatlas mit lokalen Zentren	1	otykchs	OT+Y+K+CH+S	1	mehrteiliger Sternatlas mit lokalen Zentren: nächster Platz, dieser Platz, Wert zuordnen, Klassenkennung, Klasse wählen.
f68r1	f68r1	f68r1.25	ZODIAC	LABEL	mehrteiliger Sternatlas mit lokalen Zentren	1	otol	OT+OL	1	mehrteiliger Sternatlas mit lokalen Zentren: nächster Platz, gleiche Reihe weiter.
f68r1	f68r1	f68r1.26	ZODIAC	LABEL	mehrteiliger Sternatlas mit lokalen Zentren	1	otor	OT+OR	1	mehrteiliger Sternatlas mit lokalen Zentren: nächster Platz, Eintragsklasse.
f68r1	f68r1	f68r1.27	ZODIAC	LABEL	mehrteiliger Sternatlas mit lokalen Zentren	1	oiinar	O+IIN+AR	1	mehrteiliger Sternatlas mit lokalen Zentren: Reihe aufrufen, Indexstufe, Quell- oder Bezugsstelle.
f68r1	f68r1	f68r1.28	ZODIAC	LABEL	mehrteiliger Sternatlas mit lokalen Zentren	1	okoldy	OK+OL+DY	1	mehrteiliger Sternatlas mit lokalen Zentren: Platz aktivieren, gleiche Reihe weiter, Eintrag schließen.
f68r1	f68r1	f68r1.29	ZODIAC	LABEL	mehrteiliger Sternatlas mit lokalen Zentren	1	ykchdy	Y+K+CHD+Y	1	mehrteiliger Sternatlas mit lokalen Zentren: dieser Platz, Wert zuordnen, zum nächsten Platz wechseln, dieser Platz.
f68r1	f68r1	f68r1.30	ZODIAC	LABEL	mehrteiliger Sternatlas mit lokalen Zentren	1	oeeody	O+EE+O+D_ADDR+Y	1	mehrteiliger Sternatlas mit lokalen Zentren: Reihe aufrufen, zweiter Grad, Reihe aufrufen, Unterplatz, dieser Platz.
f68r1	f68r1	f68r1.31	ZODIAC	LABEL	mehrteiliger Sternatlas mit lokalen Zentren	1	ocphy	O+CPH+Y	1	mehrteiliger Sternatlas mit lokalen Zentren: Reihe aufrufen, Gegenplatz, dieser Platz.
f68r1	f68r1	f68r1.32	ZODIAC	LABEL	mehrteiliger Sternatlas mit lokalen Zentren	1	okeeodal	OK+EE+O+DA+L	1	mehrteiliger Sternatlas mit lokalen Zentren: Platz aktivieren, zweiter Grad, Reihe aufrufen, zweite Stufe, Verbindung.
f68r1	f68r1	f68r1.33	ZODIAC	LABEL	mehrteiliger Sternatlas mit lokalen Zentren	1	okshor	OK+SH+OR	1	mehrteiliger Sternatlas mit lokalen Zentren: Platz aktivieren, Bezug halten, Eintragsklasse.
f68r1	f68r1	f68r1.34	ZODIAC	LABEL	mehrteiliger Sternatlas mit lokalen Zentren	1	osdaiin	O+S+D_ADDR+AIIN	1	mehrteiliger Sternatlas mit lokalen Zentren: Reihe aufrufen, Klasse wählen, Unterplatz, verzeichneter Sollwert.
f68r1	f68r1	f68r1.35	ZODIAC	LABEL	mehrteiliger Sternatlas mit lokalen Zentren	1	otochedy	OT+O+CHD+Y	1	mehrteiliger Sternatlas mit lokalen Zentren: nächster Platz, Reihe aufrufen, zum nächsten Platz wechseln, dieser Platz.
f68r1	f68r1	f68r1.36	ZODIAC	LABEL	mehrteiliger Sternatlas mit lokalen Zentren	1	dolchedy	D_ADDR+OL+CHD+Y	1	mehrteiliger Sternatlas mit lokalen Zentren: Unterplatz, gleiche Reihe weiter, zum nächsten Platz wechseln, dieser Platz.
f68r1	f68r1	f68r1.37	ZODIAC	RING_TEXT	mehrteiliger Sternatlas mit lokalen Zentren	5	oky · okchdy · okardy · qear · oygy	OK+Y | OK+CHD+DY | OK+AR+D_ADDR+Y | CARRIER_Q+E+AR | O+Y+G_LABEL+Y	5	mehrteiliger Sternatlas mit lokalen Zentren: Platz aktivieren, dieser Platz. mehrteiliger Sternatlas mit lokalen Zentren: Platz aktivieren, zum nächsten Platz wechseln, Eintrag schließen. mehrteiliger Sternatlas mit lokalen Zentren: Platz aktivieren, Quell- oder Bezugsstelle, Unterplatz, dieser Platz. mehrteiliger Sternatlas mit lokalen Zentren: q-Träger, erster Grad, Quell- oder Bezugsstelle. mehrteiliger Sternatlas mit lokalen Zentren: Reihe aufrufen, dieser Platz, g-Zeichen, dieser Platz.
f69v	f69v	f69v.1	ZODIAC	RING_TEXT	drei getrennte heterogene Himmelsraeder	40	dair · cheyky · otaza · sar · ar · chykar · okoirsh · ar · chetody · okeeos · o · tey · otokeeey · okeeody · okeey · doiir · teeo · y · chey · ot · y · okedy · chsdy · okeod · y · dy · choaiin · okar · okar · chol · chees · yto · odair · oty · oteeo · dar · o · eykeody · dchor · char	D_ADDR+AIR | CH+E+Y+K+Y | OT+A_ADDR+LOCAL_CHAR_Z+A_ADDR | S+AR | AR | CH+Y+K+AR | OK+O+LOCAL_CHAR_I+R+SH | AR | CH+E+T+O+D_ADDR+Y | OK+EE+O+S | O | T+E+Y | OT+OK+EEE+Y | OK+EE+O+D_ADDR+Y | OK+EE+Y | D_ADDR+O+IIN+R | T+EE+O | Y | Y | OT | Y | OK+E+DY | CH+S+DY | OK+E+O+D_ADDR | Y | Y | CH+O+AIIN | OK+AR | OK+AR | OL | SH+EE+S_ADDR | Y+T+O | O+D_ADDR+AIR | OT+Y | OT+EE+O | D_ADDR+AR | O | E+Y+K+E+O+DY | D_ADDR+CH+OR | AR	40	drei getrennte heterogene Himmelsraeder: Unterplatz, Ringlauf. drei getrennte heterogene Himmelsraeder: Klassenkennung, erster Grad, dieser Platz, Wert zuordnen, dieser Platz. drei getrennte heterogene Himmelsraeder: nächster Platz, lokale Adresse, z-Zeichen, lokale Adresse. drei getrennte heterogene Himmelsraeder: Klasse wählen, Quell- oder Bezugsstelle. drei getrennte heterogene Himmelsraeder: Quell- oder Bezugsstelle. drei getrennte heterogene Himmelsraeder: Klassenkennung, dieser Platz, Wert zuordnen, Quell- oder Bezugsstelle. drei getrennte heterogene Himmelsraeder: Platz aktivieren, Reihe aufrufen, i-Zeichen, Zustandsmarke, Bezug halten. drei getrennte heterogene Himmelsraeder: Quell- oder Bezugsstelle. drei getrennte heterogene Himmelsraeder: Klassenkennung, erster Grad, Platz einstellen, Reihe aufrufen, Unterplatz, dieser Platz. drei getrennte heterogene Himmelsraeder: Platz aktivieren, zweiter Grad, Reihe aufrufen, Klasse wählen. drei getrennte heterogene Himmelsraeder: Reihe aufrufen. drei getrennte heterogene Himmelsraeder: Platz einstellen, erster Grad, dieser Platz. drei getrennte heterogene Himmelsraeder: nächster Platz, Platz aktivieren, voller Grad, dieser Platz. drei getrennte heterogene Himmelsraeder: Platz aktivieren, zweiter Grad, Reihe aufrufen, Unterplatz, dieser Platz. drei getrennte heterogene Himmelsraeder: Platz aktivieren, zweiter Grad, dieser Platz. drei getrennte heterogene Himmelsraeder: Unterplatz, Reihe aufrufen, Indexstufe, Zustandsmarke. drei getrennte heterogene Himmelsraeder: Platz einstellen, zweiter Grad, Reihe aufrufen. drei getrennte heterogene Himmelsraeder: dieser Platz. drei getrennte heterogene Himmelsraeder: dieser Platz. drei getrennte heterogene Himmelsraeder: nächster Platz. drei getrennte heterogene Himmelsraeder: dieser Platz. drei getrennte heterogene Himmelsraeder: Platz aktivieren, erster Grad, Eintrag schließen. drei getrennte heterogene Himmelsraeder: Klassenkennung, Klasse wählen, Eintrag schließen. drei getrennte heterogene Himmelsraeder: Platz aktivieren, erster Grad, Reihe aufrufen, Unterplatz. drei getrennte heterogene Himmelsraeder: dieser Platz. drei getrennte heterogene Himmelsraeder: dieser Platz. drei getrennte heterogene Himmelsraeder: Klassenkennung, Reihe aufrufen, verzeichneter Sollwert. drei getrennte heterogene Himmelsraeder: Platz aktivieren, Quell- oder Bezugsstelle. drei getrennte heterogene Himmelsraeder: Platz aktivieren, Quell- oder Bezugsstelle. drei getrennte heterogene Himmelsraeder: gleiche Reihe weiter. drei getrennte heterogene Himmelsraeder: Bezug halten, zweiter Grad, Sternbezug. drei getrennte heterogene Himmelsraeder: dieser Platz, Platz einstellen, Reihe aufrufen. drei getrennte heterogene Himmelsraeder: Reihe aufrufen, Unterplatz, Ringlauf. drei getrennte heterogene Himmelsraeder: nächster Platz, dieser Platz. drei getrennte heterogene Himmelsraeder: nächster Platz, zweiter Grad, Reihe aufrufen. drei getrennte heterogene Himmelsraeder: Unterplatz, Quell- oder Bezugsstelle. drei getrennte heterogene Himmelsraeder: Reihe aufrufen. drei getrennte heterogene Himmelsraeder: erster Grad, dieser Platz, Wert zuordnen, erster Grad, Reihe aufrufen, Eintrag schließen. drei getrennte heterogene Himmelsraeder: Unterplatz, Klassenkennung, Eintragsklasse. drei getrennte heterogene Himmelsraeder: Quell- oder Bezugsstelle.
