source_group_id	edition	locus	page	collapsed_page	physical_folio	side	page_state	section	currier	hand	kind	grammar_scope	ascii_length	line_position_quartile	group_position_class	site_prefix
IT2a|f89r2.27|G017	IT2a	f89r2.27	f89r2	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	4	3	MIDDLE	ch
IT2a|f89r2.3|G001	IT2a	f89r2.3	f89r2	f89r	f89	r	0	P	A	1	L	DIAGNOSTIC_NONPROSE	8	1	SINGLE	ch
IT2a|f89r2.4|G002	IT2a	f89r2.4	f89r2	f89r	f89	r	0	P	A	1	L	DIAGNOSTIC_NONPROSE	5	1	LAST	sh
IT2a|f89r2.5|G001	IT2a	f89r2.5	f89r2	f89r	f89	r	0	P	A	1	L	DIAGNOSTIC_NONPROSE	7	2	SINGLE	ch
IT2a|f89r2.6|G001	IT2a	f89r2.6	f89r2	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	9	2	FIRST	ch
IT2a|f89r2.6|G002	IT2a	f89r2.6	f89r2	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	7	2	MIDDLE	ch
IT2a|f89r2.6|G004	IT2a	f89r2.6	f89r2	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	9	2	MIDDLE	ch
IT2a|f89r2.6|G006	IT2a	f89r2.6	f89r2	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	5	2	MIDDLE	ch
IT2a|f89r2.6|G007	IT2a	f89r2.6	f89r2	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	4	2	MIDDLE	ch
IT2a|f89r2.6|G010	IT2a	f89r2.6	f89r2	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	4	2	MIDDLE	sh
IT2a|f89r2.6|G014	IT2a	f89r2.6	f89r2	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	6	2	MIDDLE	ch
IT2a|f89r2.7|G001	IT2a	f89r2.7	f89r2	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	4	2	FIRST	ch
IT2a|f89r2.7|G003	IT2a	f89r2.7	f89r2	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	7	2	MIDDLE	ch
IT2a|f89r2.7|G006	IT2a	f89r2.7	f89r2	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	7	2	MIDDLE	ch
IT2a|f89r2.7|G009	IT2a	f89r2.7	f89r2	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	4	2	MIDDLE	ch
IT2a|f89r2.7|G010	IT2a	f89r2.7	f89r2	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	6	2	MIDDLE	ch
IT2a|f89r2.7|G011	IT2a	f89r2.7	f89r2	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	7	2	MIDDLE	ch
IT2a|f89r2.7|G012	IT2a	f89r2.7	f89r2	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	4	2	MIDDLE	ch
IT2a|f89r2.7|G013	IT2a	f89r2.7	f89r2	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	6	2	MIDDLE	ch
IT2a|f89r2.7|G014	IT2a	f89r2.7	f89r2	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	4	2	MIDDLE	ch
IT2a|f89r2.7|G016	IT2a	f89r2.7	f89r2	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	7	2	LAST	ch
IT2a|f89r2.8|G007	IT2a	f89r2.8	f89r2	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	7	2	MIDDLE	ch
IT2a|f89r2.8|G009	IT2a	f89r2.8	f89r2	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	5	2	MIDDLE	ch
IT2a|f89r2.8|G014	IT2a	f89r2.8	f89r2	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	6	2	MIDDLE	ch
IT2a|f89r2.8|G015	IT2a	f89r2.8	f89r2	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	6	2	LAST	ch
IT2a|f89v1.10|G002	IT2a	f89v1.10	f89v1	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	5	2	MIDDLE	sh
IT2a|f89v1.10|G003	IT2a	f89v1.10	f89v1	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	5	2	MIDDLE	ch
IT2a|f89v1.10|G007	IT2a	f89v1.10	f89v1	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	6	2	MIDDLE	ch
IT2a|f89v1.10|G010	IT2a	f89v1.10	f89v1	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	5	2	MIDDLE	ch
IT2a|f89v1.11|G001	IT2a	f89v1.11	f89v1	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	10	2	FIRST	sh
IT2a|f89v1.11|G004	IT2a	f89v1.11	f89v1	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	7	2	MIDDLE	sh
IT2a|f89v1.11|G007	IT2a	f89v1.11	f89v1	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	6	2	MIDDLE	ch
IT2a|f89v1.13|G001	IT2a	f89v1.13	f89v1	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	6	2	FIRST	sh
IT2a|f89v1.13|G002	IT2a	f89v1.13	f89v1	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	7	2	MIDDLE	ch
IT2a|f89v1.13|G003	IT2a	f89v1.13	f89v1	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	6	2	MIDDLE	sh
IT2a|f89v1.13|G004	IT2a	f89v1.13	f89v1	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	6	2	MIDDLE	sh
IT2a|f89v1.13|G008	IT2a	f89v1.13	f89v1	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	6	2	MIDDLE	ch
IT2a|f89v1.14|G004	IT2a	f89v1.14	f89v1	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	5	3	MIDDLE	sh
IT2a|f89v1.14|G006	IT2a	f89v1.14	f89v1	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	5	3	MIDDLE	ch
IT2a|f89v1.15|G001	IT2a	f89v1.15	f89v1	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	7	3	FIRST	ch
IT2a|f89v1.15|G009	IT2a	f89v1.15	f89v1	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	6	3	MIDDLE	ch
IT2a|f89v1.16|G002	IT2a	f89v1.16	f89v1	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	6	3	MIDDLE	ch
IT2a|f89v1.16|G007	IT2a	f89v1.16	f89v1	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	6	3	MIDDLE	ch
IT2a|f89v1.17|G002	IT2a	f89v1.17	f89v1	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	4	3	MIDDLE	sh
IT2a|f89v1.17|G006	IT2a	f89v1.17	f89v1	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	4	3	MIDDLE	sh
IT2a|f89v1.17|G008	IT2a	f89v1.17	f89v1	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	7	3	MIDDLE	ch
IT2a|f89v1.18|G002	IT2a	f89v1.18	f89v1	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	5	3	MIDDLE	ch
IT2a|f89v1.18|G005	IT2a	f89v1.18	f89v1	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	4	3	MIDDLE	ch
IT2a|f89v1.18|G010	IT2a	f89v1.18	f89v1	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	8	3	LAST	ch
IT2a|f89v1.19|G007	IT2a	f89v1.19	f89v1	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	5	3	MIDDLE	ch
IT2a|f89v1.20|G002	IT2a	f89v1.20	f89v1	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	4	3	MIDDLE	ch
IT2a|f89v1.20|G003	IT2a	f89v1.20	f89v1	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	6	3	MIDDLE	ch
IT2a|f89v1.20|G007	IT2a	f89v1.20	f89v1	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	6	3	LAST	ch
IT2a|f89v1.22|G002	IT2a	f89v1.22	f89v1	f89v	f89	v	1	P	A	1	L	DIAGNOSTIC_NONPROSE	4	3	LAST	ch
IT2a|f89v1.4|G001	IT2a	f89v1.4	f89v1	f89v	f89	v	1	P	A	1	L	DIAGNOSTIC_NONPROSE	8	2	SINGLE	sh
IT2a|f89v1.5|G004	IT2a	f89v1.5	f89v1	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	7	2	MIDDLE	ch
IT2a|f89v1.6|G002	IT2a	f89v1.6	f89v1	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	5	2	MIDDLE	sh
IT2a|f89v1.6|G004	IT2a	f89v1.6	f89v1	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	5	2	MIDDLE	ch
IT2a|f89v1.7|G003	IT2a	f89v1.7	f89v1	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	5	2	MIDDLE	ch
IT2a|f89v1.7|G006	IT2a	f89v1.7	f89v1	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	5	2	MIDDLE	sh
IT2a|f89v1.7|G008	IT2a	f89v1.7	f89v1	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	4	2	MIDDLE	ch
IT2a|f89v1.7|G009	IT2a	f89v1.7	f89v1	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	5	2	MIDDLE	ch
IT2a|f89v1.8|G001	IT2a	f89v1.8	f89v1	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	8	2	FIRST	sh
IT2a|f89v1.8|G003	IT2a	f89v1.8	f89v1	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	6	2	MIDDLE	ch
IT2a|f89v1.8|G005	IT2a	f89v1.8	f89v1	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	7	2	MIDDLE	ch
IT2a|f89v1.8|G006	IT2a	f89v1.8	f89v1	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	5	2	MIDDLE	ch
IT2a|f89v1.9|G001	IT2a	f89v1.9	f89v1	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	6	2	FIRST	ch
IT2a|f89v1.9|G004	IT2a	f89v1.9	f89v1	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	8	2	MIDDLE	ch
IT2a|f89v2.1|G001	IT2a	f89v2.1	f89v2	f89v	f89	v	1	P	A	1	L	DIAGNOSTIC_NONPROSE	7	0	SINGLE	ch
IT2a|f89v2.10|G003	IT2a	f89v2.10	f89v2	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	5	0	MIDDLE	ch
IT2a|f89v2.10|G004	IT2a	f89v2.10	f89v2	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	4	0	MIDDLE	ch
IT2a|f89v2.10|G006	IT2a	f89v2.10	f89v2	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	4	0	MIDDLE	ch
IT2a|f89v2.10|G007	IT2a	f89v2.10	f89v2	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	5	0	MIDDLE	ch
IT2a|f89v2.10|G009	IT2a	f89v2.10	f89v2	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	4	0	MIDDLE	ch
IT2a|f89v2.12|G002	IT2a	f89v2.12	f89v2	f89v	f89	v	1	P	A	1	L	DIAGNOSTIC_NONPROSE	5	1	LAST	ch
IT2a|f89v2.14|G001	IT2a	f89v2.14	f89v2	f89v	f89	v	1	P	A	1	L	DIAGNOSTIC_NONPROSE	9	1	SINGLE	ch
IT2a|f89v2.15|G003	IT2a	f89v2.15	f89v2	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	6	1	MIDDLE	sh
IT2a|f89v2.15|G004	IT2a	f89v2.15	f89v2	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	4	1	MIDDLE	ch
IT2a|f89v2.15|G009	IT2a	f89v2.15	f89v2	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	8	1	MIDDLE	sh
IT2a|f89v2.17|G003	IT2a	f89v2.17	f89v2	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	4	1	MIDDLE	ch
IT2a|f89v2.18|G002	IT2a	f89v2.18	f89v2	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	4	1	MIDDLE	ch
IT2a|f89v2.18|G005	IT2a	f89v2.18	f89v2	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	4	1	MIDDLE	ch
IT2a|f89v2.18|G009	IT2a	f89v2.18	f89v2	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	7	1	MIDDLE	ch
IT2a|f89v2.19|G003	IT2a	f89v2.19	f89v2	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	8	1	MIDDLE	sh
IT2a|f89v2.19|G005	IT2a	f89v2.19	f89v2	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	5	1	MIDDLE	sh
IT2a|f89v2.19|G006	IT2a	f89v2.19	f89v2	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	11	1	MIDDLE	sh
IT2a|f89v2.19|G011	IT2a	f89v2.19	f89v2	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	5	1	MIDDLE	sh
IT2a|f89v2.20|G003	IT2a	f89v2.20	f89v2	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	4	1	MIDDLE	ch
IT2a|f89v2.20|G008	IT2a	f89v2.20	f89v2	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	5	1	MIDDLE	sh
IT2a|f89v2.20|G012	IT2a	f89v2.20	f89v2	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	6	1	MIDDLE	sh
IT2a|f89v2.20|G014	IT2a	f89v2.20	f89v2	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	8	1	MIDDLE	ch
IT2a|f89v2.21|G005	IT2a	f89v2.21	f89v2	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	3	1	MIDDLE	ch
IT2a|f89v2.21|G010	IT2a	f89v2.21	f89v2	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	5	1	MIDDLE	sh
IT2a|f89v2.22|G009	IT2a	f89v2.22	f89v2	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	5	1	MIDDLE	ch
IT2a|f89v2.22|G012	IT2a	f89v2.22	f89v2	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	9	1	LAST	ch
IT2a|f89v2.3|G001	IT2a	f89v2.3	f89v2	f89v	f89	v	1	P	A	1	L	DIAGNOSTIC_NONPROSE	8	0	SINGLE	ch
IT2a|f89v2.4|G001	IT2a	f89v2.4	f89v2	f89v	f89	v	1	P	A	1	L	DIAGNOSTIC_NONPROSE	7	0	SINGLE	ch
IT2a|f89v2.5|G001	IT2a	f89v2.5	f89v2	f89v	f89	v	1	P	A	1	L	DIAGNOSTIC_NONPROSE	5	0	SINGLE	sh
IT2a|f89v2.6|G001	IT2a	f89v2.6	f89v2	f89v	f89	v	1	P	A	1	L	DIAGNOSTIC_NONPROSE	6	0	SINGLE	ch
IT2a|f89v2.7|G002	IT2a	f89v2.7	f89v2	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	5	0	MIDDLE	sh
IT2a|f89v2.7|G008	IT2a	f89v2.7	f89v2	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	5	0	MIDDLE	ch
IT2a|f89v2.8|G004	IT2a	f89v2.8	f89v2	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	5	0	MIDDLE	ch
IT2a|f89v2.8|G015	IT2a	f89v2.8	f89v2	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	4	0	MIDDLE	ch
IT2a|f89v2.9|G001	IT2a	f89v2.9	f89v2	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	5	0	FIRST	ch
IT2a|f89v2.9|G005	IT2a	f89v2.9	f89v2	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	4	0	MIDDLE	ch
IT2a|f89v2.9|G006	IT2a	f89v2.9	f89v2	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	4	0	MIDDLE	ch
IT2a|f89v2.9|G007	IT2a	f89v2.9	f89v2	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	5	0	MIDDLE	ch
IT2a|f89v2.9|G011	IT2a	f89v2.9	f89v2	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	5	0	MIDDLE	ch
IT2a|f89v2.9|G012	IT2a	f89v2.9	f89v2	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	5	0	MIDDLE	ch
IT2a|f89v2.9|G013	IT2a	f89v2.9	f89v2	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	4	0	MIDDLE	ch
IT2a|f89v2.9|G015	IT2a	f89v2.9	f89v2	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	5	0	LAST	ch
IT2a|f90r1.1|G003	IT2a	f90r1.1	f90r1	f90r	f90	r	1	H	A	1	P	CONFIRMED_PROSE	7	0	MIDDLE	ch
IT2a|f90r1.1|G004	IT2a	f90r1.1	f90r1	f90r	f90	r	1	H	A	1	P	CONFIRMED_PROSE	5	0	MIDDLE	ch
IT2a|f90r1.2|G001	IT2a	f90r1.2	f90r1	f90r	f90	r	1	H	A	1	P	CONFIRMED_PROSE	5	0	FIRST	sh
IT2a|f90r1.2|G003	IT2a	f90r1.2	f90r1	f90r	f90	r	1	H	A	1	P	CONFIRMED_PROSE	5	0	MIDDLE	sh
IT2a|f90r1.2|G004	IT2a	f90r1.2	f90r1	f90r	f90	r	1	H	A	1	P	CONFIRMED_PROSE	7	0	MIDDLE	ch
IT2a|f90r1.4|G002	IT2a	f90r1.4	f90r1	f90r	f90	r	1	H	A	1	P	CONFIRMED_PROSE	4	0	MIDDLE	ch
IT2a|f90r1.4|G003	IT2a	f90r1.4	f90r1	f90r	f90	r	1	H	A	1	P	CONFIRMED_PROSE	8	0	MIDDLE	ch
IT2a|f90r1.4|G004	IT2a	f90r1.4	f90r1	f90r	f90	r	1	H	A	1	P	CONFIRMED_PROSE	8	0	MIDDLE	ch
IT2a|f90r1.4|G005	IT2a	f90r1.4	f90r1	f90r	f90	r	1	H	A	1	P	CONFIRMED_PROSE	7	0	MIDDLE	ch
IT2a|f90r1.4|G006	IT2a	f90r1.4	f90r1	f90r	f90	r	1	H	A	1	P	CONFIRMED_PROSE	7	0	MIDDLE	ch
IT2a|f90r1.4|G007	IT2a	f90r1.4	f90r1	f90r	f90	r	1	H	A	1	P	CONFIRMED_PROSE	6	0	MIDDLE	ch
IT2a|f90r1.4|G008	IT2a	f90r1.4	f90r1	f90r	f90	r	1	H	A	1	P	CONFIRMED_PROSE	7	0	LAST	ch
IT2a|f90r1.5|G003	IT2a	f90r1.5	f90r1	f90r	f90	r	1	H	A	1	P	CONFIRMED_PROSE	7	1	MIDDLE	ch
IT2a|f90r1.5|G004	IT2a	f90r1.5	f90r1	f90r	f90	r	1	H	A	1	P	CONFIRMED_PROSE	3	1	MIDDLE	sh
IT2a|f90r1.5|G006	IT2a	f90r1.5	f90r1	f90r	f90	r	1	H	A	1	P	CONFIRMED_PROSE	7	1	MIDDLE	ch
IT2a|f90r1.5|G008	IT2a	f90r1.5	f90r1	f90r	f90	r	1	H	A	1	P	CONFIRMED_PROSE	5	1	MIDDLE	sh
IT2a|f90r1.6|G002	IT2a	f90r1.6	f90r1	f90r	f90	r	1	H	A	1	P	CONFIRMED_PROSE	6	1	MIDDLE	ch
IT2a|f90r1.6|G003	IT2a	f90r1.6	f90r1	f90r	f90	r	1	H	A	1	P	CONFIRMED_PROSE	8	1	MIDDLE	sh
IT2a|f90r1.6|G006	IT2a	f90r1.6	f90r1	f90r	f90	r	1	H	A	1	P	CONFIRMED_PROSE	4	1	MIDDLE	ch
IT2a|f90r1.7|G002	IT2a	f90r1.7	f90r1	f90r	f90	r	1	H	A	1	P	CONFIRMED_PROSE	4	1	MIDDLE	ch
IT2a|f90r1.7|G004	IT2a	f90r1.7	f90r1	f90r	f90	r	1	H	A	1	P	CONFIRMED_PROSE	6	1	MIDDLE	ch
IT2a|f90r1.7|G008	IT2a	f90r1.7	f90r1	f90r	f90	r	1	H	A	1	P	CONFIRMED_PROSE	5	1	MIDDLE	ch
IT2a|f90r1.8|G002	IT2a	f90r1.8	f90r1	f90r	f90	r	1	H	A	1	P	CONFIRMED_PROSE	5	2	MIDDLE	sh
IT2a|f90r1.8|G010	IT2a	f90r1.8	f90r1	f90r	f90	r	1	H	A	1	P	CONFIRMED_PROSE	5	2	LAST	ch
IT2a|f90r2.1|G002	IT2a	f90r2.1	f90r2	f90r	f90	r	1	H	A	1	P	CONFIRMED_PROSE	6	2	MIDDLE	sh
IT2a|f90r2.1|G003	IT2a	f90r2.1	f90r2	f90r	f90	r	1	H	A	1	P	CONFIRMED_PROSE	4	2	MIDDLE	sh
IT2a|f90r2.2|G008	IT2a	f90r2.2	f90r2	f90r	f90	r	1	H	A	1	P	CONFIRMED_PROSE	5	2	MIDDLE	ch
IT2a|f90r2.2|G009	IT2a	f90r2.2	f90r2	f90r	f90	r	1	H	A	1	P	CONFIRMED_PROSE	4	2	MIDDLE	ch
IT2a|f90r2.3|G001	IT2a	f90r2.3	f90r2	f90r	f90	r	1	H	A	1	P	CONFIRMED_PROSE	7	3	FIRST	sh
IT2a|f90r2.3|G004	IT2a	f90r2.3	f90r2	f90r	f90	r	1	H	A	1	P	CONFIRMED_PROSE	4	3	MIDDLE	ch
IT2a|f90r2.4|G004	IT2a	f90r2.4	f90r2	f90r	f90	r	1	H	A	1	P	CONFIRMED_PROSE	4	3	MIDDLE	ch
IT2a|f90r2.5|G001	IT2a	f90r2.5	f90r2	f90r	f90	r	1	H	A	1	P	CONFIRMED_PROSE	5	3	FIRST	ch
IT2a|f90r2.5|G007	IT2a	f90r2.5	f90r2	f90r	f90	r	1	H	A	1	P	CONFIRMED_PROSE	4	3	MIDDLE	ch
IT2a|f90v1.1|G001	IT2a	f90v1.1	f90v1	f90v	f90	v	0	H	A	1	P	CONFIRMED_PROSE	6	1	FIRST	ch
IT2a|f90v1.1|G002	IT2a	f90v1.1	f90v1	f90v	f90	v	0	H	A	1	P	CONFIRMED_PROSE	6	1	MIDDLE	ch
IT2a|f90v1.1|G004	IT2a	f90v1.1	f90v1	f90v	f90	v	0	H	A	1	P	CONFIRMED_PROSE	5	1	MIDDLE	ch
IT2a|f90v1.1|G005	IT2a	f90v1.1	f90v1	f90v	f90	v	0	H	A	1	P	CONFIRMED_PROSE	4	1	MIDDLE	sh
IT2a|f90v1.1|G008	IT2a	f90v1.1	f90v1	f90v	f90	v	0	H	A	1	P	CONFIRMED_PROSE	4	1	MIDDLE	sh
IT2a|f90v1.1|G009	IT2a	f90v1.1	f90v1	f90v	f90	v	0	H	A	1	P	CONFIRMED_PROSE	5	1	MIDDLE	ch
IT2a|f90v1.1|G010	IT2a	f90v1.1	f90v1	f90v	f90	v	0	H	A	1	P	CONFIRMED_PROSE	8	1	LAST	ch
IT2a|f90v1.10|G002	IT2a	f90v1.10	f90v1	f90v	f90	v	0	H	A	1	P	CONFIRMED_PROSE	5	3	MIDDLE	ch
IT2a|f90v1.10|G004	IT2a	f90v1.10	f90v1	f90v	f90	v	0	H	A	1	P	CONFIRMED_PROSE	5	3	MIDDLE	ch
IT2a|f90v1.10|G006	IT2a	f90v1.10	f90v1	f90v	f90	v	0	H	A	1	P	CONFIRMED_PROSE	7	3	MIDDLE	ch
IT2a|f90v1.11|G003	IT2a	f90v1.11	f90v1	f90v	f90	v	0	H	A	1	P	CONFIRMED_PROSE	5	3	MIDDLE	sh
IT2a|f90v1.11|G004	IT2a	f90v1.11	f90v1	f90v	f90	v	0	H	A	1	P	CONFIRMED_PROSE	7	3	MIDDLE	sh
IT2a|f90v1.2|G001	IT2a	f90v1.2	f90v1	f90v	f90	v	0	H	A	1	P	CONFIRMED_PROSE	5	1	FIRST	sh
IT2a|f90v1.2|G002	IT2a	f90v1.2	f90v1	f90v	f90	v	0	H	A	1	P	CONFIRMED_PROSE	7	1	MIDDLE	sh
IT2a|f90v1.3|G002	IT2a	f90v1.3	f90v1	f90v	f90	v	0	H	A	1	P	CONFIRMED_PROSE	5	2	MIDDLE	sh
IT2a|f90v1.3|G005	IT2a	f90v1.3	f90v1	f90v	f90	v	0	H	A	1	P	CONFIRMED_PROSE	4	2	MIDDLE	ch
IT2a|f90v1.3|G012	IT2a	f90v1.3	f90v1	f90v	f90	v	0	H	A	1	P	CONFIRMED_PROSE	8	2	LAST	ch
IT2a|f90v1.4|G002	IT2a	f90v1.4	f90v1	f90v	f90	v	0	H	A	1	P	CONFIRMED_PROSE	5	2	MIDDLE	sh
IT2a|f90v1.4|G003	IT2a	f90v1.4	f90v1	f90v	f90	v	0	H	A	1	P	CONFIRMED_PROSE	8	2	MIDDLE	ch
IT2a|f90v1.4|G005	IT2a	f90v1.4	f90v1	f90v	f90	v	0	H	A	1	P	CONFIRMED_PROSE	6	2	MIDDLE	ch
IT2a|f90v1.4|G008	IT2a	f90v1.4	f90v1	f90v	f90	v	0	H	A	1	P	CONFIRMED_PROSE	7	2	MIDDLE	ch
IT2a|f90v1.5|G001	IT2a	f90v1.5	f90v1	f90v	f90	v	0	H	A	1	P	CONFIRMED_PROSE	6	2	FIRST	ch
IT2a|f90v1.5|G008	IT2a	f90v1.5	f90v1	f90v	f90	v	0	H	A	1	P	CONFIRMED_PROSE	7	2	MIDDLE	ch
IT2a|f90v1.5|G009	IT2a	f90v1.5	f90v1	f90v	f90	v	0	H	A	1	P	CONFIRMED_PROSE	3	2	MIDDLE	sh
IT2a|f90v1.6|G003	IT2a	f90v1.6	f90v1	f90v	f90	v	0	H	A	1	P	CONFIRMED_PROSE	7	2	MIDDLE	sh
IT2a|f90v1.7|G001	IT2a	f90v1.7	f90v1	f90v	f90	v	0	H	A	1	P	CONFIRMED_PROSE	8	2	FIRST	sh
IT2a|f90v1.7|G002	IT2a	f90v1.7	f90v1	f90v	f90	v	0	H	A	1	P	CONFIRMED_PROSE	6	2	MIDDLE	sh
IT2a|f90v1.7|G003	IT2a	f90v1.7	f90v1	f90v	f90	v	0	H	A	1	P	CONFIRMED_PROSE	8	2	MIDDLE	ch
IT2a|f90v1.7|G004	IT2a	f90v1.7	f90v1	f90v	f90	v	0	H	A	1	P	CONFIRMED_PROSE	6	2	MIDDLE	sh
IT2a|f90v1.8|G003	IT2a	f90v1.8	f90v1	f90v	f90	v	0	H	A	1	P	CONFIRMED_PROSE	4	3	MIDDLE	ch
IT2a|f90v1.8|G004	IT2a	f90v1.8	f90v1	f90v	f90	v	0	H	A	1	P	CONFIRMED_PROSE	9	3	MIDDLE	ch
IT2a|f90v1.8|G007	IT2a	f90v1.8	f90v1	f90v	f90	v	0	H	A	1	P	CONFIRMED_PROSE	5	3	MIDDLE	ch
IT2a|f90v1.8|G008	IT2a	f90v1.8	f90v1	f90v	f90	v	0	H	A	1	P	CONFIRMED_PROSE	4	3	MIDDLE	ch
IT2a|f90v1.9|G001	IT2a	f90v1.9	f90v1	f90v	f90	v	0	H	A	1	P	CONFIRMED_PROSE	5	3	FIRST	sh
