locus	page	section	currier	hand	code	kind	grammar_scope	symbol_count	family_sequence	zl_sta_codes	it_sta_codes	rf_sta_codes	alternative_sites	strict_zero_alternative	union_boundary_positions	synchronized_boundary_positions	three_reading_boundary_positions	two_reading_boundary_positions	one_reading_boundary_positions	exact_boundary_position_sets	exact_typed_boundary_maps
f67r2.11	f67r2	A		4	&L0	L	DIAGNOSTIC_NONPROSE	10	KQAKAQKCKA	K1 Q1 A2 K1 A2 Q1 K1 C2 K1 A2	K1 Q1 A2 K1 A2 Q1 K1 C1 K1 A2	K1 Q1 A2 K1 A2 Qa K1 C1 K1 A2	0	1	3,8	3,8	3,8			1	1
f67r2.12	f67r2	A		4	&L0	L	DIAGNOSTIC_NONPROSE	9	AQKCAQKAC	A2 Q1 K2 C2 A2 Q1 K1 A1 C2	A2 Q1 K1 C2 A2 Q1 K1 A1 C2	A2 Q1 K2 C2 A2 Q1 K1 A1 C2	0	1	4	4	4			1	1
f67r2.14	f67r2	A		4	+Pb	P	DIAGNOSTIC_NONPROSE	11	CAKABAGABBA	C2 A1 K2 A2 B1 A1 G1 A1 B2 B1 A2	C2 A1 K1 A2 B1 A1 G1 A1 B2 B1 A2	C2 A1 K2 A2 B1 A1 G1 A1 B2 B1 A2	0	1	4,7	4,7	4,7			1	1
f67r2.15	f67r2	A		4	+L0	L	DIAGNOSTIC_NONPROSE	8	BABKCABA	B1 A1 B2 K1 C2 A1 B1 A2	B1 A2 B2 K1 C2 A1 B1 A2	B1 A1 B2 K1 C2 A1 B1 A2	0	1						1	1
f67r2.18	f67r2	A		4	+Pb	P	DIAGNOSTIC_NONPROSE	11	DAPKABAGBAB	D1 A1 P1 K1 A2 B1 A3 G1 B1 A3 B2	D1 A1 P2 K1 A2 B1 A3 G1 B1 A3 B2	D1 A1 P2 K1 Ab Ba A3 G1 B1 A3 B2	0	1	5,8	5,8	5,8			1	1
f67r2.19	f67r2	A		4	@Pb	P	DIAGNOSTIC_NONPROSE	12	ABKACAFACABA	A2 B1 K1 A1 C2 A3 F1 A3 C1 A3 B3 A2	A2 B1 K1 A1 C2 A3 F1 A3 C1 A3 B3 A2	A2 B1 K1 A1 C2 A3 F1 A3 C1 A3 B3 A2	0	1	5,7,9	5,7,9	5,7,9			1	1
f67r2.2	f67r2	A		4	&L0	L	DIAGNOSTIC_NONPROSE	13	AQJKAABCKCABA	A2 Q1 J1 K1 A1 A1 B2 C2 K2 C2 A2 B1 A2	A2 Q1 J1 K1 A1 A1 B2 C2 K2 C2 A2 B1 A2	A2 Q1 J1 K1 A1 A1 B2 C2 K2 C2 A2 B1 A2	0	1	5,8	5,8	5,8			1	0
f67r2.20	f67r2	A		4	+Pb	P	DIAGNOSTIC_NONPROSE	9	KATACACAB	K1 A1 T2 A2 C2 A3 C1 A3 B2	K1 A1 T2 A2 C2 A3 C1 A3 B2	K1 A1 T2 A2 C2 A3 C1 A3 B2	0	1	4	4	4			1	1
f67r2.21	f67r2	A		4	+Pb	P	DIAGNOSTIC_NONPROSE	7	CAFABAC	C2 A3 F1 A3 B3 A3 C1	C1 A3 F1 A3 B3 A1 C1	C2 A3 F1 A3 B3 Aa C1	0	1	3,5	3,5	3,5			1	1
f67r2.22	f67r2	A		4	+L0	L	DIAGNOSTIC_NONPROSE	4	AQAB	A1 Q1 A3 B2	A1 Q1 A3 B2	A1 Q1 A3 B2	0	1						1	1
f67r2.24	f67r2	A		4	+Pb	P	DIAGNOSTIC_NONPROSE	11	CABACAPACAC	C2 A1 B1 A3 C1 A1 P2 A3 C1 A3 C1	C2 A1 B1 A3 C1 A1 P2 A1 C1 A3 C1	C2 A1 B1 A3 C1 A1 P2 A1 C1 A3 C1	0	1	5,9	5,9	5,9			1	1
f67r2.25	f67r2	A		4	+Pb	P	DIAGNOSTIC_NONPROSE	4	ABAB	A2 B1 A3 B3	A2 B1 A3 B4	A2 B1 A3 B3	0	1						1	1
f67r2.26	f67r2	A		4	@Pb	P	DIAGNOSTIC_NONPROSE	13	AQJAACAQAAQAC	A2 Q2 J1 A1 A1 C1 A2 Q2 A1 A2 Q1 A1 C1	A2 Q2 J1 A1 A1 C1 A2 Q2 A1 A2 Q1 A1 C1	A2 Q2 J1 A1 A1 C1 A2 Q2 A1 A2 Q1 A1 C1	0	1	6,9	6,9	6,9			1	1
f67r2.27	f67r2	A		4	+Pb	P	DIAGNOSTIC_NONPROSE	9	AQJACAGAB	A1 Q1 J1 A1 C1 A3 G1 A3 B3	A1 Q1 J1 A1 C1 A3 G1 A3 B3	A1 Q1 J1 A1 C1 A3 G1 A3 B3	0	1	4,5,7	5,7	5,7		4	0	0
f67r2.28	f67r2	A		4	+L0	L	DIAGNOSTIC_NONPROSE	6	AQAFAB	A1 Q1 A3 F1 A3 B3	A1 Q1 A3 F1 A3 B3	A1 Q1 A3 F1 A3 B3	1	0	4	4	4			1	1
f67r2.29	f67r2	A		4	@Pb	P	DIAGNOSTIC_NONPROSE	8	AQABACAG	A2 Q2 A1 B1 A2 C2 A3 G1	A2 Q2 A1 B1 A2 C2 A3 G1	A2 Q2 A1 B1 A2 C2 A3 G1	0	1	5	5	5			1	1
f67r2.30	f67r2	A		4	+Pb	P	DIAGNOSTIC_NONPROSE	8	AKABABAB	A1 K1 A1 B2 A1 B2 A1 B2	A1 K1 A1 B2 A1 B2 A1 B2	A1 K1 A1 B2 A1 B2 A1 B2	0	1	4	4	4			1	1
f67r2.31	f67r2	A		4	+L0	L	DIAGNOSTIC_NONPROSE	7	APKABBA	A1 P1 K1 A1 B2 B1 A2	A1 P1 K1 A1 B2 B1 A2	A1 P1 K1 A1 B2 Ba A2	0	1						1	1
f67r2.36	f67r2	A		4	+Pb	P	DIAGNOSTIC_NONPROSE	9	AQACBAGAC	A2 Q2 A1 C1 B1 A3 G1 A1 C1	A2 Q2 A1 C1 B1 A3 G1 A1 C1	A2 Q2 A1 C1 B1 A3 G1 A1 C1	0	1	4,7	4,7	4,7			1	1
f67r2.37	f67r2	A		4	+L0	L	DIAGNOSTIC_NONPROSE	5	AQAAG	A2 Q2 A1 A3 G1	A2 Q2 A1 A3 G1	A2 Q2 A1 A3 G1	0	1						1	1
f67r2.38	f67r2	A		4	@Pb	P	DIAGNOSTIC_NONPROSE	12	AQABBACAUABJ	A1 Q2 A1 B2 B1 A1 C2 A1 U2 A1 B2 J1	A1 Q2 A1 B2 B1 A1 C2 A1 U2 A1 B2 J1	A1 Q2 A1 B2 B1 A1 C2 A1 U2 A1 B2 J1	0	1	7	7	7			1	1
f67r2.39	f67r2	A		4	+Pb	P	DIAGNOSTIC_NONPROSE	10	CACKJBAGBA	C2 A1 C1 K1 J1 B1 A3 G1 B1 A2	C2 A1 C1 K1 J1 B1 A3 G1 B1 A2	C2 A1 C1 K1 J1 Ba Aa G1 B1 A2	0	1	3,8	3,8	3,8			1	1
f67r2.40	f67r2	A		4	+Pb	P	DIAGNOSTIC_NONPROSE	9	AQJACAGAB	A2 Q2 J1 A1 C2 A1 G1 A1 B4	A2 Q2 J1 A1 C2 A1 G1 A1 B3	A2 Q2 J1 A1 C2 A1 G1 Aa B4	0	1	5,7	5,7	5,7			1	1
f67r2.41	f67r2	A		4	@Pb	P	DIAGNOSTIC_NONPROSE	15	AQAJAPKJAKJQABA	A2 Q2 A1 J1 A1 P1 K1 J1 A2 K1 J1 Q1 A1 B1 A2	A2 Q2 A1 J1 A1 P1 K1 J1 A2 K1 J1 Q1 A1 B1 A2	A2 Q2 A1 J1 A1 P1 K1 J1 A2 K1 J1 Q1 A1 B1 A2	0	1	9	9	9			1	1
f67r2.44	f67r2	A		4	@Pb	P	DIAGNOSTIC_NONPROSE	12	APABALJABAAG	A1 P2 A2 B1 A2 L1 J1 A1 B1 A2 A3 G1	A1 P2 A2 B1 A2 L1 J1 A1 B1 A2 A3 G1	A1 P2 A2 B1 A2 L1 J1 A1 B1 A2 A3 G1	0	1	5,10	5,10	5,10			1	1
f67r2.45	f67r2	A		4	+Pb	P	DIAGNOSTIC_NONPROSE	12	AKJABAJCABAH	A2 K1 J1 A1 B1 A2 J1 C2 A1 B1 A3 H1	A2 K1 J1 A1 B1 A2 J1 C2 A1 B1 A3 H1	A2 K1 J1 A1 Ba A2 J1 C2 A1 B1 A3 H1	0	1	6,8	6,8	6,8			1	0
f67r2.46	f67r2	A		4	+Pb	P	DIAGNOSTIC_NONPROSE	10	AJQKCACABA	A2 J1 Q1 K2 C2 A1 C1 A3 B2 A2	A2 J1 Q1 K2 C2 A1 C1 A3 B2 A2	A2 J1 Q1 K2 C2 A1 C1 A3 B2 A2	0	1	5	5	5			1	1
f67r2.47	f67r2	A		4	+L0	L	DIAGNOSTIC_NONPROSE	4	APAF	A2 P2 A3 F1	A2 P2 A3 F1	A2 P2 A3 F1	0	1						1	1
f67r2.48	f67r2	A		4	@Pb	P	DIAGNOSTIC_NONPROSE	10	QABAGBAFBA	Q2 A1 B1 A3 G1 B1 A3 F1 B1 A2	Q2 A1 B1 A3 G1 B1 A3 F1 B1 A2	Q2 A1 B1 A3 G1 B1 A3 F1 B1 A2	0	1	5,8	5,8	5,8			1	1
f67r2.49	f67r2	A		4	+Pb	P	DIAGNOSTIC_NONPROSE	8	ACKAJCAG	A1 C2 K1 A1 J1 C1 A3 G1	A1 C1 K1 A1 J1 C1 A3 G1	A1 C2 K1 A1 J1 C1 A3 G1	0	1	2,6	6	6		2	0	0
f67r2.5	f67r2	A		4	&L0	L	DIAGNOSTIC_NONPROSE	10	AQJABAAQKA	A2 Q1 J1 A1 B1 A2 A1 Q1 K1 A2	A2 Q1 J1 A1 B1 A2 A1 Q1 K1 A2	A2 Q1 J1 A1 Ba A2 A1 Q1 K1 A2	0	1	6	6	6			1	1
f67r2.52	f67r2	A		4	@Ls	L	DIAGNOSTIC_NONPROSE	7	DAQAJAC	D1 A1 Q2 A1 J1 A3 C1	D1 A1 Q2 A1 J1 A3 C1	D1 A1 Q2 A1 J1 A3 C1	0	1						1	1
f67r2.54	f67r2	A		4	&Ls	L	DIAGNOSTIC_NONPROSE	7	ACABBAB	A2 C2 A3 B2 B1 A3 B2	A2 C2 A3 B2 B1 A3 B2	A2 C2 A3 B2 B1 A3 B2	0	1	1				1	0	0
f67r2.55	f67r2	A		4	&Ls	L	DIAGNOSTIC_NONPROSE	6	AQABAB	A2 Q2 A1 B1 A3 B2	A2 Q2 A1 B1 A3 B2	A2 Q2 A1 B1 A3 B2	0	1						1	1
f67r2.56	f67r2	A		4	&Ls	L	DIAGNOSTIC_NONPROSE	6	QABBAG	Q2 A1 B2 B1 A3 G1	Q2 A1 B2 B1 A3 G1	Q2 A1 B2 Ba A3 G1	0	1	3	3	3			1	0
f67r2.57	f67r2	A		4	&Ls	L	DIAGNOSTIC_NONPROSE	6	AQACBA	A1 Q2 A3 C1 B1 A2	A1 Q2 A3 C1 B1 A2	A1 Q2 A3 C1 B1 A2	0	1	4				4	0	0
f67r2.58	f67r2	A		4	&Ls	L	DIAGNOSTIC_NONPROSE	6	KABABB	K1 A1 B1 A3 B2 B4	K1 A1 B1 A3 B2 B4	K1 A1 B1 A3 B2 B4	0	1	2,5	2		2	5	0	0
f67r2.60	f67r2	A		4	&Ls	L	DIAGNOSTIC_NONPROSE	4	AUAC	A1 U2 A2 C2	A1 U2 A2 C2	A1 U2 A2 C2	0	1						1	1
f67r2.61	f67r2	A		4	&Ls	L	DIAGNOSTIC_NONPROSE	6	AQAQAC	A2 Q2 A1 Q1 A3 C1	A2 Q2 A1 Q1 A3 C1	A2 Q2 A1 Q1 A3 C1	0	1						1	1
f67r2.62	f67r2	A		4	&Ls	L	DIAGNOSTIC_NONPROSE	6	AQABAC	A1 Q2 A1 B2 A1 C1	A1 Q2 A1 B2 A1 C1	A1 Q2 A1 B2 A1 C1	0	1						1	1
f67r2.63	f67r2	A		4	&Ls	L	DIAGNOSTIC_NONPROSE	6	AQABAC	A1 Q1 A1 B1 A3 C1	A1 Q1 A3 B1 A3 C1	A1 Q1 A1 Ba A3 C1	0	1						1	1
f67r2.64	f67r2	A		4	@L0	L	DIAGNOSTIC_NONPROSE	3	CAF	C2 A3 F3	C2 A3 F3	C2 A3 F3	0	1	1	1	1			1	1
f67r2.65	f67r2	A		4	&L0	L	DIAGNOSTIC_NONPROSE	5	CAJAC	C2 A1 J1 A3 C1	C2 A1 J1 A1 C1	C2 A1 J1 A1 C1	1	0						1	1
f67r2.66	f67r2	A		4	&L0	L	DIAGNOSTIC_NONPROSE	3	TKA	T1 K2 A2	T1 K2 A2	T1 K2 A2	0	1						1	1
f67r2.67	f67r2	A		4	&L0	L	DIAGNOSTIC_NONPROSE	6	AQABAC	A1 Q1 A1 B1 A3 C1	A1 Q1 A1 B1 A3 C2	A1 Q2 A1 Ba A3 C2	0	1						1	1
f67r2.68	f67r2	A		4	&L0	L	DIAGNOSTIC_NONPROSE	6	AJPKAB	A1 J1 P1 K1 A1 B1	A1 J1 P1 K1 A1 B2	A1 J1 P1 K1 A1 B1	0	1						1	1
f67r2.69	f67r2	A		4	&L0	L	DIAGNOSTIC_NONPROSE	4	CAWA	C2 A3 W2 A2	C2 A3 W2 A2	C2 A3 W2 A2	0	1	1	1		1		0	0
f67r2.70	f67r2	A		4	&L0	L	DIAGNOSTIC_NONPROSE	4	ACAC	A1 C2 A3 C1	A1 C2 A3 C1	A1 C2 A3 C1	0	1						1	1
f67r2.71	f67r2	A		4	&L0	L	DIAGNOSTIC_NONPROSE	4	ACAE	A1 C1 A3 E2	A1 C1 A3 E2	A1 C1 A3 E2	0	1						1	1
f67r2.72	f67r2	A		4	@P0	P	DIAGNOSTIC_NONPROSE	53	BACABBAGABAGDQAAABAGDAPAFAPAFAQAAGABABAAQABKACABAAQJA	B1 A3 C1 A3 B2 B1 A3 G1 A2 B1 A3 G1 D1 Q1 A1 A2 A2 B1 A3 G1 D1 A1 P2 A3 F3 A2 P1 A3 F3 A2 Q1 A1 A3 G1 A2 B1 A1 B2 A2 A2 Q2 A3 B2 K1 A1 C2 A1 B2 A2 A1 Q1 J1 A2	B1 A3 C1 A3 B2 B1 A3 G1 A2 B1 A3 G1 D1 Q1 A1 A2 A2 B1 A3 G1 D1 A1 P2 A3 F3 A2 P1 A3 F3 A2 Q1 A1 A3 G1 A2 B1 A1 B2 A2 A2 Q2 A3 B2 K1 A1 C2 A1 B2 A2 A1 Q1 J1 A2	B1 A3 C1 A3 B2 B1 A3 G1 A2 B1 A3 G1 D1 Q1 A1 A2 A2 B1 A3 G1 D1 A1 P2 A3 F3 A2 P1 A3 F3 A2 Q1 A1 A3 G1 A2 B1 A1 B2 A2 A2 Q2 A3 B2 K1 A1 C2 A1 B2 A2 A1 Q2 J1 A2	0	1	3,8,12,16,20,25,29,34,39,46,49	3,8,12,16,20,25,29,34,39,46,49	3,8,12,16,20,25,29,34,39,46,49			1	1
f67r2.8	f67r2	A		4	&L0	L	DIAGNOSTIC_NONPROSE	6	KQKBAC	K1 Q1 K1 B1 A3 C1	K1 Q1 K1 B1 A3 C1	K1 Q1 K1 B1 A3 C1	0	1						1	1
f67r2.9	f67r2	A		4	&L0	L	DIAGNOSTIC_NONPROSE	9	AQACAQABA	A2 Q1 A3 C1 A2 Q1 A3 B2 A2	A2 Q1 A3 C1 A2 Q1 A3 B2 A2	A2 Q1 A3 C1 A2 Q1 A3 B2 A2	0	1	4	4	4			1	1
f67v1.1	f67v1	A		4	@L0	L	DIAGNOSTIC_NONPROSE	6	BABABB	B1 A3 B3 A3 B3 B3	B1 A3 B3 A3 B3 B3	B1 A3 B3 A3 B3 B3	0	1						1	1
f67v1.10	f67v1	A		4	&L0	L	DIAGNOSTIC_NONPROSE	7	QAKACBA	Q1 A1 K1 A3 C1 B1 A2	Q1 A1 K1 A3 C1 B1 A2	Q1 A1 K1 A3 C1 B1 A2	0	1						1	1
f67v1.11	f67v1	A		4	&L0	L	DIAGNOSTIC_NONPROSE	7	AKABACJ	A1 K1 A1 B1 A3 C1 J1	A1 K1 A1 B1 A3 C1 J1	A1 K1 A1 B1 A3 C1 J1	0	1						1	1
f67v1.12	f67v1	A		4	&L0	L	DIAGNOSTIC_NONPROSE	6	ABCAGA	A1 B2 C2 A3 G1 A2	A1 B2 C2 A3 G1 A2	A1 B2 C2 A3 G1 A2	0	1	3	3		3		0	0
f67v1.2	f67v1	A		4	&L0	L	DIAGNOSTIC_NONPROSE	6	BAFQAB	B1 A3 F3 Q1 A3 B2	B1 A3 F3 Q1 A3 B2	B1 A3 F3 Q1 A3 B2	0	1						1	1
f67v1.22	f67v1	A		4	@Ro	R	DIAGNOSTIC_NONPROSE	17	APKKAKCAKKAKJBABA	A1 P1 K1 K2 A2 K1 C2 A1 K1 K2 A2 K1 J1 B1 A3 B2 A2	A1 P1 K1 K2 A2 K1 C2 A1 K1 K2 A2 K1 J1 B1 A3 B2 A2	A1 P1 K1 K2 A2 K1 C2 A1 K1 K2 A2 K1 J1 B1 A3 B2 A2	0	1	5,8,11	5,8,11	5,8,11			1	1
f67v1.26	f67v1	A		4	@Ro	R	DIAGNOSTIC_NONPROSE	12	AMCAQJKAAQKA	A1 M1 C2 A1 Q2 J1 K1 A2 A1 Q1 K2 A2	A1 M1 C2 A1 Q2 J1 K1 A2 A1 Q1 K2 A2	A1 M1 C2 A1 Q2 J1 K1 A2 A1 Q1 K2 A2	1	0	3,8,9	3,8	3,8		9	0	0
f67v1.28	f67v1	A		4	@Ro	R	DIAGNOSTIC_NONPROSE	13	AQLKABAACACAB	A1 Q1 L1 K2 A1 B1 A2 A1 C1 A3 C1 A3 B2	A1 Q1 L1 K2 A1 B1 A3 A1 C1 A3 C1 A3 B2	A1 Q1 L1 K2 A1 B1 A2 A1 C1 A3 C1 A3 B2	0	1	7,9	7,9	7,9			1	1
f67v1.29	f67v1	A		4	@Ro	R	DIAGNOSTIC_NONPROSE	9	ABACACAQA	A1 B2 A3 C1 A3 C1 A1 Q1 A2	A1 B2 A3 C1 A3 C1 A1 Q1 A3	A1 B2 A3 C1 A3 C1 A1 Q1 A2	0	1	4	4	4			1	1
f67v1.3	f67v1	A		4	&L0	L	DIAGNOSTIC_NONPROSE	7	AQABACA	A1 Q1 A3 B2 A3 C1 A2	A1 Q1 A3 B2 A3 C1 A2	A1 Q1 A3 B2 A3 C1 A2	0	1	4	4	4			1	1
f67v1.4	f67v1	A		4	&L0	L	DIAGNOSTIC_NONPROSE	10	BACJKQABAB	B1 A3 C1 J1 K1 Q1 A3 B2 A3 B2	B1 A1 C1 J1 K1 Q1 A1 B2 A3 B2	B1 A3 C1 J1 K1 Q1 A3 B2 A3 B2	0	1	3	3	3			1	1
f67v1.5	f67v1	A		4	&L0	L	DIAGNOSTIC_NONPROSE	8	AQABABBA	A1 Q1 A1 B2 A3 B2 B1 A2	A1 Q1 A1 B2 A3 B2 B1 A2	A1 Q1 A1 B2 A3 B2 Ba A2	0	1	4	4		4		0	0
f67v1.7	f67v1	A		4	&L0	L	DIAGNOSTIC_NONPROSE	7	AQJABAC	A2 Q1 J1 A1 B1 A3 C1	A2 Q1 J1 A1 B1 A3 C1	A2 Q1 J1 A1 B1 A3 C1	0	1						1	1
f67v1.9	f67v1	A		4	&L0	L	DIAGNOSTIC_NONPROSE	6	AUACAB	A1 U1 A1 C2 A3 B3	A1 U1 A1 C2 A3 B3	A1 U1 A1 C2 A3 B3	0	1						1	1
f67v2.16	f67v2	C		4	@Ri	R	DIAGNOSTIC_NONPROSE	13	AQACABJQABQAA	A1 Q1 A3 C1 A3 B2 J1 Q2 A1 B2 Q1 A3 A1	A1 Q1 A3 C1 A3 B2 J1 Q2 A1 B2 Q1 A3 A1	A1 Q1 A3 C1 A3 B2 J1 Q2 A1 B2 Q1 A3 A1	0	1	4,8	4,8	8	4		0	0
f67v2.19	f67v2	C		4	@La	L	DIAGNOSTIC_NONPROSE	9	CAAGBABAB	C2 A1 A3 G1 B1 A3 B2 A3 B3	C2 A1 A3 G1 B1 A3 B2 A3 B3	C2 A1 A3 G1 B1 A3 B2 A3 B3	0	1	4	4	4			1	0
f67v2.2	f67v2	C		4	@La	L	DIAGNOSTIC_NONPROSE	8	AQACACAF	A1 Q2 A3 C1 A3 C1 A3 F1	A1 Q2 A3 C1 A3 C1 A3 F1	A1 Q2 A3 C1 A3 C1 A3 F1	0	1						1	1
f67v2.20	f67v2	C		4	+La	L	DIAGNOSTIC_NONPROSE	10	CACAAQACAB	C2 A3 C1 A2 A1 Q1 A1 C1 A3 B2	C2 A1 C1 A2 A1 Q1 A1 C1 A3 B2	C2 A3 C1 A2 A1 Q1 A1 C1 A3 B2	1	0	4	4	4			1	0
f67v2.22	f67v2	C		4	@La	L	DIAGNOSTIC_NONPROSE	7	AQKACAB	A1 Q1 K1 A1 C2 A3 B3	A1 Q1 K1 A1 C2 A3 B3	A1 Q1 K1 A1 C2 A3 B3	0	1	5				5	0	0
f67v2.4	f67v2	C		4	+Pb	P	DIAGNOSTIC_NONPROSE	15	BAGQAJBAGACAQAC	B1 A3 G1 Q2 A3 J1 B1 A3 G1 A3 C1 A1 Q1 A1 C1	B1 A3 G1 Q2 A3 J1 B1 A3 G1 A1 C1 A1 Q1 A1 C1	B1 Aa G1 Q2 Aa J1 B1 A3 G1 A3 C1 A1 Q1 A1 C1	1	0	3,9,11	3,9,11	3,9,11			1	1
f67v2.7	f67v2	C		4	@Pb	P	DIAGNOSTIC_NONPROSE	16	QAABBAEBCAQACBAB	Q2 A3 A1 B2 B1 A3 E1 B4 C2 A3 Q1 A3 C1 B1 A3 B3	Q2 A1 A3 B2 B1 A3 E1 B3 C2 A3 Q1 A3 C1 B1 A3 B3	Q2 A1 A3 B2 B1 A3 E1 B3 C2 Aa Q1 A3 C1 B1 A3 B3	0	1	4,8,13	4,8,13	4,8,13			1	1
f67v2.8	f67v2	C		4	+Pb	P	DIAGNOSTIC_NONPROSE	17	CABAFTJACABABBABA	C2 A1 B2 A3 F3 T1 J1 A2 C2 A1 B2 A3 B2 B1 A3 B2 A2	C2 A1 B2 A3 F3 T2 J1 A2 C2 A1 B2 A3 B2 B1 A3 B2 A2	C2 A1 B2 A3 F3 T2 J1 A2 C2 A1 B2 A3 B2 B1 A3 B2 A2	0	1	5,8,13	5,8,13	5,8,13			1	1
f68r1.1	f68r1	A		4	@P0	P	DIAGNOSTIC_NONPROSE	42	LAQKAKQKAKAQKATABKJACAPKKABAQACKAUMAAQKAAB	L1 A1 Q1 K1 A2 K1 Q2 K2 A2 K1 A1 Q2 K2 A2 T1 A1 B2 K1 J1 A1 C1 A1 P1 K1 K2 A1 B2 A1 Q2 A1 C1 K1 A1 U2 M1 A2 A1 Q1 K1 A1 A3 B2	L1 A1 Q1 K1 A2 K1 Q2 K2 A2 K1 A1 Q2 K2 A2 T1 A1 B2 K1 J1 A1 C1 A1 P1 K1 K2 A1 B2 A1 Q2 A1 C1 K1 A1 U2 M1 A2 A1 Q1 K1 A1 A3 B2	L1 A1 Q1 K1 A2 K1 Q2 K2 A2 K1 A1 Q2 K2 A2 T1 A1 B2 K1 J1 A1 C1 A1 P1 K1 K2 A1 B2 A1 Q2 Aa C1 K1 A1 U2 M1 A2 A1 Q1 K1 A1 A3 B2	0	1	5,9,14,17,21,27,31,36	5,9,14,17,21,27,31,36	5,9,14,17,21,27,31,36			1	1
f68r1.10	f68r1	A		4	@Ls	L	DIAGNOSTIC_NONPROSE	7	AQKJABA	A1 Q2 K1 J1 A1 B1 A2	A1 Q2 K1 J1 A1 B1 A2	A1 Q2 K1 J1 A1 B1 A2	0	1						1	1
f68r1.11	f68r1	A		4	@Ls	L	DIAGNOSTIC_NONPROSE	6	AQAABA	A1 Q1 A1 A3 B2 A2	A1 Q1 A1 A3 B2 A2	A1 Q1 A1 A3 B2 A2	0	1						1	1
f68r1.12	f68r1	A		4	@Ls	L	DIAGNOSTIC_NONPROSE	4	KATA	K1 A1 T2 A2	K1 A1 T1 A2	K1 A1 T2 A2	0	1						1	1
f68r1.13	f68r1	A		4	@Ls	L	DIAGNOSTIC_NONPROSE	4	AUJA	A1 U2 J1 A2	A1 U2 J1 A2	A1 U2 J1 A2	0	1						1	1
f68r1.15	f68r1	A		4	@Ls	L	DIAGNOSTIC_NONPROSE	5	AQABA	A1 Q2 A2 B1 A2	A1 Q2 A2 B1 A2	A1 Q2 A2 B1 A2	0	1						1	1
f68r1.16	f68r1	A		4	@Ls	L	DIAGNOSTIC_NONPROSE	5	AQJAC	A1 Q1 J1 A3 C1	A1 Q1 J1 A1 C1	A1 Q1 J1 Aa C1	0	1						1	1
f68r1.17	f68r1	A		4	@Ls	L	DIAGNOSTIC_NONPROSE	4	TAUA	T1 A1 U2 A2	T1 A1 U2 A2	T1 A1 U2 A2	0	1						1	1
f68r1.18	f68r1	A		4	@Ls	L	DIAGNOSTIC_NONPROSE	6	AQKABA	A2 Q2 K1 A1 B1 A2	A2 Q2 K1 A1 B1 A2	A2 Q2 K1 A1 B1 A2	0	1						1	1
f68r1.19	f68r1	A		4	@Ls	L	DIAGNOSTIC_NONPROSE	4	AQAC	A1 Q2 A2 C2	A1 Q2 A2 C2	A1 Q2 A2 C2	0	1						1	1
f68r1.2	f68r1	A		4	+P0	P	DIAGNOSTIC_NONPROSE	45	QAKCAAQKBDAQMBAKKAKKQKAAQJABAKPACKJAQACKJAKAB	Q2 A1 K1 C2 A1 A1 Q2 K1 B2 D1 A1 Q1 M1 B1 A2 K1 K2 A2 K1 K2 Q2 K2 A2 A2 Q2 J1 A1 B1 A2 K1 P1 A1 C1 K1 J1 A1 Q1 A1 C1 K1 J1 A2 K1 A1 B1	Q2 A1 K1 C2 A1 A1 Q2 K1 B2 D1 A1 Q1 M1 B1 A2 K1 K2 A2 K1 K2 Q2 K2 A2 A2 Q2 J1 A1 B1 A2 K1 P1 A1 C1 K1 J1 A1 Q1 A1 C1 K1 J1 A2 K1 A1 B1	Q2 A1 K1 C2 A1 A1 Q2 K1 B2 D1 A1 Q1 M1 B1 A2 K1 K2 A2 K1 K2 Q2 K2 A2 A2 Q2 J1 A1 Ba A2 K1 P1 A1 C1 K1 J1 A1 Q2 A1 C1 K1 J1 A2 K1 A1 B1	0	1	5,9,15,18,23,29,33,42	5,9,15,18,23,29,33,42	5,9,15,18,23,29,33,42			1	1
f68r1.20	f68r1	A		4	@Ls	L	DIAGNOSTIC_NONPROSE	4	ABAC	A1 B2 A1 C1	A1 B2 A1 C1	A1 B2 A1 C1	0	1						1	1
f68r1.21	f68r1	A		4	@Ls	L	DIAGNOSTIC_NONPROSE	3	AUA	A1 U1 A2	A1 U1 A2	A1 U1 A2	0	1						1	1
f68r1.22	f68r1	A		4	@Ls	L	DIAGNOSTIC_NONPROSE	6	APKJAC	A1 P2 K1 J1 A1 C1	A1 P2 K1 J1 A1 C1	A1 P2 K1 J1 A1 C1	0	1						1	1
f68r1.24	f68r1	A		4	@Ls	L	DIAGNOSTIC_NONPROSE	6	AQAQKC	A1 Q2 A2 Q1 K1 C2	A1 Q2 A2 Q1 K1 C2	A1 Q2 A2 Q1 K1 C2	0	1						1	1
f68r1.25	f68r1	A		4	@Ls	L	DIAGNOSTIC_NONPROSE	4	AQAB	A1 Q2 A1 B2	A1 Q2 A1 B2	A1 Q2 A1 B2	0	1						1	1
f68r1.26	f68r1	A		4	@Ls	L	DIAGNOSTIC_NONPROSE	4	AQAC	A1 Q2 A1 C1	A1 Q2 A1 C1	A1 Q2 A1 C1	0	1						1	1
f68r1.27	f68r1	A		4	@Ls	L	DIAGNOSTIC_NONPROSE	4	AGAC	A1 G1 A3 C1	A1 G1 A3 C1	A1 G1 A3 C1	0	1						1	1
