record_order	segment_id	locus	page	section	currier	hand	code	kind	grammar_scope	segment_index	segment_count	physical_line_segment_position	starts_after_drawing	ends_before_drawing	group_count	symbol_count	family_expression	zl_sta_expression	it_sta_expression	rf_sta_expression	zl_basic_eva_lossy_expression	it_basic_eva_lossy_expression	rf_basic_eva_lossy_expression	member_exact_agreement_groups	member_exact_agreement_rate	lossy_eva_exact_agreement_groups	lossy_eva_exact_agreement_rate	internal_boundaries	unanimous_internal_boundaries	boundary_consensus_rate	favored_transitions	disfavored_transitions	unresolved_transitions	transition_opportunities	resolved_transition_rate	resolved_tendency_slots	tendency_opportunities	tendency_resolution_rate	opening_feature_groups	closing_feature_groups	favored_path_groups	formal_resolved_units	formal_opportunities	formal_resolution_rate	transcription_consensus_status	formal_expression	packet_eligible	packet_cell	packet_rank	packet_selected
2643	f84v.16|S01	f84v.16	f84v	B	B	2	+P0	P	CONFIRMED_PROSE	1	1	SINGLE	0	0	13	46	CAH AB KJBA DAB QJBA LJA DAQJBA DAQJA BAB A AB LJBA DAQJBA	C2 A1 H1 | A1 B2 | K1 J1 B1 A2 | D1 A1 B2 | Q2 J1 B1 A2 | L1 J1 A2 | D1 A1 Q1 J1 B1 A2 | D1 A1 Q1 J1 A2 | B1 A1 B2 | A2 | A1 B2 | L1 J1 B1 A2 | D1 A1 Q1 J1 B1 A2	C2 A1 H1 | A1 B2 | K1 J1 B1 A2 | D1 A1 B2 | Q1 J1 B1 A2 | L1 J1 A2 | D1 A1 Q1 J1 B1 A2 | D1 A1 Q1 J1 A2 | B1 A1 B2 | A2 | A1 B2 | L1 J1 B1 A2 | D1 A1 Q1 J1 B1 A2	C2 A1 H1 | A1 B2 | K1 J1 B1 A2 | D1 A1 B2 | Q1 J1 B1 A2 | L1 J1 A2 | D1 A1 Q1 J1 B1 A2 | D1 A1 Q1 J1 A2 | B1 A1 B2 | A2 | A1 B2 | L1 J1 B1 A2 | D1 A1 Q1 J1 B1 A2	soiiin ol chedy qol tedy shey qokedy qokey dol y ol shedy qokedy	soiiin ol chedy qol kedy shey qokedy qokey dol y ol shedy qokedy	soiiin ol chedy qol kedy shey qokedy qokey dol y ol shedy qokedy	12	0.923077	12	0.923077	12	11	0.916667	10	0	23	33	0.303030	10	26	0.384615	5	8	7	20	59	0.338983	READING_OR_BOUNDARY_VARIANT	F:CAH{adj=UU;fl=I;ec=I;o=2;c=2;p=-} | C:AB{adj=U;fl=L;ec=U;o=0;c=4;p=-} | C:KJBA{adj=FUU;fl=L;ec=C;o=0;c=2;p=KJ} | C:DAB{adj=FU;fl=U;ec=U;o=0;c=2;p=DA} | C:QJBA{adj=UUU;fl=I;ec=C;o=1;c=0;p=-} | C:LJA{adj=FU;fl=I;ec=C;o=1;c=1;p=LJ} | C:DAQJBA{adj=FFUUU;fl=U;ec=C;o=0;c=0;p=DAQ} | C:DAQJA{adj=FFUU;fl=I;ec=U;o=1;c=0;p=DAQ} | C:BAB{adj=UU;fl=L;ec=U;o=0;c=3;p=-} | C:A{adj=-;fl=U;ec=U;o=2;c=0;p=-} | C:AB{adj=U;fl=L;ec=U;o=0;c=4;p=-} | C:LJBA{adj=FUU;fl=I;ec=C;o=0;c=1;p=LJ} | L:DAQJBA{adj=FFUUU;fl=U;ec=C;o=0;c=0;p=DAQ}	0	B|B	0	0
2644	f84v.17|S01	f84v.17	f84v	B	B	2	+P0	P	CONFIRMED_PROSE	1	1	SINGLE	0	0	12	45	DAQKA AQAB KJBA BAG BAB LKBA KJBA AQJBA C QKBA QAB QABBA	D1 A1 Q1 K2 A2 | A1 Q2 A1 B2 | K1 J1 B1 A2 | B1 A3 G1 | B1 A1 B2 | L1 K2 B1 A2 | K1 J1 B1 A2 | A1 Q1 J1 B1 A2 | C1 | Q1 K1 B1 A2 | Q1 A1 B2 | Q1 A1 B2 B1 A2	D1 A1 Q1 K2 A2 | A1 Q2 A1 B2 | K1 J1 B1 A2 | B1 A3 G1 | B1 A1 B2 | L1 K2 B1 A2 | K1 J1 B1 A2 | A1 Q1 J1 B1 A2 | C1 | Q1 K1 B1 A2 | Q1 A1 B2 | Q1 A3 B2 B1 A2	D1 A1 Q1 K2 A2 | A1 Q2 A1 B2 | K1 J1 B1 A2 | B1 A3 G1 | B1 A1 B2 | L1 K2 B1 A2 | K1 J1 Ba A2 | A1 Q1 J1 B1 A2 | C1 | Q1 K1 B1 A2 | Q1 A1 B2 | Q1 A3 B2 B1 A2	qokeey otol chedy daiin dol sheedy chedy okedy r kchdy kol koldy	qokeey otol chedy daiin dol sheedy chedy okedy r kchdy kol kaldy	qokeey otol chedy daiin dol sheedy chedy okedy r kchdy kol kaldy	10	0.833333	11	0.916667	11	10	0.909091	8	1	24	33	0.272727	9	24	0.375000	5	7	6	18	57	0.315789	READING_OR_BOUNDARY_VARIANT	F:DAQKA{adj=FFFU;fl=F;ec=U;o=1;c=0;p=DAQK} | C:AQAB{adj=FUU;fl=L;ec=U;o=0;c=2;p=AQ} | C:KJBA{adj=FUU;fl=L;ec=C;o=0;c=2;p=KJ} | C:BAG{adj=UU;fl=U;ec=U;o=0;c=1;p=-} | C:BAB{adj=UU;fl=L;ec=U;o=0;c=3;p=-} | C:LKBA{adj=UUU;fl=I;ec=C;o=0;c=0;p=-} | C:KJBA{adj=FUU;fl=L;ec=C;o=0;c=2;p=KJ} | C:AQJBA{adj=FUUU;fl=I;ec=C;o=0;c=0;p=AQ} | C:C{adj=-;fl=U;ec=U;o=2;c=2;p=-} | C:QKBA{adj=FUU;fl=I;ec=U;o=2;c=0;p=QK} | C:QAB{adj=UU;fl=U;ec=U;o=2;c=2;p=-} | L:QABBA{adj=UUDU;fl=I;ec=I;o=2;c=0;p=-}	0	B|B	0	0
2645	f84v.18|S01	f84v.18	f84v	B	B	2	+P0	P	CONFIRMED_PROSE	1	1	SINGLE	0	0	11	46	BLKA DAQKBA AQJBA DAQAC LJBA DAQA BAB LUA DAQAF AB QABBA	B1 L1 K2 A2 | D1 A1 Q1 K2 B1 A2 | A2 Q1 J1 B1 A2 | D1 A1 Q1 A1 C1 | L1 J1 B1 A2 | D1 A1 Q1 A2 | B1 A1 B2 | L1 U1 A2 | D1 A1 Q1 A3 F1 | A1 B2 | Q1 A1 B2 B1 A2	B1 L1 K2 A2 | D1 A1 Q1 K2 B1 A2 | A2 Q1 J1 B1 A2 | D1 A1 Q1 A1 C1 | L1 J1 B1 A2 | D1 A1 Q1 A2 | B1 A1 B2 | L1 U1 A2 | D1 A1 Q1 A3 F1 | A1 B2 | Q1 A1 B2 B1 A2	B1 L1 K2 A2 | D1 A1 Q1 K2 Ba A2 | A2 Q1 J1 Ba A2 | D1 A1 Q1 A1 C1 | L1 J1 B1 A2 | D1 A1 Q1 A2 | B1 A1 B2 | L1 U1 A2 | D1 A1 Q1 A3 F1 | A1 B2 | Q1 A1 B2 B1 A2	dsheey qokeedy ykedy qokor shedy qoky dol shckhy qokain ol koldy	dsheey qokeedy ykedy qokor shedy qoky dol shckhy qokain ol koldy	dsheey qokeedy ykedy qokor shedy qoky dol shckhy qokain ol koldy	9	0.818182	11	1.000000	10	10	1.000000	11	1	23	35	0.342857	7	22	0.318182	4	5	6	19	57	0.333333	READING_OR_BOUNDARY_VARIANT	F:BLKA{adj=UUU;fl=I;ec=I;o=2;c=0;p=-} | C:DAQKBA{adj=FFFUU;fl=F;ec=U;o=0;c=0;p=DAQK} | C:AQJBA{adj=FUUU;fl=I;ec=C;o=0;c=0;p=AQ} | C:DAQAC{adj=FFUU;fl=U;ec=U;o=2;c=0;p=DAQ} | C:LJBA{adj=FUU;fl=I;ec=C;o=0;c=1;p=LJ} | C:DAQA{adj=FFU;fl=L;ec=U;o=0;c=1;p=DAQ} | C:BAB{adj=UU;fl=L;ec=U;o=0;c=3;p=-} | C:LUA{adj=UU;fl=I;ec=C;o=0;c=1;p=-} | C:DAQAF{adj=FFUU;fl=U;ec=U;o=2;c=0;p=DAQ} | C:AB{adj=U;fl=L;ec=U;o=0;c=4;p=-} | L:QABBA{adj=UUDU;fl=I;ec=I;o=2;c=0;p=-}	0	B|B	0	0
2646	f84v.19|S01	f84v.19	f84v	B	B	2	+P0	P	CONFIRMED_PROSE	1	1	SINGLE	0	0	12	50	CABQJC ABAQAC LJQA LQAB DAQAC KBA QAB LJBA AQAC AQJBA LJBA BA	C2 A1 B2 Q1 J1 C2 | A1 B2 A1 Q1 A3 C1 | L1 J1 Q1 A2 | L1 Q1 A1 B2 | D1 A1 Q1 A3 C1 | K1 B1 A2 | Q2 A3 B2 | L1 J1 B1 A2 | A1 Q1 A3 C1 | A1 Q1 J1 B1 A2 | L1 J1 B1 A2 | B1 A2	C2 A1 B2 Q1 J1 C2 | A1 B2 A1 Q1 A3 C1 | L1 J1 Q1 A2 | L1 Q1 A1 B2 | D1 A1 Q1 A1 C1 | K1 B1 A2 | Q2 A3 B2 | L1 J1 B1 A2 | A1 Q1 A3 C1 | A1 Q1 J1 B1 A2 | L1 J1 B1 A2 | B1 A2	C2 A1 B2 Q1 J1 C2 | A1 B2 A1 Q1 A3 C1 | L1 J1 Q1 A2 | L1 Q1 A1 B2 | D1 A1 Q1 Aa C1 | K1 B1 A2 | Q2 A3 B2 | L1 J1 B1 A2 | A1 Q1 A3 C1 | A1 Q1 J1 Ba A2 | L1 J1 B1 A2 | B1 A2	solkes olokar sheky shkol qokar chdy tal shedy okar okedy shedy dy	solkes olokar sheky shkol qokor chdy tal shedy okar okedy shedy dy	solkes olokar sheky shkol qokar chdy tal shedy okar okedy shedy dy	10	0.833333	11	0.916667	11	10	0.909091	8	2	28	38	0.263158	4	24	0.166667	5	8	7	14	62	0.225806	READING_OR_BOUNDARY_VARIANT	F:CABQJC{adj=UUUUD;fl=I;ec=I;o=3;c=0;p=-} | C:ABAQAC{adj=UUFUU;fl=I;ec=I;o=2;c=1;p=AQ} | C:LJQA{adj=FUU;fl=I;ec=U;o=0;c=2;p=LJ} | C:LQAB{adj=DUU;fl=I;ec=I;o=0;c=2;p=-} | C:DAQAC{adj=FFUU;fl=U;ec=U;o=2;c=0;p=DAQ} | C:KBA{adj=UU;fl=I;ec=U;o=0;c=2;p=-} | C:QAB{adj=UU;fl=U;ec=U;o=2;c=2;p=-} | C:LJBA{adj=FUU;fl=I;ec=C;o=0;c=1;p=LJ} | C:AQAC{adj=FUU;fl=U;ec=U;o=2;c=0;p=AQ} | C:AQJBA{adj=FUUU;fl=I;ec=C;o=0;c=0;p=AQ} | C:LJBA{adj=FUU;fl=I;ec=C;o=0;c=1;p=LJ} | L:BA{adj=U;fl=L;ec=U;o=0;c=2;p=-}	0	B|B	0	0
2647	f84v.20|S01	f84v.20	f84v	B	B	2	+P0	P	CONFIRMED_PROSE	1	1	SINGLE	0	0	5	25	QABLA DAQA DAQJBA LJBA DAQKBA	Q2 A1 B2 L1 A2 | D1 A1 Q1 A2 | D1 A1 Q1 J1 B1 A2 | L1 J1 B1 A2 | D1 A1 Q2 K2 B1 A2	Q2 A1 B2 L1 A2 | D1 A1 Q1 A2 | D1 A1 Q1 J1 B1 A2 | L1 J1 B1 A2 | D1 A1 Q1 K2 B1 A2	Q2 A1 B2 L1 A2 | D1 A1 Q1 A2 | D1 A1 Q1 J1 Ba A2 | L1 J1 B1 A2 | D1 A1 Q1 K2 B1 A2	tolshy qoky qokedy shedy qoteedy	tolshy qoky qokedy shedy qokeedy	tolshy qoky qokedy shedy qokeedy	3	0.600000	4	0.800000	4	4	1.000000	8	0	12	20	0.400000	4	10	0.400000	1	2	4	12	30	0.400000	READING_OR_BOUNDARY_VARIANT	F:QABLA{adj=UUUU;fl=I;ec=I;o=3;c=0;p=-} | C:DAQA{adj=FFU;fl=L;ec=U;o=0;c=1;p=DAQ} | C:DAQJBA{adj=FFUUU;fl=U;ec=C;o=0;c=0;p=DAQ} | C:LJBA{adj=FUU;fl=I;ec=C;o=0;c=1;p=LJ} | L:DAQKBA{adj=FFFUU;fl=F;ec=U;o=0;c=0;p=DAQK}	0	B|B	0	0
2648	f84v.21|S01	f84v.21	f84v	B	B	2	+P0	P	CONFIRMED_PROSE	1	1	SINGLE	0	0	11	43	PKABLJBA LQAB AQJBA APKABAC QKBA APKJB A C AG TKA ABC	P1 K1 A1 B2 L1 J1 B1 A2 | L1 Q2 A1 B2 | A1 Q1 J1 B1 A2 | A1 P1 K1 A1 B2 A1 C1 | Q1 K1 B1 A2 | A1 P2 K1 J1 B1 | A2 | C1 | A3 G1 | T2 K2 A2 | A1 B2 C2	P1 K1 A1 B2 L1 J1 B1 A2 | L1 Q2 A3 B2 | A1 Q1 J1 B1 A2 | A1 P1 K1 A1 B2 A1 C1 | Q1 K1 B1 A2 | A1 P2 K1 J1 B1 | A2 | C2 | A3 G1 | T2 K2 A2 | A1 B2 C2	P1 K1 A1 B2 L1 J1 B1 A2 | L1 Q2 A3 B2 | A1 Q1 J1 B1 A2 | A1 P1 K1 A1 B2 A1 C1 | Q1 K1 B1 A2 | Aa P2 K1 J1 B1 | A2 | C2 | A3 G1 | T2 K2 A2 | A1 B2 C2	pcholshedy shtol okedy opcholor kchdy ofched y r aiin cfheey ols	pcholshedy shtal okedy opcholor kchdy ofched y s aiin cfheey ols	pcholshedy shtal okedy opcholor kchdy afched y s aiin cfheey ols	8	0.727273	8	0.727273	10	7	0.700000	7	2	23	32	0.281250	3	22	0.136364	7	6	5	12	54	0.222222	READING_OR_BOUNDARY_VARIANT	F:PKABLJBA{adj=FUUUFUU;fl=I;ec=I;o=2;c=0;p=LJ} | C:LQAB{adj=DUU;fl=I;ec=I;o=0;c=2;p=-} | C:AQJBA{adj=FUUU;fl=I;ec=C;o=0;c=0;p=AQ} | C:APKABAC{adj=UFUUUU;fl=I;ec=I;o=2;c=1;p=PK} | C:QKBA{adj=FUU;fl=I;ec=U;o=2;c=0;p=QK} | C:APKJB{adj=UFFU;fl=I;ec=I;o=0;c=2;p=PKJ} | C:A{adj=-;fl=U;ec=U;o=2;c=0;p=-} | C:C{adj=-;fl=U;ec=U;o=2;c=2;p=-} | C:AG{adj=U;fl=L;ec=C;o=0;c=2;p=-} | C:TKA{adj=UU;fl=I;ec=I;o=1;c=0;p=-} | L:ABC{adj=UD;fl=I;ec=I;o=1;c=2;p=-}	0	B|B	0	0
2649	f84v.22|S01	f84v.22	f84v	B	B	2	+P0	P	CONFIRMED_PROSE	1	1	SINGLE	0	0	11	46	ALJA QJBA AQAF LJA DAQJBA QKBA AQJBA AQJA BA AQJBA ABLBA	A1 L1 J1 A2 | Q2 J1 B1 A2 | A1 Q1 A3 F1 | L1 J1 A2 | D1 A1 Q1 J1 B1 A2 | Q1 K1 B1 A2 | A1 Q1 J1 B1 A2 | A1 Q1 J1 A2 | B1 A2 | A1 Q1 J1 B1 A2 | A1 B2 L1 B1 A2	A1 L1 J1 A2 | Q2 J1 B1 A2 | A1 Q1 A3 F1 | L1 J1 A2 | D1 A1 Q1 J1 B1 A2 | Q1 K1 B1 A2 | A1 Q1 J1 B1 A2 | A1 Q1 J1 A2 | B1 A2 | A1 Q1 J1 B1 A2 | A1 B2 L1 B1 A2	A1 L1 J1 A2 | Q2 J1 B1 A2 | A1 Q1 A3 F1 | L1 J1 A2 | D1 A1 Q1 J1 B1 A2 | Q1 K1 B1 A2 | A1 Q1 J1 B1 A2 | A1 Q1 J1 A2 | B1 A2 | A1 Q1 J1 B1 A2 | A1 B2 L1 B1 A2	oshey tedy okain shey qokedy kchdy okedy okey dy okedy olshdy	oshey tedy okain shey qokedy kchdy okedy okey dy okedy olshdy	oshey tedy okain shey qokedy kchdy okedy okey dy okedy olshdy	11	1.000000	11	1.000000	10	10	1.000000	9	2	24	35	0.314286	6	22	0.272727	6	3	8	17	57	0.298246	ALL_MEMBER_AND_BOUNDARY_STABLE	F:ALJA{adj=DFU;fl=I;ec=I;o=2;c=0;p=LJ} | C:QJBA{adj=UUU;fl=I;ec=C;o=1;c=0;p=-} | C:AQAF{adj=FUU;fl=U;ec=U;o=2;c=0;p=AQ} | C:LJA{adj=FU;fl=I;ec=C;o=1;c=1;p=LJ} | C:DAQJBA{adj=FFUUU;fl=U;ec=C;o=0;c=0;p=DAQ} | C:QKBA{adj=FUU;fl=I;ec=U;o=2;c=0;p=QK} | C:AQJBA{adj=FUUU;fl=I;ec=C;o=0;c=0;p=AQ} | C:AQJA{adj=FUU;fl=I;ec=U;o=1;c=0;p=AQ} | C:BA{adj=U;fl=L;ec=U;o=0;c=2;p=-} | C:AQJBA{adj=FUUU;fl=I;ec=C;o=0;c=0;p=AQ} | L:ABLBA{adj=UUDU;fl=I;ec=I;o=0;c=1;p=-}	1	B|B	53	0
2650	f84v.23|S01	f84v.23	f84v	B	B	2	+P0	P	CONFIRMED_PROSE	1	1	SINGLE	0	0	7	29	DAQKA ABQAG AQAB LJBA UA QACAB ACAC	D1 A1 Q1 K2 A2 | A1 B2 Q1 A3 G1 | A1 Q1 A1 B2 | L1 J1 B1 A2 | U2 A2 | Q1 A1 C1 A1 B2 | A1 C1 A1 C1	D1 A1 Q1 K2 A2 | A1 B2 Q2 A3 G1 | A1 Q1 A1 B2 | L1 J1 B1 A2 | U2 A2 | Q1 A1 C1 A1 B2 | A1 C1 A1 C1	D1 A1 Q1 K2 A2 | A1 B2 Q1 A3 G1 | A1 Q1 A1 B2 | L1 J1 B1 A2 | U2 A2 | Q1 A1 C1 A1 B2 | A1 C1 Aa C1	qokeey olkaiin okol shedy cthy korol oror	qokeey oltaiin okol shedy cthy korol oror	qokeey olkaiin okol shedy cthy korol orar	5	0.714286	5	0.714286	6	6	1.000000	5	0	17	22	0.227273	4	14	0.285714	3	6	3	9	36	0.250000	READING_OR_BOUNDARY_VARIANT	F:DAQKA{adj=FFFU;fl=F;ec=U;o=1;c=0;p=DAQK} | C:ABQAG{adj=UUUU;fl=I;ec=U;o=0;c=1;p=-} | C:AQAB{adj=FUU;fl=L;ec=U;o=0;c=2;p=AQ} | C:LJBA{adj=FUU;fl=I;ec=C;o=0;c=1;p=LJ} | C:UA{adj=U;fl=L;ec=U;o=0;c=4;p=-} | C:QACAB{adj=UUUU;fl=I;ec=I;o=2;c=2;p=-} | L:ACAC{adj=UUU;fl=I;ec=I;o=2;c=1;p=-}	0	B|B	0	0
2651	f84v.24|S01	f84v.24	f84v	B	B	2	+P0	P	CONFIRMED_PROSE	1	1	SINGLE	0	0	6	25	AKKA AQKBA ABQAF ABKJA CAG ABA	A2 K1 K2 A2 | A1 Q1 K2 B1 A2 | A1 B2 Q1 A3 F1 | A1 B2 K1 J1 A2 | C2 A3 G1 | A1 B2 A2	A2 K1 K2 A2 | A1 Q1 K2 B1 A2 | A1 B2 Q1 A3 F1 | A1 B2 K1 J1 A2 | C2 A3 G1 | A1 B2 A2	A2 K1 K2 A2 | A1 Q1 K2 B1 A2 | A1 B2 Q1 A3 F1 | A1 B2 K1 J1 A2 | C2 A3 G1 | A1 B2 A2	ycheey okeedy olkain olchey saiin oly	ycheey okeedy olkain olchey saiin oly	ycheey okeedy olkain olchey saiin oly	6	1.000000	6	1.000000	5	5	1.000000	3	1	15	19	0.210526	4	12	0.333333	4	3	2	8	31	0.258065	ALL_MEMBER_AND_BOUNDARY_STABLE	F:AKKA{adj=DUU;fl=I;ec=E;o=2;c=0;p=-} | C:AQKBA{adj=FFUU;fl=U;ec=U;o=0;c=0;p=AQK} | C:ABQAF{adj=UUUU;fl=I;ec=U;o=2;c=1;p=-} | C:ABKJA{adj=UUFU;fl=I;ec=U;o=1;c=1;p=KJ} | C:CAG{adj=UU;fl=F;ec=U;o=2;c=0;p=-} | L:ABA{adj=UU;fl=L;ec=E;o=0;c=1;p=-}	1	B|B	81	0
2652	f84v.27|S01	f84v.27	f84v	B	B	2	+P0	P	CONFIRMED_PROSE	1	1	SINGLE	0	0	6	25	A AC LJBA DABQKBA ABKJBA ABQAB	A2 | A1 C1 | L1 J1 B1 A2 | D1 A1 B2 Q1 K2 B1 A2 | A1 B2 K1 J1 B1 A2 | A1 B2 Q1 A3 B2	A2 | A1 C1 | L1 J1 B1 A2 | D1 A1 B2 Q1 K2 B1 A2 | A1 B2 K1 J1 B1 A2 | A1 B2 Q1 A3 B2	A2 | A1 C1 | L1 J1 Ba A2 | D1 A1 B2 Q1 K2 Ba A2 | A1 B2 K1 J1 B1 A2 | A1 B2 Q1 A3 B2	y or shedy qolkeedy olchedy olkal	y or shedy qolkeedy olchedy olkal	y or shedy qolkeedy olchedy olkal	4	0.666667	6	1.000000	5	5	1.000000	4	0	15	19	0.210526	2	12	0.166667	2	4	3	6	31	0.193548	READING_OR_BOUNDARY_VARIANT	F:A{adj=-;fl=U;ec=U;o=2;c=0;p=-} | C:AC{adj=U;fl=U;ec=U;o=2;c=2;p=-} | C:LJBA{adj=FUU;fl=I;ec=C;o=0;c=1;p=LJ} | C:DABQKBA{adj=FUUFUU;fl=I;ec=I;o=0;c=0;p=DA} | C:ABKJBA{adj=UUFUU;fl=I;ec=U;o=0;c=1;p=KJ} | L:ABQAB{adj=UUUU;fl=I;ec=E;o=0;c=3;p=-}	0	B|B	0	0
2653	f84v.28|S01	f84v.28	f84v	B	B	2	+P0	P	CONFIRMED_PROSE	1	1	SINGLE	0	0	6	23	BAB LJBA DAQJBA LJBA BAF BAG	B1 A3 B2 | L1 J1 B1 A2 | D1 A1 Q1 J1 B1 A2 | L1 J1 B1 A2 | B1 A3 F1 | B1 A3 G1	B1 A3 B2 | L1 J1 B1 A2 | D1 A1 Q1 J1 B1 A2 | L1 J1 B1 A2 | B1 A3 F1 | B1 A3 G1	Ba A3 B2 | L1 J1 B1 A2 | D1 A1 Q1 J1 Ba A2 | L1 J1 B1 A2 | B1 A3 F1 | Ba A3 G1	dal shedy qokedy shedy dain daiin	dal shedy qokedy shedy dain daiin	dal shedy qokedy shedy dain daiin	3	0.500000	6	1.000000	5	5	1.000000	4	0	13	17	0.235294	4	12	0.333333	1	5	3	8	29	0.275862	READING_OR_BOUNDARY_VARIANT	F:BAB{adj=UU;fl=L;ec=U;o=0;c=3;p=-} | C:LJBA{adj=FUU;fl=I;ec=C;o=0;c=1;p=LJ} | C:DAQJBA{adj=FFUUU;fl=U;ec=C;o=0;c=0;p=DAQ} | C:LJBA{adj=FUU;fl=I;ec=C;o=0;c=1;p=LJ} | C:BAF{adj=UU;fl=U;ec=U;o=2;c=1;p=-} | L:BAG{adj=UU;fl=U;ec=U;o=0;c=1;p=-}	0	B|B	0	0
2654	f84v.29|S01	f84v.29	f84v	B	B	2	+P0	P	CONFIRMED_PROSE	1	1	SINGLE	0	0	6	24	CAF LJBA DAQKA BAG AQJBA ABBA	C2 A3 F1 | L1 J1 B1 A2 | D1 A1 Q1 K2 A2 | B1 A3 G1 | A1 Q1 J1 B1 A2 | A1 B2 B1 A2	C2 A1 F1 | L1 J1 B1 A2 | D1 A1 Q1 K2 A2 | B1 A3 G1 | A1 Q1 J1 B1 A2 | A1 B2 B1 A2	C2 A3 F1 | L1 J1 Ba A2 | D1 A1 Q1 K2 A2 | B1 A3 G1 | A1 Q1 J1 Ba A2 | A1 B2 B1 A2	sain shedy qokeey daiin okedy oldy	soin shedy qokeey daiin okedy oldy	sain shedy qokeey daiin okedy oldy	3	0.500000	5	0.833333	5	5	1.000000	5	1	12	18	0.333333	6	12	0.500000	2	3	3	12	30	0.400000	READING_OR_BOUNDARY_VARIANT	F:CAF{adj=UU;fl=F;ec=E;o=4;c=0;p=-} | C:LJBA{adj=FUU;fl=I;ec=C;o=0;c=1;p=LJ} | C:DAQKA{adj=FFFU;fl=F;ec=U;o=1;c=0;p=DAQK} | C:BAG{adj=UU;fl=U;ec=U;o=0;c=1;p=-} | C:AQJBA{adj=FUUU;fl=I;ec=C;o=0;c=0;p=AQ} | L:ABBA{adj=UDU;fl=I;ec=E;o=0;c=1;p=-}	0	B|B	0	0
2655	f84v.30|S01	f84v.30	f84v	B	B	2	+P0	P	CONFIRMED_PROSE	1	1	SINGLE	0	0	6	28	DAQJA AB QKB DAQJBA DAQJA DAQJABA	D1 A1 Q1 J1 A2 | A1 B2 | Q1 K2 B1 | D1 A1 Q1 J1 B1 A2 | D1 A1 Q1 J1 A2 | D1 A1 Q1 J1 A1 B2 A2	D1 A1 Q1 J1 A2 | A1 B2 | Q1 K2 B1 | D1 A1 Q1 J1 B1 A2 | D1 A1 Q1 J1 A2 | D1 A1 Q1 J1 A1 B2 A2	D1 A1 Q1 J1 A2 | A1 B2 | Q1 K2 Ba | D1 A1 Q1 J1 B1 A2 | D1 A1 Q1 J1 A2 | D1 A1 Q1 J1 A1 B2 A2	qokey ol keed qokedy qokey qokeoly	qokey ol keed qokedy qokey qokeoly	qokey ol keed qokedy qokey qokeoly	5	0.833333	6	1.000000	5	5	1.000000	9	0	13	22	0.409091	3	12	0.250000	3	2	5	12	34	0.352941	READING_OR_BOUNDARY_VARIANT	F:DAQJA{adj=FFUU;fl=I;ec=U;o=1;c=0;p=DAQ} | C:AB{adj=U;fl=L;ec=U;o=0;c=4;p=-} | C:QKB{adj=FU;fl=I;ec=I;o=2;c=1;p=QK} | C:DAQJBA{adj=FFUUU;fl=U;ec=C;o=0;c=0;p=DAQ} | C:DAQJA{adj=FFUU;fl=I;ec=U;o=1;c=0;p=DAQ} | L:DAQJABA{adj=FFUUUU;fl=I;ec=C;o=0;c=0;p=DAQ}	0	B|B	0	0
2656	f84v.32|S01	f84v.32	f84v	B	B	2	+P0	P	CONFIRMED_PROSE	1	1	SINGLE	0	0	7	32	DAQJBA LJA QAB AQJBA APKJBA QJBA BABAC	D1 A1 Q1 J1 B1 A2 | L1 J1 A2 | Q1 A3 B2 | A1 Q1 J1 B1 A2 | A2 P2 K1 J1 B1 A2 | Q2 J1 B1 A2 | B2 A1 B2 A1 C1	D1 A1 Q1 J1 B1 A2 | L1 J1 A2 | Q1 A3 B2 | A1 Q1 J1 B1 A2 | A2 P2 K1 J1 B1 A2 | Q2 J1 B1 A2 | B2 A1 B2 A1 C1	D1 A1 Q1 J1 Ba A2 | L1 J1 A2 | Q1 A3 B2 | A1 Q1 J1 Ba A2 | A2 P2 K1 J1 Ba A2 | Q2 J1 B1 A2 | B2 A1 B2 A1 C1	qokedy shey kal okedy yfchedy tedy lolor	qokedy shey kal okedy yfchedy tedy lolor	qokedy shey kal okedy yfchedy tedy lolor	4	0.571429	7	1.000000	6	6	1.000000	6	0	19	25	0.240000	5	14	0.357143	4	4	4	11	39	0.282051	READING_OR_BOUNDARY_VARIANT	F:DAQJBA{adj=FFUUU;fl=U;ec=C;o=0;c=0;p=DAQ} | C:LJA{adj=FU;fl=I;ec=C;o=1;c=1;p=LJ} | C:QAB{adj=UU;fl=U;ec=U;o=2;c=2;p=-} | C:AQJBA{adj=FUUU;fl=I;ec=C;o=0;c=0;p=AQ} | C:APKJBA{adj=UFFUU;fl=I;ec=C;o=0;c=1;p=PKJ} | C:QJBA{adj=UUU;fl=I;ec=C;o=1;c=0;p=-} | L:BABAC{adj=UUUU;fl=I;ec=I;o=2;c=1;p=-}	0	B|B	0	0
