page	locus	source_locus	old_locus	unit	normalized_code	unit_description	local_comment	object_tags	context_class	local_relation_tags	unit_relation_tags	relation_scope	certainty	source_path
f76r	f76r.27	f76r.27	f76r.K1.21	K1	*L0	letter labels		LABEL	LABEL_ONLY			OBJECT_CONTEXT_ONLY	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f76r	f76r.31	f76r.31	f76r.K1.24	K1	*L0	letter labels	Line <f76r.K1.24;E> was labeled <e76r.S2> in Rene's EVMT file; correct is <e76r.S8>. A bit above the baseline.	LABEL	LABEL_ONLY	REL_PROXIMITY		EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f76r	f76r.37	f76r.37	f76r.K1.29	K1	*L0	letter labels	Bogus label <f76r.K1.26;F> deleted [JS]. Noticeably above the baseline:	LABEL	LABEL_ONLY	REL_PROXIMITY		EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f76r	f76r.1	f76r.1	f76r.P1.1	P1	@P0	Text.	Some lines of this unit have a letter labels at the left. Those labels have been transcribed as a separate unit, <f76r.K1>. &CK; = a @C ligd to a SLASHED two-leg gallows @K that does NOT ligate to the next symbol.	LABEL	LABEL_ONLY			OBJECT_CONTEXT_ONLY	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f77r	f77r.2	f77r.2	f77r.V1.1	V1	+Lt	Labels between openings in tube at top of page.	Label 1, between left end of tube and side branch 1. Grove's #2.	WATER_OR_APPARATUS;LABEL	OBJECT_BEARING	REL_PROXIMITY	REL_PROXIMITY	EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f77r	f77r.3	f77r.3	f77r.V1.2	V1	=Lt	Labels between openings in tube at top of page.	label 2, between side branches 1 and 2. Grove's #3.	WATER_OR_APPARATUS;LABEL	OBJECT_BEARING	REL_PROXIMITY	REL_PROXIMITY	EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f77r	f77r.4	f77r.4	f77r.V1.3	V1	~Lt	Labels between openings in tube at top of page.	Label 3, between side branches 2 and 3. Grove's #4.	WATER_OR_APPARATUS;LABEL	OBJECT_BEARING	REL_PROXIMITY	REL_PROXIMITY	EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f77r	f77r.5	f77r.5	f77r.V1.4	V1	=Lt	Labels between openings in tube at top of page.	Label 4, between side branches 3 and 4. Grove's #5.	WATER_OR_APPARATUS;LABEL	OBJECT_BEARING	REL_PROXIMITY	REL_PROXIMITY	EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f77r	f77r.6	f77r.6	f77r.V1.5	V1	~Lt	Labels between openings in tube at top of page.	Label 4, between side branches 4 and 5. Grove's #6.	WATER_OR_APPARATUS;LABEL	OBJECT_BEARING	REL_PROXIMITY	REL_PROXIMITY	EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f77r	f77r.7	f77r.7	f77r.V1.6	V1	~Lt	Labels between openings in tube at top of page.	Label 5, between side branch 5 and right end of tube. Grove's #7.	WATER_OR_APPARATUS;LABEL	OBJECT_BEARING	REL_PROXIMITY	REL_PROXIMITY	EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f77r	f77r.1	f77r.1	f77r.N1.1	N1	@Ln	Labels near nymphs.	Label above nymph in Northwest corner. Grove's #1.	FIGURE;LABEL	OBJECT_BEARING	REL_PROXIMITY	REL_ARRAY_OR_GROUP;REL_PROXIMITY	EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f77r	f77r.8	f77r.8	f77r.N1.2	N1	~Ln	Labels near nymphs.	Label above nymph in Northeast corner. Grove's #8.	FIGURE;LABEL	OBJECT_BEARING	REL_PROXIMITY	REL_ARRAY_OR_GROUP;REL_PROXIMITY	EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f77r	f77r.49	f77r.49	f77r.N1.3	N1	@Ln	Labels near nymphs.	Label above nymph in West margin, at mid-page. Grove's #9.	FIGURE;LABEL	OBJECT_BEARING	REL_PROXIMITY	REL_ARRAY_OR_GROUP;REL_PROXIMITY	EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f77r	f77r.50	f77r.50	f77r.N1.4	N1	@Lt	Labels near nymphs.	Label below nymph in Southwest corner. Grove's #10.	FIGURE;LABEL	OBJECT_BEARING	REL_PROXIMITY	REL_ARRAY_OR_GROUP;REL_PROXIMITY	EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f77v	f77v.1	f77v.1	f77v.N1.1	N1	@Lt	Labels near nymphs.	"Rene's readings for labels 2-5 in ""outg.txt"" (<e77v.L2;R>--<e77v.L5;R>) were scrambled. Label in top margin, near Northwest nymph. Grove's #1. May be associated with the left ""Y""-tube."	FIGURE;WATER_OR_APPARATUS;LABEL	OBJECT_BEARING	REL_PROXIMITY	REL_ARRAY_OR_GROUP;REL_PROXIMITY	EXACT_LOCAL_COMMENT	HEDGED	transcription/sources/Stolfi_text25e1-52.evt
f77v	f77v.3	f77v.3	f77v.N1.2	N1	=Lt	Labels near nymphs.	"Label in top margin, near North nymph. Grove's #2. Rene's reading in ""outg.txt"" was numbered <f77v.L3;R>, should have been <f77v.L3;R>. May be associated with the leftmost end of right double-""Y""-tube."	FIGURE;WATER_OR_APPARATUS;LABEL	OBJECT_BEARING	REL_PROXIMITY	REL_ARRAY_OR_GROUP;REL_PROXIMITY	EXACT_LOCAL_COMMENT	HEDGED	transcription/sources/Stolfi_text25e1-52.evt
f77v	f77v.5	f77v.5	f77v.N1.3	N1	=Lt	Labels near nymphs.	"Label in top margin, near Northeast nymph. Grove's #3. Rene's reading in ""outg.txt"" was numbered <f77v.L5;R>, should have been <f77v.L3;R>. May be associated with the rightmost end of right double-""Y""-tube."	FIGURE;WATER_OR_APPARATUS;LABEL	OBJECT_BEARING	REL_PROXIMITY	REL_ARRAY_OR_GROUP;REL_PROXIMITY	EXACT_LOCAL_COMMENT	HEDGED	transcription/sources/Stolfi_text25e1-52.evt
f77v	f77v.43	f77v.43	f77v.N1.4	N1	@Ln	Labels near nymphs.	Label in left margin, above West nymph. Grove's #6. The two @r below: are they the same character?	FIGURE;LABEL	OBJECT_BEARING	REL_PROXIMITY	REL_ARRAY_OR_GROUP;REL_PROXIMITY	EXACT_LOCAL_COMMENT	HEDGED	transcription/sources/Stolfi_text25e1-52.evt
f77v	f77v.44	f77v.44	f77v.N1.5	N1	@Lt	Labels near nymphs.	"Label in right margin, above East nymph. Grove's #8. Rene's reading in ""outg.txt"" was numbered <e77v.L7;R>, should have been <e77v.L8;R>."	FIGURE;LABEL	OBJECT_BEARING	REL_PROXIMITY	REL_ARRAY_OR_GROUP;REL_PROXIMITY	EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f77v	f77v.2	f77v.2	f77v.V1.1	V1	=Lt	Labels on tubs and tubing.	"Label in top figure, between left tubes Grove's #4. Rene's reading in ""outg.txt"" was numbered <e77v.L2;R>, should have been <e77v.L4;R>."	FIGURE;WATER_OR_APPARATUS;LABEL	OBJECT_BEARING	REL_PROXIMITY	REL_EXPLICIT_ATTACHMENT	EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f77v	f77v.4	f77v.4	f77v.V1.2	V1	@Lt	Labels on tubs and tubing.	"Label in top figure, between right tubes. Grove's #5. Rene's reading in ""outg.txt"" was numbered <e77v.L4;R>, should have been <e77v.L5;R>."	FIGURE;WATER_OR_APPARATUS;LABEL	OBJECT_BEARING	REL_PROXIMITY	REL_EXPLICIT_ATTACHMENT	EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f77v	f77v.45	f77v.45	f77v.V1.3	V1	@Ln	Labels on tubs and tubing.	"Label in left margin, on side of tub. Grove's #7. Rene's reading in ""outg.txt"" was numbered <e77v.L8;R>, should have been <e77v.L7;R>."	WATER_OR_APPARATUS;LABEL	OBJECT_BEARING		REL_EXPLICIT_ATTACHMENT	UNIT_DESCRIPTION	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f78r	f78r.9	f78r.9	f78r.P1.7	P1	+P0	Text.	This line is roughly aligned with label <f78r.X1.3> on the right side of the pipeline.	WATER_OR_APPARATUS;LABEL	OBJECT_BEARING			OBJECT_CONTEXT_ONLY	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f78r	f78r.13	f78r.13	f78r.P1.11	P1	+P0	Text.	This line is roughly aligned with label <f78r.X1.4> on the right side of the pipeline.	WATER_OR_APPARATUS;LABEL	OBJECT_BEARING			OBJECT_CONTEXT_ONLY	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f78r	f78r.26	f78r.26	f78r.P1.24	P1	+P0	Text.	This line is roughly aligned with label <f78r.X1.5> on the right side of the pond.	WATER_OR_APPARATUS;LABEL	OBJECT_BEARING			OBJECT_CONTEXT_ONLY	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f78r	f78r.37	f78r.37	f78r.P1.35	P1	+P0	Text.	"This line is roughly aligned with label <f78r.X1.7> on the right side of the stream. Rene says that the plume in @'she&e~;' looks like the abbreviation ""-us"". ???"	WATER_OR_APPARATUS;LABEL	OBJECT_BEARING			OBJECT_CONTEXT_ONLY	HEDGED	transcription/sources/Stolfi_text25e1-52.evt
f78r	f78r.1	f78r.1	f78r.X1.1	X1	@Lt	Labels on illustrations.	"Original line numbers by Stolfi were changed to Grove's. Label near the Northwest ""grapes""."	LABEL	LABEL_ONLY	REL_PROXIMITY	REL_EXPLICIT_ATTACHMENT	EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f78r	f78r.2	f78r.2	f78r.X1.2	X1	@Lt	Labels on illustrations.	"Label near the Northeast ""grapes""."	LABEL	LABEL_ONLY	REL_PROXIMITY	REL_EXPLICIT_ATTACHMENT	EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f78r	f78r.44	f78r.44	f78r.X1.3	X1	@Lt	Labels on illustrations.	Label in right margin, near join of the two streams.	WATER_OR_APPARATUS;LABEL	OBJECT_BEARING	REL_PROXIMITY	REL_EXPLICIT_ATTACHMENT	EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f78r	f78r.45	f78r.45	f78r.X1.4	X1	@Lt	Labels on illustrations.	Label in right margin, next to last pipe segment.	WATER_OR_APPARATUS;LABEL	OBJECT_BEARING	REL_PROXIMITY	REL_EXPLICIT_ATTACHMENT	EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f78r	f78r.46	f78r.46	f78r.X1.5	X1	@Lt	Labels on illustrations.	Label below top pond, across outflowing stream. Petersen's 20 and 21. Some transcribers, including Petersen and the EVMT, assume that the word East of the stream is a separate locus <f78r.X1.6>. &r; = @r attached to the previous char.	WATER_OR_APPARATUS;LABEL	OBJECT_BEARING	REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY	REL_EXPLICIT_ATTACHMENT	EXACT_LOCAL_COMMENT	HEDGED	transcription/sources/Stolfi_text25e1-52.evt
f78r	f78r.47	f78r.47	f78r.X1.7	X1	@Lt	Labels on illustrations.	Label in right margin, next to bottom pond, near inflowind stream.	WATER_OR_APPARATUS;LABEL	OBJECT_BEARING	REL_PROXIMITY	REL_EXPLICIT_ATTACHMENT	EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f80r	f80r.1	f80r.1	f80r.N1.1	N1	@Ln	Labels on nymphs along top margin.	Label above nymph 1, Northwest corner, facing right. There is a stain before the @o, but no trace of characters in it.	FIGURE;LABEL	OBJECT_BEARING	REL_PROXIMITY	REL_EXPLICIT_ATTACHMENT	EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f80r	f80r.2	f80r.2	f80r.N1.2	N1	=Ln	Labels on nymphs along top margin.	Label above nymph 2.	FIGURE;LABEL	OBJECT_BEARING	REL_PROXIMITY	REL_EXPLICIT_ATTACHMENT	EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f80r	f80r.3	f80r.3	f80r.N1.3	N1	=Ln	Labels on nymphs along top margin.	Label above nymph 3.	FIGURE;LABEL	OBJECT_BEARING	REL_PROXIMITY	REL_EXPLICIT_ATTACHMENT	EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f80r	f80r.4	f80r.4	f80r.N1.4	N1	=Ln	Labels on nymphs along top margin.	Label high up between nymphs 3 and 4.	FIGURE;LABEL	OBJECT_BEARING	REL_PROXIMITY	REL_EXPLICIT_ATTACHMENT	EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f80r	f80r.5	f80r.5	f80r.N1.5	N1	=Ln	Labels on nymphs along top margin.	Label high up between nymphs 4 and 5.	FIGURE;LABEL	OBJECT_BEARING	REL_PROXIMITY	REL_EXPLICIT_ATTACHMENT	EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f80r	f80r.6	f80r.6	f80r.N1.6	N1	=Ln	Labels on nymphs along top margin.	Label high up between nymphs 5 and 6 (in tub).	FIGURE;WATER_OR_APPARATUS;LABEL	OBJECT_BEARING	REL_PROXIMITY	REL_EXPLICIT_ATTACHMENT	EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f80r	f80r.7	f80r.7	f80r.N1.7	N1	~Ln	Labels on nymphs along top margin.	"Label above nymph 7 (with ""towel"")."	FIGURE;LABEL	OBJECT_BEARING	REL_PROXIMITY	REL_EXPLICIT_ATTACHMENT	EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f80r	f80r.8	f80r.8	f80r.N1.8	N1	=Ln	Labels on nymphs along top margin.	Label above nymph 8.	FIGURE;LABEL	OBJECT_BEARING	REL_PROXIMITY	REL_EXPLICIT_ATTACHMENT	EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f80r	f80r.9	f80r.9	f80r.N1.9	N1	~Ln	Labels on nymphs along top margin.	Label between nymphs 8 and 9, top.	FIGURE;LABEL	OBJECT_BEARING	REL_PROXIMITY	REL_EXPLICIT_ATTACHMENT	EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f80r	f80r.10	f80r.10	f80r.N1.10	N1	+Ln	Labels on nymphs along top margin.	Label between nymphs 8 and 9, bottom.	FIGURE;LABEL	OBJECT_BEARING	REL_PROXIMITY	REL_EXPLICIT_ATTACHMENT	EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f81r	f81r.1	f81r.1	f81r.P1.1	P1	@P0	Text.	This line lies over the bottom edge of the top tub. It has seven words, and there are seven nymphs in the top tub.	FIGURE;WATER_OR_APPARATUS	OBJECT_BEARING	REL_ARRAY_OR_GROUP		EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f81v	f81v.28	f81v.28	f81v.X1.1	X1	@Lt	Labels on illustrations.	Label to the left of the bottom tub.	WATER_OR_APPARATUS;LABEL	OBJECT_BEARING	REL_PROXIMITY	REL_EXPLICIT_ATTACHMENT	EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f82r	f82r.10	f82r.10	f82r.V1.1	V1	@Lt	Labels between upper and lower text block.	Label on cross-shaped tube. Grove's #11.	WATER_OR_APPARATUS;LABEL	OBJECT_BEARING	REL_EXPLICIT_ATTACHMENT	REL_PROXIMITY	EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f82r	f82r.35	f82r.35	f82r.X1.1	X1	@Lt	"Labels on ""waterfalls"" at bottom of page."	Label near left waterfall. Grove's #3.	WATER_OR_APPARATUS;LABEL	OBJECT_BEARING	REL_PROXIMITY	REL_EXPLICIT_ATTACHMENT	EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f82r	f82r.38	f82r.38	f82r.X1.2	X1	@Lt	"Labels on ""waterfalls"" at bottom of page."	Label near right waterfall. Grove's #2.	WATER_OR_APPARATUS;LABEL	OBJECT_BEARING	REL_PROXIMITY	REL_EXPLICIT_ATTACHMENT	EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f82r	f82r.34	f82r.34	f82r.N1.3	N1	@Ln	Labels near nymphs at bottom of page.	Top row, near nymph 1. Grove's #8.	FIGURE;LABEL	OBJECT_BEARING	REL_PROXIMITY	REL_ARRAY_OR_GROUP;REL_PROXIMITY	EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f82r	f82r.36	f82r.36	f82r.N1.4	N1	@Ln	Labels near nymphs at bottom of page.	Top row, between nymph 2 and waterfall. Grove's #7.	FIGURE;WATER_OR_APPARATUS;LABEL	OBJECT_BEARING	REL_PROXIMITY	REL_ARRAY_OR_GROUP;REL_PROXIMITY	EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f82r	f82r.37	f82r.37	f82r.N1.5	N1	@Ln	Labels near nymphs at bottom of page.	Top row, near to nymph 3. Grove's #6.	FIGURE;LABEL	OBJECT_BEARING	REL_PROXIMITY	REL_ARRAY_OR_GROUP;REL_PROXIMITY	EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f82r	f82r.39	f82r.39	f82r.N1.6	N1	+Ln	Labels near nymphs at bottom of page.	Top row, near nymph 4. Grove's #5. Rene says that next-to-last char is really a @j but keep this char at all?? ???	FIGURE;LABEL	OBJECT_BEARING	REL_PROXIMITY	REL_ARRAY_OR_GROUP;REL_PROXIMITY	EXACT_LOCAL_COMMENT	HEDGED	transcription/sources/Stolfi_text25e1-52.evt
f82r	f82r.40	f82r.40	f82r.N1.7	N1	*Ln	Labels near nymphs at bottom of page.	Bottom row, below nymph 1 (small). Grove's #12.	FIGURE;LABEL	OBJECT_BEARING	REL_PROXIMITY	REL_ARRAY_OR_GROUP;REL_PROXIMITY	EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f82r	f82r.41	f82r.41	f82r.N1.8	N1	=Ln	Labels near nymphs at bottom of page.	Bottom row, below nymph 2. Grove's #9.	FIGURE;LABEL	OBJECT_BEARING	REL_PROXIMITY	REL_ARRAY_OR_GROUP;REL_PROXIMITY	EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f82r	f82r.42	f82r.42	f82r.N1.9	N1	=Ln	Labels near nymphs at bottom of page.	Bottom row, below nymphs 3 (tiny) and 4. Grove's #13.	FIGURE;LABEL	OBJECT_BEARING	REL_PROXIMITY	REL_ARRAY_OR_GROUP;REL_PROXIMITY	EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f82r	f82r.43	f82r.43	f82r.N1.10	N1	=Ln	Labels near nymphs at bottom of page.	Bottom row, below nymph 5. Grove's #4.	FIGURE;LABEL	OBJECT_BEARING	REL_PROXIMITY	REL_ARRAY_OR_GROUP;REL_PROXIMITY	EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f82r	f82r.44	f82r.44	f82r.N1.11	N1	=Ln	Labels near nymphs at bottom of page.	Bottom row, below nymph 6. Grove's #1.	FIGURE;LABEL	OBJECT_BEARING	REL_PROXIMITY	REL_ARRAY_OR_GROUP;REL_PROXIMITY	EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f82r	f82r.45	f82r.45	f82r.N1.12	N1	=Ln	Labels near nymphs at bottom of page.	Bottom row, below nymph 7. Grove's #10.	FIGURE;LABEL	OBJECT_BEARING	REL_PROXIMITY	REL_ARRAY_OR_GROUP;REL_PROXIMITY	EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f82v	f82v.1	f82v.1	f82v.N1.1	N1	@Ln	Labels on nymphs at top of page.	Label above Northwest nymph.	FIGURE;LABEL	OBJECT_BEARING	REL_PROXIMITY	REL_EXPLICIT_ATTACHMENT	EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f82v	f82v.2	f82v.2	f82v.N1.2	N1	=Ln	Labels on nymphs at top of page.	Label near North nymph.	FIGURE;LABEL	OBJECT_BEARING	REL_PROXIMITY	REL_EXPLICIT_ATTACHMENT	EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f82v	f82v.4	f82v.4	f82v.N1.4	N1	@Lt	Labels on nymphs at top of page.	Label near Northeast nymph. The label may be attached to the right end of the arched structure.	FIGURE;LABEL	OBJECT_BEARING	REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY	REL_EXPLICIT_ATTACHMENT	EXACT_LOCAL_COMMENT	HEDGED	transcription/sources/Stolfi_text25e1-52.evt
f82v	f82v.3	f82v.3	f82v.X1.3	X1	@Lt	Non-nymph labels in top margin.	"Label on ""pool"" next to North nymph."	FIGURE;WATER_OR_APPARATUS;LABEL	OBJECT_BEARING	REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY		EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f82v	f82v.40	f82v.40	f82v.N2.5	N2	@Ln	Labels of nymphs in lateral margings.	Label next to West nymph.	FIGURE;LABEL	OBJECT_BEARING	REL_PROXIMITY		EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f82v	f82v.39	f82v.39	f82v.N2.6	N2	@Ln	Labels of nymphs in lateral margings.	Label above East nymph.	FIGURE;LABEL	OBJECT_BEARING	REL_PROXIMITY		EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f82v	f82v.41	f82v.41	f82v.N3.7	N3	@Ln	Labels of nymphs at bottom of page.	nymph? - in a barrel Label above nymphs 1 (in barrel) and 2.	FIGURE;WATER_OR_APPARATUS;LABEL	OBJECT_BEARING	REL_PROXIMITY		EXACT_LOCAL_COMMENT	HEDGED	transcription/sources/Stolfi_text25e1-52.evt
f82v	f82v.46	f82v.46	f82v.N3.8	N3	@Lt	Labels of nymphs at bottom of page.	Label next to nymph 2.	FIGURE;LABEL	OBJECT_BEARING	REL_PROXIMITY		EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f82v	f82v.44	f82v.44	f82v.N3.13	N3	~Ln	Labels of nymphs at bottom of page.	Label next to nymph 3 (in barrel). This label may be attached to the East end of the upper channel.	FIGURE;WATER_OR_APPARATUS;LABEL	OBJECT_BEARING	REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY		EXACT_LOCAL_COMMENT	HEDGED	transcription/sources/Stolfi_text25e1-52.evt
f82v	f82v.42	f82v.42	f82v.X2.9	X2	~Lt	Non-nymph labels at bottom of page.	Label near West end of upper curved channel.	FIGURE;WATER_OR_APPARATUS;LABEL	OBJECT_BEARING	REL_PROXIMITY		EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f82v	f82v.43	f82v.43	f82v.X2.10	X2	~Lt	Non-nymph labels at bottom of page.	Label above upper curved channel.	FIGURE;WATER_OR_APPARATUS;LABEL	OBJECT_BEARING	REL_PROXIMITY		EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f82v	f82v.47	f82v.47	f82v.X2.11	X2	@Lt	Non-nymph labels at bottom of page.	Label between the two curved channels.	FIGURE;WATER_OR_APPARATUS;LABEL	OBJECT_BEARING	REL_PROXIMITY		EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f82v	f82v.48	f82v.48	f82v.X2.12	X2	+Lt	Non-nymph labels at bottom of page.	Label below the lower curved channel	FIGURE;WATER_OR_APPARATUS;LABEL	OBJECT_BEARING	REL_PROXIMITY		EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f82v	f82v.45	f82v.45	f82v.X2.14	X2	@Lt	Non-nymph labels at bottom of page.	"Label on pool with ""waterfall"", East of nymphs."	FIGURE;WATER_OR_APPARATUS;LABEL	OBJECT_BEARING	REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY		EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f83r	f83r.45	f83r.45	f83r.N1.1	N1	@Lt	Labels near nymphs at the top of the Southwest figure.	Label near leftmost nymph. This label may be attached to the left end of the tube between the nymphs.	FIGURE;WATER_OR_APPARATUS;LABEL	OBJECT_BEARING	REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY	REL_ARRAY_OR_GROUP;REL_PROXIMITY	EXACT_LOCAL_COMMENT	HEDGED	transcription/sources/Stolfi_text25e1-52.evt
f83r	f83r.46	f83r.46	f83r.N1.2	N1	=Lt	Labels near nymphs at the top of the Southwest figure.	Label near rightmost nymph. This label may be attached to the right end of the tube between the nymphs.	FIGURE;WATER_OR_APPARATUS;LABEL	OBJECT_BEARING	REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY	REL_ARRAY_OR_GROUP;REL_PROXIMITY	EXACT_LOCAL_COMMENT	HEDGED	transcription/sources/Stolfi_text25e1-52.evt
f83r	f83r.47	f83r.47	f83r.Q1.32	Q1	@Pb	Top text block between nymphs in bottom left figure.		FIGURE	OBJECT_BEARING		REL_PROXIMITY	UNIT_DESCRIPTION	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f83r	f83r.48	f83r.48	f83r.Q1.33	Q1	+Pb	Top text block between nymphs in bottom left figure.		FIGURE	OBJECT_BEARING		REL_PROXIMITY	UNIT_DESCRIPTION	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f83r	f83r.49	f83r.49	f83r.Q1.34	Q1	+Pb	Top text block between nymphs in bottom left figure.		FIGURE	OBJECT_BEARING		REL_PROXIMITY	UNIT_DESCRIPTION	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f83r	f83r.50	f83r.50	f83r.X1.6	X1	@Lt	Labels between structures at the bottom of Southwest figure.	Upper label, near base of left structure.	FIGURE;LABEL	OBJECT_BEARING	REL_PROXIMITY	REL_PROXIMITY	EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f83r	f83r.51	f83r.51	f83r.X1.7	X1	+Lt	Labels between structures at the bottom of Southwest figure.	Lower label, near base of right structure.	FIGURE;LABEL	OBJECT_BEARING	REL_PROXIMITY	REL_PROXIMITY	EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f83r	f83r.52	f83r.52	f83r.Q2.41	Q2	@Pb	Text block below Southwest figure.		FIGURE	OBJECT_BEARING		REL_PROXIMITY	UNIT_DESCRIPTION	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
