consensus_group_id	locus	page	section	currier	hand	code	kind	grammar_scope	strict_zero_alternative	consensus_group_index	consensus_group_count	start_symbol_1based	end_symbol_1based	symbol_count	family_surface	zl_sta_codes	it_sta_codes	rf_sta_codes	left_boundary_profile	right_boundary_profile
f73v.33|C007	f73v.33	f73v	Z		4	@Cc	C	DIAGNOSTIC_NONPROSE	1	7	10	27	30	4	KACA	K1 A3 C1 A2	K1 A1 C1 A2	K1 A3 C1 A2	ZL3b:UNCERTAIN_SMALL_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f73v.33|C008	f73v.33	f73v	Z		4	@Cc	C	DIAGNOSTIC_NONPROSE	1	8	10	31	35	5	AQABA	A2 Q2 A3 B2 A2	A2 Q2 A3 B2 A2	A2 Q2 A3 B2 A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f73v.33|C009	f73v.33	f73v	Z		4	@Cc	C	DIAGNOSTIC_NONPROSE	1	9	10	36	40	5	ABABA	A3 B2 A3 B2 A2	A2 B2 A3 B2 A2	A3 B2 A3 B2 A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f73v.33|C010	f73v.33	f73v	Z		4	@Cc	C	DIAGNOSTIC_NONPROSE	1	10	10	41	46	6	AQACAB	A1 Q2 A3 C1 A3 B3	A1 Q2 A3 C2 A3 B3	A1 Q2 A3 C1 A3 B3	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	LINE_END
f73v.6|C001	f73v.6	f73v	Z		4	@Lz	L	DIAGNOSTIC_NONPROSE	1	1	1	1	6	6	AQJABA	A1 Q1 J1 A1 B1 A2	A1 Q1 J1 A1 B1 A2	A1 Q1 J1 A1 Ba A2	LINE_START	LINE_END
f73v.7|C001	f73v.7	f73v	Z		4	&Lz	L	DIAGNOSTIC_NONPROSE	1	1	1	1	4	4	LJAB	L1 J1 A1 B2	L1 J1 A1 B2	L1 J1 A1 B2	LINE_START	LINE_END
f73v.8|C001	f73v.8	f73v	Z		4	&Lz	L	DIAGNOSTIC_NONPROSE	1	1	1	1	4	4	ABKC	A1 B1 K2 C2	A1 B1 K2 C2	A1 Ba K2 C2	LINE_START	LINE_END
f75r.1|C001	f75r.1	f75r	B	B	2	@P0	P	CONFIRMED_PROSE	1	1	6	1	9	9	QKJBAQACA	Q1 K1 J1 B1 A2 Q1 A3 C1 A2	Q1 K1 J1 B1 A2 Q1 A3 C1 A2	Q1 K1 J1 B1 A2 Q1 A3 C1 A2	LINE_START	ZL3b:DRAWING_INTERRUPTION;IT2a:DRAWING_INTERRUPTION;RF1b:DRAWING_INTERRUPTION
f75r.1|C002	f75r.1	f75r	B	B	2	@P0	P	CONFIRMED_PROSE	1	2	6	10	13	4	AQKA	A1 Q1 K2 A2	A1 Q1 K2 A2	A1 Q1 K2 A2	ZL3b:DRAWING_INTERRUPTION;IT2a:DRAWING_INTERRUPTION;RF1b:DRAWING_INTERRUPTION	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f75r.1|C003	f75r.1	f75r	B	B	2	@P0	P	CONFIRMED_PROSE	1	3	6	14	18	5	DAQAC	D1 A1 Q1 A3 C1	D1 A1 Q1 A3 C1	D1 A1 Q1 A3 C1	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f75r.1|C004	f75r.1	f75r	B	B	2	@P0	P	CONFIRMED_PROSE	1	4	6	19	25	7	LAQKJBA	L1 A2 Q1 K1 J1 B1 A2	L1 A2 Q1 K1 J1 B1 A2	L1 A2 Q1 K1 J1 Ba A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f75r.1|C005	f75r.1	f75r	B	B	2	@P0	P	CONFIRMED_PROSE	1	5	6	26	30	5	DAQAC	D1 A1 Q2 A3 C1	D1 A1 Q2 A3 C1	D1 A1 Q2 A3 C1	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f75r.1|C006	f75r.1	f75r	B	B	2	@P0	P	CONFIRMED_PROSE	1	6	6	31	34	4	LJBA	L1 J1 B1 A2	L1 J1 B1 A2	L1 J1 Ba A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	LINE_END
f75r.10|C001	f75r.10	f75r	B	B	2	+P0	P	CONFIRMED_PROSE	1	1	10	1	4	4	BLAC	B1 L1 A1 C1	B1 L1 A1 C1	B1 L1 A1 C1	LINE_START	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f75r.10|C002	f75r.10	f75r	B	B	2	+P0	P	CONFIRMED_PROSE	1	2	10	5	9	5	DAQAC	D1 A1 Q2 A3 C1	D1 A1 Q2 A3 C1	D1 A1 Q2 A3 C1	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f75r.10|C003	f75r.10	f75r	B	B	2	+P0	P	CONFIRMED_PROSE	1	3	10	10	12	3	KBA	K1 B1 A2	K1 B1 A2	K1 B1 A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DRAWING_INTERRUPTION;IT2a:DRAWING_INTERRUPTION;RF1b:DRAWING_INTERRUPTION
f75r.10|C004	f75r.10	f75r	B	B	2	+P0	P	CONFIRMED_PROSE	1	4	10	13	15	3	LJA	L1 J1 A2	L1 J1 A2	L1 J1 A2	ZL3b:DRAWING_INTERRUPTION;IT2a:DRAWING_INTERRUPTION;RF1b:DRAWING_INTERRUPTION	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f75r.10|C005	f75r.10	f75r	B	B	2	+P0	P	CONFIRMED_PROSE	1	5	10	16	20	5	DAQAF	D1 A1 Q1 A3 F1	D1 A1 Q1 A3 F1	D1 A1 Q1 A3 F1	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f75r.10|C006	f75r.10	f75r	B	B	2	+P0	P	CONFIRMED_PROSE	1	6	10	21	23	3	KUA	K1 U1 A2	K1 U1 A2	K1 U1 A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f75r.10|C007	f75r.10	f75r	B	B	2	+P0	P	CONFIRMED_PROSE	1	7	10	24	25	2	BA	B1 A2	B1 A2	B1 A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f75r.10|C008	f75r.10	f75r	B	B	2	+P0	P	CONFIRMED_PROSE	1	8	10	26	29	4	AQJA	A1 Q2 J1 A2	A1 Q2 J1 A2	A1 Q2 J1 A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f75r.10|C009	f75r.10	f75r	B	B	2	+P0	P	CONFIRMED_PROSE	1	9	10	30	33	4	QJBA	Q2 J1 B1 A2	Q2 J1 B1 A2	Q2 J1 B1 A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f75r.10|C010	f75r.10	f75r	B	B	2	+P0	P	CONFIRMED_PROSE	1	10	10	34	38	5	BKJBA	B2 K1 J1 B1 A2	B2 K1 J1 B1 A2	B2 K1 J1 B1 A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	LINE_END
f75r.11|C001	f75r.11	f75r	B	B	2	+P0	P	CONFIRMED_PROSE	1	1	10	1	6	6	DAQKBA	D1 A1 Q1 K2 B1 A2	D1 A1 Q1 K2 B1 A2	D1 A1 Q1 K2 B1 A2	LINE_START	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f75r.11|C002	f75r.11	f75r	B	B	2	+P0	P	CONFIRMED_PROSE	1	2	10	7	11	5	DAQAF	D1 A1 Q1 A3 F3	D1 A1 Q1 A3 F1	D1 A1 Q1 A3 F1	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f75r.11|C003	f75r.11	f75r	B	B	2	+P0	P	CONFIRMED_PROSE	1	3	10	12	14	3	ABA	A1 B2 A2	A1 B2 A2	A1 B2 A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DRAWING_INTERRUPTION;IT2a:DRAWING_INTERRUPTION;RF1b:DRAWING_INTERRUPTION
f75r.11|C004	f75r.11	f75r	B	B	2	+P0	P	CONFIRMED_PROSE	1	4	10	15	20	6	DAQKBA	D1 A1 Q1 K2 B1 A2	D1 A1 Q1 K2 B1 A2	D1 A1 Q1 K2 B1 A2	ZL3b:DRAWING_INTERRUPTION;IT2a:DRAWING_INTERRUPTION;RF1b:DRAWING_INTERRUPTION	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f75r.11|C005	f75r.11	f75r	B	B	2	+P0	P	CONFIRMED_PROSE	1	5	10	21	22	2	BA	B1 A2	B1 A2	B1 A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f75r.11|C006	f75r.11	f75r	B	B	2	+P0	P	CONFIRMED_PROSE	1	6	10	23	27	5	DAQAB	D1 A1 Q1 A3 B2	D1 A1 Q1 A3 B2	D1 A1 Q1 A3 B2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f75r.11|C007	f75r.11	f75r	B	B	2	+P0	P	CONFIRMED_PROSE	1	7	10	28	31	4	AQAC	A1 Q1 A3 C1	A1 Q1 A3 C1	A1 Q1 A3 C1	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f75r.11|C008	f75r.11	f75r	B	B	2	+P0	P	CONFIRMED_PROSE	1	8	10	32	35	4	LJBA	L1 J1 B1 A2	L1 J1 B1 A2	L1 J1 B1 A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f75r.11|C009	f75r.11	f75r	B	B	2	+P0	P	CONFIRMED_PROSE	1	9	10	36	38	3	BAC	B1 A1 C1	B1 A1 C1	B1 A3 C1	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f75r.11|C010	f75r.11	f75r	B	B	2	+P0	P	CONFIRMED_PROSE	1	10	10	39	43	5	KJQAB	K1 J1 Q1 A3 B3	K1 J1 Q1 A3 B3	K1 J1 Q1 A3 B3	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	LINE_END
f75r.12|C001	f75r.12	f75r	B	B	2	+P0	P	CONFIRMED_PROSE	1	1	12	1	5	5	CLJUA	C2 L1 J1 U1 A2	C2 L1 J1 U1 A2	C2 L1 J1 U1 A2	LINE_START	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f75r.12|C002	f75r.12	f75r	B	B	2	+P0	P	CONFIRMED_PROSE	1	2	12	6	10	5	DAQAB	D1 A1 Q1 A3 B2	D1 A1 Q1 A3 B2	D1 A1 Q1 A3 B2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f75r.12|C003	f75r.12	f75r	B	B	2	+P0	P	CONFIRMED_PROSE	1	3	12	11	13	3	ABA	A1 B2 A2	A1 B2 A2	A1 B2 A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DRAWING_INTERRUPTION;IT2a:DRAWING_INTERRUPTION;RF1b:DRAWING_INTERRUPTION
f75r.12|C004	f75r.12	f75r	B	B	2	+P0	P	CONFIRMED_PROSE	1	4	12	14	16	3	LJA	L1 J1 A2	L1 J1 A2	L1 J1 A2	ZL3b:DRAWING_INTERRUPTION;IT2a:DRAWING_INTERRUPTION;RF1b:DRAWING_INTERRUPTION	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f75r.12|C005	f75r.12	f75r	B	B	2	+P0	P	CONFIRMED_PROSE	1	5	12	17	17	1	C	C1	C1	C1	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f75r.12|C006	f75r.12	f75r	B	B	2	+P0	P	CONFIRMED_PROSE	1	6	12	18	19	2	AB	A1 B2	A1 B2	A1 B2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f75r.12|C007	f75r.12	f75r	B	B	2	+P0	P	CONFIRMED_PROSE	1	7	12	20	22	3	KKA	K1 K2 A2	K1 K2 A2	K1 K2 A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f75r.12|C008	f75r.12	f75r	B	B	2	+P0	P	CONFIRMED_PROSE	1	8	12	23	25	3	LJA	L1 J1 A2	L1 J1 A2	L1 J1 A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f75r.12|C009	f75r.12	f75r	B	B	2	+P0	P	CONFIRMED_PROSE	1	9	12	26	27	2	BA	B1 A2	B1 A2	Ba A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:UNCERTAIN_SMALL_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f75r.12|C010	f75r.12	f75r	B	B	2	+P0	P	CONFIRMED_PROSE	1	10	12	28	29	2	AB	A1 B2	A1 B2	A1 B2	ZL3b:UNCERTAIN_SMALL_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:NONE;IT2a:DEFINITE_SPACE;RF1b:UNCERTAIN_SMALL_SPACE
f75r.12|C011	f75r.12	f75r	B	B	2	+P0	P	CONFIRMED_PROSE	1	11	12	30	33	4	LJBA	L1 J1 B1 A2	L1 J1 B1 A2	L1 J1 B1 A2	ZL3b:NONE;IT2a:DEFINITE_SPACE;RF1b:UNCERTAIN_SMALL_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f75r.12|C012	f75r.12	f75r	B	B	2	+P0	P	CONFIRMED_PROSE	1	12	12	34	37	4	DAQA	D1 A1 Q1 A2	D1 A1 Q1 A2	D1 A1 Q1 A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	LINE_END
f75r.13|C001	f75r.13	f75r	B	B	2	+P0	P	CONFIRMED_PROSE	1	1	8	1	5	5	PKJBA	P1 K1 J1 B1 A2	P1 K1 J1 B1 A2	P1 K1 J1 B1 A2	LINE_START	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f75r.13|C002	f75r.13	f75r	B	B	2	+P0	P	CONFIRMED_PROSE	1	2	8	6	9	4	QKBA	Q1 K2 B1 A2	Q1 K2 B1 A2	Q1 K2 B1 A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f75r.13|C003	f75r.13	f75r	B	B	2	+P0	P	CONFIRMED_PROSE	1	3	8	10	15	6	DAQJBA	D1 A1 Q1 J1 B1 A2	D1 A1 Q1 J1 B1 A2	D1 A1 Q1 J1 B1 A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DRAWING_INTERRUPTION;IT2a:DRAWING_INTERRUPTION;RF1b:DRAWING_INTERRUPTION
f75r.13|C004	f75r.13	f75r	B	B	2	+P0	P	CONFIRMED_PROSE	1	4	8	16	21	6	DAQJBA	D1 A1 Q1 J1 B1 A2	D1 A1 Q1 J1 B1 A2	D1 A1 Q1 J1 B1 A2	ZL3b:DRAWING_INTERRUPTION;IT2a:DRAWING_INTERRUPTION;RF1b:DRAWING_INTERRUPTION	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f75r.13|C005	f75r.13	f75r	B	B	2	+P0	P	CONFIRMED_PROSE	1	5	8	22	27	6	DAQJBA	D1 A1 Q1 J1 B1 A2	D1 A1 Q1 J1 B1 A2	D1 A1 Q1 J1 B1 A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f75r.13|C006	f75r.13	f75r	B	B	2	+P0	P	CONFIRMED_PROSE	1	6	8	28	33	6	DAQJBA	D1 A1 Q1 J1 B1 A2	D1 A1 Q1 J1 B1 A2	D1 A1 Q1 J1 Ba A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f75r.13|C007	f75r.13	f75r	B	B	2	+P0	P	CONFIRMED_PROSE	1	7	8	34	38	5	DAQAF	D1 A1 Q1 A3 F1	D1 A1 Q1 A3 F1	D1 A1 Q1 A3 F1	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f75r.13|C008	f75r.13	f75r	B	B	2	+P0	P	CONFIRMED_PROSE	1	8	8	39	44	6	ABLJBA	A1 B2 L1 J1 B1 A2	A1 B2 L1 J1 B1 A2	A1 B2 L1 J1 B1 A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	LINE_END
f75r.15|C001	f75r.15	f75r	B	B	2	+P0	P	CONFIRMED_PROSE	1	1	10	1	3	3	CAF	C2 A3 F1	C2 A3 F1	C2 A3 F1	LINE_START	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f75r.15|C002	f75r.15	f75r	B	B	2	+P0	P	CONFIRMED_PROSE	1	2	10	4	8	5	DAQAF	D1 A1 Q1 A3 F1	D1 A1 Q1 A3 F1	D1 A1 Q1 A3 F1	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f75r.15|C003	f75r.15	f75r	B	B	2	+P0	P	CONFIRMED_PROSE	1	3	10	9	16	8	DABQKABA	D1 A1 B2 Q1 K2 A1 B2 A2	D1 A1 B2 Q1 K2 A1 B2 A2	D1 A1 B2 Q1 K2 A1 B2 A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DRAWING_INTERRUPTION;IT2a:DRAWING_INTERRUPTION;RF1b:DRAWING_INTERRUPTION
f75r.15|C004	f75r.15	f75r	B	B	2	+P0	P	CONFIRMED_PROSE	1	4	10	17	19	3	CAG	C2 A3 G1	C2 A3 G1	C2 A3 G1	ZL3b:DRAWING_INTERRUPTION;IT2a:DRAWING_INTERRUPTION;RF1b:DRAWING_INTERRUPTION	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f75r.15|C005	f75r.15	f75r	B	B	2	+P0	P	CONFIRMED_PROSE	1	5	10	20	23	4	KJBA	K1 J1 B1 A2	K1 J1 B1 A2	K1 J1 B1 A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DRAWING_INTERRUPTION;IT2a:DRAWING_INTERRUPTION;RF1b:DRAWING_INTERRUPTION
f75r.15|C006	f75r.15	f75r	B	B	2	+P0	P	CONFIRMED_PROSE	1	6	10	24	26	3	CAB	C2 A1 B2	C2 A1 B2	C2 A1 B2	ZL3b:DRAWING_INTERRUPTION;IT2a:DRAWING_INTERRUPTION;RF1b:DRAWING_INTERRUPTION	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f75r.15|C007	f75r.15	f75r	B	B	2	+P0	P	CONFIRMED_PROSE	1	7	10	27	28	2	AC	A1 C1	A1 C1	A1 C1	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f75r.15|C008	f75r.15	f75r	B	B	2	+P0	P	CONFIRMED_PROSE	1	8	10	29	32	4	LJBA	L1 J1 B1 A2	L1 J1 B1 A2	L1 J1 B1 A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f75r.15|C009	f75r.15	f75r	B	B	2	+P0	P	CONFIRMED_PROSE	1	9	10	33	37	5	AQKBA	A1 Q1 K1 B1 A2	A1 Q1 K1 B1 A2	A1 Q1 K1 B1 A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f75r.15|C010	f75r.15	f75r	B	B	2	+P0	P	CONFIRMED_PROSE	1	10	10	38	41	4	DAQA	D1 A1 Q1 A2	D1 A1 Q1 A2	D1 A1 Q1 A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	LINE_END
f75r.16|C001	f75r.16	f75r	B	B	2	+P0	P	CONFIRMED_PROSE	1	1	9	1	5	5	BLJBA	B1 L1 J1 B1 A2	B1 L1 J1 B1 A2	B1 L1 J1 B1 A2	LINE_START	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f75r.16|C002	f75r.16	f75r	B	B	2	+P0	P	CONFIRMED_PROSE	1	2	9	6	10	5	DAQAC	D1 A1 Q1 A3 C1	D1 A1 Q1 A3 C1	D1 A1 Q1 A3 C1	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f75r.16|C003	f75r.16	f75r	B	B	2	+P0	P	CONFIRMED_PROSE	1	3	9	11	14	4	LKBA	L1 K2 B1 A2	L1 K2 B1 A2	L1 K2 B1 A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f75r.16|C004	f75r.16	f75r	B	B	2	+P0	P	CONFIRMED_PROSE	1	4	9	15	16	2	BK	B2 K1	B2 K1	B2 K1	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DRAWING_INTERRUPTION;IT2a:DRAWING_INTERRUPTION;RF1b:DRAWING_INTERRUPTION
f75r.16|C005	f75r.16	f75r	B	B	2	+P0	P	CONFIRMED_PROSE	1	5	9	17	21	5	LAQAF	L1 A1 Q1 A3 F1	L1 A1 Q1 A3 F1	L1 A1 Q1 A3 F1	ZL3b:DRAWING_INTERRUPTION;IT2a:DRAWING_INTERRUPTION;RF1b:DRAWING_INTERRUPTION	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f75r.16|C006	f75r.16	f75r	B	B	2	+P0	P	CONFIRMED_PROSE	1	6	9	22	23	2	KA	K1 A2	K1 A2	K1 A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DRAWING_INTERRUPTION;IT2a:DRAWING_INTERRUPTION;RF1b:DRAWING_INTERRUPTION
f75r.16|C007	f75r.16	f75r	B	B	2	+P0	P	CONFIRMED_PROSE	1	7	9	24	29	6	AQLJBA	A1 Q1 L1 J1 B1 A2	A1 Q2 L1 J1 B1 A2	A1 Q1 Lb J1 B1 A2	ZL3b:DRAWING_INTERRUPTION;IT2a:DRAWING_INTERRUPTION;RF1b:DRAWING_INTERRUPTION	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
