edition	locus	page	section	currier	hand	code	kind	grammar_scope	paragraph_state	line_carrier	word_count	surface	root_sequence	role_sequence	formal_interlinear	confirmed_edges	core34_covered_words	hybrid95_covered_words
RF1b	f86v5.9	f86v5	T	B	2	+P0	P	CONFIRMED_PROSE	CONT	l	11	lkaiiin otain r al ykain chaiin ykal ykaiin otal or alkam	l+k ot r al ai H al aii ot or al+k	BARE+REL_I REL_I BARE BARE BARE REL_I BARE BARE FREE_L BARE BARE+FREE_A	lkaiiin=C09+C08[BARE+REL_I]{H95:COMP} | otain=C04[REL_I]{H95:COMP} | r=C20[BARE]{H95:COMP} | al=C13[BARE]{H95:COMP} | ykain=C19[BARE]{H95:EXACT} | chaiin=C01[REL_I]{H95:COMP} | ykal=C13[BARE]{H95:COMP} | ykaiin=C06[BARE]{H95:EXACT} | otal=C04[FREE_L]{H95:COMP} | or=C07[BARE]{H95:COMP} | alkam=C13+C08[BARE+FREE_A]{H95:COMP}		11	11
RF1b	f86v6.1	f86v6	T	B	2	@P0	P	CONFIRMED_PROSE	CONT		11	pcheypchdar opar cphy ches aiin ofy chedy otedalol orairody qotchdaiin qopy	H+Hd o cph Hes aii o H ot+ol orair+od ot+Hd o	BOUND_E+FREE_R FREE_R BARE BARE BARE BARE BOUND_D BOUND_D+BARE BARE+BARE Q_BARE+REL_I Q_BARE	pcheypchdar=C01+C14[BOUND_E+FREE_R]{H95:COMP} | opar=C05[FREE_R]{H95:COMP} | cphy=C34[BARE]{H95:EXACT} | ches=R:Hes[BARE]{H95:EXACT} | aiin=C06[BARE]{H95:EXACT} | ofy=C05[BARE]{H95:COMP} | chedy=C01[BOUND_D]{H95:COMP} | otedalol=C04+C03[BOUND_D+BARE]{H95:COMP} | orairody=R:orair+C10[BARE+BARE]{H95:OPEN} | qotchdaiin=C04+C14[Q_BARE+REL_I]{H95:COMP} | qopy=C05[Q_BARE]{H95:COMP}		9	10
RF1b	f86v6.10	f86v6	T	B	2	+P0	P	CONFIRMED_PROSE	CONT		11	sarar ykaiin soldam sheol qckhy dalor ol aiin olkaiin qodar oxy	ar aii ol+d H+ol ckh al+or ol aii ol+k od ox	FREE_R BARE BARE+FREE_A BOUND_E+BARE Q_BARE BARE+BARE BARE BARE BARE+REL_I Q_FREE_R BARE	sarar=C12[FREE_R]{H95:EXACT} | ykaiin=C06[BARE]{H95:EXACT} | soldam=C03+C16[BARE+FREE_A]{H95:COMP} | sheol=C01+C03[BOUND_E+BARE]{H95:COMP} | qckhy=C21[Q_BARE]{H95:COMP} | dalor=C13+C07[BARE+BARE]{H95:COMP} | ol=C03[BARE]{H95:COMP} | aiin=C06[BARE]{H95:EXACT} | olkaiin=C03+C08[BARE+REL_I]{H95:COMP} | qodar=C10[Q_FREE_R]{H95:COMP} | oxy=R:ox[BARE]{H95:OPEN}		10	10
RF1b	f86v6.11	f86v6	T	B	2	+P0	P	CONFIRMED_PROSE	CONT		11	qokaiin olkeey qokeor or cheeaiin yteedy qoko lchdol or chcphar ar	ok ol+k ok+or or H e ok+o l+Hd+ol or Hcph ar	Q_REL_I BARE+BOUND_E Q_BOUND_E+BARE BARE BOUND_E BOUND_D Q_BARE+BARE BARE+BARE+BARE BARE FREE_R BARE	qokaiin=C02[Q_REL_I]{H95:COMP} | olkeey=C03+C08[BARE+BOUND_E]{H95:COMP} | qokeor=C02+C07[Q_BOUND_E+BARE]{H95:COMP} | or=C07[BARE]{H95:COMP} | cheeaiin=C01[BOUND_E]{H95:COMP} | yteedy=C11[BOUND_D]{H95:COMP} | qoko=C02+C05[Q_BARE+BARE]{H95:COMP} | lchdol=C09+C14+C03[BARE+BARE+BARE]{H95:COMP} | or=C07[BARE]{H95:COMP} | chcphar=R:Hcph[FREE_R]{H95:EXACT} | ar=C12[BARE]{H95:EXACT}	W2>W3:BOUND_E>Q_BOUND_E;W6>W7:BOUND_D>Q_BARE	10	11
RF1b	f86v6.12	f86v6	T	B	2	+P0	P	CONFIRMED_PROSE	CONT		5	ykeeal r qokal otar ykairolky	e r ok ot air+ol+k	BOUND_E BARE Q_FREE_L FREE_R BARE+BARE+BARE	ykeeal=C11[BOUND_E]{H95:COMP} | r=C20[BARE]{H95:COMP} | qokal=C02[Q_FREE_L]{H95:COMP} | otar=C04[FREE_R]{H95:COMP} | ykairolky=C26+C03+C08[BARE+BARE+BARE]{H95:OPEN}		5	4
RF1b	f86v6.13	f86v6	T	B	2	+P0	P	CONFIRMED_PROSE	CONT		9	oly qopaiin yfchdy cpholkaiin cholfchy qopar aroiiin opchedy opoly	ol o Hd cph+k H+H o ar+oiii o+H o	BARE Q_REL_I BARE FREE_L+REL_I FREE_L+BARE Q_FREE_R BARE+BARE BARE+BOUND_D FREE_L	oly=C03[BARE]{H95:COMP} | qopaiin=C05[Q_REL_I]{H95:COMP} | yfchdy=C14[BARE]{H95:COMP} | cpholkaiin=C34+C08[FREE_L+REL_I]{H95:OPEN} | cholfchy=C01+C01[FREE_L+BARE]{H95:COMP} | qopar=C05[Q_FREE_R]{H95:COMP} | aroiiin=C12+R:oiii[BARE+BARE]{H95:OPEN} | opchedy=C05+C01[BARE+BOUND_D]{H95:COMP} | opoly=C05[FREE_L]{H95:COMP}		8	7
RF1b	f86v6.14	f86v6	T	B	2	+P0	P	CONFIRMED_PROSE	CONT		12	ykchy cholkaiin chey ykeedy okal or chcfhy lkey okar dar ol ain	H H+k H e ok or Hcfh l+k ok ar ol ai	BARE FREE_L+REL_I BOUND_E BOUND_D FREE_L BARE BARE BARE+BOUND_E FREE_R BARE BARE BARE	ykchy=C01[BARE]{H95:COMP} | cholkaiin=C01+C08[FREE_L+REL_I]{H95:COMP} | chey=C01[BOUND_E]{H95:COMP} | ykeedy=C11[BOUND_D]{H95:COMP} | okal=C02[FREE_L]{H95:COMP} | or=C07[BARE]{H95:COMP} | chcfhy=R:Hcfh[BARE]{H95:EXACT} | lkey=C09+C08[BARE+BOUND_E]{H95:COMP} | okar=C02[FREE_R]{H95:COMP} | dar=C12[BARE]{H95:EXACT} | ol=C03[BARE]{H95:COMP} | ain=C19[BARE]{H95:EXACT}		11	12
RF1b	f86v6.15	f86v6	T	B	2	+P0	P	CONFIRMED_PROSE	CONT		12	shol shotaiin shckhor ol aiin chdy qokain odaiiin cheor ol kaiin chey	H Hot Hckh ol aii Hd ok od H+or ol aii H	FREE_L REL_I FREE_R BARE BARE BARE Q_REL_I REL_I BOUND_E+BARE BARE BARE BOUND_E	shol=C01[FREE_L]{H95:COMP} | shotaiin=C31[REL_I]{H95:EXACT} | shckhor=C25[FREE_R]{H95:EXACT} | ol=C03[BARE]{H95:COMP} | aiin=C06[BARE]{H95:EXACT} | chdy=C14[BARE]{H95:COMP} | qokain=C02[Q_REL_I]{H95:COMP} | odaiiin=C10[REL_I]{H95:COMP} | cheor=C01+C07[BOUND_E+BARE]{H95:COMP} | ol=C03[BARE]{H95:COMP} | kaiin=C06[BARE]{H95:EXACT} | chey=C01[BOUND_E]{H95:COMP}		12	12
RF1b	f86v6.16	f86v6	T	B	2	+P0	P	CONFIRMED_PROSE	CONT		10	taiin okaiin qokaiin ykeey otain chey okam qokar qokain okaiin	aii ok ok e ot H ok ok ok ok	BARE REL_I Q_REL_I BOUND_E REL_I BOUND_E FREE_A Q_FREE_R Q_REL_I REL_I	taiin=C06[BARE]{H95:EXACT} | okaiin=C02[REL_I]{H95:COMP} | qokaiin=C02[Q_REL_I]{H95:COMP} | ykeey=C11[BOUND_E]{H95:COMP} | otain=C04[REL_I]{H95:COMP} | chey=C01[BOUND_E]{H95:COMP} | okam=C02[FREE_A]{H95:COMP} | qokar=C02[Q_FREE_R]{H95:COMP} | qokain=C02[Q_REL_I]{H95:COMP} | okaiin=C02[REL_I]{H95:COMP}		10	10
RF1b	f86v6.17	f86v6	T	B	2	+P0	P	CONFIRMED_PROSE	CONT		15	par or aiin dar aiiin qckhe r shoy qotedy opchdy olain ar al kar am	ar or aii ar aiii ckh r Ho ot o+Hd ol ar al ar a	BARE BARE BARE BARE BARE Q_BOUND_E BARE BARE Q_BOUND_D BARE+BARE REL_I BARE BARE BARE BARE	par=C12[BARE]{H95:EXACT} | or=C07[BARE]{H95:COMP} | aiin=C06[BARE]{H95:EXACT} | dar=C12[BARE]{H95:EXACT} | aiiin=R:aiii[BARE]{H95:EXACT} | qckhe=C21[Q_BOUND_E]{H95:COMP} | r=C20[BARE]{H95:COMP} | shoy=C15[BARE]{H95:COMP} | qotedy=C04[Q_BOUND_D]{H95:COMP} | opchdy=C05+C14[BARE+BARE]{H95:COMP} | olain=C03[REL_I]{H95:COMP} | ar=C12[BARE]{H95:EXACT} | al=C13[BARE]{H95:COMP} | kar=C12[BARE]{H95:EXACT} | am=C23[BARE]{H95:EXACT}		14	15
RF1b	f86v6.18	f86v6	T	B	2	+P0	P	CONFIRMED_PROSE	CONT		11	ytaiin ytair dalol ytal dar aiiin chol olkchey lkar otal qotardam	aii air al+ol al ar aiii H ol+k+H l+k ot ot+d	BARE BARE BARE+BARE BARE BARE BARE FREE_L BARE+BARE+BOUND_E BARE+FREE_R FREE_L Q_FREE_R+FREE_A	ytaiin=C06[BARE]{H95:EXACT} | ytair=C26[BARE]{H95:EXACT} | dalol=C13+C03[BARE+BARE]{H95:COMP} | ytal=C13[BARE]{H95:COMP} | dar=C12[BARE]{H95:EXACT} | aiiin=R:aiii[BARE]{H95:EXACT} | chol=C01[FREE_L]{H95:COMP} | olkchey=C03+C08+C01[BARE+BARE+BOUND_E]{H95:COMP} | lkar=C09+C08[BARE+FREE_R]{H95:COMP} | otal=C04[FREE_L]{H95:COMP} | qotardam=C04+C16[Q_FREE_R+FREE_A]{H95:COMP}		10	11
RF1b	f86v6.19	f86v6	T	B	2	+P0	P	CONFIRMED_PROSE	CONT		7	pol sheopchey pchecfhey or aiiin qokaiin cholkar	ol H+o+H H+cfh or aiii ok H+k	BARE BOUND_E+BARE+BOUND_E BOUND_E+BOUND_E BARE BARE Q_REL_I FREE_L+FREE_R	pol=C03[BARE]{H95:COMP} | sheopchey=C01+C05+C01[BOUND_E+BARE+BOUND_E]{H95:COMP} | pchecfhey=C01+R:cfh[BOUND_E+BOUND_E]{H95:OPEN} | or=C07[BARE]{H95:COMP} | aiiin=R:aiii[BARE]{H95:EXACT} | qokaiin=C02[Q_REL_I]{H95:COMP} | cholkar=C01+C08[FREE_L+FREE_R]{H95:COMP}		5	6
RF1b	f86v6.2	f86v6	T	B	2	+P0	P	CONFIRMED_PROSE	CONT	o	12	ochody chol chey qotchdy kchdy qopchd chpchy qopchy qoty chedy qokol lray	o+Hod H H ot+Hd Hd o+Hd Hch o+H ot H ok+ol lr	BARE+BARE FREE_L BOUND_E Q_BARE+BARE BARE Q_BARE+BARE BARE Q_BARE+BARE Q_BARE BOUND_D Q_BARE+BARE FREE_A	ochody=C05+C22[BARE+BARE]{H95:EXACT} | chol=C01[FREE_L]{H95:COMP} | chey=C01[BOUND_E]{H95:COMP} | qotchdy=C04+C14[Q_BARE+BARE]{H95:COMP} | kchdy=C14[BARE]{H95:COMP} | qopchd=C05+C14[Q_BARE+BARE]{H95:COMP} | chpchy=R:Hch[BARE]{H95:EXACT} | qopchy=C05+C01[Q_BARE+BARE]{H95:COMP} | qoty=C04[Q_BARE]{H95:COMP} | chedy=C01[BOUND_D]{H95:COMP} | qokol=C02+C03[Q_BARE+BARE]{H95:COMP} | lray=R:lr[FREE_A]{H95:EXACT}	W3>W4:BOUND_E>Q_BARE;W10>W11:BOUND_D>Q_BARE	10	12
RF1b	f86v6.20	f86v6	T	B	2	+P0	P	CONFIRMED_PROSE	CONT		10	pdaiiiy otol podaiin ocphey opchor olked qofod opdaiin odar dairody	aiii ot+ol od o+cph o+H ol+k ood od od air+od	BARE BARE+BARE REL_I BARE+BOUND_E BARE+FREE_R BARE+BOUND_D Q_BARE REL_I FREE_R BARE+BARE	pdaiiiy=R:aiii[BARE]{H95:EXACT} | otol=C04+C03[BARE+BARE]{H95:COMP} | podaiin=C10[REL_I]{H95:COMP} | ocphey=C05+C34[BARE+BOUND_E]{H95:EXACT} | opchor=C05+C01[BARE+FREE_R]{H95:COMP} | olked=C03+C08[BARE+BOUND_D]{H95:COMP} | qofod=R:ood[Q_BARE]{H95:OPEN} | opdaiin=C10[REL_I]{H95:COMP} | odar=C10[FREE_R]{H95:COMP} | dairody=C26+C10[BARE+BARE]{H95:EXACT}	W6>W7:BOUND_D>Q_BARE	8	9
RF1b	f86v6.21	f86v6	T	B	2	+P0	P	CONFIRMED_PROSE	CONT	or	11	oreeey lkeeor daiin olteody tar otyteeodaiin yty sheey tar ar am ody	or+e l+k+or aii ol+t+od ar ott+od H ar ar a od	BARE+BOUND_E BARE+BOUND_E+BARE BARE BARE+BOUND_E+BARE BARE BOUND_E+REL_I BOUND_E BARE BARE BARE BARE	oreeey=C07+C11[BARE+BOUND_E]{H95:COMP} | lkeeor=C09+C08+C07[BARE+BOUND_E+BARE]{H95:COMP} | daiin=C06[BARE]{H95:EXACT} | olteody=C03+C24+C10[BARE+BOUND_E+BARE]{H95:COMP} | tar=C12[BARE]{H95:EXACT} | otyteeodaiin=R:ott+C10[BOUND_E+REL_I]{H95:OPEN} | sheey=C01[BOUND_E]{H95:COMP} | tar=C12[BARE]{H95:EXACT} | ar=C12[BARE]{H95:EXACT} | am=C23[BARE]{H95:EXACT} | ody=C10[BARE]{H95:COMP}		10	10
RF1b	f86v6.22	f86v6	T	B	2	+P0	P	CONFIRMED_PROSE	CONT	l	9	lshechy ty qokeedy kain ytaiin chees tairoor qotar tay damom	l+H+H ok ai aii Hees air+o ot a a+o	BARE+BOUND_E+BARE Q_BOUND_D BARE BARE BARE BARE+FREE_R Q_FREE_R BARE BARE+BARE	lshechy=C09+C01+C01[BARE+BOUND_E+BARE]{H95:COMP} | qokeedy=C02[Q_BOUND_D]{H95:COMP} | kain=C19[BARE]{H95:EXACT} | ytaiin=C06[BARE]{H95:EXACT} | chees=R:Hees[BARE]{H95:EXACT} | tairoor=C26+C05[BARE+FREE_R]{H95:EXACT} | qotar=C04[Q_FREE_R]{H95:COMP} | tay=C23[BARE]{H95:EXACT} | damom=C23+C05[BARE+BARE]{H95:OPEN}		8	8
RF1b	f86v6.23	f86v6	T	B	2	+P0	P	CONFIRMED_PROSE	CONT		14	qokar olkedy ot r chedy qokar opchedy dar kar ar dair ain ol keodar	ok ol+k ot r H ok o+H ar ar ar air ai ol e+od	Q_FREE_R BARE+BOUND_D BARE BARE BOUND_D Q_FREE_R BARE+BOUND_D BARE BARE BARE BARE BARE BARE BARE+FREE_R	qokar=C02[Q_FREE_R]{H95:COMP} | olkedy=C03+C08[BARE+BOUND_D]{H95:COMP} | ot=C04[BARE]{H95:COMP} | r=C20[BARE]{H95:COMP} | chedy=C01[BOUND_D]{H95:COMP} | qokar=C02[Q_FREE_R]{H95:COMP} | opchedy=C05+C01[BARE+BOUND_D]{H95:COMP} | dar=C12[BARE]{H95:EXACT} | kar=C12[BARE]{H95:EXACT} | ar=C12[BARE]{H95:EXACT} | dair=C26[BARE]{H95:EXACT} | ain=C19[BARE]{H95:EXACT} | ol=C03[BARE]{H95:COMP} | keodar=C11+C10[BARE+FREE_R]{H95:COMP}		14	14
RF1b	f86v6.24	f86v6	T	B	2	+P0	P	CONFIRMED_PROSE	CONT		13	chey keody choty dal ody qokeedy pchedy ytsh tody dal tche y qokar oly	H e+od Hot al od ok H H od al H ok ol	BOUND_E BARE+BARE BARE BARE BARE Q_BOUND_D BOUND_D BARE BARE BARE BOUND_E Q_FREE_R BARE	chey=C01[BOUND_E]{H95:COMP} | keody=C11+C10[BARE+BARE]{H95:COMP} | choty=C31[BARE]{H95:EXACT} | dal=C13[BARE]{H95:COMP} | ody=C10[BARE]{H95:COMP} | qokeedy=C02[Q_BOUND_D]{H95:COMP} | pchedy=C01[BOUND_D]{H95:COMP} | ytsh=C01[BARE]{H95:COMP} | tody=C10[BARE]{H95:COMP} | dal=C13[BARE]{H95:COMP} | tche=C01[BOUND_E]{H95:COMP} | qokar=C02[Q_FREE_R]{H95:COMP} | oly=C03[BARE]{H95:COMP}		13	13
RF1b	f86v6.25	f86v6	T	B	2	+P0	P	CONFIRMED_PROSE	CONT		13	yteedy qokar olkar qo dar ykaiin or okeeeey ofchedy qo aiin ar aram	e ok ol+k o ar aii or oke o+H o aii ar ar	BOUND_D Q_FREE_R BARE+FREE_R Q_BARE BARE BARE BARE BOUND_E BARE+BOUND_D Q_BARE BARE BARE FREE_A	yteedy=C11[BOUND_D]{H95:COMP} | qokar=C02[Q_FREE_R]{H95:COMP} | olkar=C03+C08[BARE+FREE_R]{H95:COMP} | qo=C05[Q_BARE]{H95:COMP} | dar=C12[BARE]{H95:EXACT} | ykaiin=C06[BARE]{H95:EXACT} | or=C07[BARE]{H95:COMP} | okeeeey=R:oke[BOUND_E]{H95:OPEN} | ofchedy=C05+C01[BARE+BOUND_D]{H95:COMP} | qo=C05[Q_BARE]{H95:COMP} | aiin=C06[BARE]{H95:EXACT} | ar=C12[BARE]{H95:EXACT} | aram=C12[FREE_A]{H95:EXACT}	W9>W10:BOUND_D>Q_BARE	12	12
RF1b	f86v6.26	f86v6	T	B	2	+P0	P	CONFIRMED_PROSE	CONT		11	saiin shor shekaiin chedy cholkeog qokchy orchcthy olteedy dar otar aim	aii H H+k H H+k+o ok+H or+Hcth ol+t ar ot ai	BARE FREE_R BOUND_E+REL_I BOUND_D FREE_L+BOUND_E+BARE Q_BARE+BARE BARE+BARE BARE+BOUND_D BARE FREE_R BARE	saiin=C06[BARE]{H95:EXACT} | shor=C01[FREE_R]{H95:COMP} | shekaiin=C01+C08[BOUND_E+REL_I]{H95:COMP} | chedy=C01[BOUND_D]{H95:COMP} | cholkeog=C01+C08+C05[FREE_L+BOUND_E+BARE]{H95:COMP} | qokchy=C02+C01[Q_BARE+BARE]{H95:COMP} | orchcthy=C07+C32[BARE+BARE]{H95:OPEN} | olteedy=C03+C24[BARE+BOUND_D]{H95:COMP} | dar=C12[BARE]{H95:EXACT} | otar=C04[FREE_R]{H95:COMP} | aim=C19[BARE]{H95:EXACT}		11	10
RF1b	f86v6.27	f86v6	T	B	2	+P0	P	CONFIRMED_PROSE	CONT	al	12	alshdr lkar dal kshd shdar shedy qody eey qote y olkeey qokchdy ramy	al+Hdr l+k al Hd Hd H od e ot ol+k ok+Hd r	BARE+BARE BARE+FREE_R BARE BARE FREE_R BOUND_D Q_BARE BOUND_E Q_BOUND_E BARE+BOUND_E Q_BARE+BARE FREE_A	alshdr=C13+R:Hdr[BARE+BARE]{H95:OPEN} | lkar=C09+C08[BARE+FREE_R]{H95:COMP} | dal=C13[BARE]{H95:COMP} | kshd=C14[BARE]{H95:COMP} | shdar=C14[FREE_R]{H95:COMP} | shedy=C01[BOUND_D]{H95:COMP} | qody=C10[Q_BARE]{H95:COMP} | eey=C11[BOUND_E]{H95:COMP} | qote=C04[Q_BOUND_E]{H95:COMP} | olkeey=C03+C08[BARE+BOUND_E]{H95:COMP} | qokchdy=C02+C14[Q_BARE+BARE]{H95:COMP} | ramy=C20[FREE_A]{H95:COMP}	W6>W7:BOUND_D>Q_BARE;W8>W9:BOUND_E>Q_BOUND_E;W10>W11:BOUND_E>Q_BARE	11	11
RF1b	f86v6.28	f86v6	T	B	2	+P0	P	CONFIRMED_PROSE	CONT		11	qokaiin qokar okar qotar lor qokchdy dar shey dy tshe y qotol dytshy dy	ok ok ok ot l+or ok+Hd ar H H ot+ol t+H	Q_REL_I Q_FREE_R FREE_R Q_FREE_R BARE+BARE Q_BARE+BARE BARE BOUND_E BOUND_E Q_BARE+BARE BARE+BARE	qokaiin=C02[Q_REL_I]{H95:COMP} | qokar=C02[Q_FREE_R]{H95:COMP} | okar=C02[FREE_R]{H95:COMP} | qotar=C04[Q_FREE_R]{H95:COMP} | lor=C09+C07[BARE+BARE]{H95:COMP} | qokchdy=C02+C14[Q_BARE+BARE]{H95:COMP} | dar=C12[BARE]{H95:EXACT} | shey=C01[BOUND_E]{H95:COMP} | tshe=C01[BOUND_E]{H95:COMP} | qotol=C04+C03[Q_BARE+BARE]{H95:COMP} | dytshy=C24+C01[BARE+BARE]{H95:COMP}	W9>W10:BOUND_E>Q_BARE	11	11
RF1b	f86v6.29	f86v6	T	B	2	+P0	P	CONFIRMED_PROSE	CONT	d	9	dchedy chcthdy shol oky ytaiin ykaiin chedy dy dal shdaiin	H Hcthd H ok aii aii H al Hd	BOUND_D BARE FREE_L BARE BARE BARE BOUND_D BARE REL_I	dchedy=C01[BOUND_D]{H95:COMP} | chcthdy=R:Hcthd[BARE]{H95:EXACT} | shol=C01[FREE_L]{H95:COMP} | oky=C02[BARE]{H95:COMP} | ytaiin=C06[BARE]{H95:EXACT} | ykaiin=C06[BARE]{H95:EXACT} | chedy=C01[BOUND_D]{H95:COMP} | dal=C13[BARE]{H95:COMP} | shdaiin=C14[REL_I]{H95:COMP}		8	9
RF1b	f86v6.3	f86v6	T	B	2	+P0	P	CONFIRMED_PROSE	CONT		12	qolchy olkeedy chdal chedy chor ar aro dy qokchdy chdal okar ch y otaiin	ol+H ol+k Hd H H ar ar+o ok+Hd Hd ok H ot	Q_BARE+BARE BARE+BOUND_D FREE_L BOUND_D FREE_R BARE BARE+BARE Q_BARE+BARE FREE_L FREE_R BARE REL_I	qolchy=C03+C01[Q_BARE+BARE]{H95:COMP} | olkeedy=C03+C08[BARE+BOUND_D]{H95:COMP} | chdal=C14[FREE_L]{H95:COMP} | chedy=C01[BOUND_D]{H95:COMP} | chor=C01[FREE_R]{H95:COMP} | ar=C12[BARE]{H95:EXACT} | aro=C12+C05[BARE+BARE]{H95:EXACT} | qokchdy=C02+C14[Q_BARE+BARE]{H95:COMP} | chdal=C14[FREE_L]{H95:COMP} | okar=C02[FREE_R]{H95:COMP} | ch=C01[BARE]{H95:COMP} | otaiin=C04[REL_I]{H95:COMP}		12	12
RF1b	f86v6.30	f86v6	T	B	2	+P0	P	CONFIRMED_PROSE	CONT		10	polkeey tshed qopchey paroiin chefchy qopar qopche y qopyd aiin qopary	ol+k H o+H ar+oii H+H o o+H od aii o	BARE+BOUND_E BOUND_D Q_BARE+BOUND_E BARE+BARE BOUND_E+BARE Q_FREE_R Q_BARE+BOUND_E Q_BARE BARE Q_FREE_R	polkeey=C03+C08[BARE+BOUND_E]{H95:COMP} | tshed=C01[BOUND_D]{H95:COMP} | qopchey=C05+C01[Q_BARE+BOUND_E]{H95:COMP} | paroiin=C12+C33[BARE+BARE]{H95:OPEN} | chefchy=C01+C01[BOUND_E+BARE]{H95:COMP} | qopar=C05[Q_FREE_R]{H95:COMP} | qopche=C05+C01[Q_BARE+BOUND_E]{H95:COMP} | qopyd=C10[Q_BARE]{H95:COMP} | aiin=C06[BARE]{H95:EXACT} | qopary=C05[Q_FREE_R]{H95:COMP}	W2>W3:BOUND_D>Q_BARE;W7>W8:BOUND_E>Q_BARE	10	9
RF1b	f86v6.31	f86v6	T	B	2	+P0	P	CONFIRMED_PROSE	CONT		11	dair chepy qokaiin olkar olkchdy okar al dar olkchey otytam orom	air H ok ol+k ol+k+Hd ok al ar ol+k+H ott or+o	BARE BOUND_E Q_REL_I BARE+FREE_R BARE+BARE+BARE FREE_R BARE BARE BARE+BARE+BOUND_E FREE_A BARE+BARE	dair=C26[BARE]{H95:EXACT} | chepy=C01[BOUND_E]{H95:COMP} | qokaiin=C02[Q_REL_I]{H95:COMP} | olkar=C03+C08[BARE+FREE_R]{H95:COMP} | olkchdy=C03+C08+C14[BARE+BARE+BARE]{H95:COMP} | okar=C02[FREE_R]{H95:COMP} | al=C13[BARE]{H95:COMP} | dar=C12[BARE]{H95:EXACT} | olkchey=C03+C08+C01[BARE+BARE+BOUND_E]{H95:COMP} | otytam=R:ott[FREE_A]{H95:OPEN} | orom=C07+C05[BARE+BARE]{H95:COMP}		10	10
RF1b	f86v6.32	f86v6	T	B	2	+P0	P	CONFIRMED_PROSE	CONT		12	qokeey qoeear chsey oky qokar or chey qotar ol kchedy qokaiin am	ok o Hs+e ok ok or H ot ol H ok a	Q_BOUND_E Q_BOUND_E BARE+BARE BARE Q_FREE_R BARE BOUND_E Q_FREE_R BARE BOUND_D Q_REL_I BARE	qokeey=C02[Q_BOUND_E]{H95:COMP} | qoeear=C05[Q_BOUND_E]{H95:COMP} | chsey=R:Hs+C11[BARE+BARE]{H95:OPEN} | oky=C02[BARE]{H95:COMP} | qokar=C02[Q_FREE_R]{H95:COMP} | or=C07[BARE]{H95:COMP} | chey=C01[BOUND_E]{H95:COMP} | qotar=C04[Q_FREE_R]{H95:COMP} | ol=C03[BARE]{H95:COMP} | kchedy=C01[BOUND_D]{H95:COMP} | qokaiin=C02[Q_REL_I]{H95:COMP} | am=C23[BARE]{H95:EXACT}	W10>W11:BOUND_D>Q_REL_I	11	11
RF1b	f86v6.33	f86v6	T	B	2	+P0	P	CONFIRMED_PROSE	CONT		11	dar olkaiin ydy lkchedy okeeey keey dl ld lo l sheey qoksheytaiin g	ar ol+k l+k+H ok e l l+d l+o l H ok+H+t	BARE BARE+REL_I BARE+BARE+BOUND_D BOUND_E BOUND_E BARE BARE+BARE BARE+BARE BARE BOUND_E Q_BARE+BOUND_E+REL_I	dar=C12[BARE]{H95:EXACT} | olkaiin=C03+C08[BARE+REL_I]{H95:COMP} | lkchedy=C09+C08+C01[BARE+BARE+BOUND_D]{H95:COMP} | okeeey=C02[BOUND_E]{H95:COMP} | keey=C11[BOUND_E]{H95:COMP} | dl=C09[BARE]{H95:COMP} | ld=C09+C16[BARE+BARE]{H95:COMP} | lo=C09+C05[BARE+BARE]{H95:COMP} | l=C09[BARE]{H95:COMP} | sheey=C01[BOUND_E]{H95:COMP} | qoksheytaiin=C02+C01+C24[Q_BARE+BOUND_E+REL_I]{H95:COMP}	W10>W11:BOUND_E>Q_BARE	11	11
RF1b	f86v6.34	f86v6	T	B	2	+P0	P	CONFIRMED_PROSE	CONT	s	13	sor aiin ar shey qoteody or aiiin oeey ldaiiin or oro ol kaiiin	or aii ar H ot+od or aiii o l+d or or+o ol aiii	BARE BARE BARE BOUND_E Q_BOUND_E+BARE BARE BARE BOUND_E BARE+REL_I BARE BARE+BARE BARE BARE	sor=C07[BARE]{H95:COMP} | aiin=C06[BARE]{H95:EXACT} | ar=C12[BARE]{H95:EXACT} | shey=C01[BOUND_E]{H95:COMP} | qoteody=C04+C10[Q_BOUND_E+BARE]{H95:COMP} | or=C07[BARE]{H95:COMP} | aiiin=R:aiii[BARE]{H95:EXACT} | oeey=C05[BOUND_E]{H95:COMP} | ldaiiin=C09+C16[BARE+REL_I]{H95:COMP} | or=C07[BARE]{H95:COMP} | oro=C07+C05[BARE+BARE]{H95:COMP} | ol=C03[BARE]{H95:COMP} | kaiiin=R:aiii[BARE]{H95:EXACT}	W4>W5:BOUND_E>Q_BOUND_E	11	13
RF1b	f86v6.35	f86v6	T	B	2	+P0	P	CONFIRMED_PROSE	CONT		11	sar aiin otar cheody qotaiin qokaiin ol tey qokaiin okar ol	ar aii ot H+od ot ok ol e ok ok ol	BARE BARE FREE_R BOUND_E+BARE Q_REL_I Q_REL_I BARE BARE Q_REL_I FREE_R BARE	sar=C12[BARE]{H95:EXACT} | aiin=C06[BARE]{H95:EXACT} | otar=C04[FREE_R]{H95:COMP} | cheody=C01+C10[BOUND_E+BARE]{H95:COMP} | qotaiin=C04[Q_REL_I]{H95:COMP} | qokaiin=C02[Q_REL_I]{H95:COMP} | ol=C03[BARE]{H95:COMP} | tey=C11[BARE]{H95:COMP} | qokaiin=C02[Q_REL_I]{H95:COMP} | okar=C02[FREE_R]{H95:COMP} | ol=C03[BARE]{H95:COMP}		11	11
