locus	page	section	currier	hand	kind	readings_present	reading_status	exact_surface_all	exact_root_sequence_all	exact_role_sequence_all	word_counts	stable_core_atoms	union_core_atoms	stable_confirmed_edges	union_confirmed_edges	minimum_core34_word_coverage	minimum_hybrid95_word_coverage
f69r.37	f69r	C		4	R	ZL3b;IT2a;RF1b	READING_DISAGREEMENT	0	0	0	ZL3b:2;IT2a:3;RF1b:2	Hk;Hod;Hok	Hk;Hod;Hok;al			1.0	0.5
f69r.38	f69r	C		4	R	ZL3b;IT2a;RF1b	ROLE_SEQUENCE_ONLY	0	0	1	ZL3b:4;IT2a:4;RF1b:4	H;al;r	H;Ho;al;l;r			1.0	1.0
f69r.39	f69r	C		4	R	ZL3b;IT2a;RF1b	READING_DISAGREEMENT	0	0	0	ZL3b:4;IT2a:4;RF1b:4	al;od;ok;ot	air;al;od;ok;ot			0.75	0.75
f69r.4	f69r	C		4	P	ZL3b;IT2a;RF1b	READING_DISAGREEMENT	0	0	0	ZL3b:6;IT2a:7;RF1b:6	H;Hk;ok;ot	H;Hk;o;ok;or;ot;r			1.0	1.0
f69r.40	f69r	C		4	R	ZL3b;IT2a;RF1b	EXACT_SURFACE	1	1	1	ZL3b:3;IT2a:3;RF1b:3	H;ar;od;ok	H;ar;od;ok			1.0	1.0
f69r.41	f69r	C		4	R	ZL3b;IT2a;RF1b	EXACT_ROOT_SEQUENCE	0	1	1	ZL3b:2;IT2a:2;RF1b:2	Hok;od;ok	Hok;od;ok			1.0	1.0
f69r.42	f69r	C		4	R	ZL3b;IT2a;RF1b	EXACT_SURFACE	1	1	1	ZL3b:2;IT2a:2;RF1b:2	H;o	H;o			0.5	1.0
f69r.43	f69r	C		4	C	ZL3b;IT2a;RF1b	READING_DISAGREEMENT	0	0	0	ZL3b:9;IT2a:11;RF1b:9	H;aii;al;e;k;ok	H;Ho;ai;aii;al;ar;e;k;o;od;ok;or;os;ot			0.7272727272727273	0.6363636363636364
f69r.44	f69r	C		4	L	ZL3b;IT2a;RF1b	EXACT_SURFACE	1	1	1	ZL3b:0;IT2a:0;RF1b:0					0.0	0.0
f69r.45	f69r	C		4	L	ZL3b;IT2a;RF1b	EXACT_SURFACE	1	1	1	ZL3b:1;IT2a:1;RF1b:1	d	d			1.0	1.0
f69r.46	f69r	C		4	L	ZL3b;IT2a;RF1b	EXACT_SURFACE	1	1	1	ZL3b:1;IT2a:1;RF1b:1	o	o			1.0	1.0
f69r.47	f69r	C		4	L	ZL3b;IT2a;RF1b	EXACT_SURFACE	1	1	1	ZL3b:1;IT2a:1;RF1b:1	l	l			1.0	1.0
f69r.48	f69r	C		4	L	ZL3b;IT2a;RF1b	EXACT_SURFACE	1	1	1	ZL3b:1;IT2a:1;RF1b:1	s	s			1.0	1.0
f69r.49	f69r	C		4	L	ZL3b;IT2a;RF1b	ROLE_SEQUENCE_ONLY	0	0	1	ZL3b:1;IT2a:1;RF1b:1		e;ed			1.0	1.0
f69r.5	f69r	C		4	L	ZL3b;IT2a;RF1b	READING_DISAGREEMENT	0	0	0	ZL3b:3;IT2a:3;RF1b:3	Ho;k;os;ot	Ho;e;k;os;ot			1.0	1.0
f69r.6	f69r	C		4	L	ZL3b;IT2a;RF1b	READING_DISAGREEMENT	0	0	0	ZL3b:3;IT2a:3;RF1b:3	ar	ar;od			0.3333333333333333	1.0
f69r.7	f69r	C		4	L	ZL3b;IT2a;RF1b	EXACT_SURFACE	1	1	1	ZL3b:3;IT2a:3;RF1b:3	H;ar;o;ot	H;ar;o;ot			1.0	1.0
f69r.8	f69r	C		4	L	ZL3b;IT2a;RF1b	READING_DISAGREEMENT	0	0	0	ZL3b:2;IT2a:2;RF1b:2	H;ok	H;o;ok			1.0	1.0
f69r.9	f69r	C		4	L	ZL3b;IT2a;RF1b	READING_DISAGREEMENT	0	0	0	ZL3b:3;IT2a:2;RF1b:2	H;Ho;ar	H;Ho;ar			1.0	1.0
f69v.1	f69v	C		4	C	ZL3b;IT2a;RF1b	READING_DISAGREEMENT	0	0	0	ZL3b:36;IT2a:37;RF1b:39	H;Hk;Ho;air;ar;e;k;o;od;ok;os;ot;t	H;Hk;Ho;aii;air;ar;e;k;o;od;ok;os;ot;t			0.8333333333333334	0.9166666666666666
f69v.10	f69v	C		4	R	ZL3b;IT2a;RF1b	ROLE_SEQUENCE_ONLY	0	0	1	ZL3b:1;IT2a:1;RF1b:1		o;od			1.0	1.0
f69v.11	f69v	C		4	R	ZL3b;IT2a;RF1b	EXACT_SURFACE	1	1	1	ZL3b:1;IT2a:1;RF1b:1	od;ok	od;ok			1.0	1.0
f69v.12	f69v	C		4	R	ZL3b;IT2a;RF1b	ROLE_SEQUENCE_ONLY	0	0	1	ZL3b:1;IT2a:1;RF1b:1	ot	o;od;ot			1.0	1.0
f69v.13	f69v	C		4	R	ZL3b;IT2a;RF1b	READING_DISAGREEMENT	0	0	0	ZL3b:1;IT2a:1;RF1b:1	ok	ok;ol			1.0	1.0
f69v.14	f69v	C		4	R	ZL3b;IT2a;RF1b	EXACT_SURFACE	1	1	1	ZL3b:1;IT2a:1;RF1b:1	od;ok	od;ok			1.0	1.0
f69v.15	f69v	C		4	R	ZL3b;IT2a;RF1b	ROLE_SEQUENCE_ONLY	0	0	1	ZL3b:1;IT2a:1;RF1b:1					0.0	1.0
f69v.16	f69v	C		4	R	ZL3b;IT2a;RF1b	EXACT_SURFACE	1	1	1	ZL3b:1;IT2a:1;RF1b:1	ol;ot	ol;ot			1.0	1.0
f69v.17	f69v	C		4	R	ZL3b;IT2a;RF1b	EXACT_SURFACE	1	1	1	ZL3b:1;IT2a:1;RF1b:1	ed	ed			1.0	1.0
f69v.18	f69v	C		4	R	ZL3b;IT2a;RF1b	EXACT_SURFACE	1	1	1	ZL3b:1;IT2a:1;RF1b:1	od;ok	od;ok			1.0	1.0
f69v.19	f69v	C		4	R	ZL3b;IT2a;RF1b	EXACT_SURFACE	1	1	1	ZL3b:1;IT2a:1;RF1b:1	ar	ar			1.0	1.0
f69v.2	f69v	C		4	C	ZL3b;IT2a;RF1b	READING_DISAGREEMENT	0	0	0	ZL3b:32;IT2a:32;RF1b:33	H;Hok;a;aii;air;al;ar;ckh;d;e;o;od;ok;ol;or	H;Hok;a;aii;air;al;ar;ckh;d;e;k;l;o;od;ok;ol;or;os;t			0.90625	0.90625
f69v.20	f69v	C		4	R	ZL3b;IT2a;RF1b	EXACT_SURFACE	1	1	1	ZL3b:1;IT2a:1;RF1b:1					0.0	1.0
f69v.21	f69v	C		4	R	ZL3b;IT2a;RF1b	EXACT_SURFACE	1	1	1	ZL3b:1;IT2a:1;RF1b:1	ok;ol	ok;ol			1.0	1.0
f69v.22	f69v	C		4	R	ZL3b;IT2a;RF1b	EXACT_SURFACE	1	1	1	ZL3b:1;IT2a:1;RF1b:1	e;od	e;od			1.0	1.0
f69v.23	f69v	C		4	R	ZL3b;IT2a;RF1b	READING_DISAGREEMENT	0	0	0	ZL3b:1;IT2a:1;RF1b:1	ar	ar;d			1.0	1.0
f69v.24	f69v	C		4	R	ZL3b;IT2a;RF1b	EXACT_SURFACE	1	1	1	ZL3b:1;IT2a:1;RF1b:1	H;ot	H;ot			1.0	1.0
f69v.25	f69v	C		4	R	ZL3b;IT2a;RF1b	READING_DISAGREEMENT	0	0	0	ZL3b:1;IT2a:1;RF1b:1	ok	H;ok			1.0	1.0
f69v.26	f69v	C		4	R	ZL3b;IT2a;RF1b	READING_DISAGREEMENT	0	0	0	ZL3b:2;IT2a:2;RF1b:1	ok	d;ok			1.0	1.0
f69v.27	f69v	C		4	R	ZL3b;IT2a;RF1b	READING_DISAGREEMENT	0	0	0	ZL3b:1;IT2a:1;RF1b:2	ok	d;od;ok			1.0	1.0
f69v.28	f69v	C		4	R	ZL3b;IT2a;RF1b	EXACT_SURFACE	1	1	1	ZL3b:1;IT2a:1;RF1b:1	H;od;ok	H;od;ok			1.0	1.0
f69v.29	f69v	C		4	R	ZL3b;IT2a;RF1b	EXACT_SURFACE	1	1	1	ZL3b:1;IT2a:1;RF1b:1	od;ok	od;ok			1.0	1.0
f69v.3	f69v	C		4	C	ZL3b;IT2a;RF1b	READING_DISAGREEMENT	0	0	0	ZL3b:29;IT2a:28;RF1b:31	H;Hd;Ho;air;al;ar;d;o;od;ok;ol;or;ot	H;Hd;Ho;a;air;al;ar;d;o;od;ok;ol;or;ot;r			0.8571428571428571	0.9285714285714286
f69v.30	f69v	C		4	R	ZL3b;IT2a;RF1b	READING_DISAGREEMENT	0	0	0	ZL3b:1;IT2a:2;RF1b:1	ok	H;ok;s			0.0	0.0
f69v.31	f69v	C		4	R	ZL3b;IT2a;RF1b	EXACT_SURFACE	1	1	1	ZL3b:2;IT2a:2;RF1b:2	al;o;s	al;o;s			1.0	1.0
f69v.4	f69v	C		4	R	ZL3b;IT2a;RF1b	READING_DISAGREEMENT	0	0	0	ZL3b:2;IT2a:2;RF1b:2	ar;ok	H;ar;ok			1.0	1.0
f69v.5	f69v	C		4	R	ZL3b;IT2a;RF1b	EXACT_SURFACE	1	1	1	ZL3b:1;IT2a:1;RF1b:1	o;ok	o;ok			1.0	1.0
f69v.6	f69v	C		4	R	ZL3b;IT2a;RF1b	EXACT_SURFACE	1	1	1	ZL3b:1;IT2a:1;RF1b:1	Hok;o	Hok;o			1.0	1.0
f69v.7	f69v	C		4	R	ZL3b;IT2a;RF1b	EXACT_SURFACE	1	1	1	ZL3b:1;IT2a:1;RF1b:1	e	e			1.0	1.0
f69v.8	f69v	C		4	R	ZL3b;IT2a;RF1b	ROLE_SEQUENCE_ONLY	0	0	1	ZL3b:1;IT2a:1;RF1b:1		ar;or			1.0	1.0
f69v.9	f69v	C		4	R	ZL3b;IT2a;RF1b	EXACT_ROOT_SEQUENCE	0	1	0	ZL3b:1;IT2a:1;RF1b:1					0.0	1.0
f6r.1	f6r	H	A	1	P	ZL3b;IT2a;RF1b	ROLE_SEQUENCE_ONLY	0	0	1	ZL3b:8;IT2a:8;RF1b:8	H;Ho;cph;o;or;ot	H;Hckh;Ho;cph;o;or;ot			1.0	1.0
f6r.10	f6r	H	A	1	P	ZL3b;IT2a;RF1b	READING_DISAGREEMENT	0	0	0	ZL3b:7;IT2a:6;RF1b:6	H;cth;od	H;cth;od			0.8333333333333334	1.0
f6r.11	f6r	H	A	1	P	ZL3b;IT2a;RF1b	READING_DISAGREEMENT	0	0	0	ZL3b:4;IT2a:4;RF1b:4	H;Hok;ol	H;Hok;d;ol			0.75	0.75
f6r.12	f6r	H	A	1	P	ZL3b;IT2a;RF1b	EXACT_SURFACE	1	1	1	ZL3b:5;IT2a:5;RF1b:5	H;cth;or	H;cth;or			0.8	1.0
f6r.13	f6r	H	A	1	P	ZL3b;IT2a;RF1b	EXACT_ROOT_SEQUENCE	0	1	0	ZL3b:3;IT2a:3;RF1b:3	cth;o;od	cth;o;od			1.0	1.0
f6r.14	f6r	H	A	1	P	ZL3b;IT2a;RF1b	EXACT_SURFACE	1	1	1	ZL3b:3;IT2a:3;RF1b:3	Ho;aii	Ho;aii			1.0	1.0
f6r.2	f6r	H	A	1	P	ZL3b;IT2a;RF1b	EXACT_SURFACE	1	1	1	ZL3b:8;IT2a:8;RF1b:8	H;Hckh;Hot;aii;ar;cth;ol;s	H;Hckh;Hot;aii;ar;cth;ol;s			1.0	0.875
f6r.3	f6r	H	A	1	P	ZL3b;IT2a;RF1b	ROLE_SEQUENCE_ONLY	0	0	1	ZL3b:8;IT2a:8;RF1b:8	H;Hok;aii;e;o;or;os	H;Hok;a;aii;ar;e;o;or;os			0.875	0.875
f6r.4	f6r	H	A	1	P	ZL3b;IT2a;RF1b	READING_DISAGREEMENT	0	0	0	ZL3b:8;IT2a:8;RF1b:7	H;Ho;ar;or;ot	H;Ho;ar;cth;or;ot;s			0.7142857142857143	1.0
f6r.5	f6r	H	A	1	P	ZL3b;IT2a;RF1b	EXACT_SURFACE	1	1	1	ZL3b:6;IT2a:6;RF1b:6	al;ar;cth;od;oii;ok	al;ar;cth;od;oii;ok			0.8333333333333334	1.0
f6r.6	f6r	H	A	1	P	ZL3b;IT2a;RF1b	EXACT_ROOT_SEQUENCE	0	1	1	ZL3b:7;IT2a:7;RF1b:7	aii;al;ckh;cth;o;ok;or	aii;al;ckh;cth;o;ok;or			1.0	1.0
f6r.7	f6r	H	A	1	P	ZL3b;IT2a;RF1b	EXACT_SURFACE	1	1	1	ZL3b:7;IT2a:7;RF1b:7	H;Ho;aii;od;ok;s	H;Ho;aii;od;ok;s			1.0	1.0
f6r.8	f6r	H	A	1	P	ZL3b;IT2a;RF1b	EXACT_SURFACE	1	1	1	ZL3b:5;IT2a:5;RF1b:5	H;ckh;o	H;ckh;o			1.0	1.0
f6r.9	f6r	H	A	1	P	ZL3b;IT2a;RF1b	READING_DISAGREEMENT	0	0	0	ZL3b:5;IT2a:5;RF1b:6	H;ar;k;ol;ot	H;ar;k;o;od;ol;ot			1.0	1.0
f6v.1	f6v	H	A	1	P	ZL3b;IT2a;RF1b	READING_DISAGREEMENT	0	0	0	ZL3b:10;IT2a:10;RF1b:9	H;k;o;ot;s	H;ar;k;o;ot;s			0.9	0.9
f6v.10	f6v	H	A	1	P	ZL3b;IT2a;RF1b	READING_DISAGREEMENT	0	0	0	ZL3b:3;IT2a:3;RF1b:3	H;Hd;ok	H;Hd;Hod;ok			1.0	1.0
f6v.11	f6v	H	A	1	P	ZL3b;IT2a;RF1b	READING_DISAGREEMENT	0	0	0	ZL3b:4;IT2a:4;RF1b:4	H;l;ot	H;l;or;ot			0.75	1.0
f6v.12	f6v	H	A	1	P	ZL3b;IT2a;RF1b	EXACT_SURFACE	1	1	1	ZL3b:4;IT2a:4;RF1b:4	H;cth;ok	H;cth;ok			0.75	1.0
f6v.13	f6v	H	A	1	P	ZL3b;IT2a;RF1b	ROLE_SEQUENCE_ONLY	0	0	1	ZL3b:6;IT2a:6;RF1b:6	H;cth;od;s	H;cth;od;or;r;s			0.8333333333333334	1.0
f6v.14	f6v	H	A	1	P	ZL3b;IT2a;RF1b	EXACT_SURFACE	1	1	1	ZL3b:4;IT2a:4;RF1b:4	H;cth;od;ok;or	H;cth;od;ok;or			1.0	1.0
f6v.15	f6v	H	A	1	P	ZL3b;IT2a;RF1b	READING_DISAGREEMENT	0	0	0	ZL3b:7;IT2a:6;RF1b:7	H;Ho;ai;ckh;or;s	H;Ho;ai;ar;ckh;or;os;s			1.0	1.0
f6v.16	f6v	H	A	1	P	ZL3b;IT2a;RF1b	EXACT_ROOT_SEQUENCE	0	1	1	ZL3b:4;IT2a:4;RF1b:4	H;cth;o	H;cth;o			1.0	1.0
f6v.17	f6v	H	A	1	P	ZL3b;IT2a;RF1b	READING_DISAGREEMENT	0	0	0	ZL3b:3;IT2a:3;RF1b:3	ckh	H;ckh			0.3333333333333333	0.6666666666666666
f6v.18	f6v	H	A	1	P	ZL3b;IT2a;RF1b	READING_DISAGREEMENT	0	0	0	ZL3b:3;IT2a:4;RF1b:3	Ho;cth	Ho;cth;or			0.6666666666666666	1.0
f6v.19	f6v	H	A	1	P	ZL3b;IT2a;RF1b	READING_DISAGREEMENT	0	0	0	ZL3b:4;IT2a:4;RF1b:4	H;o;or	H;o;or			0.75	1.0
f6v.2	f6v	H	A	1	P	ZL3b;IT2a;RF1b	READING_DISAGREEMENT	0	0	0	ZL3b:9;IT2a:9;RF1b:9	H;Hckh;k;o;od;s	H;Hckh;k;o;od;s			0.8888888888888888	1.0
f6v.20	f6v	H	A	1	P	ZL3b;IT2a;RF1b	EXACT_SURFACE	1	1	1	ZL3b:4;IT2a:4;RF1b:4	H;aii;d;ok;ol	H;aii;d;ok;ol			1.0	1.0
f6v.21	f6v	H	A	1	P	ZL3b;IT2a;RF1b	EXACT_SURFACE	1	1	1	ZL3b:3;IT2a:3;RF1b:3	H;cth;o;or	H;cth;o;or			1.0	1.0
f6v.3	f6v	H	A	1	P	ZL3b;IT2a;RF1b	READING_DISAGREEMENT	0	0	0	ZL3b:8;IT2a:8;RF1b:8	H;Ho;ckh;k;ok;ol	H;Ho;ckh;k;o;ok;ol;r			0.625	0.75
f6v.4	f6v	H	A	1	P	ZL3b;IT2a;RF1b	READING_DISAGREEMENT	0	0	0	ZL3b:9;IT2a:8;RF1b:9	H;Hckh;Ho;e;od;ok;os	H;Hckh;Ho;a;d;e;od;ok;os;s			0.8888888888888888	0.8888888888888888
f6v.5	f6v	H	A	1	P	ZL3b;IT2a;RF1b	READING_DISAGREEMENT	0	0	0	ZL3b:6;IT2a:7;RF1b:7	Hod;a;air;d;o;ok;ol;or;ot	H;Hod;a;air;d;o;ok;ol;or;ot			0.8571428571428571	0.8571428571428571
f6v.6	f6v	H	A	1	P	ZL3b;IT2a;RF1b	READING_DISAGREEMENT	0	0	0	ZL3b:4;IT2a:4;RF1b:4	Ho;Hod;cth;s	Ho;Hod;cth;s			1.0	1.0
f6v.7	f6v	H	A	1	P	ZL3b;IT2a;RF1b	EXACT_SURFACE	1	1	1	ZL3b:5;IT2a:5;RF1b:5	H;aii;cth;ol	H;aii;cth;ol			0.8	1.0
f6v.8	f6v	H	A	1	P	ZL3b;IT2a;RF1b	EXACT_SURFACE	1	1	1	ZL3b:4;IT2a:4;RF1b:4	H;o;ok	H;o;ok	W3>W4:BOUND_E>Q_BARE	W3>W4:BOUND_E>Q_BARE	1.0	1.0
f6v.9	f6v	H	A	1	P	ZL3b;IT2a;RF1b	EXACT_SURFACE	1	1	1	ZL3b:5;IT2a:5;RF1b:5	H;al;o;s	H;al;o;s			0.8	1.0
f70r1.1	f70r1	C		4	C	ZL3b;IT2a;RF1b	READING_DISAGREEMENT	0	0	0	ZL3b:2;IT2a:1;RF1b:2		a;ar;s			0.0	0.0
f70r1.10	f70r1	C		4	R	ZL3b;IT2a;RF1b	ROLE_SEQUENCE_ONLY	0	0	1	ZL3b:2;IT2a:2;RF1b:2	H	H;a;ai			1.0	1.0
f70r1.11	f70r1	C		4	R	ZL3b;IT2a;RF1b	EXACT_SURFACE	1	1	1	ZL3b:2;IT2a:2;RF1b:2	a;e;od	a;e;od			1.0	1.0
f70r1.12	f70r1	C		4	R	ZL3b;IT2a;RF1b	READING_DISAGREEMENT	0	0	0	ZL3b:2;IT2a:2;RF1b:1	ok	H;Hd;al;d;ok			1.0	1.0
f70r1.13	f70r1	C		4	C	ZL3b;IT2a;RF1b	READING_DISAGREEMENT	0	0	0	ZL3b:15;IT2a:15;RF1b:14	H;al;ar;e;od;ol;or;os;ot	H;al;ar;e;od;ok;ol;or;os;ot			1.0	1.0
f70r1.14	f70r1	C		4	R	ZL3b;IT2a;RF1b	EXACT_SURFACE	1	1	1	ZL3b:1;IT2a:1;RF1b:1	e	e			1.0	1.0
f70r1.15	f70r1	C		4	R	ZL3b;IT2a;RF1b	EXACT_SURFACE	1	1	1	ZL3b:1;IT2a:1;RF1b:1	od;ok	od;ok			1.0	1.0
f70r1.16	f70r1	C		4	R	ZL3b;IT2a;RF1b	EXACT_SURFACE	1	1	1	ZL3b:1;IT2a:1;RF1b:1	od;ot	od;ot			1.0	1.0
f70r1.17	f70r1	C		4	R	ZL3b;IT2a;RF1b	EXACT_SURFACE	1	1	1	ZL3b:1;IT2a:1;RF1b:1	ol	ol			1.0	1.0
f70r1.18	f70r1	C		4	R	ZL3b;IT2a;RF1b	READING_DISAGREEMENT	0	0	0	ZL3b:1;IT2a:1;RF1b:2		Ho;Hod;al			1.0	1.0
f70r1.19	f70r1	C		4	R	ZL3b;IT2a;RF1b	READING_DISAGREEMENT	0	0	0	ZL3b:1;IT2a:1;RF1b:1	ok	ok;os			0.0	0.0
f70r1.2	f70r1	C		4	C	ZL3b;IT2a;RF1b	READING_DISAGREEMENT	0	0	0	ZL3b:33;IT2a:34;RF1b:33	H;Ho;Hod;Hok;Hot;air;e;k;o;od;ok;ol;os;ot	H;Ho;Hod;Hok;Hot;a;aii;air;ar;d;e;k;o;od;ok;ol;or;os;ot;s			0.8484848484848485	0.8181818181818182
f70r1.3	f70r1	C		4	C	ZL3b;IT2a;RF1b	READING_DISAGREEMENT	0	0	0	ZL3b:33;IT2a:34;RF1b:31	H;Hk;Ho;Hod;al;ar;k;o;od;ok;ol;or;os;ot;t	H;Hk;Ho;Hod;Hok;al;ar;d;k;o;od;ok;ol;or;os;ot;s;t			0.9032258064516129	0.9032258064516129
f70r1.4	f70r1	C		4	R	ZL3b;IT2a;RF1b	EXACT_SURFACE	1	1	1	ZL3b:1;IT2a:1;RF1b:1	H	H			0.0	0.0
f70r1.5	f70r1	C		4	R	ZL3b;IT2a;RF1b	ROLE_SEQUENCE_ONLY	0	0	1	ZL3b:2;IT2a:2;RF1b:2	H;al	H;al;os;s			1.0	1.0
f70r1.6	f70r1	C		4	R	ZL3b;IT2a;RF1b	ROLE_SEQUENCE_ONLY	0	0	1	ZL3b:2;IT2a:2;RF1b:2	ar;ot	H;Ho;ar;ot			1.0	1.0
f70r1.7	f70r1	C		4	R	ZL3b;IT2a;RF1b	EXACT_SURFACE	1	1	1	ZL3b:2;IT2a:2;RF1b:2	H;o	H;o			1.0	1.0
f70r1.8	f70r1	C		4	R	ZL3b;IT2a;RF1b	READING_DISAGREEMENT	0	0	0	ZL3b:2;IT2a:2;RF1b:2	H;a;ai	H;a;ai;k			1.0	0.5
f70r1.9	f70r1	C		4	R	ZL3b;IT2a;RF1b	READING_DISAGREEMENT	0	0	0	ZL3b:2;IT2a:2;RF1b:1	ol;or	d;ol;or			0.0	0.0
f70r2.1	f70r2	C		4	P	ZL3b;IT2a;RF1b	EXACT_SURFACE	1	1	1	ZL3b:10;IT2a:10;RF1b:10	H;Hk;al;ar;ol;ot;r;t	H;Hk;al;ar;ol;ot;r;t			0.9	1.0
f70r2.10	f70r2	C		4	P	ZL3b;IT2a;RF1b	READING_DISAGREEMENT	0	0	0	ZL3b:6;IT2a:6;RF1b:6	H;Hod;ol	H;Hod;Hok;al;ok;ol			1.0	1.0
f70r2.11	f70r2	C		4	P	ZL3b;IT2a;RF1b	EXACT_SURFACE	1	1	1	ZL3b:5;IT2a:5;RF1b:5	H;Hot;aii;ok;s	H;Hot;aii;ok;s			1.0	0.8
f70r2.12	f70r2	C		4	P	ZL3b;IT2a;RF1b	ROLE_SEQUENCE_ONLY	0	0	1	ZL3b:6;IT2a:6;RF1b:6	H;Hk;al;ok	H;Hd;Hk;al;ok			1.0	1.0
f70r2.13	f70r2	C		4	P	ZL3b;IT2a;RF1b	EXACT_ROOT_SEQUENCE	0	1	1	ZL3b:6;IT2a:6;RF1b:6	H;Hd;e;ok;ot	H;Hd;e;ok;ot			1.0	1.0
f70r2.14	f70r2	C		4	P	ZL3b;IT2a;RF1b	ROLE_SEQUENCE_ONLY	0	0	1	ZL3b:5;IT2a:5;RF1b:5	ar;ok;or;s	H;ar;ok;or;s			0.8	1.0
f70r2.15	f70r2	C		4	C	ZL3b;IT2a;RF1b	READING_DISAGREEMENT	0	0	0	ZL3b:37;IT2a:36;RF1b:35	H;Hok;a;aii;air;al;ar;e;k;l;o;ok;ot;t	H;Ho;Hok;a;aii;air;al;ar;cth;e;k;l;o;od;ok;ot;r;s;t			0.8888888888888888	0.9166666666666666
f70r2.16	f70r2	C		4	C	ZL3b;IT2a;RF1b	READING_DISAGREEMENT	0	0	0	ZL3b:32;IT2a:34;RF1b:37	H;Ho;Hot;aii;al;ar;d;k;l;o;od;ol;os;ot	H;Ho;Hot;a;aii;al;ar;d;e;k;l;o;od;ol;os;ot;r;s			0.8529411764705882	0.8823529411764706
f70r2.17	f70r2	C		4	C	ZL3b;IT2a;RF1b	READING_DISAGREEMENT	0	0	0	ZL3b:32;IT2a:33;RF1b:33	H;Ho;Hot;ai;aii;air;al;ar;cth;d;e;l;o;od;ok;ol;os;ot;t	H;Ho;Hok;Hot;ai;aii;air;al;ar;cth;d;e;k;l;o;od;ok;ol;or;os;ot;t			0.78125	0.8484848484848485
f70r2.18	f70r2	C		4	C	ZL3b;IT2a;RF1b	READING_DISAGREEMENT	0	0	0	ZL3b:32;IT2a:33;RF1b:33	H;Hot;aii;air;al;ar;cph;e;k;o;od;ok;ol;or;os;ot;s	H;Ho;Hot;aii;air;al;ar;cph;d;e;k;o;od;ok;ol;or;os;ot;r;s			0.90625	0.90625
f70r2.19	f70r2	C		4	C	ZL3b;IT2a;RF1b	READING_DISAGREEMENT	0	0	0	ZL3b:10;IT2a:10;RF1b:9	H;Ho;Hok;al;e;o;ol;ot	H;Ho;Hok;al;e;o;ol;ot			0.8888888888888888	0.8888888888888888
f70r2.2	f70r2	C		4	P	ZL3b;IT2a;RF1b	READING_DISAGREEMENT	0	0	0	ZL3b:9;IT2a:8;RF1b:8	H;a;air;e;t	H;Hot;a;air;al;e;ot;s;t			0.75	0.75
f70r2.3	f70r2	C		4	P	ZL3b;IT2a;RF1b	READING_DISAGREEMENT	0	0	0	ZL3b:9;IT2a:9;RF1b:9	H;al;cth;e;k;o;ok;ot;s	H;al;cth;d;e;k;o;ok;ot;s			0.8888888888888888	1.0
f70r2.4	f70r2	C		4	P	ZL3b;IT2a;RF1b	READING_DISAGREEMENT	0	0	0	ZL3b:8;IT2a:8;RF1b:8	Ho;a;aii;al;ok;ot	Ho;a;aii;al;e;ok;ot			0.75	0.75
f70r2.5	f70r2	C		4	P	ZL3b;IT2a;RF1b	READING_DISAGREEMENT	0	0	0	ZL3b:8;IT2a:9;RF1b:8	H;Hcth;al;l	H;Hcth;al;ar;e;l;o;od;ot;t			1.0	1.0
f70r2.6	f70r2	C		4	P	ZL3b;IT2a;RF1b	READING_DISAGREEMENT	0	0	0	ZL3b:8;IT2a:8;RF1b:9	al;ar;ol;ot	al;ar;d;ol;ot;s			0.625	0.75
f70r2.7	f70r2	C		4	P	ZL3b;IT2a;RF1b	READING_DISAGREEMENT	0	0	0	ZL3b:6;IT2a:7;RF1b:6	H;aii;al;ok	H;aii;al;ok			0.8571428571428571	0.8571428571428571
f70r2.8	f70r2	C		4	P	ZL3b;IT2a;RF1b	ROLE_SEQUENCE_ONLY	0	0	1	ZL3b:6;IT2a:6;RF1b:6	al;cth;s	a;al;cth;s			0.8333333333333334	0.8333333333333334
f70r2.9	f70r2	C		4	P	ZL3b;IT2a;RF1b	READING_DISAGREEMENT	0	0	0	ZL3b:5;IT2a:5;RF1b:5	H;Ho;al	H;Ho;al;l;ol			0.8	0.8
f70v1.1	f70v1	Z		4	C	ZL3b;IT2a;RF1b	READING_DISAGREEMENT	0	0	0	ZL3b:38;IT2a:37;RF1b:36	H;Hcth;Hok;Hot;aii;al;ar;e;l;o;od;ok;or;ot;s	H;Hcth;Hok;Hot;ai;aii;air;al;ar;e;k;l;o;od;ok;ol;or;ot;r;s;t			0.868421052631579	0.8947368421052632
f70v1.10	f70v1	Z		4	L	ZL3b;IT2a;RF1b	EXACT_SURFACE	1	1	1	ZL3b:1;IT2a:1;RF1b:1	ot	ot			0.0	0.0
f70v1.11	f70v1	Z		4	L	ZL3b;IT2a;RF1b	READING_DISAGREEMENT	0	0	0	ZL3b:2;IT2a:2;RF1b:3	ot	l;ol;ot			0.5	1.0
f70v1.12	f70v1	Z		4	C	ZL3b;IT2a;RF1b	READING_DISAGREEMENT	0	0	0	ZL3b:23;IT2a:23;RF1b:22	H;aii;al;k;o;od;ok;ol;os;ot;s	H;Hk;aii;al;k;o;od;ok;ol;os;ot;s			0.9090909090909091	0.9130434782608695
f70v1.13	f70v1	Z		4	L	ZL3b;IT2a;RF1b	EXACT_SURFACE	1	1	1	ZL3b:1;IT2a:1;RF1b:1	ok;ol	ok;ol			1.0	1.0
