root	core_id	hybrid_class	present_all_readings	stable_dominant_role	ZL3b_all_count	ZL3b_prose_count	ZL3b_pages	ZL3b_sections	ZL3b_standalone_share	ZL3b_line_start_share	ZL3b_line_end_share	ZL3b_selector	ZL3b_dependent	ZL3b_dominant_role	ZL3b_role_counts	ZL3b_kind_counts	ZL3b_left_neighbors	ZL3b_right_neighbors	ZL3b_tuple_partners	IT2a_all_count	IT2a_prose_count	IT2a_pages	IT2a_sections	IT2a_standalone_share	IT2a_line_start_share	IT2a_line_end_share	IT2a_selector	IT2a_dependent	IT2a_dominant_role	IT2a_role_counts	IT2a_kind_counts	IT2a_left_neighbors	IT2a_right_neighbors	IT2a_tuple_partners	RF1b_all_count	RF1b_prose_count	RF1b_pages	RF1b_sections	RF1b_standalone_share	RF1b_line_start_share	RF1b_line_end_share	RF1b_selector	RF1b_dependent	RF1b_dominant_role	RF1b_role_counts	RF1b_kind_counts	RF1b_left_neighbors	RF1b_right_neighbors	RF1b_tuple_partners
iir		NONCORE	1	BARE	3	3	3	1	0.6666666666666666	0.0	0.0	0	0	BARE	BARE:2;REL_I:1	P:3	d:1;H:1;ckh:1;o:1	ok:2;H:1	H:1	4	4	4	2	0.75	0.0	0.0	0	0	BARE	BARE:4	P:4	o:2;ckh:2;l:1;d:1;H:1	a:1;d:1;or:1;ai:1;ok:1;H:1	H:1	6	5	6	3	0.6666666666666666	0.0	0.0	0	0	BARE	BARE:4;REL_I:1	P:5;L:1	o:2;ckh:2;d:1;ot:1;H:1	ok:2;air:1;ot:1;ol:1;H:1	e:1;k:1;H:1
ir		NONCORE	0																																2	2	2	2	1.0	0.0	0.5	0	0	BARE	BARE:1;FREE_L:1	P:2	al:1;EMPTY:1	H:1	
j		NONCORE	0		8	6	6	5	0.0	0.0	0.3333333333333333	0	0	BARE	BARE:4;FREE_A:2	P:6;C:1;L:1	ar:3;os:2;H:1;ot:1;od:1	H:2;ol:1;ot:1;cphees:1	H:2;j:2;a:2;ol:1;t:1;od:1;aii:1																20	17	17	6	0.2	0.0	0.23529411764705882	0	0	BARE	BARE:11;REL_I:3;FREE_A:2;FREE_R:1	P:17;L:2;C:1	H:5;ar:3;os:2;ok:1;l:1;o:1;aii:1;od:1	H:6;Ho:2;al:2;ot:2;r:1;o:1;ol:1;cphees:1	H:4;a:3;j:2;o:2;Hok:1;ok:1;okair:1;aii:1
jair		NONCORE	0																																1	1	1	1	1.0	0.0	0.0	0	0	BARE	BARE:1	P:1	H:1	cpho:1	
jar		NONCORE	0																																1	0	1	1	1.0	0.0	0.0	0	0			L:1			
jeiii		NONCORE	0		1	0	1	1	1.0	0.0	0.0	0	0			C:1	H:1;ol:1	Hot:1																															
k	C08	SUPPORTED_COMPONENT	1	BARE	1707	1526	181	8	0.03632103104862332	0.08060288335517693	0.11140235910878113	87	6	BARE	BARE:473;BOUND_E:336;REL_I:264;BOUND_D:239;FREE_R:94;FREE_L:61;FREE_A:40;Q_BARE:8;Q_BOUND_E:6;Q_REL_I:4;Q_FREE_R:1	P:1540;C:101;L:47;R:19	H:486;ok:298;ol:161;o:139;ot:115;k:114;aii:90;l:88	H:392;ok:302;ol:174;ot:152;k:114;l:108;o:105;or:61	H:632;ol:556;l:408;o:105;e:56;od:55;al:55;or:45	1708	1548	177	8	0.03337236533957846	0.07687338501291989	0.11175710594315245	87	4	BARE	BARE:463;BOUND_E:344;REL_I:273;BOUND_D:253;FREE_R:97;FREE_L:60;FREE_A:41;Q_BARE:7;Q_BOUND_E:7;Q_REL_I:3	P:1565;C:84;L:42;R:17	H:489;ok:314;ol:167;o:138;k:132;ot:121;l:91;aii:83	H:411;ok:312;ol:184;ot:152;k:132;l:107;o:94;or:64	H:618;ol:549;l:434;o:110;e:63;al:61;od:57;or:45	1771	1589	185	8	0.040654997176736304	0.08055380742605413	0.11390811831340465	86	5	BARE	BARE:478;BOUND_E:441;REL_I:265;BOUND_D:187;FREE_R:98;FREE_L:60;FREE_A:42;Q_BARE:10;Q_BOUND_E:5;Q_REL_I:3	P:1602;C:99;L:48;R:22	H:489;ok:303;ol:175;o:135;k:131;ot:123;aii:99;l:98	H:403;ok:307;ol:174;ot:148;k:131;l:120;o:111;or:58	H:656;ol:570;l:422;o:118;e:72;al:62;or:42;od:37
kai		NONCORE	0																																1	0	1	1	0.0	0.0	0.0	0	0			L:1			ot:1
kaiir		NONCORE	1	BARE	3	3	3	1	0.0	0.0	0.0	0	0	BARE	BARE:3	P:3	otl:1;e:1;ol:1;Hs:1;H:1;od:1	H:1;o:1;Hok:1;ok:1	l:2;ol:1	3	3	3	1	0.0	0.0	0.0	0	0	BARE	BARE:3	P:3	otl:1;e:1;ol:1;Hs:1;H:1;od:1	H:1;o:1;Hok:1;ok:1	l:2;ol:1	3	3	3	1	0.0	0.0	0.0	0	0	BARE	BARE:3	P:3	otl:1;e:1;ol:1;Hs:1;H:1;od:1	H:1;o:1;Hok:1;ok:1	l:2;ol:1
kair		NONCORE	1	BARE	20	18	16	5	0.05	0.05555555555555555	0.05555555555555555	0	0	BARE	BARE:17;Q_BARE:1	P:18;C:2	H:5;ok:3;ol:3;ot:2;aii:2;ar:2;o:2;or:1	H:5;k:5;ol:3;od:3;ot:2;ok:2;odal:1;Hot:1	ol:6;H:5;l:5;o:1;al:1;a:1;Hd:1	16	16	11	3	0.0	0.0625	0.0	0	0	BARE	BARE:16	P:16	H:5;o:3;ok:2;Hd:2;ol:2;ar:2;ot:1;okair:1	H:4;k:3;ot:2;al:2;odal:1;Hot:1;ok:1;oii:1	ol:5;l:5;H:3;Hd:2;al:1;a:1	16	14	11	4	0.0625	0.07142857142857142	0.0	0	0	BARE	BARE:13;Q_BARE:1	P:14;C:2	H:5;ok:2;o:2;ol:2;aii:2;ar:2;ot:1;al:1	k:5;H:3;od:3;ol:2;or:2;al:2;odal:1;Hot:1	ol:6;H:3;l:3;al:2;e:1;a:1
kairl		NONCORE	0		1	1	1	1	0.0	0.0	1.0	0	0	FREE_A	FREE_A:1	P:1	o:1;H:1		Hd:1																1	1	1	1	0.0	0.0	1.0	0	0	FREE_A	FREE_A:1	P:1	o:1;H:1		Hd:1
kal		NONCORE	1		1	0	1	1	0.0	0.0	0.0	0	0			L:1			ol:1	1	0	1	1	0.0	0.0	0.0	0	0			L:1			ol:1	1	0	1	1	0.0	0.0	0.0	0	0			L:1			ol:1
kar		NONCORE	0		1	0	1	1	1.0	0.0	0.0	0	0			L:1				1	1	1	1	0.0	0.0	0.0	0	0	FREE_R	FREE_R:1	P:1	H:1	Hd:1	a:1															
kc		NONCORE	0																	1	0	1	1	0.0	0.0	0.0	0	0			L:1			H:1;o:1															
kcsd		NONCORE	0																	1	1	1	1	0.0	1.0	0.0	0	0	BARE	BARE:1	P:1		H:1;od:1	H:1															
kd		NONCORE	1	BARE	3	2	3	2	0.0	0.0	0.5	0	0	BARE	BARE:2	P:2;L:1	H:2	ai:1	os:1;H:1;k:1	4	3	4	2	0.0	0.0	0.3333333333333333	0	0	BARE	BARE:2;FREE_A:1	P:3;L:1	oiir:1;H:1;e:1	Ho:1;ai:1	H:2;os:1;k:1	5	4	5	3	0.0	0.0	0.5	0	0	BARE	BARE:3;REL_I:1	P:4;L:1	aii:1;H:1;ar:1;s:1	o:1;ai:1	H:2;ol:1;os:1;e:1
ke		NONCORE	0		1	1	1	1	0.0	0.0	0.0	0	0	BOUND_E	BOUND_E:1	P:1	ok:1;o:1	ok:1;od:1	l:1																1	1	1	1	0.0	0.0	0.0	0	0	BOUND_E	BOUND_E:1	P:1	ok:1;o:1	ok:1;od:1	l:1
kedl		NONCORE	1	BARE	1	1	1	1	0.0	0.0	0.0	0	0	BARE	BARE:1	P:1	ok:1;od:1	e:1	l:1;k:1	1	1	1	1	0.0	0.0	0.0	0	0	BARE	BARE:1	P:1	ok:1;od:1	e:1	l:1;k:1	1	1	1	1	0.0	0.0	0.0	0	0	BARE	BARE:1	P:1	ok:1;od:1	e:1	l:1;k:1
keeer		NONCORE	0		1	1	1	1	0.0	0.0	1.0	0	0	BARE	BARE:1	P:1	ok:1;H:1		al:1																														
keees		NONCORE	1	BARE	3	3	3	2	0.0	0.0	0.0	0	0	BARE	BARE:3	P:3	o:1;Hodair:1;e:1	ckh:1;od:1;or:1	l:2;ol:1	2	2	2	1	0.0	0.0	0.0	0	0	BARE	BARE:2	P:2	Hodair:1;e:1	od:1;or:1	ol:1;l:1	3	3	3	2	0.0	0.0	0.0	0	0	BARE	BARE:3	P:3	cthees:1;Hodair:1;e:1	ckh:1;od:1;or:1	l:2;ol:2
keer		NONCORE	0		1	1	1	1	0.0	0.0	1.0	0	0	BARE	BARE:1	P:1	ol:1;k:1		ol:1	1	1	1	1	0.0	0.0	1.0	0	0	BARE	BARE:1	P:1	ol:1;k:1		ol:1															
kees		NONCORE	1	BARE	6	5	6	3	0.0	0.4	0.2	0	0	BARE	BARE:5	P:6	e:1;ok:1;H:1	H:2;or:1;Hod:1;ol:1	ol:3;H:2;e:1;l:1	6	5	6	3	0.0	0.4	0.2	0	0	BARE	BARE:5	P:6	d:1;ok:1;H:1	H:2;or:1;Hod:1;ol:1	ol:3;H:2;e:1;l:1	6	5	6	3	0.0	0.4	0.2	0	0	BARE	BARE:5	P:6	e:1;ok:1;H:1	H:2;or:1;o:1;ol:1	ol:3;H:2;e:1;l:1
keii		NONCORE	0																																5	5	4	2	0.0	0.0	0.2	0	0	BARE	BARE:5	P:5	k:2;H:2;Hd:1;l:1;ol:1;o:1	ot:2;l:1;H:1;os:1	l:3;ol:1;H:1
keiii		NONCORE	0																																2	2	2	1	0.0	0.0	0.0	0	0	BARE	BARE:2	P:2	H:2	ok:1;H:1	l:1;e:1
kel		NONCORE	0																	2	1	2	2	0.0	0.0	0.0	0	0	BARE	BARE:1	C:1;P:1	H:1;od:1;l:1;k:1	e:1;t:1;ods:1;cthd:1	H:2															
kes		NONCORE	1	BARE	3	2	3	3	0.0	0.5	0.5	0	0	BARE	BARE:2	P:2;R:1	H:1;k:1;o:1	ol:1;ok:1	H:1;ol:1;l:1	6	3	6	4	0.0	0.3333333333333333	0.3333333333333333	0	0	BARE	BARE:3	P:3;C:2;R:1	od:2;e:1;k:1;ot:1;or:1;o:1	ok:2;ol:2;otees:1;ot:1	H:2;ol:2;o:1;cs:1;l:1	4	2	4	4	0.0	0.5	0.5	0	0	BARE	BARE:2	P:2;R:1;L:1	H:1;k:1;o:1	ol:1;ok:1	H:1;ol:1;l:1;o:1
kh		NONCORE	0																	35	29	30	8	0.05714285714285714	0.06896551724137931	0.10344827586206896	0	0	BARE	BARE:21;BOUND_E:3;Q_BARE:2;FREE_L:1;Q_BOUND_E:1;BOUND_D:1	P:29;C:3;L:3	ok:8;H:5;od:5;ot:4;o:4;ol:4;Hok:2;d:2	H:9;ol:6;ot:5;ok:2;air:2;os:2;orl:1;e:1	oi:8;Hoi:7;H:6;ol:5;ai:4;o:3;i:2;ok:1															
khd		NONCORE	0																	1	1	1	1	0.0	0.0	0.0	0	0	BARE	BARE:1	P:1	H:1	otar:1	ai:1															
khh		NONCORE	0																	1	1	1	1	0.0	0.0	0.0	0	0	BARE	BARE:1	P:1	H:1;ok:1	ar:1	H:1															
khk		NONCORE	0																	1	1	1	1	0.0	0.0	1.0	0	0	BARE	BARE:1	P:1	e:1		ai:1															
kii		NONCORE	1	BARE	1	1	1	1	0.0	1.0	0.0	0	0	BARE	BARE:1	P:1		H:1;o:1	ol:1	1	1	1	1	0.0	1.0	0.0	0	0	BARE	BARE:1	P:1		H:1;o:1	ol:1	1	1	1	1	0.0	1.0	0.0	0	0	BARE	BARE:1	P:1		H:1;o:1	l:1
kiii		NONCORE	0																																1	1	1	1	0.0	0.0	0.0	0	0	BARE	BARE:1	P:1	ar:1;Ht:1	ok:1	H:1
kiir		NONCORE	1	BARE	1	1	1	1	0.0	0.0	0.0	0	0	BARE	BARE:1	P:1	ot:1	al:1;od:1	ol:1	1	1	1	1	0.0	0.0	0.0	0	0	BARE	BARE:1	P:1	ot:1	al:1;od:1	ol:1	1	1	1	1	0.0	0.0	0.0	0	0	BARE	BARE:1	P:1	ot:1	al:1;od:1	ol:1
kl		NONCORE	1	BARE	15	15	11	4	0.0	0.13333333333333333	0.06666666666666667	0	0	BARE	BARE:15	P:15	ol:3;l:2;k:2;Hckh:1;or:1;H:1;okar:1;r:1	ol:4;l:4;H:4;od:2;o:1;lr:1;iii:1;ees:1	l:12;H:3;ol:2;d:2;al:1;or:1	17	17	13	4	0.0	0.11764705882352941	0.0	0	0	BARE	BARE:17	P:17	ol:3;l:2;k:2;ok:2;Hckh:1;or:1;H:1;okar:1	ol:5;H:5;l:3;od:2;ot:1;lr:1;aiii:1;k:1	l:12;H:4;ol:2;al:1;d:1;or:1	16	16	12	4	0.0	0.125	0.0	0	0	BARE	BARE:16	P:16	ol:3;l:2;k:2;Hckh:1;or:1;H:1;otar:1;lr:1	ol:5;H:4;l:3;o:2;lr:1;iii:1;k:1;ai:1	l:12;H:3;ol:2;al:1;d:1;or:1
ks		NONCORE	1		1	1	1	1	0.0	0.0	1.0	0	0	FREE_A	FREE_A:1	P:1	Hod:1		o:1	1	1	1	1	0.0	0.0	1.0	0	0	FREE_A	FREE_A:1	P:1	Hod:1		o:1	1	1	1	1	0.0	0.0	1.0	0	0	BARE	BARE:1	P:1	o:1		e:1
l	C09	SUPPORTED_COMPONENT	1	BARE	1489	1436	147	8	0.19677635997313633	0.052924791086350974	0.17618384401114207	0	0	BARE	BARE:1385;REL_I:24;FREE_R:14;FREE_L:7;FREE_A:6	P:1438;C:33;L:17;R:1	H:488;ok:288;o:222;ol:148;l:139;ot:129;k:108;e:52	H:355;ok:194;l:139;ol:104;ot:93;k:88;o:86;aii:49	H:454;k:408;ol:93;or:65;d:59;o:54;Hd:47;od:38	1410	1359	138	8	0.1148936170212766	0.05592347314201619	0.18322295805739514	0	1	BARE	BARE:1310;REL_I:23;FREE_R:11;FREE_L:7;FREE_A:7;Q_BARE:1	P:1361;C:31;L:16;R:2	H:476;ok:281;o:165;ol:158;l:140;ot:128;k:107;e:53	H:340;ok:202;l:140;ol:112;k:91;ot:90;o:65;or:48	H:464;k:434;ol:106;or:72;o:60;d:54;Hd:46;t:40	1600	1526	158	8	0.23625	0.055701179554390565	0.1743119266055046	0	0	BARE	BARE:1475;REL_I:20;FREE_R:17;FREE_L:10;FREE_A:4	P:1530;C:39;L:29;R:2	H:514;ok:304;o:180;ol:151;ot:144;l:143;k:120;e:66	H:372;ok:209;l:143;ol:134;ot:98;k:98;o:77;aii:59	H:464;k:422;ol:93;or:60;o:59;d:58;t:43;od:34
lair		NONCORE	1	BARE	2	2	2	1	1.0	0.0	0.0	0	0	BARE	BARE:2	P:2	o:1;e:1;os:1	od:2;H:1		1	1	1	1	1.0	0.0	0.0	0	0	BARE	BARE:1	P:1	e:1;os:1	H:1;od:1		3	3	3	1	1.0	0.0	0.0	0	0	BARE	BARE:3	P:3	o:1;k:1;e:1;os:1	a:1;j:1;ol:1;H:1;od:1	
lar		NONCORE	0		1	1	1	1	1.0	0.0	1.0	0	0	FREE_A	FREE_A:1	P:1	al:1																		1	1	1	1	1.0	0.0	1.0	0	0	FREE_A	FREE_A:1	P:1	al:1		
liir		NONCORE	0																	1	1	1	1	1.0	0.0	1.0	0	0	FREE_A	FREE_A:1	P:1	al:1																	
ll		NONCORE	1	BARE	12	12	9	2	0.08333333333333333	0.0	0.5	0	0	BARE	BARE:12	P:12	H:5;o:3;od:3;e:2;l:2;d:2;okair:1;ot:1	o:3;H:1;air:1;aii:1;ar:1;or:1;Hees:1;ear:1	d:3;s:2;or:2;od:1;H:1;o:1;Hs:1	13	13	10	2	0.15384615384615385	0.0	0.5384615384615384	0	0	BARE	BARE:13	P:13	H:6;o:3;od:3;l:2;d:2;t:1;e:1;okair:1	H:2;air:1;aii:1;ar:1;or:1;o:1;Hees:1;olr:1	d:3;s:2;or:2;od:1;H:1;o:1;Hs:1	14	14	11	2	0.21428571428571427	0.0	0.5	0	0	BARE	BARE:13;REL_I:1	P:14	H:6;o:3;ot:2;e:2;od:2;ok:2;l:2;d:2	H:2;o:2;air:1;aii:1;al:1;ar:1;or:1;Hees:1	d:3;s:2;or:2;od:1;H:1;o:1;Hs:1
llaiir		NONCORE	1	BARE	1	1	1	1	1.0	0.0	1.0	0	0	BARE	BARE:1	P:1	H:1			1	1	1	1	1.0	0.0	1.0	0	0	BARE	BARE:1	P:1	H:1			1	1	1	1	1.0	0.0	1.0	0	0	BARE	BARE:1	P:1	H:1		
lr		NONCORE	1	BARE	15	14	12	5	0.9333333333333333	0.0	0.42857142857142855	0	0	BARE	BARE:12;FREE_A:1;FREE_L:1	P:14;C:1	H:5;ok:5;k:3;ol:2;l:2;Hckhd:1;kl:1;d:1	al:2;ai:2;ar:1;H:1;or:1;Hd:1;l:1	or:1	18	18	13	4	0.9444444444444444	0.0	0.4444444444444444	0	0	BARE	BARE:14;REL_I:2;FREE_A:1;FREE_L:1	P:18	H:7;ok:5;k:3;ol:2;l:2;Hl:2;cth:1;Hckhd:1	al:2;H:2;ai:2;l:2;ar:1;kl:1;Hd:1;ok:1	or:1	16	15	13	5	0.9375	0.0	0.4	0	0	BARE	BARE:12;REL_I:2;FREE_A:1	P:15;C:1	H:6;ok:4;k:3;ol:2;l:2;Hl:2;cth:1;Hckhd:1	al:2;ai:2;ar:1;H:1;or:1;l:1;kl:1;Hd:1	or:1
lral		NONCORE	0																																1	1	1	1	1.0	0.0	0.0	0	0	FREE_L	FREE_L:1	P:1	ok:1;H:1	H:1	
o	C05	SUPPORTED_COMPONENT	1	BARE	2877	2344	223	8	0.2832811956899548	0.17022184300341298	0.11604095563139932	12	168	BARE	BARE:1435;Q_BARE:350;BOUND_E:102;REL_I:79;Q_BOUND_E:75;FREE_R:71;FREE_L:54;Q_REL_I:40;Q_BOUND_D:40;Q_FREE_R:30;Q_FREE_L:24;BOUND_D:24;FREE_A:16;Q_FREE_A:4	P:2407;C:245;L:182;R:43	H:725;ok:281;o:272;ol:223;ot:197;od:166;or:117;aii:115	H:586;o:272;ok:271;ol:269;l:222;ot:182;od:147;k:139	H:945;ok:170;ckh:137;ot:132;k:105;ol:98;o:96;e:91	2702	2250	221	8	0.22649888971132495	0.18133333333333335	0.12355555555555556	9	158	BARE	BARE:1353;Q_BARE:332;BOUND_E:96;REL_I:89;FREE_R:74;Q_BOUND_E:74;FREE_L:56;Q_REL_I:41;Q_BOUND_D:39;Q_FREE_R:32;Q_FREE_L:25;BOUND_D:22;FREE_A:16;Q_FREE_A:1	P:2311;C:194;L:155;R:42	H:680;ok:268;o:265;ol:204;ot:174;od:157;or:118;aii:109	H:574;ok:283;o:265;ol:262;ot:187;l:165;k:138;od:135	H:957;ok:185;ckh:136;ot:131;k:110;ol:109;o:94;e:85	3041	2431	223	8	0.27786912199934233	0.16865487453722747	0.11312217194570136	13	176	BARE	BARE:1501;Q_BARE:379;BOUND_E:112;Q_BOUND_E:83;FREE_R:72;REL_I:70;FREE_L:55;Q_REL_I:39;Q_BOUND_D:31;Q_FREE_R:28;Q_FREE_L:25;BOUND_D:20;FREE_A:12;Q_FREE_A:4	P:2492;C:288;L:212;R:49	H:746;ok:312;o:304;ol:230;ot:213;od:157;aii:139;e:137	H:608;o:304;ok:286;ol:271;ot:206;l:180;aii:152;k:135	H:979;ok:212;ot:192;ckh:133;k:118;ol:107;o:106;e:105
oa		NONCORE	0																	1	1	1	1	1.0	0.0	0.0	0	0	FREE_A	FREE_A:1	P:1	od:1	ok:1																
oaiil		NONCORE	1	BARE	1	1	1	1	1.0	1.0	0.0	0	0	BARE	BARE:1	P:1		H:1		1	1	1	1	1.0	1.0	0.0	0	0	BARE	BARE:1	P:1		H:1		1	1	1	1	1.0	1.0	0.0	0	0	BARE	BARE:1	P:1		H:1	
oaiir		NONCORE	1	BARE	8	7	8	3	1.0	0.14285714285714285	0.14285714285714285	0	0	BARE	BARE:5;Q_BARE:1;FREE_L:1	P:7;C:1	H:2;ot:1;or:1;al:1;Ht:1;od:1;l:1;ooi:1	H:3;ot:2;ol:1;k:1;Hok:1;o:1;ai:1;od:1		7	6	7	3	1.0	0.16666666666666666	0.16666666666666666	0	0	BARE	BARE:4;Q_BARE:1;FREE_L:1	P:6;C:1	ot:1;or:1;al:1;Ht:1;H:1;od:1;l:1;o:1	H:3;ot:2;k:2;o:2;ol:1;aii:1;al:1		10	9	8	3	0.9	0.1111111111111111	0.1111111111111111	0	0	BARE	BARE:7;Q_BARE:1;FREE_L:1	P:9;C:1	H:3;l:2;o:2;ot:1;or:1;al:1;Ht:1;od:1	H:4;ot:2;o:2;al:2;ol:1;k:1;Hok:1;ai:1	H:1
oail		NONCORE	1	BARE	3	2	3	2	0.6666666666666666	0.0	0.5	0	0	BARE	BARE:2	P:2;L:1	o:1;Ho:1;cfhd:1	ot:1;odl:1	o:1	2	2	2	1	0.5	0.0	0.5	0	0	BARE	BARE:2	P:2	o:1;Ho:1;cfhd:1	ot:1;odl:1	o:1	3	2	3	2	0.6666666666666666	0.0	0.5	0	0	BARE	BARE:2	P:2;L:1	o:1;Ho:1;cfhd:1	ot:1;odl:1	o:1
oair		NONCORE	1	BARE	24	18	19	6	0.9583333333333334	0.2777777777777778	0.1111111111111111	0	0	BARE	BARE:11;Q_BARE:4;FREE_R:1;FREE_A:1;Q_FREE_A:1	P:19;C:4;L:1	H:4;aii:3;o:3;t:2;k:2;or:1;ar:1;ol:1	H:4;ar:3;ot:3;od:2;e:2;ok:2;Hd:2;ol:2	ol:1	22	18	18	6	0.9545454545454546	0.2222222222222222	0.1111111111111111	0	1	BARE	BARE:10;Q_BARE:5;FREE_R:1;FREE_A:1;Q_FREE_A:1	P:19;C:3	H:5;aii:3;o:3;t:2;k:2;al:1;or:1;ar:1	H:4;ar:3;ot:3;od:2;e:2;ok:2;Hd:2;ckh:1	H:1	24	19	20	6	0.9583333333333334	0.3157894736842105	0.10526315789473684	0	0	BARE	BARE:12;Q_BARE:4;FREE_R:1;FREE_A:1;Q_FREE_A:1	P:20;C:4	H:5;aii:3;o:3;t:2;k:2;or:1;ar:1;ol:1	H:4;ar:3;od:3;ot:3;e:2;k:2;ok:2;ol:2	ol:1
oal		NONCORE	1	FREE_A	6	2	6	2	0.8333333333333334	0.0	0.5	0	0	FREE_A	FREE_A:1;FREE_L:1	L:3;P:2;C:1	H:2;ot:1;o:1;Hd:1	a:1;al:1;Hd:1;H:1	s:1	7	2	7	3	0.8571428571428571	0.0	0.5	0	0	FREE_A	FREE_A:1;FREE_L:1	P:3;L:3;C:1	H:2;ol:1;ot:1;o:1;Hd:1	o:1;a:1;al:1;Hd:1;H:1	s:1	7	2	7	3	0.8571428571428571	0.0	0.5	0	0	FREE_A	FREE_A:1;FREE_L:1	P:3;L:3;C:1	H:2;ol:1;ot:1;o:1;Hd:1	o:1;a:1;al:1;Hd:1;H:1	s:1
oall		NONCORE	0		1	0	1	1	0.0	0.0	0.0	0	0			P:1	ar:1		Hd:1																1	0	1	1	0.0	0.0	0.0	0	0			P:1	al:1		Hd:1
oar		NONCORE	1		17	9	14	5	0.8235294117647058	0.3333333333333333	0.4444444444444444	0	0	FREE_L	FREE_L:3;FREE_A:2;FREE_R:2;Q_REL_I:1;REL_I:1	P:10;C:4;L:3	H:3;ok:2;ot:2;odair:1;o:1;od:1;cth:1;ol:1	al:3;H:2;ot:2;or:2;o:1;ckh:1;tees:1;er:1	ot:3;ol:1	10	5	9	5	0.7	0.4	0.6	0	0	FREE_A	FREE_A:2;FREE_L:2;Q_REL_I:1	P:6;C:2;L:2	H:2;odair:1;os:1;ok:1;od:1;cth:1;e:1;k:1	o:1;ckh:1;H:1;tes:1;es:1;Her:1;or:1;ol:1	ot:3;ol:1	13	7	12	5	0.8461538461538461	0.42857142857142855	0.5714285714285714	0	0	FREE_A	FREE_A:2;FREE_R:2;FREE_L:2;Q_REL_I:1	P:8;L:4;C:1	H:2;odair:1;os:1;cth:1;ot:1;e:1;k:1;ok:1	o:1;ckh:1;or:1;al:1;ol:1;k:1	ot:2;ol:1
oarair		NONCORE	1		1	0	1	1	0.0	0.0	0.0	0	0			L:1			dl:1	1	0	1	1	0.0	0.0	0.0	0	0			L:1			dl:1	1	0	1	1	0.0	0.0	0.0	0	0			L:1			dl:1
oaral		NONCORE	1		1	0	1	1	1.0	0.0	0.0	0	0			L:1				1	0	1	1	1.0	0.0	0.0	0	0			L:1				1	0	1	1	1.0	0.0	0.0	0	0			L:1			
oc		NONCORE	1	BARE	1	1	1	1	0.0	0.0	1.0	0	0	BARE	BARE:1	P:1	od:1		H:1	6	4	6	5	0.16666666666666666	0.5	0.0	0	0	BARE	BARE:4	P:4;C:1;L:1	d:1;ol:1;o:1;ot:1;Hd:1	h:1;od:1;l:1;aii:1;Hod:1;d:1;o:1	H:3;Hees:1;ot:1;o:1	2	2	2	2	0.0	0.0	0.5	0	0	BARE	BARE:2	P:2	o:2;ol:1	Hod:1	ot:1;H:1
ocd		NONCORE	0																																1	1	1	1	1.0	0.0	0.0	0	0	BARE	BARE:1	P:1	l:1;H:1	H:1;ol:1	
ock		NONCORE	0		1	0	1	1	1.0	0.0	0.0	0	0			R:1	air:1			5	4	5	4	0.4	0.0	0.25	0	1	Q_BARE	Q_BARE:2;BOUND_E:1;FREE_A:1	P:4;C:1	H:3;ok:1;or:1;ot:1	aii:1;a:1;otd:1;H:1;o:1	o:1;ot:1;H:1															
ocs		NONCORE	0																	4	2	4	3	0.25	0.5	0.0	0	0	Q_BARE	Q_BARE:1;BARE:1	P:3;R:1	od:1;l:1;H:1	k:2;ol:2;o:1;e:1;s:1;ok:1;H:1	ot:1;e:1;ed:1															
oct		NONCORE	0																	5	5	5	3	0.4	0.2	0.4	0	0	BARE	BARE:2;FREE_A:1;Q_BARE:1;Q_REL_I:1	P:5	cth:1;s:1;Hos:1;Hair:1;ol:1	ed:1;otal:1;ot:1	H:2;l:1															
od	C10	SUPPORTED_COMPONENT	1	BARE	1743	1389	206	8	0.2535857716580608	0.1490280777537797	0.12814974802015838	0	29	BARE	BARE:885;REL_I:214;FREE_R:72;Q_REL_I:59;FREE_L:58;Q_BARE:44;FREE_A:33;Q_FREE_R:13;Q_FREE_L:8;Q_FREE_A:3	P:1428;C:194;L:86;R:35	H:464;ok:197;od:152;o:147;ol:133;ot:127;aii:78;e:75	H:409;ok:252;ot:170;o:166;od:152;ol:116;k:69;e:62	H:440;ok:220;e:217;ot:199;k:55;o:45;l:38;ol:37	1673	1379	207	8	0.2510460251046025	0.15010877447425672	0.126178390137781	0	26	BARE	BARE:884;REL_I:206;FREE_R:72;Q_REL_I:61;FREE_L:59;Q_BARE:43;FREE_A:30;Q_FREE_R:12;Q_FREE_L:7;Q_FREE_A:5	P:1419;C:148;L:71;R:35	H:460;ok:191;od:145;o:135;ol:131;ot:117;aii:73;e:69	H:400;ok:246;ot:168;o:157;od:145;ol:123;k:65;e:56	H:427;ok:212;e:203;ot:179;k:57;o:44;l:39;ol:37	1458	1200	204	8	0.2661179698216735	0.15916666666666668	0.13666666666666666	0	26	BARE	BARE:748;REL_I:192;FREE_R:64;FREE_L:56;Q_REL_I:53;Q_BARE:45;FREE_A:26;Q_FREE_R:10;Q_FREE_L:6	P:1236;C:137;L:57;R:28	H:394;ok:152;o:124;ol:111;od:107;ot:107;aii:68;e:66	H:348;ok:204;o:157;ot:140;od:107;ol:97;k:60;e:57	H:364;e:195;ok:168;ot:148;o:42;k:37;l:34;ol:29
