event_id	edition	locus	page	surface_position_1based	residual_token	coverage_class	neutral_directions	replacement_directions	candidate_count	mapping_preserving_has_other_locus_witness	mapping_preserving_has_same_edition_witness	direct_same_locus_witness_directions	direct_sole_boundary_mapping_preserving_directions	candidate_json
RF1b|f39v.10|5	RF1b	f39v.10	f39v	5	yky	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
RF1b|f39v.10|11	RF1b	f39v.10	f39v	11	y	PARSER_MAPPING_PRESERVING_ATTESTED	LEFT		1	1	1			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""LEFT"",""fused_surface"":""sheey"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""H[BOUND_E]"",""neighbor_surface"":""shee"",""role"":""BOUND_E"",""root"":""H""}]"
RF1b|f39v.11|9	RF1b	f39v.11	f39v	9	dy	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
RF1b|f39v.13|3	RF1b	f39v.13	f39v	3	y	PARSER_MAPPING_PRESERVING_ATTESTED	RIGHT		1	1	1			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""RIGHT"",""fused_surface"":""yote"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""ot[BOUND_E]"",""neighbor_surface"":""ote"",""role"":""BOUND_E"",""root"":""ot""}]"
RF1b|f39v.13|5	RF1b	f39v.13	f39v	5	y	PARSER_MAPPING_PRESERVING_ATTESTED	LEFT		1	1	1			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""LEFT"",""fused_surface"":""otey"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""ot[BOUND_E]"",""neighbor_surface"":""ote"",""role"":""BOUND_E"",""root"":""ot""}]"
RF1b|f39v.13|7	RF1b	f39v.13	f39v	7	y	PARSER_MAPPING_PRESERVING_ATTESTED	LEFT;RIGHT		2	1	1			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""LEFT"",""fused_surface"":""okey"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""ok[BOUND_E]"",""neighbor_surface"":""oke"",""role"":""BOUND_E"",""root"":""ok""},{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""RIGHT"",""fused_surface"":""ylchdy"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""l+Hd[BARE+BARE]"",""neighbor_surface"":""lchdy"",""role"":""BARE+BARE"",""root"":""l+Hd""}]"
RF1b|f39v.13|11	RF1b	f39v.13	f39v	11	y	PARSER_MAPPING_PRESERVING_ATTESTED	LEFT		1	0	0			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""LEFT"",""fused_surface"":""daiiiny"",""has_other_physical_locus_witness"":false,""has_same_edition_witness"":false,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""aiii[BARE]"",""neighbor_surface"":""daiiin"",""role"":""BARE"",""root"":""aiii""}]"
RF1b|f39v.2|7	RF1b	f39v.2	f39v	7	y	PARSER_MAPPING_PRESERVING_ATTESTED	LEFT		1	1	1			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""LEFT"",""fused_surface"":""kchy"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""H[BARE]"",""neighbor_surface"":""kch"",""role"":""BARE"",""root"":""H""}]"
RF1b|f39v.2|15	RF1b	f39v.2	f39v	15	dy	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
RF1b|f39v.4|9	RF1b	f39v.4	f39v	9	y	PARSER_MAPPING_PRESERVING_ATTESTED	LEFT		1	1	1			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""LEFT"",""fused_surface"":""ykey"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""e[BARE]"",""neighbor_surface"":""yke"",""role"":""BARE"",""root"":""e""}]"
RF1b|f39v.4|11	RF1b	f39v.4	f39v	11	y	PARSER_MAPPING_PRESERVING_ATTESTED	LEFT		1	1	1			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""LEFT"",""fused_surface"":""qokey"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""ok[Q_BOUND_E]"",""neighbor_surface"":""qoke"",""role"":""Q_BOUND_E"",""root"":""ok""}]"
RF1b|f39v.6|2	RF1b	f39v.6	f39v	2	y	PARSER_MAPPING_PRESERVING_ATTESTED	LEFT		1	1	1			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""LEFT"",""fused_surface"":""lkey"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""l+k[BARE+BOUND_E]"",""neighbor_surface"":""lke"",""role"":""BARE+BOUND_E"",""root"":""l+k""}]"
RF1b|f39v.9|11	RF1b	f39v.9	f39v	11	y	PARSER_MAPPING_PRESERVING_ATTESTED	LEFT;RIGHT		2	1	1			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""LEFT"",""fused_surface"":""shy"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""H[BARE]"",""neighbor_surface"":""sh"",""role"":""BARE"",""root"":""H""},{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""RIGHT"",""fused_surface"":""ykshy"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""H[BARE]"",""neighbor_surface"":""kshy"",""role"":""BARE"",""root"":""H""}]"
RF1b|f3r.10|1	RF1b	f3r.10	f3r	1	y	PARSER_MAPPING_PRESERVING_ATTESTED	RIGHT		1	1	1	RIGHT	RIGHT	"[{""direct_same_locus_alternate_reading_witness"":true,""direct_sole_boundary_mapping_preserving_witness"":true,""direction"":""RIGHT"",""fused_surface"":""ydar"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""ar[BARE]"",""neighbor_surface"":""dar"",""role"":""BARE"",""root"":""ar""}]"
RF1b|f3v.13|4	RF1b	f3v.13	f3v	4	yty	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
RF1b|f3v.14|3	RF1b	f3v.14	f3v	3	m	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
RF1b|f3v.14|4	RF1b	f3v.14	f3v	4	y	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
RF1b|f40r.1|4	RF1b	f40r.1	f40r	4	ydy	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
RF1b|f40r.10|4	RF1b	f40r.10	f40r	4	y	PARSER_MAPPING_PRESERVING_ATTESTED	LEFT		1	1	1			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""LEFT"",""fused_surface"":""chy"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""H[BARE]"",""neighbor_surface"":""ch"",""role"":""BARE"",""root"":""H""}]"
RF1b|f40r.10|9	RF1b	f40r.10	f40r	9	y	PARSER_MAPPING_PRESERVING_ATTESTED	LEFT		1	1	1			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""LEFT"",""fused_surface"":""key"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""e[BARE]"",""neighbor_surface"":""ke"",""role"":""BARE"",""root"":""e""}]"
RF1b|f40r.2|4	RF1b	f40r.2	f40r	4	y	PARSER_MAPPING_PRESERVING_ATTESTED	LEFT;RIGHT		2	1	1			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""LEFT"",""fused_surface"":""okey"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""ok[BOUND_E]"",""neighbor_surface"":""oke"",""role"":""BOUND_E"",""root"":""ok""},{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""RIGHT"",""fused_surface"":""ydar"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""ar[BARE]"",""neighbor_surface"":""dar"",""role"":""BARE"",""root"":""ar""}]"
RF1b|f40r.3|1	RF1b	f40r.3	f40r	1	y	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
RF1b|f40r.3|4	RF1b	f40r.3	f40r	4	y	PARSER_MAPPING_PRESERVING_ATTESTED	LEFT		1	1	1			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""LEFT"",""fused_surface"":""chy"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""H[BARE]"",""neighbor_surface"":""ch"",""role"":""BARE"",""root"":""H""}]"
RF1b|f40r.4|4	RF1b	f40r.4	f40r	4	y	PARSER_MAPPING_PRESERVING_ATTESTED	LEFT		1	1	1			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""LEFT"",""fused_surface"":""chekoy"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""H+k+o[BOUND_E+BARE+BARE]"",""neighbor_surface"":""cheko"",""role"":""BOUND_E+BARE+BARE"",""root"":""H+k+o""}]"
RF1b|f40r.4|11	RF1b	f40r.4	f40r	11	y	PARSER_MAPPING_PRESERVING_ATTESTED	LEFT;RIGHT		2	1	1			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""LEFT"",""fused_surface"":""okoly"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""ok+ol[BARE+BARE]"",""neighbor_surface"":""okol"",""role"":""BARE+BARE"",""root"":""ok+ol""},{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""RIGHT"",""fused_surface"":""yol"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""ol[BARE]"",""neighbor_surface"":""ol"",""role"":""BARE"",""root"":""ol""}]"
RF1b|f40r.6|6	RF1b	f40r.6	f40r	6	g	PARSER_MAPPING_PRESERVING_ATTESTED	LEFT		1	1	0			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""LEFT"",""fused_surface"":""org"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":false,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""or[BARE]"",""neighbor_surface"":""or"",""role"":""BARE"",""root"":""or""}]"
RF1b|f40r.8|7	RF1b	f40r.8	f40r	7	y	PARSER_MAPPING_PRESERVING_ATTESTED	LEFT;RIGHT		2	1	1			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""LEFT"",""fused_surface"":""cfhy"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""cfh[BARE]"",""neighbor_surface"":""cfh"",""role"":""BARE"",""root"":""cfh""},{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""RIGHT"",""fused_surface"":""yor"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""or[BARE]"",""neighbor_surface"":""or"",""role"":""BARE"",""root"":""or""}]"
RF1b|f40r.8|12	RF1b	f40r.8	f40r	12	dm	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
RF1b|f40v.1|5	RF1b	f40v.1	f40v	5	y	PARSER_MAPPING_PRESERVING_ATTESTED	LEFT		1	1	1			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""LEFT"",""fused_surface"":""oly"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""ol[BARE]"",""neighbor_surface"":""ol"",""role"":""BARE"",""root"":""ol""}]"
RF1b|f40v.10|3	RF1b	f40v.10	f40v	3	y	PARSER_MAPPING_PRESERVING_ATTESTED	LEFT		1	1	1			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""LEFT"",""fused_surface"":""tchey"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""H[BOUND_E]"",""neighbor_surface"":""tche"",""role"":""BOUND_E"",""root"":""H""}]"
RF1b|f40v.11|4	RF1b	f40v.11	f40v	4	y	PARSER_MAPPING_PRESERVING_ATTESTED	LEFT		1	1	1			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""LEFT"",""fused_surface"":""chey"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""H[BOUND_E]"",""neighbor_surface"":""che"",""role"":""BOUND_E"",""root"":""H""}]"
RF1b|f40v.13|5	RF1b	f40v.13	f40v	5	y	PARSER_MAPPING_PRESERVING_ATTESTED	LEFT		1	1	1			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""LEFT"",""fused_surface"":""olfchey"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""ol+H[BARE+BOUND_E]"",""neighbor_surface"":""olfche"",""role"":""BARE+BOUND_E"",""root"":""ol+H""}]"
RF1b|f40v.14|6	RF1b	f40v.14	f40v	6	y	PARSER_MAPPING_PRESERVING_ATTESTED	LEFT;RIGHT		2	1	1			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""LEFT"",""fused_surface"":""kchey"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""H[BOUND_E]"",""neighbor_surface"":""kche"",""role"":""BOUND_E"",""root"":""H""},{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""RIGHT"",""fused_surface"":""ykar"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""ar[BARE]"",""neighbor_surface"":""kar"",""role"":""BARE"",""root"":""ar""}]"
RF1b|f40v.14|9	RF1b	f40v.14	f40v	9	y	PARSER_MAPPING_PRESERVING_ATTESTED	LEFT		1	1	1			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""LEFT"",""fused_surface"":""qokchy"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""ok+H[Q_BARE+BARE]"",""neighbor_surface"":""qokch"",""role"":""Q_BARE+BARE"",""root"":""ok+H""}]"
RF1b|f40v.14|10	RF1b	f40v.14	f40v	10	y	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
RF1b|f40v.14|14	RF1b	f40v.14	f40v	14	y	PARSER_MAPPING_PRESERVING_ATTESTED	LEFT		1	1	1			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""LEFT"",""fused_surface"":""chy"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""H[BARE]"",""neighbor_surface"":""ch"",""role"":""BARE"",""root"":""H""}]"
RF1b|f40v.15|3	RF1b	f40v.15	f40v	3	y	PARSER_MAPPING_PRESERVING_ATTESTED	LEFT;RIGHT		2	1	1			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""LEFT"",""fused_surface"":""qoy"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""o[Q_BARE]"",""neighbor_surface"":""qo"",""role"":""Q_BARE"",""root"":""o""},{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""RIGHT"",""fused_surface"":""yor"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""or[BARE]"",""neighbor_surface"":""or"",""role"":""BARE"",""root"":""or""}]"
RF1b|f40v.16|8	RF1b	f40v.16	f40v	8	y	PARSER_MAPPING_PRESERVING_ATTESTED	LEFT		1	1	1			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""LEFT"",""fused_surface"":""key"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""e[BARE]"",""neighbor_surface"":""ke"",""role"":""BARE"",""root"":""e""}]"
RF1b|f40v.17|3	RF1b	f40v.17	f40v	3	y	PARSER_MAPPING_PRESERVING_ATTESTED	LEFT		1	1	1			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""LEFT"",""fused_surface"":""qokeey"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""ok[Q_BOUND_E]"",""neighbor_surface"":""qokee"",""role"":""Q_BOUND_E"",""root"":""ok""}]"
RF1b|f40v.19|2	RF1b	f40v.19	f40v	2	y	PARSER_MAPPING_PRESERVING_ATTESTED	LEFT		1	1	1			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""LEFT"",""fused_surface"":""pchey"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""H[BOUND_E]"",""neighbor_surface"":""pche"",""role"":""BOUND_E"",""root"":""H""}]"
RF1b|f40v.6|5	RF1b	f40v.6	f40v	5	y	PARSER_MAPPING_PRESERVING_ATTESTED	LEFT;RIGHT		2	1	1			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""LEFT"",""fused_surface"":""chey"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""H[BOUND_E]"",""neighbor_surface"":""che"",""role"":""BOUND_E"",""root"":""H""},{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""RIGHT"",""fused_surface"":""yaiin"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""aii[BARE]"",""neighbor_surface"":""aiin"",""role"":""BARE"",""root"":""aii""}]"
RF1b|f40v.7|4	RF1b	f40v.7	f40v	4	y	PARSER_MAPPING_PRESERVING_ATTESTED	LEFT;RIGHT		2	1	1			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""LEFT"",""fused_surface"":""chey"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""H[BOUND_E]"",""neighbor_surface"":""che"",""role"":""BOUND_E"",""root"":""H""},{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""RIGHT"",""fused_surface"":""ys"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""s[BARE]"",""neighbor_surface"":""s"",""role"":""BARE"",""root"":""s""}]"
RF1b|f40v.9|2	RF1b	f40v.9	f40v	2	y	PARSER_MAPPING_PRESERVING_ATTESTED	RIGHT		1	1	1			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""RIGHT"",""fused_surface"":""ypch"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""H[BARE]"",""neighbor_surface"":""pch"",""role"":""BARE"",""root"":""H""}]"
RF1b|f40v.9|4	RF1b	f40v.9	f40v	4	y	PARSER_MAPPING_PRESERVING_ATTESTED	LEFT;RIGHT		2	1	1			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""LEFT"",""fused_surface"":""pchy"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""H[BARE]"",""neighbor_surface"":""pch"",""role"":""BARE"",""root"":""H""},{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""RIGHT"",""fused_surface"":""ykar"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""ar[BARE]"",""neighbor_surface"":""kar"",""role"":""BARE"",""root"":""ar""}]"
