source_group_id	edition	locus	page	section	currier	hand	code	kind	grammar_scope	source_row_index	source_group_index	source_group_count	paragraph_start	paragraph_end	left_separator	right_separator	ivtff_group_raw	clean_ascii_fragments	clean_ascii_fragment_count	legacy_surface_positions_1based	legacy_interlinear_row_present	legacy_mapping_status
IT2a|f28v.1|G007	IT2a	f28v.1	f28v	H	A	1	@P0	P	CONFIRMED_PROSE	656	7	8	1	0	DEFINITE_SPACE	DEFINITE_SPACE	dy	dy	1	7	1	ONE_ASCII_FRAGMENT
IT2a|f28v.1|G008	IT2a	f28v.1	f28v	H	A	1	@P0	P	CONFIRMED_PROSE	656	8	8	1	0	DEFINITE_SPACE	LINE_END	shory	shory	1	8	1	ONE_ASCII_FRAGMENT
IT2a|f28v.2|G001	IT2a	f28v.2	f28v	H	A	1	+P0	P	CONFIRMED_PROSE	657	1	10	0	0	LINE_START	DEFINITE_SPACE	ykcholy	ykcholy	1	1	1	ONE_ASCII_FRAGMENT
IT2a|f28v.2|G002	IT2a	f28v.2	f28v	H	A	1	+P0	P	CONFIRMED_PROSE	657	2	10	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qoty	qoty	1	2	1	ONE_ASCII_FRAGMENT
IT2a|f28v.2|G003	IT2a	f28v.2	f28v	H	A	1	+P0	P	CONFIRMED_PROSE	657	3	10	0	0	DEFINITE_SPACE	DEFINITE_SPACE	chy	chy	1	3	1	ONE_ASCII_FRAGMENT
IT2a|f28v.2|G004	IT2a	f28v.2	f28v	H	A	1	+P0	P	CONFIRMED_PROSE	657	4	10	0	0	DEFINITE_SPACE	DEFINITE_SPACE	dy	dy	1	4	1	ONE_ASCII_FRAGMENT
IT2a|f28v.2|G005	IT2a	f28v.2	f28v	H	A	1	+P0	P	CONFIRMED_PROSE	657	5	10	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokchol	qokchol	1	5	1	ONE_ASCII_FRAGMENT
IT2a|f28v.2|G006	IT2a	f28v.2	f28v	H	A	1	+P0	P	CONFIRMED_PROSE	657	6	10	0	0	DEFINITE_SPACE	DEFINITE_SPACE	chor	chor	1	6	1	ONE_ASCII_FRAGMENT
IT2a|f28v.2|G007	IT2a	f28v.2	f28v	H	A	1	+P0	P	CONFIRMED_PROSE	657	7	10	0	0	DEFINITE_SPACE	DEFINITE_SPACE	tchy	tchy	1	7	1	ONE_ASCII_FRAGMENT
IT2a|f28v.2|G008	IT2a	f28v.2	f28v	H	A	1	+P0	P	CONFIRMED_PROSE	657	8	10	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokchody	qokchody	1	8	1	ONE_ASCII_FRAGMENT
IT2a|f28v.2|G009	IT2a	f28v.2	f28v	H	A	1	+P0	P	CONFIRMED_PROSE	657	9	10	0	0	DEFINITE_SPACE	DEFINITE_SPACE	cheor	cheor	1	9	1	ONE_ASCII_FRAGMENT
IT2a|f28v.2|G010	IT2a	f28v.2	f28v	H	A	1	+P0	P	CONFIRMED_PROSE	657	10	10	0	0	DEFINITE_SPACE	LINE_END	o	o	1	10	1	ONE_ASCII_FRAGMENT
IT2a|f28v.3|G001	IT2a	f28v.3	f28v	H	A	1	+P0	P	CONFIRMED_PROSE	658	1	4	0	1	LINE_START	DEFINITE_SPACE	chor	chor	1	1	1	ONE_ASCII_FRAGMENT
IT2a|f28v.3|G002	IT2a	f28v.3	f28v	H	A	1	+P0	P	CONFIRMED_PROSE	658	2	4	0	1	DEFINITE_SPACE	DEFINITE_SPACE	chol	chol	1	2	1	ONE_ASCII_FRAGMENT
IT2a|f28v.3|G003	IT2a	f28v.3	f28v	H	A	1	+P0	P	CONFIRMED_PROSE	658	3	4	0	1	DEFINITE_SPACE	DEFINITE_SPACE	chy	chy	1	3	1	ONE_ASCII_FRAGMENT
IT2a|f28v.3|G004	IT2a	f28v.3	f28v	H	A	1	+P0	P	CONFIRMED_PROSE	658	4	4	0	1	DEFINITE_SPACE	LINE_END	choiin	choiin	1	4	1	ONE_ASCII_FRAGMENT
IT2a|f28v.4|G001	IT2a	f28v.4	f28v	H	A	1	+P0	P	CONFIRMED_PROSE	659	1	10	1	0	LINE_START	DEFINITE_SPACE	tshoiin	tshoiin	1	1	1	ONE_ASCII_FRAGMENT
IT2a|f28v.4|G002	IT2a	f28v.4	f28v	H	A	1	+P0	P	CONFIRMED_PROSE	659	2	10	1	0	DEFINITE_SPACE	DEFINITE_SPACE	cheor	cheor	1	2	1	ONE_ASCII_FRAGMENT
IT2a|f28v.4|G003	IT2a	f28v.4	f28v	H	A	1	+P0	P	CONFIRMED_PROSE	659	3	10	1	0	DEFINITE_SPACE	DEFINITE_SPACE	chor	chor	1	3	1	ONE_ASCII_FRAGMENT
IT2a|f28v.4|G004	IT2a	f28v.4	f28v	H	A	1	+P0	P	CONFIRMED_PROSE	659	4	10	1	0	DEFINITE_SPACE	DEFINITE_SPACE	o	o	1	4	1	ONE_ASCII_FRAGMENT
IT2a|f28v.4|G005	IT2a	f28v.4	f28v	H	A	1	+P0	P	CONFIRMED_PROSE	659	5	10	1	0	DEFINITE_SPACE	DEFINITE_SPACE	chty	chty	1	5	1	ONE_ASCII_FRAGMENT
IT2a|f28v.4|G006	IT2a	f28v.4	f28v	H	A	1	+P0	P	CONFIRMED_PROSE	659	6	10	1	0	DEFINITE_SPACE	DEFINITE_SPACE	qotol	qotol	1	6	1	ONE_ASCII_FRAGMENT
IT2a|f28v.4|G007	IT2a	f28v.4	f28v	H	A	1	+P0	P	CONFIRMED_PROSE	659	7	10	1	0	DEFINITE_SPACE	DEFINITE_SPACE	sheol	sheol	1	7	1	ONE_ASCII_FRAGMENT
IT2a|f28v.4|G008	IT2a	f28v.4	f28v	H	A	1	+P0	P	CONFIRMED_PROSE	659	8	10	1	0	DEFINITE_SPACE	DEFINITE_SPACE	shor	shor	1	8	1	ONE_ASCII_FRAGMENT
IT2a|f28v.4|G009	IT2a	f28v.4	f28v	H	A	1	+P0	P	CONFIRMED_PROSE	659	9	10	1	0	DEFINITE_SPACE	DEFINITE_SPACE	daiin	daiin	1	9	1	ONE_ASCII_FRAGMENT
IT2a|f28v.4|G010	IT2a	f28v.4	f28v	H	A	1	+P0	P	CONFIRMED_PROSE	659	10	10	1	0	DEFINITE_SPACE	LINE_END	qoty	qoty	1	10	1	ONE_ASCII_FRAGMENT
IT2a|f28v.5|G001	IT2a	f28v.5	f28v	H	A	1	+P0	P	CONFIRMED_PROSE	660	1	8	0	1	LINE_START	DEFINITE_SPACE	otol	otol	1	1	1	ONE_ASCII_FRAGMENT
IT2a|f28v.5|G002	IT2a	f28v.5	f28v	H	A	1	+P0	P	CONFIRMED_PROSE	660	2	8	0	1	DEFINITE_SPACE	DEFINITE_SPACE	chol	chol	1	2	1	ONE_ASCII_FRAGMENT
IT2a|f28v.5|G003	IT2a	f28v.5	f28v	H	A	1	+P0	P	CONFIRMED_PROSE	660	3	8	0	1	DEFINITE_SPACE	DEFINITE_SPACE	daiin	daiin	1	3	1	ONE_ASCII_FRAGMENT
IT2a|f28v.5|G004	IT2a	f28v.5	f28v	H	A	1	+P0	P	CONFIRMED_PROSE	660	4	8	0	1	DEFINITE_SPACE	DEFINITE_SPACE	chkaiin	chkaiin	1	4	1	ONE_ASCII_FRAGMENT
IT2a|f28v.5|G005	IT2a	f28v.5	f28v	H	A	1	+P0	P	CONFIRMED_PROSE	660	5	8	0	1	DEFINITE_SPACE	DEFINITE_SPACE	shoiin	shoiin	1	5	1	ONE_ASCII_FRAGMENT
IT2a|f28v.5|G006	IT2a	f28v.5	f28v	H	A	1	+P0	P	CONFIRMED_PROSE	660	6	8	0	1	DEFINITE_SPACE	DEFINITE_SPACE	qotchey	qotchey	1	6	1	ONE_ASCII_FRAGMENT
IT2a|f28v.5|G007	IT2a	f28v.5	f28v	H	A	1	+P0	P	CONFIRMED_PROSE	660	7	8	0	1	DEFINITE_SPACE	DEFINITE_SPACE	qotshey	qotshey	1	7	1	ONE_ASCII_FRAGMENT
IT2a|f28v.5|G008	IT2a	f28v.5	f28v	H	A	1	+P0	P	CONFIRMED_PROSE	660	8	8	0	1	DEFINITE_SPACE	LINE_END	daiiin	daiiin	1	8	1	ONE_ASCII_FRAGMENT
IT2a|f28v.6|G001	IT2a	f28v.6	f28v	H	A	1	+Pr	P	CONFIRMED_PROSE	661	1	2	1	1	LINE_START	DEFINITE_SPACE	daiin	daiin	1	1	1	ONE_ASCII_FRAGMENT
IT2a|f28v.6|G002	IT2a	f28v.6	f28v	H	A	1	+Pr	P	CONFIRMED_PROSE	661	2	2	1	1	DEFINITE_SPACE	LINE_END	chkaiin	chkaiin	1	2	1	ONE_ASCII_FRAGMENT
IT2a|f28v.7|G001	IT2a	f28v.7	f28v	H	A	1	*P0	P	CONFIRMED_PROSE	662	1	11	1	0	LINE_START	DEFINITE_SPACE	pchol	pchol	1	1	1	ONE_ASCII_FRAGMENT
IT2a|f28v.7|G002	IT2a	f28v.7	f28v	H	A	1	*P0	P	CONFIRMED_PROSE	662	2	11	1	0	DEFINITE_SPACE	DEFINITE_SPACE	aiir	aiir	1	2	1	ONE_ASCII_FRAGMENT
IT2a|f28v.7|G003	IT2a	f28v.7	f28v	H	A	1	*P0	P	CONFIRMED_PROSE	662	3	11	1	0	DEFINITE_SPACE	DEFINITE_SPACE	chol	chol	1	3	1	ONE_ASCII_FRAGMENT
IT2a|f28v.7|G004	IT2a	f28v.7	f28v	H	A	1	*P0	P	CONFIRMED_PROSE	662	4	11	1	0	DEFINITE_SPACE	DEFINITE_SPACE	tsho	tsho	1	4	1	ONE_ASCII_FRAGMENT
IT2a|f28v.7|G005	IT2a	f28v.7	f28v	H	A	1	*P0	P	CONFIRMED_PROSE	662	5	11	1	0	DEFINITE_SPACE	DEFINITE_SPACE	daiin	daiin	1	5	1	ONE_ASCII_FRAGMENT
IT2a|f28v.7|G006	IT2a	f28v.7	f28v	H	A	1	*P0	P	CONFIRMED_PROSE	662	6	11	1	0	DEFINITE_SPACE	DRAWING_INTERRUPTION	sho	sho	1	6	1	ONE_ASCII_FRAGMENT
IT2a|f28v.7|G007	IT2a	f28v.7	f28v	H	A	1	*P0	P	CONFIRMED_PROSE	662	7	11	1	0	DRAWING_INTERRUPTION	DEFINITE_SPACE	tco	tco	1	7	1	ONE_ASCII_FRAGMENT
IT2a|f28v.7|G008	IT2a	f28v.7	f28v	H	A	1	*P0	P	CONFIRMED_PROSE	662	8	11	1	0	DEFINITE_SPACE	DRAWING_INTERRUPTION	chy	chy	1	8	1	ONE_ASCII_FRAGMENT
IT2a|f28v.7|G009	IT2a	f28v.7	f28v	H	A	1	*P0	P	CONFIRMED_PROSE	662	9	11	1	0	DRAWING_INTERRUPTION	DEFINITE_SPACE	chtshy	chtshy	1	9	1	ONE_ASCII_FRAGMENT
IT2a|f28v.7|G010	IT2a	f28v.7	f28v	H	A	1	*P0	P	CONFIRMED_PROSE	662	10	11	1	0	DEFINITE_SPACE	DEFINITE_SPACE	daiis	daiis	1	10	1	ONE_ASCII_FRAGMENT
IT2a|f28v.7|G011	IT2a	f28v.7	f28v	H	A	1	*P0	P	CONFIRMED_PROSE	662	11	11	1	0	DEFINITE_SPACE	LINE_END	am	am	1	11	1	ONE_ASCII_FRAGMENT
IT2a|f28v.8|G001	IT2a	f28v.8	f28v	H	A	1	+P0	P	CONFIRMED_PROSE	663	1	9	0	0	LINE_START	DEFINITE_SPACE	okain	okain	1	1	1	ONE_ASCII_FRAGMENT
IT2a|f28v.8|G002	IT2a	f28v.8	f28v	H	A	1	+P0	P	CONFIRMED_PROSE	663	2	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	chan	chan	1	2	1	ONE_ASCII_FRAGMENT
IT2a|f28v.8|G003	IT2a	f28v.8	f28v	H	A	1	+P0	P	CONFIRMED_PROSE	663	3	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	chain	chain	1	3	1	ONE_ASCII_FRAGMENT
IT2a|f28v.8|G004	IT2a	f28v.8	f28v	H	A	1	+P0	P	CONFIRMED_PROSE	663	4	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	cthor	cthor	1	4	1	ONE_ASCII_FRAGMENT
IT2a|f28v.8|G005	IT2a	f28v.8	f28v	H	A	1	+P0	P	CONFIRMED_PROSE	663	5	9	0	0	DEFINITE_SPACE	DRAWING_INTERRUPTION	dain	dain	1	5	1	ONE_ASCII_FRAGMENT
IT2a|f28v.8|G006	IT2a	f28v.8	f28v	H	A	1	+P0	P	CONFIRMED_PROSE	663	6	9	0	0	DRAWING_INTERRUPTION	DRAWING_INTERRUPTION	yk	yk	1	6	1	ONE_ASCII_FRAGMENT
IT2a|f28v.8|G007	IT2a	f28v.8	f28v	H	A	1	+P0	P	CONFIRMED_PROSE	663	7	9	0	0	DRAWING_INTERRUPTION	DRAWING_INTERRUPTION	chy	chy	1	7	1	ONE_ASCII_FRAGMENT
IT2a|f28v.8|G008	IT2a	f28v.8	f28v	H	A	1	+P0	P	CONFIRMED_PROSE	663	8	9	0	0	DRAWING_INTERRUPTION	DEFINITE_SPACE	daiin	daiin	1	8	1	ONE_ASCII_FRAGMENT
IT2a|f28v.8|G009	IT2a	f28v.8	f28v	H	A	1	+P0	P	CONFIRMED_PROSE	663	9	9	0	0	DEFINITE_SPACE	LINE_END	cthol	cthol	1	9	1	ONE_ASCII_FRAGMENT
IT2a|f28v.9|G001	IT2a	f28v.9	f28v	H	A	1	+P0	P	CONFIRMED_PROSE	664	1	6	0	1	LINE_START	DEFINITE_SPACE	sor	sor	1	1	1	ONE_ASCII_FRAGMENT
IT2a|f28v.9|G002	IT2a	f28v.9	f28v	H	A	1	+P0	P	CONFIRMED_PROSE	664	2	6	0	1	DEFINITE_SPACE	DEFINITE_SPACE	chear	chear	1	2	1	ONE_ASCII_FRAGMENT
IT2a|f28v.9|G003	IT2a	f28v.9	f28v	H	A	1	+P0	P	CONFIRMED_PROSE	664	3	6	0	1	DEFINITE_SPACE	DEFINITE_SPACE	chl	chl	1	3	1	ONE_ASCII_FRAGMENT
IT2a|f28v.9|G004	IT2a	f28v.9	f28v	H	A	1	+P0	P	CONFIRMED_PROSE	664	4	6	0	1	DEFINITE_SPACE	DEFINITE_SPACE	s	s	1	4	1	ONE_ASCII_FRAGMENT
IT2a|f28v.9|G005	IT2a	f28v.9	f28v	H	A	1	+P0	P	CONFIRMED_PROSE	664	5	6	0	1	DEFINITE_SPACE	DEFINITE_SPACE	choly	choly	1	5	1	ONE_ASCII_FRAGMENT
IT2a|f28v.9|G006	IT2a	f28v.9	f28v	H	A	1	+P0	P	CONFIRMED_PROSE	664	6	6	0	1	DEFINITE_SPACE	LINE_END	dar	dar	1	6	1	ONE_ASCII_FRAGMENT
IT2a|f29r.1|G001	IT2a	f29r.1	f29r	H	A	1	@P0	P	CONFIRMED_PROSE	665	1	9	1	0	LINE_START	DEFINITE_SPACE	poraiin	poraiin	1	1	1	ONE_ASCII_FRAGMENT
IT2a|f29r.1|G002	IT2a	f29r.1	f29r	H	A	1	@P0	P	CONFIRMED_PROSE	665	2	9	1	0	DEFINITE_SPACE	DEFINITE_SPACE	she	she	1	2	1	ONE_ASCII_FRAGMENT
IT2a|f29r.1|G003	IT2a	f29r.1	f29r	H	A	1	@P0	P	CONFIRMED_PROSE	665	3	9	1	0	DEFINITE_SPACE	DEFINITE_SPACE	aiin	aiin	1	3	1	ONE_ASCII_FRAGMENT
IT2a|f29r.1|G004	IT2a	f29r.1	f29r	H	A	1	@P0	P	CONFIRMED_PROSE	665	4	9	1	0	DEFINITE_SPACE	DEFINITE_SPACE	chep	chep	1	4	1	ONE_ASCII_FRAGMENT
IT2a|f29r.1|G005	IT2a	f29r.1	f29r	H	A	1	@P0	P	CONFIRMED_PROSE	665	5	9	1	0	DEFINITE_SPACE	DEFINITE_SPACE	oty	oty	1	5	1	ONE_ASCII_FRAGMENT
IT2a|f29r.1|G006	IT2a	f29r.1	f29r	H	A	1	@P0	P	CONFIRMED_PROSE	665	6	9	1	0	DEFINITE_SPACE	DEFINITE_SPACE	chy	chy	1	6	1	ONE_ASCII_FRAGMENT
IT2a|f29r.1|G007	IT2a	f29r.1	f29r	H	A	1	@P0	P	CONFIRMED_PROSE	665	7	9	1	0	DEFINITE_SPACE	DEFINITE_SPACE	qotchy	qotchy	1	7	1	ONE_ASCII_FRAGMENT
IT2a|f29r.1|G008	IT2a	f29r.1	f29r	H	A	1	@P0	P	CONFIRMED_PROSE	665	8	9	1	0	DEFINITE_SPACE	DEFINITE_SPACE	qoty	qoty	1	8	1	ONE_ASCII_FRAGMENT
IT2a|f29r.1|G009	IT2a	f29r.1	f29r	H	A	1	@P0	P	CONFIRMED_PROSE	665	9	9	1	0	DEFINITE_SPACE	LINE_END	cheecthy	cheecthy	1	9	1	ONE_ASCII_FRAGMENT
IT2a|f29r.2|G001	IT2a	f29r.2	f29r	H	A	1	+P0	P	CONFIRMED_PROSE	666	1	10	0	0	LINE_START	DEFINITE_SPACE	dshe	dshe	1	1	1	ONE_ASCII_FRAGMENT
IT2a|f29r.2|G002	IT2a	f29r.2	f29r	H	A	1	+P0	P	CONFIRMED_PROSE	666	2	10	0	0	DEFINITE_SPACE	DEFINITE_SPACE	ykchy	ykchy	1	2	1	ONE_ASCII_FRAGMENT
IT2a|f29r.2|G003	IT2a	f29r.2	f29r	H	A	1	+P0	P	CONFIRMED_PROSE	666	3	10	0	0	DEFINITE_SPACE	DEFINITE_SPACE	choty	choty	1	3	1	ONE_ASCII_FRAGMENT
IT2a|f29r.2|G004	IT2a	f29r.2	f29r	H	A	1	+P0	P	CONFIRMED_PROSE	666	4	10	0	0	DEFINITE_SPACE	DEFINITE_SPACE	oky	oky	1	4	1	ONE_ASCII_FRAGMENT
IT2a|f29r.2|G005	IT2a	f29r.2	f29r	H	A	1	+P0	P	CONFIRMED_PROSE	666	5	10	0	0	DEFINITE_SPACE	DEFINITE_SPACE	chol	chol	1	5	1	ONE_ASCII_FRAGMENT
IT2a|f29r.2|G006	IT2a	f29r.2	f29r	H	A	1	+P0	P	CONFIRMED_PROSE	666	6	10	0	0	DEFINITE_SPACE	DEFINITE_SPACE	chchoty	chchoty	1	6	1	ONE_ASCII_FRAGMENT
IT2a|f29r.2|G007	IT2a	f29r.2	f29r	H	A	1	+P0	P	CONFIRMED_PROSE	666	7	10	0	0	DEFINITE_SPACE	DEFINITE_SPACE	choky	choky	1	7	1	ONE_ASCII_FRAGMENT
IT2a|f29r.2|G008	IT2a	f29r.2	f29r	H	A	1	+P0	P	CONFIRMED_PROSE	666	8	10	0	0	DEFINITE_SPACE	DEFINITE_SPACE	chy	chy	1	8	1	ONE_ASCII_FRAGMENT
IT2a|f29r.2|G009	IT2a	f29r.2	f29r	H	A	1	+P0	P	CONFIRMED_PROSE	666	9	10	0	0	DEFINITE_SPACE	DEFINITE_SPACE	ty	ty	1	9	1	ONE_ASCII_FRAGMENT
IT2a|f29r.2|G010	IT2a	f29r.2	f29r	H	A	1	+P0	P	CONFIRMED_PROSE	666	10	10	0	0	DEFINITE_SPACE	LINE_END	dy	dy	1	10	1	ONE_ASCII_FRAGMENT
IT2a|f29r.3|G001	IT2a	f29r.3	f29r	H	A	1	+P0	P	CONFIRMED_PROSE	667	1	7	0	0	LINE_START	DEFINITE_SPACE	qokchy	qokchy	1	1	1	ONE_ASCII_FRAGMENT
IT2a|f29r.3|G002	IT2a	f29r.3	f29r	H	A	1	+P0	P	CONFIRMED_PROSE	667	2	7	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qoty	qoty	1	2	1	ONE_ASCII_FRAGMENT
IT2a|f29r.3|G003	IT2a	f29r.3	f29r	H	A	1	+P0	P	CONFIRMED_PROSE	667	3	7	0	0	DEFINITE_SPACE	DEFINITE_SPACE	kchaiin	kchaiin	1	3	1	ONE_ASCII_FRAGMENT
IT2a|f29r.3|G004	IT2a	f29r.3	f29r	H	A	1	+P0	P	CONFIRMED_PROSE	667	4	7	0	0	DEFINITE_SPACE	DEFINITE_SPACE	shear	shear	1	4	1	ONE_ASCII_FRAGMENT
IT2a|f29r.3|G005	IT2a	f29r.3	f29r	H	A	1	+P0	P	CONFIRMED_PROSE	667	5	7	0	0	DEFINITE_SPACE	DRAWING_INTERRUPTION	cthor	cthor	1	5	1	ONE_ASCII_FRAGMENT
IT2a|f29r.3|G006	IT2a	f29r.3	f29r	H	A	1	+P0	P	CONFIRMED_PROSE	667	6	7	0	0	DRAWING_INTERRUPTION	DEFINITE_SPACE	dchor	dchor	1	6	1	ONE_ASCII_FRAGMENT
IT2a|f29r.3|G007	IT2a	f29r.3	f29r	H	A	1	+P0	P	CONFIRMED_PROSE	667	7	7	0	0	DEFINITE_SPACE	LINE_END	choly	choly	1	7	1	ONE_ASCII_FRAGMENT
IT2a|f29r.4|G001	IT2a	f29r.4	f29r	H	A	1	+P0	P	CONFIRMED_PROSE	668	1	3	0	1	LINE_START	DEFINITE_SPACE	chocthy	chocthy	1	1	1	ONE_ASCII_FRAGMENT
IT2a|f29r.4|G002	IT2a	f29r.4	f29r	H	A	1	+P0	P	CONFIRMED_PROSE	668	2	3	0	1	DEFINITE_SPACE	DEFINITE_SPACE	qoos	qoos	1	2	1	ONE_ASCII_FRAGMENT
IT2a|f29r.4|G003	IT2a	f29r.4	f29r	H	A	1	+P0	P	CONFIRMED_PROSE	668	3	3	0	1	DEFINITE_SPACE	LINE_END	chos	chos	1	3	1	ONE_ASCII_FRAGMENT
IT2a|f29r.5|G001	IT2a	f29r.5	f29r	H	A	1	+P0	P	CONFIRMED_PROSE	669	1	8	1	0	LINE_START	DEFINITE_SPACE	kcheol	kcheol	1	1	1	ONE_ASCII_FRAGMENT
IT2a|f29r.5|G002	IT2a	f29r.5	f29r	H	A	1	+P0	P	CONFIRMED_PROSE	669	2	8	1	0	DEFINITE_SPACE	DEFINITE_SPACE	cheor	cheor	1	2	1	ONE_ASCII_FRAGMENT
IT2a|f29r.5|G003	IT2a	f29r.5	f29r	H	A	1	+P0	P	CONFIRMED_PROSE	669	3	8	1	0	DEFINITE_SPACE	DEFINITE_SPACE	sheos	sheos	1	3	1	ONE_ASCII_FRAGMENT
IT2a|f29r.5|G004	IT2a	f29r.5	f29r	H	A	1	+P0	P	CONFIRMED_PROSE	669	4	8	1	0	DEFINITE_SPACE	DEFINITE_SPACE	sheey	sheey	1	4	1	ONE_ASCII_FRAGMENT
IT2a|f29r.5|G005	IT2a	f29r.5	f29r	H	A	1	+P0	P	CONFIRMED_PROSE	669	5	8	1	0	DEFINITE_SPACE	DEFINITE_SPACE	teey	teey	1	5	1	ONE_ASCII_FRAGMENT
IT2a|f29r.5|G006	IT2a	f29r.5	f29r	H	A	1	+P0	P	CONFIRMED_PROSE	669	6	8	1	0	DEFINITE_SPACE	DRAWING_INTERRUPTION	do	do	1	6	1	ONE_ASCII_FRAGMENT
IT2a|f29r.5|G007	IT2a	f29r.5	f29r	H	A	1	+P0	P	CONFIRMED_PROSE	669	7	8	1	0	DRAWING_INTERRUPTION	DEFINITE_SPACE	shos	shos	1	7	1	ONE_ASCII_FRAGMENT
IT2a|f29r.5|G008	IT2a	f29r.5	f29r	H	A	1	+P0	P	CONFIRMED_PROSE	669	8	8	1	0	DEFINITE_SPACE	LINE_END	octy	octy	1	8	1	ONE_ASCII_FRAGMENT
IT2a|f29r.6|G001	IT2a	f29r.6	f29r	H	A	1	+P0	P	CONFIRMED_PROSE	670	1	6	0	0	LINE_START	DEFINITE_SPACE	chokshy	chokshy	1	1	1	ONE_ASCII_FRAGMENT
IT2a|f29r.6|G002	IT2a	f29r.6	f29r	H	A	1	+P0	P	CONFIRMED_PROSE	670	2	6	0	0	DEFINITE_SPACE	DEFINITE_SPACE	shocthy	shocthy	1	2	1	ONE_ASCII_FRAGMENT
IT2a|f29r.6|G003	IT2a	f29r.6	f29r	H	A	1	+P0	P	CONFIRMED_PROSE	670	3	6	0	0	DEFINITE_SPACE	DEFINITE_SPACE	shor	shor	1	3	1	ONE_ASCII_FRAGMENT
IT2a|f29r.6|G004	IT2a	f29r.6	f29r	H	A	1	+P0	P	CONFIRMED_PROSE	670	4	6	0	0	DEFINITE_SPACE	DEFINITE_SPACE	shor	shor	1	4	1	ONE_ASCII_FRAGMENT
IT2a|f29r.6|G005	IT2a	f29r.6	f29r	H	A	1	+P0	P	CONFIRMED_PROSE	670	5	6	0	0	DEFINITE_SPACE	DRAWING_INTERRUPTION	daiin	daiin	1	5	1	ONE_ASCII_FRAGMENT
IT2a|f29r.6|G006	IT2a	f29r.6	f29r	H	A	1	+P0	P	CONFIRMED_PROSE	670	6	6	0	0	DRAWING_INTERRUPTION	LINE_END	qokaiiin	qokaiiin	1	6	1	ONE_ASCII_FRAGMENT
IT2a|f29r.7|G001	IT2a	f29r.7	f29r	H	A	1	+P0	P	CONFIRMED_PROSE	671	1	7	0	0	LINE_START	DEFINITE_SPACE	qokchy	qokchy	1	1	1	ONE_ASCII_FRAGMENT
IT2a|f29r.7|G002	IT2a	f29r.7	f29r	H	A	1	+P0	P	CONFIRMED_PROSE	671	2	7	0	0	DEFINITE_SPACE	DEFINITE_SPACE	chol	chol	1	2	1	ONE_ASCII_FRAGMENT
IT2a|f29r.7|G003	IT2a	f29r.7	f29r	H	A	1	+P0	P	CONFIRMED_PROSE	671	3	7	0	0	DEFINITE_SPACE	DEFINITE_SPACE	shokchy	shokchy	1	3	1	ONE_ASCII_FRAGMENT
IT2a|f29r.7|G004	IT2a	f29r.7	f29r	H	A	1	+P0	P	CONFIRMED_PROSE	671	4	7	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokaiin	qokaiin	1	4	1	ONE_ASCII_FRAGMENT
IT2a|f29r.7|G005	IT2a	f29r.7	f29r	H	A	1	+P0	P	CONFIRMED_PROSE	671	5	7	0	0	DEFINITE_SPACE	DRAWING_INTERRUPTION	choety	choety	1	5	1	ONE_ASCII_FRAGMENT
IT2a|f29r.7|G006	IT2a	f29r.7	f29r	H	A	1	+P0	P	CONFIRMED_PROSE	671	6	7	0	0	DRAWING_INTERRUPTION	DEFINITE_SPACE	choty	choty	1	6	1	ONE_ASCII_FRAGMENT
IT2a|f29r.7|G007	IT2a	f29r.7	f29r	H	A	1	+P0	P	CONFIRMED_PROSE	671	7	7	0	0	DEFINITE_SPACE	LINE_END	kaiin	kaiin	1	7	1	ONE_ASCII_FRAGMENT
IT2a|f29r.8|G001	IT2a	f29r.8	f29r	H	A	1	+P0	P	CONFIRMED_PROSE	672	1	9	0	0	LINE_START	DEFINITE_SPACE	shor	shor	1	1	1	ONE_ASCII_FRAGMENT
IT2a|f29r.8|G002	IT2a	f29r.8	f29r	H	A	1	+P0	P	CONFIRMED_PROSE	672	2	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	chor	chor	1	2	1	ONE_ASCII_FRAGMENT
IT2a|f29r.8|G003	IT2a	f29r.8	f29r	H	A	1	+P0	P	CONFIRMED_PROSE	672	3	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	sho	sho	1	3	1	ONE_ASCII_FRAGMENT
IT2a|f29r.8|G004	IT2a	f29r.8	f29r	H	A	1	+P0	P	CONFIRMED_PROSE	672	4	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	sheky	sheky	1	4	1	ONE_ASCII_FRAGMENT
IT2a|f29r.8|G005	IT2a	f29r.8	f29r	H	A	1	+P0	P	CONFIRMED_PROSE	672	5	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	shy	shy	1	5	1	ONE_ASCII_FRAGMENT
IT2a|f29r.8|G006	IT2a	f29r.8	f29r	H	A	1	+P0	P	CONFIRMED_PROSE	672	6	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qoty	qoty	1	6	1	ONE_ASCII_FRAGMENT
