query_id	edition	physical_query_key	locus	source_group_index	collapsed_page	panel_page	physical_folio	paragraph_id	line_quartile	masked_template	same_paragraph_training_groups	other_paragraph_training_groups	common_all_three
ZL3b|f111r.6|G002	ZL3b	f111r.6|G002|shXdy	f111r.6	2	f111r	f111r	f111	f111r|P002	0	shXdy	1	4	1
ZL3b|f111r.6|G004	ZL3b	f111r.6|G004|chXdy	f111r.6	4	f111r	f111r	f111	f111r|P002	0	chXdy	3	1	1
ZL3b|f111r.7|G005	ZL3b	f111r.7|G005|lchXdy	f111r.7	5	f111r	f111r	f111	f111r|P002	0	lchXdy	2	1	1
ZL3b|f111r.9|G004	ZL3b	f111r.9|G004|lchXdy	f111r.9	4	f111r	f111r	f111	f111r|P002	0	lchXdy	2	1	0
ZL3b|f111r.9|G008	ZL3b	f111r.9|G008|chXdy	f111r.9	8	f111r	f111r	f111	f111r|P002	0	chXdy	3	1	0
ZL3b|f111v.31|G006	ZL3b	f111v.31|G006|chXy	f111v.31	6	f111v	f111v	f111	f111v|P004	2	chXy	4	3	1
ZL3b|f111v.31|G008	ZL3b	f111v.31|G008|chXy	f111v.31	8	f111v	f111v	f111	f111v|P004	2	chXy	4	3	1
ZL3b|f111v.32|G002	ZL3b	f111v.32|G002|chXy	f111v.32	2	f111v	f111v	f111	f111v|P004	2	chXy	4	3	1
ZL3b|f111v.32|G006	ZL3b	f111v.32|G006|chXy	f111v.32	6	f111v	f111v	f111	f111v|P004	2	chXy	4	3	1
ZL3b|f111v.32|G010	ZL3b	f111v.32|G010|chXy	f111v.32	10	f111v	f111v	f111	f111v|P004	2	chXy	4	3	1
ZL3b|f111v.38|G008	ZL3b	f111v.38|G008|chXdy	f111v.38	8	f111v	f111v	f111	f111v|P006	2	chXdy	3	1	0
ZL3b|f111v.39|G003	ZL3b	f111v.39|G003|chXdy	f111v.39	3	f111v	f111v	f111	f111v|P006	2	chXdy	3	1	1
ZL3b|f111v.39|G006	ZL3b	f111v.39|G006|chXdy	f111v.39	6	f111v	f111v	f111	f111v|P006	2	chXdy	3	1	1
ZL3b|f111v.39|G010	ZL3b	f111v.39|G010|chXdy	f111v.39	10	f111v	f111v	f111	f111v|P006	2	chXdy	3	1	1
ZL3b|f111v.48|G002	ZL3b	f111v.48|G002|chXey	f111v.48	2	f111v	f111v	f111	f111v|P008	3	chXey	1	1	1
ZL3b|f111v.49|G002	ZL3b	f111v.49|G002|chXey	f111v.49	2	f111v	f111v	f111	f111v|P008	3	chXey	1	1	1
ZL3b|f111v.49|G009	ZL3b	f111v.49|G009|chXy	f111v.49	9	f111v	f111v	f111	f111v|P008	3	chXy	1	1	1
ZL3b|f111v.50|G004	ZL3b	f111v.50|G004|chXy	f111v.50	4	f111v	f111v	f111	f111v|P008	3	chXy	1	1	1
ZL3b|f112v.13|G004	ZL3b	f112v.13|G004|chXdy	f112v.13	4	f112v	f112v	f112	f112v|P003	1	chXdy	1	3	1
ZL3b|f112v.13|G007	ZL3b	f112v.13|G007|chXdy	f112v.13	7	f112v	f112v	f112	f112v|P003	1	chXdy	1	3	1
ZL3b|f112v.16|G006	ZL3b	f112v.16|G006|chXdy	f112v.16	6	f112v	f112v	f112	f112v|P004	1	chXdy	1	3	0
ZL3b|f112v.17|G003	ZL3b	f112v.17|G003|chXdy	f112v.17	3	f112v	f112v	f112	f112v|P004	1	chXdy	1	3	0
ZL3b|f112v.34|G003	ZL3b	f112v.34|G003|chXckhy	f112v.34	3	f112v	f112v	f112	f112v|P009	2	chXckhy	1	1	1
ZL3b|f112v.35|G006	ZL3b	f112v.35|G006|chXckhy	f112v.35	6	f112v	f112v	f112	f112v|P009	2	chXckhy	1	1	1
ZL3b|f112v.37|G009	ZL3b	f112v.37|G009|chXl	f112v.37	9	f112v	f112v	f112	f112v|P010	3	chXl	1	2	1
ZL3b|f112v.38|G007	ZL3b	f112v.38|G007|chXl	f112v.38	7	f112v	f112v	f112	f112v|P010	3	chXl	1	2	1
ZL3b|f113r.14|G004	ZL3b	f113r.14|G004|chXl	f113r.14	4	f113r	f113r	f113	f113r|P005	1	chXl	1	1	0
ZL3b|f113r.15|G001	ZL3b	f113r.15|G001|chXl	f113r.15	1	f113r	f113r	f113	f113r|P005	1	chXl	1	1	0
ZL3b|f113r.5|G012	ZL3b	f113r.5|G012|chXdy	f113r.5	12	f113r	f113r	f113	f113r|P002	0	chXdy	1	2	1
ZL3b|f113r.5|G013	ZL3b	f113r.5|G013|chXdy	f113r.5	13	f113r	f113r	f113	f113r|P002	0	chXdy	1	2	0
ZL3b|f113r.6|G008	ZL3b	f113r.6|G008|chXs	f113r.6	8	f113r	f113r	f113	f113r|P002	0	chXs	1	2	1
ZL3b|f113r.7|G001	ZL3b	f113r.7|G001|chXs	f113r.7	1	f113r	f113r	f113	f113r|P002	0	chXs	1	2	1
ZL3b|f113v.46|G003	ZL3b	f113v.46|G003|chXey	f113v.46	3	f113v	f113v	f113	f113v|P014	3	chXey	1	1	0
ZL3b|f113v.46|G006	ZL3b	f113v.46|G006|chXey	f113v.46	6	f113v	f113v	f113	f113v|P014	3	chXey	1	1	0
ZL3b|f114r.4|G005	ZL3b	f114r.4|G005|chXdy	f114r.4	5	f114r	f114r	f114	f114r|P002	0	chXdy	2	2	1
ZL3b|f114r.5|G002	ZL3b	f114r.5|G002|chXdy	f114r.5	2	f114r	f114r	f114	f114r|P002	0	chXdy	2	2	1
ZL3b|f114r.6|G004	ZL3b	f114r.6|G004|chXdy	f114r.6	4	f114r	f114r	f114	f114r|P002	0	chXdy	2	2	1
ZL3b|f114v.10|G005	ZL3b	f114v.10|G005|chXdain	f114v.10	5	f114v	f114v	f114	f114v|P003	0	chXdain	1	2	0
ZL3b|f114v.1|G003	ZL3b	f114v.1|G003|chXdain	f114v.1	3	f114v	f114v	f114	f114v|P001	0	chXdain	1	2	1
ZL3b|f114v.2|G008	ZL3b	f114v.2|G008|chXdain	f114v.2	8	f114v	f114v	f114	f114v|P001	0	chXdain	1	2	1
ZL3b|f114v.2|G009	ZL3b	f114v.2|G009|shXdy	f114v.2	9	f114v	f114v	f114	f114v|P001	0	shXdy	1	1	1
ZL3b|f114v.40|G002	ZL3b	f114v.40|G002|chXo	f114v.40	2	f114v	f114v	f114	f114v|P012	3	chXo	1	1	0
ZL3b|f114v.40|G006	ZL3b	f114v.40|G006|chXo	f114v.40	6	f114v	f114v	f114	f114v|P012	3	chXo	1	1	0
ZL3b|f114v.5|G005	ZL3b	f114v.5|G005|shXdy	f114v.5	5	f114v	f114v	f114	f114v|P001	0	shXdy	1	1	1
ZL3b|f114v.8|G006	ZL3b	f114v.8|G006|chXdain	f114v.8	6	f114v	f114v	f114	f114v|P003	0	chXdain	1	2	1
ZL3b|f115r.11|G002	ZL3b	f115r.11|G002|chXdy	f115r.11	2	f115r	f115r	f115	f115r|P004	0	chXdy	1	4	1
ZL3b|f115r.11|G004	ZL3b	f115r.11|G004|chXdy	f115r.11	4	f115r	f115r	f115	f115r|P004	0	chXdy	1	4	1
ZL3b|f115r.14|G005	ZL3b	f115r.14|G005|chXey	f115r.14	5	f115r	f115r	f115	f115r|P005	1	chXey	1	1	0
ZL3b|f115r.15|G006	ZL3b	f115r.15|G006|chXdy	f115r.15	6	f115r	f115r	f115	f115r|P005	1	chXdy	1	4	0
ZL3b|f115r.15|G008	ZL3b	f115r.15|G008|chXdy	f115r.15	8	f115r	f115r	f115	f115r|P005	1	chXdy	1	4	0
ZL3b|f115r.17|G002	ZL3b	f115r.17|G002|chXey	f115r.17	2	f115r	f115r	f115	f115r|P005	1	chXey	1	1	1
ZL3b|f115r.22|G005	ZL3b	f115r.22|G005|chXdy	f115r.22	5	f115r	f115r	f115	f115r|P007	1	chXdy	2	3	1
ZL3b|f115r.22|G008	ZL3b	f115r.22|G008|chXedy	f115r.22	8	f115r	f115r	f115	f115r|P007	1	chXedy	1	1	1
ZL3b|f115r.22|G010	ZL3b	f115r.22|G010|chXedy	f115r.22	10	f115r	f115r	f115	f115r|P007	1	chXedy	1	1	1
ZL3b|f115r.23|G004	ZL3b	f115r.23|G004|chXdy	f115r.23	4	f115r	f115r	f115	f115r|P007	1	chXdy	2	3	1
ZL3b|f115r.23|G011	ZL3b	f115r.23|G011|chXdy	f115r.23	11	f115r	f115r	f115	f115r|P007	1	chXdy	2	3	0
ZL3b|f115r.24|G006	ZL3b	f115r.24|G006|chXey	f115r.24	6	f115r	f115r	f115	f115r|P007	2	chXey	2	2	1
ZL3b|f115r.25|G003	ZL3b	f115r.25|G003|chXey	f115r.25	3	f115r	f115r	f115	f115r|P007	2	chXey	2	2	1
ZL3b|f115r.25|G007	ZL3b	f115r.25|G007|chXey	f115r.25	7	f115r	f115r	f115	f115r|P007	2	chXey	2	2	1
ZL3b|f115r.33|G002	ZL3b	f115r.33|G002|chXey	f115r.33	2	f115r	f115r	f115	f115r|P009	2	chXey	1	3	0
ZL3b|f115r.33|G008	ZL3b	f115r.33|G008|chXey	f115r.33	8	f115r	f115r	f115	f115r|P009	2	chXey	1	3	0
ZL3b|f115r.43|G005	ZL3b	f115r.43|G005|qokchXdy	f115r.43	5	f115r	f115r	f115	f115r|P013	3	qokchXdy	1	1	1
ZL3b|f115r.43|G006	ZL3b	f115r.43|G006|qokchXdy	f115r.43	6	f115r	f115r	f115	f115r|P013	3	qokchXdy	1	1	1
ZL3b|f115r.5|G002	ZL3b	f115r.5|G002|chXdar	f115r.5	2	f115r	f115r	f115	f115r|P002	0	chXdar	2	1	0
ZL3b|f115r.6|G008	ZL3b	f115r.6|G008|chXdar	f115r.6	8	f115r	f115r	f115	f115r|P002	0	chXdar	2	1	0
ZL3b|f115r.6|G009	ZL3b	f115r.6|G009|chXdy	f115r.6	9	f115r	f115r	f115	f115r|P002	0	chXdy	2	3	0
ZL3b|f115r.7|G002	ZL3b	f115r.7|G002|chXdy	f115r.7	2	f115r	f115r	f115	f115r|P002	0	chXdy	2	3	0
ZL3b|f115r.7|G004	ZL3b	f115r.7|G004|chXdy	f115r.7	4	f115r	f115r	f115	f115r|P002	0	chXdy	2	3	0
ZL3b|f115r.7|G005	ZL3b	f115r.7|G005|chXdar	f115r.7	5	f115r	f115r	f115	f115r|P002	0	chXdar	2	1	0
ZL3b|f116r.11|G008	ZL3b	f116r.11|G008|chXdy	f116r.11	8	f116r	f116r	f116	f116r|P004	0	chXdy	1	5	1
ZL3b|f116r.13|G007	ZL3b	f116r.13|G007|chXdy	f116r.13	7	f116r	f116r	f116	f116r|P004	0	chXdy	1	5	1
ZL3b|f116r.16|G002	ZL3b	f116r.16|G002|chXdy	f116r.16	2	f116r	f116r	f116	f116r|P005	1	chXdy	1	3	1
ZL3b|f116r.17|G008	ZL3b	f116r.17|G008|chXdy	f116r.17	8	f116r	f116r	f116	f116r|P005	1	chXdy	1	3	1
ZL3b|f116r.1|G002	ZL3b	f116r.1|G002|shXy	f116r.1	2	f116r	f116r	f116	f116r|P001	0	shXy	1	1	1
ZL3b|f116r.20|G007	ZL3b	f116r.20|G007|chXdy	f116r.20	7	f116r	f116r	f116	f116r|P006	1	chXdy	2	2	1
ZL3b|f116r.22|G005	ZL3b	f116r.22|G005|chXdy	f116r.22	5	f116r	f116r	f116	f116r|P006	1	chXdy	2	2	1
ZL3b|f116r.22|G011	ZL3b	f116r.22|G011|chXdy	f116r.22	11	f116r	f116r	f116	f116r|P006	1	chXdy	2	2	1
ZL3b|f116r.27|G004	ZL3b	f116r.27|G004|lshXdy	f116r.27	4	f116r	f116r	f116	f116r|P006	2	lshXdy	1	1	1
ZL3b|f116r.27|G010	ZL3b	f116r.27|G010|lshXdy	f116r.27	10	f116r	f116r	f116	f116r|P006	2	lshXdy	1	1	1
ZL3b|f116r.32|G003	ZL3b	f116r.32|G003|shXy	f116r.32	3	f116r	f116r	f116	f116r|P007	2	shXy	4	1	1
ZL3b|f116r.32|G006	ZL3b	f116r.32|G006|shXy	f116r.32	6	f116r	f116r	f116	f116r|P007	2	shXy	4	1	1
ZL3b|f116r.34|G008	ZL3b	f116r.34|G008|shXy	f116r.34	8	f116r	f116r	f116	f116r|P007	2	shXy	4	1	0
ZL3b|f116r.35|G005	ZL3b	f116r.35|G005|lchXy	f116r.35	5	f116r	f116r	f116	f116r|P007	2	lchXy	1	1	1
ZL3b|f116r.36|G003	ZL3b	f116r.36|G003|shXy	f116r.36	3	f116r	f116r	f116	f116r|P007	2	shXy	4	1	1
ZL3b|f116r.37|G009	ZL3b	f116r.37|G009|lchXy	f116r.37	9	f116r	f116r	f116	f116r|P007	2	lchXy	1	1	0
ZL3b|f116r.38|G006	ZL3b	f116r.38|G006|shXy	f116r.38	6	f116r	f116r	f116	f116r|P007	2	shXy	4	1	1
ZL3b|f116r.39|G002	ZL3b	f116r.39|G002|chXy	f116r.39	2	f116r	f116r	f116	f116r|P007	3	chXy	2	2	1
ZL3b|f116r.39|G005	ZL3b	f116r.39|G005|shXy	f116r.39	5	f116r	f116r	f116	f116r|P007	3	shXy	5	2	1
ZL3b|f116r.3|G007	ZL3b	f116r.3|G007|shXy	f116r.3	7	f116r	f116r	f116	f116r|P001	0	shXy	1	1	1
ZL3b|f116r.40|G002	ZL3b	f116r.40|G002|shXy	f116r.40	2	f116r	f116r	f116	f116r|P007	3	shXy	5	2	1
ZL3b|f116r.40|G004	ZL3b	f116r.40|G004|shXy	f116r.40	4	f116r	f116r	f116	f116r|P007	3	shXy	5	2	1
ZL3b|f116r.40|G011	ZL3b	f116r.40|G011|chXy	f116r.40	11	f116r	f116r	f116	f116r|P007	3	chXy	2	2	0
ZL3b|f116r.41|G008	ZL3b	f116r.41|G008|shXy	f116r.41	8	f116r	f116r	f116	f116r|P007	3	shXy	5	2	0
ZL3b|f116r.42|G008	ZL3b	f116r.42|G008|shXy	f116r.42	8	f116r	f116r	f116	f116r|P007	3	shXy	5	2	1
ZL3b|f116r.43|G011	ZL3b	f116r.43|G011|shXy	f116r.43	11	f116r	f116r	f116	f116r|P007	3	shXy	5	2	0
ZL3b|f116r.44|G009	ZL3b	f116r.44|G009|chXy	f116r.44	9	f116r	f116r	f116	f116r|P007	3	chXy	2	2	0
ZL3b|f116r.46|G003	ZL3b	f116r.46|G003|shXy	f116r.46	3	f116r	f116r	f116	f116r|P008	3	shXy	1	6	1
ZL3b|f116r.48|G006	ZL3b	f116r.48|G006|chXy	f116r.48	6	f116r	f116r	f116	f116r|P008	3	chXy	1	3	0
ZL3b|f116r.49|G002	ZL3b	f116r.49|G002|shXy	f116r.49	2	f116r	f116r	f116	f116r|P008	3	shXy	1	6	1
ZL3b|f116r.49|G005	ZL3b	f116r.49|G005|chXy	f116r.49	5	f116r	f116r	f116	f116r|P008	3	chXy	1	3	1
ZL3b|f116r.4|G008	ZL3b	f116r.4|G008|chXdy	f116r.4	8	f116r	f116r	f116	f116r|P002	0	chXdy	3	3	1
ZL3b|f116r.5|G005	ZL3b	f116r.5|G005|chXdy	f116r.5	5	f116r	f116r	f116	f116r|P002	0	chXdy	3	3	1
ZL3b|f116r.6|G004	ZL3b	f116r.6|G004|chXdy	f116r.6	4	f116r	f116r	f116	f116r|P002	0	chXdy	3	3	1
ZL3b|f116r.6|G006	ZL3b	f116r.6|G006|chXdy	f116r.6	6	f116r	f116r	f116	f116r|P002	0	chXdy	3	3	1
ZL3b|f22r.8|G001	ZL3b	f22r.8|G001|dchXr	f22r.8	1	f22r	f22r	f22	f22r|P003	2	dchXr	1	1	1
ZL3b|f22r.8|G009	ZL3b	f22r.8|G009|dchXr	f22r.8	9	f22r	f22r	f22	f22r|P003	2	dchXr	1	1	1
ZL3b|f34v.4|G008	ZL3b	f34v.4|G008|chXdy	f34v.4	8	f34v	f34v	f34	f34v|P001	1	chXdy	1	1	1
ZL3b|f34v.5|G008	ZL3b	f34v.5|G008|chXdy	f34v.5	8	f34v	f34v	f34	f34v|P001	1	chXdy	1	1	0
ZL3b|f3r.20|G002	ZL3b	f3r.20|G002|chXl	f3r.20	2	f3r	f3r	f3	f3r|P004	3	chXl	1	1	1
ZL3b|f3r.20|G004	ZL3b	f3r.20|G004|chXl	f3r.20	4	f3r	f3r	f3	f3r|P004	3	chXl	1	1	1
ZL3b|f42r.13|G002	ZL3b	f42r.13|G002|shXl	f42r.13	2	f42r	f42r	f42	f42r|P002	2	shXl	2	1	1
ZL3b|f42r.13|G004	ZL3b	f42r.13|G004|shXl	f42r.13	4	f42r	f42r	f42	f42r|P002	2	shXl	2	1	1
ZL3b|f42r.13|G005	ZL3b	f42r.13|G005|shXl	f42r.13	5	f42r	f42r	f42	f42r|P002	2	shXl	2	1	1
ZL3b|f49v.36|G003	ZL3b	f49v.36|G003|chXl	f49v.36	3	f49v	f49v	f49	f49v|P003	2	chXl	1	1	0
ZL3b|f49v.40|G004	ZL3b	f49v.40|G004|chXl	f49v.40	4	f49v	f49v	f49	f49v|P003	2	chXl	1	1	0
ZL3b|f58r.31|G005	ZL3b	f58r.31|G005|chXl	f58r.31	5	f58r	f58r	f58	f58r|P003	2	chXl	1	1	0
ZL3b|f58r.31|G009	ZL3b	f58r.31|G009|chXl	f58r.31	9	f58r	f58r	f58	f58r|P003	2	chXl	1	1	0
ZL3b|f58v.25|G003	ZL3b	f58v.25|G003|shXey	f58v.25	3	f58v	f58v	f58	f58v|P002	2	shXey	1	1	1
ZL3b|f58v.28|G007	ZL3b	f58v.28|G007|shXey	f58v.28	7	f58v	f58v	f58	f58v|P002	2	shXey	1	1	0
ZL3b|f66r.65|G002	ZL3b	f66r.65|G002|shXdy	f66r.65	2	f66r	f66r	f66	f66r|P003	1	shXdy	1	1	0
ZL3b|f66r.65|G004	ZL3b	f66r.65|G004|shXdy	f66r.65	4	f66r	f66r	f66	f66r|P003	1	shXdy	1	1	0
ZL3b|f66r.67|G007	ZL3b	f66r.67|G007|shXdy	f66r.67	7	f66r	f66r	f66	f66r|P004	2	shXdy	1	2	1
ZL3b|f66r.67|G008	ZL3b	f66r.67|G008|shXdy	f66r.67	8	f66r	f66r	f66	f66r|P004	2	shXdy	1	2	1
ZL3b|f75r.15|G008	ZL3b	f75r.15|G008|shXdy	f75r.15	8	f75r	f75r	f75	f75r|P001	1	shXdy	2	1	0
ZL3b|f75r.17|G008	ZL3b	f75r.17|G008|shXdy	f75r.17	8	f75r	f75r	f75	f75r|P001	1	shXdy	2	1	1
ZL3b|f75r.18|G004	ZL3b	f75r.18|G004|shXdy	f75r.18	4	f75r	f75r	f75	f75r|P001	1	shXdy	2	1	1
ZL3b|f75r.29|G011	ZL3b	f75r.29|G011|chXdy	f75r.29	11	f75r	f75r	f75	f75r|P002	2	chXdy	1	1	0
ZL3b|f75r.30|G009	ZL3b	f75r.30|G009|chXdy	f75r.30	9	f75r	f75r	f75	f75r|P002	2	chXdy	1	1	0
ZL3b|f75r.30|G012	ZL3b	f75r.30|G012|shXdy	f75r.30	12	f75r	f75r	f75	f75r|P002	2	shXdy	1	7	0
ZL3b|f75r.31|G005	ZL3b	f75r.31|G005|shXdy	f75r.31	5	f75r	f75r	f75	f75r|P002	2	shXdy	1	7	1
ZL3b|f75r.32|G003	ZL3b	f75r.32|G003|shXdy	f75r.32	3	f75r	f75r	f75	f75r|P003	2	shXdy	6	2	1
ZL3b|f75r.32|G007	ZL3b	f75r.32|G007|shXdy	f75r.32	7	f75r	f75r	f75	f75r|P003	2	shXdy	6	2	1
ZL3b|f75r.32|G009	ZL3b	f75r.32|G009|shXdy	f75r.32	9	f75r	f75r	f75	f75r|P003	2	shXdy	6	2	1
ZL3b|f75r.33|G003	ZL3b	f75r.33|G003|shXdy	f75r.33	3	f75r	f75r	f75	f75r|P003	2	shXdy	6	2	0
ZL3b|f75r.35|G006	ZL3b	f75r.35|G006|shXdy	f75r.35	6	f75r	f75r	f75	f75r|P003	2	shXdy	6	2	1
ZL3b|f75r.40|G002	ZL3b	f75r.40|G002|shXdy	f75r.40	2	f75r	f75r	f75	f75r|P003	2	shXdy	6	2	1
ZL3b|f75r.40|G004	ZL3b	f75r.40|G004|shXdy	f75r.40	4	f75r	f75r	f75	f75r|P003	2	shXdy	6	2	1
ZL3b|f76r.33|G004	ZL3b	f76r.33|G004|shXdy	f76r.33	4	f76r	f76r	f76	f76r|P001	2	shXdy	5	3	1
ZL3b|f76r.33|G011	ZL3b	f76r.33|G011|shXy	f76r.33	11	f76r	f76r	f76	f76r|P001	2	shXy	2	3	0
ZL3b|f76r.34|G002	ZL3b	f76r.34|G002|shXy	f76r.34	2	f76r	f76r	f76	f76r|P001	2	shXy	2	3	1
ZL3b|f76r.34|G004	ZL3b	f76r.34|G004|shXdy	f76r.34	4	f76r	f76r	f76	f76r|P001	2	shXdy	5	3	1
ZL3b|f76r.34|G005	ZL3b	f76r.34|G005|shXdy	f76r.34	5	f76r	f76r	f76	f76r|P001	2	shXdy	5	3	1
ZL3b|f76r.34|G006	ZL3b	f76r.34|G006|shXy	f76r.34	6	f76r	f76r	f76	f76r|P001	2	shXy	2	3	1
ZL3b|f76r.34|G007	ZL3b	f76r.34|G007|shXdy	f76r.34	7	f76r	f76r	f76	f76r|P001	2	shXdy	5	3	1
ZL3b|f76r.35|G002	ZL3b	f76r.35|G002|shXdy	f76r.35	2	f76r	f76r	f76	f76r|P001	2	shXdy	5	3	1
ZL3b|f76r.36|G002	ZL3b	f76r.36|G002|shXdy	f76r.36	2	f76r	f76r	f76	f76r|P001	2	shXdy	5	3	1
ZL3b|f76r.36|G006	ZL3b	f76r.36|G006|chXl	f76r.36	6	f76r	f76r	f76	f76r|P001	2	chXl	1	1	0
ZL3b|f76r.36|G011	ZL3b	f76r.36|G011|chXl	f76r.36	11	f76r	f76r	f76	f76r|P001	2	chXl	1	1	0
ZL3b|f76r.41|G009	ZL3b	f76r.41|G009|shXy	f76r.41	9	f76r	f76r	f76	f76r|P002	2	shXy	1	4	1
ZL3b|f76r.42|G002	ZL3b	f76r.42|G002|chXy	f76r.42	2	f76r	f76r	f76	f76r|P002	2	chXy	1	1	1
ZL3b|f76r.42|G005	ZL3b	f76r.42|G005|chXy	f76r.42	5	f76r	f76r	f76	f76r|P002	2	chXy	1	1	1
ZL3b|f76r.43|G002	ZL3b	f76r.43|G002|shXy	f76r.43	2	f76r	f76r	f76	f76r|P002	2	shXy	1	4	1
ZL3b|f76r.44|G008	ZL3b	f76r.44|G008|shXdy	f76r.44	8	f76r	f76r	f76	f76r|P003	2	shXdy	1	7	0
ZL3b|f76r.45|G002	ZL3b	f76r.45|G002|shXdy	f76r.45	2	f76r	f76r	f76	f76r|P003	2	shXdy	1	7	0
ZL3b|f76r.46|G007	ZL3b	f76r.46|G007|chXdy	f76r.46	7	f76r	f76r	f76	f76r|P003	3	chXdy	2	2	1
ZL3b|f76r.46|G009	ZL3b	f76r.46|G009|chXdy	f76r.46	9	f76r	f76r	f76	f76r|P003	3	chXdy	2	2	1
ZL3b|f76r.47|G005	ZL3b	f76r.47|G005|shXey	f76r.47	5	f76r	f76r	f76	f76r|P003	3	shXey	1	1	0
ZL3b|f76r.47|G008	ZL3b	f76r.47|G008|shXey	f76r.47	8	f76r	f76r	f76	f76r|P003	3	shXey	1	1	0
ZL3b|f76r.49|G009	ZL3b	f76r.49|G009|chXdy	f76r.49	9	f76r	f76r	f76	f76r|P003	3	chXdy	2	2	0
ZL3b|f76r.51|G002	ZL3b	f76r.51|G002|shXdy	f76r.51	2	f76r	f76r	f76	f76r|P004	3	shXdy	3	1	1
ZL3b|f76r.51|G009	ZL3b	f76r.51|G009|chXdy	f76r.51	9	f76r	f76r	f76	f76r|P004	3	chXdy	1	3	1
ZL3b|f76r.52|G008	ZL3b	f76r.52|G008|shXdy	f76r.52	8	f76r	f76r	f76	f76r|P004	3	shXdy	3	1	1
ZL3b|f76r.53|G003	ZL3b	f76r.53|G003|shXdy	f76r.53	3	f76r	f76r	f76	f76r|P004	3	shXdy	3	1	1
ZL3b|f76r.54|G003	ZL3b	f76r.54|G003|chXdy	f76r.54	3	f76r	f76r	f76	f76r|P004	3	chXdy	1	3	1
ZL3b|f76r.56|G003	ZL3b	f76r.56|G003|shXdy	f76r.56	3	f76r	f76r	f76	f76r|P004	3	shXdy	3	1	1
ZL3b|f76v.10|G005	ZL3b	f76v.10|G005|shXdy	f76v.10	5	f76v	f76v	f76	f76v|P002	0	shXdy	1	1	1
ZL3b|f76v.11|G008	ZL3b	f76v.11|G008|shXdy	f76v.11	8	f76v	f76v	f76	f76v|P002	0	shXdy	1	1	1
ZL3b|f76v.22|G009	ZL3b	f76v.22|G009|chXdy	f76v.22	9	f76v	f76v	f76	f76v|P003	2	chXdy	2	1	1
ZL3b|f76v.22|G011	ZL3b	f76v.22|G011|chXdy	f76v.22	11	f76v	f76v	f76	f76v|P003	2	chXdy	2	1	1
ZL3b|f76v.22|G012	ZL3b	f76v.22|G012|lchXdy	f76v.22	12	f76v	f76v	f76	f76v|P003	2	lchXdy	1	1	1
ZL3b|f76v.23|G007	ZL3b	f76v.23|G007|chXdy	f76v.23	7	f76v	f76v	f76	f76v|P003	2	chXdy	2	1	1
ZL3b|f76v.24|G004	ZL3b	f76v.24|G004|lchXdy	f76v.24	4	f76v	f76v	f76	f76v|P003	2	lchXdy	1	1	1
ZL3b|f76v.32|G004	ZL3b	f76v.32|G004|chXdy	f76v.32	4	f76v	f76v	f76	f76v|P004	3	chXdy	1	4	1
ZL3b|f76v.32|G006	ZL3b	f76v.32|G006|chXdy	f76v.32	6	f76v	f76v	f76	f76v|P004	3	chXdy	1	4	1
ZL3b|f76v.38|G002	ZL3b	f76v.38|G002|chXdy	f76v.38	2	f76v	f76v	f76	f76v|P006	3	chXdy	2	3	1
ZL3b|f76v.41|G003	ZL3b	f76v.41|G003|chXdy	f76v.41	3	f76v	f76v	f76	f76v|P006	3	chXdy	2	3	1
ZL3b|f76v.41|G005	ZL3b	f76v.41|G005|chXdy	f76v.41	5	f76v	f76v	f76	f76v|P006	3	chXdy	2	3	1
ZL3b|f77r.21|G006	ZL3b	f77r.21|G006|chXdy	f77r.21	6	f77r	f77r	f77	f77r|P001	1	chXdy	2	1	1
ZL3b|f77r.22|G003	ZL3b	f77r.22|G003|lchXdy	f77r.22	3	f77r	f77r	f77	f77r|P001	1	lchXdy	1	1	1
ZL3b|f77r.23|G003	ZL3b	f77r.23|G003|chXdy	f77r.23	3	f77r	f77r	f77	f77r|P001	1	chXdy	2	1	1
ZL3b|f77r.23|G004	ZL3b	f77r.23|G004|lchXdy	f77r.23	4	f77r	f77r	f77	f77r|P001	1	lchXdy	1	1	1
ZL3b|f77r.23|G007	ZL3b	f77r.23|G007|chXdy	f77r.23	7	f77r	f77r	f77	f77r|P001	1	chXdy	2	1	1
ZL3b|f77r.25|G003	ZL3b	f77r.25|G003|shXdy	f77r.25	3	f77r	f77r	f77	f77r|P002	1	shXdy	1	1	1
ZL3b|f77r.27|G004	ZL3b	f77r.27|G004|shXdy	f77r.27	4	f77r	f77r	f77	f77r|P002	1	shXdy	1	1	1
ZL3b|f77r.38|G002	ZL3b	f77r.38|G002|shXdy	f77r.38	2	f77r	f77r	f77	f77r|P003	2	shXdy	1	1	1
ZL3b|f77r.38|G008	ZL3b	f77r.38|G008|shXdy	f77r.38	8	f77r	f77r	f77	f77r|P003	2	shXdy	1	1	1
ZL3b|f77v.25|G003	ZL3b	f77v.25|G003|shXdy	f77v.25	3	f77v	f77v	f77	f77v|P002	2	shXdy	1	1	1
ZL3b|f77v.26|G002	ZL3b	f77v.26|G002|shXdy	f77v.26	2	f77v	f77v	f77	f77v|P002	2	shXdy	1	1	1
ZL3b|f77v.30|G009	ZL3b	f77v.30|G009|chXdy	f77v.30	9	f77v	f77v	f77	f77v|P003	2	chXdy	1	1	1
