source_group_id	edition	locus	page	grammar_scope	kind	source_group_index	source_group_count	left_separator	right_separator	ivtff_group_raw	clean_ascii_fragments	clean_ascii_fragment_count	legacy_surface_positions_1based	retained_fragment_positions_1based	omitted_fragment_positions_1based	retained_fragments	omitted_fragments	legacy_mapping_status	formal_impact_class
RF1b|f75r.38|G005	RF1b	f75r.38	f75r	CONFIRMED_PROSE	P	5	6	DEFINITE_SPACE	DEFINITE_SPACE	qokee@152;y	qokee y	2	7,8	7	8	qokee	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f75r.40|G004	RF1b	f75r.40	f75r	CONFIRMED_PROSE	P	4	7	DEFINITE_SPACE	DEFINITE_SPACE	{ch'}e@152;y	e y	2	4,5	4	5	e	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f75r.41|G001	RF1b	f75r.41	f75r	CONFIRMED_PROSE	P	1	6	LINE_START	DEFINITE_SPACE	sokee@152;y	sokee y	2	1,2	1	2	sokee	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f75r.41|G002	RF1b	f75r.41	f75r	CONFIRMED_PROSE	P	2	6	DEFINITE_SPACE	DEFINITE_SPACE	qokee@152;y	qokee y	2	3,4	3	4	qokee	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f75r.42|G005	RF1b	f75r.42	f75r	CONFIRMED_PROSE	P	5	6	DEFINITE_SPACE	DEFINITE_SPACE	qotee@152;y	qotee y	2	5,6	5	6	qotee	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f75r.42|G006	RF1b	f75r.42	f75r	CONFIRMED_PROSE	P	6	6	DEFINITE_SPACE	LINE_END	d@221;r	d r	2	7,8	7,8		d r		MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_ALL_RETAINED
RF1b|f75r.44|G003	RF1b	f75r.44	f75r	CONFIRMED_PROSE	P	3	12	DEFINITE_SPACE	DEFINITE_SPACE	oke@152;y	oke y	2	3,4	3	4	oke	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f75r.44|G004	RF1b	f75r.44	f75r	CONFIRMED_PROSE	P	4	12	DEFINITE_SPACE	DEFINITE_SPACE	qoke@152;y	qoke y	2	5,6	5	6	qoke	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f75r.44|G005	RF1b	f75r.44	f75r	CONFIRMED_PROSE	P	5	12	DEFINITE_SPACE	DEFINITE_SPACE	ote@152;y	ote y	2	7,8	7	8	ote	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f75r.45|G005	RF1b	f75r.45	f75r	CONFIRMED_PROSE	P	5	10	DEFINITE_SPACE	DEFINITE_SPACE	s@221;rol	s rol	2	5,6	5,6		s rol		MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_ALL_RETAINED
RF1b|f75r.45|G008	RF1b	f75r.45	f75r	CONFIRMED_PROSE	P	8	10	DEFINITE_SPACE	DEFINITE_SPACE	qote@152;y	qote y	2	9,10	9	10	qote	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f75r.46|G008	RF1b	f75r.46	f75r	CONFIRMED_PROSE	P	8	9	DEFINITE_SPACE	DEFINITE_SPACE	che@152;y	che y	2	8,9	8	9	che	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f75r.47|G002	RF1b	f75r.47	f75r	CONFIRMED_PROSE	P	2	2	DEFINITE_SPACE	LINE_END	okee@152;y	okee y	2	2,3	2	3	okee	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f75r.7|G002	RF1b	f75r.7	f75r	CONFIRMED_PROSE	P	2	9	DEFINITE_SPACE	DRAWING_INTERRUPTION	qok{ch'}@152;y	qok y	2	2,3	2	3	qok	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f75r.7|G004	RF1b	f75r.7	f75r	CONFIRMED_PROSE	P	4	9	DEFINITE_SPACE	DEFINITE_SPACE	che@152;y	che y	2	5,6	5	6	che	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f75r.7|G008	RF1b	f75r.7	f75r	CONFIRMED_PROSE	P	8	9	DEFINITE_SPACE	DEFINITE_SPACE	che@152;y	che y	2	10,11	10	11	che	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f75r.8|G007	RF1b	f75r.8	f75r	CONFIRMED_PROSE	P	7	8	DEFINITE_SPACE	DEFINITE_SPACE	lshe@152;y	lshe y	2	7,8	7	8	lshe	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f75v.10|G003	RF1b	f75v.10	f75v	CONFIRMED_PROSE	P	3	11	DEFINITE_SPACE	DEFINITE_SPACE	oke@152;y	oke y	2	3,4	3	4	oke	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f75v.10|G010	RF1b	f75v.10	f75v	CONFIRMED_PROSE	P	10	11	DEFINITE_SPACE	DEFINITE_SPACE	ote@152;y	ote y	2	11,12	11	12	ote	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f75v.12|G011	RF1b	f75v.12	f75v	CONFIRMED_PROSE	P	11	13	DEFINITE_SPACE	DEFINITE_SPACE	qok@221;l	qok l	2	11,12	11,12		qok l		MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_ALL_RETAINED
RF1b|f75v.13|G009	RF1b	f75v.13	f75v	CONFIRMED_PROSE	P	9	12	DEFINITE_SPACE	DEFINITE_SPACE	te@152;y	te y	2	9,10	9	10	te	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f75v.13|G010	RF1b	f75v.13	f75v	CONFIRMED_PROSE	P	10	12	DEFINITE_SPACE	DEFINITE_SPACE	ote@152;y	ote y	2	11,12	11	12	ote	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f75v.13|G011	RF1b	f75v.13	f75v	CONFIRMED_PROSE	P	11	12	DEFINITE_SPACE	DEFINITE_SPACE	te@152;y	te y	2	13,14	13	14	te	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f75v.14|G003	RF1b	f75v.14	f75v	CONFIRMED_PROSE	P	3	10	DEFINITE_SPACE	DEFINITE_SPACE	qoke@152;y	qoke y	2	3,4	3	4	qoke	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f75v.15|G012	RF1b	f75v.15	f75v	CONFIRMED_PROSE	P	12	12	DEFINITE_SPACE	LINE_END	lsh@152;yqo	lsh yqo	2	12,13	12,13		lsh yqo		MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_ALL_RETAINED
RF1b|f75v.16|G005	RF1b	f75v.16	f75v	CONFIRMED_PROSE	P	5	9	DEFINITE_SPACE	DRAWING_INTERRUPTION	?		0						ZERO_ASCII_FRAGMENT	SOURCE_GROUP_ABSENT_FROM_LEGACY_ASCII
RF1b|f75v.35|G001	RF1b	f75v.35	f75v	DIAGNOSTIC_NONPROSE	L	1	1	LINE_START	LINE_END	yke@152;y	yke y	2	1,2	1	2	yke	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f75v.38|G012	RF1b	f75v.38	f75v	CONFIRMED_PROSE	P	12	12	DEFINITE_SPACE	LINE_END	ke@152;y	ke y	2	12,13	12	13	ke	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f75v.40|G001	RF1b	f75v.40	f75v	CONFIRMED_PROSE	P	1	13	LINE_START	DEFINITE_SPACE	dlshe@152;y	dlshe y	2	1,2	1	2	dlshe	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f75v.40|G007	RF1b	f75v.40	f75v	CONFIRMED_PROSE	P	7	13	DEFINITE_SPACE	DEFINITE_SPACE	shee@152;y	shee y	2	8,9	8	9	shee	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f75v.41|G001	RF1b	f75v.41	f75v	CONFIRMED_PROSE	P	1	15	LINE_START	DEFINITE_SPACE	s@221;l	s l	2	1,2	1,2		s l		MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_ALL_RETAINED
RF1b|f75v.41|G002	RF1b	f75v.41	f75v	CONFIRMED_PROSE	P	2	15	DEFINITE_SPACE	DEFINITE_SPACE	she@152;y	she y	2	3,4	3	4	she	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f75v.44|G010	RF1b	f75v.44	f75v	CONFIRMED_PROSE	P	10	11	DEFINITE_SPACE	DEFINITE_SPACE	qolche@152;y	qolche y	2	10,11	10	11	qolche	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f75v.48|G005	RF1b	f75v.48	f75v	CONFIRMED_PROSE	P	5	12	DEFINITE_SPACE	DEFINITE_SPACE	ychee@152;y	ychee y	2	5,6	5	6	ychee	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f75v.49|G006	RF1b	f75v.49	f75v	CONFIRMED_PROSE	P	6	6	DEFINITE_SPACE	LINE_END	olche@152;y	olche y	2	6,7	6	7	olche	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f75v.64|G007	RF1b	f75v.64	f75v	CONFIRMED_PROSE	P	7	7	DEFINITE_SPACE	LINE_END	l@152;y	l y	2	7,8	7	8	l	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f75v.66|G001	RF1b	f75v.66	f75v	CONFIRMED_PROSE	P	1	5	LINE_START	DEFINITE_SPACE	ok@221;l	ok l	2	1,2	1,2		ok l		MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_ALL_RETAINED
RF1b|f75v.69|G002	RF1b	f75v.69	f75v	CONFIRMED_PROSE	P	2	5	DEFINITE_SPACE	DEFINITE_SPACE	olke@152;y	olke y	2	2,3	2	3	olke	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f75v.69|G003	RF1b	f75v.69	f75v	CONFIRMED_PROSE	P	3	5	DEFINITE_SPACE	DEFINITE_SPACE	olke@152;y	olke y	2	4,5	4	5	olke	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f76r.19|G008	RF1b	f76r.19	f76r	CONFIRMED_PROSE	P	8	11	DEFINITE_SPACE	DEFINITE_SPACE	she@152;y	she y	2	8,9	8	9	she	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f76r.20|G003	RF1b	f76r.20	f76r	CONFIRMED_PROSE	P	3	12	DEFINITE_SPACE	DEFINITE_SPACE	che@152;y	che y	2	3,4	3	4	che	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f76r.21|G001	RF1b	f76r.21	f76r	CONFIRMED_PROSE	P	1	12	LINE_START	DEFINITE_SPACE	qokch@206;dy	qokch dy	2	1,2	1	2	qokch	dy	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f76r.23|G004	RF1b	f76r.23	f76r	CONFIRMED_PROSE	P	4	13	DEFINITE_SPACE	DEFINITE_SPACE	che@152;y	che y	2	4,5	4	5	che	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f76r.25|G001	RF1b	f76r.25	f76r	CONFIRMED_PROSE	P	1	13	LINE_START	DEFINITE_SPACE	qal@221;in	qal in	2	1,2	1,2		qal in		MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_ALL_RETAINED
RF1b|f76r.26|G004	RF1b	f76r.26	f76r	CONFIRMED_PROSE	P	4	12	DEFINITE_SPACE	DEFINITE_SPACE	qolche@152;y	qolche y	2	4,5	4	5	qolche	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f76r.28|G001	RF1b	f76r.28	f76r	CONFIRMED_PROSE	P	1	13	LINE_START	DEFINITE_SPACE	s@221;in	s in	2	1,2	1,2		s in		MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_ALL_RETAINED
RF1b|f76r.29|G005	RF1b	f76r.29	f76r	CONFIRMED_PROSE	P	5	12	DEFINITE_SPACE	DEFINITE_SPACE	she@152;y	she y	2	5,6	5	6	she	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f76r.29|G007	RF1b	f76r.29	f76r	CONFIRMED_PROSE	P	7	12	DEFINITE_SPACE	DEFINITE_SPACE	d@221;r	d r	2	8,9	8,9		d r		MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_ALL_RETAINED
RF1b|f76r.3|G012	RF1b	f76r.3	f76r	CONFIRMED_PROSE	P	12	13	DEFINITE_SPACE	DEFINITE_SPACE	che@152;y	che y	2	12,13	12	13	che	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f76r.32|G008	RF1b	f76r.32	f76r	CONFIRMED_PROSE	P	8	13	DEFINITE_SPACE	DEFINITE_SPACE	che@221;l	che l	2	8,9	8,9		che l		MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_ALL_RETAINED
RF1b|f76r.32|G012	RF1b	f76r.32	f76r	CONFIRMED_PROSE	P	12	13	DEFINITE_SPACE	DEFINITE_SPACE	che@152;y	che y	2	13,14	13	14	che	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f76r.33|G004	RF1b	f76r.33	f76r	CONFIRMED_PROSE	P	4	15	DEFINITE_SPACE	DEFINITE_SPACE	she@152;y	she y	2	4,5	4	5	she	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f76r.34|G003	RF1b	f76r.34	f76r	CONFIRMED_PROSE	P	3	12	DEFINITE_SPACE	DEFINITE_SPACE	qo@221;lkal	qo lkal	2	3,4	3,4		qo lkal		MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_ALL_RETAINED
RF1b|f76r.36|G011	RF1b	f76r.36	f76r	CONFIRMED_PROSE	P	11	14	DEFINITE_SPACE	DEFINITE_SPACE	oke@221;r	oke r	2	11,12	11,12		oke r		MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_ALL_RETAINED
RF1b|f76r.40|G010	RF1b	f76r.40	f76r	CONFIRMED_PROSE	P	10	13	DEFINITE_SPACE	DEFINITE_SPACE	s@221;r	s r	2	10,11	10,11		s r		MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_ALL_RETAINED
RF1b|f76r.40|G013	RF1b	f76r.40	f76r	CONFIRMED_PROSE	P	13	13	DEFINITE_SPACE	LINE_END	lche@152;y	lche y	2	14,15	14	15	lche	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f76r.41|G003	RF1b	f76r.41	f76r	CONFIRMED_PROSE	P	3	13	DEFINITE_SPACE	DEFINITE_SPACE	oke@152;y	oke y	2	3,4	3	4	oke	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f76r.43|G005	RF1b	f76r.43	f76r	CONFIRMED_PROSE	P	5	10	DEFINITE_SPACE	DEFINITE_SPACE	shee@221;l@152;y	shee l y	3	5,6,7	5,6	7	shee l	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f76r.43|G010	RF1b	f76r.43	f76r	CONFIRMED_PROSE	P	10	10	DEFINITE_SPACE	LINE_END	ch@152;y	ch y	2	12,13	12	13	ch	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f76r.46|G001	RF1b	f76r.46	f76r	CONFIRMED_PROSE	P	1	11	LINE_START	DEFINITE_SPACE	d@221;in	d in	2	1,2	1,2		d in		MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_ALL_RETAINED
RF1b|f76r.46|G005	RF1b	f76r.46	f76r	CONFIRMED_PROSE	P	5	11	DEFINITE_SPACE	DEFINITE_SPACE	oke@152;y	oke y	2	6,7	6	7	oke	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f76r.46|G009	RF1b	f76r.46	f76r	CONFIRMED_PROSE	P	9	11	DEFINITE_SPACE	DEFINITE_SPACE	che@152;y	che y	2	11,12	11	12	che	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f76r.49|G001	RF1b	f76r.49	f76r	CONFIRMED_PROSE	P	1	11	LINE_START	DEFINITE_SPACE	s@221;iin	s iin	2	1,2	1,2		s iin		MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_ALL_RETAINED
RF1b|f76r.5|G006	RF1b	f76r.5	f76r	CONFIRMED_PROSE	P	6	13	DEFINITE_SPACE	DEFINITE_SPACE	chk@221;rol	chk rol	2	6,7	6,7		chk rol		MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_ALL_RETAINED
RF1b|f76r.5|G011	RF1b	f76r.5	f76r	CONFIRMED_PROSE	P	11	13	DEFINITE_SPACE	DEFINITE_SPACE	qokch@152;y	qokch y	2	12,13	12	13	qokch	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f76r.50|G001	RF1b	f76r.50	f76r	CONFIRMED_PROSE	P	1	9	LINE_START	DEFINITE_SPACE	pche@152;y	pche y	2	1,2	1	2	pche	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f76r.54|G005	RF1b	f76r.54	f76r	CONFIRMED_PROSE	P	5	10	DEFINITE_SPACE	DEFINITE_SPACE	oke@152;al	oke al	2	5,6	5,6		oke al		MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_ALL_RETAINED
RF1b|f76r.56|G003	RF1b	f76r.56	f76r	CONFIRMED_PROSE	P	3	6	DEFINITE_SPACE	DEFINITE_SPACE	she@152;y	she y	2	3,4	3	4	she	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f76v.1|G002	RF1b	f76v.1	f76v	CONFIRMED_PROSE	P	2	9	DEFINITE_SPACE	DEFINITE_SPACE	ok@221;r	ok r	2	2,3	2,3		ok r		MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_ALL_RETAINED
RF1b|f76v.10|G006	RF1b	f76v.10	f76v	CONFIRMED_PROSE	P	6	10	DEFINITE_SPACE	DEFINITE_SPACE	tche@152;y	tche y	2	6,7	6	7	tche	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f76v.11|G007	RF1b	f76v.11	f76v	CONFIRMED_PROSE	P	7	10	DEFINITE_SPACE	DEFINITE_SPACE	otee@152;y	otee y	2	7,8	7	8	otee	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f76v.12|G008	RF1b	f76v.12	f76v	CONFIRMED_PROSE	P	8	11	DEFINITE_SPACE	DEFINITE_SPACE	ote@152;eey	ote eey	2	8,9	8,9		ote eey		MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_ALL_RETAINED
RF1b|f76v.13|G009	RF1b	f76v.13	f76v	CONFIRMED_PROSE	P	9	11	DEFINITE_SPACE	DEFINITE_SPACE	oleee@152;y	oleee y	2	9,10	9	10	oleee	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f76v.13|G010	RF1b	f76v.13	f76v	CONFIRMED_PROSE	P	10	11	DEFINITE_SPACE	DEFINITE_SPACE	qotee@152;y	qotee y	2	11,12	11	12	qotee	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f76v.14|G006	RF1b	f76v.14	f76v	CONFIRMED_PROSE	P	6	10	DEFINITE_SPACE	DEFINITE_SPACE	ote@152;y	ote y	2	6,7	6	7	ote	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f76v.14|G010	RF1b	f76v.14	f76v	CONFIRMED_PROSE	P	10	10	DEFINITE_SPACE	LINE_END	dee@152;y	dee y	2	11,12	11	12	dee	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f76v.15|G003	RF1b	f76v.15	f76v	CONFIRMED_PROSE	P	3	5	DEFINITE_SPACE	DEFINITE_SPACE	che@152;al	che al	2	3,4	3,4		che al		MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_ALL_RETAINED
RF1b|f76v.15|G004	RF1b	f76v.15	f76v	CONFIRMED_PROSE	P	4	5	DEFINITE_SPACE	DEFINITE_SPACE	che@152;y	che y	2	5,6	5	6	che	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f76v.16|G002	RF1b	f76v.16	f76v	CONFIRMED_PROSE	P	2	8	DEFINITE_SPACE	DEFINITE_SPACE	ote@152;air	ote air	2	2,3	2,3		ote air		MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_ALL_RETAINED
RF1b|f76v.16|G003	RF1b	f76v.16	f76v	CONFIRMED_PROSE	P	3	8	DEFINITE_SPACE	DEFINITE_SPACE	opshe@152;al	opshe al	2	4,5	4,5		opshe al		MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_ALL_RETAINED
RF1b|f76v.19|G008	RF1b	f76v.19	f76v	CONFIRMED_PROSE	P	8	11	DEFINITE_SPACE	DEFINITE_SPACE	olche@152;y	olche y	2	8,9	8	9	olche	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f76v.2|G011	RF1b	f76v.2	f76v	CONFIRMED_PROSE	P	11	11	DEFINITE_SPACE	LINE_END	qo@222;ky	qo ky	2	11,12	11	12	qo	ky	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f76v.20|G001	RF1b	f76v.20	f76v	CONFIRMED_PROSE	P	1	11	LINE_START	DEFINITE_SPACE	d@221;l	d l	2	1,2	1,2		d l		MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_ALL_RETAINED
RF1b|f76v.20|G007	RF1b	f76v.20	f76v	CONFIRMED_PROSE	P	7	11	DEFINITE_SPACE	DEFINITE_SPACE	qokee@152;y	qokee y	2	8,9	8	9	qokee	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f76v.21|G006	RF1b	f76v.21	f76v	CONFIRMED_PROSE	P	6	10	DEFINITE_SPACE	DEFINITE_SPACE	solkee@152;y	solkee y	2	6,7	6	7	solkee	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f76v.21|G009	RF1b	f76v.21	f76v	CONFIRMED_PROSE	P	9	10	DEFINITE_SPACE	DEFINITE_SPACE	lche@152;y	lche y	2	10,11	10	11	lche	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f76v.22|G008	RF1b	f76v.22	f76v	CONFIRMED_PROSE	P	8	12	DEFINITE_SPACE	DEFINITE_SPACE	qoke@152;y	qoke y	2	8,9	8	9	qoke	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f76v.22|G009	RF1b	f76v.22	f76v	CONFIRMED_PROSE	P	9	12	DEFINITE_SPACE	DEFINITE_SPACE	che@152;y	che y	2	10,11	10	11	che	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f76v.22|G011	RF1b	f76v.22	f76v	CONFIRMED_PROSE	P	11	12	DEFINITE_SPACE	DEFINITE_SPACE	che@152;y	che y	2	13,14	13	14	che	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f76v.22|G012	RF1b	f76v.22	f76v	CONFIRMED_PROSE	P	12	12	DEFINITE_SPACE	LINE_END	lche@152;y	lche y	2	15,16	15	16	lche	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f76v.23|G005	RF1b	f76v.23	f76v	CONFIRMED_PROSE	P	5	10	DEFINITE_SPACE	DEFINITE_SPACE	she@152;y	she y	2	5,6	5	6	she	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f76v.23|G008	RF1b	f76v.23	f76v	CONFIRMED_PROSE	P	8	10	DEFINITE_SPACE	DEFINITE_SPACE	olche@152;r	olche r	2	9,10	9,10		olche r		MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_ALL_RETAINED
RF1b|f76v.26|G006	RF1b	f76v.26	f76v	CONFIRMED_PROSE	P	6	10	DEFINITE_SPACE	DEFINITE_SPACE	oteol@152;y	oteol y	2	6,7	6	7	oteol	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f76v.27|G011	RF1b	f76v.27	f76v	CONFIRMED_PROSE	P	11	11	DEFINITE_SPACE	LINE_END	chl@221;iiin	chl iiin	2	11,12	11,12		chl iiin		MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_ALL_RETAINED
RF1b|f76v.28|G004	RF1b	f76v.28	f76v	CONFIRMED_PROSE	P	4	8	DEFINITE_SPACE	DEFINITE_SPACE	qoke@152;y	qoke y	2	4,5	4	5	qoke	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f76v.29|G002	RF1b	f76v.29	f76v	CONFIRMED_PROSE	P	2	11	DEFINITE_SPACE	DEFINITE_SPACE	shee@152;y	shee y	2	2,3	2	3	shee	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f76v.3|G007	RF1b	f76v.3	f76v	CONFIRMED_PROSE	P	7	10	DEFINITE_SPACE	DEFINITE_SPACE	olke@152;y	olke y	2	7,8	7	8	olke	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
