edition	paragraph	at	word	role	R	M
IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.22|G005	oin	UNREAD	⟦oin⟧	⟦oin⟧
IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.22|G006	chy	MATERIAL_ASSUMED	M(chy) [Materialhypothese]	M(chy) [Materialhypothese]
IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.22|G007	chedaiin	UNREAD	⟦chedaiin⟧	⟦chedaiin⟧
IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.22|G008	cheey	UNREAD	⟦cheey⟧	⟦cheey⟧
IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.22|G009	okedy	UNREAD	⟦okedy⟧	⟦okedy⟧
IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.22|G010	qoky	UNREAD	⟦qoky⟧	⟦qoky⟧
IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.23|G001	sheoky	UNREAD	⟦sheoky⟧	⟦sheoky⟧
IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.23|G002	qokaiin	UNREAD	⟦qokaiin⟧	⟦qokaiin⟧
IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.23|G003	chedy	UNREAD	⟦chedy⟧	⟦chedy⟧
IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.23|G004	lchedy	UNREAD	⟦lchedy⟧	⟦lchedy⟧
IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.23|G005	olshedy	UNREAD	⟦olshedy⟧	⟦olshedy⟧
IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.23|G006	qokeedy	UNREAD	⟦qokeedy⟧	⟦qokeedy⟧
IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.23|G007	chedy	UNREAD	⟦chedy⟧	⟦chedy⟧
IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.23|G008	qokol	UNREAD	⟦qokol⟧	⟦qokol⟧
IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.24|G001	daiin	VALUE_ASSUMED	m(chy)/m(qotaiin)=C	m(chy)=C·Uₚ
IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.24|G002	dol	UNREAD	⟦dol⟧	⟦dol⟧
IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.24|G003	shor	MATERIAL_ASSUMED	M(shor) [Materialhypothese]	M(shor) [Materialhypothese]
IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.24|G004	cphey	UNREAD	⟦cphey⟧	⟦cphey⟧
IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.24|G005	lfcheol	UNREAD	⟦lfcheol⟧	⟦lfcheol⟧
IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.24|G006	shear	UNREAD	⟦shear⟧	⟦shear⟧
IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.24|G007	qolchy	UNREAD	⟦qolchy⟧	⟦qolchy⟧
IT2a	f79r|f79r.1-f79r.6	IT2a|f79r.1|G001	torain	UNREAD	⟦torain⟧	⟦torain⟧
IT2a	f79r|f79r.1-f79r.6	IT2a|f79r.1|G002	shedy	UNREAD	⟦shedy⟧	⟦shedy⟧
IT2a	f79r|f79r.1-f79r.6	IT2a|f79r.1|G003	pchor	UNREAD	⟦pchor⟧	⟦pchor⟧
IT2a	f79r|f79r.1-f79r.6	IT2a|f79r.1|G004	or	UNREAD	⟦or⟧	⟦or⟧
IT2a	f79r|f79r.1-f79r.6	IT2a|f79r.1|G005	shek	UNREAD	⟦shek⟧	⟦shek⟧
IT2a	f79r|f79r.1-f79r.6	IT2a|f79r.1|G006	otar	UNREAD	⟦otar⟧	⟦otar⟧
IT2a	f79r|f79r.1-f79r.6	IT2a|f79r.1|G007	pchdy	UNREAD	⟦pchdy⟧	⟦pchdy⟧
IT2a	f79r|f79r.1-f79r.6	IT2a|f79r.1|G008	opcholor	UNREAD	⟦opcholor⟧	⟦opcholor⟧
IT2a	f79r|f79r.1-f79r.6	IT2a|f79r.1|G009	otal	UNREAD	⟦otal⟧	⟦otal⟧
IT2a	f79r|f79r.1-f79r.6	IT2a|f79r.1|G010	shedy	UNREAD	⟦shedy⟧	⟦shedy⟧
IT2a	f79r|f79r.1-f79r.6	IT2a|f79r.2|G001	qoteedy	UNREAD	⟦qoteedy⟧	⟦qoteedy⟧
IT2a	f79r|f79r.1-f79r.6	IT2a|f79r.2|G002	lshdy	UNREAD	⟦lshdy⟧	⟦lshdy⟧
IT2a	f79r|f79r.1-f79r.6	IT2a|f79r.2|G003	otchedy	UNREAD	⟦otchedy⟧	⟦otchedy⟧
IT2a	f79r|f79r.1-f79r.6	IT2a|f79r.2|G004	olshey	UNREAD	⟦olshey⟧	⟦olshey⟧
IT2a	f79r|f79r.1-f79r.6	IT2a|f79r.2|G005	ol	UNREAD	⟦ol⟧	⟦ol⟧
IT2a	f79r|f79r.1-f79r.6	IT2a|f79r.2|G006	shey	UNREAD	⟦shey⟧	⟦shey⟧
IT2a	f79r|f79r.1-f79r.6	IT2a|f79r.2|G007	qol	UNREAD	⟦qol⟧	⟦qol⟧
IT2a	f79r|f79r.1-f79r.6	IT2a|f79r.2|G008	sheey	UNREAD	⟦sheey⟧	⟦sheey⟧
IT2a	f79r|f79r.1-f79r.6	IT2a|f79r.2|G009	qoteey	UNREAD	⟦qoteey⟧	⟦qoteey⟧
IT2a	f79r|f79r.1-f79r.6	IT2a|f79r.2|G010	loly	UNREAD	⟦loly⟧	⟦loly⟧
IT2a	f79r|f79r.1-f79r.6	IT2a|f79r.3|G001	yshealdy	UNREAD	⟦yshealdy⟧	⟦yshealdy⟧
IT2a	f79r|f79r.1-f79r.6	IT2a|f79r.3|G002	rshedy	UNREAD	⟦rshedy⟧	⟦rshedy⟧
IT2a	f79r|f79r.1-f79r.6	IT2a|f79r.3|G003	qoteedy	UNREAD	⟦qoteedy⟧	⟦qoteedy⟧
IT2a	f79r|f79r.1-f79r.6	IT2a|f79r.3|G004	chckhey	UNREAD	⟦chckhey⟧	⟦chckhey⟧
IT2a	f79r|f79r.1-f79r.6	IT2a|f79r.3|G005	qoy	UNREAD	⟦qoy⟧	⟦qoy⟧
IT2a	f79r|f79r.1-f79r.6	IT2a|f79r.3|G006	chey	UNREAD	⟦chey⟧	⟦chey⟧
IT2a	f79r|f79r.1-f79r.6	IT2a|f79r.3|G007	lchey	UNREAD	⟦lchey⟧	⟦lchey⟧
IT2a	f79r|f79r.1-f79r.6	IT2a|f79r.3|G008	qokeey	UNREAD	⟦qokeey⟧	⟦qokeey⟧
IT2a	f79r|f79r.1-f79r.6	IT2a|f79r.3|G009	rchedy	UNREAD	⟦rchedy⟧	⟦rchedy⟧
IT2a	f79r|f79r.1-f79r.6	IT2a|f79r.4|G001	teey	UNREAD	⟦teey⟧	⟦teey⟧
IT2a	f79r|f79r.1-f79r.6	IT2a|f79r.4|G002	dar	UNREAD	⟦dar⟧	⟦dar⟧
IT2a	f79r|f79r.1-f79r.6	IT2a|f79r.4|G003	qotar	UNREAD	⟦qotar⟧	⟦qotar⟧
IT2a	f79r|f79r.1-f79r.6	IT2a|f79r.4|G004	sheds	UNREAD	⟦sheds⟧	⟦sheds⟧
IT2a	f79r|f79r.1-f79r.6	IT2a|f79r.4|G005	sheekeey	UNREAD	⟦sheekeey⟧	⟦sheekeey⟧
IT2a	f79r|f79r.1-f79r.6	IT2a|f79r.4|G006	qokeey	UNREAD	⟦qokeey⟧	⟦qokeey⟧
IT2a	f79r|f79r.1-f79r.6	IT2a|f79r.4|G007	okey	UNREAD	⟦okey⟧	⟦okey⟧
IT2a	f79r|f79r.1-f79r.6	IT2a|f79r.4|G008	qolshy	UNREAD	⟦qolshy⟧	⟦qolshy⟧
IT2a	f79r|f79r.1-f79r.6	IT2a|f79r.4|G009	olchey	UNREAD	⟦olchey⟧	⟦olchey⟧
IT2a	f79r|f79r.1-f79r.6	IT2a|f79r.4|G010	qoky	UNREAD	⟦qoky⟧	⟦qoky⟧
IT2a	f79r|f79r.1-f79r.6	IT2a|f79r.4|G011	ol	UNREAD	⟦ol⟧	⟦ol⟧
IT2a	f79r|f79r.1-f79r.6	IT2a|f79r.5|G001	qokal	UNREAD	⟦qokal⟧	⟦qokal⟧
IT2a	f79r|f79r.1-f79r.6	IT2a|f79r.5|G002	shedy	UNREAD	⟦shedy⟧	⟦shedy⟧
IT2a	f79r|f79r.1-f79r.6	IT2a|f79r.5|G003	chcthy	UNREAD	⟦chcthy⟧	⟦chcthy⟧
IT2a	f79r|f79r.1-f79r.6	IT2a|f79r.5|G004	or	UNREAD	⟦or⟧	⟦or⟧
IT2a	f79r|f79r.1-f79r.6	IT2a|f79r.5|G005	chear	UNREAD	⟦chear⟧	⟦chear⟧
IT2a	f79r|f79r.1-f79r.6	IT2a|f79r.5|G006	solchey	UNREAD	⟦solchey⟧	⟦solchey⟧
IT2a	f79r|f79r.1-f79r.6	IT2a|f79r.5|G007	qol	UNREAD	⟦qol⟧	⟦qol⟧
IT2a	f79r|f79r.1-f79r.6	IT2a|f79r.5|G008	shal	UNREAD	⟦shal⟧	⟦shal⟧
IT2a	f79r|f79r.1-f79r.6	IT2a|f79r.5|G009	chey	UNREAD	⟦chey⟧	⟦chey⟧
IT2a	f79r|f79r.1-f79r.6	IT2a|f79r.5|G010	l	UNREAD	⟦l⟧	⟦l⟧
IT2a	f79r|f79r.1-f79r.6	IT2a|f79r.5|G011	cheol	UNREAD	⟦cheol⟧	⟦cheol⟧
IT2a	f79r|f79r.1-f79r.6	IT2a|f79r.5|G012	chol	UNREAD	⟦chol⟧	⟦chol⟧
IT2a	f79r|f79r.1-f79r.6	IT2a|f79r.5|G013	chy	MATERIAL_ASSUMED	M(chy) [Materialhypothese]	M(chy) [Materialhypothese]
IT2a	f79r|f79r.1-f79r.6	IT2a|f79r.6|G001	shol	UNREAD	⟦shol⟧	⟦shol⟧
IT2a	f79r|f79r.1-f79r.6	IT2a|f79r.6|G002	okar	UNREAD	⟦okar⟧	⟦okar⟧
IT2a	f79r|f79r.1-f79r.6	IT2a|f79r.6|G003	ol	UNREAD	⟦ol⟧	⟦ol⟧
IT2a	f79r|f79r.1-f79r.6	IT2a|f79r.6|G004	olkeey	UNREAD	⟦olkeey⟧	⟦olkeey⟧
IT2a	f79r|f79r.1-f79r.6	IT2a|f79r.6|G005	qokey	UNREAD	⟦qokey⟧	⟦qokey⟧
IT2a	f79r|f79r.1-f79r.6	IT2a|f79r.6|G006	sain	UNREAD	⟦sain⟧	⟦sain⟧
IT2a	f79r|f79r.1-f79r.6	IT2a|f79r.6|G007	ol	UNREAD	⟦ol⟧	⟦ol⟧
IT2a	f79r|f79r.1-f79r.6	IT2a|f79r.6|G008	cheey	UNREAD	⟦cheey⟧	⟦cheey⟧
IT2a	f79r|f79r.1-f79r.6	IT2a|f79r.6|G009	qol	UNREAD	⟦qol⟧	⟦qol⟧
IT2a	f79r|f79r.1-f79r.6	IT2a|f79r.6|G010	chey	UNREAD	⟦chey⟧	⟦chey⟧
IT2a	f82r|f82r.11-f82r.18	IT2a|f82r.11|G001	kolchdy	UNREAD	⟦kolchdy⟧	⟦kolchdy⟧
IT2a	f82r|f82r.11-f82r.18	IT2a|f82r.11|G002	qokedy	UNREAD	⟦qokedy⟧	⟦qokedy⟧
IT2a	f82r|f82r.11-f82r.18	IT2a|f82r.11|G003	qopol	UNREAD	⟦qopol⟧	⟦qopol⟧
IT2a	f82r|f82r.11-f82r.18	IT2a|f82r.11|G004	qotedor	UNREAD	⟦qotedor⟧	⟦qotedor⟧
IT2a	f82r|f82r.11-f82r.18	IT2a|f82r.11|G005	chopchedy	UNREAD	⟦chopchedy⟧	⟦chopchedy⟧
IT2a	f82r|f82r.11-f82r.18	IT2a|f82r.11|G006	qotal	UNREAD	⟦qotal⟧	⟦qotal⟧
IT2a	f82r|f82r.11-f82r.18	IT2a|f82r.11|G007	chedy	UNREAD	⟦chedy⟧	⟦chedy⟧
IT2a	f82r|f82r.11-f82r.18	IT2a|f82r.11|G008	kam	UNREAD	⟦kam⟧	⟦kam⟧
IT2a	f82r|f82r.11-f82r.18	IT2a|f82r.12|G001	otedy	UNREAD	⟦otedy⟧	⟦otedy⟧
IT2a	f82r|f82r.11-f82r.18	IT2a|f82r.12|G002	qodched	UNREAD	⟦qodched⟧	⟦qodched⟧
IT2a	f82r|f82r.11-f82r.18	IT2a|f82r.12|G003	olqo	UNREAD	⟦olqo⟧	⟦olqo⟧
IT2a	f82r|f82r.11-f82r.18	IT2a|f82r.12|G004	dar	UNREAD	⟦dar⟧	⟦dar⟧
IT2a	f82r|f82r.11-f82r.18	IT2a|f82r.12|G005	checkho	UNREAD	⟦checkho⟧	⟦checkho⟧
IT2a	f82r|f82r.11-f82r.18	IT2a|f82r.12|G006	lolol	UNREAD	⟦lolol⟧	⟦lolol⟧
IT2a	f82r|f82r.11-f82r.18	IT2a|f82r.12|G007	okal	UNREAD	⟦okal⟧	⟦okal⟧
IT2a	f82r|f82r.11-f82r.18	IT2a|f82r.12|G008	okair	UNREAD	⟦okair⟧	⟦okair⟧
IT2a	f82r|f82r.11-f82r.18	IT2a|f82r.12|G009	chedy	UNREAD	⟦chedy⟧	⟦chedy⟧
IT2a	f82r|f82r.11-f82r.18	IT2a|f82r.13|G001	tcheol	UNREAD	⟦tcheol⟧	⟦tcheol⟧
IT2a	f82r|f82r.11-f82r.18	IT2a|f82r.13|G002	olchedy	UNREAD	⟦olchedy⟧	⟦olchedy⟧
IT2a	f82r|f82r.11-f82r.18	IT2a|f82r.13|G003	qokeedy	UNREAD	⟦qokeedy⟧	⟦qokeedy⟧
IT2a	f82r|f82r.11-f82r.18	IT2a|f82r.13|G004	qotedy	UNREAD	⟦qotedy⟧	⟦qotedy⟧
IT2a	f82r|f82r.11-f82r.18	IT2a|f82r.13|G005	chedar	UNREAD	⟦chedar⟧	⟦chedar⟧
IT2a	f82r|f82r.11-f82r.18	IT2a|f82r.13|G006	cheey	UNREAD	⟦cheey⟧	⟦cheey⟧
IT2a	f82r|f82r.11-f82r.18	IT2a|f82r.13|G007	lchey	UNREAD	⟦lchey⟧	⟦lchey⟧
IT2a	f82r|f82r.11-f82r.18	IT2a|f82r.13|G008	sal	UNREAD	⟦sal⟧	⟦sal⟧
IT2a	f82r|f82r.11-f82r.18	IT2a|f82r.13|G009	arol	UNREAD	⟦arol⟧	⟦arol⟧
IT2a	f82r|f82r.11-f82r.18	IT2a|f82r.14|G001	rolchy	UNREAD	⟦rolchy⟧	⟦rolchy⟧
IT2a	f82r|f82r.11-f82r.18	IT2a|f82r.14|G002	qokol	UNREAD	⟦qokol⟧	⟦qokol⟧
IT2a	f82r|f82r.11-f82r.18	IT2a|f82r.14|G003	chey	UNREAD	⟦chey⟧	⟦chey⟧
IT2a	f82r|f82r.11-f82r.18	IT2a|f82r.14|G004	qokain	UNREAD	⟦qokain⟧	⟦qokain⟧
IT2a	f82r|f82r.11-f82r.18	IT2a|f82r.14|G005	deeedy	UNREAD	⟦deeedy⟧	⟦deeedy⟧
IT2a	f82r|f82r.11-f82r.18	IT2a|f82r.14|G006	qokeey	UNREAD	⟦qokeey⟧	⟦qokeey⟧
IT2a	f82r|f82r.11-f82r.18	IT2a|f82r.14|G007	qokaiin	UNREAD	⟦qokaiin⟧	⟦qokaiin⟧
IT2a	f82r|f82r.11-f82r.18	IT2a|f82r.14|G008	olchedy	UNREAD	⟦olchedy⟧	⟦olchedy⟧
IT2a	f82r|f82r.11-f82r.18	IT2a|f82r.15|G001	tedy	UNREAD	⟦tedy⟧	⟦tedy⟧
IT2a	f82r|f82r.11-f82r.18	IT2a|f82r.15|G002	lchedy	UNREAD	⟦lchedy⟧	⟦lchedy⟧
IT2a	f82r|f82r.11-f82r.18	IT2a|f82r.15|G003	qokedy	UNREAD	⟦qokedy⟧	⟦qokedy⟧
IT2a	f82r|f82r.11-f82r.18	IT2a|f82r.15|G004	qokchdy	UNREAD	⟦qokchdy⟧	⟦qokchdy⟧
IT2a	f82r|f82r.11-f82r.18	IT2a|f82r.15|G005	lkeedy	UNREAD	⟦lkeedy⟧	⟦lkeedy⟧
IT2a	f82r|f82r.11-f82r.18	IT2a|f82r.15|G006	qokaiin	UNREAD	⟦qokaiin⟧	⟦qokaiin⟧
IT2a	f82r|f82r.11-f82r.18	IT2a|f82r.15|G007	dy	UNREAD	⟦dy⟧	⟦dy⟧
IT2a	f82r|f82r.11-f82r.18	IT2a|f82r.15|G008	daiin	VALUE_ASSUMED	m(?)/m(?)=C	m(?)=C·Uₚ
IT2a	f82r|f82r.11-f82r.18	IT2a|f82r.15|G009	chdy	UNREAD	⟦chdy⟧	⟦chdy⟧
IT2a	f82r|f82r.11-f82r.18	IT2a|f82r.15|G010	dy	UNREAD	⟦dy⟧	⟦dy⟧
IT2a	f82r|f82r.11-f82r.18	IT2a|f82r.16|G001	qokeedy	UNREAD	⟦qokeedy⟧	⟦qokeedy⟧
IT2a	f82r|f82r.11-f82r.18	IT2a|f82r.16|G002	lchedy	UNREAD	⟦lchedy⟧	⟦lchedy⟧
IT2a	f82r|f82r.11-f82r.18	IT2a|f82r.16|G003	qokeedy	UNREAD	⟦qokeedy⟧	⟦qokeedy⟧
IT2a	f82r|f82r.11-f82r.18	IT2a|f82r.16|G004	cheey	UNREAD	⟦cheey⟧	⟦cheey⟧
IT2a	f82r|f82r.11-f82r.18	IT2a|f82r.16|G005	ror	UNREAD	⟦ror⟧	⟦ror⟧
IT2a	f82r|f82r.11-f82r.18	IT2a|f82r.16|G006	ol	UNREAD	⟦ol⟧	⟦ol⟧
IT2a	f82r|f82r.11-f82r.18	IT2a|f82r.16|G007	saiin	UNREAD	⟦saiin⟧	⟦saiin⟧
IT2a	f82r|f82r.11-f82r.18	IT2a|f82r.16|G008	chey	UNREAD	⟦chey⟧	⟦chey⟧
IT2a	f82r|f82r.11-f82r.18	IT2a|f82r.16|G009	raity	UNREAD	⟦raity⟧	⟦raity⟧
IT2a	f82r|f82r.11-f82r.18	IT2a|f82r.16|G010	dam	UNREAD	⟦dam⟧	⟦dam⟧
IT2a	f82r|f82r.11-f82r.18	IT2a|f82r.17|G001	dshedy	UNREAD	⟦dshedy⟧	⟦dshedy⟧
IT2a	f82r|f82r.11-f82r.18	IT2a|f82r.17|G002	qoteey	UNREAD	⟦qoteey⟧	⟦qoteey⟧
IT2a	f82r|f82r.11-f82r.18	IT2a|f82r.17|G003	chedy	UNREAD	⟦chedy⟧	⟦chedy⟧
IT2a	f82r|f82r.11-f82r.18	IT2a|f82r.17|G004	qokeeey	UNREAD	⟦qokeeey⟧	⟦qokeeey⟧
IT2a	f82r|f82r.11-f82r.18	IT2a|f82r.17|G005	qokedy	UNREAD	⟦qokedy⟧	⟦qokedy⟧
IT2a	f82r|f82r.11-f82r.18	IT2a|f82r.17|G006	lteedy	UNREAD	⟦lteedy⟧	⟦lteedy⟧
IT2a	f82r|f82r.11-f82r.18	IT2a|f82r.17|G007	qokeedy	UNREAD	⟦qokeedy⟧	⟦qokeedy⟧
IT2a	f82r|f82r.11-f82r.18	IT2a|f82r.17|G008	rolchey	UNREAD	⟦rolchey⟧	⟦rolchey⟧
IT2a	f82r|f82r.11-f82r.18	IT2a|f82r.18|G001	polched	UNREAD	⟦polched⟧	⟦polched⟧
IT2a	f82r|f82r.11-f82r.18	IT2a|f82r.18|G002	otain	UNREAD	⟦otain⟧	⟦otain⟧
IT2a	f82r|f82r.11-f82r.18	IT2a|f82r.18|G003	shedy	UNREAD	⟦shedy⟧	⟦shedy⟧
IT2a	f82r|f82r.11-f82r.18	IT2a|f82r.18|G004	shedy	UNREAD	⟦shedy⟧	⟦shedy⟧
IT2a	f82r|f82r.11-f82r.18	IT2a|f82r.18|G005	dal	UNREAD	⟦dal⟧	⟦dal⟧
IT2a	f82r|f82r.11-f82r.18	IT2a|f82r.18|G006	chedar	UNREAD	⟦chedar⟧	⟦chedar⟧
IT2a	f82r|f82r.11-f82r.18	IT2a|f82r.18|G007	qokeey	UNREAD	⟦qokeey⟧	⟦qokeey⟧
IT2a	f82r|f82r.11-f82r.18	IT2a|f82r.18|G008	okeey	UNREAD	⟦okeey⟧	⟦okeey⟧
IT2a	f82r|f82r.11-f82r.18	IT2a|f82r.18|G009	lsoraiin	UNREAD	⟦lsoraiin⟧	⟦lsoraiin⟧
IT2a	f82r|f82r.11-f82r.18	IT2a|f82r.18|G010	ory	UNREAD	⟦ory⟧	⟦ory⟧
IT2a	f82r|f82r.20-f82r.33	IT2a|f82r.20|G001	posalshy	UNREAD	⟦posalshy⟧	⟦posalshy⟧
IT2a	f82r|f82r.20-f82r.33	IT2a|f82r.20|G002	qokedy	UNREAD	⟦qokedy⟧	⟦qokedy⟧
IT2a	f82r|f82r.20-f82r.33	IT2a|f82r.20|G003	cphal	UNREAD	⟦cphal⟧	⟦cphal⟧
IT2a	f82r|f82r.20-f82r.33	IT2a|f82r.20|G004	shedy	UNREAD	⟦shedy⟧	⟦shedy⟧
IT2a	f82r|f82r.20-f82r.33	IT2a|f82r.20|G005	sheol	UNREAD	⟦sheol⟧	⟦sheol⟧
IT2a	f82r|f82r.20-f82r.33	IT2a|f82r.20|G006	keeedy	UNREAD	⟦keeedy⟧	⟦keeedy⟧
IT2a	f82r|f82r.20-f82r.33	IT2a|f82r.20|G007	lkaiin	UNREAD	⟦lkaiin⟧	⟦lkaiin⟧
IT2a	f82r|f82r.20-f82r.33	IT2a|f82r.20|G008	shedy	UNREAD	⟦shedy⟧	⟦shedy⟧
IT2a	f82r|f82r.20-f82r.33	IT2a|f82r.20|G009	qoly	UNREAD	⟦qoly⟧	⟦qoly⟧
IT2a	f82r|f82r.20-f82r.33	IT2a|f82r.21|G001	daiin	VALUE_ASSUMED	m(?)/m(?)=C	m(?)=C·Uₚ
IT2a	f82r|f82r.20-f82r.33	IT2a|f82r.21|G002	cheoky	UNREAD	⟦cheoky⟧	⟦cheoky⟧
IT2a	f82r|f82r.20-f82r.33	IT2a|f82r.21|G003	lkedy	UNREAD	⟦lkedy⟧	⟦lkedy⟧
IT2a	f82r|f82r.20-f82r.33	IT2a|f82r.21|G004	rolshey	UNREAD	⟦rolshey⟧	⟦rolshey⟧
IT2a	f82r|f82r.20-f82r.33	IT2a|f82r.21|G005	daiin	VALUE_ASSUMED	m(?)/m(?)=C	m(?)=C·Uₚ
IT2a	f82r|f82r.20-f82r.33	IT2a|f82r.21|G006	chey	UNREAD	⟦chey⟧	⟦chey⟧
IT2a	f82r|f82r.20-f82r.33	IT2a|f82r.21|G007	qol	UNREAD	⟦qol⟧	⟦qol⟧
IT2a	f82r|f82r.20-f82r.33	IT2a|f82r.21|G008	chedy	UNREAD	⟦chedy⟧	⟦chedy⟧
IT2a	f82r|f82r.20-f82r.33	IT2a|f82r.21|G009	qokeey	UNREAD	⟦qokeey⟧	⟦qokeey⟧
IT2a	f82r|f82r.20-f82r.33	IT2a|f82r.21|G010	dal	UNREAD	⟦dal⟧	⟦dal⟧
IT2a	f82r|f82r.20-f82r.33	IT2a|f82r.22|G001	qokaiin	UNREAD	⟦qokaiin⟧	⟦qokaiin⟧
IT2a	f82r|f82r.20-f82r.33	IT2a|f82r.22|G002	cheor	UNREAD	⟦cheor⟧	⟦cheor⟧
IT2a	f82r|f82r.20-f82r.33	IT2a|f82r.22|G003	sheey	UNREAD	⟦sheey⟧	⟦sheey⟧
IT2a	f82r|f82r.20-f82r.33	IT2a|f82r.22|G004	qokaiin	UNREAD	⟦qokaiin⟧	⟦qokaiin⟧
IT2a	f82r|f82r.20-f82r.33	IT2a|f82r.22|G005	shckhey	UNREAD	⟦shckhey⟧	⟦shckhey⟧
IT2a	f82r|f82r.20-f82r.33	IT2a|f82r.22|G006	qol	UNREAD	⟦qol⟧	⟦qol⟧
IT2a	f82r|f82r.20-f82r.33	IT2a|f82r.22|G007	keeedy	UNREAD	⟦keeedy⟧	⟦keeedy⟧
IT2a	f82r|f82r.20-f82r.33	IT2a|f82r.22|G008	qokeeey	UNREAD	⟦qokeeey⟧	⟦qokeeey⟧
IT2a	f82r|f82r.20-f82r.33	IT2a|f82r.22|G009	rary	UNREAD	⟦rary⟧	⟦rary⟧
IT2a	f82r|f82r.20-f82r.33	IT2a|f82r.23|G001	cheey	UNREAD	⟦cheey⟧	⟦cheey⟧
IT2a	f82r|f82r.20-f82r.33	IT2a|f82r.23|G002	qcthey	UNREAD	⟦qcthey⟧	⟦qcthey⟧
IT2a	f82r|f82r.20-f82r.33	IT2a|f82r.23|G003	qokeey	UNREAD	⟦qokeey⟧	⟦qokeey⟧
IT2a	f82r|f82r.20-f82r.33	IT2a|f82r.23|G004	lcheey	UNREAD	⟦lcheey⟧	⟦lcheey⟧
IT2a	f82r|f82r.20-f82r.33	IT2a|f82r.23|G005	daiin	VALUE_ASSUMED	m(?)/m(?)=C	m(?)=C·Uₚ
IT2a	f82r|f82r.20-f82r.33	IT2a|f82r.23|G006	chey	UNREAD	⟦chey⟧	⟦chey⟧
IT2a	f82r|f82r.20-f82r.33	IT2a|f82r.23|G007	qokeeedy	UNREAD	⟦qokeeedy⟧	⟦qokeeedy⟧
IT2a	f82r|f82r.20-f82r.33	IT2a|f82r.23|G008	lchedy	UNREAD	⟦lchedy⟧	⟦lchedy⟧
IT2a	f82r|f82r.20-f82r.33	IT2a|f82r.23|G009	lar	UNREAD	⟦lar⟧	⟦lar⟧
IT2a	f82r|f82r.20-f82r.33	IT2a|f82r.24|G001	qokeedy	UNREAD	⟦qokeedy⟧	⟦qokeedy⟧
IT2a	f82r|f82r.20-f82r.33	IT2a|f82r.24|G002	lcheedy	UNREAD	⟦lcheedy⟧	⟦lcheedy⟧
IT2a	f82r|f82r.20-f82r.33	IT2a|f82r.24|G003	qokeey	UNREAD	⟦qokeey⟧	⟦qokeey⟧
IT2a	f82r|f82r.20-f82r.33	IT2a|f82r.24|G004	sal	UNREAD	⟦sal⟧	⟦sal⟧
IT2a	f82r|f82r.20-f82r.33	IT2a|f82r.24|G005	raiin	UNREAD	⟦raiin⟧	⟦raiin⟧
IT2a	f82r|f82r.20-f82r.33	IT2a|f82r.24|G006	qokeey	UNREAD	⟦qokeey⟧	⟦qokeey⟧
IT2a	f82r|f82r.20-f82r.33	IT2a|f82r.24|G007	lkeey	UNREAD	⟦lkeey⟧	⟦lkeey⟧
IT2a	f82r|f82r.20-f82r.33	IT2a|f82r.24|G008	qokeey	UNREAD	⟦qokeey⟧	⟦qokeey⟧
IT2a	f82r|f82r.20-f82r.33	IT2a|f82r.24|G009	raiin	UNREAD	⟦raiin⟧	⟦raiin⟧
IT2a	f82r|f82r.20-f82r.33	IT2a|f82r.24|G010	ydy	UNREAD	⟦ydy⟧	⟦ydy⟧
IT2a	f82r|f82r.20-f82r.33	IT2a|f82r.25|G001	dol	UNREAD	⟦dol⟧	⟦dol⟧
IT2a	f82r|f82r.20-f82r.33	IT2a|f82r.25|G002	qoesedy	UNREAD	⟦qoesedy⟧	⟦qoesedy⟧
IT2a	f82r|f82r.20-f82r.33	IT2a|f82r.25|G003	sheeerl	UNREAD	⟦sheeerl⟧	⟦sheeerl⟧
IT2a	f82r|f82r.20-f82r.33	IT2a|f82r.25|G004	sheedy	UNREAD	⟦sheedy⟧	⟦sheedy⟧
IT2a	f82r|f82r.20-f82r.33	IT2a|f82r.25|G005	lshed	UNREAD	⟦lshed⟧	⟦lshed⟧
IT2a	f82r|f82r.20-f82r.33	IT2a|f82r.25|G006	qockhey	UNREAD	⟦qockhey⟧	⟦qockhey⟧
IT2a	f82r|f82r.20-f82r.33	IT2a|f82r.25|G007	lchedy	UNREAD	⟦lchedy⟧	⟦lchedy⟧
