attachment_id	focus_key	focus_core	focus_value_de	focus_family	event_id	pass1026_event_id	running_event_ordinal	physical_page	register	statement_id	card_ordinal_in_statement	locus	owner_de	surface	component_recipe	focus_atom_ordinal	focus_occurrence_ordinal	left_atom	right_atom	active_head_before	chosen_attachment_class	chosen_action	chosen_action_value_de	chosen_action_event_id	chosen_action_card_ordinal	chosen_action_atom_ordinal	selected_attachment_de	teaching_rule_families	micro_signature	r_position_mode	duplicate_scope_mode	duplicate_scope_role	paired_focus_atom_ordinal	bounded_lookahead_cards	owner_boundary_crossed	resolution_status
G399-A02408	P1003-E0195:EE:1	EE	GRAD II	GRADE	P1003-E0195	P1026-E2199	2199	f77r	BIOLOGICAL	P1009-S336	3	f77r.20	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	sheey	SH+EE+Y	2	1	SH	Y	OK=SETZEN	SAME_CARD_LEFT_ACTION	SH	HALTEN	P1003-E0195	3	1	SH=HALTEN[EE=GRAD II]	NEAREST_HEAD_LEFT_TIE	ARG_GRADE__SAME_CARD_LEFT_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A02409	P1003-E0195:Y:1	Y	AKTIVER POSTEN	ARGUMENT	P1003-E0195	P1026-E2199	2199	f77r	BIOLOGICAL	P1009-S336	3	f77r.20	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	sheey	SH+EE+Y	3	1	EE	CARD_END	OK=SETZEN	SAME_CARD_LEFT_ACTION	SH	HALTEN	P1003-E0195	3	1	SH=HALTEN[Y=AKTIVER POSTEN]	NEAREST_HEAD_LEFT_TIE	ARG_GRADE__SAME_CARD_LEFT_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A02410	P1003-E0196:E:1	E	GRAD I	GRADE	P1003-E0196	P1026-E2200	2200	f77r	BIOLOGICAL	P1009-S336	4	f77r.20	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	qotedy	OT+E+DY	2	1	OT	DY	SH=HALTEN	PREVIOUS_CARD_ACTION	SH	HALTEN	P1003-E0195	3	1	SH=HALTEN⟨VORIGE KARTE⟩[E=GRAD I]	PREVIOUS_CARD_STACK	ARG_GRADE__PREVIOUS_CARD_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A02411	P1003-E0197:AL:1	AL	ZIELORT	RELATION	P1003-E0197	P1026-E2201	2201	f77r	BIOLOGICAL	P1009-S337	1	f77r.20	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	dalchedy	AL+CHD+DY	1	1	CARD_START	CHD	NONE	SAME_CARD_RIGHT_ACTION	CHD	UMSETZEN	P1003-E0197	1	2	[AL=ZIELORT]→CHD=UMSETZEN	AL_AR_ORDERED_FALLBACK	AL_AR__SAME_CARD_RIGHT_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A02412	P1003-E0198:AIIN:1	AIIN	WERT	ARGUMENT	P1003-E0198	P1026-E2202	2202	f77r	BIOLOGICAL	P1009-S338	1	f77r.21	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	chedaiin	CHD+AIIN	2	1	CHD	CARD_END	NONE	SAME_CARD_LEFT_ACTION	CHD	UMSETZEN	P1003-E0198	1	1	CHD=UMSETZEN[AIIN=WERT]	NEAREST_HEAD_LEFT_TIE	ARG_GRADE__SAME_CARD_LEFT_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A02413	P1003-E0199:E:1	E	GRAD I	GRADE	P1003-E0199	P1026-E2203	2203	f77r	BIOLOGICAL	P1009-S338	2	f77r.21	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	shedy	SH+E+DY	2	1	SH	DY	CHD=UMSETZEN	SAME_CARD_LEFT_ACTION	SH	HALTEN	P1003-E0199	2	1	SH=HALTEN[E=GRAD I]	NEAREST_HEAD_LEFT_TIE	ARG_GRADE__SAME_CARD_LEFT_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A02414	P1003-E0200:EE:1	EE	GRAD II	GRADE	P1003-E0200	P1026-E2204	2204	f77r	BIOLOGICAL	P1009-S339	1	f77r.21	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	qokeedy	OK+EE+DY	2	1	OK	DY	NONE	SAME_CARD_LEFT_ACTION	OK	SETZEN	P1003-E0200	1	1	OK=SETZEN[EE=GRAD II]	NEAREST_HEAD_LEFT_TIE	ARG_GRADE__SAME_CARD_LEFT_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A02415	P1003-E0201:E:1	E	GRAD I	GRADE	P1003-E0201	P1026-E2205	2205	f77r	BIOLOGICAL	P1009-S340	1	f77r.21	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	qokedy	OK+E+DY	2	1	OK	DY	NONE	SAME_CARD_LEFT_ACTION	OK	SETZEN	P1003-E0201	1	1	OK=SETZEN[E=GRAD I]	NEAREST_HEAD_LEFT_TIE	ARG_GRADE__SAME_CARD_LEFT_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A02416	P1003-E0202:EE:1	EE	GRAD II	GRADE	P1003-E0202	P1026-E2206	2206	f77r	BIOLOGICAL	P1009-S341	1	f77r.21	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	qokeey	OK+EE+Y	2	1	OK	Y	NONE	SAME_CARD_LEFT_ACTION	OK	SETZEN	P1003-E0202	1	1	OK=SETZEN[EE=GRAD II]	NEAREST_HEAD_LEFT_TIE	ARG_GRADE__SAME_CARD_LEFT_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A02417	P1003-E0202:Y:1	Y	AKTIVER POSTEN	ARGUMENT	P1003-E0202	P1026-E2206	2206	f77r	BIOLOGICAL	P1009-S341	1	f77r.21	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	qokeey	OK+EE+Y	3	1	EE	CARD_END	NONE	SAME_CARD_LEFT_ACTION	OK	SETZEN	P1003-E0202	1	1	OK=SETZEN[Y=AKTIVER POSTEN]	NEAREST_HEAD_LEFT_TIE	ARG_GRADE__SAME_CARD_LEFT_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A02418	P1003-E0203:Y:1	Y	AKTIVER POSTEN	ARGUMENT	P1003-E0203	P1026-E2207	2207	f77r	BIOLOGICAL	P1009-S341	2	f77r.21	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	chedy	CHD+Y	2	1	CHD	CARD_END	OK=SETZEN	SAME_CARD_LEFT_ACTION	CHD	UMSETZEN	P1003-E0203	2	1	CHD=UMSETZEN[Y=AKTIVER POSTEN]	NEAREST_HEAD_LEFT_TIE	ARG_GRADE__SAME_CARD_LEFT_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A02419	P1003-E0204:E:1	E	GRAD I	GRADE	P1003-E0204	P1026-E2208	2208	f77r	BIOLOGICAL	P1009-S341	3	f77r.21	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	shear	SH+E+AR	2	1	SH	AR	CHD=UMSETZEN	SAME_CARD_LEFT_ACTION	SH	HALTEN	P1003-E0204	3	1	SH=HALTEN[E=GRAD I]	NEAREST_HEAD_LEFT_TIE	ARG_GRADE__SAME_CARD_LEFT_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A02420	P1003-E0204:AR:1	AR	AUSGANG	RELATION	P1003-E0204	P1026-E2208	2208	f77r	BIOLOGICAL	P1009-S341	3	f77r.21	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	shear	SH+E+AR	3	1	E	CARD_END	CHD=UMSETZEN	SAME_CARD_LEFT_ACTION	SH	HALTEN	P1003-E0204	3	1	SH=HALTEN[AR=AUSGANG]	AL_AR_ORDERED_FALLBACK	AL_AR__SAME_CARD_LEFT_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A02421	P1003-E0205:AIIN:1	AIIN	WERT	ARGUMENT	P1003-E0205	P1026-E2209	2209	f77r	BIOLOGICAL	P1009-S341	4	f77r.21	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	olaiiny	OL+AIIN+Y	2	1	OL	Y	SH=HALTEN	PREVIOUS_CARD_ACTION	SH	HALTEN	P1003-E0204	3	1	SH=HALTEN⟨VORIGE KARTE⟩[AIIN=WERT]	PREVIOUS_CARD_STACK	ARG_GRADE__PREVIOUS_CARD_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A02422	P1003-E0205:Y:1	Y	AKTIVER POSTEN	ARGUMENT	P1003-E0205	P1026-E2209	2209	f77r	BIOLOGICAL	P1009-S341	4	f77r.21	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	olaiiny	OL+AIIN+Y	3	1	AIIN	CARD_END	SH=HALTEN	PREVIOUS_CARD_ACTION	SH	HALTEN	P1003-E0204	3	1	SH=HALTEN⟨VORIGE KARTE⟩[Y=AKTIVER POSTEN]	PREVIOUS_CARD_STACK	ARG_GRADE__PREVIOUS_CARD_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A02423	P1003-E0206:EE:1	EE	GRAD II	GRADE	P1003-E0206	P1026-E2210	2210	f77r	BIOLOGICAL	P1009-S341	5	f77r.22	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	qoteedy	OT+EE+DY	2	1	OT	DY	SH=HALTEN	INHERITED_ACTION	SH	HALTEN	P1003-E0204	3	1	SH=HALTEN⟨GEERBT⟩[EE=GRAD II]	INHERITED_ACTION_STACK	ARG_GRADE__INHERITED_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A02424	P1003-E0207:AL:1	AL	ZIELORT	RELATION	P1003-E0207	P1026-E2211	2211	f77r	BIOLOGICAL	P1009-S342	1	f77r.22	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	al	AL	1	1	CARD_START	CARD_END	NONE	OWNER_ONLY	OWNER	BESITZER	OWNER	0	0	BESITZER=Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen[AL=ZIELORT]	AL_AR_ORDERED_FALLBACK	AL_AR__OWNER_ONLY	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A02425	P1003-E0208:L:1	L	VERBINDUNG	RELATION	P1003-E0208	P1026-E2212	2212	f77r	BIOLOGICAL	P1009-S342	2	f77r.22	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	lchedy	L+CHD+DY	1	1	CARD_START	CHD	NONE	SAME_CARD_RIGHT_ACTION	CHD	UMSETZEN	P1003-E0208	2	2	[L=VERBINDUNG]→CHD=UMSETZEN	L_AIR_RIGHT_FALLBACK	L_AIR__SAME_CARD_RIGHT_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A02426	P1003-E0211:Y:1	Y	AKTIVER POSTEN	ARGUMENT	P1003-E0211	P1026-E2215	2215	f77r	BIOLOGICAL	P1009-S343	3	f77r.22	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	chy	Y	1	1	CARD_START	CARD_END	R=MARKIEREN	INHERITED_ACTION	R	MARKIEREN	P1003-E0209	1	1	R=MARKIEREN⟨GEERBT⟩[Y=AKTIVER POSTEN]	INHERITED_ACTION_STACK|R_POSITIONAL_MARKING	ARG_GRADE__INHERITED_ACTION__R_POSITIONAL_HEAD	R_POSITIONAL_HEAD	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A02427	P1003-E0212:AIIN:1	AIIN	WERT	ARGUMENT	P1003-E0212	P1026-E2216	2216	f77r	BIOLOGICAL	P1009-S343	4	f77r.22	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	chedaiin	CHD+AIIN	2	1	CHD	CARD_END	R=MARKIEREN	SAME_CARD_LEFT_ACTION	CHD	UMSETZEN	P1003-E0212	4	1	CHD=UMSETZEN[AIIN=WERT]	NEAREST_HEAD_LEFT_TIE	ARG_GRADE__SAME_CARD_LEFT_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A02428	P1003-E0213:EE:1	EE	GRAD II	GRADE	P1003-E0213	P1026-E2217	2217	f77r	BIOLOGICAL	P1009-S343	5	f77r.22	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	cheey	SH+EE+Y	2	1	SH	Y	CHD=UMSETZEN	SAME_CARD_LEFT_ACTION	SH	HALTEN	P1003-E0213	5	1	SH=HALTEN[EE=GRAD II]	NEAREST_HEAD_LEFT_TIE	ARG_GRADE__SAME_CARD_LEFT_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A02429	P1003-E0213:Y:1	Y	AKTIVER POSTEN	ARGUMENT	P1003-E0213	P1026-E2217	2217	f77r	BIOLOGICAL	P1009-S343	5	f77r.22	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	cheey	SH+EE+Y	3	1	EE	CARD_END	CHD=UMSETZEN	SAME_CARD_LEFT_ACTION	SH	HALTEN	P1003-E0213	5	1	SH=HALTEN[Y=AKTIVER POSTEN]	NEAREST_HEAD_LEFT_TIE	ARG_GRADE__SAME_CARD_LEFT_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A02430	P1003-E0214:E:1	E	GRAD I	GRADE	P1003-E0214	P1026-E2218	2218	f77r	BIOLOGICAL	P1009-S343	6	f77r.22	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	okedy	OK+E+DY	2	1	OK	DY	SH=HALTEN	SAME_CARD_LEFT_ACTION	OK	SETZEN	P1003-E0214	6	1	OK=SETZEN[E=GRAD I]	NEAREST_HEAD_LEFT_TIE	ARG_GRADE__SAME_CARD_LEFT_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A02431	P1003-E0215:Y:1	Y	AKTIVER POSTEN	ARGUMENT	P1003-E0215	P1026-E2219	2219	f77r	BIOLOGICAL	P1009-S344	1	f77r.22	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	qoky	OK+Y	2	1	OK	CARD_END	NONE	SAME_CARD_LEFT_ACTION	OK	SETZEN	P1003-E0215	1	1	OK=SETZEN[Y=AKTIVER POSTEN]	NEAREST_HEAD_LEFT_TIE	ARG_GRADE__SAME_CARD_LEFT_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A02432	P1003-E0216:E:1	E	GRAD I	GRADE	P1003-E0216	P1026-E2220	2220	f77r	BIOLOGICAL	P1009-S344	2	f77r.23	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	sheoky	SH+E+OK+Y	2	1	SH	OK	OK=SETZEN	SAME_CARD_LEFT_ACTION	SH	HALTEN	P1003-E0216	2	1	SH=HALTEN[E=GRAD I]	NEAREST_HEAD_LEFT_TIE	ARG_GRADE__SAME_CARD_LEFT_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A02433	P1003-E0216:Y:1	Y	AKTIVER POSTEN	ARGUMENT	P1003-E0216	P1026-E2220	2220	f77r	BIOLOGICAL	P1009-S344	2	f77r.23	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	sheoky	SH+E+OK+Y	4	1	OK	CARD_END	OK=SETZEN	SAME_CARD_LEFT_ACTION	OK	SETZEN	P1003-E0216	2	3	OK=SETZEN[Y=AKTIVER POSTEN]	NEAREST_HEAD_LEFT_TIE	ARG_GRADE__SAME_CARD_LEFT_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A02434	P1003-E0217:AIIN:1	AIIN	WERT	ARGUMENT	P1003-E0217	P1026-E2221	2221	f77r	BIOLOGICAL	P1009-S344	3	f77r.23	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	qokaiin	OK+AIIN	2	1	OK	CARD_END	OK=SETZEN	SAME_CARD_LEFT_ACTION	OK	SETZEN	P1003-E0217	3	1	OK=SETZEN[AIIN=WERT]	NEAREST_HEAD_LEFT_TIE	ARG_GRADE__SAME_CARD_LEFT_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A02435	P1003-E0218:Y:1	Y	AKTIVER POSTEN	ARGUMENT	P1003-E0218	P1026-E2222	2222	f77r	BIOLOGICAL	P1009-S344	4	f77r.23	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	chedy	CHD+Y	2	1	CHD	CARD_END	OK=SETZEN	SAME_CARD_LEFT_ACTION	CHD	UMSETZEN	P1003-E0218	4	1	CHD=UMSETZEN[Y=AKTIVER POSTEN]	NEAREST_HEAD_LEFT_TIE	ARG_GRADE__SAME_CARD_LEFT_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A02436	P1003-E0219:L:1	L	VERBINDUNG	RELATION	P1003-E0219	P1026-E2223	2223	f77r	BIOLOGICAL	P1009-S344	5	f77r.23	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	lchedy	L+CHD+DY	1	1	CARD_START	CHD	CHD=UMSETZEN	SAME_CARD_RIGHT_ACTION	CHD	UMSETZEN	P1003-E0219	5	2	[L=VERBINDUNG]→CHD=UMSETZEN	L_AIR_RIGHT_FALLBACK	L_AIR__SAME_CARD_RIGHT_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A02437	P1003-E0220:E:1	E	GRAD I	GRADE	P1003-E0220	P1026-E2224	2224	f77r	BIOLOGICAL	P1009-S345	1	f77r.23	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	olshedy	OL+SH+E+DY	3	1	SH	DY	NONE	SAME_CARD_LEFT_ACTION	SH	HALTEN	P1003-E0220	1	2	SH=HALTEN[E=GRAD I]	NEAREST_HEAD_LEFT_TIE	ARG_GRADE__SAME_CARD_LEFT_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A02438	P1003-E0221:EE:1	EE	GRAD II	GRADE	P1003-E0221	P1026-E2225	2225	f77r	BIOLOGICAL	P1009-S346	1	f77r.23	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	qokeedy	OK+EE+DY	2	1	OK	DY	NONE	SAME_CARD_LEFT_ACTION	OK	SETZEN	P1003-E0221	1	1	OK=SETZEN[EE=GRAD II]	NEAREST_HEAD_LEFT_TIE	ARG_GRADE__SAME_CARD_LEFT_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A02439	P1003-E0222:Y:1	Y	AKTIVER POSTEN	ARGUMENT	P1003-E0222	P1026-E2226	2226	f77r	BIOLOGICAL	P1009-S347	1	f77r.23	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	chedy	CHD+Y	2	1	CHD	CARD_END	NONE	SAME_CARD_LEFT_ACTION	CHD	UMSETZEN	P1003-E0222	1	1	CHD=UMSETZEN[Y=AKTIVER POSTEN]	NEAREST_HEAD_LEFT_TIE	ARG_GRADE__SAME_CARD_LEFT_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A02440	P1003-E0223:AL:1	AL	ZIELORT	RELATION	P1003-E0223	P1026-E2227	2227	f77r	BIOLOGICAL	P1009-S347	2	f77r.23	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	qokal	OK+AL	2	1	OK	CARD_END	CHD=UMSETZEN	SAME_CARD_LEFT_ACTION	OK	SETZEN	P1003-E0223	2	1	OK=SETZEN[AL=ZIELORT]	AL_AR_ORDERED_FALLBACK	AL_AR__SAME_CARD_LEFT_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A02441	P1003-E0224:AIIN:1	AIIN	WERT	ARGUMENT	P1003-E0224	P1026-E2228	2228	f77r	BIOLOGICAL	P1009-S347	3	f77r.24	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	daiin	AIIN	1	1	CARD_START	CARD_END	OK=SETZEN	PREVIOUS_CARD_ACTION	OK	SETZEN	P1003-E0223	2	1	OK=SETZEN⟨VORIGE KARTE⟩[AIIN=WERT]	PREVIOUS_CARD_STACK	ARG_GRADE__PREVIOUS_CARD_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A02442	P1003-E0226:OR:1	OR	EINHEIT	ARGUMENT	P1003-E0226	P1026-E2230	2230	f77r	BIOLOGICAL	P1009-S347	5	f77r.24	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	shor	SH+OR	2	1	SH	CARD_END	OK=SETZEN	SAME_CARD_LEFT_ACTION	SH	HALTEN	P1003-E0226	5	1	SH=HALTEN[OR=EINHEIT]	NEAREST_HEAD_LEFT_TIE	ARG_GRADE__SAME_CARD_LEFT_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A02443	P1003-E0227:E:1	E	GRAD I	GRADE	P1003-E0227	P1026-E2231	2231	f77r	BIOLOGICAL	P1009-S347	6	f77r.24	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	cphey	CH+P+E+Y	3	1	P	Y	SH=HALTEN	SAME_CARD_LEFT_ACTION	P	EINSETZEN	P1003-E0227	6	2	P=EINSETZEN[E=GRAD I]	NEAREST_HEAD_LEFT_TIE	ARG_GRADE__SAME_CARD_LEFT_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A02444	P1003-E0227:Y:1	Y	AKTIVER POSTEN	ARGUMENT	P1003-E0227	P1026-E2231	2231	f77r	BIOLOGICAL	P1009-S347	6	f77r.24	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	cphey	CH+P+E+Y	4	1	E	CARD_END	SH=HALTEN	SAME_CARD_LEFT_ACTION	P	EINSETZEN	P1003-E0227	6	2	P=EINSETZEN[Y=AKTIVER POSTEN]	NEAREST_HEAD_LEFT_TIE	ARG_GRADE__SAME_CARD_LEFT_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A02445	P1003-E0228:L:1	L	VERBINDUNG	RELATION	P1003-E0228	P1026-E2232	2232	f77r	BIOLOGICAL	P1009-S347	7	f77r.24	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	lfcheal	L+LOCAL_CHAR_F+CH+E+AL	1	1	CARD_START	LOCAL_CHAR_F	P=EINSETZEN	SAME_CARD_RIGHT_ACTION	CH	NEHMEN	P1003-E0228	7	3	[L=VERBINDUNG]→CH=NEHMEN	L_AIR_RIGHT_FALLBACK	L_AIR__SAME_CARD_RIGHT_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A02446	P1003-E0228:E:1	E	GRAD I	GRADE	P1003-E0228	P1026-E2232	2232	f77r	BIOLOGICAL	P1009-S347	7	f77r.24	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	lfcheal	L+LOCAL_CHAR_F+CH+E+AL	4	1	CH	AL	P=EINSETZEN	SAME_CARD_LEFT_ACTION	CH	NEHMEN	P1003-E0228	7	3	CH=NEHMEN[E=GRAD I]	NEAREST_HEAD_LEFT_TIE	ARG_GRADE__SAME_CARD_LEFT_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A02447	P1003-E0228:AL:1	AL	ZIELORT	RELATION	P1003-E0228	P1026-E2232	2232	f77r	BIOLOGICAL	P1009-S347	7	f77r.24	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	lfcheal	L+LOCAL_CHAR_F+CH+E+AL	5	1	E	CARD_END	P=EINSETZEN	SAME_CARD_LEFT_ACTION	CH	NEHMEN	P1003-E0228	7	3	CH=NEHMEN[AL=ZIELORT]	AL_AR_ORDERED_FALLBACK	AL_AR__SAME_CARD_LEFT_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A02448	P1003-E0229:E:1	E	GRAD I	GRADE	P1003-E0229	P1026-E2233	2233	f77r	BIOLOGICAL	P1009-S347	8	f77r.24	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	shear	SH+E+AR	2	1	SH	AR	CH=NEHMEN	SAME_CARD_LEFT_ACTION	SH	HALTEN	P1003-E0229	8	1	SH=HALTEN[E=GRAD I]	NEAREST_HEAD_LEFT_TIE	ARG_GRADE__SAME_CARD_LEFT_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A02449	P1003-E0229:AR:1	AR	AUSGANG	RELATION	P1003-E0229	P1026-E2233	2233	f77r	BIOLOGICAL	P1009-S347	8	f77r.24	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	shear	SH+E+AR	3	1	E	CARD_END	CH=NEHMEN	SAME_CARD_LEFT_ACTION	SH	HALTEN	P1003-E0229	8	1	SH=HALTEN[AR=AUSGANG]	AL_AR_ORDERED_FALLBACK	AL_AR__SAME_CARD_LEFT_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A02450	P1003-E0230:Y:1	Y	AKTIVER POSTEN	ARGUMENT	P1003-E0230	P1026-E2234	2234	f77r	BIOLOGICAL	P1009-S347	9	f77r.24	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	qolchy	OL+CH+Y	3	1	CH	CARD_END	SH=HALTEN	SAME_CARD_LEFT_ACTION	CH	NEHMEN	P1003-E0230	9	2	CH=NEHMEN[Y=AKTIVER POSTEN]	NEAREST_HEAD_LEFT_TIE	ARG_GRADE__SAME_CARD_LEFT_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A02451	P1003-E0231:E:1	E	GRAD I	GRADE	P1003-E0231	P1026-E2235	2235	f77r	BIOLOGICAL	P1009-S347	10	f77r.25	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	otedy	OT+E+DY	2	1	OT	DY	CH=NEHMEN	PREVIOUS_CARD_ACTION	CH	NEHMEN	P1003-E0230	9	2	CH=NEHMEN⟨VORIGE KARTE⟩[E=GRAD I]	PREVIOUS_CARD_STACK	ARG_GRADE__PREVIOUS_CARD_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
