universal_group_serial	register	unit_id	page	source_serial	locus	field_or_address	statement_or_station	exact_card_or_local_group_id	formal_value	atomic_or_whole_card_mnemonic	source_order_slot	local_selected_source_fragment	abbreviation_channel	register_state_before	register_update	register_state_after	selected_parse_status	terminal_status	renderer_instruction	rendered_surface	reverse_lookup_requirement	semantic_invertibility_from_surface_alone	source_fragment_digest	mechanical_roundtrip_token	roundtrip_status
474	ASTRO	A1	f67r2	93	f67r2.38	f67r2.38:1	I38	ASTRO_LOCAL_ADDRESS::f67r2::f67r2.38::1::11933	ASTRO_PAGE_LOCAL_ADDRESS_ONLY; NO_PROSE_FORMAL_SLOT_IMPORTED	NONE_ASTRO_NAMESPACE	SELECTOR_INSTRUCTION_LOCAL_SOURCE_TEXT	[LOKALER EXEMPLARTEXT 1/2; KEINE KARTENGLOSSE] Am Kopf handle nicht stark, solange	ASTRO_PAGE_LOCAL_WHOLE_GROUP	PAGE_NAMESPACE=f67r2	LOOK_UP_LOCAL_ADDRESS=f67r2.38:1	PAGE_NAMESPACE=f67r2; LOCAL_ITEM=I38	LOCAL_EXEMPLAR_SEGMENT_NOT_PORTABLE_CARD_VALUE	PAGE_LOCAL_SELECTED_SEQUENCE	COPY_PAGE_LOCAL_GROUP_AS_WHOLE; KEEP_SELECTED_TRANSCRIPTION_ORDER; AUTHORIAL_ROTATION_UNPROVEN	otoldos	PAGE_LOCAL_ASTRO_CODEBOOK_REQUIRED	NOT_CLAIMED	ee5bee2a22320b378495	41184f5e786addc08191	PASS_EXACT_LOCAL_ADDRESS_AND_CONTEXT
475	ASTRO	A1	f67r2	94	f67r2.38	f67r2.38:2	I38	ASTRO_LOCAL_ADDRESS::f67r2::f67r2.38::2::11934	ASTRO_PAGE_LOCAL_ADDRESS_ONLY; NO_PROSE_FORMAL_SLOT_IMPORTED	NONE_ASTRO_NAMESPACE	SELECTOR_INSTRUCTION_LOCAL_SOURCE_TEXT	[LOKALER EXEMPLARTEXT 2/2; KEINE KARTENGLOSSE] der Mond im Widder steht.	ASTRO_PAGE_LOCAL_WHOLE_GROUP	PAGE_NAMESPACE=f67r2	LOOK_UP_LOCAL_ADDRESS=f67r2.38:2	PAGE_NAMESPACE=f67r2; LOCAL_ITEM=I38	LOCAL_EXEMPLAR_SEGMENT_NOT_PORTABLE_CARD_VALUE	PAGE_LOCAL_SELECTED_SEQUENCE	COPY_PAGE_LOCAL_GROUP_AS_WHOLE; KEEP_SELECTED_TRANSCRIPTION_ORDER; AUTHORIAL_ROTATION_UNPROVEN	octhole	PAGE_LOCAL_ASTRO_CODEBOOK_REQUIRED	NOT_CLAIMED	b2b761dafd9d6cb30ccb	8938e2028344d9d8a195	PASS_EXACT_LOCAL_ADDRESS_AND_CONTEXT
476	ASTRO	A1	f67r2	95	f67r2.39	f67r2.39:1	I39	ASTRO_LOCAL_ADDRESS::f67r2::f67r2.39::1::11935	ASTRO_PAGE_LOCAL_ADDRESS_ONLY; NO_PROSE_FORMAL_SLOT_IMPORTED	NONE_ASTRO_NAMESPACE	SELECTOR_INSTRUCTION_LOCAL_SOURCE_TEXT	[LOKALER EXEMPLARTEXT 1/3; KEINE KARTENGLOSSE] An Hals und Kehle handle	ASTRO_PAGE_LOCAL_WHOLE_GROUP	PAGE_NAMESPACE=f67r2	LOOK_UP_LOCAL_ADDRESS=f67r2.39:1	PAGE_NAMESPACE=f67r2; LOCAL_ITEM=I39	LOCAL_EXEMPLAR_SEGMENT_NOT_PORTABLE_CARD_VALUE	PAGE_LOCAL_SELECTED_SEQUENCE	COPY_PAGE_LOCAL_GROUP_AS_WHOLE; KEEP_SELECTED_TRANSCRIPTION_ORDER; AUTHORIAL_ROTATION_UNPROVEN	sor	PAGE_LOCAL_ASTRO_CODEBOOK_REQUIRED	NOT_CLAIMED	94943061ba61263b5a74	9b08f044bd3c4d159e87	PASS_EXACT_LOCAL_ADDRESS_AND_CONTEXT
477	ASTRO	A1	f67r2	96	f67r2.39	f67r2.39:2	I39	ASTRO_LOCAL_ADDRESS::f67r2::f67r2.39::2::11936	ASTRO_PAGE_LOCAL_ADDRESS_ONLY; NO_PROSE_FORMAL_SLOT_IMPORTED	NONE_ASTRO_NAMESPACE	SELECTOR_INSTRUCTION_LOCAL_SOURCE_TEXT	[LOKALER EXEMPLARTEXT 2/3; KEINE KARTENGLOSSE] nicht stark, solange der	ASTRO_PAGE_LOCAL_WHOLE_GROUP	PAGE_NAMESPACE=f67r2	LOOK_UP_LOCAL_ADDRESS=f67r2.39:2	PAGE_NAMESPACE=f67r2; LOCAL_ITEM=I39	LOCAL_EXEMPLAR_SEGMENT_NOT_PORTABLE_CARD_VALUE	PAGE_LOCAL_SELECTED_SEQUENCE	COPY_PAGE_LOCAL_GROUP_AS_WHOLE; KEEP_SELECTED_TRANSCRIPTION_ORDER; AUTHORIAL_ROTATION_UNPROVEN	chedaiin	PAGE_LOCAL_ASTRO_CODEBOOK_REQUIRED	NOT_CLAIMED	47e281ce2cf200382499	c11f292c963a038daade	PASS_EXACT_LOCAL_ADDRESS_AND_CONTEXT
478	ASTRO	A1	f67r2	97	f67r2.39	f67r2.39:3	I39	ASTRO_LOCAL_ADDRESS::f67r2::f67r2.39::3::11937	ASTRO_PAGE_LOCAL_ADDRESS_ONLY; NO_PROSE_FORMAL_SLOT_IMPORTED	NONE_ASTRO_NAMESPACE	SELECTOR_INSTRUCTION_LOCAL_SOURCE_TEXT	[LOKALER EXEMPLARTEXT 3/3; KEINE KARTENGLOSSE] Mond im Stier steht.	ASTRO_PAGE_LOCAL_WHOLE_GROUP	PAGE_NAMESPACE=f67r2	LOOK_UP_LOCAL_ADDRESS=f67r2.39:3	PAGE_NAMESPACE=f67r2; LOCAL_ITEM=I39	LOCAL_EXEMPLAR_SEGMENT_NOT_PORTABLE_CARD_VALUE	PAGE_LOCAL_SELECTED_SEQUENCE	COPY_PAGE_LOCAL_GROUP_AS_WHOLE; KEEP_SELECTED_TRANSCRIPTION_ORDER; AUTHORIAL_ROTATION_UNPROVEN	dy	PAGE_LOCAL_ASTRO_CODEBOOK_REQUIRED	NOT_CLAIMED	1186e633fca68f1862ef	dc6bd26492b7fb9bd49a	PASS_EXACT_LOCAL_ADDRESS_AND_CONTEXT
479	ASTRO	A1	f67r2	98	f67r2.40	f67r2.40:1	I40	ASTRO_LOCAL_ADDRESS::f67r2::f67r2.40::1::11938	ASTRO_PAGE_LOCAL_ADDRESS_ONLY; NO_PROSE_FORMAL_SLOT_IMPORTED	NONE_ASTRO_NAMESPACE	SELECTOR_INSTRUCTION_LOCAL_SOURCE_TEXT	[LOKALER EXEMPLARTEXT 1/3; KEINE KARTENGLOSSE] An Armen und Händen	ASTRO_PAGE_LOCAL_WHOLE_GROUP	PAGE_NAMESPACE=f67r2	LOOK_UP_LOCAL_ADDRESS=f67r2.40:1	PAGE_NAMESPACE=f67r2; LOCAL_ITEM=I40	LOCAL_EXEMPLAR_SEGMENT_NOT_PORTABLE_CARD_VALUE	PAGE_LOCAL_SELECTED_SEQUENCE	COPY_PAGE_LOCAL_GROUP_AS_WHOLE; KEEP_SELECTED_TRANSCRIPTION_ORDER; AUTHORIAL_ROTATION_UNPROVEN	yteos	PAGE_LOCAL_ASTRO_CODEBOOK_REQUIRED	NOT_CLAIMED	d9f2ac1c09722f858e29	acd79909d7c1afe6daa8	PASS_EXACT_LOCAL_ADDRESS_AND_CONTEXT
480	ASTRO	A1	f67r2	99	f67r2.40	f67r2.40:2	I40	ASTRO_LOCAL_ADDRESS::f67r2::f67r2.40::2::11939	ASTRO_PAGE_LOCAL_ADDRESS_ONLY; NO_PROSE_FORMAL_SLOT_IMPORTED	NONE_ASTRO_NAMESPACE	SELECTOR_INSTRUCTION_LOCAL_SOURCE_TEXT	[LOKALER EXEMPLARTEXT 2/3; KEINE KARTENGLOSSE] handle nicht stark bei	ASTRO_PAGE_LOCAL_WHOLE_GROUP	PAGE_NAMESPACE=f67r2	LOOK_UP_LOCAL_ADDRESS=f67r2.40:2	PAGE_NAMESPACE=f67r2; LOCAL_ITEM=I40	LOCAL_EXEMPLAR_SEGMENT_NOT_PORTABLE_CARD_VALUE	PAGE_LOCAL_SELECTED_SEQUENCE	COPY_PAGE_LOCAL_GROUP_AS_WHOLE; KEEP_SELECTED_TRANSCRIPTION_ORDER; AUTHORIAL_ROTATION_UNPROVEN	oiin	PAGE_LOCAL_ASTRO_CODEBOOK_REQUIRED	NOT_CLAIMED	0fe8f413438c4293fa69	bab9685af638d3f2f49b	PASS_EXACT_LOCAL_ADDRESS_AND_CONTEXT
481	ASTRO	A1	f67r2	100	f67r2.40	f67r2.40:3	I40	ASTRO_LOCAL_ADDRESS::f67r2::f67r2.40::3::11940	ASTRO_PAGE_LOCAL_ADDRESS_ONLY; NO_PROSE_FORMAL_SLOT_IMPORTED	NONE_ASTRO_NAMESPACE	SELECTOR_INSTRUCTION_LOCAL_SOURCE_TEXT	[LOKALER EXEMPLARTEXT 3/3; KEINE KARTENGLOSSE] Mond in den Zwillingen.	ASTRO_PAGE_LOCAL_WHOLE_GROUP	PAGE_NAMESPACE=f67r2	LOOK_UP_LOCAL_ADDRESS=f67r2.40:3	PAGE_NAMESPACE=f67r2; LOCAL_ITEM=I40	LOCAL_EXEMPLAR_SEGMENT_NOT_PORTABLE_CARD_VALUE	PAGE_LOCAL_SELECTED_SEQUENCE	COPY_PAGE_LOCAL_GROUP_AS_WHOLE; KEEP_SELECTED_TRANSCRIPTION_ORDER; AUTHORIAL_ROTATION_UNPROVEN	og	PAGE_LOCAL_ASTRO_CODEBOOK_REQUIRED	NOT_CLAIMED	ad2ad9fe0bcb0a7f4fe3	2ca4661e21d0d078b858	PASS_EXACT_LOCAL_ADDRESS_AND_CONTEXT
482	ASTRO	A1	f67r2	101	f67r2.41	f67r2.41:1	I41	ASTRO_LOCAL_ADDRESS::f67r2::f67r2.41::1::11941	ASTRO_PAGE_LOCAL_ADDRESS_ONLY; NO_PROSE_FORMAL_SLOT_IMPORTED	NONE_ASTRO_NAMESPACE	SELECTOR_INSTRUCTION_LOCAL_SOURCE_TEXT	[LOKALER EXEMPLARTEXT 1/2; KEINE KARTENGLOSSE] An Brust und Brüsten handle nicht	ASTRO_PAGE_LOCAL_WHOLE_GROUP	PAGE_NAMESPACE=f67r2	LOOK_UP_LOCAL_ADDRESS=f67r2.41:1	PAGE_NAMESPACE=f67r2; LOCAL_ITEM=I41	LOCAL_EXEMPLAR_SEGMENT_NOT_PORTABLE_CARD_VALUE	PAGE_LOCAL_SELECTED_SEQUENCE	COPY_PAGE_LOCAL_GROUP_AS_WHOLE; KEEP_SELECTED_TRANSCRIPTION_ORDER; AUTHORIAL_ROTATION_UNPROVEN	ytoeopchey	PAGE_LOCAL_ASTRO_CODEBOOK_REQUIRED	NOT_CLAIMED	9297e6f6029691ae410f	c12329ce9df2b09f02ef	PASS_EXACT_LOCAL_ADDRESS_AND_CONTEXT
483	ASTRO	A1	f67r2	102	f67r2.41	f67r2.41:2	I41	ASTRO_LOCAL_ADDRESS::f67r2::f67r2.41::2::11942	ASTRO_PAGE_LOCAL_ADDRESS_ONLY; NO_PROSE_FORMAL_SLOT_IMPORTED	NONE_ASTRO_NAMESPACE	SELECTOR_INSTRUCTION_LOCAL_SOURCE_TEXT	[LOKALER EXEMPLARTEXT 2/2; KEINE KARTENGLOSSE] stark bei Mond im Krebs.	ASTRO_PAGE_LOCAL_WHOLE_GROUP	PAGE_NAMESPACE=f67r2	LOOK_UP_LOCAL_ADDRESS=f67r2.41:2	PAGE_NAMESPACE=f67r2; LOCAL_ITEM=I41	LOCAL_EXEMPLAR_SEGMENT_NOT_PORTABLE_CARD_VALUE	PAGE_LOCAL_SELECTED_SEQUENCE	COPY_PAGE_LOCAL_GROUP_AS_WHOLE; KEEP_SELECTED_TRANSCRIPTION_ORDER; AUTHORIAL_ROTATION_UNPROVEN	chekody	PAGE_LOCAL_ASTRO_CODEBOOK_REQUIRED	NOT_CLAIMED	cb0fa9431033b1158a12	a7106a4a9d43ad757198	PASS_EXACT_LOCAL_ADDRESS_AND_CONTEXT
484	ASTRO	A1	f67r2	103	f67r2.42	f67r2.42:1	I42	ASTRO_LOCAL_ADDRESS::f67r2::f67r2.42::1::11943	ASTRO_PAGE_LOCAL_ADDRESS_ONLY; NO_PROSE_FORMAL_SLOT_IMPORTED	NONE_ASTRO_NAMESPACE	SELECTOR_INSTRUCTION_LOCAL_SOURCE_TEXT	[LOKALER EXEMPLARTEXT 1/3; KEINE KARTENGLOSSE] An Herz und oberem	ASTRO_PAGE_LOCAL_WHOLE_GROUP	PAGE_NAMESPACE=f67r2	LOOK_UP_LOCAL_ADDRESS=f67r2.42:1	PAGE_NAMESPACE=f67r2; LOCAL_ITEM=I42	LOCAL_EXEMPLAR_SEGMENT_NOT_PORTABLE_CARD_VALUE	PAGE_LOCAL_SELECTED_SEQUENCE	COPY_PAGE_LOCAL_GROUP_AS_WHOLE; KEEP_SELECTED_TRANSCRIPTION_ORDER; AUTHORIAL_ROTATION_UNPROVEN	sosho	PAGE_LOCAL_ASTRO_CODEBOOK_REQUIRED	NOT_CLAIMED	35364b6ba74d79b6183c	975409a909fd5af78433	PASS_EXACT_LOCAL_ADDRESS_AND_CONTEXT
485	ASTRO	A1	f67r2	104	f67r2.42	f67r2.42:2	I42	ASTRO_LOCAL_ADDRESS::f67r2::f67r2.42::2::11944	ASTRO_PAGE_LOCAL_ADDRESS_ONLY; NO_PROSE_FORMAL_SLOT_IMPORTED	NONE_ASTRO_NAMESPACE	SELECTOR_INSTRUCTION_LOCAL_SOURCE_TEXT	[LOKALER EXEMPLARTEXT 2/3; KEINE KARTENGLOSSE] Rücken handle nicht stark	ASTRO_PAGE_LOCAL_WHOLE_GROUP	PAGE_NAMESPACE=f67r2	LOOK_UP_LOCAL_ADDRESS=f67r2.42:2	PAGE_NAMESPACE=f67r2; LOCAL_ITEM=I42	LOCAL_EXEMPLAR_SEGMENT_NOT_PORTABLE_CARD_VALUE	PAGE_LOCAL_SELECTED_SEQUENCE	COPY_PAGE_LOCAL_GROUP_AS_WHOLE; KEEP_SELECTED_TRANSCRIPTION_ORDER; AUTHORIAL_ROTATION_UNPROVEN	chos	PAGE_LOCAL_ASTRO_CODEBOOK_REQUIRED	NOT_CLAIMED	f113815a29cdc830e975	ba6e566baecfb8226721	PASS_EXACT_LOCAL_ADDRESS_AND_CONTEXT
486	ASTRO	A1	f67r2	105	f67r2.42	f67r2.42:3	I42	ASTRO_LOCAL_ADDRESS::f67r2::f67r2.42::3::11945	ASTRO_PAGE_LOCAL_ADDRESS_ONLY; NO_PROSE_FORMAL_SLOT_IMPORTED	NONE_ASTRO_NAMESPACE	SELECTOR_INSTRUCTION_LOCAL_SOURCE_TEXT	[LOKALER EXEMPLARTEXT 3/3; KEINE KARTENGLOSSE] bei Mond im Löwen.	ASTRO_PAGE_LOCAL_WHOLE_GROUP	PAGE_NAMESPACE=f67r2	LOOK_UP_LOCAL_ADDRESS=f67r2.42:3	PAGE_NAMESPACE=f67r2; LOCAL_ITEM=I42	LOCAL_EXEMPLAR_SEGMENT_NOT_PORTABLE_CARD_VALUE	PAGE_LOCAL_SELECTED_SEQUENCE	COPY_PAGE_LOCAL_GROUP_AS_WHOLE; KEEP_SELECTED_TRANSCRIPTION_ORDER; AUTHORIAL_ROTATION_UNPROVEN	ockhy	PAGE_LOCAL_ASTRO_CODEBOOK_REQUIRED	NOT_CLAIMED	a29ea4154dc6c1e65ca4	5714127f2bdd259e11c0	PASS_EXACT_LOCAL_ADDRESS_AND_CONTEXT
487	ASTRO	A1	f67r2	106	f67r2.43	f67r2.43:1	I43	ASTRO_LOCAL_ADDRESS::f67r2::f67r2.43::1::11946	ASTRO_PAGE_LOCAL_ADDRESS_ONLY; NO_PROSE_FORMAL_SLOT_IMPORTED	NONE_ASTRO_NAMESPACE	SELECTOR_INSTRUCTION_LOCAL_SOURCE_TEXT	[LOKALER EXEMPLARTEXT 1/4; KEINE KARTENGLOSSE] An Bauch und	ASTRO_PAGE_LOCAL_WHOLE_GROUP	PAGE_NAMESPACE=f67r2	LOOK_UP_LOCAL_ADDRESS=f67r2.43:1	PAGE_NAMESPACE=f67r2; LOCAL_ITEM=I43	LOCAL_EXEMPLAR_SEGMENT_NOT_PORTABLE_CARD_VALUE	PAGE_LOCAL_SELECTED_SEQUENCE	COPY_PAGE_LOCAL_GROUP_AS_WHOLE; KEEP_SELECTED_TRANSCRIPTION_ORDER; AUTHORIAL_ROTATION_UNPROVEN	daiin	PAGE_LOCAL_ASTRO_CODEBOOK_REQUIRED	NOT_CLAIMED	b7bb543faa27c1146ba0	6fed3d21dcc148df8b83	PASS_EXACT_LOCAL_ADDRESS_AND_CONTEXT
488	ASTRO	A1	f67r2	107	f67r2.43	f67r2.43:2	I43	ASTRO_LOCAL_ADDRESS::f67r2::f67r2.43::2::11947	ASTRO_PAGE_LOCAL_ADDRESS_ONLY; NO_PROSE_FORMAL_SLOT_IMPORTED	NONE_ASTRO_NAMESPACE	SELECTOR_INSTRUCTION_LOCAL_SOURCE_TEXT	[LOKALER EXEMPLARTEXT 2/4; KEINE KARTENGLOSSE] Eingeweiden handle nicht	ASTRO_PAGE_LOCAL_WHOLE_GROUP	PAGE_NAMESPACE=f67r2	LOOK_UP_LOCAL_ADDRESS=f67r2.43:2	PAGE_NAMESPACE=f67r2; LOCAL_ITEM=I43	LOCAL_EXEMPLAR_SEGMENT_NOT_PORTABLE_CARD_VALUE	PAGE_LOCAL_SELECTED_SEQUENCE	COPY_PAGE_LOCAL_GROUP_AS_WHOLE; KEEP_SELECTED_TRANSCRIPTION_ORDER; AUTHORIAL_ROTATION_UNPROVEN	aiin	PAGE_LOCAL_ASTRO_CODEBOOK_REQUIRED	NOT_CLAIMED	938749406223aa04c5fa	2667bd2cc2c26b7aaa42	PASS_EXACT_LOCAL_ADDRESS_AND_CONTEXT
489	ASTRO	A1	f67r2	108	f67r2.43	f67r2.43:3	I43	ASTRO_LOCAL_ADDRESS::f67r2::f67r2.43::3::11948	ASTRO_PAGE_LOCAL_ADDRESS_ONLY; NO_PROSE_FORMAL_SLOT_IMPORTED	NONE_ASTRO_NAMESPACE	SELECTOR_INSTRUCTION_LOCAL_SOURCE_TEXT	[LOKALER EXEMPLARTEXT 3/4; KEINE KARTENGLOSSE] stark bei Mond	ASTRO_PAGE_LOCAL_WHOLE_GROUP	PAGE_NAMESPACE=f67r2	LOOK_UP_LOCAL_ADDRESS=f67r2.43:3	PAGE_NAMESPACE=f67r2; LOCAL_ITEM=I43	LOCAL_EXEMPLAR_SEGMENT_NOT_PORTABLE_CARD_VALUE	PAGE_LOCAL_SELECTED_SEQUENCE	COPY_PAGE_LOCAL_GROUP_AS_WHOLE; KEEP_SELECTED_TRANSCRIPTION_ORDER; AUTHORIAL_ROTATION_UNPROVEN	os	PAGE_LOCAL_ASTRO_CODEBOOK_REQUIRED	NOT_CLAIMED	1b5b1af91b99d831a576	0b93bf6f0342d1b0aa6d	PASS_EXACT_LOCAL_ADDRESS_AND_CONTEXT
490	ASTRO	A1	f67r2	109	f67r2.43	f67r2.43:4	I43	ASTRO_LOCAL_ADDRESS::f67r2::f67r2.43::4::11949	ASTRO_PAGE_LOCAL_ADDRESS_ONLY; NO_PROSE_FORMAL_SLOT_IMPORTED	NONE_ASTRO_NAMESPACE	SELECTOR_INSTRUCTION_LOCAL_SOURCE_TEXT	[LOKALER EXEMPLARTEXT 4/4; KEINE KARTENGLOSSE] in der Jungfrau.	ASTRO_PAGE_LOCAL_WHOLE_GROUP	PAGE_NAMESPACE=f67r2	LOOK_UP_LOCAL_ADDRESS=f67r2.43:4	PAGE_NAMESPACE=f67r2; LOCAL_ITEM=I43	LOCAL_EXEMPLAR_SEGMENT_NOT_PORTABLE_CARD_VALUE	PAGE_LOCAL_SELECTED_SEQUENCE	COPY_PAGE_LOCAL_GROUP_AS_WHOLE; KEEP_SELECTED_TRANSCRIPTION_ORDER; AUTHORIAL_ROTATION_UNPROVEN	qsg	PAGE_LOCAL_ASTRO_CODEBOOK_REQUIRED	NOT_CLAIMED	2ce71018afa26d047b99	1c60ca42ebda2c763e2f	PASS_EXACT_LOCAL_ADDRESS_AND_CONTEXT
491	ASTRO	A1	f67r2	110	f67r2.44	f67r2.44:1	I44	ASTRO_LOCAL_ADDRESS::f67r2::f67r2.44::1::11950	ASTRO_PAGE_LOCAL_ADDRESS_ONLY; NO_PROSE_FORMAL_SLOT_IMPORTED	NONE_ASTRO_NAMESPACE	SELECTOR_INSTRUCTION_LOCAL_SOURCE_TEXT	[LOKALER EXEMPLARTEXT 1/3; KEINE KARTENGLOSSE] An Lenden und Nieren	ASTRO_PAGE_LOCAL_WHOLE_GROUP	PAGE_NAMESPACE=f67r2	LOOK_UP_LOCAL_ADDRESS=f67r2.44:1	PAGE_NAMESPACE=f67r2; LOCAL_ITEM=I44	LOCAL_EXEMPLAR_SEGMENT_NOT_PORTABLE_CARD_VALUE	PAGE_LOCAL_SELECTED_SEQUENCE	COPY_PAGE_LOCAL_GROUP_AS_WHOLE; KEEP_SELECTED_TRANSCRIPTION_ORDER; AUTHORIAL_ROTATION_UNPROVEN	ofydy	PAGE_LOCAL_ASTRO_CODEBOOK_REQUIRED	NOT_CLAIMED	7a3177ea16195cb42402	487525fe6683f2afc70d	PASS_EXACT_LOCAL_ADDRESS_AND_CONTEXT
492	ASTRO	A1	f67r2	111	f67r2.44	f67r2.44:2	I44	ASTRO_LOCAL_ADDRESS::f67r2::f67r2.44::2::11951	ASTRO_PAGE_LOCAL_ADDRESS_ONLY; NO_PROSE_FORMAL_SLOT_IMPORTED	NONE_ASTRO_NAMESPACE	SELECTOR_INSTRUCTION_LOCAL_SOURCE_TEXT	[LOKALER EXEMPLARTEXT 2/3; KEINE KARTENGLOSSE] handle nicht stark bei	ASTRO_PAGE_LOCAL_WHOLE_GROUP	PAGE_NAMESPACE=f67r2	LOOK_UP_LOCAL_ADDRESS=f67r2.44:2	PAGE_NAMESPACE=f67r2; LOCAL_ITEM=I44	LOCAL_EXEMPLAR_SEGMENT_NOT_PORTABLE_CARD_VALUE	PAGE_LOCAL_SELECTED_SEQUENCE	COPY_PAGE_LOCAL_GROUP_AS_WHOLE; KEEP_SELECTED_TRANSCRIPTION_ORDER; AUTHORIAL_ROTATION_UNPROVEN	sheody	PAGE_LOCAL_ASTRO_CODEBOOK_REQUIRED	NOT_CLAIMED	0fe8f413438c4293fa69	0cb7ba55d3a6cedbbc5d	PASS_EXACT_LOCAL_ADDRESS_AND_CONTEXT
493	ASTRO	A1	f67r2	112	f67r2.44	f67r2.44:3	I44	ASTRO_LOCAL_ADDRESS::f67r2::f67r2.44::3::11952	ASTRO_PAGE_LOCAL_ADDRESS_ONLY; NO_PROSE_FORMAL_SLOT_IMPORTED	NONE_ASTRO_NAMESPACE	SELECTOR_INSTRUCTION_LOCAL_SOURCE_TEXT	[LOKALER EXEMPLARTEXT 3/3; KEINE KARTENGLOSSE] Mond in der Waage.	ASTRO_PAGE_LOCAL_WHOLE_GROUP	PAGE_NAMESPACE=f67r2	LOOK_UP_LOCAL_ADDRESS=f67r2.44:3	PAGE_NAMESPACE=f67r2; LOCAL_ITEM=I44	LOCAL_EXEMPLAR_SEGMENT_NOT_PORTABLE_CARD_VALUE	PAGE_LOCAL_SELECTED_SEQUENCE	COPY_PAGE_LOCAL_GROUP_AS_WHOLE; KEEP_SELECTED_TRANSCRIPTION_ORDER; AUTHORIAL_ROTATION_UNPROVEN	aiin	PAGE_LOCAL_ASTRO_CODEBOOK_REQUIRED	NOT_CLAIMED	c415a7aef90c75a2b045	6a01cceea126835d1190	PASS_EXACT_LOCAL_ADDRESS_AND_CONTEXT
494	ASTRO	A1	f67r2	113	f67r2.45	f67r2.45:1	I45	ASTRO_LOCAL_ADDRESS::f67r2::f67r2.45::1::11953	ASTRO_PAGE_LOCAL_ADDRESS_ONLY; NO_PROSE_FORMAL_SLOT_IMPORTED	NONE_ASTRO_NAMESPACE	SELECTOR_INSTRUCTION_LOCAL_SOURCE_TEXT	[LOKALER EXEMPLARTEXT 1/3; KEINE KARTENGLOSSE] An Genitalien und Blase	ASTRO_PAGE_LOCAL_WHOLE_GROUP	PAGE_NAMESPACE=f67r2	LOOK_UP_LOCAL_ADDRESS=f67r2.45:1	PAGE_NAMESPACE=f67r2; LOCAL_ITEM=I45	LOCAL_EXEMPLAR_SEGMENT_NOT_PORTABLE_CARD_VALUE	PAGE_LOCAL_SELECTED_SEQUENCE	COPY_PAGE_LOCAL_GROUP_AS_WHOLE; KEEP_SELECTED_TRANSCRIPTION_ORDER; AUTHORIAL_ROTATION_UNPROVEN	ycheody	PAGE_LOCAL_ASTRO_CODEBOOK_REQUIRED	NOT_CLAIMED	d53e9067afcf752deeef	502a9d6d8e1d4d9eec8b	PASS_EXACT_LOCAL_ADDRESS_AND_CONTEXT
495	ASTRO	A1	f67r2	114	f67r2.45	f67r2.45:2	I45	ASTRO_LOCAL_ADDRESS::f67r2::f67r2.45::2::11954	ASTRO_PAGE_LOCAL_ADDRESS_ONLY; NO_PROSE_FORMAL_SLOT_IMPORTED	NONE_ASTRO_NAMESPACE	SELECTOR_INSTRUCTION_LOCAL_SOURCE_TEXT	[LOKALER EXEMPLARTEXT 2/3; KEINE KARTENGLOSSE] handle nicht stark bei	ASTRO_PAGE_LOCAL_WHOLE_GROUP	PAGE_NAMESPACE=f67r2	LOOK_UP_LOCAL_ADDRESS=f67r2.45:2	PAGE_NAMESPACE=f67r2; LOCAL_ITEM=I45	LOCAL_EXEMPLAR_SEGMENT_NOT_PORTABLE_CARD_VALUE	PAGE_LOCAL_SELECTED_SEQUENCE	COPY_PAGE_LOCAL_GROUP_AS_WHOLE; KEEP_SELECTED_TRANSCRIPTION_ORDER; AUTHORIAL_ROTATION_UNPROVEN	es	PAGE_LOCAL_ASTRO_CODEBOOK_REQUIRED	NOT_CLAIMED	0fe8f413438c4293fa69	8a5aeb1153b9d3178ecc	PASS_EXACT_LOCAL_ADDRESS_AND_CONTEXT
496	ASTRO	A1	f67r2	115	f67r2.45	f67r2.45:3	I45	ASTRO_LOCAL_ADDRESS::f67r2::f67r2.45::3::11955	ASTRO_PAGE_LOCAL_ADDRESS_ONLY; NO_PROSE_FORMAL_SLOT_IMPORTED	NONE_ASTRO_NAMESPACE	SELECTOR_INSTRUCTION_LOCAL_SOURCE_TEXT	[LOKALER EXEMPLARTEXT 3/3; KEINE KARTENGLOSSE] Mond im Skorpion.	ASTRO_PAGE_LOCAL_WHOLE_GROUP	PAGE_NAMESPACE=f67r2	LOOK_UP_LOCAL_ADDRESS=f67r2.45:3	PAGE_NAMESPACE=f67r2; LOCAL_ITEM=I45	LOCAL_EXEMPLAR_SEGMENT_NOT_PORTABLE_CARD_VALUE	PAGE_LOCAL_SELECTED_SEQUENCE	COPY_PAGE_LOCAL_GROUP_AS_WHOLE; KEEP_SELECTED_TRANSCRIPTION_ORDER; AUTHORIAL_ROTATION_UNPROVEN	odaiiin	PAGE_LOCAL_ASTRO_CODEBOOK_REQUIRED	NOT_CLAIMED	b2d3a072a3fb116e8066	dd4b3f4835b305a3b475	PASS_EXACT_LOCAL_ADDRESS_AND_CONTEXT
