combined_group_ordinal	namespace	unit_id	page	source_locus	field_or_local_address	statement_or_locus_unit	group_ordinal_within_unit	opaque_whole_card_key	surface_display_only	typed_source_class	silent_state_mode	compiler_channel	licensed_prompt	event_template_or_local_role	external_exemplar_payload_key	external_source_payload	field_grouping_operation	line_reflow_operation	hand_renderer_operation	id_to_surface_encode_status	surface_to_id_decode_status	formal_identity_order_layout_roundtrip	source_intention_without_exemplar	source_intention_with_exemplar	external_exemplar_required_for_complete_source	semantic_contract
485	ASTRO_PAGE_LOCAL_GROUP	A1	f67r2	f67r2.42	A1:I24:G02	A1:L042	104	A:A1:G104	chos	ASTRO_LOCAL_LOOKUP_FRAGMENT	ASTRO_LOCAL_ADDRESS_BYPASS;NO_PROSE_REGISTERS	ASTRO_LOCAL_FORMAL_EXEMPLAR	LOCAL_ROLE:LOOKUP_INSTRUCTION_FRAGMENT	INSTRUCTION_BLOCK	SRC:A:A1:G104	Lookup-Anweisungsblock I24 lesen; Fragment 02 als opaken Merker bewahren	NOT_A_PROSE_FIELD	SPACE	COPY_PAGE_LOCAL_SURFACE_ATOMICALLY;NO_COMPONENT_OR_PHONETIC_RULE	UNIQUE_PAGE_LOCAL_GROUP_SELECTOR	AMBIGUOUS_WITHOUT_LOCAL_ADDRESS	PASS	LOCAL_ADDRESS_AND_ROLE_ONLY;CONCRETE_PAYLOAD_LOST	PASS_SELECTED_LOCAL_PAYLOAD	YES	ASTRO_LOCAL_ONLY;NO_PROSE_CARD;NO_CROSSPAGE_JOIN;NO_WORD_VALUE
486	ASTRO_PAGE_LOCAL_GROUP	A1	f67r2	f67r2.42	A1:I24:G03	A1:L042	105	A:A1:G105	ockhy	ASTRO_LOCAL_LOOKUP_FRAGMENT	ASTRO_LOCAL_ADDRESS_BYPASS;NO_PROSE_REGISTERS	ASTRO_LOCAL_FORMAL_EXEMPLAR	LOCAL_ROLE:LOOKUP_INSTRUCTION_FRAGMENT	INSTRUCTION_BLOCK	SRC:A:A1:G105	Lookup-Anweisungsblock I24 lesen; Fragment 03 als opaken Merker bewahren	NOT_A_PROSE_FIELD	LOCUS_RESET	COPY_PAGE_LOCAL_SURFACE_ATOMICALLY;NO_COMPONENT_OR_PHONETIC_RULE	UNIQUE_PAGE_LOCAL_GROUP_SELECTOR	AMBIGUOUS_WITHOUT_LOCAL_ADDRESS	PASS	LOCAL_ADDRESS_AND_ROLE_ONLY;CONCRETE_PAYLOAD_LOST	PASS_SELECTED_LOCAL_PAYLOAD	YES	ASTRO_LOCAL_ONLY;NO_PROSE_CARD;NO_CROSSPAGE_JOIN;NO_WORD_VALUE
487	ASTRO_PAGE_LOCAL_GROUP	A1	f67r2	f67r2.43	A1:I25:G01	A1:L043	106	A:A1:G106	daiin	ASTRO_LOCAL_LOOKUP_FRAGMENT	ASTRO_LOCAL_ADDRESS_BYPASS;NO_PROSE_REGISTERS	ASTRO_LOCAL_FORMAL_EXEMPLAR	LOCAL_ROLE:LOOKUP_INSTRUCTION_FRAGMENT	INSTRUCTION_BLOCK	SRC:A:A1:G106	Lookup-Anweisungsblock I25 lesen; Fragment 01 als opaken Merker bewahren	NOT_A_PROSE_FIELD	SPACE	COPY_PAGE_LOCAL_SURFACE_ATOMICALLY;NO_COMPONENT_OR_PHONETIC_RULE	UNIQUE_PAGE_LOCAL_GROUP_SELECTOR	AMBIGUOUS_WITHOUT_LOCAL_ADDRESS	PASS	LOCAL_ADDRESS_AND_ROLE_ONLY;CONCRETE_PAYLOAD_LOST	PASS_SELECTED_LOCAL_PAYLOAD	YES	ASTRO_LOCAL_ONLY;NO_PROSE_CARD;NO_CROSSPAGE_JOIN;NO_WORD_VALUE
488	ASTRO_PAGE_LOCAL_GROUP	A1	f67r2	f67r2.43	A1:I25:G02	A1:L043	107	A:A1:G107	aiin	ASTRO_LOCAL_LOOKUP_FRAGMENT	ASTRO_LOCAL_ADDRESS_BYPASS;NO_PROSE_REGISTERS	ASTRO_LOCAL_FORMAL_EXEMPLAR	LOCAL_ROLE:LOOKUP_INSTRUCTION_FRAGMENT	INSTRUCTION_BLOCK	SRC:A:A1:G107	Lookup-Anweisungsblock I25 lesen; Fragment 02 als opaken Merker bewahren	NOT_A_PROSE_FIELD	SPACE	COPY_PAGE_LOCAL_SURFACE_ATOMICALLY;NO_COMPONENT_OR_PHONETIC_RULE	UNIQUE_PAGE_LOCAL_GROUP_SELECTOR	AMBIGUOUS_WITHOUT_LOCAL_ADDRESS	PASS	LOCAL_ADDRESS_AND_ROLE_ONLY;CONCRETE_PAYLOAD_LOST	PASS_SELECTED_LOCAL_PAYLOAD	YES	ASTRO_LOCAL_ONLY;NO_PROSE_CARD;NO_CROSSPAGE_JOIN;NO_WORD_VALUE
489	ASTRO_PAGE_LOCAL_GROUP	A1	f67r2	f67r2.43	A1:I25:G03	A1:L043	108	A:A1:G108	os	ASTRO_LOCAL_LOOKUP_FRAGMENT	ASTRO_LOCAL_ADDRESS_BYPASS;NO_PROSE_REGISTERS	ASTRO_LOCAL_FORMAL_EXEMPLAR	LOCAL_ROLE:LOOKUP_INSTRUCTION_FRAGMENT	INSTRUCTION_BLOCK	SRC:A:A1:G108	Lookup-Anweisungsblock I25 lesen; Fragment 03 als opaken Merker bewahren	NOT_A_PROSE_FIELD	SPACE	COPY_PAGE_LOCAL_SURFACE_ATOMICALLY;NO_COMPONENT_OR_PHONETIC_RULE	UNIQUE_PAGE_LOCAL_GROUP_SELECTOR	AMBIGUOUS_WITHOUT_LOCAL_ADDRESS	PASS	LOCAL_ADDRESS_AND_ROLE_ONLY;CONCRETE_PAYLOAD_LOST	PASS_SELECTED_LOCAL_PAYLOAD	YES	ASTRO_LOCAL_ONLY;NO_PROSE_CARD;NO_CROSSPAGE_JOIN;NO_WORD_VALUE
490	ASTRO_PAGE_LOCAL_GROUP	A1	f67r2	f67r2.43	A1:I25:G04	A1:L043	109	A:A1:G109	qsg	ASTRO_LOCAL_LOOKUP_FRAGMENT	ASTRO_LOCAL_ADDRESS_BYPASS;NO_PROSE_REGISTERS	ASTRO_LOCAL_FORMAL_EXEMPLAR	LOCAL_ROLE:LOOKUP_INSTRUCTION_FRAGMENT	INSTRUCTION_BLOCK	SRC:A:A1:G109	Lookup-Anweisungsblock I25 lesen; Fragment 04 als opaken Merker bewahren	NOT_A_PROSE_FIELD	LOCUS_RESET	COPY_PAGE_LOCAL_SURFACE_ATOMICALLY;NO_COMPONENT_OR_PHONETIC_RULE	UNIQUE_PAGE_LOCAL_GROUP_SELECTOR	UNIQUE_WITHIN_ASTRO_SURFACES	PASS	LOCAL_ADDRESS_AND_ROLE_ONLY;CONCRETE_PAYLOAD_LOST	PASS_SELECTED_LOCAL_PAYLOAD	YES	ASTRO_LOCAL_ONLY;NO_PROSE_CARD;NO_CROSSPAGE_JOIN;NO_WORD_VALUE
491	ASTRO_PAGE_LOCAL_GROUP	A1	f67r2	f67r2.44	A1:I26:G01	A1:L044	110	A:A1:G110	ofydy	ASTRO_LOCAL_LOOKUP_FRAGMENT	ASTRO_LOCAL_ADDRESS_BYPASS;NO_PROSE_REGISTERS	ASTRO_LOCAL_FORMAL_EXEMPLAR	LOCAL_ROLE:LOOKUP_INSTRUCTION_FRAGMENT	INSTRUCTION_BLOCK	SRC:A:A1:G110	Lookup-Anweisungsblock I26 lesen; Fragment 01 als opaken Merker bewahren	NOT_A_PROSE_FIELD	SPACE	COPY_PAGE_LOCAL_SURFACE_ATOMICALLY;NO_COMPONENT_OR_PHONETIC_RULE	UNIQUE_PAGE_LOCAL_GROUP_SELECTOR	UNIQUE_WITHIN_ASTRO_SURFACES	PASS	LOCAL_ADDRESS_AND_ROLE_ONLY;CONCRETE_PAYLOAD_LOST	PASS_SELECTED_LOCAL_PAYLOAD	YES	ASTRO_LOCAL_ONLY;NO_PROSE_CARD;NO_CROSSPAGE_JOIN;NO_WORD_VALUE
492	ASTRO_PAGE_LOCAL_GROUP	A1	f67r2	f67r2.44	A1:I26:G02	A1:L044	111	A:A1:G111	sheody	ASTRO_LOCAL_LOOKUP_FRAGMENT	ASTRO_LOCAL_ADDRESS_BYPASS;NO_PROSE_REGISTERS	ASTRO_LOCAL_FORMAL_EXEMPLAR	LOCAL_ROLE:LOOKUP_INSTRUCTION_FRAGMENT	INSTRUCTION_BLOCK	SRC:A:A1:G111	Lookup-Anweisungsblock I26 lesen; Fragment 02 als opaken Merker bewahren	NOT_A_PROSE_FIELD	SPACE	COPY_PAGE_LOCAL_SURFACE_ATOMICALLY;NO_COMPONENT_OR_PHONETIC_RULE	UNIQUE_PAGE_LOCAL_GROUP_SELECTOR	UNIQUE_WITHIN_ASTRO_SURFACES	PASS	LOCAL_ADDRESS_AND_ROLE_ONLY;CONCRETE_PAYLOAD_LOST	PASS_SELECTED_LOCAL_PAYLOAD	YES	ASTRO_LOCAL_ONLY;NO_PROSE_CARD;NO_CROSSPAGE_JOIN;NO_WORD_VALUE
493	ASTRO_PAGE_LOCAL_GROUP	A1	f67r2	f67r2.44	A1:I26:G03	A1:L044	112	A:A1:G112	aiin	ASTRO_LOCAL_LOOKUP_FRAGMENT	ASTRO_LOCAL_ADDRESS_BYPASS;NO_PROSE_REGISTERS	ASTRO_LOCAL_FORMAL_EXEMPLAR	LOCAL_ROLE:LOOKUP_INSTRUCTION_FRAGMENT	INSTRUCTION_BLOCK	SRC:A:A1:G112	Lookup-Anweisungsblock I26 lesen; Fragment 03 als opaken Merker bewahren	NOT_A_PROSE_FIELD	LOCUS_RESET	COPY_PAGE_LOCAL_SURFACE_ATOMICALLY;NO_COMPONENT_OR_PHONETIC_RULE	UNIQUE_PAGE_LOCAL_GROUP_SELECTOR	AMBIGUOUS_WITHOUT_LOCAL_ADDRESS	PASS	LOCAL_ADDRESS_AND_ROLE_ONLY;CONCRETE_PAYLOAD_LOST	PASS_SELECTED_LOCAL_PAYLOAD	YES	ASTRO_LOCAL_ONLY;NO_PROSE_CARD;NO_CROSSPAGE_JOIN;NO_WORD_VALUE
494	ASTRO_PAGE_LOCAL_GROUP	A1	f67r2	f67r2.45	A1:I27:G01	A1:L045	113	A:A1:G113	ycheody	ASTRO_LOCAL_LOOKUP_FRAGMENT	ASTRO_LOCAL_ADDRESS_BYPASS;NO_PROSE_REGISTERS	ASTRO_LOCAL_FORMAL_EXEMPLAR	LOCAL_ROLE:LOOKUP_INSTRUCTION_FRAGMENT	INSTRUCTION_BLOCK	SRC:A:A1:G113	Lookup-Anweisungsblock I27 lesen; Fragment 01 als opaken Merker bewahren	NOT_A_PROSE_FIELD	SPACE	COPY_PAGE_LOCAL_SURFACE_ATOMICALLY;NO_COMPONENT_OR_PHONETIC_RULE	UNIQUE_PAGE_LOCAL_GROUP_SELECTOR	UNIQUE_WITHIN_ASTRO_SURFACES	PASS	LOCAL_ADDRESS_AND_ROLE_ONLY;CONCRETE_PAYLOAD_LOST	PASS_SELECTED_LOCAL_PAYLOAD	YES	ASTRO_LOCAL_ONLY;NO_PROSE_CARD;NO_CROSSPAGE_JOIN;NO_WORD_VALUE
495	ASTRO_PAGE_LOCAL_GROUP	A1	f67r2	f67r2.45	A1:I27:G02	A1:L045	114	A:A1:G114	es	ASTRO_LOCAL_LOOKUP_FRAGMENT	ASTRO_LOCAL_ADDRESS_BYPASS;NO_PROSE_REGISTERS	ASTRO_LOCAL_FORMAL_EXEMPLAR	LOCAL_ROLE:LOOKUP_INSTRUCTION_FRAGMENT	INSTRUCTION_BLOCK	SRC:A:A1:G114	Lookup-Anweisungsblock I27 lesen; Fragment 02 als opaken Merker bewahren	NOT_A_PROSE_FIELD	SPACE	COPY_PAGE_LOCAL_SURFACE_ATOMICALLY;NO_COMPONENT_OR_PHONETIC_RULE	UNIQUE_PAGE_LOCAL_GROUP_SELECTOR	UNIQUE_WITHIN_ASTRO_SURFACES	PASS	LOCAL_ADDRESS_AND_ROLE_ONLY;CONCRETE_PAYLOAD_LOST	PASS_SELECTED_LOCAL_PAYLOAD	YES	ASTRO_LOCAL_ONLY;NO_PROSE_CARD;NO_CROSSPAGE_JOIN;NO_WORD_VALUE
496	ASTRO_PAGE_LOCAL_GROUP	A1	f67r2	f67r2.45	A1:I27:G03	A1:L045	115	A:A1:G115	odaiiin	ASTRO_LOCAL_LOOKUP_FRAGMENT	ASTRO_LOCAL_ADDRESS_BYPASS;NO_PROSE_REGISTERS	ASTRO_LOCAL_FORMAL_EXEMPLAR	LOCAL_ROLE:LOOKUP_INSTRUCTION_FRAGMENT	INSTRUCTION_BLOCK	SRC:A:A1:G115	Lookup-Anweisungsblock I27 lesen; Fragment 03 als opaken Merker bewahren	NOT_A_PROSE_FIELD	LOCUS_RESET	COPY_PAGE_LOCAL_SURFACE_ATOMICALLY;NO_COMPONENT_OR_PHONETIC_RULE	UNIQUE_PAGE_LOCAL_GROUP_SELECTOR	UNIQUE_WITHIN_ASTRO_SURFACES	PASS	LOCAL_ADDRESS_AND_ROLE_ONLY;CONCRETE_PAYLOAD_LOST	PASS_SELECTED_LOCAL_PAYLOAD	YES	ASTRO_LOCAL_ONLY;NO_PROSE_CARD;NO_CROSSPAGE_JOIN;NO_WORD_VALUE
497	ASTRO_PAGE_LOCAL_GROUP	A1	f67r2	f67r2.46	A1:I28:G01	A1:L046	116	A:A1:G116	yekees	ASTRO_LOCAL_LOOKUP_FRAGMENT	ASTRO_LOCAL_ADDRESS_BYPASS;NO_PROSE_REGISTERS	ASTRO_LOCAL_FORMAL_EXEMPLAR	LOCAL_ROLE:LOOKUP_INSTRUCTION_FRAGMENT	INSTRUCTION_BLOCK	SRC:A:A1:G116	Lookup-Anweisungsblock I28 lesen; Fragment 01 als opaken Merker bewahren	NOT_A_PROSE_FIELD	SPACE	COPY_PAGE_LOCAL_SURFACE_ATOMICALLY;NO_COMPONENT_OR_PHONETIC_RULE	UNIQUE_PAGE_LOCAL_GROUP_SELECTOR	UNIQUE_WITHIN_ASTRO_SURFACES	PASS	LOCAL_ADDRESS_AND_ROLE_ONLY;CONCRETE_PAYLOAD_LOST	PASS_SELECTED_LOCAL_PAYLOAD	YES	ASTRO_LOCAL_ONLY;NO_PROSE_CARD;NO_CROSSPAGE_JOIN;NO_WORD_VALUE
498	ASTRO_PAGE_LOCAL_GROUP	A1	f67r2	f67r2.46	A1:I28:G02	A1:L046	117	A:A1:G117	oraly	ASTRO_LOCAL_LOOKUP_FRAGMENT	ASTRO_LOCAL_ADDRESS_BYPASS;NO_PROSE_REGISTERS	ASTRO_LOCAL_FORMAL_EXEMPLAR	LOCAL_ROLE:LOOKUP_INSTRUCTION_FRAGMENT	INSTRUCTION_BLOCK	SRC:A:A1:G117	Lookup-Anweisungsblock I28 lesen; Fragment 02 als opaken Merker bewahren	NOT_A_PROSE_FIELD	LOCUS_RESET	COPY_PAGE_LOCAL_SURFACE_ATOMICALLY;NO_COMPONENT_OR_PHONETIC_RULE	UNIQUE_PAGE_LOCAL_GROUP_SELECTOR	UNIQUE_WITHIN_ASTRO_SURFACES	PASS	LOCAL_ADDRESS_AND_ROLE_ONLY;CONCRETE_PAYLOAD_LOST	PASS_SELECTED_LOCAL_PAYLOAD	YES	ASTRO_LOCAL_ONLY;NO_PROSE_CARD;NO_CROSSPAGE_JOIN;NO_WORD_VALUE
499	ASTRO_PAGE_LOCAL_GROUP	A1	f67r2	f67r2.47	A1:R07:G01	A1:L047	118	A:A1:G118	yfain	ASTRO_LOCAL_LOOKUP_FRAGMENT	ASTRO_LOCAL_ADDRESS_BYPASS;NO_PROSE_REGISTERS	ASTRO_LOCAL_FORMAL_EXEMPLAR	LOCAL_ROLE:ROW_KEY	ROW_7	SRC:A:A1:G118	Werk-/Ressourcenreihe R07 wählen; Fragment 01 als opaken Merker bewahren	NOT_A_PROSE_FIELD	LOCUS_RESET	COPY_PAGE_LOCAL_SURFACE_ATOMICALLY;NO_COMPONENT_OR_PHONETIC_RULE	UNIQUE_PAGE_LOCAL_GROUP_SELECTOR	UNIQUE_WITHIN_ASTRO_SURFACES	PASS	LOCAL_ADDRESS_AND_ROLE_ONLY;CONCRETE_PAYLOAD_LOST	PASS_SELECTED_LOCAL_PAYLOAD	YES	ASTRO_LOCAL_ONLY;NO_PROSE_CARD;NO_CROSSPAGE_JOIN;NO_WORD_VALUE
500	ASTRO_PAGE_LOCAL_GROUP	A1	f67r2	f67r2.48	A1:I29:G01	A1:L048	119	A:A1:G119	todaiin	ASTRO_LOCAL_LOOKUP_FRAGMENT	ASTRO_LOCAL_ADDRESS_BYPASS;NO_PROSE_REGISTERS	ASTRO_LOCAL_FORMAL_EXEMPLAR	LOCAL_ROLE:LOOKUP_INSTRUCTION_FRAGMENT	INSTRUCTION_BLOCK	SRC:A:A1:G119	Lookup-Anweisungsblock I29 lesen; Fragment 01 als opaken Merker bewahren	NOT_A_PROSE_FIELD	SPACE	COPY_PAGE_LOCAL_SURFACE_ATOMICALLY;NO_COMPONENT_OR_PHONETIC_RULE	UNIQUE_PAGE_LOCAL_GROUP_SELECTOR	UNIQUE_WITHIN_ASTRO_SURFACES	PASS	LOCAL_ADDRESS_AND_ROLE_ONLY;CONCRETE_PAYLOAD_LOST	PASS_SELECTED_LOCAL_PAYLOAD	YES	ASTRO_LOCAL_ONLY;NO_PROSE_CARD;NO_CROSSPAGE_JOIN;NO_WORD_VALUE
501	ASTRO_PAGE_LOCAL_GROUP	A1	f67r2	f67r2.48	A1:I29:G02	A1:L048	120	A:A1:G120	dain	ASTRO_LOCAL_LOOKUP_FRAGMENT	ASTRO_LOCAL_ADDRESS_BYPASS;NO_PROSE_REGISTERS	ASTRO_LOCAL_FORMAL_EXEMPLAR	LOCAL_ROLE:LOOKUP_INSTRUCTION_FRAGMENT	INSTRUCTION_BLOCK	SRC:A:A1:G120	Lookup-Anweisungsblock I29 lesen; Fragment 02 als opaken Merker bewahren	NOT_A_PROSE_FIELD	SPACE	COPY_PAGE_LOCAL_SURFACE_ATOMICALLY;NO_COMPONENT_OR_PHONETIC_RULE	UNIQUE_PAGE_LOCAL_GROUP_SELECTOR	UNIQUE_WITHIN_ASTRO_SURFACES	PASS	LOCAL_ADDRESS_AND_ROLE_ONLY;CONCRETE_PAYLOAD_LOST	PASS_SELECTED_LOCAL_PAYLOAD	YES	ASTRO_LOCAL_ONLY;NO_PROSE_CARD;NO_CROSSPAGE_JOIN;NO_WORD_VALUE
502	ASTRO_PAGE_LOCAL_GROUP	A1	f67r2	f67r2.48	A1:I29:G03	A1:L048	121	A:A1:G121	dy	ASTRO_LOCAL_LOOKUP_FRAGMENT	ASTRO_LOCAL_ADDRESS_BYPASS;NO_PROSE_REGISTERS	ASTRO_LOCAL_FORMAL_EXEMPLAR	LOCAL_ROLE:LOOKUP_INSTRUCTION_FRAGMENT	INSTRUCTION_BLOCK	SRC:A:A1:G121	Lookup-Anweisungsblock I29 lesen; Fragment 03 als opaken Merker bewahren	NOT_A_PROSE_FIELD	LOCUS_RESET	COPY_PAGE_LOCAL_SURFACE_ATOMICALLY;NO_COMPONENT_OR_PHONETIC_RULE	UNIQUE_PAGE_LOCAL_GROUP_SELECTOR	AMBIGUOUS_WITHOUT_LOCAL_ADDRESS	PASS	LOCAL_ADDRESS_AND_ROLE_ONLY;CONCRETE_PAYLOAD_LOST	PASS_SELECTED_LOCAL_PAYLOAD	YES	ASTRO_LOCAL_ONLY;NO_PROSE_CARD;NO_CROSSPAGE_JOIN;NO_WORD_VALUE
503	ASTRO_PAGE_LOCAL_GROUP	A1	f67r2	f67r2.49	A1:I30:G01	A1:L049	122	A:A1:G122	os	ASTRO_LOCAL_LOOKUP_FRAGMENT	ASTRO_LOCAL_ADDRESS_BYPASS;NO_PROSE_REGISTERS	ASTRO_LOCAL_FORMAL_EXEMPLAR	LOCAL_ROLE:LOOKUP_INSTRUCTION_FRAGMENT	INSTRUCTION_BLOCK	SRC:A:A1:G122	Lookup-Anweisungsblock I30 lesen; Fragment 01 als opaken Merker bewahren	NOT_A_PROSE_FIELD	SPACE	COPY_PAGE_LOCAL_SURFACE_ATOMICALLY;NO_COMPONENT_OR_PHONETIC_RULE	UNIQUE_PAGE_LOCAL_GROUP_SELECTOR	AMBIGUOUS_WITHOUT_LOCAL_ADDRESS	PASS	LOCAL_ADDRESS_AND_ROLE_ONLY;CONCRETE_PAYLOAD_LOST	PASS_SELECTED_LOCAL_PAYLOAD	YES	ASTRO_LOCAL_ONLY;NO_PROSE_CARD;NO_CROSSPAGE_JOIN;NO_WORD_VALUE
504	ASTRO_PAGE_LOCAL_GROUP	A1	f67r2	f67r2.49	A1:I30:G02	A1:L049	123	A:A1:G123	choer	ASTRO_LOCAL_LOOKUP_FRAGMENT	ASTRO_LOCAL_ADDRESS_BYPASS;NO_PROSE_REGISTERS	ASTRO_LOCAL_FORMAL_EXEMPLAR	LOCAL_ROLE:LOOKUP_INSTRUCTION_FRAGMENT	INSTRUCTION_BLOCK	SRC:A:A1:G123	Lookup-Anweisungsblock I30 lesen; Fragment 02 als opaken Merker bewahren	NOT_A_PROSE_FIELD	SPACE	COPY_PAGE_LOCAL_SURFACE_ATOMICALLY;NO_COMPONENT_OR_PHONETIC_RULE	UNIQUE_PAGE_LOCAL_GROUP_SELECTOR	UNIQUE_WITHIN_ASTRO_SURFACES	PASS	LOCAL_ADDRESS_AND_ROLE_ONLY;CONCRETE_PAYLOAD_LOST	PASS_SELECTED_LOCAL_PAYLOAD	YES	ASTRO_LOCAL_ONLY;NO_PROSE_CARD;NO_CROSSPAGE_JOIN;NO_WORD_VALUE
505	ASTRO_PAGE_LOCAL_GROUP	A1	f67r2	f67r2.49	A1:I30:G03	A1:L049	124	A:A1:G124	aiin	ASTRO_LOCAL_LOOKUP_FRAGMENT	ASTRO_LOCAL_ADDRESS_BYPASS;NO_PROSE_REGISTERS	ASTRO_LOCAL_FORMAL_EXEMPLAR	LOCAL_ROLE:LOOKUP_INSTRUCTION_FRAGMENT	INSTRUCTION_BLOCK	SRC:A:A1:G124	Lookup-Anweisungsblock I30 lesen; Fragment 03 als opaken Merker bewahren	NOT_A_PROSE_FIELD	LOCUS_RESET	COPY_PAGE_LOCAL_SURFACE_ATOMICALLY;NO_COMPONENT_OR_PHONETIC_RULE	UNIQUE_PAGE_LOCAL_GROUP_SELECTOR	AMBIGUOUS_WITHOUT_LOCAL_ADDRESS	PASS	LOCAL_ADDRESS_AND_ROLE_ONLY;CONCRETE_PAYLOAD_LOST	PASS_SELECTED_LOCAL_PAYLOAD	YES	ASTRO_LOCAL_ONLY;NO_PROSE_CARD;NO_CROSSPAGE_JOIN;NO_WORD_VALUE
506	ASTRO_PAGE_LOCAL_GROUP	A1	f67r2	f67r2.50	A1:I31:G01	A1:L050	125	A:A1:G125	choeea	ASTRO_LOCAL_LOOKUP_FRAGMENT	ASTRO_LOCAL_ADDRESS_BYPASS;NO_PROSE_REGISTERS	ASTRO_LOCAL_FORMAL_EXEMPLAR	LOCAL_ROLE:LOOKUP_INSTRUCTION_FRAGMENT	INSTRUCTION_BLOCK	SRC:A:A1:G125	Lookup-Anweisungsblock I31 lesen; Fragment 01 als opaken Merker bewahren	NOT_A_PROSE_FIELD	SPACE	COPY_PAGE_LOCAL_SURFACE_ATOMICALLY;NO_COMPONENT_OR_PHONETIC_RULE	UNIQUE_PAGE_LOCAL_GROUP_SELECTOR	UNIQUE_WITHIN_ASTRO_SURFACES	PASS	LOCAL_ADDRESS_AND_ROLE_ONLY;CONCRETE_PAYLOAD_LOST	PASS_SELECTED_LOCAL_PAYLOAD	YES	ASTRO_LOCAL_ONLY;NO_PROSE_CARD;NO_CROSSPAGE_JOIN;NO_WORD_VALUE
507	ASTRO_PAGE_LOCAL_GROUP	A1	f67r2	f67r2.50	A1:I31:G02	A1:L050	126	A:A1:G126	sal	ASTRO_LOCAL_LOOKUP_FRAGMENT	ASTRO_LOCAL_ADDRESS_BYPASS;NO_PROSE_REGISTERS	ASTRO_LOCAL_FORMAL_EXEMPLAR	LOCAL_ROLE:LOOKUP_INSTRUCTION_FRAGMENT	INSTRUCTION_BLOCK	SRC:A:A1:G126	Lookup-Anweisungsblock I31 lesen; Fragment 02 als opaken Merker bewahren	NOT_A_PROSE_FIELD	LOCUS_RESET	COPY_PAGE_LOCAL_SURFACE_ATOMICALLY;NO_COMPONENT_OR_PHONETIC_RULE	UNIQUE_PAGE_LOCAL_GROUP_SELECTOR	UNIQUE_WITHIN_ASTRO_SURFACES	PASS	LOCAL_ADDRESS_AND_ROLE_ONLY;CONCRETE_PAYLOAD_LOST	PASS_SELECTED_LOCAL_PAYLOAD	YES	ASTRO_LOCAL_ONLY;NO_PROSE_CARD;NO_CROSSPAGE_JOIN;NO_WORD_VALUE
508	ASTRO_PAGE_LOCAL_GROUP	A1	f67r2	f67r2.51	A1:I32:G01	A1:L051	127	A:A1:G127	dadaiin	ASTRO_LOCAL_LOOKUP_FRAGMENT	ASTRO_LOCAL_ADDRESS_BYPASS;NO_PROSE_REGISTERS	ASTRO_LOCAL_FORMAL_EXEMPLAR	LOCAL_ROLE:LOOKUP_INSTRUCTION_FRAGMENT	INSTRUCTION_BLOCK	SRC:A:A1:G127	Lookup-Anweisungsblock I32 lesen; Fragment 01 als opaken Merker bewahren	NOT_A_PROSE_FIELD	LOCUS_RESET	COPY_PAGE_LOCAL_SURFACE_ATOMICALLY;NO_COMPONENT_OR_PHONETIC_RULE	UNIQUE_PAGE_LOCAL_GROUP_SELECTOR	UNIQUE_WITHIN_ASTRO_SURFACES	PASS	LOCAL_ADDRESS_AND_ROLE_ONLY;CONCRETE_PAYLOAD_LOST	PASS_SELECTED_LOCAL_PAYLOAD	YES	ASTRO_LOCAL_ONLY;NO_PROSE_CARD;NO_CROSSPAGE_JOIN;NO_WORD_VALUE
509	ASTRO_PAGE_LOCAL_GROUP	A1	f67r2	f67r2.52	A1:X01:G01	A1:L052	128	A:A1:G128	qotoear	ASTRO_LOCAL_LOOKUP_FRAGMENT	ASTRO_LOCAL_ADDRESS_BYPASS;NO_PROSE_REGISTERS	ASTRO_LOCAL_FORMAL_EXEMPLAR	LOCAL_ROLE:AUXILIARY_KEY	AUX_COLUMN_12	SRC:A:A1:G128	Hilfs-/Kontrollspalte X01 wählen; Fragment 01 als opaken Merker bewahren	NOT_A_PROSE_FIELD	LOCUS_RESET	COPY_PAGE_LOCAL_SURFACE_ATOMICALLY;NO_COMPONENT_OR_PHONETIC_RULE	UNIQUE_PAGE_LOCAL_GROUP_SELECTOR	UNIQUE_WITHIN_ASTRO_SURFACES	PASS	LOCAL_ADDRESS_AND_ROLE_ONLY;CONCRETE_PAYLOAD_LOST	PASS_SELECTED_LOCAL_PAYLOAD	YES	ASTRO_LOCAL_ONLY;NO_PROSE_CARD;NO_CROSSPAGE_JOIN;NO_WORD_VALUE
