global_index	section	page	unit_id	locus	local_index	opaque_identity	surface_display_only	source_segment	compiler_mechanism	source_recoverable_without_local_exemplar	register_context	field_or_diagram_context	roundtrip_contract
374	BIOLOGICAL	f83r	B6	f83r.52	374	43eb9aa12959b4d5cdc9	qekey	[REGISTER:OWNER=B6:O01] [EXEMPLAR:A008+A011+A025:ohne Kochen]	LOCAL_EXEMPLAR_WHOLE_CARD	NO_SEMANTIC_RECOVERY_WITHOUT_EXEMPLAR	OWNER=UNSET;ACTIVE_ITEM/PREPARATION=UNSET;TARGET/STATION=UNSET;PREVIOUS_ITEM=UNSET	F134	EXACT_ID_AND_ORDER_WITH_CODEBOOK;SOURCE_CONTENT_REQUIRES_DECLARED_LAYER
375	BIOLOGICAL	f83r	B6	f83r.52	375	3e9c7f217843b588489d	raly	[REGISTER:OWNER=B6:O01] [EXEMPLAR:A003+A009+A011+A014+A025:die erste Öffnung]	LOCAL_EXEMPLAR_WHOLE_CARD	NO_SEMANTIC_RECOVERY_WITHOUT_EXEMPLAR	OWNER=UNSET;ACTIVE_ITEM/PREPARATION=UNSET;TARGET/STATION=UNSET;PREVIOUS_ITEM=UNSET	F134	EXACT_ID_AND_ORDER_WITH_CODEBOOK;SOURCE_CONTENT_REQUIRES_DECLARED_LAYER
376	BIOLOGICAL	f83r	B6	f83r.52	376	dcda95c81a5460feb191	ol	[FORMAL:AKTIVEN_ARBEITSSTAND_VERKNÜPFEN;KEINE_WORTBEDEUTUNG] [REGISTER:ACTIVE_ITEM/PREPARATION=B6:I001;PREVIOUS_ITEM=B6:I002] [EXEMPLAR:A010+A011+A013+A025:den recordlokalen aktiven Posten im Arbeitsgang fortführen]	FORMAL_SLOT_CARD	FORMAL_ROLE_ONLY	OWNER=UNSET;ACTIVE_ITEM/PREPARATION=UNSET;TARGET/STATION=UNSET;PREVIOUS_ITEM=UNSET	F134	EXACT_ID_AND_ORDER_WITH_CODEBOOK;SOURCE_CONTENT_REQUIRES_DECLARED_LAYER
377	BIOLOGICAL	f83r	B6	f83r.54	377	2f1c5e56e8f0ff459065	daiin	[CARD:MASS?] [FORMAL:VORGABEPARAMETER?;KEINE_WORTBEDEUTUNG] [REGISTER:ACTIVE_ITEM/PREPARATION=B6:I001] [EXEMPLAR:A010+A011+A025:den aktiven Posten nach der örtlichen Vorschrift bemessen]	COMMON_EXACT_WHOLE_CARD	SHORT_MNEMONIC_ONLY	OWNER=UNSET;ACTIVE_ITEM/PREPARATION=UNSET;TARGET/STATION=UNSET;PREVIOUS_ITEM=UNSET	F135	EXACT_ID_AND_ORDER_WITH_CODEBOOK;SOURCE_CONTENT_REQUIRES_DECLARED_LAYER
378	BIOLOGICAL	f83r	B6	f83r.54	378	dcda95c81a5460feb191	ol	[FORMAL:AKTIVEN_ARBEITSSTAND_VERKNÜPFEN;KEINE_WORTBEDEUTUNG] [REGISTER:ACTIVE_ITEM/PREPARATION=B6:I001;PREVIOUS_ITEM=B6:I002] [EXEMPLAR:A010+A011+A013+A025:den recordlokalen aktiven Posten im Arbeitsgang fortführen]	FORMAL_SLOT_CARD	FORMAL_ROLE_ONLY	OWNER=UNSET;ACTIVE_ITEM/PREPARATION=UNSET;TARGET/STATION=UNSET;PREVIOUS_ITEM=UNSET	F135	EXACT_ID_AND_ORDER_WITH_CODEBOOK;SOURCE_CONTENT_REQUIRES_DECLARED_LAYER
379	BIOLOGICAL	f83r	B6	f83r.54	379	53cd0637c6820ba5e91f	dain	[REGISTER:OWNER=B6:O01] [EXEMPLAR:A006+A011+A025:durch ein Tuch]	LOCAL_EXEMPLAR_WHOLE_CARD	NO_SEMANTIC_RECOVERY_WITHOUT_EXEMPLAR	OWNER=UNSET;ACTIVE_ITEM/PREPARATION=UNSET;TARGET/STATION=UNSET;PREVIOUS_ITEM=UNSET	F135	EXACT_ID_AND_ORDER_WITH_CODEBOOK;SOURCE_CONTENT_REQUIRES_DECLARED_LAYER
380	BIOLOGICAL	f83r	B6	f83r.54	380	b921a237be883a820352	chey	[REGISTER:OWNER=B6:O01] [EXEMPLAR:A010+A011+A025:Diese aktive Portion]	LOCAL_EXEMPLAR_WHOLE_CARD	NO_SEMANTIC_RECOVERY_WITHOUT_EXEMPLAR	OWNER=UNSET;ACTIVE_ITEM/PREPARATION=UNSET;TARGET/STATION=UNSET;PREVIOUS_ITEM=UNSET	F135	EXACT_ID_AND_ORDER_WITH_CODEBOOK;SOURCE_CONTENT_REQUIRES_DECLARED_LAYER
381	BIOLOGICAL	f83r	B6	f83r.54	381	97ddca78c9ebcc956d04	ldalor	[REGISTER:OWNER=B6:O01] [EXEMPLAR:A004+A011+A014+A025:an der bezeichneten Stelle]	LOCAL_EXEMPLAR_WHOLE_CARD	NO_SEMANTIC_RECOVERY_WITHOUT_EXEMPLAR	OWNER=UNSET;ACTIVE_ITEM/PREPARATION=UNSET;TARGET/STATION=UNSET;PREVIOUS_ITEM=UNSET	F135	EXACT_ID_AND_ORDER_WITH_CODEBOOK;SOURCE_CONTENT_REQUIRES_DECLARED_LAYER
382	ASTRO	f67r2	A1	f67r2.1	1	f67r2:f67r2.1:1	ykshy	[LOKALER EXEMPLARTEXT 1/3; KEINE KARTENGLOSSE] Externer Editionswert Zeichen 1: Widder; Körperbezirk: Kopf und	PAGE_LOCAL_DIAGRAM_LABEL	FORMAL_ADDRESS_ONLY	PAGE_LOCAL_DIAGRAM_NAMESPACE	ZODIAC_BODY_SECTOR_LOCAL_EXEMPLAR	VISIBLE_GROUP_AND_LOCUS_WITH_DIAGRAM_EXEMPLAR;NO_PROSE_CARD_IMPORT
383	ASTRO	f67r2	A1	f67r2.1	2	f67r2:f67r2.1:2	s	[LOKALER EXEMPLARTEXT 2/3; KEINE KARTENGLOSSE] Gesicht; bei Mond in diesem Zeichen den Bezirk	PAGE_LOCAL_DIAGRAM_LABEL	FORMAL_ADDRESS_ONLY	PAGE_LOCAL_DIAGRAM_NAMESPACE	ZODIAC_BODY_SECTOR_LOCAL_EXEMPLAR	VISIBLE_GROUP_AND_LOCUS_WITH_DIAGRAM_EXEMPLAR;NO_PROSE_CARD_IMPORT
384	ASTRO	f67r2	A1	f67r2.1	3	f67r2:f67r2.1:3	aram	[LOKALER EXEMPLARTEXT 3/3; KEINE KARTENGLOSSE] schonen und dort keinen starken Eingriff vornehmen.	PAGE_LOCAL_DIAGRAM_LABEL	FORMAL_ADDRESS_ONLY	PAGE_LOCAL_DIAGRAM_NAMESPACE	ZODIAC_BODY_SECTOR_LOCAL_EXEMPLAR	VISIBLE_GROUP_AND_LOCUS_WITH_DIAGRAM_EXEMPLAR;NO_PROSE_CARD_IMPORT
385	ASTRO	f67r2	A1	f67r2.2	4	f67r2:f67r2.2:1	ykecho	[LOKALER EXEMPLARTEXT 1/3; KEINE KARTENGLOSSE] Externer Editionswert Zeichen 2: Stier; Körperbezirk: Hals und	PAGE_LOCAL_DIAGRAM_LABEL	FORMAL_ADDRESS_ONLY	PAGE_LOCAL_DIAGRAM_NAMESPACE	ZODIAC_BODY_SECTOR_LOCAL_EXEMPLAR	VISIBLE_GROUP_AND_LOCUS_WITH_DIAGRAM_EXEMPLAR;NO_PROSE_CARD_IMPORT
386	ASTRO	f67r2	A1	f67r2.2	5	f67r2:f67r2.2:2	ols	[LOKALER EXEMPLARTEXT 2/3; KEINE KARTENGLOSSE] Kehle; bei Mond in diesem Zeichen den Bezirk	PAGE_LOCAL_DIAGRAM_LABEL	FORMAL_ADDRESS_ONLY	PAGE_LOCAL_DIAGRAM_NAMESPACE	ZODIAC_BODY_SECTOR_LOCAL_EXEMPLAR	VISIBLE_GROUP_AND_LOCUS_WITH_DIAGRAM_EXEMPLAR;NO_PROSE_CARD_IMPORT
387	ASTRO	f67r2	A1	f67r2.2	6	f67r2:f67r2.2:3	eesydy	[LOKALER EXEMPLARTEXT 3/3; KEINE KARTENGLOSSE] schonen und dort keinen starken Eingriff vornehmen.	PAGE_LOCAL_DIAGRAM_LABEL	FORMAL_ADDRESS_ONLY	PAGE_LOCAL_DIAGRAM_NAMESPACE	ZODIAC_BODY_SECTOR_LOCAL_EXEMPLAR	VISIBLE_GROUP_AND_LOCUS_WITH_DIAGRAM_EXEMPLAR;NO_PROSE_CARD_IMPORT
388	ASTRO	f67r2	A1	f67r2.3	7	f67r2:f67r2.3:1	ey	[LOKALER EXEMPLARTEXT 1/3; KEINE KARTENGLOSSE] Externer Editionswert Zeichen 3: Zwillinge; Körperbezirk: Schultern, Arme	PAGE_LOCAL_DIAGRAM_LABEL	FORMAL_ADDRESS_ONLY	PAGE_LOCAL_DIAGRAM_NAMESPACE	ZODIAC_BODY_SECTOR_LOCAL_EXEMPLAR	VISIBLE_GROUP_AND_LOCUS_WITH_DIAGRAM_EXEMPLAR;NO_PROSE_CARD_IMPORT
389	ASTRO	f67r2	A1	f67r2.3	8	f67r2:f67r2.3:2	shs	[LOKALER EXEMPLARTEXT 2/3; KEINE KARTENGLOSSE] und Hände; bei Mond in diesem Zeichen den	PAGE_LOCAL_DIAGRAM_LABEL	FORMAL_ADDRESS_ONLY	PAGE_LOCAL_DIAGRAM_NAMESPACE	ZODIAC_BODY_SECTOR_LOCAL_EXEMPLAR	VISIBLE_GROUP_AND_LOCUS_WITH_DIAGRAM_EXEMPLAR;NO_PROSE_CARD_IMPORT
390	ASTRO	f67r2	A1	f67r2.3	9	f67r2:f67r2.3:3	okar	[LOKALER EXEMPLARTEXT 3/3; KEINE KARTENGLOSSE] Bezirk schonen und dort keinen starken Eingriff vornehmen.	PAGE_LOCAL_DIAGRAM_LABEL	FORMAL_ADDRESS_ONLY	PAGE_LOCAL_DIAGRAM_NAMESPACE	ZODIAC_BODY_SECTOR_LOCAL_EXEMPLAR	VISIBLE_GROUP_AND_LOCUS_WITH_DIAGRAM_EXEMPLAR;NO_PROSE_CARD_IMPORT
391	ASTRO	f67r2	A1	f67r2.4	10	f67r2:f67r2.4:1	shekchy	[LOKALER EXEMPLARTEXT 1/2; KEINE KARTENGLOSSE] Externer Editionswert Zeichen 4: Krebs; Körperbezirk: Brust und Brüste; bei Mond in	PAGE_LOCAL_DIAGRAM_LABEL	FORMAL_ADDRESS_ONLY	PAGE_LOCAL_DIAGRAM_NAMESPACE	ZODIAC_BODY_SECTOR_LOCAL_EXEMPLAR	VISIBLE_GROUP_AND_LOCUS_WITH_DIAGRAM_EXEMPLAR;NO_PROSE_CARD_IMPORT
392	ASTRO	f67r2	A1	f67r2.4	11	f67r2:f67r2.4:2	sykos	[LOKALER EXEMPLARTEXT 2/2; KEINE KARTENGLOSSE] diesem Zeichen den Bezirk schonen und dort keinen starken Eingriff vornehmen.	PAGE_LOCAL_DIAGRAM_LABEL	FORMAL_ADDRESS_ONLY	PAGE_LOCAL_DIAGRAM_NAMESPACE	ZODIAC_BODY_SECTOR_LOCAL_EXEMPLAR	VISIBLE_GROUP_AND_LOCUS_WITH_DIAGRAM_EXEMPLAR;NO_PROSE_CARD_IMPORT
393	ASTRO	f67r2	A1	f67r2.5	12	f67r2:f67r2.5:1	ykeody	[LOKALER EXEMPLARTEXT 1/2; KEINE KARTENGLOSSE] Externer Editionswert Zeichen 5: Löwe; Körperbezirk: Herz und oberer Rücken; bei Mond	PAGE_LOCAL_DIAGRAM_LABEL	FORMAL_ADDRESS_ONLY	PAGE_LOCAL_DIAGRAM_NAMESPACE	ZODIAC_BODY_SECTOR_LOCAL_EXEMPLAR	VISIBLE_GROUP_AND_LOCUS_WITH_DIAGRAM_EXEMPLAR;NO_PROSE_CARD_IMPORT
394	ASTRO	f67r2	A1	f67r2.5	13	f67r2:f67r2.5:2	okchy	[LOKALER EXEMPLARTEXT 2/2; KEINE KARTENGLOSSE] in diesem Zeichen den Bezirk schonen und dort keinen starken Eingriff vornehmen.	PAGE_LOCAL_DIAGRAM_LABEL	FORMAL_ADDRESS_ONLY	PAGE_LOCAL_DIAGRAM_NAMESPACE	ZODIAC_BODY_SECTOR_LOCAL_EXEMPLAR	VISIBLE_GROUP_AND_LOCUS_WITH_DIAGRAM_EXEMPLAR;NO_PROSE_CARD_IMPORT
395	ASTRO	f67r2	A1	f67r2.6	14	f67r2:f67r2.6:1	dchetay	[LOKALER EXEMPLARTEXT 1/1; KEINE KARTENGLOSSE] Externer Editionswert Zeichen 6: Jungfrau; Körperbezirk: Bauch und Eingeweide; bei Mond in diesem Zeichen den Bezirk schonen und dort keinen starken Eingriff vornehmen.	PAGE_LOCAL_DIAGRAM_LABEL	FORMAL_ADDRESS_ONLY	PAGE_LOCAL_DIAGRAM_NAMESPACE	ZODIAC_BODY_SECTOR_LOCAL_EXEMPLAR	VISIBLE_GROUP_AND_LOCUS_WITH_DIAGRAM_EXEMPLAR;NO_PROSE_CARD_IMPORT
396	ASTRO	f67r2	A1	f67r2.7	15	f67r2:f67r2.7:1	ykchy	[LOKALER EXEMPLARTEXT 1/3; KEINE KARTENGLOSSE] Externer Editionswert Zeichen 7: Waage; Körperbezirk: Lenden und	PAGE_LOCAL_DIAGRAM_LABEL	FORMAL_ADDRESS_ONLY	PAGE_LOCAL_DIAGRAM_NAMESPACE	ZODIAC_BODY_SECTOR_LOCAL_EXEMPLAR	VISIBLE_GROUP_AND_LOCUS_WITH_DIAGRAM_EXEMPLAR;NO_PROSE_CARD_IMPORT
397	ASTRO	f67r2	A1	f67r2.7	16	f67r2:f67r2.7:2	kchey	[LOKALER EXEMPLARTEXT 2/3; KEINE KARTENGLOSSE] Nieren; bei Mond in diesem Zeichen den Bezirk	PAGE_LOCAL_DIAGRAM_LABEL	FORMAL_ADDRESS_ONLY	PAGE_LOCAL_DIAGRAM_NAMESPACE	ZODIAC_BODY_SECTOR_LOCAL_EXEMPLAR	VISIBLE_GROUP_AND_LOCUS_WITH_DIAGRAM_EXEMPLAR;NO_PROSE_CARD_IMPORT
398	ASTRO	f67r2	A1	f67r2.7	17	f67r2:f67r2.7:3	ykchys	[LOKALER EXEMPLARTEXT 3/3; KEINE KARTENGLOSSE] schonen und dort keinen starken Eingriff vornehmen.	PAGE_LOCAL_DIAGRAM_LABEL	FORMAL_ADDRESS_ONLY	PAGE_LOCAL_DIAGRAM_NAMESPACE	ZODIAC_BODY_SECTOR_LOCAL_EXEMPLAR	VISIBLE_GROUP_AND_LOCUS_WITH_DIAGRAM_EXEMPLAR;NO_PROSE_CARD_IMPORT
399	ASTRO	f67r2	A1	f67r2.8	18	f67r2:f67r2.8:1	chkchdar	[LOKALER EXEMPLARTEXT 1/1; KEINE KARTENGLOSSE] Externer Editionswert Zeichen 8: Skorpion; Körperbezirk: Genitalien und Blase; bei Mond in diesem Zeichen den Bezirk schonen und dort keinen starken Eingriff vornehmen.	PAGE_LOCAL_DIAGRAM_LABEL	FORMAL_ADDRESS_ONLY	PAGE_LOCAL_DIAGRAM_NAMESPACE	ZODIAC_BODY_SECTOR_LOCAL_EXEMPLAR	VISIBLE_GROUP_AND_LOCUS_WITH_DIAGRAM_EXEMPLAR;NO_PROSE_CARD_IMPORT
400	ASTRO	f67r2	A1	f67r2.9	19	f67r2:f67r2.9:1	ykar	[LOKALER EXEMPLARTEXT 1/2; KEINE KARTENGLOSSE] Externer Editionswert Zeichen 9: Schütze; Körperbezirk: Hüften und Oberschenkel; bei Mond in	PAGE_LOCAL_DIAGRAM_LABEL	FORMAL_ADDRESS_ONLY	PAGE_LOCAL_DIAGRAM_NAMESPACE	ZODIAC_BODY_SECTOR_LOCAL_EXEMPLAR	VISIBLE_GROUP_AND_LOCUS_WITH_DIAGRAM_EXEMPLAR;NO_PROSE_CARD_IMPORT
401	ASTRO	f67r2	A1	f67r2.9	20	f67r2:f67r2.9:2	ykaly	[LOKALER EXEMPLARTEXT 2/2; KEINE KARTENGLOSSE] diesem Zeichen den Bezirk schonen und dort keinen starken Eingriff vornehmen.	PAGE_LOCAL_DIAGRAM_LABEL	FORMAL_ADDRESS_ONLY	PAGE_LOCAL_DIAGRAM_NAMESPACE	ZODIAC_BODY_SECTOR_LOCAL_EXEMPLAR	VISIBLE_GROUP_AND_LOCUS_WITH_DIAGRAM_EXEMPLAR;NO_PROSE_CARD_IMPORT
402	ASTRO	f67r2	A1	f67r2.10	21	f67r2:f67r2.10:1	lkshy	[LOKALER EXEMPLARTEXT 1/3; KEINE KARTENGLOSSE] Externer Editionswert Zeichen 10: Steinbock; Körperbezirk: Knie;	PAGE_LOCAL_DIAGRAM_LABEL	FORMAL_ADDRESS_ONLY	PAGE_LOCAL_DIAGRAM_NAMESPACE	ZODIAC_BODY_SECTOR_LOCAL_EXEMPLAR	VISIBLE_GROUP_AND_LOCUS_WITH_DIAGRAM_EXEMPLAR;NO_PROSE_CARD_IMPORT
403	ASTRO	f67r2	A1	f67r2.10	22	f67r2:f67r2.10:2	kchy	[LOKALER EXEMPLARTEXT 2/3; KEINE KARTENGLOSSE] bei Mond in diesem Zeichen den Bezirk	PAGE_LOCAL_DIAGRAM_LABEL	FORMAL_ADDRESS_ONLY	PAGE_LOCAL_DIAGRAM_NAMESPACE	ZODIAC_BODY_SECTOR_LOCAL_EXEMPLAR	VISIBLE_GROUP_AND_LOCUS_WITH_DIAGRAM_EXEMPLAR;NO_PROSE_CARD_IMPORT
404	ASTRO	f67r2	A1	f67r2.10	23	f67r2:f67r2.10:3	okar	[LOKALER EXEMPLARTEXT 3/3; KEINE KARTENGLOSSE] schonen und dort keinen starken Eingriff vornehmen.	PAGE_LOCAL_DIAGRAM_LABEL	FORMAL_ADDRESS_ONLY	PAGE_LOCAL_DIAGRAM_NAMESPACE	ZODIAC_BODY_SECTOR_LOCAL_EXEMPLAR	VISIBLE_GROUP_AND_LOCUS_WITH_DIAGRAM_EXEMPLAR;NO_PROSE_CARD_IMPORT
405	ASTRO	f67r2	A1	f67r2.11	24	f67r2:f67r2.11:1	chky	[LOKALER EXEMPLARTEXT 1/3; KEINE KARTENGLOSSE] Externer Editionswert Zeichen 11: Wassermann; Körperbezirk: Schienbeine und	PAGE_LOCAL_DIAGRAM_LABEL	FORMAL_ADDRESS_ONLY	PAGE_LOCAL_DIAGRAM_NAMESPACE	ZODIAC_BODY_SECTOR_LOCAL_EXEMPLAR	VISIBLE_GROUP_AND_LOCUS_WITH_DIAGRAM_EXEMPLAR;NO_PROSE_CARD_IMPORT
406	ASTRO	f67r2	A1	f67r2.11	25	f67r2:f67r2.11:2	chykchs	[LOKALER EXEMPLARTEXT 2/3; KEINE KARTENGLOSSE] Knöchel; bei Mond in diesem Zeichen den Bezirk	PAGE_LOCAL_DIAGRAM_LABEL	FORMAL_ADDRESS_ONLY	PAGE_LOCAL_DIAGRAM_NAMESPACE	ZODIAC_BODY_SECTOR_LOCAL_EXEMPLAR	VISIBLE_GROUP_AND_LOCUS_WITH_DIAGRAM_EXEMPLAR;NO_PROSE_CARD_IMPORT
407	ASTRO	f67r2	A1	f67r2.11	26	f67r2:f67r2.11:3	chy	[LOKALER EXEMPLARTEXT 3/3; KEINE KARTENGLOSSE] schonen und dort keinen starken Eingriff vornehmen.	PAGE_LOCAL_DIAGRAM_LABEL	FORMAL_ADDRESS_ONLY	PAGE_LOCAL_DIAGRAM_NAMESPACE	ZODIAC_BODY_SECTOR_LOCAL_EXEMPLAR	VISIBLE_GROUP_AND_LOCUS_WITH_DIAGRAM_EXEMPLAR;NO_PROSE_CARD_IMPORT
408	ASTRO	f67r2	A1	f67r2.12	27	f67r2:f67r2.12:1	ykees	[LOKALER EXEMPLARTEXT 1/2; KEINE KARTENGLOSSE] Externer Editionswert Zeichen 12: Fische; Körperbezirk: Füße; bei Mond in diesem	PAGE_LOCAL_DIAGRAM_LABEL	FORMAL_ADDRESS_ONLY	PAGE_LOCAL_DIAGRAM_NAMESPACE	ZODIAC_BODY_SECTOR_LOCAL_EXEMPLAR	VISIBLE_GROUP_AND_LOCUS_WITH_DIAGRAM_EXEMPLAR;NO_PROSE_CARD_IMPORT
409	ASTRO	f67r2	A1	f67r2.12	28	f67r2:f67r2.12:2	ykchos	[LOKALER EXEMPLARTEXT 2/2; KEINE KARTENGLOSSE] Zeichen den Bezirk schonen und dort keinen starken Eingriff vornehmen.	PAGE_LOCAL_DIAGRAM_LABEL	FORMAL_ADDRESS_ONLY	PAGE_LOCAL_DIAGRAM_NAMESPACE	ZODIAC_BODY_SECTOR_LOCAL_EXEMPLAR	VISIBLE_GROUP_AND_LOCUS_WITH_DIAGRAM_EXEMPLAR;NO_PROSE_CARD_IMPORT
410	ASTRO	f67r2	A1	f67r2.13	29	f67r2:f67r2.13:1	opodchol	[LOKALER EXEMPLARTEXT 1/4; KEINE KARTENGLOSSE] Bestimme zuerst den	PAGE_LOCAL_DIAGRAM_LABEL	FORMAL_ADDRESS_ONLY	PAGE_LOCAL_DIAGRAM_NAMESPACE	SELECTOR_INSTRUCTION_LOCAL_SOURCE_TEXT	VISIBLE_GROUP_AND_LOCUS_WITH_DIAGRAM_EXEMPLAR;NO_PROSE_CARD_IMPORT
411	ASTRO	f67r2	A1	f67r2.13	30	f67r2:f67r2.13:2	s	[LOKALER EXEMPLARTEXT 2/4; KEINE KARTENGLOSSE] Tag und danach	PAGE_LOCAL_DIAGRAM_LABEL	FORMAL_ADDRESS_ONLY	PAGE_LOCAL_DIAGRAM_NAMESPACE	SELECTOR_INSTRUCTION_LOCAL_SOURCE_TEXT	VISIBLE_GROUP_AND_LOCUS_WITH_DIAGRAM_EXEMPLAR;NO_PROSE_CARD_IMPORT
412	ASTRO	f67r2	A1	f67r2.13	31	f67r2:f67r2.13:3	ain	[LOKALER EXEMPLARTEXT 3/4; KEINE KARTENGLOSSE] die planetarische Stunde	PAGE_LOCAL_DIAGRAM_LABEL	FORMAL_ADDRESS_ONLY	PAGE_LOCAL_DIAGRAM_NAMESPACE	SELECTOR_INSTRUCTION_LOCAL_SOURCE_TEXT	VISIBLE_GROUP_AND_LOCUS_WITH_DIAGRAM_EXEMPLAR;NO_PROSE_CARD_IMPORT
413	ASTRO	f67r2	A1	f67r2.13	32	f67r2:f67r2.13:4	aldy	[LOKALER EXEMPLARTEXT 4/4; KEINE KARTENGLOSSE] der vorgesehenen Maßnahme.	PAGE_LOCAL_DIAGRAM_LABEL	FORMAL_ADDRESS_ONLY	PAGE_LOCAL_DIAGRAM_NAMESPACE	SELECTOR_INSTRUCTION_LOCAL_SOURCE_TEXT	VISIBLE_GROUP_AND_LOCUS_WITH_DIAGRAM_EXEMPLAR;NO_PROSE_CARD_IMPORT
414	ASTRO	f67r2	A1	f67r2.14	33	f67r2:f67r2.14:1	soeey	[LOKALER EXEMPLARTEXT 1/3; KEINE KARTENGLOSSE] Nenne den Kranken, seine	PAGE_LOCAL_DIAGRAM_LABEL	FORMAL_ADDRESS_ONLY	PAGE_LOCAL_DIAGRAM_NAMESPACE	SELECTOR_INSTRUCTION_LOCAL_SOURCE_TEXT	VISIBLE_GROUP_AND_LOCUS_WITH_DIAGRAM_EXEMPLAR;NO_PROSE_CARD_IMPORT
415	ASTRO	f67r2	A1	f67r2.14	34	f67r2:f67r2.14:2	doiin	[LOKALER EXEMPLARTEXT 2/3; KEINE KARTENGLOSSE] Stärke und die	PAGE_LOCAL_DIAGRAM_LABEL	FORMAL_ADDRESS_ONLY	PAGE_LOCAL_DIAGRAM_NAMESPACE	SELECTOR_INSTRUCTION_LOCAL_SOURCE_TEXT	VISIBLE_GROUP_AND_LOCUS_WITH_DIAGRAM_EXEMPLAR;NO_PROSE_CARD_IMPORT
416	ASTRO	f67r2	A1	f67r2.14	35	f67r2:f67r2.14:3	oldy	[LOKALER EXEMPLARTEXT 3/3; KEINE KARTENGLOSSE] sichtbar betroffene Körperstelle.	PAGE_LOCAL_DIAGRAM_LABEL	FORMAL_ADDRESS_ONLY	PAGE_LOCAL_DIAGRAM_NAMESPACE	SELECTOR_INSTRUCTION_LOCAL_SOURCE_TEXT	VISIBLE_GROUP_AND_LOCUS_WITH_DIAGRAM_EXEMPLAR;NO_PROSE_CARD_IMPORT
417	ASTRO	f67r2	A1	f67r2.15	36	f67r2:f67r2.15:1	dolchsody	[LOKALER EXEMPLARTEXT 1/1; KEINE KARTENGLOSSE] Externer Editionswert Planet 1: Saturn; überlieferte Grundqualität: kalt und trocken; als Tages- oder Stundenherr prüfen.	PAGE_LOCAL_DIAGRAM_LABEL	FORMAL_ADDRESS_ONLY	PAGE_LOCAL_DIAGRAM_NAMESPACE	SEVEN_PLANET_LOCAL_EXEMPLAR	VISIBLE_GROUP_AND_LOCUS_WITH_DIAGRAM_EXEMPLAR;NO_PROSE_CARD_IMPORT
418	ASTRO	f67r2	A1	f67r2.16	37	f67r2:f67r2.16:1	odaeiin	[LOKALER EXEMPLARTEXT 1/4; KEINE KARTENGLOSSE] Suche den Herrscher	PAGE_LOCAL_DIAGRAM_LABEL	FORMAL_ADDRESS_ONLY	PAGE_LOCAL_DIAGRAM_NAMESPACE	SELECTOR_INSTRUCTION_LOCAL_SOURCE_TEXT	VISIBLE_GROUP_AND_LOCUS_WITH_DIAGRAM_EXEMPLAR;NO_PROSE_CARD_IMPORT
419	ASTRO	f67r2	A1	f67r2.16	38	f67r2:f67r2.16:2	okoes	[LOKALER EXEMPLARTEXT 2/4; KEINE KARTENGLOSSE] aus der Siebenerreihe	PAGE_LOCAL_DIAGRAM_LABEL	FORMAL_ADDRESS_ONLY	PAGE_LOCAL_DIAGRAM_NAMESPACE	SELECTOR_INSTRUCTION_LOCAL_SOURCE_TEXT	VISIBLE_GROUP_AND_LOCUS_WITH_DIAGRAM_EXEMPLAR;NO_PROSE_CARD_IMPORT
420	ASTRO	f67r2	A1	f67r2.16	39	f67r2:f67r2.16:3	oekain	[LOKALER EXEMPLARTEXT 3/4; KEINE KARTENGLOSSE] und bewahre	PAGE_LOCAL_DIAGRAM_LABEL	FORMAL_ADDRESS_ONLY	PAGE_LOCAL_DIAGRAM_NAMESPACE	SELECTOR_INSTRUCTION_LOCAL_SOURCE_TEXT	VISIBLE_GROUP_AND_LOCUS_WITH_DIAGRAM_EXEMPLAR;NO_PROSE_CARD_IMPORT
421	ASTRO	f67r2	A1	f67r2.16	40	f67r2:f67r2.16:4	y	[LOKALER EXEMPLARTEXT 4/4; KEINE KARTENGLOSSE] seine Grundqualität.	PAGE_LOCAL_DIAGRAM_LABEL	FORMAL_ADDRESS_ONLY	PAGE_LOCAL_DIAGRAM_NAMESPACE	SELECTOR_INSTRUCTION_LOCAL_SOURCE_TEXT	VISIBLE_GROUP_AND_LOCUS_WITH_DIAGRAM_EXEMPLAR;NO_PROSE_CARD_IMPORT
422	ASTRO	f67r2	A1	f67r2.17	41	f67r2:f67r2.17:1	otchey	[LOKALER EXEMPLARTEXT 1/3; KEINE KARTENGLOSSE] Unterscheide warme, kalte, trockene	PAGE_LOCAL_DIAGRAM_LABEL	FORMAL_ADDRESS_ONLY	PAGE_LOCAL_DIAGRAM_NAMESPACE	SELECTOR_INSTRUCTION_LOCAL_SOURCE_TEXT	VISIBLE_GROUP_AND_LOCUS_WITH_DIAGRAM_EXEMPLAR;NO_PROSE_CARD_IMPORT
423	ASTRO	f67r2	A1	f67r2.17	42	f67r2:f67r2.17:2	soraiir	[LOKALER EXEMPLARTEXT 2/3; KEINE KARTENGLOSSE] und feuchte Wirkung	PAGE_LOCAL_DIAGRAM_LABEL	FORMAL_ADDRESS_ONLY	PAGE_LOCAL_DIAGRAM_NAMESPACE	SELECTOR_INSTRUCTION_LOCAL_SOURCE_TEXT	VISIBLE_GROUP_AND_LOCUS_WITH_DIAGRAM_EXEMPLAR;NO_PROSE_CARD_IMPORT
