reader_local_card_ordinal	local_card_host_key	source_event_id	physical_page	register	locus	record_id	record_governor_key	bundle_id	bundle_governor_key	owner_de	surface	component_recipe	complete_slot_count	base_reader_source	primary_reader_source	base_exact_trace_source	base_exact_slot_trace_de	name_override_count	name_override_slot_ids	raw_name_core_sequence	gdt582_legacy_default_sequence	gdt585_primary_default_sequence	exact_name_override_trace_de	gdt585_selected_model	gdt585_source_grammar_reading_de	gdt585_composition_hypothesis_de	compound_group_id	legacy_reader_de	gdt586_primary_reader_de	running_statement_link_status	name_layer_status	guard	gdt587_carrier_assignment_count	gdt587_carrier_slot_ids	gdt587_base_reader_de	gdt587_primary_reader_de	gdt587_reader_changed	gdt587_layer_status	gdt587_guard	gdt588_base_reader_de	gdt588_primary_reader_de	gdt588_multiplicity_repair	gdt588_guard
660	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E1042	P1008-E1042	f89r	PHARMA	f89r1.5	G475-R109	LOCAL_RECORD:G475-R109	G474-B118	LOCAL_BUNDLE:G474-B118	lokale Kennung für Gefäß-/Pflanzenteilgruppe A	ararchodaiin	AR+AR+AIIN	4	GDT582_CONCRETE_LOCAL_CARD	GDT585_GRAMMAR_AWARE_NAME_LABEL	GDT582_EXACT_SLOT_TRACE	[1:AR=aus dem Ausgangsgefäß|LOCAL_COMPONENT:P1008-E1042@1|LOCAL_RECORD:G475-R109] [1:cho=Schwefel|LOCAL_NAME:P1008-E1042:NAME_1|LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E1042] [2:AR=aus dem Ausgangsgefäß|LOCAL_COMPONENT:P1008-E1042@2|LOCAL_RECORD:G475-R109] [3:AIIN=Dosis- oder Mengenmaß|LOCAL_COMPONENT:P1008-E1042@3|LOCAL_RECORD:G475-R109]	1	LOCAL_NAME:P1008-E1042:NAME_1	cho	Schwefel	zweifarbige Langwurzel	[LOCAL_NAME:P1008-E1042:NAME_1:Schwefel=>zweifarbige Langwurzel]	CATALOGUE	Droge »cho« — Ausgangszuordnung, Ausgangszuordnung, Wertangabe.	NONE	NONE	auf der lokalen Karte [LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E1042]: Schwefel; im lokalen Record [LOCAL_RECORD:G475-R109]: aus dem Ausgangsgefäß, aus dem Ausgangsgefäß, Dosis- oder Mengenmaß.	Droge »zweifarbige Langwurzel [cho]« — Ausgangszuordnung, Ausgangszuordnung, Wertangabe.	NONE__LOCAL_CARD_GUARD_FORBIDS_RUNNING_SENTENCE_INHERITANCE	EXACT_GDT585_NAME_LABEL_SELECTED	FIXED_744_LOCAL_CARDS__OWNER_RECORD_BUNDLE_AND_LOCUS_RETAINED__NO_RUNNING_STATEMENT_ATTACHMENT	0	NONE	Droge »zweifarbige Langwurzel [cho]« — Ausgangszuordnung, Ausgangszuordnung, Wertangabe.	Droge »zweifarbige Langwurzel [cho]« — Ausgangszuordnung, Ausgangszuordnung, Wertangabe.	NO	GDT586_BYTE_RETAINED	FIXED_744_LOCAL_CARDS__LOCAL_OWNER_BOUNDARY_RETAINED	Droge »zweifarbige Langwurzel [cho]« — Ausgangszuordnung, Ausgangszuordnung, Wertangabe.	Droge »zweifarbige Langwurzel [cho]« — Ausgangszuordnung, Ausgangszuordnung, Wertangabe.	NO	GDT587_READER_PLUS_EXPLICIT_WRITTEN_CARRIER_MULTIPLICITY
661	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E1090	P1008-E1090	f89r	PHARMA	f89r1.11	G475-R110	LOCAL_RECORD:G475-R110	G474-B119	LOCAL_BUNDLE:G474-B119	lokale Kennung für Gefäß-/Pflanzenteilgruppe B	ykyd	Y+K+Y+D_ADDR	4	GDT582_CONCRETE_LOCAL_CARD	GDT582_CONCRETE_LOCAL_CARD	GDT582_EXACT_SLOT_TRACE	[1:Y=Drogencharge|LOCAL_COMPONENT:P1008-E1090@1|LOCAL_ACTION:P1008-E1090@2:K] [2:K=Gib zu|LOCAL_COMPONENT:P1008-E1090@2|LOCAL_ACTION:P1008-E1090@2:K] [3:Y=Drogencharge|LOCAL_COMPONENT:P1008-E1090@3|LOCAL_ACTION:P1008-E1090@2:K] [4:D_ADDR=an der Drogen-Arbeitsstelle|LOCAL_COMPONENT:P1008-E1090@4|LOCAL_ACTION:P1008-E1090@2:K]	0	NONE	NONE	NONE	NONE	NONE	INSTRUCTION	NOT_APPLICABLE	NONE	NONE	SAME_AS_PRIMARY__NO_NAME_OVERRIDE	Gib zu: Drogencharge, Drogencharge, an der Drogen-Arbeitsstelle.	NONE__LOCAL_CARD_GUARD_FORBIDS_RUNNING_SENTENCE_INHERITANCE	UNCHANGED_BY_NAME_LAYER	FIXED_744_LOCAL_CARDS__OWNER_RECORD_BUNDLE_AND_LOCUS_RETAINED__NO_RUNNING_STATEMENT_ATTACHMENT	0	NONE	Gib zu: Drogencharge, Drogencharge, an der Drogen-Arbeitsstelle.	Gib zu: Drogencharge, Drogencharge, an der Drogen-Arbeitsstelle.	NO	GDT586_BYTE_RETAINED	FIXED_744_LOCAL_CARDS__LOCAL_OWNER_BOUNDARY_RETAINED	Gib zu: Drogencharge, Drogencharge, an der Drogen-Arbeitsstelle.	Gib zu: Drogencharge, Drogencharge, an der Drogen-Arbeitsstelle.	NO	GDT587_READER_PLUS_EXPLICIT_WRITTEN_CARRIER_MULTIPLICITY
662	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E1091	P1008-E1091	f89r	PHARMA	f89r1.12	G475-R110	LOCAL_RECORD:G475-R110	G474-B120	LOCAL_BUNDLE:G474-B120	lokale Kennung für Gefäß-/Pflanzenteilgruppe B	chol	OL	1	GDT582_CONCRETE_LOCAL_CARD	GDT582_CONCRETE_LOCAL_CARD	GDT582_EXACT_SLOT_TRACE	[1:OL=weiter im selben Arbeitsgang|LOCAL_COMPONENT:P1008-E1091@1|LOCAL_CONTROL:P1008-E1091@1:OL]	0	NONE	NONE	NONE	NONE	NONE	INSTRUCTION	NOT_APPLICABLE	NONE	NONE	SAME_AS_PRIMARY__NO_NAME_OVERRIDE	im Rahmen [LOCAL_CONTROL:P1008-E1091@1:OL]: weiter im selben Arbeitsgang.	NONE__LOCAL_CARD_GUARD_FORBIDS_RUNNING_SENTENCE_INHERITANCE	UNCHANGED_BY_NAME_LAYER	FIXED_744_LOCAL_CARDS__OWNER_RECORD_BUNDLE_AND_LOCUS_RETAINED__NO_RUNNING_STATEMENT_ATTACHMENT	0	NONE	im Rahmen [LOCAL_CONTROL:P1008-E1091@1:OL]: weiter im selben Arbeitsgang.	im Rahmen [LOCAL_CONTROL:P1008-E1091@1:OL]: weiter im selben Arbeitsgang.	NO	GDT586_BYTE_RETAINED	FIXED_744_LOCAL_CARDS__LOCAL_OWNER_BOUNDARY_RETAINED	im Rahmen [LOCAL_CONTROL:P1008-E1091@1:OL]: weiter im selben Arbeitsgang.	im Rahmen [LOCAL_CONTROL:P1008-E1091@1:OL]: weiter im selben Arbeitsgang.	NO	GDT587_READER_PLUS_EXPLICIT_WRITTEN_CARRIER_MULTIPLICITY
663	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E1092	P1008-E1092	f89r	PHARMA	f89r1.12	G475-R110	LOCAL_RECORD:G475-R110	G474-B120	LOCAL_BUNDLE:G474-B120	lokale Kennung für Gefäß-/Pflanzenteilgruppe B	ches	CH+E+S	3	GDT584_POLISHED_LOCAL_CARD	GDT584_POLISHED_LOCAL_CARD	GDT584_EXACT_SLOT_TRACE	[LOCAL_COMPONENT:P1008-E1092@1=CH:Entnimm oder ziehe aus|LOCAL_ACTION:P1008-E1092@1:CH] [LOCAL_COMPONENT:P1008-E1092@2=E:auf Grad I|LOCAL_ACTION:P1008-E1092@1:CH] [LOCAL_COMPONENT:P1008-E1092@3=S:Wähle aus|LOCAL_ACTION:P1008-E1092@3:S]	0	NONE	NONE	NONE	NONE	NONE	INSTRUCTION	NOT_APPLICABLE	NONE	NONE	SAME_AS_PRIMARY__NO_NAME_OVERRIDE	Entnimm auf Grad I. Wähle die Einheit aus.	NONE__LOCAL_CARD_GUARD_FORBIDS_RUNNING_SENTENCE_INHERITANCE	UNCHANGED_BY_NAME_LAYER	FIXED_744_LOCAL_CARDS__OWNER_RECORD_BUNDLE_AND_LOCUS_RETAINED__NO_RUNNING_STATEMENT_ATTACHMENT	0	NONE	Entnimm auf Grad I. Wähle die Einheit aus.	Entnimm auf Grad I. Wähle die Einheit aus.	NO	GDT586_BYTE_RETAINED	FIXED_744_LOCAL_CARDS__LOCAL_OWNER_BOUNDARY_RETAINED	Entnimm auf Grad I. Wähle die Einheit aus.	Entnimm auf Grad I. Wähle die Einheit aus.	NO	GDT587_READER_PLUS_EXPLICIT_WRITTEN_CARRIER_MULTIPLICITY
664	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E1093	P1008-E1093	f89r	PHARMA	f89r1.13	G475-R111	LOCAL_RECORD:G475-R111	G474-B121	LOCAL_BUNDLE:G474-B121	lokale Kennung für Gefäß-/Pflanzenteilgruppe B	otorain	OT+AIN	3	GDT582_CONCRETE_LOCAL_CARD	GDT585_GRAMMAR_AWARE_NAME_LABEL	GDT582_EXACT_SLOT_TRACE	[1:OT=danach / neuer Arbeitsgang|LOCAL_COMPONENT:P1008-E1093@1|LOCAL_CONTROL:P1008-E1093@1:OT] [1:or=Olivenöl|LOCAL_NAME:P1008-E1093:NAME_1|LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E1093] [2:AIN=Zutatenanteil|LOCAL_COMPONENT:P1008-E1093@2|LOCAL_RECORD:G475-R111]	1	LOCAL_NAME:P1008-E1093:NAME_1	or	Olivenöl	helle Wurzeldroge	[LOCAL_NAME:P1008-E1093:NAME_1:Olivenöl=>helle Wurzeldroge]	CATALOGUE	Droge »or« — Folgevermerk, Anteilsangabe.	NONE	NONE	auf der lokalen Karte [LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E1093]: Olivenöl; im Rahmen [LOCAL_CONTROL:P1008-E1093@1:OT]: danach / neuer Arbeitsgang; im lokalen Record [LOCAL_RECORD:G475-R111]: Zutatenanteil.	Droge »helle Wurzeldroge [or]« — Folgevermerk, Anteilsangabe.	NONE__LOCAL_CARD_GUARD_FORBIDS_RUNNING_SENTENCE_INHERITANCE	EXACT_GDT585_NAME_LABEL_SELECTED	FIXED_744_LOCAL_CARDS__OWNER_RECORD_BUNDLE_AND_LOCUS_RETAINED__NO_RUNNING_STATEMENT_ATTACHMENT	0	NONE	Droge »helle Wurzeldroge [or]« — Folgevermerk, Anteilsangabe.	Droge »helle Wurzeldroge [or]« — Folgevermerk, Anteilsangabe.	NO	GDT586_BYTE_RETAINED	FIXED_744_LOCAL_CARDS__LOCAL_OWNER_BOUNDARY_RETAINED	Droge »helle Wurzeldroge [or]« — Folgevermerk, Anteilsangabe.	Droge »helle Wurzeldroge [or]« — Folgevermerk, Anteilsangabe.	NO	GDT587_READER_PLUS_EXPLICIT_WRITTEN_CARRIER_MULTIPLICITY
665	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E1094	P1008-E1094	f89r	PHARMA	f89r1.14	G475-R112	LOCAL_RECORD:G475-R112	G474-B122	LOCAL_BUNDLE:G474-B122	lokale Kennung für Gefäß-/Pflanzenteilgruppe B	okaiin	OK+AIIN	2	GDT582_CONCRETE_LOCAL_CARD	GDT582_CONCRETE_LOCAL_CARD	GDT582_EXACT_SLOT_TRACE	[1:OK=Setze den Ansatz an|LOCAL_COMPONENT:P1008-E1094@1|LOCAL_ACTION:P1008-E1094@1:OK] [2:AIIN=Dosis- oder Mengenmaß|LOCAL_COMPONENT:P1008-E1094@2|LOCAL_ACTION:P1008-E1094@1:OK]	0	NONE	NONE	NONE	NONE	NONE	INSTRUCTION	NOT_APPLICABLE	NONE	NONE	SAME_AS_PRIMARY__NO_NAME_OVERRIDE	Setze den Ansatz an: Dosis- oder Mengenmaß.	NONE__LOCAL_CARD_GUARD_FORBIDS_RUNNING_SENTENCE_INHERITANCE	UNCHANGED_BY_NAME_LAYER	FIXED_744_LOCAL_CARDS__OWNER_RECORD_BUNDLE_AND_LOCUS_RETAINED__NO_RUNNING_STATEMENT_ATTACHMENT	0	NONE	Setze den Ansatz an: Dosis- oder Mengenmaß.	Setze den Ansatz an: Dosis- oder Mengenmaß.	NO	GDT586_BYTE_RETAINED	FIXED_744_LOCAL_CARDS__LOCAL_OWNER_BOUNDARY_RETAINED	Setze den Ansatz an: Dosis- oder Mengenmaß.	Setze den Ansatz an: Dosis- oder Mengenmaß.	NO	GDT587_READER_PLUS_EXPLICIT_WRITTEN_CARRIER_MULTIPLICITY
666	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E1095	P1008-E1095	f89r	PHARMA	f89r1.14	G475-R112	LOCAL_RECORD:G475-R112	G474-B122	LOCAL_BUNDLE:G474-B122	lokale Kennung für Gefäß-/Pflanzenteilgruppe B	dan	AIN	1	GDT582_CONCRETE_LOCAL_CARD	GDT582_CONCRETE_LOCAL_CARD	GDT582_EXACT_SLOT_TRACE	[1:AIN=Zutatenanteil|LOCAL_COMPONENT:P1008-E1095@1|LOCAL_RECORD:G475-R112]	0	NONE	NONE	NONE	NONE	NONE	INSTRUCTION	NOT_APPLICABLE	NONE	NONE	SAME_AS_PRIMARY__NO_NAME_OVERRIDE	im lokalen Record [LOCAL_RECORD:G475-R112]: Zutatenanteil.	NONE__LOCAL_CARD_GUARD_FORBIDS_RUNNING_SENTENCE_INHERITANCE	UNCHANGED_BY_NAME_LAYER	FIXED_744_LOCAL_CARDS__OWNER_RECORD_BUNDLE_AND_LOCUS_RETAINED__NO_RUNNING_STATEMENT_ATTACHMENT	0	NONE	im lokalen Record [LOCAL_RECORD:G475-R112]: Zutatenanteil.	im lokalen Record [LOCAL_RECORD:G475-R112]: Zutatenanteil.	NO	GDT586_BYTE_RETAINED	FIXED_744_LOCAL_CARDS__LOCAL_OWNER_BOUNDARY_RETAINED	im lokalen Record [LOCAL_RECORD:G475-R112]: Zutatenanteil.	im lokalen Record [LOCAL_RECORD:G475-R112]: Zutatenanteil.	NO	GDT587_READER_PLUS_EXPLICIT_WRITTEN_CARRIER_MULTIPLICITY
667	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E1175	P1008-E1175	f89r	PHARMA	f89r1.24	G475-R113	LOCAL_RECORD:G475-R113	G474-B123	LOCAL_BUNDLE:G474-B123	lokale Kennung für Gefäß-/Pflanzenteilgruppe C	ykocfhy	CH+LOCAL_CHAR_F+Y	4	GDT582_CONCRETE_LOCAL_CARD	GDT585_GRAMMAR_AWARE_NAME_LABEL	GDT582_EXACT_SLOT_TRACE	[1:CH=Entnimm oder ziehe aus|LOCAL_COMPONENT:P1008-E1175@1|LOCAL_ACTION:P1008-E1175@1:CH] [1:yko=Alaun|LOCAL_NAME:P1008-E1175:NAME_1|LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E1175] [2:LOCAL_CHAR_F=in Feinform|LOCAL_COMPONENT:P1008-E1175@2|LOCAL_ACTION:P1008-E1175@1:CH] [3:Y=Drogencharge|LOCAL_COMPONENT:P1008-E1175@3|LOCAL_ACTION:P1008-E1175@1:CH]	1	LOCAL_NAME:P1008-E1175:NAME_1	yko	Alaun	Arzneivorrat	[LOCAL_NAME:P1008-E1175:NAME_1:Alaun=>Arzneivorrat]	INSTRUCTION	Nimm den Drogeneintrag »yko« und den Drogenposten an der bezeichneten Stelle.	NONE	NONE	Entnimm oder ziehe aus: in Feinform, Drogencharge; auf der lokalen Karte [LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E1175]: Alaun.	Nimm den Drogeneintrag »Arzneivorrat [yko]« und den Drogenposten an der bezeichneten Stelle.	NONE__LOCAL_CARD_GUARD_FORBIDS_RUNNING_SENTENCE_INHERITANCE	EXACT_GDT585_NAME_LABEL_SELECTED	FIXED_744_LOCAL_CARDS__OWNER_RECORD_BUNDLE_AND_LOCUS_RETAINED__NO_RUNNING_STATEMENT_ATTACHMENT	0	NONE	Nimm den Drogeneintrag »Arzneivorrat [yko]« und den Drogenposten an der bezeichneten Stelle.	Nimm den Drogeneintrag »Arzneivorrat [yko]« und den Drogenposten an der bezeichneten Stelle.	NO	GDT586_BYTE_RETAINED	FIXED_744_LOCAL_CARDS__LOCAL_OWNER_BOUNDARY_RETAINED	Nimm den Drogeneintrag »Arzneivorrat [yko]« und den Drogenposten an der bezeichneten Stelle.	Nimm den Drogeneintrag »Arzneivorrat [yko]« und den Drogenposten an der bezeichneten Stelle.	NO	GDT587_READER_PLUS_EXPLICIT_WRITTEN_CARRIER_MULTIPLICITY
668	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E1176	P1008-E1176	f89r	PHARMA	f89r1.25	G475-R114	LOCAL_RECORD:G475-R114	G474-B124	LOCAL_BUNDLE:G474-B124	lokale Kennung für Gefäß-/Pflanzenteilgruppe C	saldam	AL+AM_ADDR	4	GDT582_CONCRETE_LOCAL_CARD	GDT585_GRAMMAR_AWARE_NAME_LABEL	GDT582_EXACT_SLOT_TRACE	[1:AL=ins Aufnahme- oder Zielgefäß|LOCAL_COMPONENT:P1008-E1176@1|LOCAL_RECORD:G475-R114] [1:s=Salz|LOCAL_NAME:P1008-E1176:NAME_1|LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E1176] [2:AM_ADDR=an der Drogen-Nebenstelle|LOCAL_COMPONENT:P1008-E1176@2|LOCAL_RECORD:G475-R114] [2:d=Wasser|LOCAL_NAME:P1008-E1176:NAME_2|LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E1176]	2	LOCAL_NAME:P1008-E1176:NAME_1|LOCAL_NAME:P1008-E1176:NAME_2	s|d	Salz|Wasser	Blattdroge|Wurzeldroge	[LOCAL_NAME:P1008-E1176:NAME_1:Salz=>Blattdroge] [LOCAL_NAME:P1008-E1176:NAME_2:Wasser=>Wurzeldroge]	CATALOGUE	Droge »s« / Droge »d« — Zielzuordnung, Hier-Vermerk.	Blatt- oder Krautteil s zusammen mit der Wurzel d derselben Pflanzendroge.	GDT585-C015	auf der lokalen Karte [LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E1176]: Salz, Wasser; im lokalen Record [LOCAL_RECORD:G475-R114]: ins Aufnahme- oder Zielgefäß, an der Drogen-Nebenstelle.	Droge »Blattdroge [s]« / Droge »Wurzeldroge [d]« — Zielzuordnung, Hier-Vermerk.	NONE__LOCAL_CARD_GUARD_FORBIDS_RUNNING_SENTENCE_INHERITANCE	EXACT_GDT585_NAME_LABEL_SELECTED	FIXED_744_LOCAL_CARDS__OWNER_RECORD_BUNDLE_AND_LOCUS_RETAINED__NO_RUNNING_STATEMENT_ATTACHMENT	0	NONE	Droge »Blattdroge [s]« / Droge »Wurzeldroge [d]« — Zielzuordnung, Hier-Vermerk.	Droge »Blattdroge [s]« / Droge »Wurzeldroge [d]« — Zielzuordnung, Hier-Vermerk.	NO	GDT586_BYTE_RETAINED	FIXED_744_LOCAL_CARDS__LOCAL_OWNER_BOUNDARY_RETAINED	Droge »Blattdroge [s]« / Droge »Wurzeldroge [d]« — Zielzuordnung, Hier-Vermerk.	Droge »Blattdroge [s]« / Droge »Wurzeldroge [d]« — Zielzuordnung, Hier-Vermerk.	NO	GDT587_READER_PLUS_EXPLICIT_WRITTEN_CARRIER_MULTIPLICITY
669	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E1177	P1008-E1177	f89r	PHARMA	f89r1.26	G475-R115	LOCAL_RECORD:G475-R115	G474-B125	LOCAL_BUNDLE:G474-B125	lokale Kennung für Gefäß-/Pflanzenteilgruppe C	sydarary	D_ADDR+AR+AR	5	GDT582_CONCRETE_LOCAL_CARD	GDT585_GRAMMAR_AWARE_NAME_LABEL	GDT582_EXACT_SLOT_TRACE	[1:D_ADDR=an der Drogen-Arbeitsstelle|LOCAL_COMPONENT:P1008-E1177@1|LOCAL_RECORD:G475-R115] [1:sy=Vitriol|LOCAL_NAME:P1008-E1177:NAME_1|LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E1177] [2:AR=aus dem Ausgangsgefäß|LOCAL_COMPONENT:P1008-E1177@2|LOCAL_RECORD:G475-R115] [2:y=Wein|LOCAL_NAME:P1008-E1177:NAME_2|LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E1177] [3:AR=aus dem Ausgangsgefäß|LOCAL_COMPONENT:P1008-E1177@3|LOCAL_RECORD:G475-R115]	2	LOCAL_NAME:P1008-E1177:NAME_1|LOCAL_NAME:P1008-E1177:NAME_2	sy|y	Vitriol|Wein	Blütenstand|Krautdroge	[LOCAL_NAME:P1008-E1177:NAME_1:Vitriol=>Blütenstand] [LOCAL_NAME:P1008-E1177:NAME_2:Wein=>Krautdroge]	CATALOGUE	Droge »sy« / Droge »y« — Hier-Vermerk, Ausgangszuordnung, Ausgangszuordnung.	Blüten- oder Fruchtstand sy der Kraut- oder Pflanzenform y.	GDT585-C016	auf der lokalen Karte [LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E1177]: Vitriol, Wein; im lokalen Record [LOCAL_RECORD:G475-R115]: an der Drogen-Arbeitsstelle, aus dem Ausgangsgefäß, aus dem Ausgangsgefäß.	Droge »Blütenstand [sy]« / Droge »Krautdroge [y]« — Hier-Vermerk, Ausgangszuordnung, Ausgangszuordnung.	NONE__LOCAL_CARD_GUARD_FORBIDS_RUNNING_SENTENCE_INHERITANCE	EXACT_GDT585_NAME_LABEL_SELECTED	FIXED_744_LOCAL_CARDS__OWNER_RECORD_BUNDLE_AND_LOCUS_RETAINED__NO_RUNNING_STATEMENT_ATTACHMENT	0	NONE	Droge »Blütenstand [sy]« / Droge »Krautdroge [y]« — Hier-Vermerk, Ausgangszuordnung, Ausgangszuordnung.	Droge »Blütenstand [sy]« / Droge »Krautdroge [y]« — Hier-Vermerk, Ausgangszuordnung, Ausgangszuordnung.	NO	GDT586_BYTE_RETAINED	FIXED_744_LOCAL_CARDS__LOCAL_OWNER_BOUNDARY_RETAINED	Droge »Blütenstand [sy]« / Droge »Krautdroge [y]« — Hier-Vermerk, Ausgangszuordnung, Ausgangszuordnung.	Droge »Blütenstand [sy]« / Droge »Krautdroge [y]« — Hier-Vermerk, Ausgangszuordnung, Ausgangszuordnung.	NO	GDT587_READER_PLUS_EXPLICIT_WRITTEN_CARRIER_MULTIPLICITY
670	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E1178	P1008-E1178	f89r	PHARMA	f89r1.27	G475-R116	LOCAL_RECORD:G475-R116	G474-B126	LOCAL_BUNDLE:G474-B126	lokale Kennung für Gefäß-/Pflanzenteilgruppe C	yddy	Y+D_ADDR+Y	3	GDT582_CONCRETE_LOCAL_CARD	GDT582_CONCRETE_LOCAL_CARD	GDT582_EXACT_SLOT_TRACE	[1:Y=Drogencharge|LOCAL_COMPONENT:P1008-E1178@1|LOCAL_RECORD:G475-R116] [2:D_ADDR=an der Drogen-Arbeitsstelle|LOCAL_COMPONENT:P1008-E1178@2|LOCAL_RECORD:G475-R116] [3:Y=Drogencharge|LOCAL_COMPONENT:P1008-E1178@3|LOCAL_RECORD:G475-R116]	0	NONE	NONE	NONE	NONE	NONE	COORDINATE	NOT_APPLICABLE	NONE	NONE	SAME_AS_PRIMARY__NO_NAME_OVERRIDE	im lokalen Record [LOCAL_RECORD:G475-R116]: Drogencharge, an der Drogen-Arbeitsstelle, Drogencharge.	NONE__LOCAL_CARD_GUARD_FORBIDS_RUNNING_SENTENCE_INHERITANCE	UNCHANGED_BY_NAME_LAYER	FIXED_744_LOCAL_CARDS__OWNER_RECORD_BUNDLE_AND_LOCUS_RETAINED__NO_RUNNING_STATEMENT_ATTACHMENT	0	NONE	im lokalen Record [LOCAL_RECORD:G475-R116]: Drogencharge, an der Drogen-Arbeitsstelle, Drogencharge.	im lokalen Record [LOCAL_RECORD:G475-R116]: Drogencharge, an der Drogen-Arbeitsstelle, Drogencharge.	NO	GDT586_BYTE_RETAINED	FIXED_744_LOCAL_CARDS__LOCAL_OWNER_BOUNDARY_RETAINED	im lokalen Record [LOCAL_RECORD:G475-R116]: Drogencharge, an der Drogen-Arbeitsstelle, Drogencharge.	im lokalen Record [LOCAL_RECORD:G475-R116]: Drogencharge, an der Drogen-Arbeitsstelle, Drogencharge.	NO	GDT587_READER_PLUS_EXPLICIT_WRITTEN_CARRIER_MULTIPLICITY
671	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E1179	P1008-E1179	f89r	PHARMA	f89r2.1	G475-R117	LOCAL_RECORD:G475-R117	G474-B127	LOCAL_BUNDLE:G474-B127	lokale Kennung für Gefäß-/Pflanzenteilgruppe D	odory	OR+Y	3	GDT582_CONCRETE_LOCAL_CARD	GDT585_GRAMMAR_AWARE_NAME_LABEL	GDT582_EXACT_SLOT_TRACE	[1:OR=Gefäß- oder Arbeitseinheit|LOCAL_COMPONENT:P1008-E1179@1|LOCAL_RECORD:G475-R117] [1:od=Harz|LOCAL_NAME:P1008-E1179:NAME_1|LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E1179] [2:Y=Drogencharge|LOCAL_COMPONENT:P1008-E1179@2|LOCAL_RECORD:G475-R117]	1	LOCAL_NAME:P1008-E1179:NAME_1	od	Harz	Harzvorrat	[LOCAL_NAME:P1008-E1179:NAME_1:Harz=>Harzvorrat]	CATALOGUE	Droge »od« — Einheitsangabe, Postenangabe.	NONE	NONE	auf der lokalen Karte [LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E1179]: Harz; im lokalen Record [LOCAL_RECORD:G475-R117]: Gefäß- oder Arbeitseinheit, Drogencharge.	Droge »Harzvorrat [od]« — Einheitsangabe, Postenangabe.	NONE__LOCAL_CARD_GUARD_FORBIDS_RUNNING_SENTENCE_INHERITANCE	EXACT_GDT585_NAME_LABEL_SELECTED	FIXED_744_LOCAL_CARDS__OWNER_RECORD_BUNDLE_AND_LOCUS_RETAINED__NO_RUNNING_STATEMENT_ATTACHMENT	0	NONE	Droge »Harzvorrat [od]« — Einheitsangabe, Postenangabe.	Droge »Harzvorrat [od]« — Einheitsangabe, Postenangabe.	NO	GDT586_BYTE_RETAINED	FIXED_744_LOCAL_CARDS__LOCAL_OWNER_BOUNDARY_RETAINED	Droge »Harzvorrat [od]« — Einheitsangabe, Postenangabe.	Droge »Harzvorrat [od]« — Einheitsangabe, Postenangabe.	NO	GDT587_READER_PLUS_EXPLICIT_WRITTEN_CARRIER_MULTIPLICITY
