mobility_ordinal	carrier_slot_id	primary_governor_key	statement_or_record_id	physical_page	layer	register	gdt584_rule_id	carrier_root	carrier_root_signature	gdt587_context_family	gdt587_lemma_de	gdt587_packet_rule_id	strict_exact_foreign_page_count	strict_exact_foreign_pages	same_action_root_foreign_page_count	same_action_root_foreign_pages	same_action_root_lemma_foreign_pages	same_register_root_foreign_page_count	same_register_root_foreign_pages	same_register_root_lemma_foreign_pages	cross_register_same_root_lemma_foreign_pages	transfer_tier	transfer_tier_short	tier_supporting_pages	foreign_example_carrier_slot_id	same_layer_transfer_tier	same_layer_supporting_pages	future_intake_action	guard
581	RUNNING:G407-E2526@2	ACTION:G407-E2526@1:CHD	G407-S357	f77r	RUNNING_ATOM	BIOLOGICAL	CHD_BIO_TREAT	Y	Y	BIOLOGICAL_BODY_OR_STATION	Stationsansatz	DEFAULT_GDT584_OBJECT_COMPOSITION	6	f75r|f76r|f81r|f81v|f82r|f83r	6	f75r|f76r|f81r|f81v|f82r|f83r	f75r|f76r|f81r|f81v|f82r|f83r	6	f75r|f76r|f81r|f81v|f82r|f83r	f75r|f76r|f81r|f81v|f82r|f83r	f75r|f76r|f81r|f81v|f82r|f83r	EXACT_SELECTION_OTHER_PAGE	E	f75r|f76r|f81r|f81v|f82r|f83r	RUNNING:G407-E1425@3	EXACT_SELECTION_OTHER_PAGE	f75r|f76r|f81r|f81v|f82r|f83r	REUSE_EXACT_SELECTION_AND_PACKET	FOREIGN_PAGE_PROVENANCE_ONLY__NOT_INDEPENDENT_SEMANTIC_CONFIRMATION
582	RUNNING:G407-E2530@2	ACTION:G407-E2530@1:SH	G407-S357	f77r	RUNNING_ATOM	BIOLOGICAL	SH_BIO_BATHE	OR	OR	BIOLOGICAL_BATH_OR_STATION_UNIT	Badeinheit	DEFAULT_GDT584_OBJECT_COMPOSITION	3	f75r|f81r|f83r	3	f75r|f81r|f83r	f75r|f81r|f83r	6	f75r|f76r|f81r|f81v|f82r|f83r	f75r|f81r|f83r	f75r|f81r|f83r	EXACT_SELECTION_OTHER_PAGE	E	f75r|f81r|f83r	RUNNING:G407-E1503@3	EXACT_SELECTION_OTHER_PAGE	f75r|f81r|f83r	REUSE_EXACT_SELECTION_AND_PACKET	FOREIGN_PAGE_PROVENANCE_ONLY__NOT_INDEPENDENT_SEMANTIC_CONFIRMATION
583	RUNNING:G407-E2541@2	ACTION:G407-E2541@1:CHD	G407-S359	f77r	RUNNING_ATOM	BIOLOGICAL	CHD_BIO_TREAT	Y	Y+OR	BIOLOGICAL_BODY_OR_STATION	Stationsansatz	DEFAULT_GDT584_OBJECT_COMPOSITION	4	f75r|f76r|f82r|f83r	6	f75r|f76r|f81r|f81v|f82r|f83r	f75r|f76r|f81r|f81v|f82r|f83r	6	f75r|f76r|f81r|f81v|f82r|f83r	f75r|f76r|f81r|f81v|f82r|f83r	f75r|f76r|f81r|f81v|f82r|f83r	EXACT_SELECTION_OTHER_PAGE	E	f75r|f76r|f82r|f83r	RUNNING:G407-E1557@2	EXACT_SELECTION_OTHER_PAGE	f75r|f76r|f82r|f83r	REUSE_EXACT_SELECTION_AND_PACKET	FOREIGN_PAGE_PROVENANCE_ONLY__NOT_INDEPENDENT_SEMANTIC_CONFIRMATION
584	RUNNING:G407-E2542@3	ACTION:G407-E2541@1:CHD	G407-S359	f77r	RUNNING_ATOM	BIOLOGICAL	CHD_BIO_TREAT	OR	Y+OR	BIOLOGICAL_BATH_OR_STATION_UNIT	Stationseinheit	DEFAULT_GDT584_OBJECT_COMPOSITION	4	f75r|f76r|f82r|f83r	4	f75r|f76r|f82r|f83r	f75r|f76r|f82r|f83r	6	f75r|f76r|f81r|f81v|f82r|f83r	f75r|f76r|f81r|f81v|f82r|f83r	f75r|f76r|f81r|f81v|f82r|f83r	EXACT_SELECTION_OTHER_PAGE	E	f75r|f76r|f82r|f83r	RUNNING:G407-E1559@1	EXACT_SELECTION_OTHER_PAGE	f75r|f76r|f82r|f83r	REUSE_EXACT_SELECTION_AND_PACKET	FOREIGN_PAGE_PROVENANCE_ONLY__NOT_INDEPENDENT_SEMANTIC_CONFIRMATION
585	RUNNING:G407-E2546@4	ACTION:G407-E2546@3:T	G407-S361	f77r	RUNNING_ATOM	BIOLOGICAL	T_BIO_STATION_REGULATE	Y	Y	BIOLOGICAL_BODY_OR_STATION	Stationsansatz	DEFAULT_GDT584_OBJECT_COMPOSITION	5	f75r|f81r|f81v|f82r|f83r	5	f75r|f81r|f81v|f82r|f83r	f75r|f81r|f81v|f82r|f83r	6	f75r|f76r|f81r|f81v|f82r|f83r	f75r|f76r|f81r|f81v|f82r|f83r	f75r|f76r|f81r|f81v|f82r|f83r	EXACT_SELECTION_OTHER_PAGE	E	f75r|f81r|f81v|f82r|f83r	RUNNING:G407-E1474@4	EXACT_SELECTION_OTHER_PAGE	f75r|f81r|f81v|f82r|f83r	REUSE_EXACT_SELECTION_AND_PACKET	FOREIGN_PAGE_PROVENANCE_ONLY__NOT_INDEPENDENT_SEMANTIC_CONFIRMATION
586	RUNNING:G407-E2549@4	ACTION:G407-E2549@3:CHD	G407-S362	f77r	RUNNING_ATOM	BIOLOGICAL	CHD_BIO_TREAT	Y	Y	BIOLOGICAL_BODY_OR_STATION	Stationsansatz	DEFAULT_GDT584_OBJECT_COMPOSITION	6	f75r|f76r|f81r|f81v|f82r|f83r	6	f75r|f76r|f81r|f81v|f82r|f83r	f75r|f76r|f81r|f81v|f82r|f83r	6	f75r|f76r|f81r|f81v|f82r|f83r	f75r|f76r|f81r|f81v|f82r|f83r	f75r|f76r|f81r|f81v|f82r|f83r	EXACT_SELECTION_OTHER_PAGE	E	f75r|f76r|f81r|f81v|f82r|f83r	RUNNING:G407-E1425@3	EXACT_SELECTION_OTHER_PAGE	f75r|f76r|f81r|f81v|f82r|f83r	REUSE_EXACT_SELECTION_AND_PACKET	FOREIGN_PAGE_PROVENANCE_ONLY__NOT_INDEPENDENT_SEMANTIC_CONFIRMATION
587	RUNNING:G407-E2561@2	ACTION:G407-E2561@1:S	G407-S366	f77r	RUNNING_ATOM	BIOLOGICAL	S_REST_SELECT	AIIN	AIIN	BIOLOGICAL_BATH_OR_STATION_MEASURE	Stationsmaß	DEFAULT_GDT584_OBJECT_COMPOSITION	5	f75r|f76r|f81v|f82r|f83r	5	f75r|f76r|f81v|f82r|f83r	f75r|f76r|f81v|f82r|f83r	6	f75r|f76r|f81r|f81v|f82r|f83r	f75r|f76r|f81r|f81v|f82r|f83r	f75r|f76r|f81r|f81v|f82r|f83r	EXACT_SELECTION_OTHER_PAGE	E	f75r|f76r|f81v|f82r|f83r	RUNNING:G407-E1556@2	EXACT_SELECTION_OTHER_PAGE	f75r|f76r|f81v|f82r|f83r	REUSE_EXACT_SELECTION_AND_PACKET	FOREIGN_PAGE_PROVENANCE_ONLY__NOT_INDEPENDENT_SEMANTIC_CONFIRMATION
588	RUNNING:G407-E2584@3	ACTION:G407-E2584@1:SH	G407-S370	f77r	RUNNING_ATOM	BIOLOGICAL	SH_BIO_BATHE	Y	Y	BIOLOGICAL_BODY_OR_STATION	Körper	DEFAULT_GDT584_OBJECT_COMPOSITION	5	f75r|f81r|f81v|f82r|f83r	5	f75r|f81r|f81v|f82r|f83r	f75r|f81r|f81v|f82r|f83r	6	f75r|f76r|f81r|f81v|f82r|f83r	f75r|f76r|f81r|f81v|f82r|f83r	f75r|f76r|f81r|f81v|f82r|f83r	EXACT_SELECTION_OTHER_PAGE	E	f75r|f81r|f81v|f82r|f83r	RUNNING:G407-E1455@3	EXACT_SELECTION_OTHER_PAGE	f75r|f81r|f81v|f82r|f83r	REUSE_EXACT_SELECTION_AND_PACKET	FOREIGN_PAGE_PROVENANCE_ONLY__NOT_INDEPENDENT_SEMANTIC_CONFIRMATION
589	RUNNING:G407-E2588@2	ACTION:G407-E2588@1:CHD	G407-S370	f77r	RUNNING_ATOM	BIOLOGICAL	CHD_BIO_TREAT	Y	Y	BIOLOGICAL_BODY_OR_STATION	Stationsansatz	DEFAULT_GDT584_OBJECT_COMPOSITION	6	f75r|f76r|f81r|f81v|f82r|f83r	6	f75r|f76r|f81r|f81v|f82r|f83r	f75r|f76r|f81r|f81v|f82r|f83r	6	f75r|f76r|f81r|f81v|f82r|f83r	f75r|f76r|f81r|f81v|f82r|f83r	f75r|f76r|f81r|f81v|f82r|f83r	EXACT_SELECTION_OTHER_PAGE	E	f75r|f76r|f81r|f81v|f82r|f83r	RUNNING:G407-E1425@3	EXACT_SELECTION_OTHER_PAGE	f75r|f76r|f81r|f81v|f82r|f83r	REUSE_EXACT_SELECTION_AND_PACKET	FOREIGN_PAGE_PROVENANCE_ONLY__NOT_INDEPENDENT_SEMANTIC_CONFIRMATION
590	RUNNING:G407-E2594@4	ACTION:G407-E2594@3:T	G407-S372	f77r	RUNNING_ATOM	BIOLOGICAL	T_BIO_STATION_REGULATE	Y	Y	BIOLOGICAL_BODY_OR_STATION	Stationsansatz	DEFAULT_GDT584_OBJECT_COMPOSITION	5	f75r|f81r|f81v|f82r|f83r	5	f75r|f81r|f81v|f82r|f83r	f75r|f81r|f81v|f82r|f83r	6	f75r|f76r|f81r|f81v|f82r|f83r	f75r|f76r|f81r|f81v|f82r|f83r	f75r|f76r|f81r|f81v|f82r|f83r	EXACT_SELECTION_OTHER_PAGE	E	f75r|f81r|f81v|f82r|f83r	RUNNING:G407-E1474@4	EXACT_SELECTION_OTHER_PAGE	f75r|f81r|f81v|f82r|f83r	REUSE_EXACT_SELECTION_AND_PACKET	FOREIGN_PAGE_PROVENANCE_ONLY__NOT_INDEPENDENT_SEMANTIC_CONFIRMATION
591	RUNNING:G407-E2595@1	ACTION:G407-E2594@3:T	G407-S372	f77r	RUNNING_ATOM	BIOLOGICAL	T_BIO_STATION_REGULATE	Y	Y	BIOLOGICAL_BODY_OR_STATION	Stationsansatz	DEFAULT_GDT584_OBJECT_COMPOSITION	5	f75r|f81r|f81v|f82r|f83r	5	f75r|f81r|f81v|f82r|f83r	f75r|f81r|f81v|f82r|f83r	6	f75r|f76r|f81r|f81v|f82r|f83r	f75r|f76r|f81r|f81v|f82r|f83r	f75r|f76r|f81r|f81v|f82r|f83r	EXACT_SELECTION_OTHER_PAGE	E	f75r|f81r|f81v|f82r|f83r	RUNNING:G407-E1474@4	EXACT_SELECTION_OTHER_PAGE	f75r|f81r|f81v|f82r|f83r	REUSE_EXACT_SELECTION_AND_PACKET	FOREIGN_PAGE_PROVENANCE_ONLY__NOT_INDEPENDENT_SEMANTIC_CONFIRMATION
592	RUNNING:G407-E2598@2	ACTION:G407-E2598@1:CHD	G407-S373	f77r	RUNNING_ATOM	BIOLOGICAL	CHD_BIO_TREAT	Y	Y	BIOLOGICAL_BODY_OR_STATION	Stationsansatz	DEFAULT_GDT584_OBJECT_COMPOSITION	6	f75r|f76r|f81r|f81v|f82r|f83r	6	f75r|f76r|f81r|f81v|f82r|f83r	f75r|f76r|f81r|f81v|f82r|f83r	6	f75r|f76r|f81r|f81v|f82r|f83r	f75r|f76r|f81r|f81v|f82r|f83r	f75r|f76r|f81r|f81v|f82r|f83r	EXACT_SELECTION_OTHER_PAGE	E	f75r|f76r|f81r|f81v|f82r|f83r	RUNNING:G407-E1425@3	EXACT_SELECTION_OTHER_PAGE	f75r|f76r|f81r|f81v|f82r|f83r	REUSE_EXACT_SELECTION_AND_PACKET	FOREIGN_PAGE_PROVENANCE_ONLY__NOT_INDEPENDENT_SEMANTIC_CONFIRMATION
593	RUNNING:G407-E2606@2	ACTION:G407-E2606@1:CHD	G407-S374	f77r	RUNNING_ATOM	BIOLOGICAL	CHD_BIO_TREAT	Y	Y	BIOLOGICAL_BODY_OR_STATION	Stationsansatz	DEFAULT_GDT584_OBJECT_COMPOSITION	6	f75r|f76r|f81r|f81v|f82r|f83r	6	f75r|f76r|f81r|f81v|f82r|f83r	f75r|f76r|f81r|f81v|f82r|f83r	6	f75r|f76r|f81r|f81v|f82r|f83r	f75r|f76r|f81r|f81v|f82r|f83r	f75r|f76r|f81r|f81v|f82r|f83r	EXACT_SELECTION_OTHER_PAGE	E	f75r|f76r|f81r|f81v|f82r|f83r	RUNNING:G407-E1425@3	EXACT_SELECTION_OTHER_PAGE	f75r|f76r|f81r|f81v|f82r|f83r	REUSE_EXACT_SELECTION_AND_PACKET	FOREIGN_PAGE_PROVENANCE_ONLY__NOT_INDEPENDENT_SEMANTIC_CONFIRMATION
594	RUNNING:G407-E2610@2	ACTION:G407-E2610@1:CHD	G407-S375	f77r	RUNNING_ATOM	BIOLOGICAL	CHD_BIO_TREAT	AIIN	Y+AIIN	BIOLOGICAL_BATH_OR_STATION_MEASURE	Stationsmaß	DEFAULT_GDT584_OBJECT_COMPOSITION	3	f76r|f81r|f83r	3	f76r|f81r|f83r	f76r|f81r|f83r	6	f75r|f76r|f81r|f81v|f82r|f83r	f75r|f76r|f81r|f81v|f82r|f83r	f75r|f76r|f81r|f81v|f82r|f83r	EXACT_SELECTION_OTHER_PAGE	E	f76r|f81r|f83r	RUNNING:G407-E1869@1	EXACT_SELECTION_OTHER_PAGE	f76r|f81r|f83r	REUSE_EXACT_SELECTION_AND_PACKET	FOREIGN_PAGE_PROVENANCE_ONLY__NOT_INDEPENDENT_SEMANTIC_CONFIRMATION
595	RUNNING:G407-E2611@2	ACTION:G407-E2610@1:CHD	G407-S375	f77r	RUNNING_ATOM	BIOLOGICAL	CHD_BIO_TREAT	Y	Y+AIIN	BIOLOGICAL_BODY_OR_STATION	Stationsansatz	DEFAULT_GDT584_OBJECT_COMPOSITION	3	f76r|f81r|f83r	6	f75r|f76r|f81r|f81v|f82r|f83r	f75r|f76r|f81r|f81v|f82r|f83r	6	f75r|f76r|f81r|f81v|f82r|f83r	f75r|f76r|f81r|f81v|f82r|f83r	f75r|f76r|f81r|f81v|f82r|f83r	EXACT_SELECTION_OTHER_PAGE	E	f76r|f81r|f83r	RUNNING:G407-E1868@2	EXACT_SELECTION_OTHER_PAGE	f76r|f81r|f83r	REUSE_EXACT_SELECTION_AND_PACKET	FOREIGN_PAGE_PROVENANCE_ONLY__NOT_INDEPENDENT_SEMANTIC_CONFIRMATION
596	RUNNING:G407-E2614@2	ACTION:G407-E2615@1:CHD	G407-S377	f77r	RUNNING_ATOM	BIOLOGICAL	CHD_BIO_TREAT	AIN	Y+AIN	BIOLOGICAL_PART_OR_PORTION	Teil	BIOLOGICAL_BODY_PART	3	f75r|f76r|f83r	4	f75r|f76r|f82r|f83r	f75r|f76r|f83r	6	f75r|f76r|f81r|f81v|f82r|f83r	f75r|f76r|f83r	f75r|f76r|f83r	EXACT_SELECTION_OTHER_PAGE	E	f75r|f76r|f83r	RUNNING:G407-E1689@1	EXACT_SELECTION_OTHER_PAGE	f75r|f76r|f83r	REUSE_EXACT_SELECTION_AND_PACKET	FOREIGN_PAGE_PROVENANCE_ONLY__NOT_INDEPENDENT_SEMANTIC_CONFIRMATION
597	RUNNING:G407-E2615@2	ACTION:G407-E2615@1:CHD	G407-S377	f77r	RUNNING_ATOM	BIOLOGICAL	CHD_BIO_TREAT	Y	Y+AIN	BIOLOGICAL_BODY_OR_STATION	Körper	BIOLOGICAL_BODY_PART	3	f75r|f76r|f83r	6	f75r|f76r|f81r|f81v|f82r|f83r	f75r|f76r|f83r	6	f75r|f76r|f81r|f81v|f82r|f83r	f75r|f76r|f81r|f81v|f82r|f83r	f75r|f76r|f81r|f81v|f82r|f83r	EXACT_SELECTION_OTHER_PAGE	E	f75r|f76r|f83r	RUNNING:G407-E1686@2	EXACT_SELECTION_OTHER_PAGE	f75r|f76r|f83r	REUSE_EXACT_SELECTION_AND_PACKET	FOREIGN_PAGE_PROVENANCE_ONLY__NOT_INDEPENDENT_SEMANTIC_CONFIRMATION
598	RUNNING:G407-E2620@4	ACTION:G407-E2620@1:T	G407-S378	f77r	RUNNING_ATOM	BIOLOGICAL	T_PHYSICAL_GRADE_TEMPER	AIN	Y+AIN	BIOLOGICAL_PART_OR_PORTION	Anwendungsportion	DEFAULT_GDT584_OBJECT_COMPOSITION	0	NONE	0	NONE	NONE	6	f75r|f76r|f81r|f81v|f82r|f83r	f75r|f76r|f81r|f81v|f82r|f83r	f75r|f76r|f81r|f81v|f82r|f83r	SAME_REGISTER_ROOT_OTHER_PAGE	R	f75r|f76r|f81r|f81v|f82r|f83r	RUNNING:G407-E1432@1	SAME_REGISTER_ROOT_OTHER_PAGE	f75r|f76r|f81r|f81v|f82r|f83r	USE_REGISTER_ROOT_FALLBACK_UNLESS_CELL_OBSERVED	FOREIGN_PAGE_PROVENANCE_ONLY__NOT_INDEPENDENT_SEMANTIC_CONFIRMATION
599	RUNNING:G407-E2621@1	ACTION:G407-E2620@1:T	G407-S378	f77r	RUNNING_ATOM	BIOLOGICAL	T_PHYSICAL_GRADE_TEMPER	Y	Y+AIN	BIOLOGICAL_BODY_OR_STATION	Stationsansatz	DEFAULT_GDT584_OBJECT_COMPOSITION	0	NONE	4	f76r|f81v|f82r|f83r	f76r|f81v|f82r|f83r	6	f75r|f76r|f81r|f81v|f82r|f83r	f75r|f76r|f81r|f81v|f82r|f83r	f75r|f76r|f81r|f81v|f82r|f83r	SAME_ACTION_ROOT_LEMMA_OTHER_PAGE	C	f76r|f81v|f82r|f83r	RUNNING:G407-E1938@4	SAME_ACTION_ROOT_LEMMA_OTHER_PAGE	f76r|f81v|f82r|f83r	REUSE_ACTION_ROOT_LEMMA_REBUILD_PACKET_COUNTS	FOREIGN_PAGE_PROVENANCE_ONLY__NOT_INDEPENDENT_SEMANTIC_CONFIRMATION
600	RUNNING:G407-E2625@3	ACTION:G407-E2625@1:SH	G407-S379	f77r	RUNNING_ATOM	BIOLOGICAL	SH_BIO_BATHE	Y	Y	BIOLOGICAL_BODY_OR_STATION	Körper	DEFAULT_GDT584_OBJECT_COMPOSITION	5	f75r|f81r|f81v|f82r|f83r	5	f75r|f81r|f81v|f82r|f83r	f75r|f81r|f81v|f82r|f83r	6	f75r|f76r|f81r|f81v|f82r|f83r	f75r|f76r|f81r|f81v|f82r|f83r	f75r|f76r|f81r|f81v|f82r|f83r	EXACT_SELECTION_OTHER_PAGE	E	f75r|f81r|f81v|f82r|f83r	RUNNING:G407-E1455@3	EXACT_SELECTION_OTHER_PAGE	f75r|f81r|f81v|f82r|f83r	REUSE_EXACT_SELECTION_AND_PACKET	FOREIGN_PAGE_PROVENANCE_ONLY__NOT_INDEPENDENT_SEMANTIC_CONFIRMATION
601	RUNNING:G407-E2633@3	ACTION:G407-E2633@2:T	G407-S381	f77r	RUNNING_ATOM	BIOLOGICAL	T_BIO_STATION_REGULATE	AIIN	AIIN	BIOLOGICAL_BATH_OR_STATION_MEASURE	Stationsmaß	DEFAULT_GDT584_OBJECT_COMPOSITION	1	f82r	3	f81r|f82r|f83r	f81r|f82r|f83r	6	f75r|f76r|f81r|f81v|f82r|f83r	f75r|f76r|f81r|f81v|f82r|f83r	f75r|f76r|f81r|f81v|f82r|f83r	EXACT_SELECTION_OTHER_PAGE	E	f82r	RUNNING:G407-E3440@2	EXACT_SELECTION_OTHER_PAGE	f82r	REUSE_EXACT_SELECTION_AND_PACKET	FOREIGN_PAGE_PROVENANCE_ONLY__NOT_INDEPENDENT_SEMANTIC_CONFIRMATION
602	RUNNING:G407-E2636@2	ACTION:G407-E2637@1:SH	G407-S382	f77r	RUNNING_ATOM	BIOLOGICAL	SH_BIO_BATHE	AIIN	Y+AIIN	BIOLOGICAL_BATH_OR_STATION_MEASURE	Badfüllung	BIOLOGICAL_BATH_FILL	1	f82r	2	f82r|f83r	f82r|f83r	6	f75r|f76r|f81r|f81v|f82r|f83r	f82r|f83r	f82r|f83r	EXACT_SELECTION_OTHER_PAGE	E	f82r	RUNNING:G407-E3183@1	EXACT_SELECTION_OTHER_PAGE	f82r	REUSE_EXACT_SELECTION_AND_PACKET	FOREIGN_PAGE_PROVENANCE_ONLY__NOT_INDEPENDENT_SEMANTIC_CONFIRMATION
603	RUNNING:G407-E2637@3	ACTION:G407-E2637@1:SH	G407-S382	f77r	RUNNING_ATOM	BIOLOGICAL	SH_BIO_BATHE	Y	Y+AIIN	BIOLOGICAL_BODY_OR_STATION	Stationsansatz	BIOLOGICAL_BATH_FILL	1	f82r	5	f75r|f81r|f81v|f82r|f83r	f75r|f81r|f81v|f82r|f83r	6	f75r|f76r|f81r|f81v|f82r|f83r	f75r|f76r|f81r|f81v|f82r|f83r	f75r|f76r|f81r|f81v|f82r|f83r	EXACT_SELECTION_OTHER_PAGE	E	f82r	RUNNING:G407-E3182@3	EXACT_SELECTION_OTHER_PAGE	f82r	REUSE_EXACT_SELECTION_AND_PACKET	FOREIGN_PAGE_PROVENANCE_ONLY__NOT_INDEPENDENT_SEMANTIC_CONFIRMATION
604	RUNNING:G407-E2639@4	ACTION:G407-E2639@2:SH	G407-S382	f77r	RUNNING_ATOM	BIOLOGICAL	SH_BIO_BATHE	Y	Y	BIOLOGICAL_BODY_OR_STATION	Stationsansatz	DEFAULT_GDT584_OBJECT_COMPOSITION	5	f75r|f81r|f81v|f82r|f83r	5	f75r|f81r|f81v|f82r|f83r	f75r|f81r|f81v|f82r|f83r	6	f75r|f76r|f81r|f81v|f82r|f83r	f75r|f76r|f81r|f81v|f82r|f83r	f75r|f76r|f81r|f81v|f82r|f83r	EXACT_SELECTION_OTHER_PAGE	E	f75r|f81r|f81v|f82r|f83r	RUNNING:G407-E1452@4	EXACT_SELECTION_OTHER_PAGE	f75r|f81r|f81v|f82r|f83r	REUSE_EXACT_SELECTION_AND_PACKET	FOREIGN_PAGE_PROVENANCE_ONLY__NOT_INDEPENDENT_SEMANTIC_CONFIRMATION
605	RUNNING:G407-E2648@2	ACTION:G407-E2647@1:SH	G407-S384	f77r	RUNNING_ATOM	BIOLOGICAL	SH_BIO_BATHE	AIIN	AIIN	BIOLOGICAL_BATH_OR_STATION_MEASURE	Badfüllung	BIOLOGICAL_BATH_FILL	2	f82r|f83r	2	f82r|f83r	f82r|f83r	6	f75r|f76r|f81r|f81v|f82r|f83r	f82r|f83r	f82r|f83r	EXACT_SELECTION_OTHER_PAGE	E	f82r|f83r	RUNNING:G407-E3218@3	EXACT_SELECTION_OTHER_PAGE	f82r|f83r	REUSE_EXACT_SELECTION_AND_PACKET	FOREIGN_PAGE_PROVENANCE_ONLY__NOT_INDEPENDENT_SEMANTIC_CONFIRMATION
606	RUNNING:G407-E2651@1	ACTION:G407-E2652@1:SH	G407-S385	f77r	RUNNING_ATOM	BIOLOGICAL	SH_BIO_BATHE	AIIN	Y+AIIN	BIOLOGICAL_BATH_OR_STATION_MEASURE	Badfüllung	BIOLOGICAL_BATH_FILL	1	f82r	2	f82r|f83r	f82r|f83r	6	f75r|f76r|f81r|f81v|f82r|f83r	f82r|f83r	f82r|f83r	EXACT_SELECTION_OTHER_PAGE	E	f82r	RUNNING:G407-E3183@1	EXACT_SELECTION_OTHER_PAGE	f82r	REUSE_EXACT_SELECTION_AND_PACKET	FOREIGN_PAGE_PROVENANCE_ONLY__NOT_INDEPENDENT_SEMANTIC_CONFIRMATION
607	RUNNING:G407-E2653@2	ACTION:G407-E2652@1:SH	G407-S385	f77r	RUNNING_ATOM	BIOLOGICAL	SH_BIO_BATHE	Y	Y+AIIN	BIOLOGICAL_BODY_OR_STATION	Stationsansatz	BIOLOGICAL_BATH_FILL	1	f82r	5	f75r|f81r|f81v|f82r|f83r	f75r|f81r|f81v|f82r|f83r	6	f75r|f76r|f81r|f81v|f82r|f83r	f75r|f76r|f81r|f81v|f82r|f83r	f75r|f76r|f81r|f81v|f82r|f83r	EXACT_SELECTION_OTHER_PAGE	E	f82r	RUNNING:G407-E3182@3	EXACT_SELECTION_OTHER_PAGE	f82r	REUSE_EXACT_SELECTION_AND_PACKET	FOREIGN_PAGE_PROVENANCE_ONLY__NOT_INDEPENDENT_SEMANTIC_CONFIRMATION
608	RUNNING:G407-E2667@1	ACTION:G407-E2666@1:S	G407-S390	f77r	RUNNING_ATOM	BIOLOGICAL	S_BIO_DIVERT	AIIN	AIIN	BIOLOGICAL_FLOW_PACKET	Mengenangabe	BIOLOGICAL_FLOW_PACKET	0	NONE	3	f76r|f81r|f82r	f76r|f81r|f82r	6	f75r|f76r|f81r|f81v|f82r|f83r	f76r|f81r|f82r	f76r|f81r|f82r	SAME_ACTION_ROOT_LEMMA_OTHER_PAGE	C	f76r|f81r|f82r	RUNNING:G407-E1968@1	SAME_ACTION_ROOT_LEMMA_OTHER_PAGE	f76r|f81r|f82r	REUSE_ACTION_ROOT_LEMMA_REBUILD_PACKET_COUNTS	FOREIGN_PAGE_PROVENANCE_ONLY__NOT_INDEPENDENT_SEMANTIC_CONFIRMATION
609	RUNNING:G407-E2677@3	ACTION:G407-E2677@1:SH	G407-S392	f77r	RUNNING_ATOM	BIOLOGICAL	SH_BIO_BATHE	Y	Y	BIOLOGICAL_BODY_OR_STATION	Körper	DEFAULT_GDT584_OBJECT_COMPOSITION	5	f75r|f81r|f81v|f82r|f83r	5	f75r|f81r|f81v|f82r|f83r	f75r|f81r|f81v|f82r|f83r	6	f75r|f76r|f81r|f81v|f82r|f83r	f75r|f76r|f81r|f81v|f82r|f83r	f75r|f76r|f81r|f81v|f82r|f83r	EXACT_SELECTION_OTHER_PAGE	E	f75r|f81r|f81v|f82r|f83r	RUNNING:G407-E1455@3	EXACT_SELECTION_OTHER_PAGE	f75r|f81r|f81v|f82r|f83r	REUSE_EXACT_SELECTION_AND_PACKET	FOREIGN_PAGE_PROVENANCE_ONLY__NOT_INDEPENDENT_SEMANTIC_CONFIRMATION
610	RUNNING:G407-E2678@5	ACTION:G407-E2678@4:CHD	G407-S392	f77r	RUNNING_ATOM	BIOLOGICAL	CHD_BIO_TREAT	Y	Y	BIOLOGICAL_BODY_OR_STATION	Stationsansatz	DEFAULT_GDT584_OBJECT_COMPOSITION	6	f75r|f76r|f81r|f81v|f82r|f83r	6	f75r|f76r|f81r|f81v|f82r|f83r	f75r|f76r|f81r|f81v|f82r|f83r	6	f75r|f76r|f81r|f81v|f82r|f83r	f75r|f76r|f81r|f81v|f82r|f83r	f75r|f76r|f81r|f81v|f82r|f83r	EXACT_SELECTION_OTHER_PAGE	E	f75r|f76r|f81r|f81v|f82r|f83r	RUNNING:G407-E1425@3	EXACT_SELECTION_OTHER_PAGE	f75r|f76r|f81r|f81v|f82r|f83r	REUSE_EXACT_SELECTION_AND_PACKET	FOREIGN_PAGE_PROVENANCE_ONLY__NOT_INDEPENDENT_SEMANTIC_CONFIRMATION
611	RUNNING:G407-E2682@3	ACTION:G407-E2682@1:SH	G407-S392	f77r	RUNNING_ATOM	BIOLOGICAL	SH_BIO_BATHE	Y	Y	BIOLOGICAL_BODY_OR_STATION	Stationsansatz	DEFAULT_GDT584_OBJECT_COMPOSITION	5	f75r|f81r|f81v|f82r|f83r	5	f75r|f81r|f81v|f82r|f83r	f75r|f81r|f81v|f82r|f83r	6	f75r|f76r|f81r|f81v|f82r|f83r	f75r|f76r|f81r|f81v|f82r|f83r	f75r|f76r|f81r|f81v|f82r|f83r	EXACT_SELECTION_OTHER_PAGE	E	f75r|f81r|f81v|f82r|f83r	RUNNING:G407-E1452@4	EXACT_SELECTION_OTHER_PAGE	f75r|f81r|f81v|f82r|f83r	REUSE_EXACT_SELECTION_AND_PACKET	FOREIGN_PAGE_PROVENANCE_ONLY__NOT_INDEPENDENT_SEMANTIC_CONFIRMATION
