page	locus	section	language	hand	token_count	ol_count	ol_ordinals	semantic_decisions	reader_support	all_three_present	all_present_exact	zl3b_line	it2a_line	rf1b_line	original_token_glosses_de	token_debt_dispatch_de	span_aware_source_groups	span_aware_render_de	span_aware_segment_count	collapsed_source_positions	old_target_legacy_positions	new_target_legacy_positions	unrelated_legacy_positions
f88v	f88v.19	P	A	1	9	1	3	BILATERAL_PORTABLE_OL_BASE	BOTH_EXACT	1	0	odaiin sheo ol qokeey olaiin cheody chocthey oteody dy	odoiin sheo ol qokeey olaiin cheody chocthey oteody dy	odaiin sheo ol qokeey ol aiin cheody chocthey oteody dy	Zubereitungsdosis III | Feuchtzubereitung | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | heiß am Ende des Grades | Drogenstoff, Menge III | getrockneter Ansatz | [chocthey:?] | [oteody:?] | Qualitäts-/Wertfeld geschlossen	Zubereitungsdosis III | Feuchtzubereitung | Grundansatz | heiß am Ende des Grades | Drogenstoff, Menge III | getrockneter Ansatz | [chocthey:?] | [oteody:?] | Qualitäts-/Wertfeld geschlossen	odaiin | sheo | ol | qokeey | olaiin | cheody | chocthey | oteody | dy	Zubereitungsdosis III · Feuchtzubereitung · Grundansatz · heiß am Ende des Grades · Drogenstoff, Menge III · getrockneter Ansatz · [chocthey:?] · [oteody:?] · Qualitäts-/Wertfeld geschlossen	9	0	1	0	0
f89r1	f89r1.21	P	A	1	10	1	8	BILATERAL_PORTABLE_OL_BASE	BOTH_EXACT	1	0	taiin dam shoety dal qokchy ykchdy otcham ol sshr aiin	taiin dam shoety dal qokchy ykchdy otcham ol rchs aiin	taiin dam shoety dal qokchy ykchdy otcham ol sshr aiin	kalt, Grad III | Dosis I | [shoety:?] | abgemessene Rohstoffmenge I | heiß und trocken am Anfang des Grades | [ykchdy:?] | [otcham:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [sshr:?] | Menge III	kalt, Grad III | Dosis I | [shoety:?] | abgemessene Rohstoffmenge I | heiß und trocken am Anfang des Grades | [ykchdy:?] | [otcham:?] | Grundansatz | [sshr:?] | Menge III	taiin | dam | shoety | dal | qokchy | ykchdy | otcham | ol | sshr | aiin	kalt, Grad III · Dosis I · [shoety:?] · abgemessene Rohstoffmenge I · heiß und trocken am Anfang des Grades · [ykchdy:?] · [otcham:?] · Grundansatz · [sshr:?] · Menge III	10	0	1	0	0
f89v1	f89v1.11	P	A	1	10	1	4	BILATERAL_PORTABLE_OL_BASE	BOTH_EXACT	1	0	osheokaiin s ain ol shodain qokar ain chekal daiin dar	osheokaiin sain ol shodain qokar ain chekal daiin dar	osheokaiin s ain ol sho ain qokar ain chekal aiin dar	[osheokaiin:?] | Samen-/Saatgutposten | Menge-/Klassenwert II | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [shodain:?] | heiße Drogenfraktion I | Menge-/Klassenwert II | Rohstoffklasse I: trocken in der Gradmitte; heiß am Gradanfang | Grad-/Maßwert III | abgemessene Fraktion I	[osheokaiin:?] | Samen-/Saatgutposten | Menge-/Klassenwert II | Grundansatz | [shodain:?] | heiße Drogenfraktion I | Menge-/Klassenwert II | Rohstoffklasse I: trocken in der Gradmitte; heiß am Gradanfang | Grad-/Maßwert III | abgemessene Fraktion I	osheokaiin | s | ain | ol | shodain | qokar | ain | chekal | daiin | dar	[osheokaiin:?] · Samen-/Saatgutposten · Menge-/Klassenwert II · Grundansatz · [shodain:?] · heiße Drogenfraktion I · Menge-/Klassenwert II · Rohstoffklasse I: trocken in der Gradmitte; heiß am Gradanfang · Grad-/Maßwert III · abgemessene Fraktion I	10	0	1	0	0
f89v1	f89v1.7	P	A	1	11	1	9	MAJORITY_OL_BASE_WITH_READER_RIVAL	RF1B_ONLY_EXACT	1	0	qokey daiin cheey ctho dy qoor shear s ol chor chearory	qokey daiin cheey cthody qoor sheor sol chor cheor ory	qokeo daiin cheey ctho dy qoor she r s ol chor che rory	heiß in der Mitte des Grades | Grad-/Maßwert III | trocken am Ende des Grades | Krautansatz | Qualitäts-/Wertfeld geschlossen | Drogenportion | erste Fraktion bis zur Mittelstufe einweichen | Samen-/Saatgutposten | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Pflanzen-/Reproduktionsteil | eine Portion der ersten Fraktion bis zur Mittelstufe trocknen und abschließen	heiß in der Mitte des Grades | Grad-/Maßwert III | trocken am Ende des Grades | Krautansatz | Qualitäts-/Wertfeld geschlossen | Drogenportion | erste Fraktion bis zur Mittelstufe einweichen | Samen-/Saatgutposten | Grundansatz | Pflanzen-/Reproduktionsteil | eine Portion der ersten Fraktion bis zur Mittelstufe trocknen und abschließen	qokey | daiin | cheey | ctho | dy | qoor | shear | s | ol | chor | chearory	heiß in der Mitte des Grades · Grad-/Maßwert III · trocken am Ende des Grades · Krautansatz · Qualitäts-/Wertfeld geschlossen · Drogenportion · erste Fraktion bis zur Mittelstufe einweichen · Samen-/Saatgutposten · Grundansatz · Pflanzen-/Reproduktionsteil · eine Portion der ersten Fraktion bis zur Mittelstufe trocknen und abschließen	11	0	1	0	0
f89v1	f89v1.9	P	A	1	10	1	7	BILATERAL_PORTABLE_OL_BASE	BOTH_EXACT	1	0	too cthor okol chekaiin os aiin ol cheokchey qokoiiin du	tocheo cthor okol chekaiin os aiin ol cheokchey qokoiiin dan	too cthor okol chekaiin os aiin ol cheokchey qokoiiin a	[too:?] | Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge | heißer Ansatzstoff | [chekaiin:?] | [os:?] | Menge III | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [cheokchey:?] | [qokoiiin:?] | [du:?]	[too:?] | Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge | heißer Ansatzstoff | [chekaiin:?] | [os:?] | Menge III | Grundansatz | [cheokchey:?] | [qokoiiin:?] | [du:?]	too | cthor | okol | chekaiin | os | aiin | ol | cheokchey | qokoiiin | du	[too:?] · Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge · heißer Ansatzstoff · [chekaiin:?] · [os:?] · Menge III · Grundansatz · [cheokchey:?] · [qokoiiin:?] · [du:?]	10	0	1	0	0
f90r1	f90r1.5	H	A	1	11	1	5	BILATERAL_PORTABLE_OL_BASE	BOTH_EXACT	1	0	ytor ckhy lpychol sho ol okachey r sheom kchol dchy dasady	ytor ckhy lpychol sho ol okachey s sheom keol dchy dasady	ytor ckhy lpychol sho ol okachey r sheom kchol dchy dasady	[ytor:?] | Arzneikompositum am Gradanfang | [lpychol:?] | feuchter Ansatz | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [okachey:?] | Wurzel | [sheom:?] | erhitztes Trockengut | Dosis Trockendroge, Grundform | [dasady:?]	[ytor:?] | Arzneikompositum am Gradanfang | [lpychol:?] | feuchter Ansatz | Grundansatz | [okachey:?] | Wurzel | [sheom:?] | erhitztes Trockengut | Dosis Trockendroge, Grundform | [dasady:?]	ytor | ckhy | lpychol | sho | ol | okachey | r | sheom | kchol | dchy | dasady	[ytor:?] · Arzneikompositum am Gradanfang · [lpychol:?] · feuchter Ansatz · Grundansatz · [okachey:?] · Wurzel · [sheom:?] · erhitztes Trockengut · Dosis Trockendroge, Grundform · [dasady:?]	11	0	1	0	0
f93r	f93r.3	H	A	1	10	1	8	BILATERAL_PORTABLE_OL_BASE	BOTH_EXACT	1	0	dsho dal dalody ytchchy dam chody dal ol schodchy qotchd	dsho dal dalody ytchchy dam chody dal ol schodchy qotchd	dsho dal alody ytchchy dam chody dal ol scho chy qotchd	eine Dosis Feuchtansatz abmessen | abgemessene Rohstoffmenge I | [dalody:?] | [ytchchy:?] | Dosis I | Trockenansatz, abgeschlossen | abgemessene Rohstoffmenge I | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [schodchy:?] | [qotchd:?]	eine Dosis Feuchtansatz abmessen | abgemessene Rohstoffmenge I | [dalody:?] | [ytchchy:?] | Dosis I | Trockenansatz, abgeschlossen | abgemessene Rohstoffmenge I | Grundansatz | [schodchy:?] | [qotchd:?]	dsho | dal | dalody | ytchchy | dam | chody | dal | ol | schodchy | qotchd	eine Dosis Feuchtansatz abmessen · abgemessene Rohstoffmenge I · [dalody:?] · [ytchchy:?] · Dosis I · Trockenansatz, abgeschlossen · abgemessene Rohstoffmenge I · Grundansatz · [schodchy:?] · [qotchd:?]	10	0	1	0	0
f93r	f93r.31	H	A	1	4	1	1	BILATERAL_PORTABLE_OL_BASE	BOTH_EXACT	1	1	ol chol cthol olchod	ol chol cthol olchod	ol chol cthol olchod	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | trocken; nominal trockenes Gut/Material | CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge | [olchod:?]	Grundansatz | trocken; nominal trockenes Gut/Material | CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge | [olchod:?]	ol | chol | cthol | olchod	Grundansatz · trocken; nominal trockenes Gut/Material · CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge · [olchod:?]	4	0	1	0	0
f93r	f93r.5	H	A	1	7	1	1	BILATERAL_PORTABLE_OL_BASE	BOTH_EXACT	1	1	ol chody cfhol dol qokol otodar chodain	ol chody cfhol dol qokol otodar chodain	ol chody cfhol dol qokol otodar chodain	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Trockenansatz, abgeschlossen | [cfhol:?] | Materialmaß | erhitzen | Kaltansatz erneut ansetzen und die erste Fraktion abmessen | [chodain:?]	Grundansatz | Trockenansatz, abgeschlossen | [cfhol:?] | Materialmaß | erhitzen | Kaltansatz erneut ansetzen und die erste Fraktion abmessen | [chodain:?]	ol | chody | cfhol | dol | qokol | otodar | chodain	Grundansatz · Trockenansatz, abgeschlossen · [cfhol:?] · Materialmaß · erhitzen · Kaltansatz erneut ansetzen und die erste Fraktion abmessen · [chodain:?]	7	0	1	0	0
f94r	f94r.4	H	B	3	11	1	3	MAJORITY_OL_BASE_WITH_READER_RIVAL	RF1B_ONLY_EXACT	1	0	shor olkeedy ol kchdy cheedy kalchdy chedaiin or chol kar am	shor olkeedy olkchdy cheedy kalchdy ched aiin or chol kar am	shor olkee y ol kchdy chee y kalchdy che aiin or chol kar am	Blüten-/Fruchtstand; reproduktiver Teil | Holzdrogenansatz vollständig erhitzt und abgeschlossen | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | heiß und trocken am Anfang des Grades, abgeschlossen | trocken am Ende des Grades, abgeschlossen | Rohdroge I erhitzen, trocknen und abschließen | abgemessene Trockendroge, Dosis III | Drogenportion | trocken; nominal trockenes Gut/Material | heiße Drogenfraktion I | Maßeinheit I	Blüten-/Fruchtstand; reproduktiver Teil | Holzdrogenansatz vollständig erhitzt und abgeschlossen | Grundansatz | heiß und trocken am Anfang des Grades, abgeschlossen | trocken am Ende des Grades, abgeschlossen | Rohdroge I erhitzen, trocknen und abschließen | abgemessene Trockendroge, Dosis III | Drogenportion | trocken; nominal trockenes Gut/Material | heiße Drogenfraktion I | Maßeinheit I	shor | olkeedy | ol | kchdy | cheedy | kalchdy | chedaiin | or | chol | kar | am	Blüten-/Fruchtstand; reproduktiver Teil · Holzdrogenansatz vollständig erhitzt und abgeschlossen · Grundansatz · heiß und trocken am Anfang des Grades, abgeschlossen · trocken am Ende des Grades, abgeschlossen · Rohdroge I erhitzen, trocknen und abschließen · abgemessene Trockendroge, Dosis III · Drogenportion · trocken; nominal trockenes Gut/Material · heiße Drogenfraktion I · Maßeinheit I	11	0	1	0	0
f94v	f94v.10	H	B	3	10	1	1	BILATERAL_PORTABLE_OL_BASE	BOTH_EXACT	1	0	ol air cheey okchaiin shy tararain otody qodar oteey dar	ol air cheey okchaiin shy tar ar aiin otody qodar oteey dar	ol air cheey okchaiin sh tararain otody qodar oteey dar	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | zweite Drogenfraktion | trocken am Ende des Grades | [okchaiin:?] | feucht am Anfang des Grades | [tararain:?] | [otody:?] | [qodar:?] | kalter Ansatz am Ende des Grades | abgemessene Fraktion I	Grundansatz | zweite Drogenfraktion | trocken am Ende des Grades | [okchaiin:?] | feucht am Anfang des Grades | [tararain:?] | [otody:?] | [qodar:?] | kalter Ansatz am Ende des Grades | abgemessene Fraktion I	ol | air | cheey | okchaiin | shy | tararain | otody | qodar | oteey | dar	Grundansatz · zweite Drogenfraktion · trocken am Ende des Grades · [okchaiin:?] · feucht am Anfang des Grades · [tararain:?] · [otody:?] · [qodar:?] · kalter Ansatz am Ende des Grades · abgemessene Fraktion I	10	0	1	0	0
f94v	f94v.2	H	B	3	8	1	1	BILATERAL_PORTABLE_OL_BASE	BOTH_EXACT	1	0	ol teedy oteey qekeey oteey teedal ykeedy qotarain	ol teedy oteey qekeey oteey teedal ykeedy qotar ain	ol teedy oteey qekeey oteey tee al ykeedy qotar ain	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | kalt am Ende des Grades, abgeschlossen | kalter Ansatz am Ende des Grades | [qekeey:?] | kalter Ansatz am Ende des Grades | [teedal:?] | Eintrag/Bezug: heiß am Gradende, abgeschlossen | [qotarain:?]	Grundansatz | kalt am Ende des Grades, abgeschlossen | kalter Ansatz am Ende des Grades | [qekeey:?] | kalter Ansatz am Ende des Grades | [teedal:?] | Eintrag/Bezug: heiß am Gradende, abgeschlossen | [qotarain:?]	ol | teedy | oteey | qekeey | oteey | teedal | ykeedy | qotarain	Grundansatz · kalt am Ende des Grades, abgeschlossen · kalter Ansatz am Ende des Grades · [qekeey:?] · kalter Ansatz am Ende des Grades · [teedal:?] · Eintrag/Bezug: heiß am Gradende, abgeschlossen · [qotarain:?]	8	0	1	0	0
f94v	f94v.4	H	B	3	7	1	6	BILATERAL_PORTABLE_OL_BASE	BOTH_EXACT	1	0	dchdy otar otchy kedy qokchdy ol okchy	dchdy otar otchy kedy qokchdy ol okchy	dchdy otar otchy kedy qokch y ol okchy	Trockendroge abmessen und fertigstellen | kalte Drogenfraktion I im Ansatz | kalt-trockener Ansatz am Anfang des Grades | heiß in der Mitte des Grades, abgeschlossen | heiß und trocken am Anfang des Grades, abgeschlossen | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | heiß-trockener Ansatz am Anfang des Grades	Trockendroge abmessen und fertigstellen | kalte Drogenfraktion I im Ansatz | kalt-trockener Ansatz am Anfang des Grades | heiß in der Mitte des Grades, abgeschlossen | heiß und trocken am Anfang des Grades, abgeschlossen | Grundansatz | heiß-trockener Ansatz am Anfang des Grades	dchdy | otar | otchy | kedy | qokchdy | ol | okchy	Trockendroge abmessen und fertigstellen · kalte Drogenfraktion I im Ansatz · kalt-trockener Ansatz am Anfang des Grades · heiß in der Mitte des Grades, abgeschlossen · heiß und trocken am Anfang des Grades, abgeschlossen · Grundansatz · heiß-trockener Ansatz am Anfang des Grades	7	0	1	0	0
f94v	f94v.9	H	B	3	11	1	8	BILATERAL_PORTABLE_OL_BASE	BOTH_EXACT	1	0	ytar okedy okeedy qokshey otaiin y ypchdair ol s aiin oly	ytar okedy okeedy qokshey otaiin y ypchdair ol s aiin oly	ytar okedy okeedy qokey otaiin y ypch air ol s aiin oly	nimm hiervon die erste gekühlte Drogenfraktion | heißer Ansatz in der Mitte des Grades, abgeschlossen | heißer Ansatz am Ende des Grades, abgeschlossen | heiß und feucht in der Mitte des Grades | kalt im Zubereitungsrahmen, Grad III | hierzu: | nimm hiervon die zweite abgemessene Trockenpulverfraktion | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Samen-/Saatgutposten | Menge III | abseihen	nimm hiervon die erste gekühlte Drogenfraktion | heißer Ansatz in der Mitte des Grades, abgeschlossen | heißer Ansatz am Ende des Grades, abgeschlossen | heiß und feucht in der Mitte des Grades | kalt im Zubereitungsrahmen, Grad III | hierzu: | nimm hiervon die zweite abgemessene Trockenpulverfraktion | Grundansatz | Samen-/Saatgutposten | Menge III | abseihen	ytar | okedy | okeedy | qokshey | otaiin | y | ypchdair | ol | s | aiin | oly	nimm hiervon die erste gekühlte Drogenfraktion · heißer Ansatz in der Mitte des Grades, abgeschlossen · heißer Ansatz am Ende des Grades, abgeschlossen · heiß und feucht in der Mitte des Grades · kalt im Zubereitungsrahmen, Grad III · hierzu: · nimm hiervon die zweite abgemessene Trockenpulverfraktion · Grundansatz · Samen-/Saatgutposten · Menge III · abseihen	11	0	1	0	0
f95r1	f95r1.1	H	B	3	9	1	4	BILATERAL_PORTABLE_OL_BASE	BOTH_EXACT	1	0	kshdor chepchdy ofaiin ol oldaiin opshol qokaiin oty odain	kshdor chepchdy ofaiin ol oldaiin opshol qokaiin oty odain	kshdor chepch y ofaiin ol oldaiin opshol qokaiin oty odain	[kshdor:?] | [chepchdy:?] | [ofaiin:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [oldaiin:?] | [opshol:?] | heiß, Grad III | kalter Ansatz am Anfang des Grades | Zubereitungsdosis II	[kshdor:?] | [chepchdy:?] | [ofaiin:?] | Grundansatz | [oldaiin:?] | [opshol:?] | heiß, Grad III | kalter Ansatz am Anfang des Grades | Zubereitungsdosis II	kshdor | chepchdy | ofaiin | ol | oldaiin | opshol | qokaiin | oty | odain	[kshdor:?] · [chepchdy:?] · [ofaiin:?] · Grundansatz · [oldaiin:?] · [opshol:?] · heiß, Grad III · kalter Ansatz am Anfang des Grades · Zubereitungsdosis II	9	0	1	0	0
f95r1	f95r1.11	H	B	3	10	1	5	BILATERAL_PORTABLE_OL_BASE	BOTH_EXACT	1	0	ykaiin or chdy chekain ol dar ykar olkeey ldar chekal	ykaiin or chdy chekain ol dar ykar olkeey ldar chckhal	ykaiin or chdy chekain ol dar ykar olkeey ldar chekal	erhitze hiervon auf Stufe III | Drogenportion | trocken am Anfang des Grades, abgeschlossen | bis zur Mittelstufe trocknen, dann auf Stufe II erhitzen | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | abgemessene Fraktion I | nimm hiervon die erste erhitzte Drogenfraktion | Holzdrogenansatz vollständig erhitzt | erste Holzdrogenfraktion abmessen | Rohstoffklasse I: trocken in der Gradmitte; heiß am Gradanfang	erhitze hiervon auf Stufe III | Drogenportion | trocken am Anfang des Grades, abgeschlossen | bis zur Mittelstufe trocknen, dann auf Stufe II erhitzen | Grundansatz | abgemessene Fraktion I | nimm hiervon die erste erhitzte Drogenfraktion | Holzdrogenansatz vollständig erhitzt | erste Holzdrogenfraktion abmessen | Rohstoffklasse I: trocken in der Gradmitte; heiß am Gradanfang	ykaiin | or | chdy | chekain | ol | dar | ykar | olkeey | ldar | chekal	erhitze hiervon auf Stufe III · Drogenportion · trocken am Anfang des Grades, abgeschlossen · bis zur Mittelstufe trocknen, dann auf Stufe II erhitzen · Grundansatz · abgemessene Fraktion I · nimm hiervon die erste erhitzte Drogenfraktion · Holzdrogenansatz vollständig erhitzt · erste Holzdrogenfraktion abmessen · Rohstoffklasse I: trocken in der Gradmitte; heiß am Gradanfang	10	0	1	0	0
f95r1	f95r1.2	H	B	3	12	1	1	BILATERAL_PORTABLE_OL_BASE	BOTH_EXACT	1	0	ol chdy chdy qokaiin shdy qokaiin chdy kol chdy qoty oky dan	ol chdy chdy qokaiin shdy qokaiin chdy kol chdy qoty oky dan	ol chdy chdy qokaiin sh y qokaiin chdy kol chdy qoty oky dan	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | trocken am Anfang des Grades, abgeschlossen | trocken am Anfang des Grades, abgeschlossen | heiß, Grad III | feucht am Anfang des Grades, abgeschlossen | heiß, Grad III | trocken am Anfang des Grades, abgeschlossen | heiß; nominal heißes Gut/Material | trocken am Anfang des Grades, abgeschlossen | kalt am Anfang des Grades | heißer Ansatz am Anfang des Grades | Grad-/Maßwert I	Grundansatz | trocken am Anfang des Grades, abgeschlossen | trocken am Anfang des Grades, abgeschlossen | heiß, Grad III | feucht am Anfang des Grades, abgeschlossen | heiß, Grad III | trocken am Anfang des Grades, abgeschlossen | heiß; nominal heißes Gut/Material | trocken am Anfang des Grades, abgeschlossen | kalt am Anfang des Grades | heißer Ansatz am Anfang des Grades | Grad-/Maßwert I	ol | chdy | chdy | qokaiin | shdy | qokaiin | chdy | kol | chdy | qoty | oky | dan	Grundansatz · trocken am Anfang des Grades, abgeschlossen · trocken am Anfang des Grades, abgeschlossen · heiß, Grad III · feucht am Anfang des Grades, abgeschlossen · heiß, Grad III · trocken am Anfang des Grades, abgeschlossen · heiß; nominal heißes Gut/Material · trocken am Anfang des Grades, abgeschlossen · kalt am Anfang des Grades · heißer Ansatz am Anfang des Grades · Grad-/Maßwert I	12	0	1	0	0
f95r2	f95r2.3	H	B	3	10	1	6	BILATERAL_PORTABLE_OL_BASE	BOTH_EXACT	1	0	todaiin chor chckhy qokol chkar ol otaiin ofar okain aram	todaiin chor chckhy qokol chkar ol otaiin ofar okain aram	to aiin chor chckhy qokol chkar ol otaiin ofar okain aram	[todaiin:?] | Pflanzen-/Reproduktionsteil | Arzneikompositum: trocken, Gradanfang | erhitzen | erste heiß getrocknete Fraktion | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | kalt im Zubereitungsrahmen, Grad III | [ofar:?] | heiß im Zubereitungsrahmen, Grad II | ein Maß der ersten Drogenfraktion	[todaiin:?] | Pflanzen-/Reproduktionsteil | Arzneikompositum: trocken, Gradanfang | erhitzen | erste heiß getrocknete Fraktion | Grundansatz | kalt im Zubereitungsrahmen, Grad III | [ofar:?] | heiß im Zubereitungsrahmen, Grad II | ein Maß der ersten Drogenfraktion	todaiin | chor | chckhy | qokol | chkar | ol | otaiin | ofar | okain | aram	[todaiin:?] · Pflanzen-/Reproduktionsteil · Arzneikompositum: trocken, Gradanfang · erhitzen · erste heiß getrocknete Fraktion · Grundansatz · kalt im Zubereitungsrahmen, Grad III · [ofar:?] · heiß im Zubereitungsrahmen, Grad II · ein Maß der ersten Drogenfraktion	10	0	1	0	0
