occurrence_id	page	locus	section	language	hand	ordinal	token_count	position	previous_token	next_token	old_structural_meta_gloss	working_translation_de	semantic_decision	export_policy	evidence_type	composition	unresolved_component	reader_scope	render_span_tokens	reader_rival_surface	reader_rival_de	reader_rival_source	it2a_operation	it2a_render	it2a_source_span	it2a_span_ordinals	rf1b_operation	rf1b_render	rf1b_source_span	rf1b_span_ordinals	reader_support	boundary_active	render_once	rationale	zl3b_line	it2a_line	rf1b_line
G683-OL-0235	f76v	f76v.8	B	B	2	11	11	EOS	r	EOS	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Rohstoffklasse I oder Wurzelrohstoff I	LOCAL_MATERIAL_READER_CONFLICT	NO_OL_EXPORT	PUBLISHED_READER_RIVALS	AL_RAW_I|RAL_ROOT_RAW_I	reader choice AL versus RAL	IT2A_GLYPH_RIVAL_RF1B_FUZZY_LEFT_BOUND	r|ol	IT2A:al|RF1B:ral	Rohstoffklasse I oder Wurzelrohstoff I	PUBLISHED_READER_RIVALS	ONE	al	ol	11	FUZZY_MERGE_2	ral	r|ol	10|11	NEITHER_EXACT	1	1	IT2a liest al, RF1b bindet r ol fuzzy zu ral; die konkreten Rivalen werden lokal bewahrt.	qokeedy ochedy roiin sheedy qokeedy okeedy olor okeedy qolkchey r ol	qokeedy ochedy roiin sheedy qokeedy okeedy olor okeedy qolkeeey r al	qokeedy ochedy roiin eedy qokeedy okeedy olor okeedy qolkeeey ral
G683-OL-0236	f77r	f77r.32	B	B	2	4	8	MEDIAL	cheol	chealor	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Grundansatz	BILATERAL_PORTABLE_OL_BASE	BILATERAL_EXACT_WHOLE	GDT664_PUBLISHED_LEARNED_WHOLE	OL_BASE	NONE	BILATERAL_EXACT	ol	NONE	NONE	NONE	EXACT	ol	ol	4	EXACT	ol	ol	4	BOTH_EXACT	0	0	GDT664s publizierte LEARNED_OL_BASE-Karte wird aus dem Praxis-/Stammkanal in den Tokenrenderer übernommen.	qor ain cheol ol chealor cheey qeteiiin dary	qor ain cheol ol chealor cheey qetaiin dary	qor ain cheol ol chealor cheey qeteiiin dary
G683-OL-0237	f77r	f77r.40	B	B	2	2	8	MEDIAL	daiiin	eeedy	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Grundansatz	BILATERAL_PORTABLE_OL_BASE	BILATERAL_EXACT_WHOLE	GDT664_PUBLISHED_LEARNED_WHOLE	OL_BASE	NONE	BILATERAL_EXACT	ol	NONE	NONE	NONE	EXACT	ol	ol	2	EXACT	ol	ol	2	BOTH_EXACT	0	0	GDT664s publizierte LEARNED_OL_BASE-Karte wird aus dem Praxis-/Stammkanal in den Tokenrenderer übernommen.	daiiin ol eeedy okaiin sheeol qotaiin shody qoty	daiiin ol eeedy okaiin sheeol qotaiin shody qoty	daiiin ol eee y okaiin sheeol qotaiin o y qoty
G683-OL-0238	f77r	f77r.43	B	B	2	3	8	MEDIAL	chee	cheedy	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Grundansatz	BILATERAL_PORTABLE_OL_BASE	BILATERAL_EXACT_WHOLE	GDT664_PUBLISHED_LEARNED_WHOLE	OL_BASE	NONE	BILATERAL_EXACT	ol	NONE	NONE	NONE	EXACT	ol	ol	3	EXACT	ol	ol	3	BOTH_EXACT	0	0	GDT664s publizierte LEARNED_OL_BASE-Karte wird aus dem Praxis-/Stammkanal in den Tokenrenderer übernommen.	d chee ol cheedy qotaiin qoteedy qotedy raiin	dchee ol cheedy qotaiin qoteedy qotedy raiin	dchee ol cheedy qotaiin qoteedy qote y raiin
G683-OL-0239	f77r	f77r.45	B	B	2	9	11	MEDIAL	ain	raiin	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Grundansatz	BILATERAL_PORTABLE_OL_BASE	BILATERAL_EXACT_WHOLE	GDT664_PUBLISHED_LEARNED_WHOLE	OL_BASE	NONE	BILATERAL_EXACT	ol	NONE	NONE	NONE	EXACT	ol	ol	9	EXACT	ol	ol	9	BOTH_EXACT	0	0	GDT664s publizierte LEARNED_OL_BASE-Karte wird aus dem Praxis-/Stammkanal in den Tokenrenderer übernommen.	qokaiin ches lchear dal chr sl s ain ol raiin lod	qokaiin ches lchear dal chr sls ain ol raiin lod	qokaiin ches lchear dal chr sls ain ol r aiin lod
G683-OL-0240	f77r	f77r.9	B	B	2	2	9	MEDIAL	poldarais	qokol	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Grundansatz	MAJORITY_OL_BASE_WITH_READER_RIVAL	MAJORITY_DEFAULT__NOT_ALL_READERS	GDT664_PUBLISHED_LEARNED_WHOLE	OL_BASE	NONE	ZL3B_PLUS_ONE_EXACT__RF1B_RIVAL	ol	RF1B:poldarairol	Leserform poldarairol; lokale Bedeutung offen	UNRESOLVED_READER_FORM	EXACT	ol	ol	2	FUZZY_MERGE_2	poldarairol	poldarais|ol	1|2	IT2A_ONLY_EXACT	1	0	GDT664s publizierte LEARNED_OL_BASE-Karte wird aus dem Praxis-/Stammkanal in den Tokenrenderer übernommen.	poldarais ol qokol chey qopchedy qopchedy dylches olkedy loly	pol darair ol qokol chey qopchedy qopchedy dylches olkedy loly	poldarairol qokol chey qopchedy qopchedy dylches olkedy loly
G683-OL-0241	f77v	f77v.23	B	B	2	3	10	MEDIAL	chees	shedy	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Grundansatz	MAJORITY_OL_BASE_WITH_READER_RIVAL	MAJORITY_DEFAULT__NOT_ALL_READERS	GDT664_PUBLISHED_LEARNED_WHOLE	OL_BASE	NONE	ZL3B_PLUS_ONE_EXACT__RF1B_RIVAL	ol	RF1B:l	Pfund / Gewichtseinheit	GDT663:FREE_SIGLUM_DEFAULT	EXACT	ol	ol	3	ONE	l	ol	3	IT2A_ONLY_EXACT	0	0	GDT664s publizierte LEARNED_OL_BASE-Karte wird aus dem Praxis-/Stammkanal in den Tokenrenderer übernommen.	qokal chees ol shedy doraiin ol qoky ches ol dal	qokal chees ol shedy doraiin ol qoky ches ol dal	qokal chees l she y doraiin ol qoky ches ol dal
G683-OL-0242	f77v	f77v.23	B	B	2	6	10	MEDIAL	doraiin	qoky	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Grundansatz	BILATERAL_PORTABLE_OL_BASE	BILATERAL_EXACT_WHOLE	GDT664_PUBLISHED_LEARNED_WHOLE	OL_BASE	NONE	BILATERAL_EXACT	ol	NONE	NONE	NONE	EXACT	ol	ol	6	EXACT	ol	ol	6	BOTH_EXACT	0	0	GDT664s publizierte LEARNED_OL_BASE-Karte wird aus dem Praxis-/Stammkanal in den Tokenrenderer übernommen.	qokal chees ol shedy doraiin ol qoky ches ol dal	qokal chees ol shedy doraiin ol qoky ches ol dal	qokal chees l she y doraiin ol qoky ches ol dal
G683-OL-0243	f77v	f77v.23	B	B	2	9	10	MEDIAL	ches	dal	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Grundansatz	BILATERAL_PORTABLE_OL_BASE	BILATERAL_EXACT_WHOLE	GDT664_PUBLISHED_LEARNED_WHOLE	OL_BASE	NONE	BILATERAL_EXACT	ol	NONE	NONE	NONE	EXACT	ol	ol	9	EXACT	ol	ol	9	BOTH_EXACT	0	0	GDT664s publizierte LEARNED_OL_BASE-Karte wird aus dem Praxis-/Stammkanal in den Tokenrenderer übernommen.	qokal chees ol shedy doraiin ol qoky ches ol dal	qokal chees ol shedy doraiin ol qoky ches ol dal	qokal chees l she y doraiin ol qoky ches ol dal
G683-OL-0244	f77v	f77v.27	B	B	2	9	9	EOS	qokain	EOS	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Grundansatz	BILATERAL_PORTABLE_OL_BASE	BILATERAL_EXACT_WHOLE	GDT664_PUBLISHED_LEARNED_WHOLE	OL_BASE	NONE	BILATERAL_EXACT	ol	NONE	NONE	NONE	EXACT	ol	ol	9	EXACT	ol	ol	9	BOTH_EXACT	0	0	GDT664s publizierte LEARNED_OL_BASE-Karte wird aus dem Praxis-/Stammkanal in den Tokenrenderer übernommen.	tshedy qokain chedal fchedy cheky sain chedy qokain ol	tshedy qokain chedal fchedy cheky sain chedy qokain ol	tshedy qokain chedal fchedy cheky sain chedy qokain ol
G683-OL-0245	f77v	f77v.28	B	B	2	4	6	MEDIAL	qoked	sheor	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Grundansatz	MAJORITY_OL_BASE_WITH_READER_RIVAL	MAJORITY_DEFAULT__NOT_ALL_READERS	GDT664_PUBLISHED_LEARNED_WHOLE	OL_BASE	NONE	ZL3B_PLUS_ONE_EXACT__IT2A_RIVAL	ol	IT2A:olsheor	Leserform olsheor; lokale Bedeutung offen	UNRESOLVED_READER_FORM	MERGE_2	olsheor	ol|sheor	4|5	EXACT	ol	ol	4	RF1B_ONLY_EXACT	1	0	GDT664s publizierte LEARNED_OL_BASE-Karte wird aus dem Praxis-/Stammkanal in den Tokenrenderer übernommen.	ychedy qokedy qoked ol sheor olchdy	ychedy qokedy qoked olsheor olchdy	yche y qoke y qoked ol sheor olch y
G683-OL-0246	f77v	f77v.29	B	B	2	8	10	MEDIAL	lfol	cheedy	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Grundansatz	BILATERAL_PORTABLE_OL_BASE	BILATERAL_EXACT_WHOLE	GDT664_PUBLISHED_LEARNED_WHOLE	OL_BASE	NONE	BILATERAL_EXACT	ol	NONE	NONE	NONE	EXACT	ol	ol	8	EXACT	ol	ol	8	BOTH_EXACT	0	0	GDT664s publizierte LEARNED_OL_BASE-Karte wird aus dem Praxis-/Stammkanal in den Tokenrenderer übernommen.	tchadchy lshedy daly dal dsheedy pcheol lfol ol cheedy qoty	tcho dchy lshedy daly dal dsheedy pcheol lfol ol cheedy qoty	tcho dchy lshedy daly dal dsheedy pcheol lfol ol cheedy qoty
G683-OL-0247	f77v	f77v.30	B	B	2	2	9	MEDIAL	shey	sheey	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Grundansatz	BILATERAL_PORTABLE_OL_BASE	BILATERAL_EXACT_WHOLE	GDT664_PUBLISHED_LEARNED_WHOLE	OL_BASE	NONE	BILATERAL_EXACT	ol	NONE	NONE	NONE	EXACT	ol	ol	2	EXACT	ol	ol	2	BOTH_EXACT	0	0	GDT664s publizierte LEARNED_OL_BASE-Karte wird aus dem Praxis-/Stammkanal in den Tokenrenderer übernommen.	shey ol sheey qokedy lchedy qokaiin dal daiin chedy	shey ol sheey qokedy lchedy qokaiin dal daiin chedy	shey ol sheey qokedy lche y qokaiin al daiin chedy
G683-OL-0248	f77v	f77v.41	B	B	2	9	11	MEDIAL	ldchey	raiin	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Grundansatz	BILATERAL_PORTABLE_OL_BASE	BILATERAL_EXACT_WHOLE	GDT664_PUBLISHED_LEARNED_WHOLE	OL_BASE	NONE	BILATERAL_EXACT	ol	NONE	NONE	NONE	EXACT	ol	ol	9	EXACT	ol	ol	9	BOTH_EXACT	0	0	GDT664s publizierte LEARNED_OL_BASE-Karte wird aus dem Praxis-/Stammkanal in den Tokenrenderer übernommen.	chedy lchedy lkaiin dy qokal dar chdain ldchey ol raiin oldy	chedy lchedy lkaiin dy qokal dar chdain ldchey ol raiin oldy	chedy lchedy lkaiin dy qotal dar ch ain ldchey ol raiin oldy
G683-OL-0249	f77v	f77v.9	B	B	2	6	11	MEDIAL	olchedy	chs	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Grundansatz	BILATERAL_PORTABLE_OL_BASE	BILATERAL_EXACT_WHOLE	GDT664_PUBLISHED_LEARNED_WHOLE	OL_BASE	NONE	BILATERAL_EXACT	ol	NONE	NONE	NONE	EXACT	ol	ol	6	EXACT	ol	ol	6	BOTH_EXACT	0	0	GDT664s publizierte LEARNED_OL_BASE-Karte wird aus dem Praxis-/Stammkanal in den Tokenrenderer übernommen.	dcheol kshey qolchshy cheol olchedy ol chs ol sheedy qokedy chedy	dcheol kshey qol chshy cheol olchedy ol chs ol sheedy qokedy chedy	cheol kshey qol chshy cheol olchedy ol chs ol eedy qokedy chedy
G683-OL-0250	f77v	f77v.9	B	B	2	8	11	MEDIAL	chs	sheedy	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Grundansatz	BILATERAL_PORTABLE_OL_BASE	BILATERAL_EXACT_WHOLE	GDT664_PUBLISHED_LEARNED_WHOLE	OL_BASE	NONE	BILATERAL_EXACT	ol	NONE	NONE	NONE	EXACT	ol	ol	8	EXACT	ol	ol	8	BOTH_EXACT	0	0	GDT664s publizierte LEARNED_OL_BASE-Karte wird aus dem Praxis-/Stammkanal in den Tokenrenderer übernommen.	dcheol kshey qolchshy cheol olchedy ol chs ol sheedy qokedy chedy	dcheol kshey qol chshy cheol olchedy ol chs ol sheedy qokedy chedy	cheol kshey qol chshy cheol olchedy ol chs ol eedy qokedy chedy
G683-OL-0251	f78r	f78r.12	B	B	2	6	8	MEDIAL	otedy	tedy	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Grundansatz	BILATERAL_PORTABLE_OL_BASE	BILATERAL_EXACT_WHOLE	GDT664_PUBLISHED_LEARNED_WHOLE	OL_BASE	NONE	BILATERAL_EXACT	ol	NONE	NONE	NONE	EXACT	ol	ol	6	EXACT	ol	ol	6	BOTH_EXACT	0	0	GDT664s publizierte LEARNED_OL_BASE-Karte wird aus dem Praxis-/Stammkanal in den Tokenrenderer übernommen.	dor shekedy qokol kechdy otedy ol tedy chckhedy	dor shekedy qokol kechdy otedy ol tedy chckhedy	dor e e y qokol kech y otedy ol tedy chckhedy
G683-OL-0252	f78r	f78r.13	B	B	2	2	10	MEDIAL	qokedy	kedy	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Grundansatz	MAJORITY_OL_BASE_WITH_READER_RIVAL	MAJORITY_DEFAULT__NOT_ALL_READERS	GDT664_PUBLISHED_LEARNED_WHOLE	OL_BASE	NONE	ZL3B_PLUS_ONE_EXACT__RF1B_RIVAL	ol	RF1B:olke|y	Leserform olke; Bedeutung offen | Leserform y; Bedeutung offen	READER_SPLIT_COMPONENT_CARDS	EXACT	ol	ol	2	RESEG_2_2	olke|y	ol|kedy	2|3	IT2A_ONLY_EXACT	1	0	GDT664s publizierte LEARNED_OL_BASE-Karte wird aus dem Praxis-/Stammkanal in den Tokenrenderer übernommen.	qokedy ol kedy qokain okedy kedy tol dy qoteedy dy	qokedy ol kedy qokain okedy kedy tol dy qoteedy dy	qokedy olke y qokain oke ke y tol y qotee y dy
G683-OL-0253	f78r	f78r.14	B	B	2	9	9	EOS	qokan	EOS	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Grundansatz	BILATERAL_PORTABLE_OL_BASE	BILATERAL_EXACT_WHOLE	GDT664_PUBLISHED_LEARNED_WHOLE	OL_BASE	NONE	BILATERAL_EXACT	ol	NONE	NONE	NONE	EXACT	ol	ol	9	EXACT	ol	ol	9	BOTH_EXACT	0	0	GDT664s publizierte LEARNED_OL_BASE-Karte wird aus dem Praxis-/Stammkanal in den Tokenrenderer übernommen.	sor checkhy or chckhdy dol kedy qokededy qokan ol	sor checkhy or chckhdy dol kedy qokededy qokan ol	s or checkhy r chckh y dol kedy qoke edy qokan ol
G683-OL-0254	f78r	f78r.28	B	B	2	2	9	MEDIAL	orain	qokeedy	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Grundansatz	BILATERAL_PORTABLE_OL_BASE	BILATERAL_EXACT_WHOLE	GDT664_PUBLISHED_LEARNED_WHOLE	OL_BASE	NONE	BILATERAL_EXACT	ol	NONE	NONE	NONE	EXACT	ol	ol	2	EXACT	ol	ol	2	BOTH_EXACT	0	0	GDT664s publizierte LEARNED_OL_BASE-Karte wird aus dem Praxis-/Stammkanal in den Tokenrenderer übernommen.	orain ol qokeedy kchol tchal olkee yfchey ofchedy taly	porain ol qokeedy kchol tchal olkee yfchey ofchedy taly	rain ol qokeedy kchol tchal olkee yfchey ofchedy taly
G683-OL-0255	f78r	f78r.29	B	B	2	2	11	MEDIAL	ssheky	kedy	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Grundansatz	BILATERAL_PORTABLE_OL_BASE	BILATERAL_EXACT_WHOLE	GDT664_PUBLISHED_LEARNED_WHOLE	OL_BASE	NONE	BILATERAL_EXACT	ol	NONE	NONE	NONE	EXACT	ol	ol	2	EXACT	ol	ol	2	BOTH_EXACT	0	0	GDT664s publizierte LEARNED_OL_BASE-Karte wird aus dem Praxis-/Stammkanal in den Tokenrenderer übernommen.	ssheky ol kedy chckhy dain oty qokor oky dain chy ol	s sheky ol kedy chckhy dain oty qokor oky dain chy ol	s sheky ol ked chckhy dain oty qokor oky dain ch ol
G683-OL-0256	f78r	f78r.29	B	B	2	11	11	EOS	chy	EOS	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Grundansatz	BILATERAL_PORTABLE_OL_BASE	BILATERAL_EXACT_WHOLE	GDT664_PUBLISHED_LEARNED_WHOLE	OL_BASE	NONE	BILATERAL_EXACT	ol	NONE	NONE	NONE	EXACT	ol	ol	11	EXACT	ol	ol	11	BOTH_EXACT	0	0	GDT664s publizierte LEARNED_OL_BASE-Karte wird aus dem Praxis-/Stammkanal in den Tokenrenderer übernommen.	ssheky ol kedy chckhy dain oty qokor oky dain chy ol	s sheky ol kedy chckhy dain oty qokor oky dain chy ol	s sheky ol ked chckhy dain oty qokor oky dain ch ol
G683-OL-0257	f78r	f78r.33	B	B	2	8	10	MEDIAL	okal	keedy	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Grundansatz	BILATERAL_PORTABLE_OL_BASE	BILATERAL_EXACT_WHOLE	GDT664_PUBLISHED_LEARNED_WHOLE	OL_BASE	NONE	BILATERAL_EXACT	ol	NONE	NONE	NONE	EXACT	ol	ol	8	EXACT	ol	ol	8	BOTH_EXACT	0	0	GDT664s publizierte LEARNED_OL_BASE-Karte wird aus dem Praxis-/Stammkanal in den Tokenrenderer übernommen.	ytedy daiin ykedy y olsheey qokeey okal ol keedy dyky	ytedy daiin ykedy yolsheey qokchy okal ol keedy dyky	ytedy daiin yke y yolsheey qokchy okal ol kee yky
G683-OL-0258	f78r	f78r.35	B	B	2	10	11	MEDIAL	tees	y	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	abseihen	LOCAL_OLY_ACTION_CONFLICT	NO_OL_EXPORT	PUBLISHED_READER_RIVAL	OLY_STRAIN_ACTION	RF1b reads ly without initial O	IT2A_BOUND_ACTION_RF1B_FUZZY_BOUND	ol|y	IT2A:oly|RF1B:ly	abseihen	PUBLISHED_READER_RIVAL	MERGE_2	oly	ol|y	10|11	FUZZY_MERGE_2	ly	ol|y	10|11	NEITHER_EXACT	1	1	IT2a bindet ol mit folgendem y zu oly, der publizierten Abseihhandlung; RF1b liest denselben Quellspan fuzzy als ly.	y sain checkhy qokain cheeky daiin daiin y tees ol y	y sain checkhy qokain cheeky daiin daiin ytees oly	y sain checkhy qokain cheeky daiin daiin y tees ly
G683-OL-0259	f78r	f78r.37	B	B	2	2	7	MEDIAL	osal	s	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Grundansatz	BILATERAL_PORTABLE_OL_BASE	BILATERAL_EXACT_WHOLE	GDT664_PUBLISHED_LEARNED_WHOLE	OL_BASE	NONE	BILATERAL_EXACT	ol	NONE	NONE	NONE	EXACT	ol	ol	2	EXACT	ol	ol	2	BOTH_EXACT	0	0	GDT664s publizierte LEARNED_OL_BASE-Karte wird aus dem Praxis-/Stammkanal in den Tokenrenderer übernommen.	osal ol s aiin shee aiin oly	osal ol s aiin shes aiin oly	osal ol s aiin shes aiin oly
G683-OL-0260	f78r	f78r.38	B	B	2	4	6	MEDIAL	oteedy	aiin	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Grundansatz	BILATERAL_PORTABLE_OL_BASE	BILATERAL_EXACT_WHOLE	GDT664_PUBLISHED_LEARNED_WHOLE	OL_BASE	NONE	BILATERAL_EXACT	ol	NONE	NONE	NONE	EXACT	ol	ol	4	EXACT	ol	ol	4	BOTH_EXACT	0	0	GDT664s publizierte LEARNED_OL_BASE-Karte wird aus dem Praxis-/Stammkanal in den Tokenrenderer übernommen.	sar aiin oteedy ol aiin chedy	sar aiin oteedy ol aiin chedy	s ar aiin oteedy ol aiin chedy
G683-OL-0261	f78r	f78r.40	B	B	2	6	6	EOS	d	EOS	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Grundansatz	MAJORITY_OL_BASE_WITH_READER_RIVAL	MAJORITY_DEFAULT__NOT_ALL_READERS	GDT664_PUBLISHED_LEARNED_WHOLE	OL_BASE	NONE	ZL3B_PLUS_ONE_EXACT__IT2A_RIVAL	ol	IT2A:drol	Leserform drol; lokale Bedeutung offen	UNRESOLVED_READER_FORM	FUZZY_MERGE_2	drol	d|ol	5|6	EXACT	ol	ol	6	RF1B_ONLY_EXACT	1	0	GDT664s publizierte LEARNED_OL_BASE-Karte wird aus dem Praxis-/Stammkanal in den Tokenrenderer übernommen.	shedy qol shedy qokaiin d ol	shedy qol shedy qokaiin drol	she y qol e y qokaiin d ol
G683-OL-0262	f78v	f78v.11	B	B	2	6	10	MEDIAL	ykal	chdy	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Grundansatz	BILATERAL_PORTABLE_OL_BASE	BILATERAL_EXACT_WHOLE	GDT664_PUBLISHED_LEARNED_WHOLE	OL_BASE	NONE	BILATERAL_EXACT	ol	NONE	NONE	NONE	EXACT	ol	ol	6	EXACT	ol	ol	6	BOTH_EXACT	0	0	GDT664s publizierte LEARNED_OL_BASE-Karte wird aus dem Praxis-/Stammkanal in den Tokenrenderer übernommen.	qol chedy qol okeey ykal ol chdy qokain chcthy daiin	qol chedy qol okeey ykal ol chdy qokain chcthy daiin	qol chedy qol okeey ykal ol ch y qokain chcth daiin
G683-OL-0263	f78v	f78v.12	B	B	2	2	8	MEDIAL	sheor	qokaiin	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Grundansatz	BILATERAL_PORTABLE_OL_BASE	BILATERAL_EXACT_WHOLE	GDT664_PUBLISHED_LEARNED_WHOLE	OL_BASE	NONE	BILATERAL_EXACT	ol	NONE	NONE	NONE	EXACT	ol	ol	2	EXACT	ol	ol	2	BOTH_EXACT	0	0	GDT664s publizierte LEARNED_OL_BASE-Karte wird aus dem Praxis-/Stammkanal in den Tokenrenderer übernommen.	sheor ol qokaiin shckhy otaly qolsheey qokal sain	sheor ol qokaiin shckhy otaly qolsheey qokal sain	sheor ol qokaiin shckhy otaly qolsheey qokal sain
G683-OL-0264	f78v	f78v.19	B	B	2	2	7	MEDIAL	lchedy	chedar	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Grundansatz	BILATERAL_PORTABLE_OL_BASE	BILATERAL_EXACT_WHOLE	GDT664_PUBLISHED_LEARNED_WHOLE	OL_BASE	NONE	BILATERAL_EXACT	ol	NONE	NONE	NONE	EXACT	ol	ol	2	EXACT	ol	ol	2	BOTH_EXACT	0	0	GDT664s publizierte LEARNED_OL_BASE-Karte wird aus dem Praxis-/Stammkanal in den Tokenrenderer übernommen.	lchedy ol chedar shedy lor shedaldy orain	lchedy ol chedar shedy lor shedaldy orain	lche y ol chedar edy lor shedaldy orain
G683-OL-0265	f78v	f78v.20	B	B	2	8	9	MEDIAL	cphar	okalor	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Grundansatz	BILATERAL_PORTABLE_OL_BASE	BILATERAL_EXACT_WHOLE	GDT664_PUBLISHED_LEARNED_WHOLE	OL_BASE	NONE	BILATERAL_EXACT	ol	NONE	NONE	NONE	EXACT	ol	ol	8	EXACT	ol	ol	8	BOTH_EXACT	0	0	GDT664s publizierte LEARNED_OL_BASE-Karte wird aus dem Praxis-/Stammkanal in den Tokenrenderer übernommen.	qofcheol opchedy qokain op chedy lchey cphar ol okalor	qofcheol opchedy qokain opchedy lchey cphar ol okalor	qofcheol opchedy qokain opchedylchey cphar ol okalor
G683-OL-0266	f78v	f78v.21	B	B	2	5	8	MEDIAL	otaiin	qokar	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Grundansatz	BILATERAL_PORTABLE_OL_BASE	BILATERAL_EXACT_WHOLE	GDT664_PUBLISHED_LEARNED_WHOLE	OL_BASE	NONE	BILATERAL_EXACT	ol	NONE	NONE	NONE	EXACT	ol	ol	5	EXACT	ol	ol	5	BOTH_EXACT	0	0	GDT664s publizierte LEARNED_OL_BASE-Karte wird aus dem Praxis-/Stammkanal in den Tokenrenderer übernommen.	chedy lshedy olshedy otaiin ol qokar shedy yteedy	chedy lshedy olshedy otaiin ol qokar shedy yteedy	chedy lshe y ole y otaiin ol qokar shedy ytee y
G683-OL-0267	f78v	f78v.22	B	B	2	3	10	MEDIAL	shey	shedy	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Grundansatz	BILATERAL_PORTABLE_OL_BASE	BILATERAL_EXACT_WHOLE	GDT664_PUBLISHED_LEARNED_WHOLE	OL_BASE	NONE	BILATERAL_EXACT	ol	NONE	NONE	NONE	EXACT	ol	ol	3	EXACT	ol	ol	3	BOTH_EXACT	0	0	GDT664s publizierte LEARNED_OL_BASE-Karte wird aus dem Praxis-/Stammkanal in den Tokenrenderer übernommen.	okol shey ol shedy okal okchey okeol ol chedy qol	okal shey ol shedy okal okchey okeol olchedy qol	kol shey ol shedy okal okchey o e l ol chedy qol
G683-OL-0268	f78v	f78v.22	B	B	2	8	10	MEDIAL	okeol	chedy	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Grundansatz	MAJORITY_OL_BASE_WITH_READER_RIVAL	MAJORITY_DEFAULT__NOT_ALL_READERS	GDT664_PUBLISHED_LEARNED_WHOLE	OL_BASE	NONE	ZL3B_PLUS_ONE_EXACT__IT2A_RIVAL	ol	IT2A:olchedy	Holzdroge im Ansatz fertig getrocknet	GDT664:EXACT_WHOLE	MERGE_2	olchedy	ol|chedy	8|9	EXACT	ol	ol	8	RF1B_ONLY_EXACT	1	0	GDT664s publizierte LEARNED_OL_BASE-Karte wird aus dem Praxis-/Stammkanal in den Tokenrenderer übernommen.	okol shey ol shedy okal okchey okeol ol chedy qol	okal shey ol shedy okal okchey okeol olchedy qol	kol shey ol shedy okal okchey o e l ol chedy qol
