unified_serial	register	page	source_group_id	reading_unit_id	visible_owner	visible_surface	surface_id	atom_sequence	short_value_de	unit_reading_de	lookup_mode	autonomy
654	ASTRO	f69v	A3:G018	f69v.1	A3_LEFT_WHEEL_RING_TEXT	y	SF0435	NONE	dieser lokale Diagrammposten	left wheel ring text: Lauf/Bahn; Ablesewert der Klasse/des Hauses; naechster Platz oder folgende Bedingung; Quelle; Ausgangssektor, Ursprung oder Bezugswert; Ausgangssektor, Ursprung oder Bezugswert; aktivieren und halten; Ausgangssektor, Ursprung oder Bezugswert; aktuellen Phasen-Zustand eintragen; zweites Feld aktivieren; Grundwert; aktuelle Phase; nächsten Posten vollständig aktivieren; diesen Posten länger aktivieren und eintragen; in langer Stufe setzen; fester Grundindex; lange Tabellenstufe; dieser lokale Diagrammposten; dieser lokale Diagrammposten; naechster Platz oder folgende Bedingung; dieser lokale Diagrammposten; Diagrammposten setzen oder aktivieren; sekundären Zustand festhalten; kurz aktivieren und markieren; dieser lokale Diagrammposten; dieser lokale Diagrammposten; Eingangsposten mit Sollwert; Quelle aktivieren; Quelle aktivieren; im selben Ring oder Band fortsetzen; lange Tabellenstufe; bezeichneter Platz oder Phase; Lauf oder Bahn markieren; Teilsektor oder Untereintrag; nächste lange Stufe; Quelle; Grundwert; Klassenposten in kurzer Stufe markieren; Bedingungs-, Tabellen- oder Wahlansatz; Quelle	EXACT_SHARED_SURFACE_READING	FULL
655	ASTRO	f69v	A3:G019	f69v.1	A3_LEFT_WHEEL_RING_TEXT	chey	SF0057	NONE	dieser lokale Diagrammposten	left wheel ring text: Lauf/Bahn; Ablesewert der Klasse/des Hauses; naechster Platz oder folgende Bedingung; Quelle; Ausgangssektor, Ursprung oder Bezugswert; Ausgangssektor, Ursprung oder Bezugswert; aktivieren und halten; Ausgangssektor, Ursprung oder Bezugswert; aktuellen Phasen-Zustand eintragen; zweites Feld aktivieren; Grundwert; aktuelle Phase; nächsten Posten vollständig aktivieren; diesen Posten länger aktivieren und eintragen; in langer Stufe setzen; fester Grundindex; lange Tabellenstufe; dieser lokale Diagrammposten; dieser lokale Diagrammposten; naechster Platz oder folgende Bedingung; dieser lokale Diagrammposten; Diagrammposten setzen oder aktivieren; sekundären Zustand festhalten; kurz aktivieren und markieren; dieser lokale Diagrammposten; dieser lokale Diagrammposten; Eingangsposten mit Sollwert; Quelle aktivieren; Quelle aktivieren; im selben Ring oder Band fortsetzen; lange Tabellenstufe; bezeichneter Platz oder Phase; Lauf oder Bahn markieren; Teilsektor oder Untereintrag; nächste lange Stufe; Quelle; Grundwert; Klassenposten in kurzer Stufe markieren; Bedingungs-, Tabellen- oder Wahlansatz; Quelle	EXACT_SHARED_SURFACE_READING	FULL
656	ASTRO	f69v	A3:G020	f69v.1	A3_LEFT_WHEEL_RING_TEXT	ot	SF0267	OT	naechster Platz oder folgende Bedingung	left wheel ring text: Lauf/Bahn; Ablesewert der Klasse/des Hauses; naechster Platz oder folgende Bedingung; Quelle; Ausgangssektor, Ursprung oder Bezugswert; Ausgangssektor, Ursprung oder Bezugswert; aktivieren und halten; Ausgangssektor, Ursprung oder Bezugswert; aktuellen Phasen-Zustand eintragen; zweites Feld aktivieren; Grundwert; aktuelle Phase; nächsten Posten vollständig aktivieren; diesen Posten länger aktivieren und eintragen; in langer Stufe setzen; fester Grundindex; lange Tabellenstufe; dieser lokale Diagrammposten; dieser lokale Diagrammposten; naechster Platz oder folgende Bedingung; dieser lokale Diagrammposten; Diagrammposten setzen oder aktivieren; sekundären Zustand festhalten; kurz aktivieren und markieren; dieser lokale Diagrammposten; dieser lokale Diagrammposten; Eingangsposten mit Sollwert; Quelle aktivieren; Quelle aktivieren; im selben Ring oder Band fortsetzen; lange Tabellenstufe; bezeichneter Platz oder Phase; Lauf oder Bahn markieren; Teilsektor oder Untereintrag; nächste lange Stufe; Quelle; Grundwert; Klassenposten in kurzer Stufe markieren; Bedingungs-, Tabellen- oder Wahlansatz; Quelle	LOCAL_ASTRO_WORD	FULL
657	ASTRO	f69v	A3:G021	f69v.1	A3_LEFT_WHEEL_RING_TEXT	y	SF0435	NONE	dieser lokale Diagrammposten	left wheel ring text: Lauf/Bahn; Ablesewert der Klasse/des Hauses; naechster Platz oder folgende Bedingung; Quelle; Ausgangssektor, Ursprung oder Bezugswert; Ausgangssektor, Ursprung oder Bezugswert; aktivieren und halten; Ausgangssektor, Ursprung oder Bezugswert; aktuellen Phasen-Zustand eintragen; zweites Feld aktivieren; Grundwert; aktuelle Phase; nächsten Posten vollständig aktivieren; diesen Posten länger aktivieren und eintragen; in langer Stufe setzen; fester Grundindex; lange Tabellenstufe; dieser lokale Diagrammposten; dieser lokale Diagrammposten; naechster Platz oder folgende Bedingung; dieser lokale Diagrammposten; Diagrammposten setzen oder aktivieren; sekundären Zustand festhalten; kurz aktivieren und markieren; dieser lokale Diagrammposten; dieser lokale Diagrammposten; Eingangsposten mit Sollwert; Quelle aktivieren; Quelle aktivieren; im selben Ring oder Band fortsetzen; lange Tabellenstufe; bezeichneter Platz oder Phase; Lauf oder Bahn markieren; Teilsektor oder Untereintrag; nächste lange Stufe; Quelle; Grundwert; Klassenposten in kurzer Stufe markieren; Bedingungs-, Tabellen- oder Wahlansatz; Quelle	EXACT_SHARED_SURFACE_READING	FULL
658	ASTRO	f69v	A3:G022	f69v.1	A3_LEFT_WHEEL_RING_TEXT	okedy	SF0221	OK	Diagrammposten setzen oder aktivieren	left wheel ring text: Lauf/Bahn; Ablesewert der Klasse/des Hauses; naechster Platz oder folgende Bedingung; Quelle; Ausgangssektor, Ursprung oder Bezugswert; Ausgangssektor, Ursprung oder Bezugswert; aktivieren und halten; Ausgangssektor, Ursprung oder Bezugswert; aktuellen Phasen-Zustand eintragen; zweites Feld aktivieren; Grundwert; aktuelle Phase; nächsten Posten vollständig aktivieren; diesen Posten länger aktivieren und eintragen; in langer Stufe setzen; fester Grundindex; lange Tabellenstufe; dieser lokale Diagrammposten; dieser lokale Diagrammposten; naechster Platz oder folgende Bedingung; dieser lokale Diagrammposten; Diagrammposten setzen oder aktivieren; sekundären Zustand festhalten; kurz aktivieren und markieren; dieser lokale Diagrammposten; dieser lokale Diagrammposten; Eingangsposten mit Sollwert; Quelle aktivieren; Quelle aktivieren; im selben Ring oder Band fortsetzen; lange Tabellenstufe; bezeichneter Platz oder Phase; Lauf oder Bahn markieren; Teilsektor oder Untereintrag; nächste lange Stufe; Quelle; Grundwert; Klassenposten in kurzer Stufe markieren; Bedingungs-, Tabellen- oder Wahlansatz; Quelle	REGISTERED_ASTRO_OPERATION_ALLOGRAPH	FULL
659	ASTRO	f69v	A3:G023	f69v.1	A3_LEFT_WHEEL_RING_TEXT	chsdy	SF0088	CH+S+DY	sekundären Zustand festhalten	left wheel ring text: Lauf/Bahn; Ablesewert der Klasse/des Hauses; naechster Platz oder folgende Bedingung; Quelle; Ausgangssektor, Ursprung oder Bezugswert; Ausgangssektor, Ursprung oder Bezugswert; aktivieren und halten; Ausgangssektor, Ursprung oder Bezugswert; aktuellen Phasen-Zustand eintragen; zweites Feld aktivieren; Grundwert; aktuelle Phase; nächsten Posten vollständig aktivieren; diesen Posten länger aktivieren und eintragen; in langer Stufe setzen; fester Grundindex; lange Tabellenstufe; dieser lokale Diagrammposten; dieser lokale Diagrammposten; naechster Platz oder folgende Bedingung; dieser lokale Diagrammposten; Diagrammposten setzen oder aktivieren; sekundären Zustand festhalten; kurz aktivieren und markieren; dieser lokale Diagrammposten; dieser lokale Diagrammposten; Eingangsposten mit Sollwert; Quelle aktivieren; Quelle aktivieren; im selben Ring oder Band fortsetzen; lange Tabellenstufe; bezeichneter Platz oder Phase; Lauf oder Bahn markieren; Teilsektor oder Untereintrag; nächste lange Stufe; Quelle; Grundwert; Klassenposten in kurzer Stufe markieren; Bedingungs-, Tabellen- oder Wahlansatz; Quelle	ASTRO_LOCAL_PRIMITIVE_MICROCODE	FULL
660	ASTRO	f69v	A3:G024	f69v.1	A3_LEFT_WHEEL_RING_TEXT	okeod	SF0228	OK+E+OD	kurz aktivieren und markieren	left wheel ring text: Lauf/Bahn; Ablesewert der Klasse/des Hauses; naechster Platz oder folgende Bedingung; Quelle; Ausgangssektor, Ursprung oder Bezugswert; Ausgangssektor, Ursprung oder Bezugswert; aktivieren und halten; Ausgangssektor, Ursprung oder Bezugswert; aktuellen Phasen-Zustand eintragen; zweites Feld aktivieren; Grundwert; aktuelle Phase; nächsten Posten vollständig aktivieren; diesen Posten länger aktivieren und eintragen; in langer Stufe setzen; fester Grundindex; lange Tabellenstufe; dieser lokale Diagrammposten; dieser lokale Diagrammposten; naechster Platz oder folgende Bedingung; dieser lokale Diagrammposten; Diagrammposten setzen oder aktivieren; sekundären Zustand festhalten; kurz aktivieren und markieren; dieser lokale Diagrammposten; dieser lokale Diagrammposten; Eingangsposten mit Sollwert; Quelle aktivieren; Quelle aktivieren; im selben Ring oder Band fortsetzen; lange Tabellenstufe; bezeichneter Platz oder Phase; Lauf oder Bahn markieren; Teilsektor oder Untereintrag; nächste lange Stufe; Quelle; Grundwert; Klassenposten in kurzer Stufe markieren; Bedingungs-, Tabellen- oder Wahlansatz; Quelle	ASTRO_OD_MARKED_ENTRY_MODIFIER	FULL
661	ASTRO	f69v	A3:G025	f69v.1	A3_LEFT_WHEEL_RING_TEXT	y	SF0435	NONE	dieser lokale Diagrammposten	left wheel ring text: Lauf/Bahn; Ablesewert der Klasse/des Hauses; naechster Platz oder folgende Bedingung; Quelle; Ausgangssektor, Ursprung oder Bezugswert; Ausgangssektor, Ursprung oder Bezugswert; aktivieren und halten; Ausgangssektor, Ursprung oder Bezugswert; aktuellen Phasen-Zustand eintragen; zweites Feld aktivieren; Grundwert; aktuelle Phase; nächsten Posten vollständig aktivieren; diesen Posten länger aktivieren und eintragen; in langer Stufe setzen; fester Grundindex; lange Tabellenstufe; dieser lokale Diagrammposten; dieser lokale Diagrammposten; naechster Platz oder folgende Bedingung; dieser lokale Diagrammposten; Diagrammposten setzen oder aktivieren; sekundären Zustand festhalten; kurz aktivieren und markieren; dieser lokale Diagrammposten; dieser lokale Diagrammposten; Eingangsposten mit Sollwert; Quelle aktivieren; Quelle aktivieren; im selben Ring oder Band fortsetzen; lange Tabellenstufe; bezeichneter Platz oder Phase; Lauf oder Bahn markieren; Teilsektor oder Untereintrag; nächste lange Stufe; Quelle; Grundwert; Klassenposten in kurzer Stufe markieren; Bedingungs-, Tabellen- oder Wahlansatz; Quelle	EXACT_SHARED_SURFACE_READING	FULL
662	ASTRO	f69v	A3:G026	f69v.1	A3_LEFT_WHEEL_RING_TEXT	dy	SF0133	NONE	dieser lokale Diagrammposten	left wheel ring text: Lauf/Bahn; Ablesewert der Klasse/des Hauses; naechster Platz oder folgende Bedingung; Quelle; Ausgangssektor, Ursprung oder Bezugswert; Ausgangssektor, Ursprung oder Bezugswert; aktivieren und halten; Ausgangssektor, Ursprung oder Bezugswert; aktuellen Phasen-Zustand eintragen; zweites Feld aktivieren; Grundwert; aktuelle Phase; nächsten Posten vollständig aktivieren; diesen Posten länger aktivieren und eintragen; in langer Stufe setzen; fester Grundindex; lange Tabellenstufe; dieser lokale Diagrammposten; dieser lokale Diagrammposten; naechster Platz oder folgende Bedingung; dieser lokale Diagrammposten; Diagrammposten setzen oder aktivieren; sekundären Zustand festhalten; kurz aktivieren und markieren; dieser lokale Diagrammposten; dieser lokale Diagrammposten; Eingangsposten mit Sollwert; Quelle aktivieren; Quelle aktivieren; im selben Ring oder Band fortsetzen; lange Tabellenstufe; bezeichneter Platz oder Phase; Lauf oder Bahn markieren; Teilsektor oder Untereintrag; nächste lange Stufe; Quelle; Grundwert; Klassenposten in kurzer Stufe markieren; Bedingungs-, Tabellen- oder Wahlansatz; Quelle	EXACT_SHARED_SURFACE_READING	FULL
663	ASTRO	f69v	A3:G027	f69v.1	A3_LEFT_WHEEL_RING_TEXT	choaiin	SF0067	HO+AIIN	Eingangsposten mit Sollwert	left wheel ring text: Lauf/Bahn; Ablesewert der Klasse/des Hauses; naechster Platz oder folgende Bedingung; Quelle; Ausgangssektor, Ursprung oder Bezugswert; Ausgangssektor, Ursprung oder Bezugswert; aktivieren und halten; Ausgangssektor, Ursprung oder Bezugswert; aktuellen Phasen-Zustand eintragen; zweites Feld aktivieren; Grundwert; aktuelle Phase; nächsten Posten vollständig aktivieren; diesen Posten länger aktivieren und eintragen; in langer Stufe setzen; fester Grundindex; lange Tabellenstufe; dieser lokale Diagrammposten; dieser lokale Diagrammposten; naechster Platz oder folgende Bedingung; dieser lokale Diagrammposten; Diagrammposten setzen oder aktivieren; sekundären Zustand festhalten; kurz aktivieren und markieren; dieser lokale Diagrammposten; dieser lokale Diagrammposten; Eingangsposten mit Sollwert; Quelle aktivieren; Quelle aktivieren; im selben Ring oder Band fortsetzen; lange Tabellenstufe; bezeichneter Platz oder Phase; Lauf oder Bahn markieren; Teilsektor oder Untereintrag; nächste lange Stufe; Quelle; Grundwert; Klassenposten in kurzer Stufe markieren; Bedingungs-, Tabellen- oder Wahlansatz; Quelle	ASTRO_REGISTERED_IIN_AIIN_ALLOGRAPH	FULL
664	ASTRO	f69v	A3:G028	f69v.1	A3_LEFT_WHEEL_RING_TEXT	okar	SF0211	OK+AR	Quelle aktivieren	left wheel ring text: Lauf/Bahn; Ablesewert der Klasse/des Hauses; naechster Platz oder folgende Bedingung; Quelle; Ausgangssektor, Ursprung oder Bezugswert; Ausgangssektor, Ursprung oder Bezugswert; aktivieren und halten; Ausgangssektor, Ursprung oder Bezugswert; aktuellen Phasen-Zustand eintragen; zweites Feld aktivieren; Grundwert; aktuelle Phase; nächsten Posten vollständig aktivieren; diesen Posten länger aktivieren und eintragen; in langer Stufe setzen; fester Grundindex; lange Tabellenstufe; dieser lokale Diagrammposten; dieser lokale Diagrammposten; naechster Platz oder folgende Bedingung; dieser lokale Diagrammposten; Diagrammposten setzen oder aktivieren; sekundären Zustand festhalten; kurz aktivieren und markieren; dieser lokale Diagrammposten; dieser lokale Diagrammposten; Eingangsposten mit Sollwert; Quelle aktivieren; Quelle aktivieren; im selben Ring oder Band fortsetzen; lange Tabellenstufe; bezeichneter Platz oder Phase; Lauf oder Bahn markieren; Teilsektor oder Untereintrag; nächste lange Stufe; Quelle; Grundwert; Klassenposten in kurzer Stufe markieren; Bedingungs-, Tabellen- oder Wahlansatz; Quelle	ENRICHED_COMPONENT_READING	FULL
665	ASTRO	f69v	A3:G029	f69v.1	A3_LEFT_WHEEL_RING_TEXT	okar	SF0211	OK+AR	Quelle aktivieren	left wheel ring text: Lauf/Bahn; Ablesewert der Klasse/des Hauses; naechster Platz oder folgende Bedingung; Quelle; Ausgangssektor, Ursprung oder Bezugswert; Ausgangssektor, Ursprung oder Bezugswert; aktivieren und halten; Ausgangssektor, Ursprung oder Bezugswert; aktuellen Phasen-Zustand eintragen; zweites Feld aktivieren; Grundwert; aktuelle Phase; nächsten Posten vollständig aktivieren; diesen Posten länger aktivieren und eintragen; in langer Stufe setzen; fester Grundindex; lange Tabellenstufe; dieser lokale Diagrammposten; dieser lokale Diagrammposten; naechster Platz oder folgende Bedingung; dieser lokale Diagrammposten; Diagrammposten setzen oder aktivieren; sekundären Zustand festhalten; kurz aktivieren und markieren; dieser lokale Diagrammposten; dieser lokale Diagrammposten; Eingangsposten mit Sollwert; Quelle aktivieren; Quelle aktivieren; im selben Ring oder Band fortsetzen; lange Tabellenstufe; bezeichneter Platz oder Phase; Lauf oder Bahn markieren; Teilsektor oder Untereintrag; nächste lange Stufe; Quelle; Grundwert; Klassenposten in kurzer Stufe markieren; Bedingungs-, Tabellen- oder Wahlansatz; Quelle	ENRICHED_COMPONENT_READING	FULL
666	ASTRO	f69v	A3:G030	f69v.1	A3_LEFT_WHEEL_RING_TEXT	chol	SF0080	HO	im selben Ring oder Band fortsetzen	left wheel ring text: Lauf/Bahn; Ablesewert der Klasse/des Hauses; naechster Platz oder folgende Bedingung; Quelle; Ausgangssektor, Ursprung oder Bezugswert; Ausgangssektor, Ursprung oder Bezugswert; aktivieren und halten; Ausgangssektor, Ursprung oder Bezugswert; aktuellen Phasen-Zustand eintragen; zweites Feld aktivieren; Grundwert; aktuelle Phase; nächsten Posten vollständig aktivieren; diesen Posten länger aktivieren und eintragen; in langer Stufe setzen; fester Grundindex; lange Tabellenstufe; dieser lokale Diagrammposten; dieser lokale Diagrammposten; naechster Platz oder folgende Bedingung; dieser lokale Diagrammposten; Diagrammposten setzen oder aktivieren; sekundären Zustand festhalten; kurz aktivieren und markieren; dieser lokale Diagrammposten; dieser lokale Diagrammposten; Eingangsposten mit Sollwert; Quelle aktivieren; Quelle aktivieren; im selben Ring oder Band fortsetzen; lange Tabellenstufe; bezeichneter Platz oder Phase; Lauf oder Bahn markieren; Teilsektor oder Untereintrag; nächste lange Stufe; Quelle; Grundwert; Klassenposten in kurzer Stufe markieren; Bedingungs-, Tabellen- oder Wahlansatz; Quelle	EXACT_SHARED_SURFACE_READING	FULL
667	ASTRO	f69v	A3:G031	f69v.1	A3_LEFT_WHEEL_RING_TEXT	chees	SF0041	EE	lange Tabellenstufe	left wheel ring text: Lauf/Bahn; Ablesewert der Klasse/des Hauses; naechster Platz oder folgende Bedingung; Quelle; Ausgangssektor, Ursprung oder Bezugswert; Ausgangssektor, Ursprung oder Bezugswert; aktivieren und halten; Ausgangssektor, Ursprung oder Bezugswert; aktuellen Phasen-Zustand eintragen; zweites Feld aktivieren; Grundwert; aktuelle Phase; nächsten Posten vollständig aktivieren; diesen Posten länger aktivieren und eintragen; in langer Stufe setzen; fester Grundindex; lange Tabellenstufe; dieser lokale Diagrammposten; dieser lokale Diagrammposten; naechster Platz oder folgende Bedingung; dieser lokale Diagrammposten; Diagrammposten setzen oder aktivieren; sekundären Zustand festhalten; kurz aktivieren und markieren; dieser lokale Diagrammposten; dieser lokale Diagrammposten; Eingangsposten mit Sollwert; Quelle aktivieren; Quelle aktivieren; im selben Ring oder Band fortsetzen; lange Tabellenstufe; bezeichneter Platz oder Phase; Lauf oder Bahn markieren; Teilsektor oder Untereintrag; nächste lange Stufe; Quelle; Grundwert; Klassenposten in kurzer Stufe markieren; Bedingungs-, Tabellen- oder Wahlansatz; Quelle	ASTRO_BOUND_EE_GRADE	FULL
668	ASTRO	f69v	A3:G032	f69v.1	A3_LEFT_WHEEL_RING_TEXT	yto	SF0479	YT	bezeichneter Platz oder Phase	left wheel ring text: Lauf/Bahn; Ablesewert der Klasse/des Hauses; naechster Platz oder folgende Bedingung; Quelle; Ausgangssektor, Ursprung oder Bezugswert; Ausgangssektor, Ursprung oder Bezugswert; aktivieren und halten; Ausgangssektor, Ursprung oder Bezugswert; aktuellen Phasen-Zustand eintragen; zweites Feld aktivieren; Grundwert; aktuelle Phase; nächsten Posten vollständig aktivieren; diesen Posten länger aktivieren und eintragen; in langer Stufe setzen; fester Grundindex; lange Tabellenstufe; dieser lokale Diagrammposten; dieser lokale Diagrammposten; naechster Platz oder folgende Bedingung; dieser lokale Diagrammposten; Diagrammposten setzen oder aktivieren; sekundären Zustand festhalten; kurz aktivieren und markieren; dieser lokale Diagrammposten; dieser lokale Diagrammposten; Eingangsposten mit Sollwert; Quelle aktivieren; Quelle aktivieren; im selben Ring oder Band fortsetzen; lange Tabellenstufe; bezeichneter Platz oder Phase; Lauf oder Bahn markieren; Teilsektor oder Untereintrag; nächste lange Stufe; Quelle; Grundwert; Klassenposten in kurzer Stufe markieren; Bedingungs-, Tabellen- oder Wahlansatz; Quelle	ASTRO_LOCAL_TABLE_STEM	FULL
669	ASTRO	f69v	A3:G033	f69v.1	A3_LEFT_WHEEL_RING_TEXT	odair	SF0187	OD+AIR	Lauf oder Bahn markieren	left wheel ring text: Lauf/Bahn; Ablesewert der Klasse/des Hauses; naechster Platz oder folgende Bedingung; Quelle; Ausgangssektor, Ursprung oder Bezugswert; Ausgangssektor, Ursprung oder Bezugswert; aktivieren und halten; Ausgangssektor, Ursprung oder Bezugswert; aktuellen Phasen-Zustand eintragen; zweites Feld aktivieren; Grundwert; aktuelle Phase; nächsten Posten vollständig aktivieren; diesen Posten länger aktivieren und eintragen; in langer Stufe setzen; fester Grundindex; lange Tabellenstufe; dieser lokale Diagrammposten; dieser lokale Diagrammposten; naechster Platz oder folgende Bedingung; dieser lokale Diagrammposten; Diagrammposten setzen oder aktivieren; sekundären Zustand festhalten; kurz aktivieren und markieren; dieser lokale Diagrammposten; dieser lokale Diagrammposten; Eingangsposten mit Sollwert; Quelle aktivieren; Quelle aktivieren; im selben Ring oder Band fortsetzen; lange Tabellenstufe; bezeichneter Platz oder Phase; Lauf oder Bahn markieren; Teilsektor oder Untereintrag; nächste lange Stufe; Quelle; Grundwert; Klassenposten in kurzer Stufe markieren; Bedingungs-, Tabellen- oder Wahlansatz; Quelle	ASTRO_OD_MARKED_ENTRY_MODIFIER	FULL
