event_id	statement_id	physical_page	register	owner_de	surface	component_recipe	inherited_action_root	inherited_argument_root	catalog_tier	recipe_register_clause_variant_count	naive_first_event_id	naive_first_clause_matches_actual	context_key_id	context_key_clause_unique	actual_context_clause_de
G407-E2934	G407-S443	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	ofalsheky	O+LOCAL_CHAR_F+A_ADDR+L+SH+E+K+Y	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E2934	YES	CTX1125	YES	Halte den Stationsposten und führe den Stationsposten zu; über die sichtbare Verbindung; als Ausführung und auf Grad I; an der bezeichneten Stelle und an der bezeichneten Stelle.
G407-E2935	G407-S443	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	qokedy	OK+E+DY	NONE	Y	T0_EXACT_OBSERVED	5	G407-E1497	YES	CTX1258	YES	Setze den Stationsposten [wie zuvor] im Stationsgang an; auf Grad I; schließe den Schritt.
G407-E2936	G407-S444	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	okaiin	OK+AIIN	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E1823	YES	CTX1172	YES	Setze den Stationswert im Stationsgang an.
G407-E2937	G407-S444	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	kair	K+AIR	NONE	AIIN	T0_EXACT_OBSERVED	1	G407-E2937	YES	CTX0808	YES	Führe den Stationswert [wie zuvor] zu; entlang der Stationsbahn.
G407-E2938	G407-S444	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	okal	OK+AL	NONE	AIIN	T0_EXACT_OBSERVED	4	G407-E1518	NO	CTX1184	YES	Setze den Stationswert [wie zuvor] im Stationsgang an; zur Zielstation.
G407-E2939	G407-S444	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	sar	S+AR	NONE	AIIN	T0_EXACT_OBSERVED	3	G407-E1588	NO	CTX1967	YES	Wähle den Stationswert [wie zuvor]; von der Ausgangsstation.
G407-E2940	G407-S444	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	ol	OL	S	AIIN	T0_EXACT_OBSERVED	29	G407-E1465	NO	CTX1400	YES	Weiter im laufenden Gang wähle den Stationswert [wie zuvor].
G407-E2941	G407-S444	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	kain	K+AIN	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E1444	YES	CTX0806	YES	Führe den Stationsanteil zu.
G407-E2942	G407-S444	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	olkain	OL+K+AIN	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E2570	YES	CTX1507	YES	Weiter führe den Stationsanteil zu.
G407-E2943	G407-S444	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	al	AL	K	AIN	T0_EXACT_OBSERVED	15	G407-E1543	NO	CTX0070	YES	Im laufenden Gang führe den Stationsanteil [wie zuvor] zu; zur Zielstation.
G407-E2944	G407-S444	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	ol	OL	K	AIN	T0_EXACT_OBSERVED	29	G407-E1465	NO	CTX1389	YES	Weiter im laufenden Gang führe den Stationsanteil [wie zuvor] zu.
G407-E2945	G407-S444	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	rol	R+OL	NONE	AIN	T0_EXACT_OBSERVED	2	G407-E1664	NO	CTX1918	YES	Weiter markiere den Stationsanteil [wie zuvor].
G407-E2946	G407-S444	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	dl	L	R	AIN	T0_EXACT_OBSERVED	8	G407-E1672	NO	CTX0897	YES	Im laufenden Gang markiere den Stationsanteil [wie zuvor]; über die sichtbare Verbindung.
G407-E2947	G407-S444	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	saiin	S+AIIN	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E1556	YES	CTX1946	YES	Wähle den Stationswert.
G407-E2948	G407-S444	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	daiin	AIIN	S	NONE	T0_EXACT_OBSERVED	7	G407-E1906	NO	CTX0006	YES	Im laufenden Gang wähle den Stationswert.
G407-E2949	G407-S444	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	olkeedy	OL+K+EE+DY	NONE	AIIN	T0_EXACT_OBSERVED	3	G407-E1772	NO	CTX1521	YES	Weiter führe den Stationswert [wie zuvor] zu; auf Grad II; schließe den Schritt.
G407-E2950	G407-S445	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	okedy	OK+E+DY	NONE	AIIN	T0_EXACT_OBSERVED	5	G407-E1497	NO	CTX1254	YES	Setze den Stationswert [wie zuvor] im Stationsgang an; auf Grad I; schließe den Schritt.
G407-E2951	G407-S446	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	dykain	D_ADDR+Y+K+AIN	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E2951	YES	CTX0755	YES	Führe den Stationsposten und den Stationsanteil zu; an der bezeichneten Stelle.
G407-E2952	G407-S446	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	shek	SH+E+K	NONE	AIN	T0_EXACT_OBSERVED	2	G407-E2932	NO	CTX2085	YES	Halte den Stationsanteil [wie zuvor] und führe den Stationsanteil [wie zuvor] zu; auf Grad I.
G407-E2953	G407-S446	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	chdy	CHD+Y	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E1429	YES	CTX0589	YES	Bearbeite den Stationsposten.
G407-E2954	G407-S446	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	dalal	AL+AL	CHD	Y	T0_EXACT_OBSERVED	1	G407-E2954	YES	CTX0116	YES	Im laufenden Gang bearbeite den Stationsposten [wie zuvor]; zur Zielstation [außen] und zur Zielstation [innen].
G407-E2955	G407-S446	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	oldy	OL+DY	CHD	Y	T0_EXACT_OBSERVED	7	G407-E1436	NO	CTX1482	YES	Weiter im laufenden Gang bearbeite den Stationsposten [wie zuvor]; schließe den Schritt.
G407-E2956	G407-S447	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	qokaiin	OK+AIIN	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E1823	YES	CTX1172	YES	Setze den Stationswert im Stationsgang an.
G407-E2957	G407-S447	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	okain	OK+AIN	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E1440	YES	CTX1177	YES	Setze den Stationsanteil im Stationsgang an.
G407-E2958	G407-S447	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	cheeky	CH+K+EE+Y	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E1690	YES	CTX0428	YES	Entnimm den Stationsposten und führe den Stationsposten zu; auf Grad II.
G407-E2959	G407-S447	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	dy	Y	K	NONE	T0_EXACT_OBSERVED	10	G407-E1454	YES	CTX2301	YES	Im laufenden Gang führe den Stationsposten zu.
G407-E2960	G407-S447	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	ol	OL	K	Y	T0_EXACT_OBSERVED	29	G407-E1465	NO	CTX1391	YES	Weiter im laufenden Gang führe den Stationsposten [wie zuvor] zu.
G407-E2961	G407-S447	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	kaiin	K+AIIN	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E2911	YES	CTX0803	YES	Führe den Stationswert zu.
G407-E2962	G407-S447	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	dain	AIN	K	NONE	T0_EXACT_OBSERVED	8	G407-E1432	NO	CTX0040	YES	Im laufenden Gang führe den Stationsanteil zu.
G407-E2963	G407-S447	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	dy	Y	K	NONE	T0_EXACT_OBSERVED	10	G407-E1454	YES	CTX2301	YES	Im laufenden Gang führe den Stationsposten zu.
G407-E2964	G407-S447	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	daiin	AIIN	K	NONE	T0_EXACT_OBSERVED	7	G407-E1906	NO	CTX0003	YES	Im laufenden Gang führe den Stationswert zu.
G407-E2965	G407-S447	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	chcthy	CH+CH+T+Y	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E1474	YES	CTX0308	YES	Entnimm den Stationsposten, entnimm den Stationsposten und stelle den Stationsposten ein.
G407-E2966	G407-S447	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	okaiin	OK+AIIN	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E1823	YES	CTX1172	YES	Setze den Stationswert im Stationsgang an.
G407-E2967	G407-S447	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	daiin	AIIN	OK	NONE	T0_EXACT_OBSERVED	7	G407-E1906	YES	CTX0004	YES	Im laufenden Gang setze den Stationswert im Stationsgang an.
G407-E2968	G407-S447	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	otain	OT+AIN	OK	NONE	T0_EXACT_OBSERVED	4	G407-E1586	NO	CTX1637	YES	Danach im laufenden Gang setze den Stationsanteil im Stationsgang an.
G407-E2969	G407-S447	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	chckhy	CH+K+Y	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E1491	YES	CTX0442	YES	Entnimm den Stationsposten und führe den Stationsposten zu.
G407-E2970	G407-S447	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	okeedy	OK+EE+DY	NONE	Y	T0_EXACT_OBSERVED	5	G407-E1458	YES	CTX1306	YES	Setze den Stationsposten [wie zuvor] im Stationsgang an; auf Grad II; schließe den Schritt.
G407-E2971	G407-S448	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	qoky	OK+Y	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E1468	YES	CTX1376	YES	Setze den Stationsposten im Stationsgang an.
G407-E2972	G407-S448	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	kar	K+AR	NONE	Y	T0_EXACT_OBSERVED	1	G407-E1460	YES	CTX0815	YES	Führe den Stationsposten [wie zuvor] zu; von der Ausgangsstation.
G407-E2973	G407-S448	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	daiin	AIIN	K	NONE	T0_EXACT_OBSERVED	7	G407-E1906	NO	CTX0003	YES	Im laufenden Gang führe den Stationswert zu.
G407-E2974	G407-S448	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	okar	OK+AR	NONE	AIIN	T0_EXACT_OBSERVED	3	G407-E1427	NO	CTX1209	YES	Setze den Stationswert [wie zuvor] im Stationsgang an; von der Ausgangsstation.
G407-E2975	G407-S448	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	qokain	OK+AIN	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E1440	YES	CTX1177	YES	Setze den Stationsanteil im Stationsgang an.
G407-E2976	G407-S448	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	okaiin	OK+AIIN	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E1823	YES	CTX1172	YES	Setze den Stationswert im Stationsgang an.
G407-E2977	G407-S448	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	ol	OL	OK	AIIN	T0_EXACT_OBSERVED	29	G407-E1465	NO	CTX1392	YES	Weiter im laufenden Gang setze den Stationswert [wie zuvor] im Stationsgang an.
G407-E2978	G407-S448	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	chedy	CHD+Y	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E1429	YES	CTX0589	YES	Bearbeite den Stationsposten.
G407-E2979	G407-S448	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	cheol	CH+E+O+L	NONE	Y	T0_EXACT_OBSERVED	3	G407-E2134	NO	CTX0349	YES	Entnimm den Stationsposten [wie zuvor]; über die sichtbare Verbindung; auf Grad I und als Ausführung.
G407-E2980	G407-S448	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	lky	L+K+Y	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E2980	YES	CTX0951	YES	Führe den Stationsposten zu; über die sichtbare Verbindung.
G407-E2981	G407-S448	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	l	L	K	Y	T0_EXACT_OBSERVED	8	G407-E1672	NO	CTX0894	YES	Im laufenden Gang führe den Stationsposten [wie zuvor] zu; über die sichtbare Verbindung.
G407-E2982	G407-S448	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	s	S	NONE	Y	T0_EXACT_OBSERVED	4	G407-E1731	NO	CTX1935	YES	Wähle den Stationsposten [wie zuvor].
G407-E2983	G407-S448	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	aiin	AIIN	S	NONE	T0_EXACT_OBSERVED	7	G407-E1906	NO	CTX0006	YES	Im laufenden Gang wähle den Stationswert.
G407-E2984	G407-S448	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	okain	OK+AIN	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E1440	YES	CTX1177	YES	Setze den Stationsanteil im Stationsgang an.
G407-E2985	G407-S448	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	daldy	AL+DY	OK	AIN	T0_EXACT_OBSERVED	3	G407-E1710	NO	CTX0122	YES	Im laufenden Gang setze den Stationsanteil [wie zuvor] im Stationsgang an; zur Zielstation; schließe den Schritt.
G407-E2986	G407-S449	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	olor	OL+OR	OK	NONE	T0_EXACT_OBSERVED	3	G407-E1832	NO	CTX1540	YES	Weiter im laufenden Gang setze die Stationseinheit im Stationsgang an.
G407-E2987	G407-S449	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	ol	OL	OK	OR	T0_EXACT_OBSERVED	29	G407-E1465	NO	CTX1394	YES	Weiter im laufenden Gang setze die Stationseinheit [wie zuvor] im Stationsgang an.
G407-E2988	G407-S449	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	sheckhal	SH+E+CH+K+AL	NONE	OR	T0_EXACT_OBSERVED	1	G407-E2988	YES	CTX2062	YES	Halte die Stationseinheit [wie zuvor], entnimm die Stationseinheit [wie zuvor] und führe die Stationseinheit [wie zuvor] zu; zur Zielstation; auf Grad I.
G407-E2989	G407-S449	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	daiin	AIIN	K	NONE	T0_EXACT_OBSERVED	7	G407-E1906	NO	CTX0003	YES	Im laufenden Gang führe den Stationswert zu.
G407-E2990	G407-S449	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	qokeedal	OK+EE+AL	NONE	AIIN	T0_EXACT_OBSERVED	1	G407-E1898	YES	CTX1301	YES	Setze den Stationswert [wie zuvor] im Stationsgang an; zur Zielstation; auf Grad II.
G407-E2991	G407-S449	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	daiin	AIIN	OK	NONE	T0_EXACT_OBSERVED	7	G407-E1906	YES	CTX0004	YES	Im laufenden Gang setze den Stationswert im Stationsgang an.
G407-E2992	G407-S449	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	chckhy	CH+K+Y	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E1491	YES	CTX0442	YES	Entnimm den Stationsposten und führe den Stationsposten zu.
G407-E2993	G407-S449	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	schedy	CHD+DY	NONE	Y	T0_EXACT_OBSERVED	1	G407-E2993	YES	CTX0585	YES	Bearbeite den Stationsposten [wie zuvor]; schließe den Schritt.
G407-E2994	G407-S450	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	qol	OL	CHD	Y	T0_EXACT_OBSERVED	29	G407-E1465	NO	CTX1387	YES	Weiter im laufenden Gang bearbeite den Stationsposten [wie zuvor].
G407-E2995	G407-S450	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	ykol	Y+K+OL	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E2995	YES	CTX2406	YES	Weiter führe den Stationsposten zu.
G407-E2996	G407-S450	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	or	OR	K	NONE	T0_EXACT_OBSERVED	6	G407-E1448	YES	CTX1577	YES	Im laufenden Gang führe die Stationseinheit zu.
G407-E2997	G407-S450	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	shedy	SH+E+DY	NONE	OR	T0_EXACT_OBSERVED	4	G407-E1431	NO	CTX2075	YES	Halte die Stationseinheit [wie zuvor]; auf Grad I; schließe den Schritt.
G407-E2998	G407-S451	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	sheedy	SH+EE+DY	NONE	OR	T0_EXACT_OBSERVED	5	G407-E1565	NO	CTX2144	YES	Halte die Stationseinheit [wie zuvor]; auf Grad II; schließe den Schritt.
G407-E2999	G407-S452	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	qolkeedy	OL+K+EE+D_ADDR+Y	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E2999	YES	CTX1525	YES	Weiter führe den Stationsposten zu; auf Grad II; an der bezeichneten Stelle.
G407-E3000	G407-S452	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	daiin	AIIN	K	NONE	T0_EXACT_OBSERVED	7	G407-E1906	NO	CTX0003	YES	Im laufenden Gang führe den Stationswert zu.
G407-E3001	G407-S452	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	dkain	D_ADDR+K+AIN	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E3001	YES	CTX0702	YES	Führe den Stationsanteil zu; an der bezeichneten Stelle.
G407-E3002	G407-S452	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	cphedy	CH+P+E+DY	NONE	AIN	T0_EXACT_OBSERVED	1	G407-E3002	YES	CTX0502	YES	Entnimm den Stationsanteil [wie zuvor] und setze den Stationsanteil [wie zuvor] ein; auf Grad I; schließe den Schritt.
G407-E3003	G407-S453	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	oldy	OL+DY	P	AIN	T0_EXACT_OBSERVED	7	G407-E1436	NO	CTX1486	YES	Weiter im laufenden Gang setze den Stationsanteil [wie zuvor] ein; schließe den Schritt.
G407-E3004	G407-S454	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	yar	Y+AR	P	NONE	T0_EXACT_OBSERVED	1	G407-E3004	YES	CTX2342	YES	Im laufenden Gang setze den Stationsposten ein; von der Ausgangsstation.
G407-E3005	G407-S454	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	olchey	OL+Y	P	NONE	T0_EXACT_OBSERVED	7	G407-E1515	NO	CTX1566	YES	Weiter im laufenden Gang setze den Stationsposten ein.
G407-E3006	G407-S454	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	kaiin	K+AIIN	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E2911	YES	CTX0803	YES	Führe den Stationswert zu.
G407-E3007	G407-S454	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	okeey	OK+EE+Y	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E1426	YES	CTX1325	YES	Setze den Stationsposten im Stationsgang an; auf Grad II.
G407-E3008	G407-S454	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	daiin	AIIN	OK	NONE	T0_EXACT_OBSERVED	7	G407-E1906	YES	CTX0004	YES	Im laufenden Gang setze den Stationswert im Stationsgang an.
G407-E3009	G407-S454	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	olor	OL+OR	OK	NONE	T0_EXACT_OBSERVED	3	G407-E1832	NO	CTX1540	YES	Weiter im laufenden Gang setze die Stationseinheit im Stationsgang an.
G407-E3010	G407-S454	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	checkhy	CH+E+CH+K+Y	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E1499	YES	CTX0322	YES	Entnimm den Stationsposten, entnimm den Stationsposten und führe den Stationsposten zu; auf Grad I.
G407-E3011	G407-S454	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	daiidy	DA+IIN+DY	K	Y	T0_EXACT_OBSERVED	1	G407-E3011	YES	CTX0611	YES	Im laufenden Gang führe den Stationsposten [wie zuvor] zu; auf der zweiten Stufe und auf der bezeichneten Stufe; schließe den Schritt.
G407-E3012	G407-S455	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	polshy	P+OL+SH+Y	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E1711	YES	CTX1881	YES	Weiter setze den Stationsposten ein und halte den Stationsposten.
G407-E3013	G407-S455	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	ashyteed	A_ADDR+SH+Y+T+EE+D_ADDR	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E3013	YES	CTX0209	YES	Halte den Stationsposten und stelle den Stationsposten ein; auf Grad II; an der bezeichneten Stelle und an der bezeichneten Stelle.
G407-E3014	G407-S455	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	qop	CARRIER_Q+O+P	NONE	Y	T0_EXACT_OBSERVED	1	G407-E3014	YES	CTX0265	YES	Setze den Stationsposten [wie zuvor] ein; als neuen Einsatz und als Ausführung.
G407-E3015	G407-S455	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	okeedy	OK+EE+DY	NONE	Y	T0_EXACT_OBSERVED	5	G407-E1458	YES	CTX1306	YES	Setze den Stationsposten [wie zuvor] im Stationsgang an; auf Grad II; schließe den Schritt.
G407-E3016	G407-S456	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	otedy	OT+E+DY	OK	Y	T0_EXACT_OBSERVED	12	G407-E1806	NO	CTX1717	YES	Danach im laufenden Gang setze den Stationsposten [wie zuvor] im Stationsgang an; auf Grad I; schließe den Schritt.
G407-E3017	G407-S457	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	okshedy	OK+SH+E+DY	NONE	Y	T0_EXACT_OBSERVED	2	G407-E1569	YES	CTX1372	YES	Setze den Stationsposten [wie zuvor] im Stationsgang an und halte den Stationsposten [wie zuvor]; auf Grad I; schließe den Schritt.
G407-E3018	G407-S458	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	qoty	OT+Y	SH	NONE	T0_EXACT_OBSERVED	6	G407-E1656	NO	CTX1840	YES	Danach im laufenden Gang halte den Stationsposten.
G407-E3019	G407-S458	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	dairam	D_ADDR+AIR+A_ADDR+AM_ADDR	SH	Y	T0_EXACT_OBSERVED	1	G407-E3019	YES	CTX0641	YES	Im laufenden Gang halte den Stationsposten [wie zuvor]; entlang der Stationsbahn; an der bezeichneten Stelle, an der bezeichneten Stelle und an der bezeichneten Stelle.
G407-E3020	G407-S458	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	yshey	Y+SH+E+Y	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E1857	YES	CTX2430	YES	Halte den Stationsposten [außen] und den Stationsposten [innen]; auf Grad I.
G407-E3021	G407-S458	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	qokeey	OK+EE+Y	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E1426	YES	CTX1325	YES	Setze den Stationsposten im Stationsgang an; auf Grad II.
G407-E3022	G407-S458	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	okeey	OK+EE+Y	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E1426	YES	CTX1325	YES	Setze den Stationsposten im Stationsgang an; auf Grad II.
G407-E3023	G407-S458	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	oky	OK+Y	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E1468	YES	CTX1376	YES	Setze den Stationsposten im Stationsgang an.
G407-E3024	G407-S458	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	ykeey	Y+K+EE+Y	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E1451	YES	CTX2401	YES	Führe den Stationsposten [außen] und den Stationsposten [innen] zu; auf Grad II.
G407-E3025	G407-S458	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	qoky	OK+Y	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E1468	YES	CTX1376	YES	Setze den Stationsposten im Stationsgang an.
G407-E3026	G407-S458	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	oky	OK+Y	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E1468	YES	CTX1376	YES	Setze den Stationsposten im Stationsgang an.
G407-E3027	G407-S458	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	lky	L+K+Y	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E2980	YES	CTX0951	YES	Führe den Stationsposten zu; über die sichtbare Verbindung.
G407-E3028	G407-S458	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	olchy	OL+CH+Y	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E2040	YES	CTX1478	YES	Weiter entnimm den Stationsposten.
G407-E3029	G407-S458	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	ky	K+Y	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E2065	YES	CTX0888	YES	Führe den Stationsposten zu.
G407-E3030	G407-S458	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	dsholyd	D_ADDR+SH+OL+Y+D_ADDR	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E3030	YES	CTX0749	YES	Weiter halte den Stationsposten; an der bezeichneten Stelle und an der bezeichneten Stelle.
G407-E3031	G407-S458	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	qol	OL	SH	Y	T0_EXACT_OBSERVED	29	G407-E1465	NO	CTX1407	YES	Weiter im laufenden Gang halte den Stationsposten [wie zuvor].
G407-E3032	G407-S458	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	ol	OL	SH	Y	T0_EXACT_OBSERVED	29	G407-E1465	NO	CTX1407	YES	Weiter im laufenden Gang halte den Stationsposten [wie zuvor].
G407-E3033	G407-S458	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	chdy	CHD+Y	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E1429	YES	CTX0589	YES	Bearbeite den Stationsposten.
G407-E3034	G407-S458	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	shedy	SH+E+DY	NONE	Y	T0_EXACT_OBSERVED	4	G407-E1431	YES	CTX2076	YES	Halte den Stationsposten [wie zuvor]; auf Grad I; schließe den Schritt.
G407-E3035	G407-S459	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	qokedy	OK+E+DY	NONE	Y	T0_EXACT_OBSERVED	5	G407-E1497	YES	CTX1258	YES	Setze den Stationsposten [wie zuvor] im Stationsgang an; auf Grad I; schließe den Schritt.
G407-E3036	G407-S460	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	ytedy	Y+T+E+DY	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E3036	YES	CTX2446	YES	Stelle den Stationsposten ein; auf Grad I; schließe den Schritt.
G407-E3037	G407-S461	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	chetedy	CH+E+T+E+D_ADDR+Y	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E3037	YES	CTX0381	YES	Entnimm den Stationsposten und stelle den Stationsposten ein; auf Grad I und auf Grad I; an der bezeichneten Stelle.
