unified_serial	register	page	unit_or_locus	source_group_identity	visible_identity	owner_or_namespace	construction_or_address	current_short_reading	content_layer	finite_source_unit	allowed_source_program	free_master_noun_allowed	selected_source_vocabulary	content_selection_status	controlled_unit_reading_de	controlled_rewrite_status
458	ASTRO_LOCAL_LOOKUP	f67r2	f67r2.32	A077	A1:G077	A1_LEFT_WHEEL_ONLY	A1_LEFT_LOCAL_FIELD_32	Schlage den vollständigen Wert nur im lokalen Instrumentenexemplar nach.	VISIBLE_LOCUS_PLUS_LOCAL_MASTER_NOMENCLATOR	A1	WHEEL>SECTOR>STAR_PLACE>CONDITION_PLACE>RING_TEXT>LOCAL_LABEL>CALENDAR_VALUE>CELESTIAL_VALUE>NAMESPACE	NO	Himmelsrad; Himmelssektor; Sternplatz; Himmelsbedingung; Ringrubrik; Himmelslabel; Kalenderwert; Himmelswert; örtlicher Instrumentenschlüssel	FINITE_SELECTED_LEXICON	Am Himmelsrad den Himmelssektor und Sternplatz wählen. Die Himmelsbedingung an der Ringrubrik zeigen, das Himmelslabel kopieren und Kalenderwert sowie Himmelswert mit dem örtlichen Instrumentenschlüssel lesen. Beim Radwechsel den Schlüssel wechseln.	BOUND_WITHOUT_FREE_CONTENT_NOUN
459	ASTRO_LOCAL_LOOKUP	f67r2	f67r2.32	A078	A1:G078	A1_LEFT_WHEEL_ONLY	A1_LEFT_LOCAL_FIELD_32	Schlage den vollständigen Wert nur im lokalen Instrumentenexemplar nach.	VISIBLE_LOCUS_PLUS_LOCAL_MASTER_NOMENCLATOR	A1	WHEEL>SECTOR>STAR_PLACE>CONDITION_PLACE>RING_TEXT>LOCAL_LABEL>CALENDAR_VALUE>CELESTIAL_VALUE>NAMESPACE	NO	Himmelsrad; Himmelssektor; Sternplatz; Himmelsbedingung; Ringrubrik; Himmelslabel; Kalenderwert; Himmelswert; örtlicher Instrumentenschlüssel	FINITE_SELECTED_LEXICON	Am Himmelsrad den Himmelssektor und Sternplatz wählen. Die Himmelsbedingung an der Ringrubrik zeigen, das Himmelslabel kopieren und Kalenderwert sowie Himmelswert mit dem örtlichen Instrumentenschlüssel lesen. Beim Radwechsel den Schlüssel wechseln.	BOUND_WITHOUT_FREE_CONTENT_NOUN
460	ASTRO_LOCAL_LOOKUP	f67r2	f67r2.32	A079	A1:G079	A1_LEFT_WHEEL_ONLY	A1_LEFT_LOCAL_FIELD_32	Schlage den vollständigen Wert nur im lokalen Instrumentenexemplar nach.	VISIBLE_LOCUS_PLUS_LOCAL_MASTER_NOMENCLATOR	A1	WHEEL>SECTOR>STAR_PLACE>CONDITION_PLACE>RING_TEXT>LOCAL_LABEL>CALENDAR_VALUE>CELESTIAL_VALUE>NAMESPACE	NO	Himmelsrad; Himmelssektor; Sternplatz; Himmelsbedingung; Ringrubrik; Himmelslabel; Kalenderwert; Himmelswert; örtlicher Instrumentenschlüssel	FINITE_SELECTED_LEXICON	Am Himmelsrad den Himmelssektor und Sternplatz wählen. Die Himmelsbedingung an der Ringrubrik zeigen, das Himmelslabel kopieren und Kalenderwert sowie Himmelswert mit dem örtlichen Instrumentenschlüssel lesen. Beim Radwechsel den Schlüssel wechseln.	BOUND_WITHOUT_FREE_CONTENT_NOUN
461	ASTRO_LOCAL_LOOKUP	f67r2	f67r2.32	A080	A1:G080	A1_LEFT_WHEEL_ONLY	A1_LEFT_LOCAL_FIELD_32	Schlage den vollständigen Wert nur im lokalen Instrumentenexemplar nach.	VISIBLE_LOCUS_PLUS_LOCAL_MASTER_NOMENCLATOR	A1	WHEEL>SECTOR>STAR_PLACE>CONDITION_PLACE>RING_TEXT>LOCAL_LABEL>CALENDAR_VALUE>CELESTIAL_VALUE>NAMESPACE	NO	Himmelsrad; Himmelssektor; Sternplatz; Himmelsbedingung; Ringrubrik; Himmelslabel; Kalenderwert; Himmelswert; örtlicher Instrumentenschlüssel	FINITE_SELECTED_LEXICON	Am Himmelsrad den Himmelssektor und Sternplatz wählen. Die Himmelsbedingung an der Ringrubrik zeigen, das Himmelslabel kopieren und Kalenderwert sowie Himmelswert mit dem örtlichen Instrumentenschlüssel lesen. Beim Radwechsel den Schlüssel wechseln.	BOUND_WITHOUT_FREE_CONTENT_NOUN
462	ASTRO_LOCAL_LOOKUP	f67r2	f67r2.33	A081	A1:G081	A1_LEFT_WHEEL_ONLY	A1_LEFT_LOCAL_FIELD_33	Schlage den vollständigen Wert nur im lokalen Instrumentenexemplar nach.	VISIBLE_LOCUS_PLUS_LOCAL_MASTER_NOMENCLATOR	A1	WHEEL>SECTOR>STAR_PLACE>CONDITION_PLACE>RING_TEXT>LOCAL_LABEL>CALENDAR_VALUE>CELESTIAL_VALUE>NAMESPACE	NO	Himmelsrad; Himmelssektor; Sternplatz; Himmelsbedingung; Ringrubrik; Himmelslabel; Kalenderwert; Himmelswert; örtlicher Instrumentenschlüssel	FINITE_SELECTED_LEXICON	Am Himmelsrad den Himmelssektor und Sternplatz wählen. Die Himmelsbedingung an der Ringrubrik zeigen, das Himmelslabel kopieren und Kalenderwert sowie Himmelswert mit dem örtlichen Instrumentenschlüssel lesen. Beim Radwechsel den Schlüssel wechseln.	BOUND_WITHOUT_FREE_CONTENT_NOUN
463	ASTRO_LOCAL_LOOKUP	f67r2	f67r2.33	A082	A1:G082	A1_LEFT_WHEEL_ONLY	A1_LEFT_LOCAL_FIELD_33	Schlage den vollständigen Wert nur im lokalen Instrumentenexemplar nach.	VISIBLE_LOCUS_PLUS_LOCAL_MASTER_NOMENCLATOR	A1	WHEEL>SECTOR>STAR_PLACE>CONDITION_PLACE>RING_TEXT>LOCAL_LABEL>CALENDAR_VALUE>CELESTIAL_VALUE>NAMESPACE	NO	Himmelsrad; Himmelssektor; Sternplatz; Himmelsbedingung; Ringrubrik; Himmelslabel; Kalenderwert; Himmelswert; örtlicher Instrumentenschlüssel	FINITE_SELECTED_LEXICON	Am Himmelsrad den Himmelssektor und Sternplatz wählen. Die Himmelsbedingung an der Ringrubrik zeigen, das Himmelslabel kopieren und Kalenderwert sowie Himmelswert mit dem örtlichen Instrumentenschlüssel lesen. Beim Radwechsel den Schlüssel wechseln.	BOUND_WITHOUT_FREE_CONTENT_NOUN
464	ASTRO_LOCAL_LOOKUP	f67r2	f67r2.33	A083	A1:G083	A1_LEFT_WHEEL_ONLY	A1_LEFT_LOCAL_FIELD_33	Schlage den vollständigen Wert nur im lokalen Instrumentenexemplar nach.	VISIBLE_LOCUS_PLUS_LOCAL_MASTER_NOMENCLATOR	A1	WHEEL>SECTOR>STAR_PLACE>CONDITION_PLACE>RING_TEXT>LOCAL_LABEL>CALENDAR_VALUE>CELESTIAL_VALUE>NAMESPACE	NO	Himmelsrad; Himmelssektor; Sternplatz; Himmelsbedingung; Ringrubrik; Himmelslabel; Kalenderwert; Himmelswert; örtlicher Instrumentenschlüssel	FINITE_SELECTED_LEXICON	Am Himmelsrad den Himmelssektor und Sternplatz wählen. Die Himmelsbedingung an der Ringrubrik zeigen, das Himmelslabel kopieren und Kalenderwert sowie Himmelswert mit dem örtlichen Instrumentenschlüssel lesen. Beim Radwechsel den Schlüssel wechseln.	BOUND_WITHOUT_FREE_CONTENT_NOUN
465	ASTRO_LOCAL_LOOKUP	f67r2	f67r2.34	A084	A1:G084	A1_LEFT_WHEEL_ONLY	A1_LEFT_LOCAL_FIELD_34	Schlage den vollständigen Wert nur im lokalen Instrumentenexemplar nach.	VISIBLE_LOCUS_PLUS_LOCAL_MASTER_NOMENCLATOR	A1	WHEEL>SECTOR>STAR_PLACE>CONDITION_PLACE>RING_TEXT>LOCAL_LABEL>CALENDAR_VALUE>CELESTIAL_VALUE>NAMESPACE	NO	Himmelsrad; Himmelssektor; Sternplatz; Himmelsbedingung; Ringrubrik; Himmelslabel; Kalenderwert; Himmelswert; örtlicher Instrumentenschlüssel	FINITE_SELECTED_LEXICON	Am Himmelsrad den Himmelssektor und Sternplatz wählen. Die Himmelsbedingung an der Ringrubrik zeigen, das Himmelslabel kopieren und Kalenderwert sowie Himmelswert mit dem örtlichen Instrumentenschlüssel lesen. Beim Radwechsel den Schlüssel wechseln.	BOUND_WITHOUT_FREE_CONTENT_NOUN
466	ASTRO_LOCAL_LOOKUP	f67r2	f67r2.34	A085	A1:G085	A1_LEFT_WHEEL_ONLY	A1_LEFT_LOCAL_FIELD_34	Schlage den vollständigen Wert nur im lokalen Instrumentenexemplar nach.	VISIBLE_LOCUS_PLUS_LOCAL_MASTER_NOMENCLATOR	A1	WHEEL>SECTOR>STAR_PLACE>CONDITION_PLACE>RING_TEXT>LOCAL_LABEL>CALENDAR_VALUE>CELESTIAL_VALUE>NAMESPACE	NO	Himmelsrad; Himmelssektor; Sternplatz; Himmelsbedingung; Ringrubrik; Himmelslabel; Kalenderwert; Himmelswert; örtlicher Instrumentenschlüssel	FINITE_SELECTED_LEXICON	Am Himmelsrad den Himmelssektor und Sternplatz wählen. Die Himmelsbedingung an der Ringrubrik zeigen, das Himmelslabel kopieren und Kalenderwert sowie Himmelswert mit dem örtlichen Instrumentenschlüssel lesen. Beim Radwechsel den Schlüssel wechseln.	BOUND_WITHOUT_FREE_CONTENT_NOUN
467	ASTRO_LOCAL_LOOKUP	f67r2	f67r2.35	A086	A1:G086	A1_LEFT_WHEEL_ONLY	A1_LEFT_LOCAL_FIELD_35	Schlage den vollständigen Wert nur im lokalen Instrumentenexemplar nach.	VISIBLE_LOCUS_PLUS_LOCAL_MASTER_NOMENCLATOR	A1	WHEEL>SECTOR>STAR_PLACE>CONDITION_PLACE>RING_TEXT>LOCAL_LABEL>CALENDAR_VALUE>CELESTIAL_VALUE>NAMESPACE	NO	Himmelsrad; Himmelssektor; Sternplatz; Himmelsbedingung; Ringrubrik; Himmelslabel; Kalenderwert; Himmelswert; örtlicher Instrumentenschlüssel	FINITE_SELECTED_LEXICON	Am Himmelsrad den Himmelssektor und Sternplatz wählen. Die Himmelsbedingung an der Ringrubrik zeigen, das Himmelslabel kopieren und Kalenderwert sowie Himmelswert mit dem örtlichen Instrumentenschlüssel lesen. Beim Radwechsel den Schlüssel wechseln.	BOUND_WITHOUT_FREE_CONTENT_NOUN
468	ASTRO_LOCAL_LOOKUP	f67r2	f67r2.35	A087	A1:G087	A1_LEFT_WHEEL_ONLY	A1_LEFT_LOCAL_FIELD_35	Schlage den vollständigen Wert nur im lokalen Instrumentenexemplar nach.	VISIBLE_LOCUS_PLUS_LOCAL_MASTER_NOMENCLATOR	A1	WHEEL>SECTOR>STAR_PLACE>CONDITION_PLACE>RING_TEXT>LOCAL_LABEL>CALENDAR_VALUE>CELESTIAL_VALUE>NAMESPACE	NO	Himmelsrad; Himmelssektor; Sternplatz; Himmelsbedingung; Ringrubrik; Himmelslabel; Kalenderwert; Himmelswert; örtlicher Instrumentenschlüssel	FINITE_SELECTED_LEXICON	Am Himmelsrad den Himmelssektor und Sternplatz wählen. Die Himmelsbedingung an der Ringrubrik zeigen, das Himmelslabel kopieren und Kalenderwert sowie Himmelswert mit dem örtlichen Instrumentenschlüssel lesen. Beim Radwechsel den Schlüssel wechseln.	BOUND_WITHOUT_FREE_CONTENT_NOUN
469	ASTRO_LOCAL_LOOKUP	f67r2	f67r2.35	A088	A1:G088	A1_LEFT_WHEEL_ONLY	A1_LEFT_LOCAL_FIELD_35	Schlage den vollständigen Wert nur im lokalen Instrumentenexemplar nach.	VISIBLE_LOCUS_PLUS_LOCAL_MASTER_NOMENCLATOR	A1	WHEEL>SECTOR>STAR_PLACE>CONDITION_PLACE>RING_TEXT>LOCAL_LABEL>CALENDAR_VALUE>CELESTIAL_VALUE>NAMESPACE	NO	Himmelsrad; Himmelssektor; Sternplatz; Himmelsbedingung; Ringrubrik; Himmelslabel; Kalenderwert; Himmelswert; örtlicher Instrumentenschlüssel	FINITE_SELECTED_LEXICON	Am Himmelsrad den Himmelssektor und Sternplatz wählen. Die Himmelsbedingung an der Ringrubrik zeigen, das Himmelslabel kopieren und Kalenderwert sowie Himmelswert mit dem örtlichen Instrumentenschlüssel lesen. Beim Radwechsel den Schlüssel wechseln.	BOUND_WITHOUT_FREE_CONTENT_NOUN
470	ASTRO_LOCAL_LOOKUP	f67r2	f67r2.36	A089	A1:G089	A1_LEFT_WHEEL_ONLY	A1_LEFT_LOCAL_FIELD_36	Schlage den vollständigen Wert nur im lokalen Instrumentenexemplar nach.	VISIBLE_LOCUS_PLUS_LOCAL_MASTER_NOMENCLATOR	A1	WHEEL>SECTOR>STAR_PLACE>CONDITION_PLACE>RING_TEXT>LOCAL_LABEL>CALENDAR_VALUE>CELESTIAL_VALUE>NAMESPACE	NO	Himmelsrad; Himmelssektor; Sternplatz; Himmelsbedingung; Ringrubrik; Himmelslabel; Kalenderwert; Himmelswert; örtlicher Instrumentenschlüssel	FINITE_SELECTED_LEXICON	Am Himmelsrad den Himmelssektor und Sternplatz wählen. Die Himmelsbedingung an der Ringrubrik zeigen, das Himmelslabel kopieren und Kalenderwert sowie Himmelswert mit dem örtlichen Instrumentenschlüssel lesen. Beim Radwechsel den Schlüssel wechseln.	BOUND_WITHOUT_FREE_CONTENT_NOUN
471	ASTRO_LOCAL_LOOKUP	f67r2	f67r2.36	A090	A1:G090	A1_LEFT_WHEEL_ONLY	A1_LEFT_LOCAL_FIELD_36	Schlage den vollständigen Wert nur im lokalen Instrumentenexemplar nach.	VISIBLE_LOCUS_PLUS_LOCAL_MASTER_NOMENCLATOR	A1	WHEEL>SECTOR>STAR_PLACE>CONDITION_PLACE>RING_TEXT>LOCAL_LABEL>CALENDAR_VALUE>CELESTIAL_VALUE>NAMESPACE	NO	Himmelsrad; Himmelssektor; Sternplatz; Himmelsbedingung; Ringrubrik; Himmelslabel; Kalenderwert; Himmelswert; örtlicher Instrumentenschlüssel	FINITE_SELECTED_LEXICON	Am Himmelsrad den Himmelssektor und Sternplatz wählen. Die Himmelsbedingung an der Ringrubrik zeigen, das Himmelslabel kopieren und Kalenderwert sowie Himmelswert mit dem örtlichen Instrumentenschlüssel lesen. Beim Radwechsel den Schlüssel wechseln.	BOUND_WITHOUT_FREE_CONTENT_NOUN
472	ASTRO_LOCAL_LOOKUP	f67r2	f67r2.36	A091	A1:G091	A1_LEFT_WHEEL_ONLY	A1_LEFT_LOCAL_FIELD_36	Schlage den vollständigen Wert nur im lokalen Instrumentenexemplar nach.	VISIBLE_LOCUS_PLUS_LOCAL_MASTER_NOMENCLATOR	A1	WHEEL>SECTOR>STAR_PLACE>CONDITION_PLACE>RING_TEXT>LOCAL_LABEL>CALENDAR_VALUE>CELESTIAL_VALUE>NAMESPACE	NO	Himmelsrad; Himmelssektor; Sternplatz; Himmelsbedingung; Ringrubrik; Himmelslabel; Kalenderwert; Himmelswert; örtlicher Instrumentenschlüssel	FINITE_SELECTED_LEXICON	Am Himmelsrad den Himmelssektor und Sternplatz wählen. Die Himmelsbedingung an der Ringrubrik zeigen, das Himmelslabel kopieren und Kalenderwert sowie Himmelswert mit dem örtlichen Instrumentenschlüssel lesen. Beim Radwechsel den Schlüssel wechseln.	BOUND_WITHOUT_FREE_CONTENT_NOUN
473	ASTRO_LOCAL_LOOKUP	f67r2	f67r2.37	A092	A1:G092	A1_LEFT_WHEEL_ONLY	A1_LEFT_LOCAL_FIELD_37	Schlage den vollständigen Wert nur im lokalen Instrumentenexemplar nach.	VISIBLE_LOCUS_PLUS_LOCAL_MASTER_NOMENCLATOR	A1	WHEEL>SECTOR>STAR_PLACE>CONDITION_PLACE>RING_TEXT>LOCAL_LABEL>CALENDAR_VALUE>CELESTIAL_VALUE>NAMESPACE	NO	Himmelsrad; Himmelssektor; Sternplatz; Himmelsbedingung; Ringrubrik; Himmelslabel; Kalenderwert; Himmelswert; örtlicher Instrumentenschlüssel	FINITE_SELECTED_LEXICON	Am Himmelsrad den Himmelssektor und Sternplatz wählen. Die Himmelsbedingung an der Ringrubrik zeigen, das Himmelslabel kopieren und Kalenderwert sowie Himmelswert mit dem örtlichen Instrumentenschlüssel lesen. Beim Radwechsel den Schlüssel wechseln.	BOUND_WITHOUT_FREE_CONTENT_NOUN
474	ASTRO_LOCAL_LOOKUP	f67r2	f67r2.38	A093	A1:G093	A1_LEFT_WHEEL_ONLY	A1_LEFT_LOCAL_FIELD_38	Schlage den vollständigen Wert nur im lokalen Instrumentenexemplar nach.	VISIBLE_LOCUS_PLUS_LOCAL_MASTER_NOMENCLATOR	A1	WHEEL>SECTOR>STAR_PLACE>CONDITION_PLACE>RING_TEXT>LOCAL_LABEL>CALENDAR_VALUE>CELESTIAL_VALUE>NAMESPACE	NO	Himmelsrad; Himmelssektor; Sternplatz; Himmelsbedingung; Ringrubrik; Himmelslabel; Kalenderwert; Himmelswert; örtlicher Instrumentenschlüssel	FINITE_SELECTED_LEXICON	Am Himmelsrad den Himmelssektor und Sternplatz wählen. Die Himmelsbedingung an der Ringrubrik zeigen, das Himmelslabel kopieren und Kalenderwert sowie Himmelswert mit dem örtlichen Instrumentenschlüssel lesen. Beim Radwechsel den Schlüssel wechseln.	BOUND_WITHOUT_FREE_CONTENT_NOUN
475	ASTRO_LOCAL_LOOKUP	f67r2	f67r2.38	A094	A1:G094	A1_LEFT_WHEEL_ONLY	A1_LEFT_LOCAL_FIELD_38	Schlage den vollständigen Wert nur im lokalen Instrumentenexemplar nach.	VISIBLE_LOCUS_PLUS_LOCAL_MASTER_NOMENCLATOR	A1	WHEEL>SECTOR>STAR_PLACE>CONDITION_PLACE>RING_TEXT>LOCAL_LABEL>CALENDAR_VALUE>CELESTIAL_VALUE>NAMESPACE	NO	Himmelsrad; Himmelssektor; Sternplatz; Himmelsbedingung; Ringrubrik; Himmelslabel; Kalenderwert; Himmelswert; örtlicher Instrumentenschlüssel	FINITE_SELECTED_LEXICON	Am Himmelsrad den Himmelssektor und Sternplatz wählen. Die Himmelsbedingung an der Ringrubrik zeigen, das Himmelslabel kopieren und Kalenderwert sowie Himmelswert mit dem örtlichen Instrumentenschlüssel lesen. Beim Radwechsel den Schlüssel wechseln.	BOUND_WITHOUT_FREE_CONTENT_NOUN
476	ASTRO_LOCAL_LOOKUP	f67r2	f67r2.39	A095	A1:G095	A1_LEFT_WHEEL_ONLY	A1_LEFT_LOCAL_FIELD_39	Schlage den vollständigen Wert nur im lokalen Instrumentenexemplar nach.	VISIBLE_LOCUS_PLUS_LOCAL_MASTER_NOMENCLATOR	A1	WHEEL>SECTOR>STAR_PLACE>CONDITION_PLACE>RING_TEXT>LOCAL_LABEL>CALENDAR_VALUE>CELESTIAL_VALUE>NAMESPACE	NO	Himmelsrad; Himmelssektor; Sternplatz; Himmelsbedingung; Ringrubrik; Himmelslabel; Kalenderwert; Himmelswert; örtlicher Instrumentenschlüssel	FINITE_SELECTED_LEXICON	Am Himmelsrad den Himmelssektor und Sternplatz wählen. Die Himmelsbedingung an der Ringrubrik zeigen, das Himmelslabel kopieren und Kalenderwert sowie Himmelswert mit dem örtlichen Instrumentenschlüssel lesen. Beim Radwechsel den Schlüssel wechseln.	BOUND_WITHOUT_FREE_CONTENT_NOUN
477	ASTRO_LOCAL_LOOKUP	f67r2	f67r2.39	A096	A1:G096	A1_LEFT_WHEEL_ONLY	A1_LEFT_LOCAL_FIELD_39	Schlage den vollständigen Wert nur im lokalen Instrumentenexemplar nach.	VISIBLE_LOCUS_PLUS_LOCAL_MASTER_NOMENCLATOR	A1	WHEEL>SECTOR>STAR_PLACE>CONDITION_PLACE>RING_TEXT>LOCAL_LABEL>CALENDAR_VALUE>CELESTIAL_VALUE>NAMESPACE	NO	Himmelsrad; Himmelssektor; Sternplatz; Himmelsbedingung; Ringrubrik; Himmelslabel; Kalenderwert; Himmelswert; örtlicher Instrumentenschlüssel	FINITE_SELECTED_LEXICON	Am Himmelsrad den Himmelssektor und Sternplatz wählen. Die Himmelsbedingung an der Ringrubrik zeigen, das Himmelslabel kopieren und Kalenderwert sowie Himmelswert mit dem örtlichen Instrumentenschlüssel lesen. Beim Radwechsel den Schlüssel wechseln.	BOUND_WITHOUT_FREE_CONTENT_NOUN
478	ASTRO_LOCAL_LOOKUP	f67r2	f67r2.39	A097	A1:G097	A1_LEFT_WHEEL_ONLY	A1_LEFT_LOCAL_FIELD_39	Schlage den vollständigen Wert nur im lokalen Instrumentenexemplar nach.	VISIBLE_LOCUS_PLUS_LOCAL_MASTER_NOMENCLATOR	A1	WHEEL>SECTOR>STAR_PLACE>CONDITION_PLACE>RING_TEXT>LOCAL_LABEL>CALENDAR_VALUE>CELESTIAL_VALUE>NAMESPACE	NO	Himmelsrad; Himmelssektor; Sternplatz; Himmelsbedingung; Ringrubrik; Himmelslabel; Kalenderwert; Himmelswert; örtlicher Instrumentenschlüssel	FINITE_SELECTED_LEXICON	Am Himmelsrad den Himmelssektor und Sternplatz wählen. Die Himmelsbedingung an der Ringrubrik zeigen, das Himmelslabel kopieren und Kalenderwert sowie Himmelswert mit dem örtlichen Instrumentenschlüssel lesen. Beim Radwechsel den Schlüssel wechseln.	BOUND_WITHOUT_FREE_CONTENT_NOUN
479	ASTRO_LOCAL_LOOKUP	f67r2	f67r2.40	A098	A1:G098	A1_LEFT_WHEEL_ONLY	A1_LEFT_LOCAL_FIELD_40	Schlage den vollständigen Wert nur im lokalen Instrumentenexemplar nach.	VISIBLE_LOCUS_PLUS_LOCAL_MASTER_NOMENCLATOR	A1	WHEEL>SECTOR>STAR_PLACE>CONDITION_PLACE>RING_TEXT>LOCAL_LABEL>CALENDAR_VALUE>CELESTIAL_VALUE>NAMESPACE	NO	Himmelsrad; Himmelssektor; Sternplatz; Himmelsbedingung; Ringrubrik; Himmelslabel; Kalenderwert; Himmelswert; örtlicher Instrumentenschlüssel	FINITE_SELECTED_LEXICON	Am Himmelsrad den Himmelssektor und Sternplatz wählen. Die Himmelsbedingung an der Ringrubrik zeigen, das Himmelslabel kopieren und Kalenderwert sowie Himmelswert mit dem örtlichen Instrumentenschlüssel lesen. Beim Radwechsel den Schlüssel wechseln.	BOUND_WITHOUT_FREE_CONTENT_NOUN
480	ASTRO_LOCAL_LOOKUP	f67r2	f67r2.40	A099	A1:G099	A1_LEFT_WHEEL_ONLY	A1_LEFT_LOCAL_FIELD_40	Schlage den vollständigen Wert nur im lokalen Instrumentenexemplar nach.	VISIBLE_LOCUS_PLUS_LOCAL_MASTER_NOMENCLATOR	A1	WHEEL>SECTOR>STAR_PLACE>CONDITION_PLACE>RING_TEXT>LOCAL_LABEL>CALENDAR_VALUE>CELESTIAL_VALUE>NAMESPACE	NO	Himmelsrad; Himmelssektor; Sternplatz; Himmelsbedingung; Ringrubrik; Himmelslabel; Kalenderwert; Himmelswert; örtlicher Instrumentenschlüssel	FINITE_SELECTED_LEXICON	Am Himmelsrad den Himmelssektor und Sternplatz wählen. Die Himmelsbedingung an der Ringrubrik zeigen, das Himmelslabel kopieren und Kalenderwert sowie Himmelswert mit dem örtlichen Instrumentenschlüssel lesen. Beim Radwechsel den Schlüssel wechseln.	BOUND_WITHOUT_FREE_CONTENT_NOUN
481	ASTRO_LOCAL_LOOKUP	f67r2	f67r2.40	A100	A1:G100	A1_LEFT_WHEEL_ONLY	A1_LEFT_LOCAL_FIELD_40	Schlage den vollständigen Wert nur im lokalen Instrumentenexemplar nach.	VISIBLE_LOCUS_PLUS_LOCAL_MASTER_NOMENCLATOR	A1	WHEEL>SECTOR>STAR_PLACE>CONDITION_PLACE>RING_TEXT>LOCAL_LABEL>CALENDAR_VALUE>CELESTIAL_VALUE>NAMESPACE	NO	Himmelsrad; Himmelssektor; Sternplatz; Himmelsbedingung; Ringrubrik; Himmelslabel; Kalenderwert; Himmelswert; örtlicher Instrumentenschlüssel	FINITE_SELECTED_LEXICON	Am Himmelsrad den Himmelssektor und Sternplatz wählen. Die Himmelsbedingung an der Ringrubrik zeigen, das Himmelslabel kopieren und Kalenderwert sowie Himmelswert mit dem örtlichen Instrumentenschlüssel lesen. Beim Radwechsel den Schlüssel wechseln.	BOUND_WITHOUT_FREE_CONTENT_NOUN
482	ASTRO_LOCAL_LOOKUP	f67r2	f67r2.41	A101	A1:G101	A1_LEFT_WHEEL_ONLY	A1_LEFT_LOCAL_FIELD_41	Schlage den vollständigen Wert nur im lokalen Instrumentenexemplar nach.	VISIBLE_LOCUS_PLUS_LOCAL_MASTER_NOMENCLATOR	A1	WHEEL>SECTOR>STAR_PLACE>CONDITION_PLACE>RING_TEXT>LOCAL_LABEL>CALENDAR_VALUE>CELESTIAL_VALUE>NAMESPACE	NO	Himmelsrad; Himmelssektor; Sternplatz; Himmelsbedingung; Ringrubrik; Himmelslabel; Kalenderwert; Himmelswert; örtlicher Instrumentenschlüssel	FINITE_SELECTED_LEXICON	Am Himmelsrad den Himmelssektor und Sternplatz wählen. Die Himmelsbedingung an der Ringrubrik zeigen, das Himmelslabel kopieren und Kalenderwert sowie Himmelswert mit dem örtlichen Instrumentenschlüssel lesen. Beim Radwechsel den Schlüssel wechseln.	BOUND_WITHOUT_FREE_CONTENT_NOUN
483	ASTRO_LOCAL_LOOKUP	f67r2	f67r2.41	A102	A1:G102	A1_LEFT_WHEEL_ONLY	A1_LEFT_LOCAL_FIELD_41	Schlage den vollständigen Wert nur im lokalen Instrumentenexemplar nach.	VISIBLE_LOCUS_PLUS_LOCAL_MASTER_NOMENCLATOR	A1	WHEEL>SECTOR>STAR_PLACE>CONDITION_PLACE>RING_TEXT>LOCAL_LABEL>CALENDAR_VALUE>CELESTIAL_VALUE>NAMESPACE	NO	Himmelsrad; Himmelssektor; Sternplatz; Himmelsbedingung; Ringrubrik; Himmelslabel; Kalenderwert; Himmelswert; örtlicher Instrumentenschlüssel	FINITE_SELECTED_LEXICON	Am Himmelsrad den Himmelssektor und Sternplatz wählen. Die Himmelsbedingung an der Ringrubrik zeigen, das Himmelslabel kopieren und Kalenderwert sowie Himmelswert mit dem örtlichen Instrumentenschlüssel lesen. Beim Radwechsel den Schlüssel wechseln.	BOUND_WITHOUT_FREE_CONTENT_NOUN
484	ASTRO_LOCAL_LOOKUP	f67r2	f67r2.42	A103	A1:G103	A1_LEFT_WHEEL_ONLY	A1_LEFT_LOCAL_FIELD_42	Schlage den vollständigen Wert nur im lokalen Instrumentenexemplar nach.	VISIBLE_LOCUS_PLUS_LOCAL_MASTER_NOMENCLATOR	A1	WHEEL>SECTOR>STAR_PLACE>CONDITION_PLACE>RING_TEXT>LOCAL_LABEL>CALENDAR_VALUE>CELESTIAL_VALUE>NAMESPACE	NO	Himmelsrad; Himmelssektor; Sternplatz; Himmelsbedingung; Ringrubrik; Himmelslabel; Kalenderwert; Himmelswert; örtlicher Instrumentenschlüssel	FINITE_SELECTED_LEXICON	Am Himmelsrad den Himmelssektor und Sternplatz wählen. Die Himmelsbedingung an der Ringrubrik zeigen, das Himmelslabel kopieren und Kalenderwert sowie Himmelswert mit dem örtlichen Instrumentenschlüssel lesen. Beim Radwechsel den Schlüssel wechseln.	BOUND_WITHOUT_FREE_CONTENT_NOUN
