owner_row_id	source_level	source_id	page	section	record_or_diagram	locus	member_count	member_ids	v69_formal_role	image_namespace	owner_class	owner_id	ownership_status	technical_silent_argument_default	visible_geometric_basis	strongest_rival	confidence	v69_change	direction_policy	semantic_ceiling
A101	ASTRO_LOCUS	f68r1.27	f68r1	ASTRO	A2	f68r1.27	1	241	SPATIAL_ADDRESS_LABEL	A2_LOCAL_STAR_CATALOGUE	STAR_STATION	A2_STAR_STATION_19	DIRECT_VISIBLE	sichtbarer lokal beschrifteter Sternplatz 19 im f68r1-Atlas	das lokale Label sitzt bei einem einzelnen Stern; zwischen Sternen gibt es keine Kante	bloße dekorative Sternposition ohne gemeinsame Semantik	HIGH	SINGLE_CENTRE_PLUS_28_PAGE_OBJECT_REMOVED; MULTIPANEL_LOCAL_OWNERS	NO_START_ROTATION_OR_CROSS_WHEEL_JOIN_FROM_IMAGE	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
A102	ASTRO_LOCUS	f68r1.28	f68r1	ASTRO	A2	f68r1.28	1	242	SPATIAL_ADDRESS_LABEL	A2_LOCAL_STAR_CATALOGUE	STAR_STATION	A2_STAR_STATION_20	DIRECT_VISIBLE	sichtbarer lokal beschrifteter Sternplatz 20 im f68r1-Atlas	das lokale Label sitzt bei einem einzelnen Stern; zwischen Sternen gibt es keine Kante	bloße dekorative Sternposition ohne gemeinsame Semantik	HIGH	SINGLE_CENTRE_PLUS_28_PAGE_OBJECT_REMOVED; MULTIPANEL_LOCAL_OWNERS	NO_START_ROTATION_OR_CROSS_WHEEL_JOIN_FROM_IMAGE	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
A103	ASTRO_LOCUS	f68r1.29	f68r1	ASTRO	A2	f68r1.29	1	243	SPATIAL_ADDRESS_LABEL	A2_LOCAL_STAR_CATALOGUE	STAR_STATION	A2_STAR_STATION_21	DIRECT_VISIBLE	sichtbarer lokal beschrifteter Sternplatz 21 im f68r1-Atlas	das lokale Label sitzt bei einem einzelnen Stern; zwischen Sternen gibt es keine Kante	bloße dekorative Sternposition ohne gemeinsame Semantik	HIGH	SINGLE_CENTRE_PLUS_28_PAGE_OBJECT_REMOVED; MULTIPANEL_LOCAL_OWNERS	NO_START_ROTATION_OR_CROSS_WHEEL_JOIN_FROM_IMAGE	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
A104	ASTRO_LOCUS	f68r1.30	f68r1	ASTRO	A2	f68r1.30	1	244	SPATIAL_ADDRESS_LABEL	A2_LOCAL_STAR_CATALOGUE	STAR_STATION	A2_STAR_STATION_22	DIRECT_VISIBLE	sichtbarer lokal beschrifteter Sternplatz 22 im f68r1-Atlas	das lokale Label sitzt bei einem einzelnen Stern; zwischen Sternen gibt es keine Kante	bloße dekorative Sternposition ohne gemeinsame Semantik	HIGH	SINGLE_CENTRE_PLUS_28_PAGE_OBJECT_REMOVED; MULTIPANEL_LOCAL_OWNERS	NO_START_ROTATION_OR_CROSS_WHEEL_JOIN_FROM_IMAGE	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
A105	ASTRO_LOCUS	f68r1.31	f68r1	ASTRO	A2	f68r1.31	1	245	SPATIAL_ADDRESS_LABEL	A2_LOCAL_STAR_CATALOGUE	STAR_STATION	A2_STAR_STATION_23	DIRECT_VISIBLE	sichtbarer lokal beschrifteter Sternplatz 23 im f68r1-Atlas	das lokale Label sitzt bei einem einzelnen Stern; zwischen Sternen gibt es keine Kante	bloße dekorative Sternposition ohne gemeinsame Semantik	HIGH	SINGLE_CENTRE_PLUS_28_PAGE_OBJECT_REMOVED; MULTIPANEL_LOCAL_OWNERS	NO_START_ROTATION_OR_CROSS_WHEEL_JOIN_FROM_IMAGE	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
A106	ASTRO_LOCUS	f68r1.32	f68r1	ASTRO	A2	f68r1.32	1	246	SPATIAL_ADDRESS_LABEL	A2_LOCAL_STAR_CATALOGUE	STAR_STATION	A2_STAR_STATION_24	DIRECT_VISIBLE	sichtbarer lokal beschrifteter Sternplatz 24 im f68r1-Atlas	das lokale Label sitzt bei einem einzelnen Stern; zwischen Sternen gibt es keine Kante	bloße dekorative Sternposition ohne gemeinsame Semantik	HIGH	SINGLE_CENTRE_PLUS_28_PAGE_OBJECT_REMOVED; MULTIPANEL_LOCAL_OWNERS	NO_START_ROTATION_OR_CROSS_WHEEL_JOIN_FROM_IMAGE	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
A107	ASTRO_LOCUS	f68r1.33	f68r1	ASTRO	A2	f68r1.33	1	247	SPATIAL_ADDRESS_LABEL	A2_LOCAL_STAR_CATALOGUE	STAR_STATION	A2_STAR_STATION_25	DIRECT_VISIBLE	sichtbarer lokal beschrifteter Sternplatz 25 im f68r1-Atlas	das lokale Label sitzt bei einem einzelnen Stern; zwischen Sternen gibt es keine Kante	bloße dekorative Sternposition ohne gemeinsame Semantik	HIGH	SINGLE_CENTRE_PLUS_28_PAGE_OBJECT_REMOVED; MULTIPANEL_LOCAL_OWNERS	NO_START_ROTATION_OR_CROSS_WHEEL_JOIN_FROM_IMAGE	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
A108	ASTRO_LOCUS	f68r1.34	f68r1	ASTRO	A2	f68r1.34	1	248	SPATIAL_ADDRESS_LABEL	A2_LOCAL_STAR_CATALOGUE	STAR_STATION	A2_STAR_STATION_26	DIRECT_VISIBLE	sichtbarer lokal beschrifteter Sternplatz 26 im f68r1-Atlas	das lokale Label sitzt bei einem einzelnen Stern; zwischen Sternen gibt es keine Kante	bloße dekorative Sternposition ohne gemeinsame Semantik	HIGH	SINGLE_CENTRE_PLUS_28_PAGE_OBJECT_REMOVED; MULTIPANEL_LOCAL_OWNERS	NO_START_ROTATION_OR_CROSS_WHEEL_JOIN_FROM_IMAGE	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
A109	ASTRO_LOCUS	f68r1.35	f68r1	ASTRO	A2	f68r1.35	1	249	SPATIAL_ADDRESS_LABEL	A2_LOCAL_STAR_CATALOGUE	STAR_STATION	A2_STAR_STATION_27	DIRECT_VISIBLE	sichtbarer lokal beschrifteter Sternplatz 27 im f68r1-Atlas	das lokale Label sitzt bei einem einzelnen Stern; zwischen Sternen gibt es keine Kante	bloße dekorative Sternposition ohne gemeinsame Semantik	HIGH	SINGLE_CENTRE_PLUS_28_PAGE_OBJECT_REMOVED; MULTIPANEL_LOCAL_OWNERS	NO_START_ROTATION_OR_CROSS_WHEEL_JOIN_FROM_IMAGE	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
A110	ASTRO_LOCUS	f68r1.36	f68r1	ASTRO	A2	f68r1.36	1	250	SPATIAL_ADDRESS_LABEL	A2_LOCAL_STAR_CATALOGUE	STAR_STATION	A2_STAR_STATION_28	DIRECT_VISIBLE	sichtbarer lokal beschrifteter Sternplatz 28 im f68r1-Atlas	das lokale Label sitzt bei einem einzelnen Stern; zwischen Sternen gibt es keine Kante	bloße dekorative Sternposition ohne gemeinsame Semantik	HIGH	SINGLE_CENTRE_PLUS_28_PAGE_OBJECT_REMOVED; MULTIPANEL_LOCAL_OWNERS	NO_START_ROTATION_OR_CROSS_WHEEL_JOIN_FROM_IMAGE	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
A111	ASTRO_LOCUS	f68r1.37	f68r1	ASTRO	A2	f68r1.37	5	251|252|253|254|255	CENTRAL_LEGEND_FRAGMENT	A2_MULTIPANEL_PAGE	FACE_MEDALLION_OR_CENTRAL_LEGEND	A2_CENTRAL_LEGEND_UNRESOLVED	UNRESOLVED	lokale Zentrallegende eines f68r1-Teilbildes laut Exemplar	mehrere Gesichtzentren verhindern die alte seitenweite Zentralvererbung	Legende eines anderen Teilzentrums	LOW	SINGLE_CENTRE_PLUS_28_PAGE_OBJECT_REMOVED; MULTIPANEL_LOCAL_OWNERS	NO_START_ROTATION_OR_CROSS_WHEEL_JOIN_FROM_IMAGE	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
A112	ASTRO_LOCUS	f69v.1	f69v	ASTRO	A3	f69v.1	40	256|257|258|259|260|261|262|263|264|265|266|267|268|269|270|271|272|273|274|275|276|277|278|279|280|281|282|283|284|285|286|287|288|289|290|291|292|293|294|295	SCHEDULE_HEADER_FRAGMENT	A3_LEFT_WHEEL	RING_TEXT_BAND	A3_LEFT_WHEEL_RING_TEXT	DIRECT_VISIBLE	Ringtext des linken 28-Platz-Rades	jedes Textband umschließt nur sein eigenes Kreisbild; zwischen Rädern fehlt jede Kante	allgemeine Seitenlegende	HIGH	ORDERED_28_RULE_SEQUENCE_REMOVED; THREE_WHEELS_WITH_LOCAL_LEFT_28_SLOTS	NO_START_ROTATION_OR_CROSS_WHEEL_JOIN_FROM_IMAGE	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
A113	ASTRO_LOCUS	f69v.2	f69v	ASTRO	A3	f69v.2	38	296|297|298|299|300|301|302|303|304|305|306|307|308|309|310|311|312|313|314|315|316|317|318|319|320|321|322|323|324|325|326|327|328|329|330|331|332|333	SCHEDULE_HEADER_FRAGMENT	A3_MIDDLE_WHEEL	RING_TEXT_BAND	A3_MIDDLE_WHEEL_RING_TEXT	DIRECT_VISIBLE	Ringtext des mittleren Wolken-/Wellenrades	jedes Textband umschließt nur sein eigenes Kreisbild; zwischen Rädern fehlt jede Kante	allgemeine Seitenlegende	HIGH	ORDERED_28_RULE_SEQUENCE_REMOVED; THREE_WHEELS_WITH_LOCAL_LEFT_28_SLOTS	NO_START_ROTATION_OR_CROSS_WHEEL_JOIN_FROM_IMAGE	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
A114	ASTRO_LOCUS	f69v.3	f69v	ASTRO	A3	f69v.3	29	334|335|336|337|338|339|340|341|342|343|344|345|346|347|348|349|350|351|352|353|354|355|356|357|358|359|360|361|362	SCHEDULE_HEADER_FRAGMENT	A3_RIGHT_WHEEL	RING_TEXT_BAND	A3_RIGHT_WHEEL_RING_TEXT	DIRECT_VISIBLE	Ringtext des rechten Gesicht-Strahlenrades	jedes Textband umschließt nur sein eigenes Kreisbild; zwischen Rädern fehlt jede Kante	allgemeine Seitenlegende	HIGH	ORDERED_28_RULE_SEQUENCE_REMOVED; THREE_WHEELS_WITH_LOCAL_LEFT_28_SLOTS	NO_START_ROTATION_OR_CROSS_WHEEL_JOIN_FROM_IMAGE	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
A115	ASTRO_LOCUS	f69v.4	f69v	ASTRO	A3	f69v.4	2	363|364	RULE_ENTRY_FRAGMENT	A3_LEFT_WHEEL	RADIAL_SLOT	A3_LEFT_RADIAL_SLOT_01	DIRECT_VISIBLE	lokaler Radialplatz 01 des linken f69v-Rades; Nummer nur editoriale Adresse	ungefähr 28 sichtbare Stäbe teilen die linke Mitte; kein Start und keine Richtung	dekorativer Strahl ohne Regel- oder Terminwert	HIGH	ORDERED_28_RULE_SEQUENCE_REMOVED; THREE_WHEELS_WITH_LOCAL_LEFT_28_SLOTS	NO_START_ROTATION_OR_CROSS_WHEEL_JOIN_FROM_IMAGE	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
A116	ASTRO_LOCUS	f69v.5	f69v	ASTRO	A3	f69v.5	2	365|366	RULE_ENTRY_FRAGMENT	A3_LEFT_WHEEL	RADIAL_SLOT	A3_LEFT_RADIAL_SLOT_02	DIRECT_VISIBLE	lokaler Radialplatz 02 des linken f69v-Rades; Nummer nur editoriale Adresse	ungefähr 28 sichtbare Stäbe teilen die linke Mitte; kein Start und keine Richtung	dekorativer Strahl ohne Regel- oder Terminwert	HIGH	ORDERED_28_RULE_SEQUENCE_REMOVED; THREE_WHEELS_WITH_LOCAL_LEFT_28_SLOTS	NO_START_ROTATION_OR_CROSS_WHEEL_JOIN_FROM_IMAGE	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
A117	ASTRO_LOCUS	f69v.6	f69v	ASTRO	A3	f69v.6	1	367	RULE_ENTRY_FRAGMENT	A3_LEFT_WHEEL	RADIAL_SLOT	A3_LEFT_RADIAL_SLOT_03	DIRECT_VISIBLE	lokaler Radialplatz 03 des linken f69v-Rades; Nummer nur editoriale Adresse	ungefähr 28 sichtbare Stäbe teilen die linke Mitte; kein Start und keine Richtung	dekorativer Strahl ohne Regel- oder Terminwert	HIGH	ORDERED_28_RULE_SEQUENCE_REMOVED; THREE_WHEELS_WITH_LOCAL_LEFT_28_SLOTS	NO_START_ROTATION_OR_CROSS_WHEEL_JOIN_FROM_IMAGE	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
A118	ASTRO_LOCUS	f69v.7	f69v	ASTRO	A3	f69v.7	1	368	RULE_ENTRY_FRAGMENT	A3_LEFT_WHEEL	RADIAL_SLOT	A3_LEFT_RADIAL_SLOT_04	DIRECT_VISIBLE	lokaler Radialplatz 04 des linken f69v-Rades; Nummer nur editoriale Adresse	ungefähr 28 sichtbare Stäbe teilen die linke Mitte; kein Start und keine Richtung	dekorativer Strahl ohne Regel- oder Terminwert	HIGH	ORDERED_28_RULE_SEQUENCE_REMOVED; THREE_WHEELS_WITH_LOCAL_LEFT_28_SLOTS	NO_START_ROTATION_OR_CROSS_WHEEL_JOIN_FROM_IMAGE	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
A119	ASTRO_LOCUS	f69v.8	f69v	ASTRO	A3	f69v.8	1	369	RULE_ENTRY_FRAGMENT	A3_LEFT_WHEEL	RADIAL_SLOT	A3_LEFT_RADIAL_SLOT_05	DIRECT_VISIBLE	lokaler Radialplatz 05 des linken f69v-Rades; Nummer nur editoriale Adresse	ungefähr 28 sichtbare Stäbe teilen die linke Mitte; kein Start und keine Richtung	dekorativer Strahl ohne Regel- oder Terminwert	HIGH	ORDERED_28_RULE_SEQUENCE_REMOVED; THREE_WHEELS_WITH_LOCAL_LEFT_28_SLOTS	NO_START_ROTATION_OR_CROSS_WHEEL_JOIN_FROM_IMAGE	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
A120	ASTRO_LOCUS	f69v.9	f69v	ASTRO	A3	f69v.9	1	370	RULE_ENTRY_FRAGMENT	A3_LEFT_WHEEL	RADIAL_SLOT	A3_LEFT_RADIAL_SLOT_06	DIRECT_VISIBLE	lokaler Radialplatz 06 des linken f69v-Rades; Nummer nur editoriale Adresse	ungefähr 28 sichtbare Stäbe teilen die linke Mitte; kein Start und keine Richtung	dekorativer Strahl ohne Regel- oder Terminwert	HIGH	ORDERED_28_RULE_SEQUENCE_REMOVED; THREE_WHEELS_WITH_LOCAL_LEFT_28_SLOTS	NO_START_ROTATION_OR_CROSS_WHEEL_JOIN_FROM_IMAGE	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
A121	ASTRO_LOCUS	f69v.10	f69v	ASTRO	A3	f69v.10	1	371	RULE_ENTRY_FRAGMENT	A3_LEFT_WHEEL	RADIAL_SLOT	A3_LEFT_RADIAL_SLOT_07	DIRECT_VISIBLE	lokaler Radialplatz 07 des linken f69v-Rades; Nummer nur editoriale Adresse	ungefähr 28 sichtbare Stäbe teilen die linke Mitte; kein Start und keine Richtung	dekorativer Strahl ohne Regel- oder Terminwert	HIGH	ORDERED_28_RULE_SEQUENCE_REMOVED; THREE_WHEELS_WITH_LOCAL_LEFT_28_SLOTS	NO_START_ROTATION_OR_CROSS_WHEEL_JOIN_FROM_IMAGE	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
A122	ASTRO_LOCUS	f69v.11	f69v	ASTRO	A3	f69v.11	1	372	RULE_ENTRY_FRAGMENT	A3_LEFT_WHEEL	RADIAL_SLOT	A3_LEFT_RADIAL_SLOT_08	DIRECT_VISIBLE	lokaler Radialplatz 08 des linken f69v-Rades; Nummer nur editoriale Adresse	ungefähr 28 sichtbare Stäbe teilen die linke Mitte; kein Start und keine Richtung	dekorativer Strahl ohne Regel- oder Terminwert	HIGH	ORDERED_28_RULE_SEQUENCE_REMOVED; THREE_WHEELS_WITH_LOCAL_LEFT_28_SLOTS	NO_START_ROTATION_OR_CROSS_WHEEL_JOIN_FROM_IMAGE	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
A123	ASTRO_LOCUS	f69v.12	f69v	ASTRO	A3	f69v.12	1	373	RULE_ENTRY_FRAGMENT	A3_LEFT_WHEEL	RADIAL_SLOT	A3_LEFT_RADIAL_SLOT_09	DIRECT_VISIBLE	lokaler Radialplatz 09 des linken f69v-Rades; Nummer nur editoriale Adresse	ungefähr 28 sichtbare Stäbe teilen die linke Mitte; kein Start und keine Richtung	dekorativer Strahl ohne Regel- oder Terminwert	HIGH	ORDERED_28_RULE_SEQUENCE_REMOVED; THREE_WHEELS_WITH_LOCAL_LEFT_28_SLOTS	NO_START_ROTATION_OR_CROSS_WHEEL_JOIN_FROM_IMAGE	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
A124	ASTRO_LOCUS	f69v.13	f69v	ASTRO	A3	f69v.13	1	374	RULE_ENTRY_FRAGMENT	A3_LEFT_WHEEL	RADIAL_SLOT	A3_LEFT_RADIAL_SLOT_10	DIRECT_VISIBLE	lokaler Radialplatz 10 des linken f69v-Rades; Nummer nur editoriale Adresse	ungefähr 28 sichtbare Stäbe teilen die linke Mitte; kein Start und keine Richtung	dekorativer Strahl ohne Regel- oder Terminwert	HIGH	ORDERED_28_RULE_SEQUENCE_REMOVED; THREE_WHEELS_WITH_LOCAL_LEFT_28_SLOTS	NO_START_ROTATION_OR_CROSS_WHEEL_JOIN_FROM_IMAGE	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
A125	ASTRO_LOCUS	f69v.14	f69v	ASTRO	A3	f69v.14	1	375	RULE_ENTRY_FRAGMENT	A3_LEFT_WHEEL	RADIAL_SLOT	A3_LEFT_RADIAL_SLOT_11	DIRECT_VISIBLE	lokaler Radialplatz 11 des linken f69v-Rades; Nummer nur editoriale Adresse	ungefähr 28 sichtbare Stäbe teilen die linke Mitte; kein Start und keine Richtung	dekorativer Strahl ohne Regel- oder Terminwert	HIGH	ORDERED_28_RULE_SEQUENCE_REMOVED; THREE_WHEELS_WITH_LOCAL_LEFT_28_SLOTS	NO_START_ROTATION_OR_CROSS_WHEEL_JOIN_FROM_IMAGE	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
A126	ASTRO_LOCUS	f69v.15	f69v	ASTRO	A3	f69v.15	1	376	RULE_ENTRY_FRAGMENT	A3_LEFT_WHEEL	RADIAL_SLOT	A3_LEFT_RADIAL_SLOT_12	DIRECT_VISIBLE	lokaler Radialplatz 12 des linken f69v-Rades; Nummer nur editoriale Adresse	ungefähr 28 sichtbare Stäbe teilen die linke Mitte; kein Start und keine Richtung	dekorativer Strahl ohne Regel- oder Terminwert	HIGH	ORDERED_28_RULE_SEQUENCE_REMOVED; THREE_WHEELS_WITH_LOCAL_LEFT_28_SLOTS	NO_START_ROTATION_OR_CROSS_WHEEL_JOIN_FROM_IMAGE	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
A127	ASTRO_LOCUS	f69v.16	f69v	ASTRO	A3	f69v.16	1	377	RULE_ENTRY_FRAGMENT	A3_LEFT_WHEEL	RADIAL_SLOT	A3_LEFT_RADIAL_SLOT_13	DIRECT_VISIBLE	lokaler Radialplatz 13 des linken f69v-Rades; Nummer nur editoriale Adresse	ungefähr 28 sichtbare Stäbe teilen die linke Mitte; kein Start und keine Richtung	dekorativer Strahl ohne Regel- oder Terminwert	HIGH	ORDERED_28_RULE_SEQUENCE_REMOVED; THREE_WHEELS_WITH_LOCAL_LEFT_28_SLOTS	NO_START_ROTATION_OR_CROSS_WHEEL_JOIN_FROM_IMAGE	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
A128	ASTRO_LOCUS	f69v.17	f69v	ASTRO	A3	f69v.17	1	378	RULE_ENTRY_FRAGMENT	A3_LEFT_WHEEL	RADIAL_SLOT	A3_LEFT_RADIAL_SLOT_14	DIRECT_VISIBLE	lokaler Radialplatz 14 des linken f69v-Rades; Nummer nur editoriale Adresse	ungefähr 28 sichtbare Stäbe teilen die linke Mitte; kein Start und keine Richtung	dekorativer Strahl ohne Regel- oder Terminwert	HIGH	ORDERED_28_RULE_SEQUENCE_REMOVED; THREE_WHEELS_WITH_LOCAL_LEFT_28_SLOTS	NO_START_ROTATION_OR_CROSS_WHEEL_JOIN_FROM_IMAGE	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
A129	ASTRO_LOCUS	f69v.18	f69v	ASTRO	A3	f69v.18	1	379	RULE_ENTRY_FRAGMENT	A3_LEFT_WHEEL	RADIAL_SLOT	A3_LEFT_RADIAL_SLOT_15	DIRECT_VISIBLE	lokaler Radialplatz 15 des linken f69v-Rades; Nummer nur editoriale Adresse	ungefähr 28 sichtbare Stäbe teilen die linke Mitte; kein Start und keine Richtung	dekorativer Strahl ohne Regel- oder Terminwert	HIGH	ORDERED_28_RULE_SEQUENCE_REMOVED; THREE_WHEELS_WITH_LOCAL_LEFT_28_SLOTS	NO_START_ROTATION_OR_CROSS_WHEEL_JOIN_FROM_IMAGE	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
A130	ASTRO_LOCUS	f69v.19	f69v	ASTRO	A3	f69v.19	1	380	RULE_ENTRY_FRAGMENT	A3_LEFT_WHEEL	RADIAL_SLOT	A3_LEFT_RADIAL_SLOT_16	DIRECT_VISIBLE	lokaler Radialplatz 16 des linken f69v-Rades; Nummer nur editoriale Adresse	ungefähr 28 sichtbare Stäbe teilen die linke Mitte; kein Start und keine Richtung	dekorativer Strahl ohne Regel- oder Terminwert	HIGH	ORDERED_28_RULE_SEQUENCE_REMOVED; THREE_WHEELS_WITH_LOCAL_LEFT_28_SLOTS	NO_START_ROTATION_OR_CROSS_WHEEL_JOIN_FROM_IMAGE	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
A131	ASTRO_LOCUS	f69v.20	f69v	ASTRO	A3	f69v.20	1	381	RULE_ENTRY_FRAGMENT	A3_LEFT_WHEEL	RADIAL_SLOT	A3_LEFT_RADIAL_SLOT_17	DIRECT_VISIBLE	lokaler Radialplatz 17 des linken f69v-Rades; Nummer nur editoriale Adresse	ungefähr 28 sichtbare Stäbe teilen die linke Mitte; kein Start und keine Richtung	dekorativer Strahl ohne Regel- oder Terminwert	HIGH	ORDERED_28_RULE_SEQUENCE_REMOVED; THREE_WHEELS_WITH_LOCAL_LEFT_28_SLOTS	NO_START_ROTATION_OR_CROSS_WHEEL_JOIN_FROM_IMAGE	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
A132	ASTRO_LOCUS	f69v.21	f69v	ASTRO	A3	f69v.21	1	382	RULE_ENTRY_FRAGMENT	A3_LEFT_WHEEL	RADIAL_SLOT	A3_LEFT_RADIAL_SLOT_18	DIRECT_VISIBLE	lokaler Radialplatz 18 des linken f69v-Rades; Nummer nur editoriale Adresse	ungefähr 28 sichtbare Stäbe teilen die linke Mitte; kein Start und keine Richtung	dekorativer Strahl ohne Regel- oder Terminwert	HIGH	ORDERED_28_RULE_SEQUENCE_REMOVED; THREE_WHEELS_WITH_LOCAL_LEFT_28_SLOTS	NO_START_ROTATION_OR_CROSS_WHEEL_JOIN_FROM_IMAGE	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
A133	ASTRO_LOCUS	f69v.22	f69v	ASTRO	A3	f69v.22	1	383	RULE_ENTRY_FRAGMENT	A3_LEFT_WHEEL	RADIAL_SLOT	A3_LEFT_RADIAL_SLOT_19	DIRECT_VISIBLE	lokaler Radialplatz 19 des linken f69v-Rades; Nummer nur editoriale Adresse	ungefähr 28 sichtbare Stäbe teilen die linke Mitte; kein Start und keine Richtung	dekorativer Strahl ohne Regel- oder Terminwert	HIGH	ORDERED_28_RULE_SEQUENCE_REMOVED; THREE_WHEELS_WITH_LOCAL_LEFT_28_SLOTS	NO_START_ROTATION_OR_CROSS_WHEEL_JOIN_FROM_IMAGE	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
A134	ASTRO_LOCUS	f69v.23	f69v	ASTRO	A3	f69v.23	1	384	RULE_ENTRY_FRAGMENT	A3_LEFT_WHEEL	RADIAL_SLOT	A3_LEFT_RADIAL_SLOT_20	DIRECT_VISIBLE	lokaler Radialplatz 20 des linken f69v-Rades; Nummer nur editoriale Adresse	ungefähr 28 sichtbare Stäbe teilen die linke Mitte; kein Start und keine Richtung	dekorativer Strahl ohne Regel- oder Terminwert	HIGH	ORDERED_28_RULE_SEQUENCE_REMOVED; THREE_WHEELS_WITH_LOCAL_LEFT_28_SLOTS	NO_START_ROTATION_OR_CROSS_WHEEL_JOIN_FROM_IMAGE	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
A135	ASTRO_LOCUS	f69v.24	f69v	ASTRO	A3	f69v.24	1	385	RULE_ENTRY_FRAGMENT	A3_LEFT_WHEEL	RADIAL_SLOT	A3_LEFT_RADIAL_SLOT_21	DIRECT_VISIBLE	lokaler Radialplatz 21 des linken f69v-Rades; Nummer nur editoriale Adresse	ungefähr 28 sichtbare Stäbe teilen die linke Mitte; kein Start und keine Richtung	dekorativer Strahl ohne Regel- oder Terminwert	HIGH	ORDERED_28_RULE_SEQUENCE_REMOVED; THREE_WHEELS_WITH_LOCAL_LEFT_28_SLOTS	NO_START_ROTATION_OR_CROSS_WHEEL_JOIN_FROM_IMAGE	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
A136	ASTRO_LOCUS	f69v.25	f69v	ASTRO	A3	f69v.25	2	386|387	RULE_ENTRY_FRAGMENT	A3_LEFT_WHEEL	RADIAL_SLOT	A3_LEFT_RADIAL_SLOT_22	DIRECT_VISIBLE	lokaler Radialplatz 22 des linken f69v-Rades; Nummer nur editoriale Adresse	ungefähr 28 sichtbare Stäbe teilen die linke Mitte; kein Start und keine Richtung	dekorativer Strahl ohne Regel- oder Terminwert	HIGH	ORDERED_28_RULE_SEQUENCE_REMOVED; THREE_WHEELS_WITH_LOCAL_LEFT_28_SLOTS	NO_START_ROTATION_OR_CROSS_WHEEL_JOIN_FROM_IMAGE	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
A137	ASTRO_LOCUS	f69v.26	f69v	ASTRO	A3	f69v.26	2	388|389	RULE_ENTRY_FRAGMENT	A3_LEFT_WHEEL	RADIAL_SLOT	A3_LEFT_RADIAL_SLOT_23	DIRECT_VISIBLE	lokaler Radialplatz 23 des linken f69v-Rades; Nummer nur editoriale Adresse	ungefähr 28 sichtbare Stäbe teilen die linke Mitte; kein Start und keine Richtung	dekorativer Strahl ohne Regel- oder Terminwert	HIGH	ORDERED_28_RULE_SEQUENCE_REMOVED; THREE_WHEELS_WITH_LOCAL_LEFT_28_SLOTS	NO_START_ROTATION_OR_CROSS_WHEEL_JOIN_FROM_IMAGE	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
