owner_row	unit_kind	unit_id	page	section	record_or_diagram	source_locus	member_count	v69_formal_role	ownership_status	smallest_visible_owner	silent_argument_default	strongest_rival	confidence	v69_must_change	change_reason	revision_family	semantic_ceiling
OWN260	ASTRO_LOCUS	ASTRO:f69v:f69v.14	f69v	ASTRO	A3	f69v.14	1	RULE_ENTRY_FRAGMENT	DIRECT_VISIBLE	F69_LEFT_SPOKE_RADIAL_PLACE_11	Der Eintrag gehört genau dem lokalen radialen Platz am linken Speichenrad; Karten-, Medizin- und Operationswert bleiben unbekannt.	F69_LOCAL_ANNOTATION_WITHOUT_RULE_STATUS	HIGH	YES	Die 28 alten medizinischen Regeln werden zu einer lokalen anonymen 28-Platz-Inventur ohne gemeinsamen Start oder Richtung.	A69_LEFT_28	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN261	ASTRO_LOCUS	ASTRO:f69v:f69v.15	f69v	ASTRO	A3	f69v.15	1	RULE_ENTRY_FRAGMENT	DIRECT_VISIBLE	F69_LEFT_SPOKE_RADIAL_PLACE_12	Der Eintrag gehört genau dem lokalen radialen Platz am linken Speichenrad; Karten-, Medizin- und Operationswert bleiben unbekannt.	F69_LOCAL_ANNOTATION_WITHOUT_RULE_STATUS	HIGH	YES	Die 28 alten medizinischen Regeln werden zu einer lokalen anonymen 28-Platz-Inventur ohne gemeinsamen Start oder Richtung.	A69_LEFT_28	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN262	ASTRO_LOCUS	ASTRO:f69v:f69v.16	f69v	ASTRO	A3	f69v.16	1	RULE_ENTRY_FRAGMENT	DIRECT_VISIBLE	F69_LEFT_SPOKE_RADIAL_PLACE_13	Der Eintrag gehört genau dem lokalen radialen Platz am linken Speichenrad; Karten-, Medizin- und Operationswert bleiben unbekannt.	F69_LOCAL_ANNOTATION_WITHOUT_RULE_STATUS	HIGH	YES	Die 28 alten medizinischen Regeln werden zu einer lokalen anonymen 28-Platz-Inventur ohne gemeinsamen Start oder Richtung.	A69_LEFT_28	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN263	ASTRO_LOCUS	ASTRO:f69v:f69v.17	f69v	ASTRO	A3	f69v.17	1	RULE_ENTRY_FRAGMENT	DIRECT_VISIBLE	F69_LEFT_SPOKE_RADIAL_PLACE_14	Der Eintrag gehört genau dem lokalen radialen Platz am linken Speichenrad; Karten-, Medizin- und Operationswert bleiben unbekannt.	F69_LOCAL_ANNOTATION_WITHOUT_RULE_STATUS	HIGH	YES	Die 28 alten medizinischen Regeln werden zu einer lokalen anonymen 28-Platz-Inventur ohne gemeinsamen Start oder Richtung.	A69_LEFT_28	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN264	ASTRO_LOCUS	ASTRO:f69v:f69v.18	f69v	ASTRO	A3	f69v.18	1	RULE_ENTRY_FRAGMENT	DIRECT_VISIBLE	F69_LEFT_SPOKE_RADIAL_PLACE_15	Der Eintrag gehört genau dem lokalen radialen Platz am linken Speichenrad; Karten-, Medizin- und Operationswert bleiben unbekannt.	F69_LOCAL_ANNOTATION_WITHOUT_RULE_STATUS	HIGH	YES	Die 28 alten medizinischen Regeln werden zu einer lokalen anonymen 28-Platz-Inventur ohne gemeinsamen Start oder Richtung.	A69_LEFT_28	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN265	ASTRO_LOCUS	ASTRO:f69v:f69v.19	f69v	ASTRO	A3	f69v.19	1	RULE_ENTRY_FRAGMENT	DIRECT_VISIBLE	F69_LEFT_SPOKE_RADIAL_PLACE_16	Der Eintrag gehört genau dem lokalen radialen Platz am linken Speichenrad; Karten-, Medizin- und Operationswert bleiben unbekannt.	F69_LOCAL_ANNOTATION_WITHOUT_RULE_STATUS	HIGH	YES	Die 28 alten medizinischen Regeln werden zu einer lokalen anonymen 28-Platz-Inventur ohne gemeinsamen Start oder Richtung.	A69_LEFT_28	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN266	ASTRO_LOCUS	ASTRO:f69v:f69v.20	f69v	ASTRO	A3	f69v.20	1	RULE_ENTRY_FRAGMENT	DIRECT_VISIBLE	F69_LEFT_SPOKE_RADIAL_PLACE_17	Der Eintrag gehört genau dem lokalen radialen Platz am linken Speichenrad; Karten-, Medizin- und Operationswert bleiben unbekannt.	F69_LOCAL_ANNOTATION_WITHOUT_RULE_STATUS	HIGH	YES	Die 28 alten medizinischen Regeln werden zu einer lokalen anonymen 28-Platz-Inventur ohne gemeinsamen Start oder Richtung.	A69_LEFT_28	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN267	ASTRO_LOCUS	ASTRO:f69v:f69v.21	f69v	ASTRO	A3	f69v.21	1	RULE_ENTRY_FRAGMENT	DIRECT_VISIBLE	F69_LEFT_SPOKE_RADIAL_PLACE_18	Der Eintrag gehört genau dem lokalen radialen Platz am linken Speichenrad; Karten-, Medizin- und Operationswert bleiben unbekannt.	F69_LOCAL_ANNOTATION_WITHOUT_RULE_STATUS	HIGH	YES	Die 28 alten medizinischen Regeln werden zu einer lokalen anonymen 28-Platz-Inventur ohne gemeinsamen Start oder Richtung.	A69_LEFT_28	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN268	ASTRO_LOCUS	ASTRO:f69v:f69v.22	f69v	ASTRO	A3	f69v.22	1	RULE_ENTRY_FRAGMENT	DIRECT_VISIBLE	F69_LEFT_SPOKE_RADIAL_PLACE_19	Der Eintrag gehört genau dem lokalen radialen Platz am linken Speichenrad; Karten-, Medizin- und Operationswert bleiben unbekannt.	F69_LOCAL_ANNOTATION_WITHOUT_RULE_STATUS	HIGH	YES	Die 28 alten medizinischen Regeln werden zu einer lokalen anonymen 28-Platz-Inventur ohne gemeinsamen Start oder Richtung.	A69_LEFT_28	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN269	ASTRO_LOCUS	ASTRO:f69v:f69v.23	f69v	ASTRO	A3	f69v.23	1	RULE_ENTRY_FRAGMENT	DIRECT_VISIBLE	F69_LEFT_SPOKE_RADIAL_PLACE_20	Der Eintrag gehört genau dem lokalen radialen Platz am linken Speichenrad; Karten-, Medizin- und Operationswert bleiben unbekannt.	F69_LOCAL_ANNOTATION_WITHOUT_RULE_STATUS	HIGH	YES	Die 28 alten medizinischen Regeln werden zu einer lokalen anonymen 28-Platz-Inventur ohne gemeinsamen Start oder Richtung.	A69_LEFT_28	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN270	ASTRO_LOCUS	ASTRO:f69v:f69v.24	f69v	ASTRO	A3	f69v.24	1	RULE_ENTRY_FRAGMENT	DIRECT_VISIBLE	F69_LEFT_SPOKE_RADIAL_PLACE_21	Der Eintrag gehört genau dem lokalen radialen Platz am linken Speichenrad; Karten-, Medizin- und Operationswert bleiben unbekannt.	F69_LOCAL_ANNOTATION_WITHOUT_RULE_STATUS	HIGH	YES	Die 28 alten medizinischen Regeln werden zu einer lokalen anonymen 28-Platz-Inventur ohne gemeinsamen Start oder Richtung.	A69_LEFT_28	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN271	ASTRO_LOCUS	ASTRO:f69v:f69v.25	f69v	ASTRO	A3	f69v.25	2	RULE_ENTRY_FRAGMENT	DIRECT_VISIBLE	F69_LEFT_SPOKE_RADIAL_PLACE_22	Der Eintrag gehört genau dem lokalen radialen Platz am linken Speichenrad; Karten-, Medizin- und Operationswert bleiben unbekannt.	F69_LOCAL_ANNOTATION_WITHOUT_RULE_STATUS	HIGH	YES	Die 28 alten medizinischen Regeln werden zu einer lokalen anonymen 28-Platz-Inventur ohne gemeinsamen Start oder Richtung.	A69_LEFT_28	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN272	ASTRO_LOCUS	ASTRO:f69v:f69v.26	f69v	ASTRO	A3	f69v.26	2	RULE_ENTRY_FRAGMENT	DIRECT_VISIBLE	F69_LEFT_SPOKE_RADIAL_PLACE_23	Der Eintrag gehört genau dem lokalen radialen Platz am linken Speichenrad; Karten-, Medizin- und Operationswert bleiben unbekannt.	F69_LOCAL_ANNOTATION_WITHOUT_RULE_STATUS	HIGH	YES	Die 28 alten medizinischen Regeln werden zu einer lokalen anonymen 28-Platz-Inventur ohne gemeinsamen Start oder Richtung.	A69_LEFT_28	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN273	ASTRO_LOCUS	ASTRO:f69v:f69v.27	f69v	ASTRO	A3	f69v.27	1	RULE_ENTRY_FRAGMENT	DIRECT_VISIBLE	F69_LEFT_SPOKE_RADIAL_PLACE_24	Der Eintrag gehört genau dem lokalen radialen Platz am linken Speichenrad; Karten-, Medizin- und Operationswert bleiben unbekannt.	F69_LOCAL_ANNOTATION_WITHOUT_RULE_STATUS	HIGH	YES	Die 28 alten medizinischen Regeln werden zu einer lokalen anonymen 28-Platz-Inventur ohne gemeinsamen Start oder Richtung.	A69_LEFT_28	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN274	ASTRO_LOCUS	ASTRO:f69v:f69v.28	f69v	ASTRO	A3	f69v.28	1	RULE_ENTRY_FRAGMENT	DIRECT_VISIBLE	F69_LEFT_SPOKE_RADIAL_PLACE_25	Der Eintrag gehört genau dem lokalen radialen Platz am linken Speichenrad; Karten-, Medizin- und Operationswert bleiben unbekannt.	F69_LOCAL_ANNOTATION_WITHOUT_RULE_STATUS	HIGH	YES	Die 28 alten medizinischen Regeln werden zu einer lokalen anonymen 28-Platz-Inventur ohne gemeinsamen Start oder Richtung.	A69_LEFT_28	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN275	ASTRO_LOCUS	ASTRO:f69v:f69v.29	f69v	ASTRO	A3	f69v.29	1	RULE_ENTRY_FRAGMENT	DIRECT_VISIBLE	F69_LEFT_SPOKE_RADIAL_PLACE_26	Der Eintrag gehört genau dem lokalen radialen Platz am linken Speichenrad; Karten-, Medizin- und Operationswert bleiben unbekannt.	F69_LOCAL_ANNOTATION_WITHOUT_RULE_STATUS	HIGH	YES	Die 28 alten medizinischen Regeln werden zu einer lokalen anonymen 28-Platz-Inventur ohne gemeinsamen Start oder Richtung.	A69_LEFT_28	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN276	ASTRO_LOCUS	ASTRO:f69v:f69v.30	f69v	ASTRO	A3	f69v.30	1	RULE_ENTRY_FRAGMENT	DIRECT_VISIBLE	F69_LEFT_SPOKE_RADIAL_PLACE_27	Der Eintrag gehört genau dem lokalen radialen Platz am linken Speichenrad; Karten-, Medizin- und Operationswert bleiben unbekannt.	F69_LOCAL_ANNOTATION_WITHOUT_RULE_STATUS	HIGH	YES	Die 28 alten medizinischen Regeln werden zu einer lokalen anonymen 28-Platz-Inventur ohne gemeinsamen Start oder Richtung.	A69_LEFT_28	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN277	ASTRO_LOCUS	ASTRO:f69v:f69v.31	f69v	ASTRO	A3	f69v.31	2	RULE_ENTRY_FRAGMENT	DIRECT_VISIBLE	F69_LEFT_SPOKE_RADIAL_PLACE_28	Der Eintrag gehört genau dem lokalen radialen Platz am linken Speichenrad; Karten-, Medizin- und Operationswert bleiben unbekannt.	F69_LOCAL_ANNOTATION_WITHOUT_RULE_STATUS	HIGH	YES	Die 28 alten medizinischen Regeln werden zu einer lokalen anonymen 28-Platz-Inventur ohne gemeinsamen Start oder Richtung.	A69_LEFT_28	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
