attachment_id	focus_core	focus_value_de	focus_family	event_id	book_event_ordinal	physical_page	register	statement_id	card_ordinal_in_statement	locus	owner_de	surface_card	component_recipe	focus_atom_ordinal	left_atom	right_atom	same_card_left_actions	nearest_left_action	same_card_right_actions	nearest_right_action	previous_card_event_id	previous_card_recipe	previous_card_actions	previous_card_last_action	inherited_action_before_card	inherited_from_event_id	inherited_from_card_ordinal	owner_only_attachment	chosen_attachment_class	chosen_action	chosen_action_value_de	chosen_action_event_id	chosen_action_card_ordinal	chosen_action_atom_ordinal	bracket_reading_de	duplicate_scope_mode	duplicate_scope_role	paired_focus_atom_ordinal	next_card_event_id	next_card_recipe	next_card_actions	ambiguity_codes	pass1023_resolution_status	pass1023_ambiguity_classes	pass1023_decisions	pass1023_selected_attachment_de	pass1023_scope_de	pass1023_rule_ids	pass1023_changed_from_pass1022	pass1023_note_de	replay_mode	replay_rule_type	replay_parent_rules	replay_required_rules	replay_local_head_configuration	replay_distance_relation	replay_rule_support_other_pages	replay_rule_support_other_pages_same_register	replay_parent_support_other_pages	replay_unsupported_rules	replay_unsupported_rules_same_register	replay_strict_result	replay_same_register_result	replay_parent_result	replay_topology_signature	replay_topology_other_page_count	replay_topology_other_pages	replay_topology_page_private	replay_exact_signature	replay_exact_other_page_count	replay_exact_other_pages	replay_exact_page_private	replay_private_pattern_class
SA04157	Y	AKTIVER POSTEN	ARGUMENT	P1008-E1226	4394	f89r	PHARMA	P1009-S618	5	f89r2.8	Gefäß-/Pflanzenteilgruppe D	cheody	CH+E+O+Y	4	O	CARD_END	CH@1	CH=NEHMEN	NONE	NONE	P1008-E1225	OK+Y	OK@1	OK=SETZEN	OK=SETZEN	P1008-E1225	4	NO	SAME_CARD_LEFT_ACTION	CH	NEHMEN	P1008-E1226	5	1	CH=NEHMEN[Y=AKTIVER POSTEN]	SINGLE	SINGLE	NONE	P1008-E1227	CH+E+O+K+Y	CH@1|K@4	NONE	ALREADY_UNAMBIGUOUS	NONE	KEEP_PASS1022	CH=NEHMEN[Y=AKTIVER POSTEN]	CH=NEHMEN[Y=AKTIVER POSTEN]	PASS1022_CLEAR_ATTACHMENT	NO	Keine offene Anschlussalternative in Pass1022.	DIRECT_LOCAL	LOCAL_NEAREST_LEFT	NEAREST_HEAD_LEFT_TIE	LOCAL_NEAREST_LEFT	LEFT_ONLY	LEFT_ONLY	LOCAL_NEAREST_LEFT:19:f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	LOCAL_NEAREST_LEFT:2:f88r,f88v	NEAREST_HEAD_LEFT_TIE:19:f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	NONE	NONE	SUPPORTED_FROM_OTHER_PAGE	SUPPORTED_WITHIN_REGISTER	PARENT_RULE_SUPPORTED	LOCAL_NEAREST_LEFT|Y|LEFT_ONLY|LEFT_ONLY|SINGLE|SINGLE	19	f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	NO	CH+E+O+Y|FOCUS=Y@4|RULE=LOCAL_NEAREST_LEFT|DUP=SINGLE	3	f55v,f88r,f88v	NO	NONE
SA04158	E	GRAD I	GRADE	P1008-E1227	4395	f89r	PHARMA	P1009-S618	6	f89r2.8	Gefäß-/Pflanzenteilgruppe D	cheoky	CH+E+O+K+Y	2	CH	O	CH@1	CH=NEHMEN	K@4	K=GEBEN	P1008-E1226	CH+E+O+Y	CH@1	CH=NEHMEN	CH=NEHMEN	P1008-E1226	5	NO	SAME_CARD_LEFT_ACTION	CH	NEHMEN	P1008-E1227	6	1	CH=NEHMEN[E=GRAD I]	SINGLE	SINGLE	NONE	STATEMENT_END	STATEMENT_END	NONE	NONE	ALREADY_UNAMBIGUOUS	NONE	KEEP_PASS1022	CH=NEHMEN[E=GRAD I]	CH=NEHMEN[E=GRAD I]	PASS1022_CLEAR_ATTACHMENT	NO	Keine offene Anschlussalternative in Pass1022.	DIRECT_LOCAL	LOCAL_NEAREST_LEFT	NEAREST_HEAD_LEFT_TIE	LOCAL_NEAREST_LEFT	BOTH	LEFT_CLOSER	LOCAL_NEAREST_LEFT:19:f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	LOCAL_NEAREST_LEFT:2:f88r,f88v	NEAREST_HEAD_LEFT_TIE:19:f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	NONE	NONE	SUPPORTED_FROM_OTHER_PAGE	SUPPORTED_WITHIN_REGISTER	PARENT_RULE_SUPPORTED	LOCAL_NEAREST_LEFT|E|BOTH|LEFT_CLOSER|SINGLE|SINGLE	12	f10r,f17r,f67r2,f68r1,f71v,f72r,f76r,f81v,f82r,f83r,f88r,f88v	NO	CH+E+O+K+Y|FOCUS=E@2|RULE=LOCAL_NEAREST_LEFT|DUP=SINGLE	2	f72r,f82r	NO	NONE
SA04159	Y	AKTIVER POSTEN	ARGUMENT	P1008-E1227	4395	f89r	PHARMA	P1009-S618	6	f89r2.8	Gefäß-/Pflanzenteilgruppe D	cheoky	CH+E+O+K+Y	5	K	CARD_END	CH@1|K@4	K=GEBEN	NONE	NONE	P1008-E1226	CH+E+O+Y	CH@1	CH=NEHMEN	CH=NEHMEN	P1008-E1226	5	NO	SAME_CARD_LEFT_ACTION	K	GEBEN	P1008-E1227	6	4	K=GEBEN[Y=AKTIVER POSTEN]	SINGLE	SINGLE	NONE	STATEMENT_END	STATEMENT_END	NONE	NONE	ALREADY_UNAMBIGUOUS	NONE	KEEP_PASS1022	K=GEBEN[Y=AKTIVER POSTEN]	K=GEBEN[Y=AKTIVER POSTEN]	PASS1022_CLEAR_ATTACHMENT	NO	Keine offene Anschlussalternative in Pass1022.	DIRECT_LOCAL	LOCAL_NEAREST_LEFT	NEAREST_HEAD_LEFT_TIE	LOCAL_NEAREST_LEFT	LEFT_ONLY	LEFT_ONLY	LOCAL_NEAREST_LEFT:19:f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	LOCAL_NEAREST_LEFT:2:f88r,f88v	NEAREST_HEAD_LEFT_TIE:19:f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	NONE	NONE	SUPPORTED_FROM_OTHER_PAGE	SUPPORTED_WITHIN_REGISTER	PARENT_RULE_SUPPORTED	LOCAL_NEAREST_LEFT|Y|LEFT_ONLY|LEFT_ONLY|SINGLE|SINGLE	19	f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	NO	CH+E+O+K+Y|FOCUS=Y@5|RULE=LOCAL_NEAREST_LEFT|DUP=SINGLE	2	f72r,f82r	NO	NONE
SA04160	Y	AKTIVER POSTEN	ARGUMENT	P1008-E1235	4403	f89r	PHARMA	P1009-S619	2	f89r2.12	Gefäß-/Pflanzenteilgruppe E	yody	Y+T+O+DY	1	CARD_START	T	NONE	NONE	T@2	T=EINSTELLEN	P1008-E1234	P+O+R+A_ADDR+CH+OL	P@1|R@3|CH@5	CH=NEHMEN	CH=NEHMEN	P1008-E1234	1	NO	SAME_CARD_RIGHT_ACTION	T	EINSTELLEN	P1008-E1235	2	2	[Y=AKTIVER POSTEN]→T=EINSTELLEN	SINGLE	SINGLE	NONE	STATEMENT_END	STATEMENT_END	NONE	NONE	ALREADY_UNAMBIGUOUS	NONE	KEEP_PASS1022	[Y=AKTIVER POSTEN]→T=EINSTELLEN	[Y=AKTIVER POSTEN]→T=EINSTELLEN	PASS1022_CLEAR_ATTACHMENT	NO	Keine offene Anschlussalternative in Pass1022.	DIRECT_LOCAL	LOCAL_NEAREST_RIGHT	NEAREST_HEAD_LEFT_TIE	LOCAL_NEAREST_RIGHT	RIGHT_ONLY	RIGHT_ONLY	LOCAL_NEAREST_RIGHT:19:f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	LOCAL_NEAREST_RIGHT:2:f88r,f88v	NEAREST_HEAD_LEFT_TIE:19:f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	NONE	NONE	SUPPORTED_FROM_OTHER_PAGE	SUPPORTED_WITHIN_REGISTER	PARENT_RULE_SUPPORTED	LOCAL_NEAREST_RIGHT|Y|RIGHT_ONLY|RIGHT_ONLY|SINGLE|SINGLE	18	f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	NO	Y+T+O+DY|FOCUS=Y@1|RULE=LOCAL_NEAREST_RIGHT|DUP=SINGLE	1	f67r2	NO	NONE
SA04161	E	GRAD I	GRADE	P1008-E1236	4404	f89r	PHARMA	P1009-S620	1	f89r2.12	Gefäß-/Pflanzenteilgruppe E	qoteol	OT+E+OL	2	OT	OL	NONE	NONE	NONE	NONE	STATEMENT_START	STATEMENT_START	NONE	NONE	NONE	NONE	NONE	YES	OWNER_ONLY	OWNER	BESITZER	NONE	NONE	NONE	BESITZER=Gefäß-/Pflanzenteilgruppe E[E=GRAD I]	SINGLE	SINGLE	NONE	P1008-E1237	OL+D_ADDR+AIIN	NONE	NONE	ALREADY_UNAMBIGUOUS	NONE	KEEP_PASS1022	BESITZER=Gefäß-/Pflanzenteilgruppe E[E=GRAD I]	BESITZER=Gefäß-/Pflanzenteilgruppe E[E=GRAD I]	PASS1022_CLEAR_ATTACHMENT	NO	Keine offene Anschlussalternative in Pass1022.	OWNER	STACK_OWNER	OWNER_STACK	STACK_OWNER	NO_LOCAL	NO_LOCAL	STACK_OWNER:9:f67r2,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88v	STACK_OWNER:1:f88v	OWNER_STACK:9:f67r2,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88v	NONE	NONE	SUPPORTED_FROM_OTHER_PAGE	SUPPORTED_WITHIN_REGISTER	PARENT_RULE_SUPPORTED	STACK_OWNER|E|NO_LOCAL|NO_LOCAL|SINGLE|SINGLE	7	f72r,f75r,f76r,f77r,f81v,f82r,f83r	NO	OT+E+OL|FOCUS=E@2|RULE=STACK_OWNER|DUP=SINGLE	0	NONE	YES	PRIVATE_EXACT_FORM_RULE_PORTABLE
SA04162	AIIN	WERT	ARGUMENT	P1008-E1237	4405	f89r	PHARMA	P1009-S620	2	f89r2.12	Gefäß-/Pflanzenteilgruppe E	oldaiin	OL+D_ADDR+AIIN	3	D_ADDR	CARD_END	NONE	NONE	NONE	NONE	P1008-E1236	OT+E+OL	NONE	NONE	NONE	NONE	NONE	YES	OWNER_ONLY	OWNER	BESITZER	NONE	NONE	NONE	BESITZER=Gefäß-/Pflanzenteilgruppe E[AIIN=WERT]	SINGLE	SINGLE	NONE	P1008-E1238	OT+OL	NONE	NONE	ALREADY_UNAMBIGUOUS	NONE	KEEP_PASS1022	BESITZER=Gefäß-/Pflanzenteilgruppe E[AIIN=WERT]	BESITZER=Gefäß-/Pflanzenteilgruppe E[AIIN=WERT]	PASS1022_CLEAR_ATTACHMENT	NO	Keine offene Anschlussalternative in Pass1022.	OWNER	STACK_OWNER	OWNER_STACK	STACK_OWNER	NO_LOCAL	NO_LOCAL	STACK_OWNER:9:f67r2,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88v	STACK_OWNER:1:f88v	OWNER_STACK:9:f67r2,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88v	NONE	NONE	SUPPORTED_FROM_OTHER_PAGE	SUPPORTED_WITHIN_REGISTER	PARENT_RULE_SUPPORTED	STACK_OWNER|AIIN|NO_LOCAL|NO_LOCAL|SINGLE|SINGLE	5	f67r2,f76r,f77r,f83r,f88v	NO	OL+D_ADDR+AIIN|FOCUS=AIIN@3|RULE=STACK_OWNER|DUP=SINGLE	0	NONE	YES	PRIVATE_EXACT_FORM_RULE_PORTABLE
SA04163	E	GRAD I	GRADE	P1008-E1239	4407	f89r	PHARMA	P1009-S620	4	f89r2.12	Gefäß-/Pflanzenteilgruppe E	sheor	SH+E+OR	2	SH	OR	SH@1	SH=HALTEN	NONE	NONE	P1008-E1238	OT+OL	NONE	NONE	NONE	NONE	NONE	NO	SAME_CARD_LEFT_ACTION	SH	HALTEN	P1008-E1239	4	1	SH=HALTEN[E=GRAD I]	SINGLE	SINGLE	NONE	P1008-E1240	SH+OR	SH@1	NONE	ALREADY_UNAMBIGUOUS	NONE	KEEP_PASS1022	SH=HALTEN[E=GRAD I]	SH=HALTEN[E=GRAD I]	PASS1022_CLEAR_ATTACHMENT	NO	Keine offene Anschlussalternative in Pass1022.	DIRECT_LOCAL	LOCAL_NEAREST_LEFT	NEAREST_HEAD_LEFT_TIE	LOCAL_NEAREST_LEFT	LEFT_ONLY	LEFT_ONLY	LOCAL_NEAREST_LEFT:19:f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	LOCAL_NEAREST_LEFT:2:f88r,f88v	NEAREST_HEAD_LEFT_TIE:19:f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	NONE	NONE	SUPPORTED_FROM_OTHER_PAGE	SUPPORTED_WITHIN_REGISTER	PARENT_RULE_SUPPORTED	LOCAL_NEAREST_LEFT|E|LEFT_ONLY|LEFT_ONLY|SINGLE|SINGLE	18	f10r,f11r,f13r,f17r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	NO	SH+E+OR|FOCUS=E@2|RULE=LOCAL_NEAREST_LEFT|DUP=SINGLE	2	f88r,f88v	NO	NONE
SA04164	OR	EINHEIT	ARGUMENT	P1008-E1239	4407	f89r	PHARMA	P1009-S620	4	f89r2.12	Gefäß-/Pflanzenteilgruppe E	sheor	SH+E+OR	3	E	CARD_END	SH@1	SH=HALTEN	NONE	NONE	P1008-E1238	OT+OL	NONE	NONE	NONE	NONE	NONE	NO	SAME_CARD_LEFT_ACTION	SH	HALTEN	P1008-E1239	4	1	SH=HALTEN[OR=EINHEIT]	SINGLE	SINGLE	NONE	P1008-E1240	SH+OR	SH@1	NONE	ALREADY_UNAMBIGUOUS	NONE	KEEP_PASS1022	SH=HALTEN[OR=EINHEIT]	SH=HALTEN[OR=EINHEIT]	PASS1022_CLEAR_ATTACHMENT	NO	Keine offene Anschlussalternative in Pass1022.	DIRECT_LOCAL	LOCAL_NEAREST_LEFT	NEAREST_HEAD_LEFT_TIE	LOCAL_NEAREST_LEFT	LEFT_ONLY	LEFT_ONLY	LOCAL_NEAREST_LEFT:19:f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	LOCAL_NEAREST_LEFT:2:f88r,f88v	NEAREST_HEAD_LEFT_TIE:19:f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	NONE	NONE	SUPPORTED_FROM_OTHER_PAGE	SUPPORTED_WITHIN_REGISTER	PARENT_RULE_SUPPORTED	LOCAL_NEAREST_LEFT|OR|LEFT_ONLY|LEFT_ONLY|SINGLE|SINGLE	17	f10r,f11r,f13r,f17r,f18r,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f82r,f83r,f88r,f88v	NO	SH+E+OR|FOCUS=OR@3|RULE=LOCAL_NEAREST_LEFT|DUP=SINGLE	2	f88r,f88v	NO	NONE
SA04165	OR	EINHEIT	ARGUMENT	P1008-E1240	4408	f89r	PHARMA	P1009-S620	5	f89r2.12	Gefäß-/Pflanzenteilgruppe E	shor	SH+OR	2	SH	CARD_END	SH@1	SH=HALTEN	NONE	NONE	P1008-E1239	SH+E+OR	SH@1	SH=HALTEN	SH=HALTEN	P1008-E1239	4	NO	SAME_CARD_LEFT_ACTION	SH	HALTEN	P1008-E1240	5	1	SH=HALTEN[OR=EINHEIT]	SINGLE	SINGLE	NONE	P1008-E1241	OL+D_ADDR+AIIN	NONE	NONE	ALREADY_UNAMBIGUOUS	NONE	KEEP_PASS1022	SH=HALTEN[OR=EINHEIT]	SH=HALTEN[OR=EINHEIT]	PASS1022_CLEAR_ATTACHMENT	NO	Keine offene Anschlussalternative in Pass1022.	DIRECT_LOCAL	LOCAL_NEAREST_LEFT	NEAREST_HEAD_LEFT_TIE	LOCAL_NEAREST_LEFT	LEFT_ONLY	LEFT_ONLY	LOCAL_NEAREST_LEFT:19:f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	LOCAL_NEAREST_LEFT:2:f88r,f88v	NEAREST_HEAD_LEFT_TIE:19:f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	NONE	NONE	SUPPORTED_FROM_OTHER_PAGE	SUPPORTED_WITHIN_REGISTER	PARENT_RULE_SUPPORTED	LOCAL_NEAREST_LEFT|OR|LEFT_ONLY|LEFT_ONLY|SINGLE|SINGLE	17	f10r,f11r,f13r,f17r,f18r,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f82r,f83r,f88r,f88v	NO	SH+OR|FOCUS=OR@2|RULE=LOCAL_NEAREST_LEFT|DUP=SINGLE	6	f10r,f11r,f17r,f18r,f77r,f88v	NO	NONE
SA04166	AIIN	WERT	ARGUMENT	P1008-E1241	4409	f89r	PHARMA	P1009-S620	6	f89r2.12	Gefäß-/Pflanzenteilgruppe E	oldaiin	OL+D_ADDR+AIIN	3	D_ADDR	CARD_END	NONE	NONE	NONE	NONE	P1008-E1240	SH+OR	SH@1	SH=HALTEN	SH=HALTEN	P1008-E1240	5	NO	PREVIOUS_CARD_ACTION	SH	HALTEN	P1008-E1240	5	1	SH=HALTEN⟨VORIGE KARTE⟩[AIIN=WERT]	SINGLE	SINGLE	NONE	P1008-E1242	OT+CH+OL	CH@2	NONE	ALREADY_UNAMBIGUOUS	NONE	KEEP_PASS1022	SH=HALTEN⟨VORIGE KARTE⟩[AIIN=WERT]	SH=HALTEN⟨VORIGE KARTE⟩[AIIN=WERT]	PASS1022_CLEAR_ATTACHMENT	NO	Keine offene Anschlussalternative in Pass1022.	STACK	STACK_PREVIOUS_CARD	STACK_INHERITANCE	STACK_PREVIOUS_CARD	NO_LOCAL	NO_LOCAL	STACK_PREVIOUS_CARD:19:f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	STACK_PREVIOUS_CARD:2:f88r,f88v	STACK_INHERITANCE:19:f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	NONE	NONE	SUPPORTED_FROM_OTHER_PAGE	SUPPORTED_WITHIN_REGISTER	PARENT_RULE_SUPPORTED	STACK_PREVIOUS_CARD|AIIN|NO_LOCAL|NO_LOCAL|SINGLE|SINGLE	16	f10r,f11r,f13r,f18r,f55v,f56r,f67r2,f71v,f72r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	NO	OL+D_ADDR+AIIN|FOCUS=AIIN@3|RULE=STACK_PREVIOUS_CARD|DUP=SINGLE	1	f88v	NO	NONE
SA04167	E	GRAD I	GRADE	P1008-E1243	4411	f89r	PHARMA	P1009-S620	8	f89r2.12	Gefäß-/Pflanzenteilgruppe E	cheol	CH+E+O+L	2	CH	O	CH@1	CH=NEHMEN	NONE	NONE	P1008-E1242	OT+CH+OL	CH@2	CH=NEHMEN	CH=NEHMEN	P1008-E1242	7	NO	SAME_CARD_LEFT_ACTION	CH	NEHMEN	P1008-E1243	8	1	CH=NEHMEN[E=GRAD I]	SINGLE	SINGLE	NONE	P1008-E1244	OT+OL+P+CH+Y	P@3|CH@4	NONE	ALREADY_UNAMBIGUOUS	NONE	KEEP_PASS1022	CH=NEHMEN[E=GRAD I]	CH=NEHMEN[E=GRAD I]	PASS1022_CLEAR_ATTACHMENT	NO	Keine offene Anschlussalternative in Pass1022.	DIRECT_LOCAL	LOCAL_NEAREST_LEFT	NEAREST_HEAD_LEFT_TIE	LOCAL_NEAREST_LEFT	LEFT_ONLY	LEFT_ONLY	LOCAL_NEAREST_LEFT:19:f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	LOCAL_NEAREST_LEFT:2:f88r,f88v	NEAREST_HEAD_LEFT_TIE:19:f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	NONE	NONE	SUPPORTED_FROM_OTHER_PAGE	SUPPORTED_WITHIN_REGISTER	PARENT_RULE_SUPPORTED	LOCAL_NEAREST_LEFT|E|LEFT_ONLY|LEFT_ONLY|SINGLE|SINGLE	18	f10r,f11r,f13r,f17r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	NO	CH+E+O+L|FOCUS=E@2|RULE=LOCAL_NEAREST_LEFT|DUP=SINGLE	8	f71v,f72r,f76r,f77r,f81v,f82r,f83r,f88r	NO	NONE
SA04168	L	VERBINDUNG	RELATION	P1008-E1243	4411	f89r	PHARMA	P1009-S620	8	f89r2.12	Gefäß-/Pflanzenteilgruppe E	cheol	CH+E+O+L	4	O	CARD_END	CH@1	CH=NEHMEN	NONE	NONE	P1008-E1242	OT+CH+OL	CH@2	CH=NEHMEN	CH=NEHMEN	P1008-E1242	7	NO	SAME_CARD_LEFT_ACTION	CH	NEHMEN	P1008-E1243	8	1	CH=NEHMEN[L=VERBINDUNG]	SINGLE	SINGLE	NONE	P1008-E1244	OT+OL+P+CH+Y	P@3|CH@4	NONE	ALREADY_UNAMBIGUOUS	NONE	KEEP_PASS1022	CH=NEHMEN[L=VERBINDUNG]	CH=NEHMEN[L=VERBINDUNG]	PASS1022_CLEAR_ATTACHMENT	NO	Keine offene Anschlussalternative in Pass1022.	DIRECT_LOCAL	LOCAL_L_AIR_LEFT_FALLBACK	L_AIR_RIGHT_OR_FALLBACK	LOCAL_L_AIR_LEFT_FALLBACK	LEFT_ONLY	LEFT_ONLY	LOCAL_L_AIR_LEFT_FALLBACK:17:f10r,f11r,f17r,f18r,f55v,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	LOCAL_L_AIR_LEFT_FALLBACK:2:f88r,f88v	L_AIR_RIGHT_OR_FALLBACK:17:f10r,f11r,f17r,f18r,f55v,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	NONE	NONE	SUPPORTED_FROM_OTHER_PAGE	SUPPORTED_WITHIN_REGISTER	PARENT_RULE_SUPPORTED	LOCAL_L_AIR_LEFT_FALLBACK|L|LEFT_ONLY|LEFT_ONLY|SINGLE|SINGLE	12	f11r,f55v,f68r1,f71v,f72r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	NO	CH+E+O+L|FOCUS=L@4|RULE=LOCAL_L_AIR_LEFT_FALLBACK|DUP=SINGLE	8	f71v,f72r,f76r,f77r,f81v,f82r,f83r,f88r	NO	NONE
SA04169	Y	AKTIVER POSTEN	ARGUMENT	P1008-E1244	4412	f89r	PHARMA	P1009-S620	9	f89r2.12	Gefäß-/Pflanzenteilgruppe E	otolpchy	OT+OL+P+CH+Y	5	CH	CARD_END	P@3|CH@4	CH=NEHMEN	NONE	NONE	P1008-E1243	CH+E+O+L	CH@1	CH=NEHMEN	CH=NEHMEN	P1008-E1243	8	NO	SAME_CARD_LEFT_ACTION	CH	NEHMEN	P1008-E1244	9	4	CH=NEHMEN[Y=AKTIVER POSTEN]	SINGLE	SINGLE	NONE	P1008-E1245	D_ADDR+AR	NONE	NONE	ALREADY_UNAMBIGUOUS	NONE	KEEP_PASS1022	CH=NEHMEN[Y=AKTIVER POSTEN]	CH=NEHMEN[Y=AKTIVER POSTEN]	PASS1022_CLEAR_ATTACHMENT	NO	Keine offene Anschlussalternative in Pass1022.	DIRECT_LOCAL	LOCAL_NEAREST_LEFT	NEAREST_HEAD_LEFT_TIE	LOCAL_NEAREST_LEFT	LEFT_ONLY	LEFT_ONLY	LOCAL_NEAREST_LEFT:19:f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	LOCAL_NEAREST_LEFT:2:f88r,f88v	NEAREST_HEAD_LEFT_TIE:19:f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	NONE	NONE	SUPPORTED_FROM_OTHER_PAGE	SUPPORTED_WITHIN_REGISTER	PARENT_RULE_SUPPORTED	LOCAL_NEAREST_LEFT|Y|LEFT_ONLY|LEFT_ONLY|SINGLE|SINGLE	19	f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	NO	OT+OL+P+CH+Y|FOCUS=Y@5|RULE=LOCAL_NEAREST_LEFT|DUP=SINGLE	0	NONE	YES	PRIVATE_EXACT_FORM_RULE_PORTABLE
