replay_attachment_id	attachment_id	physical_page	register	statement_id	event_id	locus	surface_card	component_recipe	focus_core	focus_value_de	local_head_configuration	direct_or_stack	teaching_rule_families	micro_signature	selected_attachment_de	changed_in_pass1023	owner_bound_selection	other_page_support_by_family	all_rule_families_supported_outside_page	micro_signature_other_pages	micro_signature_page_private	replay_result
P1024-A01975	SA01975	f76r	BIOLOGICAL	P1009-S245	P1008-E0778	f76r.32	cheol	CH+E+O+L	E	GRAD I	LEFT_ONLY	DIRECT_LOCAL	NEAREST_HEAD_LEFT_TIE	ARGUMENT_GRADE_ONLY_LEFT	CH=NEHMEN[E=GRAD I]	NO	NO	NEAREST_HEAD_LEFT_TIE:f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	YES	f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	TRANSFERRED_RULE_FAMILY
P1024-A01976	SA01976	f76r	BIOLOGICAL	P1009-S245	P1008-E0778	f76r.32	cheol	CH+E+O+L	L	VERBINDUNG	LEFT_ONLY	DIRECT_LOCAL	L_AIR_RIGHT_FALLBACK	L_AIR_LEFT_FALLBACK_NO_RIGHT	CH=NEHMEN[L=VERBINDUNG]	NO	NO	L_AIR_RIGHT_FALLBACK:f10r,f11r,f17r,f18r,f55v,f67r2,f68r1,f71v,f72r,f75r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	YES	f10r,f11r,f17r,f18r,f55v,f67r2,f68r1,f71v,f72r,f75r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	TRANSFERRED_RULE_FAMILY
P1024-A01977	SA01977	f76r	BIOLOGICAL	P1009-S245	P1008-E0779	f76r.32	shy	Y	Y	AKTIVER POSTEN	NO_LOCAL_HEAD	OWNER_PACKAGE_STACK	PREVIOUS_CARD_STACK	STACK_FALLBACK_NO_LOCAL_HEAD	CH=NEHMEN⟨VORIGE KARTE⟩[Y=AKTIVER POSTEN]	NO	NO	PREVIOUS_CARD_STACK:f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	YES	f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	TRANSFERRED_RULE_FAMILY
P1024-A01978	SA01978	f76r	BIOLOGICAL	P1009-S245	P1008-E0780	f76r.32	chedy	CHD+Y	Y	AKTIVER POSTEN	LEFT_ONLY	DIRECT_LOCAL	NEAREST_HEAD_LEFT_TIE	ARGUMENT_GRADE_ONLY_LEFT	CHD=UMSETZEN[Y=AKTIVER POSTEN]	NO	NO	NEAREST_HEAD_LEFT_TIE:f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	YES	f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	TRANSFERRED_RULE_FAMILY
P1024-A01979	SA01979	f76r	BIOLOGICAL	P1009-S245	P1008-E0781	f76r.32	rain	R+AIN	AIN	ANTEIL	LEFT_ONLY	DIRECT_LOCAL	NEAREST_HEAD_LEFT_TIE|R_POSITIONAL_MARKING	R_HEAD	R=MARKIEREN[AIN=ANTEIL]	NO	NO	R_POSITIONAL_MARKING:f18r,f55v,f56r,f67r2,f68r1,f72r,f75r,f77r,f81v,f82r,f83r,f88r,f88v,f89r | NEAREST_HEAD_LEFT_TIE:f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	YES	f18r,f55v,f56r,f67r2,f68r1,f72r,f75r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	TRANSFERRED_RULE_FAMILY
P1024-A01980	SA01980	f76r	BIOLOGICAL	P1009-S245	P1008-E0782	f76r.32	chedy	CHD+Y	Y	AKTIVER POSTEN	LEFT_ONLY	DIRECT_LOCAL	NEAREST_HEAD_LEFT_TIE	ARGUMENT_GRADE_ONLY_LEFT	CHD=UMSETZEN[Y=AKTIVER POSTEN]	NO	NO	NEAREST_HEAD_LEFT_TIE:f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	YES	f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	TRANSFERRED_RULE_FAMILY
P1024-A01981	SA01981	f76r	BIOLOGICAL	P1009-S245	P1008-E0783	f76r.32	shy	Y	Y	AKTIVER POSTEN	NO_LOCAL_HEAD	OWNER_PACKAGE_STACK	PREVIOUS_CARD_STACK	STACK_FALLBACK_NO_LOCAL_HEAD	CHD=UMSETZEN⟨VORIGE KARTE⟩[Y=AKTIVER POSTEN]	NO	NO	PREVIOUS_CARD_STACK:f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	YES	f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	TRANSFERRED_RULE_FAMILY
P1024-A01982	SA01982	f76r	BIOLOGICAL	P1009-S245	P1008-E0784	f76r.33	qokedy	OK+E+DY	E	GRAD I	LEFT_ONLY	DIRECT_LOCAL	NEAREST_HEAD_LEFT_TIE	ARGUMENT_GRADE_ONLY_LEFT	OK=SETZEN[E=GRAD I]	NO	NO	NEAREST_HEAD_LEFT_TIE:f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	YES	f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	TRANSFERRED_RULE_FAMILY
P1024-A01983	SA01983	f76r	BIOLOGICAL	P1009-S246	P1008-E0785	f76r.33	lkey	L+K+E+DY	L	VERBINDUNG	RIGHT_ONLY	DIRECT_LOCAL	L_AIR_RIGHT_FALLBACK	L_AIR_LOCAL_RIGHT	[L=VERBINDUNG]→K=GEBEN	NO	NO	L_AIR_RIGHT_FALLBACK:f10r,f11r,f17r,f18r,f55v,f67r2,f68r1,f71v,f72r,f75r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	YES	f71v,f72r,f75r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	TRANSFERRED_RULE_FAMILY
P1024-A01984	SA01984	f76r	BIOLOGICAL	P1009-S246	P1008-E0785	f76r.33	lkey	L+K+E+DY	E	GRAD I	LEFT_ONLY	DIRECT_LOCAL	NEAREST_HEAD_LEFT_TIE	ARGUMENT_GRADE_ONLY_LEFT	K=GEBEN[E=GRAD I]	NO	NO	NEAREST_HEAD_LEFT_TIE:f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	YES	f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	TRANSFERRED_RULE_FAMILY
P1024-A01985	SA01985	f76r	BIOLOGICAL	P1009-S247	P1008-E0786	f76r.33	kal	K+AL	AL	ZIELORT	LEFT_ONLY	DIRECT_LOCAL	AL_AR_ORDERED_FALLBACK	AL_AR_LOCAL_LEFT	K=GEBEN[AL=ZIELORT]	NO	NO	AL_AR_ORDERED_FALLBACK:f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	YES	f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	TRANSFERRED_RULE_FAMILY
P1024-A01986	SA01986	f76r	BIOLOGICAL	P1009-S247	P1008-E0787	f76r.33	shedy	SH+E+DY	E	GRAD I	LEFT_ONLY	DIRECT_LOCAL	NEAREST_HEAD_LEFT_TIE	ARGUMENT_GRADE_ONLY_LEFT	SH=HALTEN[E=GRAD I]	NO	NO	NEAREST_HEAD_LEFT_TIE:f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	YES	f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	TRANSFERRED_RULE_FAMILY
P1024-A01987	SA01987	f76r	BIOLOGICAL	P1009-S248	P1008-E0788	f76r.33	qopchey	O+P+Y	Y	AKTIVER POSTEN	LEFT_ONLY	DIRECT_LOCAL	NEAREST_HEAD_LEFT_TIE	ARGUMENT_GRADE_ONLY_LEFT	P=EINSETZEN[Y=AKTIVER POSTEN]	NO	NO	NEAREST_HEAD_LEFT_TIE:f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	YES	f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	TRANSFERRED_RULE_FAMILY
P1024-A01988	SA01988	f76r	BIOLOGICAL	P1009-S248	P1008-E0790	f76r.33	l	L	L	VERBINDUNG	NO_LOCAL_HEAD	OWNER_PACKAGE_STACK	INHERITED_ACTION_STACK	STACK_FALLBACK_NO_LOCAL_HEAD	P=EINSETZEN⟨GEERBT⟩[L=VERBINDUNG]	NO	NO	INHERITED_ACTION_STACK:f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f71v,f72r,f75r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	YES	f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	TRANSFERRED_RULE_FAMILY
P1024-A01989	SA01989	f76r	BIOLOGICAL	P1009-S249	P1008-E0792	f76r.33	okchy	OK+Y	Y	AKTIVER POSTEN	LEFT_ONLY	DIRECT_LOCAL	NEAREST_HEAD_LEFT_TIE	ARGUMENT_GRADE_ONLY_LEFT	OK=SETZEN[Y=AKTIVER POSTEN]	NO	NO	NEAREST_HEAD_LEFT_TIE:f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	YES	f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	TRANSFERRED_RULE_FAMILY
P1024-A01990	SA01990	f76r	BIOLOGICAL	P1009-S249	P1008-E0793	f76r.33	chckhy	CH+K+Y	Y	AKTIVER POSTEN	LEFT_ONLY	DIRECT_LOCAL	NEAREST_HEAD_LEFT_TIE	ARGUMENT_GRADE_ONLY_LEFT	K=GEBEN[Y=AKTIVER POSTEN]	NO	NO	NEAREST_HEAD_LEFT_TIE:f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	YES	f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	TRANSFERRED_RULE_FAMILY
P1024-A01991	SA01991	f76r	BIOLOGICAL	P1009-S249	P1008-E0794	f76r.33	shey	SH+E+Y	E	GRAD I	LEFT_ONLY	DIRECT_LOCAL	NEAREST_HEAD_LEFT_TIE	ARGUMENT_GRADE_ONLY_LEFT	SH=HALTEN[E=GRAD I]	NO	NO	NEAREST_HEAD_LEFT_TIE:f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	YES	f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	TRANSFERRED_RULE_FAMILY
P1024-A01992	SA01992	f76r	BIOLOGICAL	P1009-S249	P1008-E0794	f76r.33	shey	SH+E+Y	Y	AKTIVER POSTEN	LEFT_ONLY	DIRECT_LOCAL	NEAREST_HEAD_LEFT_TIE	ARGUMENT_GRADE_ONLY_LEFT	SH=HALTEN[Y=AKTIVER POSTEN]	NO	NO	NEAREST_HEAD_LEFT_TIE:f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	YES	f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	TRANSFERRED_RULE_FAMILY
P1024-A01993	SA01993	f76r	BIOLOGICAL	P1009-S249	P1008-E0795	f76r.33	lol	L+OL	L	VERBINDUNG	NO_LOCAL_HEAD	OWNER_PACKAGE_STACK	PREVIOUS_CARD_STACK	STACK_FALLBACK_NO_LOCAL_HEAD	SH=HALTEN⟨VORIGE KARTE⟩[L=VERBINDUNG]	NO	NO	PREVIOUS_CARD_STACK:f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	YES	f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	TRANSFERRED_RULE_FAMILY
P1024-A01994	SA01994	f76r	BIOLOGICAL	P1009-S249	P1008-E0798	f76r.33	sheey	SH+EE+Y	EE	GRAD II	LEFT_ONLY	DIRECT_LOCAL	NEAREST_HEAD_LEFT_TIE	ARGUMENT_GRADE_ONLY_LEFT	SH=HALTEN[EE=GRAD II]	NO	NO	NEAREST_HEAD_LEFT_TIE:f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	YES	f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	TRANSFERRED_RULE_FAMILY
P1024-A01995	SA01995	f76r	BIOLOGICAL	P1009-S249	P1008-E0798	f76r.33	sheey	SH+EE+Y	Y	AKTIVER POSTEN	LEFT_ONLY	DIRECT_LOCAL	NEAREST_HEAD_LEFT_TIE	ARGUMENT_GRADE_ONLY_LEFT	SH=HALTEN[Y=AKTIVER POSTEN]	NO	NO	NEAREST_HEAD_LEFT_TIE:f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	YES	f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	TRANSFERRED_RULE_FAMILY
P1024-A01996	SA01996	f76r	BIOLOGICAL	P1009-S249	P1008-E0799	f76r.33	dar	D_ADDR+AR	AR	AUSGANG	NO_LOCAL_HEAD	OWNER_PACKAGE_STACK	PREVIOUS_CARD_STACK	STACK_FALLBACK_NO_LOCAL_HEAD	SH=HALTEN⟨VORIGE KARTE⟩[AR=AUSGANG]	NO	NO	PREVIOUS_CARD_STACK:f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	YES	f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	TRANSFERRED_RULE_FAMILY
P1024-A01997	SA01997	f76r	BIOLOGICAL	P1009-S249	P1008-E0800	f76r.34	cheor	CH+E+O+R	E	GRAD I	BOTH	DIRECT_LOCAL	NEAREST_HEAD_LEFT_TIE	ARGUMENT_GRADE_LEFT_CLOSER	CH=NEHMEN[E=GRAD I]	NO	NO	NEAREST_HEAD_LEFT_TIE:f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	YES	f10r,f17r,f55v,f67r2,f68r1,f71v,f72r,f81v,f82r,f83r,f88r,f88v,f89r	NO	TRANSFERRED_RULE_FAMILY
P1024-A01998	SA01998	f76r	BIOLOGICAL	P1009-S249	P1008-E0801	f76r.34	shey	SH+E+Y	E	GRAD I	LEFT_ONLY	DIRECT_LOCAL	NEAREST_HEAD_LEFT_TIE	ARGUMENT_GRADE_ONLY_LEFT	SH=HALTEN[E=GRAD I]	NO	NO	NEAREST_HEAD_LEFT_TIE:f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	YES	f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	TRANSFERRED_RULE_FAMILY
P1024-A01999	SA01999	f76r	BIOLOGICAL	P1009-S249	P1008-E0801	f76r.34	shey	SH+E+Y	Y	AKTIVER POSTEN	LEFT_ONLY	DIRECT_LOCAL	NEAREST_HEAD_LEFT_TIE	ARGUMENT_GRADE_ONLY_LEFT	SH=HALTEN[Y=AKTIVER POSTEN]	NO	NO	NEAREST_HEAD_LEFT_TIE:f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	YES	f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	TRANSFERRED_RULE_FAMILY
P1024-A02000	SA02000	f76r	BIOLOGICAL	P1009-S249	P1008-E0802	f76r.34	qoolkal	OL+AL	AL	ZIELORT	NO_LOCAL_HEAD	OWNER_PACKAGE_STACK	PREVIOUS_CARD_STACK	STACK_FALLBACK_NO_LOCAL_HEAD	SH=HALTEN⟨VORIGE KARTE⟩[AL=ZIELORT]	NO	NO	PREVIOUS_CARD_STACK:f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	YES	f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	TRANSFERRED_RULE_FAMILY
P1024-A02001	SA02001	f76r	BIOLOGICAL	P1009-S249	P1008-E0803	f76r.34	shedy	SH+E+DY	E	GRAD I	LEFT_ONLY	DIRECT_LOCAL	NEAREST_HEAD_LEFT_TIE	ARGUMENT_GRADE_ONLY_LEFT	SH=HALTEN[E=GRAD I]	NO	NO	NEAREST_HEAD_LEFT_TIE:f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	YES	f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	TRANSFERRED_RULE_FAMILY
P1024-A02002	SA02002	f76r	BIOLOGICAL	P1009-S250	P1008-E0804	f76r.34	shedy	SH+E+DY	E	GRAD I	LEFT_ONLY	DIRECT_LOCAL	NEAREST_HEAD_LEFT_TIE	ARGUMENT_GRADE_ONLY_LEFT	SH=HALTEN[E=GRAD I]	NO	NO	NEAREST_HEAD_LEFT_TIE:f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	YES	f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	TRANSFERRED_RULE_FAMILY
P1024-A02003	SA02003	f76r	BIOLOGICAL	P1009-S251	P1008-E0805	f76r.34	shey	SH+E+Y	E	GRAD I	LEFT_ONLY	DIRECT_LOCAL	NEAREST_HEAD_LEFT_TIE	ARGUMENT_GRADE_ONLY_LEFT	SH=HALTEN[E=GRAD I]	NO	NO	NEAREST_HEAD_LEFT_TIE:f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	YES	f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	TRANSFERRED_RULE_FAMILY
P1024-A02004	SA02004	f76r	BIOLOGICAL	P1009-S251	P1008-E0805	f76r.34	shey	SH+E+Y	Y	AKTIVER POSTEN	LEFT_ONLY	DIRECT_LOCAL	NEAREST_HEAD_LEFT_TIE	ARGUMENT_GRADE_ONLY_LEFT	SH=HALTEN[Y=AKTIVER POSTEN]	NO	NO	NEAREST_HEAD_LEFT_TIE:f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	YES	f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	TRANSFERRED_RULE_FAMILY
P1024-A02005	SA02005	f76r	BIOLOGICAL	P1009-S251	P1008-E0806	f76r.34	shedy	SH+E+DY	E	GRAD I	LEFT_ONLY	DIRECT_LOCAL	NEAREST_HEAD_LEFT_TIE	ARGUMENT_GRADE_ONLY_LEFT	SH=HALTEN[E=GRAD I]	NO	NO	NEAREST_HEAD_LEFT_TIE:f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	YES	f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	TRANSFERRED_RULE_FAMILY
P1024-A02006	SA02006	f76r	BIOLOGICAL	P1009-S252	P1008-E0807	f76r.34	ollchy	OL+CH+Y	Y	AKTIVER POSTEN	LEFT_ONLY	DIRECT_LOCAL	NEAREST_HEAD_LEFT_TIE	ARGUMENT_GRADE_ONLY_LEFT	CH=NEHMEN[Y=AKTIVER POSTEN]	NO	NO	NEAREST_HEAD_LEFT_TIE:f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	YES	f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	TRANSFERRED_RULE_FAMILY
P1024-A02007	SA02007	f76r	BIOLOGICAL	P1009-S252	P1008-E0808	f76r.34	shlches	D_ADDR+Y+L+CH+E+S	Y	AKTIVER POSTEN	RIGHT_ONLY	DIRECT_LOCAL	NEAREST_HEAD_LEFT_TIE	ARGUMENT_GRADE_ONLY_RIGHT	[Y=AKTIVER POSTEN]→CH=NEHMEN	NO	NO	NEAREST_HEAD_LEFT_TIE:f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	YES	f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	TRANSFERRED_RULE_FAMILY
P1024-A02008	SA02008	f76r	BIOLOGICAL	P1009-S252	P1008-E0808	f76r.34	shlches	D_ADDR+Y+L+CH+E+S	L	VERBINDUNG	RIGHT_ONLY	DIRECT_LOCAL	L_AIR_RIGHT_FALLBACK	L_AIR_LOCAL_RIGHT	[L=VERBINDUNG]→CH=NEHMEN	NO	NO	L_AIR_RIGHT_FALLBACK:f10r,f11r,f17r,f18r,f55v,f67r2,f68r1,f71v,f72r,f75r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	YES	f71v,f72r,f75r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	TRANSFERRED_RULE_FAMILY
P1024-A02009	SA02009	f76r	BIOLOGICAL	P1009-S252	P1008-E0808	f76r.34	shlches	D_ADDR+Y+L+CH+E+S	E	GRAD I	BOTH	DIRECT_LOCAL	NEAREST_HEAD_LEFT_TIE	EQUAL_LEFT	CH=NEHMEN@CURRENT_CARD_ATOM4	NO	NO	NEAREST_HEAD_LEFT_TIE:f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	YES	f10r,f11r,f13r,f17r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	TRANSFERRED_RULE_FAMILY
P1024-A02010	SA02010	f76r	BIOLOGICAL	P1009-S252	P1008-E0809	f76r.34	shcthy	SH+CH+T+Y	Y	AKTIVER POSTEN	LEFT_ONLY	DIRECT_LOCAL	NEAREST_HEAD_LEFT_TIE	ARGUMENT_GRADE_ONLY_LEFT	T=EINSTELLEN[Y=AKTIVER POSTEN]	NO	NO	NEAREST_HEAD_LEFT_TIE:f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	YES	f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	TRANSFERRED_RULE_FAMILY
P1024-A02011	SA02011	f76r	BIOLOGICAL	P1009-S252	P1008-E0810	f76r.34	sain	S+AIN	AIN	ANTEIL	LEFT_ONLY	DIRECT_LOCAL	NEAREST_HEAD_LEFT_TIE	ARGUMENT_GRADE_ONLY_LEFT	S=WÄHLEN[AIN=ANTEIL]	NO	NO	NEAREST_HEAD_LEFT_TIE:f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	YES	f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	TRANSFERRED_RULE_FAMILY
