replay_event_id	event_id	physical_page	register	statement_id	locus	surface	component_recipe	component_atom_count	all_atoms_on_apprentice_sheet	contains_local_channel	exact_surface_other_pages	exact_recipe_other_pages	surface_page_private	recipe_page_private	event_replay_result
P1024-E2282	P1003-E0278	f77r	BIOLOGICAL	P1009-S360	f77r.32	ol	OL	1	YES	NO	f18r,f55v,f72r,f75r,f76r,f81v,f82r,f83r,f88r,f88v,f89r	f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f72r,f75r,f76r,f81v,f82r,f83r,f88r,f88v,f89r	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E2283	P1003-E0279	f77r	BIOLOGICAL	P1009-S360	f77r.32	chealor	AL+OR	2	YES	NO	NONE	NONE	YES	YES	NEW_ROOT_COMPOSITION_READABLE
P1024-E2284	P1003-E0280	f77r	BIOLOGICAL	P1009-S360	f77r.32	cheey	SH+EE+Y	3	YES	NO	f68r1,f71v,f72r,f75r,f81v,f82r,f83r,f88r,f89r	f68r1,f71v,f72r,f75r,f76r,f81v,f82r,f83r,f88r,f89r	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E2285	P1003-E0281	f77r	BIOLOGICAL	P1009-S360	f77r.32	qeteiiin	CARRIER_Q+E+T+IIN	4	YES	NO	NONE	NONE	YES	YES	NEW_ROOT_COMPOSITION_READABLE
P1024-E2286	P1003-E0282	f77r	BIOLOGICAL	P1009-S360	f77r.32	dary	DA+R+Y	3	YES	NO	f18r,f55v,f68r1	f18r,f55v,f68r1	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E2287	P1003-E0283	f77r	BIOLOGICAL	P1009-S360	f77r.33	daiin	AIIN	1	YES	NO	f10r,f11r,f13r,f18r,f55v,f56r,f67r2,f71v,f72r,f76r,f81v,f82r,f83r,f88r,f88v,f89r	f10r,f11r,f13r,f18r,f55v,f56r,f67r2,f71v,f72r,f76r,f81v,f82r,f83r,f88r,f88v,f89r	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E2288	P1003-E0284	f77r	BIOLOGICAL	P1009-S360	f77r.33	chedy	CHD+Y	2	YES	NO	f55v,f72r,f75r,f76r,f81v,f82r,f83r,f89r	f55v,f56r,f72r,f75r,f76r,f81v,f82r,f83r,f89r	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E2289	P1003-E0285	f77r	BIOLOGICAL	P1009-S360	f77r.33	qol	OL	1	YES	NO	f55v,f75r,f76r,f81v,f82r,f83r,f89r	f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f72r,f75r,f76r,f81v,f82r,f83r,f88r,f88v,f89r	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E2290	P1003-E0286	f77r	BIOLOGICAL	P1009-S360	f77r.33	keedy	K+EE+DY	3	YES	NO	f75r,f76r,f81v	f75r,f76r,f81v	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E2291	P1003-E0287	f77r	BIOLOGICAL	P1009-S361	f77r.33	qoteeedy	OT+EEE+DY	3	YES	NO	NONE	NONE	YES	YES	NEW_ROOT_COMPOSITION_READABLE
P1024-E2292	P1003-E0288	f77r	BIOLOGICAL	P1009-S362	f77r.33	sar	S+AR	2	YES	NO	f55v,f75r,f76r,f81v,f82r,f83r,f88r	f17r,f55v,f75r,f76r,f81v,f82r,f83r,f88r	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E2293	P1003-E0289	f77r	BIOLOGICAL	P1009-S362	f77r.33	oiiiin	O+IIN	2	YES	NO	NONE	f13r,f67r2,f72r,f76r,f81v,f89r	YES	NO	ROOT_RECIPE_TRANSFERS
P1024-E2294	P1003-E0290	f77r	BIOLOGICAL	P1009-S362	f77r.33	cheety	CH+EE+T+Y	4	YES	NO	NONE	NONE	YES	YES	NEW_ROOT_COMPOSITION_READABLE
P1024-E2295	P1003-E0291	f77r	BIOLOGICAL	P1009-S362	f77r.33	dy	Y	1	YES	NO	f10r,f11r,f13r,f18r,f56r,f67r2,f71v,f72r,f75r,f76r,f81v,f82r,f88v,f89r	f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f71v,f72r,f75r,f76r,f81v,f82r,f83r,f88r,f88v,f89r	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E2296	P1003-E0292	f77r	BIOLOGICAL	P1009-S362	f77r.34	qokaiin	OK+AIIN	2	YES	NO	f55v,f76r,f81v,f82r,f83r	f17r,f55v,f56r,f71v,f72r,f75r,f76r,f81v,f82r,f83r,f88r,f89r	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E2297	P1003-E0293	f77r	BIOLOGICAL	P1009-S362	f77r.34	shedy	SH+E+DY	3	YES	NO	f75r,f76r,f81v,f82r,f83r,f88v	f75r,f76r,f81v,f82r,f83r,f88v,f89r	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E2298	P1003-E0294	f77r	BIOLOGICAL	P1009-S363	f77r.34	chedy	CHD+Y	2	YES	NO	f55v,f72r,f75r,f76r,f81v,f82r,f83r,f89r	f55v,f56r,f72r,f75r,f76r,f81v,f82r,f83r,f89r	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E2299	P1003-E0295	f77r	BIOLOGICAL	P1009-S363	f77r.34	qolchedy	OL+CHD+DY	3	YES	NO	f76r,f81v,f82r	f75r,f76r,f81v,f82r,f83r	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E2300	P1003-E0296	f77r	BIOLOGICAL	P1009-S364	f77r.34	qokaiin	OK+AIIN	2	YES	NO	f55v,f76r,f81v,f82r,f83r	f17r,f55v,f56r,f71v,f72r,f75r,f76r,f81v,f82r,f83r,f88r,f89r	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E2301	P1003-E0297	f77r	BIOLOGICAL	P1009-S364	f77r.34	qokaiin	OK+AIIN	2	YES	NO	f55v,f76r,f81v,f82r,f83r	f17r,f55v,f56r,f71v,f72r,f75r,f76r,f81v,f82r,f83r,f88r,f89r	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E2302	P1003-E0298	f77r	BIOLOGICAL	P1009-S364	f77r.34	checkhy	CH+E+CH+K+Y	5	YES	NO	f75r,f76r,f81v,f83r,f88v	f72r,f75r,f76r,f81v,f83r,f88v	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E2303	P1003-E0299	f77r	BIOLOGICAL	P1009-S364	f77r.34	raiin	R+AIIN	2	YES	NO	f76r,f82r	f76r,f82r	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E2304	P1003-E0300	f77r	BIOLOGICAL	P1009-S364	f77r.35	solkeey	OL+K+EE+Y	4	YES	NO	f81v,f83r	f75r,f76r,f81v,f83r,f88r,f89r	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E2305	P1003-E0301	f77r	BIOLOGICAL	P1009-S364	f77r.35	okaiin	OK+AIIN	2	YES	NO	f17r,f55v,f56r,f71v,f72r,f75r,f76r,f81v,f88r	f17r,f55v,f56r,f71v,f72r,f75r,f76r,f81v,f82r,f83r,f88r,f89r	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E2306	P1003-E0302	f77r	BIOLOGICAL	P1009-S364	f77r.35	chedy	CHD+Y	2	YES	NO	f55v,f72r,f75r,f76r,f81v,f82r,f83r,f89r	f55v,f56r,f72r,f75r,f76r,f81v,f82r,f83r,f89r	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E2307	P1003-E0303	f77r	BIOLOGICAL	P1009-S364	f77r.35	qokain	OK+AIN	2	YES	NO	f55v,f75r,f76r,f81v,f82r,f83r,f89r	f18r,f55v,f75r,f76r,f81v,f82r,f83r,f89r	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E2308	P1003-E0304	f77r	BIOLOGICAL	P1009-S364	f77r.35	sheedy	SH+EE+DY	3	YES	NO	f72r,f75r,f76r,f81v,f82r,f83r,f88v	f72r,f75r,f76r,f81v,f82r,f83r,f88v	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E2309	P1003-E0305	f77r	BIOLOGICAL	P1009-S365	f77r.35	qokaiin	OK+AIIN	2	YES	NO	f55v,f76r,f81v,f82r,f83r	f17r,f55v,f56r,f71v,f72r,f75r,f76r,f81v,f82r,f83r,f88r,f89r	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E2310	P1003-E0306	f77r	BIOLOGICAL	P1009-S365	f77r.35	chedaiin	CHD+AIIN	2	YES	NO	f67r2,f72r,f83r	f67r2,f72r,f83r	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E2311	P1003-E0307	f77r	BIOLOGICAL	P1009-S365	f77r.35	chealy	AL+Y	2	YES	NO	NONE	f71v,f72r,f75r	YES	NO	ROOT_RECIPE_TRANSFERS
P1024-E2312	P1003-E0308	f77r	BIOLOGICAL	P1009-S365	f77r.36	dshedy	SH+E+DY	3	YES	NO	f75r,f76r,f81v,f82r	f75r,f76r,f81v,f82r,f83r,f88v,f89r	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E2313	P1003-E0309	f77r	BIOLOGICAL	P1009-S366	f77r.36	pchedy	P+CHD+DY	3	YES	NO	f75r,f76r,f81v,f82r	f75r,f76r,f81v,f82r	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E2314	P1003-E0310	f77r	BIOLOGICAL	P1009-S367	f77r.36	qotain	OT+AIN	2	YES	NO	f76r,f81v	f75r,f76r,f81v,f82r	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E2315	P1003-E0311	f77r	BIOLOGICAL	P1009-S367	f77r.36	chedy	CHD+Y	2	YES	NO	f55v,f72r,f75r,f76r,f81v,f82r,f83r,f89r	f55v,f56r,f72r,f75r,f76r,f81v,f82r,f83r,f89r	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E2316	P1003-E0312	f77r	BIOLOGICAL	P1009-S367	f77r.36	dolchl	D_ADDR+OL+CH+L	4	YES	YES	NONE	NONE	YES	YES	NEW_ROOT_COMPOSITION_READABLE
P1024-E2317	P1003-E0313	f77r	BIOLOGICAL	P1009-S367	f77r.36	qokeedy	OK+EE+DY	3	YES	NO	f75r,f76r,f82r,f83r	f55v,f72r,f75r,f76r,f81v,f82r,f83r	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E2318	P1003-E0314	f77r	BIOLOGICAL	P1009-S368	f77r.36	qokol	OK+OL	2	YES	NO	f17r,f83r,f88r,f89r	f10r,f11r,f17r,f18r,f56r,f67r2,f71v,f72r,f83r,f88r,f88v,f89r	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E2319	P1003-E0315	f77r	BIOLOGICAL	P1009-S368	f77r.36	olchey	OL+Y	2	YES	NO	f56r,f75r,f81v	f56r,f67r2,f72r,f75r,f76r,f81v,f82r,f83r,f89r	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E2320	P1003-E0316	f77r	BIOLOGICAL	P1009-S368	f77r.37	teeolain	T+EE+OL+AIN	4	YES	NO	NONE	NONE	YES	YES	NEW_ROOT_COMPOSITION_READABLE
P1024-E2321	P1003-E0317	f77r	BIOLOGICAL	P1009-S368	f77r.37	chey	Y	1	YES	NO	f18r,f55v,f56r,f71v,f72r,f75r,f76r,f81v,f82r,f83r,f88r,f89r	f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f71v,f72r,f75r,f76r,f81v,f82r,f83r,f88r,f88v,f89r	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E2322	P1003-E0318	f77r	BIOLOGICAL	P1009-S368	f77r.37	qoteedy	OT+EE+DY	3	YES	NO	f75r,f76r,f82r,f83r	f72r,f75r,f76r,f82r,f83r	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E2323	P1003-E0319	f77r	BIOLOGICAL	P1009-S369	f77r.37	qokain	OK+AIN	2	YES	NO	f55v,f75r,f76r,f81v,f82r,f83r,f89r	f18r,f55v,f75r,f76r,f81v,f82r,f83r,f89r	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E2324	P1003-E0320	f77r	BIOLOGICAL	P1009-S369	f77r.37	cheedy	CH+EE+D_ADDR+Y	4	YES	YES	f72r,f76r,f81v,f82r,f88v,f89r	f72r,f76r,f81v,f82r,f88v,f89r	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E2325	P1003-E0321	f77r	BIOLOGICAL	P1009-S369	f77r.37	cheey	SH+EE+Y	3	YES	NO	f68r1,f71v,f72r,f75r,f81v,f82r,f83r,f88r,f89r	f68r1,f71v,f72r,f75r,f76r,f81v,f82r,f83r,f88r,f89r	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E2326	P1003-E0322	f77r	BIOLOGICAL	P1009-S369	f77r.37	lchedy	L+CHD+DY	3	YES	NO	f75r,f76r,f81v,f82r,f83r	f75r,f76r,f81v,f82r,f83r	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E2327	P1003-E0323	f77r	BIOLOGICAL	P1009-S370	f77r.38	pol	P+OL	2	YES	NO	NONE	NONE	YES	YES	NEW_ROOT_COMPOSITION_READABLE
P1024-E2328	P1003-E0324	f77r	BIOLOGICAL	P1009-S370	f77r.38	shedy	SH+E+DY	3	YES	NO	f75r,f76r,f81v,f82r,f83r,f88v	f75r,f76r,f81v,f82r,f83r,f88v,f89r	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E2329	P1003-E0325	f77r	BIOLOGICAL	P1009-S371	f77r.38	qoeedy	CARRIER_Q+O+EE+D_ADDR+Y	5	YES	YES	f81v	f81v	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E2330	P1003-E0326	f77r	BIOLOGICAL	P1009-S371	f77r.38	qokaiin	OK+AIIN	2	YES	NO	f55v,f76r,f81v,f82r,f83r	f17r,f55v,f56r,f71v,f72r,f75r,f76r,f81v,f82r,f83r,f88r,f89r	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E2331	P1003-E0327	f77r	BIOLOGICAL	P1009-S371	f77r.38	chcphey	CH+CH+P+E+Y	5	YES	NO	NONE	f76r,f89r	YES	NO	ROOT_RECIPE_TRANSFERS
P1024-E2332	P1003-E0328	f77r	BIOLOGICAL	P1009-S371	f77r.38	qol	OL	1	YES	NO	f55v,f75r,f76r,f81v,f82r,f83r,f89r	f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f72r,f75r,f76r,f81v,f82r,f83r,f88r,f88v,f89r	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E2333	P1003-E0329	f77r	BIOLOGICAL	P1009-S371	f77r.38	ltaiin	L+T+AIIN	3	YES	NO	NONE	NONE	YES	YES	NEW_ROOT_COMPOSITION_READABLE
P1024-E2334	P1003-E0330	f77r	BIOLOGICAL	P1009-S371	f77r.38	shedy	SH+E+DY	3	YES	NO	f75r,f76r,f81v,f82r,f83r,f88v	f75r,f76r,f81v,f82r,f83r,f88v,f89r	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E2335	P1003-E0331	f77r	BIOLOGICAL	P1009-S372	f77r.38	qol	OL	1	YES	NO	f55v,f75r,f76r,f81v,f82r,f83r,f89r	f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f72r,f75r,f76r,f81v,f82r,f83r,f88r,f88v,f89r	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E2336	P1003-E0332	f77r	BIOLOGICAL	P1009-S372	f77r.39	olaiin	OL+AIIN	2	YES	NO	f17r,f72r,f75r,f76r,f88v	f17r,f72r,f75r,f76r,f88v	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E2337	P1003-E0333	f77r	BIOLOGICAL	P1009-S372	f77r.39	cheey	SH+EE+Y	3	YES	NO	f68r1,f71v,f72r,f75r,f81v,f82r,f83r,f88r,f89r	f68r1,f71v,f72r,f75r,f76r,f81v,f82r,f83r,f88r,f89r	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E2338	P1003-E0334	f77r	BIOLOGICAL	P1009-S372	f77r.39	sheckhey	SH+E+CH+K+E+Y	6	YES	NO	f76r	f76r	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E2339	P1003-E0335	f77r	BIOLOGICAL	P1009-S372	f77r.39	lsheey	L+SH+EE+Y	4	YES	NO	NONE	NONE	YES	YES	NEW_ROOT_COMPOSITION_READABLE
P1024-E2340	P1003-E0336	f77r	BIOLOGICAL	P1009-S372	f77r.39	qykaiin	Y+K+AIIN	3	YES	NO	NONE	f55v,f81v	YES	NO	ROOT_RECIPE_TRANSFERS
P1024-E2341	P1003-E0337	f77r	BIOLOGICAL	P1009-S372	f77r.39	sheedy	SH+EE+DY	3	YES	NO	f72r,f75r,f76r,f81v,f82r,f83r,f88v	f72r,f75r,f76r,f81v,f82r,f83r,f88v	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E2342	P1003-E0338	f77r	BIOLOGICAL	P1009-S373	f77r.39	laiin	L+AIIN	2	YES	NO	f76r	f76r,f83r	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E2343	P1003-E0339	f77r	BIOLOGICAL	P1009-S373	f77r.40	daiiin	DA+IIN	2	YES	NO	f17r,f83r,f89r	f17r,f83r,f89r	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E2344	P1003-E0340	f77r	BIOLOGICAL	P1009-S373	f77r.40	ol	OL	1	YES	NO	f18r,f55v,f72r,f75r,f76r,f81v,f82r,f83r,f88r,f88v,f89r	f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f72r,f75r,f76r,f81v,f82r,f83r,f88r,f88v,f89r	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E2345	P1003-E0341	f77r	BIOLOGICAL	P1009-S373	f77r.40	eeedy	EEE+DY	2	YES	NO	NONE	f72r	YES	NO	ROOT_RECIPE_TRANSFERS
P1024-E2346	P1003-E0342	f77r	BIOLOGICAL	P1009-S374	f77r.40	okaiin	OK+AIIN	2	YES	NO	f17r,f55v,f56r,f71v,f72r,f75r,f76r,f81v,f88r	f17r,f55v,f56r,f71v,f72r,f75r,f76r,f81v,f82r,f83r,f88r,f89r	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E2347	P1003-E0343	f77r	BIOLOGICAL	P1009-S374	f77r.40	sheeol	SH+EE+OL	3	YES	NO	f88r	f76r,f88r,f88v	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E2348	P1003-E0344	f77r	BIOLOGICAL	P1009-S374	f77r.40	qotaiin	OT+AIIN	2	YES	NO	f82r,f83r	f71v,f72r,f82r,f83r	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E2349	P1003-E0345	f77r	BIOLOGICAL	P1009-S374	f77r.40	shody	SH+O+DY	3	YES	NO	f89r	f89r	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E2350	P1003-E0346	f77r	BIOLOGICAL	P1009-S375	f77r.40	qoty	OT+Y	2	YES	NO	f10r,f11r,f13r,f75r,f76r,f81v,f82r,f83r	f10r,f11r,f13r,f56r,f67r2,f71v,f72r,f75r,f76r,f81v,f82r,f83r	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E2351	P1003-E0347	f77r	BIOLOGICAL	P1009-S375	f77r.41	daiin	AIIN	1	YES	NO	f10r,f11r,f13r,f18r,f55v,f56r,f67r2,f71v,f72r,f76r,f81v,f82r,f83r,f88r,f88v,f89r	f10r,f11r,f13r,f18r,f55v,f56r,f67r2,f71v,f72r,f76r,f81v,f82r,f83r,f88r,f88v,f89r	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E2352	P1003-E0348	f77r	BIOLOGICAL	P1009-S375	f77r.41	sh	SH	1	YES	NO	f56r	f56r	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E2353	P1003-E0349	f77r	BIOLOGICAL	P1009-S375	f77r.41	qolchey	OL+Y	2	YES	NO	f76r,f83r	f56r,f67r2,f72r,f75r,f76r,f81v,f82r,f83r,f89r	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E2354	P1003-E0350	f77r	BIOLOGICAL	P1009-S375	f77r.41	qotedy	OT+E+DY	3	YES	NO	f75r,f76r,f81v,f82r,f83r	f75r,f76r,f81v,f82r,f83r	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E2355	P1003-E0351	f77r	BIOLOGICAL	P1009-S376	f77r.41	qotal	OT+AL	2	YES	NO	f76r,f82r,f83r	f71v,f72r,f76r,f82r,f83r	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E2356	P1003-E0352	f77r	BIOLOGICAL	P1009-S376	f77r.41	r	R	1	YES	NO	f56r,f67r2,f72r,f75r,f76r,f81v,f82r,f83r,f88v,f89r	f56r,f67r2,f72r,f75r,f76r,f81v,f82r,f83r,f88v,f89r	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E2357	P1003-E0353	f77r	BIOLOGICAL	P1009-S376	f77r.41	ain	AIN	1	YES	NO	f55v,f67r2,f75r,f76r,f88v,f89r	f10r,f11r,f18r,f55v,f67r2,f75r,f76r,f81v,f83r,f88v,f89r	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E2358	P1003-E0354	f77r	BIOLOGICAL	P1009-S376	f77r.41	chl	CH+L	2	YES	NO	NONE	NONE	YES	YES	NEW_ROOT_COMPOSITION_READABLE
P1024-E2359	P1003-E0355	f77r	BIOLOGICAL	P1009-S376	f77r.41	s	S	1	YES	NO	f11r,f13r,f55v,f56r,f67r2,f72r,f75r,f76r,f81v,f82r,f83r,f88r,f88v,f89r	f11r,f13r,f55v,f56r,f67r2,f72r,f75r,f76r,f81v,f82r,f83r,f88r,f88v,f89r	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E2360	P1003-E0356	f77r	BIOLOGICAL	P1009-S376	f77r.41	arol	AR+OL	2	YES	NO	f71v	f71v,f72r,f89r	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E2361	P1003-E0357	f77r	BIOLOGICAL	P1009-S376	f77r.42	qokeedy	OK+EE+DY	3	YES	NO	f75r,f76r,f82r,f83r	f55v,f72r,f75r,f76r,f81v,f82r,f83r	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E2362	P1003-E0358	f77r	BIOLOGICAL	P1009-S377	f77r.42	qotedy	OT+E+DY	3	YES	NO	f75r,f76r,f81v,f82r,f83r	f75r,f76r,f81v,f82r,f83r	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E2363	P1003-E0359	f77r	BIOLOGICAL	P1009-S378	f77r.42	qokeedy	OK+EE+DY	3	YES	NO	f75r,f76r,f82r,f83r	f55v,f72r,f75r,f76r,f81v,f82r,f83r	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E2364	P1003-E0360	f77r	BIOLOGICAL	P1009-S379	f77r.42	qokeedy	OK+EE+DY	3	YES	NO	f75r,f76r,f82r,f83r	f55v,f72r,f75r,f76r,f81v,f82r,f83r	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E2365	P1003-E0361	f77r	BIOLOGICAL	P1009-S380	f77r.42	qokeey	OK+EE+Y	3	YES	NO	f56r,f75r,f76r,f81v,f82r,f83r,f88r,f88v,f89r	f56r,f68r1,f71v,f72r,f75r,f76r,f81v,f82r,f83r,f88r,f88v,f89r	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E2366	P1003-E0362	f77r	BIOLOGICAL	P1009-S380	f77r.42	s	S	1	YES	NO	f11r,f13r,f55v,f56r,f67r2,f72r,f75r,f76r,f81v,f82r,f83r,f88r,f88v,f89r	f11r,f13r,f55v,f56r,f67r2,f72r,f75r,f76r,f81v,f82r,f83r,f88r,f88v,f89r	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E2367	P1003-E0363	f77r	BIOLOGICAL	P1009-S380	f77r.42	aiin	AIIN	1	YES	NO	f10r,f55v,f56r,f67r2,f71v,f72r,f76r,f81v,f82r,f83r,f88r,f88v,f89r	f10r,f11r,f13r,f18r,f55v,f56r,f67r2,f71v,f72r,f76r,f81v,f82r,f83r,f88r,f88v,f89r	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E2368	P1003-E0364	f77r	BIOLOGICAL	P1009-S380	f77r.42	al	AL	1	YES	NO	f55v,f71v,f72r,f75r,f76r,f81v,f83r,f89r	f18r,f55v,f56r,f67r2,f71v,f72r,f75r,f76r,f81v,f82r,f83r,f88r,f88v,f89r	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E2369	P1003-E0365	f77r	BIOLOGICAL	P1009-S380	f77r.43	d	D_ADDR	1	YES	YES	f11r,f13r,f17r,f56r,f72r,f82r	f11r,f13r,f17r,f56r,f72r,f82r	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E2370	P1003-E0366	f77r	BIOLOGICAL	P1009-S380	f77r.43	chee	SH+EE	2	YES	NO	NONE	NONE	YES	YES	NEW_ROOT_COMPOSITION_READABLE
P1024-E2371	P1003-E0367	f77r	BIOLOGICAL	P1009-S380	f77r.43	ol	OL	1	YES	NO	f18r,f55v,f72r,f75r,f76r,f81v,f82r,f83r,f88r,f88v,f89r	f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f72r,f75r,f76r,f81v,f82r,f83r,f88r,f88v,f89r	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E2372	P1003-E0368	f77r	BIOLOGICAL	P1009-S380	f77r.43	cheedy	CH+EE+D_ADDR+Y	4	YES	YES	f72r,f76r,f81v,f82r,f88v,f89r	f72r,f76r,f81v,f82r,f88v,f89r	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E2373	P1003-E0369	f77r	BIOLOGICAL	P1009-S380	f77r.43	qotaiin	OT+AIIN	2	YES	NO	f82r,f83r	f71v,f72r,f82r,f83r	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E2374	P1003-E0370	f77r	BIOLOGICAL	P1009-S380	f77r.43	qoteedy	OT+EE+DY	3	YES	NO	f75r,f76r,f82r,f83r	f72r,f75r,f76r,f82r,f83r	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E2375	P1003-E0371	f77r	BIOLOGICAL	P1009-S381	f77r.43	qotedy	OT+E+DY	3	YES	NO	f75r,f76r,f81v,f82r,f83r	f75r,f76r,f81v,f82r,f83r	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E2376	P1003-E0372	f77r	BIOLOGICAL	P1009-S382	f77r.43	raiin	R+AIIN	2	YES	NO	f76r,f82r	f76r,f82r	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E2377	P1003-E0373	f77r	BIOLOGICAL	P1009-S382	f77r.44	sheey	SH+EE+Y	3	YES	NO	f72r,f76r,f81v,f82r,f83r,f89r	f68r1,f71v,f72r,f75r,f76r,f81v,f82r,f83r,f88r,f89r	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E2378	P1003-E0374	f77r	BIOLOGICAL	P1009-S382	f77r.44	qepchedy	CARRIER_Q+E+P+CHD+Y	5	YES	NO	NONE	NONE	YES	YES	NEW_ROOT_COMPOSITION_READABLE
P1024-E2379	P1003-E0375	f77r	BIOLOGICAL	P1009-S382	f77r.44	qol	OL	1	YES	NO	f55v,f75r,f76r,f81v,f82r,f83r,f89r	f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f72r,f75r,f76r,f81v,f82r,f83r,f88r,f88v,f89r	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E2380	P1003-E0376	f77r	BIOLOGICAL	P1009-S382	f77r.44	cheedy	CH+EE+D_ADDR+Y	4	YES	YES	f72r,f76r,f81v,f82r,f88v,f89r	f72r,f76r,f81v,f82r,f88v,f89r	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E2381	P1003-E0377	f77r	BIOLOGICAL	P1009-S382	f77r.44	qokear	OK+E+AR	3	YES	NO	NONE	f76r	YES	NO	ROOT_RECIPE_TRANSFERS
