global_priority_rank	tier_rank	priority_tier	priority_reason	source_matrix_cell_id	frozen_frame	action_root	action_recipe	register	portable_component_trace_de	owner_local_component_trace_de	current_default_phrase_de	state_requirement	editorial_change_type	component_count	action_component_count	repeated_action_root_count	repeated_action_roots	repeated_action_fluency_warning	local_observed_head_count	local_observed_heads	local_observed_event_count	local_observed_clause_form_count	local_observed_page_count	local_observed_pages	cross_register_observed_cell_count	cross_register_observed_registers	cross_register_observed_event_count	cross_register_observed_page_count	cross_register_observed_pages	all_component_value_cells_old	evidence_status_retained	working_root_meaning_changed	surface_prediction_made	occurrence_prediction_made	guard
237	72	B_LOCAL_SINGLE_HEAD	ONE_EXACT_OTHER_ACTION_CELL_SAME_FRAME_REGISTER	G498-M387	@ACTION+OR+Y	CHD	CHD+OR+Y	HERBAL	BEARBEITEN · EINHEIT · POSTEN	MATERIAL BEARBEITEN · ARBEITSEINHEIT · PFLANZENPOSTEN	Bearbeite die Arbeitseinheit und den Pflanzenposten.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED_RENDERER	3	1	0	NONE	NO	1	T	1	1	1	f13r	0	NONE	0	0	NONE	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
238	73	B_LOCAL_SINGLE_HEAD	ONE_EXACT_OTHER_ACTION_CELL_SAME_FRAME_REGISTER	G498-M378	@ACTION+OR+Y	K	K+OR+Y	BIOLOGICAL	GEBEN · EINHEIT · POSTEN	POSTEN ZUFÜHREN · STATIONSEINHEIT · STATIONSPOSTEN	Führe die Stationseinheit und den Stationsposten zu.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED_RENDERER	3	1	0	NONE	NO	1	R	1	1	1	f76r	0	NONE	0	0	NONE	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
239	74	B_LOCAL_SINGLE_HEAD	ONE_EXACT_OTHER_ACTION_CELL_SAME_FRAME_REGISTER	G498-M377	@ACTION+OR+Y	K	K+OR+Y	HERBAL	GEBEN · EINHEIT · POSTEN	MATERIAL ZUGEBEN · ARBEITSEINHEIT · PFLANZENPOSTEN	Gib die Arbeitseinheit und den Pflanzenposten zu.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED_RENDERER	3	1	0	NONE	NO	1	T	1	1	1	f13r	0	NONE	0	0	NONE	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
240	75	B_LOCAL_SINGLE_HEAD	ONE_EXACT_OTHER_ACTION_CELL_SAME_FRAME_REGISTER	G498-M363	@ACTION+OR+Y	OK	OK+OR+Y	BIOLOGICAL	SETZEN · EINHEIT · POSTEN	STATIONSGANG ANSETZEN · STATIONSEINHEIT · STATIONSPOSTEN	Setze die Stationseinheit und den Stationsposten im Stationsgang an.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED_RENDERER	3	1	0	NONE	NO	1	R	1	1	1	f76r	0	NONE	0	0	NONE	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
241	76	B_LOCAL_SINGLE_HEAD	ONE_EXACT_OTHER_ACTION_CELL_SAME_FRAME_REGISTER	G498-M362	@ACTION+OR+Y	OK	OK+OR+Y	HERBAL	SETZEN · EINHEIT · POSTEN	ARBEITSGANG ANSETZEN · ARBEITSEINHEIT · PFLANZENPOSTEN	Setze die Arbeitseinheit und den Pflanzenposten im Arbeitsgang an.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED_RENDERER	3	1	0	NONE	NO	1	T	1	1	1	f13r	0	NONE	0	0	NONE	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
242	77	B_LOCAL_SINGLE_HEAD	ONE_EXACT_OTHER_ACTION_CELL_SAME_FRAME_REGISTER	G498-M403	@ACTION+OR+Y	P	P+OR+Y	BIOLOGICAL	EINSETZEN · EINHEIT · POSTEN	POSTEN EINSETZEN · STATIONSEINHEIT · STATIONSPOSTEN	Setze die Stationseinheit und den Stationsposten ein.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED_RENDERER	3	1	0	NONE	NO	1	R	1	1	1	f76r	0	NONE	0	0	NONE	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
243	78	B_LOCAL_SINGLE_HEAD	ONE_EXACT_OTHER_ACTION_CELL_SAME_FRAME_REGISTER	G498-M402	@ACTION+OR+Y	P	P+OR+Y	HERBAL	EINSETZEN · EINHEIT · POSTEN	MATERIAL EINSETZEN · ARBEITSEINHEIT · PFLANZENPOSTEN	Setze die Arbeitseinheit und den Pflanzenposten ein.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED_RENDERER	3	1	0	NONE	NO	1	T	1	1	1	f13r	0	NONE	0	0	NONE	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
244	79	B_LOCAL_SINGLE_HEAD	ONE_EXACT_OTHER_ACTION_CELL_SAME_FRAME_REGISTER	G498-M253	@ACTION+CH+E+Y	CHD	CHD+CH+E+Y	BIOLOGICAL	BEARBEITEN · NEHMEN · GRAD I · POSTEN	POSTEN BEARBEITEN · POSTEN ENTNEHMEN · GRAD I · STATIONSPOSTEN	Bearbeite den Stationsposten und entnimm den Stationsposten; auf Grad I.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED_RENDERER	4	2	0	NONE	NO	1	R	1	1	1	f82r	0	NONE	0	0	NONE	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
245	80	B_LOCAL_SINGLE_HEAD	ONE_EXACT_OTHER_ACTION_CELL_SAME_FRAME_REGISTER	G498-M251	@ACTION+CH+E+Y	CHD	CHD+CH+E+Y	SOURCE_SECTION_T	BEARBEITEN · NEHMEN · GRAD I · POSTEN	EINTRAG BEARBEITEN · ENTNEHMEN · GRAD I · LAUFENDER EINTRAG	Bearbeite den laufenden Eintrag und entnimm den laufenden Eintrag; auf Grad I.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED_RENDERER	4	2	0	NONE	NO	1	T	1	1	1	f1r	0	NONE	0	0	NONE	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
246	81	B_LOCAL_SINGLE_HEAD	ONE_EXACT_OTHER_ACTION_CELL_SAME_FRAME_REGISTER	G498-M268	@ACTION+CH+E+Y	P	P+CH+E+Y	BIOLOGICAL	EINSETZEN · NEHMEN · GRAD I · POSTEN	POSTEN EINSETZEN · POSTEN ENTNEHMEN · GRAD I · STATIONSPOSTEN	Setze den Stationsposten ein und entnimm den Stationsposten; auf Grad I.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED_RENDERER	4	2	0	NONE	NO	1	R	1	1	1	f82r	0	NONE	0	0	NONE	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
247	82	B_LOCAL_SINGLE_HEAD	ONE_EXACT_OTHER_ACTION_CELL_SAME_FRAME_REGISTER	G498-M266	@ACTION+CH+E+Y	P	P+CH+E+Y	SOURCE_SECTION_T	EINSETZEN · NEHMEN · GRAD I · POSTEN	IN EINTRAG EINSETZEN · ENTNEHMEN · GRAD I · LAUFENDER EINTRAG	Setze den laufenden Eintrag ein und entnimm den laufenden Eintrag; auf Grad I.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED_RENDERER	4	2	0	NONE	NO	1	T	1	1	1	f1r	0	NONE	0	0	NONE	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
248	83	B_LOCAL_SINGLE_HEAD	ONE_EXACT_OTHER_ACTION_CELL_SAME_FRAME_REGISTER	G498-M238	@ACTION+CH+E+Y	SH	SH+CH+E+Y	BIOLOGICAL	HALTEN · NEHMEN · GRAD I · POSTEN	POSTEN HALTEN · POSTEN ENTNEHMEN · GRAD I · STATIONSPOSTEN	Halte den Stationsposten und entnimm den Stationsposten; auf Grad I.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED_RENDERER	4	2	0	NONE	NO	1	R	1	1	1	f82r	0	NONE	0	0	NONE	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
249	84	B_LOCAL_SINGLE_HEAD	ONE_EXACT_OTHER_ACTION_CELL_SAME_FRAME_REGISTER	G498-M236	@ACTION+CH+E+Y	SH	SH+CH+E+Y	SOURCE_SECTION_T	HALTEN · NEHMEN · GRAD I · POSTEN	FESTHALTEN · ENTNEHMEN · GRAD I · LAUFENDER EINTRAG	Halte den laufenden Eintrag fest und entnimm den laufenden Eintrag; auf Grad I.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED_RENDERER	4	2	0	NONE	NO	1	T	1	1	1	f1r	0	NONE	0	0	NONE	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
250	85	B_LOCAL_SINGLE_HEAD	ONE_EXACT_OTHER_ACTION_CELL_SAME_FRAME_REGISTER	G498-M459	CH+@ACTION	CH	CH+CH	CELESTIAL	NEHMEN · NEHMEN	POSITION AUFNEHMEN · POSITION AUFNEHMEN	Nimm das zuvor Genannte auf und nimm es auf.	ACTIVE_ARGUMENT_REQUIRED	CONTEXT_NOUN_GENERALIZED	2	2	1	CH	YES	1	S	1	1	1	f72r	0	NONE	0	0	NONE	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
251	86	B_LOCAL_SINGLE_HEAD	ONE_EXACT_OTHER_ACTION_CELL_SAME_FRAME_REGISTER	G498-M457	CH+@ACTION	CH	CH+CH	HERBAL	NEHMEN · NEHMEN	PFLANZENTEIL NEHMEN · PFLANZENTEIL NEHMEN	Nimm das zuvor Genannte und nimm es.	ACTIVE_ARGUMENT_REQUIRED	CONTEXT_NOUN_GENERALIZED	2	2	1	CH	YES	1	T	1	1	1	f10r	0	NONE	0	0	NONE	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
252	87	B_LOCAL_SINGLE_HEAD	ONE_EXACT_OTHER_ACTION_CELL_SAME_FRAME_REGISTER	G498-M233	@ACTION+CH+E+Y	CH	CH+CH+E+Y	BIOLOGICAL	NEHMEN · NEHMEN · GRAD I · POSTEN	POSTEN ENTNEHMEN · POSTEN ENTNEHMEN · GRAD I · STATIONSPOSTEN	Entnimm den Stationsposten und entnimm den Stationsposten; auf Grad I.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED_RENDERER	4	2	1	CH	YES	1	R	1	1	1	f82r	0	NONE	0	0	NONE	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
253	88	B_LOCAL_SINGLE_HEAD	ONE_EXACT_OTHER_ACTION_CELL_SAME_FRAME_REGISTER	G498-M231	@ACTION+CH+E+Y	CH	CH+CH+E+Y	SOURCE_SECTION_T	NEHMEN · NEHMEN · GRAD I · POSTEN	ENTNEHMEN · ENTNEHMEN · GRAD I · LAUFENDER EINTRAG	Entnimm den laufenden Eintrag und entnimm den laufenden Eintrag; auf Grad I.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED_RENDERER	4	2	1	CH	YES	1	T	1	1	1	f1r	0	NONE	0	0	NONE	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
254	1	C_CROSS_REGISTER_SAME_ACTION	EXACT_SAME_ACTION_FRAME_IN_OTHER_REGISTER	G498-M182	@ACTION+AL+Y	OK	OK+AL+Y	HERBAL	SETZEN · ZIELORT · POSTEN	ARBEITSGANG ANSETZEN · ZIELSTELLE · PFLANZENPOSTEN	Setze den Pflanzenposten im Arbeitsgang an; zur Zielstelle.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED_RENDERER	3	1	0	NONE	NO	0	NONE	0	0	0	NONE	2	BIOLOGICAL|CELESTIAL	5	4	f72r|f76r|f77r|f82r	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
255	2	C_CROSS_REGISTER_SAME_ACTION	EXACT_SAME_ACTION_FRAME_IN_OTHER_REGISTER	G498-M181	@ACTION+AL+Y	OK	OK+AL+Y	SOURCE_SECTION_T	SETZEN · ZIELORT · POSTEN	EINTRAGEN · ZIELSPALTE · LAUFENDER EINTRAG	Trage den laufenden Eintrag ein; zur Zielspalte.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED_RENDERER	3	1	0	NONE	NO	0	NONE	0	0	0	NONE	2	BIOLOGICAL|CELESTIAL	5	4	f72r|f76r|f77r|f82r	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
256	3	C_CROSS_REGISTER_SAME_ACTION	EXACT_SAME_ACTION_FRAME_IN_OTHER_REGISTER	G498-M304	@ACTION+CHD+Y	T	T+CHD+Y	CELESTIAL	EINSTELLEN · BEARBEITEN · POSTEN	WERT EINSTELLEN · EINTRAG BEARBEITEN · POSITIONSPOSTEN	Stelle den Positionsposten ein und bearbeite den Positionsposten.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED	3	2	0	NONE	NO	0	NONE	0	0	0	NONE	2	HERBAL|BIOLOGICAL	5	3	f75r|f83r|f95v	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
257	4	C_CROSS_REGISTER_SAME_ACTION	EXACT_SAME_ACTION_FRAME_IN_OTHER_REGISTER	G498-M305	@ACTION+CHD+Y	T	T+CHD+Y	PHARMA	EINSTELLEN · BEARBEITEN · POSTEN	ANSATZWERT EINSTELLEN · ANSATZ BEARBEITEN · DROGENPOSTEN	Stelle den Drogenposten ein und bearbeite den Drogenposten.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED	3	2	0	NONE	NO	0	NONE	0	0	0	NONE	2	HERBAL|BIOLOGICAL	5	3	f75r|f83r|f95v	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
258	5	C_CROSS_REGISTER_SAME_ACTION	EXACT_SAME_ACTION_FRAME_IN_OTHER_REGISTER	G498-M301	@ACTION+CHD+Y	T	T+CHD+Y	SOURCE_SECTION_T	EINSTELLEN · BEARBEITEN · POSTEN	FESTLEGEN · EINTRAG BEARBEITEN · LAUFENDER EINTRAG	Lege den laufenden Eintrag fest und bearbeite den laufenden Eintrag.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED	3	2	0	NONE	NO	0	NONE	0	0	0	NONE	2	HERBAL|BIOLOGICAL	5	3	f75r|f83r|f95v	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
259	6	C_CROSS_REGISTER_SAME_ACTION	EXACT_SAME_ACTION_FRAME_IN_OTHER_REGISTER	G498-M187	@ACTION+AL+Y	CH	CH+AL+Y	HERBAL	NEHMEN · ZIELORT · POSTEN	PFLANZENTEIL NEHMEN · ZIELSTELLE · PFLANZENPOSTEN	Nimm den Pflanzenposten; zur Zielstelle.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED_RENDERER	3	1	0	NONE	NO	0	NONE	0	0	0	NONE	2	BIOLOGICAL|PHARMA	3	3	f76r|f88v|f89r	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
260	7	C_CROSS_REGISTER_SAME_ACTION	EXACT_SAME_ACTION_FRAME_IN_OTHER_REGISTER	G498-M186	@ACTION+AL+Y	CH	CH+AL+Y	SOURCE_SECTION_T	NEHMEN · ZIELORT · POSTEN	ENTNEHMEN · ZIELSPALTE · LAUFENDER EINTRAG	Entnimm den laufenden Eintrag; zur Zielspalte.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED_RENDERER	3	1	0	NONE	NO	0	NONE	0	0	0	NONE	2	BIOLOGICAL|PHARMA	3	3	f76r|f88v|f89r	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
261	8	C_CROSS_REGISTER_SAME_ACTION	EXACT_SAME_ACTION_FRAME_IN_OTHER_REGISTER	G498-M274	@ACTION+CHD+Y	OK	OK+CHD+Y	CELESTIAL	SETZEN · BEARBEITEN · POSTEN	POSITION SETZEN · EINTRAG BEARBEITEN · POSITIONSPOSTEN	Setze den Positionsposten und bearbeite den Positionsposten.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED_RENDERER	3	2	0	NONE	NO	0	NONE	0	0	0	NONE	1	BIOLOGICAL	4	2	f81r|f83r	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
262	9	C_CROSS_REGISTER_SAME_ACTION	EXACT_SAME_ACTION_FRAME_IN_OTHER_REGISTER	G498-M275	@ACTION+CHD+Y	OK	OK+CHD+Y	PHARMA	SETZEN · BEARBEITEN · POSTEN	ANSATZ ANSETZEN · ANSATZ BEARBEITEN · DROGENPOSTEN	Setze den Drogenposten als Ansatz an und bearbeite den Drogenposten.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED_RENDERER	3	2	0	NONE	NO	0	NONE	0	0	0	NONE	1	BIOLOGICAL	4	2	f81r|f83r	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
263	10	C_CROSS_REGISTER_SAME_ACTION	EXACT_SAME_ACTION_FRAME_IN_OTHER_REGISTER	G498-M271	@ACTION+CHD+Y	OK	OK+CHD+Y	SOURCE_SECTION_T	SETZEN · BEARBEITEN · POSTEN	EINTRAGEN · EINTRAG BEARBEITEN · LAUFENDER EINTRAG	Trage den laufenden Eintrag ein und bearbeite den laufenden Eintrag.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED_RENDERER	3	2	0	NONE	NO	0	NONE	0	0	0	NONE	1	BIOLOGICAL	4	2	f81r|f83r	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
264	11	C_CROSS_REGISTER_SAME_ACTION	EXACT_SAME_ACTION_FRAME_IN_OTHER_REGISTER	G498-M289	@ACTION+CHD+Y	K	K+CHD+Y	CELESTIAL	GEBEN · BEARBEITEN · POSTEN	WERT ZUORDNEN · EINTRAG BEARBEITEN · POSITIONSPOSTEN	Ordne den Positionsposten zu und bearbeite den Positionsposten.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED_RENDERER	3	2	0	NONE	NO	0	NONE	0	0	0	NONE	1	HERBAL	2	2	f55v|f95v	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
265	12	C_CROSS_REGISTER_SAME_ACTION	EXACT_SAME_ACTION_FRAME_IN_OTHER_REGISTER	G498-M290	@ACTION+CHD+Y	K	K+CHD+Y	PHARMA	GEBEN · BEARBEITEN · POSTEN	ZUTAT ZUGEBEN · ANSATZ BEARBEITEN · DROGENPOSTEN	Gib den Drogenposten zu und bearbeite den Drogenposten.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED_RENDERER	3	2	0	NONE	NO	0	NONE	0	0	0	NONE	1	HERBAL	2	2	f55v|f95v	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
266	13	C_CROSS_REGISTER_SAME_ACTION	EXACT_SAME_ACTION_FRAME_IN_OTHER_REGISTER	G498-M286	@ACTION+CHD+Y	K	K+CHD+Y	SOURCE_SECTION_T	GEBEN · BEARBEITEN · POSTEN	ZUORDNEN · EINTRAG BEARBEITEN · LAUFENDER EINTRAG	Ordne den laufenden Eintrag zu und bearbeite den laufenden Eintrag.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED_RENDERER	3	2	0	NONE	NO	0	NONE	0	0	0	NONE	1	HERBAL	2	2	f55v|f95v	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
267	14	C_CROSS_REGISTER_SAME_ACTION	EXACT_SAME_ACTION_FRAME_IN_OTHER_REGISTER	G498-M309	@ACTION+CHD+Y	R	R+CHD+Y	CELESTIAL	MARKIEREN · BEARBEITEN · POSTEN	POSITION MARKIEREN · EINTRAG BEARBEITEN · POSITIONSPOSTEN	Markiere den Positionsposten und bearbeite den Positionsposten.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED	3	2	0	NONE	NO	0	NONE	0	0	0	NONE	1	BIOLOGICAL	2	2	f82r|f83r	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
268	15	C_CROSS_REGISTER_SAME_ACTION	EXACT_SAME_ACTION_FRAME_IN_OTHER_REGISTER	G498-M310	@ACTION+CHD+Y	R	R+CHD+Y	PHARMA	MARKIEREN · BEARBEITEN · POSTEN	POSTEN MARKIEREN · ANSATZ BEARBEITEN · DROGENPOSTEN	Markiere den Drogenposten und bearbeite den Drogenposten.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED	3	2	0	NONE	NO	0	NONE	0	0	0	NONE	1	BIOLOGICAL	2	2	f82r|f83r	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
269	16	C_CROSS_REGISTER_SAME_ACTION	EXACT_SAME_ACTION_FRAME_IN_OTHER_REGISTER	G498-M306	@ACTION+CHD+Y	R	R+CHD+Y	SOURCE_SECTION_T	MARKIEREN · BEARBEITEN · POSTEN	KENNZEICHNEN · EINTRAG BEARBEITEN · LAUFENDER EINTRAG	Kennzeichne den laufenden Eintrag und bearbeite den laufenden Eintrag.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED	3	2	0	NONE	NO	0	NONE	0	0	0	NONE	1	BIOLOGICAL	2	2	f82r|f83r	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
270	17	C_CROSS_REGISTER_SAME_ACTION	EXACT_SAME_ACTION_FRAME_IN_OTHER_REGISTER	G498-M470	CH+@ACTION	K	CH+K	PHARMA	NEHMEN · GEBEN	DROGENPOSTEN NEHMEN · ZUTAT ZUGEBEN	Nimm das zuvor Genannte und gib es zu.	ACTIVE_ARGUMENT_REQUIRED	CONTEXT_NOUN_GENERALIZED	2	2	0	NONE	NO	0	NONE	0	0	0	NONE	1	BIOLOGICAL	1	1	f76r	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
271	18	C_CROSS_REGISTER_SAME_ACTION	EXACT_SAME_ACTION_FRAME_IN_OTHER_REGISTER	G498-M466	CH+@ACTION	K	CH+K	SOURCE_SECTION_T	NEHMEN · GEBEN	ENTNEHMEN · ZUORDNEN	Entnimm das zuvor Genannte und ordne es zu.	ACTIVE_ARGUMENT_REQUIRED	CONTEXT_NOUN_GENERALIZED	2	2	0	NONE	NO	0	NONE	0	0	0	NONE	1	BIOLOGICAL	1	1	f76r	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
272	19	C_CROSS_REGISTER_SAME_ACTION	EXACT_SAME_ACTION_FRAME_IN_OTHER_REGISTER	G498-M490	CH+@ACTION	R	CH+R	PHARMA	NEHMEN · MARKIEREN	DROGENPOSTEN NEHMEN · POSTEN MARKIEREN	Nimm das zuvor Genannte und markiere es.	ACTIVE_ARGUMENT_REQUIRED	COMPOSED_CONTEXT_NOUN_GENERALIZED	2	2	0	NONE	NO	0	NONE	0	0	0	NONE	1	BIOLOGICAL	1	1	f77r	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
273	20	C_CROSS_REGISTER_SAME_ACTION	EXACT_SAME_ACTION_FRAME_IN_OTHER_REGISTER	G498-M486	CH+@ACTION	R	CH+R	SOURCE_SECTION_T	NEHMEN · MARKIEREN	ENTNEHMEN · KENNZEICHNEN	Entnimm das zuvor Genannte und kennzeichne es.	ACTIVE_ARGUMENT_REQUIRED	COMPOSED_CONTEXT_NOUN_GENERALIZED	2	2	0	NONE	NO	0	NONE	0	0	0	NONE	1	BIOLOGICAL	1	1	f77r	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
274	21	C_CROSS_REGISTER_SAME_ACTION	EXACT_SAME_ACTION_FRAME_IN_OTHER_REGISTER	G498-M475	CH+@ACTION	S	CH+S	PHARMA	NEHMEN · WÄHLEN	DROGENPOSTEN NEHMEN · DROGENPOSTEN WÄHLEN	Nimm das zuvor Genannte und wähle es.	ACTIVE_ARGUMENT_REQUIRED	CONTEXT_NOUN_GENERALIZED	2	2	0	NONE	NO	0	NONE	0	0	0	NONE	1	CELESTIAL	1	1	f72r	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
275	22	C_CROSS_REGISTER_SAME_ACTION	EXACT_SAME_ACTION_FRAME_IN_OTHER_REGISTER	G498-M471	CH+@ACTION	S	CH+S	SOURCE_SECTION_T	NEHMEN · WÄHLEN	ENTNEHMEN · AUSWÄHLEN	Entnimm das zuvor Genannte und wähle es.	ACTIVE_ARGUMENT_REQUIRED	CONTEXT_NOUN_GENERALIZED	2	2	0	NONE	NO	0	NONE	0	0	0	NONE	1	CELESTIAL	1	1	f72r	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
