case	edition	paragraph	leaf	writer	trace	predicted_groups	observed_groups	status	reason	nodes
2602	ZL3b	f99r|f99r.47-f99r.52	99	FUSED	FRISESOMORUM	10	43	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2603	ZL3b	f99r|f99r.47-f99r.52	99	SEPARATE	FAPESMO	22	43	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2604	ZL3b	f99r|f99r.47-f99r.52	99	SEPARATE	FRISESOMORUM	22	43	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2605	ZL3b	f99v|f99v.10-f99v.13	99	FUSED	FAPESMO	10	33	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2606	ZL3b	f99v|f99v.10-f99v.13	99	FUSED	FRISESOMORUM	10	33	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2607	ZL3b	f99v|f99v.10-f99v.13	99	SEPARATE	FAPESMO	22	33	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2608	ZL3b	f99v|f99v.10-f99v.13	99	SEPARATE	FRISESOMORUM	22	33	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2609	ZL3b	f99v|f99v.21-f99v.24	99	FUSED	FAPESMO	10	37	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2610	ZL3b	f99v|f99v.21-f99v.24	99	FUSED	FRISESOMORUM	10	37	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2611	ZL3b	f99v|f99v.21-f99v.24	99	SEPARATE	FAPESMO	22	37	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2612	ZL3b	f99v|f99v.21-f99v.24	99	SEPARATE	FRISESOMORUM	22	37	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2613	ZL3b	f99v|f99v.32-f99v.35	99	FUSED	FAPESMO	10	35	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2614	ZL3b	f99v|f99v.32-f99v.35	99	FUSED	FRISESOMORUM	10	35	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2615	ZL3b	f99v|f99v.32-f99v.35	99	SEPARATE	FAPESMO	22	35	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2616	ZL3b	f99v|f99v.32-f99v.35	99	SEPARATE	FRISESOMORUM	22	35	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2617	ZL3b	f99v|f99v.37-f99v.43	99	FUSED	FAPESMO	10	43	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2618	ZL3b	f99v|f99v.37-f99v.43	99	FUSED	FRISESOMORUM	10	43	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2619	ZL3b	f99v|f99v.37-f99v.43	99	SEPARATE	FAPESMO	22	43	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2620	ZL3b	f99v|f99v.37-f99v.43	99	SEPARATE	FRISESOMORUM	22	43	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2621	ZL3b	f9r|f9r.1-f9r.5	9	FUSED	FAPESMO	10	48	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2622	ZL3b	f9r|f9r.1-f9r.5	9	FUSED	FRISESOMORUM	10	48	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2623	ZL3b	f9r|f9r.1-f9r.5	9	SEPARATE	FAPESMO	22	48	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2624	ZL3b	f9r|f9r.1-f9r.5	9	SEPARATE	FRISESOMORUM	22	48	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2625	ZL3b	f9r|f9r.6-f9r.10	9	FUSED	FAPESMO	10	37	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2626	ZL3b	f9r|f9r.6-f9r.10	9	FUSED	FRISESOMORUM	10	37	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2627	ZL3b	f9r|f9r.6-f9r.10	9	SEPARATE	FAPESMO	22	37	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2628	ZL3b	f9r|f9r.6-f9r.10	9	SEPARATE	FRISESOMORUM	22	37	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2629	ZL3b	f9v|f9v.1-f9v.4	9	FUSED	FAPESMO	10	38	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2630	ZL3b	f9v|f9v.1-f9v.4	9	FUSED	FRISESOMORUM	10	38	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2631	ZL3b	f9v|f9v.1-f9v.4	9	SEPARATE	FAPESMO	22	38	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2632	ZL3b	f9v|f9v.1-f9v.4	9	SEPARATE	FRISESOMORUM	22	38	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2633	ZL3b	f9v|f9v.5-f9v.12	9	FUSED	FAPESMO	10	48	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2634	ZL3b	f9v|f9v.5-f9v.12	9	FUSED	FRISESOMORUM	10	48	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2635	ZL3b	f9v|f9v.5-f9v.12	9	SEPARATE	FAPESMO	22	48	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2636	ZL3b	f9v|f9v.5-f9v.12	9	SEPARATE	FRISESOMORUM	22	48	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2637	IT2a	f100r|f100r.12-f100r.15	100	FUSED	FAPESMO	10	36	COUNT_MISMATCH	expected 10 groups; observed 36	0
2638	IT2a	f100r|f100r.12-f100r.15	100	FUSED	FRISESOMORUM	10	36	COUNT_MISMATCH	expected 10 groups; observed 36	0
2639	IT2a	f100r|f100r.12-f100r.15	100	SEPARATE	FAPESMO	22	36	COUNT_MISMATCH	expected 22 groups; observed 36	0
2640	IT2a	f100r|f100r.12-f100r.15	100	SEPARATE	FRISESOMORUM	22	36	COUNT_MISMATCH	expected 22 groups; observed 36	0
2641	IT2a	f100r|f100r.22-f100r.27	100	FUSED	FAPESMO	10	56	COUNT_MISMATCH	expected 10 groups; observed 56	0
2642	IT2a	f100r|f100r.22-f100r.27	100	FUSED	FRISESOMORUM	10	56	COUNT_MISMATCH	expected 10 groups; observed 56	0
2643	IT2a	f100r|f100r.22-f100r.27	100	SEPARATE	FAPESMO	22	56	COUNT_MISMATCH	expected 22 groups; observed 56	0
2644	IT2a	f100r|f100r.22-f100r.27	100	SEPARATE	FRISESOMORUM	22	56	COUNT_MISMATCH	expected 22 groups; observed 56	0
2645	IT2a	f100v|f100v.14-f100v.22	100	FUSED	FAPESMO	10	76	COUNT_MISMATCH	expected 10 groups; observed 76	0
2646	IT2a	f100v|f100v.14-f100v.22	100	FUSED	FRISESOMORUM	10	76	COUNT_MISMATCH	expected 10 groups; observed 76	0
2647	IT2a	f100v|f100v.14-f100v.22	100	SEPARATE	FAPESMO	22	76	COUNT_MISMATCH	expected 22 groups; observed 76	0
2648	IT2a	f100v|f100v.14-f100v.22	100	SEPARATE	FRISESOMORUM	22	76	COUNT_MISMATCH	expected 22 groups; observed 76	0
2649	IT2a	f102r1|f102r1.3-f102r1.6	102	FUSED	FAPESMO	10	29	COUNT_MISMATCH	expected 10 groups; observed 29	0
2650	IT2a	f102r1|f102r1.3-f102r1.6	102	FUSED	FRISESOMORUM	10	29	COUNT_MISMATCH	expected 10 groups; observed 29	0
2651	IT2a	f102r1|f102r1.3-f102r1.6	102	SEPARATE	FAPESMO	22	29	COUNT_MISMATCH	expected 22 groups; observed 29	0
2652	IT2a	f102r1|f102r1.3-f102r1.6	102	SEPARATE	FRISESOMORUM	22	29	COUNT_MISMATCH	expected 22 groups; observed 29	0
2653	IT2a	f102r1|f102r1.8-f102r1.11	102	FUSED	FAPESMO	10	33	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2654	IT2a	f102r1|f102r1.8-f102r1.11	102	FUSED	FRISESOMORUM	10	33	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2655	IT2a	f102r1|f102r1.8-f102r1.11	102	SEPARATE	FAPESMO	22	33	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2656	IT2a	f102r1|f102r1.8-f102r1.11	102	SEPARATE	FRISESOMORUM	22	33	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2657	IT2a	f102r1|f102r1.13-f102r1.17	102	FUSED	FAPESMO	10	43	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2658	IT2a	f102r1|f102r1.13-f102r1.17	102	FUSED	FRISESOMORUM	10	43	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2659	IT2a	f102r1|f102r1.13-f102r1.17	102	SEPARATE	FAPESMO	22	43	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2660	IT2a	f102r1|f102r1.13-f102r1.17	102	SEPARATE	FRISESOMORUM	22	43	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2661	IT2a	f102v1|f102v1.7-f102v1.12	102	FUSED	FAPESMO	10	56	COUNT_MISMATCH	expected 10 groups; observed 56	0
2662	IT2a	f102v1|f102v1.7-f102v1.12	102	FUSED	FRISESOMORUM	10	56	COUNT_MISMATCH	expected 10 groups; observed 56	0
2663	IT2a	f102v1|f102v1.7-f102v1.12	102	SEPARATE	FAPESMO	22	56	COUNT_MISMATCH	expected 22 groups; observed 56	0
2664	IT2a	f102v1|f102v1.7-f102v1.12	102	SEPARATE	FRISESOMORUM	22	56	COUNT_MISMATCH	expected 22 groups; observed 56	0
2665	IT2a	f102v1|f102v1.13-f102v1.14	102	FUSED	FAPESMO	10	15	COUNT_MISMATCH	expected 10 groups; observed 15	0
2666	IT2a	f102v1|f102v1.13-f102v1.14	102	FUSED	FRISESOMORUM	10	15	COUNT_MISMATCH	expected 10 groups; observed 15	0
2667	IT2a	f102v1|f102v1.13-f102v1.14	102	SEPARATE	FAPESMO	22	15	COUNT_MISMATCH	expected 22 groups; observed 15	0
2668	IT2a	f102v1|f102v1.13-f102v1.14	102	SEPARATE	FRISESOMORUM	22	15	COUNT_MISMATCH	expected 22 groups; observed 15	0
2669	IT2a	f102v1|f102v1.19-f102v1.24	102	FUSED	FAPESMO	10	46	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2670	IT2a	f102v1|f102v1.19-f102v1.24	102	FUSED	FRISESOMORUM	10	46	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2671	IT2a	f102v1|f102v1.19-f102v1.24	102	SEPARATE	FAPESMO	22	46	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2672	IT2a	f102v1|f102v1.19-f102v1.24	102	SEPARATE	FRISESOMORUM	22	46	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2673	IT2a	f102v2|f102v2.17-f102v2.23	102	FUSED	FAPESMO	10	67	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2674	IT2a	f102v2|f102v2.17-f102v2.23	102	FUSED	FRISESOMORUM	10	67	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2675	IT2a	f102v2|f102v2.17-f102v2.23	102	SEPARATE	FAPESMO	22	67	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2676	IT2a	f102v2|f102v2.17-f102v2.23	102	SEPARATE	FRISESOMORUM	22	67	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2677	IT2a	f102v2|f102v2.30-f102v2.36	102	FUSED	FAPESMO	10	69	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2678	IT2a	f102v2|f102v2.30-f102v2.36	102	FUSED	FRISESOMORUM	10	69	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2679	IT2a	f102v2|f102v2.30-f102v2.36	102	SEPARATE	FAPESMO	22	69	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2680	IT2a	f102v2|f102v2.30-f102v2.36	102	SEPARATE	FRISESOMORUM	22	69	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2681	IT2a	f102v2|f102v2.37-f102v2.39	102	FUSED	FAPESMO	10	25	COUNT_MISMATCH	expected 10 groups; observed 25	0
2682	IT2a	f102v2|f102v2.37-f102v2.39	102	FUSED	FRISESOMORUM	10	25	COUNT_MISMATCH	expected 10 groups; observed 25	0
2683	IT2a	f102v2|f102v2.37-f102v2.39	102	SEPARATE	FAPESMO	22	25	COUNT_MISMATCH	expected 22 groups; observed 25	0
2684	IT2a	f102v2|f102v2.37-f102v2.39	102	SEPARATE	FRISESOMORUM	22	25	COUNT_MISMATCH	expected 22 groups; observed 25	0
2685	IT2a	f103r|f103r.1-f103r.4	103	FUSED	FAPESMO	10	51	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2686	IT2a	f103r|f103r.1-f103r.4	103	FUSED	FRISESOMORUM	10	51	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2687	IT2a	f103r|f103r.1-f103r.4	103	SEPARATE	FAPESMO	22	51	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2688	IT2a	f103r|f103r.1-f103r.4	103	SEPARATE	FRISESOMORUM	22	51	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2689	IT2a	f103r|f103r.5-f103r.7	103	FUSED	FAPESMO	10	32	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2690	IT2a	f103r|f103r.5-f103r.7	103	FUSED	FRISESOMORUM	10	32	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2691	IT2a	f103r|f103r.5-f103r.7	103	SEPARATE	FAPESMO	22	32	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2692	IT2a	f103r|f103r.5-f103r.7	103	SEPARATE	FRISESOMORUM	22	32	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2693	IT2a	f103r|f103r.8-f103r.12	103	FUSED	FAPESMO	10	63	COUNT_MISMATCH	expected 10 groups; observed 63	0
2694	IT2a	f103r|f103r.8-f103r.12	103	FUSED	FRISESOMORUM	10	63	COUNT_MISMATCH	expected 10 groups; observed 63	0
2695	IT2a	f103r|f103r.8-f103r.12	103	SEPARATE	FAPESMO	22	63	COUNT_MISMATCH	expected 22 groups; observed 63	0
2696	IT2a	f103r|f103r.8-f103r.12	103	SEPARATE	FRISESOMORUM	22	63	COUNT_MISMATCH	expected 22 groups; observed 63	0
2697	IT2a	f103r|f103r.13-f103r.15	103	FUSED	FAPESMO	10	30	COUNT_MISMATCH	expected 10 groups; observed 30	0
2698	IT2a	f103r|f103r.13-f103r.15	103	FUSED	FRISESOMORUM	10	30	COUNT_MISMATCH	expected 10 groups; observed 30	0
2699	IT2a	f103r|f103r.13-f103r.15	103	SEPARATE	FAPESMO	22	30	COUNT_MISMATCH	expected 22 groups; observed 30	0
2700	IT2a	f103r|f103r.13-f103r.15	103	SEPARATE	FRISESOMORUM	22	30	COUNT_MISMATCH	expected 22 groups; observed 30	0
2701	IT2a	f103r|f103r.16-f103r.17	103	FUSED	FAPESMO	10	21	COUNT_MISMATCH	expected 10 groups; observed 21	0
2702	IT2a	f103r|f103r.16-f103r.17	103	FUSED	FRISESOMORUM	10	21	COUNT_MISMATCH	expected 10 groups; observed 21	0
2703	IT2a	f103r|f103r.16-f103r.17	103	SEPARATE	FAPESMO	22	21	COUNT_MISMATCH	expected 22 groups; observed 21	0
2704	IT2a	f103r|f103r.16-f103r.17	103	SEPARATE	FRISESOMORUM	22	21	COUNT_MISMATCH	expected 22 groups; observed 21	0
2705	IT2a	f103r|f103r.18-f103r.20	103	FUSED	FAPESMO	10	29	COUNT_MISMATCH	expected 10 groups; observed 29	0
2706	IT2a	f103r|f103r.18-f103r.20	103	FUSED	FRISESOMORUM	10	29	COUNT_MISMATCH	expected 10 groups; observed 29	0
2707	IT2a	f103r|f103r.18-f103r.20	103	SEPARATE	FAPESMO	22	29	COUNT_MISMATCH	expected 22 groups; observed 29	0
2708	IT2a	f103r|f103r.18-f103r.20	103	SEPARATE	FRISESOMORUM	22	29	COUNT_MISMATCH	expected 22 groups; observed 29	0
2709	IT2a	f103r|f103r.21-f103r.23	103	FUSED	FAPESMO	10	28	COUNT_MISMATCH	expected 10 groups; observed 28	0
2710	IT2a	f103r|f103r.21-f103r.23	103	FUSED	FRISESOMORUM	10	28	COUNT_MISMATCH	expected 10 groups; observed 28	0
2711	IT2a	f103r|f103r.21-f103r.23	103	SEPARATE	FAPESMO	22	28	COUNT_MISMATCH	expected 22 groups; observed 28	0
2712	IT2a	f103r|f103r.21-f103r.23	103	SEPARATE	FRISESOMORUM	22	28	COUNT_MISMATCH	expected 22 groups; observed 28	0
2713	IT2a	f103r|f103r.24-f103r.26	103	FUSED	FAPESMO	10	31	COUNT_MISMATCH	expected 10 groups; observed 31	0
2714	IT2a	f103r|f103r.24-f103r.26	103	FUSED	FRISESOMORUM	10	31	COUNT_MISMATCH	expected 10 groups; observed 31	0
2715	IT2a	f103r|f103r.24-f103r.26	103	SEPARATE	FAPESMO	22	31	COUNT_MISMATCH	expected 22 groups; observed 31	0
2716	IT2a	f103r|f103r.24-f103r.26	103	SEPARATE	FRISESOMORUM	22	31	COUNT_MISMATCH	expected 22 groups; observed 31	0
2717	IT2a	f103r|f103r.27-f103r.29	103	FUSED	FAPESMO	10	28	COUNT_MISMATCH	expected 10 groups; observed 28	0
2718	IT2a	f103r|f103r.27-f103r.29	103	FUSED	FRISESOMORUM	10	28	COUNT_MISMATCH	expected 10 groups; observed 28	0
2719	IT2a	f103r|f103r.27-f103r.29	103	SEPARATE	FAPESMO	22	28	COUNT_MISMATCH	expected 22 groups; observed 28	0
2720	IT2a	f103r|f103r.27-f103r.29	103	SEPARATE	FRISESOMORUM	22	28	COUNT_MISMATCH	expected 22 groups; observed 28	0
2721	IT2a	f103r|f103r.30-f103r.32	103	FUSED	FAPESMO	10	28	COUNT_MISMATCH	expected 10 groups; observed 28	0
2722	IT2a	f103r|f103r.30-f103r.32	103	FUSED	FRISESOMORUM	10	28	COUNT_MISMATCH	expected 10 groups; observed 28	0
2723	IT2a	f103r|f103r.30-f103r.32	103	SEPARATE	FAPESMO	22	28	COUNT_MISMATCH	expected 22 groups; observed 28	0
2724	IT2a	f103r|f103r.30-f103r.32	103	SEPARATE	FRISESOMORUM	22	28	COUNT_MISMATCH	expected 22 groups; observed 28	0
2725	IT2a	f103r|f103r.33-f103r.34	103	FUSED	FAPESMO	10	13	COUNT_MISMATCH	expected 10 groups; observed 13	0
2726	IT2a	f103r|f103r.33-f103r.34	103	FUSED	FRISESOMORUM	10	13	COUNT_MISMATCH	expected 10 groups; observed 13	0
2727	IT2a	f103r|f103r.33-f103r.34	103	SEPARATE	FAPESMO	22	13	COUNT_MISMATCH	expected 22 groups; observed 13	0
2728	IT2a	f103r|f103r.33-f103r.34	103	SEPARATE	FRISESOMORUM	22	13	COUNT_MISMATCH	expected 22 groups; observed 13	0
2729	IT2a	f103r|f103r.35-f103r.36	103	FUSED	FAPESMO	10	18	COUNT_MISMATCH	expected 10 groups; observed 18	0
2730	IT2a	f103r|f103r.35-f103r.36	103	FUSED	FRISESOMORUM	10	18	COUNT_MISMATCH	expected 10 groups; observed 18	0
2731	IT2a	f103r|f103r.35-f103r.36	103	SEPARATE	FAPESMO	22	18	COUNT_MISMATCH	expected 22 groups; observed 18	0
2732	IT2a	f103r|f103r.35-f103r.36	103	SEPARATE	FRISESOMORUM	22	18	COUNT_MISMATCH	expected 22 groups; observed 18	0
2733	IT2a	f103r|f103r.37-f103r.39	103	FUSED	FAPESMO	10	24	COUNT_MISMATCH	expected 10 groups; observed 24	0
2734	IT2a	f103r|f103r.37-f103r.39	103	FUSED	FRISESOMORUM	10	24	COUNT_MISMATCH	expected 10 groups; observed 24	0
2735	IT2a	f103r|f103r.37-f103r.39	103	SEPARATE	FAPESMO	22	24	COUNT_MISMATCH	expected 22 groups; observed 24	0
2736	IT2a	f103r|f103r.37-f103r.39	103	SEPARATE	FRISESOMORUM	22	24	COUNT_MISMATCH	expected 22 groups; observed 24	0
2737	IT2a	f103r|f103r.40-f103r.42	103	FUSED	FAPESMO	10	26	COUNT_MISMATCH	expected 10 groups; observed 26	0
2738	IT2a	f103r|f103r.40-f103r.42	103	FUSED	FRISESOMORUM	10	26	COUNT_MISMATCH	expected 10 groups; observed 26	0
2739	IT2a	f103r|f103r.40-f103r.42	103	SEPARATE	FAPESMO	22	26	COUNT_MISMATCH	expected 22 groups; observed 26	0
2740	IT2a	f103r|f103r.40-f103r.42	103	SEPARATE	FRISESOMORUM	22	26	COUNT_MISMATCH	expected 22 groups; observed 26	0
2741	IT2a	f103r|f103r.43-f103r.44	103	FUSED	FAPESMO	10	16	COUNT_MISMATCH	expected 10 groups; observed 16	0
2742	IT2a	f103r|f103r.43-f103r.44	103	FUSED	FRISESOMORUM	10	16	COUNT_MISMATCH	expected 10 groups; observed 16	0
2743	IT2a	f103r|f103r.43-f103r.44	103	SEPARATE	FAPESMO	22	16	COUNT_MISMATCH	expected 22 groups; observed 16	0
2744	IT2a	f103r|f103r.43-f103r.44	103	SEPARATE	FRISESOMORUM	22	16	COUNT_MISMATCH	expected 22 groups; observed 16	0
2745	IT2a	f103r|f103r.45-f103r.47	103	FUSED	FAPESMO	10	26	COUNT_MISMATCH	expected 10 groups; observed 26	0
2746	IT2a	f103r|f103r.45-f103r.47	103	FUSED	FRISESOMORUM	10	26	COUNT_MISMATCH	expected 10 groups; observed 26	0
2747	IT2a	f103r|f103r.45-f103r.47	103	SEPARATE	FAPESMO	22	26	COUNT_MISMATCH	expected 22 groups; observed 26	0
2748	IT2a	f103r|f103r.45-f103r.47	103	SEPARATE	FRISESOMORUM	22	26	COUNT_MISMATCH	expected 22 groups; observed 26	0
2749	IT2a	f103r|f103r.48-f103r.51	103	FUSED	FAPESMO	10	36	COUNT_MISMATCH	expected 10 groups; observed 36	0
2750	IT2a	f103r|f103r.48-f103r.51	103	FUSED	FRISESOMORUM	10	36	COUNT_MISMATCH	expected 10 groups; observed 36	0
2751	IT2a	f103r|f103r.48-f103r.51	103	SEPARATE	FAPESMO	22	36	COUNT_MISMATCH	expected 22 groups; observed 36	0
2752	IT2a	f103r|f103r.48-f103r.51	103	SEPARATE	FRISESOMORUM	22	36	COUNT_MISMATCH	expected 22 groups; observed 36	0
2753	IT2a	f103r|f103r.52-f103r.54	103	FUSED	FAPESMO	10	25	COUNT_MISMATCH	expected 10 groups; observed 25	0
2754	IT2a	f103r|f103r.52-f103r.54	103	FUSED	FRISESOMORUM	10	25	COUNT_MISMATCH	expected 10 groups; observed 25	0
2755	IT2a	f103r|f103r.52-f103r.54	103	SEPARATE	FAPESMO	22	25	COUNT_MISMATCH	expected 22 groups; observed 25	0
2756	IT2a	f103r|f103r.52-f103r.54	103	SEPARATE	FRISESOMORUM	22	25	COUNT_MISMATCH	expected 22 groups; observed 25	0
2757	IT2a	f103v|f103v.1-f103v.4	103	FUSED	FAPESMO	10	43	COUNT_MISMATCH	expected 10 groups; observed 43	0
2758	IT2a	f103v|f103v.1-f103v.4	103	FUSED	FRISESOMORUM	10	43	COUNT_MISMATCH	expected 10 groups; observed 43	0
2759	IT2a	f103v|f103v.1-f103v.4	103	SEPARATE	FAPESMO	22	43	COUNT_MISMATCH	expected 22 groups; observed 43	0
2760	IT2a	f103v|f103v.1-f103v.4	103	SEPARATE	FRISESOMORUM	22	43	COUNT_MISMATCH	expected 22 groups; observed 43	0
2761	IT2a	f103v|f103v.5-f103v.8	103	FUSED	FAPESMO	10	39	COUNT_MISMATCH	expected 10 groups; observed 39	0
2762	IT2a	f103v|f103v.5-f103v.8	103	FUSED	FRISESOMORUM	10	39	COUNT_MISMATCH	expected 10 groups; observed 39	0
2763	IT2a	f103v|f103v.5-f103v.8	103	SEPARATE	FAPESMO	22	39	COUNT_MISMATCH	expected 22 groups; observed 39	0
2764	IT2a	f103v|f103v.5-f103v.8	103	SEPARATE	FRISESOMORUM	22	39	COUNT_MISMATCH	expected 22 groups; observed 39	0
2765	IT2a	f103v|f103v.9-f103v.11	103	FUSED	FAPESMO	10	28	COUNT_MISMATCH	expected 10 groups; observed 28	0
2766	IT2a	f103v|f103v.9-f103v.11	103	FUSED	FRISESOMORUM	10	28	COUNT_MISMATCH	expected 10 groups; observed 28	0
2767	IT2a	f103v|f103v.9-f103v.11	103	SEPARATE	FAPESMO	22	28	COUNT_MISMATCH	expected 22 groups; observed 28	0
2768	IT2a	f103v|f103v.9-f103v.11	103	SEPARATE	FRISESOMORUM	22	28	COUNT_MISMATCH	expected 22 groups; observed 28	0
2769	IT2a	f103v|f103v.12-f103v.13	103	FUSED	FAPESMO	10	23	COUNT_MISMATCH	expected 10 groups; observed 23	0
2770	IT2a	f103v|f103v.12-f103v.13	103	FUSED	FRISESOMORUM	10	23	COUNT_MISMATCH	expected 10 groups; observed 23	0
2771	IT2a	f103v|f103v.12-f103v.13	103	SEPARATE	FAPESMO	22	23	COUNT_MISMATCH	expected 22 groups; observed 23	0
2772	IT2a	f103v|f103v.12-f103v.13	103	SEPARATE	FRISESOMORUM	22	23	COUNT_MISMATCH	expected 22 groups; observed 23	0
2773	IT2a	f103v|f103v.14-f103v.16	103	FUSED	FAPESMO	10	30	COUNT_MISMATCH	expected 10 groups; observed 30	0
2774	IT2a	f103v|f103v.14-f103v.16	103	FUSED	FRISESOMORUM	10	30	COUNT_MISMATCH	expected 10 groups; observed 30	0
2775	IT2a	f103v|f103v.14-f103v.16	103	SEPARATE	FAPESMO	22	30	COUNT_MISMATCH	expected 22 groups; observed 30	0
2776	IT2a	f103v|f103v.14-f103v.16	103	SEPARATE	FRISESOMORUM	22	30	COUNT_MISMATCH	expected 22 groups; observed 30	0
2777	IT2a	f103v|f103v.17-f103v.19	103	FUSED	FAPESMO	10	28	COUNT_MISMATCH	expected 10 groups; observed 28	0
2778	IT2a	f103v|f103v.17-f103v.19	103	FUSED	FRISESOMORUM	10	28	COUNT_MISMATCH	expected 10 groups; observed 28	0
2779	IT2a	f103v|f103v.17-f103v.19	103	SEPARATE	FAPESMO	22	28	COUNT_MISMATCH	expected 22 groups; observed 28	0
2780	IT2a	f103v|f103v.17-f103v.19	103	SEPARATE	FRISESOMORUM	22	28	COUNT_MISMATCH	expected 22 groups; observed 28	0
2781	IT2a	f103v|f103v.20-f103v.26	103	FUSED	FAPESMO	10	71	COUNT_MISMATCH	expected 10 groups; observed 71	0
2782	IT2a	f103v|f103v.20-f103v.26	103	FUSED	FRISESOMORUM	10	71	COUNT_MISMATCH	expected 10 groups; observed 71	0
2783	IT2a	f103v|f103v.20-f103v.26	103	SEPARATE	FAPESMO	22	71	COUNT_MISMATCH	expected 22 groups; observed 71	0
2784	IT2a	f103v|f103v.20-f103v.26	103	SEPARATE	FRISESOMORUM	22	71	COUNT_MISMATCH	expected 22 groups; observed 71	0
2785	IT2a	f103v|f103v.27-f103v.29	103	FUSED	FAPESMO	10	28	COUNT_MISMATCH	expected 10 groups; observed 28	0
2786	IT2a	f103v|f103v.27-f103v.29	103	FUSED	FRISESOMORUM	10	28	COUNT_MISMATCH	expected 10 groups; observed 28	0
