page	locus	section	changed_surfaces	newly_known_positions	meaning_revisions	complete_before	complete_after	strict_complete_after	zl3b_line	old_translation_de	new_translation_de
f75r	f75r.23	B	kshey|qokeey	2	0	0	0	0	pchey kshey qokeey qokal sshey qol chedyqokam	Pulver, trocken gebunden, Form I | [kshey:?] | [qokeey:?] | heiße Substanz | eingeweichte Saat, Form I | [qol:?] | [chedyqokam:?]	Pulver, trocken gebunden, Form I | heiß und feucht in der Mitte des Grades | heiß am Ende des Grades | heiße Substanz | eingeweichte Saat, Form I | [qol:?] | [chedyqokam:?]
f75r	f75r.25	B	qokeedy|shy|qokeedy	0	3	0	0	0	sain shckhy qokeedy shy dy qokeedy lchedy ram	[sain:?] | [shckhy:?] | heißer Zustand, Bindungsstufe II | feucht, Grundform | [dy:?] | heißer Zustand, Bindungsstufe II | getrocknetes Drogenholz | Wurzel/Wurzeldroge: Maß-/Einheitsform I	[sain:?] | [shckhy:?] | heiß am Ende des Grades, abgeschlossen | feucht am Anfang des Grades | [dy:?] | heiß am Ende des Grades, abgeschlossen | getrocknetes Drogenholz | Wurzel/Wurzeldroge: Maß-/Einheitsform I
f75r	f75r.27	B	qoty|shedy	1	1	0	0	0	pdalshor shtol qoty pshar shedy okaldy dar otar otody dy rol	[pdalshor:?] | [shtol:?] | kalt, Grundform | [pshar:?] | [shedy:?] | [okaldy:?] | [dar:?] | [otar:?] | [otody:?] | [dy:?] | Wurzelstoff	[pdalshor:?] | [shtol:?] | kalt am Anfang des Grades | [pshar:?] | feucht in der Mitte des Grades, abgeschlossen | [okaldy:?] | [dar:?] | [otar:?] | [otody:?] | [dy:?] | Wurzelstoff
f75r	f75r.28	B	tchedy|qokeey|sheedy|qokeedy	3	1	0	0	0	tchedy pchedy qokeey sol oldair shecthy qol l sheedy qokeedy lolchedy	[tchedy:?] | getrocknetes Pulver | [qokeey:?] | Samenmaterial/Saatgut | [oldair:?] | feuchtes CTH-Drogenmaterial; im Herbal feuchtes Blatt-/Krautgut | [qol:?] | [l:?] | [sheedy:?] | heißer Zustand, Bindungsstufe II | getrockneter Drogenholzstoff/-ansatz	kalt und trocken in der Mitte des Grades, abgeschlossen | getrocknetes Pulver | heiß am Ende des Grades | Samenmaterial/Saatgut | [oldair:?] | feuchtes CTH-Drogenmaterial; im Herbal feuchtes Blatt-/Krautgut | [qol:?] | [l:?] | feucht am Ende des Grades, abgeschlossen | heiß am Ende des Grades, abgeschlossen | getrockneter Drogenholzstoff/-ansatz
f75r	f75r.29	B	qokeedy|chedy	0	2	0	0	0	dain chkal dy lo lkaiin ol okeedyqol dain olchey qokeedy chedy qotan	Grad-/Maßwert II | [chkal:?] | [dy:?] | [lo:?] | [lkaiin:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [okeedyqol:?] | Qualitätsgrad II | [olchey:?] | heißer Zustand, Bindungsstufe II | getrockneter Zustand | kalt im qo-Rahmen, Grad I	Grad-/Maßwert II | [chkal:?] | [dy:?] | [lo:?] | [lkaiin:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [okeedyqol:?] | Qualitätsgrad II | [olchey:?] | heiß am Ende des Grades, abgeschlossen | trocken in der Mitte des Grades, abgeschlossen | kalt im qo-Rahmen, Grad I
f75r	f75r.30	B	qokey|chedy|shedy	2	1	0	0	0	qo dain cheeky qokey qokain cheky qokal dain chedy o kalol shedy okar olom	[qo:?] | Grad-/Maßwert II | [cheeky:?] | [qokey:?] | heiß, Grad II | [cheky:?] | heiße Substanz | Grad-/Maßwert II | getrockneter Zustand | [o:?] | [kalol:?] | [shedy:?] | [okar:?] | [olom:?]	[qo:?] | Grad-/Maßwert II | [cheeky:?] | heiß in der Mitte des Grades | heiß, Grad II | [cheky:?] | heiße Substanz | Grad-/Maßwert II | trocken in der Mitte des Grades, abgeschlossen | [o:?] | [kalol:?] | feucht in der Mitte des Grades, abgeschlossen | [okar:?] | [olom:?]
f75r	f75r.31	B	qokey|shedy|chey|qokedy	4	0	0	0	0	dshedy qokey chckhy qokar shedy chey qoked qokedy daldy	[dshedy:?] | [qokey:?] | [chckhy:?] | heiße Portion | [shedy:?] | [chey:?] | [qoked:?] | [qokedy:?] | [daldy:?]	[dshedy:?] | heiß in der Mitte des Grades | [chckhy:?] | heiße Portion | feucht in der Mitte des Grades, abgeschlossen | trocken in der Mitte des Grades | [qoked:?] | heiß in der Mitte des Grades, abgeschlossen | [daldy:?]
f75r	f75r.32	B	shedy|shedy|shedy	3	0	0	0	0	polshy dal shedy qokain dar chsdy shedy qotar shedy ldy	[polshy:?] | [dal:?] | [shedy:?] | heiß, Grad II | [dar:?] | [chsdy:?] | [shedy:?] | [qotar:?] | [shedy:?] | [ldy:?]	[polshy:?] | [dal:?] | feucht in der Mitte des Grades, abgeschlossen | heiß, Grad II | [dar:?] | [chsdy:?] | feucht in der Mitte des Grades, abgeschlossen | [qotar:?] | feucht in der Mitte des Grades, abgeschlossen | [ldy:?]
f75r	f75r.33	B	qokeey|shedy|chedy	2	1	0	0	0	qokeey l shedy qo l chedy qokain chcthedy ltedy darom	[qokeey:?] | [l:?] | [shedy:?] | [qo:?] | [l:?] | getrockneter Zustand | heiß, Grad II | [chcthedy:?] | [ltedy:?] | [darom:?]	heiß am Ende des Grades | [l:?] | feucht in der Mitte des Grades, abgeschlossen | [qo:?] | [l:?] | trocken in der Mitte des Grades, abgeschlossen | heiß, Grad II | [chcthedy:?] | [ltedy:?] | [darom:?]
f75r	f75r.34	B	oty	0	1	0	0	0	s olkedy okal dar oty okar otar ol kain oltedy	[s:?] | [olkedy:?] | Ansatz aus heißem Rohstoff, Form I | [dar:?] | kalter Ansatz, Grundform | [okar:?] | [otar:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | heiß, Grad II | [oltedy:?]	[s:?] | [olkedy:?] | Ansatz aus heißem Rohstoff, Form I | [dar:?] | kalter Ansatz am Anfang des Grades | [okar:?] | [otar:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | heiß, Grad II | [oltedy:?]
f75r	f75r.35	B	shedy	1	0	0	0	0	qokain sheety qokain dar dar shedy qokain oldy	heiß, Grad II | [sheety:?] | heiß, Grad II | [dar:?] | [dar:?] | [shedy:?] | heiß, Grad II | [oldy:?]	heiß, Grad II | [sheety:?] | heiß, Grad II | [dar:?] | [dar:?] | feucht in der Mitte des Grades, abgeschlossen | heiß, Grad II | [oldy:?]
f75r	f75r.36	B	keedy|qokeedy|qokey	2	1	0	0	0	sol keedy qokeedy qokey okar otar dardardy	Samenmaterial/Saatgut | [keedy:?] | heißer Zustand, Bindungsstufe II | [qokey:?] | [okar:?] | [otar:?] | [dardardy:?]	Samenmaterial/Saatgut | heiß am Ende des Grades, abgeschlossen | heiß am Ende des Grades, abgeschlossen | heiß in der Mitte des Grades | [okar:?] | [otar:?] | [dardardy:?]
f75r	f75r.37	B	qokedy|qokedy|qokeedy	2	1	0	0	0	qokedy dy sheety qokedy qokeedy qokechdy lol	[qokedy:?] | [dy:?] | [sheety:?] | [qokedy:?] | heißer Zustand, Bindungsstufe II | [qokechdy:?] | Holzstoff	heiß in der Mitte des Grades, abgeschlossen | [dy:?] | [sheety:?] | heiß in der Mitte des Grades, abgeschlossen | heiß am Ende des Grades, abgeschlossen | [qokechdy:?] | Holzstoff
f75r	f75r.38	B	qokeedy|qokeedy|qokedy|qokedy|qokeedy	2	3	0	0	0	qokeedy qokeedy qokedy qokedy qokeedy ldy	heißer Zustand, Bindungsstufe II | heißer Zustand, Bindungsstufe II | [qokedy:?] | [qokedy:?] | heißer Zustand, Bindungsstufe II | [ldy:?]	heiß am Ende des Grades, abgeschlossen | heiß am Ende des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | heiß am Ende des Grades, abgeschlossen | [ldy:?]
f75r	f75r.39	B	qokeedy|qokeedy|otey	1	2	0	0	0	yshedy qokeedy qokeedy olkeedy otey koldy	[yshedy:?] | heißer Zustand, Bindungsstufe II | heißer Zustand, Bindungsstufe II | [olkeedy:?] | [otey:?] | [koldy:?]	[yshedy:?] | heiß am Ende des Grades, abgeschlossen | heiß am Ende des Grades, abgeschlossen | [olkeedy:?] | kalter Ansatz in der Mitte des Grades | [koldy:?]
f75r	f75r.4	B	shey|shey|qokeedy	0	3	0	0	0	dackhy lkamo ykeey lshey kal dy shey ok shey qokeedy	[dackhy:?] | [lkamo:?] | [ykeey:?] | eingeweichtes Drogenholz, Form I | [kal:?] | [dy:?] | feucht, attributiv gebunden | [ok:?] | feucht, attributiv gebunden | heißer Zustand, Bindungsstufe II	[dackhy:?] | [lkamo:?] | [ykeey:?] | eingeweichtes Drogenholz, Form I | [kal:?] | [dy:?] | feucht in der Mitte des Grades | [ok:?] | feucht in der Mitte des Grades | heiß am Ende des Grades, abgeschlossen
f75r	f75r.40	B	shedy|shedy|keedy	3	0	0	0	0	dar shedy qokain shedy dal keedy rshedy	[dar:?] | [shedy:?] | heiß, Grad II | [shedy:?] | [dal:?] | [keedy:?] | eingeweichte Wurzel	[dar:?] | feucht in der Mitte des Grades, abgeschlossen | heiß, Grad II | feucht in der Mitte des Grades, abgeschlossen | [dal:?] | heiß am Ende des Grades, abgeschlossen | eingeweichte Wurzel
f75r	f75r.41	B	qokeedy|oteedy|qoky|keedy	2	2	0	0	0	sokeedy qokeedy oteedy qoky dy keedy sy	[sokeedy:?] | heißer Zustand, Bindungsstufe II | [oteedy:?] | heiße Grundform | [dy:?] | [keedy:?] | Saatgut in Grundform	[sokeedy:?] | heiß am Ende des Grades, abgeschlossen | kalter Ansatz am Ende des Grades, abgeschlossen | heiß am Anfang des Grades | [dy:?] | heiß am Ende des Grades, abgeschlossen | Saatgut in Grundform
f75r	f75r.42	B	qokedy|qokeedy|qoteey|qoteedy	2	2	0	0	0	dshedy qokedy qokeedy qoteey qoteedy dor	[dshedy:?] | [qokedy:?] | heißer Zustand, Bindungsstufe II | kalt, Bindungsstufe II | [qoteedy:?] | [dor:?]	[dshedy:?] | heiß in der Mitte des Grades, abgeschlossen | heiß am Ende des Grades, abgeschlossen | kalt am Ende des Grades | kalt am Ende des Grades, abgeschlossen | [dor:?]
f75r	f75r.44	B	okedy|qokedy|otedy	2	1	0	0	0	dchedy sain okedy qokedy otedy okoldy otar otam olaiin ch dar dy	[dchedy:?] | [sain:?] | [okedy:?] | [qokedy:?] | gekühlter Ansatz | [okoldy:?] | [otar:?] | [otam:?] | [olaiin:?] | [ch:?] | [dar:?] | [dy:?]	[dchedy:?] | [sain:?] | heißer Ansatz in der Mitte des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | kalter Ansatz in der Mitte des Grades, abgeschlossen | [okoldy:?] | [otar:?] | [otam:?] | [olaiin:?] | [ch:?] | [dar:?] | [dy:?]
f75r	f75r.45	B	qokey|okedy|oty|otedy|qotedy|otedy	3	3	0	0	0	sshedy shckhy qokey okedy sarol oty otedy qotedy otedy okaiin	eingeweichte Samen/Saat | [shckhy:?] | [qokey:?] | [okedy:?] | [sarol:?] | kalter Ansatz, Grundform | gekühlter Ansatz | [qotedy:?] | gekühlter Ansatz | heiß, Grad III, im Ansatzrahmen	eingeweichte Samen/Saat | [shckhy:?] | heiß in der Mitte des Grades | heißer Ansatz in der Mitte des Grades, abgeschlossen | [sarol:?] | kalter Ansatz am Anfang des Grades | kalter Ansatz in der Mitte des Grades, abgeschlossen | kalt in der Mitte des Grades, abgeschlossen | kalter Ansatz in der Mitte des Grades, abgeschlossen | heiß, Grad III, im Ansatzrahmen
f75r	f75r.46	B	qokey|qokedy|qokedy|shedy|chedy	4	1	0	0	0	qokey qokedy sheol qokedy dain shedy otol chedy olor	[qokey:?] | [qokedy:?] | feuchtes Material | [qokedy:?] | Grad-/Maßwert II | [shedy:?] | [otol:?] | getrockneter Zustand | Zutat	heiß in der Mitte des Grades | heiß in der Mitte des Grades, abgeschlossen | feuchtes Material | heiß in der Mitte des Grades, abgeschlossen | Grad-/Maßwert II | feucht in der Mitte des Grades, abgeschlossen | [otol:?] | trocken in der Mitte des Grades, abgeschlossen | Zutat
f75r	f75r.47	B	okeedy	1	0	0	1	0	sal okeedy	Saat-Rohstoff I | [okeedy:?]	Saat-Rohstoff I | heißer Ansatz am Ende des Grades, abgeschlossen
f75r	f75r.5	B	shey|chey|qokeey|qoky	2	2	0	0	0	shey kar chey ckhey r ain ol olsheedy qokeey qoky	feucht, attributiv gebunden | [kar:?] | [chey:?] | [ckhey:?] | [r:?] | Menge-/Klassenwert II | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [olsheedy:?] | [qokeey:?] | heiße Grundform	feucht in der Mitte des Grades | [kar:?] | trocken in der Mitte des Grades | [ckhey:?] | [r:?] | Menge-/Klassenwert II | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [olsheedy:?] | heiß am Ende des Grades | heiß am Anfang des Grades
f75r	f75r.6	B	okey|qokeedy|qoky	1	2	0	0	0	pcheykeeor olky dar okey qokain chcthy qokeedy qoky	[pcheykeeor:?] | [olky:?] | [dar:?] | [okey:?] | heiß, Grad II | trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut | heißer Zustand, Bindungsstufe II | heiße Grundform	[pcheykeeor:?] | [olky:?] | [dar:?] | heißer Ansatz in der Mitte des Grades | heiß, Grad II | trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut | heiß am Ende des Grades, abgeschlossen | heiß am Anfang des Grades
f75r	f75r.7	B	qokshdy|chedy|chy|chedy|qoky	1	4	0	0	0	pchedy qokshdy ytain chedy qokar chy lol chedy qoky	getrocknetes Pulver | [qokshdy:?] | [ytain:?] | getrockneter Zustand | heiße Portion | trocken, Grundform | Holzstoff | getrockneter Zustand | heiße Grundform	getrocknetes Pulver | heiß und feucht am Anfang des Grades, abgeschlossen | [ytain:?] | trocken in der Mitte des Grades, abgeschlossen | heiße Portion | trocken am Anfang des Grades | Holzstoff | trocken in der Mitte des Grades, abgeschlossen | heiß am Anfang des Grades
f75r	f75r.8	B	chey|okeedy	2	0	0	0	0	sor chey qokardy dsheckhy qokain chckhy lshedy okeedy	Samenportion | [chey:?] | [qokardy:?] | [dsheckhy:?] | heiß, Grad II | [chckhy:?] | eingeweichtes Drogenholz | [okeedy:?]	Samenportion | trocken in der Mitte des Grades | [qokardy:?] | [dsheckhy:?] | heiß, Grad II | [chckhy:?] | eingeweichtes Drogenholz | heißer Ansatz am Ende des Grades, abgeschlossen
f75r	f75r.9	B	qokchdy|qokedy	2	0	0	0	0	qokchdy chcthy lo qokedy qokan checkhy qokar olchedy sal	[qokchdy:?] | trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut | [lo:?] | [qokedy:?] | heiß im qo-Rahmen, Grad I | [checkhy:?] | heiße Portion | [olchedy:?] | Saat-Rohstoff I	heiß und trocken am Anfang des Grades, abgeschlossen | trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut | [lo:?] | heiß in der Mitte des Grades, abgeschlossen | heiß im qo-Rahmen, Grad I | [checkhy:?] | heiße Portion | [olchedy:?] | Saat-Rohstoff I
f75v	f75v.1	B	qokedy|chy	1	1	0	0	0	pchedar opchedy qokedy opchedy qopdy dain chetas chy qotam	[pchedar:?] | [opchedy:?] | [qokedy:?] | [opchedy:?] | [qopdy:?] | Grad-/Maßwert II | [chetas:?] | trocken, Grundform | [qotam:?]	[pchedar:?] | [opchedy:?] | heiß in der Mitte des Grades, abgeschlossen | [opchedy:?] | [qopdy:?] | Grad-/Maßwert II | [chetas:?] | trocken am Anfang des Grades | [qotam:?]
f75v	f75v.10	B	chedy|ky|okedy|otedy|qoky	2	3	0	0	0	qokeed chedy ky okedy lchedy dar ody dchedy dar olchedy otedy qoky	[qokeed:?] | getrockneter Zustand | [ky:?] | [okedy:?] | getrocknetes Drogenholz | [dar:?] | [ody:?] | [dchedy:?] | [dar:?] | [olchedy:?] | gekühlter Ansatz | heiße Grundform	[qokeed:?] | trocken in der Mitte des Grades, abgeschlossen | heiß am Anfang des Grades | heißer Ansatz in der Mitte des Grades, abgeschlossen | getrocknetes Drogenholz | [dar:?] | [ody:?] | [dchedy:?] | [dar:?] | [olchedy:?] | kalter Ansatz in der Mitte des Grades, abgeschlossen | heiß am Anfang des Grades
f75v	f75v.12	B	qokedy|chey|chey|key|kedy	5	0	0	0	0	qokedy rshey qol chey ol chey keed sol key dy kedy qokal dar oly	[qokedy:?] | eingeweichte Wurzel, Form I | [qol:?] | [chey:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [chey:?] | [keed:?] | Samenmaterial/Saatgut | [key:?] | [dy:?] | [kedy:?] | heiße Substanz | [dar:?] | [oly:?]	heiß in der Mitte des Grades, abgeschlossen | eingeweichte Wurzel, Form I | [qol:?] | trocken in der Mitte des Grades | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | trocken in der Mitte des Grades | [keed:?] | Samenmaterial/Saatgut | heiß in der Mitte des Grades | [dy:?] | heiß in der Mitte des Grades, abgeschlossen | heiße Substanz | [dar:?] | [oly:?]
f75v	f75v.13	B	cheedy|qoky|tedy|otedy|tedy	3	2	0	0	0	ocheain cheedy qokal dain sheeky qoky sshedy tedy otedy tedy taral	[ocheain:?] | [cheedy:?] | heiße Substanz | Grad-/Maßwert II | [sheeky:?] | heiße Grundform | eingeweichte Samen/Saat | [tedy:?] | gekühlter Ansatz | [tedy:?] | [taral:?]	[ocheain:?] | trocken am Ende des Grades, abgeschlossen | heiße Substanz | Grad-/Maßwert II | [sheeky:?] | heiß am Anfang des Grades | eingeweichte Samen/Saat | kalt in der Mitte des Grades, abgeschlossen | kalter Ansatz in der Mitte des Grades, abgeschlossen | kalt in der Mitte des Grades, abgeschlossen | [taral:?]
f75v	f75v.14	B	qokedy|qokedy|chedy|qoky	2	2	0	0	0	qol sheckhy qokedy qokedy qokaly sor chedy qoky olshty qokydy	[qol:?] | [sheckhy:?] | [qokedy:?] | [qokedy:?] | [qokaly:?] | Samenportion | getrockneter Zustand | heiße Grundform | [olshty:?] | [qokydy:?]	[qol:?] | [sheckhy:?] | heiß in der Mitte des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | [qokaly:?] | Samenportion | trocken in der Mitte des Grades, abgeschlossen | heiß am Anfang des Grades | [olshty:?] | [qokydy:?]
f75v	f75v.15	B	chedy|ty	1	1	0	0	0	sal ol olain olkey olshed qokaly qokar chedy qokain ty lshdy qo	Saat-Rohstoff I | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [olain:?] | [olkey:?] | [olshed:?] | [qokaly:?] | heiße Portion | getrockneter Zustand | heiß, Grad II | [ty:?] | [lshdy:?] | [qo:?]	Saat-Rohstoff I | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [olain:?] | [olkey:?] | [olshed:?] | [qokaly:?] | heiße Portion | trocken in der Mitte des Grades, abgeschlossen | heiß, Grad II | kalt am Anfang des Grades | [lshdy:?] | [qo:?]
f75v	f75v.16	B	shedy|keedy	2	0	0	0	0	odchedy qolshdy shokshdy qokain or shedy qolol keedy qokalom	[odchedy:?] | [qolshdy:?] | [shokshdy:?] | heiß, Grad II | Teil-/Nominalträger; genaue Basisbedeutung offen | [shedy:?] | [qolol:?] | [keedy:?] | [qokalom:?]	[odchedy:?] | [qolshdy:?] | [shokshdy:?] | heiß, Grad II | Teil-/Nominalträger; genaue Basisbedeutung offen | feucht in der Mitte des Grades, abgeschlossen | [qolol:?] | heiß am Ende des Grades, abgeschlossen | [qokalom:?]
f75v	f75v.18	B	okshy	1	0	0	0	0	okshy	[okshy:?]	heiß-feuchter Ansatz am Anfang des Grades
f75v	f75v.28	B	oty	0	1	0	0	0	oty	kalter Ansatz, Grundform	kalter Ansatz am Anfang des Grades
f75v	f75v.38	B	kchey|kedy	2	0	0	0	0	tolsheor qokal dar olked orol kchey okain olchey okar sheky dedy kedy	[tolsheor:?] | heiße Substanz | [dar:?] | [olked:?] | [orol:?] | [kchey:?] | heiß im Zubereitungsrahmen, Grad II | [olchey:?] | [okar:?] | [sheky:?] | [dedy:?] | [kedy:?]	[tolsheor:?] | heiße Substanz | [dar:?] | [olked:?] | [orol:?] | heiß und trocken in der Mitte des Grades | heiß im Zubereitungsrahmen, Grad II | [olchey:?] | [okar:?] | [sheky:?] | [dedy:?] | heiß in der Mitte des Grades, abgeschlossen
f75v	f75v.39	B	sheedy|sheedy|chey	3	0	0	0	0	qoqokeey olkain qol sheedy qokeor sheedy qokal or chey qokar ol aiin	[qoqokeey:?] | [olkain:?] | [qol:?] | [sheedy:?] | [qokeor:?] | [sheedy:?] | heiße Substanz | Teil-/Nominalträger; genaue Basisbedeutung offen | [chey:?] | heiße Portion | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Menge III	[qoqokeey:?] | [olkain:?] | [qol:?] | feucht am Ende des Grades, abgeschlossen | [qokeor:?] | feucht am Ende des Grades, abgeschlossen | heiße Substanz | Teil-/Nominalträger; genaue Basisbedeutung offen | trocken in der Mitte des Grades | heiße Portion | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Menge III
f75v	f75v.40	B	sheedy|cheey|sheey	2	1	0	0	0	dlshedy qokain dal qol qol ol sheedy cheey dol ol sheey qokain olol	[dlshedy:?] | heiß, Grad II | [dal:?] | [qol:?] | [qol:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [sheedy:?] | [cheey:?] | Materialmaß | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | feucht, Bindungsstufe II | heiß, Grad II | [olol:?]	[dlshedy:?] | heiß, Grad II | [dal:?] | [qol:?] | [qol:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | feucht am Ende des Grades, abgeschlossen | trocken am Ende des Grades | Materialmaß | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | feucht am Ende des Grades | heiß, Grad II | [olol:?]
f75v	f75v.41	B	shedy|shey|shey|shey|qoky|cheey	2	4	0	0	0	sal shedy qokain shey qoin ol shey ol shey qoky qol cheey chl or sheolo	Saat-Rohstoff I | [shedy:?] | heiß, Grad II | feucht, attributiv gebunden | [qoin:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | feucht, attributiv gebunden | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | feucht, attributiv gebunden | heiße Grundform | [qol:?] | [cheey:?] | [chl:?] | Teil-/Nominalträger; genaue Basisbedeutung offen | [sheolo:?]	Saat-Rohstoff I | feucht in der Mitte des Grades, abgeschlossen | heiß, Grad II | feucht in der Mitte des Grades | [qoin:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | feucht in der Mitte des Grades | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | feucht in der Mitte des Grades | heiß am Anfang des Grades | [qol:?] | trocken am Ende des Grades | [chl:?] | Teil-/Nominalträger; genaue Basisbedeutung offen | [sheolo:?]
f75v	f75v.42	B	sheey	0	1	0	0	0	o l sheey qolshey qokain okaiin charor	[o:?] | [l:?] | feucht, Bindungsstufe II | [qolshey:?] | heiß, Grad II | heiß, Grad III, im Ansatzrahmen | [charor:?]	[o:?] | [l:?] | feucht am Ende des Grades | [qolshey:?] | heiß, Grad II | heiß, Grad III, im Ansatzrahmen | [charor:?]
f75v	f75v.43	B	okeedy|qokeey|qotedy|chey	4	0	0	0	0	pokain okeedy or chesy solshey qokeey qotedy olkedy chey tal dy qol	[pokain:?] | [okeedy:?] | Teil-/Nominalträger; genaue Basisbedeutung offen | [chesy:?] | [solshey:?] | [qokeey:?] | [qotedy:?] | [olkedy:?] | [chey:?] | [tal:?] | [dy:?] | [qol:?]	[pokain:?] | heißer Ansatz am Ende des Grades, abgeschlossen | Teil-/Nominalträger; genaue Basisbedeutung offen | [chesy:?] | [solshey:?] | heiß am Ende des Grades | kalt in der Mitte des Grades, abgeschlossen | [olkedy:?] | trocken in der Mitte des Grades | [tal:?] | [dy:?] | [qol:?]
f75v	f75v.44	B	chedy|chedy|keey	1	2	0	0	0	olshees ol sheckhy qokain ol chedy qol chedy qol keey qolchedy chealy	[olshees:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [sheckhy:?] | heiß, Grad II | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | getrockneter Zustand | [qol:?] | getrockneter Zustand | [qol:?] | [keey:?] | [qolchedy:?] | [chealy:?]	[olshees:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [sheckhy:?] | heiß, Grad II | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | trocken in der Mitte des Grades, abgeschlossen | [qol:?] | trocken in der Mitte des Grades, abgeschlossen | [qol:?] | heiß am Ende des Grades | [qolchedy:?] | [chealy:?]
