atom_id	event_id	physical_page	locus	surface	channel	component_position	component	abstract_core_de	register_expansion_de
P931-A02750	P912-E1158	f82r	f82r.6	qotaiin	WORKSHOP_PROSE	2	AIIN	SOLLWERT	Sollmaß
P931-A02751	P912-E1159	f82r	f82r.6	chedol	WORKSHOP_PROSE	1	CHD	WECHSEL	Arbeitsgut umsetzen
P931-A02752	P912-E1159	f82r	f82r.6	chedol	WORKSHOP_PROSE	2	OL	FORTSETZUNG	im selben Arbeitsgang fortfahren
P931-A02753	P912-E1160	f82r	f82r.7	dshedy	WORKSHOP_PROSE	1	SH	HALTEN	Arbeitsgegenstand halten
P931-A02754	P912-E1160	f82r	f82r.7	dshedy	WORKSHOP_PROSE	2	E	GRAD_1	kurz oder direkt
P931-A02755	P912-E1160	f82r	f82r.7	dshedy	WORKSHOP_PROSE	3	DY	ABSCHLUSS	Arbeitsschritt schließen
P931-A02756	P912-E1161	f82r	f82r.7	sotaiin	WORKSHOP_PROSE	1	S	AUSWAHL	Arbeitsvariante auswählen
P931-A02757	P912-E1161	f82r	f82r.7	sotaiin	WORKSHOP_PROSE	2	OT	NAECHSTER	danach oder nächster Posten
P931-A02758	P912-E1161	f82r	f82r.7	sotaiin	WORKSHOP_PROSE	3	AIIN	SOLLWERT	Sollmaß
P931-A02759	P912-E1162	f82r	f82r.7	qokar	WORKSHOP_PROSE	1	OK	AKTIVIEREN	Arbeitsgang ansetzen
P931-A02760	P912-E1162	f82r	f82r.7	qokar	WORKSHOP_PROSE	2	AR	QUELLE	Entnahmestelle
P931-A02761	P912-E1163	f82r	f82r.7	shedy	WORKSHOP_PROSE	1	SHED	ABSETZUNG	absetzen lassen
P931-A02762	P912-E1163	f82r	f82r.7	shedy	WORKSHOP_PROSE	2	DY	ABSCHLUSS	Arbeitsschritt schließen
P931-A02763	P912-E1164	f82r	f82r.7	solshedy	WORKSHOP_PROSE	1	OL	FORTSETZUNG	im selben Arbeitsgang fortfahren
P931-A02764	P912-E1164	f82r	f82r.7	solshedy	WORKSHOP_PROSE	2	SH	HALTEN	Arbeitsgegenstand halten
P931-A02765	P912-E1164	f82r	f82r.7	solshedy	WORKSHOP_PROSE	3	E	GRAD_1	kurz oder direkt
P931-A02766	P912-E1164	f82r	f82r.7	solshedy	WORKSHOP_PROSE	4	DY	ABSCHLUSS	Arbeitsschritt schließen
P931-A02767	P912-E1165	f82r	f82r.7	qokeey	WORKSHOP_PROSE	1	OK	AKTIVIEREN	Arbeitsgang ansetzen
P931-A02768	P912-E1165	f82r	f82r.7	qokeey	WORKSHOP_PROSE	2	EE	GRAD_2	länger oder gehalten
P931-A02769	P912-E1165	f82r	f82r.7	qokeey	WORKSHOP_PROSE	3	Y	REFERENT	dieser Arbeitsgegenstand
P931-A02770	P912-E1166	f82r	f82r.7	qoky	WORKSHOP_PROSE	1	OK	AKTIVIEREN	Arbeitsgang ansetzen
P931-A02771	P912-E1166	f82r	f82r.7	qoky	WORKSHOP_PROSE	2	Y	REFERENT	dieser Arbeitsgegenstand
P931-A02772	P912-E1167	f82r	f82r.7	ls	WORKSHOP_PROSE	1	OL	FORTSETZUNG	im selben Arbeitsgang fortfahren
P931-A02773	P912-E1168	f82r	f82r.7	cheey	WORKSHOP_PROSE	1	SH	HALTEN	Arbeitsgegenstand halten
P931-A02774	P912-E1168	f82r	f82r.7	cheey	WORKSHOP_PROSE	2	EE	GRAD_2	länger oder gehalten
P931-A02775	P912-E1168	f82r	f82r.7	cheey	WORKSHOP_PROSE	3	Y	REFERENT	dieser Arbeitsgegenstand
P931-A02776	P912-E1169	f82r	f82r.8	qekeey	WORKSHOP_PROSE	1	CARRIER_Q	EINTRITT	neuen Kartenblock beginnen
P931-A02777	P912-E1169	f82r	f82r.8	qekeey	WORKSHOP_PROSE	2	E	GRAD_1	kurz oder direkt
P931-A02778	P912-E1169	f82r	f82r.8	qekeey	WORKSHOP_PROSE	3	K	ZUORDNUNG	Material zugeben
P931-A02779	P912-E1169	f82r	f82r.8	qekeey	WORKSHOP_PROSE	4	EE	GRAD_2	länger oder gehalten
P931-A02780	P912-E1169	f82r	f82r.8	qekeey	WORKSHOP_PROSE	5	Y	REFERENT	dieser Arbeitsgegenstand
P931-A02781	P912-E1170	f82r	f82r.8	sheedy	WORKSHOP_PROSE	1	SH	HALTEN	Arbeitsgegenstand halten
P931-A02782	P912-E1170	f82r	f82r.8	sheedy	WORKSHOP_PROSE	2	EE	GRAD_2	länger oder gehalten
P931-A02783	P912-E1170	f82r	f82r.8	sheedy	WORKSHOP_PROSE	3	DY	ABSCHLUSS	Arbeitsschritt schließen
P931-A02784	P912-E1171	f82r	f82r.8	qokedy	WORKSHOP_PROSE	1	OK	AKTIVIEREN	Arbeitsgang ansetzen
P931-A02785	P912-E1171	f82r	f82r.8	qokedy	WORKSHOP_PROSE	2	E	GRAD_1	kurz oder direkt
P931-A02786	P912-E1171	f82r	f82r.8	qokedy	WORKSHOP_PROSE	3	DY	ABSCHLUSS	Arbeitsschritt schließen
P931-A02787	P912-E1172	f82r	f82r.8	lcho	WORKSHOP_PROSE	1	L	VERBINDUNG	entlang des Arbeitswegs führen
P931-A02788	P912-E1172	f82r	f82r.8	lcho	WORKSHOP_PROSE	2	CH	AUSWAHL_ENTNAHME	bezeichneten Anteil entnehmen
P931-A02789	P912-E1172	f82r	f82r.8	lcho	WORKSHOP_PROSE	3	O	LAUF	Arbeitsgang ausführen
P931-A02790	P912-E1173	f82r	f82r.8	r	WORKSHOP_PROSE	1	R	MARKE	Zustand kennzeichnen
P931-A02791	P912-E1174	f82r	f82r.8	cheey	WORKSHOP_PROSE	1	SH	HALTEN	Arbeitsgegenstand halten
P931-A02792	P912-E1174	f82r	f82r.8	cheey	WORKSHOP_PROSE	2	EE	GRAD_2	länger oder gehalten
P931-A02793	P912-E1174	f82r	f82r.8	cheey	WORKSHOP_PROSE	3	Y	REFERENT	dieser Arbeitsgegenstand
P931-A02794	P912-E1175	f82r	f82r.8	qokey	WORKSHOP_PROSE	1	OK	AKTIVIEREN	Arbeitsgang ansetzen
P931-A02795	P912-E1175	f82r	f82r.8	qokey	WORKSHOP_PROSE	2	E	GRAD_1	kurz oder direkt
P931-A02796	P912-E1175	f82r	f82r.8	qokey	WORKSHOP_PROSE	3	Y	REFERENT	dieser Arbeitsgegenstand
P931-A02797	P912-E1176	f82r	f82r.8	qotal	WORKSHOP_PROSE	1	OT	NAECHSTER	danach oder nächster Posten
P931-A02798	P912-E1176	f82r	f82r.8	qotal	WORKSHOP_PROSE	2	AL	ZIEL	Ziel- oder Anschlussstelle
P931-A02799	P912-E1177	f82r	f82r.8	chedy	WORKSHOP_PROSE	1	CHD	WECHSEL	Arbeitsgut umsetzen
P931-A02800	P912-E1177	f82r	f82r.8	chedy	WORKSHOP_PROSE	2	Y	REFERENT	dieser Arbeitsgegenstand
P931-A02801	P912-E1178	f82r	f82r.8	qoteor	WORKSHOP_PROSE	1	OT	NAECHSTER	danach oder nächster Posten
P931-A02802	P912-E1178	f82r	f82r.8	qoteor	WORKSHOP_PROSE	2	E	GRAD_1	kurz oder direkt
P931-A02803	P912-E1178	f82r	f82r.8	qoteor	WORKSHOP_PROSE	3	OR	EINTRAG	Ansatz oder Zubereitung
P931-A02804	P912-E1179	f82r	f82r.9	ssholshecthy	WORKSHOP_PROSE	1	S	AUSWAHL	Arbeitsvariante auswählen
P931-A02805	P912-E1179	f82r	f82r.9	ssholshecthy	WORKSHOP_PROSE	2	SH	HALTEN	Arbeitsgegenstand halten
P931-A02806	P912-E1179	f82r	f82r.9	ssholshecthy	WORKSHOP_PROSE	3	O	LAUF	Arbeitsgang ausführen
P931-A02807	P912-E1179	f82r	f82r.9	ssholshecthy	WORKSHOP_PROSE	4	LSH	SPUELUNG	spülen
P931-A02808	P912-E1179	f82r	f82r.9	ssholshecthy	WORKSHOP_PROSE	5	E	GRAD_1	kurz oder direkt
P931-A02809	P912-E1179	f82r	f82r.9	ssholshecthy	WORKSHOP_PROSE	6	CTH	BEREITSTATUS	bis bereit führen
P931-A02810	P912-E1179	f82r	f82r.9	ssholshecthy	WORKSHOP_PROSE	7	Y	REFERENT	dieser Arbeitsgegenstand
P931-A02811	P912-E1180	f82r	f82r.9	qokaiin	WORKSHOP_PROSE	1	OK	AKTIVIEREN	Arbeitsgang ansetzen
P931-A02812	P912-E1180	f82r	f82r.9	qokaiin	WORKSHOP_PROSE	2	AIIN	SOLLWERT	Sollmaß
P931-A02813	P912-E1181	f82r	f82r.9	chkedy	WORKSHOP_PROSE	1	CHK	BEHANDLUNG	Arbeitsgegenstand behandeln
P931-A02814	P912-E1181	f82r	f82r.9	chkedy	WORKSHOP_PROSE	2	E	GRAD_1	kurz oder direkt
P931-A02815	P912-E1181	f82r	f82r.9	chkedy	WORKSHOP_PROSE	3	D_ADDR	UNTERADRESSE	bezeichneter Teil
P931-A02816	P912-E1181	f82r	f82r.9	chkedy	WORKSHOP_PROSE	4	Y	REFERENT	dieser Arbeitsgegenstand
P931-A02817	P912-E1182	f82r	f82r.9	rchey	WORKSHOP_PROSE	1	R	MARKE	Zustand kennzeichnen
P931-A02818	P912-E1182	f82r	f82r.9	rchey	WORKSHOP_PROSE	2	CH	AUSWAHL_ENTNAHME	bezeichneten Anteil entnehmen
P931-A02819	P912-E1182	f82r	f82r.9	rchey	WORKSHOP_PROSE	3	E	GRAD_1	kurz oder direkt
P931-A02820	P912-E1182	f82r	f82r.9	rchey	WORKSHOP_PROSE	4	Y	REFERENT	dieser Arbeitsgegenstand
P931-A02821	P912-E1183	f82r	f82r.9	dairchey	WORKSHOP_PROSE	1	D_ADDR	UNTERADRESSE	bezeichneter Teil
P931-A02822	P912-E1183	f82r	f82r.9	dairchey	WORKSHOP_PROSE	2	AIR	LAUFWEG	Flüssigkeits- oder Stationslauf
P931-A02823	P912-E1183	f82r	f82r.9	dairchey	WORKSHOP_PROSE	3	CH	AUSWAHL_ENTNAHME	bezeichneten Anteil entnehmen
P931-A02824	P912-E1183	f82r	f82r.9	dairchey	WORKSHOP_PROSE	4	E	GRAD_1	kurz oder direkt
P931-A02825	P912-E1183	f82r	f82r.9	dairchey	WORKSHOP_PROSE	5	Y	REFERENT	dieser Arbeitsgegenstand
P931-A02826	P912-E1184	f82r	f82r.9	qokaiin	WORKSHOP_PROSE	1	OK	AKTIVIEREN	Arbeitsgang ansetzen
P931-A02827	P912-E1184	f82r	f82r.9	qokaiin	WORKSHOP_PROSE	2	AIIN	SOLLWERT	Sollmaß
P931-A02828	P912-E1185	f82r	f82r.10	oroldair	OWNER_ADDRESS_OR_DIAGRAM	1	OR	EINTRAG	Eintragsklasse
P931-A02829	P912-E1185	f82r	f82r.10	oroldair	OWNER_ADDRESS_OR_DIAGRAM	2	OL	FORTSETZUNG	dieselbe Reihe fortführen
P931-A02830	P912-E1185	f82r	f82r.10	oroldair	OWNER_ADDRESS_OR_DIAGRAM	3	D_ADDR	UNTERADRESSE	Unterplatz
P931-A02831	P912-E1185	f82r	f82r.10	oroldair	OWNER_ADDRESS_OR_DIAGRAM	4	AIR	LAUFWEG	Ringlauf
P931-A02832	P912-E1186	f82r	f82r.11	kolchdy	WORKSHOP_PROSE	1	K	ZUORDNUNG	Material zugeben
P931-A02833	P912-E1186	f82r	f82r.11	kolchdy	WORKSHOP_PROSE	2	OL	FORTSETZUNG	im selben Arbeitsgang fortfahren
P931-A02834	P912-E1186	f82r	f82r.11	kolchdy	WORKSHOP_PROSE	3	CHD	WECHSEL	Arbeitsgut umsetzen
P931-A02835	P912-E1186	f82r	f82r.11	kolchdy	WORKSHOP_PROSE	4	Y	REFERENT	dieser Arbeitsgegenstand
P931-A02836	P912-E1187	f82r	f82r.11	qokedy	WORKSHOP_PROSE	1	OK	AKTIVIEREN	Arbeitsgang ansetzen
P931-A02837	P912-E1187	f82r	f82r.11	qokedy	WORKSHOP_PROSE	2	E	GRAD_1	kurz oder direkt
P931-A02838	P912-E1187	f82r	f82r.11	qokedy	WORKSHOP_PROSE	3	DY	ABSCHLUSS	Arbeitsschritt schließen
P931-A02839	P912-E1188	f82r	f82r.11	qopol	WORKSHOP_PROSE	1	CARRIER_Q	EINTRITT	neuen Kartenblock beginnen
P931-A02840	P912-E1188	f82r	f82r.11	qopol	WORKSHOP_PROSE	2	O	LAUF	Arbeitsgang ausführen
P931-A02841	P912-E1188	f82r	f82r.11	qopol	WORKSHOP_PROSE	3	P	EINSETZUNG	Material einsetzen
P931-A02842	P912-E1188	f82r	f82r.11	qopol	WORKSHOP_PROSE	4	OL	FORTSETZUNG	im selben Arbeitsgang fortfahren
P931-A02843	P912-E1189	f82r	f82r.11	qotedor	WORKSHOP_PROSE	1	OT	NAECHSTER	danach oder nächster Posten
P931-A02844	P912-E1189	f82r	f82r.11	qotedor	WORKSHOP_PROSE	2	E	GRAD_1	kurz oder direkt
P931-A02845	P912-E1189	f82r	f82r.11	qotedor	WORKSHOP_PROSE	3	D_ADDR	UNTERADRESSE	bezeichneter Teil
P931-A02846	P912-E1189	f82r	f82r.11	qotedor	WORKSHOP_PROSE	4	OR	EINTRAG	Ansatz oder Zubereitung
P931-A02847	P912-E1190	f82r	f82r.11	chopchedy	WORKSHOP_PROSE	1	CH	AUSWAHL_ENTNAHME	bezeichneten Anteil entnehmen
P931-A02848	P912-E1190	f82r	f82r.11	chopchedy	WORKSHOP_PROSE	2	O	LAUF	Arbeitsgang ausführen
P931-A02849	P912-E1190	f82r	f82r.11	chopchedy	WORKSHOP_PROSE	3	P	EINSETZUNG	Material einsetzen
P931-A02850	P912-E1190	f82r	f82r.11	chopchedy	WORKSHOP_PROSE	4	CHD	WECHSEL	Arbeitsgut umsetzen
P931-A02851	P912-E1190	f82r	f82r.11	chopchedy	WORKSHOP_PROSE	5	Y	REFERENT	dieser Arbeitsgegenstand
P931-A02852	P912-E1191	f82r	f82r.11	qotal	WORKSHOP_PROSE	1	OT	NAECHSTER	danach oder nächster Posten
P931-A02853	P912-E1191	f82r	f82r.11	qotal	WORKSHOP_PROSE	2	AL	ZIEL	Ziel- oder Anschlussstelle
P931-A02854	P912-E1192	f82r	f82r.11	chedy	WORKSHOP_PROSE	1	CHD	WECHSEL	Arbeitsgut umsetzen
P931-A02855	P912-E1192	f82r	f82r.11	chedy	WORKSHOP_PROSE	2	Y	REFERENT	dieser Arbeitsgegenstand
P931-A02856	P912-E1193	f82r	f82r.11	kam	WORKSHOP_PROSE	1	K	ZUORDNUNG	Material zugeben
P931-A02857	P912-E1193	f82r	f82r.11	kam	WORKSHOP_PROSE	2	AM_ADDR	INNENADRESSE	Innenstelle
P931-A02858	P912-E1194	f82r	f82r.12	otedy	WORKSHOP_PROSE	1	OT	NAECHSTER	danach oder nächster Posten
P931-A02859	P912-E1194	f82r	f82r.12	otedy	WORKSHOP_PROSE	2	E	GRAD_1	kurz oder direkt
P931-A02860	P912-E1194	f82r	f82r.12	otedy	WORKSHOP_PROSE	3	DY	ABSCHLUSS	Arbeitsschritt schließen
P931-A02861	P912-E1195	f82r	f82r.12	qodched	WORKSHOP_PROSE	1	CARRIER_Q	EINTRITT	neuen Kartenblock beginnen
P931-A02862	P912-E1195	f82r	f82r.12	qodched	WORKSHOP_PROSE	2	O	LAUF	Arbeitsgang ausführen
P931-A02863	P912-E1195	f82r	f82r.12	qodched	WORKSHOP_PROSE	3	D_ADDR	UNTERADRESSE	bezeichneter Teil
P931-A02864	P912-E1195	f82r	f82r.12	qodched	WORKSHOP_PROSE	4	CHD	WECHSEL	Arbeitsgut umsetzen
P931-A02865	P912-E1196	f82r	f82r.12	olqo	WORKSHOP_PROSE	1	OL	FORTSETZUNG	im selben Arbeitsgang fortfahren
P931-A02866	P912-E1196	f82r	f82r.12	olqo	WORKSHOP_PROSE	2	CARRIER_Q	EINTRITT	neuen Kartenblock beginnen
P931-A02867	P912-E1196	f82r	f82r.12	olqo	WORKSHOP_PROSE	3	O	LAUF	Arbeitsgang ausführen
P931-A02868	P912-E1197	f82r	f82r.12	dar	WORKSHOP_PROSE	1	D_ADDR	UNTERADRESSE	bezeichneter Teil
P931-A02869	P912-E1197	f82r	f82r.12	dar	WORKSHOP_PROSE	2	AR	QUELLE	Entnahmestelle
P931-A02870	P912-E1198	f82r	f82r.12	checkho	WORKSHOP_PROSE	1	CH	AUSWAHL_ENTNAHME	bezeichneten Anteil entnehmen
P931-A02871	P912-E1198	f82r	f82r.12	checkho	WORKSHOP_PROSE	2	E	GRAD_1	kurz oder direkt
P931-A02872	P912-E1198	f82r	f82r.12	checkho	WORKSHOP_PROSE	3	CKH	DURCHLASS	durch einen Durchlass führen
P931-A02873	P912-E1198	f82r	f82r.12	checkho	WORKSHOP_PROSE	4	O	LAUF	Arbeitsgang ausführen
P931-A02874	P912-E1199	f82r	f82r.12	lolol	WORKSHOP_PROSE	1	L	VERBINDUNG	entlang des Arbeitswegs führen
P931-A02875	P912-E1199	f82r	f82r.12	lolol	WORKSHOP_PROSE	2	OL	FORTSETZUNG	im selben Arbeitsgang fortfahren
P931-A02876	P912-E1199	f82r	f82r.12	lolol	WORKSHOP_PROSE	3	OL	FORTSETZUNG	im selben Arbeitsgang fortfahren
P931-A02877	P912-E1200	f82r	f82r.12	okal	WORKSHOP_PROSE	1	OK	AKTIVIEREN	Arbeitsgang ansetzen
P931-A02878	P912-E1200	f82r	f82r.12	okal	WORKSHOP_PROSE	2	AL	ZIEL	Ziel- oder Anschlussstelle
P931-A02879	P912-E1201	f82r	f82r.12	okarchedy	WORKSHOP_PROSE	1	OK	AKTIVIEREN	Arbeitsgang ansetzen
P931-A02880	P912-E1201	f82r	f82r.12	okarchedy	WORKSHOP_PROSE	2	AR	QUELLE	Entnahmestelle
P931-A02881	P912-E1201	f82r	f82r.12	okarchedy	WORKSHOP_PROSE	3	CHD	WECHSEL	Arbeitsgut umsetzen
P931-A02882	P912-E1201	f82r	f82r.12	okarchedy	WORKSHOP_PROSE	4	Y	REFERENT	dieser Arbeitsgegenstand
P931-A02883	P912-E1202	f82r	f82r.13	tcheol	WORKSHOP_PROSE	1	T	EINSTELLUNG	Arbeitsgang einstellen
P931-A02884	P912-E1202	f82r	f82r.13	tcheol	WORKSHOP_PROSE	2	CHEO	LOKALINHALT	Auszug
P931-A02885	P912-E1202	f82r	f82r.13	tcheol	WORKSHOP_PROSE	3	L	VERBINDUNG	entlang des Arbeitswegs führen
P931-A02886	P912-E1203	f82r	f82r.13	olchedy	WORKSHOP_PROSE	1	OL	FORTSETZUNG	im selben Arbeitsgang fortfahren
P931-A02887	P912-E1203	f82r	f82r.13	olchedy	WORKSHOP_PROSE	2	CHD	WECHSEL	Arbeitsgut umsetzen
P931-A02888	P912-E1203	f82r	f82r.13	olchedy	WORKSHOP_PROSE	3	DY	ABSCHLUSS	Arbeitsschritt schließen
P931-A02889	P912-E1204	f82r	f82r.13	qokeedy	WORKSHOP_PROSE	1	OK	AKTIVIEREN	Arbeitsgang ansetzen
P931-A02890	P912-E1204	f82r	f82r.13	qokeedy	WORKSHOP_PROSE	2	EE	GRAD_2	länger oder gehalten
P931-A02891	P912-E1204	f82r	f82r.13	qokeedy	WORKSHOP_PROSE	3	DY	ABSCHLUSS	Arbeitsschritt schließen
P931-A02892	P912-E1205	f82r	f82r.13	qotedy	WORKSHOP_PROSE	1	OT	NAECHSTER	danach oder nächster Posten
P931-A02893	P912-E1205	f82r	f82r.13	qotedy	WORKSHOP_PROSE	2	E	GRAD_1	kurz oder direkt
P931-A02894	P912-E1205	f82r	f82r.13	qotedy	WORKSHOP_PROSE	3	DY	ABSCHLUSS	Arbeitsschritt schließen
P931-A02895	P912-E1206	f82r	f82r.13	chedar	WORKSHOP_PROSE	1	CHD	WECHSEL	Arbeitsgut umsetzen
P931-A02896	P912-E1206	f82r	f82r.13	chedar	WORKSHOP_PROSE	2	AR	QUELLE	Entnahmestelle
P931-A02897	P912-E1207	f82r	f82r.13	cheey	WORKSHOP_PROSE	1	SH	HALTEN	Arbeitsgegenstand halten
P931-A02898	P912-E1207	f82r	f82r.13	cheey	WORKSHOP_PROSE	2	EE	GRAD_2	länger oder gehalten
P931-A02899	P912-E1207	f82r	f82r.13	cheey	WORKSHOP_PROSE	3	Y	REFERENT	dieser Arbeitsgegenstand
P931-A02900	P912-E1208	f82r	f82r.13	lchey	WORKSHOP_PROSE	1	L	VERBINDUNG	entlang des Arbeitswegs führen
P931-A02901	P912-E1208	f82r	f82r.13	lchey	WORKSHOP_PROSE	2	Y	REFERENT	dieser Arbeitsgegenstand
P931-A02902	P912-E1209	f82r	f82r.13	solarol	WORKSHOP_PROSE	1	S	AUSWAHL	Arbeitsvariante auswählen
P931-A02903	P912-E1209	f82r	f82r.13	solarol	WORKSHOP_PROSE	2	OL	FORTSETZUNG	im selben Arbeitsgang fortfahren
P931-A02904	P912-E1209	f82r	f82r.13	solarol	WORKSHOP_PROSE	3	AR	QUELLE	Entnahmestelle
P931-A02905	P912-E1209	f82r	f82r.13	solarol	WORKSHOP_PROSE	4	OL	FORTSETZUNG	im selben Arbeitsgang fortfahren
P931-A02906	P912-E1210	f82r	f82r.14	r	WORKSHOP_PROSE	1	R	MARKE	Zustand kennzeichnen
P931-A02907	P912-E1211	f82r	f82r.14	olchy	WORKSHOP_PROSE	1	OL	FORTSETZUNG	im selben Arbeitsgang fortfahren
P931-A02908	P912-E1211	f82r	f82r.14	olchy	WORKSHOP_PROSE	2	CH	AUSWAHL_ENTNAHME	bezeichneten Anteil entnehmen
P931-A02909	P912-E1211	f82r	f82r.14	olchy	WORKSHOP_PROSE	3	Y	REFERENT	dieser Arbeitsgegenstand
P931-A02910	P912-E1212	f82r	f82r.14	qokal	WORKSHOP_PROSE	1	OK	AKTIVIEREN	Arbeitsgang ansetzen
P931-A02911	P912-E1212	f82r	f82r.14	qokal	WORKSHOP_PROSE	2	AL	ZIEL	Ziel- oder Anschlussstelle
P931-A02912	P912-E1213	f82r	f82r.14	chey	WORKSHOP_PROSE	1	Y	REFERENT	dieser Arbeitsgegenstand
P931-A02913	P912-E1214	f82r	f82r.14	qokain	WORKSHOP_PROSE	1	OK	AKTIVIEREN	Arbeitsgang ansetzen
P931-A02914	P912-E1214	f82r	f82r.14	qokain	WORKSHOP_PROSE	2	AIN	EINHEIT	Portion
P931-A02915	P912-E1215	f82r	f82r.14	deeedy	WORKSHOP_PROSE	1	D_ADDR	UNTERADRESSE	bezeichneter Teil
P931-A02916	P912-E1215	f82r	f82r.14	deeedy	WORKSHOP_PROSE	2	EEE	GRAD_3	vollständig
P931-A02917	P912-E1215	f82r	f82r.14	deeedy	WORKSHOP_PROSE	3	D_ADDR	UNTERADRESSE	bezeichneter Teil
P931-A02918	P912-E1215	f82r	f82r.14	deeedy	WORKSHOP_PROSE	4	Y	REFERENT	dieser Arbeitsgegenstand
P931-A02919	P912-E1216	f82r	f82r.14	qokeey	WORKSHOP_PROSE	1	OK	AKTIVIEREN	Arbeitsgang ansetzen
P931-A02920	P912-E1216	f82r	f82r.14	qokeey	WORKSHOP_PROSE	2	EE	GRAD_2	länger oder gehalten
P931-A02921	P912-E1216	f82r	f82r.14	qokeey	WORKSHOP_PROSE	3	Y	REFERENT	dieser Arbeitsgegenstand
P931-A02922	P912-E1217	f82r	f82r.14	qokaiin	WORKSHOP_PROSE	1	OK	AKTIVIEREN	Arbeitsgang ansetzen
P931-A02923	P912-E1217	f82r	f82r.14	qokaiin	WORKSHOP_PROSE	2	AIIN	SOLLWERT	Sollmaß
P931-A02924	P912-E1218	f82r	f82r.14	olchedy	WORKSHOP_PROSE	1	OL	FORTSETZUNG	im selben Arbeitsgang fortfahren
P931-A02925	P912-E1218	f82r	f82r.14	olchedy	WORKSHOP_PROSE	2	CHD	WECHSEL	Arbeitsgut umsetzen
P931-A02926	P912-E1218	f82r	f82r.14	olchedy	WORKSHOP_PROSE	3	DY	ABSCHLUSS	Arbeitsschritt schließen
P931-A02927	P912-E1219	f82r	f82r.15	kedy	WORKSHOP_PROSE	1	K	ZUORDNUNG	Material zugeben
P931-A02928	P912-E1219	f82r	f82r.15	kedy	WORKSHOP_PROSE	2	E	GRAD_1	kurz oder direkt
P931-A02929	P912-E1219	f82r	f82r.15	kedy	WORKSHOP_PROSE	3	DY	ABSCHLUSS	Arbeitsschritt schließen
P931-A02930	P912-E1220	f82r	f82r.15	lchedy	WORKSHOP_PROSE	1	L	VERBINDUNG	entlang des Arbeitswegs führen
P931-A02931	P912-E1220	f82r	f82r.15	lchedy	WORKSHOP_PROSE	2	CHD	WECHSEL	Arbeitsgut umsetzen
P931-A02932	P912-E1220	f82r	f82r.15	lchedy	WORKSHOP_PROSE	3	DY	ABSCHLUSS	Arbeitsschritt schließen
P931-A02933	P912-E1221	f82r	f82r.15	qokedy	WORKSHOP_PROSE	1	OK	AKTIVIEREN	Arbeitsgang ansetzen
P931-A02934	P912-E1221	f82r	f82r.15	qokedy	WORKSHOP_PROSE	2	E	GRAD_1	kurz oder direkt
P931-A02935	P912-E1221	f82r	f82r.15	qokedy	WORKSHOP_PROSE	3	DY	ABSCHLUSS	Arbeitsschritt schließen
P931-A02936	P912-E1222	f82r	f82r.15	qokeedy	WORKSHOP_PROSE	1	OK	AKTIVIEREN	Arbeitsgang ansetzen
P931-A02937	P912-E1222	f82r	f82r.15	qokeedy	WORKSHOP_PROSE	2	EE	GRAD_2	länger oder gehalten
P931-A02938	P912-E1222	f82r	f82r.15	qokeedy	WORKSHOP_PROSE	3	DY	ABSCHLUSS	Arbeitsschritt schließen
P931-A02939	P912-E1223	f82r	f82r.15	lkeedy	WORKSHOP_PROSE	1	L	VERBINDUNG	entlang des Arbeitswegs führen
P931-A02940	P912-E1223	f82r	f82r.15	lkeedy	WORKSHOP_PROSE	2	K	ZUORDNUNG	Material zugeben
P931-A02941	P912-E1223	f82r	f82r.15	lkeedy	WORKSHOP_PROSE	3	EE	GRAD_2	länger oder gehalten
P931-A02942	P912-E1223	f82r	f82r.15	lkeedy	WORKSHOP_PROSE	4	D_ADDR	UNTERADRESSE	bezeichneter Teil
P931-A02943	P912-E1223	f82r	f82r.15	lkeedy	WORKSHOP_PROSE	5	Y	REFERENT	dieser Arbeitsgegenstand
P931-A02944	P912-E1224	f82r	f82r.15	qokaiin	WORKSHOP_PROSE	1	OK	AKTIVIEREN	Arbeitsgang ansetzen
P931-A02945	P912-E1224	f82r	f82r.15	qokaiin	WORKSHOP_PROSE	2	AIIN	SOLLWERT	Sollmaß
P931-A02946	P912-E1225	f82r	f82r.15	dy	WORKSHOP_PROSE	1	Y	REFERENT	dieser Arbeitsgegenstand
P931-A02947	P912-E1226	f82r	f82r.15	daiin	WORKSHOP_PROSE	1	AIIN	SOLLWERT	Sollmaß
P931-A02948	P912-E1227	f82r	f82r.15	chdy	WORKSHOP_PROSE	1	CHD	WECHSEL	Arbeitsgut umsetzen
P931-A02949	P912-E1227	f82r	f82r.15	chdy	WORKSHOP_PROSE	2	Y	REFERENT	dieser Arbeitsgegenstand
P931-A02950	P912-E1228	f82r	f82r.15	dy	WORKSHOP_PROSE	1	Y	REFERENT	dieser Arbeitsgegenstand
P931-A02951	P912-E1229	f82r	f82r.16	qokeedy	WORKSHOP_PROSE	1	OK	AKTIVIEREN	Arbeitsgang ansetzen
P931-A02952	P912-E1229	f82r	f82r.16	qokeedy	WORKSHOP_PROSE	2	EE	GRAD_2	länger oder gehalten
P931-A02953	P912-E1229	f82r	f82r.16	qokeedy	WORKSHOP_PROSE	3	DY	ABSCHLUSS	Arbeitsschritt schließen
P931-A02954	P912-E1230	f82r	f82r.16	lchedy	WORKSHOP_PROSE	1	L	VERBINDUNG	entlang des Arbeitswegs führen
