group_serial	page	locus	event_index	source_event_serial	surface_ZL3b	locus_role	inventory_item	default_content_German	content_status	external_label_status	historical_basis_ids	rotation_start_status	f68_f69_mapping	confidence
326	f69v	f69v.2	31	13016	ykeeody	ORDERED_RULE_CIRCULAR_RUBRIC_LOCAL_SOURCE_TEXT	RUBRIC2	[LOKALER EXEMPLARTEXT 31/38; KEINE KARTENGLOSSE] bloß	LOCAL_EXEMPLAR_SEGMENT_NOT_PORTABLE_CARD_VALUE	NONE	S1|S2|S4|S5|S7|S8	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	0.32
327	f69v	f69v.2	32	13017	chey	ORDERED_RULE_CIRCULAR_RUBRIC_LOCAL_SOURCE_TEXT	RUBRIC2	[LOKALER EXEMPLARTEXT 32/38; KEINE KARTENGLOSSE] dieselbe	LOCAL_EXEMPLAR_SEGMENT_NOT_PORTABLE_CARD_VALUE	NONE	S1|S2|S4|S5|S7|S8	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	0.32
328	f69v	f69v.2	33	13018	dal	ORDERED_RULE_CIRCULAR_RUBRIC_LOCAL_SOURCE_TEXT	RUBRIC2	[LOKALER EXEMPLARTEXT 33/38; KEINE KARTENGLOSSE] moderne	LOCAL_EXEMPLAR_SEGMENT_NOT_PORTABLE_CARD_VALUE	NONE	S1|S2|S4|S5|S7|S8	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	0.32
329	f69v	f69v.2	34	13019	ody	ORDERED_RULE_CIRCULAR_RUBRIC_LOCAL_SOURCE_TEXT	RUBRIC2	[LOKALER EXEMPLARTEXT 34/38; KEINE KARTENGLOSSE] Nummer	LOCAL_EXEMPLAR_SEGMENT_NOT_PORTABLE_CARD_VALUE	NONE	S1|S2|S4|S5|S7|S8	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	0.32
330	f69v	f69v.2	35	13020	airchy	ORDERED_RULE_CIRCULAR_RUBRIC_LOCAL_SOURCE_TEXT	RUBRIC2	[LOKALER EXEMPLARTEXT 35/38; KEINE KARTENGLOSSE] aus	LOCAL_EXEMPLAR_SEGMENT_NOT_PORTABLE_CARD_VALUE	NONE	S1|S2|S4|S5|S7|S8	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	0.32
331	f69v	f69v.2	36	13021	choky	ORDERED_RULE_CIRCULAR_RUBRIC_LOCAL_SOURCE_TEXT	RUBRIC2	[LOKALER EXEMPLARTEXT 36/38; KEINE KARTENGLOSSE] einer	LOCAL_EXEMPLAR_SEGMENT_NOT_PORTABLE_CARD_VALUE	NONE	S1|S2|S4|S5|S7|S8	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	0.32
332	f69v	f69v.2	37	13022	ychey	ORDERED_RULE_CIRCULAR_RUBRIC_LOCAL_SOURCE_TEXT	RUBRIC2	[LOKALER EXEMPLARTEXT 37/38; KEINE KARTENGLOSSE] anderen	LOCAL_EXEMPLAR_SEGMENT_NOT_PORTABLE_CARD_VALUE	NONE	S1|S2|S4|S5|S7|S8	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	0.32
333	f69v	f69v.2	38	13023	chey	ORDERED_RULE_CIRCULAR_RUBRIC_LOCAL_SOURCE_TEXT	RUBRIC2	[LOKALER EXEMPLARTEXT 38/38; KEINE KARTENGLOSSE] Tafel.	LOCAL_EXEMPLAR_SEGMENT_NOT_PORTABLE_CARD_VALUE	NONE	S1|S2|S4|S5|S7|S8	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	0.32
334	f69v	f69v.3	1	13024	doair	ORDERED_RULE_CIRCULAR_RUBRIC_LOCAL_SOURCE_TEXT	RUBRIC3	[LOKALER EXEMPLARTEXT 1/29; KEINE KARTENGLOSSE] Die folgenden	LOCAL_EXEMPLAR_SEGMENT_NOT_PORTABLE_CARD_VALUE	NONE	S1|S2|S4|S5|S7|S8	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	0.32
335	f69v	f69v.3	2	13025	otaldal	ORDERED_RULE_CIRCULAR_RUBRIC_LOCAL_SOURCE_TEXT	RUBRIC3	[LOKALER EXEMPLARTEXT 2/29; KEINE KARTENGLOSSE] kurzen Regeln	LOCAL_EXEMPLAR_SEGMENT_NOT_PORTABLE_CARD_VALUE	NONE	S1|S2|S4|S5|S7|S8	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	0.32
336	f69v	f69v.3	3	13026	dair	ORDERED_RULE_CIRCULAR_RUBRIC_LOCAL_SOURCE_TEXT	RUBRIC3	[LOKALER EXEMPLARTEXT 3/29; KEINE KARTENGLOSSE] nennen Bad,	LOCAL_EXEMPLAR_SEGMENT_NOT_PORTABLE_CARD_VALUE	NONE	S1|S2|S4|S5|S7|S8	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	0.32
337	f69v	f69v.3	4	13027	chdy	ORDERED_RULE_CIRCULAR_RUBRIC_LOCAL_SOURCE_TEXT	RUBRIC3	[LOKALER EXEMPLARTEXT 4/29; KEINE KARTENGLOSSE] Waschung, Salbung,	LOCAL_EXEMPLAR_SEGMENT_NOT_PORTABLE_CARD_VALUE	NONE	S1|S2|S4|S5|S7|S8	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	0.32
338	f69v	f69v.3	5	13028	otoar	ORDERED_RULE_CIRCULAR_RUBRIC_LOCAL_SOURCE_TEXT	RUBRIC3	[LOKALER EXEMPLARTEXT 5/29; KEINE KARTENGLOSSE] Ruhe,	LOCAL_EXEMPLAR_SEGMENT_NOT_PORTABLE_CARD_VALUE	NONE	S1|S2|S4|S5|S7|S8	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	0.32
339	f69v	f69v.3	6	13029	ar	ORDERED_RULE_CIRCULAR_RUBRIC_LOCAL_SOURCE_TEXT	RUBRIC3	[LOKALER EXEMPLARTEXT 6/29; KEINE KARTENGLOSSE] Maß	LOCAL_EXEMPLAR_SEGMENT_NOT_PORTABLE_CARD_VALUE	NONE	S1|S2|S4|S5|S7|S8	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	0.32
340	f69v	f69v.3	7	13030	chy	ORDERED_RULE_CIRCULAR_RUBRIC_LOCAL_SOURCE_TEXT	RUBRIC3	[LOKALER EXEMPLARTEXT 7/29; KEINE KARTENGLOSSE] oder	LOCAL_EXEMPLAR_SEGMENT_NOT_PORTABLE_CARD_VALUE	NONE	S1|S2|S4|S5|S7|S8	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	0.32
341	f69v	f69v.3	8	13031	qoteor	ORDERED_RULE_CIRCULAR_RUBRIC_LOCAL_SOURCE_TEXT	RUBRIC3	[LOKALER EXEMPLARTEXT 8/29; KEINE KARTENGLOSSE] Aderlass	LOCAL_EXEMPLAR_SEGMENT_NOT_PORTABLE_CARD_VALUE	NONE	S1|S2|S4|S5|S7|S8	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	0.32
342	f69v	f69v.3	9	13032	cho	ORDERED_RULE_CIRCULAR_RUBRIC_LOCAL_SOURCE_TEXT	RUBRIC3	[LOKALER EXEMPLARTEXT 9/29; KEINE KARTENGLOSSE] nur	LOCAL_EXEMPLAR_SEGMENT_NOT_PORTABLE_CARD_VALUE	NONE	S1|S2|S4|S5|S7|S8	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	0.32
343	f69v	f69v.3	10	13033	qotair	ORDERED_RULE_CIRCULAR_RUBRIC_LOCAL_SOURCE_TEXT	RUBRIC3	[LOKALER EXEMPLARTEXT 10/29; KEINE KARTENGLOSSE] als	LOCAL_EXEMPLAR_SEGMENT_NOT_PORTABLE_CARD_VALUE	NONE	S1|S2|S4|S5|S7|S8	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	0.32
344	f69v	f69v.3	11	13034	chda	ORDERED_RULE_CIRCULAR_RUBRIC_LOCAL_SOURCE_TEXT	RUBRIC3	[LOKALER EXEMPLARTEXT 11/29; KEINE KARTENGLOSSE] konkrete	LOCAL_EXEMPLAR_SEGMENT_NOT_PORTABLE_CARD_VALUE	NONE	S1|S2|S4|S5|S7|S8	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	0.32
345	f69v	f69v.3	12	13035	oteeal	ORDERED_RULE_CIRCULAR_RUBRIC_LOCAL_SOURCE_TEXT	RUBRIC3	[LOKALER EXEMPLARTEXT 12/29; KEINE KARTENGLOSSE] Editionsfassung.	LOCAL_EXEMPLAR_SEGMENT_NOT_PORTABLE_CARD_VALUE	NONE	S1|S2|S4|S5|S7|S8	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	0.32
346	f69v	f69v.3	13	13036	cheor	ORDERED_RULE_CIRCULAR_RUBRIC_LOCAL_SOURCE_TEXT	RUBRIC3	[LOKALER EXEMPLARTEXT 13/29; KEINE KARTENGLOSSE] Gleiche	LOCAL_EXEMPLAR_SEGMENT_NOT_PORTABLE_CARD_VALUE	NONE	S1|S2|S4|S5|S7|S8	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	0.32
347	f69v	f69v.3	14	13037	ar	ORDERED_RULE_CIRCULAR_RUBRIC_LOCAL_SOURCE_TEXT	RUBRIC3	[LOKALER EXEMPLARTEXT 14/29; KEINE KARTENGLOSSE] vollständige	LOCAL_EXEMPLAR_SEGMENT_NOT_PORTABLE_CARD_VALUE	NONE	S1|S2|S4|S5|S7|S8	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	0.32
348	f69v	f69v.3	15	13038	air	ORDERED_RULE_CIRCULAR_RUBRIC_LOCAL_SOURCE_TEXT	RUBRIC3	[LOKALER EXEMPLARTEXT 15/29; KEINE KARTENGLOSSE] Einträge	LOCAL_EXEMPLAR_SEGMENT_NOT_PORTABLE_CARD_VALUE	NONE	S1|S2|S4|S5|S7|S8	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	0.32
349	f69v	f69v.3	16	13039	oteody	ORDERED_RULE_CIRCULAR_RUBRIC_LOCAL_SOURCE_TEXT	RUBRIC3	[LOKALER EXEMPLARTEXT 16/29; KEINE KARTENGLOSSE] behalten	LOCAL_EXEMPLAR_SEGMENT_NOT_PORTABLE_CARD_VALUE	NONE	S1|S2|S4|S5|S7|S8	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	0.32
350	f69v	f69v.3	17	13040	ytyd	ORDERED_RULE_CIRCULAR_RUBRIC_LOCAL_SOURCE_TEXT	RUBRIC3	[LOKALER EXEMPLARTEXT 17/29; KEINE KARTENGLOSSE] dieselbe	LOCAL_EXEMPLAR_SEGMENT_NOT_PORTABLE_CARD_VALUE	NONE	S1|S2|S4|S5|S7|S8	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	0.32
351	f69v	f69v.3	18	13041	a	ORDERED_RULE_CIRCULAR_RUBRIC_LOCAL_SOURCE_TEXT	RUBRIC3	[LOKALER EXEMPLARTEXT 18/29; KEINE KARTENGLOSSE] lokale	LOCAL_EXEMPLAR_SEGMENT_NOT_PORTABLE_CARD_VALUE	NONE	S1|S2|S4|S5|S7|S8	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	0.32
352	f69v	f69v.3	19	13042	dchy	ORDERED_RULE_CIRCULAR_RUBRIC_LOCAL_SOURCE_TEXT	RUBRIC3	[LOKALER EXEMPLARTEXT 19/29; KEINE KARTENGLOSSE] Regel;	LOCAL_EXEMPLAR_SEGMENT_NOT_PORTABLE_CARD_VALUE	NONE	S1|S2|S4|S5|S7|S8	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	0.32
353	f69v	f69v.3	20	13043	otoly	ORDERED_RULE_CIRCULAR_RUBRIC_LOCAL_SOURCE_TEXT	RUBRIC3	[LOKALER EXEMPLARTEXT 20/29; KEINE KARTENGLOSSE] langer	LOCAL_EXEMPLAR_SEGMENT_NOT_PORTABLE_CARD_VALUE	NONE	S1|S2|S4|S5|S7|S8	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	0.32
354	f69v	f69v.3	21	13044	okeodal	ORDERED_RULE_CIRCULAR_RUBRIC_LOCAL_SOURCE_TEXT	RUBRIC3	[LOKALER EXEMPLARTEXT 21/29; KEINE KARTENGLOSSE] und	LOCAL_EXEMPLAR_SEGMENT_NOT_PORTABLE_CARD_VALUE	NONE	S1|S2|S4|S5|S7|S8	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	0.32
355	f69v	f69v.3	22	13045	oteoarar	ORDERED_RULE_CIRCULAR_RUBRIC_LOCAL_SOURCE_TEXT	RUBRIC3	[LOKALER EXEMPLARTEXT 22/29; KEINE KARTENGLOSSE] kurzer	LOCAL_EXEMPLAR_SEGMENT_NOT_PORTABLE_CARD_VALUE	NONE	S1|S2|S4|S5|S7|S8	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	0.32
356	f69v	f69v.3	23	13046	cheteeser	ORDERED_RULE_CIRCULAR_RUBRIC_LOCAL_SOURCE_TEXT	RUBRIC3	[LOKALER EXEMPLARTEXT 23/29; KEINE KARTENGLOSSE] Schreibraum	LOCAL_EXEMPLAR_SEGMENT_NOT_PORTABLE_CARD_VALUE	NONE	S1|S2|S4|S5|S7|S8	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	0.32
357	f69v	f69v.3	24	13047	dair	ORDERED_RULE_CIRCULAR_RUBRIC_LOCAL_SOURCE_TEXT	RUBRIC3	[LOKALER EXEMPLARTEXT 24/29; KEINE KARTENGLOSSE] trägt	LOCAL_EXEMPLAR_SEGMENT_NOT_PORTABLE_CARD_VALUE	NONE	S1|S2|S4|S5|S7|S8	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	0.32
358	f69v	f69v.3	25	13048	chey	ORDERED_RULE_CIRCULAR_RUBRIC_LOCAL_SOURCE_TEXT	RUBRIC3	[LOKALER EXEMPLARTEXT 25/29; KEINE KARTENGLOSSE] keine	LOCAL_EXEMPLAR_SEGMENT_NOT_PORTABLE_CARD_VALUE	NONE	S1|S2|S4|S5|S7|S8	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	0.32
359	f69v	f69v.3	26	13049	okody	ORDERED_RULE_CIRCULAR_RUBRIC_LOCAL_SOURCE_TEXT	RUBRIC3	[LOKALER EXEMPLARTEXT 26/29; KEINE KARTENGLOSSE] günstige	LOCAL_EXEMPLAR_SEGMENT_NOT_PORTABLE_CARD_VALUE	NONE	S1|S2|S4|S5|S7|S8	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	0.32
360	f69v	f69v.3	27	13050	dal	ORDERED_RULE_CIRCULAR_RUBRIC_LOCAL_SOURCE_TEXT	RUBRIC3	[LOKALER EXEMPLARTEXT 27/29; KEINE KARTENGLOSSE] oder	LOCAL_EXEMPLAR_SEGMENT_NOT_PORTABLE_CARD_VALUE	NONE	S1|S2|S4|S5|S7|S8	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	0.32
361	f69v	f69v.3	28	13051	oteey	ORDERED_RULE_CIRCULAR_RUBRIC_LOCAL_SOURCE_TEXT	RUBRIC3	[LOKALER EXEMPLARTEXT 28/29; KEINE KARTENGLOSSE] ungünstige	LOCAL_EXEMPLAR_SEGMENT_NOT_PORTABLE_CARD_VALUE	NONE	S1|S2|S4|S5|S7|S8	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	0.32
362	f69v	f69v.3	29	13052	oteey	ORDERED_RULE_CIRCULAR_RUBRIC_LOCAL_SOURCE_TEXT	RUBRIC3	[LOKALER EXEMPLARTEXT 29/29; KEINE KARTENGLOSSE] Polarität.	LOCAL_EXEMPLAR_SEGMENT_NOT_PORTABLE_CARD_VALUE	NONE	S1|S2|S4|S5|S7|S8	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	0.32
363	f69v	f69v.4	1	13053	okeey	INDEPENDENT_28_ELECTION_RULE_LOCAL_SOURCE_TEXT	E01	[LOKALER EXEMPLARTEXT 1/2; KEINE KARTENGLOSSE] Warmes Bad ist erlaubt,	LOCAL_EXEMPLAR_SEGMENT_NOT_PORTABLE_CARD_VALUE	NONE	S1|S2|S4|S5|S8	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	0.29
364	f69v	f69v.4	2	13054	sar	INDEPENDENT_28_ELECTION_RULE_LOCAL_SOURCE_TEXT	E01	[LOKALER EXEMPLARTEXT 2/2; KEINE KARTENGLOSSE] besonders nach Sonnenuntergang.	LOCAL_EXEMPLAR_SEGMENT_NOT_PORTABLE_CARD_VALUE	NONE	S1|S2|S4|S5|S8	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	0.29
365	f69v	f69v.5	1	13055	okeo	INDEPENDENT_28_ELECTION_RULE_LOCAL_SOURCE_TEXT	E02	[LOKALER EXEMPLARTEXT 1/2; KEINE KARTENGLOSSE] Verwende eine kühle Waschung	LOCAL_EXEMPLAR_SEGMENT_NOT_PORTABLE_CARD_VALUE	NONE	S1|S2|S4|S5|S8	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	0.29
366	f69v	f69v.5	2	13056	dy	INDEPENDENT_28_ELECTION_RULE_LOCAL_SOURCE_TEXT	E02	[LOKALER EXEMPLARTEXT 2/2; KEINE KARTENGLOSSE] und beende danach.	LOCAL_EXEMPLAR_SEGMENT_NOT_PORTABLE_CARD_VALUE	NONE	S1|S2|S4|S5|S8	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	0.29
367	f69v	f69v.6	1	13057	ochoyk	INDEPENDENT_28_ELECTION_RULE_LOCAL_SOURCE_TEXT	E03	[LOKALER EXEMPLARTEXT 1/1; KEINE KARTENGLOSSE] Meide den Aderlass.	LOCAL_EXEMPLAR_SEGMENT_NOT_PORTABLE_CARD_VALUE	NONE	S1|S2|S4|S5|S8	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	0.29
368	f69v	f69v.7	1	13058	ykeey	INDEPENDENT_28_ELECTION_RULE_LOCAL_SOURCE_TEXT	E04	[LOKALER EXEMPLARTEXT 1/1; KEINE KARTENGLOSSE] Eine Salbung ist erlaubt.	LOCAL_EXEMPLAR_SEGMENT_NOT_PORTABLE_CARD_VALUE	NONE	S1|S2|S4|S5|S8	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	0.29
369	f69v	f69v.8	1	13059	ytory	INDEPENDENT_28_ELECTION_RULE_LOCAL_SOURCE_TEXT	E05	[LOKALER EXEMPLARTEXT 1/1; KEINE KARTENGLOSSE] Wende das Mittel an der oberen Körperhälfte an.	LOCAL_EXEMPLAR_SEGMENT_NOT_PORTABLE_CARD_VALUE	NONE	S1|S2|S4|S5|S8	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	0.29
370	f69v	f69v.9	1	13060	oeesy	INDEPENDENT_28_ELECTION_RULE_LOCAL_SOURCE_TEXT	E06	[LOKALER EXEMPLARTEXT 1/1; KEINE KARTENGLOSSE] Lass den Kranken ruhen und purgiere nicht.	LOCAL_EXEMPLAR_SEGMENT_NOT_PORTABLE_CARD_VALUE	NONE	S1|S2|S4|S5|S8	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	0.29
371	f69v	f69v.10	1	13061	ytody	INDEPENDENT_28_ELECTION_RULE_LOCAL_SOURCE_TEXT	E07	[LOKALER EXEMPLARTEXT 1/1; KEINE KARTENGLOSSE] Vollende genau eine Spülung.	LOCAL_EXEMPLAR_SEGMENT_NOT_PORTABLE_CARD_VALUE	NONE	S1|S2|S4|S5|S8	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	0.29
372	f69v	f69v.11	1	13062	okody	INDEPENDENT_28_ELECTION_RULE_LOCAL_SOURCE_TEXT	E08	[LOKALER EXEMPLARTEXT 1/1; KEINE KARTENGLOSSE] Leite überschüssige Flüssigkeit ab.	LOCAL_EXEMPLAR_SEGMENT_NOT_PORTABLE_CARD_VALUE	NONE	S1|S2|S4|S5|S8	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	0.29
373	f69v	f69v.12	1	13063	otody	INDEPENDENT_28_ELECTION_RULE_LOCAL_SOURCE_TEXT	E09	[LOKALER EXEMPLARTEXT 1/1; KEINE KARTENGLOSSE] Meide ein heißes Bad.	LOCAL_EXEMPLAR_SEGMENT_NOT_PORTABLE_CARD_VALUE	NONE	S1|S2|S4|S5|S8	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	0.29
374	f69v	f69v.13	1	13064	okeal	INDEPENDENT_28_ELECTION_RULE_LOCAL_SOURCE_TEXT	E10	[LOKALER EXEMPLARTEXT 1/1; KEINE KARTENGLOSSE] Wende das Mittel unterhalb der Taille an.	LOCAL_EXEMPLAR_SEGMENT_NOT_PORTABLE_CARD_VALUE	NONE	S1|S2|S4|S5|S8	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	0.29
375	f69v	f69v.14	1	13065	okeod	INDEPENDENT_28_ELECTION_RULE_LOCAL_SOURCE_TEXT	E11	[LOKALER EXEMPLARTEXT 1/1; KEINE KARTENGLOSSE] Die Stelle ist für ein Bad günstig.	LOCAL_EXEMPLAR_SEGMENT_NOT_PORTABLE_CARD_VALUE	NONE	S1|S2|S4|S5|S8	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	0.29
376	f69v	f69v.15	1	13066	oteeys	INDEPENDENT_28_ELECTION_RULE_LOCAL_SOURCE_TEXT	E12	[LOKALER EXEMPLARTEXT 1/1; KEINE KARTENGLOSSE] Wiederhole die Waschung genau einmal.	LOCAL_EXEMPLAR_SEGMENT_NOT_PORTABLE_CARD_VALUE	NONE	S1|S2|S4|S5|S8	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	0.29
377	f69v	f69v.16	1	13067	oteol	INDEPENDENT_28_ELECTION_RULE_LOCAL_SOURCE_TEXT	E13	[LOKALER EXEMPLARTEXT 1/1; KEINE KARTENGLOSSE] Verwende denselben bereiteten Ansatz.	LOCAL_EXEMPLAR_SEGMENT_NOT_PORTABLE_CARD_VALUE	NONE	S1|S2|S4|S5|S8	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	0.29
378	f69v	f69v.17	1	13068	ykeydy	INDEPENDENT_28_ELECTION_RULE_LOCAL_SOURCE_TEXT	E14	[LOKALER EXEMPLARTEXT 1/1; KEINE KARTENGLOSSE] Bade, bis die Wärme sanft ist.	LOCAL_EXEMPLAR_SEGMENT_NOT_PORTABLE_CARD_VALUE	NONE	S1|S2|S4|S5|S8	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	0.29
379	f69v	f69v.18	1	13069	okeod	INDEPENDENT_28_ELECTION_RULE_LOCAL_SOURCE_TEXT	E15	[LOKALER EXEMPLARTEXT 1/1; KEINE KARTENGLOSSE] Die Stelle ist für ein Bad günstig.	LOCAL_EXEMPLAR_SEGMENT_NOT_PORTABLE_CARD_VALUE	NONE	S1|S2|S4|S5|S8	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	0.29
380	f69v	f69v.19	1	13070	saral	INDEPENDENT_28_ELECTION_RULE_LOCAL_SOURCE_TEXT	E16	[LOKALER EXEMPLARTEXT 1/1; KEINE KARTENGLOSSE] Salbe die betroffene Stelle.	LOCAL_EXEMPLAR_SEGMENT_NOT_PORTABLE_CARD_VALUE	NONE	S1|S2|S4|S5|S8	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	0.29
381	f69v	f69v.20	1	13071	saiir	INDEPENDENT_28_ELECTION_RULE_LOCAL_SOURCE_TEXT	E17	[LOKALER EXEMPLARTEXT 1/1; KEINE KARTENGLOSSE] Halte den Kranken in Ruhe.	LOCAL_EXEMPLAR_SEGMENT_NOT_PORTABLE_CARD_VALUE	NONE	S1|S2|S4|S5|S8	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	0.29
