statement_id	record_unit_id	page	scribe_id	tuple_sequence	original_surface_sequence	scribe_surface_sequence	line_broken_copy	changed_token_count	current_minimal_card_reading_de	current_owner_reading_de	selected_source_vocabulary_de	current_controlled_unit_reading_de	semantic_policy	surface_change_may_change_meaning	legacy_rich_readback_status
B3-S003	B3	f83r	S3_S_LINE_SCRIBE	b921a237be883a820352 2f1c5e56e8f0ff459065 b921a237be883a820352 de7321bface5628e35d6	chey daiin chey lchedy	shy aiin chey lchedy	shy aiin chey / lchedy	2	dies; Sollwert; dies; abführen; Schluss	Bei der oberen offenen Fächerstation: dies; Sollwert; dies; abführen; Schluss.	Badende; Becken; Beckenstation; Öffnung; Ablauf; Flüssigkeitslauf; Auffanggefäß; Waschflüssigkeit; Temperatur; Dauer; örtliche Stelle; Filtern	Badende und Beckenstation getrennt adressieren. Waschflüssigkeit durch die Öffnung in den Flüssigkeitslauf führen, an der örtlichen Stelle für die Dauer halten, filtern und im Auffanggefäß sammeln; danach am Ablauf abführen.	SAME_MINIMAL_CARDS_AND_SELECTED_SOURCE_ACROSS_ALL_HANDS	NO	SUPERSEDED_BY_SELECTED_SOURCE_EDITION
B3-S003	B3	f83r	S4_MIXED_COMPACT	b921a237be883a820352 2f1c5e56e8f0ff459065 b921a237be883a820352 de7321bface5628e35d6	chey daiin chey lchedy	shy aiin y lchedy	shy aiin y lchedy	3	dies; Sollwert; dies; abführen; Schluss	Bei der oberen offenen Fächerstation: dies; Sollwert; dies; abführen; Schluss.	Badende; Becken; Beckenstation; Öffnung; Ablauf; Flüssigkeitslauf; Auffanggefäß; Waschflüssigkeit; Temperatur; Dauer; örtliche Stelle; Filtern	Badende und Beckenstation getrennt adressieren. Waschflüssigkeit durch die Öffnung in den Flüssigkeitslauf führen, an der örtlichen Stelle für die Dauer halten, filtern und im Auffanggefäß sammeln; danach am Ablauf abführen.	SAME_MINIMAL_CARDS_AND_SELECTED_SOURCE_ACROSS_ALL_HANDS	NO	SUPERSEDED_BY_SELECTED_SOURCE_EDITION
B3-S004	B3	f83r	S1_BARE_MASTER	b5fcea1eaed06b2f2291 90bcf0a9ec0ef56399e6 4d4559019a961b834aa1	qokaiin qotal dar	okaiin otal char	okaiin otal char	3	ansetzen + Sollwert; danach + Ziel; Quelle	Bei der oberen offenen Fächerstation: ansetzen + Sollwert; danach + Ziel; Quelle.	Badende; Becken; Beckenstation; Öffnung; Ablauf; Flüssigkeitslauf; Auffanggefäß; Waschflüssigkeit; Temperatur; Dauer; örtliche Stelle; Filtern	Badende und Beckenstation getrennt adressieren. Waschflüssigkeit durch die Öffnung in den Flüssigkeitslauf führen, an der örtlichen Stelle für die Dauer halten, filtern und im Auffanggefäß sammeln; danach am Ablauf abführen.	SAME_MINIMAL_CARDS_AND_SELECTED_SOURCE_ACROSS_ALL_HANDS	NO	SUPERSEDED_BY_SELECTED_SOURCE_EDITION
B3-S004	B3	f83r	S2_Q_CELL_SCRIBE	b5fcea1eaed06b2f2291 90bcf0a9ec0ef56399e6 4d4559019a961b834aa1	qokaiin qotal dar	qokaiin otal char	qokaiin otal char	2	ansetzen + Sollwert; danach + Ziel; Quelle	Bei der oberen offenen Fächerstation: ansetzen + Sollwert; danach + Ziel; Quelle.	Badende; Becken; Beckenstation; Öffnung; Ablauf; Flüssigkeitslauf; Auffanggefäß; Waschflüssigkeit; Temperatur; Dauer; örtliche Stelle; Filtern	Badende und Beckenstation getrennt adressieren. Waschflüssigkeit durch die Öffnung in den Flüssigkeitslauf führen, an der örtlichen Stelle für die Dauer halten, filtern und im Auffanggefäß sammeln; danach am Ablauf abführen.	SAME_MINIMAL_CARDS_AND_SELECTED_SOURCE_ACROSS_ALL_HANDS	NO	SUPERSEDED_BY_SELECTED_SOURCE_EDITION
B3-S004	B3	f83r	S3_S_LINE_SCRIBE	b5fcea1eaed06b2f2291 90bcf0a9ec0ef56399e6 4d4559019a961b834aa1	qokaiin qotal dar	okaiin otal char	okaiin otal char	3	ansetzen + Sollwert; danach + Ziel; Quelle	Bei der oberen offenen Fächerstation: ansetzen + Sollwert; danach + Ziel; Quelle.	Badende; Becken; Beckenstation; Öffnung; Ablauf; Flüssigkeitslauf; Auffanggefäß; Waschflüssigkeit; Temperatur; Dauer; örtliche Stelle; Filtern	Badende und Beckenstation getrennt adressieren. Waschflüssigkeit durch die Öffnung in den Flüssigkeitslauf führen, an der örtlichen Stelle für die Dauer halten, filtern und im Auffanggefäß sammeln; danach am Ablauf abführen.	SAME_MINIMAL_CARDS_AND_SELECTED_SOURCE_ACROSS_ALL_HANDS	NO	SUPERSEDED_BY_SELECTED_SOURCE_EDITION
B3-S004	B3	f83r	S4_MIXED_COMPACT	b5fcea1eaed06b2f2291 90bcf0a9ec0ef56399e6 4d4559019a961b834aa1	qokaiin qotal dar	qokaiin otal dar	qokaiin otal dar	1	ansetzen + Sollwert; danach + Ziel; Quelle	Bei der oberen offenen Fächerstation: ansetzen + Sollwert; danach + Ziel; Quelle.	Badende; Becken; Beckenstation; Öffnung; Ablauf; Flüssigkeitslauf; Auffanggefäß; Waschflüssigkeit; Temperatur; Dauer; örtliche Stelle; Filtern	Badende und Beckenstation getrennt adressieren. Waschflüssigkeit durch die Öffnung in den Flüssigkeitslauf führen, an der örtlichen Stelle für die Dauer halten, filtern und im Auffanggefäß sammeln; danach am Ablauf abführen.	SAME_MINIMAL_CARDS_AND_SELECTED_SOURCE_ACROSS_ALL_HANDS	NO	SUPERSEDED_BY_SELECTED_SOURCE_EDITION
B3-S005	B3	f83r	S1_BARE_MASTER	259b2b3b0bf859882e2c	schedy	dchedy	dchedy	1	umsetzen + Ende	Bei der mittleren runden Gefäßstation: umsetzen + Ende.	Badende; Becken; Beckenstation; Öffnung; Ablauf; Flüssigkeitslauf; Auffanggefäß; Waschflüssigkeit; Temperatur; Dauer; örtliche Stelle; Filtern	Badende und Beckenstation getrennt adressieren. Waschflüssigkeit durch die Öffnung in den Flüssigkeitslauf führen, an der örtlichen Stelle für die Dauer halten, filtern und im Auffanggefäß sammeln; danach am Ablauf abführen.	SAME_MINIMAL_CARDS_AND_SELECTED_SOURCE_ACROSS_ALL_HANDS	NO	SUPERSEDED_BY_SELECTED_SOURCE_EDITION
B3-S005	B3	f83r	S2_Q_CELL_SCRIBE	259b2b3b0bf859882e2c	schedy	dchedy	dchedy	1	umsetzen + Ende	Bei der mittleren runden Gefäßstation: umsetzen + Ende.	Badende; Becken; Beckenstation; Öffnung; Ablauf; Flüssigkeitslauf; Auffanggefäß; Waschflüssigkeit; Temperatur; Dauer; örtliche Stelle; Filtern	Badende und Beckenstation getrennt adressieren. Waschflüssigkeit durch die Öffnung in den Flüssigkeitslauf führen, an der örtlichen Stelle für die Dauer halten, filtern und im Auffanggefäß sammeln; danach am Ablauf abführen.	SAME_MINIMAL_CARDS_AND_SELECTED_SOURCE_ACROSS_ALL_HANDS	NO	SUPERSEDED_BY_SELECTED_SOURCE_EDITION
B3-S005	B3	f83r	S3_S_LINE_SCRIBE	259b2b3b0bf859882e2c	schedy	schedy	schedy	0	umsetzen + Ende	Bei der mittleren runden Gefäßstation: umsetzen + Ende.	Badende; Becken; Beckenstation; Öffnung; Ablauf; Flüssigkeitslauf; Auffanggefäß; Waschflüssigkeit; Temperatur; Dauer; örtliche Stelle; Filtern	Badende und Beckenstation getrennt adressieren. Waschflüssigkeit durch die Öffnung in den Flüssigkeitslauf führen, an der örtlichen Stelle für die Dauer halten, filtern und im Auffanggefäß sammeln; danach am Ablauf abführen.	SAME_MINIMAL_CARDS_AND_SELECTED_SOURCE_ACROSS_ALL_HANDS	NO	SUPERSEDED_BY_SELECTED_SOURCE_EDITION
B3-S005	B3	f83r	S4_MIXED_COMPACT	259b2b3b0bf859882e2c	schedy	schedy	schedy	0	umsetzen + Ende	Bei der mittleren runden Gefäßstation: umsetzen + Ende.	Badende; Becken; Beckenstation; Öffnung; Ablauf; Flüssigkeitslauf; Auffanggefäß; Waschflüssigkeit; Temperatur; Dauer; örtliche Stelle; Filtern	Badende und Beckenstation getrennt adressieren. Waschflüssigkeit durch die Öffnung in den Flüssigkeitslauf führen, an der örtlichen Stelle für die Dauer halten, filtern und im Auffanggefäß sammeln; danach am Ablauf abführen.	SAME_MINIMAL_CARDS_AND_SELECTED_SOURCE_ACROSS_ALL_HANDS	NO	SUPERSEDED_BY_SELECTED_SOURCE_EDITION
B3-S006	B3	f83r	S1_BARE_MASTER	5e8441397e7c0faf042b 308e8ea2d5d190c498e8 28ffbc88b97772a75f1e	chedchy qokal olchedy	chedchy okal olchedy	chedchy okal olchedy	1	umsetzen + dies; ansetzen + Ziel; weiter + umsetzen + Ende	Bei der mittleren runden Gefäßstation: umsetzen + dies; ansetzen + Ziel; weiter + umsetzen + Ende.	Badende; Becken; Beckenstation; Öffnung; Ablauf; Flüssigkeitslauf; Auffanggefäß; Waschflüssigkeit; Temperatur; Dauer; örtliche Stelle; Filtern	Badende und Beckenstation getrennt adressieren. Waschflüssigkeit durch die Öffnung in den Flüssigkeitslauf führen, an der örtlichen Stelle für die Dauer halten, filtern und im Auffanggefäß sammeln; danach am Ablauf abführen.	SAME_MINIMAL_CARDS_AND_SELECTED_SOURCE_ACROSS_ALL_HANDS	NO	SUPERSEDED_BY_SELECTED_SOURCE_EDITION
B3-S006	B3	f83r	S2_Q_CELL_SCRIBE	5e8441397e7c0faf042b 308e8ea2d5d190c498e8 28ffbc88b97772a75f1e	chedchy qokal olchedy	chedchy okal olchedy	chedchy okal olchedy	1	umsetzen + dies; ansetzen + Ziel; weiter + umsetzen + Ende	Bei der mittleren runden Gefäßstation: umsetzen + dies; ansetzen + Ziel; weiter + umsetzen + Ende.	Badende; Becken; Beckenstation; Öffnung; Ablauf; Flüssigkeitslauf; Auffanggefäß; Waschflüssigkeit; Temperatur; Dauer; örtliche Stelle; Filtern	Badende und Beckenstation getrennt adressieren. Waschflüssigkeit durch die Öffnung in den Flüssigkeitslauf führen, an der örtlichen Stelle für die Dauer halten, filtern und im Auffanggefäß sammeln; danach am Ablauf abführen.	SAME_MINIMAL_CARDS_AND_SELECTED_SOURCE_ACROSS_ALL_HANDS	NO	SUPERSEDED_BY_SELECTED_SOURCE_EDITION
B3-S006	B3	f83r	S3_S_LINE_SCRIBE	5e8441397e7c0faf042b 308e8ea2d5d190c498e8 28ffbc88b97772a75f1e	chedchy qokal olchedy	chedchy okal olchedy	chedchy okal olchedy	1	umsetzen + dies; ansetzen + Ziel; weiter + umsetzen + Ende	Bei der mittleren runden Gefäßstation: umsetzen + dies; ansetzen + Ziel; weiter + umsetzen + Ende.	Badende; Becken; Beckenstation; Öffnung; Ablauf; Flüssigkeitslauf; Auffanggefäß; Waschflüssigkeit; Temperatur; Dauer; örtliche Stelle; Filtern	Badende und Beckenstation getrennt adressieren. Waschflüssigkeit durch die Öffnung in den Flüssigkeitslauf führen, an der örtlichen Stelle für die Dauer halten, filtern und im Auffanggefäß sammeln; danach am Ablauf abführen.	SAME_MINIMAL_CARDS_AND_SELECTED_SOURCE_ACROSS_ALL_HANDS	NO	SUPERSEDED_BY_SELECTED_SOURCE_EDITION
B3-S006	B3	f83r	S4_MIXED_COMPACT	5e8441397e7c0faf042b 308e8ea2d5d190c498e8 28ffbc88b97772a75f1e	chedchy qokal olchedy	chedchy okal olchedy	chedchy okal olchedy	1	umsetzen + dies; ansetzen + Ziel; weiter + umsetzen + Ende	Bei der mittleren runden Gefäßstation: umsetzen + dies; ansetzen + Ziel; weiter + umsetzen + Ende.	Badende; Becken; Beckenstation; Öffnung; Ablauf; Flüssigkeitslauf; Auffanggefäß; Waschflüssigkeit; Temperatur; Dauer; örtliche Stelle; Filtern	Badende und Beckenstation getrennt adressieren. Waschflüssigkeit durch die Öffnung in den Flüssigkeitslauf führen, an der örtlichen Stelle für die Dauer halten, filtern und im Auffanggefäß sammeln; danach am Ablauf abführen.	SAME_MINIMAL_CARDS_AND_SELECTED_SOURCE_ACROSS_ALL_HANDS	NO	SUPERSEDED_BY_SELECTED_SOURCE_EDITION
B3-S007	B3	f83r	S1_BARE_MASTER	b5fcea1eaed06b2f2291 6f7ff8287eddf4da9fdb 7d25241b0e56c836372a	qokaiin chedy qokeedy	okaiin chdy qokeedy	okaiin chdy qokeedy	2	ansetzen + Sollwert; umsetzen + dies; ansetzen + länger + Ende	Bei der mittleren runden Gefäßstation: ansetzen + Sollwert; umsetzen + dies; ansetzen + länger + Ende.	Badende; Becken; Beckenstation; Öffnung; Ablauf; Flüssigkeitslauf; Auffanggefäß; Waschflüssigkeit; Temperatur; Dauer; örtliche Stelle; Filtern	Badende und Beckenstation getrennt adressieren. Waschflüssigkeit durch die Öffnung in den Flüssigkeitslauf führen, an der örtlichen Stelle für die Dauer halten, filtern und im Auffanggefäß sammeln; danach am Ablauf abführen.	SAME_MINIMAL_CARDS_AND_SELECTED_SOURCE_ACROSS_ALL_HANDS	NO	SUPERSEDED_BY_SELECTED_SOURCE_EDITION
B3-S007	B3	f83r	S2_Q_CELL_SCRIBE	b5fcea1eaed06b2f2291 6f7ff8287eddf4da9fdb 7d25241b0e56c836372a	qokaiin chedy qokeedy	qokaiin chdy qokeedy	qokaiin chdy qokeedy	1	ansetzen + Sollwert; umsetzen + dies; ansetzen + länger + Ende	Bei der mittleren runden Gefäßstation: ansetzen + Sollwert; umsetzen + dies; ansetzen + länger + Ende.	Badende; Becken; Beckenstation; Öffnung; Ablauf; Flüssigkeitslauf; Auffanggefäß; Waschflüssigkeit; Temperatur; Dauer; örtliche Stelle; Filtern	Badende und Beckenstation getrennt adressieren. Waschflüssigkeit durch die Öffnung in den Flüssigkeitslauf führen, an der örtlichen Stelle für die Dauer halten, filtern und im Auffanggefäß sammeln; danach am Ablauf abführen.	SAME_MINIMAL_CARDS_AND_SELECTED_SOURCE_ACROSS_ALL_HANDS	NO	SUPERSEDED_BY_SELECTED_SOURCE_EDITION
B3-S007	B3	f83r	S3_S_LINE_SCRIBE	b5fcea1eaed06b2f2291 6f7ff8287eddf4da9fdb 7d25241b0e56c836372a	qokaiin chedy qokeedy	okaiin chdy qokeedy	okaiin chdy qokeedy	2	ansetzen + Sollwert; umsetzen + dies; ansetzen + länger + Ende	Bei der mittleren runden Gefäßstation: ansetzen + Sollwert; umsetzen + dies; ansetzen + länger + Ende.	Badende; Becken; Beckenstation; Öffnung; Ablauf; Flüssigkeitslauf; Auffanggefäß; Waschflüssigkeit; Temperatur; Dauer; örtliche Stelle; Filtern	Badende und Beckenstation getrennt adressieren. Waschflüssigkeit durch die Öffnung in den Flüssigkeitslauf führen, an der örtlichen Stelle für die Dauer halten, filtern und im Auffanggefäß sammeln; danach am Ablauf abführen.	SAME_MINIMAL_CARDS_AND_SELECTED_SOURCE_ACROSS_ALL_HANDS	NO	SUPERSEDED_BY_SELECTED_SOURCE_EDITION
B3-S007	B3	f83r	S4_MIXED_COMPACT	b5fcea1eaed06b2f2291 6f7ff8287eddf4da9fdb 7d25241b0e56c836372a	qokaiin chedy qokeedy	qokaiin chdy qokeedy	qokaiin chdy qokeedy	1	ansetzen + Sollwert; umsetzen + dies; ansetzen + länger + Ende	Bei der mittleren runden Gefäßstation: ansetzen + Sollwert; umsetzen + dies; ansetzen + länger + Ende.	Badende; Becken; Beckenstation; Öffnung; Ablauf; Flüssigkeitslauf; Auffanggefäß; Waschflüssigkeit; Temperatur; Dauer; örtliche Stelle; Filtern	Badende und Beckenstation getrennt adressieren. Waschflüssigkeit durch die Öffnung in den Flüssigkeitslauf führen, an der örtlichen Stelle für die Dauer halten, filtern und im Auffanggefäß sammeln; danach am Ablauf abführen.	SAME_MINIMAL_CARDS_AND_SELECTED_SOURCE_ACROSS_ALL_HANDS	NO	SUPERSEDED_BY_SELECTED_SOURCE_EDITION
B3-S008	B3	f83r	S1_BARE_MASTER	de7321bface5628e35d6	lchedy	lchedy	lchedy	0	abführen; Schluss	Bei der mittleren runden Gefäßstation: abführen; Schluss.	Badende; Becken; Beckenstation; Öffnung; Ablauf; Flüssigkeitslauf; Auffanggefäß; Waschflüssigkeit; Temperatur; Dauer; örtliche Stelle; Filtern	Badende und Beckenstation getrennt adressieren. Waschflüssigkeit durch die Öffnung in den Flüssigkeitslauf führen, an der örtlichen Stelle für die Dauer halten, filtern und im Auffanggefäß sammeln; danach am Ablauf abführen.	SAME_MINIMAL_CARDS_AND_SELECTED_SOURCE_ACROSS_ALL_HANDS	NO	SUPERSEDED_BY_SELECTED_SOURCE_EDITION
B3-S008	B3	f83r	S2_Q_CELL_SCRIBE	de7321bface5628e35d6	lchedy	lchedy	lchedy	0	abführen; Schluss	Bei der mittleren runden Gefäßstation: abführen; Schluss.	Badende; Becken; Beckenstation; Öffnung; Ablauf; Flüssigkeitslauf; Auffanggefäß; Waschflüssigkeit; Temperatur; Dauer; örtliche Stelle; Filtern	Badende und Beckenstation getrennt adressieren. Waschflüssigkeit durch die Öffnung in den Flüssigkeitslauf führen, an der örtlichen Stelle für die Dauer halten, filtern und im Auffanggefäß sammeln; danach am Ablauf abführen.	SAME_MINIMAL_CARDS_AND_SELECTED_SOURCE_ACROSS_ALL_HANDS	NO	SUPERSEDED_BY_SELECTED_SOURCE_EDITION
B3-S008	B3	f83r	S3_S_LINE_SCRIBE	de7321bface5628e35d6	lchedy	lchedy	lchedy	0	abführen; Schluss	Bei der mittleren runden Gefäßstation: abführen; Schluss.	Badende; Becken; Beckenstation; Öffnung; Ablauf; Flüssigkeitslauf; Auffanggefäß; Waschflüssigkeit; Temperatur; Dauer; örtliche Stelle; Filtern	Badende und Beckenstation getrennt adressieren. Waschflüssigkeit durch die Öffnung in den Flüssigkeitslauf führen, an der örtlichen Stelle für die Dauer halten, filtern und im Auffanggefäß sammeln; danach am Ablauf abführen.	SAME_MINIMAL_CARDS_AND_SELECTED_SOURCE_ACROSS_ALL_HANDS	NO	SUPERSEDED_BY_SELECTED_SOURCE_EDITION
B3-S008	B3	f83r	S4_MIXED_COMPACT	de7321bface5628e35d6	lchedy	lchedy	lchedy	0	abführen; Schluss	Bei der mittleren runden Gefäßstation: abführen; Schluss.	Badende; Becken; Beckenstation; Öffnung; Ablauf; Flüssigkeitslauf; Auffanggefäß; Waschflüssigkeit; Temperatur; Dauer; örtliche Stelle; Filtern	Badende und Beckenstation getrennt adressieren. Waschflüssigkeit durch die Öffnung in den Flüssigkeitslauf führen, an der örtlichen Stelle für die Dauer halten, filtern und im Auffanggefäß sammeln; danach am Ablauf abführen.	SAME_MINIMAL_CARDS_AND_SELECTED_SOURCE_ACROSS_ALL_HANDS	NO	SUPERSEDED_BY_SELECTED_SOURCE_EDITION
B3-S009	B3	f83r	S1_BARE_MASTER	276a7c2d74d1143446f4	qoky	choky	choky	1	ansetzen + dies	Bei der mittleren runden Gefäßstation: ansetzen + dies.	Badende; Becken; Beckenstation; Öffnung; Ablauf; Flüssigkeitslauf; Auffanggefäß; Waschflüssigkeit; Temperatur; Dauer; örtliche Stelle; Filtern	Badende und Beckenstation getrennt adressieren. Waschflüssigkeit durch die Öffnung in den Flüssigkeitslauf führen, an der örtlichen Stelle für die Dauer halten, filtern und im Auffanggefäß sammeln; danach am Ablauf abführen.	SAME_MINIMAL_CARDS_AND_SELECTED_SOURCE_ACROSS_ALL_HANDS	NO	SUPERSEDED_BY_SELECTED_SOURCE_EDITION
B3-S009	B3	f83r	S2_Q_CELL_SCRIBE	276a7c2d74d1143446f4	qoky	qoky	qoky	0	ansetzen + dies	Bei der mittleren runden Gefäßstation: ansetzen + dies.	Badende; Becken; Beckenstation; Öffnung; Ablauf; Flüssigkeitslauf; Auffanggefäß; Waschflüssigkeit; Temperatur; Dauer; örtliche Stelle; Filtern	Badende und Beckenstation getrennt adressieren. Waschflüssigkeit durch die Öffnung in den Flüssigkeitslauf führen, an der örtlichen Stelle für die Dauer halten, filtern und im Auffanggefäß sammeln; danach am Ablauf abführen.	SAME_MINIMAL_CARDS_AND_SELECTED_SOURCE_ACROSS_ALL_HANDS	NO	SUPERSEDED_BY_SELECTED_SOURCE_EDITION
B3-S009	B3	f83r	S3_S_LINE_SCRIBE	276a7c2d74d1143446f4	qoky	choky	choky	1	ansetzen + dies	Bei der mittleren runden Gefäßstation: ansetzen + dies.	Badende; Becken; Beckenstation; Öffnung; Ablauf; Flüssigkeitslauf; Auffanggefäß; Waschflüssigkeit; Temperatur; Dauer; örtliche Stelle; Filtern	Badende und Beckenstation getrennt adressieren. Waschflüssigkeit durch die Öffnung in den Flüssigkeitslauf führen, an der örtlichen Stelle für die Dauer halten, filtern und im Auffanggefäß sammeln; danach am Ablauf abführen.	SAME_MINIMAL_CARDS_AND_SELECTED_SOURCE_ACROSS_ALL_HANDS	NO	SUPERSEDED_BY_SELECTED_SOURCE_EDITION
B3-S009	B3	f83r	S4_MIXED_COMPACT	276a7c2d74d1143446f4	qoky	qoky	qoky	0	ansetzen + dies	Bei der mittleren runden Gefäßstation: ansetzen + dies.	Badende; Becken; Beckenstation; Öffnung; Ablauf; Flüssigkeitslauf; Auffanggefäß; Waschflüssigkeit; Temperatur; Dauer; örtliche Stelle; Filtern	Badende und Beckenstation getrennt adressieren. Waschflüssigkeit durch die Öffnung in den Flüssigkeitslauf führen, an der örtlichen Stelle für die Dauer halten, filtern und im Auffanggefäß sammeln; danach am Ablauf abführen.	SAME_MINIMAL_CARDS_AND_SELECTED_SOURCE_ACROSS_ALL_HANDS	NO	SUPERSEDED_BY_SELECTED_SOURCE_EDITION
B3-S010	B3	f83r	S1_BARE_MASTER	ba540da978ea132f6da5 c45ebac60774620561e2	pchedal otedy	pchedal otedy	pchedal otedy	0	Einlass; danach + kurz + Ende	Bei der unteren korbförmigen Gefäßstation: Einlass; danach + kurz + Ende.	Badende; Becken; Beckenstation; Öffnung; Ablauf; Flüssigkeitslauf; Auffanggefäß; Waschflüssigkeit; Temperatur; Dauer; örtliche Stelle; Filtern	Badende und Beckenstation getrennt adressieren. Waschflüssigkeit durch die Öffnung in den Flüssigkeitslauf führen, an der örtlichen Stelle für die Dauer halten, filtern und im Auffanggefäß sammeln; danach am Ablauf abführen.	SAME_MINIMAL_CARDS_AND_SELECTED_SOURCE_ACROSS_ALL_HANDS	NO	SUPERSEDED_BY_SELECTED_SOURCE_EDITION
B3-S010	B3	f83r	S2_Q_CELL_SCRIBE	ba540da978ea132f6da5 c45ebac60774620561e2	pchedal otedy	pchedal otedy	pchedal otedy	0	Einlass; danach + kurz + Ende	Bei der unteren korbförmigen Gefäßstation: Einlass; danach + kurz + Ende.	Badende; Becken; Beckenstation; Öffnung; Ablauf; Flüssigkeitslauf; Auffanggefäß; Waschflüssigkeit; Temperatur; Dauer; örtliche Stelle; Filtern	Badende und Beckenstation getrennt adressieren. Waschflüssigkeit durch die Öffnung in den Flüssigkeitslauf führen, an der örtlichen Stelle für die Dauer halten, filtern und im Auffanggefäß sammeln; danach am Ablauf abführen.	SAME_MINIMAL_CARDS_AND_SELECTED_SOURCE_ACROSS_ALL_HANDS	NO	SUPERSEDED_BY_SELECTED_SOURCE_EDITION
B3-S010	B3	f83r	S3_S_LINE_SCRIBE	ba540da978ea132f6da5 c45ebac60774620561e2	pchedal otedy	pchedal otedy	pchedal otedy	0	Einlass; danach + kurz + Ende	Bei der unteren korbförmigen Gefäßstation: Einlass; danach + kurz + Ende.	Badende; Becken; Beckenstation; Öffnung; Ablauf; Flüssigkeitslauf; Auffanggefäß; Waschflüssigkeit; Temperatur; Dauer; örtliche Stelle; Filtern	Badende und Beckenstation getrennt adressieren. Waschflüssigkeit durch die Öffnung in den Flüssigkeitslauf führen, an der örtlichen Stelle für die Dauer halten, filtern und im Auffanggefäß sammeln; danach am Ablauf abführen.	SAME_MINIMAL_CARDS_AND_SELECTED_SOURCE_ACROSS_ALL_HANDS	NO	SUPERSEDED_BY_SELECTED_SOURCE_EDITION
B3-S010	B3	f83r	S4_MIXED_COMPACT	ba540da978ea132f6da5 c45ebac60774620561e2	pchedal otedy	pchedal otedy	pchedal otedy	0	Einlass; danach + kurz + Ende	Bei der unteren korbförmigen Gefäßstation: Einlass; danach + kurz + Ende.	Badende; Becken; Beckenstation; Öffnung; Ablauf; Flüssigkeitslauf; Auffanggefäß; Waschflüssigkeit; Temperatur; Dauer; örtliche Stelle; Filtern	Badende und Beckenstation getrennt adressieren. Waschflüssigkeit durch die Öffnung in den Flüssigkeitslauf führen, an der örtlichen Stelle für die Dauer halten, filtern und im Auffanggefäß sammeln; danach am Ablauf abführen.	SAME_MINIMAL_CARDS_AND_SELECTED_SOURCE_ACROSS_ALL_HANDS	NO	SUPERSEDED_BY_SELECTED_SOURCE_EDITION
