occurrence_id	page	locus	line_number	token_index	surface	head	written_i_minims	working_value	working_roman	section	language	hand	triple_reading_token_stable	surface_line
G626-M02985	f40r	f40r.9	9	1	taiin	ta	2	3	III	H	B	2	1	taiin ol olaiin or dain okaiin okaiin okaiin daram
G626-M02986	f40r	f40r.9	9	3	olaiin	ola	2	3	III	H	B	2	1	taiin ol olaiin or dain okaiin okaiin okaiin daram
G626-M02987	f40r	f40r.9	9	5	dain	da	1	2	II	H	B	2	1	taiin ol olaiin or dain okaiin okaiin okaiin daram
G626-M02988	f40r	f40r.9	9	6	okaiin	oka	2	3	III	H	B	2	1	taiin ol olaiin or dain okaiin okaiin okaiin daram
G626-M02989	f40r	f40r.9	9	7	okaiin	oka	2	3	III	H	B	2	1	taiin ol olaiin or dain okaiin okaiin okaiin daram
G626-M02990	f40r	f40r.9	9	8	okaiin	oka	2	3	III	H	B	2	1	taiin ol olaiin or dain okaiin okaiin okaiin daram
G626-M02991	f40r	f40r.10	10	1	saiin	sa	2	3	III	H	B	2	1	saiin olcheey chdy ychey ka ar oky ykedy okair ody
G626-M02992	f40r	f40r.11	11	2	ykaiin	yka	2	3	III	H	B	2	1	toar ykaiin ory dal
G626-M02993	f40v	f40v.1	1	1	pchedain	pcheda	1	2	II	H	B	2	0	pchedain chefaiin oldy
G626-M02994	f40v	f40v.1	1	2	chefaiin	chefa	2	3	III	H	B	2	1	pchedain chefaiin oldy
G626-M02995	f40v	f40v.2	2	2	qokaiin	qoka	2	3	III	H	B	2	1	todar qokaiin ol arag
G626-M02996	f40v	f40v.3	3	3	ain	a	1	2	II	H	B	2	1	s air ain okaiin okam
G626-M02997	f40v	f40v.3	3	4	okaiin	oka	2	3	III	H	B	2	1	s air ain okaiin okam
G626-M02998	f40v	f40v.4	4	1	taraiin	tara	2	3	III	H	B	2	0	taraiin okaiin ch
G626-M02999	f40v	f40v.4	4	2	okaiin	oka	2	3	III	H	B	2	1	taraiin okaiin ch
G626-M03000	f40v	f40v.5	5	1	solaiin	sola	2	3	III	H	B	2	1	solaiin okar oly chckhy
G626-M03001	f40v	f40v.6	6	1	qoeedaiin	qoeeda	2	3	III	H	B	2	0	qoeedaiin ol chedy daiin
G626-M03002	f40v	f40v.6	6	4	daiin	da	2	3	III	H	B	2	0	qoeedaiin ol chedy daiin
G626-M03003	f40v	f40v.8	8	1	chodaiin	choda	2	3	III	H	B	2	1	chodaiin chkalykedy okal
G626-M03004	f40v	f40v.10	10	1	tchkaiin	tchka	2	3	III	H	B	2	1	tchkaiin tchedy qokaiin oraiin
G626-M03005	f40v	f40v.10	10	3	qokaiin	qoka	2	3	III	H	B	2	1	tchkaiin tchedy qokaiin oraiin
G626-M03006	f40v	f40v.10	10	4	oraiin	ora	2	3	III	H	B	2	1	tchkaiin tchedy qokaiin oraiin
G626-M03007	f40v	f40v.12	12	2	daiin	da	2	3	III	H	B	2	0	ycheekeey daiin okaiin
G626-M03008	f40v	f40v.12	12	3	okaiin	oka	2	3	III	H	B	2	1	ycheekeey daiin okaiin
G626-M03009	f40v	f40v.13	13	6	daiin	da	2	3	III	H	B	2	1	toees chedy kedy olfchedy qokedy daiin chefain
G626-M03010	f40v	f40v.13	13	7	chefain	chefa	1	2	II	H	B	2	1	toees chedy kedy olfchedy qokedy daiin chefain
G626-M03011	f40v	f40v.14	14	1	saiin	sa	2	3	III	H	B	2	0	saiin o lchey kchedy okar qokchdy dy qokees am chdy
G626-M03012	f40v	f40v.15	15	4	aiiin	a	3	4	IV	H	B	2	1	qokchey qody or aiiin o kaiin o ckhy sheod faimy
G626-M03013	f40v	f40v.15	15	6	kaiin	ka	2	3	III	H	B	2	0	qokchey qody or aiiin o kaiin o ckhy sheod faimy
G626-M03014	f40v	f40v.17	17	3	qokaiin	qoka	2	3	III	H	B	2	1	tochey qokeedy qokaiin okeos qokar okees ar oky
G626-M03015	f40v	f40v.18	18	1	saiin	sa	2	3	III	H	B	2	1	saiin otain chckhy okal okair arol qokey okary
G626-M03016	f40v	f40v.18	18	2	otain	ota	1	2	II	H	B	2	1	saiin otain chckhy okal okair arol qokey okary
G626-M03017	f41r	f41r.5	5	8	dalain	dala	1	2	II	H	B	5	1	qotchy sal yteedy kchdy dchedy keedy dchedy dalain
G626-M03018	f41r	f41r.9	9	7	daiin	da	2	3	III	H	B	5	1	qokeedy okedy chekedy chedy chckheody chekol daiin cheo al otedy
G626-M03019	f41v	f41v.3	3	4	aiin	a	2	3	III	H	B	5	0	dshedy tchey s aiin shekey okedy okaly daiin okedy ykeeody choy keoy dam
G626-M03020	f41v	f41v.3	3	8	daiin	da	2	3	III	H	B	5	1	dshedy tchey s aiin shekey okedy okaly daiin okedy ykeeody choy keoy dam
G626-M03021	f41v	f41v.5	5	3	daiin	da	2	3	III	H	B	5	1	ycheos olchey daiin or cholalaiin oteedy qoteol oteodar orain
G626-M03022	f41v	f41v.5	5	5	cholalaiin	cholala	2	3	III	H	B	5	0	ycheos olchey daiin or cholalaiin oteedy qoteol oteodar orain
G626-M03023	f41v	f41v.5	5	9	orain	ora	1	2	II	H	B	5	1	ycheos olchey daiin or cholalaiin oteedy qoteol oteodar orain
G626-M03024	f41v	f41v.6	6	1	tadaiin	tada	2	3	III	H	B	5	0	tadaiin ol cheos yteedy okal old oteol qokal or oteody
G626-M03025	f41v	f41v.7	7	7	aiin	a	2	3	III	H	B	5	0	ykeey okey ykeeol ckhdy chdal ykeo aiin okeody oly
G626-M03026	f41v	f41v.8	8	1	daiin	da	2	3	III	H	B	5	0	daiin olkeeo lkol chedy okeey
G626-M03027	f42r	f42r.1	1	2	ofaiin	ofa	2	3	III	H	A	1	1	o ofaiin cthay otcheey pchear
G626-M03028	f42r	f42r.2	2	1	solkaiin	solka	2	3	III	H	A	1	0	solkaiin char cheky otshaiin daiiry
G626-M03029	f42r	f42r.2	2	4	otshaiin	otsha	2	3	III	H	A	1	0	solkaiin char cheky otshaiin daiiry
G626-M03030	f42r	f42r.3	3	4	chain	cha	1	2	II	H	A	1	1	toshy chtshar chotar chain dal
G626-M03031	f42r	f42r.4	4	5	cthaiin	ctha	2	3	III	H	A	1	1	shor chetar chotais dar cthaiin
G626-M03032	f42r	f42r.6	6	1	dorain	dora	1	2	II	H	A	1	1	dorain ar
G626-M03033	f42r	f42r.7	7	3	kshaiin	ksha	2	3	III	H	A	1	1	pcho chy kshaiin shotaiin cham shan
G626-M03034	f42r	f42r.7	7	4	shotaiin	shota	2	3	III	H	A	1	1	pcho chy kshaiin shotaiin cham shan
G626-M03035	f42r	f42r.7	7	6	shan	sha	0	1	I	H	A	1	1	pcho chy kshaiin shotaiin cham shan
G626-M03036	f42r	f42r.9	9	4	kchodan	kchoda	0	1	I	H	A	1	1	qotchar otchol ctho kchodan chkchory
G626-M03037	f42r	f42r.10	10	9	dain	da	1	2	II	H	A	1	0	choty dol ksheo cthor otol cthol chol shol dain
G626-M03038	f42r	f42r.11	11	4	daiin	da	2	3	III	H	A	1	1	qotor cho chody daiin shol ctheey dar chy daiidy
G626-M03039	f42r	f42r.12	12	4	chokaiin	choka	2	3	III	H	A	1	1	dcheey chol shol chokaiin choeky d dain dal
G626-M03040	f42r	f42r.12	12	7	dain	da	1	2	II	H	A	1	1	dcheey chol shol chokaiin choeky d dain dal
G626-M03041	f42r	f42r.13	13	6	daiin	da	2	3	III	H	A	1	0	qopor shol shot shol shol daiin dain s cheam
G626-M03042	f42r	f42r.13	13	7	dain	da	1	2	II	H	A	1	1	qopor shol shot shol shol daiin dain s cheam
G626-M03043	f42r	f42r.14	14	4	chdain	chda	1	2	II	H	A	1	1	sho kshey choty chdain chodaiin daiin dam
G626-M03044	f42r	f42r.14	14	5	chodaiin	choda	2	3	III	H	A	1	1	sho kshey choty chdain chodaiin daiin dam
G626-M03045	f42r	f42r.14	14	6	daiin	da	2	3	III	H	A	1	1	sho kshey choty chdain chodaiin daiin dam
G626-M03046	f42r	f42r.15	15	3	dodaiin	doda	2	3	III	H	A	1	1	pchody otshey dodaiin
G626-M03047	f42r	f42r.16	16	1	pydaiin	pyda	2	3	III	H	A	1	1	pydaiin sheor shaiin tsh olchy sholy
G626-M03048	f42r	f42r.16	16	3	shaiin	sha	2	3	III	H	A	1	1	pydaiin sheor shaiin tsh olchy sholy
G626-M03049	f42r	f42r.17	17	4	daiin	da	2	3	III	H	A	1	1	shotol shol chety daiin chokchy chkaiin
G626-M03050	f42r	f42r.17	17	6	chkaiin	chka	2	3	III	H	A	1	1	shotol shol chety daiin chokchy chkaiin
G626-M03051	f42r	f42r.18	18	3	otaiin	ota	2	3	III	H	A	1	1	qody cthochy otaiin shy kshes chorain
G626-M03052	f42r	f42r.18	18	6	chorain	chora	1	2	II	H	A	1	0	qody cthochy otaiin shy kshes chorain
G626-M03053	f42r	f42r.19	19	2	daiin	da	2	3	III	H	A	1	1	otchoty daiin chot sho y s os
G626-M03054	f42r	f42r.21	21	7	odan	oda	0	1	I	H	A	1	1	shol chol chol shol oiin s odan
G626-M03055	f42r	f42r.22	22	1	kchaiin	kcha	2	3	III	H	A	1	1	kchaiin chos ckhaiin choro r chaiin
G626-M03056	f42r	f42r.22	22	3	ckhaiin	ckha	2	3	III	H	A	1	1	kchaiin chos ckhaiin choro r chaiin
G626-M03057	f42r	f42r.22	22	6	chaiin	cha	2	3	III	H	A	1	1	kchaiin chos ckhaiin choro r chaiin
G626-M03058	f42v	f42v.1	1	4	taiin	ta	2	3	III	H	A	1	1	cho sheey qocho taiin shols chol chor dain
G626-M03059	f42v	f42v.1	1	8	dain	da	1	2	II	H	A	1	1	cho sheey qocho taiin shols chol chor dain
G626-M03060	f42v	f42v.2	2	7	dan	da	0	1	I	H	A	1	1	dshey tchey y kchey chtchy y dan dain otol daiin
G626-M03061	f42v	f42v.2	2	8	dain	da	1	2	II	H	A	1	1	dshey tchey y kchey chtchy y dan dain otol daiin
G626-M03062	f42v	f42v.2	2	10	daiin	da	2	3	III	H	A	1	1	dshey tchey y kchey chtchy y dan dain otol daiin
G626-M03063	f42v	f42v.5	5	4	chetan	cheta	0	1	I	H	A	1	1	chokeeo r chey chetan s ary okol chetaiin
G626-M03064	f42v	f42v.5	5	8	chetaiin	cheta	2	3	III	H	A	1	1	chokeeo r chey chetan s ary okol chetaiin
G626-M03065	f42v	f42v.6	6	4	saiin	sa	2	3	III	H	A	1	1	okeokear cheotchar sy saiin cthar d am
G626-M03066	f42v	f42v.8	8	2	saiin	sa	2	3	III	H	A	1	1	sodal saiin
G626-M03067	f42v	f42v.10	10	6	cheaiin	chea	2	3	III	H	A	1	1	schor okchey chy shol olor cheaiin chy tcheeb d
G626-M03068	f42v	f42v.11	11	2	aiin	a	2	3	III	H	A	1	1	qo aiin qokeey kchol cheal o t eold shey teaiin d
G626-M03069	f42v	f42v.11	11	10	teaiin	tea	2	3	III	H	A	1	1	qo aiin qokeey kchol cheal o t eold shey teaiin d
G626-M03070	f42v	f42v.12	12	4	chaiin	cha	2	3	III	H	A	1	1	chotcheey chol ol chaiin oteeaiin chkchy taiin y
G626-M03071	f42v	f42v.12	12	5	oteeaiin	oteea	2	3	III	H	A	1	1	chotcheey chol ol chaiin oteeaiin chkchy taiin y
G626-M03072	f42v	f42v.12	12	7	taiin	ta	2	3	III	H	A	1	1	chotcheey chol ol chaiin oteeaiin chkchy taiin y
G626-M03073	f42v	f42v.13	13	6	daiin	da	2	3	III	H	A	1	1	sho chey teor shey chey daiin chokeey daiin
G626-M03074	f42v	f42v.13	13	8	daiin	da	2	3	III	H	A	1	1	sho chey teor shey chey daiin chokeey daiin
G626-M03075	f43r	f43r.1	1	1	tarodaiin	taroda	2	3	III	H	B	2	1	tarodaiin ytedy eeody ofchtar chcphedy ypar shol folor aiin cphey dar
G626-M03076	f43r	f43r.1	1	9	aiin	a	2	3	III	H	B	2	1	tarodaiin ytedy eeody ofchtar chcphedy ypar shol folor aiin cphey dar
G626-M03077	f43r	f43r.2	2	11	daiin	da	2	3	III	H	B	2	0	yteody oteol ytedy ar chety dar aiir okaldy daral otchdy daiin dals
G626-M03078	f43r	f43r.3	3	9	kaiin	ka	2	3	III	H	B	2	1	yty yty oty she ody shy olor yteedy kaiin chky qotydy dar aiin ykam
G626-M03079	f43r	f43r.3	3	13	aiin	a	2	3	III	H	B	2	0	yty yty oty she ody shy olor yteedy kaiin chky qotydy dar aiin ykam
G626-M03080	f43r	f43r.5	5	10	otain	ota	1	2	II	H	B	2	1	ykar chedy shekody qotody qotar okedy dar choetchy dam otain y tam
G626-M03081	f43r	f43r.8	8	8	dain	da	1	2	II	H	B	2	1	ytchedy chedy cheody shy qoiiin sheeeky chedy dain shy ykolor otaiin old
G626-M03082	f43r	f43r.8	8	11	otaiin	ota	2	3	III	H	B	2	0	ytchedy chedy cheody shy qoiiin sheeeky chedy dain shy ykolor otaiin old
G626-M03083	f43r	f43r.9	9	5	odain	oda	1	2	II	H	B	2	1	dshedy qotedy dor cheey odain
G626-M03084	f43r	f43r.10	10	8	daiin	da	2	3	III	H	B	2	1	pshdar shed ody qotedy yfchdy qody opchdy daiin qokedy dydydy qotar
G626-M03085	f43r	f43r.12	12	14	saiin	sa	2	3	III	H	B	2	1	dor shol qokol shedy qotedy qokeedy qokody okeedy otedy shedy oty yty dy saiin
G626-M03086	f43r	f43r.13	13	6	daiin	da	2	3	III	H	B	2	1	tshed qosheckhey odeeedy qeokeey qotedy daiin shodody shochol chckhy y kedydy
G626-M03087	f43r	f43r.14	14	4	odain	oda	1	2	II	H	B	2	1	ykeody checkhy choteey odain chy chokoraiin
G626-M03088	f43r	f43r.14	14	6	chokoraiin	chokora	2	3	III	H	B	2	0	ykeody checkhy choteey odain chy chokoraiin
G626-M03089	f43v	f43v.1	1	9	araiin	ara	2	3	III	H	B	2	0	pdsairy dalteoshy doly sheet or arodl lkeo r araiin otedy opolde
G626-M03090	f43v	f43v.3	3	9	ykaiin	yka	2	3	III	H	B	2	1	tody teedy qot chocthy chky oky chdy okedy ykaiin chey ody dary
G626-M03091	f43v	f43v.4	4	4	ain	a	1	2	II	H	B	2	0	dey ykeedy chees ain shy qocthedy chey qokar checkhy okam
G626-M03092	f43v	f43v.6	6	9	dalorain	dalora	1	2	II	H	B	2	1	tolkchdy okedy qokedal shedy okedal shedy pchdol otey dalorain
G626-M03093	f43v	f43v.7	7	9	ytaiin	yta	2	3	III	H	B	2	1	ytshedy ykeody oykeedy chedy tedy chcthy otam ot ytaiin otas
G626-M03094	f43v	f43v.8	8	6	daiin	da	2	3	III	H	B	2	0	shetcheodchs ochedy oteody chedy chody daiin sheody ykar chef
G626-M03095	f43v	f43v.9	9	3	aiin	a	2	3	III	H	B	2	1	ytchdy olos aiin ockhy
G626-M03096	f43v	f43v.12	12	6	etaiin	eta	2	3	III	H	B	2	0	yshee kedy dar chey qotedy etaiin chedy cthey oteol or aiin odain
G626-M03097	f43v	f43v.12	12	11	aiin	a	2	3	III	H	B	2	1	yshee kedy dar chey qotedy etaiin chedy cthey oteol or aiin odain
G626-M03098	f43v	f43v.12	12	12	odain	oda	1	2	II	H	B	2	1	yshee kedy dar chey qotedy etaiin chedy cthey oteol or aiin odain
G626-M03099	f43v	f43v.14	14	1	dykeedain	dykeeda	1	2	II	H	B	2	0	dykeedain chedy okeedy chedal olkey cheky choal chedy oteorom
G626-M03100	f43v	f43v.16	16	3	aiin	a	2	3	III	H	B	2	1	ol eees aiin oloaiin oteos qoky chey
G626-M03101	f43v	f43v.16	16	4	oloaiin	oloa	2	3	III	H	B	2	1	ol eees aiin oloaiin oteos qoky chey
G626-M03102	f44r	f44r.1	1	6	otoloaiin	otoloa	2	3	III	H	A	1	1	tshodpy oray koees ypsholy shy otoloaiin
G626-M03103	f44r	f44r.3	3	5	daiin	da	2	3	III	H	A	1	1	oair ekokeey kshotol otal daiin ototaykal
G626-M03104	f44r	f44r.5	5	8	daiin	da	2	3	III	H	A	1	1	toy shysho qoteey char cheeky sheey ytey daiin
G626-M03105	f44v	f44v.2	2	3	qokchain	qokcha	1	2	II	H	A	1	1	yolkol cheol qokchain daly otchol daiin shol qotor ar
G626-M03106	f44v	f44v.2	2	6	daiin	da	2	3	III	H	A	1	1	yolkol cheol qokchain daly otchol daiin shol qotor ar
G626-M03107	f44v	f44v.3	3	5	daiin	da	2	3	III	H	A	1	1	tol okchor shcthy otol daiin cthy cthy
G626-M03108	f44v	f44v.4	4	2	shaiin	sha	2	3	III	H	A	1	1	yokalod shaiin shor shorody shky sho y tchy opchod opy
G626-M03109	f44v	f44v.5	5	1	oain	oa	1	2	II	H	A	1	1	oain shol cthy cphaiin ykchor otchy qoty ytchear cthain
G626-M03110	f44v	f44v.5	5	4	cphaiin	cpha	2	3	III	H	A	1	1	oain shol cthy cphaiin ykchor otchy qoty ytchear cthain
G626-M03111	f44v	f44v.5	5	9	cthain	ctha	1	2	II	H	A	1	1	oain shol cthy cphaiin ykchor otchy qoty ytchear cthain
G626-M03112	f44v	f44v.6	6	3	ytaiin	yta	2	3	III	H	A	1	1	tol dair ytaiin dol y kchain oty keey otchol ytaiin dy
G626-M03113	f44v	f44v.6	6	6	kchain	kcha	1	2	II	H	A	1	1	tol dair ytaiin dol y kchain oty keey otchol ytaiin dy
G626-M03114	f44v	f44v.6	6	10	ytaiin	yta	2	3	III	H	A	1	1	tol dair ytaiin dol y kchain oty keey otchol ytaiin dy
G626-M03115	f44v	f44v.7	7	2	tchaiin	tcha	2	3	III	H	A	1	1	oky tchaiin cthol dy cheol ololy
G626-M03116	f44v	f44v.8	8	2	cthaiin	ctha	2	3	III	H	A	1	1	tsheody cthaiin odaiin shol shey cthy ykoda ol
G626-M03117	f44v	f44v.8	8	3	odaiin	oda	2	3	III	H	A	1	1	tsheody cthaiin odaiin shol shey cthy ykoda ol
G626-M03118	f44v	f44v.10	10	4	cphaiin	cpha	2	3	III	H	A	1	1	lsho qokchy tshy cphaiin cthal kal
G626-M03119	f44v	f44v.11	11	5	okaiin	oka	2	3	III	H	A	1	1	okal chol chol choky okaiin cthy otal
G626-M03120	f44v	f44v.12	12	3	chaiin	cha	2	3	III	H	A	1	1	ychey teol chaiin chcthy ctho cthol
G626-M03121	f45r	f45r.2	2	5	qokaiin	qoka	2	3	III	H	A	1	1	shor cthy qoky qokol qokaiin chol chol ykaiin dar om
G626-M03122	f45r	f45r.2	2	8	ykaiin	yka	2	3	III	H	A	1	1	shor cthy qoky qokol qokaiin chol chol ykaiin dar om
G626-M03123	f45r	f45r.3	3	4	daiin	da	2	3	III	H	A	1	1	qo chcthy kchol daiin qoaiin cthy chaiin ykeey cthom
G626-M03124	f45r	f45r.3	3	5	qoaiin	qoa	2	3	III	H	A	1	1	qo chcthy kchol daiin qoaiin cthy chaiin ykeey cthom
G626-M03125	f45r	f45r.3	3	7	chaiin	cha	2	3	III	H	A	1	1	qo chcthy kchol daiin qoaiin cthy chaiin ykeey cthom
G626-M03126	f45r	f45r.4	4	3	kaiin	ka	2	3	III	H	A	1	1	lor y kaiin ykeol ykeol cham
G626-M03127	f45r	f45r.5	5	10	daiin	da	2	3	III	H	A	1	0	kol sho pchor kchey ty opchaldy otshy qokchy dol daiin
G626-M03128	f45r	f45r.6	6	3	daiin	da	2	3	III	H	A	1	1	otchar okchar daiin ytchody tcholol otar dal dary
G626-M03129	f45r	f45r.8	8	3	qodaiin	qoda	2	3	III	H	A	1	1	tchol cthy qodaiin cthy dain ey otydal daiin g
G626-M03130	f45r	f45r.8	8	5	dain	da	1	2	II	H	A	1	0	tchol cthy qodaiin cthy dain ey otydal daiin g
G626-M03131	f45r	f45r.8	8	8	daiin	da	2	3	III	H	A	1	1	tchol cthy qodaiin cthy dain ey otydal daiin g
G626-M03132	f45r	f45r.9	9	3	chain	cha	1	2	II	H	A	1	1	or or chain dain ykolody ytaiin qotchol kol dy
G626-M03133	f45r	f45r.9	9	4	dain	da	1	2	II	H	A	1	1	or or chain dain ykolody ytaiin qotchol kol dy
G626-M03134	f45r	f45r.9	9	6	ytaiin	yta	2	3	III	H	A	1	1	or or chain dain ykolody ytaiin qotchol kol dy
G626-M03135	f45r	f45r.10	10	1	okaiin	oka	2	3	III	H	A	1	1	okaiin shar yky oky kair daldy dalor cheol dal
G626-M03136	f45r	f45r.11	11	2	okaiin	oka	2	3	III	H	A	1	1	l okaiin okcho laldan daldaiin
G626-M03137	f45r	f45r.11	11	4	laldan	lalda	0	1	I	H	A	1	1	l okaiin okcho laldan daldaiin
G626-M03138	f45r	f45r.11	11	5	daldaiin	dalda	2	3	III	H	A	1	1	l okaiin okcho laldan daldaiin
G626-M03139	f45v	f45v.1	1	9	opchaiin	opcha	2	3	III	H	A	1	1	korary chko kol chey fsholom shor ykchy dod opchaiin olald
G626-M03140	f45v	f45v.2	2	3	daiin	da	2	3	III	H	A	1	1	okol chor daiin cthy okchol chom okolor dy okchol s
G626-M03141	f45v	f45v.4	4	3	dain	da	1	2	II	H	A	1	1	okchy qockhy dain dail dair shy
G626-M03142	f45v	f45v.6	6	2	aiin	a	2	3	III	H	A	1	1	s aiin cphor qok tod ytchdy dy dy cheg
G626-M03143	f46r	f46r.1	1	7	osaiin	osa	2	3	III	H	B	2	1	pcheocphy qotedy chety dy chepchx yfcheky osaiin shee qoteol daiin shee dy daly
G626-M03144	f46r	f46r.1	1	10	daiin	da	2	3	III	H	B	2	1	pcheocphy qotedy chety dy chepchx yfcheky osaiin shee qoteol daiin shee dy daly
G626-M03145	f46r	f46r.2	2	1	sodaiin	soda	2	3	III	H	B	2	0	sodaiin sheeoly qoor sheo teoly chckhy daiin sh sheet shedy xor aiin sheckhy
G626-M03146	f46r	f46r.2	2	7	daiin	da	2	3	III	H	B	2	1	sodaiin sheeoly qoor sheo teoly chckhy daiin sh sheet shedy xor aiin sheckhy
G626-M03147	f46r	f46r.2	2	12	aiin	a	2	3	III	H	B	2	1	sodaiin sheeoly qoor sheo teoly chckhy daiin sh sheet shedy xor aiin sheckhy
G626-M03148	f46r	f46r.3	3	1	daiin	da	2	3	III	H	B	2	1	daiin shor ykal chey daiin she dalshedy qokol s aiin shee ykar daiin
G626-M03149	f46r	f46r.3	3	5	daiin	da	2	3	III	H	B	2	1	daiin shor ykal chey daiin she dalshedy qokol s aiin shee ykar daiin
G626-M03150	f46r	f46r.3	3	10	aiin	a	2	3	III	H	B	2	1	daiin shor ykal chey daiin she dalshedy qokol s aiin shee ykar daiin
G626-M03151	f46r	f46r.3	3	13	daiin	da	2	3	III	H	B	2	0	daiin shor ykal chey daiin she dalshedy qokol s aiin shee ykar daiin
G626-M03152	f46r	f46r.6	6	9	aiin	a	2	3	III	H	B	2	1	tedy dytedy shee keedy ypchedy chdalor sheedy odos aiin opchedy dykedy chdam
G626-M03153	f46r	f46r.7	7	3	qokaiin	qoka	2	3	III	H	B	2	1	xol shol qokaiin ytchdy qokchdy s ar chdy cthy otedy chedy qokar chcthy m
G626-M03154	f46r	f46r.11	11	4	daiin	da	2	3	III	H	B	2	0	pchdair shd shep daiin shdy oedy qopchdy ldy shear opdarshdy s yfchedy
G626-M03155	f46r	f46r.12	12	2	daiin	da	2	3	III	H	B	2	1	techy daiin sheockhy choky r aiin ches shey kar sheckhy chdy chckham
G626-M03156	f46r	f46r.12	12	6	aiin	a	2	3	III	H	B	2	1	techy daiin sheockhy choky r aiin ches shey kar sheckhy chdy chckham
G626-M03157	f46r	f46r.13	13	2	akaiin	aka	2	3	III	H	B	2	0	ar akaiin shol okeey chol dar ols lain y
G626-M03158	f46r	f46r.13	13	8	lain	la	1	2	II	H	B	2	1	ar akaiin shol okeey chol dar ols lain y
G626-M03159	f46v	f46v.1	1	12	daiin	da	2	3	III	H	B	2	1	pody lshed ypdy shedy opchedy ytedy oepchol yfchey tochsy okas ykchdy daiin
G626-M03160	f46v	f46v.2	2	2	aiin	a	2	3	III	H	B	2	1	ytair aiin otchdy okaly daiin qokedy otar ar oldy otedy saim okey tody daiin
G626-M03161	f46v	f46v.2	2	5	daiin	da	2	3	III	H	B	2	1	ytair aiin otchdy okaly daiin qokedy otar ar oldy otedy saim okey tody daiin
G626-M03162	f46v	f46v.2	2	14	daiin	da	2	3	III	H	B	2	1	ytair aiin otchdy okaly daiin qokedy otar ar oldy otedy saim okey tody daiin
G626-M03163	f46v	f46v.4	4	1	ydaiin	yda	2	3	III	H	B	2	1	ydaiin chckhy chdal olar chckhdy chdody tar cham kedy daiin y kaiir shckhefy
G626-M03164	f46v	f46v.4	4	10	daiin	da	2	3	III	H	B	2	0	ydaiin chckhy chdal olar chckhdy chdody tar cham kedy daiin y kaiir shckhefy
G626-M03165	f46v	f46v.5	5	1	lodaiin	loda	2	3	III	H	B	2	1	lodaiin shedy qokedy chdy okedy dykaly daiin chedy okeedy s ar air cthy
G626-M03166	f46v	f46v.5	5	7	daiin	da	2	3	III	H	B	2	0	lodaiin shedy qokedy chdy okedy dykaly daiin chedy okeedy s ar air cthy
G626-M03167	f46v	f46v.6	6	4	olaiin	ola	2	3	III	H	B	2	1	tor aiirchar shedy olaiin qotedy sheedy qokaldy qokedy doir chody cthey m
G626-M03168	f46v	f46v.10	10	4	okaiin	oka	2	3	III	H	B	2	1	sheol ar chey okaiin daim oty om
G626-M03169	f47r	f47r.1	1	3	sheaiin	shea	2	3	III	H	A	1	1	chair oly sheaiin shol daiin chdy
G626-M03170	f47r	f47r.1	1	5	daiin	da	2	3	III	H	A	1	1	chair oly sheaiin shol daiin chdy
G626-M03171	f47r	f47r.2	2	6	aiin	a	2	3	III	H	A	1	1	chokchol chol choldy dair chad aiin
G626-M03172	f47r	f47r.3	3	4	chaiin	cha	2	3	III	H	A	1	1	dor chol chy chaiin ckhey chol dain okaiin
G626-M03173	f47r	f47r.3	3	7	dain	da	1	2	II	H	A	1	1	dor chol chy chaiin ckhey chol dain okaiin
G626-M03174	f47r	f47r.3	3	8	okaiin	oka	2	3	III	H	A	1	1	dor chol chy chaiin ckhey chol dain okaiin
G626-M03175	f47r	f47r.4	4	3	chokain	choka	1	2	II	H	A	1	1	qokcheo cthey chokain chol daiin kchdal
G626-M03176	f47r	f47r.4	4	5	daiin	da	2	3	III	H	A	1	1	qokcheo cthey chokain chol daiin kchdal
G626-M03177	f47r	f47r.5	5	1	dain	da	1	2	II	H	A	1	1	dain olshey chokolg
G626-M03178	f47r	f47r.6	6	6	aiin	a	2	3	III	H	A	1	1	folr chey so chol shol aiin shol shol chdy cholol
G626-M03179	f47r	f47r.7	7	3	cthaiin	ctha	2	3	III	H	A	1	1	schesy kchor cthaiin chol chol chol chor ey
G626-M03180	f47r	f47r.9	9	3	chaiin	cha	2	3	III	H	A	1	1	qoko kor chaiin okal chol daiin okcho kchorsy
G626-M03181	f47r	f47r.9	9	6	daiin	da	2	3	III	H	A	1	1	qoko kor chaiin okal chol daiin okcho kchorsy
G626-M03182	f47r	f47r.10	10	8	dain	da	1	2	II	H	A	1	1	shy otcho keey tor chey otchy tchol dain dam
G626-M03183	f47r	f47r.11	11	3	daiin	da	2	3	III	H	A	1	1	dsho cphy daiin daiiny
G626-M03184	f47v	f47v.3	3	7	daiin	da	2	3	III	H	A	1	1	shol char oteol dor otchol chkchy daiin
G626-M03185	f47v	f47v.6	6	3	saiin	sa	2	3	III	H	A	1	1	chody cheor saiin dochod chol
G626-M03186	f47v	f47v.7	7	1	pchodaiin	pchoda	2	3	III	H	A	1	1	pchodaiin dair dcthy
G626-M03187	f47v	f47v.8	8	1	daiin	da	2	3	III	H	A	1	1	daiin cheotar chodaly sal
G626-M03188	f47v	f47v.9	9	5	dain	da	1	2	II	H	A	1	1	qotcheey chety chol chol dain
G626-M03189	f47v	f47v.11	11	8	daiin	da	2	3	III	H	A	1	1	oteey cho chdy chy key chyky dchy daiin chy
