occurrence_id	page	locus	line_number	token_index	surface	head	written_i_minims	working_value	working_roman	section	language	hand	triple_reading_token_stable	working_default_de	whole_word_status	surface_line
G626-M03155	f46r	f46r.12	12	2	daiin	da	2	3	III	H	B	2	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	techy daiin sheockhy choky r aiin ches shey kar sheckhy chdy chckham
G626-M03159	f46v	f46v.1	1	12	daiin	da	2	3	III	H	B	2	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	pody lshed ypdy shedy opchedy ytedy oepchol yfchey tochsy okas ykchdy daiin
G626-M03161	f46v	f46v.2	2	5	daiin	da	2	3	III	H	B	2	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	ytair aiin otchdy okaly daiin qokedy otar ar oldy otedy saim okey tody daiin
G626-M03162	f46v	f46v.2	2	14	daiin	da	2	3	III	H	B	2	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	ytair aiin otchdy okaly daiin qokedy otar ar oldy otedy saim okey tody daiin
G626-M03164	f46v	f46v.4	4	10	daiin	da	2	3	III	H	B	2	0	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	ydaiin chckhy chdal olar chckhdy chdody tar cham kedy daiin y kaiir shckhefy
G626-M03166	f46v	f46v.5	5	7	daiin	da	2	3	III	H	B	2	0	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	lodaiin shedy qokedy chdy okedy dykaly daiin chedy okeedy s ar air cthy
G626-M03170	f47r	f47r.1	1	5	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	chair oly sheaiin shol daiin chdy
G626-M03173	f47r	f47r.3	3	7	dain	da	1	2	II	H	A	1	1	d-Wert II; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	dor chol chy chaiin ckhey chol dain okaiin
G626-M03176	f47r	f47r.4	4	5	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	qokcheo cthey chokain chol daiin kchdal
G626-M03177	f47r	f47r.5	5	1	dain	da	1	2	II	H	A	1	1	d-Wert II; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	dain olshey chokolg
G626-M03181	f47r	f47r.9	9	6	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	qoko kor chaiin okal chol daiin okcho kchorsy
G626-M03182	f47r	f47r.10	10	8	dain	da	1	2	II	H	A	1	1	d-Wert II; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	shy otcho keey tor chey otchy tchol dain dam
G626-M03183	f47r	f47r.11	11	3	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	dsho cphy daiin daiiny
G626-M03184	f47v	f47v.3	3	7	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	shol char oteol dor otchol chkchy daiin
G626-M03187	f47v	f47v.8	8	1	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	daiin cheotar chodaly sal
G626-M03188	f47v	f47v.9	9	5	dain	da	1	2	II	H	A	1	1	d-Wert II; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	qotcheey chety chol chol dain
G626-M03189	f47v	f47v.11	11	8	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	oteey cho chdy chy key chyky dchy daiin chy
G626-M03190	f47v	f47v.12	12	8	daiin	da	2	3	III	H	A	1	0	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	chy cho keesy chy chy cheky chochy daiin
G626-M03191	f47v	f47v.13	13	2	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	dshy daiin chdlety chaiin dcheey otald
G626-M03196	f48r	f48r.2	2	1	daiin	da	2	3	III	H	B	5	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	daiin yteeol cheody kechodshey qotedy chtaiin otchdy tedain okain ckhy
G626-M03201	f48r	f48r.4	4	2	dain	da	1	2	II	H	B	5	0	d-Wert II; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	tolkeol dain otaiin ykeedy chet ytedy tedy qokdy tshdy chetedy ctheety r
G626-M03210	f48v	f48v.5	5	8	dain	da	1	2	II	H	B	5	0	d-Wert II; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	lkeey qocthedy taiin shed qokar otedy dy dain tolkain otam
G626-M03214	f49r	f49r.2	2	8	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	qotor sho chotchy choshy qopchar qo dor daiin
G626-M03215	f49r	f49r.3	3	4	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	dsho dchor dchor daiin dor cheoraiin
G626-M03221	f49r	f49r.12	12	4	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	podaiin cheo kcho daiin chcthy
G626-M03222	f49r	f49r.13	13	5	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	d chol y tcheol daiin cthodd
G626-M03223	f49r	f49r.14	14	6	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	qo shoqoky shor sheor otol daiin
G626-M03225	f49r	f49r.15	15	5	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	ochol chol chody dchodaiin daiin
G626-M03229	f49v	f49v.14	14	3	dan	da	0	1	I	H	A	1	1	d-Wert I; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	chotchy chodaiin dan
G626-M03230	f49v	f49v.16	16	3	daiin	da	2	3	III	H	A	1	0	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	qoteees cheo daiin dol
G626-M03231	f49v	f49v.20	20	2	daiin	da	2	3	III	H	A	1	0	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	qoksho daiin shckhy dar
G626-M03232	f49v	f49v.22	22	3	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	dchol cthol daiin choky
G626-M03233	f49v	f49v.24	24	3	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	ochokeey ckhey daiin dain chokag
G626-M03234	f49v	f49v.24	24	4	dain	da	1	2	II	H	A	1	1	d-Wert II; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	ochokeey ckhey daiin dain chokag
G626-M03235	f49v	f49v.26	26	7	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	qokeol chokeeody otol kcho s chol daiin
G626-M03238	f49v	f49v.38	38	6	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	chokeo sho cheor cheokchet chor daiin dy daiin qokg
G626-M03239	f49v	f49v.38	38	8	daiin	da	2	3	III	H	A	1	0	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	chokeo sho cheor cheokchet chor daiin dy daiin qokg
G626-M03241	f49v	f49v.40	40	3	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	oaiin chy daiin chol chaiin kshardy chokchy
G626-M03244	f49v	f49v.42	42	6	dain	da	1	2	II	H	A	1	1	d-Wert II; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	qokeaiin cheo chor choteey kcheol dain cho daisin
G626-M03246	f49v	f49v.44	44	5	daiin	da	2	3	III	H	A	1	0	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	chokaiin cho dls chariin daiin chain dy chetcho dy
G626-M03251	f49v	f49v.52	52	4	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	ykchokeo r cheey daiin
G626-M03256	f4r	f4r.3	3	6	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	otchol chol chy chaiin qotaiin daiin shain
G626-M03258	f4r	f4r.4	4	4	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	qotchol chy yty daiin okaiin cthy
G626-M03262	f4r	f4r.7	7	3	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	qotaiin cthol daiin cthom
G626-M03263	f4r	f4r.9	9	1	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	daiin ckhochy tchy kor aiin
G626-M03268	f4r	f4r.13	13	1	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	daiin cthey
G626-M03271	f4v	f4v.3	3	5	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	sho sho chaiin shaiin daiin qodaiin o aram
G626-M03273	f4v	f4v.4	4	4	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	qokshy qocthy choteol daiin cthey choaiin
G626-M03276	f4v	f4v.9	9	6	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	qooko iiin cheog chcthy shoky daiin
G626-M03279	f4v	f4v.11	11	6	daiin	da	2	3	III	H	A	1	0	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	sho kcheor shody shtaiin qotol daiin
G626-M03282	f50r	f50r.2	2	9	daiiin	da	3	4	IV	H	B	2	1	d-Wert IV; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	sor orsheckhy ockhody shos alol dy kar oky daiiin okar ar okam
G626-M03288	f50r	f50r.6	6	9	daiin	da	2	3	III	H	B	2	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	ykain shear ol kchedy okal qotor cheeor olkeedy daiin qoky
G626-M03307	f50v	f50v.6	6	1	daiin	da	2	3	III	H	B	2	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	daiin kedair okal chody qokedy okar okchey okedy otar chkeey
G626-M03311	f50v	f50v.7	7	6	daiin	da	2	3	III	H	B	2	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	tedaiin odaiin or okaiin ykor daiin choky qotchdy k dairam
G626-M03319	f51r	f51r.4	4	1	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	daiin es okol cheody ckhy cheeey
G626-M03322	f51r	f51r.6	6	2	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	ycho daiin chokaiin ykchodaiin ykald
G626-M03326	f51r	f51r.9	9	2	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	tol daiin daim qchodal dal qody qoetam
G626-M03330	f51r	f51r.13	13	6	daiin	da	2	3	III	H	A	1	0	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	oaiin ckhol ykieol otchey cpheo daiin ykeoldy
G626-M03335	f51v	f51v.2	2	7	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	dshody ckhody qokol dykaiin chy qokey daiin cthy
G626-M03338	f51v	f51v.4	4	8	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	otaiin qodal ytol cheodar s ody oteo daiin shokog
G626-M03342	f51v	f51v.6	6	8	daiin	da	2	3	III	H	A	1	0	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	okor ctheody qocphy qokal qotaiin otykol chol daiin
G626-M03345	f51v	f51v.9	9	1	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	daiin ckhol shain kcholol
G626-M03347	f51v	f51v.12	12	2	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	ochockhy daiin cho ckhey
G626-M03348	f51v	f51v.13	13	1	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	daiin cheol cheodain
G626-M03350	f52r	f52r.1	1	6	daiin	da	2	3	III	H	A	1	0	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	tdokchcfhy ycphko ytair shar qofy daiin ypchy otchol dar yty
G626-M03351	f52r	f52r.6	6	1	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	daiin shedaiin qodal dy chokam otchordy okchol do
G626-M03353	f52r	f52r.8	8	9	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	or cheey dor shey kom s cheey dchom daiin
G626-M03358	f52v	f52v.9	9	1	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	daiin ckheol chol qokeyl daiin
G626-M03359	f52v	f52v.9	9	5	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	daiin ckheol chol qokeyl daiin
G626-M03361	f52v	f52v.11	11	1	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	daiin shor qodaiin ckhey sal
G626-M03364	f53r	f53r.2	2	2	dain	da	1	2	II	H	A	1	1	d-Wert II; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	dol dain s cho she oty
G626-M03368	f53v	f53v.1	1	6	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	tshor shey qodckhy eo oltshey daiin qopchy
G626-M03369	f53v	f53v.2	2	2	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	okeey daiin sheekol shom shol cthy dchom do
G626-M03371	f53v	f53v.4	4	2	daiiin	da	3	4	IV	H	A	1	0	d-Wert IV; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	qokol daiiin qockhor okchor daiio dain d
G626-M03372	f53v	f53v.4	4	6	dain	da	1	2	II	H	A	1	0	d-Wert II; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	qokol daiiin qockhor okchor daiio dain d
G626-M03373	f53v	f53v.5	5	4	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	ysheey ckhol chckhey daiin ctheody ydy
G626-M03388	f54v	f54v.7	7	1	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	daiin sheody qoctheol s aiin qotchy
G626-M03394	f54v	f54v.16	16	1	daiin	da	2	3	III	H	A	1	0	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	daiin chol oldaiin
G626-M03401	f55r	f55r.4	4	1	daiin	da	2	3	III	H	B	2	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	daiin or orol char ar kaiin okchd ykar odaiin chdolaiin
G626-M03407	f55r	f55r.6	6	2	daiin	da	2	3	III	H	B	2	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	tcho daiin sho ke y kedy okol chdy
G626-M03408	f55r	f55r.9	9	1	dain	da	1	2	II	H	B	2	1	d-Wert II; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	dain cheky dar chckhy dal qoko lkeedy dar kaiin dy kag
G626-M03412	f55r	f55r.12	12	5	daiin	da	2	3	III	H	B	2	0	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	oain ckhy dl oiiin daiin okaiin chelal qokaiin okain r
G626-M03416	f55r	f55r.13	13	3	daiin	da	2	3	III	H	B	2	0	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	lchdal ockhy daiin otol otar shar ain
G626-M03429	f55v	f55v.5	5	6	daiin	da	2	3	III	H	B	2	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	qokaiin chaiin ykain ykan ody daiin chedy talam
G626-M03431	f55v	f55v.6	6	2	daiin	da	2	3	III	H	B	2	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	ykaiin daiin ykair cheky daiiny
G626-M03445	f55v	f55v.12	12	1	daiin	da	2	3	III	H	B	2	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	daiin ar cheky olkeechy sl ar aiin daiin otam
G626-M03447	f55v	f55v.12	12	8	daiin	da	2	3	III	H	B	2	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	daiin ar cheky olkeechy sl ar aiin daiin otam
G626-M03449	f56r	f56r.5	5	4	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	chochor cho chodaly daiin
G626-M03450	f56r	f56r.6	6	5	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	ykcho dy dchey keey daiin y
G626-M03452	f56r	f56r.11	11	3	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	shy kcheey daiin cthol chos chokor
G626-M03455	f56r	f56r.19	19	3	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	otchey keol daiin
G626-M03456	f56v	f56v.2	2	4	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	shodshey qoteeey qoteey daiin qoteey cthar
G626-M03457	f56v	f56v.3	3	5	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	ochey chol chol qotchey daiin choteeey dal
G626-M03458	f56v	f56v.4	4	4	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	schy t chey daiin d eey tad dain
G626-M03459	f56v	f56v.4	4	8	dain	da	1	2	II	H	A	1	1	d-Wert II; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	schy t chey daiin d eey tad dain
G626-M03465	f56v	f56v.13	13	6	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	ykor aiin chorol sho shol daiin
G626-M03466	f56v	f56v.15	15	4	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	otchol chol chol daiin chotaiin
G626-M03468	f56v	f56v.16	16	6	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	s o kchol chol chol daiin
G626-M03475	f58r	f58r.9	9	8	daiin	da	2	3	III	S	A	3	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	sholaiin cheey yteodaiin qoar aiin arary sheey daiin e alam
G626-M03480	f58r	f58r.17	17	3	daiin	da	2	3	III	S	A	3	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	ysholshy qotoly daiin ykal dalchdy qoky dal ytchody s olar aly
G626-M03486	f58r	f58r.21	21	6	daiin	da	2	3	III	S	A	3	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	tcheos ycheor sheain okey qotaily daiin chy cholkor olkeol oty
G626-M03509	f58v	f58v.6	6	5	daiin	da	2	3	III	S	A	3	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	qokair ar aly shor daiin choly dal ykaiin org fchey okaly oky
G626-M03511	f58v	f58v.7	7	2	daiin	da	2	3	III	S	A	3	0	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	y daiin qokeey qokar lchedy qokalor sheols oteor aiin cheky
G626-M03523	f58v	f58v.17	17	1	daiin	da	2	3	III	S	A	3	0	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	daiin alal dal qokar otal chodol qokeal cheol chos okeeam
G626-M03533	f58v	f58v.24	24	2	daiin	da	2	3	III	S	A	3	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	qokal daiin qokal cham qokalcheal okor air ain ar als okam daly
G626-M03538	f58v	f58v.30	30	1	daiin	da	2	3	III	S	A	3	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	daiin sheoy ykey sheky qokal qokeey okain okar ol dam
G626-M03541	f58v	f58v.35	35	1	daiin	da	2	3	III	S	A	3	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	daiin otain okain chey okeey qokeeos olar sheo daly dalychs
G626-M03549	f5r	f5r.3	3	4	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	qoaiin otan chy daiin oteeeb chocthy otchy qotchody
G626-M03553	f5r	f5r.5	5	7	daiin	da	2	3	III	H	A	1	0	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	tchy shody qoaiin cholols sho qotcheo daiin shodaiin
