edition	paragraph_a	paragraph_b	projected_length	different_letter_counts_a_b	decision	rotation_offsets
IT2a	f31r|f31r.6-f31r.9	f43r|f43r.7-f43r.9	147	"{""a"":[6,5],""c"":[11,9],""d"":[15,21],""e"":[25,16],""h"":[16,17],""i"":[6,7],""k"":[9,6],""l"":[6,2],""m"":[0,1],""n"":[2,4],""o"":[15,13],""p"":[1,4],""q"":[5,2],""r"":[4,3],""s"":[6,8],""t"":[4,5],""y"":[16,24]}"	UNEQUAL_INVENTORY	[]
IT2a	f34v|f34v.6-f34v.11	f55r|f55r.7-f55r.13	298	"{""a"":[23,35],""c"":[25,19],""d"":[30,31],""e"":[31,20],""h"":[30,22],""i"":[19,23],""k"":[22,24],""l"":[9,18],""n"":[11,12],""o"":[28,35],""p"":[3,1],""q"":[5,7],""r"":[13,15],""s"":[12,6],""t"":[3,6],""x"":[0,2],""y"":[32,20]}"	UNEQUAL_INVENTORY	[]
IT2a	f35r|f35r.1-f35r.8	f79v|f79v.23-f79v.27	205	"{""a"":[17,16],""c"":[24,4],""d"":[9,11],""e"":[11,24],""h"":[27,6],""i"":[26,17],""k"":[6,17],""l"":[3,14],""n"":[15,11],""o"":[19,36],""p"":[0,1],""q"":[5,6],""s"":[6,3],""t"":[14,10],""y"":[16,22]}"	UNEQUAL_INVENTORY	[]
IT2a	f35r|f35r.1-f35r.8	f88r|f88r.18-f88r.22	205	"{""a"":[17,9],""c"":[24,17],""d"":[9,6],""e"":[11,17],""g"":[0,1],""h"":[27,25],""i"":[26,10],""k"":[6,10],""l"":[3,23],""n"":[15,4],""o"":[19,41],""p"":[0,3],""s"":[6,12],""t"":[14,3],""y"":[16,12]}"	UNEQUAL_INVENTORY	[]
IT2a	f39r|f39r.6-f39r.9	f85r1|f85r1.7-f85r1.10	202	"{""a"":[18,15],""c"":[20,19],""d"":[23,25],""e"":[15,16],""h"":[28,23],""i"":[15,10],""k"":[9,7],""l"":[7,6],""m"":[3,1],""n"":[7,4],""o"":[12,20],""p"":[3,4],""q"":[4,9],""r"":[6,10],""s"":[9,8],""t"":[1,6],""y"":[19,16]}"	UNEQUAL_INVENTORY	[]
IT2a	f39r|f39r.6-f39r.9	f99r|f99r.47-f99r.52	202	"{""a"":[18,12],""c"":[20,8],""d"":[23,4],""e"":[15,36],""f"":[3,0],""h"":[28,12],""i"":[15,10],""k"":[9,19],""l"":[7,12],""n"":[7,4],""o"":[12,36],""p"":[3,0],""q"":[4,3],""r"":[6,11],""s"":[9,10],""t"":[1,4],""y"":[19,18]}"	UNEQUAL_INVENTORY	[]
IT2a	f39r|f39r.10-f39r.15	f82v|f82v.5-f82v.10	296	"{""a"":[35,14],""c"":[17,11],""d"":[25,34],""e"":[17,37],""f"":[2,1],""i"":[36,2],""k"":[18,17],""l"":[19,27],""m"":[2,1],""n"":[16,1],""o"":[24,41],""p"":[1,0],""q"":[5,22],""r"":[17,2],""s"":[12,14],""t"":[5,15],""y"":[22,34]}"	UNEQUAL_INVENTORY	[]
IT2a	f39r|f39r.10-f39r.15	f96r|f96r.1-f96r.8	296	"{""a"":[35,6],""c"":[17,32],""d"":[25,11],""e"":[17,36],""f"":[2,0],""h"":[23,37],""i"":[36,10],""k"":[18,17],""m"":[2,0],""n"":[16,4],""o"":[24,59],""p"":[1,2],""q"":[5,4],""r"":[17,18],""s"":[12,11],""t"":[5,12],""y"":[22,18]}"	UNEQUAL_INVENTORY	[]
IT2a	f3v|f3v.1-f3v.6	f80v|f80v.23-f80v.26	180	"{""a"":[14,7],""c"":[13,9],""d"":[7,9],""e"":[23,19],""h"":[15,17],""k"":[12,7],""l"":[12,13],""m"":[4,0],""n"":[3,4],""o"":[33,25],""p"":[1,3],""q"":[3,13],""r"":[13,2],""s"":[6,9],""t"":[4,11],""y"":[10,25]}"	UNEQUAL_INVENTORY	[]
IT2a	f43r|f43r.10-f43r.14	f95r1|f95r1.6-f95r1.11	297	"{""a"":[8,24],""c"":[16,31],""d"":[39,26],""e"":[22,18],""h"":[37,33],""i"":[9,23],""k"":[16,25],""l"":[9,14],""m"":[0,1],""n"":[5,13],""o"":[40,26],""p"":[2,1],""q"":[11,7],""r"":[5,14],""s"":[14,3],""t"":[16,8],""y"":[47,29]}"	UNEQUAL_INVENTORY	[]
IT2a	f45r|f45r.5-f45r.7	f46r|f46r.9-f46r.10	102	"{""a"":[11,8],""c"":[9,6],""d"":[8,13],""e"":[1,5],""f"":[0,3],""h"":[11,13],""i"":[4,2],""l"":[7,8],""m"":[0,1],""n"":[2,0],""o"":[14,5],""p"":[2,0],""q"":[2,1],""r"":[9,3],""s"":[2,8],""t"":[6,4],""y"":[9,17]}"	UNEQUAL_INVENTORY	[]
IT2a	f45r|f45r.8-f45r.11	f85r1|f85r1.17-f85r1.19	144	"{""a"":[18,8],""c"":[8,12],""d"":[15,10],""e"":[2,13],""f"":[0,1],""h"":[9,21],""i"":[16,8],""k"":[8,7],""l"":[13,4],""m"":[1,4],""n"":[10,3],""o"":[17,14],""p"":[0,4],""q"":[2,3],""r"":[5,3],""s"":[1,8],""t"":[7,5],""y"":[12,16]}"	UNEQUAL_INVENTORY	[]
IT2a	f46r|f46r.6-f46r.8	f89r1|f89r1.15-f89r1.18	172	"{""a"":[6,19],""c"":[19,11],""d"":[21,16],""e"":[16,22],""h"":[26,13],""i"":[4,14],""k"":[7,4],""l"":[4,16],""m"":[2,4],""n"":[2,7],""o"":[14,16],""q"":[3,6],""r"":[4,2],""s"":[9,6],""t"":[7,2],""x"":[1,0],""y"":[25,12]}"	UNEQUAL_INVENTORY	[]
IT2a	f47r|f47r.1-f47r.5	f66r|f66r.67-f66r.69	145	"{""c"":[18,3],""d"":[10,17],""e"":[5,9],""f"":[0,2],""g"":[1,0],""h"":[21,9],""i"":[17,8],""k"":[7,9],""l"":[11,12],""n"":[9,2],""o"":[17,23],""q"":[1,3],""r"":[3,7],""s"":[3,9],""t"":[1,2],""y"":[7,16]}"	UNEQUAL_INVENTORY	[]
IT2a	f49r|f49r.4-f49r.11	f4r|f4r.5-f4r.13	173	"{""a"":[4,11],""d"":[6,9],""e"":[17,3],""h"":[27,24],""i"":[7,22],""k"":[5,2],""l"":[5,6],""m"":[0,1],""n"":[5,11],""o"":[30,18],""p"":[0,3],""q"":[6,4],""r"":[11,5],""s"":[13,9],""t"":[8,12],""y"":[13,17]}"	UNEQUAL_INVENTORY	[]
IT2a	f49r|f49r.12-f49r.21	f88v|f88v.15-f88v.20	270	"{""a"":[7,9],""c"":[38,17],""d"":[18,23],""e"":[19,32],""f"":[0,1],""h"":[44,22],""i"":[14,12],""k"":[6,15],""l"":[13,12],""m"":[0,1],""n"":[8,6],""o"":[50,59],""q"":[7,12],""r"":[8,3],""s"":[9,8],""y"":[18,27]}"	UNEQUAL_INVENTORY	[]
IT2a	f4v|f4v.7-f4v.14	f79v|f79v.28-f79v.32	222	"{""a"":[8,14],""c"":[19,7],""d"":[12,14],""e"":[13,34],""f"":[0,1],""h"":[31,12],""i"":[13,11],""k"":[11,19],""l"":[5,10],""m"":[1,0],""n"":[7,8],""o"":[43,32],""p"":[1,2],""q"":[4,7],""r"":[10,7],""s"":[14,7],""t"":[10,11],""y"":[20,26]}"	UNEQUAL_INVENTORY	[]
IT2a	f56v|f56v.7-f56v.16	f80v|f80v.38-f80v.44	266	"{""a"":[8,26],""c"":[38,20],""d"":[5,12],""h"":[43,28],""i"":[14,9],""k"":[22,19],""l"":[20,30],""n"":[8,7],""o"":[46,33],""p"":[0,2],""q"":[2,9],""r"":[5,16],""s"":[7,11],""t"":[13,7],""y"":[19,21]}"	UNEQUAL_INVENTORY	[]
IT2a	f58r|f58r.16-f58r.25	f76v|f76v.16-f76v.24	491	"{""a"":[72,14],""c"":[28,34],""d"":[23,51],""e"":[35,90],""g"":[1,0],""h"":[37,54],""i"":[19,10],""k"":[21,25],""l"":[54,35],""m"":[2,1],""n"":[8,3],""o"":[62,43],""q"":[8,18],""r"":[28,8],""s"":[18,26],""t"":[23,14],""y"":[47,61],""z"":[1,0]}"	UNEQUAL_INVENTORY	[]
IT2a	f58v|f58v.22-f58v.22	f9r|f9r.10-f9r.10	17	"{""a"":[2,3],""c"":[0,2],""e"":[4,0],""i"":[0,2],""k"":[2,1],""l"":[1,0],""n"":[0,1],""r"":[1,2],""s"":[2,1],""t"":[0,1],""y"":[2,1]}"	UNEQUAL_INVENTORY	[]
IT2a	f58v|f58v.34-f58v.39	f82v|f82v.15-f82v.19	255	"{""a"":[25,17],""c"":[11,20],""d"":[9,21],""e"":[26,37],""f"":[1,0],""h"":[20,24],""i"":[7,6],""k"":[27,21],""l"":[16,15],""o"":[44,23],""p"":[2,1],""q"":[8,13],""r"":[14,9],""s"":[13,7],""t"":[5,6],""y"":[22,30]}"	UNEQUAL_INVENTORY	[]
IT2a	f66v|f66v.1-f66v.5	f95r2|f95r2.5-f95r2.9	214	"{""a"":[18,17],""d"":[28,21],""e"":[22,12],""f"":[3,1],""h"":[23,18],""i"":[2,6],""k"":[15,17],""l"":[14,15],""n"":[1,3],""o"":[24,34],""q"":[2,8],""r"":[3,10],""s"":[15,8],""t"":[6,8],""y"":[22,20]}"	UNEQUAL_INVENTORY	[]
IT2a	f75v|f75v.38-f75v.42	f86v3|f86v3.29-f86v3.36	259	"{""a"":[17,18],""c"":[7,19],""d"":[13,21],""e"":[32,45],""i"":[11,17],""k"":[17,9],""l"":[26,4],""m"":[0,5],""n"":[9,5],""o"":[41,24],""q"":[17,8],""r"":[10,7],""s"":[15,3],""t"":[2,19],""y"":[21,34]}"	UNEQUAL_INVENTORY	[]
IT2a	f75v|f75v.57-f75v.70	f76v|f76v.10-f76v.15	334	"{""a"":[10,8],""c"":[14,18],""d"":[27,45],""e"":[40,75],""h"":[22,32],""i"":[10,6],""k"":[27,9],""l"":[32,14],""m"":[0,1],""n"":[7,3],""o"":[50,28],""p"":[1,3],""q"":[20,15],""r"":[3,2],""s"":[12,16],""t"":[10,17],""y"":[49,42]}"	UNEQUAL_INVENTORY	[]
IT2a	f79v|f79v.23-f79v.27	f88r|f88r.18-f88r.22	205	"{""a"":[16,9],""c"":[4,17],""d"":[11,6],""e"":[24,17],""g"":[0,1],""h"":[6,25],""i"":[17,10],""k"":[17,10],""l"":[14,23],""n"":[11,4],""o"":[36,41],""p"":[1,3],""q"":[6,5],""s"":[3,12],""t"":[10,3],""y"":[22,12]}"	UNEQUAL_INVENTORY	[]
IT2a	f80r|f80r.47-f80r.53	f80v|f80v.7-f80v.13	306	"{""a"":[27,17],""c"":[16,19],""d"":[2,15],""e"":[29,23],""f"":[1,0],""h"":[22,33],""i"":[30,12],""k"":[21,18],""l"":[40,30],""m"":[2,0],""n"":[18,9],""o"":[38,40],""p"":[1,2],""q"":[5,17],""r"":[8,7],""s"":[12,16],""t"":[10,17],""y"":[24,31]}"	UNEQUAL_INVENTORY	[]
IT2a	f82v|f82v.5-f82v.10	f96r|f96r.1-f96r.8	296	"{""a"":[14,6],""c"":[11,32],""d"":[34,11],""e"":[37,36],""f"":[1,0],""h"":[23,37],""i"":[2,10],""l"":[27,19],""m"":[1,0],""n"":[1,4],""o"":[41,59],""p"":[0,2],""q"":[22,4],""r"":[2,18],""s"":[14,11],""t"":[15,12],""y"":[34,18]}"	UNEQUAL_INVENTORY	[]
IT2a	f82v|f82v.11-f82v.14	f87r|f87r.11-f87r.16	186	"{""a"":[9,10],""c"":[16,14],""d"":[13,12],""e"":[16,30],""h"":[19,22],""i"":[4,10],""k"":[13,7],""l"":[15,12],""m"":[0,1],""n"":[3,4],""p"":[2,1],""q"":[13,2],""r"":[8,3],""s"":[5,15],""t"":[6,7],""y"":[20,12]}"	UNEQUAL_INVENTORY	[]
IT2a	f85r1|f85r1.7-f85r1.10	f99r|f99r.47-f99r.52	202	"{""a"":[15,12],""c"":[19,8],""d"":[25,4],""e"":[16,36],""f"":[3,0],""h"":[23,12],""k"":[7,19],""l"":[6,12],""m"":[1,3],""o"":[20,36],""p"":[4,0],""q"":[9,3],""r"":[10,11],""s"":[8,10],""t"":[6,4],""y"":[16,18]}"	UNEQUAL_INVENTORY	[]
IT2a	f85r1|f85r1.28-f85r1.30	f85r2|f85r2.7-f85r2.11	162	"{""a"":[9,8],""c"":[14,13],""d"":[18,13],""e"":[16,20],""f"":[0,1],""i"":[4,11],""k"":[9,5],""l"":[6,3],""m"":[2,1],""n"":[2,5],""o"":[26,23],""q"":[3,10],""r"":[8,4],""s"":[4,5],""t"":[10,12],""y"":[16,13]}"	UNEQUAL_INVENTORY	[]
IT2a	f99r|f99r.15-f99r.18	f99v|f99v.21-f99v.24	196	"{""a"":[9,8],""c"":[16,5],""e"":[16,26],""f"":[1,0],""h"":[23,9],""i"":[10,13],""k"":[13,17],""l"":[17,19],""m"":[0,1],""n"":[5,6],""o"":[35,48],""p"":[2,1],""q"":[3,9],""r"":[14,5],""s"":[9,7],""t"":[2,4],""y"":[13,10]}"	UNEQUAL_INVENTORY	[]
