audit_id	round	surface	page	locus	section	language	hand	token_ordinal	line_position	previous	following	zl3b_line	it2a_line	rf1b_line	reader_support	reader_support_note	reader_exact	split_normalized	before_state	before_gloss	after_gloss	known_other_tokens	clean_known_other_tokens	local_before_de	local_after_de	flags	thermal_reader_rival	hard_collision	verdict	review_reason
G644-A03-004	3	chokchy	f16v	f16v.2	H	A	1	4	MEDIAL	ky	qokchocthor	ytchor y ky chokchy qokchocthor shory	ytchor y ky chokchy qokchocthor shory	ytchor y ky chokchy qokchocthor shory	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[chokchy:?]	Trockenansatz: heiß-trockene Grundform	0	0	[ytchor:?] | [y:?] | [ky:?] | [chokchy:?] | [qokchocthor:?] | [shory:?]	[ytchor:?] | [y:?] | [ky:?] | Trockenansatz: heiß-trockene Grundform | [qokchocthor:?] | [shory:?]	FEWER_THAN_TWO_CLEAN_COMPANIONS	0	0	OPAQUE_OR_UNSTABLE_CONTEXT	all-reader exact target but fewer than two clean already glossed companion positions
G644-A03-005	3	chokchy	f18r	f18r.11	H	A	1	2	MEDIAL	sotchaiin	chckhol	sotchaiin chokchy chckhol chor g	sotchaiin chokchy chekhol chor g	sotchaiin chokchy chckhol chor g	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[chokchy:?]	Trockenansatz: heiß-trockene Grundform	1	1	[sotchaiin:?] | [chokchy:?] | [chckhol:?] | Pflanzen-/Reproduktionsteil | [g:?]	[sotchaiin:?] | Trockenansatz: heiß-trockene Grundform | [chckhol:?] | Pflanzen-/Reproduktionsteil | [g:?]	FEWER_THAN_TWO_CLEAN_COMPANIONS	0	0	OPAQUE_OR_UNSTABLE_CONTEXT	all-reader exact target but fewer than two clean already glossed companion positions
G644-A03-006	3	chokchy	f32v	f32v.5	H	A	1	1	INITIAL	<BOS>	daiin	chokchy daiin shy chor qo kaiin dain dchol dosg	chokchy daiin shy chor qo kaiin dain dchol dorg	chokchy daiin shy chor qo kaiin dain dchol dorg	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[chokchy:?]	Trockenansatz: heiß-trockene Grundform	6	6	[chokchy:?] | Grad-/Maßwert III | feucht, Grundform | Pflanzen-/Reproduktionsteil | [qo:?] | heiß, Grad III | Grad-/Maßwert II | Maß trockenen Materials | [dosg:?]	Trockenansatz: heiß-trockene Grundform | Grad-/Maßwert III | feucht, Grundform | Pflanzen-/Reproduktionsteil | [qo:?] | heiß, Grad III | Grad-/Maßwert II | Maß trockenen Materials | [dosg:?]	NONE	0	0	CLEAN_CONTEXT_COMPATIBLE	complete reading fits at least two clean already glossed companion positions
G644-A03-007	3	chokchy	f42r	f42r.17	H	A	1	5	MEDIAL	daiin	chkaiin	shotol shol chety daiin chokchy chkaiin	shotol shol chety daiin chokchy chkaiin	shotol shol chety daiin chokch chkaiin	READER_VARIANT	one or more readers change the target beyond boundary normalization	0	0	UNKNOWN_SURFACE	[chokchy:?]	Trockenansatz: heiß-trockene Grundform	4	4	[shotol:?] | feucht; nominal feuchtes Gut/Material | trocken-kalte gebundene Form | Grad-/Maßwert III | [chokchy:?] | heiß-trocken, Grad III	[shotol:?] | feucht; nominal feuchtes Gut/Material | trocken-kalte gebundene Form | Grad-/Maßwert III | Trockenansatz: heiß-trockene Grundform | heiß-trocken, Grad III	READER_VARIANT	0	0	READER_VARIANT_WARNING	one or more readers change the target beyond boundary normalization
G644-A03-008	3	chokchy	f49v	f49v.12	H	A	1	2	MEDIAL	qotchy	choky	qotchy chokchy choky	qotchy chokchy choky	qotchy chokchy choky	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[chokchy:?]	Trockenansatz: heiß-trockene Grundform	2	2	kalt-trocken | [chokchy:?] | heiß-trockene Zubereitung, Grundform	kalt-trocken | Trockenansatz: heiß-trockene Grundform | heiß-trockene Zubereitung, Grundform	NONE	0	0	CLEAN_CONTEXT_COMPATIBLE	complete reading fits at least two clean already glossed companion positions
G644-A03-009	3	chokchy	f49v	f49v.30	H	A	1	5	MEDIAL	chokchodaiin	tchol	dcho d chol chokchodaiin chokchy tchol okchokol	dcho d chol chokchodaiin chokchy tchol okchokol	dcho d chol chokchodaiin chokchy tchol okchokol	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[chokchy:?]	Trockenansatz: heiß-trockene Grundform	1	1	[dcho:?] | [d:?] | trocken; nominal trockenes Gut/Material | [chokchodaiin:?] | [chokchy:?] | [tchol:?] | [okchokol:?]	[dcho:?] | [d:?] | trocken; nominal trockenes Gut/Material | [chokchodaiin:?] | Trockenansatz: heiß-trockene Grundform | [tchol:?] | [okchokol:?]	FEWER_THAN_TWO_CLEAN_COMPANIONS	0	0	OPAQUE_OR_UNSTABLE_CONTEXT	all-reader exact target but fewer than two clean already glossed companion positions
G644-A03-010	3	chokchy	f49v	f49v.40	H	A	1	7	FINAL	kshardy	<EOS>	oaiin chy daiin chol chaiin kshardy chokchy	oaiin chy daiin chol chaiin kshardy chokchy	oaiin chy daiin chol chaiin kshordy chokchy	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[chokchy:?]	Trockenansatz: heiß-trockene Grundform	5	5	Ansatzmenge III | trocken, Grundform | Grad-/Maßwert III | trocken; nominal trockenes Gut/Material | trocken, Grad III | [kshardy:?] | [chokchy:?]	Ansatzmenge III | trocken, Grundform | Grad-/Maßwert III | trocken; nominal trockenes Gut/Material | trocken, Grad III | [kshardy:?] | Trockenansatz: heiß-trockene Grundform	NONE	0	0	CLEAN_CONTEXT_COMPATIBLE	complete reading fits at least two clean already glossed companion positions
G644-A03-011	3	chokchy	f4v	f4v.7	H	A	1	4	MEDIAL	chor	cphydy	torchy sheeor chor chokchy cphydy	torchy sheeor chor shokchy cphydy	torchy sheeor chor chokchy cphydy	READER_VARIANT	one or more readers change the target beyond boundary normalization	0	0	UNKNOWN_SURFACE	[chokchy:?]	Trockenansatz: heiß-trockene Grundform	1	1	[torchy:?] | [sheeor:?] | Pflanzen-/Reproduktionsteil | [chokchy:?] | [cphydy:?]	[torchy:?] | [sheeor:?] | Pflanzen-/Reproduktionsteil | Trockenansatz: heiß-trockene Grundform | [cphydy:?]	READER_VARIANT|FEWER_THAN_TWO_CLEAN_COMPANIONS	0	0	READER_VARIANT_WARNING	one or more readers change the target beyond boundary normalization
G644-A03-012	3	chokchy	f56r	f56r.18	H	A	1	2	MEDIAL	sho	kchoar	sho chokchy kchoar sotodan	sho chokchy kchoar sotodan	sho chokchy kchoar sotodan	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[chokchy:?]	Trockenansatz: heiß-trockene Grundform	1	1	feuchter Ansatz | [chokchy:?] | [kchoar:?] | [sotodan:?]	feuchter Ansatz | Trockenansatz: heiß-trockene Grundform | [kchoar:?] | [sotodan:?]	FEWER_THAN_TWO_CLEAN_COMPANIONS	0	0	OPAQUE_OR_UNSTABLE_CONTEXT	all-reader exact target but fewer than two clean already glossed companion positions
G644-A03-013	3	chokchy	f56v	f56v.8	H	A	1	2	MEDIAL	ykchor	qokcho	ykchor chokchy qokcho tcheey kol	ykchor chokchy qokcho tcheey kol	ykchor chokchy qokcho tcheey kol	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[chokchy:?]	Trockenansatz: heiß-trockene Grundform	1	1	[ykchor:?] | [chokchy:?] | [qokcho:?] | [tcheey:?] | heiß; nominal heißes Gut/Material	[ykchor:?] | Trockenansatz: heiß-trockene Grundform | [qokcho:?] | [tcheey:?] | heiß; nominal heißes Gut/Material	FEWER_THAN_TWO_CLEAN_COMPANIONS	0	0	OPAQUE_OR_UNSTABLE_CONTEXT	all-reader exact target but fewer than two clean already glossed companion positions
G644-A03-014	3	chokchy	f7v	f7v.9	H	A	1	4	MEDIAL	daiir	dor	sho keeo daiir chokchy dor deol dy dol daiin	sho keeo daiir chokchy dor deol dy dol daiin	sho keeo daiir chokchy dor deol dy oldaiin	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[chokchy:?]	Trockenansatz: heiß-trockene Grundform	3	1	feuchter Ansatz | [keeo:?] | [daiir:?] | [chokchy:?] | [dor:?] | [deol:?] | [dy:?] | Materialmaß | Qualitätsgrad III	feuchter Ansatz | [keeo:?] | [daiir:?] | Trockenansatz: heiß-trockene Grundform | [dor:?] | [deol:?] | [dy:?] | Materialmaß | Qualitätsgrad III	FEWER_THAN_TWO_CLEAN_COMPANIONS	0	0	OPAQUE_OR_UNSTABLE_CONTEXT	all-reader exact target but fewer than two clean already glossed companion positions
G644-A03-015	3	chokchy	f8v	f8v.9	H	A	1	3	MEDIAL	orchl	chol	shol orchl chokchy chol cthor chaiin	shol orchl chokchy chol cthor chaiin	shol orchl chokchy chol cth r chaiin	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[chokchy:?]	Trockenansatz: heiß-trockene Grundform	4	3	feucht; nominal feuchtes Gut/Material | [orchl:?] | [chokchy:?] | trocken; nominal trockenes Gut/Material | Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge | trocken, Grad III	feucht; nominal feuchtes Gut/Material | [orchl:?] | Trockenansatz: heiß-trockene Grundform | trocken; nominal trockenes Gut/Material | Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge | trocken, Grad III	NONE	0	0	CLEAN_CONTEXT_COMPATIBLE	complete reading fits at least two clean already glossed companion positions
G644-A04-001	4	qotchod	f15v	f15v.4	H	A	1	5	FINAL	qoky	<EOS>	doiin choky shol qoky qotchod	doiin choky shol qoky qotchod	doiin choky shol qoky qotchod	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[qotchod:?]	kalt-trockene Zubereitung, fertig gebunden	4	4	Zubereitungsmaß, Form III | heiß-trockene Zubereitung, Grundform | feucht; nominal feuchtes Gut/Material | heiße Grundform | [qotchod:?]	Zubereitungsmaß, Form III | heiß-trockene Zubereitung, Grundform | feucht; nominal feuchtes Gut/Material | heiße Grundform | kalt-trockene Zubereitung, fertig gebunden	NONE	0	0	CLEAN_CONTEXT_COMPATIBLE	complete reading fits at least two clean already glossed companion positions
G644-A04-002	4	qotchod	f30v	f30v.4	H	A	1	5	MEDIAL	checkhy	daiin	otchey daiin chor checkhy qotchod daiin	otchey daiin chor checkhy qotchod daiin	otchey daiin chor checkhy qotchod daiin	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[qotchod:?]	kalt-trockene Zubereitung, fertig gebunden	3	3	[otchey:?] | Grad-/Maßwert III | Pflanzen-/Reproduktionsteil | [checkhy:?] | [qotchod:?] | Grad-/Maßwert III	[otchey:?] | Grad-/Maßwert III | Pflanzen-/Reproduktionsteil | [checkhy:?] | kalt-trockene Zubereitung, fertig gebunden | Grad-/Maßwert III	NONE	0	0	CLEAN_CONTEXT_COMPATIBLE	complete reading fits at least two clean already glossed companion positions
G644-A05-001	5	ytchor	f15v	f15v.5	H	A	1	4	MEDIAL	chor	cthy	otchor chor chor ytchor cthy s	otchor chor chor ytchor cthy s	otchor chor char ytchor cthy s	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[ytchor:?]	kalt-trockene Portion dieser Droge	3	2	[otchor:?] | Pflanzen-/Reproduktionsteil | Pflanzen-/Reproduktionsteil | [ytchor:?] | CTH-Drogenmaterial | [s:?]	[otchor:?] | Pflanzen-/Reproduktionsteil | Pflanzen-/Reproduktionsteil | kalt-trockene Portion dieser Droge | CTH-Drogenmaterial | [s:?]	NONE	0	0	CLEAN_CONTEXT_COMPATIBLE	complete reading fits at least two clean already glossed companion positions
G644-A05-002	5	ytchor	f15v	f15v.8	H	A	1	1	INITIAL	<BOS>	chor	ytchor chor ol oiin oty shol daiin	ytchor chor ol oiin oty shol daiin	ytchor chor ol oiin oty shol aiin	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[ytchor:?]	kalt-trockene Portion dieser Droge	6	4	[ytchor:?] | Pflanzen-/Reproduktionsteil | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Zubereitungsform III | kalter Ansatz, Grundform | feucht; nominal feuchtes Gut/Material | Qualitätsgrad III	kalt-trockene Portion dieser Droge | Pflanzen-/Reproduktionsteil | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Zubereitungsform III | kalter Ansatz, Grundform | feucht; nominal feuchtes Gut/Material | Qualitätsgrad III	NONE	0	0	CLEAN_CONTEXT_COMPATIBLE	complete reading fits at least two clean already glossed companion positions
G644-A05-003	5	ytchor	f16v	f16v.2	H	A	1	1	INITIAL	<BOS>	y	ytchor y ky chokchy qokchocthor shory	ytchor y ky chokchy qokchocthor shory	ytchor y ky chokchy qokchocthor shory	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[ytchor:?]	kalt-trockene Portion dieser Droge	0	0	[ytchor:?] | [y:?] | [ky:?] | [chokchy:?] | [qokchocthor:?] | [shory:?]	kalt-trockene Portion dieser Droge | [y:?] | [ky:?] | [chokchy:?] | [qokchocthor:?] | [shory:?]	FEWER_THAN_TWO_CLEAN_COMPANIONS	0	0	OPAQUE_OR_UNSTABLE_CONTEXT	all-reader exact target but fewer than two clean already glossed companion positions
G644-A05-004	5	ytchor	f19r	f19r.13	H	A	1	3	FINAL	octhor	<EOS>	os octhor ytchor	osocthor ytchor	osocthor ytchor	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[ytchor:?]	kalt-trockene Portion dieser Droge	0	0	[os:?] | [octhor:?] | [ytchor:?]	[os:?] | [octhor:?] | kalt-trockene Portion dieser Droge	FEWER_THAN_TWO_CLEAN_COMPANIONS	0	0	OPAQUE_OR_UNSTABLE_CONTEXT	all-reader exact target but fewer than two clean already glossed companion positions
G644-A05-005	5	ytchor	f19v	f19v.13	H	A	1	6	MEDIAL	ytar	ytaiin	yees ykchol oty ytor ytar ytchor ytaiin	yees ykchol oty ytor ytar ytchor ytaiin	yees kchol oty ytor ytar ytchor ytaiin	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[ytchor:?]	kalt-trockene Portion dieser Droge	1	1	[yees:?] | [ykchol:?] | kalter Ansatz, Grundform | [ytor:?] | [ytar:?] | [ytchor:?] | [ytaiin:?]	[yees:?] | [ykchol:?] | kalter Ansatz, Grundform | [ytor:?] | [ytar:?] | kalt-trockene Portion dieser Droge | [ytaiin:?]	FEWER_THAN_TWO_CLEAN_COMPANIONS	0	0	OPAQUE_OR_UNSTABLE_CONTEXT	all-reader exact target but fewer than two clean already glossed companion positions
G644-A05-006	5	ytchor	f29v	f29v.2	H	A	1	8	MEDIAL	cthold	dary	qotcheaiin s chol chol cthy chey cthold ytchor dary	qotcheaiin schol chol cthy chey cthold ytchor dary	qotcheaiin s chol chol cthy chey cthold ytchor dary	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[ytchor:?]	kalt-trockene Portion dieser Droge	3	2	[qotcheaiin:?] | [s:?] | trocken; nominal trockenes Gut/Material | trocken; nominal trockenes Gut/Material | CTH-Drogenmaterial | [chey:?] | [cthold:?] | [ytchor:?] | [dary:?]	[qotcheaiin:?] | [s:?] | trocken; nominal trockenes Gut/Material | trocken; nominal trockenes Gut/Material | CTH-Drogenmaterial | [chey:?] | [cthold:?] | kalt-trockene Portion dieser Droge | [dary:?]	NONE	0	0	CLEAN_CONTEXT_COMPATIBLE	complete reading fits at least two clean already glossed companion positions
G644-A05-007	5	ytchor	f36r	f36r.8	H	A	1	1	INITIAL	<BOS>	cthol	ytchor cthol chaiin yd	ytchor cthol chaiin yd	ytchor cthol chaiin yd	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[ytchor:?]	kalt-trockene Portion dieser Droge	1	1	[ytchor:?] | [cthol:?] | trocken, Grad III | [yd:?]	kalt-trockene Portion dieser Droge | [cthol:?] | trocken, Grad III | [yd:?]	FEWER_THAN_TWO_CLEAN_COMPANIONS	0	0	OPAQUE_OR_UNSTABLE_CONTEXT	all-reader exact target but fewer than two clean already glossed companion positions
G644-A05-008	5	ytchor	f37v	f37v.6	H	A	1	2	MEDIAL	yokor	saiin	yokor ytchor saiin oty	yokor ytchor saiin oty	yokor ytchor saiin oty	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[ytchor:?]	kalt-trockene Portion dieser Droge	2	2	[yokor:?] | [ytchor:?] | Samen/Saatgut, Typ/Charge III | kalter Ansatz, Grundform	[yokor:?] | kalt-trockene Portion dieser Droge | Samen/Saatgut, Typ/Charge III | kalter Ansatz, Grundform	NONE	0	0	CLEAN_CONTEXT_COMPATIBLE	complete reading fits at least two clean already glossed companion positions
