instruction_id	clause_id	physical_page	register	instruction_order	phase	start_event	end_event	event_count	minimal_verb_sequence	current_fluent_de
P917-I1119	P915-C293	f83r	BIOLOGICAL	3	TRANSFER	P912-E1589	P912-E1589	1	SOLK	Aus diesem Teil diesen Posten länger auffangen.
P917-I1120	P915-C293	f83r	BIOLOGICAL	4	PREPARE	P912-E1590	P912-E1590	1	OK	Kurz ansetzen; fertig.
P917-I1121	P915-C294	f83r	BIOLOGICAL	1	CONTEXT	P912-E1591	P912-E1591	1	NONE	Danach kurz weiterarbeiten; fertig.
P917-I1122	P915-C295	f83r	BIOLOGICAL	1	TRANSFER	P912-E1592	P912-E1593	2	CHD	Weiter diesen Posten umsetzen.
P917-I1123	P915-C295	f83r	BIOLOGICAL	2	PREPARE	P912-E1594	P912-E1594	1	K	Kurz zugeben in den nächsten Lauf; fertig.
P917-I1124	P915-C296	f83r	BIOLOGICAL	1	PREPARE	P912-E1595	P912-E1595	1	OK>CHD	Diesen Posten ansetzen und umsetzen.
P917-I1125	P915-C296	f83r	BIOLOGICAL	2	PREPARE	P912-E1596	P912-E1596	1	OK	Kurz ansetzen; fertig.
P917-I1126	P915-C297	f83r	BIOLOGICAL	1	SELECT	P912-E1597	P912-E1597	1	CH	Aus diesem Teil diesen Posten entnehmen durch den Durchlass.
P917-I1127	P915-C297	f83r	BIOLOGICAL	2	SELECT	P912-E1598	P912-E1598	1	S	Von der Entnahmestelle wählen.
P917-I1128	P915-C297	f83r	BIOLOGICAL	3	TRANSFER	P912-E1599	P912-E1599	1	CHD	Umsetzen entlang des Laufs.
P917-I1129	P915-C297	f83r	BIOLOGICAL	4	TRANSFER	P912-E1600	P912-E1600	1	CHD	Danach umsetzen; fertig.
P917-I1130	P915-C298	f83r	BIOLOGICAL	1	PREPARE	P912-E1601	P912-E1601	1	OK	Länger ansetzen; fertig.
P917-I1131	P915-C299	f83r	BIOLOGICAL	1	TRANSFER	P912-E1602	P912-E1602	1	CHD	Als eine Portion umsetzen.
P917-I1132	P915-C299	f83r	BIOLOGICAL	2	TRANSFER	P912-E1603	P912-E1603	1	CHD	Diesen Posten umsetzen.
P917-I1133	P915-C299	f83r	BIOLOGICAL	3	CONTEXT	P912-E1604	P912-E1606	3	NONE	Danach nach Sollmaß kurz weiterarbeiten; fertig.
P917-I1134	P915-C300	f83r	BIOLOGICAL	1	CONTEXT	P912-E1607	P912-E1607	1	NONE	In den nächsten Lauf weiterarbeiten; fertig.
P917-I1135	P915-C301	f83r	BIOLOGICAL	1	EXECUTE	P912-E1608	P912-E1608	1	T>CHD	Diesen Posten einstellen und umsetzen.
P917-I1136	P915-C301	f83r	BIOLOGICAL	2	CONTEXT	P912-E1609	P912-E1609	1	NONE	Danach kurz weiterarbeiten; fertig.
P917-I1137	P915-C302	f83r	BIOLOGICAL	1	PREPARE	P912-E1610	P912-E1610	1	OK	Ansetzen zur Ziel- oder Anschlussstelle.
P917-I1138	P915-C302	f83r	BIOLOGICAL	2	CONDITION	P912-E1611	P912-E1611	1	SHED	Absetzen; fertig.
P917-I1139	P915-C303	f83r	BIOLOGICAL	1	PREPARE	P912-E1612	P912-E1612	1	OK	Kurz ansetzen; fertig.
P917-I1140	P915-C304	f83r	BIOLOGICAL	1	CONDITION	P912-E1613	P912-E1613	1	SH>CTH	Aus diesem Teil diesen Posten kurz halten und bereitstellen.
P917-I1141	P915-C304	f83r	BIOLOGICAL	2	CONDITION	P912-E1614	P912-E1614	1	SH>CTH	Diesen Posten kurz halten und bereitstellen.
P917-I1142	P915-C304	f83r	BIOLOGICAL	3	TRANSFER	P912-E1615	P912-E1616	2	CHD	Danach den Ansatz und diesen Posten umsetzen.
P917-I1143	P915-C304	f83r	BIOLOGICAL	4	SELECT	P912-E1617	P912-E1617	1	S>O	Auf der angegebenen Stufe wählen und ausführen mit i-Zeichen.
P917-I1144	P915-C304	f83r	BIOLOGICAL	5	CONDITION	P912-E1618	P912-E1618	1	CTH	Diesen Posten bereitstellen.
P917-I1145	P915-C304	f83r	BIOLOGICAL	6	EXECUTE	P912-E1619	P912-E1619	1	T	Diesen Posten einstellen.
P917-I1146	P915-C304	f83r	BIOLOGICAL	7	CONDITION	P912-E1620	P912-E1622	3	SHED	Danach weiter nach Sollmaß diesen Posten absetzen zur Ziel- oder Anschlussstelle; fertig.
P917-I1147	P915-C305	f83r	BIOLOGICAL	1	PREPARE	P912-E1623	P912-E1623	1	OK	Länger ansetzen; fertig.
P917-I1148	P915-C306	f83r	BIOLOGICAL	1	PREPARE	P912-E1624	P912-E1625	2	OK	Weiter diesen Posten länger ansetzen.
P917-I1149	P915-C306	f83r	BIOLOGICAL	2	PREPARE	P912-E1626	P912-E1626	1	OK	Kurz ansetzen; fertig.
P917-I1150	P915-C307	f83r	BIOLOGICAL	1	TRANSFER	P912-E1627	P912-E1627	1	CHD	Diesen Posten umsetzen.
P917-I1151	P915-C307	f83r	BIOLOGICAL	2	PREPARE	P912-E1628	P912-E1630	3	OK	Danach diesen Posten länger ansetzen zur Ziel- oder Anschlussstelle.
P917-I1152	P915-C307	f83r	BIOLOGICAL	3	PREPARE	P912-E1631	P912-E1631	1	OK	Diesen Posten ansetzen.
P917-I1153	P915-C307	f83r	BIOLOGICAL	4	EXECUTE	P912-E1632	P912-E1632	1	T	Weiter einstellen.
P917-I1154	P915-C307	f83r	BIOLOGICAL	5	CONDITION	P912-E1633	P912-E1633	1	SHED	Absetzen; fertig.
P917-I1155	P915-C308	f83r	BIOLOGICAL	1	PREPARE	P912-E1634	P912-E1634	1	OK	Diesen Posten ansetzen; fertig.
P917-I1156	P915-C309	f83r	BIOLOGICAL	1	TRANSFER	P912-E1635	P912-E1636	2	CHD	Als eine Portion diesen Posten umsetzen.
P917-I1157	P915-C309	f83r	BIOLOGICAL	2	PREPARE	P912-E1637	P912-E1637	1	OK	Länger ansetzen; fertig.
P917-I1158	P915-C310	f83r	BIOLOGICAL	1	CONDITION	P912-E1638	P912-E1638	1	SH	Kurz halten durch den Durchlass; fertig.
P917-I1159	P915-C311	f83r	BIOLOGICAL	1	CONDITION	P912-E1639	P912-E1639	1	SH	Kurz halten durch den Durchlass; fertig.
P917-I1160	P915-C312	f83r	BIOLOGICAL	1	SELECT	P912-E1640	P912-E1640	1	S	Nach Sollmaß wählen.
P917-I1161	P915-C312	f83r	BIOLOGICAL	2	CONDITION	P912-E1641	P912-E1641	1	CHK	Diesen Posten länger behandeln.
P917-I1162	P915-C312	f83r	BIOLOGICAL	3	CONDITION	P912-E1642	P912-E1642	1	SH	Diesen Posten länger halten.
P917-I1163	P915-C312	f83r	BIOLOGICAL	4	PREPARE	P912-E1643	P912-E1643	1	OK	Kurz ansetzen; fertig.
P917-I1164	P915-C313	f83r	BIOLOGICAL	1	CONDITION	P912-E1644	P912-E1644	1	SHED	Absetzen; fertig.
P917-I1165	P915-C314	f83r	BIOLOGICAL	1	CONTEXT	P912-E1645	P912-E1645	1	NONE	Weiter weiterarbeiten; fertig.
P917-I1166	P915-C315	f83r	BIOLOGICAL	1	SELECT	P912-E1646	P912-E1646	1	S>CHD	Diesen Posten wählen und umsetzen zur Ziel- oder Anschlussstelle.
P917-I1167	P915-C315	f83r	BIOLOGICAL	2	CONDITION	P912-E1647	P912-E1647	1	SH	Diesen Posten länger halten.
P917-I1168	P915-C315	f83r	BIOLOGICAL	3	EXECUTE	P912-E1648	P912-E1648	1	O	Ausführen unter q-Träger; fertig.
P917-I1169	P915-C316	f83r	BIOLOGICAL	1	PREPARE	P912-E1649	P912-E1649	1	K	Aus diesem Teil kurz zugeben zur bezeichneten s-Stelle.
P917-I1170	P915-C316	f83r	BIOLOGICAL	2	CONTEXT	P912-E1650	P912-E1650	1	NONE	Weiter weiterarbeiten; fertig.
P917-I1171	P915-C317	f83r	BIOLOGICAL	1	SELECT	P912-E1651	P912-E1651	1	S	Wählen.
P917-I1172	P915-C317	f83r	BIOLOGICAL	2	PREPARE	P912-E1652	P912-E1652	1	OK	Länger ansetzen; fertig.
P917-I1173	P915-C318	f83r	BIOLOGICAL	1	PREPARE	P912-E1653	P912-E1653	1	OK	Länger ansetzen; fertig.
P917-I1174	P915-C319	f83r	BIOLOGICAL	1	PREPARE	P912-E1654	P912-E1654	1	OK	Diesen Posten ansetzen.
P917-I1175	P915-C319	f83r	BIOLOGICAL	2	SELECT	P912-E1655	P912-E1655	1	S	Nach Sollmaß wählen.
P917-I1176	P915-C319	f83r	BIOLOGICAL	3	EXECUTE	P912-E1656	P912-E1656	1	T>CHD	Diesen Posten kurz einstellen und umsetzen.
P917-I1177	P915-C319	f83r	BIOLOGICAL	4	TRANSFER	P912-E1657	P912-E1657	1	CHD	Danach umsetzen; fertig.
P917-I1178	P915-C320	f83r	BIOLOGICAL	1	PREPARE	P912-E1658	P912-E1658	1	OK	Länger ansetzen; fertig.
P917-I1179	P915-C321	f83r	BIOLOGICAL	1	CONTEXT	P912-E1659	P912-E1659	1	NONE	In den nächsten Lauf weiterarbeiten; fertig.
P917-I1180	P915-C322	f83r	BIOLOGICAL	1	PREPARE	P912-E1660	P912-E1661	2	OK>CHD	Den Auszug und diesen Posten ansetzen und umsetzen in den nächsten Lauf.
P917-I1181	P915-C322	f83r	BIOLOGICAL	2	TRANSFER	P912-E1662	P912-E1662	1	CHD	Umsetzen in den nächsten Lauf; fertig.
P917-I1182	P915-C323	f83r	BIOLOGICAL	1	PREPARE	P912-E1663	P912-E1663	1	OK	Diesen Posten kurz ansetzen.
P917-I1183	P915-C323	f83r	BIOLOGICAL	2	SELECT	P912-E1664	P912-E1665	2	S	Diesen Posten wählen.
P917-I1184	P915-C323	f83r	BIOLOGICAL	3	CONDITION	P912-E1666	P912-E1667	2	SH>K>CH	Nach Sollmaß diesen Posten länger halten, zugeben und entnehmen.
P917-I1185	P915-C323	f83r	BIOLOGICAL	4	PREPARE	P912-E1668	P912-E1668	1	OK	Diesen Posten kurz ansetzen.
P917-I1186	P915-C323	f83r	BIOLOGICAL	5	SELECT	P912-E1669	P912-E1669	1	S	Als eine Portion wählen.
P917-I1187	P915-C323	f83r	BIOLOGICAL	6	CONDITION	P912-E1670	P912-E1670	1	SH>K	Diesen Posten halten und zugeben.
P917-I1188	P915-C323	f83r	BIOLOGICAL	7	TRANSFER	P912-E1671	P912-E1671	1	CHD	Umsetzen in den nächsten Lauf; fertig.
P917-I1189	P915-C324	f83r	BIOLOGICAL	1	CONDITION	P912-E1672	P912-E1672	1	SHED	Weiter aus diesem Teil absetzen.
P917-I1190	P915-C324	f83r	BIOLOGICAL	2	PREPARE	P912-E1673	P912-E1673	1	OK	Diesen Posten ansetzen.
P917-I1191	P915-C324	f83r	BIOLOGICAL	3	SELECT	P912-E1674	P912-E1674	1	S	Nach Sollmaß wählen.
P917-I1192	P915-C324	f83r	BIOLOGICAL	4	CONDITION	P912-E1675	P912-E1675	1	CHK	Diesen Posten kurz behandeln.
P917-I1193	P915-C324	f83r	BIOLOGICAL	5	PREPARE	P912-E1676	P912-E1676	1	OK	Weiter länger ansetzen.
P917-I1194	P915-C324	f83r	BIOLOGICAL	6	PREPARE	P912-E1677	P912-E1677	1	OK	Als eine Portion ansetzen.
P917-I1195	P915-C324	f83r	BIOLOGICAL	7	TRANSFER	P912-E1678	P912-E1678	1	CHD	Diesen Posten umsetzen.
P917-I1196	P915-C324	f83r	BIOLOGICAL	8	SELECT	P912-E1679	P912-E1679	1	S	Den Ansatz wählen.
P917-I1197	P915-C324	f83r	BIOLOGICAL	9	CONDITION	P912-E1680	P912-E1682	3	SH	Nach Sollmaß diesen Posten kurz halten.
P917-I1198	P915-C324	f83r	BIOLOGICAL	10	TRANSFER	P912-E1683	P912-E1683	1	LSH	Kurz spülen; fertig.
P917-I1199	P915-C325	f83r	BIOLOGICAL	1	PREPARE	P912-E1684	P912-E1684	1	OK	Diesen Posten ansetzen.
P917-I1200	P915-C325	f83r	BIOLOGICAL	2	PREPARE	P912-E1685	P912-E1686	2	K	Weiter kurz zugeben in den nächsten Lauf; fertig.
P917-I1201	P915-C326	f83r	BIOLOGICAL	1	TRANSFER	P912-E1687	P912-E1687	1	CHD	Umsetzen in den nächsten Lauf; fertig.
P917-I1202	P915-C327	f83r	BIOLOGICAL	1	PREPARE	P912-E1688	P912-E1688	1	OK	Weiter ansetzen.
P917-I1203	P915-C327	f83r	BIOLOGICAL	2	CONDITION	P912-E1689	P912-E1689	1	SHED	Absetzen; fertig.
P917-I1204	P915-C328	f83r	BIOLOGICAL	1	EXECUTE	P912-E1690	P912-E1692	3	O	Den Ansatz und diesen Posten kurz ausführen durch den Durchlass.
P917-I1205	P915-C328	f83r	BIOLOGICAL	2	CONTEXT	P912-E1693	P912-E1693	1	NONE	Diesen Posten entlang des Laufs weiterarbeiten; fertig.
P917-I1206	P915-C329	f83r	BIOLOGICAL	1	PREPARE	P912-E1694	P912-E1694	1	OK	Als eine Portion ansetzen.
P917-I1207	P915-C329	f83r	BIOLOGICAL	2	CONDITION	P912-E1695	P912-E1695	1	SH	Diesen Posten kurz halten.
P917-I1208	P915-C329	f83r	BIOLOGICAL	3	PREPARE	P912-E1696	P912-E1696	1	K	Als eine Portion zugeben.
P917-I1209	P915-C329	f83r	BIOLOGICAL	4	SELECT	P912-E1697	P912-E1697	1	CH	Entnehmen durch den Durchlass zur Ziel- oder Anschlussstelle.
P917-I1210	P915-C329	f83r	BIOLOGICAL	5	SELECT	P912-E1698	P912-E1698	1	S>CHD	Weiter diesen Posten wählen und umsetzen.
P917-I1211	P915-C329	f83r	BIOLOGICAL	6	TRANSFER	P912-E1699	P912-E1699	1	CHD	Weiter umsetzen; fertig.
P917-I1212	P915-C330	f83r	BIOLOGICAL	1	TRANSFER	P912-E1700	P912-E1700	1	CHD	Nach Sollmaß umsetzen.
P917-I1213	P915-C330	f83r	BIOLOGICAL	2	TRANSFER	P912-E1701	P912-E1701	1	SOLK	Diesen Posten kurz auffangen.
P917-I1214	P915-C330	f83r	BIOLOGICAL	3	TRANSFER	P912-E1702	P912-E1702	1	CHD	Umsetzen in den nächsten Lauf; fertig.
P917-I1215	P915-C331	f83r	BIOLOGICAL	1	TRANSFER	P912-E1703	P912-E1703	1	SOLK	Als eine Portion auffangen.
P917-I1216	P915-C331	f83r	BIOLOGICAL	2	SELECT	P912-E1704	P912-E1707	4	CH>CTH	Weiter aus diesem Teil diesen Posten entnehmen und bereitstellen zur Ziel- oder Anschlussstelle.
P917-I1217	P915-C331	f83r	BIOLOGICAL	3	TRANSFER	P912-E1708	P912-E1709	2	CHD	Diesen Posten umsetzen in den nächsten Lauf.
P917-I1218	P915-C331	f83r	BIOLOGICAL	4	TRANSFER	P912-E1710	P912-E1710	1	CHD	Diesen Posten umsetzen in den nächsten Lauf.
P917-I1219	P915-C331	f83r	BIOLOGICAL	5	CONDITION	P912-E1711	P912-E1712	2	SH	Weiter nach Sollmaß kurz halten.
P917-I1220	P915-C331	f83r	BIOLOGICAL	6	TRANSFER	P912-E1713	P912-E1713	1	CHD	Diesen Posten umsetzen.
P917-I1221	P915-C331	f83r	BIOLOGICAL	7	SELECT	P912-E1714	P912-E1715	2	S	Danach von der Entnahmestelle wählen zur Ziel- oder Anschlussstelle.
P917-I1222	P915-C331	f83r	BIOLOGICAL	8	PREPARE	P912-E1716	P912-E1716	1	K	Von der Entnahmestelle zugeben.
P917-I1223	P915-C331	f83r	BIOLOGICAL	9	CONDITION	P912-E1717	P912-E1717	1	SHED	Absetzen; fertig.
P917-I1224	P915-C332	f83r	BIOLOGICAL	1	TRANSFER	P912-E1720	P912-E1720	1	CHD	Danach umsetzen; fertig.
P917-I1225	P915-C333	f83r	BIOLOGICAL	1	PREPARE	P912-E1721	P912-E1721	1	OK>CHD	Ansetzen und umsetzen; fertig.
P917-I1226	P915-C334	f83r	BIOLOGICAL	1	CONDITION	P912-E1722	P912-E1722	1	SHED	Absetzen zur Ziel- oder Anschlussstelle.
P917-I1227	P915-C334	f83r	BIOLOGICAL	2	TRANSFER	P912-E1723	P912-E1726	4	CHD	Weiter den Auszug umsetzen zur Ziel- oder Anschlussstelle in den nächsten Lauf.
P917-I1228	P915-C334	f83r	BIOLOGICAL	3	TRANSFER	P912-E1727	P912-E1730	4	CHD	Weiter nach Sollmaß auf der zweiten Stufe auf der angegebenen Stufe diesen Posten umsetzen.
P917-I1229	P915-C335	f83r	BIOLOGICAL	1	TRANSFER	P912-E1733	P912-E1733	1	SOLK	Diesen Posten länger auffangen.
P917-I1230	P915-C335	f83r	BIOLOGICAL	2	PREPARE	P912-E1734	P912-E1734	1	K	Diesen Posten kurz zugeben.
P917-I1231	P915-C335	f83r	BIOLOGICAL	3	CONDITION	P912-E1735	P912-E1735	1	R	Diesen Posten kennzeichnen zur Ziel- oder Anschlussstelle.
P917-I1232	P915-C335	f83r	BIOLOGICAL	4	SELECT	P912-E1736	P912-E1737	2	S>CHK	Weiter wählen und behandeln zur Ziel- oder Anschlussstelle.
P917-I1233	P915-C335	f83r	BIOLOGICAL	5	CONDITION	P912-E1738	P912-E1747	10	R>T	Danach weiter von der Entnahmestelle nach Sollmaß als eine Portion den Auszug, diesen Posten und den Ansatz kennzeichnen und einstellen in den nächsten Lauf zur Ziel- oder Anschlussstelle.
P917-I1234	P915-C335	f83r	BIOLOGICAL	6	CONDITION	P912-E1748	P912-E1748	1	CTH	Bereitstellen zur Ziel- oder Anschlussstelle.
P917-I1235	P915-C336	f67r2	ZODIAC	1	EXECUTE	P912-E1777	P912-E1777	1	O>P>O	Weiter aus diesem Teil ausführen, einsetzen und ausführen.
P917-I1236	P915-C336	f67r2	ZODIAC	2	SELECT	P912-E1778	P912-E1778	1	S	Wählen.
P917-I1237	P915-C336	f67r2	ZODIAC	3	SELECT	P912-E1779	P912-E1781	3	S>O	Aus diesem Teil als eine Portion diesen Posten länger wählen und ausführen zur Ziel- oder Anschlussstelle.
P917-I1238	P915-C336	f67r2	ZODIAC	4	EXECUTE	P912-E1782	P912-E1782	1	O	Aus diesem Teil auf der angegebenen Stufe ausführen.
P917-I1239	P915-C336	f67r2	ZODIAC	5	CONTEXT	P912-E1783	P912-E1783	1	NONE	Weiter weiterarbeiten; fertig.
P917-I1240	P915-C337	f67r2	ZODIAC	1	EXECUTE	P912-E1785	P912-E1785	1	O	Auf der zweiten Stufe auf der angegebenen Stufe kurz ausführen.
P917-I1241	P915-C337	f67r2	ZODIAC	2	PREPARE	P912-E1786	P912-E1786	1	OK>O>S	Kurz ansetzen, ausführen und wählen.
P917-I1242	P915-C337	f67r2	ZODIAC	3	EXECUTE	P912-E1787	P912-E1787	1	O>K	Als eine Portion kurz ausführen und zugeben.
P917-I1243	P915-C337	f67r2	ZODIAC	4	SELECT	P912-E1788	P912-E1790	3	S>R	Danach nach Sollmaß diesen Posten und den Ansatz wählen und kennzeichnen.
P917-I1244	P915-C337	f67r2	ZODIAC	5	EXECUTE	P912-E1791	P912-E1792	2	O>P	Diesen Posten ausführen und einsetzen.
P917-I1245	P915-C337	f67r2	ZODIAC	6	SELECT	P912-E1793	P912-E1795	3	CH>O>S	Aus diesem Teil nach Sollmaß diesen Posten entnehmen, ausführen und wählen zur Ziel- oder Anschlussstelle.
P917-I1246	P915-C337	f67r2	ZODIAC	7	SELECT	P912-E1796	P912-E1799	4	CH>O>CFH	Von der Entnahmestelle als eine Portion diesen Posten entnehmen, ausführen und trennen zur Innenstelle.
P917-I1247	P915-C337	f67r2	ZODIAC	8	SELECT	P912-E1800	P912-E1800	1	S	Von der Entnahmestelle wählen zur Ziel- oder Anschlussstelle.
P917-I1248	P915-C337	f67r2	ZODIAC	9	SELECT	P912-E1801	P912-E1801	1	S	Als eine Portion wählen.
P917-I1249	P915-C337	f67r2	ZODIAC	10	CONTEXT	P912-E1802	P912-E1803	2	NONE	Von der Entnahmestelle zur Innenstelle weiterarbeiten.
P917-I1250	P915-C338	f67r2	ZODIAC	1	EXECUTE	P912-E1805	P912-E1805	1	O>P>CH	Von der Entnahmestelle diesen Posten ausführen, einsetzen und entnehmen.
P917-I1251	P915-C338	f67r2	ZODIAC	2	SELECT	P912-E1806	P912-E1806	1	S>S	Als eine Portion wählen zur Ziel- oder Anschlussstelle.
P917-I1252	P915-C338	f67r2	ZODIAC	3	SELECT	P912-E1807	P912-E1807	1	S>O>R	Auf der zweiten Stufe wählen, ausführen und kennzeichnen.
P917-I1253	P915-C338	f67r2	ZODIAC	4	EXECUTE	P912-E1808	P912-E1808	1	O	Von der Entnahmestelle ausführen mit f-Zeichen.
P917-I1254	P915-C338	f67r2	ZODIAC	5	EXECUTE	P912-E1809	P912-E1811	3	T>O	Von der Entnahmestelle auf der zweiten Stufe diesen Posten und den Ansatz kurz einstellen und ausführen zur Innenstelle.
P917-I1255	P915-C338	f67r2	ZODIAC	6	EXECUTE	P912-E1812	P912-E1812	1	T>O	Diesen Posten einstellen und ausführen.
P917-I1256	P915-C338	f67r2	ZODIAC	7	PREPARE	P912-E1813	P912-E1813	1	K	Diesen Posten und den Ansatz zugeben.
P917-I1257	P915-C338	f67r2	ZODIAC	8	PREPARE	P912-E1814	P912-E1814	1	OK>O	Kurz ansetzen und ausführen.
P917-I1258	P915-C338	f67r2	ZODIAC	9	CONDITION	P912-E1815	P912-E1815	1	R	Kennzeichnen.
P917-I1259	P915-C338	f67r2	ZODIAC	10	CONTEXT	P912-E1816	P912-E1817	2	NONE	Nach Sollmaß zur Innenstelle weiterarbeiten.
P917-I1260	P915-C339	f67r2	ZODIAC	1	EXECUTE	P912-E1820	P912-E1820	1	T>O	Diesen Posten einstellen und ausführen; fertig.
P917-I1261	P915-C340	f67r2	ZODIAC	1	SELECT	P912-E1821	P912-E1821	1	S	Nach Sollmaß wählen.
P917-I1262	P915-C340	f67r2	ZODIAC	2	EXECUTE	P912-E1822	P912-E1822	1	O	Weiter ausführen.
P917-I1263	P915-C340	f67r2	ZODIAC	3	CONTEXT	P912-E1823	P912-E1823	1	NONE	Weiter weiterarbeiten.
P917-I1264	P915-C341	f67r2	ZODIAC	1	EXECUTE	P912-E1825	P912-E1825	1	O>S	Aus diesem Teil von der Entnahmestelle ausführen und wählen.
P917-I1265	P915-C341	f67r2	ZODIAC	2	EXECUTE	P912-E1826	P912-E1826	1	O>S	Auf der zweiten Stufe ausführen und wählen.
P917-I1266	P915-C341	f67r2	ZODIAC	3	PREPARE	P912-E1827	P912-E1829	3	OK	Aus diesem Teil nach Sollmaß ansetzen entlang des Laufs zur Ziel- oder Anschlussstelle.
P917-I1267	P915-C341	f67r2	ZODIAC	4	EXECUTE	P912-E1830	P912-E1830	1	O	Von der Entnahmestelle kurz ausführen.
P917-I1268	P915-C341	f67r2	ZODIAC	5	EXECUTE	P912-E1831	P912-E1831	1	O	Auf der zweiten Stufe ausführen in den nächsten Lauf.
P917-I1269	P915-C342	f67r2	ZODIAC	1	PREPARE	P912-E1834	P912-E1836	3	OK	Weiter auf der angegebenen Stufe ansetzen mit g-Zeichen.
P917-I1270	P915-C342	f67r2	ZODIAC	2	EXECUTE	P912-E1837	P912-E1837	1	T	Diesen Posten und den Ansatz einstellen.
P917-I1271	P915-C342	f67r2	ZODIAC	3	CONTEXT	P912-E1838	P912-E1839	2	NONE	Nach Sollmaß den Ansatz weiterarbeiten.
P917-I1272	P915-C343	f67r2	ZODIAC	1	EXECUTE	P912-E1841	P912-E1841	1	O>S	Danach weiter aus diesem Teil ausführen und wählen.
P917-I1273	P915-C343	f67r2	ZODIAC	2	EXECUTE	P912-E1842	P912-E1842	1	O>CTH	Weiter kurz ausführen und bereitstellen.
P917-I1274	P915-C343	f67r2	ZODIAC	3	SELECT	P912-E1843	P912-E1843	1	S	Den Ansatz wählen.
P917-I1275	P915-C343	f67r2	ZODIAC	4	TRANSFER	P912-E1844	P912-E1844	1	CHD	Nach Sollmaß umsetzen.
P917-I1276	P915-C343	f67r2	ZODIAC	5	EXECUTE	P912-E1845	P912-E1846	2	T>O	Diesen Posten kurz einstellen und ausführen zur bezeichneten s-Stelle.
P917-I1277	P915-C343	f67r2	ZODIAC	6	EXECUTE	P912-E1847	P912-E1847	1	O	Auf der angegebenen Stufe ausführen.
P917-I1278	P915-C343	f67r2	ZODIAC	7	EXECUTE	P912-E1848	P912-E1848	1	O	Ausführen.
P917-I1279	P915-C343	f67r2	ZODIAC	8	EXECUTE	P912-E1849	P912-E1849	1	T>O>O>P>CH	Diesen Posten kurz einstellen, ausführen, einsetzen und entnehmen.
P917-I1280	P915-C343	f67r2	ZODIAC	9	CONDITION	P912-E1850	P912-E1850	1	CHK>O	Aus diesem Teil diesen Posten behandeln und ausführen.
P917-I1281	P915-C343	f67r2	ZODIAC	10	EXECUTE	P912-E1851	P912-E1851	1	S>O>SH>O	Wählen, ausführen, halten und ausführen.
P917-I1282	P915-C343	f67r2	ZODIAC	11	SELECT	P912-E1852	P912-E1852	1	CH>O>S	Entnehmen, ausführen und wählen.
P917-I1283	P915-C343	f67r2	ZODIAC	12	EXECUTE	P912-E1853	P912-E1853	1	O	Diesen Posten ausführen durch den Durchlass.
P917-I1284	P915-C343	f67r2	ZODIAC	13	SELECT	P912-E1854	P912-E1857	4	S	Auch nach Sollmaß wählen unter q-Träger.
P917-I1285	P915-C343	f67r2	ZODIAC	14	EXECUTE	P912-E1858	P912-E1858	1	O	Diesen Posten ausführen mit f-Zeichen; fertig.
P917-I1286	P915-C344	f67r2	ZODIAC	1	CONDITION	P912-E1859	P912-E1859	1	SH>O	Aus diesem Teil diesen Posten kurz halten und ausführen.
P917-I1287	P915-C344	f67r2	ZODIAC	2	SELECT	P912-E1860	P912-E1862	3	S	Aus diesem Teil nach Sollmaß diesen Posten und den Auszug kurz wählen.
P917-I1288	P915-C344	f67r2	ZODIAC	3	EXECUTE	P912-E1863	P912-E1863	1	O	Auf der zweiten Stufe auf der angegebenen Stufe ausführen mit i-Zeichen.
P917-I1289	P915-C344	f67r2	ZODIAC	4	PREPARE	P912-E1864	P912-E1864	1	K>S	Diesen Posten kurz länger zugeben und wählen.
P917-I1290	P915-C344	f67r2	ZODIAC	5	CONTEXT	P912-E1865	P912-E1865	1	NONE	Den Ansatz und diesen Posten zur Ziel- oder Anschlussstelle weiterarbeiten.
P917-I1291	P915-C345	f67r2	ZODIAC	1	EXECUTE	P912-E1867	P912-E1867	1	T>O	Nach Sollmaß einstellen und ausführen.
P917-I1292	P915-C345	f67r2	ZODIAC	2	SELECT	P912-E1868	P912-E1871	4	CH>O>R	Auch als eine Portion diesen Posten kurz entnehmen, ausführen und kennzeichnen.
P917-I1293	P915-C345	f67r2	ZODIAC	3	SELECT	P912-E1872	P912-E1873	2	CH>O	Von der lokalen Stelle nach Sollmaß länger entnehmen und ausführen.
P917-I1294	P915-C345	f67r2	ZODIAC	4	SELECT	P912-E1874	P912-E1874	1	S	Wählen zur Ziel- oder Anschlussstelle.
P917-I1295	P915-C345	f67r2	ZODIAC	5	CONTEXT	P912-E1875	P912-E1875	1	NONE	Aus diesem Teil auf der zweiten Stufe nach Sollmaß weiterarbeiten.
P917-I1296	P915-C346	f67r2	ZODIAC	1	PREPARE	P912-E1903	P912-E1906	4	K>O	Aus diesem Teil von der Entnahmestelle nach Sollmaß diesen Posten zugeben und ausführen zur Ziel- oder Anschlussstelle unter q-Träger.
P917-I1297	P915-C346	f67r2	ZODIAC	2	EXECUTE	P912-E1907	P912-E1908	2	O	Aus diesem Teil nach Sollmaß diesen Posten ausführen entlang des Laufs unter q-Träger mit f-Zeichen.
P917-I1298	P915-C346	f67r2	ZODIAC	3	PREPARE	P912-E1909	P912-E1909	1	P	Diesen Posten einsetzen entlang des Laufs.
