gdt755_occurrence_id	surface	page	locus	token_ordinal	line_position	field_channel	boundary_complete	selected_role_axes	historical_expression	working_candidate_de	working_confidence	spoken_candidate_render_de	written_line_eva	candidate_hybrid_line_de	unmapped_tokens_preserved_as_eva	candidate_layer_not_plaintext	literal_identity	confirmed_lexeme	component_export_credit
G755-O0371	olchedy	f111r	f111r.6	7	MIDDLE	PRESCRIPTIVE_PROCESS	0	DRY|MATERIAL|PREPARATION|PROCESS|CLOSE	siccum	getrocknet	C1_CONSTRAINED_CANDIDATE	Arbeitshypothese: getrocknet	dain shedy qoky chedy qok shed olchedy qokeedy teedy chdy keedy qotchedy dary	<dain> <shedy> <qoky> <chedy> <qok> <shed> [getrocknet] <qokeedy> <teedy> <chdy> <keedy> <qotchedy> <dary>	1	1	OPEN	0	0
G755-O0372	qopchey	f111r	f111r.36	7	MIDDLE	OPEN	1	DRY|BEGIN_STAGE|MIDDLE_STAGE|MATERIAL|PREPARATION|PROCESS|CLOSE	sicca	trockne	C0_FORCED_DEFAULT	Arbeitshypothese: trockne	polal shedal pchedy qofchedy pykeor cheefy qopchey opchedal lfchedy pchal	<polal> <shedal> <pchedy> <qofchedy> <pykeor> <cheefy> [trockne] <opchedal> <lfchedy> <pchal>	1	1	OPEN	0	0
G755-O0373	qopchedy	f111v	f111v.2	9	MIDDLE	PRESCRIPTIVE_RECIPE	0	DRY|MIDDLE_STAGE|MATERIAL|PREPARATION|PROCESS|CLOSE	usque ad mediam partem	bis zur Hälfte trocknen	C1_CONSTRAINED_CANDIDATE	Arbeitshypothese: bis zur Hälfte trocknen	sheekeey cheol keedy qokair shecthy qokeol okechedy qokedy qopchedy qokedam chy	<sheekeey> <cheol> <keedy> <qokair> <shecthy> <qokeol> <okechedy> <qokedy> [bis zur Hälfte trocknen] <qokedam> <chy>	1	1	OPEN	0	0
G755-O0374	air	f111v	f111v.4	4	MIDDLE	OPEN	1	LEVEL_II|PART	parte	zweiter Teil oder Abschnitt	C1_CONSTRAINED_CANDIDATE	Arbeitshypothese: zweiter Teil oder Abschnitt	daiin chey chokedair air alo lshedy qotedy qokedar oteedy okedy chedy lkam	<daiin> <chey> <chokedair> [zweiter Teil oder Abschnitt] <alo> <lshedy> <qotedy> <qokedar> <oteedy> <okedy> <chedy> <lkam>	1	1	OPEN	0	0
G755-O0375	qokeol	f111v	f111v.5	9	MIDDLE	DESCRIPTIVE_QUALITY	0	HOT|MIDDLE_STAGE	calide in secundo gradu	heiß im zweiten Grad	C1_CONSTRAINED_CANDIDATE	Arbeitshypothese: heiß im zweiten Grad	qokeed o aiin otedy qokedy chedy qokeey qokeedy qokeol shedy qotedal lol	<qokeed> <o> <aiin> <otedy> <qokedy> <chedy> <qokeey> <qokeedy> [heiß im zweiten Grad] <shedy> <qotedal> <lol>	1	1	OPEN	0	0
G755-O0376	air	f111v	f111v.21	2	MIDDLE	OPEN	1	LEVEL_II|PART	parte	zweiter Teil oder Abschnitt	C1_CONSTRAINED_CANDIDATE	Arbeitshypothese: zweiter Teil oder Abschnitt	sair air ain qol rar ain cheey lkeey lkain cheokain sheo qo qokain chear alam	<sair> [zweiter Teil oder Abschnitt] <ain> <qol> <rar> <ain> <cheey> <lkeey> <lkain> <cheokain> <sheo> <qo> <qokain> <chear> <alam>	1	1	OPEN	0	0
G755-O0377	qopchedy	f111v	f111v.26	8	MIDDLE	DESCRIPTIVE_MATERIA	0	DRY|MIDDLE_STAGE|MATERIAL|PREPARATION|PROCESS|CLOSE	usque ad mediam partem	bis zur Hälfte trocknen	C1_CONSTRAINED_CANDIDATE	Arbeitshypothese: bis zur Hälfte trocknen	polar ar okshey qokain chey kal keedy qopchedy qopchey ltchs alpchdar	<polar> <ar> <okshey> <qokain> <chey> <kal> <keedy> [bis zur Hälfte trocknen] [trockne] <ltchs> <alpchdar>	1	1	OPEN	0	0
G755-O0378	qopchey	f111v	f111v.26	9	MIDDLE	OPEN	0	DRY|BEGIN_STAGE|MIDDLE_STAGE|MATERIAL|PREPARATION|PROCESS|CLOSE	sicca	trockne	C0_FORCED_DEFAULT	Arbeitshypothese: trockne	polar ar okshey qokain chey kal keedy qopchedy qopchey ltchs alpchdar	<polar> <ar> <okshey> <qokain> <chey> <kal> <keedy> [bis zur Hälfte trocknen] [trockne] <ltchs> <alpchdar>	1	1	OPEN	0	0
G755-O0379	lky	f111v	f111v.30	11	LAST	OPEN	1	HOT	calidum	heiß oder warm	C1_CONSTRAINED_CANDIDATE	Arbeitshypothese: heiß oder warm	shokar okeokain sheekain qokain chechey qokeey qetain otain ar lkain lky	<shokar> <okeokain> <sheekain> <qokain> <chechey> <qokeey> <qetain> <otain> <ar> <lkain> [heiß oder warm]	1	1	OPEN	0	0
G755-O0380	opchedy	f111v	f111v.34	7	MIDDLE	MATERIA_OR_INGREDIENT	0	DRY|MATERIAL|PREPARATION|PROCESS|CLOSE	sicca	trockne	C1_CONSTRAINED_CANDIDATE	Arbeitshypothese: trockne	polar okar teody qokain talol tarol opchedy qotar otar chtal sam	<polar> <okar> <teody> <qokain> <talol> <tarol> [trockne] <qotar> <otar> <chtal> <sam>	1	1	OPEN	0	0
G755-O0381	opchedy	f111v	f111v.45	8	MIDDLE	OPEN	1	DRY|MATERIAL|PREPARATION|PROCESS|CLOSE	sicca	trockne	C1_CONSTRAINED_CANDIDATE	Arbeitshypothese: trockne	pollaiin okain sheal pchedain opchey polshy okshey opchedy qopchair alky	<pollaiin> <okain> <sheal> <pchedain> <opchey> <polshy> <okshey> [trockne] <qopchair> <alky>	1	1	OPEN	0	0
G755-O0382	chees	f111v	f111v.50	7	MIDDLE	MATERIA_OR_INGREDIENT	0	DRY|END_STAGE|MATERIAL|PREPARATION|PROCESS	siccum	vollständig getrocknet	C1_CONSTRAINED_CANDIDATE	Arbeitshypothese: vollständig getrocknet	shaiin qoiiin okain chey qokeeey okain chees ar ol loeees otain or	<shaiin> <qoiiin> <okain> <chey> <qokeeey> <okain> [vollständig getrocknet] <ar> <ol> <loeees> <otain> <or>	1	1	OPEN	0	0
G755-O0383	qoaiin	f112r	f112r.20	1	FIRST	OPEN	0	LEVEL_III|PROCESS	Recipe iii vel iiii guttas	nimm drei Einheiten	C1_CONSTRAINED_CANDIDATE	Arbeitshypothese: nimm drei Einheiten	qoaiin or aiin cheol keody qol keol okeeey dal aiin ody	[nimm drei Einheiten] <or> <aiin> <cheol> <keody> <qol> <keol> <okeeey> <dal> <aiin> <ody>	1	1	OPEN	0	0
G755-O0384	ykedy	f112r	f112r.25	5	MIDDLE	DESCRIPTIVE_QUALITY	1	HOT|MIDDLE_STAGE|CLOSE|PASS	custodiatur	warm halten oder aufbewahren	C0_FORCED_DEFAULT	Arbeitshypothese: warm halten oder aufbewahren	tedain shedy ochor okchd ykedy kedy chor aiin cheety chcthy okey	<tedain> <shedy> <ochor> <okchd> [warm halten oder aufbewahren] <kedy> <chor> <aiin> <cheety> <chcthy> <okey>	1	1	OPEN	0	0
G755-O0385	opchedy	f112r	f112r.27	4	MIDDLE	OPEN	1	DRY|MATERIAL|PREPARATION|PROCESS|CLOSE	sicca	trockne	C1_CONSTRAINED_CANDIDATE	Arbeitshypothese: trockne	pcholkeedy okchoiiin aky opchedy kolfchdy opchedy lky shty	<pcholkeedy> <okchoiiin> <aky> [trockne] <kolfchdy> [trockne] [heiß oder warm] <shty>	1	1	OPEN	0	0
G755-O0386	opchedy	f112r	f112r.27	6	MIDDLE	OPEN	1	DRY|MATERIAL|PREPARATION|PROCESS|CLOSE	sicca	trockne	C1_CONSTRAINED_CANDIDATE	Arbeitshypothese: trockne	pcholkeedy okchoiiin aky opchedy kolfchdy opchedy lky shty	<pcholkeedy> <okchoiiin> <aky> [trockne] <kolfchdy> [trockne] [heiß oder warm] <shty>	1	1	OPEN	0	0
G755-O0387	lky	f112r	f112r.27	7	MIDDLE	OPEN	0	HOT	calidum	heiß oder warm	C1_CONSTRAINED_CANDIDATE	Arbeitshypothese: heiß oder warm	pcholkeedy okchoiiin aky opchedy kolfchdy opchedy lky shty	<pcholkeedy> <okchoiiin> <aky> [trockne] <kolfchdy> [trockne] [heiß oder warm] <shty>	1	1	OPEN	0	0
G755-O0388	okeol	f112v	f112v.2	7	MIDDLE	DESCRIPTIVE_MATERIA	0	HOT|MIDDLE_STAGE	calide in secundo gradu	heiß im zweiten Grad	C1_CONSTRAINED_CANDIDATE	Arbeitshypothese: heiß im zweiten Grad	oar oral okeeshy qokeey okain qokal okeol oty oraiin	<oar> <oral> <okeeshy> <qokeey> <okain> <qokal> [heiß im zweiten Grad] <oty> <oraiin>	1	1	OPEN	0	0
G755-O0389	qopchedy	f112v	f112v.32	6	MIDDLE	DESCRIPTIVE_MATERIA	0	DRY|MIDDLE_STAGE|MATERIAL|PREPARATION|PROCESS|CLOSE	usque ad mediam partem	bis zur Hälfte trocknen	C1_CONSTRAINED_CANDIDATE	Arbeitshypothese: bis zur Hälfte trocknen	tchedor shee keedy otedar checphey qopchedy qopcheey kar opcheeo r a	<tchedor> <shee> <keedy> <otedar> <checphey> [bis zur Hälfte trocknen] <qopcheey> <kar> <opcheeo> <r> <a>	1	1	OPEN	0	0
G755-O0390	chdam	f112v	f112v.34	8	LAST	DESCRIPTIVE_MATERIA	1	DRY|LEVEL_I|AMOUNT|PROCESS	drachma i	eine Drachme	C0_FORCED_DEFAULT	Arbeitshypothese: eine Drachme	saiin chedaiin checkhy lkeedy qokeedy chkaiin checkhol chdam	<saiin> <chedaiin> <checkhy> <lkeedy> <qokeedy> <chkaiin> <checkhol> [eine Drachme]	1	1	OPEN	0	0
G755-O0391	lky	f112v	f112v.36	3	MIDDLE	OPEN	1	HOT	calidum	heiß oder warm	C1_CONSTRAINED_CANDIDATE	Arbeitshypothese: heiß oder warm	tchede okeey lky shedaiiin chdy qokeedy cheky lkedy qotedy raram	<tchede> <okeey> [heiß oder warm] <shedaiiin> <chdy> <qokeedy> <cheky> <lkedy> <qotedy> <raram>	1	1	OPEN	0	0
G755-O0392	qoaiin	f113r	f113r.11	7	MIDDLE	DESCRIPTIVE_MATERIA	0	LEVEL_III|PROCESS	Recipe iii vel iiii guttas	nimm drei Einheiten	C1_CONSTRAINED_CANDIDATE	Arbeitshypothese: nimm drei Einheiten	daiin cholchey okecheey chokeo l sheo qoaiin shoo keeeol keody chor chor kal laram	<daiin> <cholchey> <okecheey> <chokeo> <l> <sheo> [nimm drei Einheiten] <shoo> <keeeol> <keody> <chor> <chor> <kal> <laram>	1	1	OPEN	0	0
G755-O0393	qoaiin	f113r	f113r.12	4	MIDDLE	OPEN	1	LEVEL_III|PROCESS	Recipe iii vel iiii guttas	nimm drei Einheiten	C1_CONSTRAINED_CANDIDATE	Arbeitshypothese: nimm drei Einheiten	y shoain qoeey qoaiin shol lkeeoar chodaiin otam chos aiin	<y> <shoain> <qoeey> [nimm drei Einheiten] <shol> <lkeeoar> <chodaiin> <otam> <chos> <aiin>	1	1	OPEN	0	0
G755-O0394	qopchedy	f113r	f113r.13	11	MIDDLE	OPEN	1	DRY|MIDDLE_STAGE|MATERIAL|PREPARATION|PROCESS|CLOSE	usque ad mediam partem	bis zur Hälfte trocknen	C1_CONSTRAINED_CANDIDATE	Arbeitshypothese: bis zur Hälfte trocknen	polchor cheody qotedy lkeches l keeol lkcheol lkchedy kotchy lpchedy qopchedy ro	<polchor> <cheody> <qotedy> <lkeches> <l> <keeol> <lkcheol> <lkchedy> <kotchy> <lpchedy> [bis zur Hälfte trocknen] <ro>	1	1	OPEN	0	0
G755-O0395	air	f113r	f113r.21	9	MIDDLE	OPEN	1	LEVEL_II|PART	parte	zweiter Teil oder Abschnitt	C1_CONSTRAINED_CANDIDATE	Arbeitshypothese: zweiter Teil oder Abschnitt	oiir shol shedair otchdy shokchy shaiiin shckhey lshor air okeody	<oiir> <shol> <shedair> <otchdy> <shokchy> <shaiiin> <shckhey> <lshor> [zweiter Teil oder Abschnitt] <okeody>	1	1	OPEN	0	0
G755-O0396	lkaiin	f113r	f113r.23	11	LAST	OPEN	1	HOT|LEVEL_III	calide in tertio gradu	heiß im dritten Grad	C2_STRONG_EXPLORATORY	Arbeitshypothese: heiß im dritten Grad	ykeoeshy qokaiin chal kiin chckhey lkchey qokal chocthy lkchor lkchedy lkaiin	<ykeoeshy> <qokaiin> <chal> <kiin> <chckhey> <lkchey> <qokal> <chocthy> <lkchor> <lkchedy> [heiß im dritten Grad]	1	1	OPEN	0	0
G755-O0397	opchedy	f113r	f113r.37	8	MIDDLE	OPEN	1	DRY|MATERIAL|PREPARATION|PROCESS|CLOSE	sicca	trockne	C1_CONSTRAINED_CANDIDATE	Arbeitshypothese: trockne	tshedy qokaiin shedar sheocphy okchdy pcheody opchear opchedy lfchedy otal	<tshedy> <qokaiin> <shedar> <sheocphy> <okchdy> <pcheody> <opchear> [trockne] <lfchedy> <otal>	1	1	OPEN	0	0
G755-O0398	lkaiin	f113r	f113r.44	4	LAST	OPEN	1	HOT|LEVEL_III	calide in tertio gradu	heiß im dritten Grad	C2_STRONG_EXPLORATORY	Arbeitshypothese: heiß im dritten Grad	cheeky lkedy chedy lkaiin	<cheeky> <lkedy> <chedy> [heiß im dritten Grad]	1	1	OPEN	0	0
G755-O0399	lkaiin	f113r	f113r.46	3	MIDDLE	DESCRIPTIVE_MATERIA	0	HOT|LEVEL_III	calide in tertio gradu	heiß im dritten Grad	C2_STRONG_EXPLORATORY	Arbeitshypothese: heiß im dritten Grad	oaiin cheokeeas lkaiin chkal kar cheeody qokeeody qokeey chos araiinol	<oaiin> <cheokeeas> [heiß im dritten Grad] <chkal> <kar> <cheeody> <qokeeody> <qokeey> <chos> <araiinol>	1	1	OPEN	0	0
G755-O0400	qokeol	f113r	f113r.48	7	MIDDLE	DESCRIPTIVE_QUALITY	0	HOT|MIDDLE_STAGE	calide in secundo gradu	heiß im zweiten Grad	C1_CONSTRAINED_CANDIDATE	Arbeitshypothese: heiß im zweiten Grad	tcho arorshy qokaiin shey chy sheolkchy qokeol kaiin checkhy ralchs	<tcho> <arorshy> <qokaiin> <shey> <chy> <sheolkchy> [heiß im zweiten Grad] <kaiin> <checkhy> <ralchs>	1	1	OPEN	0	0
G755-O0401	lkaiin	f113r	f113r.50	4	MIDDLE	MATERIA_OR_INGREDIENT	0	HOT|LEVEL_III	calide in tertio gradu	heiß im dritten Grad	C2_STRONG_EXPLORATORY	Arbeitshypothese: heiß im dritten Grad	tchedy okeey cheeos lkaiin chey otain cheeody qokeeody okaiin oteedy	<tchedy> <okeey> <cheeos> [heiß im dritten Grad] <chey> <otain> <cheeody> <qokeeody> <okaiin> <oteedy>	1	1	OPEN	0	0
G755-O0402	air	f113v	f113v.1	4	MIDDLE	OPEN	0	LEVEL_II|PART	parte	zweiter Teil oder Abschnitt	C1_CONSTRAINED_CANDIDATE	Arbeitshypothese: zweiter Teil oder Abschnitt	folorarom otchey qotar air otair opchedy qokeedody chey keeoy rol lkar chsom oky	<folorarom> <otchey> <qotar> [zweiter Teil oder Abschnitt] <otair> [trockne] <qokeedody> <chey> <keeoy> <rol> <lkar> <chsom> <oky>	1	1	OPEN	0	0
G755-O0403	opchedy	f113v	f113v.1	6	MIDDLE	OPEN	0	DRY|MATERIAL|PREPARATION|PROCESS|CLOSE	sicca	trockne	C1_CONSTRAINED_CANDIDATE	Arbeitshypothese: trockne	folorarom otchey qotar air otair opchedy qokeedody chey keeoy rol lkar chsom oky	<folorarom> <otchey> <qotar> [zweiter Teil oder Abschnitt] <otair> [trockne] <qokeedody> <chey> <keeoy> <rol> <lkar> <chsom> <oky>	1	1	OPEN	0	0
G755-O0404	olchy	f113v	f113v.9	7	LAST	DESCRIPTIVE_MATERIA	0	DRY|MATERIAL|PREPARATION|PROCESS	siccum	trockene Zubereitung	C1_CONSTRAINED_CANDIDATE	Arbeitshypothese: trockene Zubereitung	dair ar okaiin chokaiin checkhol cholkaiin olchy	<dair> <ar> <okaiin> <chokaiin> <checkhol> <cholkaiin> [trockene Zubereitung]	1	1	OPEN	0	0
G755-O0405	lkaiin	f113v	f113v.16	5	MIDDLE	PRESCRIPTIVE_PROCESS	0	HOT|LEVEL_III	calide in tertio gradu	heiß im dritten Grad	C2_STRONG_EXPLORATORY	Arbeitshypothese: heiß im dritten Grad	daiin chl l keey lkaiin chdain qokain eor okalchedy qokar olkam ar	<daiin> <chl> <l> <keey> [heiß im dritten Grad] <chdain> <qokain> <eor> <okalchedy> <qokar> <olkam> <ar>	1	1	OPEN	0	0
G755-O0406	lky	f113v	f113v.18	5	MIDDLE	OPEN	1	HOT	calidum	heiß oder warm	C1_CONSTRAINED_CANDIDATE	Arbeitshypothese: heiß oder warm	pychdar chckhedy otshedy tcheepchey lky lkches qokody lkeshdy fchocthor opam	<pychdar> <chckhedy> <otshedy> <tcheepchey> [heiß oder warm] <lkches> <qokody> <lkeshdy> <fchocthor> <opam>	1	1	OPEN	0	0
G755-O0407	lkaiin	f113v	f113v.20	1	FIRST	OPEN	0	HOT|LEVEL_III	calide in tertio gradu	heiß im dritten Grad	C2_STRONG_EXPLORATORY	Arbeitshypothese: heiß im dritten Grad	lkaiin chy chody otchar ar otary ol aiin	[heiß im dritten Grad] <chy> <chody> <otchar> <ar> <otary> <ol> <aiin>	1	1	OPEN	0	0
G755-O0408	qopchey	f113v	f113v.25	6	MIDDLE	MATERIA_OR_INGREDIENT	0	DRY|BEGIN_STAGE|MIDDLE_STAGE|MATERIAL|PREPARATION|PROCESS|CLOSE	sicca	trockne	C0_FORCED_DEFAULT	Arbeitshypothese: trockne	tokary lkchey lkeedy otey pcheol qopchey cthol opaiin ol keeor opshedy qotam	<tokary> <lkchey> <lkeedy> <otey> <pcheol> [trockne] <cthol> <opaiin> <ol> <keeor> <opshedy> <qotam>	1	1	OPEN	0	0
G755-O0409	air	f113v	f113v.29	12	MIDDLE	OPEN	1	LEVEL_II|PART	parte	zweiter Teil oder Abschnitt	C1_CONSTRAINED_CANDIDATE	Arbeitshypothese: zweiter Teil oder Abschnitt	ykeeol chedy qokeey olkeeey okaiin a r cthey okaiin al lor air aralg	<ykeeol> <chedy> <qokeey> <olkeeey> <okaiin> <a> <r> <cthey> <okaiin> <al> <lor> [zweiter Teil oder Abschnitt] <aralg>	1	1	OPEN	0	0
G755-O0410	olar	f113v	f113v.32	7	MIDDLE	OPEN	0	LEVEL_I|PART|MATERIAL|PREPARATION	prima pars	erster Teil oder Anteil	C1_CONSTRAINED_CANDIDATE	Arbeitshypothese: erster Teil oder Anteil	sheo l keey qokain char ar olar aiiin okar	<sheo> <l> <keey> <qokain> <char> <ar> [erster Teil oder Anteil] <aiiin> <okar>	1	1	OPEN	0	0
G755-O0411	air	f113v	f113v.35	2	MIDDLE	OPEN	1	LEVEL_II|PART	parte	zweiter Teil oder Abschnitt	C1_CONSTRAINED_CANDIDATE	Arbeitshypothese: zweiter Teil oder Abschnitt	qokaiin air lo r chedy otain	<qokaiin> [zweiter Teil oder Abschnitt] <lo> <r> <chedy> <otain>	1	1	OPEN	0	0
G755-O0412	olar	f113v	f113v.43	9	MIDDLE	DESCRIPTIVE_QUALITY	1	LEVEL_I|PART|MATERIAL|PREPARATION	prima pars	erster Teil oder Anteil	C1_CONSTRAINED_CANDIDATE	Arbeitshypothese: erster Teil oder Anteil	ycheo l keey lkeees or aiin otaiin chkain olar olchedy qok aiinos	<ycheo> <l> <keey> <lkeees> <or> <aiin> <otaiin> <chkain> [erster Teil oder Anteil] [getrocknet] <qok> <aiinos>	1	1	OPEN	0	0
G755-O0413	olchedy	f113v	f113v.43	10	MIDDLE	DESCRIPTIVE_QUALITY	0	DRY|MATERIAL|PREPARATION|PROCESS|CLOSE	siccum	getrocknet	C1_CONSTRAINED_CANDIDATE	Arbeitshypothese: getrocknet	ycheo l keey lkeees or aiin otaiin chkain olar olchedy qok aiinos	<ycheo> <l> <keey> <lkeees> <or> <aiin> <otaiin> <chkain> [erster Teil oder Anteil] [getrocknet] <qok> <aiinos>	1	1	OPEN	0	0
G755-O0414	opchedy	f113v	f113v.45	8	MIDDLE	QUANTITY_OR_PART	1	DRY|MATERIAL|PREPARATION|PROCESS|CLOSE	sicca	trockne	C1_CONSTRAINED_CANDIDATE	Arbeitshypothese: trockne	polaiin arol shear okeeeody ls ar lkeey opchedy qokchdy ota aram	<polaiin> <arol> <shear> <okeeeody> <ls> <ar> <lkeey> [trockne] <qokchdy> <ota> <aram>	1	1	OPEN	0	0
G755-O0415	lkaiin	f113v	f113v.47	3	MIDDLE	OPEN	0	HOT|LEVEL_III	calide in tertio gradu	heiß im dritten Grad	C2_STRONG_EXPLORATORY	Arbeitshypothese: heiß im dritten Grad	polaiin ksheeol lkaiin tair shey qotain ar akal shey qopchedy ldy	<polaiin> <ksheeol> [heiß im dritten Grad] <tair> <shey> <qotain> <ar> <akal> <shey> <qopchedy> <ldy>	1	1	OPEN	0	0
G755-O0416	lkaiin	f113v	f113v.48	10	MIDDLE	OPEN	1	HOT|LEVEL_III	calide in tertio gradu	heiß im dritten Grad	C2_STRONG_EXPLORATORY	Arbeitshypothese: heiß im dritten Grad	y cheol cheey qol lsheedy qokaiin chedy kain qokeeedy lkaiin okal dy	<y> <cheol> <cheey> <qol> <lsheedy> <qokaiin> <chedy> <kain> <qokeeedy> [heiß im dritten Grad] <okal> <dy>	1	1	OPEN	0	0
G755-O0417	air	f114r	f114r.12	3	MIDDLE	OPEN	1	LEVEL_II|PART	parte	zweiter Teil oder Abschnitt	C1_CONSTRAINED_CANDIDATE	Arbeitshypothese: zweiter Teil oder Abschnitt	ykcheshd ol air okaiin otedy ykeeey teos lair sheod chody otchedair okam	<ykcheshd> <ol> [zweiter Teil oder Abschnitt] <okaiin> <otedy> <ykeeey> <teos> <lair> <sheod> <chody> <otchedair> <okam>	1	1	OPEN	0	0
G755-O0418	qopchedy	f114r	f114r.19	6	MIDDLE	OPEN	0	DRY|MIDDLE_STAGE|MATERIAL|PREPARATION|PROCESS|CLOSE	usque ad mediam partem	bis zur Hälfte trocknen	C1_CONSTRAINED_CANDIDATE	Arbeitshypothese: bis zur Hälfte trocknen	pairody shedar qopchdy dchedy dol qopchedy daiin ofchedaiin chodaiin opair dar oty	<pairody> <shedar> <qopchdy> <dchedy> <dol> [bis zur Hälfte trocknen] <daiin> <ofchedaiin> <chodaiin> <opair> <dar> <oty>	1	1	OPEN	0	0
G755-O0419	olchedy	f114r	f114r.27	7	LAST	OPEN	0	DRY|MATERIAL|PREPARATION|PROCESS|CLOSE	siccum	getrocknet	C1_CONSTRAINED_CANDIDATE	Arbeitshypothese: getrocknet	cheeo daiin sheedy qodaiin ksam chodal olchedy	<cheeo> <daiin> <sheedy> <qodaiin> <ksam> <chodal> [getrocknet]	1	1	OPEN	0	0
G755-O0420	qoaiin	f114r	f114r.30	7	MIDDLE	DESCRIPTIVE_MATERIA	0	LEVEL_III|PROCESS	Recipe iii vel iiii guttas	nimm drei Einheiten	C1_CONSTRAINED_CANDIDATE	Arbeitshypothese: nimm drei Einheiten	y chedar okeedy lkeedy aiin oeedaiin qoaiin ykedy okair olkeedy qoain ain okeey ram	<y> <chedar> <okeedy> <lkeedy> <aiin> <oeedaiin> [nimm drei Einheiten] <ykedy> <okair> <olkeedy> <qoain> <ain> <okeey> <ram>	1	1	OPEN	0	0
G755-O0421	orain	f114r	f114r.31	7	LAST	PRESCRIPTIVE_RECIPE	0	LEVEL_II|PART	ii partes	zwei Teile	C1_CONSTRAINED_CANDIDATE	Arbeitshypothese: zwei Teile	sair aiin cheedain okaiin otedy qokeedain orain	<sair> <aiin> <cheedain> <okaiin> <otedy> <qokeedain> [zwei Teile]	1	1	OPEN	0	0
G755-O0422	air	f114r	f114r.35	2	MIDDLE	DESCRIPTIVE_MATERIA	0	LEVEL_II|PART	parte	zweiter Teil oder Abschnitt	C1_CONSTRAINED_CANDIDATE	Arbeitshypothese: zweiter Teil oder Abschnitt	pcheos air oy sheo qokey sheekas oar ytched lked o kchdar otal kar	<pcheos> [zweiter Teil oder Abschnitt] <oy> <sheo> <qokey> <sheekas> <oar> <ytched> <lked> <o> <kchdar> <otal> <kar>	1	1	OPEN	0	0
G755-O0423	chees	f114r	f114r.37	10	MIDDLE	DESCRIPTIVE_MATERIA	0	DRY|END_STAGE|MATERIAL|PREPARATION|PROCESS	siccum	vollständig getrocknet	C1_CONSTRAINED_CANDIDATE	Arbeitshypothese: vollständig getrocknet	odar or aiin otshedy okaiin yky ols ol kaiin chees air qotaiin chedaiiin	<odar> <or> <aiin> <otshedy> <okaiin> <yky> <ols> <ol> <kaiin> [vollständig getrocknet] [zweiter Teil oder Abschnitt] <qotaiin> <chedaiiin>	1	1	OPEN	0	0
G755-O0424	air	f114r	f114r.37	11	MIDDLE	DESCRIPTIVE_MATERIA	0	LEVEL_II|PART	parte	zweiter Teil oder Abschnitt	C1_CONSTRAINED_CANDIDATE	Arbeitshypothese: zweiter Teil oder Abschnitt	odar or aiin otshedy okaiin yky ols ol kaiin chees air qotaiin chedaiiin	<odar> <or> <aiin> <otshedy> <okaiin> <yky> <ols> <ol> <kaiin> [vollständig getrocknet] [zweiter Teil oder Abschnitt] <qotaiin> <chedaiiin>	1	1	OPEN	0	0
G755-O0425	opchedy	f114r	f114r.39	8	MIDDLE	OPEN	0	DRY|MATERIAL|PREPARATION|PROCESS|CLOSE	sicca	trockne	C1_CONSTRAINED_CANDIDATE	Arbeitshypothese: trockne	todaiin cheoltchedaiin daiin okar qoeedain qcho oeda opchedy qetchar	<todaiin> <cheoltchedaiin> <daiin> <okar> <qoeedain> <qcho> <oeda> [trockne] <qetchar>	1	1	OPEN	0	0
G755-O0426	opchedy	f114v	f114v.6	6	MIDDLE	DESCRIPTIVE_MATERIA	0	DRY|MATERIAL|PREPARATION|PROCESS|CLOSE	sicca	trockne	C1_CONSTRAINED_CANDIDATE	Arbeitshypothese: trockne	tedcheo cheo cthedy qotchedy qotaiin opchedy shedy qepoepy chedar dairy	<tedcheo> <cheo> <cthedy> <qotchedy> <qotaiin> [trockne] <shedy> <qepoepy> <chedar> <dairy>	1	1	OPEN	0	0
G755-O0427	qopchedy	f114v	f114v.14	4	MIDDLE	DESCRIPTIVE_MATERIA	0	DRY|MIDDLE_STAGE|MATERIAL|PREPARATION|PROCESS|CLOSE	usque ad mediam partem	bis zur Hälfte trocknen	C1_CONSTRAINED_CANDIDATE	Arbeitshypothese: bis zur Hälfte trocknen	tsheodar cheo ckhor qopchedy qopchedy qokchedy shody qotaiin ofcheds	<tsheodar> <cheo> <ckhor> [bis zur Hälfte trocknen] [bis zur Hälfte trocknen] <qokchedy> <shody> <qotaiin> <ofcheds>	1	1	OPEN	0	0
G755-O0428	qopchedy	f114v	f114v.14	5	MIDDLE	DESCRIPTIVE_MATERIA	1	DRY|MIDDLE_STAGE|MATERIAL|PREPARATION|PROCESS|CLOSE	usque ad mediam partem	bis zur Hälfte trocknen	C1_CONSTRAINED_CANDIDATE	Arbeitshypothese: bis zur Hälfte trocknen	tsheodar cheo ckhor qopchedy qopchedy qokchedy shody qotaiin ofcheds	<tsheodar> <cheo> <ckhor> [bis zur Hälfte trocknen] [bis zur Hälfte trocknen] <qokchedy> <shody> <qotaiin> <ofcheds>	1	1	OPEN	0	0
G755-O0429	chees	f114v	f114v.28	4	MIDDLE	OPEN	1	DRY|END_STAGE|MATERIAL|PREPARATION|PROCESS	siccum	vollständig getrocknet	C1_CONSTRAINED_CANDIDATE	Arbeitshypothese: vollständig getrocknet	tchedy shdo qotched chees ar aiin chetam	<tchedy> <shdo> <qotched> [vollständig getrocknet] <ar> <aiin> <chetam>	1	1	OPEN	0	0
