gdt755_occurrence_id	bridge_rank	surface	selected_role_axes_not_used_as_self_anchor	gdt754_whole_default_not_used_as_self_anchor	page	physical_folio	locus	token_ordinal	line_token_count	normalized_position	line_position	paragraph_first_token	paragraph_last_token	section	language	hand	written_line_eva	left_extent	right_extent	left_boundary_reason	right_boundary_reason	boundary_complete	independent_anchor_count	independent_anchor_surfaces	independent_anchor_tags	independent_anchor_evidence	field_channel	slot_class	suspect_172_neighbor_cells_with_axes_excluded	unknown_neighbor_cells	target_current_cache_value_not_used_as_anchor	target_current_cache_confidence_not_used_as_anchor	all_172_productive_compound_axes_excluded_from_field	reader_exact_target	literal_identity	confirmed_lexeme	component_export_credit
G755-O0268	5	qokeol	HOT|MIDDLE_STAGE	Wärme-/Mittelstufenfeld; genaue Funktion und Träger offen	f103r	f103	f103r.18	2	9	0.125000	MIDDLE	0	0	S	B	3	polchedy qokeol okain checthy oteeylshedy okain qokain qokalshedy oteys	0	5	STRICT_INITIAL_BEFORE_R1	RADIUS5_CENSORED	0	0	NONE	NONE	NONE	OPEN	UNASSIGNED	0	1	erhitze den Drogenstoff bis zur Mittelstufe	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0269	3	opchedy	DRY|MATERIAL|PREPARATION|PROCESS|CLOSE	Arbeitshypothese: trocken, Stoff-/Materialrolle, Zubereitungsrolle, Vorgangs-/Anweisungsrolle, Abschlussfeld; genaue Ganzformbedeutung offen	f103r	f103	f103r.24	6	12	0.454545	MIDDLE	0	0	S	B	3	tchoky okeal shedy qokal oty opchedy qotain shcthy otey dain oteey oky	5	5	RADIUS5_CENSORED	RADIUS5_CENSORED	0	4	okeal|tchoky|otey|oteey	HOT|COLD|DRY|MATERIAL|PREPARATION|MIDDLE_STAGE|END_STAGE	L5 tchoky=kühle den Trockenansatz und erwärme ihn anschließend leicht [HOT|DRY|PREPARATION;W2_PROVISIONAL_WORKING] || L4 okeal=Rohstoffklasse I im Ansatz, heiß in der Gradmitte [HOT|MATERIAL|PREPARATION|MIDDLE_STAGE;W3_SOLID_WORKING_THEORY] || R3 otey=kalter Ansatz in der Mitte des Grades [COLD|PREPARATION|MIDDLE_STAGE;W3_SOLID_WORKING_THEORY] || R5 oteey=kalter Ansatz am Ende des Grades [COLD|PREPARATION|END_STAGE;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	0	0	vollständig getrocknetes Pulverpräparat	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0270	3	opchedy	DRY|MATERIAL|PREPARATION|PROCESS|CLOSE	Arbeitshypothese: trocken, Stoff-/Materialrolle, Zubereitungsrolle, Vorgangs-/Anweisungsrolle, Abschlussfeld; genaue Ganzformbedeutung offen	f103r	f103	f103r.30	7	9	0.750000	MIDDLE	0	0	S	B	3	pcholkchdy sheckhy qokey okaiin shedy chpchy opchedy oteeykshy chdaly	5	2	RADIUS5_CENSORED	LINE_EDGE_AFTER_R2	0	2	qokey|chdaly	HOT|DRY|AMOUNT|MATERIAL|BEGIN_STAGE|MIDDLE_STAGE	L4 qokey=heiß in der Mitte des Grades [HOT|MIDDLE_STAGE;W3_SOLID_WORKING_THEORY] || R2 chdaly=trockener abgewogener Rohstoffposten I am Gradanfang, Grundform [DRY|AMOUNT|MATERIAL|BEGIN_STAGE;W2_PROVISIONAL_WORKING]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	0	2	vollständig getrocknetes Pulverpräparat	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0271	24	qopchey	DRY|BEGIN_STAGE|MIDDLE_STAGE|MATERIAL|PREPARATION|PROCESS|CLOSE	Arbeitshypothese: trocken, Anfangsstufe, Mittelstufe, Stoff-/Materialrolle, Zubereitungsrolle, Vorgangs-/Anweisungsrolle, Abschlussfeld; genaue Ganzformbedeutung offen	f103r	f103	f103r.52	8	10	0.777778	MIDDLE	0	0	S	B	3	pchedal oteey qol keedy qokeey qoty chepchy qopchey lkaiin otalsy	5	0	RADIUS5_CENSORED	STRICT_INITIAL_BEFORE_R1	0	1	qokeey	HOT|END_STAGE	L3 qokeey=heiß am Ende des Grades [HOT|END_STAGE;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_QUALITY	LEMMA_OR_DESCRIPTIVE_CONTENT	0	1	nimm bis zur Mittelstufe getrocknetes Pulver	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0272	2	lkaiin	HOT|LEVEL_III	Arbeitshypothese: heiß/warm, Index/Stufe III, Stoff-/Materialrolle; genaue Ganzformbedeutung offen	f103r	f103	f103r.52	9	10	0.888889	MIDDLE	0	0	S	B	3	pchedal oteey qol keedy qokeey qoty chepchy qopchey lkaiin otalsy	5	1	RADIUS5_CENSORED	LINE_EDGE_AFTER_R1	0	1	qokeey	HOT|END_STAGE	L4 qokeey=heiß am Ende des Grades [HOT|END_STAGE;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_QUALITY	LEMMA_OR_DESCRIPTIVE_CONTENT	0	2	Holzdroge, heiß auf Stufe III	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0273	3	opchedy	DRY|MATERIAL|PREPARATION|PROCESS|CLOSE	Arbeitshypothese: trocken, Stoff-/Materialrolle, Zubereitungsrolle, Vorgangs-/Anweisungsrolle, Abschlussfeld; genaue Ganzformbedeutung offen	f103v	f103	f103v.30	3	10	0.222222	MIDDLE	0	0	S	B	3	pchear okain opchedy pchol fchedy otedy poly lchedy fchedey rar	1	0	STRICT_INITIAL_BEFORE_R2	STRICT_INITIAL_BEFORE_R1	1	0	NONE	NONE	NONE	OPEN	UNASSIGNED	0	0	vollständig getrocknetes Pulverpräparat	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0274	20	otaly	COLD|BEGIN_STAGE|LEVEL_I|MATERIAL|PREPARATION|CLOSE	Arbeitshypothese: kalt/kühl, Anfangsstufe, Index/Stufe I, Stoff-/Materialrolle, Zubereitungsrolle, Abschlussfeld; genaue Ganzformbedeutung offen	f103v	f103	f103v.35	10	10	1.000000	LAST	0	0	S	B	3	qol shey ykeey okeey lshey sheckhy chtain oty okedy otaly	4	0	STRICT_INITIAL_BEFORE_R5	LINE_EDGE_AFTER_R0	1	1	chtain	COLD|DRY|LEVEL_II	L3 chtain=kalt-trocken, Grad II [COLD|DRY|LEVEL_II;W2_PROVISIONAL_WORKING]	DESCRIPTIVE_QUALITY	LEMMA_OR_DESCRIPTIVE_CONTENT	0	0	Rohstoff-I-Ansatz leicht kühlen und abschließen	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0275	13	orain	LEVEL_II|PART	Arbeitshypothese: Index/Stufe II, Teil-/Fraktionsfeld; genaue Ganzformbedeutung offen	f103v	f103	f103v.43	1	9	0.000000	FIRST	1	0	S	B	3	orain chckhey qokaiin shckhy shtal opchy lkeedy chdy lchedy	0	5	LINE_EDGE_AFTER_R0	RADIUS5_CENSORED	0	2	chckhey|shtal	COLD|DRY|MOIST|MATERIAL|PREPARATION|BEGIN_STAGE|MIDDLE_STAGE	R1 chckhey=Arzneikompositum: trocken, Gradmitte [DRY|PREPARATION|MIDDLE_STAGE;W3_SOLID_WORKING_THEORY] || R4 shtal=Rohstoffklasse I, feucht-kalt am Gradanfang [COLD|MOIST|MATERIAL|BEGIN_STAGE;W2_PROVISIONAL_WORKING]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	0	0	Drogenportion II	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0276	8	qopchedy	DRY|MIDDLE_STAGE|MATERIAL|PREPARATION|PROCESS|CLOSE	Arbeitshypothese: trocken, Mittelstufe, Stoff-/Materialrolle, Zubereitungsrolle, Vorgangs-/Anweisungsrolle, Abschlussfeld; genaue Ganzformbedeutung offen	f104r	f104	f104r.1	4	10	0.333333	MIDDLE	0	0	S	B	3	pchdar chedy char qopchedy ocphedy qopchedy shedaiin oteeochey qopchedy sain	2	5	STRICT_INITIAL_BEFORE_R3	RADIUS5_CENSORED	0	0	NONE	NONE	NONE	OPEN	UNASSIGNED	0	2	nimm das bis zur Mittelstufe getrocknete und fertiggestellte Pulverpräparat	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0277	8	qopchedy	DRY|MIDDLE_STAGE|MATERIAL|PREPARATION|PROCESS|CLOSE	Arbeitshypothese: trocken, Mittelstufe, Stoff-/Materialrolle, Zubereitungsrolle, Vorgangs-/Anweisungsrolle, Abschlussfeld; genaue Ganzformbedeutung offen	f104r	f104	f104r.1	6	10	0.555556	MIDDLE	0	0	S	B	3	pchdar chedy char qopchedy ocphedy qopchedy shedaiin oteeochey qopchedy sain	4	3	STRICT_INITIAL_BEFORE_R5	STRICT_INITIAL_BEFORE_R4	1	0	NONE	NONE	NONE	OPEN	UNASSIGNED	0	2	nimm das bis zur Mittelstufe getrocknete und fertiggestellte Pulverpräparat	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0278	8	qopchedy	DRY|MIDDLE_STAGE|MATERIAL|PREPARATION|PROCESS|CLOSE	Arbeitshypothese: trocken, Mittelstufe, Stoff-/Materialrolle, Zubereitungsrolle, Vorgangs-/Anweisungsrolle, Abschlussfeld; genaue Ganzformbedeutung offen	f104r	f104	f104r.1	9	10	0.888889	MIDDLE	0	0	S	B	3	pchdar chedy char qopchedy ocphedy qopchedy shedaiin oteeochey qopchedy sain	5	0	RADIUS5_CENSORED	STRICT_INITIAL_BEFORE_R1	0	0	NONE	NONE	NONE	OPEN	UNASSIGNED	0	2	nimm das bis zur Mittelstufe getrocknete und fertiggestellte Pulverpräparat	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0279	1	air	LEVEL_II|PART	Arbeitshypothese: Index/Stufe II, Teil-/Fraktionsfeld; genaue Ganzformbedeutung offen	f104r	f104	f104r.10	7	12	0.545455	MIDDLE	0	0	S	B	3	tol chedal cheoy otyd os l air shdy qokchd octheody cholfor otalr	5	5	RADIUS5_CENSORED	RADIUS5_CENSORED	0	2	chedal|qokchd	HOT|DRY|AMOUNT|MATERIAL|MIDDLE_STAGE	L5 chedal=trockener abgewogener Rohstoffposten I in der Gradmitte [DRY|AMOUNT|MATERIAL|MIDDLE_STAGE;W3_SOLID_WORKING_THEORY] || R2 qokchd=abgemessene heiß-trockene Droge [HOT|DRY|MATERIAL;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	0	5	zweite Drogenfraktion	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0280	2	lkaiin	HOT|LEVEL_III	Arbeitshypothese: heiß/warm, Index/Stufe III, Stoff-/Materialrolle; genaue Ganzformbedeutung offen	f104r	f104	f104r.24	7	10	0.666667	MIDDLE	0	0	S	B	3	daiin char qotal okechol olkeeor olkeeodal lkaiin chal keeedy qokam	5	3	RADIUS5_CENSORED	LINE_EDGE_AFTER_R3	0	1	qotal	COLD|MATERIAL|BEGIN_STAGE	L4 qotal=Rohstoffklasse I, kalt am Gradanfang [COLD|MATERIAL|BEGIN_STAGE;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	0	4	Holzdroge, heiß auf Stufe III	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0281	1	air	LEVEL_II|PART	Arbeitshypothese: Index/Stufe II, Teil-/Fraktionsfeld; genaue Ganzformbedeutung offen	f104r	f104	f104r.29	6	8	0.714286	MIDDLE	0	0	S	B	3	ysheodaiin shody yteedy cheedar or air cheoltar arodly	5	2	RADIUS5_CENSORED	LINE_EDGE_AFTER_R2	0	1	shody	PREPARATION|END_STAGE	L4 shody=vollständig eingeweichter Ansatz [PREPARATION|END_STAGE;W3_SOLID_WORKING_THEORY]	MATERIA_OR_INGREDIENT	LEMMA_OR_INGREDIENT	0	4	zweite Drogenfraktion	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0282	2	lkaiin	HOT|LEVEL_III	Arbeitshypothese: heiß/warm, Index/Stufe III, Stoff-/Materialrolle; genaue Ganzformbedeutung offen	f104r	f104	f104r.32	8	11	0.700000	MIDDLE	0	0	S	B	3	ysheeody qocth okshey otechshy cheol kaiin shoda lkaiin cheodain qokar alchd	5	3	RADIUS5_CENSORED	LINE_EDGE_AFTER_R3	0	1	okshey	HOT|MOIST|PREPARATION|MIDDLE_STAGE	L5 okshey=heiß-feuchter Ansatz in der Mitte des Grades [HOT|MOIST|PREPARATION|MIDDLE_STAGE;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	0	3	Holzdroge, heiß auf Stufe III	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0283	2	lkaiin	HOT|LEVEL_III	Arbeitshypothese: heiß/warm, Index/Stufe III, Stoff-/Materialrolle; genaue Ganzformbedeutung offen	f104r	f104	f104r.33	8	10	0.777778	MIDDLE	0	0	S	B	3	okchechy qokcheedy okchdal qokal char olkeeey olcheo lkaiin chey raly	5	1	RADIUS5_CENSORED	STRICT_INITIAL_BEFORE_R2	0	0	NONE	NONE	NONE	OPEN	UNASSIGNED	0	3	Holzdroge, heiß auf Stufe III	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0284	10	qoaiin	LEVEL_III|PROCESS	Arbeitshypothese: Index/Stufe III, Vorgangs-/Anweisungsrolle; genaue Ganzformbedeutung offen	f104r	f104	f104r.37	3	10	0.222222	MIDDLE	0	0	S	B	3	okaiin cheodal qoaiin okar oraiin okar oteody qokaiin okal qotir	2	5	LINE_EDGE_AFTER_R2	RADIUS5_CENSORED	0	1	oraiin	AMOUNT	R2 oraiin=drei Portionen [AMOUNT;W3_SOLID_WORKING_THEORY]	QUANTITY_OR_PART	QUANTITY_REFERENT_OR_PART_NAME	0	1	nimm drei Teile	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0285	2	lkaiin	HOT|LEVEL_III	Arbeitshypothese: heiß/warm, Index/Stufe III, Stoff-/Materialrolle; genaue Ganzformbedeutung offen	f104r	f104	f104r.41	6	10	0.555556	MIDDLE	0	0	S	B	3	qoteey qokeor soiir qoty qokl lkaiin yteedy qokain oqockhy dar	2	4	STRICT_INITIAL_BEFORE_R3	LINE_EDGE_AFTER_R4	1	0	NONE	NONE	NONE	OPEN	UNASSIGNED	0	1	Holzdroge, heiß auf Stufe III	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0286	9	okam	HOT|LEVEL_I|AMOUNT|MATERIAL|PREPARATION	Arbeitshypothese: heiß/warm, Index/Stufe I, Mengen-/Maßfeld, Stoff-/Materialrolle, Zubereitungsrolle; genaue Ganzformbedeutung offen	f104r	f104	f104r.44	10	10	1.000000	LAST	0	0	S	B	3	okcheochy cheey qoeedaiin qokeey ar cheol olkair qokaiin otaiin okam	5	0	RADIUS5_CENSORED	LINE_EDGE_AFTER_R0	0	0	NONE	NONE	NONE	OPEN	UNASSIGNED	0	0	ein Maß heißen Ansatzes	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0287	3	opchedy	DRY|MATERIAL|PREPARATION|PROCESS|CLOSE	Arbeitshypothese: trocken, Stoff-/Materialrolle, Zubereitungsrolle, Vorgangs-/Anweisungsrolle, Abschlussfeld; genaue Ganzformbedeutung offen	f104v	f104	f104v.1	5	12	0.363636	MIDDLE	0	0	S	B	3	pchdoiin opcheedy orar oltcheey opchedy ol ear aiir aly cheodaiin cheekain dam	3	5	STRICT_INITIAL_BEFORE_R4	RADIUS5_CENSORED	0	2	aly|cheodaiin	DRY|AMOUNT|MATERIAL|PREPARATION|BEGIN_STAGE|MIDDLE_STAGE	R4 aly=Rohstoffklasse I, Grundform [MATERIAL|BEGIN_STAGE;W2_PROVISIONAL_WORKING] || R5 cheodaiin=drei Portionen Trockenansatz auf mittlerer Trockenstufe [DRY|AMOUNT|PREPARATION|MIDDLE_STAGE;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	0	4	vollständig getrocknetes Pulverpräparat	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0288	4	okeol	HOT|MIDDLE_STAGE	Wärme-/Mittelstufenfeld; genaue Funktion und Träger offen	f104v	f104	f104v.3	5	12	0.363636	MIDDLE	0	0	S	B	3	shod chedy qotaiin odaiin okeol ockhey chol qokeedy qotair oeedaiin ol dl	4	5	LINE_EDGE_AFTER_R4	RADIUS5_CENSORED	0	2	odaiin|oeedaiin	AMOUNT|PREPARATION|END_STAGE|LEVEL_III	L1 odaiin=Zubereitung, Wertstufe III [PREPARATION|LEVEL_III;W3_SOLID_WORKING_THEORY] || R5 oeedaiin=drei Portionen vollständig bereiteten Ansatzes [AMOUNT|PREPARATION|END_STAGE;W2_PROVISIONAL_WORKING]	QUANTITY_OR_PART	QUANTITY_REFERENT_OR_PART_NAME	0	1	Grundansatz bis zur mittleren Heizstufe erwärmt	W2_PROVISIONAL_WORKING	1	1	OPEN	0	0
G755-O0289	1	air	LEVEL_II|PART	Arbeitshypothese: Index/Stufe II, Teil-/Fraktionsfeld; genaue Ganzformbedeutung offen	f104v	f104	f104v.8	5	12	0.363636	MIDDLE	0	0	S	B	3	tchodls cheeody cheeool ls air ykeedy chotedy qotchedy chedy qoeky qoteeo lo	0	5	STRICT_INITIAL_BEFORE_R1	RADIUS5_CENSORED	0	0	NONE	NONE	NONE	OPEN	UNASSIGNED	0	2	zweite Drogenfraktion	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0290	5	qokeol	HOT|MIDDLE_STAGE	Wärme-/Mittelstufenfeld; genaue Funktion und Träger offen	f104v	f104	f104v.13	4	11	0.300000	MIDDLE	0	0	S	B	3	ycheol cheody qoeechdy qokeol qotaiin chedar cheo lkaiin cheetar aiin cheitaiin	3	3	LINE_EDGE_AFTER_R3	STRICT_INITIAL_BEFORE_R4	1	2	ycheol|cheo	DRY|MATERIAL|PREPARATION	L3 ycheol=trockener Drogenstoff dieser Droge [DRY|MATERIAL;W3_SOLID_WORKING_THEORY] || R3 cheo=trocken angesetzte Zubereitung [DRY|PREPARATION;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	0	1	erhitze den Drogenstoff bis zur Mittelstufe	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0291	2	lkaiin	HOT|LEVEL_III	Arbeitshypothese: heiß/warm, Index/Stufe III, Stoff-/Materialrolle; genaue Ganzformbedeutung offen	f104v	f104	f104v.13	8	11	0.700000	MIDDLE	0	0	S	B	3	ycheol cheody qoeechdy qokeol qotaiin chedar cheo lkaiin cheetar aiin cheitaiin	5	3	RADIUS5_CENSORED	LINE_EDGE_AFTER_R3	0	1	cheo	DRY|PREPARATION	L1 cheo=trocken angesetzte Zubereitung [DRY|PREPARATION;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	1	3	Holzdroge, heiß auf Stufe III	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0292	1	air	LEVEL_II|PART	Arbeitshypothese: Index/Stufe II, Teil-/Fraktionsfeld; genaue Ganzformbedeutung offen	f104v	f104	f104v.37	8	13	0.583333	MIDDLE	0	0	S	B	3	posairy ytedar chedy shoefcheey kechy sar odl air shey qopcheey sol ain arodam	1	2	STRICT_INITIAL_BEFORE_R2	STRICT_INITIAL_BEFORE_R3	1	0	NONE	NONE	NONE	OPEN	UNASSIGNED	0	0	zweite Drogenfraktion	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0293	1	air	LEVEL_II|PART	Arbeitshypothese: Index/Stufe II, Teil-/Fraktionsfeld; genaue Ganzformbedeutung offen	f105r	f105	f105r.8	4	11	0.300000	MIDDLE	0	0	S	B	3	sheey oleeey or air qokaiin chey qokeedy qokedy oteedy lchedy oesal	3	5	LINE_EDGE_AFTER_R3	RADIUS5_CENSORED	0	0	NONE	NONE	NONE	OPEN	UNASSIGNED	0	1	zweite Drogenfraktion	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0294	1	air	LEVEL_II|PART	Arbeitshypothese: Index/Stufe II, Teil-/Fraktionsfeld; genaue Ganzformbedeutung offen	f105r	f105	f105r.14	5	12	0.363636	MIDDLE	0	0	S	B	3	kesoar qoeeedy keeody dlls air shckhy oekeody cheody oeey qokeeody sheo lkeey	4	5	LINE_EDGE_AFTER_R4	RADIUS5_CENSORED	0	2	keeody|qokeeody	PREPARATION|END_STAGE	L2 keeody=vollständig ausgekochter Ansatz [PREPARATION|END_STAGE;W2_PROVISIONAL_WORKING] || R5 qokeeody=vollständig ausgekochter Ansatz [PREPARATION|END_STAGE;W3_SOLID_WORKING_THEORY]	MATERIA_OR_INGREDIENT	LEMMA_OR_INGREDIENT	0	5	zweite Drogenfraktion	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0295	2	lkaiin	HOT|LEVEL_III	Arbeitshypothese: heiß/warm, Index/Stufe III, Stoff-/Materialrolle; genaue Ganzformbedeutung offen	f105r	f105	f105r.15	7	12	0.545455	MIDDLE	0	0	S	B	3	lksheey ol r aiin okeedy olkeeody lkaiin okeeol oteeol shod daiin aral	1	5	PRIOR_CLOSE_BEFORE_R2	RADIUS5_CENSORED	0	2	okeeol|aral	HOT|PART|MATERIAL|PREPARATION|END_STAGE	R1 okeeol=vollständig erhitzter Ansatzstoff [HOT|MATERIAL|PREPARATION|END_STAGE;W3_SOLID_WORKING_THEORY] || R5 aral=Rohdrogenfraktion I [PART|MATERIAL;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	0	1	Holzdroge, heiß auf Stufe III	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0296	8	qopchedy	DRY|MIDDLE_STAGE|MATERIAL|PREPARATION|PROCESS|CLOSE	Arbeitshypothese: trocken, Mittelstufe, Stoff-/Materialrolle, Zubereitungsrolle, Vorgangs-/Anweisungsrolle, Abschlussfeld; genaue Ganzformbedeutung offen	f105r	f105	f105r.29	9	12	0.727273	MIDDLE	0	0	S	B	3	oees olkeedy qockhy r aiin chol okair oteedy qopchedy odaiin ypchedy ytam	5	3	RADIUS5_CENSORED	LINE_EDGE_AFTER_R3	0	2	okair|odaiin	HOT|PART|MATERIAL|PREPARATION|LEVEL_III	L2 okair=heiße Drogenfraktion II im Ansatz [HOT|PART|MATERIAL|PREPARATION;W3_SOLID_WORKING_THEORY] || R1 odaiin=Zubereitung, Wertstufe III [PREPARATION|LEVEL_III;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	0	0	nimm das bis zur Mittelstufe getrocknete und fertiggestellte Pulverpräparat	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0297	20	otaly	COLD|BEGIN_STAGE|LEVEL_I|MATERIAL|PREPARATION|CLOSE	Arbeitshypothese: kalt/kühl, Anfangsstufe, Index/Stufe I, Stoff-/Materialrolle, Zubereitungsrolle, Abschlussfeld; genaue Ganzformbedeutung offen	f105r	f105	f105r.37	4	4	1.000000	LAST	0	1	S	B	3	otoiir chedaiin otair otaly	3	0	LINE_EDGE_AFTER_R3	LINE_EDGE_AFTER_R0	1	0	NONE	NONE	NONE	OPEN	UNASSIGNED	0	0	Rohstoff-I-Ansatz leicht kühlen und abschließen	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0298	19	olar	LEVEL_I|PART|MATERIAL|PREPARATION	Arbeitshypothese: Index/Stufe I, Teil-/Fraktionsfeld, Stoff-/Materialrolle, Zubereitungsrolle; genaue Ganzformbedeutung offen	f105v	f105	f105v.4	5	8	0.571429	MIDDLE	0	0	S	B	3	olkeeol orchsey qokeedy chdor olar ol keeol chedaiin	4	3	LINE_EDGE_AFTER_R4	LINE_EDGE_AFTER_R3	1	2	chdor|keeol	HOT|DRY|AMOUNT|MATERIAL	L1 chdor=eine abgemessene Portion Trockendroge [DRY|AMOUNT|MATERIAL;W3_SOLID_WORKING_THEORY] || R2 keeol=stark erhitzter Drogenstoff [HOT|MATERIAL;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	0	2	erste Holzrohstofffraktion im Ansatz	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0299	2	lkaiin	HOT|LEVEL_III	Arbeitshypothese: heiß/warm, Index/Stufe III, Stoff-/Materialrolle; genaue Ganzformbedeutung offen	f105v	f105	f105v.7	2	7	0.166667	MIDDLE	0	0	S	B	3	ycheeo lkaiin otair ol olkaiin okairody lchedr	1	4	LINE_EDGE_AFTER_R1	STRICT_INITIAL_BEFORE_R5	1	1	ycheeo	DRY|PREPARATION|PASS	L1 ycheeo=Eintrag: zweiter Trockenansatz [DRY|PREPARATION|PASS;W3_SOLID_WORKING_THEORY]	PRESCRIPTIVE_RECIPE	INGREDIENT_OR_PROCESS_PASS_CONTENT	0	1	Holzdroge, heiß auf Stufe III	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0300	3	opchedy	DRY|MATERIAL|PREPARATION|PROCESS|CLOSE	Arbeitshypothese: trocken, Stoff-/Materialrolle, Zubereitungsrolle, Vorgangs-/Anweisungsrolle, Abschlussfeld; genaue Ganzformbedeutung offen	f105v	f105	f105v.8	6	11	0.500000	MIDDLE	0	0	S	B	3	fodal kedar olpchesd araiin ksheeol opchedy pchedy opcheddl pchdar air odar	5	0	RADIUS5_CENSORED	STRICT_INITIAL_BEFORE_R1	0	0	NONE	NONE	NONE	OPEN	UNASSIGNED	0	5	vollständig getrocknetes Pulverpräparat	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0301	1	air	LEVEL_II|PART	Arbeitshypothese: Index/Stufe II, Teil-/Fraktionsfeld; genaue Ganzformbedeutung offen	f105v	f105	f105v.8	10	11	0.900000	MIDDLE	0	0	S	B	3	fodal kedar olpchesd araiin ksheeol opchedy pchedy opcheddl pchdar air odar	0	1	STRICT_INITIAL_BEFORE_R1	LINE_EDGE_AFTER_R1	1	1	odar	AMOUNT|PART|PREPARATION|PROCESS	R1 odar=Anteil I des Ansatzes abmessen [AMOUNT|PART|PREPARATION|PROCESS;W2_PROVISIONAL_WORKING]	PRESCRIPTIVE_RECIPE	INGREDIENT_OR_COMMAND_CONTENT	0	0	zweite Drogenfraktion	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0302	1	air	LEVEL_II|PART	Arbeitshypothese: Index/Stufe II, Teil-/Fraktionsfeld; genaue Ganzformbedeutung offen	f105v	f105	f105v.10	13	16	0.800000	MIDDLE	0	0	S	B	3	ykeey ky che oiiin dal kaiin okairo l kair chedy s odar air al oral odam	5	3	RADIUS5_CENSORED	LINE_EDGE_AFTER_R3	0	1	oral	AMOUNT|MATERIAL	R2 oral=Rohstoffportion, Klasse I [AMOUNT|MATERIAL;W2_PROVISIONAL_WORKING]	QUANTITY_OR_PART	QUANTITY_REFERENT_OR_PART_NAME	0	0	zweite Drogenfraktion	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
