unified_serial	register	page	source_group_id	reading_unit_id	visible_owner	visible_surface	lookup_id	resolved_entry_id	resolved_reading_de	lookup_status	shared_card_status	common_family_id	common_nucleus_de	final_register_reading_de	common_reader_path	portable_component_status	portable_atom_sequence	portable_nucleus_de	final_local_expansion_de
U575	ASTRO	f68r1	A2:G004	f68r1.1	A2_LEFT_PANEL_HEADER	cphol	AR199	ASTRO_OWNER_VALUE_199	Sternplatz A2_LEFT_PANEL_HEADER: im selben Ring, Band oder Satz fortsetzen; lokaler Namensrest cph.	OWNER_PLUS_SURFACE_ASTRO_PASS	NOT_SHARED_ACROSS_REGISTERS	LOCAL_OR_REGISTER_CARD	Sternplatz A2_LEFT_PANEL_HEADER: im selben Ring, Band oder Satz fortsetzen; lokaler Namensrest cph.	Sternplatz A2_LEFT_PANEL_HEADER: im selben Ring, Band oder Satz fortsetzen; lokaler Namensrest cph.	CURRENT_LOCAL_READER_VALUE	LOCAL_ASTRO_CARD	LOCAL_OWNER_VALUE	Sternplatz A2_LEFT_PANEL_HEADER: im selben Ring, Band oder Satz fortsetzen; lokaler Namensrest cph.	Sternplatz A2_LEFT_PANEL_HEADER: im selben Ring, Band oder Satz fortsetzen; lokaler Namensrest cph.
U576	ASTRO	f68r1	A2:G005	f68r1.1	A2_LEFT_PANEL_HEADER	cheor	AR195	ASTRO_OWNER_VALUE_195	Sternplatz A2_LEFT_PANEL_HEADER: Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest che.	OWNER_PLUS_SURFACE_ASTRO_PASS	NOT_SHARED_ACROSS_REGISTERS	LOCAL_OR_REGISTER_CARD	Sternplatz A2_LEFT_PANEL_HEADER: Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest che.	Sternplatz A2_LEFT_PANEL_HEADER: Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest che.	CURRENT_LOCAL_READER_VALUE	LOCAL_ASTRO_CARD	LOCAL_OWNER_VALUE	Sternplatz A2_LEFT_PANEL_HEADER: Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest che.	Sternplatz A2_LEFT_PANEL_HEADER: Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest che.
U577	ASTRO	f68r1	A2:G006	f68r1.1	A2_LEFT_PANEL_HEADER	opcheeol	AR201	ASTRO_OWNER_VALUE_201	Sternplatz A2_LEFT_PANEL_HEADER: lange oder volle Diagrammstufe + im selben Ring, Band oder Satz fortsetzen; lokaler Namensrest opch.	OWNER_PLUS_SURFACE_ASTRO_PASS	NOT_SHARED_ACROSS_REGISTERS	LOCAL_OR_REGISTER_CARD	Sternplatz A2_LEFT_PANEL_HEADER: lange oder volle Diagrammstufe + im selben Ring, Band oder Satz fortsetzen; lokaler Namensrest opch.	Sternplatz A2_LEFT_PANEL_HEADER: lange oder volle Diagrammstufe + im selben Ring, Band oder Satz fortsetzen; lokaler Namensrest opch.	CURRENT_LOCAL_READER_VALUE	LOCAL_ASTRO_CARD	LOCAL_OWNER_VALUE	Sternplatz A2_LEFT_PANEL_HEADER: lange oder volle Diagrammstufe + im selben Ring, Band oder Satz fortsetzen; lokaler Namensrest opch.	Sternplatz A2_LEFT_PANEL_HEADER: lange oder volle Diagrammstufe + im selben Ring, Band oder Satz fortsetzen; lokaler Namensrest opch.
U578	ASTRO	f68r1	A2:G007	f68r1.1	A2_LEFT_PANEL_HEADER	otor	AR202	ASTRO_OWNER_VALUE_202	Sternplatz A2_LEFT_PANEL_HEADER: naechster Platz oder folgende Bedingung + Bedingungs-, Tabellen- oder Wahlansatz.	OWNER_PLUS_SURFACE_ASTRO_PASS	NOT_SHARED_ACROSS_REGISTERS	LOCAL_OR_REGISTER_CARD	Sternplatz A2_LEFT_PANEL_HEADER: naechster Platz oder folgende Bedingung + Bedingungs-, Tabellen- oder Wahlansatz.	Sternplatz A2_LEFT_PANEL_HEADER: naechster Platz oder folgende Bedingung + Bedingungs-, Tabellen- oder Wahlansatz.	CURRENT_LOCAL_READER_VALUE	LOCAL_ASTRO_CARD	LOCAL_OWNER_VALUE	Sternplatz A2_LEFT_PANEL_HEADER: naechster Platz oder folgende Bedingung + Bedingungs-, Tabellen- oder Wahlansatz.	Sternplatz A2_LEFT_PANEL_HEADER: naechster Platz oder folgende Bedingung + Bedingungs-, Tabellen- oder Wahlansatz.
U579	ASTRO	f68r1	A2:G008	f68r1.1	A2_LEFT_PANEL_HEADER	choctheeey	AR196	ASTRO_OWNER_VALUE_196	Sternplatz A2_LEFT_PANEL_HEADER: Himmelsobjekt oder Eingangsbedingung + lange oder volle Diagrammstufe; lokaler Namensrest c/cth/y.	OWNER_PLUS_SURFACE_ASTRO_PASS	NOT_SHARED_ACROSS_REGISTERS	LOCAL_OR_REGISTER_CARD	Sternplatz A2_LEFT_PANEL_HEADER: Himmelsobjekt oder Eingangsbedingung + lange oder volle Diagrammstufe; lokaler Namensrest c/cth/y.	Sternplatz A2_LEFT_PANEL_HEADER: Himmelsobjekt oder Eingangsbedingung + lange oder volle Diagrammstufe; lokaler Namensrest c/cth/y.	CURRENT_LOCAL_READER_VALUE	LOCAL_ASTRO_CARD	LOCAL_OWNER_VALUE	Sternplatz A2_LEFT_PANEL_HEADER: Himmelsobjekt oder Eingangsbedingung + lange oder volle Diagrammstufe; lokaler Namensrest c/cth/y.	Sternplatz A2_LEFT_PANEL_HEADER: Himmelsobjekt oder Eingangsbedingung + lange oder volle Diagrammstufe; lokaler Namensrest c/cth/y.
U580	ASTRO	f68r1	A2:G009	f68r1.1	A2_LEFT_PANEL_HEADER	okchoal	AR200	ASTRO_OWNER_VALUE_200	Sternplatz A2_LEFT_PANEL_HEADER: Diagrammposten setzen oder aktivieren + Himmelsobjekt oder Eingangsbedingung + Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest c.	OWNER_PLUS_SURFACE_ASTRO_PASS	NOT_SHARED_ACROSS_REGISTERS	LOCAL_OR_REGISTER_CARD	Sternplatz A2_LEFT_PANEL_HEADER: Diagrammposten setzen oder aktivieren + Himmelsobjekt oder Eingangsbedingung + Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest c.	Sternplatz A2_LEFT_PANEL_HEADER: Diagrammposten setzen oder aktivieren + Himmelsobjekt oder Eingangsbedingung + Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest c.	CURRENT_LOCAL_READER_VALUE	LOCAL_ASTRO_CARD	LOCAL_OWNER_VALUE	Sternplatz A2_LEFT_PANEL_HEADER: Diagrammposten setzen oder aktivieren + Himmelsobjekt oder Eingangsbedingung + Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest c.	Sternplatz A2_LEFT_PANEL_HEADER: Diagrammposten setzen oder aktivieren + Himmelsobjekt oder Eingangsbedingung + Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest c.
U581	ASTRO	f68r1	A2:G010	f68r1.2	A2_MIDDLE_PANEL_HEADER	tochso	AR211	ASTRO_OWNER_VALUE_211	A2_MIDDLE_PANEL_HEADER: Grundzustand dieses Platzes.	OWNER_PLUS_SURFACE_ASTRO_PASS	NOT_SHARED_ACROSS_REGISTERS	LOCAL_OR_REGISTER_CARD	A2_MIDDLE_PANEL_HEADER: Grundzustand dieses Platzes.	A2_MIDDLE_PANEL_HEADER: Grundzustand dieses Platzes.	CURRENT_LOCAL_READER_VALUE	LOCAL_ASTRO_CARD	LOCAL_OWNER_VALUE	A2_MIDDLE_PANEL_HEADER: Grundzustand dieses Platzes.	A2_MIDDLE_PANEL_HEADER: Grundzustand dieses Platzes.
U582	ASTRO	f68r1	A2:G011	f68r1.2	A2_MIDDLE_PANEL_HEADER	otchl	AR209	ASTRO_OWNER_VALUE_209	Sternplatz A2_MIDDLE_PANEL_HEADER: naechster Platz oder folgende Bedingung; lokaler Namensrest chl.	OWNER_PLUS_SURFACE_ASTRO_PASS	NOT_SHARED_ACROSS_REGISTERS	LOCAL_OR_REGISTER_CARD	Sternplatz A2_MIDDLE_PANEL_HEADER: naechster Platz oder folgende Bedingung; lokaler Namensrest chl.	Sternplatz A2_MIDDLE_PANEL_HEADER: naechster Platz oder folgende Bedingung; lokaler Namensrest chl.	CURRENT_LOCAL_READER_VALUE	LOCAL_ASTRO_CARD	LOCAL_OWNER_VALUE	Sternplatz A2_MIDDLE_PANEL_HEADER: naechster Platz oder folgende Bedingung; lokaler Namensrest chl.	Sternplatz A2_MIDDLE_PANEL_HEADER: naechster Platz oder folgende Bedingung; lokaler Namensrest chl.
U583	ASTRO	f68r1	A2:G012	f68r1.2	A2_MIDDLE_PANEL_HEADER	qokeeedy	AR210	ASTRO_OWNER_VALUE_210	Sternplatz A2_MIDDLE_PANEL_HEADER: vollstaendig setzen und den Eintrag schliessen.	OWNER_PLUS_SURFACE_ASTRO_PASS	COMMON_44_CARD	F15_OK_GRADE	VOLLSTÄNDIG SETZEN; SCHLUSS	Sternplatz A2_MIDDLE_PANEL_HEADER: vollstaendig setzen und den Eintrag schliessen.	COMMON_NUCLEUS_THEN_REGISTER_EXPANSION	SHARED_SEED_CARD	OK+EEE+CLOSE	VOLLSTÄNDIG SETZEN; SCHLUSS	Sternplatz A2_MIDDLE_PANEL_HEADER: vollstaendig setzen und den Eintrag schliessen.
U584	ASTRO	f68r1	A2:G013	f68r1.2	A2_MIDDLE_PANEL_HEADER	cheey	AR205	ASTRO_OWNER_VALUE_205	Sternplatz A2_MIDDLE_PANEL_HEADER: abgelesener oder freigegebener Diagrammwert.	OWNER_PLUS_SURFACE_ASTRO_PASS	COMMON_44_CARD	F05_RELEASED_VALUE	FREIGEGEBENER WERT	Sternplatz A2_MIDDLE_PANEL_HEADER: abgelesener oder freigegebener Diagrammwert.	COMMON_NUCLEUS_THEN_REGISTER_EXPANSION	SHARED_SEED_CARD	CHEEY	FREIGEGEBENER WERT	Sternplatz A2_MIDDLE_PANEL_HEADER: abgelesener oder freigegebener Diagrammwert.
U585	ASTRO	f68r1	A2:G014	f68r1.2	A2_MIDDLE_PANEL_HEADER	cheeteey	AR204	ASTRO_OWNER_VALUE_204	Sternplatz A2_MIDDLE_PANEL_HEADER: lange oder volle Diagrammstufe + lange oder volle Diagrammstufe; lokaler Namensrest ch/t/y.	OWNER_PLUS_SURFACE_ASTRO_PASS	NOT_SHARED_ACROSS_REGISTERS	LOCAL_OR_REGISTER_CARD	Sternplatz A2_MIDDLE_PANEL_HEADER: lange oder volle Diagrammstufe + lange oder volle Diagrammstufe; lokaler Namensrest ch/t/y.	Sternplatz A2_MIDDLE_PANEL_HEADER: lange oder volle Diagrammstufe + lange oder volle Diagrammstufe; lokaler Namensrest ch/t/y.	CURRENT_LOCAL_READER_VALUE	LOCAL_ASTRO_CARD	LOCAL_OWNER_VALUE	Sternplatz A2_MIDDLE_PANEL_HEADER: lange oder volle Diagrammstufe + lange oder volle Diagrammstufe; lokaler Namensrest ch/t/y.	Sternplatz A2_MIDDLE_PANEL_HEADER: lange oder volle Diagrammstufe + lange oder volle Diagrammstufe; lokaler Namensrest ch/t/y.
U586	ASTRO	f68r1	A2:G015	f68r1.2	A2_MIDDLE_PANEL_HEADER	yteody	AR212	ASTRO_OWNER_VALUE_212	A2_MIDDLE_PANEL_HEADER: Phasenplatz fest eingetragen.	OWNER_PLUS_SURFACE_ASTRO_PASS	NOT_SHARED_ACROSS_REGISTERS	LOCAL_OR_REGISTER_CARD	A2_MIDDLE_PANEL_HEADER: Phasenplatz fest eingetragen.	A2_MIDDLE_PANEL_HEADER: Phasenplatz fest eingetragen.	CURRENT_LOCAL_READER_VALUE	LOCAL_ASTRO_CARD	LOCAL_OWNER_VALUE	A2_MIDDLE_PANEL_HEADER: Phasenplatz fest eingetragen.	A2_MIDDLE_PANEL_HEADER: Phasenplatz fest eingetragen.
U587	ASTRO	f68r1	A2:G016	f68r1.2	A2_MIDDLE_PANEL_HEADER	chpor	AR208	ASTRO_OWNER_VALUE_208	Sternplatz A2_MIDDLE_PANEL_HEADER: Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest chp.	OWNER_PLUS_SURFACE_ASTRO_PASS	NOT_SHARED_ACROSS_REGISTERS	LOCAL_OR_REGISTER_CARD	Sternplatz A2_MIDDLE_PANEL_HEADER: Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest chp.	Sternplatz A2_MIDDLE_PANEL_HEADER: Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest chp.	CURRENT_LOCAL_READER_VALUE	LOCAL_ASTRO_CARD	LOCAL_OWNER_VALUE	Sternplatz A2_MIDDLE_PANEL_HEADER: Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest chp.	Sternplatz A2_MIDDLE_PANEL_HEADER: Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest chp.
U588	ASTRO	f68r1	A2:G017	f68r1.2	A2_MIDDLE_PANEL_HEADER	cheokorchey	AR206	ASTRO_OWNER_VALUE_206	Sternplatz A2_MIDDLE_PANEL_HEADER: Diagrammposten setzen oder aktivieren + Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest che/chey.	OWNER_PLUS_SURFACE_ASTRO_PASS	NOT_SHARED_ACROSS_REGISTERS	LOCAL_OR_REGISTER_CARD	Sternplatz A2_MIDDLE_PANEL_HEADER: Diagrammposten setzen oder aktivieren + Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest che/chey.	Sternplatz A2_MIDDLE_PANEL_HEADER: Diagrammposten setzen oder aktivieren + Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest che/chey.	CURRENT_LOCAL_READER_VALUE	LOCAL_ASTRO_CARD	LOCAL_OWNER_VALUE	Sternplatz A2_MIDDLE_PANEL_HEADER: Diagrammposten setzen oder aktivieren + Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest che/chey.	Sternplatz A2_MIDDLE_PANEL_HEADER: Diagrammposten setzen oder aktivieren + Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest che/chey.
U589	ASTRO	f68r1	A2:G018	f68r1.2	A2_MIDDLE_PANEL_HEADER	chod	AR207	ASTRO_OWNER_VALUE_207	Sternplatz A2_MIDDLE_PANEL_HEADER: Himmelsobjekt oder Eingangsbedingung; lokaler Namensrest c/d.	OWNER_PLUS_SURFACE_ASTRO_PASS	NOT_SHARED_ACROSS_REGISTERS	LOCAL_OR_REGISTER_CARD	Sternplatz A2_MIDDLE_PANEL_HEADER: Himmelsobjekt oder Eingangsbedingung; lokaler Namensrest c/d.	Sternplatz A2_MIDDLE_PANEL_HEADER: Himmelsobjekt oder Eingangsbedingung; lokaler Namensrest c/d.	CURRENT_LOCAL_READER_VALUE	LOCAL_ASTRO_CARD	LOCAL_OWNER_VALUE	Sternplatz A2_MIDDLE_PANEL_HEADER: Himmelsobjekt oder Eingangsbedingung; lokaler Namensrest c/d.	Sternplatz A2_MIDDLE_PANEL_HEADER: Himmelsobjekt oder Eingangsbedingung; lokaler Namensrest c/d.
U590	ASTRO	f68r1	A2:G019	f68r1.3	A2_RIGHT_PANEL_HEADER	ykor	AR225	ASTRO_OWNER_VALUE_225	Sektorplatz A2_RIGHT_PANEL_HEADER: Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest yk.	OWNER_PLUS_SURFACE_ASTRO_PASS	NOT_SHARED_ACROSS_REGISTERS	LOCAL_OR_REGISTER_CARD	Sektorplatz A2_RIGHT_PANEL_HEADER: Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest yk.	Sektorplatz A2_RIGHT_PANEL_HEADER: Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest yk.	CURRENT_LOCAL_READER_VALUE	LOCAL_ASTRO_CARD	LOCAL_OWNER_VALUE	Sektorplatz A2_RIGHT_PANEL_HEADER: Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest yk.	Sektorplatz A2_RIGHT_PANEL_HEADER: Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest yk.
U591	ASTRO	f68r1	A2:G020	f68r1.3	A2_RIGHT_PANEL_HEADER	shey	AR224	ASTRO_OWNER_VALUE_224	Sektorplatz A2_RIGHT_PANEL_HEADER: abgelesener oder freigegebener Diagrammwert.	OWNER_PLUS_SURFACE_ASTRO_PASS	COMMON_44_CARD	F05_RELEASED_VALUE	FREIGEGEBENER WERT	Sektorplatz A2_RIGHT_PANEL_HEADER: abgelesener oder freigegebener Diagrammwert.	COMMON_NUCLEUS_THEN_REGISTER_EXPANSION	SHARED_SEED_CARD	CHEEY	FREIGEGEBENER WERT	Sektorplatz A2_RIGHT_PANEL_HEADER: abgelesener oder freigegebener Diagrammwert.
U592	ASTRO	f68r1	A2:G021	f68r1.3	A2_RIGHT_PANEL_HEADER	qocheey	AR222	ASTRO_OWNER_VALUE_222	Sektorplatz A2_RIGHT_PANEL_HEADER: abgelesener oder freigegebener Wert; lokaler Namensrest qo.	OWNER_PLUS_SURFACE_ASTRO_PASS	NOT_SHARED_ACROSS_REGISTERS	LOCAL_OR_REGISTER_CARD	Sektorplatz A2_RIGHT_PANEL_HEADER: abgelesener oder freigegebener Wert; lokaler Namensrest qo.	Sektorplatz A2_RIGHT_PANEL_HEADER: abgelesener oder freigegebener Wert; lokaler Namensrest qo.	CURRENT_LOCAL_READER_VALUE	LOCAL_ASTRO_CARD	LOCAL_OWNER_VALUE	Sektorplatz A2_RIGHT_PANEL_HEADER: abgelesener oder freigegebener Wert; lokaler Namensrest qo.	Sektorplatz A2_RIGHT_PANEL_HEADER: abgelesener oder freigegebener Wert; lokaler Namensrest qo.
U593	ASTRO	f68r1	A2:G022	f68r1.3	A2_RIGHT_PANEL_HEADER	chokal	AR218	ASTRO_OWNER_VALUE_218	Sektorplatz A2_RIGHT_PANEL_HEADER: Diagrammposten setzen oder aktivieren + Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest ch.	OWNER_PLUS_SURFACE_ASTRO_PASS	NOT_SHARED_ACROSS_REGISTERS	LOCAL_OR_REGISTER_CARD	Sektorplatz A2_RIGHT_PANEL_HEADER: Diagrammposten setzen oder aktivieren + Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest ch.	Sektorplatz A2_RIGHT_PANEL_HEADER: Diagrammposten setzen oder aktivieren + Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest ch.	CURRENT_LOCAL_READER_VALUE	LOCAL_ASTRO_CARD	LOCAL_OWNER_VALUE	Sektorplatz A2_RIGHT_PANEL_HEADER: Diagrammposten setzen oder aktivieren + Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest ch.	Sektorplatz A2_RIGHT_PANEL_HEADER: Diagrammposten setzen oder aktivieren + Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest ch.
U594	ASTRO	f68r1	A2:G023	f68r1.3	A2_RIGHT_PANEL_HEADER	okeey	AR221	ASTRO_OWNER_VALUE_221	Sektorplatz A2_RIGHT_PANEL_HEADER: in langer Stufe setzen.	OWNER_PLUS_SURFACE_ASTRO_PASS	COMMON_44_CARD	F15_OK_GRADE	LANGE STUFE SETZEN	Sektorplatz A2_RIGHT_PANEL_HEADER: in langer Stufe setzen.	COMMON_NUCLEUS_THEN_REGISTER_EXPANSION	SHARED_SEED_CARD	OK+EE+Y	LANGE STUFE SETZEN	Sektorplatz A2_RIGHT_PANEL_HEADER: in langer Stufe setzen.
U595	ASTRO	f68r1	A2:G024	f68r1.3	A2_RIGHT_PANEL_HEADER	ror	AR223	ASTRO_OWNER_VALUE_223	Sektorplatz A2_RIGHT_PANEL_HEADER: Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest r.	OWNER_PLUS_SURFACE_ASTRO_PASS	NOT_SHARED_ACROSS_REGISTERS	LOCAL_OR_REGISTER_CARD	Sektorplatz A2_RIGHT_PANEL_HEADER: Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest r.	Sektorplatz A2_RIGHT_PANEL_HEADER: Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest r.	CURRENT_LOCAL_READER_VALUE	LOCAL_ASTRO_CARD	LOCAL_OWNER_VALUE	Sektorplatz A2_RIGHT_PANEL_HEADER: Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest r.	Sektorplatz A2_RIGHT_PANEL_HEADER: Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest r.
U596	ASTRO	f68r1	A2:G025	f68r1.3	A2_RIGHT_PANEL_HEADER	eckhear	AR220	ASTRO_OWNER_VALUE_220	Sektorplatz A2_RIGHT_PANEL_HEADER: durch Sektor, Ring oder Pruefweg fuehren + Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest e.	OWNER_PLUS_SURFACE_ASTRO_PASS	NOT_SHARED_ACROSS_REGISTERS	LOCAL_OR_REGISTER_CARD	Sektorplatz A2_RIGHT_PANEL_HEADER: durch Sektor, Ring oder Pruefweg fuehren + Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest e.	Sektorplatz A2_RIGHT_PANEL_HEADER: durch Sektor, Ring oder Pruefweg fuehren + Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest e.	CURRENT_LOCAL_READER_VALUE	LOCAL_ASTRO_CARD	LOCAL_OWNER_VALUE	Sektorplatz A2_RIGHT_PANEL_HEADER: durch Sektor, Ring oder Pruefweg fuehren + Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest e.	Sektorplatz A2_RIGHT_PANEL_HEADER: durch Sektor, Ring oder Pruefweg fuehren + Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest e.
U597	ASTRO	f68r1	A2:G026	f68r1.3	A2_RIGHT_PANEL_HEADER	daram	AR219	ASTRO_OWNER_VALUE_219	Sektorplatz A2_RIGHT_PANEL_HEADER: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest d/am.	OWNER_PLUS_SURFACE_ASTRO_PASS	NOT_SHARED_ACROSS_REGISTERS	LOCAL_OR_REGISTER_CARD	Sektorplatz A2_RIGHT_PANEL_HEADER: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest d/am.	Sektorplatz A2_RIGHT_PANEL_HEADER: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest d/am.	CURRENT_LOCAL_READER_VALUE	LOCAL_ASTRO_CARD	LOCAL_OWNER_VALUE	Sektorplatz A2_RIGHT_PANEL_HEADER: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest d/am.	Sektorplatz A2_RIGHT_PANEL_HEADER: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest d/am.
U598	ASTRO	f68r1	A2:G027	f68r1.4	A2_MULTIPANEL_HEADER_FRAGMENT_04	dchor	AR213	ASTRO_OWNER_VALUE_213	Tafelkopf A2_MULTIPANEL_HEADER_FRAGMENT_04: Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest dch.	OWNER_PLUS_SURFACE_ASTRO_PASS	NOT_SHARED_ACROSS_REGISTERS	LOCAL_OR_REGISTER_CARD	Tafelkopf A2_MULTIPANEL_HEADER_FRAGMENT_04: Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest dch.	Tafelkopf A2_MULTIPANEL_HEADER_FRAGMENT_04: Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest dch.	CURRENT_LOCAL_READER_VALUE	LOCAL_ASTRO_CARD	LOCAL_OWNER_VALUE	Tafelkopf A2_MULTIPANEL_HEADER_FRAGMENT_04: Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest dch.	Tafelkopf A2_MULTIPANEL_HEADER_FRAGMENT_04: Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest dch.
U599	ASTRO	f68r1	A2:G028	f68r1.4	A2_MULTIPANEL_HEADER_FRAGMENT_04	okaiiin	AR214	ASTRO_OWNER_VALUE_214	Tafelkopf A2_MULTIPANEL_HEADER_FRAGMENT_04: Diagrammposten setzen oder aktivieren + Grad- oder Bedingungsstufe; lokaler Namensrest ai.	OWNER_PLUS_SURFACE_ASTRO_PASS	NOT_SHARED_ACROSS_REGISTERS	LOCAL_OR_REGISTER_CARD	Tafelkopf A2_MULTIPANEL_HEADER_FRAGMENT_04: Diagrammposten setzen oder aktivieren + Grad- oder Bedingungsstufe; lokaler Namensrest ai.	Tafelkopf A2_MULTIPANEL_HEADER_FRAGMENT_04: Diagrammposten setzen oder aktivieren + Grad- oder Bedingungsstufe; lokaler Namensrest ai.	CURRENT_LOCAL_READER_VALUE	LOCAL_ASTRO_CARD	LOCAL_OWNER_VALUE	Tafelkopf A2_MULTIPANEL_HEADER_FRAGMENT_04: Diagrammposten setzen oder aktivieren + Grad- oder Bedingungsstufe; lokaler Namensrest ai.	Tafelkopf A2_MULTIPANEL_HEADER_FRAGMENT_04: Diagrammposten setzen oder aktivieren + Grad- oder Bedingungsstufe; lokaler Namensrest ai.
U600	ASTRO	f68r1	A2:G029	f68r1.5	A2_MULTIPANEL_HEADER_FRAGMENT_05	yky	AR215	ASTRO_OWNER_VALUE_215	A2_MULTIPANEL_HEADER_FRAGMENT_05: aktuelles Haus.	OWNER_PLUS_SURFACE_ASTRO_PASS	NOT_SHARED_ACROSS_REGISTERS	LOCAL_OR_REGISTER_CARD	A2_MULTIPANEL_HEADER_FRAGMENT_05: aktuelles Haus.	A2_MULTIPANEL_HEADER_FRAGMENT_05: aktuelles Haus.	CURRENT_LOCAL_READER_VALUE	LOCAL_ASTRO_CARD	LOCAL_OWNER_VALUE	A2_MULTIPANEL_HEADER_FRAGMENT_05: aktuelles Haus.	A2_MULTIPANEL_HEADER_FRAGMENT_05: aktuelles Haus.
U601	ASTRO	f68r1	A2:G030	f68r1.6	A2_MULTIPANEL_HEADER_FRAGMENT_06	dary	AR216	ASTRO_OWNER_VALUE_216	Tafelkopf A2_MULTIPANEL_HEADER_FRAGMENT_06: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest d/y.	OWNER_PLUS_SURFACE_ASTRO_PASS	NOT_SHARED_ACROSS_REGISTERS	LOCAL_OR_REGISTER_CARD	Tafelkopf A2_MULTIPANEL_HEADER_FRAGMENT_06: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest d/y.	Tafelkopf A2_MULTIPANEL_HEADER_FRAGMENT_06: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest d/y.	CURRENT_LOCAL_READER_VALUE	LOCAL_ASTRO_CARD	LOCAL_OWNER_VALUE	Tafelkopf A2_MULTIPANEL_HEADER_FRAGMENT_06: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest d/y.	Tafelkopf A2_MULTIPANEL_HEADER_FRAGMENT_06: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest d/y.
