statement_id	record_unit_id	page	dossier_id	master_command_de	macro_sequence	scribe_id	tuple_sequence	semantic_readback_de	original_surface_sequence	counterfactual_surface_sequence	line_broken_copy	changed_token_count	tuple_sequence_changed	starts_after_committed_cell	meaning_changed	copy_status
B3-S006	B3	f83r	D4_FRESH_PLANT_LEFT_WHEEL	Setze dorthin um, führe weiter und schließe	M06>M07>M06>M09	S4_MIXED_COMPACT	5e8441397e7c0faf042b 308e8ea2d5d190c498e8 28ffbc88b97772a75f1e	umsetzen -> dort ansetzen -> fortsetzen; Schluss	chedchy qokal olchedy	chedchy okal olchedy	chedchy okal olchedy	1	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B3-S007	B3	f83r	D4_FRESH_PLANT_LEFT_WHEEL	Stelle das Sollmaß ein, setze um, setze länger an und schließe	M04>M06>M07>M09	S1_BARE_MASTER	b5fcea1eaed06b2f2291 6f7ff8287eddf4da9fdb 7d25241b0e56c836372a	auf Sollmaß einstellen -> umsetzen -> länger ansetzen; Schluss	qokaiin chedy qokeedy	okaiin chdy qokeedy	okaiin chdy qokeedy	2	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B3-S007	B3	f83r	D4_FRESH_PLANT_LEFT_WHEEL	Stelle das Sollmaß ein, setze um, setze länger an und schließe	M04>M06>M07>M09	S2_Q_CELL_SCRIBE	b5fcea1eaed06b2f2291 6f7ff8287eddf4da9fdb 7d25241b0e56c836372a	auf Sollmaß einstellen -> umsetzen -> länger ansetzen; Schluss	qokaiin chedy qokeedy	qokaiin chdy qokeedy	qokaiin chdy qokeedy	1	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B3-S007	B3	f83r	D4_FRESH_PLANT_LEFT_WHEEL	Stelle das Sollmaß ein, setze um, setze länger an und schließe	M04>M06>M07>M09	S3_S_LINE_SCRIBE	b5fcea1eaed06b2f2291 6f7ff8287eddf4da9fdb 7d25241b0e56c836372a	auf Sollmaß einstellen -> umsetzen -> länger ansetzen; Schluss	qokaiin chedy qokeedy	okaiin chdy qokeedy	okaiin chdy qokeedy	2	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B3-S007	B3	f83r	D4_FRESH_PLANT_LEFT_WHEEL	Stelle das Sollmaß ein, setze um, setze länger an und schließe	M04>M06>M07>M09	S4_MIXED_COMPACT	b5fcea1eaed06b2f2291 6f7ff8287eddf4da9fdb 7d25241b0e56c836372a	auf Sollmaß einstellen -> umsetzen -> länger ansetzen; Schluss	qokaiin chedy qokeedy	qokaiin chdy qokeedy	qokaiin chdy qokeedy	1	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B3-S008	B3	f83r	D4_FRESH_PLANT_LEFT_WHEEL	Führe ab und schließe	M06>M09	S1_BARE_MASTER	de7321bface5628e35d6	abführen; Schluss	lchedy	lchedy	lchedy	0	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B3-S008	B3	f83r	D4_FRESH_PLANT_LEFT_WHEEL	Führe ab und schließe	M06>M09	S2_Q_CELL_SCRIBE	de7321bface5628e35d6	abführen; Schluss	lchedy	lchedy	lchedy	0	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B3-S008	B3	f83r	D4_FRESH_PLANT_LEFT_WHEEL	Führe ab und schließe	M06>M09	S3_S_LINE_SCRIBE	de7321bface5628e35d6	abführen; Schluss	lchedy	lchedy	lchedy	0	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B3-S008	B3	f83r	D4_FRESH_PLANT_LEFT_WHEEL	Führe ab und schließe	M06>M09	S4_MIXED_COMPACT	de7321bface5628e35d6	abführen; Schluss	lchedy	lchedy	lchedy	0	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B3-S009	B3	f83r	D4_FRESH_PLANT_LEFT_WHEEL	Setze den Posten an	M07	S1_BARE_MASTER	276a7c2d74d1143446f4	Posten ansetzen	qoky	choky	choky	1	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B3-S009	B3	f83r	D4_FRESH_PLANT_LEFT_WHEEL	Setze den Posten an	M07	S2_Q_CELL_SCRIBE	276a7c2d74d1143446f4	Posten ansetzen	qoky	qoky	qoky	0	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B3-S009	B3	f83r	D4_FRESH_PLANT_LEFT_WHEEL	Setze den Posten an	M07	S3_S_LINE_SCRIBE	276a7c2d74d1143446f4	Posten ansetzen	qoky	choky	choky	1	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B3-S009	B3	f83r	D4_FRESH_PLANT_LEFT_WHEEL	Setze den Posten an	M07	S4_MIXED_COMPACT	276a7c2d74d1143446f4	Posten ansetzen	qoky	qoky	qoky	0	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B3-S010	B3	f83r	D4_FRESH_PLANT_LEFT_WHEEL	Führe den angesetzten Posten am Einlass zu, nimm die kurze Folge und schließe	M06>M02>M09	S1_BARE_MASTER	ba540da978ea132f6da5 c45ebac60774620561e2	Einlass -> kurze Folge; Schluss	pchedal otedy	pchedal otedy	pchedal otedy	0	NO	NO	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B3-S010	B3	f83r	D4_FRESH_PLANT_LEFT_WHEEL	Führe den angesetzten Posten am Einlass zu, nimm die kurze Folge und schließe	M06>M02>M09	S2_Q_CELL_SCRIBE	ba540da978ea132f6da5 c45ebac60774620561e2	Einlass -> kurze Folge; Schluss	pchedal otedy	pchedal otedy	pchedal otedy	0	NO	NO	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B3-S010	B3	f83r	D4_FRESH_PLANT_LEFT_WHEEL	Führe den angesetzten Posten am Einlass zu, nimm die kurze Folge und schließe	M06>M02>M09	S3_S_LINE_SCRIBE	ba540da978ea132f6da5 c45ebac60774620561e2	Einlass -> kurze Folge; Schluss	pchedal otedy	pchedal otedy	pchedal otedy	0	NO	NO	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B3-S010	B3	f83r	D4_FRESH_PLANT_LEFT_WHEEL	Führe den angesetzten Posten am Einlass zu, nimm die kurze Folge und schließe	M06>M02>M09	S4_MIXED_COMPACT	ba540da978ea132f6da5 c45ebac60774620561e2	Einlass -> kurze Folge; Schluss	pchedal otedy	pchedal otedy	pchedal otedy	0	NO	NO	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B3-S011	B3	f83r	D4_FRESH_PLANT_LEFT_WHEEL	Setze den bereiten Posten um, setze ihn an, setze erneut um und nimm daraus den folgenden Posten.	M06>M07>M06>M05	S1_BARE_MASTER	348e81ba084c5acdb32b 276a7c2d74d1143446f4 6f7ff8287eddf4da9fdb 0bdc8b6db811b4e67a63	bereiten Posten umsetzen -> Posten ansetzen -> umsetzen -> daraus	shecthedchy qoky chedy chary	shecthedchy choky chdy chary	shecthedchy choky chdy chary	2	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B3-S011	B3	f83r	D4_FRESH_PLANT_LEFT_WHEEL	Setze den bereiten Posten um, setze ihn an, setze erneut um und nimm daraus den folgenden Posten.	M06>M07>M06>M05	S2_Q_CELL_SCRIBE	348e81ba084c5acdb32b 276a7c2d74d1143446f4 6f7ff8287eddf4da9fdb 0bdc8b6db811b4e67a63	bereiten Posten umsetzen -> Posten ansetzen -> umsetzen -> daraus	shecthedchy qoky chedy chary	shecthedchy choky chdy chary	shecthedchy choky chdy chary	2	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B3-S011	B3	f83r	D4_FRESH_PLANT_LEFT_WHEEL	Setze den bereiten Posten um, setze ihn an, setze erneut um und nimm daraus den folgenden Posten.	M06>M07>M06>M05	S3_S_LINE_SCRIBE	348e81ba084c5acdb32b 276a7c2d74d1143446f4 6f7ff8287eddf4da9fdb 0bdc8b6db811b4e67a63	bereiten Posten umsetzen -> Posten ansetzen -> umsetzen -> daraus	shecthedchy qoky chedy chary	shecthedchy choky chdy chary	shecthedchy choky chdy / chary	2	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B3-S011	B3	f83r	D4_FRESH_PLANT_LEFT_WHEEL	Setze den bereiten Posten um, setze ihn an, setze erneut um und nimm daraus den folgenden Posten.	M06>M07>M06>M05	S4_MIXED_COMPACT	348e81ba084c5acdb32b 276a7c2d74d1143446f4 6f7ff8287eddf4da9fdb 0bdc8b6db811b4e67a63	bereiten Posten umsetzen -> Posten ansetzen -> umsetzen -> daraus	shecthedchy qoky chedy chary	shecthedchy oky chdy chary	shecthedchy oky chdy chary	2	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B3-S012	B3	f83r	D4_FRESH_PLANT_LEFT_WHEEL	Lass den aufgestrichenen und abgekühlten Ansatz absetzen und schließe	M03>M07>M09	S1_BARE_MASTER	7a4bb8136330ee4e6e56 bc4f1f5c006c74a4d26d	Ansatz -> absetzen; Schluss	sor shedy	chor cheedy	chor cheedy	2	NO	NO	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B3-S012	B3	f83r	D4_FRESH_PLANT_LEFT_WHEEL	Lass den aufgestrichenen und abgekühlten Ansatz absetzen und schließe	M03>M07>M09	S2_Q_CELL_SCRIBE	7a4bb8136330ee4e6e56 bc4f1f5c006c74a4d26d	Ansatz -> absetzen; Schluss	sor shedy	chor cheedy	chor cheedy	2	NO	NO	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B3-S012	B3	f83r	D4_FRESH_PLANT_LEFT_WHEEL	Lass den aufgestrichenen und abgekühlten Ansatz absetzen und schließe	M03>M07>M09	S3_S_LINE_SCRIBE	7a4bb8136330ee4e6e56 bc4f1f5c006c74a4d26d	Ansatz -> absetzen; Schluss	sor shedy	shor cheedy	shor cheedy	2	NO	NO	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B3-S012	B3	f83r	D4_FRESH_PLANT_LEFT_WHEEL	Lass den aufgestrichenen und abgekühlten Ansatz absetzen und schließe	M03>M07>M09	S4_MIXED_COMPACT	7a4bb8136330ee4e6e56 bc4f1f5c006c74a4d26d	Ansatz -> absetzen; Schluss	sor shedy	shor tedy	shor tedy	2	NO	NO	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B3-S013	B3	f83r	D4_FRESH_PLANT_LEFT_WHEEL	Stelle das Sollmaß ein, nimm eine Portion, halte kurz bereit, setze kurz an und schließe	M04>M08>M07>M09	S1_BARE_MASTER	b5fcea1eaed06b2f2291 9da1b6ac2c929daea697 6b89d6dd70635bc60fe0 7db18b2f0fb7ed0fcfd3	auf Sollmaß einstellen -> eine Portion -> kurz bereithalten -> kurz ansetzen; Schluss	qokaiin chkain shcthey qokedy	okaiin chkain qcthey qokedy	okaiin chkain qcthey qokedy	2	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B3-S013	B3	f83r	D4_FRESH_PLANT_LEFT_WHEEL	Stelle das Sollmaß ein, nimm eine Portion, halte kurz bereit, setze kurz an und schließe	M04>M08>M07>M09	S2_Q_CELL_SCRIBE	b5fcea1eaed06b2f2291 9da1b6ac2c929daea697 6b89d6dd70635bc60fe0 7db18b2f0fb7ed0fcfd3	auf Sollmaß einstellen -> eine Portion -> kurz bereithalten -> kurz ansetzen; Schluss	qokaiin chkain shcthey qokedy	qokaiin chkain qcthey qokedy	qokaiin chkain qcthey qokedy	1	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B3-S013	B3	f83r	D4_FRESH_PLANT_LEFT_WHEEL	Stelle das Sollmaß ein, nimm eine Portion, halte kurz bereit, setze kurz an und schließe	M04>M08>M07>M09	S3_S_LINE_SCRIBE	b5fcea1eaed06b2f2291 9da1b6ac2c929daea697 6b89d6dd70635bc60fe0 7db18b2f0fb7ed0fcfd3	auf Sollmaß einstellen -> eine Portion -> kurz bereithalten -> kurz ansetzen; Schluss	qokaiin chkain shcthey qokedy	okaiin chkain qcthey qokedy	okaiin chkain qcthey / qokedy	2	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B3-S013	B3	f83r	D4_FRESH_PLANT_LEFT_WHEEL	Stelle das Sollmaß ein, nimm eine Portion, halte kurz bereit, setze kurz an und schließe	M04>M08>M07>M09	S4_MIXED_COMPACT	b5fcea1eaed06b2f2291 9da1b6ac2c929daea697 6b89d6dd70635bc60fe0 7db18b2f0fb7ed0fcfd3	auf Sollmaß einstellen -> eine Portion -> kurz bereithalten -> kurz ansetzen; Schluss	qokaiin chkain shcthey qokedy	qokaiin kain qcthey qokedy	qokaiin kain qcthey qokedy	2	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B3-S014	B3	f83r	D4_FRESH_PLANT_LEFT_WHEEL	Lass Wasser ein, lass länger absetzen und schließe	M06>M07>M09	S1_BARE_MASTER	7d2404c835b10a2c06af 03626ca94cb17800d767	Wasser einlassen -> länger absetzen; Schluss	okair sheedy	okair sheedy	okair sheedy	0	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B3-S014	B3	f83r	D4_FRESH_PLANT_LEFT_WHEEL	Lass Wasser ein, lass länger absetzen und schließe	M06>M07>M09	S2_Q_CELL_SCRIBE	7d2404c835b10a2c06af 03626ca94cb17800d767	Wasser einlassen -> länger absetzen; Schluss	okair sheedy	okair sheedy	okair sheedy	0	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B3-S014	B3	f83r	D4_FRESH_PLANT_LEFT_WHEEL	Lass Wasser ein, lass länger absetzen und schließe	M06>M07>M09	S3_S_LINE_SCRIBE	7d2404c835b10a2c06af 03626ca94cb17800d767	Wasser einlassen -> länger absetzen; Schluss	okair sheedy	okair sheedy	okair sheedy	0	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B3-S014	B3	f83r	D4_FRESH_PLANT_LEFT_WHEEL	Lass Wasser ein, lass länger absetzen und schließe	M06>M07>M09	S4_MIXED_COMPACT	7d2404c835b10a2c06af 03626ca94cb17800d767	Wasser einlassen -> länger absetzen; Schluss	okair sheedy	okair sheedy	okair sheedy	0	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B3-S015	B3	f83r	D4_FRESH_PLANT_LEFT_WHEEL	Führe ab und schließe	M06>M09	S1_BARE_MASTER	de7321bface5628e35d6	abführen; Schluss	lchedy	lchedy	lchedy	0	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B3-S015	B3	f83r	D4_FRESH_PLANT_LEFT_WHEEL	Führe ab und schließe	M06>M09	S2_Q_CELL_SCRIBE	de7321bface5628e35d6	abführen; Schluss	lchedy	lchedy	lchedy	0	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B3-S015	B3	f83r	D4_FRESH_PLANT_LEFT_WHEEL	Führe ab und schließe	M06>M09	S3_S_LINE_SCRIBE	de7321bface5628e35d6	abführen; Schluss	lchedy	lchedy	lchedy	0	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B3-S015	B3	f83r	D4_FRESH_PLANT_LEFT_WHEEL	Führe ab und schließe	M06>M09	S4_MIXED_COMPACT	de7321bface5628e35d6	abführen; Schluss	lchedy	lchedy	lchedy	0	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B3-S016	B3	f83r	D4_FRESH_PLANT_LEFT_WHEEL	Fuehre ab, setze den Posten um und schliesse.	M06>M09	S1_BARE_MASTER	2b7fa918d1b2f5c656e3 07913ef9b1fb773cd325	abfuehren -> umsetzen; Schluss	lo qokchedy	lo okchedy	lo okchedy	1	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B3-S016	B3	f83r	D4_FRESH_PLANT_LEFT_WHEEL	Fuehre ab, setze den Posten um und schliesse.	M06>M09	S2_Q_CELL_SCRIBE	2b7fa918d1b2f5c656e3 07913ef9b1fb773cd325	abfuehren -> umsetzen; Schluss	lo qokchedy	lo okchedy	lo okchedy	1	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B3-S016	B3	f83r	D4_FRESH_PLANT_LEFT_WHEEL	Fuehre ab, setze den Posten um und schliesse.	M06>M09	S3_S_LINE_SCRIBE	2b7fa918d1b2f5c656e3 07913ef9b1fb773cd325	abfuehren -> umsetzen; Schluss	lo qokchedy	lo okchedy	lo okchedy	1	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B3-S016	B3	f83r	D4_FRESH_PLANT_LEFT_WHEEL	Fuehre ab, setze den Posten um und schliesse.	M06>M09	S4_MIXED_COMPACT	2b7fa918d1b2f5c656e3 07913ef9b1fb773cd325	abfuehren -> umsetzen; Schluss	lo qokchedy	lo okchedy	lo okchedy	1	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B3-S017	B3	f83r	D4_FRESH_PLANT_LEFT_WHEEL	Setze länger an und schließe	M07>M09	S1_BARE_MASTER	7d25241b0e56c836372a	länger ansetzen; Schluss	qokeedy	qokeedy	qokeedy	0	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B3-S017	B3	f83r	D4_FRESH_PLANT_LEFT_WHEEL	Setze länger an und schließe	M07>M09	S2_Q_CELL_SCRIBE	7d25241b0e56c836372a	länger ansetzen; Schluss	qokeedy	qokeedy	qokeedy	0	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B3-S017	B3	f83r	D4_FRESH_PLANT_LEFT_WHEEL	Setze länger an und schließe	M07>M09	S3_S_LINE_SCRIBE	7d25241b0e56c836372a	länger ansetzen; Schluss	qokeedy	qokeedy	qokeedy	0	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B3-S017	B3	f83r	D4_FRESH_PLANT_LEFT_WHEEL	Setze länger an und schließe	M07>M09	S4_MIXED_COMPACT	7d25241b0e56c836372a	länger ansetzen; Schluss	qokeedy	qokeedy	qokeedy	0	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B3-S018	B3	f83r	D4_FRESH_PLANT_LEFT_WHEEL	Lass absetzen und schließe	M07>M09	S1_BARE_MASTER	bc4f1f5c006c74a4d26d	absetzen; Schluss	shedy	cheedy	cheedy	1	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B3-S018	B3	f83r	D4_FRESH_PLANT_LEFT_WHEEL	Lass absetzen und schließe	M07>M09	S2_Q_CELL_SCRIBE	bc4f1f5c006c74a4d26d	absetzen; Schluss	shedy	cheedy	cheedy	1	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B3-S018	B3	f83r	D4_FRESH_PLANT_LEFT_WHEEL	Lass absetzen und schließe	M07>M09	S3_S_LINE_SCRIBE	bc4f1f5c006c74a4d26d	absetzen; Schluss	shedy	shedy	shedy	0	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B3-S018	B3	f83r	D4_FRESH_PLANT_LEFT_WHEEL	Lass absetzen und schließe	M07>M09	S4_MIXED_COMPACT	bc4f1f5c006c74a4d26d	absetzen; Schluss	shedy	shedy	shedy	0	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B3-S019	B3	f83r	D4_FRESH_PLANT_LEFT_WHEEL	Lass absetzen und schließe	M07>M09	S1_BARE_MASTER	db167f8e9b53eefb58f8	absetzen; Schluss	qokshedy	qokshedy	qokshedy	0	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B3-S019	B3	f83r	D4_FRESH_PLANT_LEFT_WHEEL	Lass absetzen und schließe	M07>M09	S2_Q_CELL_SCRIBE	db167f8e9b53eefb58f8	absetzen; Schluss	qokshedy	qokshedy	qokshedy	0	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B3-S019	B3	f83r	D4_FRESH_PLANT_LEFT_WHEEL	Lass absetzen und schließe	M07>M09	S3_S_LINE_SCRIBE	db167f8e9b53eefb58f8	absetzen; Schluss	qokshedy	qokshedy	qokshedy	0	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B3-S019	B3	f83r	D4_FRESH_PLANT_LEFT_WHEEL	Lass absetzen und schließe	M07>M09	S4_MIXED_COMPACT	db167f8e9b53eefb58f8	absetzen; Schluss	qokshedy	qokshedy	qokshedy	0	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B3-S020	B3	f83r	D4_FRESH_PLANT_LEFT_WHEEL	Führe dorthin, führe ab und schließe	M05>M06>M09	S1_BARE_MASTER	dd0ecaf5e27d81befffc de7321bface5628e35d6	dorthin -> abführen; Schluss	dal lchedy	al lchedy	al lchedy	1	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B3-S020	B3	f83r	D4_FRESH_PLANT_LEFT_WHEEL	Führe dorthin, führe ab und schließe	M05>M06>M09	S2_Q_CELL_SCRIBE	dd0ecaf5e27d81befffc de7321bface5628e35d6	dorthin -> abführen; Schluss	dal lchedy	al lchedy	al lchedy	1	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B3-S020	B3	f83r	D4_FRESH_PLANT_LEFT_WHEEL	Führe dorthin, führe ab und schließe	M05>M06>M09	S3_S_LINE_SCRIBE	dd0ecaf5e27d81befffc de7321bface5628e35d6	dorthin -> abführen; Schluss	dal lchedy	sal lchedy	sal lchedy	1	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B3-S020	B3	f83r	D4_FRESH_PLANT_LEFT_WHEEL	Führe dorthin, führe ab und schließe	M05>M06>M09	S4_MIXED_COMPACT	dd0ecaf5e27d81befffc de7321bface5628e35d6	dorthin -> abführen; Schluss	dal lchedy	sal lchedy	sal lchedy	1	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B3-S021	B3	f83r	D4_FRESH_PLANT_LEFT_WHEEL	Stelle das Sollmass ein, halte bereit, fuehre dorthin, lass dort absetzen, halte den Posten kurz bereit, fuehre ihn erneut dorthin, setze um und schliesse.	M04>M08>M05>M02>M04>M07>M08>M02>M05>M08>M06>M09	S1_BARE_MASTER	b5fcea1eaed06b2f2291 e0b630cb1b5df5e7105b dd0ecaf5e27d81befffc b921a237be883a820352 2f1c5e56e8f0ff459065 abb23e5e6936b4147f76 cb57b696b815fdef9cb7 b921a237be883a820352 dd0ecaf5e27d81befffc e0b630cb1b5df5e7105b 2bc2ed2630dbdaaa6b59	auf Sollmaß einstellen -> bereit -> dorthin -> dieser Posten -> Sollmaß -> dort absetzen -> kurz bereit halten -> dieser Posten -> dorthin -> bereit -> dorthin umsetzen; Schluss	qokaiin shcthy dal sy saiin shedal shecthy chey tal shcthy dalchdy	okaiin checthy al chey aiin shedal shecthy chey al checthy dalchdy	okaiin checthy al chey aiin shedal shecthy chey al checthy dalchdy	7	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B3-S021	B3	f83r	D4_FRESH_PLANT_LEFT_WHEEL	Stelle das Sollmass ein, halte bereit, fuehre dorthin, lass dort absetzen, halte den Posten kurz bereit, fuehre ihn erneut dorthin, setze um und schliesse.	M04>M08>M05>M02>M04>M07>M08>M02>M05>M08>M06>M09	S2_Q_CELL_SCRIBE	b5fcea1eaed06b2f2291 e0b630cb1b5df5e7105b dd0ecaf5e27d81befffc b921a237be883a820352 2f1c5e56e8f0ff459065 abb23e5e6936b4147f76 cb57b696b815fdef9cb7 b921a237be883a820352 dd0ecaf5e27d81befffc e0b630cb1b5df5e7105b 2bc2ed2630dbdaaa6b59	auf Sollmaß einstellen -> bereit -> dorthin -> dieser Posten -> Sollmaß -> dort absetzen -> kurz bereit halten -> dieser Posten -> dorthin -> bereit -> dorthin umsetzen; Schluss	qokaiin shcthy dal sy saiin shedal shecthy chey tal shcthy dalchdy	qokaiin checthy al chey aiin shedal shecthy chey al checthy dalchdy	qokaiin checthy al chey aiin shedal shecthy chey al checthy dalchdy	6	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
